Orthogroup	Prae	Praw
OG0000572	Prae.g_00624	Praw.g_01872
OG0000573	Prae.g_00627	Praw.g_01869
OG0000574	Prae.g_00628	Praw.g_01868
OG0000575	Prae.g_00629	Praw.g_01867
OG0000576	Prae.g_00630	Praw.g_01866
OG0000577	Prae.g_00631	Praw.g_01865
OG0000578	Prae.g_00632	Praw.g_01864
OG0000579	Prae.g_00633	Praw.g_01863
OG0000580	Prae.g_00634	Praw.g_01862
OG0000581	Prae.g_00635	Praw.g_01861
OG0000582	Prae.g_00636	Praw.g_01860
OG0000583	Prae.g_00637	Praw.g_01859
OG0000584	Prae.g_00638	Praw.g_01858
OG0000585	Prae.g_00639	Praw.g_01857
OG0000586	Prae.g_00641	Praw.g_01855
OG0000587	Prae.g_00642	Praw.g_01854
OG0000588	Prae.g_00644	Praw.g_01852
OG0000589	Prae.g_00645	Praw.g_01851
OG0000590	Prae.g_00647	Praw.g_01849
OG0000591	Prae.g_00653	Praw.g_01843
OG0000592	Prae.g_00654	Praw.g_01842
OG0000593	Prae.g_00655	Praw.g_01841
OG0000594	Prae.g_00657	Praw.g_01839
OG0000595	Prae.g_00658	Praw.g_01838
OG0000596	Prae.g_00659	Praw.g_01837
OG0000597	Prae.g_00661	Praw.g_01835
OG0000598	Prae.g_00662	Praw.g_01834
OG0000599	Prae.g_00663	Praw.g_01833
OG0000600	Prae.g_00664	Praw.g_01832
OG0000601	Prae.g_00666	Praw.g_01830
OG0000602	Prae.g_00667	Praw.g_01829
OG0000603	Prae.g_00668	Praw.g_01828
OG0000604	Prae.g_00669	Praw.g_01827
OG0000605	Prae.g_00670	Praw.g_01826
OG0000606	Prae.g_00671	Praw.g_01825
OG0000607	Prae.g_00673	Praw.g_01823
OG0000608	Prae.g_00674	Praw.g_01822
OG0000609	Prae.g_00678	Praw.g_01818
OG0000610	Prae.g_00679	Praw.g_01817
OG0000611	Prae.g_00712	Praw.g_01808
OG0000612	Prae.g_00713	Praw.g_01807
OG0000613	Prae.g_00714	Praw.g_01806
OG0000614	Prae.g_00715	Praw.g_01805
OG0000615	Prae.g_00717	Praw.g_01803
OG0000616	Prae.g_00718	Praw.g_01802
OG0000617	Prae.g_00719	Praw.g_01801
OG0000618	Prae.g_00720	Praw.g_01800
OG0000619	Prae.g_00721	Praw.g_01799
OG0000620	Prae.g_00722	Praw.g_01798
OG0000621	Prae.g_00723	Praw.g_01797
OG0000622	Prae.g_00724	Praw.g_01796
OG0000623	Prae.g_00725	Praw.g_01795
OG0000624	Prae.g_00726	Praw.g_01794
OG0000625	Prae.g_00727	Praw.g_01793
OG0000626	Prae.g_00728	Praw.g_01792
OG0000627	Prae.g_00729	Praw.g_01791
OG0000628	Prae.g_00730	Praw.g_01790
OG0000629	Prae.g_00731	Praw.g_01789
OG0000630	Prae.g_00732	Praw.g_01788
OG0000631	Prae.g_00734	Praw.g_01786
OG0000632	Prae.g_00748	Praw.g_01763
OG0000633	Prae.g_00752	Praw.g_01759
OG0000634	Prae.g_00766	Praw.g_01745
OG0000635	Prae.g_00770	Praw.g_01732
OG0000636	Prae.g_00771	Praw.g_01731
OG0000637	Prae.g_00772	Praw.g_01730
OG0000638	Prae.g_00784	Praw.g_01719
OG0000639	Prae.g_00793	Praw.g_01710
OG0000640	Prae.g_00794	Praw.g_01708
OG0000641	Prae.g_00797	Praw.g_01706
OG0000642	Prae.g_00798	Praw.g_01705
OG0000643	Prae.g_00799	Praw.g_01704
OG0000644	Prae.g_00800	Praw.g_01703
OG0000645	Prae.g_00801	Praw.g_01702
OG0000646	Prae.g_00802	Praw.g_01701
OG0000647	Prae.g_00803	Praw.g_01700
OG0000648	Prae.g_00805	Praw.g_01698
OG0000649	Prae.g_00806	Praw.g_01697
OG0000650	Prae.g_00807	Praw.g_01696
OG0000651	Prae.g_00808	Praw.g_01695
OG0000652	Prae.g_00809	Praw.g_01694
OG0000653	Prae.g_00810	Praw.g_01693
OG0000654	Prae.g_00812	Praw.g_01691
OG0000655	Prae.g_00814	Praw.g_01689
OG0000656	Prae.g_00815	Praw.g_01688
OG0000657	Prae.g_00816	Praw.g_01687
OG0000658	Prae.g_00817	Praw.g_01686
OG0000659	Prae.g_00818	Praw.g_01685
OG0000660	Prae.g_00819	Praw.g_01684
OG0000661	Prae.g_00820	Praw.g_01683
OG0000662	Prae.g_00821	Praw.g_01682
OG0000663	Prae.g_00822	Praw.g_01681
OG0000664	Prae.g_00823	Praw.g_01680
OG0000665	Prae.g_00824	Praw.g_01679
OG0000666	Prae.g_00825	Praw.g_01678
OG0000667	Prae.g_00826	Praw.g_01677
OG0000668	Prae.g_00827	Praw.g_01676
OG0000669	Prae.g_00829	Praw.g_01674
OG0000670	Prae.g_00830	Praw.g_01673
OG0000671	Prae.g_00831	Praw.g_01672
OG0000672	Prae.g_00832	Praw.g_01671
OG0000673	Prae.g_00833	Praw.g_01670
OG0000674	Prae.g_00834	Praw.g_01669
OG0000675	Prae.g_00836	Praw.g_01668
OG0000676	Prae.g_00837	Praw.g_01667
OG0000677	Prae.g_00839	Praw.g_01665
OG0000678	Prae.g_00841	Praw.g_01663
OG0000679	Prae.g_00842	Praw.g_01662
OG0000680	Prae.g_00843	Praw.g_01661
OG0000681	Prae.g_00844	Praw.g_01660
OG0000682	Prae.g_00845	Praw.g_01659
OG0000683	Prae.g_00847	Praw.g_01657
OG0000684	Prae.g_00848	Praw.g_01656
OG0000685	Prae.g_00849	Praw.g_01655
OG0000686	Prae.g_00850	Praw.g_01654
OG0000687	Prae.g_00851	Praw.g_01653
OG0000688	Prae.g_00852	Praw.g_01652
OG0000689	Prae.g_00853	Praw.g_01651
OG0000690	Prae.g_00854	Praw.g_01650
OG0000691	Prae.g_00855	Praw.g_01649
OG0000692	Prae.g_00857	Praw.g_01647
OG0000693	Prae.g_00858	Praw.g_01646
OG0000694	Prae.g_00859	Praw.g_01645
OG0000695	Prae.g_00860	Praw.g_01644
OG0000696	Prae.g_00861	Praw.g_01643
OG0000697	Prae.g_00863	Praw.g_01641
OG0000698	Prae.g_00865	Praw.g_01639
OG0000699	Prae.g_00866	Praw.g_01638
OG0000700	Prae.g_00892	Praw.g_01611
OG0000701	Prae.g_00897	Praw.g_01608
OG0000702	Prae.g_00900	Praw.g_01605
OG0000703	Prae.g_00901	Praw.g_01604
OG0000704	Prae.g_00902	Praw.g_01603
OG0000705	Prae.g_00903	Praw.g_01602
OG0000706	Prae.g_00904	Praw.g_01601
OG0000707	Prae.g_00905	Praw.g_01600
OG0000708	Prae.g_00906	Praw.g_01599
OG0000709	Prae.g_00908	Praw.g_01597
OG0000710	Prae.g_00909	Praw.g_01596
OG0000711	Prae.g_00910	Praw.g_01595
OG0000712	Prae.g_00911	Praw.g_01594
OG0000713	Prae.g_00912	Praw.g_01593
OG0000714	Prae.g_00914	Praw.g_01591
OG0000715	Prae.g_00915	Praw.g_01590
OG0000716	Prae.g_00917	Praw.g_01588
OG0000717	Prae.g_00918	Praw.g_01587
OG0000718	Prae.g_00919	Praw.g_01586
OG0000719	Prae.g_00921	Praw.g_01584
OG0000720	Prae.g_00922	Praw.g_01583
OG0000721	Prae.g_00924	Praw.g_01581
OG0000722	Prae.g_00925	Praw.g_01580
OG0000723	Prae.g_00926	Praw.g_01579
OG0000724	Prae.g_00927	Praw.g_01577
OG0000725	Prae.g_00928	Praw.g_01576
OG0000726	Prae.g_00929	Praw.g_01575
OG0000727	Prae.g_00930	Praw.g_01574
OG0000728	Prae.g_00931	Praw.g_01573
OG0000729	Prae.g_00932	Praw.g_01572
OG0000730	Prae.g_00933	Praw.g_01571
OG0000731	Prae.g_00934	Praw.g_01570
OG0000732	Prae.g_00935	Praw.g_01569
OG0000733	Prae.g_00936	Praw.g_01568
OG0000734	Prae.g_00937	Praw.g_01567
OG0000735	Prae.g_00938	Praw.g_01565
OG0000736	Prae.g_00939	Praw.g_01564
OG0000737	Prae.g_00940	Praw.g_01563
OG0000738	Prae.g_00941	Praw.g_01562
OG0000739	Prae.g_00942	Praw.g_01561
OG0000740	Prae.g_00943	Praw.g_01560
OG0000741	Prae.g_00944	Praw.g_01559
OG0000742	Prae.g_00946	Praw.g_01557
OG0000743	Prae.g_00947	Praw.g_01556
OG0000744	Prae.g_00948	Praw.g_01555
OG0000745	Prae.g_00949	Praw.g_01554
OG0000746	Prae.g_00950	Praw.g_01553
OG0000747	Prae.g_00951	Praw.g_01552
OG0000748	Prae.g_00952	Praw.g_01551
OG0000749	Prae.g_00953	Praw.g_01550
OG0000750	Prae.g_00954	Praw.g_01549
OG0000751	Prae.g_00955	Praw.g_01548
OG0000752	Prae.g_00956	Praw.g_01547
OG0000753	Prae.g_00958	Praw.g_01545
OG0000754	Prae.g_00959	Praw.g_01544
OG0000755	Prae.g_00960	Praw.g_01543
OG0000756	Prae.g_00961	Praw.g_01542
OG0000757	Prae.g_00962	Praw.g_01541
OG0000758	Prae.g_00963	Praw.g_01540
OG0000759	Prae.g_00965	Praw.g_01538
OG0000760	Prae.g_00966	Praw.g_01537
OG0000761	Prae.g_00967	Praw.g_01536
OG0000762	Prae.g_00969	Praw.g_01534
OG0000763	Prae.g_00970	Praw.g_01533
OG0000764	Prae.g_00971	Praw.g_01532
OG0000765	Prae.g_00972	Praw.g_01531
OG0000766	Prae.g_00973	Praw.g_01530
OG0000767	Prae.g_00975	Praw.g_01528
OG0000768	Prae.g_00976	Praw.g_01527
OG0000769	Prae.g_00977	Praw.g_01526
OG0000770	Prae.g_00978	Praw.g_01525
OG0000771	Prae.g_00979	Praw.g_01524
OG0000772	Prae.g_00980	Praw.g_01523
OG0000773	Prae.g_00981	Praw.g_01522
OG0000774	Prae.g_00982	Praw.g_01521
OG0000775	Prae.g_00983	Praw.g_01520
OG0000776	Prae.g_00985	Praw.g_01518
OG0000777	Prae.g_00987	Praw.g_01516
OG0000778	Prae.g_00988	Praw.g_01515
OG0000779	Prae.g_00989	Praw.g_01514
OG0000780	Prae.g_00991	Praw.g_01512
OG0000781	Prae.g_00993	Praw.g_01510
OG0000782	Prae.g_00994	Praw.g_01509
OG0000783	Prae.g_01009	Praw.g_01498
OG0000784	Prae.g_01011	Praw.g_01496
OG0000785	Prae.g_01012	Praw.g_01495
OG0000786	Prae.g_01013	Praw.g_01494
OG0000787	Prae.g_01014	Praw.g_01493
OG0000788	Prae.g_01018	Praw.g_01489
OG0000789	Prae.g_01020	Praw.g_01487
OG0000790	Prae.g_01021	Praw.g_01486
OG0000791	Prae.g_01022	Praw.g_01485
OG0000792	Prae.g_01023	Praw.g_01484
OG0000793	Prae.g_01024	Praw.g_01483
OG0000794	Prae.g_01026	Praw.g_01481
OG0000795	Prae.g_01029	Praw.g_01478
OG0000796	Prae.g_01030	Praw.g_01477
OG0000797	Prae.g_01032	Praw.g_01475
OG0000798	Prae.g_01033	Praw.g_01474
OG0000799	Prae.g_01034	Praw.g_01473
OG0000800	Prae.g_01035	Praw.g_01472
OG0000801	Prae.g_01038	Praw.g_01469
OG0000802	Prae.g_01039	Praw.g_01468
OG0000803	Prae.g_01041	Praw.g_01466
OG0000804	Prae.g_01042	Praw.g_01465
OG0000805	Prae.g_01043	Praw.g_01464
OG0000806	Prae.g_01045	Praw.g_01462
OG0000807	Prae.g_01072	Praw.g_01437
OG0000808	Prae.g_01081	Praw.g_01427
OG0000809	Prae.g_01084	Praw.g_01424
OG0000810	Prae.g_01085	Praw.g_01423
OG0000811	Prae.g_01092	Praw.g_01416
OG0000812	Prae.g_01096	Praw.g_00172
OG0000813	Prae.g_01100	Praw.g_00176
OG0000814	Prae.g_01102	Praw.g_00178
OG0000815	Prae.g_01115	Praw.g_00187
OG0000816	Prae.g_01131	Praw.g_00202
OG0000817	Prae.g_01132	Praw.g_00203
OG0000818	Prae.g_01137	Praw.g_00208
OG0000819	Prae.g_01144	Praw.g_00215
OG0000820	Prae.g_01148	Praw.g_00219
OG0000821	Prae.g_01150	Praw.g_00221
OG0000822	Prae.g_01151	Praw.g_00222
OG0000823	Prae.g_01152	Praw.g_00223
OG0000824	Prae.g_01153	Praw.g_00224
OG0000825	Prae.g_01154	Praw.g_00225
OG0000826	Prae.g_01155	Praw.g_00226
OG0000827	Prae.g_01156	Praw.g_00227
OG0000828	Prae.g_01157	Praw.g_00228
OG0000829	Prae.g_01158	Praw.g_00229
OG0000830	Prae.g_01159	Praw.g_00230
OG0000831	Prae.g_01162	Praw.g_00233
OG0000832	Prae.g_01164	Praw.g_00235
OG0000833	Prae.g_01165	Praw.g_00236
OG0000834	Prae.g_01166	Praw.g_00237
OG0000835	Prae.g_01167	Praw.g_00238
OG0000836	Prae.g_01168	Praw.g_00239
OG0000837	Prae.g_01170	Praw.g_00241
OG0000838	Prae.g_01171	Praw.g_00242
OG0000839	Prae.g_01172	Praw.g_00243
OG0000840	Prae.g_01173	Praw.g_00244
OG0000841	Prae.g_01174	Praw.g_00245
OG0000842	Prae.g_01175	Praw.g_00246
OG0000843	Prae.g_01176	Praw.g_00247
OG0000844	Prae.g_01177	Praw.g_00248
OG0000845	Prae.g_01178	Praw.g_00249
OG0000846	Prae.g_01181	Praw.g_00252
OG0000847	Prae.g_01183	Praw.g_00254
OG0000848	Prae.g_01184	Praw.g_00255
OG0000849	Prae.g_01185	Praw.g_00256
OG0000850	Prae.g_01186	Praw.g_00257
OG0000851	Prae.g_01187	Praw.g_00258
OG0000852	Prae.g_01189	Praw.g_00260
OG0000853	Prae.g_01190	Praw.g_00261
OG0000854	Prae.g_01192	Praw.g_00263
OG0000855	Prae.g_01193	Praw.g_00264
OG0000856	Prae.g_01194	Praw.g_00265
OG0000857	Prae.g_01195	Praw.g_00266
OG0000858	Prae.g_01196	Praw.g_00267
OG0000859	Prae.g_01197	Praw.g_00268
OG0000860	Prae.g_01198	Praw.g_00269
OG0000861	Prae.g_01199	Praw.g_00270
OG0000862	Prae.g_01200	Praw.g_00271
OG0000863	Prae.g_01201	Praw.g_00272
OG0000864	Prae.g_01202	Praw.g_00273
OG0000865	Prae.g_01203	Praw.g_00274
OG0000866	Prae.g_01204	Praw.g_00275
OG0000867	Prae.g_01205	Praw.g_00276
OG0000868	Prae.g_01206	Praw.g_00277
OG0000869	Prae.g_01208	Praw.g_00279
OG0000870	Prae.g_01209	Praw.g_00280
OG0000871	Prae.g_01211	Praw.g_00282
OG0000872	Prae.g_01212	Praw.g_00283
OG0000873	Prae.g_01214	Praw.g_00285
OG0000874	Prae.g_01215	Praw.g_00286
OG0000875	Prae.g_01216	Praw.g_00287
OG0000876	Prae.g_01217	Praw.g_00288
OG0000877	Prae.g_01219	Praw.g_00290
OG0000878	Prae.g_01293	Praw.g_00954
OG0000879	Prae.g_01317	Praw.g_00968
OG0000880	Prae.g_01318	Praw.g_00969
OG0000881	Prae.g_01319	Praw.g_00970
OG0000882	Prae.g_01320	Praw.g_00971
OG0000883	Prae.g_01321	Praw.g_00972
OG0000884	Prae.g_01324	Praw.g_00976
OG0000885	Prae.g_01325	Praw.g_00977
OG0000886	Prae.g_01326	Praw.g_00978
OG0000887	Prae.g_01327	Praw.g_00979
OG0000888	Prae.g_01328	Praw.g_00980
OG0000889	Prae.g_01331	Praw.g_00983
OG0000890	Prae.g_01332	Praw.g_00984
OG0000891	Prae.g_01333	Praw.g_00985
OG0000892	Prae.g_01335	Praw.g_00987
OG0000893	Prae.g_01336	Praw.g_00988
OG0000894	Prae.g_01337	Praw.g_00989
OG0000895	Prae.g_01338	Praw.g_00990
OG0000896	Prae.g_01339	Praw.g_00991
OG0000897	Prae.g_01340	Praw.g_00992
OG0000898	Prae.g_01342	Praw.g_00994
OG0000899	Prae.g_01343	Praw.g_00995
OG0000900	Prae.g_01350	Praw.g_00997
OG0000901	Prae.g_01354	Praw.g_01001
OG0000902	Prae.g_01355	Praw.g_01002
OG0000903	Prae.g_01356	Praw.g_01003
OG0000904	Prae.g_01358	Praw.g_01006
OG0000905	Prae.g_01360	Praw.g_01008
OG0000906	Prae.g_01362	Praw.g_01010
OG0000907	Prae.g_01363	Praw.g_01011
OG0000908	Prae.g_01366	Praw.g_01014
OG0000909	Prae.g_01370	Praw.g_01018
OG0000910	Prae.g_01371	Praw.g_01019
OG0000911	Prae.g_01372	Praw.g_01020
OG0000912	Prae.g_01373	Praw.g_01021
OG0000913	Prae.g_01374	Praw.g_01022
OG0000914	Prae.g_01375	Praw.g_01023
OG0000915	Prae.g_01376	Praw.g_01024
OG0000916	Prae.g_01377	Praw.g_01025
OG0000917	Prae.g_01378	Praw.g_01026
OG0000918	Prae.g_01379	Praw.g_01027
OG0000919	Prae.g_01380	Praw.g_01028
OG0000920	Prae.g_01381	Praw.g_01029
OG0000921	Prae.g_01382	Praw.g_01030
OG0000922	Prae.g_01383	Praw.g_01031
OG0000923	Prae.g_01384	Praw.g_01032
OG0000924	Prae.g_01385	Praw.g_01033
OG0000925	Prae.g_01386	Praw.g_01034
OG0000926	Prae.g_01426	Praw.g_01052
OG0000927	Prae.g_01441	Praw.g_01101
OG0000928	Prae.g_01442	Praw.g_01100
OG0000929	Prae.g_01443	Praw.g_01099
OG0000930	Prae.g_01444	Praw.g_01098
OG0000931	Prae.g_01445	Praw.g_01097
OG0000932	Prae.g_01447	Praw.g_01095
OG0000933	Prae.g_01448	Praw.g_01094
OG0000934	Prae.g_01449	Praw.g_01093
OG0000935	Prae.g_01450	Praw.g_01092
OG0000936	Prae.g_01451	Praw.g_01091
OG0000937	Prae.g_01452	Praw.g_01090
OG0000938	Prae.g_01453	Praw.g_01089
OG0000939	Prae.g_01454	Praw.g_01088
OG0000940	Prae.g_01455	Praw.g_01087
OG0000941	Prae.g_01457	Praw.g_01085
OG0000942	Prae.g_01458	Praw.g_01084
OG0000943	Prae.g_01461	Praw.g_01078
OG0000944	Prae.g_01462	Praw.g_01077
OG0000945	Prae.g_01463	Praw.g_01076
OG0000946	Prae.g_01464	Praw.g_01075
OG0000947	Prae.g_01465	Praw.g_00343
OG0000948	Prae.g_01466	Praw.g_00344
OG0000949	Prae.g_01467	Praw.g_00345
OG0000950	Prae.g_01468	Praw.g_00346
OG0000951	Prae.g_01469	Praw.g_00347
OG0000952	Prae.g_01470	Praw.g_00348
OG0000953	Prae.g_01471	Praw.g_00349
OG0000954	Prae.g_01472	Praw.g_00350
OG0000955	Prae.g_01473	Praw.g_00351
OG0000956	Prae.g_01474	Praw.g_00352
OG0000957	Prae.g_01475	Praw.g_00353
OG0000958	Prae.g_01476	Praw.g_00354
OG0000959	Prae.g_01477	Praw.g_00355
OG0000960	Prae.g_01478	Praw.g_00356
OG0000961	Prae.g_01482	Praw.g_00359
OG0000962	Prae.g_01483	Praw.g_00360
OG0000963	Prae.g_01484	Praw.g_00361
OG0000964	Prae.g_01486	Praw.g_00363
OG0000965	Prae.g_01487	Praw.g_00364
OG0000966	Prae.g_01488	Praw.g_00365
OG0000967	Prae.g_01489	Praw.g_00366
OG0000968	Prae.g_01490	Praw.g_00367
OG0000969	Prae.g_01491	Praw.g_00368
OG0000970	Prae.g_01492	Praw.g_00370
OG0000971	Prae.g_01493	Praw.g_00371
OG0000972	Prae.g_01494	Praw.g_00372
OG0000973	Prae.g_01495	Praw.g_00373
OG0000974	Prae.g_01497	Praw.g_00375
OG0000975	Prae.g_01500	Praw.g_00378
OG0000976	Prae.g_01502	Praw.g_00380
OG0000977	Prae.g_01503	Praw.g_00381
OG0000978	Prae.g_01504	Praw.g_00382
OG0000979	Prae.g_01506	Praw.g_00384
OG0000980	Prae.g_01507	Praw.g_00385
OG0000981	Prae.g_01508	Praw.g_00386
OG0000982	Prae.g_01509	Praw.g_00387
OG0000983	Prae.g_01511	Praw.g_00389
OG0000984	Prae.g_01512	Praw.g_00390
OG0000985	Prae.g_01513	Praw.g_00391
OG0000986	Prae.g_01514	Praw.g_00392
OG0000987	Prae.g_01515	Praw.g_00393
OG0000988	Prae.g_01516	Praw.g_00394
OG0000989	Prae.g_01517	Praw.g_00395
OG0000990	Prae.g_01518	Praw.g_00396
OG0000991	Prae.g_01519	Praw.g_00397
OG0000992	Prae.g_01520	Praw.g_00398
OG0000993	Prae.g_01521	Praw.g_00399
OG0000994	Prae.g_01522	Praw.g_00400
OG0000995	Prae.g_01523	Praw.g_00401
OG0000996	Prae.g_01524	Praw.g_00402
OG0000997	Prae.g_01525	Praw.g_00403
OG0000998	Prae.g_01526	Praw.g_00404
OG0000999	Prae.g_01527	Praw.g_00405
OG0001000	Prae.g_01528	Praw.g_00406
OG0001001	Prae.g_01530	Praw.g_00408
OG0001002	Prae.g_01531	Praw.g_00409
OG0001003	Prae.g_01532	Praw.g_00410
OG0001004	Prae.g_01533	Praw.g_00411
OG0001005	Prae.g_01534	Praw.g_00412
OG0001006	Prae.g_01535	Praw.g_00413
OG0001007	Prae.g_01536	Praw.g_00414
OG0001008	Prae.g_01538	Praw.g_00416
OG0001009	Prae.g_01539	Praw.g_00417
OG0001010	Prae.g_01547	Praw.g_00423
OG0001011	Prae.g_01554	Praw.g_00430
OG0001012	Prae.g_01582	Praw.g_00458
OG0001013	Prae.g_01617	Praw.g_00509
OG0001014	Prae.g_01618	Praw.g_00510
OG0001015	Prae.g_01624	Praw.g_00516
OG0001016	Prae.g_01625	Praw.g_00517
OG0001017	Prae.g_01626	Praw.g_00518
OG0001018	Prae.g_01627	Praw.g_00519
OG0001019	Prae.g_01629	Praw.g_00521
OG0001020	Prae.g_01630	Praw.g_00522
OG0001021	Prae.g_01631	Praw.g_00523
OG0001022	Prae.g_01632	Praw.g_00524
OG0001023	Prae.g_01633	Praw.g_00525
OG0001024	Prae.g_01634	Praw.g_00526
OG0001025	Prae.g_01635	Praw.g_00527
OG0001026	Prae.g_01637	Praw.g_00529
OG0001027	Prae.g_01638	Praw.g_00530
OG0001028	Prae.g_01639	Praw.g_00531
OG0001029	Prae.g_01640	Praw.g_00532
OG0001030	Prae.g_01641	Praw.g_00533
OG0001031	Prae.g_01642	Praw.g_00534
OG0001032	Prae.g_01643	Praw.g_00535
OG0001033	Prae.g_01644	Praw.g_00536
OG0001034	Prae.g_01645	Praw.g_00537
OG0001035	Prae.g_01647	Praw.g_00539
OG0001036	Prae.g_01648	Praw.g_00540
OG0001037	Prae.g_01649	Praw.g_00541
OG0001038	Prae.g_01650	Praw.g_00542
OG0001039	Prae.g_01651	Praw.g_00543
OG0001040	Prae.g_01652	Praw.g_00544
OG0001041	Prae.g_01653	Praw.g_00545
OG0001042	Prae.g_01654	Praw.g_00546
OG0001043	Prae.g_01655	Praw.g_00547
OG0001044	Prae.g_01656	Praw.g_00548
OG0001045	Prae.g_01657	Praw.g_00549
OG0001046	Prae.g_01658	Praw.g_00550
OG0001047	Prae.g_01661	Praw.g_00553
OG0001048	Prae.g_01663	Praw.g_00555
OG0001049	Prae.g_01664	Praw.g_00556
OG0001050	Prae.g_01665	Praw.g_00557
OG0001051	Prae.g_01666	Praw.g_00558
OG0001052	Prae.g_01667	Praw.g_00559
OG0001053	Prae.g_01668	Praw.g_00561
OG0001054	Prae.g_01670	Praw.g_00563
OG0001055	Prae.g_01671	Praw.g_00564
OG0001056	Prae.g_01672	Praw.g_00565
OG0001057	Prae.g_01673	Praw.g_00566
OG0001058	Prae.g_01674	Praw.g_00567
OG0001059	Prae.g_01675	Praw.g_00568
OG0001060	Prae.g_01676	Praw.g_00569
OG0001061	Prae.g_01677	Praw.g_00570
OG0001062	Prae.g_01678	Praw.g_00571
OG0001063	Prae.g_01679	Praw.g_00572
OG0001064	Prae.g_01681	Praw.g_01921
OG0001065	Prae.g_01686	Praw.g_01917
OG0001066	Prae.g_01687	Praw.g_01916
OG0001067	Prae.g_01688	Praw.g_01915
OG0001068	Prae.g_01690	Praw.g_01913
OG0001069	Prae.g_01691	Praw.g_01912
OG0001070	Prae.g_01692	Praw.g_01911
OG0001071	Prae.g_01693	Praw.g_01910
OG0001072	Prae.g_01694	Praw.g_01909
OG0001073	Prae.g_01695	Praw.g_01908
OG0001074	Prae.g_01696	Praw.g_01907
OG0001075	Prae.g_01697	Praw.g_01906
OG0001076	Prae.g_01698	Praw.g_01905
OG0001077	Prae.g_01699	Praw.g_01904
OG0001078	Prae.g_01700	Praw.g_01903
OG0001079	Prae.g_01701	Praw.g_01902
OG0001080	Prae.g_01702	Praw.g_01901
OG0001081	Prae.g_01705	Praw.g_01898
OG0001082	Prae.g_01706	Praw.g_01897
OG0001083	Prae.g_01707	Praw.g_01896
OG0001084	Prae.g_01709	Praw.g_01895
OG0001085	Prae.g_01710	Praw.g_01894
OG0001086	Prae.g_01711	Praw.g_01893
OG0001087	Prae.g_01712	Praw.g_01892
OG0001088	Prae.g_01713	Praw.g_01891
OG0001089	Prae.g_01716	Praw.g_00138
OG0001090	Prae.g_01718	Praw.g_00136
OG0001091	Prae.g_01719	Praw.g_00135
OG0001092	Prae.g_01720	Praw.g_00134
OG0001093	Prae.g_01721	Praw.g_00133
OG0001094	Prae.g_01722	Praw.g_00132
OG0001095	Prae.g_01723	Praw.g_00131
OG0001096	Prae.g_01724	Praw.g_00130
OG0001097	Prae.g_01725	Praw.g_00129
OG0001098	Prae.g_01726	Praw.g_00128
OG0001099	Prae.g_01727	Praw.g_00127
OG0001100	Prae.g_01728	Praw.g_00126
OG0001101	Prae.g_01729	Praw.g_00125
OG0001102	Prae.g_01730	Praw.g_00124
OG0001103	Prae.g_01731	Praw.g_00123
OG0001104	Prae.g_01732	Praw.g_00122
OG0001105	Prae.g_01733	Praw.g_00121
OG0001106	Prae.g_01734	Praw.g_00120
OG0001107	Prae.g_01735	Praw.g_00119
OG0001108	Prae.g_01736	Praw.g_00118
OG0001109	Prae.g_01737	Praw.g_00117
OG0001110	Prae.g_01738	Praw.g_00116
OG0001111	Prae.g_01739	Praw.g_00115
OG0001112	Prae.g_01740	Praw.g_00114
OG0001113	Prae.g_01741	Praw.g_00113
OG0001114	Prae.g_01742	Praw.g_00112
OG0001115	Prae.g_01743	Praw.g_00111
OG0001116	Prae.g_01744	Praw.g_00110
OG0001117	Prae.g_01745	Praw.g_00109
OG0001118	Prae.g_01746	Praw.g_00108
OG0001119	Prae.g_01747	Praw.g_00107
OG0001120	Prae.g_01748	Praw.g_00106
OG0001121	Prae.g_01750	Praw.g_00104
OG0001122	Prae.g_01751	Praw.g_00103
OG0001123	Prae.g_01752	Praw.g_00102
OG0001124	Prae.g_01754	Praw.g_00100
OG0001125	Prae.g_01756	Praw.g_00098
OG0001126	Prae.g_01757	Praw.g_00097
OG0001127	Prae.g_01759	Praw.g_00095
OG0001128	Prae.g_01760	Praw.g_00094
OG0001129	Prae.g_01761	Praw.g_00093
OG0001130	Prae.g_01765	Praw.g_00090
OG0001131	Prae.g_01766	Praw.g_00089
OG0001132	Prae.g_01767	Praw.g_00088
OG0001133	Prae.g_01768	Praw.g_00087
OG0001134	Prae.g_01769	Praw.g_00086
OG0001135	Prae.g_01770	Praw.g_00085
OG0001136	Prae.g_01771	Praw.g_00084
OG0001137	Prae.g_01772	Praw.g_00083
OG0001138	Prae.g_01773	Praw.g_00082
OG0001139	Prae.g_01774	Praw.g_00081
OG0001140	Prae.g_01775	Praw.g_00080
OG0001141	Prae.g_01776	Praw.g_00079
OG0001142	Prae.g_01779	Praw.g_00076
OG0001143	Prae.g_01780	Praw.g_00075
OG0001144	Prae.g_01781	Praw.g_00074
OG0001145	Prae.g_01782	Praw.g_00073
OG0001146	Prae.g_01783	Praw.g_00072
OG0001147	Prae.g_01784	Praw.g_00071
OG0001148	Prae.g_01785	Praw.g_00070
OG0001149	Prae.g_01787	Praw.g_00068
OG0001150	Prae.g_01788	Praw.g_00067
OG0001151	Prae.g_01790	Praw.g_00065
OG0001152	Prae.g_01791	Praw.g_00064
OG0001153	Prae.g_01792	Praw.g_00063
