Orthogroup	Prae	Prac
OG0000578	Prae.g_00632	Prac.g_00713
OG0000579	Prae.g_00633	Prac.g_00712
OG0000580	Prae.g_00634	Prac.g_00711
OG0000581	Prae.g_00635	Prac.g_00710
OG0000582	Prae.g_00636	Prac.g_00709
OG0000583	Prae.g_00637	Prac.g_00708
OG0000584	Prae.g_00638	Prac.g_00707
OG0000585	Prae.g_00639	Prac.g_00706
OG0000586	Prae.g_00641	Prac.g_00704
OG0000587	Prae.g_00642	Prac.g_00703
OG0000588	Prae.g_00644	Prac.g_00701
OG0000589	Prae.g_00645	Prac.g_00700
OG0000590	Prae.g_00647	Prac.g_00698
OG0000591	Prae.g_00653	Prac.g_00692
OG0000592	Prae.g_00654	Prac.g_00691
OG0000593	Prae.g_00655	Prac.g_00690
OG0000594	Prae.g_00657	Prac.g_00688
OG0000595	Prae.g_00658	Prac.g_00687
OG0000596	Prae.g_00659	Prac.g_00686
OG0000597	Prae.g_00661	Prac.g_00684
OG0000598	Prae.g_00662	Prac.g_00683
OG0000599	Prae.g_00663	Prac.g_00682
OG0000600	Prae.g_00664	Prac.g_00681
OG0000601	Prae.g_00666	Prac.g_00679
OG0000602	Prae.g_00667	Prac.g_00678
OG0000603	Prae.g_00668	Prac.g_00677
OG0000604	Prae.g_00669	Prac.g_00676
OG0000605	Prae.g_00670	Prac.g_00675
OG0000606	Prae.g_00671	Prac.g_00674
OG0000607	Prae.g_00673	Prac.g_00672
OG0000608	Prae.g_00674	Prac.g_00671
OG0000609	Prae.g_00678	Prac.g_00667
OG0000610	Prae.g_00679	Prac.g_00666
OG0000611	Prae.g_00712	Prac.g_01559
OG0000612	Prae.g_00713	Prac.g_01558
OG0000613	Prae.g_00714	Prac.g_01557
OG0000614	Prae.g_00715	Prac.g_01556
OG0000615	Prae.g_00717	Prac.g_01554
OG0000616	Prae.g_00718	Prac.g_01553
OG0000617	Prae.g_00719	Prac.g_01552
OG0000618	Prae.g_00720	Prac.g_01551
OG0000619	Prae.g_00721	Prac.g_01550
OG0000620	Prae.g_00722	Prac.g_01549
OG0000621	Prae.g_00723	Prac.g_01548
OG0000622	Prae.g_00724	Prac.g_01547
OG0000623	Prae.g_00725	Prac.g_01546
OG0000624	Prae.g_00726	Prac.g_01545
OG0000625	Prae.g_00727	Prac.g_01544
OG0000626	Prae.g_00728	Prac.g_01543
OG0000627	Prae.g_00729	Prac.g_01542
OG0000628	Prae.g_00730	Prac.g_01541
OG0000629	Prae.g_00731	Prac.g_01540
OG0000630	Prae.g_00732	Prac.g_01539
OG0000631	Prae.g_00734	Prac.g_01537
OG0000632	Prae.g_00748	Prac.g_01525
OG0000633	Prae.g_00752	Prac.g_01521
OG0000634	Prae.g_00766	Prac.g_01508
OG0000635	Prae.g_00770	Prac.g_01507
OG0000636	Prae.g_00771	Prac.g_01506
OG0000637	Prae.g_00772	Prac.g_01505
OG0000638	Prae.g_00784	Prac.g_01498
OG0000639	Prae.g_00793	Prac.g_01489
OG0000640	Prae.g_00794	Prac.g_01487
OG0000641	Prae.g_00797	Prac.g_01484
OG0000642	Prae.g_00798	Prac.g_01483
OG0000643	Prae.g_00799	Prac.g_01482
OG0000644	Prae.g_00800	Prac.g_01481
OG0000645	Prae.g_00801	Prac.g_01480
OG0000646	Prae.g_00802	Prac.g_01479
OG0000647	Prae.g_00803	Prac.g_01478
OG0000648	Prae.g_00805	Prac.g_01476
OG0000649	Prae.g_00806	Prac.g_01475
OG0000650	Prae.g_00807	Prac.g_01474
OG0000651	Prae.g_00808	Prac.g_01473
OG0000652	Prae.g_00809	Prac.g_01472
OG0000653	Prae.g_00810	Prac.g_01471
OG0000654	Prae.g_00812	Prac.g_01469
OG0000655	Prae.g_00814	Prac.g_01467
OG0000656	Prae.g_00815	Prac.g_01466
OG0000657	Prae.g_00816	Prac.g_01465
OG0000658	Prae.g_00817	Prac.g_01464
OG0000659	Prae.g_00818	Prac.g_01463
OG0000660	Prae.g_00819	Prac.g_01462
OG0000661	Prae.g_00820	Prac.g_01461
OG0000662	Prae.g_00821	Prac.g_01460
OG0000663	Prae.g_00822	Prac.g_01459
OG0000664	Prae.g_00823	Prac.g_01458
OG0000665	Prae.g_00824	Prac.g_01457
OG0000666	Prae.g_00825	Prac.g_01456
OG0000667	Prae.g_00826	Prac.g_01455
OG0000668	Prae.g_00827	Prac.g_01454
OG0000669	Prae.g_00829	Prac.g_01452
OG0000670	Prae.g_00830	Prac.g_01451
OG0000671	Prae.g_00831	Prac.g_01450
OG0000672	Prae.g_00832	Prac.g_01449
OG0000673	Prae.g_00833	Prac.g_01448
OG0000674	Prae.g_00834	Prac.g_01447
OG0000675	Prae.g_00836	Prac.g_01445
OG0000676	Prae.g_00837	Prac.g_01444
OG0000677	Prae.g_00839	Prac.g_01442
OG0000678	Prae.g_00841	Prac.g_01440
OG0000679	Prae.g_00842	Prac.g_01439
OG0000680	Prae.g_00843	Prac.g_01438
OG0000681	Prae.g_00844	Prac.g_01437
OG0000682	Prae.g_00845	Prac.g_01436
OG0000683	Prae.g_00847	Prac.g_01434
OG0000684	Prae.g_00848	Prac.g_01433
OG0000685	Prae.g_00849	Prac.g_01432
OG0000686	Prae.g_00850	Prac.g_01431
OG0000687	Prae.g_00851	Prac.g_01430
OG0000688	Prae.g_00852	Prac.g_01429
OG0000689	Prae.g_00853	Prac.g_01428
OG0000690	Prae.g_00854	Prac.g_01427
OG0000691	Prae.g_00855	Prac.g_01426
OG0000692	Prae.g_00857	Prac.g_01424
OG0000693	Prae.g_00858	Prac.g_01423
OG0000694	Prae.g_00859	Prac.g_01422
OG0000695	Prae.g_00860	Prac.g_01421
OG0000696	Prae.g_00861	Prac.g_01420
OG0000697	Prae.g_00863	Prac.g_01418
OG0000698	Prae.g_00865	Prac.g_01416
OG0000699	Prae.g_00866	Prac.g_01415
OG0000700	Prae.g_00892	Prac.g_01401
OG0000701	Prae.g_00897	Prac.g_01396
OG0000702	Prae.g_00900	Prac.g_01393
OG0000703	Prae.g_00901	Prac.g_01392
OG0000704	Prae.g_00902	Prac.g_01391
OG0000705	Prae.g_00903	Prac.g_01390
OG0000706	Prae.g_00904	Prac.g_01389
OG0000707	Prae.g_00905	Prac.g_01387
OG0000708	Prae.g_00906	Prac.g_01386
OG0000709	Prae.g_00908	Prac.g_01384
OG0000710	Prae.g_00909	Prac.g_01383
OG0000711	Prae.g_00910	Prac.g_01382
OG0000712	Prae.g_00911	Prac.g_01381
OG0000713	Prae.g_00912	Prac.g_01380
OG0000714	Prae.g_00914	Prac.g_01378
OG0000715	Prae.g_00915	Prac.g_01377
OG0000716	Prae.g_00917	Prac.g_01375
OG0000717	Prae.g_00918	Prac.g_01374
OG0000718	Prae.g_00919	Prac.g_01373
OG0000719	Prae.g_00921	Prac.g_01371
OG0000720	Prae.g_00922	Prac.g_01370
OG0000721	Prae.g_00924	Prac.g_01368
OG0000722	Prae.g_00925	Prac.g_01367
OG0000723	Prae.g_00926	Prac.g_01366
OG0000724	Prae.g_00927	Prac.g_01365
OG0000725	Prae.g_00928	Prac.g_01364
OG0000726	Prae.g_00929	Prac.g_01363
OG0000727	Prae.g_00930	Prac.g_01362
OG0000728	Prae.g_00931	Prac.g_01361
OG0000729	Prae.g_00932	Prac.g_01360
OG0000730	Prae.g_00933	Prac.g_01359
OG0000731	Prae.g_00934	Prac.g_01358
OG0000732	Prae.g_00935	Prac.g_01357
OG0000733	Prae.g_00936	Prac.g_01356
OG0000734	Prae.g_00937	Prac.g_01355
OG0000735	Prae.g_00938	Prac.g_01353
OG0000736	Prae.g_00939	Prac.g_01352
OG0000737	Prae.g_00940	Prac.g_01351
OG0000738	Prae.g_00941	Prac.g_01350
OG0000739	Prae.g_00942	Prac.g_01349
OG0000740	Prae.g_00943	Prac.g_01348
OG0000741	Prae.g_00944	Prac.g_01347
OG0000742	Prae.g_00946	Prac.g_01345
OG0000743	Prae.g_00947	Prac.g_01344
OG0000744	Prae.g_00948	Prac.g_01343
OG0000745	Prae.g_00949	Prac.g_01342
OG0000746	Prae.g_00950	Prac.g_01341
OG0000747	Prae.g_00951	Prac.g_01340
OG0000748	Prae.g_00952	Prac.g_01339
OG0000749	Prae.g_00953	Prac.g_01338
OG0000750	Prae.g_00954	Prac.g_01337
OG0000751	Prae.g_00955	Prac.g_01336
OG0000752	Prae.g_00956	Prac.g_01335
OG0000753	Prae.g_00958	Prac.g_01333
OG0000754	Prae.g_00959	Prac.g_01332
OG0000755	Prae.g_00960	Prac.g_01331
OG0000756	Prae.g_00961	Prac.g_01330
OG0000757	Prae.g_00962	Prac.g_01329
OG0000758	Prae.g_00963	Prac.g_01328
OG0000759	Prae.g_00965	Prac.g_01326
OG0000760	Prae.g_00966	Prac.g_01325
OG0000761	Prae.g_00967	Prac.g_01324
OG0000762	Prae.g_00969	Prac.g_01322
OG0000763	Prae.g_00970	Prac.g_01321
OG0000764	Prae.g_00971	Prac.g_01320
OG0000765	Prae.g_00972	Prac.g_01319
OG0000766	Prae.g_00973	Prac.g_01318
OG0000767	Prae.g_00975	Prac.g_01316
OG0000768	Prae.g_00976	Prac.g_01315
OG0000769	Prae.g_00977	Prac.g_01314
OG0000770	Prae.g_00978	Prac.g_01313
OG0000771	Prae.g_00979	Prac.g_01312
OG0000772	Prae.g_00980	Prac.g_01311
OG0000773	Prae.g_00981	Prac.g_01310
OG0000774	Prae.g_00982	Prac.g_01309
OG0000775	Prae.g_00983	Prac.g_01308
OG0000776	Prae.g_00985	Prac.g_01307
OG0000777	Prae.g_00987	Prac.g_01305
OG0000778	Prae.g_00988	Prac.g_01304
OG0000779	Prae.g_00989	Prac.g_01303
OG0000780	Prae.g_00991	Prac.g_01301
OG0000781	Prae.g_00993	Prac.g_01299
OG0000782	Prae.g_00994	Prac.g_01298
OG0000783	Prae.g_01009	Prac.g_01287
OG0000784	Prae.g_01011	Prac.g_01285
OG0000785	Prae.g_01012	Prac.g_01284
OG0000786	Prae.g_01013	Prac.g_01283
OG0000787	Prae.g_01014	Prac.g_01282
OG0000788	Prae.g_01018	Prac.g_01278
OG0000789	Prae.g_01020	Prac.g_01276
OG0000790	Prae.g_01021	Prac.g_01275
OG0000791	Prae.g_01022	Prac.g_01274
OG0000792	Prae.g_01023	Prac.g_01273
OG0000793	Prae.g_01024	Prac.g_01272
OG0000794	Prae.g_01026	Prac.g_01270
OG0000795	Prae.g_01029	Prac.g_01267
OG0000796	Prae.g_01030	Prac.g_01266
OG0000797	Prae.g_01032	Prac.g_01264
OG0000798	Prae.g_01033	Prac.g_01263
OG0000799	Prae.g_01034	Prac.g_01262
OG0000800	Prae.g_01035	Prac.g_01261
OG0000801	Prae.g_01038	Prac.g_01258
OG0000802	Prae.g_01039	Prac.g_01257
OG0000803	Prae.g_01041	Prac.g_01255
OG0000804	Prae.g_01042	Prac.g_01254
OG0000805	Prae.g_01043	Prac.g_01253
OG0000806	Prae.g_01045	Prac.g_01251
OG0000807	Prae.g_01072	Prac.g_01225
OG0000808	Prae.g_01081	Prac.g_01216
OG0000809	Prae.g_01084	Prac.g_01213
OG0000810	Prae.g_01085	Prac.g_01212
OG0000811	Prae.g_01092	Prac.g_01205
OG0000812	Prae.g_01096	Prac.g_01046
OG0000813	Prae.g_01100	Prac.g_01042
OG0000814	Prae.g_01102	Prac.g_01040
OG0000815	Prae.g_01115	Prac.g_01031
OG0000816	Prae.g_01131	Prac.g_01017
OG0000817	Prae.g_01132	Prac.g_01016
OG0000818	Prae.g_01137	Prac.g_01011
OG0000819	Prae.g_01144	Prac.g_01004
OG0000820	Prae.g_01148	Prac.g_01000
OG0000821	Prae.g_01150	Prac.g_00998
OG0000822	Prae.g_01151	Prac.g_00997
OG0000823	Prae.g_01152	Prac.g_00996
OG0000824	Prae.g_01153	Prac.g_00995
OG0000825	Prae.g_01154	Prac.g_00994
OG0000826	Prae.g_01155	Prac.g_00993
OG0000827	Prae.g_01156	Prac.g_00992
OG0000828	Prae.g_01157	Prac.g_00991
OG0000829	Prae.g_01158	Prac.g_00990
OG0000830	Prae.g_01159	Prac.g_00989
OG0000831	Prae.g_01162	Prac.g_00986
OG0000832	Prae.g_01164	Prac.g_00984
OG0000833	Prae.g_01165	Prac.g_00983
OG0000834	Prae.g_01166	Prac.g_00982
OG0000835	Prae.g_01167	Prac.g_00981
OG0000836	Prae.g_01168	Prac.g_00980
OG0000837	Prae.g_01170	Prac.g_00978
OG0000838	Prae.g_01171	Prac.g_00977
OG0000839	Prae.g_01172	Prac.g_00976
OG0000840	Prae.g_01173	Prac.g_00975
OG0000841	Prae.g_01174	Prac.g_00974
OG0000842	Prae.g_01175	Prac.g_00973
OG0000843	Prae.g_01176	Prac.g_00972
OG0000844	Prae.g_01177	Prac.g_00971
OG0000845	Prae.g_01178	Prac.g_00970
OG0000846	Prae.g_01181	Prac.g_00967
OG0000847	Prae.g_01183	Prac.g_00965
OG0000848	Prae.g_01184	Prac.g_00964
OG0000849	Prae.g_01185	Prac.g_00963
OG0000850	Prae.g_01186	Prac.g_00962
OG0000851	Prae.g_01187	Prac.g_00961
OG0000852	Prae.g_01189	Prac.g_00959
OG0000853	Prae.g_01190	Prac.g_00958
OG0000854	Prae.g_01192	Prac.g_00956
OG0000855	Prae.g_01193	Prac.g_00955
OG0000856	Prae.g_01194	Prac.g_00954
OG0000857	Prae.g_01195	Prac.g_00953
OG0000858	Prae.g_01196	Prac.g_00952
OG0000859	Prae.g_01197	Prac.g_00951
OG0000860	Prae.g_01198	Prac.g_00950
OG0000861	Prae.g_01199	Prac.g_00949
OG0000862	Prae.g_01200	Prac.g_00948
OG0000863	Prae.g_01201	Prac.g_00947
OG0000864	Prae.g_01202	Prac.g_00946
OG0000865	Prae.g_01203	Prac.g_00945
OG0000866	Prae.g_01204	Prac.g_00944
OG0000867	Prae.g_01205	Prac.g_00943
OG0000868	Prae.g_01206	Prac.g_00942
OG0000869	Prae.g_01208	Prac.g_00940
OG0000870	Prae.g_01209	Prac.g_00939
OG0000871	Prae.g_01211	Prac.g_00937
OG0000872	Prae.g_01212	Prac.g_00936
OG0000873	Prae.g_01214	Prac.g_00934
OG0000874	Prae.g_01215	Prac.g_00933
OG0000875	Prae.g_01216	Prac.g_00932
OG0000876	Prae.g_01217	Prac.g_00931
OG0000877	Prae.g_01219	Prac.g_00929
OG0000878	Prae.g_01293	Prac.g_00154
OG0000879	Prae.g_01317	Prac.g_00164
OG0000880	Prae.g_01318	Prac.g_00165
OG0000881	Prae.g_01319	Prac.g_00166
OG0000882	Prae.g_01320	Prac.g_00167
OG0000883	Prae.g_01321	Prac.g_00168
OG0000884	Prae.g_01324	Prac.g_00170
OG0000885	Prae.g_01325	Prac.g_00171
OG0000886	Prae.g_01326	Prac.g_00172
OG0000887	Prae.g_01327	Prac.g_00173
OG0000888	Prae.g_01328	Prac.g_00174
OG0000889	Prae.g_01331	Prac.g_00177
OG0000890	Prae.g_01332	Prac.g_00178
OG0000891	Prae.g_01333	Prac.g_00179
OG0000892	Prae.g_01335	Prac.g_00181
OG0000893	Prae.g_01336	Prac.g_00182
OG0000894	Prae.g_01337	Prac.g_00183
OG0000895	Prae.g_01338	Prac.g_00184
OG0000896	Prae.g_01339	Prac.g_00185
OG0000897	Prae.g_01340	Prac.g_00186
OG0000898	Prae.g_01342	Prac.g_00188
OG0000899	Prae.g_01343	Prac.g_00189
OG0000900	Prae.g_01350	Prac.g_00199
OG0000901	Prae.g_01354	Prac.g_00203
OG0000902	Prae.g_01355	Prac.g_00204
OG0000903	Prae.g_01356	Prac.g_00205
OG0000904	Prae.g_01358	Prac.g_00207
OG0000905	Prae.g_01360	Prac.g_00209
OG0000906	Prae.g_01362	Prac.g_00211
OG0000907	Prae.g_01363	Prac.g_00212
OG0000908	Prae.g_01366	Prac.g_00215
OG0000909	Prae.g_01370	Prac.g_00219
OG0000910	Prae.g_01371	Prac.g_00220
OG0000911	Prae.g_01372	Prac.g_00221
OG0000912	Prae.g_01373	Prac.g_00222
OG0000913	Prae.g_01374	Prac.g_00223
OG0000914	Prae.g_01375	Prac.g_00224
OG0000915	Prae.g_01376	Prac.g_00225
OG0000916	Prae.g_01377	Prac.g_00226
OG0000917	Prae.g_01378	Prac.g_00227
OG0000918	Prae.g_01379	Prac.g_00228
OG0000919	Prae.g_01380	Prac.g_00229
OG0000920	Prae.g_01381	Prac.g_00230
OG0000921	Prae.g_01382	Prac.g_00231
OG0000922	Prae.g_01383	Prac.g_00232
OG0000923	Prae.g_01384	Prac.g_00233
OG0000924	Prae.g_01385	Prac.g_00234
OG0000925	Prae.g_01386	Prac.g_00235
OG0000926	Prae.g_01426	Prac.g_00447
OG0000927	Prae.g_01441	Prac.g_00429
OG0000928	Prae.g_01442	Prac.g_00428
OG0000929	Prae.g_01443	Prac.g_00427
OG0000930	Prae.g_01444	Prac.g_00426
OG0000931	Prae.g_01445	Prac.g_00425
OG0000932	Prae.g_01447	Prac.g_00423
OG0000933	Prae.g_01448	Prac.g_00422
OG0000934	Prae.g_01449	Prac.g_00421
OG0000935	Prae.g_01450	Prac.g_00420
OG0000936	Prae.g_01451	Prac.g_00419
OG0000937	Prae.g_01452	Prac.g_00418
OG0000938	Prae.g_01453	Prac.g_00417
OG0000939	Prae.g_01454	Prac.g_00416
OG0000940	Prae.g_01455	Prac.g_00415
OG0000941	Prae.g_01457	Prac.g_00413
OG0000942	Prae.g_01458	Prac.g_00412
OG0000943	Prae.g_01461	Prac.g_00409
OG0000944	Prae.g_01462	Prac.g_00408
OG0000945	Prae.g_01463	Prac.g_00407
OG0000946	Prae.g_01464	Prac.g_00406
OG0000947	Prae.g_01465	Prac.g_00405
OG0000948	Prae.g_01466	Prac.g_00404
OG0000949	Prae.g_01467	Prac.g_00403
OG0000950	Prae.g_01468	Prac.g_00402
OG0000951	Prae.g_01469	Prac.g_00401
OG0000952	Prae.g_01470	Prac.g_00400
OG0000953	Prae.g_01471	Prac.g_00399
OG0000954	Prae.g_01472	Prac.g_00398
OG0000955	Prae.g_01473	Prac.g_00397
OG0000956	Prae.g_01474	Prac.g_00396
OG0000957	Prae.g_01475	Prac.g_00395
OG0000958	Prae.g_01476	Prac.g_00394
OG0000959	Prae.g_01477	Prac.g_00393
OG0000960	Prae.g_01478	Prac.g_00392
OG0000961	Prae.g_01482	Prac.g_00388
OG0000962	Prae.g_01483	Prac.g_00387
OG0000963	Prae.g_01484	Prac.g_00386
OG0000964	Prae.g_01486	Prac.g_00384
OG0000965	Prae.g_01487	Prac.g_00383
OG0000966	Prae.g_01488	Prac.g_00382
OG0000967	Prae.g_01489	Prac.g_00381
OG0000968	Prae.g_01490	Prac.g_00380
OG0000969	Prae.g_01491	Prac.g_00379
OG0000970	Prae.g_01492	Prac.g_00378
OG0000971	Prae.g_01493	Prac.g_00377
OG0000972	Prae.g_01494	Prac.g_00376
OG0000973	Prae.g_01495	Prac.g_00375
OG0000974	Prae.g_01497	Prac.g_00373
OG0000975	Prae.g_01500	Prac.g_00370
OG0000976	Prae.g_01502	Prac.g_00368
OG0000977	Prae.g_01503	Prac.g_00367
OG0000978	Prae.g_01504	Prac.g_00366
OG0000979	Prae.g_01506	Prac.g_00364
OG0000980	Prae.g_01507	Prac.g_00363
OG0000981	Prae.g_01508	Prac.g_00362
OG0000982	Prae.g_01509	Prac.g_00361
OG0000983	Prae.g_01511	Prac.g_00359
OG0000984	Prae.g_01512	Prac.g_00358
OG0000985	Prae.g_01513	Prac.g_00357
OG0000986	Prae.g_01514	Prac.g_00356
OG0000987	Prae.g_01515	Prac.g_00355
OG0000988	Prae.g_01516	Prac.g_00354
OG0000989	Prae.g_01517	Prac.g_00353
OG0000990	Prae.g_01518	Prac.g_00352
OG0000991	Prae.g_01519	Prac.g_00351
OG0000992	Prae.g_01520	Prac.g_00350
OG0000993	Prae.g_01521	Prac.g_00349
OG0000994	Prae.g_01522	Prac.g_00348
OG0000995	Prae.g_01523	Prac.g_00347
OG0000996	Prae.g_01524	Prac.g_00346
OG0000997	Prae.g_01525	Prac.g_00345
OG0000998	Prae.g_01526	Prac.g_00344
OG0000999	Prae.g_01527	Prac.g_00343
OG0001000	Prae.g_01528	Prac.g_00342
OG0001001	Prae.g_01530	Prac.g_00340
OG0001002	Prae.g_01531	Prac.g_00339
OG0001003	Prae.g_01532	Prac.g_00338
OG0001004	Prae.g_01533	Prac.g_00337
OG0001005	Prae.g_01534	Prac.g_00336
OG0001006	Prae.g_01535	Prac.g_00335
OG0001007	Prae.g_01536	Prac.g_00334
OG0001008	Prae.g_01538	Prac.g_00332
OG0001009	Prae.g_01539	Prac.g_00331
OG0001010	Prae.g_01547	Prac.g_00324
OG0001011	Prae.g_01554	Prac.g_00317
OG0001012	Prae.g_01582	Prac.g_00288
OG0001013	Prae.g_01617	Prac.g_00631
OG0001014	Prae.g_01618	Prac.g_00630
OG0001015	Prae.g_01624	Prac.g_00624
OG0001016	Prae.g_01625	Prac.g_00623
OG0001017	Prae.g_01626	Prac.g_00622
OG0001018	Prae.g_01627	Prac.g_00621
OG0001019	Prae.g_01629	Prac.g_00619
OG0001020	Prae.g_01630	Prac.g_00618
OG0001021	Prae.g_01631	Prac.g_00617
OG0001022	Prae.g_01632	Prac.g_00616
OG0001023	Prae.g_01633	Prac.g_00615
OG0001024	Prae.g_01634	Prac.g_00614
OG0001025	Prae.g_01635	Prac.g_00613
OG0001026	Prae.g_01637	Prac.g_00611
OG0001027	Prae.g_01638	Prac.g_00610
OG0001028	Prae.g_01639	Prac.g_00609
OG0001029	Prae.g_01640	Prac.g_00608
OG0001030	Prae.g_01641	Prac.g_00607
OG0001031	Prae.g_01642	Prac.g_00606
OG0001032	Prae.g_01643	Prac.g_00605
OG0001033	Prae.g_01644	Prac.g_00604
OG0001034	Prae.g_01645	Prac.g_00603
OG0001035	Prae.g_01647	Prac.g_00601
OG0001036	Prae.g_01648	Prac.g_00600
OG0001037	Prae.g_01649	Prac.g_00599
OG0001038	Prae.g_01650	Prac.g_00598
OG0001039	Prae.g_01651	Prac.g_00597
OG0001040	Prae.g_01652	Prac.g_00596
OG0001041	Prae.g_01653	Prac.g_00595
OG0001042	Prae.g_01654	Prac.g_00594
OG0001043	Prae.g_01655	Prac.g_00593
OG0001044	Prae.g_01656	Prac.g_00592
OG0001045	Prae.g_01657	Prac.g_00591
OG0001046	Prae.g_01658	Prac.g_00590
OG0001047	Prae.g_01661	Prac.g_00587
OG0001048	Prae.g_01663	Prac.g_00585
OG0001049	Prae.g_01664	Prac.g_00584
OG0001050	Prae.g_01665	Prac.g_00583
OG0001051	Prae.g_01666	Prac.g_00582
OG0001052	Prae.g_01667	Prac.g_00581
OG0001053	Prae.g_01668	Prac.g_00580
OG0001054	Prae.g_01670	Prac.g_00578
OG0001055	Prae.g_01671	Prac.g_00577
OG0001056	Prae.g_01672	Prac.g_00576
OG0001057	Prae.g_01673	Prac.g_00575
OG0001058	Prae.g_01674	Prac.g_00574
OG0001059	Prae.g_01675	Prac.g_00573
OG0001060	Prae.g_01676	Prac.g_00572
OG0001061	Prae.g_01677	Prac.g_00571
OG0001062	Prae.g_01678	Prac.g_00570
OG0001063	Prae.g_01679	Prac.g_00569
OG0001064	Prae.g_01681	Prac.g_00471
OG0001065	Prae.g_01686	Prac.g_00476
OG0001066	Prae.g_01687	Prac.g_00477
OG0001067	Prae.g_01688	Prac.g_00478
OG0001068	Prae.g_01690	Prac.g_00480
OG0001069	Prae.g_01691	Prac.g_00481
OG0001070	Prae.g_01692	Prac.g_00482
OG0001071	Prae.g_01693	Prac.g_00483
OG0001072	Prae.g_01694	Prac.g_00484
OG0001073	Prae.g_01695	Prac.g_00485
OG0001074	Prae.g_01696	Prac.g_00486
OG0001075	Prae.g_01697	Prac.g_00487
OG0001076	Prae.g_01698	Prac.g_00488
OG0001077	Prae.g_01699	Prac.g_00489
OG0001078	Prae.g_01700	Prac.g_00490
OG0001079	Prae.g_01701	Prac.g_00491
OG0001080	Prae.g_01702	Prac.g_00492
OG0001081	Prae.g_01705	Prac.g_00495
OG0001082	Prae.g_01706	Prac.g_00496
OG0001083	Prae.g_01707	Prac.g_00497
OG0001084	Prae.g_01709	Prac.g_00499
OG0001085	Prae.g_01710	Prac.g_00500
OG0001086	Prae.g_01711	Prac.g_00501
OG0001087	Prae.g_01712	Prac.g_00502
OG0001088	Prae.g_01713	Prac.g_00503
OG0001089	Prae.g_01716	Prac.g_00506
OG0001090	Prae.g_01718	Prac.g_00508
OG0001091	Prae.g_01719	Prac.g_00509
OG0001092	Prae.g_01720	Prac.g_00510
OG0001093	Prae.g_01721	Prac.g_00511
OG0001094	Prae.g_01722	Prac.g_00512
OG0001095	Prae.g_01723	Prac.g_00513
OG0001096	Prae.g_01724	Prac.g_00514
OG0001097	Prae.g_01725	Prac.g_00515
OG0001098	Prae.g_01726	Prac.g_00516
OG0001099	Prae.g_01727	Prac.g_00517
OG0001100	Prae.g_01728	Prac.g_00518
OG0001101	Prae.g_01729	Prac.g_00519
OG0001102	Prae.g_01730	Prac.g_00520
OG0001103	Prae.g_01731	Prac.g_00521
OG0001104	Prae.g_01732	Prac.g_00522
OG0001105	Prae.g_01733	Prac.g_00523
OG0001106	Prae.g_01734	Prac.g_00524
OG0001107	Prae.g_01735	Prac.g_00525
OG0001108	Prae.g_01736	Prac.g_00526
OG0001109	Prae.g_01737	Prac.g_00527
OG0001110	Prae.g_01738	Prac.g_00528
OG0001111	Prae.g_01739	Prac.g_00529
OG0001112	Prae.g_01740	Prac.g_00530
OG0001113	Prae.g_01741	Prac.g_00531
OG0001114	Prae.g_01742	Prac.g_00532
OG0001115	Prae.g_01743	Prac.g_00533
OG0001116	Prae.g_01744	Prac.g_00534
OG0001117	Prae.g_01745	Prac.g_00535
OG0001118	Prae.g_01746	Prac.g_00536
OG0001119	Prae.g_01747	Prac.g_00537
OG0001120	Prae.g_01748	Prac.g_00538
OG0001121	Prae.g_01750	Prac.g_00540
OG0001122	Prae.g_01751	Prac.g_00541
OG0001123	Prae.g_01752	Prac.g_00542
OG0001124	Prae.g_01754	Prac.g_00544
OG0001125	Prae.g_01756	Prac.g_00546
OG0001126	Prae.g_01757	Prac.g_00547
OG0001127	Prae.g_01759	Prac.g_00549
OG0001128	Prae.g_01760	Prac.g_00550
OG0001129	Prae.g_01761	Prac.g_00551
OG0001130	Prae.g_01765	Prac.g_00553
OG0001131	Prae.g_01766	Prac.g_00554
OG0001132	Prae.g_01767	Prac.g_00555
OG0001133	Prae.g_01768	Prac.g_00556
OG0001134	Prae.g_01769	Prac.g_00557
OG0001135	Prae.g_01770	Prac.g_00558
OG0001136	Prae.g_01771	Prac.g_00559
OG0001137	Prae.g_01772	Prac.g_00560
OG0001138	Prae.g_01773	Prac.g_00561
OG0001139	Prae.g_01774	Prac.g_00562
OG0001140	Prae.g_01775	Prac.g_00563
OG0001141	Prae.g_01776	Prac.g_00564
OG0001142	Prae.g_01779	Prac.g_00005
OG0001143	Prae.g_01780	Prac.g_00006
OG0001144	Prae.g_01781	Prac.g_00007
OG0001145	Prae.g_01782	Prac.g_00008
OG0001146	Prae.g_01783	Prac.g_00009
OG0001147	Prae.g_01784	Prac.g_00010
OG0001148	Prae.g_01785	Prac.g_00011
OG0001149	Prae.g_01787	Prac.g_00013
OG0001150	Prae.g_01788	Prac.g_00014
OG0001151	Prae.g_01790	Prac.g_00016
OG0001152	Prae.g_01791	Prac.g_00017
OG0001153	Prae.g_01792	Prac.g_00018
OG0001154	Prae.g_01794	Prac.g_00020
OG0001155	Prae.g_01796	Prac.g_00022
OG0001156	Prae.g_01798	Prac.g_00024
OG0001157	Prae.g_01799	Prac.g_00025
OG0001158	Prae.g_01801	Prac.g_00027
OG0001159	Prae.g_01802	Prac.g_00028
