Orthogroup	Prae	Prbd
OG0000549	Prae.g_00600	Prbd.g_00618
OG0000550	Prae.g_00601	Prbd.g_00617
OG0000551	Prae.g_00602	Prbd.g_00616
OG0000552	Prae.g_00603	Prbd.g_00615
OG0000553	Prae.g_00604	Prbd.g_00614
OG0000554	Prae.g_00605	Prbd.g_00613
OG0000555	Prae.g_00606	Prbd.g_00612
OG0000556	Prae.g_00607	Prbd.g_00611
OG0000557	Prae.g_00608	Prbd.g_00610
OG0000558	Prae.g_00609	Prbd.g_00609
OG0000559	Prae.g_00610	Prbd.g_00608
OG0000560	Prae.g_00612	Prbd.g_00606
OG0000561	Prae.g_00613	Prbd.g_00605
OG0000562	Prae.g_00614	Prbd.g_00604
OG0000563	Prae.g_00615	Prbd.g_00603
OG0000564	Prae.g_00616	Prbd.g_00602
OG0000565	Prae.g_00617	Prbd.g_00601
OG0000566	Prae.g_00618	Prbd.g_00600
OG0000567	Prae.g_00619	Prbd.g_00599
OG0000568	Prae.g_00620	Prbd.g_00598
OG0000569	Prae.g_00621	Prbd.g_00597
OG0000570	Prae.g_00622	Prbd.g_00596
OG0000571	Prae.g_00623	Prbd.g_00595
OG0000572	Prae.g_00624	Prbd.g_00594
OG0000573	Prae.g_00627	Prbd.g_00591
OG0000574	Prae.g_00628	Prbd.g_00590
OG0000575	Prae.g_00629	Prbd.g_00589
OG0000576	Prae.g_00630	Prbd.g_00588
OG0000577	Prae.g_00631	Prbd.g_00587
OG0000578	Prae.g_00632	Prbd.g_00586
OG0000579	Prae.g_00633	Prbd.g_00585
OG0000580	Prae.g_00634	Prbd.g_00584
OG0000581	Prae.g_00635	Prbd.g_00583
OG0000582	Prae.g_00636	Prbd.g_00582
OG0000583	Prae.g_00637	Prbd.g_00581
OG0000584	Prae.g_00638	Prbd.g_00580
OG0000585	Prae.g_00639	Prbd.g_00579
OG0000586	Prae.g_00641	Prbd.g_00577
OG0000587	Prae.g_00642	Prbd.g_00576
OG0000588	Prae.g_00644	Prbd.g_00574
OG0000589	Prae.g_00645	Prbd.g_00573
OG0000590	Prae.g_00647	Prbd.g_00571
OG0000591	Prae.g_00653	Prbd.g_00565
OG0000592	Prae.g_00654	Prbd.g_00564
OG0000593	Prae.g_00655	Prbd.g_00563
OG0000594	Prae.g_00657	Prbd.g_00561
OG0000595	Prae.g_00658	Prbd.g_00560
OG0000596	Prae.g_00659	Prbd.g_00559
OG0000597	Prae.g_00661	Prbd.g_00557
OG0000598	Prae.g_00662	Prbd.g_00556
OG0000599	Prae.g_00663	Prbd.g_00555
OG0000600	Prae.g_00664	Prbd.g_00554
OG0000601	Prae.g_00666	Prbd.g_00552
OG0000602	Prae.g_00667	Prbd.g_00551
OG0000603	Prae.g_00668	Prbd.g_00550
OG0000604	Prae.g_00669	Prbd.g_00549
OG0000605	Prae.g_00670	Prbd.g_00548
OG0000606	Prae.g_00671	Prbd.g_00547
OG0000607	Prae.g_00673	Prbd.g_00545
OG0000608	Prae.g_00674	Prbd.g_00544
OG0000609	Prae.g_00678	Prbd.g_00540
OG0000610	Prae.g_00679	Prbd.g_00539
OG0000611	Prae.g_00712	Prbd.g_00008
OG0000612	Prae.g_00713	Prbd.g_00009
OG0000613	Prae.g_00714	Prbd.g_00010
OG0000614	Prae.g_00715	Prbd.g_00011
OG0000615	Prae.g_00717	Prbd.g_00013
OG0000616	Prae.g_00718	Prbd.g_00014
OG0000617	Prae.g_00719	Prbd.g_00015
OG0000618	Prae.g_00720	Prbd.g_00016
OG0000619	Prae.g_00721	Prbd.g_00017
OG0000620	Prae.g_00722	Prbd.g_00018
OG0000621	Prae.g_00723	Prbd.g_00019
OG0000622	Prae.g_00724	Prbd.g_00020
OG0000623	Prae.g_00725	Prbd.g_00021
OG0000624	Prae.g_00726	Prbd.g_00022
OG0000625	Prae.g_00727	Prbd.g_00023
OG0000626	Prae.g_00728	Prbd.g_00024
OG0000627	Prae.g_00729	Prbd.g_00025
OG0000628	Prae.g_00730	Prbd.g_00026
OG0000629	Prae.g_00731	Prbd.g_00027
OG0000630	Prae.g_00732	Prbd.g_00028
OG0000631	Prae.g_00734	Prbd.g_00030
OG0000632	Prae.g_00748	Prbd.g_00045
OG0000633	Prae.g_00752	Prbd.g_00049
OG0000634	Prae.g_00766	Prbd.g_00062
OG0000635	Prae.g_00770	Prbd.g_00066
OG0000636	Prae.g_00771	Prbd.g_00067
OG0000637	Prae.g_00772	Prbd.g_00068
OG0000638	Prae.g_00784	Prbd.g_00080
OG0000639	Prae.g_00793	Prbd.g_00089
OG0000640	Prae.g_00794	Prbd.g_00091
OG0000641	Prae.g_00797	Prbd.g_00093
OG0000642	Prae.g_00798	Prbd.g_00094
OG0000643	Prae.g_00799	Prbd.g_00095
OG0000644	Prae.g_00800	Prbd.g_00096
OG0000645	Prae.g_00801	Prbd.g_00097
OG0000646	Prae.g_00802	Prbd.g_00098
OG0000647	Prae.g_00803	Prbd.g_00099
OG0000648	Prae.g_00805	Prbd.g_00101
OG0000649	Prae.g_00806	Prbd.g_00102
OG0000650	Prae.g_00807	Prbd.g_00103
OG0000651	Prae.g_00808	Prbd.g_00104
OG0000652	Prae.g_00809	Prbd.g_00105
OG0000653	Prae.g_00810	Prbd.g_00106
OG0000654	Prae.g_00812	Prbd.g_00108
OG0000655	Prae.g_00814	Prbd.g_00110
OG0000656	Prae.g_00815	Prbd.g_00111
OG0000657	Prae.g_00816	Prbd.g_00112
OG0000658	Prae.g_00817	Prbd.g_00113
OG0000659	Prae.g_00818	Prbd.g_00114
OG0000660	Prae.g_00819	Prbd.g_00115
OG0000661	Prae.g_00820	Prbd.g_00116
OG0000662	Prae.g_00821	Prbd.g_00117
OG0000663	Prae.g_00822	Prbd.g_00118
OG0000664	Prae.g_00823	Prbd.g_00119
OG0000665	Prae.g_00824	Prbd.g_00120
OG0000666	Prae.g_00825	Prbd.g_00121
OG0000667	Prae.g_00826	Prbd.g_00122
OG0000668	Prae.g_00827	Prbd.g_00123
OG0000669	Prae.g_00829	Prbd.g_00125
OG0000670	Prae.g_00830	Prbd.g_00126
OG0000671	Prae.g_00831	Prbd.g_00127
OG0000672	Prae.g_00832	Prbd.g_00128
OG0000673	Prae.g_00833	Prbd.g_00129
OG0000674	Prae.g_00834	Prbd.g_00130
OG0000675	Prae.g_00836	Prbd.g_00132
OG0000676	Prae.g_00837	Prbd.g_00133
OG0000677	Prae.g_00839	Prbd.g_00136
OG0000678	Prae.g_00841	Prbd.g_00138
OG0000679	Prae.g_00842	Prbd.g_00139
OG0000680	Prae.g_00843	Prbd.g_00140
OG0000681	Prae.g_00844	Prbd.g_00141
OG0000682	Prae.g_00845	Prbd.g_00142
OG0000683	Prae.g_00847	Prbd.g_00144
OG0000684	Prae.g_00848	Prbd.g_00145
OG0000685	Prae.g_00849	Prbd.g_00146
OG0000686	Prae.g_00850	Prbd.g_00147
OG0000687	Prae.g_00851	Prbd.g_00148
OG0000688	Prae.g_00852	Prbd.g_00149
OG0000689	Prae.g_00853	Prbd.g_00150
OG0000690	Prae.g_00854	Prbd.g_00151
OG0000691	Prae.g_00855	Prbd.g_00152
OG0000692	Prae.g_00857	Prbd.g_00154
OG0000693	Prae.g_00858	Prbd.g_00155
OG0000694	Prae.g_00859	Prbd.g_00156
OG0000695	Prae.g_00860	Prbd.g_00157
OG0000696	Prae.g_00861	Prbd.g_00158
OG0000697	Prae.g_00863	Prbd.g_00160
OG0000698	Prae.g_00865	Prbd.g_00162
OG0000699	Prae.g_00866	Prbd.g_00163
OG0000700	Prae.g_00892	Prbd.g_00190
OG0000701	Prae.g_00897	Prbd.g_00194
OG0000702	Prae.g_00900	Prbd.g_00197
OG0000703	Prae.g_00901	Prbd.g_00198
OG0000704	Prae.g_00902	Prbd.g_00199
OG0000705	Prae.g_00903	Prbd.g_00200
OG0000706	Prae.g_00904	Prbd.g_00201
OG0000707	Prae.g_00905	Prbd.g_00203
OG0000708	Prae.g_00906	Prbd.g_00204
OG0000709	Prae.g_00908	Prbd.g_00206
OG0000710	Prae.g_00909	Prbd.g_00207
OG0000711	Prae.g_00910	Prbd.g_00208
OG0000712	Prae.g_00911	Prbd.g_00209
OG0000713	Prae.g_00912	Prbd.g_00210
OG0000714	Prae.g_00914	Prbd.g_00212
OG0000715	Prae.g_00915	Prbd.g_00213
OG0000716	Prae.g_00917	Prbd.g_00215
OG0000717	Prae.g_00918	Prbd.g_00216
OG0000718	Prae.g_00919	Prbd.g_00217
OG0000719	Prae.g_00921	Prbd.g_00219
OG0000720	Prae.g_00922	Prbd.g_00220
OG0000721	Prae.g_00924	Prbd.g_00222
OG0000722	Prae.g_00925	Prbd.g_00223
OG0000723	Prae.g_00926	Prbd.g_00224
OG0000724	Prae.g_00927	Prbd.g_00226
OG0000725	Prae.g_00928	Prbd.g_00227
OG0000726	Prae.g_00929	Prbd.g_00228
OG0000727	Prae.g_00930	Prbd.g_00229
OG0000728	Prae.g_00931	Prbd.g_00230
OG0000729	Prae.g_00932	Prbd.g_00231
OG0000730	Prae.g_00933	Prbd.g_00232
OG0000731	Prae.g_00934	Prbd.g_00233
OG0000732	Prae.g_00935	Prbd.g_00234
OG0000733	Prae.g_00936	Prbd.g_00235
OG0000734	Prae.g_00937	Prbd.g_00236
OG0000735	Prae.g_00938	Prbd.g_00238
OG0000736	Prae.g_00939	Prbd.g_00239
OG0000737	Prae.g_00940	Prbd.g_00240
OG0000738	Prae.g_00941	Prbd.g_00241
OG0000739	Prae.g_00942	Prbd.g_00242
OG0000740	Prae.g_00943	Prbd.g_00243
OG0000741	Prae.g_00944	Prbd.g_00244
OG0000742	Prae.g_00946	Prbd.g_00246
OG0000743	Prae.g_00947	Prbd.g_00247
OG0000744	Prae.g_00948	Prbd.g_00248
OG0000745	Prae.g_00949	Prbd.g_00249
OG0000746	Prae.g_00950	Prbd.g_00250
OG0000747	Prae.g_00951	Prbd.g_00251
OG0000748	Prae.g_00952	Prbd.g_00252
OG0000749	Prae.g_00953	Prbd.g_00253
OG0000750	Prae.g_00954	Prbd.g_00254
OG0000751	Prae.g_00955	Prbd.g_00255
OG0000752	Prae.g_00956	Prbd.g_00256
OG0000753	Prae.g_00958	Prbd.g_00258
OG0000754	Prae.g_00959	Prbd.g_00259
OG0000755	Prae.g_00960	Prbd.g_00260
OG0000756	Prae.g_00961	Prbd.g_00261
OG0000757	Prae.g_00962	Prbd.g_00262
OG0000758	Prae.g_00963	Prbd.g_00263
OG0000759	Prae.g_00965	Prbd.g_00265
OG0000760	Prae.g_00966	Prbd.g_00266
OG0000761	Prae.g_00967	Prbd.g_00267
OG0000762	Prae.g_00969	Prbd.g_00269
OG0000763	Prae.g_00970	Prbd.g_00270
OG0000764	Prae.g_00971	Prbd.g_00271
OG0000765	Prae.g_00972	Prbd.g_00272
OG0000766	Prae.g_00973	Prbd.g_00273
OG0000767	Prae.g_00975	Prbd.g_00275
OG0000768	Prae.g_00976	Prbd.g_00276
OG0000769	Prae.g_00977	Prbd.g_00277
OG0000770	Prae.g_00978	Prbd.g_00278
OG0000771	Prae.g_00979	Prbd.g_00279
OG0000772	Prae.g_00980	Prbd.g_00280
OG0000773	Prae.g_00981	Prbd.g_00281
OG0000774	Prae.g_00982	Prbd.g_00282
OG0000775	Prae.g_00983	Prbd.g_00283
OG0000776	Prae.g_00985	Prbd.g_00285
OG0000777	Prae.g_00987	Prbd.g_00287
OG0000778	Prae.g_00988	Prbd.g_00288
OG0000779	Prae.g_00989	Prbd.g_00289
OG0000780	Prae.g_00991	Prbd.g_00291
OG0000781	Prae.g_00993	Prbd.g_00293
OG0000782	Prae.g_00994	Prbd.g_00294
OG0000783	Prae.g_01009	Prbd.g_00309
OG0000784	Prae.g_01011	Prbd.g_00311
OG0000785	Prae.g_01012	Prbd.g_00312
OG0000786	Prae.g_01013	Prbd.g_00313
OG0000787	Prae.g_01014	Prbd.g_00314
OG0000788	Prae.g_01018	Prbd.g_00318
OG0000789	Prae.g_01020	Prbd.g_00320
OG0000790	Prae.g_01021	Prbd.g_00321
OG0000791	Prae.g_01022	Prbd.g_00322
OG0000792	Prae.g_01023	Prbd.g_00323
OG0000793	Prae.g_01024	Prbd.g_00324
OG0000794	Prae.g_01026	Prbd.g_00326
OG0000795	Prae.g_01029	Prbd.g_00329
OG0000796	Prae.g_01030	Prbd.g_00330
OG0000797	Prae.g_01032	Prbd.g_00332
OG0000798	Prae.g_01033	Prbd.g_00333
OG0000799	Prae.g_01034	Prbd.g_00334
OG0000800	Prae.g_01035	Prbd.g_00335
OG0000801	Prae.g_01038	Prbd.g_00338
OG0000802	Prae.g_01039	Prbd.g_00339
OG0000803	Prae.g_01041	Prbd.g_00341
OG0000804	Prae.g_01042	Prbd.g_00342
OG0000805	Prae.g_01043	Prbd.g_00343
OG0000806	Prae.g_01045	Prbd.g_00345
OG0000807	Prae.g_01072	Prbd.g_00370
OG0000808	Prae.g_01081	Prbd.g_00380
OG0000809	Prae.g_01084	Prbd.g_00383
OG0000810	Prae.g_01085	Prbd.g_00384
OG0000811	Prae.g_01092	Prbd.g_00391
OG0000812	Prae.g_01096	Prbd.g_00395
OG0000813	Prae.g_01100	Prbd.g_00399
OG0000814	Prae.g_01102	Prbd.g_00401
OG0000815	Prae.g_01115	Prbd.g_00414
OG0000816	Prae.g_01131	Prbd.g_00428
OG0000817	Prae.g_01132	Prbd.g_00429
OG0000818	Prae.g_01137	Prbd.g_00434
OG0000819	Prae.g_01144	Prbd.g_00449
OG0000820	Prae.g_01148	Prbd.g_00453
OG0000821	Prae.g_01150	Prbd.g_00455
OG0000822	Prae.g_01151	Prbd.g_00456
OG0000823	Prae.g_01152	Prbd.g_00457
OG0000824	Prae.g_01153	Prbd.g_00458
OG0000825	Prae.g_01154	Prbd.g_00459
OG0000826	Prae.g_01155	Prbd.g_00460
OG0000827	Prae.g_01156	Prbd.g_00461
OG0000828	Prae.g_01157	Prbd.g_00462
OG0000829	Prae.g_01158	Prbd.g_00463
OG0000830	Prae.g_01159	Prbd.g_00464
OG0000831	Prae.g_01162	Prbd.g_00467
OG0000832	Prae.g_01164	Prbd.g_00469
OG0000833	Prae.g_01165	Prbd.g_00470
OG0000834	Prae.g_01166	Prbd.g_00471
OG0000835	Prae.g_01167	Prbd.g_00472
OG0000836	Prae.g_01168	Prbd.g_00473
OG0000837	Prae.g_01170	Prbd.g_00475
OG0000838	Prae.g_01171	Prbd.g_00476
OG0000839	Prae.g_01172	Prbd.g_00477
OG0000840	Prae.g_01173	Prbd.g_00478
OG0000841	Prae.g_01174	Prbd.g_00479
OG0000842	Prae.g_01175	Prbd.g_00480
OG0000843	Prae.g_01176	Prbd.g_00481
OG0000844	Prae.g_01177	Prbd.g_00482
OG0000845	Prae.g_01178	Prbd.g_00483
OG0000846	Prae.g_01181	Prbd.g_00486
OG0000847	Prae.g_01183	Prbd.g_00488
OG0000848	Prae.g_01184	Prbd.g_00489
OG0000849	Prae.g_01185	Prbd.g_00490
OG0000850	Prae.g_01186	Prbd.g_00491
OG0000851	Prae.g_01187	Prbd.g_00492
OG0000852	Prae.g_01189	Prbd.g_00494
OG0000853	Prae.g_01190	Prbd.g_00495
OG0000854	Prae.g_01192	Prbd.g_00497
OG0000855	Prae.g_01193	Prbd.g_00498
OG0000856	Prae.g_01194	Prbd.g_00499
OG0000857	Prae.g_01195	Prbd.g_00500
OG0000858	Prae.g_01196	Prbd.g_00501
OG0000859	Prae.g_01197	Prbd.g_00502
OG0000860	Prae.g_01198	Prbd.g_00503
OG0000861	Prae.g_01199	Prbd.g_00504
OG0000862	Prae.g_01200	Prbd.g_00505
OG0000863	Prae.g_01201	Prbd.g_00506
OG0000864	Prae.g_01202	Prbd.g_00507
OG0000865	Prae.g_01203	Prbd.g_00508
OG0000866	Prae.g_01204	Prbd.g_00509
OG0000867	Prae.g_01205	Prbd.g_00510
OG0000868	Prae.g_01206	Prbd.g_00511
OG0000869	Prae.g_01208	Prbd.g_00513
OG0000870	Prae.g_01209	Prbd.g_00514
OG0000871	Prae.g_01211	Prbd.g_00516
OG0000872	Prae.g_01212	Prbd.g_00517
OG0000873	Prae.g_01214	Prbd.g_00519
OG0000874	Prae.g_01215	Prbd.g_00520
OG0000875	Prae.g_01216	Prbd.g_00521
OG0000876	Prae.g_01217	Prbd.g_00522
OG0000877	Prae.g_01219	Prbd.g_00524
OG0000878	Prae.g_01293	Prbd.g_01858
OG0000879	Prae.g_01317	Prbd.g_01812
OG0000880	Prae.g_01318	Prbd.g_01811
OG0000881	Prae.g_01319	Prbd.g_01810
OG0000882	Prae.g_01320	Prbd.g_01809
OG0000883	Prae.g_01321	Prbd.g_01808
OG0000884	Prae.g_01324	Prbd.g_01806
OG0000885	Prae.g_01325	Prbd.g_01805
OG0000886	Prae.g_01326	Prbd.g_01804
OG0000887	Prae.g_01327	Prbd.g_01803
OG0000888	Prae.g_01328	Prbd.g_01802
OG0000889	Prae.g_01331	Prbd.g_01799
OG0000890	Prae.g_01332	Prbd.g_01798
OG0000891	Prae.g_01333	Prbd.g_01797
OG0000892	Prae.g_01335	Prbd.g_01795
OG0000893	Prae.g_01336	Prbd.g_01794
OG0000894	Prae.g_01337	Prbd.g_01793
OG0000895	Prae.g_01338	Prbd.g_01792
OG0000896	Prae.g_01339	Prbd.g_01791
OG0000897	Prae.g_01340	Prbd.g_01790
OG0000898	Prae.g_01342	Prbd.g_01788
OG0000899	Prae.g_01343	Prbd.g_01787
OG0000900	Prae.g_01350	Prbd.g_01782
OG0000901	Prae.g_01354	Prbd.g_01778
OG0000902	Prae.g_01355	Prbd.g_01777
OG0000903	Prae.g_01356	Prbd.g_01776
OG0000904	Prae.g_01358	Prbd.g_01774
OG0000905	Prae.g_01360	Prbd.g_01772
OG0000906	Prae.g_01362	Prbd.g_01770
OG0000907	Prae.g_01363	Prbd.g_01769
OG0000908	Prae.g_01366	Prbd.g_01766
OG0000909	Prae.g_01370	Prbd.g_01762
OG0000910	Prae.g_01371	Prbd.g_01761
OG0000911	Prae.g_01372	Prbd.g_01760
OG0000912	Prae.g_01373	Prbd.g_01759
OG0000913	Prae.g_01374	Prbd.g_01758
OG0000914	Prae.g_01375	Prbd.g_01757
OG0000915	Prae.g_01376	Prbd.g_01756
OG0000916	Prae.g_01377	Prbd.g_01755
OG0000917	Prae.g_01378	Prbd.g_01754
OG0000918	Prae.g_01379	Prbd.g_01753
OG0000919	Prae.g_01380	Prbd.g_01752
OG0000920	Prae.g_01381	Prbd.g_01751
OG0000921	Prae.g_01382	Prbd.g_01750
OG0000922	Prae.g_01383	Prbd.g_01749
OG0000923	Prae.g_01384	Prbd.g_01748
OG0000924	Prae.g_01385	Prbd.g_01747
OG0000925	Prae.g_01386	Prbd.g_01746
OG0000926	Prae.g_01426	Prbd.g_01736
OG0000927	Prae.g_01441	Prbd.g_01707
OG0000928	Prae.g_01442	Prbd.g_01706
OG0000929	Prae.g_01443	Prbd.g_01705
OG0000930	Prae.g_01444	Prbd.g_01704
OG0000931	Prae.g_01445	Prbd.g_01703
OG0000932	Prae.g_01447	Prbd.g_01701
OG0000933	Prae.g_01448	Prbd.g_01700
OG0000934	Prae.g_01449	Prbd.g_01699
OG0000935	Prae.g_01450	Prbd.g_01698
OG0000936	Prae.g_01451	Prbd.g_01697
OG0000937	Prae.g_01452	Prbd.g_01696
OG0000938	Prae.g_01453	Prbd.g_01695
OG0000939	Prae.g_01454	Prbd.g_01694
OG0000940	Prae.g_01455	Prbd.g_01693
OG0000941	Prae.g_01457	Prbd.g_01691
OG0000942	Prae.g_01458	Prbd.g_01690
OG0000943	Prae.g_01461	Prbd.g_01687
OG0000944	Prae.g_01462	Prbd.g_01686
OG0000945	Prae.g_01463	Prbd.g_01685
OG0000946	Prae.g_01464	Prbd.g_01684
OG0000947	Prae.g_01465	Prbd.g_01683
OG0000948	Prae.g_01466	Prbd.g_01682
OG0000949	Prae.g_01467	Prbd.g_01681
OG0000950	Prae.g_01468	Prbd.g_01680
OG0000951	Prae.g_01469	Prbd.g_01679
OG0000952	Prae.g_01470	Prbd.g_01678
OG0000953	Prae.g_01471	Prbd.g_01677
OG0000954	Prae.g_01472	Prbd.g_01676
OG0000955	Prae.g_01473	Prbd.g_01675
OG0000956	Prae.g_01474	Prbd.g_01674
OG0000957	Prae.g_01475	Prbd.g_01673
OG0000958	Prae.g_01476	Prbd.g_01672
OG0000959	Prae.g_01477	Prbd.g_01671
OG0000960	Prae.g_01478	Prbd.g_01670
OG0000961	Prae.g_01482	Prbd.g_01666
OG0000962	Prae.g_01483	Prbd.g_01665
OG0000963	Prae.g_01484	Prbd.g_01664
OG0000964	Prae.g_01486	Prbd.g_01662
OG0000965	Prae.g_01487	Prbd.g_01661
OG0000966	Prae.g_01488	Prbd.g_01660
OG0000967	Prae.g_01489	Prbd.g_01659
OG0000968	Prae.g_01490	Prbd.g_01658
OG0000969	Prae.g_01491	Prbd.g_01657
OG0000970	Prae.g_01492	Prbd.g_01656
OG0000971	Prae.g_01493	Prbd.g_01655
OG0000972	Prae.g_01494	Prbd.g_01654
OG0000973	Prae.g_01495	Prbd.g_01653
OG0000974	Prae.g_01497	Prbd.g_01651
OG0000975	Prae.g_01500	Prbd.g_01648
OG0000976	Prae.g_01502	Prbd.g_01646
OG0000977	Prae.g_01503	Prbd.g_01645
OG0000978	Prae.g_01504	Prbd.g_01644
OG0000979	Prae.g_01506	Prbd.g_01642
OG0000980	Prae.g_01507	Prbd.g_01641
OG0000981	Prae.g_01508	Prbd.g_01640
OG0000982	Prae.g_01509	Prbd.g_01639
OG0000983	Prae.g_01511	Prbd.g_01637
OG0000984	Prae.g_01512	Prbd.g_01636
OG0000985	Prae.g_01513	Prbd.g_01635
OG0000986	Prae.g_01514	Prbd.g_01634
OG0000987	Prae.g_01515	Prbd.g_01633
OG0000988	Prae.g_01516	Prbd.g_01632
OG0000989	Prae.g_01517	Prbd.g_01631
OG0000990	Prae.g_01518	Prbd.g_01630
OG0000991	Prae.g_01519	Prbd.g_01629
OG0000992	Prae.g_01520	Prbd.g_01628
OG0000993	Prae.g_01521	Prbd.g_01627
OG0000994	Prae.g_01522	Prbd.g_01626
OG0000995	Prae.g_01523	Prbd.g_01625
OG0000996	Prae.g_01524	Prbd.g_01624
OG0000997	Prae.g_01525	Prbd.g_01623
OG0000998	Prae.g_01526	Prbd.g_01622
OG0000999	Prae.g_01527	Prbd.g_01621
OG0001000	Prae.g_01528	Prbd.g_01620
OG0001001	Prae.g_01530	Prbd.g_01617
OG0001002	Prae.g_01531	Prbd.g_01616
OG0001003	Prae.g_01532	Prbd.g_01615
OG0001004	Prae.g_01533	Prbd.g_01614
OG0001005	Prae.g_01534	Prbd.g_01613
OG0001006	Prae.g_01535	Prbd.g_01612
OG0001007	Prae.g_01536	Prbd.g_01611
OG0001008	Prae.g_01538	Prbd.g_01609
OG0001009	Prae.g_01539	Prbd.g_01608
OG0001010	Prae.g_01547	Prbd.g_01600
OG0001011	Prae.g_01554	Prbd.g_01593
OG0001012	Prae.g_01582	Prbd.g_01566
OG0001013	Prae.g_01617	Prbd.g_01531
OG0001014	Prae.g_01618	Prbd.g_01530
OG0001015	Prae.g_01624	Prbd.g_01524
OG0001016	Prae.g_01625	Prbd.g_01523
OG0001017	Prae.g_01626	Prbd.g_01522
OG0001018	Prae.g_01627	Prbd.g_01521
OG0001019	Prae.g_01629	Prbd.g_01519
OG0001020	Prae.g_01630	Prbd.g_01518
OG0001021	Prae.g_01631	Prbd.g_01517
OG0001022	Prae.g_01632	Prbd.g_01516
OG0001023	Prae.g_01633	Prbd.g_01515
OG0001024	Prae.g_01634	Prbd.g_01514
OG0001025	Prae.g_01635	Prbd.g_01513
OG0001026	Prae.g_01637	Prbd.g_01511
OG0001027	Prae.g_01638	Prbd.g_01510
OG0001028	Prae.g_01639	Prbd.g_01509
OG0001029	Prae.g_01640	Prbd.g_01508
OG0001030	Prae.g_01641	Prbd.g_01507
OG0001031	Prae.g_01642	Prbd.g_01506
OG0001032	Prae.g_01643	Prbd.g_01505
OG0001033	Prae.g_01644	Prbd.g_01504
OG0001034	Prae.g_01645	Prbd.g_01503
OG0001035	Prae.g_01647	Prbd.g_01501
OG0001036	Prae.g_01648	Prbd.g_01500
OG0001037	Prae.g_01649	Prbd.g_01499
OG0001038	Prae.g_01650	Prbd.g_01498
OG0001039	Prae.g_01651	Prbd.g_01497
OG0001040	Prae.g_01652	Prbd.g_01496
OG0001041	Prae.g_01653	Prbd.g_01495
OG0001042	Prae.g_01654	Prbd.g_01494
OG0001043	Prae.g_01655	Prbd.g_01493
OG0001044	Prae.g_01656	Prbd.g_01492
OG0001045	Prae.g_01657	Prbd.g_01491
OG0001046	Prae.g_01658	Prbd.g_01490
OG0001047	Prae.g_01661	Prbd.g_01487
OG0001048	Prae.g_01663	Prbd.g_01485
OG0001049	Prae.g_01664	Prbd.g_01484
OG0001050	Prae.g_01665	Prbd.g_01483
OG0001051	Prae.g_01666	Prbd.g_01482
OG0001052	Prae.g_01667	Prbd.g_01481
OG0001053	Prae.g_01668	Prbd.g_01479
OG0001054	Prae.g_01670	Prbd.g_01477
OG0001055	Prae.g_01671	Prbd.g_01476
OG0001056	Prae.g_01672	Prbd.g_01475
OG0001057	Prae.g_01673	Prbd.g_01474
OG0001058	Prae.g_01674	Prbd.g_01473
OG0001059	Prae.g_01675	Prbd.g_01472
OG0001060	Prae.g_01676	Prbd.g_01471
OG0001061	Prae.g_01677	Prbd.g_01470
OG0001062	Prae.g_01678	Prbd.g_01469
OG0001063	Prae.g_01679	Prbd.g_01468
OG0001064	Prae.g_01681	Prbd.g_01466
OG0001065	Prae.g_01686	Prbd.g_01463
OG0001066	Prae.g_01687	Prbd.g_01462
OG0001067	Prae.g_01688	Prbd.g_01461
OG0001068	Prae.g_01690	Prbd.g_01459
OG0001069	Prae.g_01691	Prbd.g_01458
OG0001070	Prae.g_01692	Prbd.g_01457
OG0001071	Prae.g_01693	Prbd.g_01456
OG0001072	Prae.g_01694	Prbd.g_01455
OG0001073	Prae.g_01695	Prbd.g_01454
OG0001074	Prae.g_01696	Prbd.g_01453
OG0001075	Prae.g_01697	Prbd.g_01452
OG0001076	Prae.g_01698	Prbd.g_01451
OG0001077	Prae.g_01699	Prbd.g_01450
OG0001078	Prae.g_01700	Prbd.g_01449
OG0001079	Prae.g_01701	Prbd.g_01448
OG0001080	Prae.g_01702	Prbd.g_01447
OG0001081	Prae.g_01705	Prbd.g_01444
OG0001082	Prae.g_01706	Prbd.g_01443
OG0001083	Prae.g_01707	Prbd.g_01442
OG0001084	Prae.g_01709	Prbd.g_01440
OG0001085	Prae.g_01710	Prbd.g_01439
OG0001086	Prae.g_01711	Prbd.g_01438
OG0001087	Prae.g_01712	Prbd.g_01437
OG0001088	Prae.g_01713	Prbd.g_01436
OG0001089	Prae.g_01716	Prbd.g_01433
OG0001090	Prae.g_01718	Prbd.g_01431
OG0001091	Prae.g_01719	Prbd.g_01430
OG0001092	Prae.g_01720	Prbd.g_01429
OG0001093	Prae.g_01721	Prbd.g_01428
OG0001094	Prae.g_01722	Prbd.g_01427
OG0001095	Prae.g_01723	Prbd.g_01426
OG0001096	Prae.g_01724	Prbd.g_01425
OG0001097	Prae.g_01725	Prbd.g_01424
OG0001098	Prae.g_01726	Prbd.g_01423
OG0001099	Prae.g_01727	Prbd.g_01422
OG0001100	Prae.g_01728	Prbd.g_01421
OG0001101	Prae.g_01729	Prbd.g_01420
OG0001102	Prae.g_01730	Prbd.g_01419
OG0001103	Prae.g_01731	Prbd.g_01418
OG0001104	Prae.g_01732	Prbd.g_01417
OG0001105	Prae.g_01733	Prbd.g_01416
OG0001106	Prae.g_01734	Prbd.g_01415
OG0001107	Prae.g_01735	Prbd.g_01414
