Orthogroup	Prae	Prax
OG0000574	Prae.g_00628	Prax.g_00113
OG0000575	Prae.g_00629	Prax.g_00114
OG0000576	Prae.g_00630	Prax.g_00115
OG0000577	Prae.g_00631	Prax.g_00116
OG0000578	Prae.g_00632	Prax.g_00117
OG0000579	Prae.g_00633	Prax.g_00118
OG0000580	Prae.g_00634	Prax.g_00119
OG0000581	Prae.g_00635	Prax.g_00120
OG0000582	Prae.g_00636	Prax.g_00121
OG0000583	Prae.g_00637	Prax.g_00122
OG0000584	Prae.g_00638	Prax.g_00123
OG0000585	Prae.g_00639	Prax.g_00977
OG0000586	Prae.g_00641	Prax.g_00975
OG0000587	Prae.g_00642	Prax.g_00974
OG0000588	Prae.g_00644	Prax.g_00972
OG0000589	Prae.g_00645	Prax.g_00971
OG0000590	Prae.g_00647	Prax.g_00969
OG0000591	Prae.g_00653	Prax.g_00963
OG0000592	Prae.g_00654	Prax.g_00962
OG0000593	Prae.g_00655	Prax.g_00961
OG0000594	Prae.g_00657	Prax.g_00959
OG0000595	Prae.g_00658	Prax.g_00958
OG0000596	Prae.g_00659	Prax.g_00957
OG0000597	Prae.g_00661	Prax.g_00955
OG0000598	Prae.g_00662	Prax.g_00954
OG0000599	Prae.g_00663	Prax.g_00953
OG0000600	Prae.g_00664	Prax.g_00952
OG0000601	Prae.g_00666	Prax.g_00950
OG0000602	Prae.g_00667	Prax.g_00949
OG0000603	Prae.g_00668	Prax.g_00948
OG0000604	Prae.g_00669	Prax.g_00947
OG0000605	Prae.g_00670	Prax.g_00946
OG0000606	Prae.g_00671	Prax.g_00945
OG0000607	Prae.g_00673	Prax.g_00943
OG0000608	Prae.g_00674	Prax.g_00942
OG0000609	Prae.g_00678	Prax.g_00938
OG0000610	Prae.g_00679	Prax.g_00937
OG0000611	Prae.g_00712	Prax.g_00484
OG0000612	Prae.g_00713	Prax.g_00483
OG0000613	Prae.g_00714	Prax.g_00482
OG0000614	Prae.g_00715	Prax.g_00481
OG0000615	Prae.g_00717	Prax.g_00479
OG0000616	Prae.g_00718	Prax.g_00478
OG0000617	Prae.g_00719	Prax.g_00477
OG0000618	Prae.g_00720	Prax.g_00476
OG0000619	Prae.g_00721	Prax.g_00475
OG0000620	Prae.g_00722	Prax.g_00474
OG0000621	Prae.g_00723	Prax.g_00473
OG0000622	Prae.g_00724	Prax.g_00472
OG0000623	Prae.g_00725	Prax.g_00471
OG0000624	Prae.g_00726	Prax.g_00470
OG0000625	Prae.g_00727	Prax.g_00469
OG0000626	Prae.g_00728	Prax.g_00468
OG0000627	Prae.g_00729	Prax.g_00467
OG0000628	Prae.g_00730	Prax.g_00466
OG0000629	Prae.g_00731	Prax.g_00465
OG0000630	Prae.g_00732	Prax.g_00464
OG0000631	Prae.g_00734	Prax.g_00462
OG0000632	Prae.g_00748	Prax.g_00432
OG0000633	Prae.g_00752	Prax.g_00428
OG0000634	Prae.g_00766	Prax.g_00413
OG0000635	Prae.g_00770	Prax.g_00409
OG0000636	Prae.g_00771	Prax.g_00408
OG0000637	Prae.g_00772	Prax.g_00407
OG0000638	Prae.g_00784	Prax.g_00395
OG0000639	Prae.g_00793	Prax.g_00386
OG0000640	Prae.g_00794	Prax.g_00384
OG0000641	Prae.g_00797	Prax.g_00382
OG0000642	Prae.g_00798	Prax.g_00381
OG0000643	Prae.g_00799	Prax.g_00380
OG0000644	Prae.g_00800	Prax.g_00379
OG0000645	Prae.g_00801	Prax.g_00378
OG0000646	Prae.g_00802	Prax.g_00377
OG0000647	Prae.g_00803	Prax.g_00376
OG0000648	Prae.g_00805	Prax.g_00374
OG0000649	Prae.g_00806	Prax.g_00373
OG0000650	Prae.g_00807	Prax.g_00372
OG0000651	Prae.g_00808	Prax.g_00371
OG0000652	Prae.g_00809	Prax.g_00370
OG0000653	Prae.g_00810	Prax.g_00369
OG0000654	Prae.g_00812	Prax.g_00367
OG0000655	Prae.g_00814	Prax.g_00365
OG0000656	Prae.g_00815	Prax.g_00364
OG0000657	Prae.g_00816	Prax.g_00363
OG0000658	Prae.g_00817	Prax.g_00362
OG0000659	Prae.g_00818	Prax.g_00361
OG0000660	Prae.g_00819	Prax.g_00360
OG0000661	Prae.g_00820	Prax.g_00359
OG0000662	Prae.g_00821	Prax.g_00358
OG0000663	Prae.g_00822	Prax.g_00357
OG0000664	Prae.g_00823	Prax.g_00356
OG0000665	Prae.g_00824	Prax.g_00355
OG0000666	Prae.g_00825	Prax.g_00354
OG0000667	Prae.g_00826	Prax.g_00353
OG0000668	Prae.g_00827	Prax.g_00352
OG0000669	Prae.g_00829	Prax.g_00350
OG0000670	Prae.g_00830	Prax.g_00349
OG0000671	Prae.g_00831	Prax.g_00348
OG0000672	Prae.g_00832	Prax.g_00347
OG0000673	Prae.g_00833	Prax.g_00346
OG0000674	Prae.g_00834	Prax.g_00345
OG0000675	Prae.g_00836	Prax.g_00343
OG0000676	Prae.g_00837	Prax.g_00342
OG0000677	Prae.g_00839	Prax.g_00339
OG0000678	Prae.g_00841	Prax.g_00337
OG0000679	Prae.g_00842	Prax.g_00336
OG0000680	Prae.g_00843	Prax.g_00335
OG0000681	Prae.g_00844	Prax.g_00334
OG0000682	Prae.g_00845	Prax.g_00333
OG0000683	Prae.g_00847	Prax.g_00331
OG0000684	Prae.g_00848	Prax.g_00330
OG0000685	Prae.g_00849	Prax.g_00329
OG0000686	Prae.g_00850	Prax.g_00328
OG0000687	Prae.g_00851	Prax.g_00327
OG0000688	Prae.g_00852	Prax.g_00326
OG0000689	Prae.g_00853	Prax.g_00325
OG0000690	Prae.g_00854	Prax.g_00324
OG0000691	Prae.g_00855	Prax.g_00323
OG0000692	Prae.g_00857	Prax.g_00321
OG0000693	Prae.g_00858	Prax.g_00320
OG0000694	Prae.g_00859	Prax.g_00319
OG0000695	Prae.g_00860	Prax.g_00318
OG0000696	Prae.g_00861	Prax.g_00317
OG0000697	Prae.g_00863	Prax.g_00315
OG0000698	Prae.g_00865	Prax.g_00313
OG0000699	Prae.g_00866	Prax.g_00312
OG0000700	Prae.g_00892	Prax.g_00546
OG0000701	Prae.g_00897	Prax.g_00550
OG0000702	Prae.g_00900	Prax.g_00553
OG0000703	Prae.g_00901	Prax.g_00554
OG0000704	Prae.g_00902	Prax.g_00555
OG0000705	Prae.g_00903	Prax.g_00556
OG0000706	Prae.g_00904	Prax.g_00557
OG0000707	Prae.g_00905	Prax.g_00558
OG0000708	Prae.g_00906	Prax.g_00559
OG0000709	Prae.g_00908	Prax.g_00561
OG0000710	Prae.g_00909	Prax.g_00562
OG0000711	Prae.g_00910	Prax.g_00563
OG0000712	Prae.g_00911	Prax.g_00564
OG0000713	Prae.g_00912	Prax.g_00565
OG0000714	Prae.g_00914	Prax.g_00567
OG0000715	Prae.g_00915	Prax.g_00568
OG0000716	Prae.g_00917	Prax.g_00570
OG0000717	Prae.g_00918	Prax.g_00571
OG0000718	Prae.g_00919	Prax.g_00572
OG0000719	Prae.g_00921	Prax.g_00574
OG0000720	Prae.g_00922	Prax.g_00575
OG0000721	Prae.g_00924	Prax.g_00578
OG0000722	Prae.g_00925	Prax.g_00579
OG0000723	Prae.g_00926	Prax.g_00580
OG0000724	Prae.g_00927	Prax.g_00582
OG0000725	Prae.g_00928	Prax.g_00583
OG0000726	Prae.g_00929	Prax.g_00584
OG0000727	Prae.g_00930	Prax.g_00585
OG0000728	Prae.g_00931	Prax.g_00586
OG0000729	Prae.g_00932	Prax.g_00587
OG0000730	Prae.g_00933	Prax.g_00588
OG0000731	Prae.g_00934	Prax.g_00589
OG0000732	Prae.g_00935	Prax.g_00590
OG0000733	Prae.g_00936	Prax.g_00591
OG0000734	Prae.g_00937	Prax.g_00592
OG0000735	Prae.g_00938	Prax.g_00594
OG0000736	Prae.g_00939	Prax.g_00595
OG0000737	Prae.g_00940	Prax.g_00596
OG0000738	Prae.g_00941	Prax.g_00597
OG0000739	Prae.g_00942	Prax.g_00598
OG0000740	Prae.g_00943	Prax.g_00599
OG0000741	Prae.g_00944	Prax.g_00600
OG0000742	Prae.g_00946	Prax.g_00602
OG0000743	Prae.g_00947	Prax.g_00603
OG0000744	Prae.g_00948	Prax.g_00604
OG0000745	Prae.g_00949	Prax.g_00605
OG0000746	Prae.g_00950	Prax.g_00606
OG0000747	Prae.g_00951	Prax.g_00607
OG0000748	Prae.g_00952	Prax.g_00608
OG0000749	Prae.g_00953	Prax.g_00609
OG0000750	Prae.g_00954	Prax.g_00610
OG0000751	Prae.g_00955	Prax.g_00611
OG0000752	Prae.g_00956	Prax.g_00612
OG0000753	Prae.g_00958	Prax.g_00614
OG0000754	Prae.g_00959	Prax.g_00615
OG0000755	Prae.g_00960	Prax.g_00616
OG0000756	Prae.g_00961	Prax.g_00617
OG0000757	Prae.g_00962	Prax.g_00618
OG0000758	Prae.g_00963	Prax.g_00619
OG0000759	Prae.g_00965	Prax.g_01130
OG0000760	Prae.g_00966	Prax.g_01131
OG0000761	Prae.g_00967	Prax.g_01132
OG0000762	Prae.g_00969	Prax.g_01134
OG0000763	Prae.g_00970	Prax.g_01135
OG0000764	Prae.g_00971	Prax.g_01136
OG0000765	Prae.g_00972	Prax.g_01137
OG0000766	Prae.g_00973	Prax.g_01138
OG0000767	Prae.g_00975	Prax.g_01140
OG0000768	Prae.g_00976	Prax.g_01141
OG0000769	Prae.g_00977	Prax.g_01142
OG0000770	Prae.g_00978	Prax.g_01143
OG0000771	Prae.g_00979	Prax.g_01144
OG0000772	Prae.g_00980	Prax.g_01145
OG0000773	Prae.g_00981	Prax.g_01146
OG0000774	Prae.g_00982	Prax.g_01147
OG0000775	Prae.g_00983	Prax.g_01148
OG0000776	Prae.g_00985	Prax.g_01150
OG0000777	Prae.g_00987	Prax.g_01152
OG0000778	Prae.g_00988	Prax.g_01153
OG0000779	Prae.g_00989	Prax.g_01154
OG0000780	Prae.g_00991	Prax.g_01156
OG0000781	Prae.g_00993	Prax.g_01158
OG0000782	Prae.g_00994	Prax.g_01159
OG0000783	Prae.g_01009	Prax.g_01173
OG0000784	Prae.g_01011	Prax.g_01175
OG0000785	Prae.g_01012	Prax.g_01176
OG0000786	Prae.g_01013	Prax.g_01177
OG0000787	Prae.g_01014	Prax.g_01178
OG0000788	Prae.g_01018	Prax.g_01182
OG0000789	Prae.g_01020	Prax.g_01184
OG0000790	Prae.g_01021	Prax.g_01185
OG0000791	Prae.g_01022	Prax.g_01186
OG0000792	Prae.g_01023	Prax.g_01187
OG0000793	Prae.g_01024	Prax.g_01188
OG0000794	Prae.g_01026	Prax.g_01190
OG0000795	Prae.g_01029	Prax.g_01193
OG0000796	Prae.g_01030	Prax.g_01194
OG0000797	Prae.g_01032	Prax.g_01196
OG0000798	Prae.g_01033	Prax.g_01197
OG0000799	Prae.g_01034	Prax.g_01198
OG0000800	Prae.g_01035	Prax.g_01199
OG0000801	Prae.g_01038	Prax.g_01202
OG0000802	Prae.g_01039	Prax.g_01203
OG0000803	Prae.g_01041	Prax.g_01205
OG0000804	Prae.g_01042	Prax.g_01206
OG0000805	Prae.g_01043	Prax.g_01207
OG0000806	Prae.g_01045	Prax.g_01209
OG0000807	Prae.g_01072	Prax.g_01235
OG0000808	Prae.g_01081	Prax.g_01245
OG0000809	Prae.g_01084	Prax.g_01248
OG0000810	Prae.g_01085	Prax.g_01249
OG0000811	Prae.g_01092	Prax.g_01256
OG0000812	Prae.g_01096	Prax.g_00126
OG0000813	Prae.g_01100	Prax.g_00130
OG0000814	Prae.g_01102	Prax.g_00132
OG0000815	Prae.g_01115	Prax.g_00146
OG0000816	Prae.g_01131	Prax.g_00162
OG0000817	Prae.g_01132	Prax.g_00163
OG0000818	Prae.g_01137	Prax.g_00168
OG0000819	Prae.g_01144	Prax.g_00181
OG0000820	Prae.g_01148	Prax.g_00185
OG0000821	Prae.g_01150	Prax.g_00187
OG0000822	Prae.g_01151	Prax.g_00188
OG0000823	Prae.g_01152	Prax.g_00189
OG0000824	Prae.g_01153	Prax.g_00190
OG0000825	Prae.g_01154	Prax.g_00191
OG0000826	Prae.g_01155	Prax.g_00192
OG0000827	Prae.g_01156	Prax.g_00193
OG0000828	Prae.g_01157	Prax.g_00194
OG0000829	Prae.g_01158	Prax.g_00195
OG0000830	Prae.g_01159	Prax.g_00196
OG0000831	Prae.g_01162	Prax.g_00199
OG0000832	Prae.g_01164	Prax.g_00201
OG0000833	Prae.g_01165	Prax.g_00202
OG0000834	Prae.g_01166	Prax.g_00203
OG0000835	Prae.g_01167	Prax.g_00204
OG0000836	Prae.g_01168	Prax.g_00205
OG0000837	Prae.g_01170	Prax.g_00207
OG0000838	Prae.g_01171	Prax.g_00208
OG0000839	Prae.g_01172	Prax.g_00209
OG0000840	Prae.g_01173	Prax.g_00210
OG0000841	Prae.g_01174	Prax.g_00211
OG0000842	Prae.g_01175	Prax.g_00212
OG0000843	Prae.g_01176	Prax.g_00213
OG0000844	Prae.g_01177	Prax.g_00214
OG0000845	Prae.g_01178	Prax.g_00215
OG0000846	Prae.g_01181	Prax.g_00218
OG0000847	Prae.g_01183	Prax.g_00220
OG0000848	Prae.g_01184	Prax.g_00221
OG0000849	Prae.g_01185	Prax.g_00222
OG0000850	Prae.g_01186	Prax.g_00223
OG0000851	Prae.g_01187	Prax.g_00224
OG0000852	Prae.g_01189	Prax.g_00226
OG0000853	Prae.g_01190	Prax.g_00227
OG0000854	Prae.g_01192	Prax.g_00229
OG0000855	Prae.g_01193	Prax.g_00230
OG0000856	Prae.g_01194	Prax.g_00231
OG0000857	Prae.g_01195	Prax.g_00232
OG0000858	Prae.g_01196	Prax.g_00233
OG0000859	Prae.g_01197	Prax.g_00234
OG0000860	Prae.g_01198	Prax.g_00235
OG0000861	Prae.g_01199	Prax.g_00236
OG0000862	Prae.g_01200	Prax.g_00237
OG0000863	Prae.g_01201	Prax.g_00238
OG0000864	Prae.g_01202	Prax.g_00239
OG0000865	Prae.g_01203	Prax.g_00240
OG0000866	Prae.g_01204	Prax.g_00241
OG0000867	Prae.g_01205	Prax.g_00242
OG0000868	Prae.g_01206	Prax.g_00243
OG0000869	Prae.g_01208	Prax.g_00245
OG0000870	Prae.g_01209	Prax.g_00246
OG0000871	Prae.g_01211	Prax.g_00248
OG0000872	Prae.g_01212	Prax.g_00249
OG0000873	Prae.g_01214	Prax.g_00251
OG0000874	Prae.g_01215	Prax.g_00252
OG0000875	Prae.g_01216	Prax.g_00253
OG0000876	Prae.g_01217	Prax.g_00254
OG0000877	Prae.g_01219	Prax.g_00256
OG0000878	Prae.g_01293	Prax.g_01928
OG0000879	Prae.g_01317	Prax.g_01910
OG0000880	Prae.g_01318	Prax.g_01909
OG0000881	Prae.g_01319	Prax.g_01908
OG0000882	Prae.g_01320	Prax.g_01907
OG0000883	Prae.g_01321	Prax.g_01906
OG0000884	Prae.g_01324	Prax.g_01904
OG0000885	Prae.g_01325	Prax.g_01903
OG0000886	Prae.g_01326	Prax.g_01902
OG0000887	Prae.g_01327	Prax.g_01901
OG0000888	Prae.g_01328	Prax.g_01900
OG0000889	Prae.g_01331	Prax.g_01897
OG0000890	Prae.g_01332	Prax.g_01896
OG0000891	Prae.g_01333	Prax.g_01895
OG0000892	Prae.g_01335	Prax.g_01893
OG0000893	Prae.g_01336	Prax.g_01892
OG0000894	Prae.g_01337	Prax.g_01891
OG0000895	Prae.g_01338	Prax.g_01890
OG0000896	Prae.g_01339	Prax.g_01889
OG0000897	Prae.g_01340	Prax.g_01888
OG0000898	Prae.g_01342	Prax.g_01886
OG0000899	Prae.g_01343	Prax.g_01885
OG0000900	Prae.g_01350	Prax.g_01881
OG0000901	Prae.g_01354	Prax.g_01877
OG0000902	Prae.g_01355	Prax.g_01876
OG0000903	Prae.g_01356	Prax.g_01875
OG0000904	Prae.g_01358	Prax.g_01873
OG0000905	Prae.g_01360	Prax.g_01871
OG0000906	Prae.g_01362	Prax.g_01869
OG0000907	Prae.g_01363	Prax.g_01868
OG0000908	Prae.g_01366	Prax.g_01865
OG0000909	Prae.g_01370	Prax.g_01861
OG0000910	Prae.g_01371	Prax.g_01860
OG0000911	Prae.g_01372	Prax.g_01859
OG0000912	Prae.g_01373	Prax.g_01858
OG0000913	Prae.g_01374	Prax.g_01857
OG0000914	Prae.g_01375	Prax.g_01856
OG0000915	Prae.g_01376	Prax.g_01855
OG0000916	Prae.g_01377	Prax.g_01854
OG0000917	Prae.g_01378	Prax.g_01853
OG0000918	Prae.g_01379	Prax.g_01852
OG0000919	Prae.g_01380	Prax.g_01851
OG0000920	Prae.g_01381	Prax.g_01850
OG0000921	Prae.g_01382	Prax.g_01849
OG0000922	Prae.g_01383	Prax.g_01848
OG0000923	Prae.g_01384	Prax.g_01847
OG0000924	Prae.g_01385	Prax.g_01846
OG0000925	Prae.g_01386	Prax.g_01845
OG0000926	Prae.g_01426	Prax.g_01780
OG0000927	Prae.g_01441	Prax.g_01751
OG0000928	Prae.g_01442	Prax.g_01750
OG0000929	Prae.g_01443	Prax.g_01749
OG0000930	Prae.g_01444	Prax.g_01748
OG0000931	Prae.g_01445	Prax.g_01747
OG0000932	Prae.g_01447	Prax.g_01745
OG0000933	Prae.g_01448	Prax.g_01744
OG0000934	Prae.g_01449	Prax.g_01743
OG0000935	Prae.g_01450	Prax.g_01742
OG0000936	Prae.g_01451	Prax.g_01741
OG0000937	Prae.g_01452	Prax.g_01740
OG0000938	Prae.g_01453	Prax.g_01739
OG0000939	Prae.g_01454	Prax.g_01738
OG0000940	Prae.g_01455	Prax.g_01737
OG0000941	Prae.g_01457	Prax.g_01735
OG0000942	Prae.g_01458	Prax.g_01734
OG0000943	Prae.g_01461	Prax.g_01726
OG0000944	Prae.g_01462	Prax.g_01725
OG0000945	Prae.g_01463	Prax.g_01724
OG0000946	Prae.g_01464	Prax.g_01723
OG0000947	Prae.g_01465	Prax.g_01722
OG0000948	Prae.g_01466	Prax.g_01721
OG0000949	Prae.g_01467	Prax.g_01720
OG0000950	Prae.g_01468	Prax.g_01719
OG0000951	Prae.g_01469	Prax.g_01718
OG0000952	Prae.g_01470	Prax.g_01717
OG0000953	Prae.g_01471	Prax.g_01716
OG0000954	Prae.g_01472	Prax.g_01715
OG0000955	Prae.g_01473	Prax.g_01714
OG0000956	Prae.g_01474	Prax.g_01713
OG0000957	Prae.g_01475	Prax.g_01712
OG0000958	Prae.g_01476	Prax.g_01711
OG0000959	Prae.g_01477	Prax.g_01710
OG0000960	Prae.g_01478	Prax.g_01709
OG0000961	Prae.g_01482	Prax.g_01705
OG0000962	Prae.g_01483	Prax.g_01704
OG0000963	Prae.g_01484	Prax.g_01703
OG0000964	Prae.g_01486	Prax.g_01701
OG0000965	Prae.g_01487	Prax.g_01700
OG0000966	Prae.g_01488	Prax.g_01699
OG0000967	Prae.g_01489	Prax.g_01698
OG0000968	Prae.g_01490	Prax.g_01697
OG0000969	Prae.g_01491	Prax.g_01696
OG0000970	Prae.g_01492	Prax.g_01695
OG0000971	Prae.g_01493	Prax.g_01694
OG0000972	Prae.g_01494	Prax.g_01693
OG0000973	Prae.g_01495	Prax.g_01692
OG0000974	Prae.g_01497	Prax.g_01690
OG0000975	Prae.g_01500	Prax.g_01687
OG0000976	Prae.g_01502	Prax.g_01685
OG0000977	Prae.g_01503	Prax.g_01684
OG0000978	Prae.g_01504	Prax.g_01683
OG0000979	Prae.g_01506	Prax.g_01681
OG0000980	Prae.g_01507	Prax.g_01680
OG0000981	Prae.g_01508	Prax.g_01679
OG0000982	Prae.g_01509	Prax.g_01678
OG0000983	Prae.g_01511	Prax.g_01676
OG0000984	Prae.g_01512	Prax.g_01675
OG0000985	Prae.g_01513	Prax.g_01674
OG0000986	Prae.g_01514	Prax.g_01673
OG0000987	Prae.g_01515	Prax.g_01672
OG0000988	Prae.g_01516	Prax.g_01671
OG0000989	Prae.g_01517	Prax.g_01670
OG0000990	Prae.g_01518	Prax.g_01669
OG0000991	Prae.g_01519	Prax.g_01668
OG0000992	Prae.g_01520	Prax.g_01667
OG0000993	Prae.g_01521	Prax.g_01666
OG0000994	Prae.g_01522	Prax.g_01665
OG0000995	Prae.g_01523	Prax.g_01664
OG0000996	Prae.g_01524	Prax.g_01663
OG0000997	Prae.g_01525	Prax.g_01662
OG0000998	Prae.g_01526	Prax.g_01661
OG0000999	Prae.g_01527	Prax.g_01660
OG0001000	Prae.g_01528	Prax.g_01659
OG0001001	Prae.g_01530	Prax.g_01657
OG0001002	Prae.g_01531	Prax.g_01656
OG0001003	Prae.g_01532	Prax.g_01655
OG0001004	Prae.g_01533	Prax.g_01654
OG0001005	Prae.g_01534	Prax.g_01653
OG0001006	Prae.g_01535	Prax.g_01652
OG0001007	Prae.g_01536	Prax.g_01651
OG0001008	Prae.g_01538	Prax.g_01649
OG0001009	Prae.g_01539	Prax.g_01648
OG0001010	Prae.g_01547	Prax.g_01640
OG0001011	Prae.g_01554	Prax.g_01633
OG0001012	Prae.g_01582	Prax.g_01605
OG0001013	Prae.g_01617	Prax.g_01565
OG0001014	Prae.g_01618	Prax.g_01564
OG0001015	Prae.g_01624	Prax.g_01558
OG0001016	Prae.g_01625	Prax.g_01557
OG0001017	Prae.g_01626	Prax.g_01556
OG0001018	Prae.g_01627	Prax.g_01555
OG0001019	Prae.g_01629	Prax.g_01553
OG0001020	Prae.g_01630	Prax.g_01552
OG0001021	Prae.g_01631	Prax.g_01551
OG0001022	Prae.g_01632	Prax.g_01550
OG0001023	Prae.g_01633	Prax.g_01549
OG0001024	Prae.g_01634	Prax.g_01548
OG0001025	Prae.g_01635	Prax.g_01547
OG0001026	Prae.g_01637	Prax.g_01545
OG0001027	Prae.g_01638	Prax.g_01544
OG0001028	Prae.g_01639	Prax.g_01543
OG0001029	Prae.g_01640	Prax.g_01542
OG0001030	Prae.g_01641	Prax.g_01541
OG0001031	Prae.g_01642	Prax.g_01540
OG0001032	Prae.g_01643	Prax.g_01539
OG0001033	Prae.g_01644	Prax.g_01538
OG0001034	Prae.g_01645	Prax.g_01537
OG0001035	Prae.g_01647	Prax.g_01535
OG0001036	Prae.g_01648	Prax.g_01534
OG0001037	Prae.g_01649	Prax.g_01533
OG0001038	Prae.g_01650	Prax.g_01532
OG0001039	Prae.g_01651	Prax.g_01531
OG0001040	Prae.g_01652	Prax.g_01530
OG0001041	Prae.g_01653	Prax.g_01529
OG0001042	Prae.g_01654	Prax.g_01528
OG0001043	Prae.g_01655	Prax.g_01527
OG0001044	Prae.g_01656	Prax.g_01526
OG0001045	Prae.g_01657	Prax.g_01525
OG0001046	Prae.g_01658	Prax.g_01524
OG0001047	Prae.g_01661	Prax.g_01521
OG0001048	Prae.g_01663	Prax.g_01519
OG0001049	Prae.g_01664	Prax.g_01518
OG0001050	Prae.g_01665	Prax.g_01517
OG0001051	Prae.g_01666	Prax.g_01516
OG0001052	Prae.g_01667	Prax.g_01515
OG0001053	Prae.g_01668	Prax.g_01513
OG0001054	Prae.g_01670	Prax.g_01511
OG0001055	Prae.g_01671	Prax.g_01510
OG0001056	Prae.g_01672	Prax.g_01509
OG0001057	Prae.g_01673	Prax.g_01508
OG0001058	Prae.g_01674	Prax.g_01507
OG0001059	Prae.g_01675	Prax.g_01506
OG0001060	Prae.g_01676	Prax.g_01505
OG0001061	Prae.g_01677	Prax.g_01504
OG0001062	Prae.g_01678	Prax.g_01503
OG0001063	Prae.g_01679	Prax.g_01502
OG0001064	Prae.g_01681	Prax.g_01257
OG0001065	Prae.g_01686	Prax.g_01262
OG0001066	Prae.g_01687	Prax.g_01263
OG0001067	Prae.g_01688	Prax.g_01264
OG0001068	Prae.g_01690	Prax.g_01266
OG0001069	Prae.g_01691	Prax.g_01267
OG0001070	Prae.g_01692	Prax.g_01268
OG0001071	Prae.g_01693	Prax.g_01269
OG0001072	Prae.g_01694	Prax.g_01270
OG0001073	Prae.g_01695	Prax.g_01271
OG0001074	Prae.g_01696	Prax.g_01272
OG0001075	Prae.g_01697	Prax.g_01273
OG0001076	Prae.g_01698	Prax.g_01274
OG0001077	Prae.g_01699	Prax.g_01275
OG0001078	Prae.g_01700	Prax.g_01276
OG0001079	Prae.g_01701	Prax.g_01277
OG0001080	Prae.g_01702	Prax.g_01278
OG0001081	Prae.g_01705	Prax.g_01281
OG0001082	Prae.g_01706	Prax.g_01282
OG0001083	Prae.g_01707	Prax.g_01283
OG0001084	Prae.g_01709	Prax.g_01285
OG0001085	Prae.g_01710	Prax.g_01286
OG0001086	Prae.g_01711	Prax.g_01287
OG0001087	Prae.g_01712	Prax.g_01288
OG0001088	Prae.g_01713	Prax.g_01289
OG0001089	Prae.g_01716	Prax.g_01296
OG0001090	Prae.g_01718	Prax.g_01298
OG0001091	Prae.g_01719	Prax.g_01299
OG0001092	Prae.g_01720	Prax.g_01300
OG0001093	Prae.g_01721	Prax.g_01301
OG0001094	Prae.g_01722	Prax.g_01302
OG0001095	Prae.g_01723	Prax.g_01303
OG0001096	Prae.g_01724	Prax.g_01304
OG0001097	Prae.g_01725	Prax.g_01305
OG0001098	Prae.g_01726	Prax.g_01306
OG0001099	Prae.g_01727	Prax.g_01307
OG0001100	Prae.g_01728	Prax.g_01308
OG0001101	Prae.g_01729	Prax.g_01309
OG0001102	Prae.g_01730	Prax.g_01310
OG0001103	Prae.g_01731	Prax.g_01311
OG0001104	Prae.g_01732	Prax.g_01312
OG0001105	Prae.g_01733	Prax.g_01313
OG0001106	Prae.g_01734	Prax.g_01314
OG0001107	Prae.g_01735	Prax.g_01315
OG0001108	Prae.g_01736	Prax.g_01316
OG0001109	Prae.g_01737	Prax.g_01317
OG0001110	Prae.g_01738	Prax.g_01318
OG0001111	Prae.g_01739	Prax.g_01319
OG0001112	Prae.g_01740	Prax.g_01320
OG0001113	Prae.g_01741	Prax.g_01321
OG0001114	Prae.g_01742	Prax.g_01322
OG0001115	Prae.g_01743	Prax.g_01323
OG0001116	Prae.g_01744	Prax.g_01324
OG0001117	Prae.g_01745	Prax.g_01325
OG0001118	Prae.g_01746	Prax.g_01326
OG0001119	Prae.g_01747	Prax.g_01327
OG0001120	Prae.g_01748	Prax.g_01328
OG0001121	Prae.g_01750	Prax.g_01330
OG0001122	Prae.g_01751	Prax.g_01331
OG0001123	Prae.g_01752	Prax.g_01332
OG0001124	Prae.g_01754	Prax.g_01334
OG0001125	Prae.g_01756	Prax.g_01336
OG0001126	Prae.g_01757	Prax.g_01337
OG0001127	Prae.g_01759	Prax.g_01339
OG0001128	Prae.g_01760	Prax.g_01340
OG0001129	Prae.g_01761	Prax.g_01341
OG0001130	Prae.g_01765	Prax.g_01344
OG0001131	Prae.g_01766	Prax.g_01345
OG0001132	Prae.g_01767	Prax.g_01346
OG0001133	Prae.g_01768	Prax.g_01347
OG0001134	Prae.g_01769	Prax.g_01348
OG0001135	Prae.g_01770	Prax.g_01349
OG0001136	Prae.g_01771	Prax.g_01350
OG0001137	Prae.g_01772	Prax.g_01351
OG0001138	Prae.g_01773	Prax.g_01352
OG0001139	Prae.g_01774	Prax.g_01353
OG0001140	Prae.g_01775	Prax.g_01354
OG0001141	Prae.g_01776	Prax.g_01355
OG0001142	Prae.g_01779	Prax.g_01358
OG0001143	Prae.g_01780	Prax.g_01359
OG0001144	Prae.g_01781	Prax.g_01360
OG0001145	Prae.g_01782	Prax.g_01361
OG0001146	Prae.g_01783	Prax.g_01362
OG0001147	Prae.g_01784	Prax.g_01363
OG0001148	Prae.g_01785	Prax.g_01364
OG0001149	Prae.g_01787	Prax.g_01366
OG0001150	Prae.g_01788	Prax.g_01367
OG0001151	Prae.g_01790	Prax.g_01369
OG0001152	Prae.g_01791	Prax.g_01370
OG0001153	Prae.g_01792	Prax.g_01371
OG0001154	Prae.g_01794	Prax.g_01373
OG0001155	Prae.g_01796	Prax.g_01375
