Orthogroup	Syaj	Syai
OG0000544	Syaj.g_00105	Syai.g_00671
OG0000545	Syaj.g_00107	Syai.g_00673
OG0000546	Syaj.g_00109	Syai.g_00675
OG0000547	Syaj.g_00111	Syai.g_00677
OG0000548	Syaj.g_00112	Syai.g_00678
OG0000549	Syaj.g_00118	Syai.g_00684
OG0000550	Syaj.g_00123	Syai.g_00689
OG0000551	Syaj.g_00128	Syai.g_00694
OG0000552	Syaj.g_00129	Syai.g_00695
OG0000553	Syaj.g_00133	Syai.g_00698
OG0000554	Syaj.g_00145	Syai.g_00708
OG0000555	Syaj.g_00163	Syai.g_00725
OG0000556	Syaj.g_00167	Syai.g_00728
OG0000557	Syaj.g_00178	Syai.g_00730
OG0000558	Syaj.g_00181	Syai.g_00732
OG0000559	Syaj.g_00185	Syai.g_00736
OG0000560	Syaj.g_00188	Syai.g_00739
OG0000561	Syaj.g_00189	Syai.g_00740
OG0000562	Syaj.g_00190	Syai.g_00741
OG0000563	Syaj.g_00191	Syai.g_00742
OG0000564	Syaj.g_00192	Syai.g_00743
OG0000565	Syaj.g_00195	Syai.g_00746
OG0000566	Syaj.g_00199	Syai.g_00750
OG0000567	Syaj.g_00203	Syai.g_00754
OG0000568	Syaj.g_00207	Syai.g_00758
OG0000569	Syaj.g_00208	Syai.g_00759
OG0000570	Syaj.g_00209	Syai.g_00760
OG0000571	Syaj.g_00213	Syai.g_00764
OG0000572	Syaj.g_00230	Syai.g_00782
OG0000573	Syaj.g_00238	Syai.g_00790
OG0000574	Syaj.g_00242	Syai.g_00796
OG0000575	Syaj.g_00247	Syai.g_00800
OG0000576	Syaj.g_00249	Syai.g_00802
OG0000577	Syaj.g_00250	Syai.g_00803
OG0000578	Syaj.g_00251	Syai.g_00804
OG0000579	Syaj.g_00252	Syai.g_00805
OG0000580	Syaj.g_00253	Syai.g_00806
OG0000581	Syaj.g_00261	Syai.g_00812
OG0000582	Syaj.g_01338	Syai.g_01042
OG0000583	Syaj.g_01337	Syai.g_01043
OG0000584	Syaj.g_01336	Syai.g_01044
OG0000585	Syaj.g_01334	Syai.g_01046
OG0000586	Syaj.g_01333	Syai.g_01047
OG0000587	Syaj.g_01331	Syai.g_01049
OG0000588	Syaj.g_01313	Syai.g_01063
OG0000589	Syaj.g_01308	Syai.g_01066
OG0000590	Syaj.g_01307	Syai.g_01067
OG0000591	Syaj.g_01299	Syai.g_01075
OG0000592	Syaj.g_01298	Syai.g_01076
OG0000593	Syaj.g_01287	Syai.g_01100
OG0000594	Syaj.g_01286	Syai.g_01101
OG0000595	Syaj.g_01285	Syai.g_01102
OG0000596	Syaj.g_01280	Syai.g_01107
OG0000597	Syaj.g_01277	Syai.g_01110
OG0000598	Syaj.g_01276	Syai.g_01111
OG0000599	Syaj.g_01273	Syai.g_01114
OG0000600	Syaj.g_01272	Syai.g_01115
OG0000601	Syaj.g_01271	Syai.g_01116
OG0000602	Syaj.g_01266	Syai.g_01121
OG0000603	Syaj.g_01265	Syai.g_01122
OG0000604	Syaj.g_01262	Syai.g_01125
OG0000605	Syaj.g_01153	Syai.g_01609
OG0000606	Syaj.g_00698	Syai.g_01221
OG0000607	Syaj.g_00702	Syai.g_01224
OG0000608	Syaj.g_00703	Syai.g_01225
OG0000609	Syaj.g_00705	Syai.g_01227
OG0000610	Syaj.g_00714	Syai.g_01234
OG0000611	Syaj.g_00717	Syai.g_01237
OG0000612	Syaj.g_00718	Syai.g_01238
OG0000613	Syaj.g_02500	Syai.g_00196
OG0000614	Syaj.g_00480	Syai.g_01981
OG0000615	Syaj.g_01065	Syai.g_01286
OG0000616	Syaj.g_02245	Syai.g_02914
OG0000617	Syaj.g_00952	Syai.g_01393
OG0000618	Syaj.g_00951	Syai.g_01394
OG0000619	Syaj.g_00950	Syai.g_01395
OG0000620	Syaj.g_00945	Syai.g_01402
OG0000621	Syaj.g_00944	Syai.g_01403
OG0000622	Syaj.g_00943	Syai.g_01404
OG0000623	Syaj.g_00942	Syai.g_01405
OG0000624	Syaj.g_00940	Syai.g_01407
OG0000625	Syaj.g_00939	Syai.g_01408
OG0000626	Syaj.g_00938	Syai.g_01409
OG0000627	Syaj.g_00765	Syai.g_01575
OG0000628	Syaj.g_00766	Syai.g_01573
OG0000629	Syaj.g_00769	Syai.g_01570
OG0000630	Syaj.g_00773	Syai.g_01566
OG0000631	Syaj.g_00786	Syai.g_01557
OG0000632	Syaj.g_00787	Syai.g_01556
OG0000633	Syaj.g_00789	Syai.g_01555
OG0000634	Syaj.g_01030	Syai.g_01317
OG0000635	Syaj.g_01029	Syai.g_01318
OG0000636	Syaj.g_01024	Syai.g_01320
OG0000637	Syaj.g_01022	Syai.g_01322
OG0000638	Syaj.g_01021	Syai.g_01323
OG0000639	Syaj.g_01020	Syai.g_01324
OG0000640	Syaj.g_01019	Syai.g_01325
OG0000641	Syaj.g_01015	Syai.g_01329
OG0000642	Syaj.g_01014	Syai.g_01330
OG0000643	Syaj.g_01012	Syai.g_01349
OG0000644	Syaj.g_01011	Syai.g_01350
OG0000645	Syaj.g_01009	Syai.g_01352
OG0000646	Syaj.g_01006	Syai.g_01355
OG0000647	Syaj.g_01004	Syai.g_01357
OG0000648	Syaj.g_01001	Syai.g_01362
OG0000649	Syaj.g_01000	Syai.g_01363
OG0000650	Syaj.g_00999	Syai.g_01364
OG0000651	Syaj.g_00998	Syai.g_01365
OG0000652	Syaj.g_00997	Syai.g_01366
OG0000653	Syaj.g_00991	Syai.g_01368
OG0000654	Syaj.g_00990	Syai.g_01369
OG0000655	Syaj.g_00989	Syai.g_01370
OG0000656	Syaj.g_00986	Syai.g_01373
OG0000657	Syaj.g_00382	Syai.g_02045
OG0000658	Syaj.g_00379	Syai.g_02049
OG0000659	Syaj.g_00378	Syai.g_02050
OG0000660	Syaj.g_00374	Syai.g_02054
OG0000661	Syaj.g_00372	Syai.g_02056
OG0000662	Syaj.g_00370	Syai.g_02058
OG0000663	Syaj.g_00367	Syai.g_02061
OG0000664	Syaj.g_00358	Syai.g_02062
OG0000665	Syaj.g_01243	Syai.g_02431
OG0000666	Syaj.g_01154	Syai.g_01610
OG0000667	Syaj.g_02661	Syai.g_01724
OG0000668	Syaj.g_00816	Syai.g_01436
OG0000669	Syaj.g_00730	Syai.g_01251
OG0000670	Syaj.g_00733	Syai.g_00561
OG0000671	Syaj.g_00735	Syai.g_01255
OG0000672	Syaj.g_00739	Syai.g_01259
OG0000673	Syaj.g_00742	Syai.g_01262
OG0000674	Syaj.g_00744	Syai.g_01264
OG0000675	Syaj.g_00757	Syai.g_01265
OG0000676	Syaj.g_00759	Syai.g_01275
OG0000677	Syaj.g_00760	Syai.g_01276
OG0000678	Syaj.g_01075	Syai.g_01279
OG0000679	Syaj.g_01061	Syai.g_01288
OG0000680	Syaj.g_01060	Syai.g_01289
OG0000681	Syaj.g_01057	Syai.g_01292
OG0000682	Syaj.g_01056	Syai.g_01293
OG0000683	Syaj.g_01055	Syai.g_01294
OG0000684	Syaj.g_01051	Syai.g_01299
OG0000685	Syaj.g_01049	Syai.g_01301
OG0000686	Syaj.g_01048	Syai.g_01302
OG0000687	Syaj.g_01047	Syai.g_01303
OG0000688	Syaj.g_01041	Syai.g_01307
OG0000689	Syaj.g_01039	Syai.g_01309
OG0000690	Syaj.g_01038	Syai.g_01310
OG0000691	Syaj.g_01037	Syai.g_01311
OG0000692	Syaj.g_01036	Syai.g_01312
OG0000693	Syaj.g_01034	Syai.g_01313
OG0000694	Syaj.g_01033	Syai.g_01314
OG0000695	Syaj.g_00791	Syai.g_01553
OG0000696	Syaj.g_00792	Syai.g_01552
OG0000697	Syaj.g_00932	Syai.g_01550
OG0000698	Syaj.g_00929	Syai.g_01547
OG0000699	Syaj.g_00928	Syai.g_01545
OG0000700	Syaj.g_00927	Syai.g_01544
OG0000701	Syaj.g_00926	Syai.g_01543
OG0000702	Syaj.g_00916	Syai.g_01521
OG0000703	Syaj.g_00915	Syai.g_01520
OG0000704	Syaj.g_00913	Syai.g_01518
OG0000705	Syaj.g_00906	Syai.g_01511
OG0000706	Syaj.g_00905	Syai.g_01510
OG0000707	Syaj.g_00904	Syai.g_01509
OG0000708	Syaj.g_00901	Syai.g_01506
OG0000709	Syaj.g_00872	Syai.g_01497
OG0000710	Syaj.g_00867	Syai.g_01487
OG0000711	Syaj.g_00839	Syai.g_01456
OG0000712	Syaj.g_00837	Syai.g_01454
OG0000713	Syaj.g_00836	Syai.g_01453
OG0000714	Syaj.g_00834	Syai.g_01451
OG0000715	Syaj.g_00832	Syai.g_01449
OG0000716	Syaj.g_00825	Syai.g_01445
OG0000717	Syaj.g_00824	Syai.g_01444
OG0000718	Syaj.g_00820	Syai.g_01440
OG0000719	Syaj.g_00818	Syai.g_01438
OG0000720	Syaj.g_00805	Syai.g_01425
OG0000721	Syaj.g_00803	Syai.g_01423
OG0000722	Syaj.g_00802	Syai.g_01422
OG0000723	Syaj.g_00934	Syai.g_01411
OG0000724	Syaj.g_00421	Syai.g_02013
OG0000725	Syaj.g_00430	Syai.g_02004
OG0000726	Syaj.g_00431	Syai.g_02003
OG0000727	Syaj.g_00432	Syai.g_02002
OG0000728	Syaj.g_00434	Syai.g_02000
OG0000729	Syaj.g_02397	Syai.g_00097
OG0000730	Syaj.g_02802	Syai.g_00483
OG0000731	Syaj.g_02814	Syai.g_00495
OG0000732	Syaj.g_02315	Syai.g_00058
OG0000733	Syaj.g_02151	Syai.g_02805
OG0000734	Syaj.g_01895	Syai.g_02548
OG0000735	Syaj.g_00286	Syai.g_02159
OG0000736	Syaj.g_00287	Syai.g_02158
OG0000737	Syaj.g_00288	Syai.g_02157
OG0000738	Syaj.g_00293	Syai.g_02152
OG0000739	Syaj.g_00295	Syai.g_02151
OG0000740	Syaj.g_00296	Syai.g_02150
OG0000741	Syaj.g_00299	Syai.g_02147
OG0000742	Syaj.g_00301	Syai.g_02145
OG0000743	Syaj.g_00303	Syai.g_02143
OG0000744	Syaj.g_00304	Syai.g_02142
OG0000745	Syaj.g_00306	Syai.g_02140
OG0000746	Syaj.g_00308	Syai.g_02138
OG0000747	Syaj.g_00309	Syai.g_02137
OG0000748	Syaj.g_00319	Syai.g_02125
OG0000749	Syaj.g_00322	Syai.g_02123
OG0000750	Syaj.g_00323	Syai.g_02122
OG0000751	Syaj.g_00331	Syai.g_02116
OG0000752	Syaj.g_00333	Syai.g_02114
OG0000753	Syaj.g_00336	Syai.g_02111
OG0000754	Syaj.g_00643	Syai.g_01750
OG0000755	Syaj.g_00631	Syai.g_01760
OG0000756	Syaj.g_00625	Syai.g_01761
OG0000757	Syaj.g_00614	Syai.g_01769
OG0000758	Syaj.g_00613	Syai.g_01770
OG0000759	Syaj.g_00612	Syai.g_01771
OG0000760	Syaj.g_00611	Syai.g_01772
OG0000761	Syaj.g_00609	Syai.g_01775
OG0000762	Syaj.g_00603	Syai.g_01777
OG0000763	Syaj.g_00597	Syai.g_01779
OG0000764	Syaj.g_00596	Syai.g_01780
OG0000765	Syaj.g_00577	Syai.g_01797
OG0000766	Syaj.g_00576	Syai.g_01798
OG0000767	Syaj.g_00574	Syai.g_01800
OG0000768	Syaj.g_00573	Syai.g_01801
OG0000769	Syaj.g_00571	Syai.g_01803
OG0000770	Syaj.g_00567	Syai.g_01822
OG0000771	Syaj.g_00415	Syai.g_02019
OG0000772	Syaj.g_01208	Syai.g_01639
OG0000773	Syaj.g_00280	Syai.g_02164
OG0000774	Syaj.g_01502	Syai.g_02168
OG0000775	Syaj.g_01504	Syai.g_02172
OG0000776	Syaj.g_01505	Syai.g_02173
OG0000777	Syaj.g_01506	Syai.g_02174
OG0000778	Syaj.g_01507	Syai.g_02175
OG0000779	Syaj.g_01513	Syai.g_02181
OG0000780	Syaj.g_01517	Syai.g_02184
OG0000781	Syaj.g_01521	Syai.g_02188
OG0000782	Syaj.g_01522	Syai.g_02189
OG0000783	Syaj.g_01524	Syai.g_02190
OG0000784	Syaj.g_01525	Syai.g_02191
OG0000785	Syaj.g_01526	Syai.g_02193
OG0000786	Syaj.g_00265	Syai.g_00816
OG0000787	Syaj.g_00264	Syai.g_00815
OG0000788	Syaj.g_01270	Syai.g_01117
OG0000789	Syaj.g_01121	Syai.g_01596
OG0000790	Syaj.g_00054	Syai.g_00623
OG0000791	Syaj.g_00053	Syai.g_00621
OG0000792	Syaj.g_00052	Syai.g_00620
OG0000793	Syaj.g_00047	Syai.g_00615
OG0000794	Syaj.g_00046	Syai.g_00614
OG0000795	Syaj.g_00045	Syai.g_00613
OG0000796	Syaj.g_00039	Syai.g_00609
OG0000797	Syaj.g_00038	Syai.g_00608
OG0000798	Syaj.g_02568	Syai.g_00262
OG0000799	Syaj.g_01352	Syai.g_00996
OG0000800	Syaj.g_01354	Syai.g_00993
OG0000801	Syaj.g_01355	Syai.g_00992
OG0000802	Syaj.g_01359	Syai.g_00988
OG0000803	Syaj.g_01363	Syai.g_00983
OG0000804	Syaj.g_01366	Syai.g_00980
OG0000805	Syaj.g_01369	Syai.g_00965
OG0000806	Syaj.g_01370	Syai.g_00963
OG0000807	Syaj.g_01372	Syai.g_00961
OG0000808	Syaj.g_01373	Syai.g_00960
OG0000809	Syaj.g_01376	Syai.g_00957
OG0000810	Syaj.g_01377	Syai.g_00956
OG0000811	Syaj.g_01385	Syai.g_00950
OG0000812	Syaj.g_01387	Syai.g_00948
OG0000813	Syaj.g_01388	Syai.g_00947
OG0000814	Syaj.g_01390	Syai.g_00945
OG0000815	Syaj.g_01391	Syai.g_00944
OG0000816	Syaj.g_01392	Syai.g_00942
OG0000817	Syaj.g_01393	Syai.g_00941
OG0000818	Syaj.g_01399	Syai.g_00935
OG0000819	Syaj.g_01400	Syai.g_00934
OG0000820	Syaj.g_01401	Syai.g_00933
OG0000821	Syaj.g_01412	Syai.g_00916
OG0000822	Syaj.g_01414	Syai.g_00914
OG0000823	Syaj.g_01415	Syai.g_00913
OG0000824	Syaj.g_01421	Syai.g_00907
OG0000825	Syaj.g_01422	Syai.g_00906
OG0000826	Syaj.g_01423	Syai.g_00905
OG0000827	Syaj.g_01424	Syai.g_00904
OG0000828	Syaj.g_01427	Syai.g_00900
OG0000829	Syaj.g_01428	Syai.g_00899
OG0000830	Syaj.g_01429	Syai.g_00898
OG0000831	Syaj.g_01431	Syai.g_00896
OG0000832	Syaj.g_01635	Syai.g_02296
OG0000833	Syaj.g_01647	Syai.g_02305
OG0000834	Syaj.g_01649	Syai.g_02307
OG0000835	Syaj.g_01650	Syai.g_02308
OG0000836	Syaj.g_01654	Syai.g_02312
OG0000837	Syaj.g_01661	Syai.g_02313
OG0000838	Syaj.g_01665	Syai.g_02323
OG0000839	Syaj.g_01666	Syai.g_02324
OG0000840	Syaj.g_01667	Syai.g_02325
OG0000841	Syaj.g_01668	Syai.g_02326
OG0000842	Syaj.g_01669	Syai.g_02327
OG0000843	Syaj.g_01670	Syai.g_02328
OG0000844	Syaj.g_01680	Syai.g_02330
OG0000845	Syaj.g_01681	Syai.g_02331
OG0000846	Syaj.g_01682	Syai.g_02332
OG0000847	Syaj.g_01683	Syai.g_02333
OG0000848	Syaj.g_01685	Syai.g_02335
OG0000849	Syaj.g_01686	Syai.g_02336
OG0000850	Syaj.g_01689	Syai.g_02339
OG0000851	Syaj.g_01694	Syai.g_02352
OG0000852	Syaj.g_01695	Syai.g_02353
OG0000853	Syaj.g_01699	Syai.g_02357
OG0000854	Syaj.g_01701	Syai.g_02359
OG0000855	Syaj.g_01702	Syai.g_02360
OG0000856	Syaj.g_01296	Syai.g_01078
OG0000857	Syaj.g_01005	Syai.g_01356
OG0000858	Syaj.g_01708	Syai.g_02366
OG0000859	Syaj.g_01709	Syai.g_02367
OG0000860	Syaj.g_01723	Syai.g_02380
OG0000861	Syaj.g_01724	Syai.g_02381
OG0000862	Syaj.g_01725	Syai.g_02382
OG0000863	Syaj.g_01728	Syai.g_02385
OG0000864	Syaj.g_01729	Syai.g_02386
OG0000865	Syaj.g_01730	Syai.g_02387
OG0000866	Syaj.g_01731	Syai.g_02388
OG0000867	Syaj.g_01732	Syai.g_02389
OG0000868	Syaj.g_01734	Syai.g_02392
OG0000869	Syaj.g_01742	Syai.g_02396
OG0000870	Syaj.g_01747	Syai.g_02401
OG0000871	Syaj.g_01748	Syai.g_02402
OG0000872	Syaj.g_01756	Syai.g_02409
OG0000873	Syaj.g_01759	Syai.g_02412
OG0000874	Syaj.g_01754	Syai.g_02408
OG0000875	Syaj.g_01762	Syai.g_02416
OG0000876	Syaj.g_02084	Syai.g_02243
OG0000877	Syaj.g_01586	Syai.g_02250
OG0000878	Syaj.g_01587	Syai.g_02251
OG0000879	Syaj.g_01588	Syai.g_02252
OG0000880	Syaj.g_01589	Syai.g_02253
OG0000881	Syaj.g_01595	Syai.g_02257
OG0000882	Syaj.g_01599	Syai.g_02262
OG0000883	Syaj.g_01601	Syai.g_02264
OG0000884	Syaj.g_01603	Syai.g_02266
OG0000885	Syaj.g_01604	Syai.g_02267
OG0000886	Syaj.g_01605	Syai.g_02268
OG0000887	Syaj.g_01606	Syai.g_02269
OG0000888	Syaj.g_01608	Syai.g_02271
OG0000889	Syaj.g_01610	Syai.g_02273
OG0000890	Syaj.g_01615	Syai.g_02279
OG0000891	Syaj.g_01616	Syai.g_02280
OG0000892	Syaj.g_01620	Syai.g_02282
OG0000893	Syaj.g_02636	Syai.g_00318
OG0000894	Syaj.g_02639	Syai.g_00321
OG0000895	Syaj.g_02643	Syai.g_00325
OG0000896	Syaj.g_02644	Syai.g_00326
OG0000897	Syaj.g_02646	Syai.g_00328
OG0000898	Syaj.g_02647	Syai.g_00329
OG0000899	Syaj.g_02648	Syai.g_00330
OG0000900	Syaj.g_02649	Syai.g_00331
OG0000901	Syaj.g_02654	Syai.g_00336
OG0000902	Syaj.g_02656	Syai.g_00338
OG0000903	Syaj.g_02689	Syai.g_00353
OG0000904	Syaj.g_02684	Syai.g_00348
OG0000905	Syaj.g_02678	Syai.g_00342
OG0000906	Syaj.g_02676	Syai.g_00340
OG0000907	Syaj.g_02692	Syai.g_00358
OG0000908	Syaj.g_02695	Syai.g_00361
OG0000909	Syaj.g_02696	Syai.g_00362
OG0000910	Syaj.g_02697	Syai.g_00363
OG0000911	Syaj.g_02699	Syai.g_00365
OG0000912	Syaj.g_02700	Syai.g_00366
OG0000913	Syaj.g_02701	Syai.g_00367
OG0000914	Syaj.g_02702	Syai.g_00368
OG0000915	Syaj.g_02704	Syai.g_00370
OG0000916	Syaj.g_02705	Syai.g_00371
OG0000917	Syaj.g_02706	Syai.g_00372
OG0000918	Syaj.g_02707	Syai.g_00373
OG0000919	Syaj.g_02708	Syai.g_00374
OG0000920	Syaj.g_02709	Syai.g_00375
OG0000921	Syaj.g_02710	Syai.g_00376
OG0000922	Syaj.g_02711	Syai.g_00377
OG0000923	Syaj.g_02715	Syai.g_00381
OG0000924	Syaj.g_02716	Syai.g_00382
OG0000925	Syaj.g_02717	Syai.g_00383
OG0000926	Syaj.g_02718	Syai.g_00384
OG0000927	Syaj.g_02720	Syai.g_00386
OG0000928	Syaj.g_02721	Syai.g_00387
OG0000929	Syaj.g_02722	Syai.g_00388
OG0000930	Syaj.g_02723	Syai.g_00389
OG0000931	Syaj.g_02724	Syai.g_00390
OG0000932	Syaj.g_02725	Syai.g_00391
OG0000933	Syaj.g_02731	Syai.g_00397
OG0000934	Syaj.g_02733	Syai.g_00399
OG0000935	Syaj.g_02734	Syai.g_00400
OG0000936	Syaj.g_02735	Syai.g_00401
OG0000937	Syaj.g_02736	Syai.g_00402
OG0000938	Syaj.g_02739	Syai.g_00405
OG0000939	Syaj.g_02740	Syai.g_00406
OG0000940	Syaj.g_02747	Syai.g_00413
OG0000941	Syaj.g_02749	Syai.g_00415
OG0000942	Syaj.g_02751	Syai.g_00417
OG0000943	Syaj.g_02752	Syai.g_00418
OG0000944	Syaj.g_02754	Syai.g_00420
OG0000945	Syaj.g_02756	Syai.g_00422
OG0000946	Syaj.g_02761	Syai.g_00428
OG0000947	Syaj.g_02764	Syai.g_00431
OG0000948	Syaj.g_02765	Syai.g_00432
OG0000949	Syaj.g_02474	Syai.g_00174
OG0000950	Syaj.g_02459	Syai.g_00163
OG0000951	Syaj.g_02452	Syai.g_00158
OG0000952	Syaj.g_02446	Syai.g_00136
OG0000953	Syaj.g_02442	Syai.g_00132
OG0000954	Syaj.g_02435	Syai.g_00127
OG0000955	Syaj.g_02434	Syai.g_00126
OG0000956	Syaj.g_02432	Syai.g_00124
OG0000957	Syaj.g_02419	Syai.g_00113
OG0000958	Syaj.g_02418	Syai.g_00112
OG0000959	Syaj.g_02413	Syai.g_00108
OG0000960	Syaj.g_02412	Syai.g_00107
OG0000961	Syaj.g_02402	Syai.g_00100
OG0000962	Syaj.g_02398	Syai.g_00098
OG0000963	Syaj.g_02393	Syai.g_00094
OG0000964	Syaj.g_02392	Syai.g_00093
OG0000965	Syaj.g_02391	Syai.g_00092
OG0000966	Syaj.g_02370	Syai.g_00082
OG0000967	Syaj.g_02334	Syai.g_00077
OG0000968	Syaj.g_02363	Syai.g_00085
OG0000969	Syaj.g_02338	Syai.g_00080
OG0000970	Syaj.g_02337	Syai.g_00079
OG0000971	Syaj.g_02331	Syai.g_00074
OG0000972	Syaj.g_02330	Syai.g_00073
OG0000973	Syaj.g_02329	Syai.g_00072
OG0000974	Syaj.g_02328	Syai.g_00071
OG0000975	Syaj.g_02327	Syai.g_00070
OG0000976	Syaj.g_02326	Syai.g_00069
OG0000977	Syaj.g_02324	Syai.g_00067
OG0000978	Syaj.g_02322	Syai.g_00065
OG0000979	Syaj.g_02319	Syai.g_00062
OG0000980	Syaj.g_02316	Syai.g_00059
OG0000981	Syaj.g_02313	Syai.g_00056
OG0000982	Syaj.g_02112	Syai.g_02777
OG0000983	Syaj.g_02113	Syai.g_02778
OG0000984	Syaj.g_02114	Syai.g_02779
OG0000985	Syaj.g_02116	Syai.g_02781
OG0000986	Syaj.g_02123	Syai.g_02784
OG0000987	Syaj.g_02125	Syai.g_02786
OG0000988	Syaj.g_02131	Syai.g_02790
OG0000989	Syaj.g_02142	Syai.g_02797
OG0000990	Syaj.g_02165	Syai.g_02825
OG0000991	Syaj.g_02168	Syai.g_02827
OG0000992	Syaj.g_02171	Syai.g_02830
OG0000993	Syaj.g_02173	Syai.g_02831
OG0000994	Syaj.g_02177	Syai.g_02834
OG0000995	Syaj.g_02182	Syai.g_02840
OG0000996	Syaj.g_02221	Syai.g_02891
OG0000997	Syaj.g_02228	Syai.g_02900
OG0000998	Syaj.g_02230	Syai.g_02902
OG0000999	Syaj.g_02231	Syai.g_02903
OG0001000	Syaj.g_02236	Syai.g_02906
OG0001001	Syaj.g_02241	Syai.g_02911
OG0001002	Syaj.g_02248	Syai.g_02918
OG0001003	Syaj.g_02250	Syai.g_02919
OG0001004	Syaj.g_02251	Syai.g_02920
OG0001005	Syaj.g_02252	Syai.g_02921
OG0001006	Syaj.g_02260	Syai.g_02931
OG0001007	Syaj.g_02262	Syai.g_02933
OG0001008	Syaj.g_01554	Syai.g_02227
OG0001009	Syaj.g_02294	Syai.g_00034
OG0001010	Syaj.g_02295	Syai.g_00035
OG0001011	Syaj.g_02296	Syai.g_00037
OG0001012	Syaj.g_02108	Syai.g_02773
OG0001014	Syaj.g_02083	Syai.g_02726
OG0001015	Syaj.g_02082	Syai.g_02725
OG0001016	Syaj.g_01824	Syai.g_02479
OG0001017	Syaj.g_01830	Syai.g_02485
OG0001018	Syaj.g_01832	Syai.g_02487
OG0001019	Syaj.g_01849	Syai.g_02508
OG0001020	Syaj.g_01862	Syai.g_02516
OG0001021	Syaj.g_01867	Syai.g_02523
OG0001022	Syaj.g_01872	Syai.g_02528
OG0001023	Syaj.g_01873	Syai.g_02529
OG0001024	Syaj.g_01877	Syai.g_02533
OG0001025	Syaj.g_01884	Syai.g_02540
OG0001026	Syaj.g_01897	Syai.g_02550
OG0001027	Syaj.g_01903	Syai.g_02555
OG0001028	Syaj.g_01905	Syai.g_02557
OG0001029	Syaj.g_01907	Syai.g_02559
OG0001030	Syaj.g_01933	Syai.g_02580
OG0001031	Syaj.g_02012	Syai.g_02656
OG0001032	Syaj.g_02015	Syai.g_02658
OG0001033	Syaj.g_02044	Syai.g_02685
OG0001034	Syaj.g_02875	Syai.g_00537
OG0001035	Syaj.g_02603	Syai.g_00295
OG0001036	Syaj.g_02599	Syai.g_00290
OG0001037	Syaj.g_02597	Syai.g_00288
OG0001038	Syaj.g_02567	Syai.g_00261
OG0001039	Syaj.g_02564	Syai.g_00258
OG0001040	Syaj.g_02561	Syai.g_00255
OG0001041	Syaj.g_02556	Syai.g_00250
OG0001042	Syaj.g_02527	Syai.g_00225
OG0001043	Syaj.g_02523	Syai.g_00221
OG0001044	Syaj.g_02804	Syai.g_00485
OG0001045	Syaj.g_02817	Syai.g_00498
OG0001046	Syaj.g_00851	Syai.g_01471
OG0001047	Syaj.g_01552	Syai.g_02225
OG0001048	Syaj.g_01551	Syai.g_02224
OG0001049	Syaj.g_01548	Syai.g_02215
OG0001050	Syaj.g_01547	Syai.g_02214
OG0001051	Syaj.g_01546	Syai.g_02213
OG0001052	Syaj.g_01448	Syai.g_00861
OG0001053	Syaj.g_00075	Syai.g_00641
OG0001054	Syaj.g_00092	Syai.g_00658
OG0001055	Syaj.g_00113	Syai.g_00679
OG0001056	Syaj.g_00149	Syai.g_00713
OG0001057	Syaj.g_00160	Syai.g_00721
OG0001058	Syaj.g_00183	Syai.g_00734
OG0001059	Syaj.g_00187	Syai.g_00738
OG0001060	Syaj.g_00193	Syai.g_00744
OG0001061	Syaj.g_00214	Syai.g_00765
OG0001062	Syaj.g_00216	Syai.g_00767
OG0001063	Syaj.g_00222	Syai.g_00774
OG0001064	Syaj.g_00223	Syai.g_00775
OG0001065	Syaj.g_00224	Syai.g_00776
OG0001066	Syaj.g_00225	Syai.g_00777
OG0001067	Syaj.g_00226	Syai.g_00778
OG0001068	Syaj.g_00227	Syai.g_00779
OG0001069	Syaj.g_00228	Syai.g_00780
OG0001070	Syaj.g_00231	Syai.g_00783
OG0001071	Syaj.g_00232	Syai.g_00784
OG0001072	Syaj.g_00236	Syai.g_00788
OG0001073	Syaj.g_00254	Syai.g_00807
OG0001074	Syaj.g_01327	Syai.g_01051
OG0001075	Syaj.g_01325	Syai.g_01053
OG0001076	Syaj.g_01305	Syai.g_01069
OG0001077	Syaj.g_01294	Syai.g_01081
OG0001078	Syaj.g_01282	Syai.g_01105
OG0001079	Syaj.g_01269	Syai.g_01118
OG0001080	Syaj.g_01135	Syai.g_01606
OG0001081	Syaj.g_00699	Syai.g_01222
OG0001082	Syaj.g_00700	Syai.g_01223
OG0001083	Syaj.g_00709	Syai.g_01230
OG0001084	Syaj.g_00711	Syai.g_01231
OG0001085	Syaj.g_00721	Syai.g_01241
OG0001086	Syaj.g_00723	Syai.g_01243
OG0001087	Syaj.g_00498	Syai.g_01953
OG0001088	Syaj.g_00494	Syai.g_01957
OG0001089	Syaj.g_00439	Syai.g_01996
OG0001090	Syaj.g_00959	Syai.g_01387
OG0001091	Syaj.g_00957	Syai.g_01389
OG0001092	Syaj.g_00954	Syai.g_01391
OG0001093	Syaj.g_00948	Syai.g_01397
OG0001094	Syaj.g_01032	Syai.g_01315
OG0001096	Syaj.g_00988	Syai.g_01371
OG0001097	Syaj.g_00371	Syai.g_02057
OG0001098	Syaj.g_01132	Syai.g_01603
OG0001099	Syaj.g_01906	Syai.g_02558
OG0001100	Syaj.g_00732	Syai.g_01253
OG0001101	Syaj.g_00734	Syai.g_01254
OG0001102	Syaj.g_00737	Syai.g_01257
OG0001103	Syaj.g_00740	Syai.g_01260
OG0001104	Syaj.g_01050	Syai.g_01300
