Orthogroup	Syaj	Syam
OG0000556	Syaj.g_00167	Syam.g_00670
OG0000557	Syaj.g_00178	Syam.g_00672
OG0000558	Syaj.g_00181	Syam.g_00675
OG0000559	Syaj.g_00185	Syam.g_00679
OG0000560	Syaj.g_00188	Syam.g_00682
OG0000561	Syaj.g_00189	Syam.g_00683
OG0000562	Syaj.g_00190	Syam.g_00684
OG0000563	Syaj.g_00191	Syam.g_00685
OG0000564	Syaj.g_00192	Syam.g_00686
OG0000565	Syaj.g_00195	Syam.g_00690
OG0000566	Syaj.g_00199	Syam.g_00694
OG0000567	Syaj.g_00203	Syam.g_00698
OG0000568	Syaj.g_00207	Syam.g_01751
OG0000569	Syaj.g_00208	Syam.g_01750
OG0000570	Syaj.g_00209	Syam.g_01749
OG0000571	Syaj.g_00213	Syam.g_01745
OG0000572	Syaj.g_00230	Syam.g_01729
OG0000573	Syaj.g_00238	Syam.g_01721
OG0000574	Syaj.g_00242	Syam.g_01720
OG0000575	Syaj.g_00247	Syam.g_01716
OG0000576	Syaj.g_00249	Syam.g_01714
OG0000577	Syaj.g_00250	Syam.g_01713
OG0000578	Syaj.g_00251	Syam.g_01712
OG0000579	Syaj.g_00252	Syam.g_01711
OG0000580	Syaj.g_00253	Syam.g_01710
OG0000581	Syaj.g_00261	Syam.g_01704
OG0000582	Syaj.g_01338	Syam.g_01513
OG0000583	Syaj.g_01337	Syam.g_01512
OG0000584	Syaj.g_01336	Syam.g_01511
OG0000585	Syaj.g_01334	Syam.g_01509
OG0000586	Syaj.g_01333	Syam.g_01508
OG0000587	Syaj.g_01331	Syam.g_01506
OG0000588	Syaj.g_01313	Syam.g_01498
OG0000589	Syaj.g_01308	Syam.g_01494
OG0000590	Syaj.g_01307	Syam.g_01493
OG0000591	Syaj.g_01299	Syam.g_01486
OG0000592	Syaj.g_01298	Syam.g_01485
OG0000593	Syaj.g_01287	Syam.g_01471
OG0000594	Syaj.g_01286	Syam.g_01470
OG0000595	Syaj.g_01285	Syam.g_01469
OG0000596	Syaj.g_01280	Syam.g_01465
OG0000597	Syaj.g_01277	Syam.g_01462
OG0000598	Syaj.g_01276	Syam.g_01461
OG0000599	Syaj.g_01273	Syam.g_01458
OG0000600	Syaj.g_01272	Syam.g_01457
OG0000601	Syaj.g_01271	Syam.g_01456
OG0000602	Syaj.g_01266	Syam.g_01451
OG0000603	Syaj.g_01265	Syam.g_01450
OG0000604	Syaj.g_01262	Syam.g_01447
OG0000605	Syaj.g_01153	Syam.g_01031
OG0000606	Syaj.g_00698	Syam.g_01387
OG0000607	Syaj.g_00702	Syam.g_01384
OG0000608	Syaj.g_00703	Syam.g_01383
OG0000609	Syaj.g_00705	Syam.g_01380
OG0000610	Syaj.g_00714	Syam.g_01373
OG0000611	Syaj.g_00717	Syam.g_01370
OG0000612	Syaj.g_00718	Syam.g_01369
OG0000613	Syaj.g_02500	Syam.g_00170
OG0000614	Syaj.g_00480	Syam.g_00801
OG0000615	Syaj.g_01065	Syam.g_01332
OG0000616	Syaj.g_02245	Syam.g_02430
OG0000617	Syaj.g_00952	Syam.g_01240
OG0000618	Syaj.g_00951	Syam.g_01239
OG0000619	Syaj.g_00950	Syam.g_01238
OG0000620	Syaj.g_00945	Syam.g_01233
OG0000621	Syaj.g_00944	Syam.g_01232
OG0000622	Syaj.g_00943	Syam.g_01231
OG0000623	Syaj.g_00942	Syam.g_01230
OG0000624	Syaj.g_00940	Syam.g_01228
OG0000625	Syaj.g_00939	Syam.g_01227
OG0000626	Syaj.g_00938	Syam.g_01226
OG0000627	Syaj.g_00765	Syam.g_01065
OG0000628	Syaj.g_00766	Syam.g_01067
OG0000629	Syaj.g_00769	Syam.g_01070
OG0000630	Syaj.g_00773	Syam.g_01074
OG0000631	Syaj.g_00786	Syam.g_01084
OG0000632	Syaj.g_00787	Syam.g_01085
OG0000633	Syaj.g_00789	Syam.g_01086
OG0000634	Syaj.g_01030	Syam.g_01294
OG0000635	Syaj.g_01029	Syam.g_01293
OG0000636	Syaj.g_01024	Syam.g_01291
OG0000637	Syaj.g_01022	Syam.g_01289
OG0000638	Syaj.g_01021	Syam.g_01288
OG0000639	Syaj.g_01020	Syam.g_01287
OG0000640	Syaj.g_01019	Syam.g_01286
OG0000641	Syaj.g_01015	Syam.g_01282
OG0000642	Syaj.g_01014	Syam.g_01281
OG0000643	Syaj.g_01012	Syam.g_01280
OG0000644	Syaj.g_01011	Syam.g_01279
OG0000645	Syaj.g_01009	Syam.g_01277
OG0000646	Syaj.g_01006	Syam.g_01274
OG0000647	Syaj.g_01004	Syam.g_01272
OG0000648	Syaj.g_01001	Syam.g_01269
OG0000649	Syaj.g_01000	Syam.g_01268
OG0000650	Syaj.g_00999	Syam.g_01267
OG0000651	Syaj.g_00998	Syam.g_01266
OG0000652	Syaj.g_00997	Syam.g_01265
OG0000653	Syaj.g_00991	Syam.g_01263
OG0000654	Syaj.g_00990	Syam.g_01262
OG0000655	Syaj.g_00989	Syam.g_01261
OG0000656	Syaj.g_00986	Syam.g_01258
OG0000657	Syaj.g_00382	Syam.g_00739
OG0000658	Syaj.g_00379	Syam.g_00735
OG0000659	Syaj.g_00378	Syam.g_00734
OG0000660	Syaj.g_00374	Syam.g_00730
OG0000661	Syaj.g_00372	Syam.g_00728
OG0000662	Syaj.g_00370	Syam.g_00726
OG0000663	Syaj.g_00367	Syam.g_00723
OG0000664	Syaj.g_00358	Syam.g_00722
OG0000665	Syaj.g_01243	Syam.g_02027
OG0000666	Syaj.g_01154	Syam.g_01030
OG0000667	Syaj.g_02661	Syam.g_00937
OG0000668	Syaj.g_00816	Syam.g_01185
OG0000669	Syaj.g_00730	Syam.g_01358
OG0000670	Syaj.g_00733	Syam.g_00528
OG0000671	Syaj.g_00735	Syam.g_01354
OG0000672	Syaj.g_00739	Syam.g_01351
OG0000673	Syaj.g_00742	Syam.g_01348
OG0000674	Syaj.g_00744	Syam.g_01346
OG0000675	Syaj.g_00757	Syam.g_01345
OG0000676	Syaj.g_00759	Syam.g_01343
OG0000677	Syaj.g_00760	Syam.g_01342
OG0000678	Syaj.g_01075	Syam.g_01339
OG0000679	Syaj.g_01061	Syam.g_01323
OG0000680	Syaj.g_01060	Syam.g_01322
OG0000681	Syaj.g_01057	Syam.g_01319
OG0000682	Syaj.g_01056	Syam.g_01318
OG0000683	Syaj.g_01055	Syam.g_01317
OG0000684	Syaj.g_01051	Syam.g_01312
OG0000685	Syaj.g_01049	Syam.g_01310
OG0000686	Syaj.g_01048	Syam.g_01309
OG0000687	Syaj.g_01047	Syam.g_01308
OG0000688	Syaj.g_01041	Syam.g_01304
OG0000689	Syaj.g_01039	Syam.g_01302
OG0000690	Syaj.g_01038	Syam.g_01301
OG0000691	Syaj.g_01037	Syam.g_01300
OG0000692	Syaj.g_01036	Syam.g_01299
OG0000693	Syaj.g_01034	Syam.g_01298
OG0000694	Syaj.g_01033	Syam.g_01297
OG0000695	Syaj.g_00791	Syam.g_01088
OG0000696	Syaj.g_00792	Syam.g_01089
OG0000697	Syaj.g_00932	Syam.g_01091
OG0000698	Syaj.g_00929	Syam.g_01094
OG0000699	Syaj.g_00928	Syam.g_01096
OG0000700	Syaj.g_00927	Syam.g_01097
OG0000701	Syaj.g_00926	Syam.g_01098
OG0000702	Syaj.g_00916	Syam.g_01106
OG0000703	Syaj.g_00915	Syam.g_01107
OG0000704	Syaj.g_00913	Syam.g_01109
OG0000705	Syaj.g_00906	Syam.g_01116
OG0000706	Syaj.g_00905	Syam.g_01117
OG0000707	Syaj.g_00904	Syam.g_01118
OG0000708	Syaj.g_00901	Syam.g_01121
OG0000709	Syaj.g_00872	Syam.g_01131
OG0000710	Syaj.g_00867	Syam.g_01135
OG0000711	Syaj.g_00839	Syam.g_01165
OG0000712	Syaj.g_00837	Syam.g_01167
OG0000713	Syaj.g_00836	Syam.g_01168
OG0000714	Syaj.g_00834	Syam.g_01170
OG0000715	Syaj.g_00832	Syam.g_01172
OG0000716	Syaj.g_00825	Syam.g_01176
OG0000717	Syaj.g_00824	Syam.g_01177
OG0000718	Syaj.g_00820	Syam.g_01181
OG0000719	Syaj.g_00818	Syam.g_01183
OG0000720	Syaj.g_00805	Syam.g_01197
OG0000721	Syaj.g_00803	Syam.g_01199
OG0000722	Syaj.g_00802	Syam.g_01200
OG0000723	Syaj.g_00934	Syam.g_01224
OG0000724	Syaj.g_00421	Syam.g_00768
OG0000725	Syaj.g_00430	Syam.g_00777
OG0000726	Syaj.g_00431	Syam.g_00778
OG0000727	Syaj.g_00432	Syam.g_00779
OG0000728	Syaj.g_00434	Syam.g_00781
OG0000729	Syaj.g_02397	Syam.g_00105
OG0000730	Syaj.g_02802	Syam.g_00454
OG0000731	Syaj.g_02814	Syam.g_00466
OG0000732	Syaj.g_02315	Syam.g_00051
OG0000733	Syaj.g_02151	Syam.g_02339
OG0000734	Syaj.g_01895	Syam.g_02128
OG0000735	Syaj.g_00286	Syam.g_01810
OG0000736	Syaj.g_00287	Syam.g_01809
OG0000737	Syaj.g_00288	Syam.g_01808
OG0000738	Syaj.g_00293	Syam.g_01803
OG0000739	Syaj.g_00295	Syam.g_01802
OG0000740	Syaj.g_00296	Syam.g_01801
OG0000741	Syaj.g_00299	Syam.g_01798
OG0000742	Syaj.g_00301	Syam.g_01796
OG0000743	Syaj.g_00303	Syam.g_01794
OG0000744	Syaj.g_00304	Syam.g_01793
OG0000745	Syaj.g_00306	Syam.g_01791
OG0000746	Syaj.g_00308	Syam.g_01789
OG0000747	Syaj.g_00309	Syam.g_01788
OG0000748	Syaj.g_00319	Syam.g_01779
OG0000749	Syaj.g_00322	Syam.g_01776
OG0000750	Syaj.g_00323	Syam.g_01775
OG0000751	Syaj.g_00331	Syam.g_01770
OG0000752	Syaj.g_00333	Syam.g_01768
OG0000753	Syaj.g_00336	Syam.g_01765
OG0000754	Syaj.g_00643	Syam.g_00910
OG0000755	Syaj.g_00631	Syam.g_00900
OG0000756	Syaj.g_00625	Syam.g_00899
OG0000757	Syaj.g_00614	Syam.g_00891
OG0000758	Syaj.g_00613	Syam.g_00890
OG0000759	Syaj.g_00612	Syam.g_00889
OG0000760	Syaj.g_00611	Syam.g_00888
OG0000761	Syaj.g_00609	Syam.g_00886
OG0000762	Syaj.g_00603	Syam.g_00884
OG0000763	Syaj.g_00597	Syam.g_00882
OG0000764	Syaj.g_00596	Syam.g_00881
OG0000765	Syaj.g_00577	Syam.g_00864
OG0000766	Syaj.g_00576	Syam.g_00863
OG0000767	Syaj.g_00574	Syam.g_00861
OG0000768	Syaj.g_00573	Syam.g_00860
OG0000769	Syaj.g_00571	Syam.g_00858
OG0000770	Syaj.g_00567	Syam.g_00855
OG0000771	Syaj.g_00415	Syam.g_00762
OG0000772	Syaj.g_01208	Syam.g_01005
OG0000773	Syaj.g_00280	Syam.g_01816
OG0000774	Syaj.g_01502	Syam.g_01820
OG0000775	Syaj.g_01504	Syam.g_01823
OG0000776	Syaj.g_01505	Syam.g_01824
OG0000777	Syaj.g_01506	Syam.g_01825
OG0000778	Syaj.g_01507	Syam.g_01826
OG0000779	Syaj.g_01513	Syam.g_01832
OG0000780	Syaj.g_01517	Syam.g_01835
OG0000781	Syaj.g_01521	Syam.g_01839
OG0000782	Syaj.g_01522	Syam.g_01840
OG0000783	Syaj.g_01524	Syam.g_01841
OG0000784	Syaj.g_01525	Syam.g_01842
OG0000785	Syaj.g_01526	Syam.g_01844
OG0000786	Syaj.g_00265	Syam.g_01700
OG0000787	Syaj.g_00264	Syam.g_01701
OG0000788	Syaj.g_01270	Syam.g_01455
OG0000789	Syaj.g_01121	Syam.g_01044
OG0000790	Syaj.g_00054	Syam.g_00570
OG0000791	Syaj.g_00053	Syam.g_00568
OG0000792	Syaj.g_00052	Syam.g_00567
OG0000793	Syaj.g_00047	Syam.g_00562
OG0000794	Syaj.g_00046	Syam.g_00561
OG0000795	Syaj.g_00045	Syam.g_00560
OG0000796	Syaj.g_00039	Syam.g_00556
OG0000797	Syaj.g_00038	Syam.g_00555
OG0000798	Syaj.g_02568	Syam.g_00233
OG0000799	Syaj.g_01352	Syam.g_01585
OG0000800	Syaj.g_01354	Syam.g_01588
OG0000801	Syaj.g_01355	Syam.g_01589
OG0000802	Syaj.g_01359	Syam.g_01592
OG0000803	Syaj.g_01363	Syam.g_01597
OG0000804	Syaj.g_01366	Syam.g_01600
OG0000805	Syaj.g_01369	Syam.g_01602
OG0000806	Syaj.g_01370	Syam.g_01604
OG0000807	Syaj.g_01372	Syam.g_01606
OG0000808	Syaj.g_01373	Syam.g_01607
OG0000809	Syaj.g_01376	Syam.g_01610
OG0000810	Syaj.g_01377	Syam.g_01611
OG0000811	Syaj.g_01385	Syam.g_01616
OG0000812	Syaj.g_01387	Syam.g_01618
OG0000813	Syaj.g_01388	Syam.g_01619
OG0000814	Syaj.g_01390	Syam.g_01621
OG0000815	Syaj.g_01391	Syam.g_01622
OG0000816	Syaj.g_01392	Syam.g_01624
OG0000817	Syaj.g_01393	Syam.g_01625
OG0000818	Syaj.g_01399	Syam.g_01631
OG0000819	Syaj.g_01400	Syam.g_01632
OG0000820	Syaj.g_01401	Syam.g_01633
OG0000821	Syaj.g_01412	Syam.g_01639
OG0000822	Syaj.g_01414	Syam.g_01641
OG0000823	Syaj.g_01415	Syam.g_01642
OG0000824	Syaj.g_01421	Syam.g_01648
OG0000825	Syaj.g_01422	Syam.g_01649
OG0000826	Syaj.g_01423	Syam.g_01650
OG0000827	Syaj.g_01424	Syam.g_01651
OG0000828	Syaj.g_01427	Syam.g_01655
OG0000829	Syaj.g_01428	Syam.g_01656
OG0000830	Syaj.g_01429	Syam.g_01657
OG0000831	Syaj.g_01431	Syam.g_01659
OG0000832	Syaj.g_01635	Syam.g_01923
OG0000833	Syaj.g_01647	Syam.g_01932
OG0000834	Syaj.g_01649	Syam.g_01933
OG0000835	Syaj.g_01650	Syam.g_01934
OG0000836	Syaj.g_01654	Syam.g_01937
OG0000837	Syaj.g_01661	Syam.g_01938
OG0000838	Syaj.g_01665	Syam.g_01946
OG0000839	Syaj.g_01666	Syam.g_01947
OG0000840	Syaj.g_01667	Syam.g_01948
OG0000841	Syaj.g_01668	Syam.g_01949
OG0000842	Syaj.g_01669	Syam.g_01950
OG0000843	Syaj.g_01670	Syam.g_01951
OG0000844	Syaj.g_01680	Syam.g_01953
OG0000845	Syaj.g_01681	Syam.g_01954
OG0000846	Syaj.g_01682	Syam.g_01955
OG0000847	Syaj.g_01683	Syam.g_01956
OG0000848	Syaj.g_01685	Syam.g_01958
OG0000849	Syaj.g_01686	Syam.g_01959
OG0000850	Syaj.g_01689	Syam.g_01961
OG0000851	Syaj.g_01694	Syam.g_01966
OG0000852	Syaj.g_01695	Syam.g_01967
OG0000853	Syaj.g_01699	Syam.g_01971
OG0000854	Syaj.g_01701	Syam.g_01973
OG0000855	Syaj.g_01702	Syam.g_01974
OG0000856	Syaj.g_01296	Syam.g_01483
OG0000857	Syaj.g_01005	Syam.g_01273
OG0000858	Syaj.g_01708	Syam.g_01980
OG0000859	Syaj.g_01709	Syam.g_01981
OG0000860	Syaj.g_01723	Syam.g_01992
OG0000861	Syaj.g_01724	Syam.g_01993
OG0000862	Syaj.g_01725	Syam.g_01994
OG0000863	Syaj.g_01728	Syam.g_01996
OG0000864	Syaj.g_01729	Syam.g_01997
OG0000865	Syaj.g_01730	Syam.g_01998
OG0000866	Syaj.g_01731	Syam.g_01999
OG0000867	Syaj.g_01732	Syam.g_02000
OG0000868	Syaj.g_01734	Syam.g_02003
OG0000869	Syaj.g_01742	Syam.g_02007
OG0000870	Syaj.g_01747	Syam.g_02012
OG0000871	Syaj.g_01748	Syam.g_02013
OG0000872	Syaj.g_01756	Syam.g_02021
OG0000873	Syaj.g_01759	Syam.g_02024
OG0000874	Syaj.g_01754	Syam.g_02019
OG0000875	Syaj.g_01762	Syam.g_02026
OG0000876	Syaj.g_02084	Syam.g_01877
OG0000877	Syaj.g_01586	Syam.g_01882
OG0000878	Syaj.g_01587	Syam.g_01883
OG0000879	Syaj.g_01588	Syam.g_01884
OG0000880	Syaj.g_01589	Syam.g_01885
OG0000881	Syaj.g_01595	Syam.g_01891
OG0000882	Syaj.g_01599	Syam.g_01896
OG0000883	Syaj.g_01601	Syam.g_01898
OG0000884	Syaj.g_01603	Syam.g_01900
OG0000885	Syaj.g_01604	Syam.g_01901
OG0000886	Syaj.g_01605	Syam.g_01902
OG0000887	Syaj.g_01606	Syam.g_01903
OG0000888	Syaj.g_01608	Syam.g_01905
OG0000889	Syaj.g_01610	Syam.g_01907
OG0000890	Syaj.g_01615	Syam.g_01910
OG0000891	Syaj.g_01616	Syam.g_01911
OG0000892	Syaj.g_01620	Syam.g_01913
OG0000893	Syaj.g_02636	Syam.g_00287
OG0000894	Syaj.g_02639	Syam.g_00290
OG0000895	Syaj.g_02643	Syam.g_00294
OG0000896	Syaj.g_02644	Syam.g_00295
OG0000897	Syaj.g_02646	Syam.g_00297
OG0000898	Syaj.g_02647	Syam.g_00298
OG0000899	Syaj.g_02648	Syam.g_00299
OG0000900	Syaj.g_02649	Syam.g_00300
OG0000901	Syaj.g_02654	Syam.g_00305
OG0000902	Syaj.g_02656	Syam.g_00307
OG0000903	Syaj.g_02689	Syam.g_00322
OG0000904	Syaj.g_02684	Syam.g_00317
OG0000905	Syaj.g_02678	Syam.g_00312
OG0000906	Syaj.g_02676	Syam.g_00309
OG0000907	Syaj.g_02692	Syam.g_00324
OG0000908	Syaj.g_02695	Syam.g_00327
OG0000909	Syaj.g_02696	Syam.g_00328
OG0000910	Syaj.g_02697	Syam.g_00329
OG0000911	Syaj.g_02699	Syam.g_00331
OG0000912	Syaj.g_02700	Syam.g_00332
OG0000913	Syaj.g_02701	Syam.g_00333
OG0000914	Syaj.g_02702	Syam.g_00334
OG0000915	Syaj.g_02704	Syam.g_00336
OG0000916	Syaj.g_02705	Syam.g_00337
OG0000917	Syaj.g_02706	Syam.g_00338
OG0000918	Syaj.g_02707	Syam.g_00339
OG0000919	Syaj.g_02708	Syam.g_00340
OG0000920	Syaj.g_02709	Syam.g_00341
OG0000921	Syaj.g_02710	Syam.g_00342
OG0000922	Syaj.g_02711	Syam.g_00343
OG0000923	Syaj.g_02715	Syam.g_00347
OG0000924	Syaj.g_02716	Syam.g_00348
OG0000925	Syaj.g_02717	Syam.g_00349
OG0000926	Syaj.g_02718	Syam.g_00350
OG0000927	Syaj.g_02720	Syam.g_00352
OG0000928	Syaj.g_02721	Syam.g_00353
OG0000929	Syaj.g_02722	Syam.g_00354
OG0000930	Syaj.g_02723	Syam.g_00355
OG0000931	Syaj.g_02724	Syam.g_00356
OG0000932	Syaj.g_02725	Syam.g_00357
OG0000933	Syaj.g_02731	Syam.g_00363
OG0000934	Syaj.g_02733	Syam.g_00365
OG0000935	Syaj.g_02734	Syam.g_00366
OG0000936	Syaj.g_02735	Syam.g_00368
OG0000937	Syaj.g_02736	Syam.g_00369
OG0000938	Syaj.g_02739	Syam.g_00373
OG0000939	Syaj.g_02740	Syam.g_00374
OG0000940	Syaj.g_02747	Syam.g_00381
OG0000941	Syaj.g_02749	Syam.g_00383
OG0000942	Syaj.g_02751	Syam.g_00385
OG0000943	Syaj.g_02752	Syam.g_00386
OG0000944	Syaj.g_02754	Syam.g_00388
OG0000945	Syaj.g_02756	Syam.g_00390
OG0000946	Syaj.g_02761	Syam.g_00395
OG0000947	Syaj.g_02764	Syam.g_00398
OG0000948	Syaj.g_02765	Syam.g_00399
OG0000949	Syaj.g_02474	Syam.g_00159
OG0000950	Syaj.g_02459	Syam.g_00150
OG0000951	Syaj.g_02452	Syam.g_00145
OG0000952	Syaj.g_02446	Syam.g_00140
OG0000953	Syaj.g_02442	Syam.g_00136
OG0000954	Syaj.g_02435	Syam.g_00131
OG0000955	Syaj.g_02434	Syam.g_00130
OG0000956	Syaj.g_02432	Syam.g_00128
OG0000957	Syaj.g_02419	Syam.g_00117
OG0000958	Syaj.g_02418	Syam.g_00116
OG0000959	Syaj.g_02413	Syam.g_00112
OG0000960	Syaj.g_02412	Syam.g_00111
OG0000961	Syaj.g_02402	Syam.g_00108
OG0000962	Syaj.g_02398	Syam.g_00106
OG0000963	Syaj.g_02393	Syam.g_00101
OG0000964	Syaj.g_02392	Syam.g_00100
OG0000965	Syaj.g_02391	Syam.g_00099
OG0000966	Syaj.g_02370	Syam.g_00074
OG0000967	Syaj.g_02334	Syam.g_00069
OG0000968	Syaj.g_02363	Syam.g_00077
OG0000969	Syaj.g_02338	Syam.g_00072
OG0000970	Syaj.g_02337	Syam.g_00071
OG0000971	Syaj.g_02331	Syam.g_00066
OG0000972	Syaj.g_02330	Syam.g_00065
OG0000973	Syaj.g_02329	Syam.g_00064
OG0000974	Syaj.g_02328	Syam.g_00063
OG0000975	Syaj.g_02327	Syam.g_00062
OG0000976	Syaj.g_02326	Syam.g_00061
OG0000977	Syaj.g_02324	Syam.g_00059
OG0000978	Syaj.g_02322	Syam.g_00058
OG0000979	Syaj.g_02319	Syam.g_00055
OG0000980	Syaj.g_02316	Syam.g_00052
OG0000981	Syaj.g_02313	Syam.g_00049
OG0000982	Syaj.g_02112	Syam.g_02314
OG0000983	Syaj.g_02113	Syam.g_02315
OG0000984	Syaj.g_02114	Syam.g_02316
OG0000985	Syaj.g_02116	Syam.g_02318
OG0000986	Syaj.g_02123	Syam.g_02320
OG0000987	Syaj.g_02125	Syam.g_02322
OG0000988	Syaj.g_02131	Syam.g_02327
OG0000989	Syaj.g_02142	Syam.g_02334
OG0000990	Syaj.g_02165	Syam.g_02346
OG0000991	Syaj.g_02168	Syam.g_02348
OG0000992	Syaj.g_02171	Syam.g_02351
OG0000993	Syaj.g_02173	Syam.g_02352
OG0000994	Syaj.g_02177	Syam.g_02354
OG0000995	Syaj.g_02182	Syam.g_02359
OG0000996	Syaj.g_02221	Syam.g_02405
OG0000997	Syaj.g_02228	Syam.g_02416
OG0000998	Syaj.g_02230	Syam.g_02418
OG0000999	Syaj.g_02231	Syam.g_02419
OG0001000	Syaj.g_02236	Syam.g_02422
OG0001001	Syaj.g_02241	Syam.g_02427
OG0001002	Syaj.g_02248	Syam.g_02433
OG0001003	Syaj.g_02250	Syam.g_02434
OG0001004	Syaj.g_02251	Syam.g_02435
OG0001005	Syaj.g_02252	Syam.g_02436
OG0001006	Syaj.g_02260	Syam.g_02444
OG0001007	Syaj.g_02262	Syam.g_02446
OG0001008	Syaj.g_01554	Syam.g_01866
OG0001009	Syaj.g_02294	Syam.g_00032
OG0001010	Syaj.g_02295	Syam.g_00033
OG0001011	Syaj.g_02296	Syam.g_00034
OG0001012	Syaj.g_02108	Syam.g_02310
OG0001014	Syaj.g_02083	Syam.g_02292
OG0001015	Syaj.g_02082	Syam.g_02291
OG0001016	Syaj.g_01824	Syam.g_02067
OG0001017	Syaj.g_01830	Syam.g_02073
OG0001018	Syaj.g_01832	Syam.g_02075
OG0001019	Syaj.g_01849	Syam.g_02093
OG0001020	Syaj.g_01862	Syam.g_02098
OG0001021	Syaj.g_01867	Syam.g_02102
OG0001022	Syaj.g_01872	Syam.g_02106
OG0001023	Syaj.g_01873	Syam.g_02107
OG0001024	Syaj.g_01877	Syam.g_02111
OG0001025	Syaj.g_01884	Syam.g_02118
OG0001026	Syaj.g_01897	Syam.g_02130
OG0001027	Syaj.g_01903	Syam.g_02135
OG0001028	Syaj.g_01905	Syam.g_02137
OG0001029	Syaj.g_01907	Syam.g_02139
OG0001030	Syaj.g_01933	Syam.g_02163
OG0001031	Syaj.g_02012	Syam.g_02239
OG0001032	Syaj.g_02015	Syam.g_02241
OG0001033	Syaj.g_02044	Syam.g_02265
OG0001034	Syaj.g_02875	Syam.g_00508
OG0001035	Syaj.g_02603	Syam.g_00265
OG0001036	Syaj.g_02599	Syam.g_00261
OG0001037	Syaj.g_02597	Syam.g_00259
OG0001038	Syaj.g_02567	Syam.g_00232
OG0001039	Syaj.g_02564	Syam.g_00229
OG0001040	Syaj.g_02561	Syam.g_00226
OG0001041	Syaj.g_02556	Syam.g_00221
OG0001042	Syaj.g_02527	Syam.g_00196
OG0001043	Syaj.g_02523	Syam.g_00192
OG0001044	Syaj.g_02804	Syam.g_00456
OG0001045	Syaj.g_02817	Syam.g_00469
OG0001046	Syaj.g_00851	Syam.g_01151
OG0001047	Syaj.g_01552	Syam.g_01864
OG0001048	Syaj.g_01551	Syam.g_01863
OG0001049	Syaj.g_01548	Syam.g_01855
OG0001050	Syaj.g_01547	Syam.g_01854
OG0001051	Syaj.g_01546	Syam.g_01853
OG0001052	Syaj.g_01448	Syam.g_01672
OG0001053	Syaj.g_00075	Syam.g_00586
OG0001054	Syaj.g_00092	Syam.g_00603
OG0001055	Syaj.g_00113	Syam.g_00624
OG0001056	Syaj.g_00149	Syam.g_00656
OG0001057	Syaj.g_00160	Syam.g_00664
OG0001058	Syaj.g_00183	Syam.g_00677
OG0001059	Syaj.g_00187	Syam.g_00681
OG0001060	Syaj.g_00193	Syam.g_00688
OG0001061	Syaj.g_00214	Syam.g_01744
OG0001062	Syaj.g_00216	Syam.g_01742
OG0001063	Syaj.g_00222	Syam.g_01737
OG0001064	Syaj.g_00223	Syam.g_01736
OG0001065	Syaj.g_00224	Syam.g_01735
OG0001066	Syaj.g_00225	Syam.g_01734
OG0001067	Syaj.g_00226	Syam.g_01733
OG0001068	Syaj.g_00227	Syam.g_01732
OG0001069	Syaj.g_00228	Syam.g_01731
OG0001070	Syaj.g_00231	Syam.g_01728
OG0001071	Syaj.g_00232	Syam.g_01727
OG0001072	Syaj.g_00236	Syam.g_01723
OG0001073	Syaj.g_00254	Syam.g_01709
OG0001074	Syaj.g_01327	Syam.g_01504
OG0001075	Syaj.g_01325	Syam.g_01502
OG0001076	Syaj.g_01305	Syam.g_01491
OG0001077	Syaj.g_01294	Syam.g_01480
OG0001078	Syaj.g_01282	Syam.g_01467
OG0001079	Syaj.g_01269	Syam.g_01454
OG0001080	Syaj.g_01135	Syam.g_01034
OG0001081	Syaj.g_00699	Syam.g_01386
OG0001082	Syaj.g_00700	Syam.g_01385
OG0001083	Syaj.g_00709	Syam.g_01377
OG0001084	Syaj.g_00711	Syam.g_01376
OG0001085	Syaj.g_00721	Syam.g_01366
OG0001086	Syaj.g_00723	Syam.g_01364
OG0001087	Syaj.g_00498	Syam.g_00813
OG0001088	Syaj.g_00494	Syam.g_00809
OG0001089	Syaj.g_00439	Syam.g_00785
OG0001090	Syaj.g_00959	Syam.g_01246
OG0001091	Syaj.g_00957	Syam.g_01244
OG0001092	Syaj.g_00954	Syam.g_01242
OG0001093	Syaj.g_00948	Syam.g_01236
OG0001094	Syaj.g_01032	Syam.g_01296
OG0001095	Syaj.g_01008	Syam.g_01276
OG0001096	Syaj.g_00988	Syam.g_01260
OG0001097	Syaj.g_00371	Syam.g_00727
OG0001098	Syaj.g_01132	Syam.g_01037
OG0001099	Syaj.g_01906	Syam.g_02138
OG0001100	Syaj.g_00732	Syam.g_01356
OG0001101	Syaj.g_00734	Syam.g_01355
OG0001103	Syaj.g_00740	Syam.g_01350
OG0001104	Syaj.g_01050	Syam.g_01311
OG0001105	Syaj.g_01046	Syam.g_01307
OG0001106	Syaj.g_00912	Syam.g_01110
OG0001107	Syaj.g_00900	Syam.g_01122
OG0001108	Syaj.g_00870	Syam.g_01132
OG0001109	Syaj.g_00868	Syam.g_01134
OG0001110	Syaj.g_00866	Syam.g_01136
OG0001111	Syaj.g_00864	Syam.g_01138
OG0001112	Syaj.g_00862	Syam.g_01140
OG0001113	Syaj.g_00861	Syam.g_01141
OG0001114	Syaj.g_00860	Syam.g_01142
OG0001115	Syaj.g_00856	Syam.g_01146
OG0001116	Syaj.g_00854	Syam.g_01148
