Orthogroup	Syaj	Syad
OG0000522	Syaj.g_00273	Syad.g_01109
OG0000523	Syaj.g_00274	Syad.g_01110
OG0000524	Syaj.g_01485	Syad.g_02386
OG0000525	Syaj.g_01454	Syad.g_02363
OG0000526	Syaj.g_01451	Syad.g_02360
OG0000527	Syaj.g_01446	Syad.g_02355
OG0000528	Syaj.g_00065	Syad.g_00897
OG0000529	Syaj.g_00073	Syad.g_00905
OG0000530	Syaj.g_00076	Syad.g_00908
OG0000531	Syaj.g_00077	Syad.g_00909
OG0000532	Syaj.g_00080	Syad.g_00912
OG0000533	Syaj.g_00081	Syad.g_00913
OG0000534	Syaj.g_00082	Syad.g_00914
OG0000535	Syaj.g_00083	Syad.g_00915
OG0000536	Syaj.g_00084	Syad.g_00916
OG0000537	Syaj.g_00085	Syad.g_00917
OG0000538	Syaj.g_00096	Syad.g_00929
OG0000539	Syaj.g_00097	Syad.g_00930
OG0000540	Syaj.g_00098	Syad.g_00931
OG0000541	Syaj.g_00099	Syad.g_00932
OG0000542	Syaj.g_00102	Syad.g_00935
OG0000543	Syaj.g_00104	Syad.g_00937
OG0000544	Syaj.g_00105	Syad.g_00938
OG0000545	Syaj.g_00107	Syad.g_00940
OG0000546	Syaj.g_00109	Syad.g_00942
OG0000547	Syaj.g_00111	Syad.g_00944
OG0000548	Syaj.g_00112	Syad.g_00945
OG0000549	Syaj.g_00118	Syad.g_00952
OG0000550	Syaj.g_00123	Syad.g_00956
OG0000551	Syaj.g_00128	Syad.g_00960
OG0000552	Syaj.g_00129	Syad.g_00961
OG0000553	Syaj.g_00133	Syad.g_00965
OG0000554	Syaj.g_00145	Syad.g_00978
OG0000555	Syaj.g_00163	Syad.g_00999
OG0000556	Syaj.g_00167	Syad.g_01003
OG0000557	Syaj.g_00178	Syad.g_01011
OG0000558	Syaj.g_00181	Syad.g_01013
OG0000559	Syaj.g_00185	Syad.g_01016
OG0000560	Syaj.g_00188	Syad.g_01019
OG0000561	Syaj.g_00189	Syad.g_01020
OG0000562	Syaj.g_00190	Syad.g_01021
OG0000563	Syaj.g_00191	Syad.g_01022
OG0000564	Syaj.g_00192	Syad.g_01023
OG0000565	Syaj.g_00195	Syad.g_01027
OG0000566	Syaj.g_00199	Syad.g_01031
OG0000567	Syaj.g_00203	Syad.g_01035
OG0000568	Syaj.g_00207	Syad.g_01040
OG0000569	Syaj.g_00208	Syad.g_01041
OG0000570	Syaj.g_00209	Syad.g_01042
OG0000571	Syaj.g_00213	Syad.g_01046
OG0000572	Syaj.g_00230	Syad.g_01064
OG0000573	Syaj.g_00238	Syad.g_01072
OG0000574	Syaj.g_00242	Syad.g_01077
OG0000575	Syaj.g_00247	Syad.g_01083
OG0000576	Syaj.g_00249	Syad.g_01085
OG0000577	Syaj.g_00250	Syad.g_01086
OG0000578	Syaj.g_00251	Syad.g_01087
OG0000579	Syaj.g_00252	Syad.g_01088
OG0000580	Syaj.g_00253	Syad.g_01089
OG0000581	Syaj.g_00261	Syad.g_01097
OG0000582	Syaj.g_01338	Syad.g_02206
OG0000583	Syaj.g_01337	Syad.g_02205
OG0000584	Syaj.g_01336	Syad.g_02204
OG0000585	Syaj.g_01334	Syad.g_02202
OG0000586	Syaj.g_01333	Syad.g_02201
OG0000587	Syaj.g_01331	Syad.g_02199
OG0000588	Syaj.g_01313	Syad.g_02183
OG0000589	Syaj.g_01308	Syad.g_02178
OG0000590	Syaj.g_01307	Syad.g_02177
OG0000591	Syaj.g_01299	Syad.g_02169
OG0000592	Syaj.g_01298	Syad.g_02168
OG0000593	Syaj.g_01287	Syad.g_02156
OG0000594	Syaj.g_01286	Syad.g_02155
OG0000595	Syaj.g_01285	Syad.g_02154
OG0000596	Syaj.g_01280	Syad.g_02149
OG0000597	Syaj.g_01277	Syad.g_02146
OG0000598	Syaj.g_01276	Syad.g_02145
OG0000599	Syaj.g_01273	Syad.g_02142
OG0000600	Syaj.g_01272	Syad.g_02141
OG0000601	Syaj.g_01271	Syad.g_02140
OG0000602	Syaj.g_01266	Syad.g_02135
OG0000603	Syaj.g_01265	Syad.g_02134
OG0000604	Syaj.g_01262	Syad.g_02131
OG0000605	Syaj.g_01153	Syad.g_02026
OG0000606	Syaj.g_00698	Syad.g_01567
OG0000607	Syaj.g_00702	Syad.g_01571
OG0000608	Syaj.g_00703	Syad.g_01572
OG0000609	Syaj.g_00705	Syad.g_01574
OG0000610	Syaj.g_00714	Syad.g_01589
OG0000611	Syaj.g_00717	Syad.g_01592
OG0000612	Syaj.g_00718	Syad.g_01593
OG0000613	Syaj.g_02500	Syad.g_00457
OG0000614	Syaj.g_00480	Syad.g_01340
OG0000615	Syaj.g_01065	Syad.g_01948
OG0000616	Syaj.g_02245	Syad.g_00145
OG0000617	Syaj.g_00952	Syad.g_01810
OG0000618	Syaj.g_00951	Syad.g_01809
OG0000619	Syaj.g_00950	Syad.g_01808
OG0000620	Syaj.g_00945	Syad.g_01803
OG0000621	Syaj.g_00944	Syad.g_01802
OG0000622	Syaj.g_00943	Syad.g_01801
OG0000623	Syaj.g_00942	Syad.g_01800
OG0000624	Syaj.g_00940	Syad.g_01798
OG0000625	Syaj.g_00939	Syad.g_01797
OG0000626	Syaj.g_00938	Syad.g_01796
OG0000627	Syaj.g_00765	Syad.g_01640
OG0000628	Syaj.g_00766	Syad.g_01641
OG0000629	Syaj.g_00769	Syad.g_01644
OG0000630	Syaj.g_00773	Syad.g_01648
OG0000631	Syaj.g_00786	Syad.g_01658
OG0000632	Syaj.g_00787	Syad.g_01659
OG0000633	Syaj.g_00789	Syad.g_01660
OG0000634	Syaj.g_01030	Syad.g_01893
OG0000635	Syaj.g_01029	Syad.g_01892
OG0000636	Syaj.g_01024	Syad.g_01890
OG0000637	Syaj.g_01022	Syad.g_01888
OG0000638	Syaj.g_01021	Syad.g_01887
OG0000639	Syaj.g_01020	Syad.g_01886
OG0000640	Syaj.g_01019	Syad.g_01885
OG0000641	Syaj.g_01015	Syad.g_01881
OG0000642	Syaj.g_01014	Syad.g_01880
OG0000643	Syaj.g_01012	Syad.g_01878
OG0000644	Syaj.g_01011	Syad.g_01877
OG0000645	Syaj.g_01009	Syad.g_01875
OG0000646	Syaj.g_01006	Syad.g_01872
OG0000647	Syaj.g_01004	Syad.g_01870
OG0000648	Syaj.g_01001	Syad.g_01860
OG0000649	Syaj.g_01000	Syad.g_01859
OG0000650	Syaj.g_00999	Syad.g_01858
OG0000651	Syaj.g_00998	Syad.g_01857
OG0000652	Syaj.g_00997	Syad.g_01856
OG0000653	Syaj.g_00991	Syad.g_01850
OG0000654	Syaj.g_00990	Syad.g_01849
OG0000655	Syaj.g_00989	Syad.g_01848
OG0000656	Syaj.g_00986	Syad.g_01845
OG0000657	Syaj.g_00382	Syad.g_01240
OG0000658	Syaj.g_00379	Syad.g_01231
OG0000659	Syaj.g_00378	Syad.g_01230
OG0000660	Syaj.g_00374	Syad.g_01226
OG0000661	Syaj.g_00372	Syad.g_01224
OG0000662	Syaj.g_00370	Syad.g_01222
OG0000663	Syaj.g_00367	Syad.g_01219
OG0000664	Syaj.g_00358	Syad.g_01209
OG0000665	Syaj.g_01243	Syad.g_02115
OG0000666	Syaj.g_01154	Syad.g_02027
OG0000667	Syaj.g_02661	Syad.g_00612
OG0000668	Syaj.g_00816	Syad.g_01688
OG0000669	Syaj.g_00730	Syad.g_01606
OG0000670	Syaj.g_00733	Syad.g_01609
OG0000671	Syaj.g_00735	Syad.g_01611
OG0000672	Syaj.g_00739	Syad.g_01615
OG0000673	Syaj.g_00742	Syad.g_01618
OG0000674	Syaj.g_00744	Syad.g_01620
OG0000675	Syaj.g_00757	Syad.g_01633
OG0000676	Syaj.g_00759	Syad.g_01635
OG0000677	Syaj.g_00760	Syad.g_01636
OG0000678	Syaj.g_01075	Syad.g_01957
OG0000679	Syaj.g_01061	Syad.g_01922
OG0000680	Syaj.g_01060	Syad.g_01921
OG0000681	Syaj.g_01057	Syad.g_01919
OG0000682	Syaj.g_01056	Syad.g_01918
OG0000683	Syaj.g_01055	Syad.g_01917
OG0000684	Syaj.g_01051	Syad.g_01912
OG0000685	Syaj.g_01049	Syad.g_01910
OG0000686	Syaj.g_01048	Syad.g_01909
OG0000687	Syaj.g_01047	Syad.g_01908
OG0000688	Syaj.g_01041	Syad.g_01904
OG0000689	Syaj.g_01039	Syad.g_01902
OG0000690	Syaj.g_01038	Syad.g_01901
OG0000691	Syaj.g_01037	Syad.g_01900
OG0000692	Syaj.g_01036	Syad.g_01899
OG0000693	Syaj.g_01034	Syad.g_01897
OG0000694	Syaj.g_01033	Syad.g_01896
OG0000695	Syaj.g_00791	Syad.g_01662
OG0000696	Syaj.g_00792	Syad.g_01663
OG0000697	Syaj.g_00932	Syad.g_01789
OG0000698	Syaj.g_00929	Syad.g_01786
OG0000699	Syaj.g_00928	Syad.g_01785
OG0000700	Syaj.g_00927	Syad.g_01784
OG0000701	Syaj.g_00926	Syad.g_01783
OG0000702	Syaj.g_00916	Syad.g_01775
OG0000703	Syaj.g_00915	Syad.g_01774
OG0000704	Syaj.g_00913	Syad.g_01772
OG0000705	Syaj.g_00906	Syad.g_01765
OG0000706	Syaj.g_00905	Syad.g_01764
OG0000707	Syaj.g_00904	Syad.g_01763
OG0000708	Syaj.g_00901	Syad.g_01760
OG0000709	Syaj.g_00872	Syad.g_01745
OG0000710	Syaj.g_00867	Syad.g_01738
OG0000711	Syaj.g_00839	Syad.g_01710
OG0000712	Syaj.g_00837	Syad.g_01708
OG0000713	Syaj.g_00836	Syad.g_01707
OG0000714	Syaj.g_00834	Syad.g_01705
OG0000715	Syaj.g_00832	Syad.g_01703
OG0000716	Syaj.g_00825	Syad.g_01697
OG0000717	Syaj.g_00824	Syad.g_01696
OG0000718	Syaj.g_00820	Syad.g_01692
OG0000719	Syaj.g_00818	Syad.g_01690
OG0000720	Syaj.g_00805	Syad.g_01677
OG0000721	Syaj.g_00803	Syad.g_01675
OG0000722	Syaj.g_00802	Syad.g_01674
OG0000723	Syaj.g_00934	Syad.g_01791
OG0000724	Syaj.g_00421	Syad.g_01284
OG0000725	Syaj.g_00430	Syad.g_01293
OG0000726	Syaj.g_00431	Syad.g_01294
OG0000727	Syaj.g_00432	Syad.g_01295
OG0000728	Syaj.g_00434	Syad.g_01297
OG0000729	Syaj.g_02397	Syad.g_00331
OG0000730	Syaj.g_02802	Syad.g_00758
OG0000731	Syaj.g_02814	Syad.g_00770
OG0000732	Syaj.g_02315	Syad.g_00214
OG0000733	Syaj.g_02151	Syad.g_00028
OG0000734	Syaj.g_01895	Syad.g_02809
OG0000735	Syaj.g_00286	Syad.g_01120
OG0000736	Syaj.g_00287	Syad.g_01121
OG0000737	Syaj.g_00288	Syad.g_01122
OG0000738	Syaj.g_00293	Syad.g_01127
OG0000739	Syaj.g_00295	Syad.g_01145
OG0000740	Syaj.g_00296	Syad.g_01146
OG0000741	Syaj.g_00299	Syad.g_01149
OG0000742	Syaj.g_00301	Syad.g_01151
OG0000743	Syaj.g_00303	Syad.g_01153
OG0000744	Syaj.g_00304	Syad.g_01154
OG0000745	Syaj.g_00306	Syad.g_01156
OG0000746	Syaj.g_00308	Syad.g_01158
OG0000747	Syaj.g_00309	Syad.g_01159
OG0000748	Syaj.g_00319	Syad.g_01170
OG0000749	Syaj.g_00322	Syad.g_01173
OG0000750	Syaj.g_00323	Syad.g_01174
OG0000751	Syaj.g_00331	Syad.g_01182
OG0000752	Syaj.g_00333	Syad.g_01184
OG0000753	Syaj.g_00336	Syad.g_01187
OG0000754	Syaj.g_00643	Syad.g_01516
OG0000755	Syaj.g_00631	Syad.g_01504
OG0000756	Syaj.g_00625	Syad.g_01498
OG0000757	Syaj.g_00614	Syad.g_01487
OG0000758	Syaj.g_00613	Syad.g_01486
OG0000759	Syaj.g_00612	Syad.g_01485
OG0000760	Syaj.g_00611	Syad.g_01484
OG0000761	Syaj.g_00609	Syad.g_01480
OG0000762	Syaj.g_00603	Syad.g_01474
OG0000763	Syaj.g_00597	Syad.g_01468
OG0000764	Syaj.g_00596	Syad.g_01467
OG0000765	Syaj.g_00577	Syad.g_01447
OG0000766	Syaj.g_00576	Syad.g_01446
OG0000767	Syaj.g_00574	Syad.g_01444
OG0000768	Syaj.g_00573	Syad.g_01443
OG0000769	Syaj.g_00571	Syad.g_01441
OG0000770	Syaj.g_00567	Syad.g_01437
OG0000771	Syaj.g_00415	Syad.g_01278
OG0000772	Syaj.g_01208	Syad.g_02078
OG0000773	Syaj.g_00280	Syad.g_01114
OG0000774	Syaj.g_01502	Syad.g_02396
OG0000775	Syaj.g_01504	Syad.g_02398
OG0000776	Syaj.g_01505	Syad.g_02399
OG0000777	Syaj.g_01506	Syad.g_02400
OG0000778	Syaj.g_01507	Syad.g_02401
OG0000779	Syaj.g_01513	Syad.g_02407
OG0000780	Syaj.g_01517	Syad.g_02411
OG0000781	Syaj.g_01521	Syad.g_02415
OG0000782	Syaj.g_01522	Syad.g_02416
OG0000783	Syaj.g_01524	Syad.g_02418
OG0000784	Syaj.g_01525	Syad.g_02419
OG0000785	Syaj.g_01526	Syad.g_02421
OG0000786	Syaj.g_00265	Syad.g_01101
OG0000787	Syaj.g_00264	Syad.g_01100
OG0000788	Syaj.g_01270	Syad.g_02139
OG0000789	Syaj.g_01121	Syad.g_01982
OG0000790	Syaj.g_00054	Syad.g_00886
OG0000791	Syaj.g_00053	Syad.g_00885
OG0000792	Syaj.g_00052	Syad.g_00884
OG0000793	Syaj.g_00047	Syad.g_00879
OG0000794	Syaj.g_00046	Syad.g_00878
OG0000795	Syaj.g_00045	Syad.g_00877
OG0000796	Syaj.g_00039	Syad.g_00871
OG0000797	Syaj.g_00038	Syad.g_00870
OG0000798	Syaj.g_02568	Syad.g_00525
OG0000799	Syaj.g_01352	Syad.g_02243
OG0000800	Syaj.g_01354	Syad.g_02245
OG0000801	Syaj.g_01355	Syad.g_02246
OG0000802	Syaj.g_01359	Syad.g_02251
OG0000803	Syaj.g_01363	Syad.g_02255
OG0000804	Syaj.g_01366	Syad.g_02260
OG0000805	Syaj.g_01369	Syad.g_02266
OG0000806	Syaj.g_01370	Syad.g_02267
OG0000807	Syaj.g_01372	Syad.g_02269
OG0000808	Syaj.g_01373	Syad.g_02270
OG0000809	Syaj.g_01376	Syad.g_02273
OG0000810	Syaj.g_01377	Syad.g_02274
OG0000811	Syaj.g_01385	Syad.g_02283
OG0000812	Syaj.g_01387	Syad.g_02285
OG0000813	Syaj.g_01388	Syad.g_02286
OG0000814	Syaj.g_01390	Syad.g_02288
OG0000815	Syaj.g_01391	Syad.g_02289
OG0000816	Syaj.g_01392	Syad.g_02290
OG0000817	Syaj.g_01393	Syad.g_02291
OG0000818	Syaj.g_01399	Syad.g_02297
OG0000819	Syaj.g_01400	Syad.g_02298
OG0000820	Syaj.g_01401	Syad.g_02299
OG0000821	Syaj.g_01412	Syad.g_02305
OG0000822	Syaj.g_01414	Syad.g_02307
OG0000823	Syaj.g_01415	Syad.g_02308
OG0000824	Syaj.g_01421	Syad.g_02314
OG0000825	Syaj.g_01422	Syad.g_02315
OG0000826	Syaj.g_01423	Syad.g_02316
OG0000827	Syaj.g_01424	Syad.g_02317
OG0000828	Syaj.g_01427	Syad.g_02320
OG0000829	Syaj.g_01428	Syad.g_02321
OG0000830	Syaj.g_01429	Syad.g_02322
OG0000831	Syaj.g_01431	Syad.g_02325
OG0000832	Syaj.g_01635	Syad.g_02538
OG0000833	Syaj.g_01647	Syad.g_02550
OG0000834	Syaj.g_01649	Syad.g_02552
OG0000835	Syaj.g_01650	Syad.g_02553
OG0000836	Syaj.g_01654	Syad.g_02557
OG0000837	Syaj.g_01661	Syad.g_02561
OG0000838	Syaj.g_01665	Syad.g_02565
OG0000839	Syaj.g_01666	Syad.g_02566
OG0000840	Syaj.g_01667	Syad.g_02567
OG0000841	Syaj.g_01668	Syad.g_02568
OG0000842	Syaj.g_01669	Syad.g_02569
OG0000843	Syaj.g_01670	Syad.g_02570
OG0000844	Syaj.g_01680	Syad.g_02577
OG0000845	Syaj.g_01681	Syad.g_02578
OG0000846	Syaj.g_01682	Syad.g_02579
OG0000847	Syaj.g_01683	Syad.g_02580
OG0000848	Syaj.g_01685	Syad.g_02582
OG0000849	Syaj.g_01686	Syad.g_02583
OG0000850	Syaj.g_01689	Syad.g_02586
OG0000851	Syaj.g_01694	Syad.g_02592
OG0000852	Syaj.g_01695	Syad.g_02593
OG0000853	Syaj.g_01699	Syad.g_02597
OG0000854	Syaj.g_01701	Syad.g_02606
OG0000855	Syaj.g_01702	Syad.g_02607
OG0000856	Syaj.g_01296	Syad.g_02166
OG0000857	Syaj.g_01005	Syad.g_01871
OG0000858	Syaj.g_01708	Syad.g_02613
OG0000859	Syaj.g_01709	Syad.g_02614
OG0000860	Syaj.g_01723	Syad.g_02625
OG0000861	Syaj.g_01724	Syad.g_02626
OG0000862	Syaj.g_01725	Syad.g_02628
OG0000863	Syaj.g_01728	Syad.g_02631
OG0000864	Syaj.g_01729	Syad.g_02632
OG0000865	Syaj.g_01730	Syad.g_02633
OG0000866	Syaj.g_01731	Syad.g_02634
OG0000867	Syaj.g_01732	Syad.g_02635
OG0000868	Syaj.g_01734	Syad.g_02637
OG0000869	Syaj.g_01742	Syad.g_02643
OG0000870	Syaj.g_01747	Syad.g_02648
OG0000871	Syaj.g_01748	Syad.g_02649
OG0000872	Syaj.g_01756	Syad.g_02657
OG0000873	Syaj.g_01759	Syad.g_02660
OG0000874	Syaj.g_01754	Syad.g_02655
OG0000875	Syaj.g_01762	Syad.g_02662
OG0000876	Syaj.g_02084	Syad.g_03003
OG0000877	Syaj.g_01586	Syad.g_02480
OG0000878	Syaj.g_01587	Syad.g_02481
OG0000879	Syaj.g_01588	Syad.g_02482
OG0000880	Syaj.g_01589	Syad.g_02483
OG0000881	Syaj.g_01595	Syad.g_02489
OG0000882	Syaj.g_01599	Syad.g_02494
OG0000883	Syaj.g_01601	Syad.g_02497
OG0000884	Syaj.g_01603	Syad.g_02499
OG0000885	Syaj.g_01604	Syad.g_02500
OG0000886	Syaj.g_01605	Syad.g_02501
OG0000887	Syaj.g_01606	Syad.g_02502
OG0000888	Syaj.g_01608	Syad.g_02504
OG0000889	Syaj.g_01610	Syad.g_02506
OG0000890	Syaj.g_01615	Syad.g_02512
OG0000891	Syaj.g_01616	Syad.g_02513
OG0000892	Syaj.g_01620	Syad.g_02517
OG0000893	Syaj.g_02636	Syad.g_00589
OG0000894	Syaj.g_02639	Syad.g_00592
OG0000895	Syaj.g_02643	Syad.g_00596
OG0000896	Syaj.g_02644	Syad.g_00597
OG0000897	Syaj.g_02646	Syad.g_00599
OG0000898	Syaj.g_02647	Syad.g_00600
OG0000899	Syaj.g_02648	Syad.g_00601
OG0000900	Syaj.g_02649	Syad.g_00602
OG0000901	Syaj.g_02654	Syad.g_00607
OG0000902	Syaj.g_02656	Syad.g_00609
OG0000903	Syaj.g_02689	Syad.g_00645
OG0000904	Syaj.g_02684	Syad.g_00640
OG0000905	Syaj.g_02678	Syad.g_00632
OG0000906	Syaj.g_02676	Syad.g_00630
OG0000907	Syaj.g_02692	Syad.g_00648
OG0000908	Syaj.g_02695	Syad.g_00651
OG0000909	Syaj.g_02696	Syad.g_00652
OG0000910	Syaj.g_02697	Syad.g_00653
OG0000911	Syaj.g_02699	Syad.g_00655
OG0000912	Syaj.g_02700	Syad.g_00656
OG0000913	Syaj.g_02701	Syad.g_00657
OG0000914	Syaj.g_02702	Syad.g_00658
OG0000915	Syaj.g_02704	Syad.g_00660
OG0000916	Syaj.g_02705	Syad.g_00661
OG0000917	Syaj.g_02706	Syad.g_00662
OG0000918	Syaj.g_02707	Syad.g_00663
OG0000919	Syaj.g_02708	Syad.g_00664
OG0000920	Syaj.g_02709	Syad.g_00665
OG0000921	Syaj.g_02710	Syad.g_00666
OG0000922	Syaj.g_02711	Syad.g_00667
OG0000923	Syaj.g_02715	Syad.g_00671
OG0000924	Syaj.g_02716	Syad.g_00672
OG0000925	Syaj.g_02717	Syad.g_00673
OG0000926	Syaj.g_02718	Syad.g_00674
OG0000927	Syaj.g_02720	Syad.g_00676
OG0000928	Syaj.g_02721	Syad.g_00677
OG0000929	Syaj.g_02722	Syad.g_00678
OG0000930	Syaj.g_02723	Syad.g_00679
OG0000931	Syaj.g_02724	Syad.g_00680
OG0000932	Syaj.g_02725	Syad.g_00681
OG0000933	Syaj.g_02731	Syad.g_00687
OG0000934	Syaj.g_02733	Syad.g_00689
OG0000935	Syaj.g_02734	Syad.g_00690
OG0000936	Syaj.g_02735	Syad.g_00691
OG0000937	Syaj.g_02736	Syad.g_00692
OG0000938	Syaj.g_02739	Syad.g_00695
OG0000939	Syaj.g_02740	Syad.g_00696
OG0000940	Syaj.g_02747	Syad.g_00703
OG0000941	Syaj.g_02749	Syad.g_00705
OG0000942	Syaj.g_02751	Syad.g_00707
OG0000943	Syaj.g_02752	Syad.g_00708
OG0000944	Syaj.g_02754	Syad.g_00710
OG0000945	Syaj.g_02756	Syad.g_00711
OG0000946	Syaj.g_02761	Syad.g_00716
OG0000947	Syaj.g_02764	Syad.g_00719
OG0000948	Syaj.g_02765	Syad.g_00720
OG0000949	Syaj.g_02474	Syad.g_00432
OG0000950	Syaj.g_02459	Syad.g_00418
OG0000951	Syaj.g_02452	Syad.g_00411
OG0000952	Syaj.g_02446	Syad.g_00375
OG0000953	Syaj.g_02442	Syad.g_00369
OG0000954	Syaj.g_02435	Syad.g_00364
OG0000955	Syaj.g_02434	Syad.g_00363
OG0000956	Syaj.g_02432	Syad.g_00361
OG0000957	Syaj.g_02419	Syad.g_00350
OG0000958	Syaj.g_02418	Syad.g_00349
OG0000959	Syaj.g_02413	Syad.g_00345
OG0000960	Syaj.g_02412	Syad.g_00344
OG0000961	Syaj.g_02402	Syad.g_00335
OG0000962	Syaj.g_02398	Syad.g_00332
OG0000963	Syaj.g_02393	Syad.g_00325
OG0000964	Syaj.g_02392	Syad.g_00324
OG0000965	Syaj.g_02391	Syad.g_00323
OG0000966	Syaj.g_02370	Syad.g_00246
OG0000967	Syaj.g_02334	Syad.g_00234
OG0000968	Syaj.g_02363	Syad.g_00243
OG0000969	Syaj.g_02338	Syad.g_00240
OG0000970	Syaj.g_02337	Syad.g_00239
OG0000971	Syaj.g_02331	Syad.g_00229
OG0000972	Syaj.g_02330	Syad.g_00228
OG0000973	Syaj.g_02329	Syad.g_00227
OG0000974	Syaj.g_02328	Syad.g_00226
OG0000975	Syaj.g_02327	Syad.g_00225
OG0000976	Syaj.g_02326	Syad.g_00224
OG0000977	Syaj.g_02324	Syad.g_00222
OG0000978	Syaj.g_02322	Syad.g_00221
OG0000979	Syaj.g_02319	Syad.g_00218
OG0000980	Syaj.g_02316	Syad.g_00215
OG0000981	Syaj.g_02313	Syad.g_00212
OG0000982	Syaj.g_02112	Syad.g_03035
OG0000983	Syaj.g_02113	Syad.g_03036
OG0000984	Syaj.g_02114	Syad.g_03037
OG0000985	Syaj.g_02116	Syad.g_03039
OG0000986	Syaj.g_02123	Syad.g_03049
OG0000987	Syaj.g_02125	Syad.g_00002
OG0000988	Syaj.g_02131	Syad.g_00008
OG0000989	Syaj.g_02142	Syad.g_00020
OG0000990	Syaj.g_02165	Syad.g_00061
OG0000991	Syaj.g_02168	Syad.g_00064
OG0000992	Syaj.g_02171	Syad.g_00067
OG0000993	Syaj.g_02173	Syad.g_00069
OG0000994	Syaj.g_02177	Syad.g_00071
OG0000995	Syaj.g_02182	Syad.g_00077
OG0000996	Syaj.g_02221	Syad.g_00121
OG0000997	Syaj.g_02228	Syad.g_00128
OG0000998	Syaj.g_02230	Syad.g_00130
OG0000999	Syaj.g_02231	Syad.g_00131
OG0001000	Syaj.g_02236	Syad.g_00136
OG0001001	Syaj.g_02241	Syad.g_00141
OG0001002	Syaj.g_02248	Syad.g_00148
OG0001003	Syaj.g_02250	Syad.g_00150
OG0001004	Syaj.g_02251	Syad.g_00151
OG0001005	Syaj.g_02252	Syad.g_00152
OG0001006	Syaj.g_02260	Syad.g_00160
OG0001007	Syaj.g_02262	Syad.g_00162
OG0001008	Syaj.g_01554	Syad.g_02449
OG0001009	Syaj.g_02294	Syad.g_00194
OG0001010	Syaj.g_02295	Syad.g_00195
OG0001011	Syaj.g_02296	Syad.g_00196
OG0001012	Syaj.g_02108	Syad.g_03030
OG0001014	Syaj.g_02083	Syad.g_03002
OG0001015	Syaj.g_02082	Syad.g_03001
OG0001016	Syaj.g_01824	Syad.g_02734
OG0001017	Syaj.g_01830	Syad.g_02740
OG0001018	Syaj.g_01832	Syad.g_02742
OG0001019	Syaj.g_01849	Syad.g_02771
OG0001020	Syaj.g_01862	Syad.g_02777
OG0001021	Syaj.g_01867	Syad.g_02781
OG0001022	Syaj.g_01872	Syad.g_02786
OG0001023	Syaj.g_01873	Syad.g_02787
OG0001024	Syaj.g_01877	Syad.g_02791
OG0001025	Syaj.g_01884	Syad.g_02798
OG0001026	Syaj.g_01897	Syad.g_02811
OG0001027	Syaj.g_01903	Syad.g_02817
OG0001028	Syaj.g_01905	Syad.g_02819
OG0001029	Syaj.g_01907	Syad.g_02821
OG0001030	Syaj.g_01933	Syad.g_02848
OG0001031	Syaj.g_02012	Syad.g_02925
OG0001032	Syaj.g_02015	Syad.g_02928
OG0001033	Syaj.g_02044	Syad.g_02956
OG0001034	Syaj.g_02875	Syad.g_00819
OG0001035	Syaj.g_02603	Syad.g_00559
OG0001036	Syaj.g_02599	Syad.g_00554
OG0001037	Syaj.g_02597	Syad.g_00552
OG0001039	Syaj.g_02564	Syad.g_00522
OG0001040	Syaj.g_02561	Syad.g_00519
OG0001041	Syaj.g_02556	Syad.g_00514
OG0001042	Syaj.g_02527	Syad.g_00485
OG0001043	Syaj.g_02523	Syad.g_00481
OG0001044	Syaj.g_02804	Syad.g_00760
OG0001045	Syaj.g_02817	Syad.g_00773
OG0001046	Syaj.g_00851	Syad.g_01722
OG0001047	Syaj.g_01552	Syad.g_02447
OG0001048	Syaj.g_01551	Syad.g_02446
OG0001049	Syaj.g_01548	Syad.g_02443
OG0001050	Syaj.g_01547	Syad.g_02442
OG0001051	Syaj.g_01546	Syad.g_02441
OG0001052	Syaj.g_01448	Syad.g_02357
OG0001054	Syaj.g_00092	Syad.g_00925
OG0001055	Syaj.g_00113	Syad.g_00946
OG0001056	Syaj.g_00149	Syad.g_00982
OG0001057	Syaj.g_00160	Syad.g_00996
OG0001058	Syaj.g_00183	Syad.g_01015
OG0001059	Syaj.g_00187	Syad.g_01018
OG0001060	Syaj.g_00193	Syad.g_01025
OG0001061	Syaj.g_00214	Syad.g_01047
OG0001062	Syaj.g_00216	Syad.g_01049
OG0001063	Syaj.g_00222	Syad.g_01056
OG0001064	Syaj.g_00223	Syad.g_01057
OG0001065	Syaj.g_00224	Syad.g_01058
OG0001066	Syaj.g_00225	Syad.g_01059
OG0001067	Syaj.g_00226	Syad.g_01060
OG0001068	Syaj.g_00227	Syad.g_01061
OG0001069	Syaj.g_00228	Syad.g_01062
OG0001070	Syaj.g_00231	Syad.g_01065
OG0001071	Syaj.g_00232	Syad.g_01066
OG0001072	Syaj.g_00236	Syad.g_01070
OG0001073	Syaj.g_00254	Syad.g_01090
OG0001074	Syaj.g_01327	Syad.g_02197
OG0001075	Syaj.g_01325	Syad.g_02196
OG0001076	Syaj.g_01305	Syad.g_02175
OG0001077	Syaj.g_01294	Syad.g_02164
OG0001078	Syaj.g_01282	Syad.g_02151
OG0001079	Syaj.g_01269	Syad.g_02138
OG0001080	Syaj.g_01135	Syad.g_02008
OG0001081	Syaj.g_00699	Syad.g_01568
OG0001082	Syaj.g_00700	Syad.g_01569
OG0001083	Syaj.g_00709	Syad.g_01578
