Orthogroup	Syaj	Prae
OG0000568	Syaj.g_00207	Prae.g_00543
OG0000569	Syaj.g_00208	Prae.g_00544
OG0000570	Syaj.g_00209	Prae.g_00545
OG0000571	Syaj.g_00213	Prae.g_00547
OG0000572	Syaj.g_00230	Prae.g_00560
OG0000573	Syaj.g_00238	Prae.g_00566
OG0000574	Syaj.g_00242	Prae.g_00567
OG0000575	Syaj.g_00247	Prae.g_00571
OG0000576	Syaj.g_00249	Prae.g_00573
OG0000577	Syaj.g_00250	Prae.g_00574
OG0000578	Syaj.g_00251	Prae.g_00575
OG0000579	Syaj.g_00252	Prae.g_00576
OG0000580	Syaj.g_00253	Prae.g_00577
OG0000581	Syaj.g_00261	Prae.g_00579
OG0000582	Syaj.g_01338	Prae.g_00582
OG0000583	Syaj.g_01337	Prae.g_00583
OG0000584	Syaj.g_01336	Prae.g_00584
OG0000585	Syaj.g_01334	Prae.g_00586
OG0000586	Syaj.g_01333	Prae.g_00587
OG0000587	Syaj.g_01331	Prae.g_00588
OG0000588	Syaj.g_01313	Prae.g_00592
OG0000589	Syaj.g_01308	Prae.g_00595
OG0000590	Syaj.g_01307	Prae.g_00596
OG0000591	Syaj.g_01299	Prae.g_00599
OG0000592	Syaj.g_01298	Prae.g_00600
OG0000593	Syaj.g_01287	Prae.g_00606
OG0000594	Syaj.g_01286	Prae.g_00607
OG0000595	Syaj.g_01285	Prae.g_00608
OG0000596	Syaj.g_01280	Prae.g_00612
OG0000597	Syaj.g_01277	Prae.g_00614
OG0000598	Syaj.g_01276	Prae.g_00615
OG0000599	Syaj.g_01273	Prae.g_00618
OG0000600	Syaj.g_01272	Prae.g_00619
OG0000601	Syaj.g_01271	Prae.g_00620
OG0000602	Syaj.g_01266	Prae.g_00622
OG0000603	Syaj.g_01265	Prae.g_00623
OG0000604	Syaj.g_01262	Prae.g_00624
OG0000605	Syaj.g_01153	Prae.g_00625
OG0000606	Syaj.g_00698	Prae.g_00628
OG0000607	Syaj.g_00702	Prae.g_00631
OG0000608	Syaj.g_00703	Prae.g_00632
OG0000609	Syaj.g_00705	Prae.g_00633
OG0000610	Syaj.g_00714	Prae.g_00638
OG0000611	Syaj.g_00717	Prae.g_00641
OG0000612	Syaj.g_00718	Prae.g_00642
OG0000613	Syaj.g_02500	Prae.g_00647
OG0000614	Syaj.g_00480	Prae.g_00666
OG0000615	Syaj.g_01065	Prae.g_00674
OG0000616	Syaj.g_02245	Prae.g_00678
OG0000617	Syaj.g_00952	Prae.g_00717
OG0000618	Syaj.g_00951	Prae.g_00718
OG0000619	Syaj.g_00950	Prae.g_00719
OG0000620	Syaj.g_00945	Prae.g_00722
OG0000621	Syaj.g_00944	Prae.g_00723
OG0000622	Syaj.g_00943	Prae.g_00724
OG0000623	Syaj.g_00942	Prae.g_00725
OG0000624	Syaj.g_00940	Prae.g_00726
OG0000625	Syaj.g_00939	Prae.g_00727
OG0000626	Syaj.g_00938	Prae.g_00728
OG0000627	Syaj.g_00765	Prae.g_00729
OG0000628	Syaj.g_00766	Prae.g_00730
OG0000629	Syaj.g_00769	Prae.g_00731
OG0000630	Syaj.g_00773	Prae.g_00734
OG0000631	Syaj.g_00786	Prae.g_00797
OG0000632	Syaj.g_00787	Prae.g_00798
OG0000633	Syaj.g_00789	Prae.g_00799
OG0000634	Syaj.g_01030	Prae.g_00802
OG0000635	Syaj.g_01029	Prae.g_00803
OG0000636	Syaj.g_01024	Prae.g_00805
OG0000637	Syaj.g_01022	Prae.g_00807
OG0000638	Syaj.g_01021	Prae.g_00808
OG0000639	Syaj.g_01020	Prae.g_00809
OG0000640	Syaj.g_01019	Prae.g_00810
OG0000641	Syaj.g_01015	Prae.g_00814
OG0000642	Syaj.g_01014	Prae.g_00815
OG0000643	Syaj.g_01012	Prae.g_00816
OG0000644	Syaj.g_01011	Prae.g_00817
OG0000645	Syaj.g_01009	Prae.g_00818
OG0000646	Syaj.g_01006	Prae.g_00820
OG0000647	Syaj.g_01004	Prae.g_00821
OG0000648	Syaj.g_01001	Prae.g_00823
OG0000649	Syaj.g_01000	Prae.g_00824
OG0000650	Syaj.g_00999	Prae.g_00825
OG0000651	Syaj.g_00998	Prae.g_00826
OG0000652	Syaj.g_00997	Prae.g_00827
OG0000653	Syaj.g_00991	Prae.g_00829
OG0000654	Syaj.g_00990	Prae.g_00830
OG0000655	Syaj.g_00989	Prae.g_00831
OG0000656	Syaj.g_00986	Prae.g_00834
OG0000657	Syaj.g_00382	Prae.g_00841
OG0000658	Syaj.g_00379	Prae.g_00842
OG0000659	Syaj.g_00378	Prae.g_00843
OG0000660	Syaj.g_00374	Prae.g_00847
OG0000661	Syaj.g_00372	Prae.g_00849
OG0000662	Syaj.g_00370	Prae.g_00851
OG0000663	Syaj.g_00367	Prae.g_00853
OG0000664	Syaj.g_00358	Prae.g_00854
OG0000665	Syaj.g_01243	Prae.g_00858
OG0000666	Syaj.g_01154	Prae.g_00859
OG0000667	Syaj.g_02661	Prae.g_00863
OG0000668	Syaj.g_00816	Prae.g_00892
OG0000669	Syaj.g_00730	Prae.g_00900
OG0000670	Syaj.g_00733	Prae.g_00902
OG0000671	Syaj.g_00735	Prae.g_00904
OG0000672	Syaj.g_00739	Prae.g_00906
OG0000673	Syaj.g_00742	Prae.g_00909
OG0000674	Syaj.g_00744	Prae.g_00911
OG0000675	Syaj.g_00757	Prae.g_00912
OG0000676	Syaj.g_00759	Prae.g_00914
OG0000677	Syaj.g_00760	Prae.g_00915
OG0000678	Syaj.g_01075	Prae.g_00917
OG0000679	Syaj.g_01061	Prae.g_00921
OG0000680	Syaj.g_01060	Prae.g_00922
OG0000681	Syaj.g_01057	Prae.g_00924
OG0000682	Syaj.g_01056	Prae.g_00925
OG0000683	Syaj.g_01055	Prae.g_00926
OG0000684	Syaj.g_01051	Prae.g_00927
OG0000685	Syaj.g_01049	Prae.g_00929
OG0000686	Syaj.g_01048	Prae.g_00930
OG0000687	Syaj.g_01047	Prae.g_00931
OG0000688	Syaj.g_01041	Prae.g_00934
OG0000689	Syaj.g_01039	Prae.g_00935
OG0000690	Syaj.g_01038	Prae.g_00936
OG0000691	Syaj.g_01037	Prae.g_00937
OG0000692	Syaj.g_01036	Prae.g_00938
OG0000693	Syaj.g_01034	Prae.g_00939
OG0000694	Syaj.g_01033	Prae.g_00940
OG0000695	Syaj.g_00791	Prae.g_00942
OG0000696	Syaj.g_00792	Prae.g_00943
OG0000697	Syaj.g_00932	Prae.g_00944
OG0000698	Syaj.g_00929	Prae.g_00947
OG0000699	Syaj.g_00928	Prae.g_00948
OG0000700	Syaj.g_00927	Prae.g_00949
OG0000701	Syaj.g_00926	Prae.g_00950
OG0000702	Syaj.g_00916	Prae.g_00952
OG0000703	Syaj.g_00915	Prae.g_00953
OG0000704	Syaj.g_00913	Prae.g_00954
OG0000705	Syaj.g_00906	Prae.g_00958
OG0000706	Syaj.g_00905	Prae.g_00959
OG0000707	Syaj.g_00904	Prae.g_00960
OG0000708	Syaj.g_00901	Prae.g_00961
OG0000709	Syaj.g_00872	Prae.g_00965
OG0000710	Syaj.g_00867	Prae.g_00968
OG0000711	Syaj.g_00839	Prae.g_00985
OG0000712	Syaj.g_00837	Prae.g_00987
OG0000713	Syaj.g_00836	Prae.g_00988
OG0000714	Syaj.g_00834	Prae.g_00989
OG0000715	Syaj.g_00832	Prae.g_00991
OG0000716	Syaj.g_00825	Prae.g_00993
OG0000717	Syaj.g_00824	Prae.g_00994
OG0000718	Syaj.g_00820	Prae.g_01009
OG0000719	Syaj.g_00818	Prae.g_01011
OG0000720	Syaj.g_00805	Prae.g_01020
OG0000721	Syaj.g_00803	Prae.g_01022
OG0000722	Syaj.g_00802	Prae.g_01023
OG0000723	Syaj.g_00934	Prae.g_01026
OG0000724	Syaj.g_00421	Prae.g_01035
OG0000725	Syaj.g_00430	Prae.g_01041
OG0000726	Syaj.g_00431	Prae.g_01042
OG0000727	Syaj.g_00432	Prae.g_01043
OG0000728	Syaj.g_00434	Prae.g_01045
OG0000729	Syaj.g_02397	Prae.g_01092
OG0000730	Syaj.g_02802	Prae.g_01096
OG0000731	Syaj.g_02814	Prae.g_01100
OG0000732	Syaj.g_02315	Prae.g_01109
OG0000733	Syaj.g_02151	Prae.g_01131
OG0000734	Syaj.g_01895	Prae.g_01148
OG0000735	Syaj.g_00286	Prae.g_01150
OG0000736	Syaj.g_00287	Prae.g_01151
OG0000737	Syaj.g_00288	Prae.g_01152
OG0000738	Syaj.g_00293	Prae.g_01156
OG0000739	Syaj.g_00295	Prae.g_01157
OG0000740	Syaj.g_00296	Prae.g_01158
OG0000741	Syaj.g_00299	Prae.g_01159
OG0000742	Syaj.g_00301	Prae.g_01162
OG0000743	Syaj.g_00303	Prae.g_01164
OG0000744	Syaj.g_00304	Prae.g_01165
OG0000745	Syaj.g_00306	Prae.g_01166
OG0000746	Syaj.g_00308	Prae.g_01168
OG0000747	Syaj.g_00309	Prae.g_01169
OG0000748	Syaj.g_00319	Prae.g_01172
OG0000749	Syaj.g_00322	Prae.g_01173
OG0000750	Syaj.g_00323	Prae.g_01174
OG0000751	Syaj.g_00331	Prae.g_01176
OG0000752	Syaj.g_00333	Prae.g_01178
OG0000753	Syaj.g_00336	Prae.g_01181
OG0000754	Syaj.g_00643	Prae.g_01184
OG0000755	Syaj.g_00631	Prae.g_01187
OG0000756	Syaj.g_00625	Prae.g_01188
OG0000757	Syaj.g_00614	Prae.g_01194
OG0000758	Syaj.g_00613	Prae.g_01195
OG0000759	Syaj.g_00612	Prae.g_01196
OG0000760	Syaj.g_00611	Prae.g_01197
OG0000761	Syaj.g_00609	Prae.g_01198
OG0000762	Syaj.g_00603	Prae.g_01199
OG0000763	Syaj.g_00597	Prae.g_01201
OG0000764	Syaj.g_00596	Prae.g_01202
OG0000765	Syaj.g_00577	Prae.g_01211
OG0000766	Syaj.g_00576	Prae.g_01212
OG0000767	Syaj.g_00574	Prae.g_01214
OG0000768	Syaj.g_00573	Prae.g_01215
OG0000769	Syaj.g_00571	Prae.g_01217
OG0000770	Syaj.g_00567	Prae.g_01219
OG0000771	Syaj.g_00415	Prae.g_01434
OG0000772	Syaj.g_01208	Prae.g_01293
OG0000773	Syaj.g_00280	Prae.g_01319
OG0000774	Syaj.g_01502	Prae.g_01321
OG0000775	Syaj.g_01504	Prae.g_01324
OG0000776	Syaj.g_01505	Prae.g_01325
OG0000777	Syaj.g_01506	Prae.g_01326
OG0000778	Syaj.g_01507	Prae.g_01327
OG0000779	Syaj.g_01513	Prae.g_01331
OG0000780	Syaj.g_01517	Prae.g_01332
OG0000781	Syaj.g_01521	Prae.g_01335
OG0000782	Syaj.g_01522	Prae.g_01336
OG0000783	Syaj.g_01524	Prae.g_01337
OG0000784	Syaj.g_01525	Prae.g_01338
OG0000785	Syaj.g_01526	Prae.g_01340
OG0000786	Syaj.g_00265	Prae.g_01342
OG0000787	Syaj.g_00264	Prae.g_01343
OG0000788	Syaj.g_01270	Prae.g_01355
OG0000789	Syaj.g_01121	Prae.g_01358
OG0000790	Syaj.g_00054	Prae.g_01373
OG0000791	Syaj.g_00053	Prae.g_01375
OG0000792	Syaj.g_00052	Prae.g_01376
OG0000793	Syaj.g_00047	Prae.g_01379
OG0000794	Syaj.g_00046	Prae.g_01380
OG0000795	Syaj.g_00045	Prae.g_01381
OG0000796	Syaj.g_00039	Prae.g_01385
OG0000797	Syaj.g_00038	Prae.g_01386
OG0000798	Syaj.g_02568	Prae.g_01420
OG0000799	Syaj.g_01352	Prae.g_01441
OG0000800	Syaj.g_01354	Prae.g_01442
OG0000801	Syaj.g_01355	Prae.g_01443
OG0000802	Syaj.g_01359	Prae.g_01445
OG0000803	Syaj.g_01363	Prae.g_01447
OG0000804	Syaj.g_01366	Prae.g_01448
OG0000805	Syaj.g_01369	Prae.g_01450
OG0000806	Syaj.g_01370	Prae.g_01452
OG0000807	Syaj.g_01372	Prae.g_01453
OG0000808	Syaj.g_01373	Prae.g_01454
OG0000809	Syaj.g_01376	Prae.g_01457
OG0000810	Syaj.g_01377	Prae.g_01458
OG0000811	Syaj.g_01385	Prae.g_01462
OG0000812	Syaj.g_01387	Prae.g_01464
OG0000813	Syaj.g_01388	Prae.g_01465
OG0000814	Syaj.g_01390	Prae.g_01467
OG0000815	Syaj.g_01391	Prae.g_01468
OG0000816	Syaj.g_01392	Prae.g_01470
OG0000817	Syaj.g_01393	Prae.g_01471
OG0000818	Syaj.g_01399	Prae.g_01476
OG0000819	Syaj.g_01400	Prae.g_01477
OG0000820	Syaj.g_01401	Prae.g_01478
OG0000821	Syaj.g_01412	Prae.g_01482
OG0000822	Syaj.g_01414	Prae.g_01483
OG0000823	Syaj.g_01415	Prae.g_01484
OG0000824	Syaj.g_01421	Prae.g_01487
OG0000825	Syaj.g_01422	Prae.g_01488
OG0000826	Syaj.g_01423	Prae.g_01489
OG0000827	Syaj.g_01424	Prae.g_01490
OG0000828	Syaj.g_01427	Prae.g_01493
OG0000829	Syaj.g_01428	Prae.g_01494
OG0000830	Syaj.g_01429	Prae.g_01495
OG0000831	Syaj.g_01431	Prae.g_01497
OG0000832	Syaj.g_01635	Prae.g_01503
OG0000833	Syaj.g_01647	Prae.g_01511
OG0000834	Syaj.g_01649	Prae.g_01512
OG0000835	Syaj.g_01650	Prae.g_01513
OG0000836	Syaj.g_01654	Prae.g_01514
OG0000837	Syaj.g_01661	Prae.g_01515
OG0000838	Syaj.g_01665	Prae.g_01517
OG0000839	Syaj.g_01666	Prae.g_01518
OG0000840	Syaj.g_01667	Prae.g_01519
OG0000841	Syaj.g_01668	Prae.g_01520
OG0000842	Syaj.g_01669	Prae.g_01521
OG0000843	Syaj.g_01670	Prae.g_01522
OG0000844	Syaj.g_01680	Prae.g_01523
OG0000845	Syaj.g_01681	Prae.g_01524
OG0000846	Syaj.g_01682	Prae.g_01525
OG0000847	Syaj.g_01683	Prae.g_01526
OG0000848	Syaj.g_01685	Prae.g_01527
OG0000849	Syaj.g_01686	Prae.g_01528
OG0000850	Syaj.g_01689	Prae.g_01530
OG0000851	Syaj.g_01694	Prae.g_01531
OG0000852	Syaj.g_01695	Prae.g_01532
OG0000853	Syaj.g_01699	Prae.g_01536
OG0000854	Syaj.g_01701	Prae.g_01538
OG0000855	Syaj.g_01702	Prae.g_01539
OG0000856	Syaj.g_01296	Prae.g_01554
OG0000857	Syaj.g_01005	Prae.g_01582
OG0000858	Syaj.g_01708	Prae.g_01617
OG0000859	Syaj.g_01709	Prae.g_01618
OG0000860	Syaj.g_01723	Prae.g_01625
OG0000861	Syaj.g_01724	Prae.g_01626
OG0000862	Syaj.g_01725	Prae.g_01627
OG0000863	Syaj.g_01728	Prae.g_01629
OG0000864	Syaj.g_01729	Prae.g_01630
OG0000865	Syaj.g_01730	Prae.g_01631
OG0000866	Syaj.g_01731	Prae.g_01632
OG0000867	Syaj.g_01732	Prae.g_01633
OG0000868	Syaj.g_01734	Prae.g_01634
OG0000869	Syaj.g_01742	Prae.g_01638
OG0000870	Syaj.g_01747	Prae.g_01643
OG0000871	Syaj.g_01748	Prae.g_01644
OG0000872	Syaj.g_01756	Prae.g_01645
OG0000873	Syaj.g_01759	Prae.g_01648
OG0000874	Syaj.g_01754	Prae.g_01651
OG0000875	Syaj.g_01762	Prae.g_01652
OG0000876	Syaj.g_02084	Prae.g_01653
OG0000877	Syaj.g_01586	Prae.g_01655
OG0000878	Syaj.g_01587	Prae.g_01656
OG0000879	Syaj.g_01588	Prae.g_01657
OG0000880	Syaj.g_01589	Prae.g_01658
OG0000881	Syaj.g_01595	Prae.g_01662
OG0000882	Syaj.g_01599	Prae.g_01667
OG0000883	Syaj.g_01601	Prae.g_01668
OG0000884	Syaj.g_01603	Prae.g_01670
OG0000885	Syaj.g_01604	Prae.g_01671
OG0000886	Syaj.g_01605	Prae.g_01672
OG0000887	Syaj.g_01606	Prae.g_01673
OG0000888	Syaj.g_01608	Prae.g_01675
OG0000889	Syaj.g_01610	Prae.g_01677
OG0000890	Syaj.g_01615	Prae.g_01678
OG0000891	Syaj.g_01616	Prae.g_01679
OG0000892	Syaj.g_01620	Prae.g_01681
OG0000893	Syaj.g_02636	Prae.g_01686
OG0000894	Syaj.g_02639	Prae.g_01688
OG0000895	Syaj.g_02643	Prae.g_01691
OG0000896	Syaj.g_02644	Prae.g_01692
OG0000897	Syaj.g_02646	Prae.g_01694
OG0000898	Syaj.g_02647	Prae.g_01695
OG0000899	Syaj.g_02648	Prae.g_01696
OG0000900	Syaj.g_02649	Prae.g_01697
OG0000901	Syaj.g_02654	Prae.g_01700
OG0000902	Syaj.g_02656	Prae.g_01702
OG0000903	Syaj.g_02689	Prae.g_01705
OG0000904	Syaj.g_02684	Prae.g_01707
OG0000905	Syaj.g_02678	Prae.g_01712
OG0000906	Syaj.g_02676	Prae.g_01713
OG0000907	Syaj.g_02692	Prae.g_01716
OG0000908	Syaj.g_02695	Prae.g_01719
OG0000909	Syaj.g_02696	Prae.g_01720
OG0000910	Syaj.g_02697	Prae.g_01721
OG0000911	Syaj.g_02699	Prae.g_01723
OG0000912	Syaj.g_02700	Prae.g_01724
OG0000913	Syaj.g_02701	Prae.g_01725
OG0000914	Syaj.g_02702	Prae.g_01726
OG0000915	Syaj.g_02704	Prae.g_01727
OG0000916	Syaj.g_02705	Prae.g_01728
OG0000917	Syaj.g_02706	Prae.g_01729
OG0000918	Syaj.g_02707	Prae.g_01730
OG0000919	Syaj.g_02708	Prae.g_01731
OG0000920	Syaj.g_02709	Prae.g_01732
OG0000921	Syaj.g_02710	Prae.g_01733
OG0000922	Syaj.g_02711	Prae.g_01734
OG0000923	Syaj.g_02715	Prae.g_01738
OG0000924	Syaj.g_02716	Prae.g_01739
OG0000925	Syaj.g_02717	Prae.g_01740
OG0000926	Syaj.g_02718	Prae.g_01741
OG0000927	Syaj.g_02720	Prae.g_01743
OG0000928	Syaj.g_02721	Prae.g_01744
OG0000929	Syaj.g_02722	Prae.g_01745
OG0000930	Syaj.g_02723	Prae.g_01746
OG0000931	Syaj.g_02724	Prae.g_01747
OG0000932	Syaj.g_02725	Prae.g_01748
OG0000933	Syaj.g_02731	Prae.g_01752
OG0000934	Syaj.g_02733	Prae.g_01754
OG0000935	Syaj.g_02734	Prae.g_01755
OG0000936	Syaj.g_02735	Prae.g_01756
OG0000937	Syaj.g_02736	Prae.g_01757
OG0000938	Syaj.g_02739	Prae.g_01759
OG0000939	Syaj.g_02740	Prae.g_01760
OG0000940	Syaj.g_02747	Prae.g_01768
OG0000941	Syaj.g_02749	Prae.g_01770
OG0000942	Syaj.g_02751	Prae.g_01772
OG0000943	Syaj.g_02752	Prae.g_01773
OG0000944	Syaj.g_02754	Prae.g_01774
OG0000945	Syaj.g_02756	Prae.g_01775
OG0000946	Syaj.g_02761	Prae.g_01779
OG0000947	Syaj.g_02764	Prae.g_01781
OG0000948	Syaj.g_02765	Prae.g_01782
OG0000949	Syaj.g_02474	Prae.g_01785
OG0000950	Syaj.g_02459	Prae.g_01790
OG0000951	Syaj.g_02452	Prae.g_01794
OG0000952	Syaj.g_02446	Prae.g_01798
OG0000953	Syaj.g_02442	Prae.g_01801
OG0000954	Syaj.g_02435	Prae.g_01805
OG0000955	Syaj.g_02434	Prae.g_01806
OG0000956	Syaj.g_02432	Prae.g_01808
OG0000957	Syaj.g_02419	Prae.g_01813
OG0000958	Syaj.g_02418	Prae.g_01814
OG0000959	Syaj.g_02413	Prae.g_01818
OG0000960	Syaj.g_02412	Prae.g_01819
OG0000961	Syaj.g_02402	Prae.g_01821
OG0000962	Syaj.g_02398	Prae.g_01823
OG0000963	Syaj.g_02393	Prae.g_01827
OG0000964	Syaj.g_02392	Prae.g_01828
OG0000965	Syaj.g_02391	Prae.g_01829
OG0000966	Syaj.g_02370	Prae.g_01836
OG0000967	Syaj.g_02334	Prae.g_01840
OG0000968	Syaj.g_02363	Prae.g_01842
OG0000969	Syaj.g_02338	Prae.g_01843
OG0000970	Syaj.g_02337	Prae.g_01844
OG0000971	Syaj.g_02331	Prae.g_01845
OG0000972	Syaj.g_02330	Prae.g_01846
OG0000973	Syaj.g_02329	Prae.g_01847
OG0000974	Syaj.g_02328	Prae.g_01848
OG0000975	Syaj.g_02327	Prae.g_01849
OG0000976	Syaj.g_02326	Prae.g_01850
OG0000977	Syaj.g_02324	Prae.g_01851
OG0000978	Syaj.g_02322	Prae.g_01852
OG0000979	Syaj.g_02319	Prae.g_01855
OG0000980	Syaj.g_02316	Prae.g_01857
OG0000981	Syaj.g_02313	Prae.g_01859
OG0000982	Syaj.g_02112	Prae.g_01861
OG0000983	Syaj.g_02113	Prae.g_01862
OG0000984	Syaj.g_02114	Prae.g_01863
OG0000985	Syaj.g_02116	Prae.g_01866
OG0000986	Syaj.g_02123	Prae.g_01868
OG0000987	Syaj.g_02125	Prae.g_01869
OG0000988	Syaj.g_02131	Prae.g_01872
OG0000989	Syaj.g_02142	Prae.g_01876
OG0000990	Syaj.g_02165	Prae.g_01879
OG0000991	Syaj.g_02168	Prae.g_01880
OG0000992	Syaj.g_02171	Prae.g_01882
OG0000993	Syaj.g_02173	Prae.g_01883
OG0000994	Syaj.g_02177	Prae.g_01884
OG0000995	Syaj.g_02182	Prae.g_01888
OG0000996	Syaj.g_02221	Prae.g_01889
OG0000997	Syaj.g_02228	Prae.g_01890
OG0000998	Syaj.g_02230	Prae.g_01892
OG0000999	Syaj.g_02231	Prae.g_01893
OG0001000	Syaj.g_02236	Prae.g_01896
OG0001001	Syaj.g_02241	Prae.g_01898
OG0001002	Syaj.g_02248	Prae.g_01902
OG0001003	Syaj.g_02250	Prae.g_01903
OG0001004	Syaj.g_02251	Prae.g_01904
OG0001005	Syaj.g_02252	Prae.g_01905
OG0001006	Syaj.g_02260	Prae.g_01909
OG0001007	Syaj.g_02262	Prae.g_01911
OG0001008	Syaj.g_01554	Prae.g_00411
OG0001009	Syaj.g_02294	Prae.g_00027
OG0001010	Syaj.g_02295	Prae.g_00028
OG0001011	Syaj.g_02296	Prae.g_00029
OG0001012	Syaj.g_02108	Prae.g_00045
OG0001014	Syaj.g_02083	Prae.g_00053
OG0001015	Syaj.g_02082	Prae.g_00054
OG0001016	Syaj.g_01824	Prae.g_00073
OG0001017	Syaj.g_01830	Prae.g_00077
OG0001018	Syaj.g_01832	Prae.g_00080
OG0001019	Syaj.g_01849	Prae.g_00089
OG0001020	Syaj.g_01862	Prae.g_00090
OG0001021	Syaj.g_01867	Prae.g_00091
OG0001022	Syaj.g_01872	Prae.g_00094
OG0001023	Syaj.g_01873	Prae.g_00095
OG0001024	Syaj.g_01877	Prae.g_00098
OG0001025	Syaj.g_01884	Prae.g_00104
OG0001026	Syaj.g_01897	Prae.g_00110
OG0001027	Syaj.g_01903	Prae.g_00111
OG0001028	Syaj.g_01905	Prae.g_00113
OG0001029	Syaj.g_01907	Prae.g_00115
OG0001030	Syaj.g_01933	Prae.g_00130
OG0001031	Syaj.g_02012	Prae.g_00189
OG0001032	Syaj.g_02015	Prae.g_00190
OG0001033	Syaj.g_02044	Prae.g_00211
OG0001034	Syaj.g_02875	Prae.g_00239
OG0001035	Syaj.g_02603	Prae.g_00257
OG0001036	Syaj.g_02599	Prae.g_00262
OG0001037	Syaj.g_02597	Prae.g_00263
OG0001038	Syaj.g_02567	Prae.g_00279
OG0001039	Syaj.g_02564	Prae.g_00282
OG0001040	Syaj.g_02561	Prae.g_00284
OG0001041	Syaj.g_02556	Prae.g_00288
OG0001042	Syaj.g_02527	Prae.g_00305
OG0001043	Syaj.g_02523	Prae.g_00306
OG0001044	Syaj.g_02804	Prae.g_00334
OG0001045	Syaj.g_02817	Prae.g_00342
OG0001046	Syaj.g_00851	Prae.g_00379
OG0001047	Syaj.g_01552	Prae.g_00413
OG0001048	Syaj.g_01551	Prae.g_00414
OG0001049	Syaj.g_01548	Prae.g_00416
OG0001050	Syaj.g_01547	Prae.g_00417
OG0001051	Syaj.g_01546	Prae.g_00418
OG0001052	Syaj.g_01448	Prae.g_00445
OG0001053	Syaj.g_00075	Prae.g_00457
OG0001054	Syaj.g_00092	Prae.g_00472
OG0001055	Syaj.g_00113	Prae.g_00491
OG0001056	Syaj.g_00149	Prae.g_00511
OG0001057	Syaj.g_00160	Prae.g_00516
OG0001058	Syaj.g_00183	Prae.g_00524
OG0001059	Syaj.g_00187	Prae.g_00528
OG0001060	Syaj.g_00193	Prae.g_00535
OG0001061	Syaj.g_00214	Prae.g_00548
OG0001062	Syaj.g_00216	Prae.g_00550
OG0001063	Syaj.g_00222	Prae.g_00552
OG0001064	Syaj.g_00223	Prae.g_00553
OG0001065	Syaj.g_00224	Prae.g_00554
OG0001066	Syaj.g_00225	Prae.g_00555
OG0001067	Syaj.g_00226	Prae.g_00556
OG0001068	Syaj.g_00227	Prae.g_00557
OG0001069	Syaj.g_00228	Prae.g_00558
OG0001070	Syaj.g_00231	Prae.g_00561
OG0001071	Syaj.g_00232	Prae.g_00562
OG0001072	Syaj.g_00236	Prae.g_00564
OG0001073	Syaj.g_00254	Prae.g_00578
OG0001074	Syaj.g_01327	Prae.g_00589
OG0001075	Syaj.g_01325	Prae.g_00590
OG0001076	Syaj.g_01305	Prae.g_00598
OG0001077	Syaj.g_01294	Prae.g_00602
OG0001078	Syaj.g_01282	Prae.g_00610
OG0001079	Syaj.g_01269	Prae.g_00621
OG0001080	Syaj.g_01135	Prae.g_00627
OG0001081	Syaj.g_00699	Prae.g_00629
OG0001082	Syaj.g_00700	Prae.g_00630
OG0001083	Syaj.g_00709	Prae.g_00635
OG0001084	Syaj.g_00711	Prae.g_00636
OG0001085	Syaj.g_00721	Prae.g_00644
OG0001086	Syaj.g_00723	Prae.g_00645
OG0001087	Syaj.g_00498	Prae.g_00662
OG0001088	Syaj.g_00494	Prae.g_00663
OG0001089	Syaj.g_00439	Prae.g_00671
OG0001090	Syaj.g_00959	Prae.g_00712
OG0001091	Syaj.g_00957	Prae.g_00714
OG0001092	Syaj.g_00954	Prae.g_00715
OG0001093	Syaj.g_00948	Prae.g_00720
OG0001094	Syaj.g_01032	Prae.g_00800
OG0001095	Syaj.g_01008	Prae.g_00819
OG0001096	Syaj.g_00988	Prae.g_00832
OG0001097	Syaj.g_00371	Prae.g_00850
OG0001098	Syaj.g_01132	Prae.g_00865
OG0001099	Syaj.g_01906	Prae.g_00897
OG0001100	Syaj.g_00732	Prae.g_00901
OG0001101	Syaj.g_00734	Prae.g_00903
OG0001102	Syaj.g_00737	Prae.g_00905
OG0001103	Syaj.g_00740	Prae.g_00907
OG0001104	Syaj.g_01050	Prae.g_00928
OG0001105	Syaj.g_01046	Prae.g_00932
OG0001106	Syaj.g_00912	Prae.g_00955
OG0001107	Syaj.g_00900	Prae.g_00962
OG0001108	Syaj.g_00870	Prae.g_00966
OG0001109	Syaj.g_00868	Prae.g_00967
OG0001110	Syaj.g_00866	Prae.g_00969
OG0001111	Syaj.g_00864	Prae.g_00970
OG0001112	Syaj.g_00862	Prae.g_00971
OG0001113	Syaj.g_00861	Prae.g_00972
OG0001114	Syaj.g_00860	Prae.g_00973
OG0001115	Syaj.g_00856	Prae.g_00975
OG0001116	Syaj.g_00854	Prae.g_00976
OG0001117	Syaj.g_00853	Prae.g_00977
OG0001118	Syaj.g_00852	Prae.g_00978
OG0001119	Syaj.g_00850	Prae.g_00979
OG0001120	Syaj.g_00846	Prae.g_00981
OG0001121	Syaj.g_00630	Prae.g_01128, Prae.g_00984
OG0001122	Syaj.g_00817	Prae.g_01012
OG0001123	Syaj.g_00810	Prae.g_01016
OG0001124	Syaj.g_00808	Prae.g_01018
OG0001125	Syaj.g_00806	Prae.g_01019
OG0001126	Syaj.g_00413	Prae.g_01029
OG0001127	Syaj.g_00414	Prae.g_01030
