Orthogroup	Syaj	Syab
OG0000542	Syaj.g_00102	Syab.g_02128
OG0000543	Syaj.g_00104	Syab.g_02130
OG0000544	Syaj.g_00105	Syab.g_02131
OG0000545	Syaj.g_00107	Syab.g_02133
OG0000546	Syaj.g_00109	Syab.g_02135
OG0000547	Syaj.g_00111	Syab.g_02137
OG0000548	Syaj.g_00112	Syab.g_02138
OG0000549	Syaj.g_00118	Syab.g_02144
OG0000550	Syaj.g_00123	Syab.g_02149
OG0000551	Syaj.g_00128	Syab.g_02153
OG0000552	Syaj.g_00129	Syab.g_02154
OG0000553	Syaj.g_00133	Syab.g_02046
OG0000554	Syaj.g_00145	Syab.g_02040
OG0000555	Syaj.g_00163	Syab.g_02026
OG0000556	Syaj.g_00167	Syab.g_02022
OG0000557	Syaj.g_00178	Syab.g_02019
OG0000558	Syaj.g_00181	Syab.g_02016
OG0000559	Syaj.g_00185	Syab.g_02012
OG0000560	Syaj.g_00188	Syab.g_02009
OG0000561	Syaj.g_00189	Syab.g_02008
OG0000562	Syaj.g_00190	Syab.g_02007
OG0000563	Syaj.g_00191	Syab.g_02006
OG0000564	Syaj.g_00192	Syab.g_02005
OG0000565	Syaj.g_00195	Syab.g_02001
OG0000566	Syaj.g_00199	Syab.g_01997
OG0000567	Syaj.g_00203	Syab.g_01993
OG0000568	Syaj.g_00207	Syab.g_01991
OG0000569	Syaj.g_00208	Syab.g_01990
OG0000570	Syaj.g_00209	Syab.g_01989
OG0000571	Syaj.g_00213	Syab.g_01986
OG0000572	Syaj.g_00230	Syab.g_01969
OG0000573	Syaj.g_00238	Syab.g_01960
OG0000574	Syaj.g_00242	Syab.g_01959
OG0000575	Syaj.g_00247	Syab.g_01954
OG0000576	Syaj.g_00249	Syab.g_01952
OG0000577	Syaj.g_00250	Syab.g_01951
OG0000578	Syaj.g_00251	Syab.g_01950
OG0000579	Syaj.g_00252	Syab.g_01949
OG0000580	Syaj.g_00253	Syab.g_01948
OG0000581	Syaj.g_00261	Syab.g_01934
OG0000582	Syaj.g_01338	Syab.g_01929
OG0000583	Syaj.g_01337	Syab.g_01928
OG0000584	Syaj.g_01336	Syab.g_01927
OG0000585	Syaj.g_01334	Syab.g_01924
OG0000586	Syaj.g_01333	Syab.g_01923
OG0000587	Syaj.g_01331	Syab.g_01921
OG0000588	Syaj.g_01313	Syab.g_01910
OG0000589	Syaj.g_01308	Syab.g_01899
OG0000590	Syaj.g_01307	Syab.g_01898
OG0000591	Syaj.g_01299	Syab.g_01892
OG0000592	Syaj.g_01298	Syab.g_01891
OG0000593	Syaj.g_01287	Syab.g_01877
OG0000594	Syaj.g_01286	Syab.g_01876
OG0000595	Syaj.g_01285	Syab.g_01875
OG0000596	Syaj.g_01280	Syab.g_01871
OG0000597	Syaj.g_01277	Syab.g_01868
OG0000598	Syaj.g_01276	Syab.g_01867
OG0000599	Syaj.g_01273	Syab.g_01860
OG0000600	Syaj.g_01272	Syab.g_01859
OG0000601	Syaj.g_01271	Syab.g_01858
OG0000602	Syaj.g_01266	Syab.g_01853
OG0000603	Syaj.g_01265	Syab.g_01852
OG0000604	Syaj.g_01262	Syab.g_01850
OG0000605	Syaj.g_01153	Syab.g_01758
OG0000606	Syaj.g_00698	Syab.g_01529
OG0000607	Syaj.g_00702	Syab.g_01533
OG0000608	Syaj.g_00703	Syab.g_01534
OG0000609	Syaj.g_00705	Syab.g_01536
OG0000610	Syaj.g_00714	Syab.g_01555
OG0000611	Syaj.g_00717	Syab.g_01558
OG0000612	Syaj.g_00718	Syab.g_01559
OG0000613	Syaj.g_02500	Syab.g_00228
OG0000614	Syaj.g_00480	Syab.g_01179
OG0000615	Syaj.g_01065	Syab.g_01605
OG0000616	Syaj.g_02245	Syab.g_02897
OG0000617	Syaj.g_00952	Syab.g_01274
OG0000618	Syaj.g_00951	Syab.g_01275
OG0000619	Syaj.g_00950	Syab.g_01662
OG0000620	Syaj.g_00945	Syab.g_01668
OG0000621	Syaj.g_00944	Syab.g_01669
OG0000622	Syaj.g_00943	Syab.g_01670
OG0000623	Syaj.g_00942	Syab.g_01671
OG0000624	Syaj.g_00940	Syab.g_01673
OG0000625	Syaj.g_00939	Syab.g_01674
OG0000626	Syaj.g_00938	Syab.g_01675
OG0000627	Syaj.g_00765	Syab.g_01438
OG0000628	Syaj.g_00766	Syab.g_01437
OG0000629	Syaj.g_00769	Syab.g_01434
OG0000630	Syaj.g_00773	Syab.g_01430
OG0000631	Syaj.g_00786	Syab.g_01421
OG0000632	Syaj.g_00787	Syab.g_01420
OG0000633	Syaj.g_00789	Syab.g_01419
OG0000634	Syaj.g_01030	Syab.g_01651
OG0000635	Syaj.g_01029	Syab.g_01656
OG0000636	Syaj.g_01024	Syab.g_01658
OG0000637	Syaj.g_01022	Syab.g_01660
OG0000638	Syaj.g_01021	Syab.g_01661
OG0000639	Syaj.g_01020	Syab.g_01276
OG0000640	Syaj.g_01019	Syab.g_01277
OG0000641	Syaj.g_01015	Syab.g_01281
OG0000642	Syaj.g_01014	Syab.g_01282
OG0000643	Syaj.g_01012	Syab.g_01283
OG0000644	Syaj.g_01011	Syab.g_01284
OG0000645	Syaj.g_01009	Syab.g_01286
OG0000646	Syaj.g_01006	Syab.g_01289
OG0000647	Syaj.g_01004	Syab.g_01291
OG0000648	Syaj.g_01001	Syab.g_01684
OG0000649	Syaj.g_01000	Syab.g_01685
OG0000650	Syaj.g_00999	Syab.g_01686
OG0000651	Syaj.g_00998	Syab.g_01687
OG0000652	Syaj.g_00997	Syab.g_01688
OG0000653	Syaj.g_00991	Syab.g_01690
OG0000654	Syaj.g_00990	Syab.g_01691
OG0000655	Syaj.g_00989	Syab.g_01692
OG0000656	Syaj.g_00986	Syab.g_01695
OG0000657	Syaj.g_00382	Syab.g_01706
OG0000658	Syaj.g_00379	Syab.g_01710
OG0000659	Syaj.g_00378	Syab.g_01711
OG0000660	Syaj.g_00374	Syab.g_01715
OG0000661	Syaj.g_00372	Syab.g_01717
OG0000662	Syaj.g_00370	Syab.g_01719
OG0000663	Syaj.g_00367	Syab.g_01722
OG0000664	Syaj.g_00358	Syab.g_01723
OG0000665	Syaj.g_01243	Syab.g_01829
OG0000666	Syaj.g_01154	Syab.g_01842
OG0000667	Syaj.g_02661	Syab.g_01548
OG0000668	Syaj.g_00816	Syab.g_01319
OG0000669	Syaj.g_00730	Syab.g_01642
OG0000670	Syaj.g_00733	Syab.g_02156
OG0000671	Syaj.g_00735	Syab.g_01638
OG0000672	Syaj.g_00739	Syab.g_01635
OG0000673	Syaj.g_00742	Syab.g_01632
OG0000674	Syaj.g_00744	Syab.g_01630
OG0000675	Syaj.g_00757	Syab.g_01629
OG0000676	Syaj.g_00759	Syab.g_01620
OG0000677	Syaj.g_00760	Syab.g_01619
OG0000678	Syaj.g_01075	Syab.g_01613
OG0000679	Syaj.g_01061	Syab.g_01601
OG0000680	Syaj.g_01060	Syab.g_01600
OG0000681	Syaj.g_01057	Syab.g_01597
OG0000682	Syaj.g_01056	Syab.g_01596
OG0000683	Syaj.g_01055	Syab.g_01595
OG0000684	Syaj.g_01051	Syab.g_01591
OG0000685	Syaj.g_01049	Syab.g_01589
OG0000686	Syaj.g_01048	Syab.g_01588
OG0000687	Syaj.g_01047	Syab.g_01586
OG0000688	Syaj.g_01041	Syab.g_01576
OG0000689	Syaj.g_01039	Syab.g_01574
OG0000690	Syaj.g_01038	Syab.g_01573
OG0000691	Syaj.g_01037	Syab.g_01572
OG0000692	Syaj.g_01036	Syab.g_01571
OG0000693	Syaj.g_01034	Syab.g_01569
OG0000694	Syaj.g_01033	Syab.g_01568
OG0000695	Syaj.g_00791	Syab.g_01417
OG0000696	Syaj.g_00792	Syab.g_01416
OG0000697	Syaj.g_00932	Syab.g_01415
OG0000698	Syaj.g_00929	Syab.g_01412
OG0000699	Syaj.g_00928	Syab.g_01411
OG0000700	Syaj.g_00927	Syab.g_01410
OG0000701	Syaj.g_00926	Syab.g_01409
OG0000702	Syaj.g_00916	Syab.g_01401
OG0000703	Syaj.g_00915	Syab.g_01400
OG0000704	Syaj.g_00913	Syab.g_01398
OG0000705	Syaj.g_00906	Syab.g_01391
OG0000706	Syaj.g_00905	Syab.g_01390
OG0000707	Syaj.g_00904	Syab.g_01389
OG0000708	Syaj.g_00901	Syab.g_01386
OG0000709	Syaj.g_00872	Syab.g_01378
OG0000710	Syaj.g_00867	Syab.g_01367
OG0000711	Syaj.g_00839	Syab.g_01340
OG0000712	Syaj.g_00837	Syab.g_01338
OG0000713	Syaj.g_00836	Syab.g_01337
OG0000714	Syaj.g_00834	Syab.g_01334
OG0000715	Syaj.g_00832	Syab.g_01332
OG0000716	Syaj.g_00825	Syab.g_01328
OG0000717	Syaj.g_00824	Syab.g_01327
OG0000718	Syaj.g_00820	Syab.g_01323
OG0000719	Syaj.g_00818	Syab.g_01321
OG0000720	Syaj.g_00805	Syab.g_01307
OG0000721	Syaj.g_00803	Syab.g_01305
OG0000722	Syaj.g_00802	Syab.g_01304
OG0000723	Syaj.g_00934	Syab.g_01678
OG0000724	Syaj.g_00421	Syab.g_01223
OG0000725	Syaj.g_00430	Syab.g_01207
OG0000726	Syaj.g_00431	Syab.g_01206
OG0000727	Syaj.g_00432	Syab.g_01205
OG0000728	Syaj.g_00434	Syab.g_01203
OG0000729	Syaj.g_02397	Syab.g_00097
OG0000730	Syaj.g_02802	Syab.g_00521
OG0000731	Syaj.g_02814	Syab.g_00531
OG0000732	Syaj.g_02315	Syab.g_00055
OG0000733	Syaj.g_02151	Syab.g_02798
OG0000734	Syaj.g_01895	Syab.g_02508
OG0000735	Syaj.g_00286	Syab.g_00942
OG0000736	Syaj.g_00287	Syab.g_00943
OG0000737	Syaj.g_00288	Syab.g_00944
OG0000738	Syaj.g_00293	Syab.g_00949
OG0000739	Syaj.g_00295	Syab.g_00961
OG0000740	Syaj.g_00296	Syab.g_00962
OG0000741	Syaj.g_00299	Syab.g_00965
OG0000742	Syaj.g_00301	Syab.g_00968
OG0000743	Syaj.g_00303	Syab.g_00970
OG0000744	Syaj.g_00304	Syab.g_00971
OG0000745	Syaj.g_00306	Syab.g_00973
OG0000746	Syaj.g_00308	Syab.g_00975
OG0000747	Syaj.g_00309	Syab.g_00976
OG0000748	Syaj.g_00319	Syab.g_00991
OG0000749	Syaj.g_00322	Syab.g_00992
OG0000750	Syaj.g_00323	Syab.g_00993
OG0000751	Syaj.g_00331	Syab.g_01002
OG0000752	Syaj.g_00333	Syab.g_01004
OG0000753	Syaj.g_00336	Syab.g_01007
OG0000754	Syaj.g_00643	Syab.g_01012
OG0000755	Syaj.g_00631	Syab.g_01021
OG0000756	Syaj.g_00625	Syab.g_01022
OG0000757	Syaj.g_00614	Syab.g_01029
OG0000758	Syaj.g_00613	Syab.g_01030
OG0000759	Syaj.g_00612	Syab.g_01031
OG0000760	Syaj.g_00611	Syab.g_01032
OG0000761	Syaj.g_00609	Syab.g_01034
OG0000762	Syaj.g_00603	Syab.g_01036
OG0000763	Syaj.g_00597	Syab.g_01038
OG0000764	Syaj.g_00596	Syab.g_01039
OG0000765	Syaj.g_00577	Syab.g_01154
OG0000766	Syaj.g_00576	Syab.g_01153
OG0000767	Syaj.g_00574	Syab.g_01151
OG0000768	Syaj.g_00573	Syab.g_01150
OG0000769	Syaj.g_00571	Syab.g_01148
OG0000770	Syaj.g_00567	Syab.g_01145
OG0000771	Syaj.g_00415	Syab.g_01229
OG0000772	Syaj.g_01208	Syab.g_00957
OG0000773	Syaj.g_00280	Syab.g_00931
OG0000774	Syaj.g_01502	Syab.g_00924
OG0000775	Syaj.g_01504	Syab.g_00922
OG0000776	Syaj.g_01505	Syab.g_00921
OG0000777	Syaj.g_01506	Syab.g_00920
OG0000778	Syaj.g_01507	Syab.g_00919
OG0000779	Syaj.g_01513	Syab.g_00913
OG0000780	Syaj.g_01517	Syab.g_00908
OG0000781	Syaj.g_01521	Syab.g_00904
OG0000782	Syaj.g_01522	Syab.g_00903
OG0000783	Syaj.g_01524	Syab.g_00902
OG0000784	Syaj.g_01525	Syab.g_00901
OG0000785	Syaj.g_01526	Syab.g_00899
OG0000786	Syaj.g_00265	Syab.g_00895
OG0000787	Syaj.g_00264	Syab.g_00894
OG0000788	Syaj.g_01270	Syab.g_01857
OG0000789	Syaj.g_01121	Syab.g_01835
OG0000790	Syaj.g_00054	Syab.g_02082
OG0000791	Syaj.g_00053	Syab.g_02080
OG0000792	Syaj.g_00052	Syab.g_02079
OG0000793	Syaj.g_00047	Syab.g_02074
OG0000794	Syaj.g_00046	Syab.g_02073
OG0000795	Syaj.g_00045	Syab.g_02072
OG0000796	Syaj.g_00039	Syab.g_02068
OG0000797	Syaj.g_00038	Syab.g_02067
OG0000798	Syaj.g_02568	Syab.g_00298
OG0000799	Syaj.g_01352	Syab.g_00826
OG0000800	Syaj.g_01354	Syab.g_00821
OG0000801	Syaj.g_01355	Syab.g_00820
OG0000802	Syaj.g_01359	Syab.g_00816
OG0000803	Syaj.g_01363	Syab.g_00806
OG0000804	Syaj.g_01366	Syab.g_00802
OG0000805	Syaj.g_01369	Syab.g_00792
OG0000806	Syaj.g_01370	Syab.g_00790
OG0000807	Syaj.g_01372	Syab.g_00788
OG0000808	Syaj.g_01373	Syab.g_00783
OG0000809	Syaj.g_01376	Syab.g_00780
OG0000810	Syaj.g_01377	Syab.g_00779
OG0000811	Syaj.g_01385	Syab.g_00770
OG0000812	Syaj.g_01387	Syab.g_00768
OG0000813	Syaj.g_01388	Syab.g_00767
OG0000814	Syaj.g_01390	Syab.g_00765
OG0000815	Syaj.g_01391	Syab.g_00760
OG0000816	Syaj.g_01392	Syab.g_00758
OG0000817	Syaj.g_01393	Syab.g_00757
OG0000818	Syaj.g_01399	Syab.g_00751
OG0000819	Syaj.g_01400	Syab.g_00750
OG0000820	Syaj.g_01401	Syab.g_00749
OG0000821	Syaj.g_01412	Syab.g_00743
OG0000822	Syaj.g_01414	Syab.g_00741
OG0000823	Syaj.g_01415	Syab.g_00740
OG0000824	Syaj.g_01421	Syab.g_00735
OG0000825	Syaj.g_01422	Syab.g_00734
OG0000826	Syaj.g_01423	Syab.g_00733
OG0000827	Syaj.g_01424	Syab.g_00732
OG0000828	Syaj.g_01427	Syab.g_00729
OG0000829	Syaj.g_01428	Syab.g_00728
OG0000830	Syaj.g_01429	Syab.g_00727
OG0000831	Syaj.g_01431	Syab.g_00725
OG0000832	Syaj.g_01635	Syab.g_02169
OG0000833	Syaj.g_01647	Syab.g_02178
OG0000834	Syaj.g_01649	Syab.g_02181
OG0000835	Syaj.g_01650	Syab.g_02182
OG0000836	Syaj.g_01654	Syab.g_02185
OG0000837	Syaj.g_01661	Syab.g_02186
OG0000838	Syaj.g_01665	Syab.g_02190
OG0000839	Syaj.g_01666	Syab.g_02191
OG0000840	Syaj.g_01667	Syab.g_02192
OG0000841	Syaj.g_01668	Syab.g_02193
OG0000842	Syaj.g_01669	Syab.g_02194
OG0000843	Syaj.g_01670	Syab.g_02195
OG0000844	Syaj.g_01680	Syab.g_02197
OG0000845	Syaj.g_01681	Syab.g_02198
OG0000846	Syaj.g_01682	Syab.g_02199
OG0000847	Syaj.g_01683	Syab.g_02200
OG0000848	Syaj.g_01685	Syab.g_02202
OG0000849	Syaj.g_01686	Syab.g_02203
OG0000850	Syaj.g_01689	Syab.g_02212
OG0000851	Syaj.g_01694	Syab.g_02226
OG0000852	Syaj.g_01695	Syab.g_02227
OG0000853	Syaj.g_01699	Syab.g_02233
OG0000854	Syaj.g_01701	Syab.g_02235
OG0000855	Syaj.g_01702	Syab.g_02236
OG0000856	Syaj.g_01296	Syab.g_01889
OG0000857	Syaj.g_01005	Syab.g_01290
OG0000858	Syaj.g_01708	Syab.g_02244
OG0000859	Syaj.g_01709	Syab.g_02245
OG0000860	Syaj.g_01723	Syab.g_02258
OG0000861	Syaj.g_01724	Syab.g_02259
OG0000862	Syaj.g_01725	Syab.g_02261
OG0000863	Syaj.g_01728	Syab.g_02265
OG0000864	Syaj.g_01729	Syab.g_02266
OG0000865	Syaj.g_01730	Syab.g_02267
OG0000866	Syaj.g_01731	Syab.g_02268
OG0000867	Syaj.g_01732	Syab.g_02269
OG0000868	Syaj.g_01734	Syab.g_02287
OG0000869	Syaj.g_01742	Syab.g_02292
OG0000870	Syaj.g_01747	Syab.g_02297
OG0000871	Syaj.g_01748	Syab.g_02298
OG0000872	Syaj.g_01756	Syab.g_02305
OG0000873	Syaj.g_01759	Syab.g_02308
OG0000874	Syaj.g_01754	Syab.g_02311
OG0000875	Syaj.g_01762	Syab.g_02313
OG0000876	Syaj.g_02084	Syab.g_02315
OG0000877	Syaj.g_01586	Syab.g_02317
OG0000878	Syaj.g_01587	Syab.g_02318
OG0000879	Syaj.g_01588	Syab.g_02319
OG0000880	Syaj.g_01589	Syab.g_02320
OG0000881	Syaj.g_01595	Syab.g_02325
OG0000882	Syaj.g_01599	Syab.g_02330
OG0000883	Syaj.g_01601	Syab.g_02332
OG0000884	Syaj.g_01603	Syab.g_02334
OG0000885	Syaj.g_01604	Syab.g_02335
OG0000886	Syaj.g_01605	Syab.g_02336
OG0000887	Syaj.g_01606	Syab.g_02338
OG0000888	Syaj.g_01608	Syab.g_02340
OG0000889	Syaj.g_01610	Syab.g_02342
OG0000890	Syaj.g_01615	Syab.g_02348
OG0000891	Syaj.g_01616	Syab.g_02349
OG0000892	Syaj.g_01620	Syab.g_02353
OG0000893	Syaj.g_02636	Syab.g_00366
OG0000894	Syaj.g_02639	Syab.g_00369
OG0000895	Syaj.g_02643	Syab.g_00373
OG0000896	Syaj.g_02644	Syab.g_00374
OG0000897	Syaj.g_02646	Syab.g_00376
OG0000898	Syaj.g_02647	Syab.g_00377
OG0000899	Syaj.g_02648	Syab.g_00378
OG0000900	Syaj.g_02649	Syab.g_00379
OG0000901	Syaj.g_02654	Syab.g_00384
OG0000902	Syaj.g_02656	Syab.g_00386
OG0000903	Syaj.g_02689	Syab.g_00399
OG0000904	Syaj.g_02684	Syab.g_00395
OG0000905	Syaj.g_02678	Syab.g_00390
OG0000906	Syaj.g_02676	Syab.g_00388
OG0000907	Syaj.g_02692	Syab.g_00401
OG0000908	Syaj.g_02695	Syab.g_00404
OG0000909	Syaj.g_02696	Syab.g_00405
OG0000910	Syaj.g_02697	Syab.g_00406
OG0000911	Syaj.g_02699	Syab.g_00408
OG0000912	Syaj.g_02700	Syab.g_00409
OG0000913	Syaj.g_02701	Syab.g_00410
OG0000914	Syaj.g_02702	Syab.g_00411
OG0000915	Syaj.g_02704	Syab.g_00412
OG0000916	Syaj.g_02705	Syab.g_00413
OG0000917	Syaj.g_02706	Syab.g_00414
OG0000918	Syaj.g_02707	Syab.g_00415
OG0000919	Syaj.g_02708	Syab.g_00416
OG0000920	Syaj.g_02709	Syab.g_00417
OG0000921	Syaj.g_02710	Syab.g_00418
OG0000922	Syaj.g_02711	Syab.g_00419
OG0000923	Syaj.g_02715	Syab.g_00423
OG0000924	Syaj.g_02716	Syab.g_00424
OG0000925	Syaj.g_02717	Syab.g_00425
OG0000926	Syaj.g_02718	Syab.g_00426
OG0000927	Syaj.g_02720	Syab.g_00428
OG0000928	Syaj.g_02721	Syab.g_00429
OG0000929	Syaj.g_02722	Syab.g_00430
OG0000930	Syaj.g_02723	Syab.g_00431
OG0000931	Syaj.g_02724	Syab.g_00432
OG0000932	Syaj.g_02725	Syab.g_00433
OG0000933	Syaj.g_02731	Syab.g_00439
OG0000934	Syaj.g_02733	Syab.g_00441
OG0000935	Syaj.g_02734	Syab.g_00442
OG0000936	Syaj.g_02735	Syab.g_00443
OG0000937	Syaj.g_02736	Syab.g_00444
OG0000938	Syaj.g_02739	Syab.g_00447
OG0000939	Syaj.g_02740	Syab.g_00448
OG0000940	Syaj.g_02747	Syab.g_00456
OG0000941	Syaj.g_02749	Syab.g_00458
OG0000942	Syaj.g_02751	Syab.g_00460
OG0000943	Syaj.g_02752	Syab.g_00461
OG0000944	Syaj.g_02754	Syab.g_00463
OG0000945	Syaj.g_02756	Syab.g_00466
OG0000946	Syaj.g_02761	Syab.g_00473
OG0000947	Syaj.g_02764	Syab.g_00476
OG0000948	Syaj.g_02765	Syab.g_00477
OG0000949	Syaj.g_02474	Syab.g_00212
OG0000950	Syaj.g_02459	Syab.g_00204
OG0000951	Syaj.g_02452	Syab.g_00199
OG0000952	Syaj.g_02446	Syab.g_00191
OG0000953	Syaj.g_02442	Syab.g_00134
OG0000954	Syaj.g_02435	Syab.g_00129
OG0000955	Syaj.g_02434	Syab.g_00128
OG0000956	Syaj.g_02432	Syab.g_00126
OG0000957	Syaj.g_02419	Syab.g_00115
OG0000958	Syaj.g_02418	Syab.g_00114
OG0000959	Syaj.g_02413	Syab.g_00110
OG0000960	Syaj.g_02412	Syab.g_00109
OG0000961	Syaj.g_02402	Syab.g_00100
OG0000962	Syaj.g_02398	Syab.g_00098
OG0000963	Syaj.g_02393	Syab.g_00093
OG0000964	Syaj.g_02392	Syab.g_00092
OG0000965	Syaj.g_02391	Syab.g_00091
OG0000966	Syaj.g_02370	Syab.g_00082
OG0000967	Syaj.g_02334	Syab.g_00078
OG0000968	Syaj.g_02363	Syab.g_00075
OG0000969	Syaj.g_02338	Syab.g_00073
OG0000970	Syaj.g_02337	Syab.g_00072
OG0000971	Syaj.g_02331	Syab.g_00070
OG0000972	Syaj.g_02330	Syab.g_00069
OG0000973	Syaj.g_02329	Syab.g_00068
OG0000974	Syaj.g_02328	Syab.g_00067
OG0000975	Syaj.g_02327	Syab.g_00066
OG0000976	Syaj.g_02326	Syab.g_00065
OG0000977	Syaj.g_02324	Syab.g_00063
OG0000978	Syaj.g_02322	Syab.g_00062
OG0000979	Syaj.g_02319	Syab.g_00059
OG0000980	Syaj.g_02316	Syab.g_00056
OG0000981	Syaj.g_02313	Syab.g_00053
OG0000982	Syaj.g_02112	Syab.g_02756
OG0000983	Syaj.g_02113	Syab.g_02757
OG0000984	Syaj.g_02114	Syab.g_02758
OG0000985	Syaj.g_02116	Syab.g_02762
OG0000986	Syaj.g_02123	Syab.g_02764
OG0000987	Syaj.g_02125	Syab.g_02768
OG0000988	Syaj.g_02131	Syab.g_02774
OG0000989	Syaj.g_02142	Syab.g_02792
OG0000990	Syaj.g_02165	Syab.g_02811
OG0000991	Syaj.g_02168	Syab.g_02818
OG0000992	Syaj.g_02171	Syab.g_02821
OG0000993	Syaj.g_02173	Syab.g_02822
OG0000994	Syaj.g_02177	Syab.g_02826
OG0000995	Syaj.g_02182	Syab.g_02835
OG0000996	Syaj.g_02221	Syab.g_02866
OG0000997	Syaj.g_02228	Syab.g_02875
OG0000998	Syaj.g_02230	Syab.g_02877
OG0000999	Syaj.g_02231	Syab.g_02878
OG0001000	Syaj.g_02236	Syab.g_02881
OG0001001	Syaj.g_02241	Syab.g_02888
OG0001002	Syaj.g_02248	Syab.g_02900
OG0001003	Syaj.g_02250	Syab.g_02902
OG0001004	Syaj.g_02251	Syab.g_02903
OG0001005	Syaj.g_02252	Syab.g_02905
OG0001006	Syaj.g_02260	Syab.g_02912
OG0001007	Syaj.g_02262	Syab.g_02914
OG0001008	Syaj.g_01554	Syab.g_00584
OG0001009	Syaj.g_02294	Syab.g_00033
OG0001010	Syaj.g_02295	Syab.g_00034
OG0001011	Syaj.g_02296	Syab.g_00035
OG0001012	Syaj.g_02108	Syab.g_02752
OG0001014	Syaj.g_02083	Syab.g_02712
OG0001015	Syaj.g_02082	Syab.g_02711
OG0001016	Syaj.g_01824	Syab.g_02439
OG0001017	Syaj.g_01830	Syab.g_02445
OG0001018	Syaj.g_01832	Syab.g_02447
OG0001019	Syaj.g_01849	Syab.g_02469
OG0001020	Syaj.g_01862	Syab.g_02477
OG0001021	Syaj.g_01867	Syab.g_02481
OG0001022	Syaj.g_01872	Syab.g_02485
OG0001023	Syaj.g_01873	Syab.g_02486
OG0001024	Syaj.g_01877	Syab.g_02490
OG0001025	Syaj.g_01884	Syab.g_02497
OG0001026	Syaj.g_01897	Syab.g_02510
OG0001027	Syaj.g_01903	Syab.g_02515
OG0001028	Syaj.g_01905	Syab.g_02517
OG0001029	Syaj.g_01907	Syab.g_02519
OG0001030	Syaj.g_01933	Syab.g_02540
OG0001031	Syaj.g_02012	Syab.g_02615
OG0001032	Syaj.g_02015	Syab.g_02617
OG0001033	Syaj.g_02044	Syab.g_02675
OG0001034	Syaj.g_02875	Syab.g_02370
OG0001035	Syaj.g_02603	Syab.g_00335
OG0001036	Syaj.g_02599	Syab.g_00327
OG0001037	Syaj.g_02597	Syab.g_00325
OG0001038	Syaj.g_02567	Syab.g_00297
OG0001039	Syaj.g_02564	Syab.g_00294
OG0001040	Syaj.g_02561	Syab.g_00291
OG0001041	Syaj.g_02556	Syab.g_00286
OG0001042	Syaj.g_02527	Syab.g_00254
OG0001043	Syaj.g_02523	Syab.g_00250
OG0001044	Syaj.g_02804	Syab.g_00522
OG0001045	Syaj.g_02817	Syab.g_00534
OG0001046	Syaj.g_00851	Syab.g_01352
OG0001047	Syaj.g_01552	Syab.g_00586
OG0001048	Syaj.g_01551	Syab.g_00587
OG0001049	Syaj.g_01548	Syab.g_00590
OG0001050	Syaj.g_01547	Syab.g_00591
OG0001051	Syaj.g_01546	Syab.g_00592
OG0001052	Syaj.g_01448	Syab.g_00693
OG0001053	Syaj.g_00075	Syab.g_02099
OG0001054	Syaj.g_00092	Syab.g_02118
OG0001055	Syaj.g_00113	Syab.g_02139
OG0001056	Syaj.g_00149	Syab.g_02036
OG0001057	Syaj.g_00160	Syab.g_00882
OG0001058	Syaj.g_00183	Syab.g_02014
OG0001059	Syaj.g_00187	Syab.g_02010
OG0001060	Syaj.g_00193	Syab.g_02003
OG0001061	Syaj.g_00214	Syab.g_01985
OG0001062	Syaj.g_00216	Syab.g_01983
OG0001063	Syaj.g_00222	Syab.g_01979
OG0001064	Syaj.g_00223	Syab.g_01978
OG0001065	Syaj.g_00224	Syab.g_01976
OG0001066	Syaj.g_00225	Syab.g_01975
OG0001067	Syaj.g_00226	Syab.g_01974
OG0001068	Syaj.g_00227	Syab.g_01973
OG0001069	Syaj.g_00228	Syab.g_01972
OG0001070	Syaj.g_00231	Syab.g_01968
OG0001071	Syaj.g_00232	Syab.g_01967
OG0001072	Syaj.g_00236	Syab.g_01962
OG0001073	Syaj.g_00254	Syab.g_01947
OG0001074	Syaj.g_01327	Syab.g_01815
OG0001075	Syaj.g_01325	Syab.g_01919
OG0001076	Syaj.g_01305	Syab.g_01897
OG0001077	Syaj.g_01294	Syab.g_01887
OG0001079	Syaj.g_01269	Syab.g_01856
OG0001080	Syaj.g_01135	Syab.g_01756
OG0001081	Syaj.g_00699	Syab.g_01530
OG0001082	Syaj.g_00700	Syab.g_01531
OG0001083	Syaj.g_00709	Syab.g_01540
OG0001084	Syaj.g_00711	Syab.g_01543
OG0001085	Syaj.g_00721	Syab.g_01563
OG0001086	Syaj.g_00723	Syab.g_01565
OG0001087	Syaj.g_00498	Syab.g_01167
OG0001088	Syaj.g_00494	Syab.g_01170
OG0001089	Syaj.g_00439	Syab.g_01198
OG0001090	Syaj.g_00959	Syab.g_01267
OG0001091	Syaj.g_00957	Syab.g_01270
OG0001092	Syaj.g_00954	Syab.g_01272
OG0001093	Syaj.g_00948	Syab.g_01664
OG0001094	Syaj.g_01032	Syab.g_01567
OG0001095	Syaj.g_01008	Syab.g_01287
OG0001096	Syaj.g_00988	Syab.g_01693
OG0001097	Syaj.g_00371	Syab.g_01718
OG0001098	Syaj.g_01132	Syab.g_01497
OG0001099	Syaj.g_01906	Syab.g_02518
OG0001100	Syaj.g_00732	Syab.g_01640
OG0001101	Syaj.g_00734	Syab.g_01639
OG0001102	Syaj.g_00737	Syab.g_01636
