Orthogroup	Syaj	Prao
OG0000572	Syaj.g_00230	Prao.g_00025
OG0000573	Syaj.g_00238	Prao.g_00030
OG0000574	Syaj.g_00242	Prao.g_00031
OG0000575	Syaj.g_00247	Prao.g_00035
OG0000576	Syaj.g_00249	Prao.g_00037
OG0000577	Syaj.g_00250	Prao.g_00038
OG0000578	Syaj.g_00251	Prao.g_00039
OG0000579	Syaj.g_00252	Prao.g_00040
OG0000580	Syaj.g_00253	Prao.g_00041
OG0000581	Syaj.g_00261	Prao.g_00043
OG0000582	Syaj.g_01338	Prao.g_00046
OG0000583	Syaj.g_01337	Prao.g_00047
OG0000584	Syaj.g_01336	Prao.g_00048
OG0000585	Syaj.g_01334	Prao.g_00050
OG0000586	Syaj.g_01333	Prao.g_00051
OG0000587	Syaj.g_01331	Prao.g_00052
OG0000588	Syaj.g_01313	Prao.g_00056
OG0000589	Syaj.g_01308	Prao.g_00060
OG0000590	Syaj.g_01307	Prao.g_00061
OG0000591	Syaj.g_01299	Prao.g_00064
OG0000592	Syaj.g_01298	Prao.g_00065
OG0000593	Syaj.g_01287	Prao.g_00071
OG0000594	Syaj.g_01286	Prao.g_00072
OG0000595	Syaj.g_01285	Prao.g_00073
OG0000596	Syaj.g_01280	Prao.g_00077
OG0000597	Syaj.g_01277	Prao.g_00079
OG0000598	Syaj.g_01276	Prao.g_00080
OG0000599	Syaj.g_01273	Prao.g_00083
OG0000600	Syaj.g_01272	Prao.g_00084
OG0000601	Syaj.g_01271	Prao.g_00085
OG0000602	Syaj.g_01266	Prao.g_00087
OG0000603	Syaj.g_01265	Prao.g_00088
OG0000604	Syaj.g_01262	Prao.g_00089
OG0000605	Syaj.g_01153	Prao.g_00090
OG0000606	Syaj.g_00698	Prao.g_00093
OG0000607	Syaj.g_00702	Prao.g_00096
OG0000608	Syaj.g_00703	Prao.g_00097
OG0000609	Syaj.g_00705	Prao.g_00098
OG0000610	Syaj.g_00714	Prao.g_00103
OG0000611	Syaj.g_00717	Prao.g_00106
OG0000612	Syaj.g_00718	Prao.g_00107
OG0000613	Syaj.g_02500	Prao.g_00112
OG0000614	Syaj.g_00480	Prao.g_00130
OG0000615	Syaj.g_01065	Prao.g_00138
OG0000616	Syaj.g_02245	Prao.g_00142
OG0000617	Syaj.g_00952	Prao.g_00654
OG0000618	Syaj.g_00951	Prao.g_00655
OG0000619	Syaj.g_00950	Prao.g_00656
OG0000620	Syaj.g_00945	Prao.g_00659
OG0000621	Syaj.g_00944	Prao.g_00660
OG0000622	Syaj.g_00943	Prao.g_00661
OG0000623	Syaj.g_00942	Prao.g_00662
OG0000624	Syaj.g_00940	Prao.g_00663
OG0000625	Syaj.g_00939	Prao.g_00664
OG0000626	Syaj.g_00938	Prao.g_00665
OG0000627	Syaj.g_00765	Prao.g_00666
OG0000628	Syaj.g_00766	Prao.g_00667
OG0000629	Syaj.g_00769	Prao.g_00668
OG0000630	Syaj.g_00773	Prao.g_00671
OG0000631	Syaj.g_00786	Prao.g_00732
OG0000632	Syaj.g_00787	Prao.g_00733
OG0000633	Syaj.g_00789	Prao.g_00734
OG0000634	Syaj.g_01030	Prao.g_00737
OG0000635	Syaj.g_01029	Prao.g_00738
OG0000636	Syaj.g_01024	Prao.g_00740
OG0000637	Syaj.g_01022	Prao.g_00742
OG0000638	Syaj.g_01021	Prao.g_00743
OG0000639	Syaj.g_01020	Prao.g_00744
OG0000640	Syaj.g_01019	Prao.g_00745
OG0000641	Syaj.g_01015	Prao.g_00749
OG0000642	Syaj.g_01014	Prao.g_00750
OG0000643	Syaj.g_01012	Prao.g_00751
OG0000644	Syaj.g_01011	Prao.g_00752
OG0000645	Syaj.g_01009	Prao.g_00753
OG0000646	Syaj.g_01006	Prao.g_00755
OG0000647	Syaj.g_01004	Prao.g_00756
OG0000648	Syaj.g_01001	Prao.g_00758
OG0000649	Syaj.g_01000	Prao.g_00759
OG0000650	Syaj.g_00999	Prao.g_00760
OG0000651	Syaj.g_00998	Prao.g_00761
OG0000652	Syaj.g_00997	Prao.g_00762
OG0000653	Syaj.g_00991	Prao.g_00764
OG0000654	Syaj.g_00990	Prao.g_00765
OG0000655	Syaj.g_00989	Prao.g_00766
OG0000656	Syaj.g_00986	Prao.g_00769
OG0000657	Syaj.g_00382	Prao.g_00777
OG0000658	Syaj.g_00379	Prao.g_00778
OG0000659	Syaj.g_00378	Prao.g_00779
OG0000660	Syaj.g_00374	Prao.g_00783
OG0000661	Syaj.g_00372	Prao.g_00785
OG0000662	Syaj.g_00370	Prao.g_00787
OG0000663	Syaj.g_00367	Prao.g_00789
OG0000664	Syaj.g_00358	Prao.g_00790
OG0000665	Syaj.g_01243	Prao.g_00794
OG0000666	Syaj.g_01154	Prao.g_00795
OG0000667	Syaj.g_02661	Prao.g_00799
OG0000668	Syaj.g_00816	Prao.g_00829
OG0000669	Syaj.g_00730	Prao.g_00837
OG0000670	Syaj.g_00733	Prao.g_00839
OG0000671	Syaj.g_00735	Prao.g_00841
OG0000672	Syaj.g_00739	Prao.g_00843
OG0000673	Syaj.g_00742	Prao.g_00846
OG0000674	Syaj.g_00744	Prao.g_00848
OG0000675	Syaj.g_00757	Prao.g_00849
OG0000676	Syaj.g_00759	Prao.g_00851
OG0000677	Syaj.g_00760	Prao.g_00852
OG0000678	Syaj.g_01075	Prao.g_00854
OG0000679	Syaj.g_01061	Prao.g_00858
OG0000680	Syaj.g_01060	Prao.g_00859
OG0000681	Syaj.g_01057	Prao.g_00861
OG0000682	Syaj.g_01056	Prao.g_00862
OG0000683	Syaj.g_01055	Prao.g_00863
OG0000684	Syaj.g_01051	Prao.g_00864
OG0000685	Syaj.g_01049	Prao.g_00866
OG0000686	Syaj.g_01048	Prao.g_00867
OG0000687	Syaj.g_01047	Prao.g_00868
OG0000688	Syaj.g_01041	Prao.g_00871
OG0000689	Syaj.g_01039	Prao.g_00872
OG0000690	Syaj.g_01038	Prao.g_00873
OG0000691	Syaj.g_01037	Prao.g_00874
OG0000692	Syaj.g_01036	Prao.g_00876
OG0000693	Syaj.g_01034	Prao.g_00877
OG0000694	Syaj.g_01033	Prao.g_00878
OG0000695	Syaj.g_00791	Prao.g_00880
OG0000696	Syaj.g_00792	Prao.g_00881
OG0000697	Syaj.g_00932	Prao.g_00882
OG0000698	Syaj.g_00929	Prao.g_00885
OG0000699	Syaj.g_00928	Prao.g_00886
OG0000700	Syaj.g_00927	Prao.g_00887
OG0000701	Syaj.g_00926	Prao.g_00888
OG0000702	Syaj.g_00916	Prao.g_00890
OG0000703	Syaj.g_00915	Prao.g_00891
OG0000704	Syaj.g_00913	Prao.g_00892
OG0000705	Syaj.g_00906	Prao.g_00896
OG0000706	Syaj.g_00905	Prao.g_00897
OG0000707	Syaj.g_00904	Prao.g_00898
OG0000708	Syaj.g_00901	Prao.g_00899
OG0000709	Syaj.g_00872	Prao.g_00903
OG0000710	Syaj.g_00867	Prao.g_00906
OG0000711	Syaj.g_00839	Prao.g_00923
OG0000712	Syaj.g_00837	Prao.g_00925
OG0000713	Syaj.g_00836	Prao.g_00926
OG0000714	Syaj.g_00834	Prao.g_00927
OG0000715	Syaj.g_00832	Prao.g_00929
OG0000716	Syaj.g_00825	Prao.g_00931
OG0000717	Syaj.g_00824	Prao.g_00932
OG0000718	Syaj.g_00820	Prao.g_00943
OG0000719	Syaj.g_00818	Prao.g_00945
OG0000720	Syaj.g_00805	Prao.g_00954
OG0000721	Syaj.g_00803	Prao.g_00956
OG0000722	Syaj.g_00802	Prao.g_00957
OG0000723	Syaj.g_00934	Prao.g_00960
OG0000724	Syaj.g_00421	Prao.g_00969
OG0000725	Syaj.g_00430	Prao.g_00975
OG0000726	Syaj.g_00431	Prao.g_00976
OG0000727	Syaj.g_00432	Prao.g_00977
OG0000728	Syaj.g_00434	Prao.g_00979
OG0000729	Syaj.g_02397	Prao.g_01027
OG0000730	Syaj.g_02802	Prao.g_01156
OG0000731	Syaj.g_02814	Prao.g_01152
OG0000732	Syaj.g_02315	Prao.g_01143
OG0000733	Syaj.g_02151	Prao.g_01121
OG0000734	Syaj.g_01895	Prao.g_01104
OG0000735	Syaj.g_00286	Prao.g_01102
OG0000736	Syaj.g_00287	Prao.g_01101
OG0000737	Syaj.g_00288	Prao.g_01100
OG0000738	Syaj.g_00293	Prao.g_01096
OG0000739	Syaj.g_00295	Prao.g_01095
OG0000740	Syaj.g_00296	Prao.g_01094
OG0000741	Syaj.g_00299	Prao.g_01093
OG0000742	Syaj.g_00301	Prao.g_01090
OG0000743	Syaj.g_00303	Prao.g_01088
OG0000744	Syaj.g_00304	Prao.g_01087
OG0000745	Syaj.g_00306	Prao.g_01086
OG0000746	Syaj.g_00308	Prao.g_01084
OG0000747	Syaj.g_00309	Prao.g_01083
OG0000748	Syaj.g_00319	Prao.g_01080
OG0000749	Syaj.g_00322	Prao.g_01079
OG0000750	Syaj.g_00323	Prao.g_01078
OG0000751	Syaj.g_00331	Prao.g_01076
OG0000752	Syaj.g_00333	Prao.g_01074
OG0000753	Syaj.g_00336	Prao.g_01071
OG0000754	Syaj.g_00643	Prao.g_01068
OG0000755	Syaj.g_00631	Prao.g_01065
OG0000756	Syaj.g_00625	Prao.g_01064
OG0000757	Syaj.g_00614	Prao.g_01058
OG0000758	Syaj.g_00613	Prao.g_01057
OG0000759	Syaj.g_00612	Prao.g_01056
OG0000760	Syaj.g_00611	Prao.g_01055
OG0000761	Syaj.g_00609	Prao.g_01054
OG0000762	Syaj.g_00603	Prao.g_01053
OG0000763	Syaj.g_00597	Prao.g_01051
OG0000764	Syaj.g_00596	Prao.g_01050
OG0000765	Syaj.g_00577	Prao.g_01041
OG0000766	Syaj.g_00576	Prao.g_01040
OG0000767	Syaj.g_00574	Prao.g_01038
OG0000768	Syaj.g_00573	Prao.g_01037
OG0000769	Syaj.g_00571	Prao.g_01035
OG0000770	Syaj.g_00567	Prao.g_01033
OG0000771	Syaj.g_00415	Prao.g_00014
OG0000772	Syaj.g_01208	Prao.g_01305
OG0000773	Syaj.g_00280	Prao.g_01285
OG0000774	Syaj.g_01502	Prao.g_01283
OG0000775	Syaj.g_01504	Prao.g_01281
OG0000776	Syaj.g_01505	Prao.g_01280
OG0000777	Syaj.g_01506	Prao.g_01279
OG0000778	Syaj.g_01507	Prao.g_01278
OG0000779	Syaj.g_01513	Prao.g_01274
OG0000780	Syaj.g_01517	Prao.g_01273
OG0000781	Syaj.g_01521	Prao.g_01270
OG0000782	Syaj.g_01522	Prao.g_01269
OG0000783	Syaj.g_01524	Prao.g_01268
OG0000784	Syaj.g_01525	Prao.g_01267
OG0000785	Syaj.g_01526	Prao.g_01265
OG0000786	Syaj.g_00265	Prao.g_01263
OG0000787	Syaj.g_00264	Prao.g_01262
OG0000788	Syaj.g_01270	Prao.g_01252
OG0000789	Syaj.g_01121	Prao.g_01249
OG0000790	Syaj.g_00054	Prao.g_01234
OG0000791	Syaj.g_00053	Prao.g_01232
OG0000792	Syaj.g_00052	Prao.g_01231
OG0000793	Syaj.g_00047	Prao.g_01228
OG0000794	Syaj.g_00046	Prao.g_01227
OG0000795	Syaj.g_00045	Prao.g_01226
OG0000796	Syaj.g_00039	Prao.g_01222
OG0000797	Syaj.g_00038	Prao.g_01221
OG0000799	Syaj.g_01352	Prao.g_01379
OG0000800	Syaj.g_01354	Prao.g_01380
OG0000801	Syaj.g_01355	Prao.g_01381
OG0000802	Syaj.g_01359	Prao.g_01383
OG0000803	Syaj.g_01363	Prao.g_01385
OG0000804	Syaj.g_01366	Prao.g_01386
OG0000805	Syaj.g_01369	Prao.g_01388
OG0000806	Syaj.g_01370	Prao.g_01390
OG0000807	Syaj.g_01372	Prao.g_01391
OG0000808	Syaj.g_01373	Prao.g_01392
OG0000809	Syaj.g_01376	Prao.g_01395
OG0000810	Syaj.g_01377	Prao.g_01396
OG0000811	Syaj.g_01385	Prao.g_01400
OG0000812	Syaj.g_01387	Prao.g_01402
OG0000813	Syaj.g_01388	Prao.g_01403
OG0000814	Syaj.g_01390	Prao.g_01405
OG0000815	Syaj.g_01391	Prao.g_01406
OG0000816	Syaj.g_01392	Prao.g_01408
OG0000817	Syaj.g_01393	Prao.g_01409
OG0000818	Syaj.g_01399	Prao.g_01414
OG0000819	Syaj.g_01400	Prao.g_01415
OG0000820	Syaj.g_01401	Prao.g_01416
OG0000821	Syaj.g_01412	Prao.g_01419
OG0000822	Syaj.g_01414	Prao.g_01420
OG0000823	Syaj.g_01415	Prao.g_01421
OG0000824	Syaj.g_01421	Prao.g_01424
OG0000825	Syaj.g_01422	Prao.g_01425
OG0000826	Syaj.g_01423	Prao.g_01426
OG0000827	Syaj.g_01424	Prao.g_01427
OG0000828	Syaj.g_01427	Prao.g_01430
OG0000829	Syaj.g_01428	Prao.g_01431
OG0000830	Syaj.g_01429	Prao.g_01432
OG0000831	Syaj.g_01431	Prao.g_01434
OG0000832	Syaj.g_01635	Prao.g_01440
OG0000833	Syaj.g_01647	Prao.g_01448
OG0000834	Syaj.g_01649	Prao.g_01449
OG0000835	Syaj.g_01650	Prao.g_01450
OG0000836	Syaj.g_01654	Prao.g_01451
OG0000837	Syaj.g_01661	Prao.g_01452
OG0000838	Syaj.g_01665	Prao.g_01454
OG0000839	Syaj.g_01666	Prao.g_01455
OG0000840	Syaj.g_01667	Prao.g_01456
OG0000841	Syaj.g_01668	Prao.g_01457
OG0000842	Syaj.g_01669	Prao.g_01458
OG0000843	Syaj.g_01670	Prao.g_01459
OG0000844	Syaj.g_01680	Prao.g_01460
OG0000845	Syaj.g_01681	Prao.g_01461
OG0000846	Syaj.g_01682	Prao.g_01462
OG0000847	Syaj.g_01683	Prao.g_01463
OG0000848	Syaj.g_01685	Prao.g_01464
OG0000849	Syaj.g_01686	Prao.g_01465
OG0000850	Syaj.g_01689	Prao.g_01467
OG0000851	Syaj.g_01694	Prao.g_01468
OG0000852	Syaj.g_01695	Prao.g_01469
OG0000853	Syaj.g_01699	Prao.g_01473
OG0000854	Syaj.g_01701	Prao.g_01475
OG0000855	Syaj.g_01702	Prao.g_01476
OG0000856	Syaj.g_01296	Prao.g_01491
OG0000857	Syaj.g_01005	Prao.g_01519
OG0000858	Syaj.g_01708	Prao.g_01546
OG0000859	Syaj.g_01709	Prao.g_01547
OG0000860	Syaj.g_01723	Prao.g_01554
OG0000861	Syaj.g_01724	Prao.g_01555
OG0000862	Syaj.g_01725	Prao.g_01556
OG0000863	Syaj.g_01728	Prao.g_01558
OG0000864	Syaj.g_01729	Prao.g_01559
OG0000865	Syaj.g_01730	Prao.g_01560
OG0000866	Syaj.g_01731	Prao.g_01561
OG0000867	Syaj.g_01732	Prao.g_01562
OG0000868	Syaj.g_01734	Prao.g_01563
OG0000869	Syaj.g_01742	Prao.g_01567
OG0000870	Syaj.g_01747	Prao.g_01572
OG0000871	Syaj.g_01748	Prao.g_01573
OG0000872	Syaj.g_01756	Prao.g_01574
OG0000873	Syaj.g_01759	Prao.g_01577
OG0000874	Syaj.g_01754	Prao.g_01580
OG0000875	Syaj.g_01762	Prao.g_01581
OG0000876	Syaj.g_02084	Prao.g_01582
OG0000877	Syaj.g_01586	Prao.g_01584
OG0000878	Syaj.g_01587	Prao.g_01585
OG0000879	Syaj.g_01588	Prao.g_01586
OG0000880	Syaj.g_01589	Prao.g_01587
OG0000881	Syaj.g_01595	Prao.g_01591
OG0000882	Syaj.g_01599	Prao.g_01596
OG0000883	Syaj.g_01601	Prao.g_01597
OG0000884	Syaj.g_01603	Prao.g_01599
OG0000885	Syaj.g_01604	Prao.g_01600
OG0000886	Syaj.g_01605	Prao.g_01601
OG0000887	Syaj.g_01606	Prao.g_01602
OG0000888	Syaj.g_01608	Prao.g_01604
OG0000889	Syaj.g_01610	Prao.g_01606
OG0000890	Syaj.g_01615	Prao.g_01607
OG0000891	Syaj.g_01616	Prao.g_01608
OG0000892	Syaj.g_01620	Prao.g_01610
OG0000893	Syaj.g_02636	Prao.g_01615
OG0000894	Syaj.g_02639	Prao.g_01617
OG0000895	Syaj.g_02643	Prao.g_01620
OG0000896	Syaj.g_02644	Prao.g_01621
OG0000897	Syaj.g_02646	Prao.g_01623
OG0000898	Syaj.g_02647	Prao.g_01624
OG0000899	Syaj.g_02648	Prao.g_01625
OG0000900	Syaj.g_02649	Prao.g_01626
OG0000901	Syaj.g_02654	Prao.g_01629
OG0000902	Syaj.g_02656	Prao.g_01631
OG0000903	Syaj.g_02689	Prao.g_01634
OG0000904	Syaj.g_02684	Prao.g_01636
OG0000905	Syaj.g_02678	Prao.g_01641
OG0000906	Syaj.g_02676	Prao.g_01642
OG0000907	Syaj.g_02692	Prao.g_01645
OG0000908	Syaj.g_02695	Prao.g_01648
OG0000909	Syaj.g_02696	Prao.g_01649
OG0000910	Syaj.g_02697	Prao.g_01650
OG0000911	Syaj.g_02699	Prao.g_01652
OG0000912	Syaj.g_02700	Prao.g_01653
OG0000913	Syaj.g_02701	Prao.g_01654
OG0000914	Syaj.g_02702	Prao.g_01655
OG0000915	Syaj.g_02704	Prao.g_01656
OG0000916	Syaj.g_02705	Prao.g_01657
OG0000917	Syaj.g_02706	Prao.g_01658
OG0000918	Syaj.g_02707	Prao.g_01659
OG0000919	Syaj.g_02708	Prao.g_01660
OG0000920	Syaj.g_02709	Prao.g_01661
OG0000921	Syaj.g_02710	Prao.g_01662
OG0000922	Syaj.g_02711	Prao.g_01663
OG0000923	Syaj.g_02715	Prao.g_01667
OG0000924	Syaj.g_02716	Prao.g_01668
OG0000925	Syaj.g_02717	Prao.g_01669
OG0000926	Syaj.g_02718	Prao.g_01670
OG0000927	Syaj.g_02720	Prao.g_01672
OG0000928	Syaj.g_02721	Prao.g_01673
OG0000929	Syaj.g_02722	Prao.g_01674
OG0000930	Syaj.g_02723	Prao.g_01675
OG0000931	Syaj.g_02724	Prao.g_01676
OG0000932	Syaj.g_02725	Prao.g_01677
OG0000933	Syaj.g_02731	Prao.g_01681
OG0000934	Syaj.g_02733	Prao.g_01683
OG0000935	Syaj.g_02734	Prao.g_01684
OG0000936	Syaj.g_02735	Prao.g_01685
OG0000937	Syaj.g_02736	Prao.g_01686
OG0000938	Syaj.g_02739	Prao.g_01688
OG0000939	Syaj.g_02740	Prao.g_01689
OG0000940	Syaj.g_02747	Prao.g_01696
OG0000941	Syaj.g_02749	Prao.g_01698
OG0000942	Syaj.g_02751	Prao.g_01700
OG0000943	Syaj.g_02752	Prao.g_01701
OG0000944	Syaj.g_02754	Prao.g_01702
OG0000945	Syaj.g_02756	Prao.g_01703
OG0000946	Syaj.g_02761	Prao.g_01707
OG0000947	Syaj.g_02764	Prao.g_01709
OG0000948	Syaj.g_02765	Prao.g_01710
OG0000949	Syaj.g_02474	Prao.g_01713
OG0000950	Syaj.g_02459	Prao.g_01718
OG0000951	Syaj.g_02452	Prao.g_01722
OG0000952	Syaj.g_02446	Prao.g_01726
OG0000953	Syaj.g_02442	Prao.g_01729
OG0000954	Syaj.g_02435	Prao.g_01733
OG0000955	Syaj.g_02434	Prao.g_01734
OG0000956	Syaj.g_02432	Prao.g_01736
OG0000957	Syaj.g_02419	Prao.g_01741
OG0000958	Syaj.g_02418	Prao.g_01742
OG0000959	Syaj.g_02413	Prao.g_01746
OG0000960	Syaj.g_02412	Prao.g_01747
OG0000961	Syaj.g_02402	Prao.g_01749
OG0000962	Syaj.g_02398	Prao.g_01751
OG0000963	Syaj.g_02393	Prao.g_01755
OG0000964	Syaj.g_02392	Prao.g_01756
OG0000965	Syaj.g_02391	Prao.g_01757
OG0000966	Syaj.g_02370	Prao.g_01764
OG0000967	Syaj.g_02334	Prao.g_01769
OG0000968	Syaj.g_02363	Prao.g_01771
OG0000969	Syaj.g_02338	Prao.g_01772
OG0000970	Syaj.g_02337	Prao.g_01773
OG0000971	Syaj.g_02331	Prao.g_01774
OG0000972	Syaj.g_02330	Prao.g_01775
OG0000973	Syaj.g_02329	Prao.g_01776
OG0000974	Syaj.g_02328	Prao.g_01777
OG0000975	Syaj.g_02327	Prao.g_01778
OG0000976	Syaj.g_02326	Prao.g_01779
OG0000977	Syaj.g_02324	Prao.g_01780
OG0000978	Syaj.g_02322	Prao.g_01781
OG0000979	Syaj.g_02319	Prao.g_01784
OG0000980	Syaj.g_02316	Prao.g_01786
OG0000981	Syaj.g_02313	Prao.g_01788
OG0000982	Syaj.g_02112	Prao.g_01790
OG0000983	Syaj.g_02113	Prao.g_01791
OG0000984	Syaj.g_02114	Prao.g_01792
OG0000985	Syaj.g_02116	Prao.g_01795
OG0000986	Syaj.g_02123	Prao.g_01797
OG0000987	Syaj.g_02125	Prao.g_01798
OG0000988	Syaj.g_02131	Prao.g_01801
OG0000989	Syaj.g_02142	Prao.g_01805
OG0000990	Syaj.g_02165	Prao.g_01808
OG0000991	Syaj.g_02168	Prao.g_01809
OG0000992	Syaj.g_02171	Prao.g_01811
OG0000993	Syaj.g_02173	Prao.g_01812
OG0000994	Syaj.g_02177	Prao.g_01813
OG0000995	Syaj.g_02182	Prao.g_01817
OG0000996	Syaj.g_02221	Prao.g_01818
OG0000997	Syaj.g_02228	Prao.g_01819
OG0000998	Syaj.g_02230	Prao.g_01821
OG0000999	Syaj.g_02231	Prao.g_01822
OG0001000	Syaj.g_02236	Prao.g_01825
OG0001001	Syaj.g_02241	Prao.g_01827
OG0001002	Syaj.g_02248	Prao.g_01831
OG0001003	Syaj.g_02250	Prao.g_01833
OG0001004	Syaj.g_02251	Prao.g_01834
OG0001005	Syaj.g_02252	Prao.g_01835
OG0001006	Syaj.g_02260	Prao.g_01839
OG0001007	Syaj.g_02262	Prao.g_01841
OG0001008	Syaj.g_01554	Prao.g_00541
OG0001009	Syaj.g_02294	Prao.g_00174
OG0001010	Syaj.g_02295	Prao.g_00175
OG0001011	Syaj.g_02296	Prao.g_00176
OG0001012	Syaj.g_02108	Prao.g_00189
OG0001014	Syaj.g_02083	Prao.g_00197
OG0001015	Syaj.g_02082	Prao.g_00198
OG0001016	Syaj.g_01824	Prao.g_00212
OG0001017	Syaj.g_01830	Prao.g_00216
OG0001018	Syaj.g_01832	Prao.g_00219
OG0001019	Syaj.g_01849	Prao.g_00228
OG0001020	Syaj.g_01862	Prao.g_00229
OG0001021	Syaj.g_01867	Prao.g_00230
OG0001022	Syaj.g_01872	Prao.g_00233
OG0001023	Syaj.g_01873	Prao.g_00234
OG0001024	Syaj.g_01877	Prao.g_00237
OG0001025	Syaj.g_01884	Prao.g_00243
OG0001026	Syaj.g_01897	Prao.g_00249
OG0001027	Syaj.g_01903	Prao.g_00250
OG0001028	Syaj.g_01905	Prao.g_00252
OG0001029	Syaj.g_01907	Prao.g_00254
OG0001030	Syaj.g_01933	Prao.g_00269
OG0001031	Syaj.g_02012	Prao.g_00324
OG0001032	Syaj.g_02015	Prao.g_00325
OG0001033	Syaj.g_02044	Prao.g_00346
OG0001034	Syaj.g_02875	Prao.g_00374
OG0001035	Syaj.g_02603	Prao.g_00392
OG0001036	Syaj.g_02599	Prao.g_00397
OG0001037	Syaj.g_02597	Prao.g_00398
OG0001038	Syaj.g_02567	Prao.g_00415
OG0001039	Syaj.g_02564	Prao.g_00418
OG0001040	Syaj.g_02561	Prao.g_00420
OG0001041	Syaj.g_02556	Prao.g_00424
OG0001042	Syaj.g_02527	Prao.g_00441
OG0001043	Syaj.g_02523	Prao.g_00442
OG0001044	Syaj.g_02804	Prao.g_00469
OG0001045	Syaj.g_02817	Prao.g_00477
OG0001046	Syaj.g_00851	Prao.g_00513
OG0001047	Syaj.g_01552	Prao.g_00543
OG0001048	Syaj.g_01551	Prao.g_00544
OG0001049	Syaj.g_01548	Prao.g_00546
OG0001050	Syaj.g_01547	Prao.g_00547
OG0001051	Syaj.g_01546	Prao.g_00548
OG0001052	Syaj.g_01448	Prao.g_00577
OG0001053	Syaj.g_00075	Prao.g_00589
OG0001054	Syaj.g_00092	Prao.g_00604
OG0001055	Syaj.g_00113	Prao.g_00623
OG0001056	Syaj.g_00149	Prao.g_01855
OG0001057	Syaj.g_00160	Prao.g_01160
OG0001058	Syaj.g_00183	Prao.g_01168
OG0001059	Syaj.g_00187	Prao.g_01172
OG0001060	Syaj.g_00193	Prao.g_01179
OG0001061	Syaj.g_00214	Prao.g_01866
OG0001062	Syaj.g_00216	Prao.g_01868
OG0001063	Syaj.g_00222	Prao.g_01870
OG0001064	Syaj.g_00223	Prao.g_00018
OG0001065	Syaj.g_00224	Prao.g_00019
OG0001066	Syaj.g_00225	Prao.g_00020
OG0001067	Syaj.g_00226	Prao.g_00021
OG0001068	Syaj.g_00227	Prao.g_00022
OG0001069	Syaj.g_00228	Prao.g_00023
OG0001070	Syaj.g_00231	Prao.g_00026
OG0001071	Syaj.g_00232	Prao.g_00027
OG0001072	Syaj.g_00236	Prao.g_00028
OG0001073	Syaj.g_00254	Prao.g_00042
OG0001074	Syaj.g_01327	Prao.g_00053
OG0001075	Syaj.g_01325	Prao.g_00054
OG0001076	Syaj.g_01305	Prao.g_00063
OG0001077	Syaj.g_01294	Prao.g_00067
OG0001078	Syaj.g_01282	Prao.g_00075
OG0001079	Syaj.g_01269	Prao.g_00086
OG0001080	Syaj.g_01135	Prao.g_00092
OG0001081	Syaj.g_00699	Prao.g_00094
OG0001082	Syaj.g_00700	Prao.g_00095
OG0001083	Syaj.g_00709	Prao.g_00100
OG0001084	Syaj.g_00711	Prao.g_00101
OG0001085	Syaj.g_00721	Prao.g_00109
OG0001086	Syaj.g_00723	Prao.g_00110
OG0001087	Syaj.g_00498	Prao.g_00126
OG0001088	Syaj.g_00494	Prao.g_00127
OG0001089	Syaj.g_00439	Prao.g_00135
OG0001090	Syaj.g_00959	Prao.g_00649
OG0001091	Syaj.g_00957	Prao.g_00651
OG0001092	Syaj.g_00954	Prao.g_00652
OG0001093	Syaj.g_00948	Prao.g_00657
OG0001094	Syaj.g_01032	Prao.g_00735
OG0001095	Syaj.g_01008	Prao.g_00754
OG0001096	Syaj.g_00988	Prao.g_00767
OG0001097	Syaj.g_00371	Prao.g_00786
OG0001098	Syaj.g_01132	Prao.g_00801
OG0001099	Syaj.g_01906	Prao.g_00834
OG0001100	Syaj.g_00732	Prao.g_00838
OG0001101	Syaj.g_00734	Prao.g_00840
OG0001102	Syaj.g_00737	Prao.g_00842
OG0001103	Syaj.g_00740	Prao.g_00844
OG0001104	Syaj.g_01050	Prao.g_00865
OG0001105	Syaj.g_01046	Prao.g_00869
OG0001106	Syaj.g_00912	Prao.g_00893
OG0001107	Syaj.g_00900	Prao.g_00900
OG0001108	Syaj.g_00870	Prao.g_00904
OG0001109	Syaj.g_00868	Prao.g_00905
OG0001110	Syaj.g_00866	Prao.g_00907
OG0001111	Syaj.g_00864	Prao.g_00908
OG0001112	Syaj.g_00862	Prao.g_00909
OG0001113	Syaj.g_00861	Prao.g_00910
OG0001114	Syaj.g_00860	Prao.g_00911
OG0001115	Syaj.g_00856	Prao.g_00913
OG0001116	Syaj.g_00854	Prao.g_00914
OG0001117	Syaj.g_00853	Prao.g_00915
OG0001118	Syaj.g_00852	Prao.g_00916
OG0001119	Syaj.g_00850	Prao.g_00917
OG0001120	Syaj.g_00846	Prao.g_00919
OG0001121	Syaj.g_00630	Prao.g_01124, Prao.g_00922
OG0001122	Syaj.g_00817	Prao.g_00946
OG0001123	Syaj.g_00810	Prao.g_00950
OG0001124	Syaj.g_00808	Prao.g_00952
OG0001125	Syaj.g_00806	Prao.g_00953
OG0001126	Syaj.g_00413	Prao.g_00963
OG0001127	Syaj.g_00414	Prao.g_00964
OG0001128	Syaj.g_00417	Prao.g_00966
OG0001129	Syaj.g_00419	Prao.g_00967
OG0001130	Syaj.g_00420	Prao.g_00968
OG0001131	Syaj.g_01070	Prao.g_01007
OG0001132	Syaj.g_01166	Prao.g_01016
