Orthogroup	Syaj	Syaa
OG0000527	Syaj.g_01446	Syaa.g_01844
OG0000528	Syaj.g_00065	Syaa.g_02054
OG0000529	Syaj.g_00073	Syaa.g_02050
OG0000530	Syaj.g_00076	Syaa.g_02047
OG0000531	Syaj.g_00077	Syaa.g_02046
OG0000532	Syaj.g_00080	Syaa.g_02043
OG0000533	Syaj.g_00081	Syaa.g_02042
OG0000534	Syaj.g_00082	Syaa.g_02041
OG0000535	Syaj.g_00083	Syaa.g_02040
OG0000536	Syaj.g_00084	Syaa.g_02039
OG0000537	Syaj.g_00085	Syaa.g_02038
OG0000538	Syaj.g_00096	Syaa.g_02027
OG0000539	Syaj.g_00097	Syaa.g_02026
OG0000540	Syaj.g_00098	Syaa.g_02025
OG0000541	Syaj.g_00099	Syaa.g_02024
OG0000542	Syaj.g_00102	Syaa.g_02021
OG0000543	Syaj.g_00104	Syaa.g_02019
OG0000544	Syaj.g_00105	Syaa.g_02018
OG0000545	Syaj.g_00107	Syaa.g_02016
OG0000546	Syaj.g_00109	Syaa.g_02014
OG0000547	Syaj.g_00111	Syaa.g_02012
OG0000548	Syaj.g_00112	Syaa.g_02011
OG0000549	Syaj.g_00118	Syaa.g_02003
OG0000550	Syaj.g_00123	Syaa.g_01998
OG0000551	Syaj.g_00128	Syaa.g_01993
OG0000552	Syaj.g_00129	Syaa.g_01992
OG0000553	Syaj.g_00133	Syaa.g_01990
OG0000554	Syaj.g_00145	Syaa.g_01979
OG0000555	Syaj.g_00163	Syaa.g_01961
OG0000556	Syaj.g_00167	Syaa.g_01957
OG0000557	Syaj.g_00178	Syaa.g_01955
OG0000558	Syaj.g_00181	Syaa.g_01953
OG0000559	Syaj.g_00185	Syaa.g_01949
OG0000560	Syaj.g_00188	Syaa.g_01946
OG0000561	Syaj.g_00189	Syaa.g_01945
OG0000562	Syaj.g_00190	Syaa.g_01944
OG0000563	Syaj.g_00191	Syaa.g_01943
OG0000564	Syaj.g_00192	Syaa.g_01942
OG0000565	Syaj.g_00195	Syaa.g_01939
OG0000566	Syaj.g_00199	Syaa.g_01935
OG0000567	Syaj.g_00203	Syaa.g_01931
OG0000568	Syaj.g_00207	Syaa.g_01928
OG0000569	Syaj.g_00208	Syaa.g_01925
OG0000570	Syaj.g_00209	Syaa.g_01924
OG0000571	Syaj.g_00213	Syaa.g_01920
OG0000572	Syaj.g_00230	Syaa.g_01904
OG0000573	Syaj.g_00238	Syaa.g_01896
OG0000574	Syaj.g_00242	Syaa.g_01895
OG0000575	Syaj.g_00247	Syaa.g_01891
OG0000576	Syaj.g_00249	Syaa.g_01889
OG0000577	Syaj.g_00250	Syaa.g_01888
OG0000578	Syaj.g_00251	Syaa.g_01887
OG0000579	Syaj.g_00252	Syaa.g_01886
OG0000580	Syaj.g_00253	Syaa.g_01885
OG0000581	Syaj.g_00261	Syaa.g_01879
OG0000582	Syaj.g_01338	Syaa.g_01687
OG0000583	Syaj.g_01337	Syaa.g_01686
OG0000584	Syaj.g_01336	Syaa.g_01685
OG0000585	Syaj.g_01334	Syaa.g_01683
OG0000586	Syaj.g_01333	Syaa.g_01682
OG0000587	Syaj.g_01331	Syaa.g_01680
OG0000588	Syaj.g_01313	Syaa.g_01666
OG0000589	Syaj.g_01308	Syaa.g_01662
OG0000590	Syaj.g_01307	Syaa.g_01661
OG0000591	Syaj.g_01299	Syaa.g_01653
OG0000592	Syaj.g_01298	Syaa.g_01652
OG0000593	Syaj.g_01287	Syaa.g_01638
OG0000594	Syaj.g_01286	Syaa.g_01637
OG0000595	Syaj.g_01285	Syaa.g_01636
OG0000596	Syaj.g_01280	Syaa.g_01630
OG0000597	Syaj.g_01277	Syaa.g_01627
OG0000598	Syaj.g_01276	Syaa.g_01626
OG0000599	Syaj.g_01273	Syaa.g_01623
OG0000600	Syaj.g_01272	Syaa.g_01622
OG0000601	Syaj.g_01271	Syaa.g_01621
OG0000602	Syaj.g_01266	Syaa.g_01616
OG0000603	Syaj.g_01265	Syaa.g_01615
OG0000604	Syaj.g_01262	Syaa.g_01612
OG0000605	Syaj.g_01153	Syaa.g_01447
OG0000606	Syaj.g_00698	Syaa.g_01055
OG0000607	Syaj.g_00702	Syaa.g_01058
OG0000608	Syaj.g_00703	Syaa.g_01059
OG0000609	Syaj.g_00705	Syaa.g_01061
OG0000610	Syaj.g_00714	Syaa.g_01068
OG0000611	Syaj.g_00717	Syaa.g_01071
OG0000612	Syaj.g_00718	Syaa.g_01072
OG0000613	Syaj.g_02500	Syaa.g_00199
OG0000614	Syaj.g_00480	Syaa.g_00906
OG0000615	Syaj.g_01065	Syaa.g_01113
OG0000616	Syaj.g_02245	Syaa.g_02742
OG0000617	Syaj.g_00952	Syaa.g_01244
OG0000618	Syaj.g_00951	Syaa.g_01245
OG0000619	Syaj.g_00950	Syaa.g_01246
OG0000620	Syaj.g_00945	Syaa.g_01259
OG0000621	Syaj.g_00944	Syaa.g_01260
OG0000622	Syaj.g_00943	Syaa.g_01261
OG0000623	Syaj.g_00942	Syaa.g_01262
OG0000624	Syaj.g_00940	Syaa.g_01264
OG0000625	Syaj.g_00939	Syaa.g_01265
OG0000626	Syaj.g_00938	Syaa.g_01266
OG0000627	Syaj.g_00765	Syaa.g_01414
OG0000628	Syaj.g_00766	Syaa.g_01413
OG0000629	Syaj.g_00769	Syaa.g_01410
OG0000630	Syaj.g_00773	Syaa.g_01406
OG0000631	Syaj.g_00786	Syaa.g_01400
OG0000632	Syaj.g_00787	Syaa.g_01399
OG0000633	Syaj.g_00789	Syaa.g_01397
OG0000634	Syaj.g_01030	Syaa.g_01150
OG0000635	Syaj.g_01029	Syaa.g_01151
OG0000636	Syaj.g_01024	Syaa.g_01153
OG0000637	Syaj.g_01022	Syaa.g_01155
OG0000638	Syaj.g_01021	Syaa.g_01156
OG0000639	Syaj.g_01020	Syaa.g_01157
OG0000640	Syaj.g_01019	Syaa.g_01158
OG0000641	Syaj.g_01015	Syaa.g_01162
OG0000642	Syaj.g_01014	Syaa.g_01163
OG0000643	Syaj.g_01012	Syaa.g_01165
OG0000644	Syaj.g_01011	Syaa.g_01166
OG0000645	Syaj.g_01009	Syaa.g_01184
OG0000646	Syaj.g_01006	Syaa.g_01187
OG0000647	Syaj.g_01004	Syaa.g_01189
OG0000648	Syaj.g_01001	Syaa.g_01191
OG0000649	Syaj.g_01000	Syaa.g_01192
OG0000650	Syaj.g_00999	Syaa.g_01193
OG0000651	Syaj.g_00998	Syaa.g_01194
OG0000652	Syaj.g_00997	Syaa.g_01195
OG0000653	Syaj.g_00991	Syaa.g_01197
OG0000654	Syaj.g_00990	Syaa.g_01198
OG0000655	Syaj.g_00989	Syaa.g_01199
OG0000656	Syaj.g_00986	Syaa.g_01202
OG0000657	Syaj.g_00382	Syaa.g_00838
OG0000658	Syaj.g_00379	Syaa.g_00836
OG0000659	Syaj.g_00378	Syaa.g_00835
OG0000660	Syaj.g_00374	Syaa.g_00831
OG0000661	Syaj.g_00372	Syaa.g_00829
OG0000662	Syaj.g_00370	Syaa.g_00827
OG0000663	Syaj.g_00367	Syaa.g_00824
OG0000664	Syaj.g_00358	Syaa.g_00823
OG0000665	Syaj.g_01243	Syaa.g_01442
OG0000666	Syaj.g_01154	Syaa.g_01448
OG0000668	Syaj.g_00816	Syaa.g_01300
OG0000669	Syaj.g_00730	Syaa.g_01084
OG0000670	Syaj.g_00733	Syaa.g_01087
OG0000671	Syaj.g_00735	Syaa.g_01089
OG0000672	Syaj.g_00739	Syaa.g_01092
OG0000673	Syaj.g_00742	Syaa.g_01095
OG0000674	Syaj.g_00744	Syaa.g_01097
OG0000675	Syaj.g_00757	Syaa.g_01098
OG0000676	Syaj.g_00759	Syaa.g_01100
OG0000677	Syaj.g_00760	Syaa.g_01101
OG0000678	Syaj.g_01075	Syaa.g_01106
OG0000679	Syaj.g_01061	Syaa.g_01116
OG0000680	Syaj.g_01060	Syaa.g_01117
OG0000681	Syaj.g_01057	Syaa.g_01120
OG0000682	Syaj.g_01056	Syaa.g_01121
OG0000683	Syaj.g_01055	Syaa.g_01122
OG0000684	Syaj.g_01051	Syaa.g_01132
OG0000685	Syaj.g_01049	Syaa.g_01134
OG0000686	Syaj.g_01048	Syaa.g_01135
OG0000687	Syaj.g_01047	Syaa.g_01136
OG0000688	Syaj.g_01041	Syaa.g_01140
OG0000689	Syaj.g_01039	Syaa.g_01142
OG0000690	Syaj.g_01038	Syaa.g_01143
OG0000691	Syaj.g_01037	Syaa.g_01144
OG0000692	Syaj.g_01036	Syaa.g_01145
OG0000693	Syaj.g_01034	Syaa.g_01146
OG0000694	Syaj.g_01033	Syaa.g_01147
OG0000695	Syaj.g_00791	Syaa.g_01395
OG0000696	Syaj.g_00792	Syaa.g_01394
OG0000697	Syaj.g_00932	Syaa.g_01392
OG0000698	Syaj.g_00929	Syaa.g_01389
OG0000699	Syaj.g_00928	Syaa.g_01387
OG0000700	Syaj.g_00927	Syaa.g_01386
OG0000701	Syaj.g_00926	Syaa.g_01385
OG0000702	Syaj.g_00916	Syaa.g_01376
OG0000703	Syaj.g_00915	Syaa.g_01375
OG0000704	Syaj.g_00913	Syaa.g_01373
OG0000705	Syaj.g_00906	Syaa.g_01365
OG0000706	Syaj.g_00905	Syaa.g_01364
OG0000707	Syaj.g_00904	Syaa.g_01363
OG0000708	Syaj.g_00901	Syaa.g_01360
OG0000709	Syaj.g_00872	Syaa.g_01351
OG0000710	Syaj.g_00867	Syaa.g_01348
OG0000711	Syaj.g_00839	Syaa.g_01320
OG0000712	Syaj.g_00837	Syaa.g_01318
OG0000713	Syaj.g_00836	Syaa.g_01317
OG0000714	Syaj.g_00834	Syaa.g_01315
OG0000715	Syaj.g_00832	Syaa.g_01313
OG0000716	Syaj.g_00825	Syaa.g_01309
OG0000717	Syaj.g_00824	Syaa.g_01308
OG0000718	Syaj.g_00820	Syaa.g_01304
OG0000719	Syaj.g_00818	Syaa.g_01302
OG0000720	Syaj.g_00805	Syaa.g_01289
OG0000721	Syaj.g_00803	Syaa.g_01287
OG0000722	Syaj.g_00802	Syaa.g_01286
OG0000723	Syaj.g_00934	Syaa.g_01268
OG0000724	Syaj.g_00421	Syaa.g_00872
OG0000725	Syaj.g_00430	Syaa.g_00882
OG0000726	Syaj.g_00431	Syaa.g_00883
OG0000727	Syaj.g_00432	Syaa.g_00884
OG0000728	Syaj.g_00434	Syaa.g_00886
OG0000729	Syaj.g_02397	Syaa.g_00100
OG0000730	Syaj.g_02802	Syaa.g_02185
OG0000731	Syaj.g_02814	Syaa.g_02173
OG0000732	Syaj.g_02315	Syaa.g_00054
OG0000733	Syaj.g_02151	Syaa.g_02621
OG0000734	Syaj.g_01895	Syaa.g_02388
OG0000735	Syaj.g_00286	Syaa.g_00754
OG0000736	Syaj.g_00287	Syaa.g_00755
OG0000737	Syaj.g_00288	Syaa.g_00756
OG0000738	Syaj.g_00293	Syaa.g_00761
OG0000739	Syaj.g_00295	Syaa.g_00762
OG0000740	Syaj.g_00296	Syaa.g_00763
OG0000741	Syaj.g_00299	Syaa.g_00766
OG0000742	Syaj.g_00301	Syaa.g_00769
OG0000743	Syaj.g_00303	Syaa.g_00771
OG0000744	Syaj.g_00304	Syaa.g_00772
OG0000745	Syaj.g_00306	Syaa.g_00774
OG0000746	Syaj.g_00308	Syaa.g_00776
OG0000747	Syaj.g_00309	Syaa.g_00777
OG0000748	Syaj.g_00319	Syaa.g_00787
OG0000749	Syaj.g_00322	Syaa.g_00789
OG0000750	Syaj.g_00323	Syaa.g_00790
OG0000751	Syaj.g_00331	Syaa.g_00797
OG0000752	Syaj.g_00333	Syaa.g_00799
OG0000753	Syaj.g_00336	Syaa.g_00802
OG0000754	Syaj.g_00643	Syaa.g_01025
OG0000755	Syaj.g_00631	Syaa.g_01005
OG0000756	Syaj.g_00625	Syaa.g_01004
OG0000757	Syaj.g_00614	Syaa.g_00996
OG0000758	Syaj.g_00613	Syaa.g_00995
OG0000759	Syaj.g_00612	Syaa.g_00994
OG0000760	Syaj.g_00611	Syaa.g_00993
OG0000761	Syaj.g_00609	Syaa.g_00992
OG0000762	Syaj.g_00603	Syaa.g_00988
OG0000763	Syaj.g_00597	Syaa.g_00986
OG0000764	Syaj.g_00596	Syaa.g_00985
OG0000765	Syaj.g_00577	Syaa.g_00968
OG0000766	Syaj.g_00576	Syaa.g_00967
OG0000767	Syaj.g_00574	Syaa.g_00965
OG0000768	Syaj.g_00573	Syaa.g_00964
OG0000769	Syaj.g_00571	Syaa.g_00962
OG0000770	Syaj.g_00567	Syaa.g_00959
OG0000771	Syaj.g_00415	Syaa.g_00866
OG0000772	Syaj.g_01208	Syaa.g_01526
OG0000773	Syaj.g_00280	Syaa.g_00749
OG0000774	Syaj.g_01502	Syaa.g_00745
OG0000775	Syaj.g_01504	Syaa.g_00742
OG0000776	Syaj.g_01505	Syaa.g_00741
OG0000777	Syaj.g_01506	Syaa.g_00740
OG0000778	Syaj.g_01507	Syaa.g_00739
OG0000779	Syaj.g_01513	Syaa.g_00733
OG0000780	Syaj.g_01517	Syaa.g_00730
OG0000781	Syaj.g_01521	Syaa.g_00726
OG0000782	Syaj.g_01522	Syaa.g_00725
OG0000783	Syaj.g_01524	Syaa.g_00724
OG0000784	Syaj.g_01525	Syaa.g_00723
OG0000785	Syaj.g_01526	Syaa.g_00721
OG0000786	Syaj.g_00265	Syaa.g_01875
OG0000787	Syaj.g_00264	Syaa.g_01876
OG0000788	Syaj.g_01270	Syaa.g_01620
OG0000789	Syaj.g_01121	Syaa.g_01434
OG0000790	Syaj.g_00054	Syaa.g_02064
OG0000791	Syaj.g_00053	Syaa.g_02066
OG0000792	Syaj.g_00052	Syaa.g_02067
OG0000793	Syaj.g_00047	Syaa.g_02072
OG0000794	Syaj.g_00046	Syaa.g_02073
OG0000795	Syaj.g_00045	Syaa.g_02074
OG0000796	Syaj.g_00039	Syaa.g_02078
OG0000797	Syaj.g_00038	Syaa.g_02079
OG0000798	Syaj.g_02568	Syaa.g_00265
OG0000799	Syaj.g_01352	Syaa.g_01743
OG0000800	Syaj.g_01354	Syaa.g_01747
OG0000801	Syaj.g_01355	Syaa.g_01748
OG0000802	Syaj.g_01359	Syaa.g_01753
OG0000803	Syaj.g_01363	Syaa.g_01758
OG0000804	Syaj.g_01366	Syaa.g_01761
OG0000805	Syaj.g_01369	Syaa.g_01763
OG0000806	Syaj.g_01370	Syaa.g_01765
OG0000807	Syaj.g_01372	Syaa.g_01767
OG0000808	Syaj.g_01373	Syaa.g_01768
OG0000809	Syaj.g_01376	Syaa.g_01771
OG0000810	Syaj.g_01377	Syaa.g_01772
OG0000811	Syaj.g_01385	Syaa.g_01778
OG0000812	Syaj.g_01387	Syaa.g_01780
OG0000813	Syaj.g_01388	Syaa.g_01781
OG0000814	Syaj.g_01390	Syaa.g_01783
OG0000815	Syaj.g_01391	Syaa.g_01784
OG0000816	Syaj.g_01392	Syaa.g_01785
OG0000817	Syaj.g_01393	Syaa.g_01786
OG0000818	Syaj.g_01399	Syaa.g_01792
OG0000819	Syaj.g_01400	Syaa.g_01793
OG0000820	Syaj.g_01401	Syaa.g_01794
OG0000821	Syaj.g_01412	Syaa.g_01800
OG0000822	Syaj.g_01414	Syaa.g_01802
OG0000823	Syaj.g_01415	Syaa.g_01803
OG0000824	Syaj.g_01421	Syaa.g_01807
OG0000825	Syaj.g_01422	Syaa.g_01808
OG0000826	Syaj.g_01423	Syaa.g_01809
OG0000827	Syaj.g_01424	Syaa.g_01810
OG0000828	Syaj.g_01427	Syaa.g_01813
OG0000829	Syaj.g_01428	Syaa.g_01814
OG0000830	Syaj.g_01429	Syaa.g_01815
OG0000831	Syaj.g_01431	Syaa.g_01817
OG0000832	Syaj.g_01635	Syaa.g_00627
OG0000833	Syaj.g_01647	Syaa.g_00611
OG0000834	Syaj.g_01649	Syaa.g_00608
OG0000835	Syaj.g_01650	Syaa.g_00607
OG0000836	Syaj.g_01654	Syaa.g_00603
OG0000837	Syaj.g_01661	Syaa.g_00601
OG0000838	Syaj.g_01665	Syaa.g_00597
OG0000839	Syaj.g_01666	Syaa.g_00596
OG0000840	Syaj.g_01667	Syaa.g_00595
OG0000841	Syaj.g_01668	Syaa.g_00594
OG0000842	Syaj.g_01669	Syaa.g_00593
OG0000843	Syaj.g_01670	Syaa.g_00592
OG0000844	Syaj.g_01680	Syaa.g_00590
OG0000845	Syaj.g_01681	Syaa.g_00589
OG0000846	Syaj.g_01682	Syaa.g_00588
OG0000847	Syaj.g_01683	Syaa.g_00587
OG0000848	Syaj.g_01685	Syaa.g_00585
OG0000849	Syaj.g_01686	Syaa.g_00584
OG0000850	Syaj.g_01689	Syaa.g_00582
OG0000851	Syaj.g_01694	Syaa.g_00577
OG0000852	Syaj.g_01695	Syaa.g_00576
OG0000853	Syaj.g_01699	Syaa.g_00572
OG0000854	Syaj.g_01701	Syaa.g_00570
OG0000855	Syaj.g_01702	Syaa.g_00569
OG0000856	Syaj.g_01296	Syaa.g_01650
OG0000857	Syaj.g_01005	Syaa.g_01188
OG0000858	Syaj.g_01708	Syaa.g_00563
OG0000859	Syaj.g_01709	Syaa.g_00562
OG0000860	Syaj.g_01723	Syaa.g_00549
OG0000861	Syaj.g_01724	Syaa.g_00548
OG0000862	Syaj.g_01725	Syaa.g_00547
OG0000863	Syaj.g_01728	Syaa.g_00543
OG0000864	Syaj.g_01729	Syaa.g_00542
OG0000865	Syaj.g_01730	Syaa.g_00541
OG0000866	Syaj.g_01731	Syaa.g_00540
OG0000867	Syaj.g_01732	Syaa.g_00539
OG0000868	Syaj.g_01734	Syaa.g_00536
OG0000869	Syaj.g_01742	Syaa.g_00531
OG0000870	Syaj.g_01747	Syaa.g_00526
OG0000871	Syaj.g_01748	Syaa.g_00525
OG0000872	Syaj.g_01756	Syaa.g_00511
OG0000873	Syaj.g_01759	Syaa.g_00497
OG0000874	Syaj.g_01754	Syaa.g_00519
OG0000875	Syaj.g_01762	Syaa.g_00438
OG0000876	Syaj.g_02084	Syaa.g_00682
OG0000877	Syaj.g_01586	Syaa.g_00679
OG0000878	Syaj.g_01587	Syaa.g_00678
OG0000879	Syaj.g_01588	Syaa.g_00677
OG0000880	Syaj.g_01589	Syaa.g_00676
OG0000881	Syaj.g_01595	Syaa.g_00671
OG0000882	Syaj.g_01599	Syaa.g_00666
OG0000883	Syaj.g_01601	Syaa.g_00661
OG0000884	Syaj.g_01603	Syaa.g_00659
OG0000885	Syaj.g_01604	Syaa.g_00658
OG0000886	Syaj.g_01605	Syaa.g_00657
OG0000887	Syaj.g_01606	Syaa.g_00656
OG0000888	Syaj.g_01608	Syaa.g_00654
OG0000889	Syaj.g_01610	Syaa.g_00652
OG0000890	Syaj.g_01615	Syaa.g_00644
OG0000891	Syaj.g_01616	Syaa.g_00643
OG0000892	Syaj.g_01620	Syaa.g_00640
OG0000893	Syaj.g_02636	Syaa.g_02352
OG0000894	Syaj.g_02639	Syaa.g_02349
OG0000895	Syaj.g_02643	Syaa.g_02345
OG0000896	Syaj.g_02644	Syaa.g_02344
OG0000897	Syaj.g_02646	Syaa.g_02342
OG0000898	Syaj.g_02647	Syaa.g_02341
OG0000899	Syaj.g_02648	Syaa.g_02340
OG0000900	Syaj.g_02649	Syaa.g_02339
OG0000901	Syaj.g_02654	Syaa.g_02334
OG0000902	Syaj.g_02656	Syaa.g_02332
OG0000903	Syaj.g_02689	Syaa.g_02313
OG0000904	Syaj.g_02684	Syaa.g_02318
OG0000905	Syaj.g_02678	Syaa.g_02324
OG0000906	Syaj.g_02676	Syaa.g_02327
OG0000907	Syaj.g_02692	Syaa.g_02295
OG0000908	Syaj.g_02695	Syaa.g_02292
OG0000909	Syaj.g_02696	Syaa.g_02291
OG0000910	Syaj.g_02697	Syaa.g_02290
OG0000911	Syaj.g_02699	Syaa.g_02288
OG0000912	Syaj.g_02700	Syaa.g_02287
OG0000913	Syaj.g_02701	Syaa.g_02286
OG0000914	Syaj.g_02702	Syaa.g_02285
OG0000915	Syaj.g_02704	Syaa.g_02283
OG0000916	Syaj.g_02705	Syaa.g_02282
OG0000917	Syaj.g_02706	Syaa.g_02281
OG0000918	Syaj.g_02707	Syaa.g_02280
OG0000919	Syaj.g_02708	Syaa.g_02279
OG0000920	Syaj.g_02709	Syaa.g_02278
OG0000921	Syaj.g_02710	Syaa.g_02277
OG0000922	Syaj.g_02711	Syaa.g_02276
OG0000923	Syaj.g_02715	Syaa.g_02272
OG0000924	Syaj.g_02716	Syaa.g_02271
OG0000925	Syaj.g_02717	Syaa.g_02270
OG0000926	Syaj.g_02718	Syaa.g_02269
OG0000927	Syaj.g_02720	Syaa.g_02267
OG0000928	Syaj.g_02721	Syaa.g_02266
OG0000929	Syaj.g_02722	Syaa.g_02265
OG0000930	Syaj.g_02723	Syaa.g_02264
OG0000931	Syaj.g_02724	Syaa.g_02263
OG0000932	Syaj.g_02725	Syaa.g_02262
OG0000933	Syaj.g_02731	Syaa.g_02256
OG0000934	Syaj.g_02733	Syaa.g_02254
OG0000935	Syaj.g_02734	Syaa.g_02253
OG0000936	Syaj.g_02735	Syaa.g_02252
OG0000937	Syaj.g_02736	Syaa.g_02251
OG0000938	Syaj.g_02739	Syaa.g_02248
OG0000939	Syaj.g_02740	Syaa.g_02247
OG0000940	Syaj.g_02747	Syaa.g_02240
OG0000941	Syaj.g_02749	Syaa.g_02238
OG0000942	Syaj.g_02751	Syaa.g_02236
OG0000943	Syaj.g_02752	Syaa.g_02235
OG0000944	Syaj.g_02754	Syaa.g_02233
OG0000945	Syaj.g_02756	Syaa.g_02231
OG0000946	Syaj.g_02761	Syaa.g_02225
OG0000947	Syaj.g_02764	Syaa.g_02222
OG0000948	Syaj.g_02765	Syaa.g_02221
OG0000949	Syaj.g_02474	Syaa.g_00172
OG0000950	Syaj.g_02459	Syaa.g_00159
OG0000951	Syaj.g_02452	Syaa.g_00153
OG0000952	Syaj.g_02446	Syaa.g_00149
OG0000953	Syaj.g_02442	Syaa.g_00143
OG0000954	Syaj.g_02435	Syaa.g_00138
OG0000955	Syaj.g_02434	Syaa.g_00137
OG0000956	Syaj.g_02432	Syaa.g_00135
OG0000957	Syaj.g_02419	Syaa.g_00125
OG0000958	Syaj.g_02418	Syaa.g_00124
OG0000959	Syaj.g_02413	Syaa.g_00120
OG0000960	Syaj.g_02412	Syaa.g_00119
OG0000961	Syaj.g_02402	Syaa.g_00106
OG0000962	Syaj.g_02398	Syaa.g_00102
OG0000963	Syaj.g_02393	Syaa.g_00097
OG0000964	Syaj.g_02392	Syaa.g_00096
OG0000965	Syaj.g_02391	Syaa.g_00095
OG0000966	Syaj.g_02370	Syaa.g_00083
OG0000967	Syaj.g_02334	Syaa.g_00074
OG0000968	Syaj.g_02363	Syaa.g_00078
OG0000969	Syaj.g_02338	Syaa.g_00077
OG0000970	Syaj.g_02337	Syaa.g_00076
OG0000971	Syaj.g_02331	Syaa.g_00069
OG0000972	Syaj.g_02330	Syaa.g_00068
OG0000973	Syaj.g_02329	Syaa.g_00067
OG0000974	Syaj.g_02328	Syaa.g_00066
OG0000975	Syaj.g_02327	Syaa.g_00065
OG0000976	Syaj.g_02326	Syaa.g_00064
OG0000977	Syaj.g_02324	Syaa.g_00062
OG0000978	Syaj.g_02322	Syaa.g_00061
OG0000979	Syaj.g_02319	Syaa.g_00058
OG0000980	Syaj.g_02316	Syaa.g_00055
OG0000981	Syaj.g_02313	Syaa.g_00052
OG0000982	Syaj.g_02112	Syaa.g_02593
OG0000983	Syaj.g_02113	Syaa.g_02594
OG0000984	Syaj.g_02114	Syaa.g_02595
OG0000985	Syaj.g_02116	Syaa.g_02597
OG0000986	Syaj.g_02123	Syaa.g_02601
OG0000987	Syaj.g_02125	Syaa.g_02603
OG0000988	Syaj.g_02131	Syaa.g_02608
OG0000989	Syaj.g_02142	Syaa.g_02616
OG0000990	Syaj.g_02165	Syaa.g_02647
OG0000991	Syaj.g_02168	Syaa.g_02650
OG0000992	Syaj.g_02171	Syaa.g_02653
OG0000993	Syaj.g_02173	Syaa.g_02654
OG0000994	Syaj.g_02177	Syaa.g_02657
OG0000995	Syaj.g_02182	Syaa.g_02662
OG0000996	Syaj.g_02221	Syaa.g_02705
OG0000997	Syaj.g_02228	Syaa.g_02725
OG0000998	Syaj.g_02230	Syaa.g_02727
OG0000999	Syaj.g_02231	Syaa.g_02728
OG0001000	Syaj.g_02236	Syaa.g_02732
OG0001001	Syaj.g_02241	Syaa.g_02738
OG0001002	Syaj.g_02248	Syaa.g_02745
OG0001003	Syaj.g_02250	Syaa.g_02747
OG0001004	Syaj.g_02251	Syaa.g_02748
OG0001005	Syaj.g_02252	Syaa.g_02749
OG0001006	Syaj.g_02260	Syaa.g_02756
OG0001007	Syaj.g_02262	Syaa.g_02758
OG0001008	Syaj.g_01554	Syaa.g_00704
OG0001009	Syaj.g_02294	Syaa.g_00034
OG0001010	Syaj.g_02295	Syaa.g_00035
OG0001011	Syaj.g_02296	Syaa.g_00037
OG0001012	Syaj.g_02108	Syaa.g_02589
OG0001014	Syaj.g_02083	Syaa.g_02572
OG0001015	Syaj.g_02082	Syaa.g_02571
OG0001016	Syaj.g_01824	Syaa.g_00348
OG0001017	Syaj.g_01830	Syaa.g_00342
OG0001018	Syaj.g_01832	Syaa.g_00340
OG0001019	Syaj.g_01849	Syaa.g_00323
OG0001020	Syaj.g_01862	Syaa.g_02355
OG0001021	Syaj.g_01867	Syaa.g_02359
OG0001022	Syaj.g_01872	Syaa.g_02365
OG0001023	Syaj.g_01873	Syaa.g_02366
OG0001024	Syaj.g_01877	Syaa.g_02370
OG0001025	Syaj.g_01884	Syaa.g_02377
OG0001026	Syaj.g_01897	Syaa.g_02390
OG0001027	Syaj.g_01903	Syaa.g_02397
OG0001028	Syaj.g_01905	Syaa.g_02399
OG0001029	Syaj.g_01907	Syaa.g_02401
OG0001030	Syaj.g_01933	Syaa.g_02422
OG0001031	Syaj.g_02012	Syaa.g_02500
OG0001032	Syaj.g_02015	Syaa.g_02502
OG0001033	Syaj.g_02044	Syaa.g_02539
OG0001034	Syaj.g_02875	Syaa.g_02108
OG0001035	Syaj.g_02603	Syaa.g_00298
OG0001036	Syaj.g_02599	Syaa.g_00293
OG0001037	Syaj.g_02597	Syaa.g_00291
OG0001038	Syaj.g_02567	Syaa.g_00264
OG0001039	Syaj.g_02564	Syaa.g_00261
OG0001040	Syaj.g_02561	Syaa.g_00258
OG0001041	Syaj.g_02556	Syaa.g_00253
OG0001042	Syaj.g_02527	Syaa.g_00227
OG0001043	Syaj.g_02523	Syaa.g_00223
OG0001044	Syaj.g_02804	Syaa.g_02183
OG0001045	Syaj.g_02817	Syaa.g_02170
OG0001046	Syaj.g_00851	Syaa.g_01332
OG0001047	Syaj.g_01552	Syaa.g_00706
OG0001048	Syaj.g_01551	Syaa.g_00707
OG0001049	Syaj.g_01548	Syaa.g_00710
OG0001050	Syaj.g_01547	Syaa.g_00711
OG0001051	Syaj.g_01546	Syaa.g_00712
OG0001052	Syaj.g_01448	Syaa.g_01846
OG0001053	Syaj.g_00075	Syaa.g_02048
OG0001054	Syaj.g_00092	Syaa.g_02031
OG0001055	Syaj.g_00113	Syaa.g_02010
OG0001056	Syaj.g_00149	Syaa.g_01975
OG0001057	Syaj.g_00160	Syaa.g_01966
OG0001058	Syaj.g_00183	Syaa.g_01951
OG0001059	Syaj.g_00187	Syaa.g_01947
OG0001060	Syaj.g_00193	Syaa.g_01941
OG0001061	Syaj.g_00214	Syaa.g_01919
OG0001062	Syaj.g_00216	Syaa.g_01917
OG0001063	Syaj.g_00222	Syaa.g_01912
OG0001064	Syaj.g_00223	Syaa.g_01911
OG0001065	Syaj.g_00224	Syaa.g_01910
