Orthogroup	Syaj	Syat
OG0000584	Syaj.g_01336	Syat.g_03405
OG0000585	Syaj.g_01334	Syat.g_03408
OG0000586	Syaj.g_01333	Syat.g_03409
OG0000587	Syaj.g_01331	Syat.g_00001
OG0000588	Syaj.g_01313	Syat.g_00338
OG0000589	Syaj.g_01308	Syat.g_03318
OG0000590	Syaj.g_01307	Syat.g_03317
OG0000591	Syaj.g_01299	Syat.g_03308
OG0000592	Syaj.g_01298	Syat.g_03307
OG0000593	Syaj.g_01287	Syat.g_00113
OG0000594	Syaj.g_01286	Syat.g_00114
OG0000595	Syaj.g_01285	Syat.g_00115
OG0000596	Syaj.g_01280	Syat.g_00129
OG0000597	Syaj.g_01277	Syat.g_00132
OG0000598	Syaj.g_01276	Syat.g_00133
OG0000599	Syaj.g_01273	Syat.g_00381
OG0000600	Syaj.g_01272	Syat.g_00380
OG0000601	Syaj.g_01271	Syat.g_00379
OG0000602	Syaj.g_01266	Syat.g_00375
OG0000603	Syaj.g_01265	Syat.g_00374
OG0000604	Syaj.g_01262	Syat.g_00372
OG0000605	Syaj.g_01153	Syat.g_00370
OG0000606	Syaj.g_00698	Syat.g_00367
OG0000607	Syaj.g_00702	Syat.g_00364
OG0000608	Syaj.g_00703	Syat.g_00363
OG0000609	Syaj.g_00705	Syat.g_00344
OG0000610	Syaj.g_00714	Syat.g_00399
OG0000611	Syaj.g_00717	Syat.g_00402
OG0000612	Syaj.g_00718	Syat.g_00403
OG0000613	Syaj.g_02500	Syat.g_02129
OG0000614	Syaj.g_00480	Syat.g_01084
OG0000615	Syaj.g_01065	Syat.g_00442
OG0000616	Syaj.g_02245	Syat.g_02397
OG0000617	Syaj.g_00952	Syat.g_00665
OG0000618	Syaj.g_00951	Syat.g_00666
OG0000619	Syaj.g_00950	Syat.g_00667
OG0000620	Syaj.g_00945	Syat.g_02591
OG0000621	Syaj.g_00944	Syat.g_02590
OG0000622	Syaj.g_00943	Syat.g_02572
OG0000623	Syaj.g_00942	Syat.g_00672
OG0000624	Syaj.g_00940	Syat.g_00673
OG0000625	Syaj.g_00939	Syat.g_00674
OG0000626	Syaj.g_00938	Syat.g_00675
OG0000627	Syaj.g_00765	Syat.g_00641
OG0000628	Syaj.g_00766	Syat.g_00640
OG0000629	Syaj.g_00769	Syat.g_00637
OG0000630	Syaj.g_00773	Syat.g_00631
OG0000631	Syaj.g_00786	Syat.g_00624
OG0000632	Syaj.g_00787	Syat.g_00623
OG0000633	Syaj.g_00789	Syat.g_00622
OG0000634	Syaj.g_01030	Syat.g_00475
OG0000635	Syaj.g_01029	Syat.g_00476
OG0000636	Syaj.g_01024	Syat.g_00478
OG0000637	Syaj.g_01022	Syat.g_00480
OG0000638	Syaj.g_01021	Syat.g_00481
OG0000639	Syaj.g_01020	Syat.g_00482
OG0000640	Syaj.g_01019	Syat.g_00483
OG0000641	Syaj.g_01015	Syat.g_00488
OG0000642	Syaj.g_01014	Syat.g_00489
OG0000643	Syaj.g_01012	Syat.g_00494
OG0000644	Syaj.g_01011	Syat.g_00495
OG0000645	Syaj.g_01009	Syat.g_00496
OG0000646	Syaj.g_01006	Syat.g_00499
OG0000647	Syaj.g_01004	Syat.g_00501
OG0000648	Syaj.g_01001	Syat.g_00504
OG0000649	Syaj.g_01000	Syat.g_00505
OG0000650	Syaj.g_00999	Syat.g_00506
OG0000651	Syaj.g_00998	Syat.g_00507
OG0000652	Syaj.g_00997	Syat.g_00508
OG0000653	Syaj.g_00991	Syat.g_00510
OG0000654	Syaj.g_00990	Syat.g_00514
OG0000655	Syaj.g_00989	Syat.g_00515
OG0000656	Syaj.g_00986	Syat.g_00518
OG0000657	Syaj.g_00382	Syat.g_00720
OG0000658	Syaj.g_00379	Syat.g_00723
OG0000659	Syaj.g_00378	Syat.g_00724
OG0000660	Syaj.g_00374	Syat.g_00740
OG0000662	Syaj.g_00370	Syat.g_00746
OG0000663	Syaj.g_00367	Syat.g_00749
OG0000664	Syaj.g_00358	Syat.g_00752
OG0000665	Syaj.g_01243	Syat.g_03302
OG0000666	Syaj.g_01154	Syat.g_01415
OG0000667	Syaj.g_02661	Syat.g_00958, Syat.g_03278
OG0000668	Syaj.g_00816	Syat.g_00710
OG0000669	Syaj.g_00730	Syat.g_00416
OG0000670	Syaj.g_00733	Syat.g_00419
OG0000671	Syaj.g_00735	Syat.g_00421
OG0000672	Syaj.g_00739	Syat.g_00424
OG0000673	Syaj.g_00742	Syat.g_00430
OG0000674	Syaj.g_00744	Syat.g_00432
OG0000675	Syaj.g_00757	Syat.g_00433
OG0000676	Syaj.g_00759	Syat.g_00436
OG0000677	Syaj.g_00760	Syat.g_00437
OG0000678	Syaj.g_01075	Syat.g_00439
OG0000679	Syaj.g_01061	Syat.g_00448
OG0000680	Syaj.g_01060	Syat.g_00449
OG0000681	Syaj.g_01057	Syat.g_00452
OG0000682	Syaj.g_01056	Syat.g_00453
OG0000683	Syaj.g_01055	Syat.g_00454
OG0000684	Syaj.g_01051	Syat.g_00457
OG0000685	Syaj.g_01049	Syat.g_02571
OG0000686	Syaj.g_01048	Syat.g_00459
OG0000687	Syaj.g_01047	Syat.g_00460
OG0000688	Syaj.g_01041	Syat.g_00463
OG0000689	Syaj.g_01039	Syat.g_00465
OG0000690	Syaj.g_01038	Syat.g_00466
OG0000691	Syaj.g_01037	Syat.g_00467
OG0000692	Syaj.g_01036	Syat.g_00469
OG0000693	Syaj.g_01034	Syat.g_00471
OG0000694	Syaj.g_01033	Syat.g_00472
OG0000695	Syaj.g_00791	Syat.g_00619
OG0000696	Syaj.g_00792	Syat.g_00618
OG0000697	Syaj.g_00932	Syat.g_00616
OG0000698	Syaj.g_00929	Syat.g_00613
OG0000699	Syaj.g_00928	Syat.g_00611
OG0000700	Syaj.g_00927	Syat.g_00610
OG0000701	Syaj.g_00926	Syat.g_00609
OG0000702	Syaj.g_00916	Syat.g_00606
OG0000703	Syaj.g_00915	Syat.g_00601
OG0000704	Syaj.g_00913	Syat.g_00599
OG0000705	Syaj.g_00906	Syat.g_00592
OG0000706	Syaj.g_00905	Syat.g_00591
OG0000707	Syaj.g_00904	Syat.g_00590
OG0000708	Syaj.g_00901	Syat.g_00587
OG0000709	Syaj.g_00872	Syat.g_00573
OG0000710	Syaj.g_00867	Syat.g_00567
OG0000711	Syaj.g_00839	Syat.g_00539
OG0000712	Syaj.g_00837	Syat.g_00537
OG0000713	Syaj.g_00836	Syat.g_00536
OG0000714	Syaj.g_00834	Syat.g_00532
OG0000715	Syaj.g_00832	Syat.g_00530
OG0000716	Syaj.g_00825	Syat.g_00527
OG0000717	Syaj.g_00824	Syat.g_00526
OG0000718	Syaj.g_00820	Syat.g_00522
OG0000719	Syaj.g_00818	Syat.g_00712
OG0000720	Syaj.g_00805	Syat.g_00699
OG0000721	Syaj.g_00803	Syat.g_00697
OG0000722	Syaj.g_00802	Syat.g_00696
OG0000723	Syaj.g_00934	Syat.g_00686
OG0000724	Syaj.g_00421	Syat.g_00782
OG0000725	Syaj.g_00430	Syat.g_00810
OG0000726	Syaj.g_00431	Syat.g_00811
OG0000727	Syaj.g_00432	Syat.g_00812
OG0000728	Syaj.g_00434	Syat.g_00814
OG0000729	Syaj.g_02397	Syat.g_02224
OG0000730	Syaj.g_02802	Syat.g_01617
OG0000731	Syaj.g_02814	Syat.g_01605
OG0000732	Syaj.g_02315	Syat.g_02290
OG0000733	Syaj.g_02151	Syat.g_03285
OG0000734	Syaj.g_01895	Syat.g_01579
OG0000735	Syaj.g_00286	Syat.g_03235
OG0000736	Syaj.g_00287	Syat.g_03236
OG0000737	Syaj.g_00288	Syat.g_03237
OG0000738	Syaj.g_00293	Syat.g_03251
OG0000739	Syaj.g_00295	Syat.g_03252
OG0000740	Syaj.g_00296	Syat.g_03253
OG0000741	Syaj.g_00299	Syat.g_03256
OG0000742	Syaj.g_00301	Syat.g_03259
OG0000743	Syaj.g_00303	Syat.g_03262
OG0000744	Syaj.g_00304	Syat.g_03263
OG0000745	Syaj.g_00306	Syat.g_03266
OG0000746	Syaj.g_00308	Syat.g_00314
OG0000747	Syaj.g_00309	Syat.g_00313
OG0000748	Syaj.g_00319	Syat.g_00305
OG0000749	Syaj.g_00322	Syat.g_00303
OG0000750	Syaj.g_00323	Syat.g_00302
OG0000751	Syaj.g_00331	Syat.g_00296
OG0000752	Syaj.g_00333	Syat.g_00294
OG0000753	Syaj.g_00336	Syat.g_00291
OG0000754	Syaj.g_00643	Syat.g_00250
OG0000755	Syaj.g_00631	Syat.g_00217
OG0000756	Syaj.g_00625	Syat.g_00216
OG0000757	Syaj.g_00614	Syat.g_00205
OG0000758	Syaj.g_00613	Syat.g_00204
OG0000759	Syaj.g_00612	Syat.g_00203
OG0000760	Syaj.g_00611	Syat.g_00202
OG0000761	Syaj.g_00609	Syat.g_00201
OG0000762	Syaj.g_00603	Syat.g_00199
OG0000763	Syaj.g_00597	Syat.g_00924
OG0000764	Syaj.g_00596	Syat.g_00923
OG0000765	Syaj.g_00577	Syat.g_00897
OG0000766	Syaj.g_00576	Syat.g_00896
OG0000767	Syaj.g_00574	Syat.g_00894
OG0000768	Syaj.g_00573	Syat.g_00893
OG0000769	Syaj.g_00571	Syat.g_00891
OG0000770	Syaj.g_00567	Syat.g_00886
OG0000771	Syaj.g_00415	Syat.g_00788
OG0000772	Syaj.g_01208	Syat.g_01768
OG0000773	Syaj.g_00280	Syat.g_01114
OG0000774	Syaj.g_01502	Syat.g_01146
OG0000775	Syaj.g_01504	Syat.g_01148
OG0000776	Syaj.g_01505	Syat.g_01149
OG0000777	Syaj.g_01506	Syat.g_01150
OG0000778	Syaj.g_01507	Syat.g_01151
OG0000779	Syaj.g_01513	Syat.g_01154
OG0000780	Syaj.g_01517	Syat.g_01157
OG0000781	Syaj.g_01521	Syat.g_01161
OG0000782	Syaj.g_01522	Syat.g_01162
OG0000783	Syaj.g_01524	Syat.g_01163
OG0000784	Syaj.g_01525	Syat.g_01164
OG0000785	Syaj.g_01526	Syat.g_01166
OG0000786	Syaj.g_00265	Syat.g_01170
OG0000787	Syaj.g_00264	Syat.g_01171
OG0000788	Syaj.g_01270	Syat.g_00087
OG0000789	Syaj.g_01121	Syat.g_00845
OG0000790	Syaj.g_00054	Syat.g_01300
OG0000791	Syaj.g_00053	Syat.g_01302
OG0000792	Syaj.g_00052	Syat.g_01303
OG0000793	Syaj.g_00047	Syat.g_01412
OG0000794	Syaj.g_00046	Syat.g_01414
OG0000795	Syaj.g_00045	Syat.g_01416
OG0000796	Syaj.g_00039	Syat.g_01422
OG0000797	Syaj.g_00038	Syat.g_01423
OG0000798	Syaj.g_02568	Syat.g_02057
OG0000799	Syaj.g_01352	Syat.g_01256
OG0000800	Syaj.g_01354	Syat.g_01255
OG0000801	Syaj.g_01355	Syat.g_01253
OG0000802	Syaj.g_01359	Syat.g_01245
OG0000803	Syaj.g_01363	Syat.g_01241
OG0000804	Syaj.g_01366	Syat.g_01238
OG0000805	Syaj.g_01369	Syat.g_01236
OG0000806	Syaj.g_01370	Syat.g_01234
OG0000807	Syaj.g_01372	Syat.g_01233
OG0000808	Syaj.g_01373	Syat.g_01232
OG0000809	Syaj.g_01376	Syat.g_01229
OG0000810	Syaj.g_01377	Syat.g_01228
OG0000811	Syaj.g_01385	Syat.g_01186
OG0000812	Syaj.g_01387	Syat.g_01182
OG0000813	Syaj.g_01388	Syat.g_01181
OG0000814	Syaj.g_01390	Syat.g_01179
OG0000815	Syaj.g_01391	Syat.g_01177
OG0000816	Syaj.g_01392	Syat.g_01175
OG0000817	Syaj.g_01393	Syat.g_01279
OG0000818	Syaj.g_01399	Syat.g_01325
OG0000819	Syaj.g_01400	Syat.g_01326
OG0000820	Syaj.g_01401	Syat.g_01327
OG0000821	Syaj.g_01412	Syat.g_01333
OG0000822	Syaj.g_01414	Syat.g_01335
OG0000823	Syaj.g_01415	Syat.g_01336
OG0000824	Syaj.g_01421	Syat.g_01342
OG0000825	Syaj.g_01422	Syat.g_01343
OG0000826	Syaj.g_01423	Syat.g_01344
OG0000827	Syaj.g_01424	Syat.g_01345
OG0000828	Syaj.g_01427	Syat.g_01348
OG0000829	Syaj.g_01428	Syat.g_01349
OG0000830	Syaj.g_01429	Syat.g_01350
OG0000831	Syaj.g_01431	Syat.g_01353
OG0000832	Syaj.g_01635	Syat.g_02982
OG0000833	Syaj.g_01647	Syat.g_03072
OG0000834	Syaj.g_01649	Syat.g_03073
OG0000835	Syaj.g_01650	Syat.g_03075
OG0000836	Syaj.g_01654	Syat.g_03078
OG0000837	Syaj.g_01661	Syat.g_03079
OG0000838	Syaj.g_01665	Syat.g_03083
OG0000839	Syaj.g_01666	Syat.g_03084
OG0000840	Syaj.g_01667	Syat.g_03085
OG0000841	Syaj.g_01668	Syat.g_03086
OG0000842	Syaj.g_01669	Syat.g_03087
OG0000843	Syaj.g_01670	Syat.g_03088
OG0000844	Syaj.g_01680	Syat.g_03090
OG0000845	Syaj.g_01681	Syat.g_03091
OG0000846	Syaj.g_01682	Syat.g_03092
OG0000847	Syaj.g_01683	Syat.g_03093
OG0000848	Syaj.g_01685	Syat.g_03095
OG0000849	Syaj.g_01686	Syat.g_03096
OG0000850	Syaj.g_01689	Syat.g_03098
OG0000851	Syaj.g_01694	Syat.g_03101
OG0000852	Syaj.g_01695	Syat.g_03102
OG0000853	Syaj.g_01699	Syat.g_03106
OG0000854	Syaj.g_01701	Syat.g_03108
OG0000855	Syaj.g_01702	Syat.g_03109
OG0000856	Syaj.g_01296	Syat.g_03305
OG0000857	Syaj.g_01005	Syat.g_00500
OG0000858	Syaj.g_01708	Syat.g_03114
OG0000859	Syaj.g_01709	Syat.g_03115
OG0000860	Syaj.g_01723	Syat.g_03126
OG0000861	Syaj.g_01724	Syat.g_03127
OG0000862	Syaj.g_01725	Syat.g_03136
OG0000863	Syaj.g_01728	Syat.g_03138
OG0000864	Syaj.g_01729	Syat.g_03139
OG0000865	Syaj.g_01730	Syat.g_03140
OG0000866	Syaj.g_01731	Syat.g_03141
OG0000867	Syaj.g_01732	Syat.g_03142
OG0000868	Syaj.g_01734	Syat.g_03067
OG0000869	Syaj.g_01742	Syat.g_03054
OG0000870	Syaj.g_01747	Syat.g_03049
OG0000871	Syaj.g_01748	Syat.g_03048
OG0000872	Syaj.g_01756	Syat.g_03042
OG0000873	Syaj.g_01759	Syat.g_03039
OG0000874	Syaj.g_01754	Syat.g_03037
OG0000875	Syaj.g_01762	Syat.g_03035
OG0000876	Syaj.g_02084	Syat.g_00745
OG0000877	Syaj.g_01586	Syat.g_03024
OG0000878	Syaj.g_01587	Syat.g_03023
OG0000879	Syaj.g_01588	Syat.g_03022
OG0000880	Syaj.g_01589	Syat.g_03021
OG0000881	Syaj.g_01595	Syat.g_03016
OG0000882	Syaj.g_01599	Syat.g_03011
OG0000883	Syaj.g_01601	Syat.g_03007
OG0000884	Syaj.g_01603	Syat.g_03005
OG0000885	Syaj.g_01604	Syat.g_03004
OG0000886	Syaj.g_01605	Syat.g_03003
OG0000887	Syaj.g_01606	Syat.g_03002
OG0000888	Syaj.g_01608	Syat.g_03000
OG0000889	Syaj.g_01610	Syat.g_02997
OG0000890	Syaj.g_01615	Syat.g_02994
OG0000891	Syaj.g_01616	Syat.g_02993
OG0000892	Syaj.g_01620	Syat.g_02992
OG0000893	Syaj.g_02636	Syat.g_01864
OG0000894	Syaj.g_02639	Syat.g_01860
OG0000895	Syaj.g_02643	Syat.g_01856
OG0000896	Syaj.g_02644	Syat.g_01855
OG0000897	Syaj.g_02646	Syat.g_01853
OG0000898	Syaj.g_02647	Syat.g_01852
OG0000899	Syaj.g_02648	Syat.g_01851
OG0000900	Syaj.g_02649	Syat.g_01850
OG0000901	Syaj.g_02654	Syat.g_01845
OG0000902	Syaj.g_02656	Syat.g_01843
OG0000903	Syaj.g_02689	Syat.g_01830
OG0000904	Syaj.g_02684	Syat.g_01834
OG0000905	Syaj.g_02678	Syat.g_01839
OG0000906	Syaj.g_02676	Syat.g_01841
OG0000907	Syaj.g_02692	Syat.g_01828
OG0000908	Syaj.g_02695	Syat.g_01825
OG0000909	Syaj.g_02696	Syat.g_01824
OG0000910	Syaj.g_02697	Syat.g_01823
OG0000911	Syaj.g_02699	Syat.g_01821
OG0000912	Syaj.g_02700	Syat.g_01820
OG0000913	Syaj.g_02701	Syat.g_01819
OG0000914	Syaj.g_02702	Syat.g_01818
OG0000915	Syaj.g_02704	Syat.g_01816
OG0000916	Syaj.g_02705	Syat.g_01815
OG0000917	Syaj.g_02706	Syat.g_01814
OG0000918	Syaj.g_02707	Syat.g_01813
OG0000919	Syaj.g_02708	Syat.g_01812
OG0000920	Syaj.g_02709	Syat.g_01811
OG0000921	Syaj.g_02710	Syat.g_01810
OG0000922	Syaj.g_02711	Syat.g_01809
OG0000923	Syaj.g_02715	Syat.g_01805
OG0000924	Syaj.g_02716	Syat.g_01804
OG0000925	Syaj.g_02717	Syat.g_01803
OG0000926	Syaj.g_02718	Syat.g_01802
OG0000927	Syaj.g_02720	Syat.g_01800
OG0000928	Syaj.g_02721	Syat.g_01799
OG0000929	Syaj.g_02722	Syat.g_01798
OG0000930	Syaj.g_02723	Syat.g_01797
OG0000931	Syaj.g_02724	Syat.g_01796
OG0000932	Syaj.g_02725	Syat.g_01794
OG0000933	Syaj.g_02731	Syat.g_01788
OG0000934	Syaj.g_02733	Syat.g_01786
OG0000935	Syaj.g_02734	Syat.g_01665
OG0000936	Syaj.g_02735	Syat.g_01664
OG0000937	Syaj.g_02736	Syat.g_01663
OG0000938	Syaj.g_02739	Syat.g_01659
OG0000939	Syaj.g_02740	Syat.g_01658
OG0000940	Syaj.g_02747	Syat.g_01651
OG0000941	Syaj.g_02749	Syat.g_01649
OG0000942	Syaj.g_02751	Syat.g_01647
OG0000943	Syaj.g_02752	Syat.g_01646
OG0000944	Syaj.g_02754	Syat.g_01644
OG0000945	Syaj.g_02756	Syat.g_01643
OG0000946	Syaj.g_02761	Syat.g_01633
OG0000947	Syaj.g_02764	Syat.g_01630
OG0000948	Syaj.g_02765	Syat.g_01629
OG0000949	Syaj.g_02474	Syat.g_02142
OG0000950	Syaj.g_02459	Syat.g_02152
OG0000951	Syaj.g_02452	Syat.g_02157
OG0000952	Syaj.g_02446	Syat.g_02162
OG0000953	Syaj.g_02442	Syat.g_02166
OG0000954	Syaj.g_02435	Syat.g_02187
OG0000955	Syaj.g_02434	Syat.g_02188
OG0000956	Syaj.g_02432	Syat.g_02191
OG0000957	Syaj.g_02419	Syat.g_02204
OG0000958	Syaj.g_02418	Syat.g_02205
OG0000959	Syaj.g_02413	Syat.g_02212
OG0000960	Syaj.g_02412	Syat.g_02213
OG0000961	Syaj.g_02402	Syat.g_02873
OG0000962	Syaj.g_02398	Syat.g_02223
OG0000963	Syaj.g_02393	Syat.g_02226
OG0000964	Syaj.g_02392	Syat.g_02227
OG0000965	Syaj.g_02391	Syat.g_02228
OG0000966	Syaj.g_02370	Syat.g_02259
OG0000967	Syaj.g_02334	Syat.g_02263
OG0000968	Syaj.g_02363	Syat.g_02269
OG0000969	Syaj.g_02338	Syat.g_02271
OG0000970	Syaj.g_02337	Syat.g_02272
OG0000971	Syaj.g_02331	Syat.g_02274
OG0000972	Syaj.g_02330	Syat.g_02275
OG0000973	Syaj.g_02329	Syat.g_02276
OG0000974	Syaj.g_02328	Syat.g_02277
OG0000975	Syaj.g_02327	Syat.g_02278
OG0000976	Syaj.g_02326	Syat.g_02279
OG0000977	Syaj.g_02324	Syat.g_02281
OG0000978	Syaj.g_02322	Syat.g_02283
OG0000979	Syaj.g_02319	Syat.g_02286
OG0000980	Syaj.g_02316	Syat.g_02289
OG0000981	Syaj.g_02313	Syat.g_02292
OG0000982	Syaj.g_02112	Syat.g_02691
OG0000983	Syaj.g_02113	Syat.g_02690
OG0000984	Syaj.g_02114	Syat.g_02689
OG0000985	Syaj.g_02116	Syat.g_02685
OG0000986	Syaj.g_02123	Syat.g_02680
OG0000987	Syaj.g_02125	Syat.g_02678
OG0000988	Syaj.g_02131	Syat.g_02672
OG0000989	Syaj.g_02142	Syat.g_02657
OG0000990	Syaj.g_02165	Syat.g_02500
OG0000991	Syaj.g_02168	Syat.g_02503
OG0000992	Syaj.g_02171	Syat.g_02507
OG0000993	Syaj.g_02173	Syat.g_02508
OG0000994	Syaj.g_02177	Syat.g_02512
OG0000995	Syaj.g_02182	Syat.g_02517
OG0000996	Syaj.g_02221	Syat.g_02446
OG0000997	Syaj.g_02228	Syat.g_02417
OG0000998	Syaj.g_02230	Syat.g_02415
OG0000999	Syaj.g_02231	Syat.g_02414
OG0001001	Syaj.g_02241	Syat.g_02400
OG0001002	Syaj.g_02248	Syat.g_02394
OG0001003	Syaj.g_02250	Syat.g_02392
OG0001004	Syaj.g_02251	Syat.g_02391
OG0001005	Syaj.g_02252	Syat.g_02390
OG0001006	Syaj.g_02260	Syat.g_02378
OG0001007	Syaj.g_02262	Syat.g_02376
OG0001008	Syaj.g_01554	Syat.g_02971
OG0001009	Syaj.g_02294	Syat.g_02311
OG0001010	Syaj.g_02295	Syat.g_02310
OG0001011	Syaj.g_02296	Syat.g_02308
OG0001012	Syaj.g_02108	Syat.g_01004
OG0001014	Syaj.g_02083	Syat.g_02721
OG0001015	Syaj.g_02082	Syat.g_02722
OG0001016	Syaj.g_01824	Syat.g_01474
OG0001017	Syaj.g_01830	Syat.g_01480
OG0001018	Syaj.g_01832	Syat.g_01482
OG0001019	Syaj.g_01849	Syat.g_01532
OG0001020	Syaj.g_01862	Syat.g_01539
OG0001021	Syaj.g_01867	Syat.g_01552
OG0001022	Syaj.g_01872	Syat.g_01555
OG0001023	Syaj.g_01873	Syat.g_01556
OG0001024	Syaj.g_01877	Syat.g_01560
OG0001025	Syaj.g_01884	Syat.g_01566
OG0001026	Syaj.g_01897	Syat.g_01582
OG0001027	Syaj.g_01903	Syat.g_02947
OG0001028	Syaj.g_01905	Syat.g_02944
OG0001029	Syaj.g_01907	Syat.g_02942
OG0001030	Syaj.g_01933	Syat.g_02922
OG0001031	Syaj.g_02012	Syat.g_02836
OG0001032	Syaj.g_02015	Syat.g_02834
OG0001033	Syaj.g_02044	Syat.g_02784
OG0001034	Syaj.g_02875	Syat.g_01448
OG0001035	Syaj.g_02603	Syat.g_01885
OG0001036	Syaj.g_02599	Syat.g_01939
OG0001037	Syaj.g_02597	Syat.g_01941
OG0001038	Syaj.g_02567	Syat.g_02058
OG0001039	Syaj.g_02564	Syat.g_02061
OG0001040	Syaj.g_02561	Syat.g_02064
OG0001041	Syaj.g_02556	Syat.g_02070
OG0001042	Syaj.g_02527	Syat.g_02100
OG0001043	Syaj.g_02523	Syat.g_02103
OG0001044	Syaj.g_02804	Syat.g_01615
OG0001045	Syaj.g_02817	Syat.g_01602
OG0001046	Syaj.g_00851	Syat.g_00552
OG0001047	Syaj.g_01552	Syat.g_02973
OG0001048	Syaj.g_01551	Syat.g_02974
OG0001049	Syaj.g_01548	Syat.g_01290
OG0001050	Syaj.g_01547	Syat.g_01289
OG0001051	Syaj.g_01546	Syat.g_01288
OG0001052	Syaj.g_01448	Syat.g_01375
OG0001053	Syaj.g_00075	Syat.g_03173
OG0001054	Syaj.g_00092	Syat.g_03192
OG0001055	Syaj.g_00113	Syat.g_03224
OG0001056	Syaj.g_00149	Syat.g_03275
OG0001057	Syaj.g_00160	Syat.g_00102
OG0001058	Syaj.g_00183	Syat.g_00079
OG0001059	Syaj.g_00187	Syat.g_00075
OG0001061	Syaj.g_00214	Syat.g_00051
OG0001062	Syaj.g_00216	Syat.g_00048
OG0001063	Syaj.g_00222	Syat.g_00042
OG0001064	Syaj.g_00223	Syat.g_00041
OG0001065	Syaj.g_00224	Syat.g_00040
OG0001066	Syaj.g_00225	Syat.g_00039
OG0001067	Syaj.g_00226	Syat.g_00038
OG0001068	Syaj.g_00227	Syat.g_00037
OG0001069	Syaj.g_00228	Syat.g_00036
OG0001070	Syaj.g_00231	Syat.g_00032
OG0001071	Syaj.g_00232	Syat.g_00031
OG0001072	Syaj.g_00236	Syat.g_00028
OG0001073	Syaj.g_00254	Syat.g_00009
OG0001074	Syaj.g_01327	Syat.g_01015
OG0001075	Syaj.g_01325	Syat.g_01037
OG0001076	Syaj.g_01305	Syat.g_03315
OG0001077	Syaj.g_01294	Syat.g_03290
OG0001078	Syaj.g_01282	Syat.g_00118
OG0001079	Syaj.g_01269	Syat.g_00378
OG0001080	Syaj.g_01135	Syat.g_00368
OG0001081	Syaj.g_00699	Syat.g_00366
OG0001082	Syaj.g_00700	Syat.g_00365
OG0001083	Syaj.g_00709	Syat.g_00390
OG0001084	Syaj.g_00711	Syat.g_00391
OG0001085	Syaj.g_00721	Syat.g_00408
OG0001086	Syaj.g_00723	Syat.g_00410
OG0001087	Syaj.g_00498	Syat.g_03277
OG0001088	Syaj.g_00494	Syat.g_02496
OG0001089	Syaj.g_00439	Syat.g_00818
OG0001090	Syaj.g_00959	Syat.g_00659
OG0001091	Syaj.g_00957	Syat.g_00661
OG0001092	Syaj.g_00954	Syat.g_00663
OG0001093	Syaj.g_00948	Syat.g_00669
OG0001094	Syaj.g_01032	Syat.g_00473
OG0001095	Syaj.g_01008	Syat.g_00497
OG0001096	Syaj.g_00988	Syat.g_00516
OG0001097	Syaj.g_00371	Syat.g_00743
OG0001098	Syaj.g_01132	Syat.g_01672
OG0001099	Syaj.g_01906	Syat.g_02943
OG0001100	Syaj.g_00732	Syat.g_00418
OG0001101	Syaj.g_00734	Syat.g_00420
OG0001102	Syaj.g_00737	Syat.g_00423
OG0001103	Syaj.g_00740	Syat.g_00425
OG0001104	Syaj.g_01050	Syat.g_00458
OG0001105	Syaj.g_01046	Syat.g_00461
OG0001106	Syaj.g_00912	Syat.g_00598
OG0001107	Syaj.g_00900	Syat.g_00580
OG0001108	Syaj.g_00870	Syat.g_00570
OG0001109	Syaj.g_00868	Syat.g_00568
OG0001110	Syaj.g_00866	Syat.g_00566
OG0001111	Syaj.g_00864	Syat.g_00564
OG0001112	Syaj.g_00862	Syat.g_00562
OG0001113	Syaj.g_00861	Syat.g_00561
OG0001114	Syaj.g_00860	Syat.g_00560
OG0001115	Syaj.g_00856	Syat.g_00557
OG0001116	Syaj.g_00854	Syat.g_00555
OG0001117	Syaj.g_00853	Syat.g_00554
OG0001118	Syaj.g_00852	Syat.g_00553
OG0001119	Syaj.g_00850	Syat.g_00551
OG0001120	Syaj.g_00846	Syat.g_00546
OG0001122	Syaj.g_00817	Syat.g_00711
OG0001123	Syaj.g_00810	Syat.g_00704
OG0001124	Syaj.g_00808	Syat.g_00702
OG0001125	Syaj.g_00806	Syat.g_00700
OG0001126	Syaj.g_00413	Syat.g_00790
OG0001127	Syaj.g_00414	Syat.g_00789
OG0001128	Syaj.g_00417	Syat.g_00786
OG0001129	Syaj.g_00419	Syat.g_00784
OG0001130	Syaj.g_00420	Syat.g_00783
OG0001131	Syaj.g_01070	Syat.g_01674
OG0001132	Syaj.g_01166	Syat.g_00965
OG0001133	Syaj.g_01302	Syat.g_03311
OG0001136	Syaj.g_00300	Syat.g_03257
OG0001137	Syaj.g_00318	Syat.g_00306
OG0001138	Syaj.g_00620	Syat.g_00214
OG0001139	Syaj.g_00618	Syat.g_00209
OG0001140	Syaj.g_00617	Syat.g_00208
OG0001141	Syaj.g_00616	Syat.g_00207
OG0001142	Syaj.g_00615	Syat.g_00206
OG0001143	Syaj.g_00602	Syat.g_00925
OG0001144	Syaj.g_00588	Syat.g_00906
OG0001145	Syaj.g_00276	Syat.g_01117
OG0001146	Syaj.g_01518	Syat.g_01158
OG0001147	Syaj.g_01438	Syat.g_01368
OG0001148	Syaj.g_00057	Syat.g_01297
OG0001149	Syaj.g_00056	Syat.g_01298
