Orthogroup	Syaj	Praa
OG0000567	Syaj.g_00203	Praa.g_00568
OG0000568	Syaj.g_00207	Praa.g_00569
OG0000569	Syaj.g_00208	Praa.g_00570
OG0000570	Syaj.g_00209	Praa.g_00571
OG0000571	Syaj.g_00213	Praa.g_00573
OG0000572	Syaj.g_00230	Praa.g_00586
OG0000573	Syaj.g_00238	Praa.g_00592
OG0000574	Syaj.g_00242	Praa.g_00593
OG0000575	Syaj.g_00247	Praa.g_00597
OG0000576	Syaj.g_00249	Praa.g_00599
OG0000577	Syaj.g_00250	Praa.g_00600
OG0000578	Syaj.g_00251	Praa.g_00601
OG0000579	Syaj.g_00252	Praa.g_00602
OG0000580	Syaj.g_00253	Praa.g_00603
OG0000581	Syaj.g_00261	Praa.g_00605
OG0000582	Syaj.g_01338	Praa.g_00608
OG0000583	Syaj.g_01337	Praa.g_00609
OG0000584	Syaj.g_01336	Praa.g_00610
OG0000585	Syaj.g_01334	Praa.g_00612
OG0000586	Syaj.g_01333	Praa.g_00613
OG0000587	Syaj.g_01331	Praa.g_00614
OG0000588	Syaj.g_01313	Praa.g_00618
OG0000589	Syaj.g_01308	Praa.g_00621
OG0000590	Syaj.g_01307	Praa.g_00622
OG0000591	Syaj.g_01299	Praa.g_00625
OG0000592	Syaj.g_01298	Praa.g_00626
OG0000593	Syaj.g_01287	Praa.g_00632
OG0000594	Syaj.g_01286	Praa.g_00633
OG0000595	Syaj.g_01285	Praa.g_00634
OG0000596	Syaj.g_01280	Praa.g_00638
OG0000597	Syaj.g_01277	Praa.g_00640
OG0000598	Syaj.g_01276	Praa.g_00641
OG0000599	Syaj.g_01273	Praa.g_00644
OG0000600	Syaj.g_01272	Praa.g_00645
OG0000601	Syaj.g_01271	Praa.g_00646
OG0000602	Syaj.g_01266	Praa.g_00648
OG0000603	Syaj.g_01265	Praa.g_00649
OG0000604	Syaj.g_01262	Praa.g_00650
OG0000605	Syaj.g_01153	Praa.g_00651
OG0000606	Syaj.g_00698	Praa.g_00654
OG0000607	Syaj.g_00702	Praa.g_00657
OG0000608	Syaj.g_00703	Praa.g_00658
OG0000609	Syaj.g_00705	Praa.g_00659
OG0000610	Syaj.g_00714	Praa.g_00664
OG0000611	Syaj.g_00717	Praa.g_00667
OG0000612	Syaj.g_00718	Praa.g_00668
OG0000613	Syaj.g_02500	Praa.g_00673
OG0000614	Syaj.g_00480	Praa.g_00692
OG0000615	Syaj.g_01065	Praa.g_00700
OG0000616	Syaj.g_02245	Praa.g_00704
OG0000617	Syaj.g_00952	Praa.g_00717
OG0000618	Syaj.g_00951	Praa.g_00718
OG0000619	Syaj.g_00950	Praa.g_00719
OG0000620	Syaj.g_00945	Praa.g_00722
OG0000621	Syaj.g_00944	Praa.g_00723
OG0000622	Syaj.g_00943	Praa.g_00724
OG0000623	Syaj.g_00942	Praa.g_00725
OG0000624	Syaj.g_00940	Praa.g_00726
OG0000625	Syaj.g_00939	Praa.g_00727
OG0000626	Syaj.g_00938	Praa.g_00728
OG0000627	Syaj.g_00765	Praa.g_00729
OG0000628	Syaj.g_00766	Praa.g_00730
OG0000629	Syaj.g_00769	Praa.g_00731
OG0000630	Syaj.g_00773	Praa.g_00734
OG0000631	Syaj.g_00786	Praa.g_00794
OG0000632	Syaj.g_00787	Praa.g_00795
OG0000633	Syaj.g_00789	Praa.g_00796
OG0000634	Syaj.g_01030	Praa.g_00799
OG0000635	Syaj.g_01029	Praa.g_00800
OG0000636	Syaj.g_01024	Praa.g_00802
OG0000637	Syaj.g_01022	Praa.g_00804
OG0000638	Syaj.g_01021	Praa.g_00805
OG0000639	Syaj.g_01020	Praa.g_00806
OG0000640	Syaj.g_01019	Praa.g_00807
OG0000641	Syaj.g_01015	Praa.g_00812
OG0000642	Syaj.g_01014	Praa.g_00813
OG0000643	Syaj.g_01012	Praa.g_00814
OG0000644	Syaj.g_01011	Praa.g_00815
OG0000645	Syaj.g_01009	Praa.g_00816
OG0000646	Syaj.g_01006	Praa.g_00818
OG0000647	Syaj.g_01004	Praa.g_00819
OG0000648	Syaj.g_01001	Praa.g_00821
OG0000649	Syaj.g_01000	Praa.g_00822
OG0000650	Syaj.g_00999	Praa.g_00823
OG0000651	Syaj.g_00998	Praa.g_00824
OG0000652	Syaj.g_00997	Praa.g_00825
OG0000653	Syaj.g_00991	Praa.g_00827
OG0000654	Syaj.g_00990	Praa.g_00828
OG0000655	Syaj.g_00989	Praa.g_00829
OG0000656	Syaj.g_00986	Praa.g_00832
OG0000657	Syaj.g_00382	Praa.g_00840
OG0000658	Syaj.g_00379	Praa.g_00841
OG0000659	Syaj.g_00378	Praa.g_00842
OG0000660	Syaj.g_00374	Praa.g_00846
OG0000661	Syaj.g_00372	Praa.g_00848
OG0000662	Syaj.g_00370	Praa.g_00850
OG0000663	Syaj.g_00367	Praa.g_00852
OG0000664	Syaj.g_00358	Praa.g_00853
OG0000665	Syaj.g_01243	Praa.g_00857
OG0000666	Syaj.g_01154	Praa.g_00858
OG0000667	Syaj.g_02661	Praa.g_00862
OG0000668	Syaj.g_00816	Praa.g_00892
OG0000669	Syaj.g_00730	Praa.g_00899
OG0000670	Syaj.g_00733	Praa.g_00901
OG0000671	Syaj.g_00735	Praa.g_00903
OG0000672	Syaj.g_00739	Praa.g_00905
OG0000673	Syaj.g_00742	Praa.g_00908
OG0000674	Syaj.g_00744	Praa.g_00910
OG0000675	Syaj.g_00757	Praa.g_00911
OG0000676	Syaj.g_00759	Praa.g_00913
OG0000677	Syaj.g_00760	Praa.g_00914
OG0000678	Syaj.g_01075	Praa.g_00916
OG0000679	Syaj.g_01061	Praa.g_00920
OG0000680	Syaj.g_01060	Praa.g_00921
OG0000681	Syaj.g_01057	Praa.g_00923
OG0000682	Syaj.g_01056	Praa.g_00924
OG0000683	Syaj.g_01055	Praa.g_00925
OG0000684	Syaj.g_01051	Praa.g_00926
OG0000685	Syaj.g_01049	Praa.g_00928
OG0000686	Syaj.g_01048	Praa.g_00929
OG0000687	Syaj.g_01047	Praa.g_00930
OG0000688	Syaj.g_01041	Praa.g_00933
OG0000689	Syaj.g_01039	Praa.g_00934
OG0000690	Syaj.g_01038	Praa.g_00935
OG0000691	Syaj.g_01037	Praa.g_00936
OG0000692	Syaj.g_01036	Praa.g_00938
OG0000693	Syaj.g_01034	Praa.g_00939
OG0000694	Syaj.g_01033	Praa.g_00940
OG0000695	Syaj.g_00791	Praa.g_00942
OG0000696	Syaj.g_00792	Praa.g_00943
OG0000697	Syaj.g_00932	Praa.g_00944
OG0000698	Syaj.g_00929	Praa.g_00947
OG0000699	Syaj.g_00928	Praa.g_00948
OG0000700	Syaj.g_00927	Praa.g_00949
OG0000701	Syaj.g_00926	Praa.g_00950
OG0000702	Syaj.g_00916	Praa.g_00952
OG0000703	Syaj.g_00915	Praa.g_00953
OG0000704	Syaj.g_00913	Praa.g_00954
OG0000705	Syaj.g_00906	Praa.g_00958
OG0000706	Syaj.g_00905	Praa.g_00959
OG0000707	Syaj.g_00904	Praa.g_00960
OG0000708	Syaj.g_00901	Praa.g_00961
OG0000709	Syaj.g_00872	Praa.g_00965
OG0000710	Syaj.g_00867	Praa.g_00968
OG0000711	Syaj.g_00839	Praa.g_00985
OG0000712	Syaj.g_00837	Praa.g_00987
OG0000713	Syaj.g_00836	Praa.g_00988
OG0000714	Syaj.g_00834	Praa.g_00989
OG0000715	Syaj.g_00832	Praa.g_00991
OG0000716	Syaj.g_00825	Praa.g_00993
OG0000717	Syaj.g_00824	Praa.g_00994
OG0000718	Syaj.g_00820	Praa.g_01008
OG0000719	Syaj.g_00818	Praa.g_01010
OG0000720	Syaj.g_00805	Praa.g_01019
OG0000721	Syaj.g_00803	Praa.g_01021
OG0000722	Syaj.g_00802	Praa.g_01022
OG0000723	Syaj.g_00934	Praa.g_01025
OG0000724	Syaj.g_00421	Praa.g_01034
OG0000725	Syaj.g_00430	Praa.g_01040
OG0000726	Syaj.g_00431	Praa.g_01041
OG0000727	Syaj.g_00432	Praa.g_01042
OG0000728	Syaj.g_00434	Praa.g_01044
OG0000729	Syaj.g_02397	Praa.g_01091
OG0000730	Syaj.g_02802	Praa.g_01095
OG0000731	Syaj.g_02814	Praa.g_01099
OG0000732	Syaj.g_02315	Praa.g_01109
OG0000733	Syaj.g_02151	Praa.g_01128
OG0000734	Syaj.g_01895	Praa.g_01145
OG0000735	Syaj.g_00286	Praa.g_01147
OG0000736	Syaj.g_00287	Praa.g_01148
OG0000737	Syaj.g_00288	Praa.g_01149
OG0000738	Syaj.g_00293	Praa.g_01153
OG0000739	Syaj.g_00295	Praa.g_01154
OG0000740	Syaj.g_00296	Praa.g_01155
OG0000741	Syaj.g_00299	Praa.g_01156
OG0000742	Syaj.g_00301	Praa.g_01158
OG0000743	Syaj.g_00303	Praa.g_01160
OG0000744	Syaj.g_00304	Praa.g_01161
OG0000745	Syaj.g_00306	Praa.g_01162
OG0000746	Syaj.g_00308	Praa.g_01164
OG0000747	Syaj.g_00309	Praa.g_01165
OG0000748	Syaj.g_00319	Praa.g_01168
OG0000749	Syaj.g_00322	Praa.g_01169
OG0000750	Syaj.g_00323	Praa.g_01170
OG0000751	Syaj.g_00331	Praa.g_01172
OG0000752	Syaj.g_00333	Praa.g_01174
OG0000753	Syaj.g_00336	Praa.g_01177
OG0000754	Syaj.g_00643	Praa.g_01180
OG0000755	Syaj.g_00631	Praa.g_01183
OG0000756	Syaj.g_00625	Praa.g_01184
OG0000757	Syaj.g_00614	Praa.g_01190
OG0000758	Syaj.g_00613	Praa.g_01191
OG0000759	Syaj.g_00612	Praa.g_01192
OG0000760	Syaj.g_00611	Praa.g_01193
OG0000761	Syaj.g_00609	Praa.g_01194
OG0000762	Syaj.g_00603	Praa.g_01195
OG0000763	Syaj.g_00597	Praa.g_01197
OG0000764	Syaj.g_00596	Praa.g_01198
OG0000765	Syaj.g_00577	Praa.g_01207
OG0000766	Syaj.g_00576	Praa.g_01208
OG0000767	Syaj.g_00574	Praa.g_01210
OG0000768	Syaj.g_00573	Praa.g_01211
OG0000769	Syaj.g_00571	Praa.g_01213
OG0000770	Syaj.g_00567	Praa.g_01215
OG0000771	Syaj.g_00415	Praa.g_01224
OG0000772	Syaj.g_01208	Praa.g_01290
OG0000773	Syaj.g_00280	Praa.g_01309
OG0000774	Syaj.g_01502	Praa.g_01311
OG0000775	Syaj.g_01504	Praa.g_01313
OG0000776	Syaj.g_01505	Praa.g_01314
OG0000777	Syaj.g_01506	Praa.g_01315
OG0000778	Syaj.g_01507	Praa.g_01316
OG0000779	Syaj.g_01513	Praa.g_01320
OG0000780	Syaj.g_01517	Praa.g_01321
OG0000781	Syaj.g_01521	Praa.g_01324
OG0000782	Syaj.g_01522	Praa.g_01325
OG0000783	Syaj.g_01524	Praa.g_01326
OG0000784	Syaj.g_01525	Praa.g_01327
OG0000785	Syaj.g_01526	Praa.g_01329
OG0000786	Syaj.g_00265	Praa.g_01331
OG0000787	Syaj.g_00264	Praa.g_01332
OG0000788	Syaj.g_01270	Praa.g_01353
OG0000789	Syaj.g_01121	Praa.g_01356
OG0000790	Syaj.g_00054	Praa.g_01371
OG0000791	Syaj.g_00053	Praa.g_01373
OG0000792	Syaj.g_00052	Praa.g_01374
OG0000793	Syaj.g_00047	Praa.g_01377
OG0000794	Syaj.g_00046	Praa.g_01378
OG0000795	Syaj.g_00045	Praa.g_01379
OG0000796	Syaj.g_00039	Praa.g_01383
OG0000797	Syaj.g_00038	Praa.g_01384
OG0000798	Syaj.g_02568	Praa.g_01393
OG0000799	Syaj.g_01352	Praa.g_01458
OG0000800	Syaj.g_01354	Praa.g_01459
OG0000801	Syaj.g_01355	Praa.g_01460
OG0000802	Syaj.g_01359	Praa.g_01462
OG0000803	Syaj.g_01363	Praa.g_01464
OG0000804	Syaj.g_01366	Praa.g_01465
OG0000805	Syaj.g_01369	Praa.g_01467
OG0000806	Syaj.g_01370	Praa.g_01469
OG0000807	Syaj.g_01372	Praa.g_01470
OG0000808	Syaj.g_01373	Praa.g_01471
OG0000809	Syaj.g_01376	Praa.g_01474
OG0000810	Syaj.g_01377	Praa.g_01475
OG0000811	Syaj.g_01385	Praa.g_01479
OG0000812	Syaj.g_01387	Praa.g_01481
OG0000813	Syaj.g_01388	Praa.g_01482
OG0000814	Syaj.g_01390	Praa.g_01484
OG0000815	Syaj.g_01391	Praa.g_01485
OG0000816	Syaj.g_01392	Praa.g_01487
OG0000817	Syaj.g_01393	Praa.g_01488
OG0000818	Syaj.g_01399	Praa.g_01493
OG0000819	Syaj.g_01400	Praa.g_01494
OG0000820	Syaj.g_01401	Praa.g_01495
OG0000821	Syaj.g_01412	Praa.g_01499
OG0000822	Syaj.g_01414	Praa.g_01500
OG0000823	Syaj.g_01415	Praa.g_01501
OG0000824	Syaj.g_01421	Praa.g_01504
OG0000825	Syaj.g_01422	Praa.g_01505
OG0000826	Syaj.g_01423	Praa.g_01506
OG0000827	Syaj.g_01424	Praa.g_01507
OG0000828	Syaj.g_01427	Praa.g_01510
OG0000829	Syaj.g_01428	Praa.g_01511
OG0000830	Syaj.g_01429	Praa.g_01512
OG0000831	Syaj.g_01431	Praa.g_01514
OG0000832	Syaj.g_01635	Praa.g_01520
OG0000833	Syaj.g_01647	Praa.g_01528
OG0000834	Syaj.g_01649	Praa.g_01529
OG0000835	Syaj.g_01650	Praa.g_01530
OG0000836	Syaj.g_01654	Praa.g_01531
OG0000837	Syaj.g_01661	Praa.g_01532
OG0000838	Syaj.g_01665	Praa.g_01534
OG0000839	Syaj.g_01666	Praa.g_01535
OG0000840	Syaj.g_01667	Praa.g_01536
OG0000841	Syaj.g_01668	Praa.g_01537
OG0000842	Syaj.g_01669	Praa.g_01538
OG0000843	Syaj.g_01670	Praa.g_01539
OG0000844	Syaj.g_01680	Praa.g_01541
OG0000845	Syaj.g_01681	Praa.g_01542
OG0000846	Syaj.g_01682	Praa.g_01543
OG0000847	Syaj.g_01683	Praa.g_01544
OG0000848	Syaj.g_01685	Praa.g_01545
OG0000849	Syaj.g_01686	Praa.g_01546
OG0000850	Syaj.g_01689	Praa.g_01548
OG0000851	Syaj.g_01694	Praa.g_01549
OG0000852	Syaj.g_01695	Praa.g_01550
OG0000853	Syaj.g_01699	Praa.g_01554
OG0000854	Syaj.g_01701	Praa.g_01556
OG0000855	Syaj.g_01702	Praa.g_01557
OG0000856	Syaj.g_01296	Praa.g_01572
OG0000857	Syaj.g_01005	Praa.g_01600
OG0000858	Syaj.g_01708	Praa.g_01629
OG0000859	Syaj.g_01709	Praa.g_01630
OG0000860	Syaj.g_01723	Praa.g_01637
OG0000861	Syaj.g_01724	Praa.g_01638
OG0000862	Syaj.g_01725	Praa.g_01639
OG0000863	Syaj.g_01728	Praa.g_01641
OG0000864	Syaj.g_01729	Praa.g_01642
OG0000865	Syaj.g_01730	Praa.g_01643
OG0000866	Syaj.g_01731	Praa.g_01644
OG0000867	Syaj.g_01732	Praa.g_01645
OG0000868	Syaj.g_01734	Praa.g_01646
OG0000869	Syaj.g_01742	Praa.g_01650
OG0000870	Syaj.g_01747	Praa.g_01655
OG0000871	Syaj.g_01748	Praa.g_01656
OG0000872	Syaj.g_01756	Praa.g_01657
OG0000873	Syaj.g_01759	Praa.g_01660
OG0000874	Syaj.g_01754	Praa.g_01663
OG0000875	Syaj.g_01762	Praa.g_01665
OG0000876	Syaj.g_02084	Praa.g_01666
OG0000877	Syaj.g_01586	Praa.g_01668
OG0000878	Syaj.g_01587	Praa.g_01669
OG0000879	Syaj.g_01588	Praa.g_01670
OG0000880	Syaj.g_01589	Praa.g_01671
OG0000881	Syaj.g_01595	Praa.g_01675
OG0000882	Syaj.g_01599	Praa.g_01680
OG0000883	Syaj.g_01601	Praa.g_01682
OG0000884	Syaj.g_01603	Praa.g_01684
OG0000885	Syaj.g_01604	Praa.g_01685
OG0000886	Syaj.g_01605	Praa.g_01686
OG0000887	Syaj.g_01606	Praa.g_01687
OG0000888	Syaj.g_01608	Praa.g_01689
OG0000889	Syaj.g_01610	Praa.g_01691
OG0000890	Syaj.g_01615	Praa.g_01692
OG0000891	Syaj.g_01616	Praa.g_01693
OG0000892	Syaj.g_01620	Praa.g_01695
OG0000893	Syaj.g_02636	Praa.g_01699
OG0000894	Syaj.g_02639	Praa.g_01701
OG0000895	Syaj.g_02643	Praa.g_01704
OG0000896	Syaj.g_02644	Praa.g_01705
OG0000897	Syaj.g_02646	Praa.g_01707
OG0000898	Syaj.g_02647	Praa.g_01708
OG0000899	Syaj.g_02648	Praa.g_01709
OG0000900	Syaj.g_02649	Praa.g_01710
OG0000901	Syaj.g_02654	Praa.g_01713
OG0000902	Syaj.g_02656	Praa.g_01715
OG0000903	Syaj.g_02689	Praa.g_01718
OG0000904	Syaj.g_02684	Praa.g_01720
OG0000905	Syaj.g_02678	Praa.g_01725
OG0000906	Syaj.g_02676	Praa.g_01726
OG0000907	Syaj.g_02692	Praa.g_01733
OG0000908	Syaj.g_02695	Praa.g_01736
OG0000909	Syaj.g_02696	Praa.g_01737
OG0000910	Syaj.g_02697	Praa.g_01738
OG0000911	Syaj.g_02699	Praa.g_01740
OG0000912	Syaj.g_02700	Praa.g_01741
OG0000913	Syaj.g_02701	Praa.g_01742
OG0000914	Syaj.g_02702	Praa.g_01743
OG0000915	Syaj.g_02704	Praa.g_01744
OG0000916	Syaj.g_02705	Praa.g_01745
OG0000917	Syaj.g_02706	Praa.g_01746
OG0000918	Syaj.g_02707	Praa.g_01747
OG0000919	Syaj.g_02708	Praa.g_01748
OG0000920	Syaj.g_02709	Praa.g_01749
OG0000921	Syaj.g_02710	Praa.g_01750
OG0000922	Syaj.g_02711	Praa.g_01751
OG0000923	Syaj.g_02715	Praa.g_01755
OG0000924	Syaj.g_02716	Praa.g_01756
OG0000925	Syaj.g_02717	Praa.g_01757
OG0000926	Syaj.g_02718	Praa.g_01758
OG0000927	Syaj.g_02720	Praa.g_01760
OG0000928	Syaj.g_02721	Praa.g_01761
OG0000929	Syaj.g_02722	Praa.g_01762
OG0000930	Syaj.g_02723	Praa.g_01763
OG0000931	Syaj.g_02724	Praa.g_01764
OG0000932	Syaj.g_02725	Praa.g_01765
OG0000933	Syaj.g_02731	Praa.g_01769
OG0000934	Syaj.g_02733	Praa.g_01771
OG0000935	Syaj.g_02734	Praa.g_01772
OG0000936	Syaj.g_02735	Praa.g_01773
OG0000937	Syaj.g_02736	Praa.g_01774
OG0000938	Syaj.g_02739	Praa.g_01776
OG0000939	Syaj.g_02740	Praa.g_01777
OG0000940	Syaj.g_02747	Praa.g_01784
OG0000941	Syaj.g_02749	Praa.g_01786
OG0000942	Syaj.g_02751	Praa.g_01788
OG0000943	Syaj.g_02752	Praa.g_01789
OG0000944	Syaj.g_02754	Praa.g_01790
OG0000945	Syaj.g_02756	Praa.g_01791
OG0000946	Syaj.g_02761	Praa.g_01796
OG0000947	Syaj.g_02764	Praa.g_01798
OG0000948	Syaj.g_02765	Praa.g_01799
OG0000949	Syaj.g_02474	Praa.g_01802
OG0000950	Syaj.g_02459	Praa.g_01807
OG0000951	Syaj.g_02452	Praa.g_01811
OG0000952	Syaj.g_02446	Praa.g_01815
OG0000953	Syaj.g_02442	Praa.g_01818
OG0000954	Syaj.g_02435	Praa.g_01822
OG0000955	Syaj.g_02434	Praa.g_01823
OG0000956	Syaj.g_02432	Praa.g_01825
OG0000957	Syaj.g_02419	Praa.g_01830
OG0000958	Syaj.g_02418	Praa.g_01831
OG0000959	Syaj.g_02413	Praa.g_01835
OG0000960	Syaj.g_02412	Praa.g_01836
OG0000961	Syaj.g_02402	Praa.g_01838
OG0000962	Syaj.g_02398	Praa.g_01840
OG0000963	Syaj.g_02393	Praa.g_01844
OG0000964	Syaj.g_02392	Praa.g_01845
OG0000965	Syaj.g_02391	Praa.g_01846
OG0000966	Syaj.g_02370	Praa.g_01853
OG0000967	Syaj.g_02334	Praa.g_01858
OG0000968	Syaj.g_02363	Praa.g_01860
OG0000969	Syaj.g_02338	Praa.g_01861
OG0000970	Syaj.g_02337	Praa.g_01862
OG0000971	Syaj.g_02331	Praa.g_01863
OG0000972	Syaj.g_02330	Praa.g_01864
OG0000973	Syaj.g_02329	Praa.g_01865
OG0000974	Syaj.g_02328	Praa.g_01866
OG0000975	Syaj.g_02327	Praa.g_01867
OG0000976	Syaj.g_02326	Praa.g_01868
OG0000977	Syaj.g_02324	Praa.g_01869
OG0000978	Syaj.g_02322	Praa.g_01870
OG0000979	Syaj.g_02319	Praa.g_01873
OG0000980	Syaj.g_02316	Praa.g_01875
OG0000981	Syaj.g_02313	Praa.g_01877
OG0000982	Syaj.g_02112	Praa.g_01879
OG0000983	Syaj.g_02113	Praa.g_01880
OG0000984	Syaj.g_02114	Praa.g_01881
OG0000985	Syaj.g_02116	Praa.g_01884
OG0000986	Syaj.g_02123	Praa.g_01886
OG0000987	Syaj.g_02125	Praa.g_01887
OG0000988	Syaj.g_02131	Praa.g_01890
OG0000989	Syaj.g_02142	Praa.g_01893
OG0000990	Syaj.g_02165	Praa.g_01896
OG0000991	Syaj.g_02168	Praa.g_01897
OG0000992	Syaj.g_02171	Praa.g_01899
OG0000993	Syaj.g_02173	Praa.g_01900
OG0000994	Syaj.g_02177	Praa.g_01901
OG0000995	Syaj.g_02182	Praa.g_01905
OG0000996	Syaj.g_02221	Praa.g_01906
OG0000997	Syaj.g_02228	Praa.g_01907
OG0000998	Syaj.g_02230	Praa.g_01909
OG0000999	Syaj.g_02231	Praa.g_01910
OG0001000	Syaj.g_02236	Praa.g_01913
OG0001001	Syaj.g_02241	Praa.g_01915
OG0001002	Syaj.g_02248	Praa.g_01919
OG0001003	Syaj.g_02250	Praa.g_01920
OG0001004	Syaj.g_02251	Praa.g_01921
OG0001005	Syaj.g_02252	Praa.g_01922
OG0001006	Syaj.g_02260	Praa.g_01926
OG0001007	Syaj.g_02262	Praa.g_01928
OG0001009	Syaj.g_02294	Praa.g_00027
OG0001010	Syaj.g_02295	Praa.g_00028
OG0001011	Syaj.g_02296	Praa.g_00029
OG0001012	Syaj.g_02108	Praa.g_00043
OG0001014	Syaj.g_02083	Praa.g_00051
OG0001015	Syaj.g_02082	Praa.g_00052
OG0001016	Syaj.g_01824	Praa.g_00073
OG0001017	Syaj.g_01830	Praa.g_00077
OG0001018	Syaj.g_01832	Praa.g_00080
OG0001019	Syaj.g_01849	Praa.g_00089
OG0001020	Syaj.g_01862	Praa.g_00090
OG0001021	Syaj.g_01867	Praa.g_00091
OG0001022	Syaj.g_01872	Praa.g_00094
OG0001023	Syaj.g_01873	Praa.g_00095
OG0001024	Syaj.g_01877	Praa.g_00098
OG0001025	Syaj.g_01884	Praa.g_00104
OG0001026	Syaj.g_01897	Praa.g_00111
OG0001027	Syaj.g_01903	Praa.g_00112
OG0001028	Syaj.g_01905	Praa.g_00114
OG0001029	Syaj.g_01907	Praa.g_00115
OG0001030	Syaj.g_01933	Praa.g_00130
OG0001031	Syaj.g_02012	Praa.g_00186
OG0001032	Syaj.g_02015	Praa.g_00187
OG0001033	Syaj.g_02044	Praa.g_00208
OG0001034	Syaj.g_02875	Praa.g_00236
OG0001035	Syaj.g_02603	Praa.g_00254
OG0001036	Syaj.g_02599	Praa.g_00259
OG0001037	Syaj.g_02597	Praa.g_00260
OG0001038	Syaj.g_02567	Praa.g_00278
OG0001039	Syaj.g_02564	Praa.g_00281
OG0001040	Syaj.g_02561	Praa.g_00283
OG0001041	Syaj.g_02556	Praa.g_00287
OG0001042	Syaj.g_02527	Praa.g_00304
OG0001043	Syaj.g_02523	Praa.g_00305
OG0001044	Syaj.g_02804	Praa.g_00333
OG0001045	Syaj.g_02817	Praa.g_00341
OG0001046	Syaj.g_00851	Praa.g_00378
OG0001047	Syaj.g_01552	Praa.g_00438
OG0001048	Syaj.g_01551	Praa.g_00439
OG0001049	Syaj.g_01548	Praa.g_00441
OG0001050	Syaj.g_01547	Praa.g_00442
OG0001051	Syaj.g_01546	Praa.g_00443
OG0001052	Syaj.g_01448	Praa.g_00471
OG0001053	Syaj.g_00075	Praa.g_00483
OG0001054	Syaj.g_00092	Praa.g_00498
OG0001055	Syaj.g_00113	Praa.g_00517
OG0001056	Syaj.g_00149	Praa.g_00536
OG0001057	Syaj.g_00160	Praa.g_00541
OG0001058	Syaj.g_00183	Praa.g_00550
OG0001059	Syaj.g_00187	Praa.g_00554
OG0001060	Syaj.g_00193	Praa.g_00561
OG0001061	Syaj.g_00214	Praa.g_00574
OG0001062	Syaj.g_00216	Praa.g_00576
OG0001063	Syaj.g_00222	Praa.g_00578
OG0001064	Syaj.g_00223	Praa.g_00579
OG0001065	Syaj.g_00224	Praa.g_00580
OG0001066	Syaj.g_00225	Praa.g_00581
OG0001067	Syaj.g_00226	Praa.g_00582
OG0001068	Syaj.g_00227	Praa.g_00583
OG0001069	Syaj.g_00228	Praa.g_00584
OG0001070	Syaj.g_00231	Praa.g_00587
OG0001071	Syaj.g_00232	Praa.g_00588
OG0001072	Syaj.g_00236	Praa.g_00590
OG0001073	Syaj.g_00254	Praa.g_00604
OG0001074	Syaj.g_01327	Praa.g_00615
OG0001075	Syaj.g_01325	Praa.g_00616
OG0001076	Syaj.g_01305	Praa.g_00624
OG0001077	Syaj.g_01294	Praa.g_00628
OG0001078	Syaj.g_01282	Praa.g_00636
OG0001079	Syaj.g_01269	Praa.g_00647
OG0001080	Syaj.g_01135	Praa.g_00653
OG0001081	Syaj.g_00699	Praa.g_00655
OG0001082	Syaj.g_00700	Praa.g_00656
OG0001083	Syaj.g_00709	Praa.g_00661
OG0001084	Syaj.g_00711	Praa.g_00662
OG0001085	Syaj.g_00721	Praa.g_00670
OG0001086	Syaj.g_00723	Praa.g_00671
OG0001087	Syaj.g_00498	Praa.g_00688
OG0001088	Syaj.g_00494	Praa.g_00689
OG0001089	Syaj.g_00439	Praa.g_00697
OG0001090	Syaj.g_00959	Praa.g_00712
OG0001091	Syaj.g_00957	Praa.g_00714
OG0001092	Syaj.g_00954	Praa.g_00715
OG0001093	Syaj.g_00948	Praa.g_00720
OG0001094	Syaj.g_01032	Praa.g_00797
OG0001095	Syaj.g_01008	Praa.g_00817
OG0001096	Syaj.g_00988	Praa.g_00830
OG0001097	Syaj.g_00371	Praa.g_00849
OG0001098	Syaj.g_01132	Praa.g_00864
OG0001099	Syaj.g_01906	Praa.g_00896
OG0001100	Syaj.g_00732	Praa.g_00900
OG0001101	Syaj.g_00734	Praa.g_00902
OG0001102	Syaj.g_00737	Praa.g_00904
OG0001103	Syaj.g_00740	Praa.g_00906
OG0001104	Syaj.g_01050	Praa.g_00927
OG0001105	Syaj.g_01046	Praa.g_00931
OG0001106	Syaj.g_00912	Praa.g_00955
OG0001107	Syaj.g_00900	Praa.g_00962
OG0001108	Syaj.g_00870	Praa.g_00966
OG0001109	Syaj.g_00868	Praa.g_00967
OG0001110	Syaj.g_00866	Praa.g_00969
OG0001111	Syaj.g_00864	Praa.g_00970
OG0001112	Syaj.g_00862	Praa.g_00971
OG0001113	Syaj.g_00861	Praa.g_00972
OG0001114	Syaj.g_00860	Praa.g_00973
OG0001115	Syaj.g_00856	Praa.g_00975
OG0001116	Syaj.g_00854	Praa.g_00976
OG0001117	Syaj.g_00853	Praa.g_00977
OG0001118	Syaj.g_00852	Praa.g_00978
OG0001119	Syaj.g_00850	Praa.g_00979
OG0001120	Syaj.g_00846	Praa.g_00981
OG0001121	Syaj.g_00630	Praa.g_01125, Praa.g_00984
OG0001122	Syaj.g_00817	Praa.g_01011
OG0001123	Syaj.g_00810	Praa.g_01015
OG0001124	Syaj.g_00808	Praa.g_01017
OG0001125	Syaj.g_00806	Praa.g_01018
OG0001126	Syaj.g_00413	Praa.g_01028
OG0001127	Syaj.g_00414	Praa.g_01029
