Orthogroup	Prad	Prax
OG0000565	Prad.g_01432	Prax.g_00102
OG0000566	Prad.g_01433	Prax.g_00103
OG0000567	Prad.g_01219	Prax.g_00104
OG0000568	Prad.g_01220	Prax.g_00105
OG0000569	Prad.g_01221	Prax.g_00106
OG0000570	Prad.g_01222	Prax.g_00107
OG0000571	Prad.g_01223	Prax.g_00108
OG0000572	Prad.g_01224	Prax.g_00109
OG0000573	Prad.g_01227	Prax.g_00112
OG0000574	Prad.g_01228	Prax.g_00113
OG0000575	Prad.g_01229	Prax.g_00114
OG0000576	Prad.g_01230	Prax.g_00115
OG0000577	Prad.g_01231	Prax.g_00116
OG0000578	Prad.g_01232	Prax.g_00117
OG0000579	Prad.g_01233	Prax.g_00118
OG0000580	Prad.g_01234	Prax.g_00119
OG0000581	Prad.g_01235	Prax.g_00120
OG0000582	Prad.g_01236	Prax.g_00121
OG0000583	Prad.g_01237	Prax.g_00122
OG0000584	Prad.g_01238	Prax.g_00123
OG0000585	Prad.g_01239	Prax.g_00977
OG0000586	Prad.g_01241	Prax.g_00975
OG0000587	Prad.g_01242	Prax.g_00974
OG0000588	Prad.g_01244	Prax.g_00972
OG0000589	Prad.g_01245	Prax.g_00971
OG0000590	Prad.g_01247	Prax.g_00969
OG0000591	Prad.g_01253	Prax.g_00963
OG0000592	Prad.g_01254	Prax.g_00962
OG0000593	Prad.g_01255	Prax.g_00961
OG0000594	Prad.g_01257	Prax.g_00959
OG0000595	Prad.g_01258	Prax.g_00958
OG0000596	Prad.g_01259	Prax.g_00957
OG0000597	Prad.g_01261	Prax.g_00955
OG0000598	Prad.g_01262	Prax.g_00954
OG0000599	Prad.g_01263	Prax.g_00953
OG0000600	Prad.g_01264	Prax.g_00952
OG0000601	Prad.g_01266	Prax.g_00950
OG0000602	Prad.g_01267	Prax.g_00949
OG0000603	Prad.g_01268	Prax.g_00948
OG0000604	Prad.g_01269	Prax.g_00947
OG0000605	Prad.g_01270	Prax.g_00946
OG0000606	Prad.g_01271	Prax.g_00945
OG0000607	Prad.g_01273	Prax.g_00943
OG0000608	Prad.g_01274	Prax.g_00942
OG0000609	Prad.g_01278	Prax.g_00938
OG0000610	Prad.g_01279	Prax.g_00937
OG0000611	Prad.g_01050	Prax.g_00484
OG0000612	Prad.g_01051	Prax.g_00483
OG0000613	Prad.g_01052	Prax.g_00482
OG0000614	Prad.g_01053	Prax.g_00481
OG0000615	Prad.g_01055	Prax.g_00479
OG0000616	Prad.g_01056	Prax.g_00478
OG0000617	Prad.g_01057	Prax.g_00477
OG0000618	Prad.g_01058	Prax.g_00476
OG0000619	Prad.g_01059	Prax.g_00475
OG0000620	Prad.g_01060	Prax.g_00474
OG0000621	Prad.g_01061	Prax.g_00473
OG0000622	Prad.g_01062	Prax.g_00472
OG0000623	Prad.g_01063	Prax.g_00471
OG0000624	Prad.g_01064	Prax.g_00470
OG0000625	Prad.g_01065	Prax.g_00469
OG0000626	Prad.g_01066	Prax.g_00468
OG0000627	Prad.g_01067	Prax.g_00467
OG0000628	Prad.g_01068	Prax.g_00466
OG0000629	Prad.g_01069	Prax.g_00465
OG0000630	Prad.g_01070	Prax.g_00464
OG0000631	Prad.g_01072	Prax.g_00462
OG0000632	Prad.g_01088	Prax.g_00432
OG0000633	Prad.g_01092	Prax.g_00428
OG0000634	Prad.g_01107	Prax.g_00413
OG0000635	Prad.g_01109	Prax.g_00409
OG0000636	Prad.g_01110	Prax.g_00408
OG0000637	Prad.g_01111	Prax.g_00407
OG0000638	Prad.g_01123	Prax.g_00395
OG0000639	Prad.g_01132	Prax.g_00386
OG0000640	Prad.g_01134	Prax.g_00384
OG0000641	Prad.g_01137	Prax.g_00382
OG0000642	Prad.g_01138	Prax.g_00381
OG0000643	Prad.g_01139	Prax.g_00380
OG0000644	Prad.g_01140	Prax.g_00379
OG0000645	Prad.g_01141	Prax.g_00378
OG0000646	Prad.g_01142	Prax.g_00377
OG0000647	Prad.g_01143	Prax.g_00376
OG0000648	Prad.g_01145	Prax.g_00374
OG0000649	Prad.g_01146	Prax.g_00373
OG0000650	Prad.g_01147	Prax.g_00372
OG0000651	Prad.g_01148	Prax.g_00371
OG0000652	Prad.g_01149	Prax.g_00370
OG0000653	Prad.g_01150	Prax.g_00369
OG0000654	Prad.g_01152	Prax.g_00367
OG0000655	Prad.g_01154	Prax.g_00365
OG0000656	Prad.g_01155	Prax.g_00364
OG0000657	Prad.g_01156	Prax.g_00363
OG0000658	Prad.g_01157	Prax.g_00362
OG0000659	Prad.g_01158	Prax.g_00361
OG0000660	Prad.g_01159	Prax.g_00360
OG0000661	Prad.g_01160	Prax.g_00359
OG0000662	Prad.g_01161	Prax.g_00358
OG0000663	Prad.g_01162	Prax.g_00357
OG0000664	Prad.g_01163	Prax.g_00356
OG0000665	Prad.g_01164	Prax.g_00355
OG0000666	Prad.g_01165	Prax.g_00354
OG0000667	Prad.g_01166	Prax.g_00353
OG0000668	Prad.g_01167	Prax.g_00352
OG0000669	Prad.g_01169	Prax.g_00350
OG0000670	Prad.g_01170	Prax.g_00349
OG0000671	Prad.g_01171	Prax.g_00348
OG0000672	Prad.g_01172	Prax.g_00347
OG0000673	Prad.g_01173	Prax.g_00346
OG0000674	Prad.g_01174	Prax.g_00345
OG0000675	Prad.g_01176	Prax.g_00343
OG0000676	Prad.g_01177	Prax.g_00342
OG0000677	Prad.g_01180	Prax.g_00339
OG0000678	Prad.g_01182	Prax.g_00337
OG0000679	Prad.g_01183	Prax.g_00336
OG0000680	Prad.g_01184	Prax.g_00335
OG0000681	Prad.g_01185	Prax.g_00334
OG0000682	Prad.g_00308	Prax.g_00333
OG0000683	Prad.g_00306	Prax.g_00331
OG0000684	Prad.g_00305	Prax.g_00330
OG0000685	Prad.g_00304	Prax.g_00329
OG0000686	Prad.g_00303	Prax.g_00328
OG0000687	Prad.g_00302	Prax.g_00327
OG0000688	Prad.g_00301	Prax.g_00326
OG0000689	Prad.g_00300	Prax.g_00325
OG0000690	Prad.g_00299	Prax.g_00324
OG0000691	Prad.g_00298	Prax.g_00323
OG0000692	Prad.g_00296	Prax.g_00321
OG0000693	Prad.g_00295	Prax.g_00320
OG0000694	Prad.g_00294	Prax.g_00319
OG0000695	Prad.g_00293	Prax.g_00318
OG0000696	Prad.g_00292	Prax.g_00317
OG0000697	Prad.g_00290	Prax.g_00315
OG0000698	Prad.g_00288	Prax.g_00313
OG0000699	Prad.g_00287	Prax.g_00312
OG0000700	Prad.g_00260	Prax.g_00546
OG0000701	Prad.g_00256	Prax.g_00550
OG0000702	Prad.g_00253	Prax.g_00553
OG0000703	Prad.g_00252	Prax.g_00554
OG0000704	Prad.g_00251	Prax.g_00555
OG0000705	Prad.g_00250	Prax.g_00556
OG0000706	Prad.g_00249	Prax.g_00557
OG0000707	Prad.g_00248	Prax.g_00558
OG0000708	Prad.g_00247	Prax.g_00559
OG0000709	Prad.g_00245	Prax.g_00561
OG0000710	Prad.g_00244	Prax.g_00562
OG0000711	Prad.g_00243	Prax.g_00563
OG0000712	Prad.g_00242	Prax.g_00564
OG0000713	Prad.g_00241	Prax.g_00565
OG0000714	Prad.g_00239	Prax.g_00567
OG0000715	Prad.g_00238	Prax.g_00568
OG0000716	Prad.g_00236	Prax.g_00570
OG0000717	Prad.g_00235	Prax.g_00571
OG0000718	Prad.g_00234	Prax.g_00572
OG0000719	Prad.g_00232	Prax.g_00574
OG0000720	Prad.g_00231	Prax.g_00575
OG0000721	Prad.g_00228	Prax.g_00578
OG0000722	Prad.g_00227	Prax.g_00579
OG0000723	Prad.g_00226	Prax.g_00580
OG0000724	Prad.g_00224	Prax.g_00582
OG0000725	Prad.g_00223	Prax.g_00583
OG0000726	Prad.g_00222	Prax.g_00584
OG0000727	Prad.g_00221	Prax.g_00585
OG0000728	Prad.g_00220	Prax.g_00586
OG0000729	Prad.g_00219	Prax.g_00587
OG0000730	Prad.g_00218	Prax.g_00588
OG0000731	Prad.g_00217	Prax.g_00589
OG0000732	Prad.g_00216	Prax.g_00590
OG0000733	Prad.g_00215	Prax.g_00591
OG0000734	Prad.g_00214	Prax.g_00592
OG0000735	Prad.g_00212	Prax.g_00594
OG0000736	Prad.g_00211	Prax.g_00595
OG0000737	Prad.g_00210	Prax.g_00596
OG0000738	Prad.g_00209	Prax.g_00597
OG0000739	Prad.g_00208	Prax.g_00598
OG0000740	Prad.g_00207	Prax.g_00599
OG0000741	Prad.g_00206	Prax.g_00600
OG0000742	Prad.g_00204	Prax.g_00602
OG0000743	Prad.g_00203	Prax.g_00603
OG0000744	Prad.g_00202	Prax.g_00604
OG0000745	Prad.g_00201	Prax.g_00605
OG0000746	Prad.g_00200	Prax.g_00606
OG0000747	Prad.g_00199	Prax.g_00607
OG0000748	Prad.g_00198	Prax.g_00608
OG0000749	Prad.g_00197	Prax.g_00609
OG0000750	Prad.g_00196	Prax.g_00610
OG0000751	Prad.g_00195	Prax.g_00611
OG0000752	Prad.g_00194	Prax.g_00612
OG0000753	Prad.g_00192	Prax.g_00614
OG0000754	Prad.g_00191	Prax.g_00615
OG0000755	Prad.g_00190	Prax.g_00616
OG0000756	Prad.g_00189	Prax.g_00617
OG0000757	Prad.g_00188	Prax.g_00618
OG0000758	Prad.g_00187	Prax.g_00619
OG0000759	Prad.g_00185	Prax.g_01130
OG0000760	Prad.g_00184	Prax.g_01131
OG0000761	Prad.g_00183	Prax.g_01132
OG0000762	Prad.g_00181	Prax.g_01134
OG0000763	Prad.g_00180	Prax.g_01135
OG0000764	Prad.g_00179	Prax.g_01136
OG0000765	Prad.g_00178	Prax.g_01137
OG0000766	Prad.g_00177	Prax.g_01138
OG0000767	Prad.g_00175	Prax.g_01140
OG0000768	Prad.g_00174	Prax.g_01141
OG0000769	Prad.g_00173	Prax.g_01142
OG0000770	Prad.g_00172	Prax.g_01143
OG0000771	Prad.g_00171	Prax.g_01144
OG0000772	Prad.g_00170	Prax.g_01145
OG0000773	Prad.g_00169	Prax.g_01146
OG0000774	Prad.g_00168	Prax.g_01147
OG0000775	Prad.g_00167	Prax.g_01148
OG0000776	Prad.g_00165	Prax.g_01150
OG0000777	Prad.g_00163	Prax.g_01152
OG0000778	Prad.g_00162	Prax.g_01153
OG0000779	Prad.g_00161	Prax.g_01154
OG0000780	Prad.g_00159	Prax.g_01156
OG0000781	Prad.g_00157	Prax.g_01158
OG0000782	Prad.g_00156	Prax.g_01159
OG0000783	Prad.g_00144	Prax.g_01173
OG0000784	Prad.g_00142	Prax.g_01175
OG0000785	Prad.g_00141	Prax.g_01176
OG0000786	Prad.g_00140	Prax.g_01177
OG0000787	Prad.g_00139	Prax.g_01178
OG0000788	Prad.g_00135	Prax.g_01182
OG0000789	Prad.g_01039	Prax.g_01184
OG0000790	Prad.g_01038	Prax.g_01185
OG0000791	Prad.g_01037	Prax.g_01186
OG0000792	Prad.g_01036	Prax.g_01187
OG0000793	Prad.g_01035	Prax.g_01188
OG0000794	Prad.g_01033	Prax.g_01190
OG0000795	Prad.g_01030	Prax.g_01193
OG0000796	Prad.g_01029	Prax.g_01194
OG0000797	Prad.g_01026	Prax.g_01196
OG0000798	Prad.g_01025	Prax.g_01197
OG0000799	Prad.g_01024	Prax.g_01198
OG0000800	Prad.g_01023	Prax.g_01199
OG0000801	Prad.g_01020	Prax.g_01202
OG0000802	Prad.g_01019	Prax.g_01203
OG0000803	Prad.g_01017	Prax.g_01205
OG0000804	Prad.g_01016	Prax.g_01206
OG0000805	Prad.g_01015	Prax.g_01207
OG0000806	Prad.g_01013	Prax.g_01209
OG0000807	Prad.g_00990	Prax.g_01235
OG0000808	Prad.g_00981	Prax.g_01245
OG0000809	Prad.g_00978	Prax.g_01248
OG0000810	Prad.g_00977	Prax.g_01249
OG0000811	Prad.g_00970	Prax.g_01256
OG0000812	Prad.g_00635	Prax.g_00126
OG0000813	Prad.g_00639	Prax.g_00130
OG0000814	Prad.g_00641	Prax.g_00132
OG0000815	Prad.g_00655	Prax.g_00146
OG0000816	Prad.g_01988	Prax.g_00162
OG0000817	Prad.g_01987	Prax.g_00163
OG0000818	Prad.g_01522	Prax.g_00168
OG0000819	Prad.g_01515	Prax.g_00181
OG0000820	Prad.g_01511	Prax.g_00185
OG0000821	Prad.g_01509	Prax.g_00187
OG0000822	Prad.g_01508	Prax.g_00188
OG0000823	Prad.g_01507	Prax.g_00189
OG0000824	Prad.g_01506	Prax.g_00190
OG0000825	Prad.g_01505	Prax.g_00191
OG0000826	Prad.g_01504	Prax.g_00192
OG0000827	Prad.g_01503	Prax.g_00193
OG0000828	Prad.g_01502	Prax.g_00194
OG0000829	Prad.g_01501	Prax.g_00195
OG0000830	Prad.g_01500	Prax.g_00196
OG0000831	Prad.g_01497	Prax.g_00199
OG0000832	Prad.g_01495	Prax.g_00201
OG0000833	Prad.g_01494	Prax.g_00202
OG0000834	Prad.g_01493	Prax.g_00203
OG0000835	Prad.g_01492	Prax.g_00204
OG0000836	Prad.g_01491	Prax.g_00205
OG0000837	Prad.g_01489	Prax.g_00207
OG0000838	Prad.g_01488	Prax.g_00208
OG0000839	Prad.g_01487	Prax.g_00209
OG0000840	Prad.g_01486	Prax.g_00210
OG0000841	Prad.g_01485	Prax.g_00211
OG0000842	Prad.g_01484	Prax.g_00212
OG0000843	Prad.g_01483	Prax.g_00213
OG0000844	Prad.g_01482	Prax.g_00214
OG0000845	Prad.g_01481	Prax.g_00215
OG0000846	Prad.g_01478	Prax.g_00218
OG0000847	Prad.g_01476	Prax.g_00220
OG0000848	Prad.g_01475	Prax.g_00221
OG0000849	Prad.g_01474	Prax.g_00222
OG0000850	Prad.g_01473	Prax.g_00223
OG0000851	Prad.g_01472	Prax.g_00224
OG0000852	Prad.g_01469	Prax.g_00226
OG0000853	Prad.g_01468	Prax.g_00227
OG0000854	Prad.g_01466	Prax.g_00229
OG0000855	Prad.g_01465	Prax.g_00230
OG0000856	Prad.g_01464	Prax.g_00231
OG0000857	Prad.g_01463	Prax.g_00232
OG0000858	Prad.g_01462	Prax.g_00233
OG0000859	Prad.g_01461	Prax.g_00234
OG0000860	Prad.g_01460	Prax.g_00235
OG0000861	Prad.g_01459	Prax.g_00236
OG0000862	Prad.g_01458	Prax.g_00237
OG0000863	Prad.g_01457	Prax.g_00238
OG0000864	Prad.g_01456	Prax.g_00239
OG0000865	Prad.g_01455	Prax.g_00240
OG0000866	Prad.g_01454	Prax.g_00241
OG0000867	Prad.g_01453	Prax.g_00242
OG0000868	Prad.g_01452	Prax.g_00243
OG0000869	Prad.g_01450	Prax.g_00245
OG0000870	Prad.g_01449	Prax.g_00246
OG0000871	Prad.g_01447	Prax.g_00248
OG0000872	Prad.g_01446	Prax.g_00249
OG0000873	Prad.g_01444	Prax.g_00251
OG0000874	Prad.g_01443	Prax.g_00252
OG0000875	Prad.g_01442	Prax.g_00253
OG0000876	Prad.g_01441	Prax.g_00254
OG0000877	Prad.g_01439	Prax.g_00256
OG0000878	Prad.g_00341	Prax.g_01928
OG0000879	Prad.g_00359	Prax.g_01910
OG0000880	Prad.g_00360	Prax.g_01909
OG0000881	Prad.g_00361	Prax.g_01908
OG0000882	Prad.g_00362	Prax.g_01907
OG0000883	Prad.g_00363	Prax.g_01906
OG0000884	Prad.g_00365	Prax.g_01904
OG0000885	Prad.g_00366	Prax.g_01903
OG0000886	Prad.g_00631	Prax.g_01902
OG0000887	Prad.g_00630	Prax.g_01901
OG0000888	Prad.g_00629	Prax.g_01900
OG0000889	Prad.g_00626	Prax.g_01897
OG0000890	Prad.g_00625	Prax.g_01896
OG0000891	Prad.g_00624	Prax.g_01895
OG0000892	Prad.g_00622	Prax.g_01893
OG0000893	Prad.g_00621	Prax.g_01892
OG0000894	Prad.g_00620	Prax.g_01891
OG0000895	Prad.g_00619	Prax.g_01890
OG0000896	Prad.g_00618	Prax.g_01889
OG0000897	Prad.g_00617	Prax.g_01888
OG0000898	Prad.g_00615	Prax.g_01886
OG0000899	Prad.g_00614	Prax.g_01885
OG0000900	Prad.g_00612	Prax.g_01881
OG0000901	Prad.g_00608	Prax.g_01877
OG0000902	Prad.g_00607	Prax.g_01876
OG0000903	Prad.g_00606	Prax.g_01875
OG0000904	Prad.g_00604	Prax.g_01873
OG0000905	Prad.g_00602	Prax.g_01871
OG0000906	Prad.g_00600	Prax.g_01869
OG0000907	Prad.g_00599	Prax.g_01868
OG0000908	Prad.g_00596	Prax.g_01865
OG0000909	Prad.g_00592	Prax.g_01861
OG0000910	Prad.g_00591	Prax.g_01860
OG0000911	Prad.g_00590	Prax.g_01859
OG0000912	Prad.g_00589	Prax.g_01858
OG0000913	Prad.g_00588	Prax.g_01857
OG0000914	Prad.g_00587	Prax.g_01856
OG0000915	Prad.g_00586	Prax.g_01855
OG0000916	Prad.g_00585	Prax.g_01854
OG0000917	Prad.g_00584	Prax.g_01853
OG0000918	Prad.g_00583	Prax.g_01852
OG0000919	Prad.g_00582	Prax.g_01851
OG0000920	Prad.g_00581	Prax.g_01850
OG0000921	Prad.g_00580	Prax.g_01849
OG0000922	Prad.g_00579	Prax.g_01848
OG0000923	Prad.g_00578	Prax.g_01847
OG0000924	Prad.g_00577	Prax.g_01846
OG0000925	Prad.g_00576	Prax.g_01845
OG0000926	Prad.g_00567	Prax.g_01780
OG0000927	Prad.g_00533	Prax.g_01751
OG0000928	Prad.g_00532	Prax.g_01750
OG0000929	Prad.g_00531	Prax.g_01749
OG0000930	Prad.g_00530	Prax.g_01748
OG0000931	Prad.g_00529	Prax.g_01747
OG0000932	Prad.g_00527	Prax.g_01745
OG0000933	Prad.g_00526	Prax.g_01744
OG0000934	Prad.g_00525	Prax.g_01743
OG0000935	Prad.g_00524	Prax.g_01742
OG0000936	Prad.g_00523	Prax.g_01741
OG0000937	Prad.g_00522	Prax.g_01740
OG0000938	Prad.g_00521	Prax.g_01739
OG0000939	Prad.g_00520	Prax.g_01738
OG0000940	Prad.g_00519	Prax.g_01737
OG0000941	Prad.g_00517	Prax.g_01735
OG0000942	Prad.g_00516	Prax.g_01734
OG0000943	Prad.g_00513	Prax.g_01726
OG0000944	Prad.g_00512	Prax.g_01725
OG0000945	Prad.g_00511	Prax.g_01724
OG0000946	Prad.g_00510	Prax.g_01723
OG0000947	Prad.g_00509	Prax.g_01722
OG0000948	Prad.g_00508	Prax.g_01721
OG0000949	Prad.g_00507	Prax.g_01720
OG0000950	Prad.g_00506	Prax.g_01719
OG0000951	Prad.g_00505	Prax.g_01718
OG0000952	Prad.g_00504	Prax.g_01717
OG0000953	Prad.g_00503	Prax.g_01716
OG0000954	Prad.g_00502	Prax.g_01715
OG0000955	Prad.g_00501	Prax.g_01714
OG0000956	Prad.g_00500	Prax.g_01713
OG0000957	Prad.g_00499	Prax.g_01712
OG0000958	Prad.g_00498	Prax.g_01711
OG0000959	Prad.g_00497	Prax.g_01710
OG0000960	Prad.g_00496	Prax.g_01709
OG0000961	Prad.g_00491	Prax.g_01705
OG0000962	Prad.g_00490	Prax.g_01704
OG0000963	Prad.g_00489	Prax.g_01703
OG0000964	Prad.g_00487	Prax.g_01701
OG0000965	Prad.g_00486	Prax.g_01700
OG0000966	Prad.g_00485	Prax.g_01699
OG0000967	Prad.g_00484	Prax.g_01698
OG0000968	Prad.g_00483	Prax.g_01697
OG0000969	Prad.g_00482	Prax.g_01696
OG0000970	Prad.g_00481	Prax.g_01695
OG0000971	Prad.g_00480	Prax.g_01694
OG0000972	Prad.g_00479	Prax.g_01693
OG0000973	Prad.g_00478	Prax.g_01692
OG0000974	Prad.g_00476	Prax.g_01690
OG0000975	Prad.g_00473	Prax.g_01687
OG0000976	Prad.g_00471	Prax.g_01685
OG0000977	Prad.g_00470	Prax.g_01684
OG0000978	Prad.g_00469	Prax.g_01683
OG0000979	Prad.g_00467	Prax.g_01681
OG0000980	Prad.g_00466	Prax.g_01680
OG0000981	Prad.g_00465	Prax.g_01679
OG0000982	Prad.g_00464	Prax.g_01678
OG0000983	Prad.g_00462	Prax.g_01676
OG0000984	Prad.g_00461	Prax.g_01675
OG0000985	Prad.g_00460	Prax.g_01674
OG0000986	Prad.g_00459	Prax.g_01673
OG0000987	Prad.g_00458	Prax.g_01672
OG0000988	Prad.g_00457	Prax.g_01671
OG0000989	Prad.g_00456	Prax.g_01670
OG0000990	Prad.g_00455	Prax.g_01669
OG0000991	Prad.g_00454	Prax.g_01668
OG0000992	Prad.g_00453	Prax.g_01667
OG0000993	Prad.g_00452	Prax.g_01666
OG0000994	Prad.g_00451	Prax.g_01665
OG0000995	Prad.g_00450	Prax.g_01664
OG0000996	Prad.g_00449	Prax.g_01663
OG0000997	Prad.g_00448	Prax.g_01662
OG0000998	Prad.g_00447	Prax.g_01661
OG0000999	Prad.g_00446	Prax.g_01660
OG0001000	Prad.g_00445	Prax.g_01659
OG0001001	Prad.g_00443	Prax.g_01657
OG0001002	Prad.g_00442	Prax.g_01656
OG0001003	Prad.g_00441	Prax.g_01655
OG0001004	Prad.g_00440	Prax.g_01654
OG0001005	Prad.g_00439	Prax.g_01653
OG0001006	Prad.g_00438	Prax.g_01652
OG0001007	Prad.g_00437	Prax.g_01651
OG0001008	Prad.g_00435	Prax.g_01649
OG0001009	Prad.g_00434	Prax.g_01648
OG0001010	Prad.g_00426	Prax.g_01640
OG0001011	Prad.g_00419	Prax.g_01633
OG0001012	Prad.g_00388	Prax.g_01605
OG0001013	Prad.g_00947	Prax.g_01565
OG0001014	Prad.g_00946	Prax.g_01564
OG0001015	Prad.g_00940	Prax.g_01558
OG0001016	Prad.g_00939	Prax.g_01557
OG0001017	Prad.g_00938	Prax.g_01556
OG0001018	Prad.g_00937	Prax.g_01555
OG0001019	Prad.g_00935	Prax.g_01553
OG0001020	Prad.g_00934	Prax.g_01552
OG0001021	Prad.g_00933	Prax.g_01551
OG0001022	Prad.g_00932	Prax.g_01550
OG0001023	Prad.g_00931	Prax.g_01549
OG0001024	Prad.g_00930	Prax.g_01548
OG0001025	Prad.g_00929	Prax.g_01547
OG0001026	Prad.g_00927	Prax.g_01545
OG0001027	Prad.g_00926	Prax.g_01544
OG0001028	Prad.g_00925	Prax.g_01543
OG0001029	Prad.g_00924	Prax.g_01542
OG0001030	Prad.g_00923	Prax.g_01541
OG0001031	Prad.g_00922	Prax.g_01540
OG0001032	Prad.g_00921	Prax.g_01539
OG0001033	Prad.g_00920	Prax.g_01538
OG0001034	Prad.g_00919	Prax.g_01537
OG0001035	Prad.g_00917	Prax.g_01535
OG0001036	Prad.g_00916	Prax.g_01534
OG0001037	Prad.g_00915	Prax.g_01533
OG0001038	Prad.g_00914	Prax.g_01532
OG0001039	Prad.g_00913	Prax.g_01531
OG0001040	Prad.g_00912	Prax.g_01530
OG0001041	Prad.g_00911	Prax.g_01529
OG0001042	Prad.g_00910	Prax.g_01528
OG0001043	Prad.g_00909	Prax.g_01527
OG0001044	Prad.g_00908	Prax.g_01526
OG0001045	Prad.g_00907	Prax.g_01525
OG0001046	Prad.g_00906	Prax.g_01524
OG0001047	Prad.g_00903	Prax.g_01521
OG0001048	Prad.g_00901	Prax.g_01519
OG0001049	Prad.g_00900	Prax.g_01518
OG0001050	Prad.g_00899	Prax.g_01517
OG0001051	Prad.g_00898	Prax.g_01516
OG0001052	Prad.g_00897	Prax.g_01515
OG0001053	Prad.g_00895	Prax.g_01513
OG0001054	Prad.g_00893	Prax.g_01511
OG0001055	Prad.g_00892	Prax.g_01510
OG0001056	Prad.g_00891	Prax.g_01509
OG0001057	Prad.g_00890	Prax.g_01508
OG0001058	Prad.g_00889	Prax.g_01507
OG0001059	Prad.g_00888	Prax.g_01506
OG0001060	Prad.g_00887	Prax.g_01505
OG0001061	Prad.g_00886	Prax.g_01504
OG0001062	Prad.g_00885	Prax.g_01503
OG0001063	Prad.g_00884	Prax.g_01502
OG0001064	Prad.g_00882	Prax.g_01257
OG0001065	Prad.g_00879	Prax.g_01262
OG0001066	Prad.g_00878	Prax.g_01263
OG0001067	Prad.g_00877	Prax.g_01264
OG0001068	Prad.g_00875	Prax.g_01266
OG0001069	Prad.g_00874	Prax.g_01267
OG0001070	Prad.g_00873	Prax.g_01268
OG0001071	Prad.g_00872	Prax.g_01269
OG0001072	Prad.g_00871	Prax.g_01270
OG0001073	Prad.g_00870	Prax.g_01271
OG0001074	Prad.g_00869	Prax.g_01272
OG0001075	Prad.g_00868	Prax.g_01273
OG0001076	Prad.g_00867	Prax.g_01274
OG0001077	Prad.g_00866	Prax.g_01275
OG0001078	Prad.g_00865	Prax.g_01276
OG0001079	Prad.g_00864	Prax.g_01277
OG0001080	Prad.g_00863	Prax.g_01278
OG0001081	Prad.g_00860	Prax.g_01281
OG0001082	Prad.g_00859	Prax.g_01282
OG0001083	Prad.g_00858	Prax.g_01283
OG0001084	Prad.g_00856	Prax.g_01285
OG0001085	Prad.g_00855	Prax.g_01286
OG0001086	Prad.g_00854	Prax.g_01287
OG0001087	Prad.g_00853	Prax.g_01288
OG0001088	Prad.g_00852	Prax.g_01289
OG0001089	Prad.g_00849	Prax.g_01296
OG0001090	Prad.g_00847	Prax.g_01298
OG0001091	Prad.g_00846	Prax.g_01299
OG0001092	Prad.g_00845	Prax.g_01300
OG0001093	Prad.g_00844	Prax.g_01301
OG0001094	Prad.g_00843	Prax.g_01302
OG0001095	Prad.g_00842	Prax.g_01303
OG0001096	Prad.g_00841	Prax.g_01304
OG0001097	Prad.g_00840	Prax.g_01305
OG0001098	Prad.g_00839	Prax.g_01306
OG0001099	Prad.g_00838	Prax.g_01307
OG0001100	Prad.g_00837	Prax.g_01308
OG0001101	Prad.g_00836	Prax.g_01309
OG0001102	Prad.g_00835	Prax.g_01310
OG0001103	Prad.g_00834	Prax.g_01311
OG0001104	Prad.g_00833	Prax.g_01312
OG0001105	Prad.g_00832	Prax.g_01313
OG0001106	Prad.g_00831	Prax.g_01314
OG0001107	Prad.g_00830	Prax.g_01315
OG0001108	Prad.g_00829	Prax.g_01316
OG0001109	Prad.g_00828	Prax.g_01317
OG0001110	Prad.g_00827	Prax.g_01318
OG0001111	Prad.g_00826	Prax.g_01319
OG0001112	Prad.g_00825	Prax.g_01320
OG0001113	Prad.g_00824	Prax.g_01321
OG0001114	Prad.g_00823	Prax.g_01322
OG0001115	Prad.g_00822	Prax.g_01323
OG0001116	Prad.g_00821	Prax.g_01324
OG0001117	Prad.g_00820	Prax.g_01325
OG0001118	Prad.g_00819	Prax.g_01326
OG0001119	Prad.g_00818	Prax.g_01327
OG0001120	Prad.g_00817	Prax.g_01328
OG0001121	Prad.g_00815	Prax.g_01330
OG0001122	Prad.g_00814	Prax.g_01331
OG0001123	Prad.g_00813	Prax.g_01332
OG0001124	Prad.g_00811	Prax.g_01334
OG0001125	Prad.g_00809	Prax.g_01336
OG0001126	Prad.g_00808	Prax.g_01337
OG0001127	Prad.g_00806	Prax.g_01339
OG0001128	Prad.g_00805	Prax.g_01340
OG0001129	Prad.g_00804	Prax.g_01341
OG0001130	Prad.g_00801	Prax.g_01344
OG0001131	Prad.g_00800	Prax.g_01345
OG0001132	Prad.g_00799	Prax.g_01346
OG0001133	Prad.g_00798	Prax.g_01347
OG0001134	Prad.g_00797	Prax.g_01348
OG0001135	Prad.g_00796	Prax.g_01349
OG0001136	Prad.g_00795	Prax.g_01350
OG0001137	Prad.g_00794	Prax.g_01351
OG0001138	Prad.g_00793	Prax.g_01352
OG0001139	Prad.g_00792	Prax.g_01353
OG0001140	Prad.g_00791	Prax.g_01354
OG0001141	Prad.g_00790	Prax.g_01355
OG0001142	Prad.g_00787	Prax.g_01358
OG0001143	Prad.g_00786	Prax.g_01359
OG0001144	Prad.g_00785	Prax.g_01360
OG0001145	Prad.g_00784	Prax.g_01361
OG0001146	Prad.g_00783	Prax.g_01362
