Orthogroup	Prad	Prba
OG0000565	Prad.g_01432	Prba.g_01674
OG0000566	Prad.g_01433	Prba.g_01673
OG0000567	Prad.g_01219	Prba.g_01672
OG0000568	Prad.g_01220	Prba.g_01671
OG0000569	Prad.g_01221	Prba.g_01670
OG0000570	Prad.g_01222	Prba.g_01669
OG0000571	Prad.g_01223	Prba.g_01668
OG0000572	Prad.g_01224	Prba.g_01667
OG0000573	Prad.g_01227	Prba.g_01664
OG0000574	Prad.g_01228	Prba.g_01663
OG0000575	Prad.g_01229	Prba.g_01662
OG0000576	Prad.g_01230	Prba.g_01661
OG0000577	Prad.g_01231	Prba.g_01660
OG0000578	Prad.g_01232	Prba.g_01659
OG0000579	Prad.g_01233	Prba.g_01658
OG0000580	Prad.g_01234	Prba.g_01657
OG0000581	Prad.g_01235	Prba.g_01656
OG0000582	Prad.g_01236	Prba.g_01655
OG0000583	Prad.g_01237	Prba.g_01654
OG0000584	Prad.g_01238	Prba.g_01653
OG0000585	Prad.g_01239	Prba.g_01652
OG0000586	Prad.g_01241	Prba.g_01650
OG0000587	Prad.g_01242	Prba.g_01649
OG0000588	Prad.g_01244	Prba.g_01647
OG0000589	Prad.g_01245	Prba.g_01646
OG0000590	Prad.g_01247	Prba.g_01644
OG0000591	Prad.g_01253	Prba.g_01638
OG0000592	Prad.g_01254	Prba.g_01637
OG0000593	Prad.g_01255	Prba.g_01636
OG0000594	Prad.g_01257	Prba.g_01634
OG0000595	Prad.g_01258	Prba.g_01633
OG0000596	Prad.g_01259	Prba.g_01632
OG0000597	Prad.g_01261	Prba.g_01630
OG0000598	Prad.g_01262	Prba.g_01629
OG0000599	Prad.g_01263	Prba.g_01628
OG0000600	Prad.g_01264	Prba.g_01627
OG0000601	Prad.g_01266	Prba.g_01625
OG0000602	Prad.g_01267	Prba.g_01624
OG0000603	Prad.g_01268	Prba.g_01623
OG0000604	Prad.g_01269	Prba.g_01622
OG0000605	Prad.g_01270	Prba.g_01621
OG0000606	Prad.g_01271	Prba.g_01620
OG0000607	Prad.g_01273	Prba.g_01618
OG0000608	Prad.g_01274	Prba.g_01617
OG0000609	Prad.g_01278	Prba.g_01613
OG0000610	Prad.g_01279	Prba.g_01612
OG0000611	Prad.g_01050	Prba.g_01593
OG0000612	Prad.g_01051	Prba.g_01592
OG0000613	Prad.g_01052	Prba.g_01591
OG0000614	Prad.g_01053	Prba.g_01590
OG0000615	Prad.g_01055	Prba.g_01588
OG0000616	Prad.g_01056	Prba.g_01587
OG0000617	Prad.g_01057	Prba.g_01586
OG0000618	Prad.g_01058	Prba.g_01585
OG0000619	Prad.g_01059	Prba.g_01584
OG0000620	Prad.g_01060	Prba.g_01583
OG0000621	Prad.g_01061	Prba.g_01582
OG0000622	Prad.g_01062	Prba.g_01581
OG0000623	Prad.g_01063	Prba.g_01580
OG0000624	Prad.g_01064	Prba.g_01579
OG0000625	Prad.g_01065	Prba.g_01578
OG0000626	Prad.g_01066	Prba.g_01577
OG0000627	Prad.g_01067	Prba.g_01576
OG0000628	Prad.g_01068	Prba.g_01575
OG0000629	Prad.g_01069	Prba.g_01574
OG0000630	Prad.g_01070	Prba.g_01573
OG0000631	Prad.g_01072	Prba.g_01571
OG0000632	Prad.g_01088	Prba.g_01558
OG0000633	Prad.g_01092	Prba.g_01554
OG0000634	Prad.g_01107	Prba.g_01541
OG0000635	Prad.g_01109	Prba.g_01534
OG0000636	Prad.g_01110	Prba.g_01533
OG0000637	Prad.g_01111	Prba.g_01532
OG0000638	Prad.g_01123	Prba.g_01521
OG0000639	Prad.g_01132	Prba.g_01512
OG0000640	Prad.g_01134	Prba.g_01510
OG0000641	Prad.g_01137	Prba.g_01508
OG0000642	Prad.g_01138	Prba.g_01507
OG0000643	Prad.g_01139	Prba.g_01506
OG0000644	Prad.g_01140	Prba.g_01505
OG0000645	Prad.g_01141	Prba.g_01504
OG0000646	Prad.g_01142	Prba.g_01503
OG0000647	Prad.g_01143	Prba.g_01502
OG0000648	Prad.g_01145	Prba.g_01500
OG0000649	Prad.g_01146	Prba.g_01499
OG0000650	Prad.g_01147	Prba.g_01498
OG0000651	Prad.g_01148	Prba.g_01497
OG0000652	Prad.g_01149	Prba.g_01496
OG0000653	Prad.g_01150	Prba.g_01495
OG0000654	Prad.g_01152	Prba.g_01493
OG0000655	Prad.g_01154	Prba.g_01491
OG0000656	Prad.g_01155	Prba.g_01490
OG0000657	Prad.g_01156	Prba.g_01489
OG0000658	Prad.g_01157	Prba.g_01488
OG0000659	Prad.g_01158	Prba.g_01487
OG0000660	Prad.g_01159	Prba.g_01486
OG0000661	Prad.g_01160	Prba.g_01485
OG0000662	Prad.g_01161	Prba.g_01484
OG0000663	Prad.g_01162	Prba.g_01483
OG0000664	Prad.g_01163	Prba.g_01482
OG0000665	Prad.g_01164	Prba.g_01481
OG0000666	Prad.g_01165	Prba.g_01480
OG0000667	Prad.g_01166	Prba.g_01479
OG0000668	Prad.g_01167	Prba.g_01478
OG0000669	Prad.g_01169	Prba.g_01476
OG0000670	Prad.g_01170	Prba.g_01475
OG0000671	Prad.g_01171	Prba.g_01474
OG0000672	Prad.g_01172	Prba.g_01473
OG0000673	Prad.g_01173	Prba.g_01472
OG0000674	Prad.g_01174	Prba.g_01471
OG0000675	Prad.g_01176	Prba.g_01469
OG0000676	Prad.g_01177	Prba.g_01468
OG0000677	Prad.g_01180	Prba.g_01465
OG0000678	Prad.g_01182	Prba.g_01463
OG0000679	Prad.g_01183	Prba.g_01462
OG0000680	Prad.g_01184	Prba.g_01461
OG0000681	Prad.g_01185	Prba.g_01460
OG0000682	Prad.g_00308	Prba.g_01459
OG0000683	Prad.g_00306	Prba.g_01457
OG0000684	Prad.g_00305	Prba.g_01456
OG0000685	Prad.g_00304	Prba.g_01455
OG0000686	Prad.g_00303	Prba.g_01454
OG0000687	Prad.g_00302	Prba.g_01453
OG0000688	Prad.g_00301	Prba.g_01452
OG0000689	Prad.g_00300	Prba.g_01451
OG0000690	Prad.g_00299	Prba.g_01450
OG0000691	Prad.g_00298	Prba.g_01449
OG0000692	Prad.g_00296	Prba.g_01447
OG0000693	Prad.g_00295	Prba.g_01446
OG0000694	Prad.g_00294	Prba.g_01445
OG0000695	Prad.g_00293	Prba.g_01444
OG0000696	Prad.g_00292	Prba.g_01443
OG0000697	Prad.g_00290	Prba.g_01441
OG0000698	Prad.g_00288	Prba.g_01439
OG0000699	Prad.g_00287	Prba.g_01438
OG0000700	Prad.g_00260	Prba.g_01411
OG0000701	Prad.g_00256	Prba.g_01407
OG0000702	Prad.g_00253	Prba.g_01404
OG0000703	Prad.g_00252	Prba.g_01403
OG0000704	Prad.g_00251	Prba.g_01402
OG0000705	Prad.g_00250	Prba.g_01401
OG0000706	Prad.g_00249	Prba.g_01400
OG0000707	Prad.g_00248	Prba.g_01398
OG0000708	Prad.g_00247	Prba.g_01397
OG0000709	Prad.g_00245	Prba.g_01395
OG0000710	Prad.g_00244	Prba.g_01394
OG0000711	Prad.g_00243	Prba.g_01393
OG0000712	Prad.g_00242	Prba.g_01392
OG0000713	Prad.g_00241	Prba.g_01391
OG0000714	Prad.g_00239	Prba.g_01389
OG0000715	Prad.g_00238	Prba.g_01388
OG0000716	Prad.g_00236	Prba.g_01386
OG0000717	Prad.g_00235	Prba.g_01385
OG0000718	Prad.g_00234	Prba.g_01384
OG0000719	Prad.g_00232	Prba.g_01382
OG0000720	Prad.g_00231	Prba.g_01381
OG0000721	Prad.g_00228	Prba.g_01379
OG0000722	Prad.g_00227	Prba.g_01378
OG0000723	Prad.g_00226	Prba.g_01377
OG0000724	Prad.g_00224	Prba.g_01375
OG0000725	Prad.g_00223	Prba.g_01374
OG0000726	Prad.g_00222	Prba.g_01373
OG0000727	Prad.g_00221	Prba.g_01372
OG0000728	Prad.g_00220	Prba.g_01371
OG0000729	Prad.g_00219	Prba.g_01370
OG0000730	Prad.g_00218	Prba.g_01369
OG0000731	Prad.g_00217	Prba.g_01368
OG0000732	Prad.g_00216	Prba.g_01367
OG0000733	Prad.g_00215	Prba.g_01366
OG0000734	Prad.g_00214	Prba.g_01365
OG0000735	Prad.g_00212	Prba.g_01363
OG0000736	Prad.g_00211	Prba.g_01362
OG0000737	Prad.g_00210	Prba.g_01361
OG0000738	Prad.g_00209	Prba.g_01360
OG0000739	Prad.g_00208	Prba.g_01359
OG0000740	Prad.g_00207	Prba.g_01358
OG0000741	Prad.g_00206	Prba.g_01357
OG0000742	Prad.g_00204	Prba.g_01355
OG0000743	Prad.g_00203	Prba.g_01354
OG0000744	Prad.g_00202	Prba.g_01353
OG0000745	Prad.g_00201	Prba.g_01352
OG0000746	Prad.g_00200	Prba.g_01351
OG0000747	Prad.g_00199	Prba.g_01350
OG0000748	Prad.g_00198	Prba.g_01349
OG0000749	Prad.g_00197	Prba.g_01348
OG0000750	Prad.g_00196	Prba.g_01347
OG0000751	Prad.g_00195	Prba.g_01346
OG0000752	Prad.g_00194	Prba.g_01345
OG0000753	Prad.g_00192	Prba.g_01343
OG0000754	Prad.g_00191	Prba.g_01342
OG0000755	Prad.g_00190	Prba.g_01341
OG0000756	Prad.g_00189	Prba.g_01340
OG0000757	Prad.g_00188	Prba.g_01339
OG0000758	Prad.g_00187	Prba.g_01338
OG0000759	Prad.g_00185	Prba.g_01336
OG0000760	Prad.g_00184	Prba.g_01335
OG0000761	Prad.g_00183	Prba.g_01334
OG0000762	Prad.g_00181	Prba.g_01332
OG0000763	Prad.g_00180	Prba.g_01331
OG0000764	Prad.g_00179	Prba.g_01330
OG0000765	Prad.g_00178	Prba.g_01329
OG0000766	Prad.g_00177	Prba.g_01328
OG0000767	Prad.g_00175	Prba.g_01326
OG0000768	Prad.g_00174	Prba.g_01325
OG0000769	Prad.g_00173	Prba.g_01324
OG0000770	Prad.g_00172	Prba.g_01323
OG0000771	Prad.g_00171	Prba.g_01322
OG0000772	Prad.g_00170	Prba.g_01321
OG0000773	Prad.g_00169	Prba.g_01320
OG0000774	Prad.g_00168	Prba.g_01319
OG0000775	Prad.g_00167	Prba.g_01318
OG0000776	Prad.g_00165	Prba.g_01316
OG0000777	Prad.g_00163	Prba.g_01314
OG0000778	Prad.g_00162	Prba.g_01313
OG0000779	Prad.g_00161	Prba.g_01312
OG0000780	Prad.g_00159	Prba.g_01310
OG0000781	Prad.g_00157	Prba.g_01308
OG0000782	Prad.g_00156	Prba.g_01307
OG0000783	Prad.g_00144	Prba.g_01295
OG0000784	Prad.g_00142	Prba.g_01293
OG0000785	Prad.g_00141	Prba.g_01292
OG0000786	Prad.g_00140	Prba.g_01291
OG0000787	Prad.g_00139	Prba.g_01290
OG0000788	Prad.g_00135	Prba.g_01286
OG0000789	Prad.g_01039	Prba.g_01284
OG0000790	Prad.g_01038	Prba.g_01283
OG0000791	Prad.g_01037	Prba.g_01282
OG0000792	Prad.g_01036	Prba.g_01281
OG0000793	Prad.g_01035	Prba.g_01280
OG0000794	Prad.g_01033	Prba.g_01278
OG0000795	Prad.g_01030	Prba.g_01275
OG0000796	Prad.g_01029	Prba.g_01274
OG0000797	Prad.g_01026	Prba.g_01272
OG0000798	Prad.g_01025	Prba.g_01271
OG0000799	Prad.g_01024	Prba.g_01270
OG0000800	Prad.g_01023	Prba.g_01269
OG0000801	Prad.g_01020	Prba.g_01266
OG0000802	Prad.g_01019	Prba.g_01265
OG0000803	Prad.g_01017	Prba.g_01263
OG0000804	Prad.g_01016	Prba.g_01262
OG0000805	Prad.g_01015	Prba.g_01261
OG0000806	Prad.g_01013	Prba.g_01259
OG0000807	Prad.g_00990	Prba.g_01234
OG0000808	Prad.g_00981	Prba.g_01225
OG0000809	Prad.g_00978	Prba.g_01222
OG0000810	Prad.g_00977	Prba.g_01221
OG0000811	Prad.g_00970	Prba.g_01214
OG0000812	Prad.g_00635	Prba.g_00749
OG0000813	Prad.g_00639	Prba.g_00745
OG0000814	Prad.g_00641	Prba.g_00743
OG0000815	Prad.g_00655	Prba.g_00729
OG0000816	Prad.g_01988	Prba.g_00096
OG0000817	Prad.g_01987	Prba.g_00095
OG0000818	Prad.g_01522	Prba.g_00090
OG0000819	Prad.g_01515	Prba.g_00083
OG0000820	Prad.g_01511	Prba.g_00079
OG0000821	Prad.g_01509	Prba.g_00077
OG0000822	Prad.g_01508	Prba.g_00076
OG0000823	Prad.g_01507	Prba.g_00075
OG0000824	Prad.g_01506	Prba.g_00074
OG0000825	Prad.g_01505	Prba.g_00073
OG0000826	Prad.g_01504	Prba.g_00072
OG0000827	Prad.g_01503	Prba.g_00071
OG0000828	Prad.g_01502	Prba.g_00070
OG0000829	Prad.g_01501	Prba.g_00069
OG0000830	Prad.g_01500	Prba.g_00068
OG0000831	Prad.g_01497	Prba.g_00065
OG0000832	Prad.g_01495	Prba.g_00063
OG0000833	Prad.g_01494	Prba.g_00062
OG0000834	Prad.g_01493	Prba.g_00060
OG0000835	Prad.g_01492	Prba.g_00059
OG0000836	Prad.g_01491	Prba.g_00058
OG0000837	Prad.g_01489	Prba.g_00056
OG0000838	Prad.g_01488	Prba.g_00055
OG0000839	Prad.g_01487	Prba.g_00054
OG0000840	Prad.g_01486	Prba.g_00053
OG0000841	Prad.g_01485	Prba.g_00052
OG0000842	Prad.g_01484	Prba.g_00051
OG0000843	Prad.g_01483	Prba.g_00050
OG0000844	Prad.g_01482	Prba.g_00049
OG0000845	Prad.g_01481	Prba.g_00048
OG0000846	Prad.g_01478	Prba.g_00045
OG0000847	Prad.g_01476	Prba.g_00043
OG0000848	Prad.g_01475	Prba.g_00042
OG0000849	Prad.g_01474	Prba.g_00041
OG0000850	Prad.g_01473	Prba.g_00040
OG0000851	Prad.g_01472	Prba.g_00039
OG0000852	Prad.g_01469	Prba.g_00037
OG0000853	Prad.g_01468	Prba.g_00036
OG0000854	Prad.g_01466	Prba.g_00034
OG0000855	Prad.g_01465	Prba.g_00033
OG0000856	Prad.g_01464	Prba.g_00032
OG0000857	Prad.g_01463	Prba.g_00031
OG0000858	Prad.g_01462	Prba.g_00030
OG0000859	Prad.g_01461	Prba.g_00029
OG0000860	Prad.g_01460	Prba.g_00028
OG0000861	Prad.g_01459	Prba.g_00027
OG0000862	Prad.g_01458	Prba.g_00026
OG0000863	Prad.g_01457	Prba.g_00025
OG0000864	Prad.g_01456	Prba.g_00024
OG0000865	Prad.g_01455	Prba.g_00023
OG0000866	Prad.g_01454	Prba.g_00022
OG0000867	Prad.g_01453	Prba.g_00021
OG0000868	Prad.g_01452	Prba.g_00020
OG0000869	Prad.g_01450	Prba.g_00018
OG0000870	Prad.g_01449	Prba.g_00017
OG0000871	Prad.g_01447	Prba.g_00015
OG0000872	Prad.g_01446	Prba.g_00014
OG0000873	Prad.g_01444	Prba.g_00012
OG0000874	Prad.g_01443	Prba.g_00011
OG0000875	Prad.g_01442	Prba.g_00010
OG0000876	Prad.g_01441	Prba.g_00009
OG0000877	Prad.g_01439	Prba.g_00007
OG0000878	Prad.g_00341	Prba.g_01167
OG0000879	Prad.g_00359	Prba.g_01181
OG0000880	Prad.g_00360	Prba.g_01182
OG0000881	Prad.g_00361	Prba.g_01183
OG0000882	Prad.g_00362	Prba.g_01184
OG0000883	Prad.g_00363	Prba.g_01185
OG0000884	Prad.g_00365	Prba.g_01187
OG0000885	Prad.g_00366	Prba.g_01188
OG0000886	Prad.g_00631	Prba.g_01189
OG0000887	Prad.g_00630	Prba.g_01190
OG0000888	Prad.g_00629	Prba.g_01191
OG0000889	Prad.g_00626	Prba.g_01194
OG0000890	Prad.g_00625	Prba.g_01195
OG0000891	Prad.g_00624	Prba.g_01196
OG0000892	Prad.g_00622	Prba.g_01198
OG0000893	Prad.g_00621	Prba.g_01199
OG0000894	Prad.g_00620	Prba.g_01200
OG0000895	Prad.g_00619	Prba.g_01201
OG0000896	Prad.g_00618	Prba.g_01202
OG0000897	Prad.g_00617	Prba.g_01203
OG0000898	Prad.g_00615	Prba.g_01205
OG0000899	Prad.g_00614	Prba.g_01206
OG0000900	Prad.g_00612	Prba.g_00214
OG0000901	Prad.g_00608	Prba.g_00210
OG0000902	Prad.g_00607	Prba.g_00209
OG0000903	Prad.g_00606	Prba.g_00208
OG0000904	Prad.g_00604	Prba.g_00206
OG0000905	Prad.g_00602	Prba.g_00204
OG0000906	Prad.g_00600	Prba.g_00202
OG0000907	Prad.g_00599	Prba.g_00201
OG0000908	Prad.g_00596	Prba.g_00198
OG0000909	Prad.g_00592	Prba.g_00194
OG0000910	Prad.g_00591	Prba.g_00193
OG0000911	Prad.g_00590	Prba.g_00192
OG0000912	Prad.g_00589	Prba.g_00191
OG0000913	Prad.g_00588	Prba.g_00190
OG0000914	Prad.g_00587	Prba.g_00189
OG0000915	Prad.g_00586	Prba.g_00188
OG0000916	Prad.g_00585	Prba.g_00187
OG0000917	Prad.g_00584	Prba.g_00186
OG0000918	Prad.g_00583	Prba.g_00185
OG0000919	Prad.g_00582	Prba.g_00184
OG0000920	Prad.g_00581	Prba.g_00183
OG0000921	Prad.g_00580	Prba.g_00182
OG0000922	Prad.g_00579	Prba.g_00181
OG0000923	Prad.g_00578	Prba.g_00180
OG0000924	Prad.g_00577	Prba.g_00179
OG0000925	Prad.g_00576	Prba.g_00178
OG0000926	Prad.g_00567	Prba.g_00154
OG0000927	Prad.g_00533	Prba.g_00115
OG0000928	Prad.g_00532	Prba.g_00114
OG0000929	Prad.g_00531	Prba.g_00113
OG0000930	Prad.g_00530	Prba.g_00112
OG0000931	Prad.g_00529	Prba.g_00111
OG0000932	Prad.g_00527	Prba.g_00109
OG0000933	Prad.g_00526	Prba.g_00108
OG0000934	Prad.g_00525	Prba.g_00107
OG0000935	Prad.g_00524	Prba.g_00106
OG0000936	Prad.g_00523	Prba.g_00105
OG0000937	Prad.g_00522	Prba.g_00720
OG0000938	Prad.g_00521	Prba.g_00719
OG0000939	Prad.g_00520	Prba.g_00718
OG0000940	Prad.g_00519	Prba.g_00717
OG0000941	Prad.g_00517	Prba.g_00715
OG0000942	Prad.g_00516	Prba.g_00714
OG0000943	Prad.g_00513	Prba.g_00711
OG0000944	Prad.g_00512	Prba.g_00710
OG0000945	Prad.g_00511	Prba.g_00709
OG0000946	Prad.g_00510	Prba.g_00708
OG0000947	Prad.g_00509	Prba.g_00707
OG0000948	Prad.g_00508	Prba.g_00706
OG0000949	Prad.g_00507	Prba.g_00705
OG0000950	Prad.g_00506	Prba.g_00704
OG0000951	Prad.g_00505	Prba.g_00703
OG0000952	Prad.g_00504	Prba.g_00702
OG0000953	Prad.g_00503	Prba.g_00701
OG0000954	Prad.g_00502	Prba.g_00700
OG0000955	Prad.g_00501	Prba.g_00699
OG0000956	Prad.g_00500	Prba.g_00698
OG0000957	Prad.g_00499	Prba.g_00697
OG0000958	Prad.g_00498	Prba.g_00696
OG0000959	Prad.g_00497	Prba.g_00695
OG0000960	Prad.g_00496	Prba.g_00694
OG0000961	Prad.g_00491	Prba.g_00690
OG0000962	Prad.g_00490	Prba.g_00689
OG0000963	Prad.g_00489	Prba.g_00688
OG0000964	Prad.g_00487	Prba.g_00686
OG0000965	Prad.g_00486	Prba.g_00685
OG0000966	Prad.g_00485	Prba.g_00684
OG0000967	Prad.g_00484	Prba.g_00683
OG0000968	Prad.g_00483	Prba.g_00682
OG0000969	Prad.g_00482	Prba.g_00681
OG0000970	Prad.g_00481	Prba.g_00680
OG0000971	Prad.g_00480	Prba.g_00679
OG0000972	Prad.g_00479	Prba.g_00678
OG0000973	Prad.g_00478	Prba.g_00677
OG0000974	Prad.g_00476	Prba.g_00350
OG0000975	Prad.g_00473	Prba.g_00347
OG0000976	Prad.g_00471	Prba.g_00345
OG0000977	Prad.g_00470	Prba.g_00344
OG0000978	Prad.g_00469	Prba.g_00343
OG0000979	Prad.g_00467	Prba.g_00341
OG0000980	Prad.g_00466	Prba.g_00340
OG0000981	Prad.g_00465	Prba.g_00339
OG0000982	Prad.g_00464	Prba.g_00338
OG0000983	Prad.g_00462	Prba.g_00336
OG0000984	Prad.g_00461	Prba.g_00335
OG0000985	Prad.g_00460	Prba.g_00334
OG0000986	Prad.g_00459	Prba.g_00333
OG0000987	Prad.g_00458	Prba.g_00332
OG0000988	Prad.g_00457	Prba.g_00331
OG0000989	Prad.g_00456	Prba.g_00330
OG0000990	Prad.g_00455	Prba.g_00329
OG0000991	Prad.g_00454	Prba.g_00328
OG0000992	Prad.g_00453	Prba.g_00327
OG0000993	Prad.g_00452	Prba.g_00326
OG0000994	Prad.g_00451	Prba.g_00325
OG0000995	Prad.g_00450	Prba.g_00324
OG0000996	Prad.g_00449	Prba.g_00323
OG0000997	Prad.g_00448	Prba.g_00322
OG0000998	Prad.g_00447	Prba.g_00321
OG0000999	Prad.g_00446	Prba.g_00320
OG0001000	Prad.g_00445	Prba.g_00319
OG0001001	Prad.g_00443	Prba.g_00317
OG0001002	Prad.g_00442	Prba.g_00316
OG0001003	Prad.g_00441	Prba.g_00315
OG0001004	Prad.g_00440	Prba.g_00314
OG0001005	Prad.g_00439	Prba.g_00313
OG0001006	Prad.g_00438	Prba.g_00312
OG0001007	Prad.g_00437	Prba.g_00311
OG0001008	Prad.g_00435	Prba.g_00309
OG0001009	Prad.g_00434	Prba.g_00308
OG0001010	Prad.g_00426	Prba.g_00300
OG0001011	Prad.g_00419	Prba.g_00293
OG0001012	Prad.g_00388	Prba.g_00266
OG0001013	Prad.g_00947	Prba.g_00232
OG0001014	Prad.g_00946	Prba.g_00231
OG0001015	Prad.g_00940	Prba.g_00619
OG0001016	Prad.g_00939	Prba.g_00618
OG0001017	Prad.g_00938	Prba.g_00617
OG0001018	Prad.g_00937	Prba.g_00616
OG0001019	Prad.g_00935	Prba.g_00614
OG0001020	Prad.g_00934	Prba.g_00613
OG0001021	Prad.g_00933	Prba.g_00612
OG0001022	Prad.g_00932	Prba.g_00611
OG0001023	Prad.g_00931	Prba.g_00610
OG0001024	Prad.g_00930	Prba.g_00609
OG0001025	Prad.g_00929	Prba.g_00608
OG0001026	Prad.g_00927	Prba.g_00606
OG0001027	Prad.g_00926	Prba.g_00605
OG0001028	Prad.g_00925	Prba.g_00604
OG0001029	Prad.g_00924	Prba.g_00603
OG0001030	Prad.g_00923	Prba.g_00602
OG0001031	Prad.g_00922	Prba.g_00601
OG0001032	Prad.g_00921	Prba.g_00600
OG0001033	Prad.g_00920	Prba.g_00599
OG0001034	Prad.g_00919	Prba.g_00598
OG0001035	Prad.g_00917	Prba.g_00596
OG0001036	Prad.g_00916	Prba.g_00595
OG0001037	Prad.g_00915	Prba.g_00594
OG0001038	Prad.g_00914	Prba.g_00593
OG0001039	Prad.g_00913	Prba.g_00592
OG0001040	Prad.g_00912	Prba.g_00591
OG0001041	Prad.g_00911	Prba.g_00590
OG0001042	Prad.g_00910	Prba.g_00589
OG0001043	Prad.g_00909	Prba.g_00588
OG0001044	Prad.g_00908	Prba.g_00587
OG0001045	Prad.g_00907	Prba.g_00586
OG0001046	Prad.g_00906	Prba.g_00585
OG0001047	Prad.g_00903	Prba.g_00582
OG0001048	Prad.g_00901	Prba.g_00580
OG0001049	Prad.g_00900	Prba.g_00579
OG0001050	Prad.g_00899	Prba.g_00578
OG0001051	Prad.g_00898	Prba.g_00577
OG0001052	Prad.g_00897	Prba.g_00576
OG0001053	Prad.g_00895	Prba.g_00574
OG0001054	Prad.g_00893	Prba.g_00573
OG0001055	Prad.g_00892	Prba.g_00572
OG0001056	Prad.g_00891	Prba.g_00571
OG0001057	Prad.g_00890	Prba.g_00570
OG0001058	Prad.g_00889	Prba.g_00569
OG0001059	Prad.g_00888	Prba.g_00568
OG0001060	Prad.g_00887	Prba.g_00567
OG0001061	Prad.g_00886	Prba.g_00566
OG0001062	Prad.g_00885	Prba.g_00565
OG0001063	Prad.g_00884	Prba.g_00564
OG0001064	Prad.g_00882	Prba.g_00352
OG0001065	Prad.g_00879	Prba.g_00357
OG0001066	Prad.g_00878	Prba.g_00358
OG0001067	Prad.g_00877	Prba.g_00359
OG0001068	Prad.g_00875	Prba.g_00361
OG0001069	Prad.g_00874	Prba.g_00362
OG0001070	Prad.g_00873	Prba.g_00363
OG0001071	Prad.g_00872	Prba.g_00364
OG0001072	Prad.g_00871	Prba.g_00365
OG0001073	Prad.g_00870	Prba.g_00366
OG0001074	Prad.g_00869	Prba.g_00367
OG0001075	Prad.g_00868	Prba.g_00368
OG0001076	Prad.g_00867	Prba.g_00369
OG0001077	Prad.g_00866	Prba.g_00370
OG0001078	Prad.g_00865	Prba.g_00371
OG0001079	Prad.g_00864	Prba.g_00372
OG0001080	Prad.g_00863	Prba.g_00373
OG0001081	Prad.g_00860	Prba.g_00376
OG0001082	Prad.g_00859	Prba.g_00377
OG0001083	Prad.g_00858	Prba.g_00378
OG0001084	Prad.g_00856	Prba.g_00380
OG0001085	Prad.g_00855	Prba.g_00381
OG0001086	Prad.g_00854	Prba.g_00382
OG0001087	Prad.g_00853	Prba.g_00383
OG0001088	Prad.g_00852	Prba.g_00384
OG0001089	Prad.g_00849	Prba.g_00387
OG0001090	Prad.g_00847	Prba.g_00389
OG0001091	Prad.g_00846	Prba.g_00390
OG0001092	Prad.g_00845	Prba.g_00391
OG0001093	Prad.g_00844	Prba.g_00392
OG0001094	Prad.g_00843	Prba.g_00393
OG0001095	Prad.g_00842	Prba.g_00394
OG0001096	Prad.g_00841	Prba.g_00395
OG0001097	Prad.g_00840	Prba.g_00396
OG0001098	Prad.g_00839	Prba.g_00397
OG0001099	Prad.g_00838	Prba.g_00398
OG0001100	Prad.g_00837	Prba.g_00399
OG0001101	Prad.g_00836	Prba.g_00400
OG0001102	Prad.g_00835	Prba.g_00401
OG0001103	Prad.g_00834	Prba.g_00402
OG0001104	Prad.g_00833	Prba.g_00403
OG0001105	Prad.g_00832	Prba.g_00404
OG0001106	Prad.g_00831	Prba.g_00405
OG0001107	Prad.g_00830	Prba.g_00406
OG0001108	Prad.g_00829	Prba.g_00407
OG0001109	Prad.g_00828	Prba.g_00408
OG0001110	Prad.g_00827	Prba.g_00409
OG0001111	Prad.g_00826	Prba.g_00410
OG0001112	Prad.g_00825	Prba.g_00411
OG0001113	Prad.g_00824	Prba.g_00412
OG0001114	Prad.g_00823	Prba.g_00413
OG0001115	Prad.g_00822	Prba.g_00414
OG0001116	Prad.g_00821	Prba.g_00415
OG0001117	Prad.g_00820	Prba.g_00416
OG0001118	Prad.g_00819	Prba.g_00417
OG0001119	Prad.g_00818	Prba.g_00418
OG0001120	Prad.g_00817	Prba.g_00419
OG0001121	Prad.g_00815	Prba.g_00421
OG0001122	Prad.g_00814	Prba.g_00422
OG0001123	Prad.g_00813	Prba.g_00423
OG0001124	Prad.g_00811	Prba.g_00425
OG0001125	Prad.g_00809	Prba.g_00427
OG0001126	Prad.g_00808	Prba.g_00428
OG0001127	Prad.g_00806	Prba.g_00430
OG0001128	Prad.g_00805	Prba.g_00431
OG0001129	Prad.g_00804	Prba.g_00432
OG0001130	Prad.g_00801	Prba.g_00435
OG0001131	Prad.g_00800	Prba.g_00436
OG0001132	Prad.g_00799	Prba.g_00437
OG0001133	Prad.g_00798	Prba.g_00438
OG0001134	Prad.g_00797	Prba.g_01048
OG0001135	Prad.g_00796	Prba.g_01049
OG0001136	Prad.g_00795	Prba.g_01050
OG0001137	Prad.g_00794	Prba.g_01051
OG0001138	Prad.g_00793	Prba.g_01052
OG0001139	Prad.g_00792	Prba.g_01053
OG0001140	Prad.g_00791	Prba.g_01054
OG0001141	Prad.g_00790	Prba.g_01055
OG0001142	Prad.g_00787	Prba.g_01059
OG0001143	Prad.g_00786	Prba.g_01060
OG0001144	Prad.g_00785	Prba.g_01061
OG0001145	Prad.g_00784	Prba.g_01062
OG0001146	Prad.g_00783	Prba.g_01063
