Orthogroup	Praw	Syae
OG0000591	Praw.g_00161	Syae.g_00056
OG0000592	Praw.g_00162	Syae.g_00057
OG0000593	Praw.g_00168	Syae.g_00070
OG0000594	Praw.g_00169	Syae.g_00071
OG0000595	Praw.g_01888	Syae.g_00072
OG0000596	Praw.g_01884	Syae.g_00077
OG0000597	Praw.g_01882	Syae.g_00080
OG0000598	Praw.g_01881	Syae.g_00081
OG0000599	Praw.g_01878	Syae.g_00084
OG0000600	Praw.g_01877	Syae.g_00085
OG0000601	Praw.g_01876	Syae.g_00086
OG0000602	Praw.g_01874	Syae.g_00091
OG0000603	Praw.g_01873	Syae.g_00092
OG0000604	Praw.g_01872	Syae.g_00095
OG0000605	Praw.g_01871	Syae.g_00260
OG0000606	Praw.g_01868	Syae.g_00616
OG0000607	Praw.g_01865	Syae.g_00613
OG0000608	Praw.g_01864	Syae.g_00612
OG0000609	Praw.g_01863	Syae.g_00610
OG0000610	Praw.g_01858	Syae.g_00601
OG0000611	Praw.g_01855	Syae.g_00598
OG0000612	Praw.g_01854	Syae.g_00597
OG0000613	Praw.g_01849	Syae.g_01910
OG0000614	Praw.g_01830	Syae.g_00765
OG0000615	Praw.g_01822	Syae.g_00557
OG0000616	Praw.g_01818	Syae.g_01696
OG0000617	Praw.g_01803	Syae.g_00464
OG0000618	Praw.g_01802	Syae.g_00463
OG0000619	Praw.g_01801	Syae.g_00462
OG0000620	Praw.g_01798	Syae.g_00456
OG0000621	Praw.g_01797	Syae.g_00455
OG0000622	Praw.g_01796	Syae.g_00454
OG0000623	Praw.g_01795	Syae.g_00453
OG0000624	Praw.g_01794	Syae.g_00451
OG0000625	Praw.g_01793	Syae.g_00450
OG0000626	Praw.g_01792	Syae.g_00449
OG0000627	Praw.g_01791	Syae.g_00299
OG0000628	Praw.g_01790	Syae.g_00300
OG0000629	Praw.g_01789	Syae.g_00303
OG0000630	Praw.g_01786	Syae.g_00310
OG0000631	Praw.g_01706	Syae.g_00317
OG0000632	Praw.g_01705	Syae.g_00318
OG0000633	Praw.g_01704	Syae.g_00320
OG0000634	Praw.g_01701	Syae.g_00525
OG0000635	Praw.g_01700	Syae.g_00524
OG0000636	Praw.g_01698	Syae.g_00522
OG0000637	Praw.g_01696	Syae.g_00520
OG0000638	Praw.g_01695	Syae.g_00519
OG0000639	Praw.g_01694	Syae.g_00518
OG0000640	Praw.g_01693	Syae.g_00517
OG0000641	Praw.g_01689	Syae.g_00513
OG0000642	Praw.g_01688	Syae.g_00512
OG0000643	Praw.g_01687	Syae.g_00510
OG0000644	Praw.g_01686	Syae.g_00509
OG0000645	Praw.g_01685	Syae.g_00507
OG0000646	Praw.g_01683	Syae.g_00504
OG0000647	Praw.g_01682	Syae.g_00502
OG0000648	Praw.g_01680	Syae.g_00499
OG0000649	Praw.g_01679	Syae.g_00498
OG0000650	Praw.g_01678	Syae.g_00497
OG0000651	Praw.g_01677	Syae.g_00496
OG0000652	Praw.g_01676	Syae.g_00495
OG0000653	Praw.g_01674	Syae.g_00493
OG0000654	Praw.g_01673	Syae.g_00492
OG0000655	Praw.g_01672	Syae.g_00491
OG0000656	Praw.g_01669	Syae.g_00488
OG0000657	Praw.g_01663	Syae.g_00834
OG0000658	Praw.g_01662	Syae.g_00837
OG0000659	Praw.g_01661	Syae.g_00838
OG0000660	Praw.g_01657	Syae.g_00842
OG0000661	Praw.g_01655	Syae.g_00844
OG0000662	Praw.g_01653	Syae.g_00846
OG0000663	Praw.g_01651	Syae.g_00849
OG0000664	Praw.g_01650	Syae.g_00850
OG0000665	Praw.g_01646	Syae.g_00121
OG0000666	Praw.g_01645	Syae.g_00258
OG0000667	Praw.g_01641	Syae.g_02056
OG0000668	Praw.g_01611	Syae.g_00418
OG0000669	Praw.g_01605	Syae.g_00585
OG0000670	Praw.g_01603	Syae.g_00582
OG0000671	Praw.g_01601	Syae.g_00580
OG0000672	Praw.g_01599	Syae.g_00577
OG0000673	Praw.g_01596	Syae.g_00574
OG0000674	Praw.g_01594	Syae.g_00572
OG0000675	Praw.g_01593	Syae.g_00571
OG0000676	Praw.g_01591	Syae.g_00569
OG0000677	Praw.g_01590	Syae.g_00568
OG0000678	Praw.g_01588	Syae.g_00564
OG0000679	Praw.g_01584	Syae.g_00555
OG0000680	Praw.g_01583	Syae.g_00554
OG0000681	Praw.g_01581	Syae.g_00551
OG0000682	Praw.g_01580	Syae.g_00550
OG0000683	Praw.g_01579	Syae.g_00549
OG0000684	Praw.g_01577	Syae.g_00545
OG0000685	Praw.g_01575	Syae.g_00543
OG0000686	Praw.g_01574	Syae.g_00542
OG0000687	Praw.g_01573	Syae.g_00541
OG0000688	Praw.g_01570	Syae.g_00536
OG0000689	Praw.g_01569	Syae.g_00534
OG0000690	Praw.g_01568	Syae.g_00533
OG0000691	Praw.g_01567	Syae.g_00532
OG0000692	Praw.g_01565	Syae.g_00531
OG0000693	Praw.g_01564	Syae.g_00529
OG0000694	Praw.g_01563	Syae.g_00528
OG0000695	Praw.g_01561	Syae.g_00322
OG0000696	Praw.g_01560	Syae.g_00323
OG0000697	Praw.g_01559	Syae.g_00325
OG0000698	Praw.g_01556	Syae.g_00328
OG0000699	Praw.g_01555	Syae.g_00330
OG0000700	Praw.g_01554	Syae.g_00331
OG0000701	Praw.g_01553	Syae.g_00332
OG0000702	Praw.g_01551	Syae.g_00341
OG0000703	Praw.g_01550	Syae.g_00342
OG0000704	Praw.g_01549	Syae.g_00345
OG0000705	Praw.g_01545	Syae.g_00352
OG0000706	Praw.g_01544	Syae.g_00353
OG0000707	Praw.g_01543	Syae.g_00354
OG0000708	Praw.g_01542	Syae.g_00357
OG0000709	Praw.g_01538	Syae.g_00365
OG0000710	Praw.g_01535	Syae.g_00369
OG0000711	Praw.g_01518	Syae.g_00398
OG0000712	Praw.g_01516	Syae.g_00400
OG0000713	Praw.g_01515	Syae.g_00401
OG0000714	Praw.g_01514	Syae.g_00403
OG0000715	Praw.g_01512	Syae.g_00405
OG0000716	Praw.g_01510	Syae.g_00409
OG0000717	Praw.g_01509	Syae.g_00410
OG0000718	Praw.g_01498	Syae.g_00414
OG0000719	Praw.g_01496	Syae.g_00416
OG0000720	Praw.g_01487	Syae.g_00429
OG0000721	Praw.g_01485	Syae.g_00431
OG0000722	Praw.g_01484	Syae.g_00432
OG0000723	Praw.g_01481	Syae.g_00445
OG0000724	Praw.g_01472	Syae.g_00799
OG0000725	Praw.g_01466	Syae.g_00789
OG0000726	Praw.g_01465	Syae.g_00788
OG0000727	Praw.g_01464	Syae.g_00787
OG0000728	Praw.g_01462	Syae.g_00785
OG0000729	Praw.g_01416	Syae.g_01819
OG0000730	Praw.g_00172	Syae.g_02189
OG0000731	Praw.g_00176	Syae.g_02201
OG0000732	Praw.g_00183	Syae.g_01764
OG0000733	Praw.g_00202	Syae.g_01599
OG0000734	Praw.g_00219	Syae.g_01371
OG0000735	Praw.g_00221	Syae.g_00942
OG0000736	Praw.g_00222	Syae.g_00941
OG0000737	Praw.g_00223	Syae.g_00940
OG0000738	Praw.g_00227	Syae.g_00935
OG0000739	Praw.g_00228	Syae.g_00928
OG0000740	Praw.g_00229	Syae.g_00927
OG0000741	Praw.g_00230	Syae.g_00924
OG0000742	Praw.g_00233	Syae.g_00922
OG0000743	Praw.g_00235	Syae.g_00920
OG0000744	Praw.g_00236	Syae.g_00919
OG0000745	Praw.g_00237	Syae.g_00917
OG0000746	Praw.g_00239	Syae.g_00915
OG0000747	Praw.g_00240	Syae.g_00914
OG0000748	Praw.g_00243	Syae.g_00902
OG0000749	Praw.g_00244	Syae.g_00900
OG0000750	Praw.g_00245	Syae.g_00899
OG0000751	Praw.g_00247	Syae.g_00892
OG0000752	Praw.g_00249	Syae.g_00890
OG0000753	Praw.g_00252	Syae.g_00887
OG0000754	Praw.g_00255	Syae.g_00641
OG0000755	Praw.g_00258	Syae.g_00651
OG0000756	Praw.g_00259	Syae.g_00652
OG0000757	Praw.g_00265	Syae.g_00661
OG0000758	Praw.g_00266	Syae.g_00662
OG0000759	Praw.g_00267	Syae.g_00663
OG0000760	Praw.g_00268	Syae.g_00664
OG0000761	Praw.g_00269	Syae.g_00668
OG0000762	Praw.g_00270	Syae.g_00672
OG0000763	Praw.g_00272	Syae.g_00676
OG0000764	Praw.g_00273	Syae.g_00677
OG0000765	Praw.g_00282	Syae.g_00695
OG0000766	Praw.g_00283	Syae.g_00696
OG0000767	Praw.g_00285	Syae.g_00698
OG0000768	Praw.g_00286	Syae.g_00699
OG0000769	Praw.g_00288	Syae.g_00701
OG0000770	Praw.g_00290	Syae.g_00704
OG0000771	Praw.g_00904	Syae.g_00805
OG0000772	Praw.g_00954	Syae.g_00168
OG0000773	Praw.g_00970	Syae.g_00947
OG0000774	Praw.g_00972	Syae.g_00951
OG0000775	Praw.g_00976	Syae.g_00954
OG0000776	Praw.g_00977	Syae.g_00955
OG0000777	Praw.g_00978	Syae.g_00956
OG0000778	Praw.g_00979	Syae.g_00957
OG0000779	Praw.g_00983	Syae.g_00963
OG0000780	Praw.g_00984	Syae.g_00967
OG0000781	Praw.g_00987	Syae.g_00971
OG0000782	Praw.g_00988	Syae.g_00972
OG0000783	Praw.g_00989	Syae.g_00973
OG0000784	Praw.g_00990	Syae.g_00974
OG0000785	Praw.g_00992	Syae.g_00976
OG0000786	Praw.g_00994	Syae.g_02477
OG0000787	Praw.g_00995	Syae.g_02476
OG0000788	Praw.g_01002	Syae.g_00087
OG0000789	Praw.g_01006	Syae.g_00281
OG0000790	Praw.g_01021	Syae.g_02294
OG0000791	Praw.g_01023	Syae.g_02292
OG0000792	Praw.g_01024	Syae.g_02291
OG0000793	Praw.g_01027	Syae.g_02286
OG0000794	Praw.g_01028	Syae.g_02285
OG0000795	Praw.g_01029	Syae.g_02284
OG0000796	Praw.g_01033	Syae.g_02280
OG0000797	Praw.g_01034	Syae.g_02279
OG0000798	Praw.g_01057	Syae.g_01972, Syae.g_01205
OG0000799	Praw.g_01101	Syae.g_00010
OG0000800	Praw.g_01100	Syae.g_00009
OG0000801	Praw.g_01099	Syae.g_00008
OG0000802	Praw.g_01097	Syae.g_02686
OG0000803	Praw.g_01095	Syae.g_02680
OG0000804	Praw.g_01094	Syae.g_02677
OG0000805	Praw.g_01092	Syae.g_02663
OG0000806	Praw.g_01090	Syae.g_02661
OG0000807	Praw.g_01089	Syae.g_02659
OG0000808	Praw.g_01088	Syae.g_02658
OG0000809	Praw.g_01085	Syae.g_02655
OG0000810	Praw.g_01084	Syae.g_02654
OG0000811	Praw.g_01077	Syae.g_02648
OG0000812	Praw.g_01075	Syae.g_02646
OG0000813	Praw.g_00343	Syae.g_02645
OG0000814	Praw.g_00345	Syae.g_02643
OG0000815	Praw.g_00346	Syae.g_02642
OG0000816	Praw.g_00348	Syae.g_02641
OG0000817	Praw.g_00349	Syae.g_02640
OG0000818	Praw.g_00354	Syae.g_02634
OG0000819	Praw.g_00355	Syae.g_02633
OG0000820	Praw.g_00356	Syae.g_02632
OG0000821	Praw.g_00359	Syae.g_02626
OG0000822	Praw.g_00360	Syae.g_02624
OG0000823	Praw.g_00361	Syae.g_02623
OG0000824	Praw.g_00364	Syae.g_02617
OG0000825	Praw.g_00365	Syae.g_02616
OG0000826	Praw.g_00366	Syae.g_02615
OG0000827	Praw.g_00367	Syae.g_02614
OG0000828	Praw.g_00371	Syae.g_02612
OG0000829	Praw.g_00372	Syae.g_02611
OG0000830	Praw.g_00373	Syae.g_02610
OG0000831	Praw.g_00375	Syae.g_02608
OG0000832	Praw.g_00381	Syae.g_01081
OG0000833	Praw.g_00389	Syae.g_01106
OG0000834	Praw.g_00390	Syae.g_01108
OG0000835	Praw.g_00391	Syae.g_01109
OG0000836	Praw.g_00392	Syae.g_01113
OG0000837	Praw.g_00393	Syae.g_01115
OG0000838	Praw.g_00395	Syae.g_01119
OG0000839	Praw.g_00396	Syae.g_01120
OG0000840	Praw.g_00397	Syae.g_01121
OG0000841	Praw.g_00398	Syae.g_01122
OG0000842	Praw.g_00399	Syae.g_01123
OG0000843	Praw.g_00400	Syae.g_01124
OG0000844	Praw.g_00401	Syae.g_01125
OG0000845	Praw.g_00402	Syae.g_01126
OG0000846	Praw.g_00403	Syae.g_01127
OG0000847	Praw.g_00404	Syae.g_01128
OG0000848	Praw.g_00405	Syae.g_01130
OG0000849	Praw.g_00406	Syae.g_01131
OG0000850	Praw.g_00408	Syae.g_01133
OG0000851	Praw.g_00409	Syae.g_01139
OG0000852	Praw.g_00410	Syae.g_01140
OG0000853	Praw.g_00414	Syae.g_01144
OG0000854	Praw.g_00416	Syae.g_01146
OG0000855	Praw.g_00417	Syae.g_01147
OG0000856	Praw.g_00430	Syae.g_00059
OG0000857	Praw.g_00458	Syae.g_00503
OG0000858	Praw.g_00509	Syae.g_01153
OG0000859	Praw.g_00510	Syae.g_01154
OG0000860	Praw.g_00517	Syae.g_01165
OG0000861	Praw.g_00518	Syae.g_01166
OG0000862	Praw.g_00519	Syae.g_01167
OG0000863	Praw.g_00521	Syae.g_01170
OG0000864	Praw.g_00522	Syae.g_01171
OG0000865	Praw.g_00523	Syae.g_01172
OG0000866	Praw.g_00524	Syae.g_01173
OG0000867	Praw.g_00525	Syae.g_01174
OG0000868	Praw.g_00526	Syae.g_01177
OG0000869	Praw.g_00530	Syae.g_01182
OG0000870	Praw.g_00535	Syae.g_01187
OG0000871	Praw.g_00536	Syae.g_01188
OG0000872	Praw.g_00537	Syae.g_01196
OG0000873	Praw.g_00540	Syae.g_01199
OG0000874	Praw.g_00543	Syae.g_01194
OG0000875	Praw.g_00544	Syae.g_01244
OG0000876	Praw.g_00545	Syae.g_01020
OG0000877	Praw.g_00547	Syae.g_01025
OG0000878	Praw.g_00548	Syae.g_01026
OG0000879	Praw.g_00549	Syae.g_01027
OG0000880	Praw.g_00550	Syae.g_01028
OG0000881	Praw.g_00554	Syae.g_01034
OG0000882	Praw.g_00559	Syae.g_01039
OG0000883	Praw.g_00561	Syae.g_01041
OG0000884	Praw.g_00563	Syae.g_01043
OG0000885	Praw.g_00564	Syae.g_01044
OG0000886	Praw.g_00565	Syae.g_01045
OG0000887	Praw.g_00566	Syae.g_01046
OG0000888	Praw.g_00568	Syae.g_01048
OG0000889	Praw.g_00570	Syae.g_01050
OG0000890	Praw.g_00571	Syae.g_01056
OG0000891	Praw.g_00572	Syae.g_01057
OG0000892	Praw.g_01921	Syae.g_01059
OG0000893	Praw.g_01917	Syae.g_02031
OG0000894	Praw.g_01915	Syae.g_02034
OG0000895	Praw.g_01912	Syae.g_02038
OG0000896	Praw.g_01911	Syae.g_02039
OG0000897	Praw.g_01909	Syae.g_02041
OG0000898	Praw.g_01908	Syae.g_02042
OG0000899	Praw.g_01907	Syae.g_02043
OG0000900	Praw.g_01906	Syae.g_02044
OG0000901	Praw.g_01903	Syae.g_02049
OG0000902	Praw.g_01901	Syae.g_02051
OG0000903	Praw.g_01898	Syae.g_02077
OG0000904	Praw.g_01896	Syae.g_02071
OG0000905	Praw.g_01892	Syae.g_02065
OG0000906	Praw.g_01891	Syae.g_02063
OG0000907	Praw.g_00138	Syae.g_02079
OG0000908	Praw.g_00135	Syae.g_02082
OG0000909	Praw.g_00134	Syae.g_02083
OG0000910	Praw.g_00133	Syae.g_02084
OG0000911	Praw.g_00131	Syae.g_02086
OG0000912	Praw.g_00130	Syae.g_02087
OG0000913	Praw.g_00129	Syae.g_02088
OG0000914	Praw.g_00128	Syae.g_02089
OG0000915	Praw.g_00127	Syae.g_02091
OG0000916	Praw.g_00126	Syae.g_02092
OG0000917	Praw.g_00125	Syae.g_02093
OG0000918	Praw.g_00124	Syae.g_02094
OG0000919	Praw.g_00123	Syae.g_02095
OG0000920	Praw.g_00122	Syae.g_02096
OG0000921	Praw.g_00121	Syae.g_02097
OG0000922	Praw.g_00120	Syae.g_02098
OG0000923	Praw.g_00116	Syae.g_02102
OG0000924	Praw.g_00115	Syae.g_02103
OG0000925	Praw.g_00114	Syae.g_02104
OG0000926	Praw.g_00113	Syae.g_02105
OG0000927	Praw.g_00111	Syae.g_02107
OG0000928	Praw.g_00110	Syae.g_02108
OG0000929	Praw.g_00109	Syae.g_02109
OG0000930	Praw.g_00108	Syae.g_02110
OG0000931	Praw.g_00107	Syae.g_02111
OG0000932	Praw.g_00106	Syae.g_02112
OG0000933	Praw.g_00102	Syae.g_02118
OG0000934	Praw.g_00100	Syae.g_02120
OG0000935	Praw.g_00099	Syae.g_02121
OG0000936	Praw.g_00098	Syae.g_02122
OG0000937	Praw.g_00097	Syae.g_02123
OG0000938	Praw.g_00095	Syae.g_02126
OG0000939	Praw.g_00094	Syae.g_02127
OG0000940	Praw.g_00087	Syae.g_02133
OG0000941	Praw.g_00085	Syae.g_02135
OG0000942	Praw.g_00083	Syae.g_02137
OG0000943	Praw.g_00082	Syae.g_02138
OG0000944	Praw.g_00081	Syae.g_02140
OG0000945	Praw.g_00080	Syae.g_02142
OG0000946	Praw.g_00076	Syae.g_02146
OG0000947	Praw.g_00074	Syae.g_02149
OG0000948	Praw.g_00073	Syae.g_02150
OG0000949	Praw.g_00070	Syae.g_01884
OG0000950	Praw.g_00065	Syae.g_01873
OG0000951	Praw.g_00061	Syae.g_01866
OG0000952	Praw.g_00057	Syae.g_01859
OG0000953	Praw.g_00054	Syae.g_01854
OG0000954	Praw.g_00050	Syae.g_01845
OG0000955	Praw.g_00049	Syae.g_01844
OG0000956	Praw.g_00047	Syae.g_01842
OG0000957	Praw.g_00041	Syae.g_01831
OG0000958	Praw.g_00040	Syae.g_01830
OG0000959	Praw.g_00036	Syae.g_01826
OG0000960	Praw.g_00035	Syae.g_01825
OG0000961	Praw.g_00033	Syae.g_01822
OG0000962	Praw.g_00031	Syae.g_01820
OG0000963	Praw.g_00027	Syae.g_01814
OG0000964	Praw.g_00026	Syae.g_01813
OG0000965	Praw.g_00025	Syae.g_01812
OG0000966	Praw.g_00018	Syae.g_01789
OG0000967	Praw.g_00014	Syae.g_01782
OG0000968	Praw.g_00012	Syae.g_01787
OG0000969	Praw.g_00011	Syae.g_01785
OG0000970	Praw.g_00010	Syae.g_01784
OG0000971	Praw.g_00009	Syae.g_01779
OG0000972	Praw.g_00008	Syae.g_01778
OG0000973	Praw.g_00007	Syae.g_01777
OG0000974	Praw.g_00006	Syae.g_01776
OG0000975	Praw.g_00005	Syae.g_01775
OG0000976	Praw.g_00004	Syae.g_01774
OG0000977	Praw.g_00003	Syae.g_01772
OG0000978	Praw.g_00002	Syae.g_01771
OG0000979	Praw.g_01192	Syae.g_01768
OG0000980	Praw.g_01190	Syae.g_01765
OG0000981	Praw.g_01188	Syae.g_01762
OG0000982	Praw.g_01186	Syae.g_01568
OG0000983	Praw.g_01185	Syae.g_01569
OG0000984	Praw.g_01184	Syae.g_01570
OG0000985	Praw.g_01181	Syae.g_01572
OG0000986	Praw.g_01179	Syae.g_01575
OG0000987	Praw.g_01178	Syae.g_01577
OG0000988	Praw.g_01175	Syae.g_01583
OG0000989	Praw.g_01171	Syae.g_01591
OG0000990	Praw.g_01168	Syae.g_01606
OG0000991	Praw.g_01167	Syae.g_01609
OG0000992	Praw.g_01165	Syae.g_01612
OG0000993	Praw.g_01164	Syae.g_01613
OG0000994	Praw.g_01163	Syae.g_01616
OG0000995	Praw.g_01159	Syae.g_01627
OG0000996	Praw.g_01158	Syae.g_01667
OG0000997	Praw.g_01157	Syae.g_01678
OG0000998	Praw.g_01155	Syae.g_01680
OG0000999	Praw.g_01154	Syae.g_01683
OG0001000	Praw.g_01151	Syae.g_01686
OG0001001	Praw.g_01149	Syae.g_01692
OG0001002	Praw.g_01145	Syae.g_01699
OG0001003	Praw.g_01144	Syae.g_01701
OG0001004	Praw.g_01143	Syae.g_01702
OG0001005	Praw.g_01142	Syae.g_01703
OG0001006	Praw.g_01138	Syae.g_01710
OG0001007	Praw.g_01136	Syae.g_01712
OG0001008	Praw.g_00710	Syae.g_00993
OG0001009	Praw.g_01401	Syae.g_01744
OG0001010	Praw.g_01400	Syae.g_01745
OG0001011	Praw.g_01399	Syae.g_01747
OG0001012	Praw.g_01385	Syae.g_01564
OG0001013	Praw.g_01380	Syae.g_01552
OG0001014	Praw.g_01377	Syae.g_01548
OG0001015	Praw.g_01376	Syae.g_01547
OG0001016	Praw.g_01361	Syae.g_01290
OG0001017	Praw.g_01357	Syae.g_01296
OG0001018	Praw.g_01354	Syae.g_01298
OG0001019	Praw.g_01345	Syae.g_01334
OG0001020	Praw.g_01344	Syae.g_01340
OG0001021	Praw.g_01343	Syae.g_01344
OG0001022	Praw.g_01341	Syae.g_01348
OG0001023	Praw.g_01340	Syae.g_01349
OG0001024	Praw.g_01337	Syae.g_01353
OG0001025	Praw.g_01331	Syae.g_01360
OG0001026	Praw.g_01324	Syae.g_01373
OG0001027	Praw.g_01323	Syae.g_01377
OG0001028	Praw.g_01321	Syae.g_01379
OG0001029	Praw.g_01320	Syae.g_01381
OG0001030	Praw.g_01305	Syae.g_01403
OG0001031	Praw.g_01249	Syae.g_01475
OG0001032	Praw.g_01248	Syae.g_01479
OG0001033	Praw.g_01227	Syae.g_01505
OG0001034	Praw.g_01199	Syae.g_02238
OG0001035	Praw.g_00879	Syae.g_02006
OG0001036	Praw.g_00875	Syae.g_02001
OG0001037	Praw.g_00874	Syae.g_01999
OG0001038	Praw.g_00856	Syae.g_01971
OG0001039	Praw.g_00853	Syae.g_01968
OG0001040	Praw.g_00851	Syae.g_01965
OG0001041	Praw.g_00847	Syae.g_01960
OG0001042	Praw.g_00830	Syae.g_01935
OG0001043	Praw.g_00829	Syae.g_01931
OG0001044	Praw.g_00797	Syae.g_02191
OG0001045	Praw.g_00789	Syae.g_02204
OG0001046	Praw.g_00754	Syae.g_00385
OG0001047	Praw.g_00708	Syae.g_00991
OG0001048	Praw.g_00707	Syae.g_00990
OG0001049	Praw.g_00705	Syae.g_00987
OG0001050	Praw.g_00704	Syae.g_00986
OG0001051	Praw.g_00703	Syae.g_00985
OG0001052	Praw.g_00676	Syae.g_02526
OG0001053	Praw.g_00665	Syae.g_02312
OG0001054	Praw.g_00650	Syae.g_02329
OG0001055	Praw.g_00631	Syae.g_02350
OG0001056	Praw.g_00612	Syae.g_02379
OG0001057	Praw.g_00607	Syae.g_02388
OG0001058	Praw.g_00599	Syae.g_02402
OG0001059	Praw.g_00595	Syae.g_02406
OG0001060	Praw.g_00588	Syae.g_02412
OG0001061	Praw.g_00575	Syae.g_02434
OG0001062	Praw.g_01923	Syae.g_02436
OG0001063	Praw.g_01925	Syae.g_02440
OG0001064	Praw.g_01926	Syae.g_02441
OG0001065	Praw.g_01927	Syae.g_02442
OG0001066	Praw.g_01928	Syae.g_02443
OG0001067	Praw.g_01929	Syae.g_02444
OG0001068	Praw.g_01930	Syae.g_02445
OG0001069	Praw.g_01931	Syae.g_02446
OG0001070	Praw.g_01934	Syae.g_02449
OG0001071	Praw.g_01935	Syae.g_02450
OG0001073	Praw.g_00140	Syae.g_02468
OG0001074	Praw.g_00151	Syae.g_00027
OG0001075	Praw.g_00152	Syae.g_00029
OG0001076	Praw.g_00160	Syae.g_00050
OG0001077	Praw.g_00164	Syae.g_00061
OG0001078	Praw.g_01886	Syae.g_00075
OG0001079	Praw.g_01875	Syae.g_00088
OG0001080	Praw.g_01869	Syae.g_00267
OG0001081	Praw.g_01867	Syae.g_00615
OG0001082	Praw.g_01866	Syae.g_00614
OG0001083	Praw.g_01861	Syae.g_00605
OG0001084	Praw.g_01860	Syae.g_00604
OG0001085	Praw.g_01852	Syae.g_00594
OG0001086	Praw.g_01851	Syae.g_00592
OG0001087	Praw.g_01834	Syae.g_00751
OG0001088	Praw.g_01833	Syae.g_00755
OG0001089	Praw.g_01825	Syae.g_00781
OG0001090	Praw.g_01808	Syae.g_00471
OG0001091	Praw.g_01806	Syae.g_00469
OG0001092	Praw.g_01805	Syae.g_00466
OG0001093	Praw.g_01800	Syae.g_00460
OG0001094	Praw.g_01703	Syae.g_00527
OG0001095	Praw.g_01684	Syae.g_00506
OG0001096	Praw.g_01671	Syae.g_00490
OG0001097	Praw.g_01654	Syae.g_00845
OG0001098	Praw.g_01639	Syae.g_00269
OG0001099	Praw.g_01608	Syae.g_01380
OG0001100	Praw.g_01604	Syae.g_00583
OG0001101	Praw.g_01602	Syae.g_00581
OG0001102	Praw.g_01600	Syae.g_00578
OG0001103	Praw.g_01598	Syae.g_00576
OG0001104	Praw.g_01576	Syae.g_00544
OG0001105	Praw.g_01572	Syae.g_00540
OG0001106	Praw.g_01548	Syae.g_00346
OG0001107	Praw.g_01541	Syae.g_00358
OG0001108	Praw.g_01537	Syae.g_00366
OG0001109	Praw.g_01536	Syae.g_00368
OG0001110	Praw.g_01534	Syae.g_00370
OG0001111	Praw.g_01533	Syae.g_00372
OG0001112	Praw.g_01532	Syae.g_00374
OG0001113	Praw.g_01531	Syae.g_00375
OG0001114	Praw.g_01530	Syae.g_00376
OG0001115	Praw.g_01528	Syae.g_00380
OG0001116	Praw.g_01527	Syae.g_00382
OG0001117	Praw.g_01526	Syae.g_00383
OG0001118	Praw.g_01525	Syae.g_00384
OG0001119	Praw.g_01524	Syae.g_00386
OG0001120	Praw.g_01522	Syae.g_00390
OG0001121	Praw.g_00199, Praw.g_01519	Syae.g_00133
OG0001122	Praw.g_01495	Syae.g_00417
OG0001123	Praw.g_01491	Syae.g_00424
OG0001124	Praw.g_01489	Syae.g_00426
OG0001125	Praw.g_01488	Syae.g_00428
OG0001126	Praw.g_01478	Syae.g_00807
OG0001127	Praw.g_01477	Syae.g_00806
OG0001128	Praw.g_01475	Syae.g_00803
OG0001129	Praw.g_01474	Syae.g_00801
OG0001130	Praw.g_01473	Syae.g_00800
OG0001131	Praw.g_01437	Syae.g_00562
OG0001132	Praw.g_01427	Syae.g_00242
OG0001133	Praw.g_00187	Syae.g_00053
OG0001134	Praw.g_00201	Syae.g_00638
OG0001136	Praw.g_00231	Syae.g_00923
OG0001137	Praw.g_00242	Syae.g_00903
OG0001138	Praw.g_00260	Syae.g_00654
OG0001139	Praw.g_00261	Syae.g_00656
OG0001140	Praw.g_00262	Syae.g_00657
OG0001141	Praw.g_00263	Syae.g_00658
OG0001142	Praw.g_00264	Syae.g_00660
OG0001143	Praw.g_00271	Syae.g_00673
OG0001144	Praw.g_00276	Syae.g_00684
OG0001145	Praw.g_00971	Syae.g_00948
OG0001146	Praw.g_00985	Syae.g_00968
OG0001147	Praw.g_01001	Syae.g_02536
OG0001148	Praw.g_01018	Syae.g_02297
OG0001149	Praw.g_01019	Syae.g_02296
OG0001150	Praw.g_01020	Syae.g_02295
OG0001151	Praw.g_01031	Syae.g_02282
OG0001152	Praw.g_01032	Syae.g_02281
OG0001153	Praw.g_00368	Syae.g_02613
OG0001155	Praw.g_00382	Syae.g_01083
OG0001156	Praw.g_00385	Syae.g_01093
OG0001157	Praw.g_00386	Syae.g_01094
OG0001158	Praw.g_00387	Syae.g_01100
OG0001159	Praw.g_00388	Syae.g_01103
OG0001160	Praw.g_00412	Syae.g_01142
OG0001161	Praw.g_00423	Syae.g_01597
OG0001162	Praw.g_00434	Syae.g_00487
OG0001163	Praw.g_00507	Syae.g_01150
OG0001164	Praw.g_00511	Syae.g_01156
OG0001165	Praw.g_00514	Syae.g_01161
OG0001166	Praw.g_00534	Syae.g_01186
OG0001167	Praw.g_00551	Syae.g_01031
OG0001168	Praw.g_00553	Syae.g_01033
OG0001169	Praw.g_00555	Syae.g_01035
OG0001170	Praw.g_00557	Syae.g_01037
OG0001171	Praw.g_00567	Syae.g_01047
OG0001172	Praw.g_01914	Syae.g_02036
OG0001173	Praw.g_01913	Syae.g_02037
OG0001174	Praw.g_01905	Syae.g_02045
