Orthogroup	Praw	Prba
OG0000560	Praw.g_00594	Prba.g_01761
OG0000561	Praw.g_00593	Prba.g_01760
OG0000562	Praw.g_00592	Prba.g_01759
OG0000563	Praw.g_00591	Prba.g_01758
OG0000564	Praw.g_00590	Prba.g_01757
OG0000565	Praw.g_00587	Prba.g_01754
OG0000566	Praw.g_00585	Prba.g_01752
OG0000567	Praw.g_00581	Prba.g_01748
OG0000568	Praw.g_00580	Prba.g_01747
OG0000569	Praw.g_00579	Prba.g_01746
OG0000570	Praw.g_00578	Prba.g_01745
OG0000571	Praw.g_00576	Prba.g_01743
OG0000572	Praw.g_01933	Prba.g_01730
OG0000573	Praw.g_01938	Prba.g_01725
OG0000574	Praw.g_01939	Prba.g_01724
OG0000575	Praw.g_01943	Prba.g_01720
OG0000576	Praw.g_01945	Prba.g_01718
OG0000577	Praw.g_01946	Prba.g_01717
OG0000578	Praw.g_01947	Prba.g_01716
OG0000579	Praw.g_01948	Prba.g_01715
OG0000580	Praw.g_01949	Prba.g_01714
OG0000581	Praw.g_00141	Prba.g_01712
OG0000582	Praw.g_00144	Prba.g_01709
OG0000583	Praw.g_00145	Prba.g_01708
OG0000584	Praw.g_00146	Prba.g_01707
OG0000585	Praw.g_00148	Prba.g_01705
OG0000586	Praw.g_00149	Prba.g_01704
OG0000587	Praw.g_00150	Prba.g_01703
OG0000588	Praw.g_00154	Prba.g_01699
OG0000589	Praw.g_00157	Prba.g_01696
OG0000590	Praw.g_00158	Prba.g_01695
OG0000591	Praw.g_00161	Prba.g_01692
OG0000592	Praw.g_00162	Prba.g_01691
OG0000593	Praw.g_00168	Prba.g_01685
OG0000594	Praw.g_00169	Prba.g_01684
OG0000595	Praw.g_01888	Prba.g_01683
OG0000596	Praw.g_01884	Prba.g_01679
OG0000597	Praw.g_01882	Prba.g_01677
OG0000598	Praw.g_01881	Prba.g_01676
OG0000599	Praw.g_01878	Prba.g_01673
OG0000600	Praw.g_01877	Prba.g_01672
OG0000601	Praw.g_01876	Prba.g_01671
OG0000602	Praw.g_01874	Prba.g_01669
OG0000603	Praw.g_01873	Prba.g_01668
OG0000604	Praw.g_01872	Prba.g_01667
OG0000605	Praw.g_01871	Prba.g_01666
OG0000606	Praw.g_01868	Prba.g_01663
OG0000607	Praw.g_01865	Prba.g_01660
OG0000608	Praw.g_01864	Prba.g_01659
OG0000609	Praw.g_01863	Prba.g_01658
OG0000610	Praw.g_01858	Prba.g_01653
OG0000611	Praw.g_01855	Prba.g_01650
OG0000612	Praw.g_01854	Prba.g_01649
OG0000613	Praw.g_01849	Prba.g_01644
OG0000614	Praw.g_01830	Prba.g_01625
OG0000615	Praw.g_01822	Prba.g_01617
OG0000616	Praw.g_01818	Prba.g_01613
OG0000617	Praw.g_01803	Prba.g_01588
OG0000618	Praw.g_01802	Prba.g_01587
OG0000619	Praw.g_01801	Prba.g_01586
OG0000620	Praw.g_01798	Prba.g_01583
OG0000621	Praw.g_01797	Prba.g_01582
OG0000622	Praw.g_01796	Prba.g_01581
OG0000623	Praw.g_01795	Prba.g_01580
OG0000624	Praw.g_01794	Prba.g_01579
OG0000625	Praw.g_01793	Prba.g_01578
OG0000626	Praw.g_01792	Prba.g_01577
OG0000627	Praw.g_01791	Prba.g_01576
OG0000628	Praw.g_01790	Prba.g_01575
OG0000629	Praw.g_01789	Prba.g_01574
OG0000630	Praw.g_01786	Prba.g_01571
OG0000631	Praw.g_01706	Prba.g_01508
OG0000632	Praw.g_01705	Prba.g_01507
OG0000633	Praw.g_01704	Prba.g_01506
OG0000634	Praw.g_01701	Prba.g_01503
OG0000635	Praw.g_01700	Prba.g_01502
OG0000636	Praw.g_01698	Prba.g_01500
OG0000637	Praw.g_01696	Prba.g_01498
OG0000638	Praw.g_01695	Prba.g_01497
OG0000639	Praw.g_01694	Prba.g_01496
OG0000640	Praw.g_01693	Prba.g_01495
OG0000641	Praw.g_01689	Prba.g_01491
OG0000642	Praw.g_01688	Prba.g_01490
OG0000643	Praw.g_01687	Prba.g_01489
OG0000644	Praw.g_01686	Prba.g_01488
OG0000645	Praw.g_01685	Prba.g_01487
OG0000646	Praw.g_01683	Prba.g_01485
OG0000647	Praw.g_01682	Prba.g_01484
OG0000648	Praw.g_01680	Prba.g_01482
OG0000649	Praw.g_01679	Prba.g_01481
OG0000650	Praw.g_01678	Prba.g_01480
OG0000651	Praw.g_01677	Prba.g_01479
OG0000652	Praw.g_01676	Prba.g_01478
OG0000653	Praw.g_01674	Prba.g_01476
OG0000654	Praw.g_01673	Prba.g_01475
OG0000655	Praw.g_01672	Prba.g_01474
OG0000656	Praw.g_01669	Prba.g_01471
OG0000657	Praw.g_01663	Prba.g_01463
OG0000658	Praw.g_01662	Prba.g_01462
OG0000659	Praw.g_01661	Prba.g_01461
OG0000660	Praw.g_01657	Prba.g_01457
OG0000661	Praw.g_01655	Prba.g_01455
OG0000662	Praw.g_01653	Prba.g_01453
OG0000663	Praw.g_01651	Prba.g_01451
OG0000664	Praw.g_01650	Prba.g_01450
OG0000665	Praw.g_01646	Prba.g_01446
OG0000666	Praw.g_01645	Prba.g_01445
OG0000667	Praw.g_01641	Prba.g_01441
OG0000668	Praw.g_01611	Prba.g_01411
OG0000669	Praw.g_01605	Prba.g_01404
OG0000670	Praw.g_01603	Prba.g_01402
OG0000671	Praw.g_01601	Prba.g_01400
OG0000672	Praw.g_01599	Prba.g_01397
OG0000673	Praw.g_01596	Prba.g_01394
OG0000674	Praw.g_01594	Prba.g_01392
OG0000675	Praw.g_01593	Prba.g_01391
OG0000676	Praw.g_01591	Prba.g_01389
OG0000677	Praw.g_01590	Prba.g_01388
OG0000678	Praw.g_01588	Prba.g_01386
OG0000679	Praw.g_01584	Prba.g_01382
OG0000680	Praw.g_01583	Prba.g_01381
OG0000681	Praw.g_01581	Prba.g_01379
OG0000682	Praw.g_01580	Prba.g_01378
OG0000683	Praw.g_01579	Prba.g_01377
OG0000684	Praw.g_01577	Prba.g_01375
OG0000685	Praw.g_01575	Prba.g_01373
OG0000686	Praw.g_01574	Prba.g_01372
OG0000687	Praw.g_01573	Prba.g_01371
OG0000688	Praw.g_01570	Prba.g_01368
OG0000689	Praw.g_01569	Prba.g_01367
OG0000690	Praw.g_01568	Prba.g_01366
OG0000691	Praw.g_01567	Prba.g_01365
OG0000692	Praw.g_01565	Prba.g_01363
OG0000693	Praw.g_01564	Prba.g_01362
OG0000694	Praw.g_01563	Prba.g_01361
OG0000695	Praw.g_01561	Prba.g_01359
OG0000696	Praw.g_01560	Prba.g_01358
OG0000697	Praw.g_01559	Prba.g_01357
OG0000698	Praw.g_01556	Prba.g_01354
OG0000699	Praw.g_01555	Prba.g_01353
OG0000700	Praw.g_01554	Prba.g_01352
OG0000701	Praw.g_01553	Prba.g_01351
OG0000702	Praw.g_01551	Prba.g_01349
OG0000703	Praw.g_01550	Prba.g_01348
OG0000704	Praw.g_01549	Prba.g_01347
OG0000705	Praw.g_01545	Prba.g_01343
OG0000706	Praw.g_01544	Prba.g_01342
OG0000707	Praw.g_01543	Prba.g_01341
OG0000708	Praw.g_01542	Prba.g_01340
OG0000709	Praw.g_01538	Prba.g_01336
OG0000710	Praw.g_01535	Prba.g_01333
OG0000711	Praw.g_01518	Prba.g_01316
OG0000712	Praw.g_01516	Prba.g_01314
OG0000713	Praw.g_01515	Prba.g_01313
OG0000714	Praw.g_01514	Prba.g_01312
OG0000715	Praw.g_01512	Prba.g_01310
OG0000716	Praw.g_01510	Prba.g_01308
OG0000717	Praw.g_01509	Prba.g_01307
OG0000718	Praw.g_01498	Prba.g_01295
OG0000719	Praw.g_01496	Prba.g_01293
OG0000720	Praw.g_01487	Prba.g_01284
OG0000721	Praw.g_01485	Prba.g_01282
OG0000722	Praw.g_01484	Prba.g_01281
OG0000723	Praw.g_01481	Prba.g_01278
OG0000724	Praw.g_01472	Prba.g_01269
OG0000725	Praw.g_01466	Prba.g_01263
OG0000726	Praw.g_01465	Prba.g_01262
OG0000727	Praw.g_01464	Prba.g_01261
OG0000728	Praw.g_01462	Prba.g_01259
OG0000729	Praw.g_01416	Prba.g_01214
OG0000730	Praw.g_00172	Prba.g_00749
OG0000731	Praw.g_00176	Prba.g_00745
OG0000732	Praw.g_00183	Prba.g_00735
OG0000733	Praw.g_00202	Prba.g_00096
OG0000734	Praw.g_00219	Prba.g_00079
OG0000735	Praw.g_00221	Prba.g_00077
OG0000736	Praw.g_00222	Prba.g_00076
OG0000737	Praw.g_00223	Prba.g_00075
OG0000738	Praw.g_00227	Prba.g_00071
OG0000739	Praw.g_00228	Prba.g_00070
OG0000740	Praw.g_00229	Prba.g_00069
OG0000741	Praw.g_00230	Prba.g_00068
OG0000742	Praw.g_00233	Prba.g_00065
OG0000743	Praw.g_00235	Prba.g_00063
OG0000744	Praw.g_00236	Prba.g_00062
OG0000745	Praw.g_00237	Prba.g_00060
OG0000746	Praw.g_00239	Prba.g_00058
OG0000747	Praw.g_00240	Prba.g_00057
OG0000748	Praw.g_00243	Prba.g_00054
OG0000749	Praw.g_00244	Prba.g_00053
OG0000750	Praw.g_00245	Prba.g_00052
OG0000751	Praw.g_00247	Prba.g_00050
OG0000752	Praw.g_00249	Prba.g_00048
OG0000753	Praw.g_00252	Prba.g_00045
OG0000754	Praw.g_00255	Prba.g_00042
OG0000755	Praw.g_00258	Prba.g_00039
OG0000756	Praw.g_00259	Prba.g_00038
OG0000757	Praw.g_00265	Prba.g_00032
OG0000758	Praw.g_00266	Prba.g_00031
OG0000759	Praw.g_00267	Prba.g_00030
OG0000760	Praw.g_00268	Prba.g_00029
OG0000761	Praw.g_00269	Prba.g_00028
OG0000762	Praw.g_00270	Prba.g_00027
OG0000763	Praw.g_00272	Prba.g_00025
OG0000764	Praw.g_00273	Prba.g_00024
OG0000765	Praw.g_00282	Prba.g_00015
OG0000766	Praw.g_00283	Prba.g_00014
OG0000767	Praw.g_00285	Prba.g_00012
OG0000768	Praw.g_00286	Prba.g_00011
OG0000769	Praw.g_00288	Prba.g_00009
OG0000770	Praw.g_00290	Prba.g_00007
OG0000771	Praw.g_00904	Prba.g_01084
OG0000772	Praw.g_00954	Prba.g_01167
OG0000773	Praw.g_00970	Prba.g_01183
OG0000774	Praw.g_00972	Prba.g_01185
OG0000775	Praw.g_00976	Prba.g_01187
OG0000776	Praw.g_00977	Prba.g_01188
OG0000777	Praw.g_00978	Prba.g_01189
OG0000778	Praw.g_00979	Prba.g_01190
OG0000779	Praw.g_00983	Prba.g_01194
OG0000780	Praw.g_00984	Prba.g_01195
OG0000781	Praw.g_00987	Prba.g_01198
OG0000782	Praw.g_00988	Prba.g_01199
OG0000783	Praw.g_00989	Prba.g_01200
OG0000784	Praw.g_00990	Prba.g_01201
OG0000785	Praw.g_00992	Prba.g_01203
OG0000786	Praw.g_00994	Prba.g_01205
OG0000787	Praw.g_00995	Prba.g_01206
OG0000788	Praw.g_01002	Prba.g_00209
OG0000789	Praw.g_01006	Prba.g_00206
OG0000790	Praw.g_01021	Prba.g_00191
OG0000791	Praw.g_01023	Prba.g_00189
OG0000792	Praw.g_01024	Prba.g_00188
OG0000793	Praw.g_01027	Prba.g_00185
OG0000794	Praw.g_01028	Prba.g_00184
OG0000795	Praw.g_01029	Prba.g_00183
OG0000796	Praw.g_01033	Prba.g_00179
OG0000797	Praw.g_01034	Prba.g_00178
OG0000798	Praw.g_01057	Prba.g_00166
OG0000799	Praw.g_01101	Prba.g_00115
OG0000800	Praw.g_01100	Prba.g_00114
OG0000801	Praw.g_01099	Prba.g_00113
OG0000802	Praw.g_01097	Prba.g_00111
OG0000803	Praw.g_01095	Prba.g_00109
OG0000804	Praw.g_01094	Prba.g_00108
OG0000805	Praw.g_01092	Prba.g_00106
OG0000806	Praw.g_01090	Prba.g_00720
OG0000807	Praw.g_01089	Prba.g_00719
OG0000808	Praw.g_01088	Prba.g_00718
OG0000809	Praw.g_01085	Prba.g_00715
OG0000810	Praw.g_01084	Prba.g_00714
OG0000811	Praw.g_01077	Prba.g_00710
OG0000812	Praw.g_01075	Prba.g_00708
OG0000813	Praw.g_00343	Prba.g_00707
OG0000814	Praw.g_00345	Prba.g_00705
OG0000815	Praw.g_00346	Prba.g_00704
OG0000816	Praw.g_00348	Prba.g_00702
OG0000817	Praw.g_00349	Prba.g_00701
OG0000818	Praw.g_00354	Prba.g_00696
OG0000819	Praw.g_00355	Prba.g_00695
OG0000820	Praw.g_00356	Prba.g_00694
OG0000821	Praw.g_00359	Prba.g_00690
OG0000822	Praw.g_00360	Prba.g_00689
OG0000823	Praw.g_00361	Prba.g_00688
OG0000824	Praw.g_00364	Prba.g_00685
OG0000825	Praw.g_00365	Prba.g_00684
OG0000826	Praw.g_00366	Prba.g_00683
OG0000827	Praw.g_00367	Prba.g_00682
OG0000828	Praw.g_00371	Prba.g_00679
OG0000829	Praw.g_00372	Prba.g_00678
OG0000830	Praw.g_00373	Prba.g_00677
OG0000831	Praw.g_00375	Prba.g_00350
OG0000832	Praw.g_00381	Prba.g_00344
OG0000833	Praw.g_00389	Prba.g_00336
OG0000834	Praw.g_00390	Prba.g_00335
OG0000835	Praw.g_00391	Prba.g_00334
OG0000836	Praw.g_00392	Prba.g_00333
OG0000837	Praw.g_00393	Prba.g_00332
OG0000838	Praw.g_00395	Prba.g_00330
OG0000839	Praw.g_00396	Prba.g_00329
OG0000840	Praw.g_00397	Prba.g_00328
OG0000841	Praw.g_00398	Prba.g_00327
OG0000842	Praw.g_00399	Prba.g_00326
OG0000843	Praw.g_00400	Prba.g_00325
OG0000844	Praw.g_00401	Prba.g_00324
OG0000845	Praw.g_00402	Prba.g_00323
OG0000846	Praw.g_00403	Prba.g_00322
OG0000847	Praw.g_00404	Prba.g_00321
OG0000848	Praw.g_00405	Prba.g_00320
OG0000849	Praw.g_00406	Prba.g_00319
OG0000850	Praw.g_00408	Prba.g_00317
OG0000851	Praw.g_00409	Prba.g_00316
OG0000852	Praw.g_00410	Prba.g_00315
OG0000853	Praw.g_00414	Prba.g_00311
OG0000854	Praw.g_00416	Prba.g_00309
OG0000855	Praw.g_00417	Prba.g_00308
OG0000856	Praw.g_00430	Prba.g_00293
OG0000857	Praw.g_00458	Prba.g_00266
OG0000858	Praw.g_00509	Prba.g_00232
OG0000859	Praw.g_00510	Prba.g_00231
OG0000860	Praw.g_00517	Prba.g_00618
OG0000861	Praw.g_00518	Prba.g_00617
OG0000862	Praw.g_00519	Prba.g_00616
OG0000863	Praw.g_00521	Prba.g_00614
OG0000864	Praw.g_00522	Prba.g_00613
OG0000865	Praw.g_00523	Prba.g_00612
OG0000866	Praw.g_00524	Prba.g_00611
OG0000867	Praw.g_00525	Prba.g_00610
OG0000868	Praw.g_00526	Prba.g_00609
OG0000869	Praw.g_00530	Prba.g_00605
OG0000870	Praw.g_00535	Prba.g_00600
OG0000871	Praw.g_00536	Prba.g_00599
OG0000872	Praw.g_00537	Prba.g_00598
OG0000873	Praw.g_00540	Prba.g_00595
OG0000874	Praw.g_00543	Prba.g_00592
OG0000875	Praw.g_00544	Prba.g_00591
OG0000876	Praw.g_00545	Prba.g_00590
OG0000877	Praw.g_00547	Prba.g_00588
OG0000878	Praw.g_00548	Prba.g_00587
OG0000879	Praw.g_00549	Prba.g_00586
OG0000880	Praw.g_00550	Prba.g_00585
OG0000881	Praw.g_00554	Prba.g_00581
OG0000882	Praw.g_00559	Prba.g_00576
OG0000883	Praw.g_00561	Prba.g_00574
OG0000884	Praw.g_00563	Prba.g_00573
OG0000885	Praw.g_00564	Prba.g_00572
OG0000886	Praw.g_00565	Prba.g_00571
OG0000887	Praw.g_00566	Prba.g_00570
OG0000888	Praw.g_00568	Prba.g_00568
OG0000889	Praw.g_00570	Prba.g_00566
OG0000890	Praw.g_00571	Prba.g_00565
OG0000891	Praw.g_00572	Prba.g_00564
OG0000892	Praw.g_01921	Prba.g_00352
OG0000893	Praw.g_01917	Prba.g_00357
OG0000894	Praw.g_01915	Prba.g_00359
OG0000895	Praw.g_01912	Prba.g_00362
OG0000896	Praw.g_01911	Prba.g_00363
OG0000897	Praw.g_01909	Prba.g_00365
OG0000898	Praw.g_01908	Prba.g_00366
OG0000899	Praw.g_01907	Prba.g_00367
OG0000900	Praw.g_01906	Prba.g_00368
OG0000901	Praw.g_01903	Prba.g_00371
OG0000902	Praw.g_01901	Prba.g_00373
OG0000903	Praw.g_01898	Prba.g_00376
OG0000904	Praw.g_01896	Prba.g_00378
OG0000905	Praw.g_01892	Prba.g_00383
OG0000906	Praw.g_01891	Prba.g_00384
OG0000907	Praw.g_00138	Prba.g_00387
OG0000908	Praw.g_00135	Prba.g_00390
OG0000909	Praw.g_00134	Prba.g_00391
OG0000910	Praw.g_00133	Prba.g_00392
OG0000911	Praw.g_00131	Prba.g_00394
OG0000912	Praw.g_00130	Prba.g_00395
OG0000913	Praw.g_00129	Prba.g_00396
OG0000914	Praw.g_00128	Prba.g_00397
OG0000915	Praw.g_00127	Prba.g_00398
OG0000916	Praw.g_00126	Prba.g_00399
OG0000917	Praw.g_00125	Prba.g_00400
OG0000918	Praw.g_00124	Prba.g_00401
OG0000919	Praw.g_00123	Prba.g_00402
OG0000920	Praw.g_00122	Prba.g_00403
OG0000921	Praw.g_00121	Prba.g_00404
OG0000922	Praw.g_00120	Prba.g_00405
OG0000923	Praw.g_00116	Prba.g_00409
OG0000924	Praw.g_00115	Prba.g_00410
OG0000925	Praw.g_00114	Prba.g_00411
OG0000926	Praw.g_00113	Prba.g_00412
OG0000927	Praw.g_00111	Prba.g_00414
OG0000928	Praw.g_00110	Prba.g_00415
OG0000929	Praw.g_00109	Prba.g_00416
OG0000930	Praw.g_00108	Prba.g_00417
OG0000931	Praw.g_00107	Prba.g_00418
OG0000932	Praw.g_00106	Prba.g_00419
OG0000933	Praw.g_00102	Prba.g_00423
OG0000934	Praw.g_00100	Prba.g_00425
OG0000935	Praw.g_00099	Prba.g_00426
OG0000936	Praw.g_00098	Prba.g_00427
OG0000937	Praw.g_00097	Prba.g_00428
OG0000938	Praw.g_00095	Prba.g_00430
OG0000939	Praw.g_00094	Prba.g_00431
OG0000940	Praw.g_00087	Prba.g_00438
OG0000941	Praw.g_00085	Prba.g_01049
OG0000942	Praw.g_00083	Prba.g_01051
OG0000943	Praw.g_00082	Prba.g_01052
OG0000944	Praw.g_00081	Prba.g_01053
OG0000945	Praw.g_00080	Prba.g_01054
OG0000946	Praw.g_00076	Prba.g_01059
OG0000947	Praw.g_00074	Prba.g_01061
OG0000948	Praw.g_00073	Prba.g_01062
OG0000949	Praw.g_00070	Prba.g_01065
OG0000950	Praw.g_00065	Prba.g_01070
OG0000951	Praw.g_00061	Prba.g_01074
OG0000952	Praw.g_00057	Prba.g_01078
OG0000953	Praw.g_00054	Prba.g_00753
OG0000954	Praw.g_00050	Prba.g_00757
OG0000955	Praw.g_00049	Prba.g_00758
OG0000956	Praw.g_00047	Prba.g_00760
OG0000957	Praw.g_00041	Prba.g_00766
OG0000958	Praw.g_00040	Prba.g_00767
OG0000959	Praw.g_00036	Prba.g_00771
OG0000960	Praw.g_00035	Prba.g_00772
OG0000961	Praw.g_00033	Prba.g_00774
OG0000962	Praw.g_00031	Prba.g_00776
OG0000963	Praw.g_00027	Prba.g_00780
OG0000964	Praw.g_00026	Prba.g_00781
OG0000965	Praw.g_00025	Prba.g_00782
OG0000966	Praw.g_00018	Prba.g_00789
OG0000967	Praw.g_00014	Prba.g_00794
OG0000968	Praw.g_00012	Prba.g_00796
OG0000969	Praw.g_00011	Prba.g_00797
OG0000970	Praw.g_00010	Prba.g_00798
OG0000971	Praw.g_00009	Prba.g_00799
OG0000972	Praw.g_00008	Prba.g_00800
OG0000973	Praw.g_00007	Prba.g_00801
OG0000974	Praw.g_00006	Prba.g_00802
OG0000975	Praw.g_00005	Prba.g_00803
OG0000976	Praw.g_00004	Prba.g_00804
OG0000977	Praw.g_00003	Prba.g_00805
OG0000978	Praw.g_00002	Prba.g_00806
OG0000979	Praw.g_01192	Prba.g_00809
OG0000980	Praw.g_01190	Prba.g_00811
OG0000981	Praw.g_01188	Prba.g_00813
OG0000982	Praw.g_01186	Prba.g_00815
OG0000983	Praw.g_01185	Prba.g_00816
OG0000984	Praw.g_01184	Prba.g_00817
OG0000985	Praw.g_01181	Prba.g_00820
OG0000986	Praw.g_01179	Prba.g_00822
OG0000987	Praw.g_01178	Prba.g_00823
OG0000988	Praw.g_01175	Prba.g_00826
OG0000989	Praw.g_01171	Prba.g_00830
OG0000990	Praw.g_01168	Prba.g_00833
OG0000991	Praw.g_01167	Prba.g_00834
OG0000992	Praw.g_01165	Prba.g_00836
OG0000993	Praw.g_01164	Prba.g_00837
OG0000994	Praw.g_01163	Prba.g_00838
OG0000995	Praw.g_01159	Prba.g_00842
OG0000996	Praw.g_01158	Prba.g_00843
OG0000997	Praw.g_01157	Prba.g_00844
OG0000998	Praw.g_01155	Prba.g_00846
OG0000999	Praw.g_01154	Prba.g_00847
OG0001000	Praw.g_01151	Prba.g_01778
OG0001001	Praw.g_01149	Prba.g_01780
OG0001002	Praw.g_01145	Prba.g_01784
OG0001003	Praw.g_01144	Prba.g_01785
OG0001004	Praw.g_01143	Prba.g_01786
OG0001005	Praw.g_01142	Prba.g_01787
OG0001006	Praw.g_01138	Prba.g_01791
OG0001007	Praw.g_01136	Prba.g_01793
OG0001008	Praw.g_00710	Prba.g_01024
OG0001009	Praw.g_01401	Prba.g_01820
OG0001010	Praw.g_01400	Prba.g_01821
OG0001011	Praw.g_01399	Prba.g_01822
OG0001012	Praw.g_01385	Prba.g_01837
OG0001013	Praw.g_01380	Prba.g_01842
OG0001014	Praw.g_01377	Prba.g_01845
OG0001015	Praw.g_01376	Prba.g_01846
OG0001016	Praw.g_01361	Prba.g_01861
OG0001017	Praw.g_01357	Prba.g_01865
OG0001018	Praw.g_01354	Prba.g_01868
OG0001019	Praw.g_01345	Prba.g_01877
OG0001020	Praw.g_01344	Prba.g_01878
OG0001021	Praw.g_01343	Prba.g_01879
OG0001022	Praw.g_01341	Prba.g_01882
OG0001023	Praw.g_01340	Prba.g_01883
OG0001024	Praw.g_01337	Prba.g_01886
OG0001025	Praw.g_01331	Prba.g_01892
OG0001026	Praw.g_01324	Prba.g_01899
OG0001027	Praw.g_01323	Prba.g_01900
OG0001028	Praw.g_01321	Prba.g_01902
OG0001029	Praw.g_01320	Prba.g_01903
OG0001030	Praw.g_01305	Prba.g_01918
OG0001031	Praw.g_01249	Prba.g_00642
OG0001032	Praw.g_01248	Prba.g_00643
OG0001033	Praw.g_01227	Prba.g_00664
OG0001034	Praw.g_01199	Prba.g_00455
OG0001035	Praw.g_00879	Prba.g_00473
OG0001036	Praw.g_00875	Prba.g_00477
OG0001037	Praw.g_00874	Prba.g_00478
OG0001038	Praw.g_00856	Prba.g_00495
OG0001039	Praw.g_00853	Prba.g_00498
OG0001040	Praw.g_00851	Prba.g_00500
OG0001041	Praw.g_00847	Prba.g_00504
OG0001042	Praw.g_00830	Prba.g_00520
OG0001043	Praw.g_00829	Prba.g_00521
OG0001044	Praw.g_00797	Prba.g_00549
OG0001045	Praw.g_00789	Prba.g_00558
OG0001046	Praw.g_00754	Prba.g_00873
OG0001047	Praw.g_00708	Prba.g_01022
OG0001048	Praw.g_00707	Prba.g_01021
OG0001049	Praw.g_00705	Prba.g_01019
OG0001050	Praw.g_00704	Prba.g_01018
OG0001051	Praw.g_00703	Prba.g_01017
OG0001052	Praw.g_00676	Prba.g_00990
OG0001053	Praw.g_00665	Prba.g_00978
OG0001054	Praw.g_00650	Prba.g_00963
OG0001055	Praw.g_00631	Prba.g_00944
OG0001056	Praw.g_00612	Prba.g_00925
OG0001057	Praw.g_00607	Prba.g_01774
OG0001058	Praw.g_00599	Prba.g_01766
OG0001059	Praw.g_00595	Prba.g_01762
OG0001060	Praw.g_00588	Prba.g_01755
OG0001061	Praw.g_00575	Prba.g_01742
OG0001062	Praw.g_01923	Prba.g_01740
OG0001063	Praw.g_01925	Prba.g_01738
OG0001064	Praw.g_01926	Prba.g_01737
OG0001065	Praw.g_01927	Prba.g_01736
OG0001066	Praw.g_01928	Prba.g_01735
OG0001067	Praw.g_01929	Prba.g_01734
OG0001068	Praw.g_01930	Prba.g_01733
OG0001069	Praw.g_01931	Prba.g_01732
OG0001070	Praw.g_01934	Prba.g_01729
OG0001071	Praw.g_01935	Prba.g_01728
OG0001073	Praw.g_00140	Prba.g_01713
OG0001074	Praw.g_00151	Prba.g_01702
OG0001075	Praw.g_00152	Prba.g_01701
OG0001076	Praw.g_00160	Prba.g_01693
OG0001077	Praw.g_00164	Prba.g_01689
OG0001078	Praw.g_01886	Prba.g_01681
OG0001079	Praw.g_01875	Prba.g_01670
OG0001080	Praw.g_01869	Prba.g_01664
OG0001081	Praw.g_01867	Prba.g_01662
OG0001082	Praw.g_01866	Prba.g_01661
OG0001083	Praw.g_01861	Prba.g_01656
OG0001084	Praw.g_01860	Prba.g_01655
OG0001085	Praw.g_01852	Prba.g_01647
OG0001086	Praw.g_01851	Prba.g_01646
OG0001087	Praw.g_01834	Prba.g_01629
OG0001088	Praw.g_01833	Prba.g_01628
OG0001089	Praw.g_01825	Prba.g_01620
OG0001090	Praw.g_01808	Prba.g_01593
OG0001091	Praw.g_01806	Prba.g_01591
OG0001092	Praw.g_01805	Prba.g_01590
OG0001093	Praw.g_01800	Prba.g_01585
OG0001094	Praw.g_01703	Prba.g_01505
OG0001095	Praw.g_01684	Prba.g_01486
OG0001096	Praw.g_01671	Prba.g_01473
OG0001097	Praw.g_01654	Prba.g_01454
OG0001098	Praw.g_01639	Prba.g_01439
OG0001099	Praw.g_01608	Prba.g_01407
OG0001100	Praw.g_01604	Prba.g_01403
OG0001101	Praw.g_01602	Prba.g_01401
OG0001102	Praw.g_01600	Prba.g_01398
OG0001103	Praw.g_01598	Prba.g_01396
OG0001104	Praw.g_01576	Prba.g_01374
OG0001105	Praw.g_01572	Prba.g_01370
OG0001106	Praw.g_01548	Prba.g_01346
OG0001107	Praw.g_01541	Prba.g_01339
OG0001108	Praw.g_01537	Prba.g_01335
OG0001109	Praw.g_01536	Prba.g_01334
OG0001110	Praw.g_01534	Prba.g_01332
OG0001111	Praw.g_01533	Prba.g_01331
OG0001112	Praw.g_01532	Prba.g_01330
OG0001113	Praw.g_01531	Prba.g_01329
OG0001114	Praw.g_01530	Prba.g_01328
OG0001115	Praw.g_01528	Prba.g_01326
OG0001116	Praw.g_01527	Prba.g_01325
OG0001117	Praw.g_01526	Prba.g_01324
OG0001118	Praw.g_01525	Prba.g_01323
OG0001119	Praw.g_01524	Prba.g_01322
OG0001120	Praw.g_01522	Prba.g_01320
OG0001121	Praw.g_00199	Prba.g_00099
OG0001121	Praw.g_01519	Prba.g_01317
OG0001122	Praw.g_01495	Prba.g_01292
OG0001123	Praw.g_01491	Prba.g_01288
OG0001124	Praw.g_01489	Prba.g_01286
OG0001125	Praw.g_01488	Prba.g_01285
OG0001126	Praw.g_01478	Prba.g_01275
OG0001127	Praw.g_01477	Prba.g_01274
OG0001128	Praw.g_01475	Prba.g_01272
OG0001129	Praw.g_01474	Prba.g_01271
OG0001130	Praw.g_01473	Prba.g_01270
OG0001131	Praw.g_01437	Prba.g_01234
OG0001132	Praw.g_01427	Prba.g_01225
OG0001133	Praw.g_00187	Prba.g_00729
OG0001134	Praw.g_00201	Prba.g_00097
OG0001135	Praw.g_00204	Prba.g_00094
OG0001136	Praw.g_00231	Prba.g_00067
OG0001137	Praw.g_00242	Prba.g_00055
OG0001138	Praw.g_00260	Prba.g_00037
OG0001139	Praw.g_00261	Prba.g_00036
OG0001140	Praw.g_00262	Prba.g_00035
OG0001141	Praw.g_00263	Prba.g_00034
