Orthogroup	Praw	Prax
OG0000560	Praw.g_00594	Prax.g_00015
OG0000561	Praw.g_00593	Prax.g_00016
OG0000562	Praw.g_00592	Prax.g_00017
OG0000563	Praw.g_00591	Prax.g_00018
OG0000564	Praw.g_00590	Prax.g_00019
OG0000565	Praw.g_00587	Prax.g_00022
OG0000566	Praw.g_00585	Prax.g_00024
OG0000567	Praw.g_00581	Prax.g_00028
OG0000568	Praw.g_00580	Prax.g_00029
OG0000569	Praw.g_00579	Prax.g_00030
OG0000570	Praw.g_00578	Prax.g_00031
OG0000571	Praw.g_00576	Prax.g_00033
OG0000572	Praw.g_01933	Prax.g_00046
OG0000573	Praw.g_01938	Prax.g_00051
OG0000574	Praw.g_01939	Prax.g_00052
OG0000575	Praw.g_01943	Prax.g_00056
OG0000576	Praw.g_01945	Prax.g_00058
OG0000577	Praw.g_01946	Prax.g_00059
OG0000578	Praw.g_01947	Prax.g_00060
OG0000579	Praw.g_01948	Prax.g_00061
OG0000580	Praw.g_01949	Prax.g_00062
OG0000581	Praw.g_00141	Prax.g_00064
OG0000582	Praw.g_00144	Prax.g_00067
OG0000583	Praw.g_00145	Prax.g_00068
OG0000584	Praw.g_00146	Prax.g_00069
OG0000585	Praw.g_00148	Prax.g_00071
OG0000586	Praw.g_00149	Prax.g_00072
OG0000587	Praw.g_00150	Prax.g_00073
OG0000588	Praw.g_00154	Prax.g_00077
OG0000589	Praw.g_00157	Prax.g_00080
OG0000590	Praw.g_00158	Prax.g_00081
OG0000591	Praw.g_00161	Prax.g_00084
OG0000592	Praw.g_00162	Prax.g_00085
OG0000593	Praw.g_00168	Prax.g_00091
OG0000594	Praw.g_00169	Prax.g_00092
OG0000595	Praw.g_01888	Prax.g_00093
OG0000596	Praw.g_01884	Prax.g_00097
OG0000597	Praw.g_01882	Prax.g_00099
OG0000598	Praw.g_01881	Prax.g_00100
OG0000599	Praw.g_01878	Prax.g_00103
OG0000600	Praw.g_01877	Prax.g_00104
OG0000601	Praw.g_01876	Prax.g_00105
OG0000602	Praw.g_01874	Prax.g_00107
OG0000603	Praw.g_01873	Prax.g_00108
OG0000604	Praw.g_01872	Prax.g_00109
OG0000605	Praw.g_01871	Prax.g_00110
OG0000606	Praw.g_01868	Prax.g_00113
OG0000607	Praw.g_01865	Prax.g_00116
OG0000608	Praw.g_01864	Prax.g_00117
OG0000609	Praw.g_01863	Prax.g_00118
OG0000610	Praw.g_01858	Prax.g_00123
OG0000611	Praw.g_01855	Prax.g_00975
OG0000612	Praw.g_01854	Prax.g_00974
OG0000613	Praw.g_01849	Prax.g_00969
OG0000614	Praw.g_01830	Prax.g_00950
OG0000615	Praw.g_01822	Prax.g_00942
OG0000616	Praw.g_01818	Prax.g_00938
OG0000617	Praw.g_01803	Prax.g_00479
OG0000618	Praw.g_01802	Prax.g_00478
OG0000619	Praw.g_01801	Prax.g_00477
OG0000620	Praw.g_01798	Prax.g_00474
OG0000621	Praw.g_01797	Prax.g_00473
OG0000622	Praw.g_01796	Prax.g_00472
OG0000623	Praw.g_01795	Prax.g_00471
OG0000624	Praw.g_01794	Prax.g_00470
OG0000625	Praw.g_01793	Prax.g_00469
OG0000626	Praw.g_01792	Prax.g_00468
OG0000627	Praw.g_01791	Prax.g_00467
OG0000628	Praw.g_01790	Prax.g_00466
OG0000629	Praw.g_01789	Prax.g_00465
OG0000630	Praw.g_01786	Prax.g_00462
OG0000631	Praw.g_01706	Prax.g_00382
OG0000632	Praw.g_01705	Prax.g_00381
OG0000633	Praw.g_01704	Prax.g_00380
OG0000634	Praw.g_01701	Prax.g_00377
OG0000635	Praw.g_01700	Prax.g_00376
OG0000636	Praw.g_01698	Prax.g_00374
OG0000637	Praw.g_01696	Prax.g_00372
OG0000638	Praw.g_01695	Prax.g_00371
OG0000639	Praw.g_01694	Prax.g_00370
OG0000640	Praw.g_01693	Prax.g_00369
OG0000641	Praw.g_01689	Prax.g_00365
OG0000642	Praw.g_01688	Prax.g_00364
OG0000643	Praw.g_01687	Prax.g_00363
OG0000644	Praw.g_01686	Prax.g_00362
OG0000645	Praw.g_01685	Prax.g_00361
OG0000646	Praw.g_01683	Prax.g_00359
OG0000647	Praw.g_01682	Prax.g_00358
OG0000648	Praw.g_01680	Prax.g_00356
OG0000649	Praw.g_01679	Prax.g_00355
OG0000650	Praw.g_01678	Prax.g_00354
OG0000651	Praw.g_01677	Prax.g_00353
OG0000652	Praw.g_01676	Prax.g_00352
OG0000653	Praw.g_01674	Prax.g_00350
OG0000654	Praw.g_01673	Prax.g_00349
OG0000655	Praw.g_01672	Prax.g_00348
OG0000656	Praw.g_01669	Prax.g_00345
OG0000657	Praw.g_01663	Prax.g_00337
OG0000658	Praw.g_01662	Prax.g_00336
OG0000659	Praw.g_01661	Prax.g_00335
OG0000660	Praw.g_01657	Prax.g_00331
OG0000661	Praw.g_01655	Prax.g_00329
OG0000662	Praw.g_01653	Prax.g_00327
OG0000663	Praw.g_01651	Prax.g_00325
OG0000664	Praw.g_01650	Prax.g_00324
OG0000665	Praw.g_01646	Prax.g_00320
OG0000666	Praw.g_01645	Prax.g_00319
OG0000667	Praw.g_01641	Prax.g_00315
OG0000668	Praw.g_01611	Prax.g_00546
OG0000669	Praw.g_01605	Prax.g_00553
OG0000670	Praw.g_01603	Prax.g_00555
OG0000671	Praw.g_01601	Prax.g_00557
OG0000672	Praw.g_01599	Prax.g_00559
OG0000673	Praw.g_01596	Prax.g_00562
OG0000674	Praw.g_01594	Prax.g_00564
OG0000675	Praw.g_01593	Prax.g_00565
OG0000676	Praw.g_01591	Prax.g_00567
OG0000677	Praw.g_01590	Prax.g_00568
OG0000678	Praw.g_01588	Prax.g_00570
OG0000679	Praw.g_01584	Prax.g_00574
OG0000680	Praw.g_01583	Prax.g_00575
OG0000681	Praw.g_01581	Prax.g_00578
OG0000682	Praw.g_01580	Prax.g_00579
OG0000683	Praw.g_01579	Prax.g_00580
OG0000684	Praw.g_01577	Prax.g_00582
OG0000685	Praw.g_01575	Prax.g_00584
OG0000686	Praw.g_01574	Prax.g_00585
OG0000687	Praw.g_01573	Prax.g_00586
OG0000688	Praw.g_01570	Prax.g_00589
OG0000689	Praw.g_01569	Prax.g_00590
OG0000690	Praw.g_01568	Prax.g_00591
OG0000691	Praw.g_01567	Prax.g_00592
OG0000692	Praw.g_01565	Prax.g_00594
OG0000693	Praw.g_01564	Prax.g_00595
OG0000694	Praw.g_01563	Prax.g_00596
OG0000695	Praw.g_01561	Prax.g_00598
OG0000696	Praw.g_01560	Prax.g_00599
OG0000697	Praw.g_01559	Prax.g_00600
OG0000698	Praw.g_01556	Prax.g_00603
OG0000699	Praw.g_01555	Prax.g_00604
OG0000700	Praw.g_01554	Prax.g_00605
OG0000701	Praw.g_01553	Prax.g_00606
OG0000702	Praw.g_01551	Prax.g_00608
OG0000703	Praw.g_01550	Prax.g_00609
OG0000704	Praw.g_01549	Prax.g_00610
OG0000705	Praw.g_01545	Prax.g_00614
OG0000706	Praw.g_01544	Prax.g_00615
OG0000707	Praw.g_01543	Prax.g_00616
OG0000708	Praw.g_01542	Prax.g_00617
OG0000709	Praw.g_01538	Prax.g_01130
OG0000710	Praw.g_01535	Prax.g_01133
OG0000711	Praw.g_01518	Prax.g_01150
OG0000712	Praw.g_01516	Prax.g_01152
OG0000713	Praw.g_01515	Prax.g_01153
OG0000714	Praw.g_01514	Prax.g_01154
OG0000715	Praw.g_01512	Prax.g_01156
OG0000716	Praw.g_01510	Prax.g_01158
OG0000717	Praw.g_01509	Prax.g_01159
OG0000718	Praw.g_01498	Prax.g_01173
OG0000719	Praw.g_01496	Prax.g_01175
OG0000720	Praw.g_01487	Prax.g_01184
OG0000721	Praw.g_01485	Prax.g_01186
OG0000722	Praw.g_01484	Prax.g_01187
OG0000723	Praw.g_01481	Prax.g_01190
OG0000724	Praw.g_01472	Prax.g_01199
OG0000725	Praw.g_01466	Prax.g_01205
OG0000726	Praw.g_01465	Prax.g_01206
OG0000727	Praw.g_01464	Prax.g_01207
OG0000728	Praw.g_01462	Prax.g_01209
OG0000729	Praw.g_01416	Prax.g_01256
OG0000730	Praw.g_00172	Prax.g_00126
OG0000731	Praw.g_00176	Prax.g_00130
OG0000732	Praw.g_00183	Prax.g_00140
OG0000733	Praw.g_00202	Prax.g_00162
OG0000734	Praw.g_00219	Prax.g_00185
OG0000735	Praw.g_00221	Prax.g_00187
OG0000736	Praw.g_00222	Prax.g_00188
OG0000737	Praw.g_00223	Prax.g_00189
OG0000738	Praw.g_00227	Prax.g_00193
OG0000739	Praw.g_00228	Prax.g_00194
OG0000740	Praw.g_00229	Prax.g_00195
OG0000741	Praw.g_00230	Prax.g_00196
OG0000742	Praw.g_00233	Prax.g_00199
OG0000743	Praw.g_00235	Prax.g_00201
OG0000744	Praw.g_00236	Prax.g_00202
OG0000745	Praw.g_00237	Prax.g_00203
OG0000746	Praw.g_00239	Prax.g_00205
OG0000747	Praw.g_00240	Prax.g_00206
OG0000748	Praw.g_00243	Prax.g_00209
OG0000749	Praw.g_00244	Prax.g_00210
OG0000750	Praw.g_00245	Prax.g_00211
OG0000751	Praw.g_00247	Prax.g_00213
OG0000752	Praw.g_00249	Prax.g_00215
OG0000753	Praw.g_00252	Prax.g_00218
OG0000754	Praw.g_00255	Prax.g_00221
OG0000755	Praw.g_00258	Prax.g_00224
OG0000756	Praw.g_00259	Prax.g_00225
OG0000757	Praw.g_00265	Prax.g_00231
OG0000758	Praw.g_00266	Prax.g_00232
OG0000759	Praw.g_00267	Prax.g_00233
OG0000760	Praw.g_00268	Prax.g_00234
OG0000761	Praw.g_00269	Prax.g_00235
OG0000762	Praw.g_00270	Prax.g_00236
OG0000763	Praw.g_00272	Prax.g_00238
OG0000764	Praw.g_00273	Prax.g_00239
OG0000765	Praw.g_00282	Prax.g_00248
OG0000766	Praw.g_00283	Prax.g_00249
OG0000767	Praw.g_00285	Prax.g_00251
OG0000768	Praw.g_00286	Prax.g_00252
OG0000769	Praw.g_00288	Prax.g_00254
OG0000770	Praw.g_00290	Prax.g_00256
OG0000771	Praw.g_00904	Prax.g_01789
OG0000772	Praw.g_00954	Prax.g_01928
OG0000773	Praw.g_00970	Prax.g_01908
OG0000774	Praw.g_00972	Prax.g_01906
OG0000775	Praw.g_00976	Prax.g_01904
OG0000776	Praw.g_00977	Prax.g_01903
OG0000777	Praw.g_00978	Prax.g_01902
OG0000778	Praw.g_00979	Prax.g_01901
OG0000779	Praw.g_00983	Prax.g_01897
OG0000780	Praw.g_00984	Prax.g_01896
OG0000781	Praw.g_00987	Prax.g_01893
OG0000782	Praw.g_00988	Prax.g_01892
OG0000783	Praw.g_00989	Prax.g_01891
OG0000784	Praw.g_00990	Prax.g_01890
OG0000785	Praw.g_00992	Prax.g_01888
OG0000786	Praw.g_00994	Prax.g_01886
OG0000787	Praw.g_00995	Prax.g_01885
OG0000788	Praw.g_01002	Prax.g_01876
OG0000789	Praw.g_01006	Prax.g_01873
OG0000790	Praw.g_01021	Prax.g_01858
OG0000791	Praw.g_01023	Prax.g_01856
OG0000792	Praw.g_01024	Prax.g_01855
OG0000793	Praw.g_01027	Prax.g_01852
OG0000794	Praw.g_01028	Prax.g_01851
OG0000795	Praw.g_01029	Prax.g_01850
OG0000796	Praw.g_01033	Prax.g_01846
OG0000797	Praw.g_01034	Prax.g_01845
OG0000798	Praw.g_01057	Prax.g_01819
OG0000799	Praw.g_01101	Prax.g_01751
OG0000800	Praw.g_01100	Prax.g_01750
OG0000801	Praw.g_01099	Prax.g_01749
OG0000802	Praw.g_01097	Prax.g_01747
OG0000803	Praw.g_01095	Prax.g_01745
OG0000804	Praw.g_01094	Prax.g_01744
OG0000805	Praw.g_01092	Prax.g_01742
OG0000806	Praw.g_01090	Prax.g_01740
OG0000807	Praw.g_01089	Prax.g_01739
OG0000808	Praw.g_01088	Prax.g_01738
OG0000809	Praw.g_01085	Prax.g_01735
OG0000810	Praw.g_01084	Prax.g_01734
OG0000811	Praw.g_01077	Prax.g_01725
OG0000812	Praw.g_01075	Prax.g_01723
OG0000813	Praw.g_00343	Prax.g_01722
OG0000814	Praw.g_00345	Prax.g_01720
OG0000815	Praw.g_00346	Prax.g_01719
OG0000816	Praw.g_00348	Prax.g_01717
OG0000817	Praw.g_00349	Prax.g_01716
OG0000818	Praw.g_00354	Prax.g_01711
OG0000819	Praw.g_00355	Prax.g_01710
OG0000820	Praw.g_00356	Prax.g_01709
OG0000821	Praw.g_00359	Prax.g_01705
OG0000822	Praw.g_00360	Prax.g_01704
OG0000823	Praw.g_00361	Prax.g_01703
OG0000824	Praw.g_00364	Prax.g_01700
OG0000825	Praw.g_00365	Prax.g_01699
OG0000826	Praw.g_00366	Prax.g_01698
OG0000827	Praw.g_00367	Prax.g_01697
OG0000828	Praw.g_00371	Prax.g_01694
OG0000829	Praw.g_00372	Prax.g_01693
OG0000830	Praw.g_00373	Prax.g_01692
OG0000831	Praw.g_00375	Prax.g_01690
OG0000832	Praw.g_00381	Prax.g_01684
OG0000833	Praw.g_00389	Prax.g_01676
OG0000834	Praw.g_00390	Prax.g_01675
OG0000835	Praw.g_00391	Prax.g_01674
OG0000836	Praw.g_00392	Prax.g_01673
OG0000837	Praw.g_00393	Prax.g_01672
OG0000838	Praw.g_00395	Prax.g_01670
OG0000839	Praw.g_00396	Prax.g_01669
OG0000840	Praw.g_00397	Prax.g_01668
OG0000841	Praw.g_00398	Prax.g_01667
OG0000842	Praw.g_00399	Prax.g_01666
OG0000843	Praw.g_00400	Prax.g_01665
OG0000844	Praw.g_00401	Prax.g_01664
OG0000845	Praw.g_00402	Prax.g_01663
OG0000846	Praw.g_00403	Prax.g_01662
OG0000847	Praw.g_00404	Prax.g_01661
OG0000848	Praw.g_00405	Prax.g_01660
OG0000849	Praw.g_00406	Prax.g_01659
OG0000850	Praw.g_00408	Prax.g_01657
OG0000851	Praw.g_00409	Prax.g_01656
OG0000852	Praw.g_00410	Prax.g_01655
OG0000853	Praw.g_00414	Prax.g_01651
OG0000854	Praw.g_00416	Prax.g_01649
OG0000855	Praw.g_00417	Prax.g_01648
OG0000856	Praw.g_00430	Prax.g_01633
OG0000857	Praw.g_00458	Prax.g_01605
OG0000858	Praw.g_00509	Prax.g_01565
OG0000859	Praw.g_00510	Prax.g_01564
OG0000860	Praw.g_00517	Prax.g_01557
OG0000861	Praw.g_00518	Prax.g_01556
OG0000862	Praw.g_00519	Prax.g_01555
OG0000863	Praw.g_00521	Prax.g_01553
OG0000864	Praw.g_00522	Prax.g_01552
OG0000865	Praw.g_00523	Prax.g_01551
OG0000866	Praw.g_00524	Prax.g_01550
OG0000867	Praw.g_00525	Prax.g_01549
OG0000868	Praw.g_00526	Prax.g_01548
OG0000869	Praw.g_00530	Prax.g_01544
OG0000870	Praw.g_00535	Prax.g_01539
OG0000871	Praw.g_00536	Prax.g_01538
OG0000872	Praw.g_00537	Prax.g_01537
OG0000873	Praw.g_00540	Prax.g_01534
OG0000874	Praw.g_00543	Prax.g_01531
OG0000875	Praw.g_00544	Prax.g_01530
OG0000876	Praw.g_00545	Prax.g_01529
OG0000877	Praw.g_00547	Prax.g_01527
OG0000878	Praw.g_00548	Prax.g_01526
OG0000879	Praw.g_00549	Prax.g_01525
OG0000880	Praw.g_00550	Prax.g_01524
OG0000881	Praw.g_00554	Prax.g_01520
OG0000882	Praw.g_00559	Prax.g_01515
OG0000883	Praw.g_00561	Prax.g_01513
OG0000884	Praw.g_00563	Prax.g_01511
OG0000885	Praw.g_00564	Prax.g_01510
OG0000886	Praw.g_00565	Prax.g_01509
OG0000887	Praw.g_00566	Prax.g_01508
OG0000888	Praw.g_00568	Prax.g_01506
OG0000889	Praw.g_00570	Prax.g_01504
OG0000890	Praw.g_00571	Prax.g_01503
OG0000891	Praw.g_00572	Prax.g_01502
OG0000892	Praw.g_01921	Prax.g_01257
OG0000893	Praw.g_01917	Prax.g_01262
OG0000894	Praw.g_01915	Prax.g_01264
OG0000895	Praw.g_01912	Prax.g_01267
OG0000896	Praw.g_01911	Prax.g_01268
OG0000897	Praw.g_01909	Prax.g_01270
OG0000898	Praw.g_01908	Prax.g_01271
OG0000899	Praw.g_01907	Prax.g_01272
OG0000900	Praw.g_01906	Prax.g_01273
OG0000901	Praw.g_01903	Prax.g_01276
OG0000902	Praw.g_01901	Prax.g_01278
OG0000903	Praw.g_01898	Prax.g_01281
OG0000904	Praw.g_01896	Prax.g_01283
OG0000905	Praw.g_01892	Prax.g_01288
OG0000906	Praw.g_01891	Prax.g_01289
OG0000907	Praw.g_00138	Prax.g_01296
OG0000908	Praw.g_00135	Prax.g_01299
OG0000909	Praw.g_00134	Prax.g_01300
OG0000910	Praw.g_00133	Prax.g_01301
OG0000911	Praw.g_00131	Prax.g_01303
OG0000912	Praw.g_00130	Prax.g_01304
OG0000913	Praw.g_00129	Prax.g_01305
OG0000914	Praw.g_00128	Prax.g_01306
OG0000915	Praw.g_00127	Prax.g_01307
OG0000916	Praw.g_00126	Prax.g_01308
OG0000917	Praw.g_00125	Prax.g_01309
OG0000918	Praw.g_00124	Prax.g_01310
OG0000919	Praw.g_00123	Prax.g_01311
OG0000920	Praw.g_00122	Prax.g_01312
OG0000921	Praw.g_00121	Prax.g_01313
OG0000922	Praw.g_00120	Prax.g_01314
OG0000923	Praw.g_00116	Prax.g_01318
OG0000924	Praw.g_00115	Prax.g_01319
OG0000925	Praw.g_00114	Prax.g_01320
OG0000926	Praw.g_00113	Prax.g_01321
OG0000927	Praw.g_00111	Prax.g_01323
OG0000928	Praw.g_00110	Prax.g_01324
OG0000929	Praw.g_00109	Prax.g_01325
OG0000930	Praw.g_00108	Prax.g_01326
OG0000931	Praw.g_00107	Prax.g_01327
OG0000932	Praw.g_00106	Prax.g_01328
OG0000933	Praw.g_00102	Prax.g_01332
OG0000934	Praw.g_00100	Prax.g_01334
OG0000935	Praw.g_00099	Prax.g_01335
OG0000936	Praw.g_00098	Prax.g_01336
OG0000937	Praw.g_00097	Prax.g_01337
OG0000938	Praw.g_00095	Prax.g_01339
OG0000939	Praw.g_00094	Prax.g_01340
OG0000940	Praw.g_00087	Prax.g_01347
OG0000941	Praw.g_00085	Prax.g_01349
OG0000942	Praw.g_00083	Prax.g_01351
OG0000943	Praw.g_00082	Prax.g_01352
OG0000944	Praw.g_00081	Prax.g_01353
OG0000945	Praw.g_00080	Prax.g_01354
OG0000946	Praw.g_00076	Prax.g_01358
OG0000947	Praw.g_00074	Prax.g_01360
OG0000948	Praw.g_00073	Prax.g_01361
OG0000949	Praw.g_00070	Prax.g_01364
OG0000950	Praw.g_00065	Prax.g_01369
OG0000951	Praw.g_00061	Prax.g_01373
OG0000952	Praw.g_00057	Prax.g_01377
OG0000953	Praw.g_00054	Prax.g_01380
OG0000954	Praw.g_00050	Prax.g_01384
OG0000955	Praw.g_00049	Prax.g_01385
OG0000956	Praw.g_00047	Prax.g_01387
OG0000957	Praw.g_00041	Prax.g_01392
OG0000958	Praw.g_00040	Prax.g_01393
OG0000959	Praw.g_00036	Prax.g_01397
OG0000960	Praw.g_00035	Prax.g_01398
OG0000961	Praw.g_00033	Prax.g_01400
OG0000962	Praw.g_00031	Prax.g_01402
OG0000963	Praw.g_00027	Prax.g_01406
OG0000964	Praw.g_00026	Prax.g_01407
OG0000965	Praw.g_00025	Prax.g_01408
OG0000966	Praw.g_00018	Prax.g_01415
OG0000967	Praw.g_00014	Prax.g_01420
OG0000968	Praw.g_00012	Prax.g_01422
OG0000969	Praw.g_00011	Prax.g_01423
OG0000970	Praw.g_00010	Prax.g_01424
OG0000971	Praw.g_00009	Prax.g_01425
OG0000972	Praw.g_00008	Prax.g_01426
OG0000973	Praw.g_00007	Prax.g_01427
OG0000974	Praw.g_00006	Prax.g_01428
OG0000975	Praw.g_00005	Prax.g_01429
OG0000976	Praw.g_00004	Prax.g_01430
OG0000977	Praw.g_00003	Prax.g_01431
OG0000978	Praw.g_00002	Prax.g_01432
OG0000979	Praw.g_01192	Prax.g_01435
OG0000980	Praw.g_01190	Prax.g_01437
OG0000981	Praw.g_01188	Prax.g_01439
OG0000982	Praw.g_01186	Prax.g_01441
OG0000983	Praw.g_01185	Prax.g_01442
OG0000984	Praw.g_01184	Prax.g_01443
OG0000985	Praw.g_01181	Prax.g_01446
OG0000986	Praw.g_01179	Prax.g_01448
OG0000987	Praw.g_01178	Prax.g_01449
OG0000988	Praw.g_01175	Prax.g_01452
OG0000989	Praw.g_01171	Prax.g_01455
OG0000990	Praw.g_01168	Prax.g_01458
OG0000991	Praw.g_01167	Prax.g_01459
OG0000992	Praw.g_01165	Prax.g_01461
OG0000993	Praw.g_01164	Prax.g_01462
OG0000994	Praw.g_01163	Prax.g_01463
OG0000995	Praw.g_01159	Prax.g_01467
OG0000996	Praw.g_01158	Prax.g_01468
OG0000997	Praw.g_01157	Prax.g_01469
OG0000998	Praw.g_01155	Prax.g_01471
OG0000999	Praw.g_01154	Prax.g_01472
OG0001000	Praw.g_01151	Prax.g_01475
OG0001001	Praw.g_01149	Prax.g_01477
OG0001002	Praw.g_01145	Prax.g_01481
OG0001003	Praw.g_01144	Prax.g_01482
OG0001004	Praw.g_01143	Prax.g_01483
OG0001005	Praw.g_01142	Prax.g_01484
OG0001006	Praw.g_01138	Prax.g_01488
OG0001007	Praw.g_01136	Prax.g_01490
OG0001008	Praw.g_00710	Prax.g_00763
OG0001009	Praw.g_01401	Prax.g_00286
OG0001010	Praw.g_01400	Prax.g_00285
OG0001011	Praw.g_01399	Prax.g_00284
OG0001012	Praw.g_01385	Prax.g_00270
OG0001013	Praw.g_01380	Prax.g_00623
OG0001014	Praw.g_01377	Prax.g_00626
OG0001015	Praw.g_01376	Prax.g_00627
OG0001016	Praw.g_01361	Prax.g_00644
OG0001017	Praw.g_01357	Prax.g_00648
OG0001018	Praw.g_01354	Prax.g_00651
OG0001019	Praw.g_01345	Prax.g_00660
OG0001020	Praw.g_01344	Prax.g_01128
OG0001021	Praw.g_01343	Prax.g_01127
OG0001022	Praw.g_01341	Prax.g_01124
OG0001023	Praw.g_01340	Prax.g_01123
OG0001024	Praw.g_01337	Prax.g_01120
OG0001025	Praw.g_01331	Prax.g_01114
OG0001026	Praw.g_01324	Prax.g_01108
OG0001027	Praw.g_01323	Prax.g_01107
OG0001028	Praw.g_01321	Prax.g_01105
OG0001029	Praw.g_01320	Prax.g_01103
OG0001030	Praw.g_01305	Prax.g_01088
OG0001031	Praw.g_01249	Prax.g_01032
OG0001032	Praw.g_01248	Prax.g_01031
OG0001033	Praw.g_01227	Prax.g_01010
OG0001034	Praw.g_01199	Prax.g_00982
OG0001035	Praw.g_00879	Prax.g_00921
OG0001036	Praw.g_00875	Prax.g_00916
OG0001037	Praw.g_00874	Prax.g_00915
OG0001038	Praw.g_00856	Prax.g_00897
OG0001039	Praw.g_00853	Prax.g_00894
OG0001040	Praw.g_00851	Prax.g_00892
OG0001041	Praw.g_00847	Prax.g_00888
OG0001042	Praw.g_00830	Prax.g_00871
OG0001043	Praw.g_00829	Prax.g_00870
OG0001044	Praw.g_00797	Prax.g_00840
OG0001045	Praw.g_00789	Prax.g_00831
OG0001046	Praw.g_00754	Prax.g_00795
OG0001047	Praw.g_00708	Prax.g_00761
OG0001048	Praw.g_00707	Prax.g_00760
OG0001049	Praw.g_00705	Prax.g_00758
OG0001050	Praw.g_00704	Prax.g_00757
OG0001051	Praw.g_00703	Prax.g_00756
OG0001052	Praw.g_00676	Prax.g_00731
OG0001053	Praw.g_00665	Prax.g_00719
OG0001054	Praw.g_00650	Prax.g_00703
OG0001055	Praw.g_00631	Prax.g_00684
OG0001056	Praw.g_00612	Prax.g_00665
OG0001057	Praw.g_00607	Prax.g_00002
OG0001058	Praw.g_00599	Prax.g_00010
OG0001059	Praw.g_00595	Prax.g_00014
OG0001060	Praw.g_00588	Prax.g_00021
OG0001061	Praw.g_00575	Prax.g_00034
OG0001062	Praw.g_01923	Prax.g_00036
OG0001063	Praw.g_01925	Prax.g_00038
OG0001064	Praw.g_01926	Prax.g_00039
OG0001065	Praw.g_01927	Prax.g_00040
OG0001066	Praw.g_01928	Prax.g_00041
OG0001067	Praw.g_01929	Prax.g_00042
OG0001068	Praw.g_01930	Prax.g_00043
OG0001069	Praw.g_01931	Prax.g_00044
OG0001070	Praw.g_01934	Prax.g_00047
OG0001071	Praw.g_01935	Prax.g_00048
OG0001073	Praw.g_00140	Prax.g_00063
OG0001074	Praw.g_00151	Prax.g_00074
OG0001075	Praw.g_00152	Prax.g_00075
OG0001076	Praw.g_00160	Prax.g_00083
OG0001077	Praw.g_00164	Prax.g_00087
OG0001078	Praw.g_01886	Prax.g_00095
OG0001079	Praw.g_01875	Prax.g_00106
OG0001080	Praw.g_01869	Prax.g_00112
OG0001081	Praw.g_01867	Prax.g_00114
OG0001082	Praw.g_01866	Prax.g_00115
OG0001083	Praw.g_01861	Prax.g_00120
OG0001084	Praw.g_01860	Prax.g_00121
OG0001085	Praw.g_01852	Prax.g_00972
OG0001086	Praw.g_01851	Prax.g_00971
OG0001087	Praw.g_01834	Prax.g_00954
OG0001088	Praw.g_01833	Prax.g_00953
OG0001089	Praw.g_01825	Prax.g_00945
OG0001090	Praw.g_01808	Prax.g_00484
OG0001091	Praw.g_01806	Prax.g_00482
OG0001092	Praw.g_01805	Prax.g_00481
OG0001093	Praw.g_01800	Prax.g_00476
OG0001094	Praw.g_01703	Prax.g_00379
OG0001095	Praw.g_01684	Prax.g_00360
OG0001096	Praw.g_01671	Prax.g_00347
OG0001097	Praw.g_01654	Prax.g_00328
OG0001098	Praw.g_01639	Prax.g_00313
OG0001099	Praw.g_01608	Prax.g_00550
OG0001100	Praw.g_01604	Prax.g_00554
OG0001101	Praw.g_01602	Prax.g_00556
OG0001102	Praw.g_01600	Prax.g_00558
OG0001103	Praw.g_01598	Prax.g_00560
OG0001104	Praw.g_01576	Prax.g_00583
OG0001105	Praw.g_01572	Prax.g_00587
OG0001106	Praw.g_01548	Prax.g_00611
OG0001107	Praw.g_01541	Prax.g_00618
OG0001108	Praw.g_01537	Prax.g_01131
OG0001109	Praw.g_01536	Prax.g_01132
OG0001110	Praw.g_01534	Prax.g_01134
OG0001111	Praw.g_01533	Prax.g_01135
OG0001112	Praw.g_01532	Prax.g_01136
OG0001113	Praw.g_01531	Prax.g_01137
OG0001114	Praw.g_01530	Prax.g_01138
OG0001115	Praw.g_01528	Prax.g_01140
OG0001116	Praw.g_01527	Prax.g_01141
OG0001117	Praw.g_01526	Prax.g_01142
OG0001118	Praw.g_01525	Prax.g_01143
OG0001119	Praw.g_01524	Prax.g_01144
OG0001120	Praw.g_01522	Prax.g_01146
OG0001121	Praw.g_00199	Prax.g_00159
OG0001121	Praw.g_01519	Prax.g_01149
OG0001122	Praw.g_01495	Prax.g_01176
OG0001123	Praw.g_01491	Prax.g_01180
OG0001124	Praw.g_01489	Prax.g_01182
OG0001125	Praw.g_01488	Prax.g_01183
OG0001126	Praw.g_01478	Prax.g_01193
OG0001127	Praw.g_01477	Prax.g_01194
OG0001128	Praw.g_01475	Prax.g_01196
OG0001129	Praw.g_01474	Prax.g_01197
OG0001130	Praw.g_01473	Prax.g_01198
OG0001131	Praw.g_01437	Prax.g_01235
OG0001132	Praw.g_01427	Prax.g_01245
OG0001133	Praw.g_00187	Prax.g_00146
OG0001134	Praw.g_00201	Prax.g_00161
OG0001135	Praw.g_00204	Prax.g_00164
OG0001136	Praw.g_00231	Prax.g_00197
OG0001137	Praw.g_00242	Prax.g_00208
OG0001138	Praw.g_00260	Prax.g_00226
OG0001139	Praw.g_00261	Prax.g_00227
OG0001140	Praw.g_00262	Prax.g_00228
OG0001141	Praw.g_00263	Prax.g_00229
