Orthogroup	Praw	Prbd
OG0000541	Praw.g_00645	Prbd.g_00739
OG0000542	Praw.g_00643	Prbd.g_00737
OG0000543	Praw.g_00641	Prbd.g_00735
OG0000544	Praw.g_00640	Prbd.g_00734
OG0000545	Praw.g_00638	Prbd.g_00732
OG0000546	Praw.g_00635	Prbd.g_00729
OG0000547	Praw.g_00633	Prbd.g_00727
OG0000548	Praw.g_00632	Prbd.g_00726
OG0000549	Praw.g_00630	Prbd.g_00724
OG0000550	Praw.g_00625	Prbd.g_00719
OG0000551	Praw.g_00621	Prbd.g_00715
OG0000552	Praw.g_00620	Prbd.g_00714
OG0000553	Praw.g_00619	Prbd.g_00713
OG0000554	Praw.g_00614	Prbd.g_00708
OG0000555	Praw.g_00606	Prbd.g_00700
OG0000556	Praw.g_00604	Prbd.g_00698
OG0000557	Praw.g_00603	Prbd.g_00697
OG0000558	Praw.g_00601	Prbd.g_00695
OG0000559	Praw.g_00597	Prbd.g_00691
OG0000560	Praw.g_00594	Prbd.g_00688
OG0000561	Praw.g_00593	Prbd.g_00687
OG0000562	Praw.g_00592	Prbd.g_00686
OG0000563	Praw.g_00591	Prbd.g_00685
OG0000564	Praw.g_00590	Prbd.g_00684
OG0000565	Praw.g_00587	Prbd.g_00681
OG0000566	Praw.g_00585	Prbd.g_00679
OG0000567	Praw.g_00581	Prbd.g_00675
OG0000568	Praw.g_00580	Prbd.g_00674
OG0000569	Praw.g_00579	Prbd.g_00673
OG0000570	Praw.g_00578	Prbd.g_00672
OG0000571	Praw.g_00576	Prbd.g_00670
OG0000572	Praw.g_01933	Prbd.g_00657
OG0000573	Praw.g_01938	Prbd.g_00652
OG0000574	Praw.g_01939	Prbd.g_00651
OG0000575	Praw.g_01943	Prbd.g_00647
OG0000576	Praw.g_01945	Prbd.g_00645
OG0000577	Praw.g_01946	Prbd.g_00644
OG0000578	Praw.g_01947	Prbd.g_00643
OG0000579	Praw.g_01948	Prbd.g_00642
OG0000580	Praw.g_01949	Prbd.g_00641
OG0000581	Praw.g_00141	Prbd.g_00639
OG0000582	Praw.g_00144	Prbd.g_00636
OG0000583	Praw.g_00145	Prbd.g_00635
OG0000584	Praw.g_00146	Prbd.g_00634
OG0000585	Praw.g_00148	Prbd.g_00632
OG0000586	Praw.g_00149	Prbd.g_00631
OG0000587	Praw.g_00150	Prbd.g_00630
OG0000588	Praw.g_00154	Prbd.g_00626
OG0000589	Praw.g_00157	Prbd.g_00623
OG0000590	Praw.g_00158	Prbd.g_00622
OG0000591	Praw.g_00161	Prbd.g_00619
OG0000592	Praw.g_00162	Prbd.g_00618
OG0000593	Praw.g_00168	Prbd.g_00612
OG0000594	Praw.g_00169	Prbd.g_00611
OG0000595	Praw.g_01888	Prbd.g_00610
OG0000596	Praw.g_01884	Prbd.g_00606
OG0000597	Praw.g_01882	Prbd.g_00604
OG0000598	Praw.g_01881	Prbd.g_00603
OG0000599	Praw.g_01878	Prbd.g_00600
OG0000600	Praw.g_01877	Prbd.g_00599
OG0000601	Praw.g_01876	Prbd.g_00598
OG0000602	Praw.g_01874	Prbd.g_00596
OG0000603	Praw.g_01873	Prbd.g_00595
OG0000604	Praw.g_01872	Prbd.g_00594
OG0000605	Praw.g_01871	Prbd.g_00593
OG0000606	Praw.g_01868	Prbd.g_00590
OG0000607	Praw.g_01865	Prbd.g_00587
OG0000608	Praw.g_01864	Prbd.g_00586
OG0000609	Praw.g_01863	Prbd.g_00585
OG0000610	Praw.g_01858	Prbd.g_00580
OG0000611	Praw.g_01855	Prbd.g_00577
OG0000612	Praw.g_01854	Prbd.g_00576
OG0000613	Praw.g_01849	Prbd.g_00571
OG0000614	Praw.g_01830	Prbd.g_00552
OG0000615	Praw.g_01822	Prbd.g_00544
OG0000616	Praw.g_01818	Prbd.g_00540
OG0000617	Praw.g_01803	Prbd.g_00013
OG0000618	Praw.g_01802	Prbd.g_00014
OG0000619	Praw.g_01801	Prbd.g_00015
OG0000620	Praw.g_01798	Prbd.g_00018
OG0000621	Praw.g_01797	Prbd.g_00019
OG0000622	Praw.g_01796	Prbd.g_00020
OG0000623	Praw.g_01795	Prbd.g_00021
OG0000624	Praw.g_01794	Prbd.g_00022
OG0000625	Praw.g_01793	Prbd.g_00023
OG0000626	Praw.g_01792	Prbd.g_00024
OG0000627	Praw.g_01791	Prbd.g_00025
OG0000628	Praw.g_01790	Prbd.g_00026
OG0000629	Praw.g_01789	Prbd.g_00027
OG0000630	Praw.g_01786	Prbd.g_00030
OG0000631	Praw.g_01706	Prbd.g_00093
OG0000632	Praw.g_01705	Prbd.g_00094
OG0000633	Praw.g_01704	Prbd.g_00095
OG0000634	Praw.g_01701	Prbd.g_00098
OG0000635	Praw.g_01700	Prbd.g_00099
OG0000636	Praw.g_01698	Prbd.g_00101
OG0000637	Praw.g_01696	Prbd.g_00103
OG0000638	Praw.g_01695	Prbd.g_00104
OG0000639	Praw.g_01694	Prbd.g_00105
OG0000640	Praw.g_01693	Prbd.g_00106
OG0000641	Praw.g_01689	Prbd.g_00110
OG0000642	Praw.g_01688	Prbd.g_00111
OG0000643	Praw.g_01687	Prbd.g_00112
OG0000644	Praw.g_01686	Prbd.g_00113
OG0000645	Praw.g_01685	Prbd.g_00114
OG0000646	Praw.g_01683	Prbd.g_00116
OG0000647	Praw.g_01682	Prbd.g_00117
OG0000648	Praw.g_01680	Prbd.g_00119
OG0000649	Praw.g_01679	Prbd.g_00120
OG0000650	Praw.g_01678	Prbd.g_00121
OG0000651	Praw.g_01677	Prbd.g_00122
OG0000652	Praw.g_01676	Prbd.g_00123
OG0000653	Praw.g_01674	Prbd.g_00125
OG0000654	Praw.g_01673	Prbd.g_00126
OG0000655	Praw.g_01672	Prbd.g_00127
OG0000656	Praw.g_01669	Prbd.g_00130
OG0000657	Praw.g_01663	Prbd.g_00138
OG0000658	Praw.g_01662	Prbd.g_00139
OG0000659	Praw.g_01661	Prbd.g_00140
OG0000660	Praw.g_01657	Prbd.g_00144
OG0000661	Praw.g_01655	Prbd.g_00146
OG0000662	Praw.g_01653	Prbd.g_00148
OG0000663	Praw.g_01651	Prbd.g_00150
OG0000664	Praw.g_01650	Prbd.g_00151
OG0000665	Praw.g_01646	Prbd.g_00155
OG0000666	Praw.g_01645	Prbd.g_00156
OG0000667	Praw.g_01641	Prbd.g_00160
OG0000668	Praw.g_01611	Prbd.g_00190
OG0000669	Praw.g_01605	Prbd.g_00197
OG0000670	Praw.g_01603	Prbd.g_00199
OG0000671	Praw.g_01601	Prbd.g_00201
OG0000672	Praw.g_01599	Prbd.g_00204
OG0000673	Praw.g_01596	Prbd.g_00207
OG0000674	Praw.g_01594	Prbd.g_00209
OG0000675	Praw.g_01593	Prbd.g_00210
OG0000676	Praw.g_01591	Prbd.g_00212
OG0000677	Praw.g_01590	Prbd.g_00213
OG0000678	Praw.g_01588	Prbd.g_00215
OG0000679	Praw.g_01584	Prbd.g_00219
OG0000680	Praw.g_01583	Prbd.g_00220
OG0000681	Praw.g_01581	Prbd.g_00222
OG0000682	Praw.g_01580	Prbd.g_00223
OG0000683	Praw.g_01579	Prbd.g_00224
OG0000684	Praw.g_01577	Prbd.g_00226
OG0000685	Praw.g_01575	Prbd.g_00228
OG0000686	Praw.g_01574	Prbd.g_00229
OG0000687	Praw.g_01573	Prbd.g_00230
OG0000688	Praw.g_01570	Prbd.g_00233
OG0000689	Praw.g_01569	Prbd.g_00234
OG0000690	Praw.g_01568	Prbd.g_00235
OG0000691	Praw.g_01567	Prbd.g_00236
OG0000692	Praw.g_01565	Prbd.g_00238
OG0000693	Praw.g_01564	Prbd.g_00239
OG0000694	Praw.g_01563	Prbd.g_00240
OG0000695	Praw.g_01561	Prbd.g_00242
OG0000696	Praw.g_01560	Prbd.g_00243
OG0000697	Praw.g_01559	Prbd.g_00244
OG0000698	Praw.g_01556	Prbd.g_00247
OG0000699	Praw.g_01555	Prbd.g_00248
OG0000700	Praw.g_01554	Prbd.g_00249
OG0000701	Praw.g_01553	Prbd.g_00250
OG0000702	Praw.g_01551	Prbd.g_00252
OG0000703	Praw.g_01550	Prbd.g_00253
OG0000704	Praw.g_01549	Prbd.g_00254
OG0000705	Praw.g_01545	Prbd.g_00258
OG0000706	Praw.g_01544	Prbd.g_00259
OG0000707	Praw.g_01543	Prbd.g_00260
OG0000708	Praw.g_01542	Prbd.g_00261
OG0000709	Praw.g_01538	Prbd.g_00265
OG0000710	Praw.g_01535	Prbd.g_00268
OG0000711	Praw.g_01518	Prbd.g_00285
OG0000712	Praw.g_01516	Prbd.g_00287
OG0000713	Praw.g_01515	Prbd.g_00288
OG0000714	Praw.g_01514	Prbd.g_00289
OG0000715	Praw.g_01512	Prbd.g_00291
OG0000716	Praw.g_01510	Prbd.g_00293
OG0000717	Praw.g_01509	Prbd.g_00294
OG0000718	Praw.g_01498	Prbd.g_00309
OG0000719	Praw.g_01496	Prbd.g_00311
OG0000720	Praw.g_01487	Prbd.g_00320
OG0000721	Praw.g_01485	Prbd.g_00322
OG0000722	Praw.g_01484	Prbd.g_00323
OG0000723	Praw.g_01481	Prbd.g_00326
OG0000724	Praw.g_01472	Prbd.g_00335
OG0000725	Praw.g_01466	Prbd.g_00341
OG0000726	Praw.g_01465	Prbd.g_00342
OG0000727	Praw.g_01464	Prbd.g_00343
OG0000728	Praw.g_01462	Prbd.g_00345
OG0000729	Praw.g_01416	Prbd.g_00391
OG0000730	Praw.g_00172	Prbd.g_00395
OG0000731	Praw.g_00176	Prbd.g_00399
OG0000732	Praw.g_00183	Prbd.g_00408
OG0000733	Praw.g_00202	Prbd.g_00428
OG0000734	Praw.g_00219	Prbd.g_00453
OG0000735	Praw.g_00221	Prbd.g_00455
OG0000736	Praw.g_00222	Prbd.g_00456
OG0000737	Praw.g_00223	Prbd.g_00457
OG0000738	Praw.g_00227	Prbd.g_00461
OG0000739	Praw.g_00228	Prbd.g_00462
OG0000740	Praw.g_00229	Prbd.g_00463
OG0000741	Praw.g_00230	Prbd.g_00464
OG0000742	Praw.g_00233	Prbd.g_00467
OG0000743	Praw.g_00235	Prbd.g_00469
OG0000744	Praw.g_00236	Prbd.g_00470
OG0000745	Praw.g_00237	Prbd.g_00471
OG0000746	Praw.g_00239	Prbd.g_00473
OG0000747	Praw.g_00240	Prbd.g_00474
OG0000748	Praw.g_00243	Prbd.g_00477
OG0000749	Praw.g_00244	Prbd.g_00478
OG0000750	Praw.g_00245	Prbd.g_00479
OG0000751	Praw.g_00247	Prbd.g_00481
OG0000752	Praw.g_00249	Prbd.g_00483
OG0000753	Praw.g_00252	Prbd.g_00486
OG0000754	Praw.g_00255	Prbd.g_00489
OG0000755	Praw.g_00258	Prbd.g_00492
OG0000756	Praw.g_00259	Prbd.g_00493
OG0000757	Praw.g_00265	Prbd.g_00499
OG0000758	Praw.g_00266	Prbd.g_00500
OG0000759	Praw.g_00267	Prbd.g_00501
OG0000760	Praw.g_00268	Prbd.g_00502
OG0000761	Praw.g_00269	Prbd.g_00503
OG0000762	Praw.g_00270	Prbd.g_00504
OG0000763	Praw.g_00272	Prbd.g_00506
OG0000764	Praw.g_00273	Prbd.g_00507
OG0000765	Praw.g_00282	Prbd.g_00516
OG0000766	Praw.g_00283	Prbd.g_00517
OG0000767	Praw.g_00285	Prbd.g_00519
OG0000768	Praw.g_00286	Prbd.g_00520
OG0000769	Praw.g_00288	Prbd.g_00522
OG0000770	Praw.g_00290	Prbd.g_00524
OG0000771	Praw.g_00904	Prbd.g_01921
OG0000772	Praw.g_00954	Prbd.g_01858
OG0000773	Praw.g_00970	Prbd.g_01810
OG0000774	Praw.g_00972	Prbd.g_01808
OG0000775	Praw.g_00976	Prbd.g_01806
OG0000776	Praw.g_00977	Prbd.g_01805
OG0000777	Praw.g_00978	Prbd.g_01804
OG0000778	Praw.g_00979	Prbd.g_01803
OG0000779	Praw.g_00983	Prbd.g_01799
OG0000780	Praw.g_00984	Prbd.g_01798
OG0000781	Praw.g_00987	Prbd.g_01795
OG0000782	Praw.g_00988	Prbd.g_01794
OG0000783	Praw.g_00989	Prbd.g_01793
OG0000784	Praw.g_00990	Prbd.g_01792
OG0000785	Praw.g_00992	Prbd.g_01790
OG0000786	Praw.g_00994	Prbd.g_01788
OG0000787	Praw.g_00995	Prbd.g_01787
OG0000788	Praw.g_01002	Prbd.g_01777
OG0000789	Praw.g_01006	Prbd.g_01774
OG0000790	Praw.g_01021	Prbd.g_01759
OG0000791	Praw.g_01023	Prbd.g_01757
OG0000792	Praw.g_01024	Prbd.g_01756
OG0000793	Praw.g_01027	Prbd.g_01753
OG0000794	Praw.g_01028	Prbd.g_01752
OG0000795	Praw.g_01029	Prbd.g_01751
OG0000796	Praw.g_01033	Prbd.g_01747
OG0000797	Praw.g_01034	Prbd.g_01746
OG0000799	Praw.g_01101	Prbd.g_01707
OG0000800	Praw.g_01100	Prbd.g_01706
OG0000801	Praw.g_01099	Prbd.g_01705
OG0000802	Praw.g_01097	Prbd.g_01703
OG0000803	Praw.g_01095	Prbd.g_01701
OG0000804	Praw.g_01094	Prbd.g_01700
OG0000805	Praw.g_01092	Prbd.g_01698
OG0000806	Praw.g_01090	Prbd.g_01696
OG0000807	Praw.g_01089	Prbd.g_01695
OG0000808	Praw.g_01088	Prbd.g_01694
OG0000809	Praw.g_01085	Prbd.g_01691
OG0000810	Praw.g_01084	Prbd.g_01690
OG0000811	Praw.g_01077	Prbd.g_01686
OG0000812	Praw.g_01075	Prbd.g_01684
OG0000813	Praw.g_00343	Prbd.g_01683
OG0000814	Praw.g_00345	Prbd.g_01681
OG0000815	Praw.g_00346	Prbd.g_01680
OG0000816	Praw.g_00348	Prbd.g_01678
OG0000817	Praw.g_00349	Prbd.g_01677
OG0000818	Praw.g_00354	Prbd.g_01672
OG0000819	Praw.g_00355	Prbd.g_01671
OG0000820	Praw.g_00356	Prbd.g_01670
OG0000821	Praw.g_00359	Prbd.g_01666
OG0000822	Praw.g_00360	Prbd.g_01665
OG0000823	Praw.g_00361	Prbd.g_01664
OG0000824	Praw.g_00364	Prbd.g_01661
OG0000825	Praw.g_00365	Prbd.g_01660
OG0000826	Praw.g_00366	Prbd.g_01659
OG0000827	Praw.g_00367	Prbd.g_01658
OG0000828	Praw.g_00371	Prbd.g_01655
OG0000829	Praw.g_00372	Prbd.g_01654
OG0000830	Praw.g_00373	Prbd.g_01653
OG0000831	Praw.g_00375	Prbd.g_01651
OG0000832	Praw.g_00381	Prbd.g_01645
OG0000833	Praw.g_00389	Prbd.g_01637
OG0000834	Praw.g_00390	Prbd.g_01636
OG0000835	Praw.g_00391	Prbd.g_01635
OG0000836	Praw.g_00392	Prbd.g_01634
OG0000837	Praw.g_00393	Prbd.g_01633
OG0000838	Praw.g_00395	Prbd.g_01631
OG0000839	Praw.g_00396	Prbd.g_01630
OG0000840	Praw.g_00397	Prbd.g_01629
OG0000841	Praw.g_00398	Prbd.g_01628
OG0000842	Praw.g_00399	Prbd.g_01627
OG0000843	Praw.g_00400	Prbd.g_01626
OG0000844	Praw.g_00401	Prbd.g_01625
OG0000845	Praw.g_00402	Prbd.g_01624
OG0000846	Praw.g_00403	Prbd.g_01623
OG0000847	Praw.g_00404	Prbd.g_01622
OG0000848	Praw.g_00405	Prbd.g_01621
OG0000849	Praw.g_00406	Prbd.g_01620
OG0000850	Praw.g_00408	Prbd.g_01617
OG0000851	Praw.g_00409	Prbd.g_01616
OG0000852	Praw.g_00410	Prbd.g_01615
OG0000853	Praw.g_00414	Prbd.g_01611
OG0000854	Praw.g_00416	Prbd.g_01609
OG0000855	Praw.g_00417	Prbd.g_01608
OG0000856	Praw.g_00430	Prbd.g_01593
OG0000857	Praw.g_00458	Prbd.g_01566
OG0000858	Praw.g_00509	Prbd.g_01531
OG0000859	Praw.g_00510	Prbd.g_01530
OG0000860	Praw.g_00517	Prbd.g_01523
OG0000861	Praw.g_00518	Prbd.g_01522
OG0000862	Praw.g_00519	Prbd.g_01521
OG0000863	Praw.g_00521	Prbd.g_01519
OG0000864	Praw.g_00522	Prbd.g_01518
OG0000865	Praw.g_00523	Prbd.g_01517
OG0000866	Praw.g_00524	Prbd.g_01516
OG0000867	Praw.g_00525	Prbd.g_01515
OG0000868	Praw.g_00526	Prbd.g_01514
OG0000869	Praw.g_00530	Prbd.g_01510
OG0000870	Praw.g_00535	Prbd.g_01505
OG0000871	Praw.g_00536	Prbd.g_01504
OG0000872	Praw.g_00537	Prbd.g_01503
OG0000873	Praw.g_00540	Prbd.g_01500
OG0000874	Praw.g_00543	Prbd.g_01497
OG0000875	Praw.g_00544	Prbd.g_01496
OG0000876	Praw.g_00545	Prbd.g_01495
OG0000877	Praw.g_00547	Prbd.g_01493
OG0000878	Praw.g_00548	Prbd.g_01492
OG0000879	Praw.g_00549	Prbd.g_01491
OG0000880	Praw.g_00550	Prbd.g_01490
OG0000881	Praw.g_00554	Prbd.g_01486
OG0000882	Praw.g_00559	Prbd.g_01481
OG0000883	Praw.g_00561	Prbd.g_01479
OG0000884	Praw.g_00563	Prbd.g_01477
OG0000885	Praw.g_00564	Prbd.g_01476
OG0000886	Praw.g_00565	Prbd.g_01475
OG0000887	Praw.g_00566	Prbd.g_01474
OG0000888	Praw.g_00568	Prbd.g_01472
OG0000889	Praw.g_00570	Prbd.g_01470
OG0000890	Praw.g_00571	Prbd.g_01469
OG0000891	Praw.g_00572	Prbd.g_01468
OG0000892	Praw.g_01921	Prbd.g_01466
OG0000893	Praw.g_01917	Prbd.g_01463
OG0000894	Praw.g_01915	Prbd.g_01461
OG0000895	Praw.g_01912	Prbd.g_01458
OG0000896	Praw.g_01911	Prbd.g_01457
OG0000897	Praw.g_01909	Prbd.g_01455
OG0000898	Praw.g_01908	Prbd.g_01454
OG0000899	Praw.g_01907	Prbd.g_01453
OG0000900	Praw.g_01906	Prbd.g_01452
OG0000901	Praw.g_01903	Prbd.g_01449
OG0000902	Praw.g_01901	Prbd.g_01447
OG0000903	Praw.g_01898	Prbd.g_01444
OG0000904	Praw.g_01896	Prbd.g_01442
OG0000905	Praw.g_01892	Prbd.g_01437
OG0000906	Praw.g_01891	Prbd.g_01436
OG0000907	Praw.g_00138	Prbd.g_01433
OG0000908	Praw.g_00135	Prbd.g_01430
OG0000909	Praw.g_00134	Prbd.g_01429
OG0000910	Praw.g_00133	Prbd.g_01428
OG0000911	Praw.g_00131	Prbd.g_01426
OG0000912	Praw.g_00130	Prbd.g_01425
OG0000913	Praw.g_00129	Prbd.g_01424
OG0000914	Praw.g_00128	Prbd.g_01423
OG0000915	Praw.g_00127	Prbd.g_01422
OG0000916	Praw.g_00126	Prbd.g_01421
OG0000917	Praw.g_00125	Prbd.g_01420
OG0000918	Praw.g_00124	Prbd.g_01419
OG0000919	Praw.g_00123	Prbd.g_01418
OG0000920	Praw.g_00122	Prbd.g_01417
OG0000921	Praw.g_00121	Prbd.g_01416
OG0000922	Praw.g_00120	Prbd.g_01415
OG0000923	Praw.g_00116	Prbd.g_01411
OG0000924	Praw.g_00115	Prbd.g_01410
OG0000925	Praw.g_00114	Prbd.g_01409
OG0000926	Praw.g_00113	Prbd.g_01408
OG0000927	Praw.g_00111	Prbd.g_01406
OG0000928	Praw.g_00110	Prbd.g_01405
OG0000929	Praw.g_00109	Prbd.g_01404
OG0000930	Praw.g_00108	Prbd.g_01403
OG0000931	Praw.g_00107	Prbd.g_01402
OG0000932	Praw.g_00106	Prbd.g_01401
OG0000933	Praw.g_00102	Prbd.g_01397
OG0000934	Praw.g_00100	Prbd.g_01395
OG0000935	Praw.g_00099	Prbd.g_01394
OG0000936	Praw.g_00098	Prbd.g_01393
OG0000937	Praw.g_00097	Prbd.g_01392
OG0000938	Praw.g_00095	Prbd.g_01390
OG0000939	Praw.g_00094	Prbd.g_01389
OG0000940	Praw.g_00087	Prbd.g_01382
OG0000941	Praw.g_00085	Prbd.g_01380
OG0000942	Praw.g_00083	Prbd.g_01378
OG0000943	Praw.g_00082	Prbd.g_01377
OG0000944	Praw.g_00081	Prbd.g_01376
OG0000945	Praw.g_00080	Prbd.g_01375
OG0000946	Praw.g_00076	Prbd.g_01371
OG0000947	Praw.g_00074	Prbd.g_01369
OG0000948	Praw.g_00073	Prbd.g_01368
OG0000949	Praw.g_00070	Prbd.g_01365
OG0000950	Praw.g_00065	Prbd.g_01360
OG0000951	Praw.g_00061	Prbd.g_01356
OG0000952	Praw.g_00057	Prbd.g_01352
OG0000953	Praw.g_00054	Prbd.g_01349
OG0000954	Praw.g_00050	Prbd.g_01345
OG0000955	Praw.g_00049	Prbd.g_01344
OG0000956	Praw.g_00047	Prbd.g_01342
OG0000957	Praw.g_00041	Prbd.g_01337
OG0000958	Praw.g_00040	Prbd.g_01336
OG0000959	Praw.g_00036	Prbd.g_01332
OG0000960	Praw.g_00035	Prbd.g_01331
OG0000961	Praw.g_00033	Prbd.g_01329
OG0000962	Praw.g_00031	Prbd.g_01327
OG0000963	Praw.g_00027	Prbd.g_01323
OG0000964	Praw.g_00026	Prbd.g_01321
OG0000965	Praw.g_00025	Prbd.g_01320
OG0000966	Praw.g_00018	Prbd.g_01312
OG0000967	Praw.g_00014	Prbd.g_01308
OG0000968	Praw.g_00012	Prbd.g_01306
OG0000969	Praw.g_00011	Prbd.g_01305
OG0000970	Praw.g_00010	Prbd.g_01304
OG0000971	Praw.g_00009	Prbd.g_01303
OG0000972	Praw.g_00008	Prbd.g_01302
OG0000973	Praw.g_00007	Prbd.g_01301
OG0000974	Praw.g_00006	Prbd.g_01300
OG0000975	Praw.g_00005	Prbd.g_01299
OG0000976	Praw.g_00004	Prbd.g_01298
OG0000977	Praw.g_00003	Prbd.g_01297
OG0000978	Praw.g_00002	Prbd.g_01296
OG0000979	Praw.g_01192	Prbd.g_01293
OG0000980	Praw.g_01190	Prbd.g_01291
OG0000981	Praw.g_01188	Prbd.g_01289
OG0000982	Praw.g_01186	Prbd.g_01287
OG0000983	Praw.g_01185	Prbd.g_01286
OG0000984	Praw.g_01184	Prbd.g_01285
OG0000985	Praw.g_01181	Prbd.g_01282
OG0000986	Praw.g_01179	Prbd.g_01280
OG0000987	Praw.g_01178	Prbd.g_01279
OG0000988	Praw.g_01175	Prbd.g_01276
OG0000989	Praw.g_01171	Prbd.g_01273
OG0000990	Praw.g_01168	Prbd.g_01270
OG0000991	Praw.g_01167	Prbd.g_01269
OG0000992	Praw.g_01165	Prbd.g_01267
OG0000993	Praw.g_01164	Prbd.g_01266
OG0000994	Praw.g_01163	Prbd.g_01265
OG0000995	Praw.g_01159	Prbd.g_01261
OG0000996	Praw.g_01158	Prbd.g_01260
OG0000997	Praw.g_01157	Prbd.g_01259
OG0000998	Praw.g_01155	Prbd.g_01257
OG0000999	Praw.g_01154	Prbd.g_01256
OG0001000	Praw.g_01151	Prbd.g_01253
OG0001001	Praw.g_01149	Prbd.g_01251
OG0001002	Praw.g_01145	Prbd.g_01247
OG0001003	Praw.g_01144	Prbd.g_01245
OG0001004	Praw.g_01143	Prbd.g_01244
OG0001005	Praw.g_01142	Prbd.g_01243
OG0001006	Praw.g_01138	Prbd.g_01239
OG0001007	Praw.g_01136	Prbd.g_01237
OG0001008	Praw.g_00710	Prbd.g_00805
OG0001009	Praw.g_01401	Prbd.g_01210
OG0001010	Praw.g_01400	Prbd.g_01209
OG0001011	Praw.g_01399	Prbd.g_01208
OG0001012	Praw.g_01385	Prbd.g_01195
OG0001013	Praw.g_01380	Prbd.g_01189
OG0001014	Praw.g_01377	Prbd.g_01186
OG0001015	Praw.g_01376	Prbd.g_01185
OG0001016	Praw.g_01361	Prbd.g_01171
OG0001017	Praw.g_01357	Prbd.g_01167
OG0001018	Praw.g_01354	Prbd.g_01164
OG0001019	Praw.g_01345	Prbd.g_01155
OG0001020	Praw.g_01344	Prbd.g_01154
OG0001021	Praw.g_01343	Prbd.g_01153
OG0001022	Praw.g_01341	Prbd.g_01150
OG0001023	Praw.g_01340	Prbd.g_01149
OG0001024	Praw.g_01337	Prbd.g_01146
OG0001025	Praw.g_01331	Prbd.g_01140
OG0001026	Praw.g_01324	Prbd.g_01133
OG0001027	Praw.g_01323	Prbd.g_01132
OG0001028	Praw.g_01321	Prbd.g_01130
OG0001029	Praw.g_01320	Prbd.g_01128
OG0001030	Praw.g_01305	Prbd.g_01113
OG0001031	Praw.g_01249	Prbd.g_01054
OG0001032	Praw.g_01248	Prbd.g_01053
OG0001033	Praw.g_01227	Prbd.g_01032
OG0001034	Praw.g_01199	Prbd.g_01003
OG0001035	Praw.g_00879	Prbd.g_00985
OG0001036	Praw.g_00875	Prbd.g_00980
OG0001037	Praw.g_00874	Prbd.g_00979
OG0001038	Praw.g_00856	Prbd.g_00961
OG0001039	Praw.g_00853	Prbd.g_00958
OG0001040	Praw.g_00851	Prbd.g_00956
OG0001041	Praw.g_00847	Prbd.g_00952
OG0001042	Praw.g_00830	Prbd.g_00935
OG0001043	Praw.g_00829	Prbd.g_00934
OG0001044	Praw.g_00797	Prbd.g_00906
OG0001045	Praw.g_00789	Prbd.g_00897
OG0001046	Praw.g_00754	Prbd.g_00859
OG0001047	Praw.g_00708	Prbd.g_00803
OG0001048	Praw.g_00707	Prbd.g_00802
OG0001049	Praw.g_00705	Prbd.g_00800
OG0001050	Praw.g_00704	Prbd.g_00799
OG0001051	Praw.g_00703	Prbd.g_00798
OG0001052	Praw.g_00676	Prbd.g_00771
OG0001053	Praw.g_00665	Prbd.g_00759
OG0001054	Praw.g_00650	Prbd.g_00744
OG0001055	Praw.g_00631	Prbd.g_00725
OG0001056	Praw.g_00612	Prbd.g_00706
OG0001057	Praw.g_00607	Prbd.g_00701
OG0001058	Praw.g_00599	Prbd.g_00693
OG0001059	Praw.g_00595	Prbd.g_00689
OG0001060	Praw.g_00588	Prbd.g_00682
OG0001061	Praw.g_00575	Prbd.g_00669
OG0001062	Praw.g_01923	Prbd.g_00667
OG0001063	Praw.g_01925	Prbd.g_00665
OG0001064	Praw.g_01926	Prbd.g_00664
OG0001065	Praw.g_01927	Prbd.g_00663
OG0001066	Praw.g_01928	Prbd.g_00662
OG0001067	Praw.g_01929	Prbd.g_00661
OG0001068	Praw.g_01930	Prbd.g_00660
OG0001069	Praw.g_01931	Prbd.g_00659
OG0001070	Praw.g_01934	Prbd.g_00656
OG0001071	Praw.g_01935	Prbd.g_00655
OG0001073	Praw.g_00140	Prbd.g_00640
OG0001074	Praw.g_00151	Prbd.g_00629
OG0001075	Praw.g_00152	Prbd.g_00628
OG0001076	Praw.g_00160	Prbd.g_00620
OG0001077	Praw.g_00164	Prbd.g_00616
OG0001078	Praw.g_01886	Prbd.g_00608
OG0001079	Praw.g_01875	Prbd.g_00597
OG0001080	Praw.g_01869	Prbd.g_00591
OG0001081	Praw.g_01867	Prbd.g_00589
OG0001082	Praw.g_01866	Prbd.g_00588
OG0001083	Praw.g_01861	Prbd.g_00583
OG0001084	Praw.g_01860	Prbd.g_00582
OG0001085	Praw.g_01852	Prbd.g_00574
OG0001086	Praw.g_01851	Prbd.g_00573
OG0001087	Praw.g_01834	Prbd.g_00556
OG0001088	Praw.g_01833	Prbd.g_00555
OG0001089	Praw.g_01825	Prbd.g_00547
OG0001090	Praw.g_01808	Prbd.g_00008
OG0001091	Praw.g_01806	Prbd.g_00010
OG0001092	Praw.g_01805	Prbd.g_00011
OG0001093	Praw.g_01800	Prbd.g_00016
OG0001094	Praw.g_01703	Prbd.g_00096
OG0001095	Praw.g_01684	Prbd.g_00115
OG0001096	Praw.g_01671	Prbd.g_00128
OG0001097	Praw.g_01654	Prbd.g_00147
OG0001098	Praw.g_01639	Prbd.g_00162
OG0001099	Praw.g_01608	Prbd.g_00194
OG0001100	Praw.g_01604	Prbd.g_00198
OG0001101	Praw.g_01602	Prbd.g_00200
