Orthogroup	Praw	Prae
OG0000561	Praw.g_00593	Prae.g_00530
OG0000562	Praw.g_00592	Prae.g_00531
OG0000563	Praw.g_00591	Prae.g_00532
OG0000564	Praw.g_00590	Prae.g_00533
OG0000565	Praw.g_00587	Prae.g_00536
OG0000566	Praw.g_00585	Prae.g_00538
OG0000567	Praw.g_00581	Prae.g_00542
OG0000568	Praw.g_00580	Prae.g_00543
OG0000569	Praw.g_00579	Prae.g_00544
OG0000570	Praw.g_00578	Prae.g_00545
OG0000571	Praw.g_00576	Prae.g_00547
OG0000572	Praw.g_01933	Prae.g_00560
OG0000573	Praw.g_01938	Prae.g_00566
OG0000574	Praw.g_01939	Prae.g_00567
OG0000575	Praw.g_01943	Prae.g_00571
OG0000576	Praw.g_01945	Prae.g_00573
OG0000577	Praw.g_01946	Prae.g_00574
OG0000578	Praw.g_01947	Prae.g_00575
OG0000579	Praw.g_01948	Prae.g_00576
OG0000580	Praw.g_01949	Prae.g_00577
OG0000581	Praw.g_00141	Prae.g_00579
OG0000582	Praw.g_00144	Prae.g_00582
OG0000583	Praw.g_00145	Prae.g_00583
OG0000584	Praw.g_00146	Prae.g_00584
OG0000585	Praw.g_00148	Prae.g_00586
OG0000586	Praw.g_00149	Prae.g_00587
OG0000587	Praw.g_00150	Prae.g_00588
OG0000588	Praw.g_00154	Prae.g_00592
OG0000589	Praw.g_00157	Prae.g_00595
OG0000590	Praw.g_00158	Prae.g_00596
OG0000591	Praw.g_00161	Prae.g_00599
OG0000592	Praw.g_00162	Prae.g_00600
OG0000593	Praw.g_00168	Prae.g_00606
OG0000594	Praw.g_00169	Prae.g_00607
OG0000595	Praw.g_01888	Prae.g_00608
OG0000596	Praw.g_01884	Prae.g_00612
OG0000597	Praw.g_01882	Prae.g_00614
OG0000598	Praw.g_01881	Prae.g_00615
OG0000599	Praw.g_01878	Prae.g_00618
OG0000600	Praw.g_01877	Prae.g_00619
OG0000601	Praw.g_01876	Prae.g_00620
OG0000602	Praw.g_01874	Prae.g_00622
OG0000603	Praw.g_01873	Prae.g_00623
OG0000604	Praw.g_01872	Prae.g_00624
OG0000605	Praw.g_01871	Prae.g_00625
OG0000606	Praw.g_01868	Prae.g_00628
OG0000607	Praw.g_01865	Prae.g_00631
OG0000608	Praw.g_01864	Prae.g_00632
OG0000609	Praw.g_01863	Prae.g_00633
OG0000610	Praw.g_01858	Prae.g_00638
OG0000611	Praw.g_01855	Prae.g_00641
OG0000612	Praw.g_01854	Prae.g_00642
OG0000613	Praw.g_01849	Prae.g_00647
OG0000614	Praw.g_01830	Prae.g_00666
OG0000615	Praw.g_01822	Prae.g_00674
OG0000616	Praw.g_01818	Prae.g_00678
OG0000617	Praw.g_01803	Prae.g_00717
OG0000618	Praw.g_01802	Prae.g_00718
OG0000619	Praw.g_01801	Prae.g_00719
OG0000620	Praw.g_01798	Prae.g_00722
OG0000621	Praw.g_01797	Prae.g_00723
OG0000622	Praw.g_01796	Prae.g_00724
OG0000623	Praw.g_01795	Prae.g_00725
OG0000624	Praw.g_01794	Prae.g_00726
OG0000625	Praw.g_01793	Prae.g_00727
OG0000626	Praw.g_01792	Prae.g_00728
OG0000627	Praw.g_01791	Prae.g_00729
OG0000628	Praw.g_01790	Prae.g_00730
OG0000629	Praw.g_01789	Prae.g_00731
OG0000630	Praw.g_01786	Prae.g_00734
OG0000631	Praw.g_01706	Prae.g_00797
OG0000632	Praw.g_01705	Prae.g_00798
OG0000633	Praw.g_01704	Prae.g_00799
OG0000634	Praw.g_01701	Prae.g_00802
OG0000635	Praw.g_01700	Prae.g_00803
OG0000636	Praw.g_01698	Prae.g_00805
OG0000637	Praw.g_01696	Prae.g_00807
OG0000638	Praw.g_01695	Prae.g_00808
OG0000639	Praw.g_01694	Prae.g_00809
OG0000640	Praw.g_01693	Prae.g_00810
OG0000641	Praw.g_01689	Prae.g_00814
OG0000642	Praw.g_01688	Prae.g_00815
OG0000643	Praw.g_01687	Prae.g_00816
OG0000644	Praw.g_01686	Prae.g_00817
OG0000645	Praw.g_01685	Prae.g_00818
OG0000646	Praw.g_01683	Prae.g_00820
OG0000647	Praw.g_01682	Prae.g_00821
OG0000648	Praw.g_01680	Prae.g_00823
OG0000649	Praw.g_01679	Prae.g_00824
OG0000650	Praw.g_01678	Prae.g_00825
OG0000651	Praw.g_01677	Prae.g_00826
OG0000652	Praw.g_01676	Prae.g_00827
OG0000653	Praw.g_01674	Prae.g_00829
OG0000654	Praw.g_01673	Prae.g_00830
OG0000655	Praw.g_01672	Prae.g_00831
OG0000656	Praw.g_01669	Prae.g_00834
OG0000657	Praw.g_01663	Prae.g_00841
OG0000658	Praw.g_01662	Prae.g_00842
OG0000659	Praw.g_01661	Prae.g_00843
OG0000660	Praw.g_01657	Prae.g_00847
OG0000661	Praw.g_01655	Prae.g_00849
OG0000662	Praw.g_01653	Prae.g_00851
OG0000663	Praw.g_01651	Prae.g_00853
OG0000664	Praw.g_01650	Prae.g_00854
OG0000665	Praw.g_01646	Prae.g_00858
OG0000666	Praw.g_01645	Prae.g_00859
OG0000667	Praw.g_01641	Prae.g_00863
OG0000668	Praw.g_01611	Prae.g_00892
OG0000669	Praw.g_01605	Prae.g_00900
OG0000670	Praw.g_01603	Prae.g_00902
OG0000671	Praw.g_01601	Prae.g_00904
OG0000672	Praw.g_01599	Prae.g_00906
OG0000673	Praw.g_01596	Prae.g_00909
OG0000674	Praw.g_01594	Prae.g_00911
OG0000675	Praw.g_01593	Prae.g_00912
OG0000676	Praw.g_01591	Prae.g_00914
OG0000677	Praw.g_01590	Prae.g_00915
OG0000678	Praw.g_01588	Prae.g_00917
OG0000679	Praw.g_01584	Prae.g_00921
OG0000680	Praw.g_01583	Prae.g_00922
OG0000681	Praw.g_01581	Prae.g_00924
OG0000682	Praw.g_01580	Prae.g_00925
OG0000683	Praw.g_01579	Prae.g_00926
OG0000684	Praw.g_01577	Prae.g_00927
OG0000685	Praw.g_01575	Prae.g_00929
OG0000686	Praw.g_01574	Prae.g_00930
OG0000687	Praw.g_01573	Prae.g_00931
OG0000688	Praw.g_01570	Prae.g_00934
OG0000689	Praw.g_01569	Prae.g_00935
OG0000690	Praw.g_01568	Prae.g_00936
OG0000691	Praw.g_01567	Prae.g_00937
OG0000692	Praw.g_01565	Prae.g_00938
OG0000693	Praw.g_01564	Prae.g_00939
OG0000694	Praw.g_01563	Prae.g_00940
OG0000695	Praw.g_01561	Prae.g_00942
OG0000696	Praw.g_01560	Prae.g_00943
OG0000697	Praw.g_01559	Prae.g_00944
OG0000698	Praw.g_01556	Prae.g_00947
OG0000699	Praw.g_01555	Prae.g_00948
OG0000700	Praw.g_01554	Prae.g_00949
OG0000701	Praw.g_01553	Prae.g_00950
OG0000702	Praw.g_01551	Prae.g_00952
OG0000703	Praw.g_01550	Prae.g_00953
OG0000704	Praw.g_01549	Prae.g_00954
OG0000705	Praw.g_01545	Prae.g_00958
OG0000706	Praw.g_01544	Prae.g_00959
OG0000707	Praw.g_01543	Prae.g_00960
OG0000708	Praw.g_01542	Prae.g_00961
OG0000709	Praw.g_01538	Prae.g_00965
OG0000710	Praw.g_01535	Prae.g_00968
OG0000711	Praw.g_01518	Prae.g_00985
OG0000712	Praw.g_01516	Prae.g_00987
OG0000713	Praw.g_01515	Prae.g_00988
OG0000714	Praw.g_01514	Prae.g_00989
OG0000715	Praw.g_01512	Prae.g_00991
OG0000716	Praw.g_01510	Prae.g_00993
OG0000717	Praw.g_01509	Prae.g_00994
OG0000718	Praw.g_01498	Prae.g_01009
OG0000719	Praw.g_01496	Prae.g_01011
OG0000720	Praw.g_01487	Prae.g_01020
OG0000721	Praw.g_01485	Prae.g_01022
OG0000722	Praw.g_01484	Prae.g_01023
OG0000723	Praw.g_01481	Prae.g_01026
OG0000724	Praw.g_01472	Prae.g_01035
OG0000725	Praw.g_01466	Prae.g_01041
OG0000726	Praw.g_01465	Prae.g_01042
OG0000727	Praw.g_01464	Prae.g_01043
OG0000728	Praw.g_01462	Prae.g_01045
OG0000729	Praw.g_01416	Prae.g_01092
OG0000730	Praw.g_00172	Prae.g_01096
OG0000731	Praw.g_00176	Prae.g_01100
OG0000732	Praw.g_00183	Prae.g_01109
OG0000733	Praw.g_00202	Prae.g_01131
OG0000734	Praw.g_00219	Prae.g_01148
OG0000735	Praw.g_00221	Prae.g_01150
OG0000736	Praw.g_00222	Prae.g_01151
OG0000737	Praw.g_00223	Prae.g_01152
OG0000738	Praw.g_00227	Prae.g_01156
OG0000739	Praw.g_00228	Prae.g_01157
OG0000740	Praw.g_00229	Prae.g_01158
OG0000741	Praw.g_00230	Prae.g_01159
OG0000742	Praw.g_00233	Prae.g_01162
OG0000743	Praw.g_00235	Prae.g_01164
OG0000744	Praw.g_00236	Prae.g_01165
OG0000745	Praw.g_00237	Prae.g_01166
OG0000746	Praw.g_00239	Prae.g_01168
OG0000747	Praw.g_00240	Prae.g_01169
OG0000748	Praw.g_00243	Prae.g_01172
OG0000749	Praw.g_00244	Prae.g_01173
OG0000750	Praw.g_00245	Prae.g_01174
OG0000751	Praw.g_00247	Prae.g_01176
OG0000752	Praw.g_00249	Prae.g_01178
OG0000753	Praw.g_00252	Prae.g_01181
OG0000754	Praw.g_00255	Prae.g_01184
OG0000755	Praw.g_00258	Prae.g_01187
OG0000756	Praw.g_00259	Prae.g_01188
OG0000757	Praw.g_00265	Prae.g_01194
OG0000758	Praw.g_00266	Prae.g_01195
OG0000759	Praw.g_00267	Prae.g_01196
OG0000760	Praw.g_00268	Prae.g_01197
OG0000761	Praw.g_00269	Prae.g_01198
OG0000762	Praw.g_00270	Prae.g_01199
OG0000763	Praw.g_00272	Prae.g_01201
OG0000764	Praw.g_00273	Prae.g_01202
OG0000765	Praw.g_00282	Prae.g_01211
OG0000766	Praw.g_00283	Prae.g_01212
OG0000767	Praw.g_00285	Prae.g_01214
OG0000768	Praw.g_00286	Prae.g_01215
OG0000769	Praw.g_00288	Prae.g_01217
OG0000770	Praw.g_00290	Prae.g_01219
OG0000771	Praw.g_00904	Prae.g_01434
OG0000772	Praw.g_00954	Prae.g_01293
OG0000773	Praw.g_00970	Prae.g_01319
OG0000774	Praw.g_00972	Prae.g_01321
OG0000775	Praw.g_00976	Prae.g_01324
OG0000776	Praw.g_00977	Prae.g_01325
OG0000777	Praw.g_00978	Prae.g_01326
OG0000778	Praw.g_00979	Prae.g_01327
OG0000779	Praw.g_00983	Prae.g_01331
OG0000780	Praw.g_00984	Prae.g_01332
OG0000781	Praw.g_00987	Prae.g_01335
OG0000782	Praw.g_00988	Prae.g_01336
OG0000783	Praw.g_00989	Prae.g_01337
OG0000784	Praw.g_00990	Prae.g_01338
OG0000785	Praw.g_00992	Prae.g_01340
OG0000786	Praw.g_00994	Prae.g_01342
OG0000787	Praw.g_00995	Prae.g_01343
OG0000788	Praw.g_01002	Prae.g_01355
OG0000789	Praw.g_01006	Prae.g_01358
OG0000790	Praw.g_01021	Prae.g_01373
OG0000791	Praw.g_01023	Prae.g_01375
OG0000792	Praw.g_01024	Prae.g_01376
OG0000793	Praw.g_01027	Prae.g_01379
OG0000794	Praw.g_01028	Prae.g_01380
OG0000795	Praw.g_01029	Prae.g_01381
OG0000796	Praw.g_01033	Prae.g_01385
OG0000797	Praw.g_01034	Prae.g_01386
OG0000798	Praw.g_01057	Prae.g_01420
OG0000799	Praw.g_01101	Prae.g_01441
OG0000800	Praw.g_01100	Prae.g_01442
OG0000801	Praw.g_01099	Prae.g_01443
OG0000802	Praw.g_01097	Prae.g_01445
OG0000803	Praw.g_01095	Prae.g_01447
OG0000804	Praw.g_01094	Prae.g_01448
OG0000805	Praw.g_01092	Prae.g_01450
OG0000806	Praw.g_01090	Prae.g_01452
OG0000807	Praw.g_01089	Prae.g_01453
OG0000808	Praw.g_01088	Prae.g_01454
OG0000809	Praw.g_01085	Prae.g_01457
OG0000810	Praw.g_01084	Prae.g_01458
OG0000811	Praw.g_01077	Prae.g_01462
OG0000812	Praw.g_01075	Prae.g_01464
OG0000813	Praw.g_00343	Prae.g_01465
OG0000814	Praw.g_00345	Prae.g_01467
OG0000815	Praw.g_00346	Prae.g_01468
OG0000816	Praw.g_00348	Prae.g_01470
OG0000817	Praw.g_00349	Prae.g_01471
OG0000818	Praw.g_00354	Prae.g_01476
OG0000819	Praw.g_00355	Prae.g_01477
OG0000820	Praw.g_00356	Prae.g_01478
OG0000821	Praw.g_00359	Prae.g_01482
OG0000822	Praw.g_00360	Prae.g_01483
OG0000823	Praw.g_00361	Prae.g_01484
OG0000824	Praw.g_00364	Prae.g_01487
OG0000825	Praw.g_00365	Prae.g_01488
OG0000826	Praw.g_00366	Prae.g_01489
OG0000827	Praw.g_00367	Prae.g_01490
OG0000828	Praw.g_00371	Prae.g_01493
OG0000829	Praw.g_00372	Prae.g_01494
OG0000830	Praw.g_00373	Prae.g_01495
OG0000831	Praw.g_00375	Prae.g_01497
OG0000832	Praw.g_00381	Prae.g_01503
OG0000833	Praw.g_00389	Prae.g_01511
OG0000834	Praw.g_00390	Prae.g_01512
OG0000835	Praw.g_00391	Prae.g_01513
OG0000836	Praw.g_00392	Prae.g_01514
OG0000837	Praw.g_00393	Prae.g_01515
OG0000838	Praw.g_00395	Prae.g_01517
OG0000839	Praw.g_00396	Prae.g_01518
OG0000840	Praw.g_00397	Prae.g_01519
OG0000841	Praw.g_00398	Prae.g_01520
OG0000842	Praw.g_00399	Prae.g_01521
OG0000843	Praw.g_00400	Prae.g_01522
OG0000844	Praw.g_00401	Prae.g_01523
OG0000845	Praw.g_00402	Prae.g_01524
OG0000846	Praw.g_00403	Prae.g_01525
OG0000847	Praw.g_00404	Prae.g_01526
OG0000848	Praw.g_00405	Prae.g_01527
OG0000849	Praw.g_00406	Prae.g_01528
OG0000850	Praw.g_00408	Prae.g_01530
OG0000851	Praw.g_00409	Prae.g_01531
OG0000852	Praw.g_00410	Prae.g_01532
OG0000853	Praw.g_00414	Prae.g_01536
OG0000854	Praw.g_00416	Prae.g_01538
OG0000855	Praw.g_00417	Prae.g_01539
OG0000856	Praw.g_00430	Prae.g_01554
OG0000857	Praw.g_00458	Prae.g_01582
OG0000858	Praw.g_00509	Prae.g_01617
OG0000859	Praw.g_00510	Prae.g_01618
OG0000860	Praw.g_00517	Prae.g_01625
OG0000861	Praw.g_00518	Prae.g_01626
OG0000862	Praw.g_00519	Prae.g_01627
OG0000863	Praw.g_00521	Prae.g_01629
OG0000864	Praw.g_00522	Prae.g_01630
OG0000865	Praw.g_00523	Prae.g_01631
OG0000866	Praw.g_00524	Prae.g_01632
OG0000867	Praw.g_00525	Prae.g_01633
OG0000868	Praw.g_00526	Prae.g_01634
OG0000869	Praw.g_00530	Prae.g_01638
OG0000870	Praw.g_00535	Prae.g_01643
OG0000871	Praw.g_00536	Prae.g_01644
OG0000872	Praw.g_00537	Prae.g_01645
OG0000873	Praw.g_00540	Prae.g_01648
OG0000874	Praw.g_00543	Prae.g_01651
OG0000875	Praw.g_00544	Prae.g_01652
OG0000876	Praw.g_00545	Prae.g_01653
OG0000877	Praw.g_00547	Prae.g_01655
OG0000878	Praw.g_00548	Prae.g_01656
OG0000879	Praw.g_00549	Prae.g_01657
OG0000880	Praw.g_00550	Prae.g_01658
OG0000881	Praw.g_00554	Prae.g_01662
OG0000882	Praw.g_00559	Prae.g_01667
OG0000883	Praw.g_00561	Prae.g_01668
OG0000884	Praw.g_00563	Prae.g_01670
OG0000885	Praw.g_00564	Prae.g_01671
OG0000886	Praw.g_00565	Prae.g_01672
OG0000887	Praw.g_00566	Prae.g_01673
OG0000888	Praw.g_00568	Prae.g_01675
OG0000889	Praw.g_00570	Prae.g_01677
OG0000890	Praw.g_00571	Prae.g_01678
OG0000891	Praw.g_00572	Prae.g_01679
OG0000892	Praw.g_01921	Prae.g_01681
OG0000893	Praw.g_01917	Prae.g_01686
OG0000894	Praw.g_01915	Prae.g_01688
OG0000895	Praw.g_01912	Prae.g_01691
OG0000896	Praw.g_01911	Prae.g_01692
OG0000897	Praw.g_01909	Prae.g_01694
OG0000898	Praw.g_01908	Prae.g_01695
OG0000899	Praw.g_01907	Prae.g_01696
OG0000900	Praw.g_01906	Prae.g_01697
OG0000901	Praw.g_01903	Prae.g_01700
OG0000902	Praw.g_01901	Prae.g_01702
OG0000903	Praw.g_01898	Prae.g_01705
OG0000904	Praw.g_01896	Prae.g_01707
OG0000905	Praw.g_01892	Prae.g_01712
OG0000906	Praw.g_01891	Prae.g_01713
OG0000907	Praw.g_00138	Prae.g_01716
OG0000908	Praw.g_00135	Prae.g_01719
OG0000909	Praw.g_00134	Prae.g_01720
OG0000910	Praw.g_00133	Prae.g_01721
OG0000911	Praw.g_00131	Prae.g_01723
OG0000912	Praw.g_00130	Prae.g_01724
OG0000913	Praw.g_00129	Prae.g_01725
OG0000914	Praw.g_00128	Prae.g_01726
OG0000915	Praw.g_00127	Prae.g_01727
OG0000916	Praw.g_00126	Prae.g_01728
OG0000917	Praw.g_00125	Prae.g_01729
OG0000918	Praw.g_00124	Prae.g_01730
OG0000919	Praw.g_00123	Prae.g_01731
OG0000920	Praw.g_00122	Prae.g_01732
OG0000921	Praw.g_00121	Prae.g_01733
OG0000922	Praw.g_00120	Prae.g_01734
OG0000923	Praw.g_00116	Prae.g_01738
OG0000924	Praw.g_00115	Prae.g_01739
OG0000925	Praw.g_00114	Prae.g_01740
OG0000926	Praw.g_00113	Prae.g_01741
OG0000927	Praw.g_00111	Prae.g_01743
OG0000928	Praw.g_00110	Prae.g_01744
OG0000929	Praw.g_00109	Prae.g_01745
OG0000930	Praw.g_00108	Prae.g_01746
OG0000931	Praw.g_00107	Prae.g_01747
OG0000932	Praw.g_00106	Prae.g_01748
OG0000933	Praw.g_00102	Prae.g_01752
OG0000934	Praw.g_00100	Prae.g_01754
OG0000935	Praw.g_00099	Prae.g_01755
OG0000936	Praw.g_00098	Prae.g_01756
OG0000937	Praw.g_00097	Prae.g_01757
OG0000938	Praw.g_00095	Prae.g_01759
OG0000939	Praw.g_00094	Prae.g_01760
OG0000940	Praw.g_00087	Prae.g_01768
OG0000941	Praw.g_00085	Prae.g_01770
OG0000942	Praw.g_00083	Prae.g_01772
OG0000943	Praw.g_00082	Prae.g_01773
OG0000944	Praw.g_00081	Prae.g_01774
OG0000945	Praw.g_00080	Prae.g_01775
OG0000946	Praw.g_00076	Prae.g_01779
OG0000947	Praw.g_00074	Prae.g_01781
OG0000948	Praw.g_00073	Prae.g_01782
OG0000949	Praw.g_00070	Prae.g_01785
OG0000950	Praw.g_00065	Prae.g_01790
OG0000951	Praw.g_00061	Prae.g_01794
OG0000952	Praw.g_00057	Prae.g_01798
OG0000953	Praw.g_00054	Prae.g_01801
OG0000954	Praw.g_00050	Prae.g_01805
OG0000955	Praw.g_00049	Prae.g_01806
OG0000956	Praw.g_00047	Prae.g_01808
OG0000957	Praw.g_00041	Prae.g_01813
OG0000958	Praw.g_00040	Prae.g_01814
OG0000959	Praw.g_00036	Prae.g_01818
OG0000960	Praw.g_00035	Prae.g_01819
OG0000961	Praw.g_00033	Prae.g_01821
OG0000962	Praw.g_00031	Prae.g_01823
OG0000963	Praw.g_00027	Prae.g_01827
OG0000964	Praw.g_00026	Prae.g_01828
OG0000965	Praw.g_00025	Prae.g_01829
OG0000966	Praw.g_00018	Prae.g_01836
OG0000967	Praw.g_00014	Prae.g_01840
OG0000968	Praw.g_00012	Prae.g_01842
OG0000969	Praw.g_00011	Prae.g_01843
OG0000970	Praw.g_00010	Prae.g_01844
OG0000971	Praw.g_00009	Prae.g_01845
OG0000972	Praw.g_00008	Prae.g_01846
OG0000973	Praw.g_00007	Prae.g_01847
OG0000974	Praw.g_00006	Prae.g_01848
OG0000975	Praw.g_00005	Prae.g_01849
OG0000976	Praw.g_00004	Prae.g_01850
OG0000977	Praw.g_00003	Prae.g_01851
OG0000978	Praw.g_00002	Prae.g_01852
OG0000979	Praw.g_01192	Prae.g_01855
OG0000980	Praw.g_01190	Prae.g_01857
OG0000981	Praw.g_01188	Prae.g_01859
OG0000982	Praw.g_01186	Prae.g_01861
OG0000983	Praw.g_01185	Prae.g_01862
OG0000984	Praw.g_01184	Prae.g_01863
OG0000985	Praw.g_01181	Prae.g_01866
OG0000986	Praw.g_01179	Prae.g_01868
OG0000987	Praw.g_01178	Prae.g_01869
OG0000988	Praw.g_01175	Prae.g_01872
OG0000989	Praw.g_01171	Prae.g_01876
OG0000990	Praw.g_01168	Prae.g_01879
OG0000991	Praw.g_01167	Prae.g_01880
OG0000992	Praw.g_01165	Prae.g_01882
OG0000993	Praw.g_01164	Prae.g_01883
OG0000994	Praw.g_01163	Prae.g_01884
OG0000995	Praw.g_01159	Prae.g_01888
OG0000996	Praw.g_01158	Prae.g_01889
OG0000997	Praw.g_01157	Prae.g_01890
OG0000998	Praw.g_01155	Prae.g_01892
OG0000999	Praw.g_01154	Prae.g_01893
OG0001000	Praw.g_01151	Prae.g_01896
OG0001001	Praw.g_01149	Prae.g_01898
OG0001002	Praw.g_01145	Prae.g_01902
OG0001003	Praw.g_01144	Prae.g_01903
OG0001004	Praw.g_01143	Prae.g_01904
OG0001005	Praw.g_01142	Prae.g_01905
OG0001006	Praw.g_01138	Prae.g_01909
OG0001007	Praw.g_01136	Prae.g_01911
OG0001008	Praw.g_00710	Prae.g_00411
OG0001009	Praw.g_01401	Prae.g_00027
OG0001010	Praw.g_01400	Prae.g_00028
OG0001011	Praw.g_01399	Prae.g_00029
OG0001012	Praw.g_01385	Prae.g_00045
OG0001013	Praw.g_01380	Prae.g_00050
OG0001014	Praw.g_01377	Prae.g_00053
OG0001015	Praw.g_01376	Prae.g_00054
OG0001016	Praw.g_01361	Prae.g_00073
OG0001017	Praw.g_01357	Prae.g_00077
OG0001018	Praw.g_01354	Prae.g_00080
OG0001019	Praw.g_01345	Prae.g_00089
OG0001020	Praw.g_01344	Prae.g_00090
OG0001021	Praw.g_01343	Prae.g_00091
OG0001022	Praw.g_01341	Prae.g_00094
OG0001023	Praw.g_01340	Prae.g_00095
OG0001024	Praw.g_01337	Prae.g_00098
OG0001025	Praw.g_01331	Prae.g_00104
OG0001026	Praw.g_01324	Prae.g_00110
OG0001027	Praw.g_01323	Prae.g_00111
OG0001028	Praw.g_01321	Prae.g_00113
OG0001029	Praw.g_01320	Prae.g_00115
OG0001030	Praw.g_01305	Prae.g_00130
OG0001031	Praw.g_01249	Prae.g_00189
OG0001032	Praw.g_01248	Prae.g_00190
OG0001033	Praw.g_01227	Prae.g_00211
OG0001034	Praw.g_01199	Prae.g_00239
OG0001035	Praw.g_00879	Prae.g_00257
OG0001036	Praw.g_00875	Prae.g_00262
OG0001037	Praw.g_00874	Prae.g_00263
OG0001038	Praw.g_00856	Prae.g_00279
OG0001039	Praw.g_00853	Prae.g_00282
OG0001040	Praw.g_00851	Prae.g_00284
OG0001041	Praw.g_00847	Prae.g_00288
OG0001042	Praw.g_00830	Prae.g_00305
OG0001043	Praw.g_00829	Prae.g_00306
OG0001044	Praw.g_00797	Prae.g_00334
OG0001045	Praw.g_00789	Prae.g_00342
OG0001046	Praw.g_00754	Prae.g_00379
OG0001047	Praw.g_00708	Prae.g_00413
OG0001048	Praw.g_00707	Prae.g_00414
OG0001049	Praw.g_00705	Prae.g_00416
OG0001050	Praw.g_00704	Prae.g_00417
OG0001051	Praw.g_00703	Prae.g_00418
OG0001052	Praw.g_00676	Prae.g_00445
OG0001053	Praw.g_00665	Prae.g_00457
OG0001054	Praw.g_00650	Prae.g_00472
OG0001055	Praw.g_00631	Prae.g_00491
OG0001056	Praw.g_00612	Prae.g_00511
OG0001057	Praw.g_00607	Prae.g_00516
OG0001058	Praw.g_00599	Prae.g_00524
OG0001059	Praw.g_00595	Prae.g_00528
OG0001060	Praw.g_00588	Prae.g_00535
OG0001061	Praw.g_00575	Prae.g_00548
OG0001062	Praw.g_01923	Prae.g_00550
OG0001063	Praw.g_01925	Prae.g_00552
OG0001064	Praw.g_01926	Prae.g_00553
OG0001065	Praw.g_01927	Prae.g_00554
OG0001066	Praw.g_01928	Prae.g_00555
OG0001067	Praw.g_01929	Prae.g_00556
OG0001068	Praw.g_01930	Prae.g_00557
OG0001069	Praw.g_01931	Prae.g_00558
OG0001070	Praw.g_01934	Prae.g_00561
OG0001071	Praw.g_01935	Prae.g_00562
OG0001073	Praw.g_00140	Prae.g_00578
OG0001074	Praw.g_00151	Prae.g_00589
OG0001075	Praw.g_00152	Prae.g_00590
OG0001076	Praw.g_00160	Prae.g_00598
OG0001077	Praw.g_00164	Prae.g_00602
OG0001078	Praw.g_01886	Prae.g_00610
OG0001079	Praw.g_01875	Prae.g_00621
OG0001080	Praw.g_01869	Prae.g_00627
OG0001081	Praw.g_01867	Prae.g_00629
OG0001082	Praw.g_01866	Prae.g_00630
OG0001083	Praw.g_01861	Prae.g_00635
OG0001084	Praw.g_01860	Prae.g_00636
OG0001085	Praw.g_01852	Prae.g_00644
OG0001086	Praw.g_01851	Prae.g_00645
OG0001087	Praw.g_01834	Prae.g_00662
OG0001088	Praw.g_01833	Prae.g_00663
OG0001089	Praw.g_01825	Prae.g_00671
OG0001090	Praw.g_01808	Prae.g_00712
OG0001091	Praw.g_01806	Prae.g_00714
OG0001092	Praw.g_01805	Prae.g_00715
OG0001093	Praw.g_01800	Prae.g_00720
OG0001094	Praw.g_01703	Prae.g_00800
OG0001095	Praw.g_01684	Prae.g_00819
OG0001096	Praw.g_01671	Prae.g_00832
OG0001097	Praw.g_01654	Prae.g_00850
OG0001098	Praw.g_01639	Prae.g_00865
OG0001099	Praw.g_01608	Prae.g_00897
OG0001100	Praw.g_01604	Prae.g_00901
OG0001101	Praw.g_01602	Prae.g_00903
OG0001102	Praw.g_01600	Prae.g_00905
OG0001103	Praw.g_01598	Prae.g_00907
OG0001104	Praw.g_01576	Prae.g_00928
OG0001105	Praw.g_01572	Prae.g_00932
OG0001106	Praw.g_01548	Prae.g_00955
OG0001107	Praw.g_01541	Prae.g_00962
OG0001108	Praw.g_01537	Prae.g_00966
OG0001109	Praw.g_01536	Prae.g_00967
OG0001110	Praw.g_01534	Prae.g_00969
OG0001111	Praw.g_01533	Prae.g_00970
OG0001112	Praw.g_01532	Prae.g_00971
OG0001113	Praw.g_01531	Prae.g_00972
OG0001114	Praw.g_01530	Prae.g_00973
OG0001115	Praw.g_01528	Prae.g_00975
OG0001116	Praw.g_01527	Prae.g_00976
OG0001117	Praw.g_01526	Prae.g_00977
OG0001118	Praw.g_01525	Prae.g_00978
OG0001119	Praw.g_01524	Prae.g_00979
OG0001120	Praw.g_01522	Prae.g_00981
OG0001121	Praw.g_00199	Prae.g_01128
OG0001121	Praw.g_01519	Prae.g_00984
OG0001122	Praw.g_01495	Prae.g_01012
OG0001123	Praw.g_01491	Prae.g_01016
OG0001124	Praw.g_01489	Prae.g_01018
OG0001125	Praw.g_01488	Prae.g_01019
OG0001126	Praw.g_01478	Prae.g_01029
OG0001127	Praw.g_01477	Prae.g_01030
OG0001128	Praw.g_01475	Prae.g_01032
OG0001129	Praw.g_01474	Prae.g_01033
OG0001130	Praw.g_01473	Prae.g_01034
OG0001131	Praw.g_01437	Prae.g_01072
OG0001132	Praw.g_01427	Prae.g_01081
OG0001133	Praw.g_00187	Prae.g_01115
OG0001134	Praw.g_00201	Prae.g_01130
OG0001135	Praw.g_00204	Prae.g_01133
OG0001136	Praw.g_00231	Prae.g_01160
OG0001137	Praw.g_00242	Prae.g_01171
OG0001138	Praw.g_00260	Prae.g_01189
OG0001139	Praw.g_00261	Prae.g_01190
OG0001140	Praw.g_00262	Prae.g_01191
OG0001141	Praw.g_00263	Prae.g_01192
OG0001142	Praw.g_00264	Prae.g_01193
