Orthogroup	Pran	Prbg
OG0000566	Pran.g_01562	Prbg.g_00336
OG0000567	Pran.g_01561	Prbg.g_00337
OG0000568	Pran.g_01560	Prbg.g_00338
OG0000569	Pran.g_01557	Prbg.g_00340
OG0000570	Pran.g_01556	Prbg.g_00341
OG0000571	Pran.g_01554	Prbg.g_00343
OG0000572	Pran.g_01553	Prbg.g_00345
OG0000573	Pran.g_01552	Prbg.g_00346
OG0000574	Pran.g_01551	Prbg.g_00347
OG0000575	Pran.g_01550	Prbg.g_00349
OG0000576	Pran.g_01549	Prbg.g_00350
OG0000577	Pran.g_01548	Prbg.g_01427
OG0000578	Pran.g_01547	Prbg.g_01426
OG0000579	Pran.g_01546	Prbg.g_01425
OG0000580	Pran.g_01545	Prbg.g_01424
OG0000581	Pran.g_01544	Prbg.g_01423
OG0000582	Pran.g_01543	Prbg.g_01422
OG0000583	Pran.g_01542	Prbg.g_01421
OG0000584	Pran.g_01540	Prbg.g_01419
OG0000585	Pran.g_01539	Prbg.g_01418
OG0000586	Pran.g_01538	Prbg.g_01416
OG0000587	Pran.g_01537	Prbg.g_01415
OG0000588	Pran.g_01536	Prbg.g_01414
OG0000589	Pran.g_01535	Prbg.g_01413
OG0000590	Pran.g_01534	Prbg.g_01412
OG0000591	Pran.g_01533	Prbg.g_01411
OG0000592	Pran.g_01532	Prbg.g_01410
OG0000593	Pran.g_01531	Prbg.g_01409
OG0000594	Pran.g_01530	Prbg.g_01408
OG0000595	Pran.g_01529	Prbg.g_01407
OG0000596	Pran.g_01528	Prbg.g_01406
OG0000597	Pran.g_01524	Prbg.g_01402
OG0000598	Pran.g_01523	Prbg.g_01401
OG0000599	Pran.g_01522	Prbg.g_01400
OG0000600	Pran.g_01521	Prbg.g_01399
OG0000601	Pran.g_01520	Prbg.g_01398
OG0000602	Pran.g_01519	Prbg.g_01397
OG0000603	Pran.g_01518	Prbg.g_01396
OG0000604	Pran.g_01517	Prbg.g_01395
OG0000605	Pran.g_01516	Prbg.g_01394
OG0000606	Pran.g_01515	Prbg.g_01393
OG0000607	Pran.g_01514	Prbg.g_01391
OG0000608	Pran.g_01513	Prbg.g_01390
OG0000609	Pran.g_01511	Prbg.g_01388
OG0000610	Pran.g_01510	Prbg.g_01387
OG0000611	Pran.g_01508	Prbg.g_01111
OG0000612	Pran.g_01507	Prbg.g_01112
OG0000613	Pran.g_01505	Prbg.g_01114
OG0000614	Pran.g_01499	Prbg.g_01120
OG0000615	Pran.g_01498	Prbg.g_01121
OG0000616	Pran.g_01497	Prbg.g_01122
OG0000617	Pran.g_01495	Prbg.g_01125
OG0000618	Pran.g_01494	Prbg.g_01126
OG0000619	Pran.g_01493	Prbg.g_01127
OG0000620	Pran.g_01491	Prbg.g_01129
OG0000621	Pran.g_01490	Prbg.g_01130
OG0000622	Pran.g_01489	Prbg.g_01131
OG0000623	Pran.g_01488	Prbg.g_01132
OG0000624	Pran.g_01486	Prbg.g_01135
OG0000625	Pran.g_01485	Prbg.g_01136
OG0000626	Pran.g_01484	Prbg.g_01137
OG0000627	Pran.g_01483	Prbg.g_01140
OG0000628	Pran.g_01482	Prbg.g_01141
OG0000629	Pran.g_01481	Prbg.g_01142
OG0000630	Pran.g_01479	Prbg.g_01144
OG0000631	Pran.g_01478	Prbg.g_01146
OG0000632	Pran.g_01472	Prbg.g_01939
OG0000633	Pran.g_01471	Prbg.g_01070
OG0000634	Pran.g_01459	Prbg.g_01152
OG0000635	Pran.g_01457	Prbg.g_01374
OG0000636	Pran.g_01456	Prbg.g_01373
OG0000637	Pran.g_01454	Prbg.g_01371
OG0000638	Pran.g_01453	Prbg.g_01370
OG0000639	Pran.g_01452	Prbg.g_01369
OG0000640	Pran.g_01451	Prbg.g_01368
OG0000641	Pran.g_01450	Prbg.g_01367
OG0000642	Pran.g_01449	Prbg.g_01366
OG0000643	Pran.g_01448	Prbg.g_01365
OG0000644	Pran.g_01446	Prbg.g_01363
OG0000645	Pran.g_01445	Prbg.g_01361
OG0000646	Pran.g_01444	Prbg.g_01360
OG0000647	Pran.g_01443	Prbg.g_01359
OG0000648	Pran.g_01442	Prbg.g_01358
OG0000649	Pran.g_01441	Prbg.g_01357
OG0000650	Pran.g_01440	Prbg.g_01356
OG0000651	Pran.g_01439	Prbg.g_01355
OG0000652	Pran.g_01437	Prbg.g_01353
OG0000653	Pran.g_01418	Prbg.g_01541
OG0000654	Pran.g_01415	Prbg.g_00006
OG0000655	Pran.g_01405, Pran.g_01763	Prbg.g_00357
OG0000656	Pran.g_01400	Prbg.g_00461
OG0000657	Pran.g_01378	Prbg.g_00366
OG0000658	Pran.g_01377	Prbg.g_00365
OG0000659	Pran.g_01376	Prbg.g_00364
OG0000660	Pran.g_01365	Prbg.g_00114
OG0000661	Pran.g_01356	Prbg.g_01254
OG0000662	Pran.g_01354	Prbg.g_01258
OG0000663	Pran.g_01352	Prbg.g_01260
OG0000664	Pran.g_01351	Prbg.g_01261
OG0000665	Pran.g_01350	Prbg.g_01262
OG0000666	Pran.g_01349	Prbg.g_01375
OG0000667	Pran.g_01348	Prbg.g_01154
OG0000668	Pran.g_01347	Prbg.g_01155
OG0000669	Pran.g_01346	Prbg.g_01156
OG0000670	Pran.g_01344	Prbg.g_01158
OG0000671	Pran.g_01343	Prbg.g_01159
OG0000672	Pran.g_01342	Prbg.g_01160
OG0000673	Pran.g_01341	Prbg.g_01161
OG0000674	Pran.g_01340	Prbg.g_01162
OG0000675	Pran.g_01339	Prbg.g_01163
OG0000676	Pran.g_01337	Prbg.g_01165
OG0000677	Pran.g_01335	Prbg.g_01167
OG0000678	Pran.g_01334	Prbg.g_01168
OG0000679	Pran.g_01333	Prbg.g_01169
OG0000680	Pran.g_01332	Prbg.g_01170
OG0000681	Pran.g_01331	Prbg.g_01171
OG0000682	Pran.g_01330	Prbg.g_01172
OG0000683	Pran.g_01329	Prbg.g_01173
OG0000684	Pran.g_01328	Prbg.g_01175
OG0000685	Pran.g_01327	Prbg.g_01176
OG0000686	Pran.g_01326	Prbg.g_01177
OG0000687	Pran.g_01325	Prbg.g_01178
OG0000688	Pran.g_01324	Prbg.g_01179
OG0000689	Pran.g_01323	Prbg.g_01180
OG0000690	Pran.g_01322	Prbg.g_01181
OG0000691	Pran.g_01320	Prbg.g_01183
OG0000692	Pran.g_01319	Prbg.g_01184
OG0000693	Pran.g_01318	Prbg.g_01185
OG0000694	Pran.g_01317	Prbg.g_01186
OG0000695	Pran.g_01316	Prbg.g_01187
OG0000696	Pran.g_01315	Prbg.g_01188
OG0000697	Pran.g_01313	Prbg.g_01190
OG0000698	Pran.g_01312	Prbg.g_01191
OG0000699	Pran.g_01309	Prbg.g_01195
OG0000700	Pran.g_01308	Prbg.g_01196
OG0000701	Pran.g_01307	Prbg.g_01198
OG0000702	Pran.g_01306	Prbg.g_01199
OG0000703	Pran.g_01305	Prbg.g_01200
OG0000704	Pran.g_01304	Prbg.g_01201
OG0000705	Pran.g_01302	Prbg.g_01203
OG0000706	Pran.g_01301	Prbg.g_01204
OG0000707	Pran.g_01300	Prbg.g_01205
OG0000708	Pran.g_01299	Prbg.g_01206
OG0000709	Pran.g_01298	Prbg.g_01207
OG0000710	Pran.g_01297	Prbg.g_01208
OG0000711	Pran.g_01296	Prbg.g_01209
OG0000712	Pran.g_01295	Prbg.g_01210
OG0000713	Pran.g_01294	Prbg.g_01211
OG0000714	Pran.g_01292	Prbg.g_01215
OG0000715	Pran.g_01291	Prbg.g_01216
OG0000716	Pran.g_01290	Prbg.g_01217
OG0000717	Pran.g_01289	Prbg.g_01218
OG0000718	Pran.g_01287	Prbg.g_01219
OG0000719	Pran.g_01285	Prbg.g_01221
OG0000720	Pran.g_01283	Prbg.g_01225
OG0000721	Pran.g_01282	Prbg.g_01226
OG0000722	Pran.g_00413	Prbg.g_01062
OG0000723	Pran.g_00418	Prbg.g_01067
OG0000724	Pran.g_00421	Prbg.g_01073
OG0000725	Pran.g_00422	Prbg.g_01075
OG0000726	Pran.g_00423	Prbg.g_01076
OG0000727	Pran.g_00424	Prbg.g_01078
OG0000728	Pran.g_00425	Prbg.g_01079
OG0000729	Pran.g_00426	Prbg.g_01081
OG0000730	Pran.g_00427	Prbg.g_01082
OG0000731	Pran.g_00429	Prbg.g_01084
OG0000732	Pran.g_00430	Prbg.g_01085
OG0000733	Pran.g_00431	Prbg.g_01086
OG0000734	Pran.g_00432	Prbg.g_01087
OG0000735	Pran.g_00433	Prbg.g_01088
OG0000736	Pran.g_00435	Prbg.g_01090
OG0000737	Pran.g_00436	Prbg.g_01091
OG0000738	Pran.g_00438	Prbg.g_01093
OG0000739	Pran.g_00439	Prbg.g_01094
OG0000740	Pran.g_00440	Prbg.g_01095
OG0000741	Pran.g_00442	Prbg.g_01097
OG0000742	Pran.g_00443	Prbg.g_01098
OG0000743	Pran.g_00446	Prbg.g_01102
OG0000744	Pran.g_00447	Prbg.g_01103
OG0000745	Pran.g_00449	Prbg.g_01105
OG0000746	Pran.g_00450	Prbg.g_01106
OG0000747	Pran.g_00451	Prbg.g_01107
OG0000748	Pran.g_00452	Prbg.g_01108
OG0000749	Pran.g_00453	Prbg.g_01109
OG0000750	Pran.g_00454	Prbg.g_01110
OG0000751	Pran.g_00456	Prbg.g_01383
OG0000752	Pran.g_00457	Prbg.g_01382
OG0000753	Pran.g_00458	Prbg.g_01381
OG0000754	Pran.g_00459	Prbg.g_01380
OG0000755	Pran.g_00461	Prbg.g_01378
OG0000756	Pran.g_00462	Prbg.g_01377
OG0000757	Pran.g_00463	Prbg.g_01376
OG0000758	Pran.g_00464	Prbg.g_01263
OG0000759	Pran.g_00465	Prbg.g_01264
OG0000760	Pran.g_00466	Prbg.g_01265
OG0000761	Pran.g_00467	Prbg.g_01266
OG0000762	Pran.g_00469	Prbg.g_01268
OG0000763	Pran.g_00470	Prbg.g_01269
OG0000764	Pran.g_00471	Prbg.g_01270
OG0000765	Pran.g_00472	Prbg.g_01271
OG0000766	Pran.g_00473	Prbg.g_01272
OG0000767	Pran.g_00474	Prbg.g_01273
OG0000768	Pran.g_00475	Prbg.g_01274
OG0000769	Pran.g_00476	Prbg.g_01275
OG0000770	Pran.g_00477	Prbg.g_01277
OG0000771	Pran.g_00478	Prbg.g_01278
OG0000772	Pran.g_00479	Prbg.g_01337
OG0000773	Pran.g_00481	Prbg.g_01280
OG0000774	Pran.g_00482	Prbg.g_01281
OG0000775	Pran.g_00483	Prbg.g_01282
OG0000776	Pran.g_00484	Prbg.g_01284
OG0000777	Pran.g_00485	Prbg.g_01285
OG0000778	Pran.g_00486	Prbg.g_01286
OG0000779	Pran.g_00488	Prbg.g_01288
OG0000780	Pran.g_00489	Prbg.g_01289
OG0000781	Pran.g_00490	Prbg.g_01290
OG0000782	Pran.g_00492	Prbg.g_01292
OG0000783	Pran.g_00493	Prbg.g_01293
OG0000784	Pran.g_00494	Prbg.g_01294
OG0000785	Pran.g_00495	Prbg.g_01295
OG0000786	Pran.g_00496	Prbg.g_01296
OG0000787	Pran.g_00498	Prbg.g_01298
OG0000788	Pran.g_00499	Prbg.g_01299
OG0000789	Pran.g_00500	Prbg.g_01300
OG0000790	Pran.g_00501	Prbg.g_01301
OG0000791	Pran.g_00502	Prbg.g_01302
OG0000792	Pran.g_00503	Prbg.g_01552
OG0000793	Pran.g_00504	Prbg.g_01304
OG0000794	Pran.g_00505	Prbg.g_01305
OG0000795	Pran.g_00506	Prbg.g_01306
OG0000796	Pran.g_00508	Prbg.g_01309
OG0000797	Pran.g_00510	Prbg.g_01310
OG0000798	Pran.g_00511	Prbg.g_01311
OG0000799	Pran.g_00512	Prbg.g_01312
OG0000800	Pran.g_00513	Prbg.g_01313
OG0000801	Pran.g_00514	Prbg.g_01314
OG0000802	Pran.g_00516	Prbg.g_01316
OG0000803	Pran.g_00517	Prbg.g_01317
OG0000804	Pran.g_00537	Prbg.g_01321
OG0000805	Pran.g_00539	Prbg.g_01323
OG0000806	Pran.g_00540	Prbg.g_01324
OG0000807	Pran.g_00541	Prbg.g_01325
OG0000808	Pran.g_00542	Prbg.g_01326
OG0000809	Pran.g_00546	Prbg.g_01332
OG0000810	Pran.g_00547	Prbg.g_01334
OG0000811	Pran.g_00548	Prbg.g_01335
OG0000812	Pran.g_00549	Prbg.g_01336
OG0000813	Pran.g_00550	Prbg.g_01339
OG0000814	Pran.g_00551	Prbg.g_01340
OG0000815	Pran.g_00552	Prbg.g_01341
OG0000816	Pran.g_00554	Prbg.g_01344
OG0000817	Pran.g_00557	Prbg.g_01245
OG0000818	Pran.g_00558	Prbg.g_01244
OG0000819	Pran.g_00560	Prbg.g_01242
OG0000820	Pran.g_00561	Prbg.g_01241
OG0000821	Pran.g_00562	Prbg.g_01240
OG0000822	Pran.g_00563	Prbg.g_01239
OG0000823	Pran.g_00566	Prbg.g_01236
OG0000824	Pran.g_00567	Prbg.g_01235
OG0000825	Pran.g_00569	Prbg.g_01233
OG0000826	Pran.g_00570	Prbg.g_01232
OG0000827	Pran.g_00571	Prbg.g_01231
OG0000828	Pran.g_00573	Prbg.g_01229
OG0000829	Pran.g_00154	Prbg.g_00141
OG0000830	Pran.g_00144	Prbg.g_00022
OG0000831	Pran.g_00141	Prbg.g_01534
OG0000832	Pran.g_00140	Prbg.g_00361
OG0000833	Pran.g_00133	Prbg.g_00455
OG0000834	Pran.g_00129	Prbg.g_01528
OG0000835	Pran.g_00125	Prbg.g_00123
OG0000836	Pran.g_00123	Prbg.g_01555
OG0000837	Pran.g_00110	Prbg.g_00528
OG0000838	Pran.g_00092	Prbg.g_00750
OG0000839	Pran.g_00091	Prbg.g_00751
OG0000840	Pran.g_00085	Prbg.g_00011
OG0000841	Pran.g_00078	Prbg.g_01508
OG0000842	Pran.g_00075	Prbg.g_01502
OG0000843	Pran.g_00073	Prbg.g_01500
OG0000844	Pran.g_00072	Prbg.g_01499
OG0000845	Pran.g_00071	Prbg.g_01498
OG0000846	Pran.g_00070	Prbg.g_01497
OG0000847	Pran.g_00069	Prbg.g_01496
OG0000848	Pran.g_00068	Prbg.g_01495
OG0000849	Pran.g_00067	Prbg.g_01494
OG0000850	Pran.g_00066	Prbg.g_01493
OG0000851	Pran.g_00064	Prbg.g_01490
OG0000852	Pran.g_00061	Prbg.g_01487
OG0000853	Pran.g_00059	Prbg.g_01485
OG0000854	Pran.g_00058	Prbg.g_01484
OG0000855	Pran.g_00057	Prbg.g_01483
OG0000856	Pran.g_00056	Prbg.g_01482
OG0000857	Pran.g_00055	Prbg.g_01481
OG0000858	Pran.g_00053	Prbg.g_01478
OG0000859	Pran.g_00052	Prbg.g_01477
OG0000860	Pran.g_00051	Prbg.g_01476
OG0000861	Pran.g_00050	Prbg.g_01475
OG0000862	Pran.g_00049	Prbg.g_01474
OG0000863	Pran.g_00048	Prbg.g_01472
OG0000864	Pran.g_00047	Prbg.g_01471
OG0000865	Pran.g_00046	Prbg.g_01470
OG0000866	Pran.g_00045	Prbg.g_01469
OG0000867	Pran.g_00042	Prbg.g_01467
OG0000868	Pran.g_00040	Prbg.g_01465
OG0000869	Pran.g_00039	Prbg.g_01464
OG0000870	Pran.g_00038	Prbg.g_01461
OG0000871	Pran.g_00037	Prbg.g_01460
OG0000872	Pran.g_00036	Prbg.g_01458
OG0000873	Pran.g_00035	Prbg.g_01457
OG0000874	Pran.g_00034	Prbg.g_01456
OG0000875	Pran.g_00033	Prbg.g_01454
OG0000876	Pran.g_00031	Prbg.g_01452
OG0000877	Pran.g_00030	Prbg.g_01451
OG0000878	Pran.g_00029	Prbg.g_01450
OG0000879	Pran.g_00028	Prbg.g_01449
OG0000880	Pran.g_00027	Prbg.g_01448
OG0000881	Pran.g_00026	Prbg.g_01447
OG0000882	Pran.g_00025	Prbg.g_01446
OG0000883	Pran.g_00024	Prbg.g_01445
OG0000884	Pran.g_00023	Prbg.g_01444
OG0000885	Pran.g_00022	Prbg.g_01443
OG0000886	Pran.g_00021	Prbg.g_01442
OG0000887	Pran.g_00020	Prbg.g_01441
OG0000888	Pran.g_00019	Prbg.g_01440
OG0000889	Pran.g_00018	Prbg.g_01439
OG0000890	Pran.g_00017	Prbg.g_01438
OG0000891	Pran.g_00016	Prbg.g_01437
OG0000892	Pran.g_00015	Prbg.g_01436
OG0000893	Pran.g_00014	Prbg.g_01435
OG0000894	Pran.g_00012	Prbg.g_01434
OG0000895	Pran.g_00011	Prbg.g_01433
OG0000896	Pran.g_00009	Prbg.g_01431
OG0000897	Pran.g_00008	Prbg.g_01430
OG0000898	Pran.g_00007	Prbg.g_01429
OG0000899	Pran.g_00006	Prbg.g_01428
OG0000900	Pran.g_00004	Prbg.g_00351
OG0000901	Pran.g_00899	Prbg.g_01576
OG0000902	Pran.g_00887	Prbg.g_00466
OG0000903	Pran.g_00886	Prbg.g_00467
OG0000904	Pran.g_00885	Prbg.g_00468
OG0000905	Pran.g_00884	Prbg.g_00469
OG0000906	Pran.g_00883	Prbg.g_00470
OG0000907	Pran.g_00881	Prbg.g_00472
OG0000908	Pran.g_00880	Prbg.g_00473
OG0000909	Pran.g_00879	Prbg.g_00474
OG0000910	Pran.g_00878	Prbg.g_00475
OG0000911	Pran.g_00877	Prbg.g_00476
OG0000912	Pran.g_00874	Prbg.g_00479
OG0000913	Pran.g_00873	Prbg.g_00480
OG0000914	Pran.g_00872	Prbg.g_00481
OG0000915	Pran.g_00870	Prbg.g_00484
OG0000916	Pran.g_00869	Prbg.g_00485
OG0000917	Pran.g_00868	Prbg.g_00486
OG0000918	Pran.g_00867	Prbg.g_00487
OG0000919	Pran.g_00866	Prbg.g_00488
OG0000920	Pran.g_00865	Prbg.g_00489
OG0000921	Pran.g_00863	Prbg.g_00492
OG0000922	Pran.g_00862	Prbg.g_00493
OG0000923	Pran.g_00855	Prbg.g_00505
OG0000925	Pran.g_00854	Prbg.g_00501
OG0000926	Pran.g_00853	Prbg.g_00218
OG0000927	Pran.g_00852	Prbg.g_01551
OG0000928	Pran.g_00850	Prbg.g_00690
OG0000929	Pran.g_00848	Prbg.g_01529
OG0000930	Pran.g_00847	Prbg.g_01511
OG0000931	Pran.g_00846	Prbg.g_01223
OG0000932	Pran.g_00843	Prbg.g_01548
OG0000933	Pran.g_00839	Prbg.g_00531
OG0000934	Pran.g_00838	Prbg.g_00532
OG0000935	Pran.g_00837	Prbg.g_00533
OG0000936	Pran.g_00836	Prbg.g_00534
OG0000937	Pran.g_00835	Prbg.g_00535
OG0000938	Pran.g_00834	Prbg.g_00536
OG0000939	Pran.g_00833	Prbg.g_00537
OG0000940	Pran.g_00832	Prbg.g_00538
OG0000941	Pran.g_00831	Prbg.g_00539
OG0000942	Pran.g_00830	Prbg.g_00540
OG0000943	Pran.g_00829	Prbg.g_00541
OG0000944	Pran.g_00828	Prbg.g_00542
OG0000945	Pran.g_00827	Prbg.g_00543
OG0000946	Pran.g_00826	Prbg.g_00544
OG0000947	Pran.g_00825	Prbg.g_00545
OG0000948	Pran.g_00824	Prbg.g_00546
OG0000949	Pran.g_00823	Prbg.g_00547
OG0000950	Pran.g_00822	Prbg.g_01829
OG0000951	Pran.g_00751	Prbg.g_00574
OG0000952	Pran.g_00750	Prbg.g_00575
OG0000953	Pran.g_00749	Prbg.g_00576
OG0000954	Pran.g_00748	Prbg.g_00577
OG0000955	Pran.g_00747	Prbg.g_00578
OG0000956	Pran.g_00745	Prbg.g_00580
OG0000957	Pran.g_00744	Prbg.g_00581
OG0000958	Pran.g_00743	Prbg.g_00582
OG0000959	Pran.g_00742	Prbg.g_00583
OG0000960	Pran.g_00741	Prbg.g_00584
OG0000961	Pran.g_00740	Prbg.g_00585
OG0000962	Pran.g_00739	Prbg.g_00586
OG0000963	Pran.g_00738	Prbg.g_00587
OG0000964	Pran.g_00737	Prbg.g_00588
OG0000965	Pran.g_00735	Prbg.g_00589
OG0000966	Pran.g_00734	Prbg.g_00590
OG0000967	Pran.g_00731	Prbg.g_00593
OG0000968	Pran.g_00730	Prbg.g_00594
OG0000969	Pran.g_00729	Prbg.g_00595
OG0000970	Pran.g_00728	Prbg.g_00596
OG0000971	Pran.g_00727	Prbg.g_00597
OG0000972	Pran.g_00726	Prbg.g_00598
OG0000973	Pran.g_00724	Prbg.g_00600
OG0000974	Pran.g_00723	Prbg.g_00601
OG0000975	Pran.g_00722	Prbg.g_00602
OG0000976	Pran.g_00721	Prbg.g_00603
OG0000977	Pran.g_00720	Prbg.g_00604
OG0000978	Pran.g_00719	Prbg.g_00605
OG0000979	Pran.g_00718	Prbg.g_00606
OG0000980	Pran.g_00717	Prbg.g_00607
OG0000981	Pran.g_00716	Prbg.g_00608
OG0000982	Pran.g_00715	Prbg.g_00609
OG0000983	Pran.g_00714	Prbg.g_00610
OG0000984	Pran.g_00710	Prbg.g_00614
OG0000985	Pran.g_00709	Prbg.g_00615
OG0000986	Pran.g_00708	Prbg.g_00616
OG0000987	Pran.g_00706	Prbg.g_00618
OG0000988	Pran.g_00705	Prbg.g_00619
OG0000989	Pran.g_00704	Prbg.g_00620
OG0000990	Pran.g_00703	Prbg.g_00621
OG0000991	Pran.g_00702	Prbg.g_00622
OG0000992	Pran.g_00701	Prbg.g_00623
OG0000993	Pran.g_00700	Prbg.g_00624
OG0000994	Pran.g_00699	Prbg.g_00625
OG0000995	Pran.g_00698	Prbg.g_00626
OG0000996	Pran.g_00697	Prbg.g_00627
OG0000997	Pran.g_00695	Prbg.g_00629
OG0000998	Pran.g_00692	Prbg.g_00635
OG0000999	Pran.g_00690	Prbg.g_00637
OG0001000	Pran.g_00689	Prbg.g_00639
OG0001001	Pran.g_00688	Prbg.g_00641
OG0001002	Pran.g_00686	Prbg.g_00643
OG0001003	Pran.g_00685	Prbg.g_00644
OG0001004	Pran.g_00684	Prbg.g_00645
OG0001005	Pran.g_00683	Prbg.g_00646
OG0001006	Pran.g_00681	Prbg.g_00648
OG0001007	Pran.g_00680	Prbg.g_00649
OG0001008	Pran.g_00679	Prbg.g_00650
OG0001009	Pran.g_00678	Prbg.g_00651
OG0001010	Pran.g_00677	Prbg.g_00652
OG0001011	Pran.g_00676	Prbg.g_00653
OG0001012	Pran.g_00675	Prbg.g_00654
OG0001013	Pran.g_00674	Prbg.g_00655
OG0001014	Pran.g_00673	Prbg.g_00656
OG0001015	Pran.g_00672	Prbg.g_00657
OG0001016	Pran.g_00671	Prbg.g_00658
OG0001017	Pran.g_00670	Prbg.g_00659
OG0001018	Pran.g_00669	Prbg.g_00660
OG0001019	Pran.g_00668	Prbg.g_00661
OG0001020	Pran.g_00667	Prbg.g_00662
OG0001021	Pran.g_00666	Prbg.g_00663
OG0001022	Pran.g_00665	Prbg.g_00664
OG0001023	Pran.g_00664	Prbg.g_00665
OG0001024	Pran.g_00662	Prbg.g_00667
OG0001025	Pran.g_00661	Prbg.g_00668
OG0001026	Pran.g_00660	Prbg.g_00669
OG0001027	Pran.g_00659	Prbg.g_00670
OG0001028	Pran.g_00658	Prbg.g_00673
OG0001029	Pran.g_00657	Prbg.g_00674
OG0001030	Pran.g_00654	Prbg.g_00677
OG0001031	Pran.g_00653	Prbg.g_00678
OG0001032	Pran.g_00646	Prbg.g_01593
OG0001033	Pran.g_00636	Prbg.g_00348
OG0001034	Pran.g_00598	Prbg.g_01174
OG0001035	Pran.g_00964	Prbg.g_01643
OG0001036	Pran.g_00965	Prbg.g_01644
OG0001037	Pran.g_00971	Prbg.g_01651
OG0001038	Pran.g_00972	Prbg.g_01652
OG0001039	Pran.g_00973	Prbg.g_01653
OG0001040	Pran.g_00974	Prbg.g_01654
OG0001041	Pran.g_00976	Prbg.g_01656
OG0001042	Pran.g_00977	Prbg.g_01657
OG0001043	Pran.g_00978	Prbg.g_01658
OG0001044	Pran.g_00979	Prbg.g_01659
OG0001045	Pran.g_00980	Prbg.g_01660
OG0001046	Pran.g_00981	Prbg.g_01662
OG0001047	Pran.g_00982	Prbg.g_01663
OG0001048	Pran.g_00984	Prbg.g_01664
OG0001049	Pran.g_00985	Prbg.g_01665
OG0001050	Pran.g_00986	Prbg.g_01666
OG0001051	Pran.g_00987	Prbg.g_01667
OG0001052	Pran.g_00988	Prbg.g_01668
OG0001053	Pran.g_00989	Prbg.g_01669
OG0001054	Pran.g_00990	Prbg.g_01670
OG0001055	Pran.g_00991	Prbg.g_01671
OG0001056	Pran.g_00992	Prbg.g_01672
OG0001057	Pran.g_00994	Prbg.g_01674
OG0001058	Pran.g_00995	Prbg.g_01675
OG0001059	Pran.g_00996	Prbg.g_01676
OG0001060	Pran.g_00997	Prbg.g_01677
OG0001061	Pran.g_00998	Prbg.g_01678
OG0001062	Pran.g_00999	Prbg.g_01679
OG0001063	Pran.g_01000	Prbg.g_01680
OG0001064	Pran.g_01001	Prbg.g_01681
OG0001065	Pran.g_01002	Prbg.g_01682
OG0001066	Pran.g_01003	Prbg.g_01683
OG0001067	Pran.g_01004	Prbg.g_01684
OG0001068	Pran.g_01005	Prbg.g_01685
OG0001069	Pran.g_01008	Prbg.g_01688
OG0001070	Pran.g_01010	Prbg.g_01690
OG0001071	Pran.g_01011	Prbg.g_01691
OG0001072	Pran.g_01012	Prbg.g_01692
OG0001073	Pran.g_01013	Prbg.g_01693
OG0001074	Pran.g_01014	Prbg.g_01694
OG0001075	Pran.g_01015	Prbg.g_01696
OG0001076	Pran.g_01017	Prbg.g_01698
OG0001077	Pran.g_01018	Prbg.g_01699
OG0001078	Pran.g_01019	Prbg.g_01700
OG0001079	Pran.g_01020	Prbg.g_01701
OG0001080	Pran.g_01021	Prbg.g_01702
OG0001081	Pran.g_01022	Prbg.g_01703
OG0001082	Pran.g_01023	Prbg.g_01704
OG0001083	Pran.g_01024	Prbg.g_01705
OG0001084	Pran.g_01025	Prbg.g_01706
OG0001085	Pran.g_01026	Prbg.g_01707
OG0001086	Pran.g_01032	Prbg.g_01713
OG0001087	Pran.g_01033	Prbg.g_01715
OG0001088	Pran.g_01034	Prbg.g_01716
OG0001089	Pran.g_01036	Prbg.g_01719
OG0001090	Pran.g_01037	Prbg.g_01720
OG0001091	Pran.g_01038	Prbg.g_01721
OG0001092	Pran.g_01039	Prbg.g_01722
OG0001093	Pran.g_01040	Prbg.g_01723
OG0001094	Pran.g_01041	Prbg.g_01724
OG0001095	Pran.g_01042	Prbg.g_01725
OG0001096	Pran.g_01044	Prbg.g_01726
OG0001097	Pran.g_01045	Prbg.g_01727
OG0001098	Pran.g_01046	Prbg.g_01728
OG0001099	Pran.g_01047	Prbg.g_01729
OG0001100	Pran.g_01048	Prbg.g_01730
OG0001101	Pran.g_01049	Prbg.g_01731
OG0001102	Pran.g_01052	Prbg.g_01735
OG0001103	Pran.g_01053	Prbg.g_01736
OG0001104	Pran.g_01054	Prbg.g_01739
OG0001105	Pran.g_01055	Prbg.g_01738
OG0001106	Pran.g_01057	Prbg.g_01734
OG0001107	Pran.g_01058	Prbg.g_01733
OG0001108	Pran.g_01059	Prbg.g_01732
OG0001109	Pran.g_01062	Prbg.g_01742
OG0001110	Pran.g_01064	Prbg.g_01744
OG0001111	Pran.g_01065	Prbg.g_01745
OG0001112	Pran.g_01066	Prbg.g_01746
OG0001113	Pran.g_01067	Prbg.g_01747
OG0001114	Pran.g_01069	Prbg.g_01748
OG0001115	Pran.g_01070	Prbg.g_01749
OG0001116	Pran.g_01071	Prbg.g_01750
OG0001117	Pran.g_01072	Prbg.g_01751
OG0001118	Pran.g_01073	Prbg.g_01752
OG0001119	Pran.g_01074	Prbg.g_01753
OG0001120	Pran.g_01075	Prbg.g_01754
OG0001121	Pran.g_01076	Prbg.g_01755
OG0001122	Pran.g_01077	Prbg.g_01756
OG0001123	Pran.g_01078	Prbg.g_01757
OG0001124	Pran.g_01079	Prbg.g_01758
OG0001125	Pran.g_01080	Prbg.g_01759
