Orthogroup	Pran	Prap
OG0000589	Pran.g_01535	Prap.g_00383
OG0000590	Pran.g_01534	Prap.g_00382
OG0000591	Pran.g_01533	Prap.g_00381
OG0000592	Pran.g_01532	Prap.g_00380
OG0000593	Pran.g_01531	Prap.g_00379
OG0000594	Pran.g_01530	Prap.g_00378
OG0000595	Pran.g_01529	Prap.g_00377
OG0000596	Pran.g_01528	Prap.g_00376
OG0000597	Pran.g_01524	Prap.g_00372
OG0000598	Pran.g_01523	Prap.g_00371
OG0000599	Pran.g_01522	Prap.g_00370
OG0000600	Pran.g_01521	Prap.g_00369
OG0000601	Pran.g_01520	Prap.g_00368
OG0000602	Pran.g_01519	Prap.g_00367
OG0000603	Pran.g_01518	Prap.g_00366
OG0000604	Pran.g_01517	Prap.g_00365
OG0000605	Pran.g_01516	Prap.g_00364
OG0000606	Pran.g_01515	Prap.g_00363
OG0000607	Pran.g_01514	Prap.g_00361
OG0000608	Pran.g_01513	Prap.g_00360
OG0000609	Pran.g_01511	Prap.g_00358
OG0000610	Pran.g_01510	Prap.g_00357
OG0000611	Pran.g_01508	Prap.g_00831
OG0000612	Pran.g_01507	Prap.g_00830
OG0000613	Pran.g_01505	Prap.g_00828
OG0000614	Pran.g_01499	Prap.g_00822
OG0000615	Pran.g_01498	Prap.g_00821
OG0000616	Pran.g_01497	Prap.g_00820
OG0000617	Pran.g_01495	Prap.g_00817
OG0000618	Pran.g_01494	Prap.g_00816
OG0000619	Pran.g_01493	Prap.g_00815
OG0000620	Pran.g_01491	Prap.g_00813
OG0000621	Pran.g_01490	Prap.g_00812
OG0000622	Pran.g_01489	Prap.g_00811
OG0000623	Pran.g_01488	Prap.g_00810
OG0000624	Pran.g_01486	Prap.g_00807
OG0000625	Pran.g_01485	Prap.g_00806
OG0000626	Pran.g_01484	Prap.g_00805
OG0000627	Pran.g_01483	Prap.g_00802
OG0000628	Pran.g_01482	Prap.g_00801
OG0000629	Pran.g_01481	Prap.g_00800
OG0000630	Pran.g_01479	Prap.g_00798
OG0000631	Pran.g_01478	Prap.g_00796
OG0000632	Pran.g_01472	Prap.g_01489
OG0000633	Pran.g_01471	Prap.g_00872
OG0000634	Pran.g_01459	Prap.g_00790
OG0000635	Pran.g_01457	Prap.g_00344
OG0000636	Pran.g_01456	Prap.g_00343
OG0000637	Pran.g_01454	Prap.g_00341
OG0000638	Pran.g_01453	Prap.g_00340
OG0000639	Pran.g_01452	Prap.g_00339
OG0000640	Pran.g_01451	Prap.g_00338
OG0000641	Pran.g_01450	Prap.g_00337
OG0000642	Pran.g_01449	Prap.g_00336
OG0000643	Pran.g_01448	Prap.g_00335
OG0000644	Pran.g_01446	Prap.g_00333
OG0000645	Pran.g_01445	Prap.g_00331
OG0000646	Pran.g_01444	Prap.g_00330
OG0000647	Pran.g_01443	Prap.g_00329
OG0000648	Pran.g_01442	Prap.g_00328
OG0000649	Pran.g_01441	Prap.g_00327
OG0000650	Pran.g_01440	Prap.g_00326
OG0000651	Pran.g_01439	Prap.g_00325
OG0000652	Pran.g_01437	Prap.g_00323
OG0000653	Pran.g_01418	Prap.g_00511
OG0000654	Pran.g_01415	Prap.g_00036
OG0000655	Pran.g_01405, Pran.g_01763	Prap.g_01130
OG0000656	Pran.g_01400	Prap.g_00545
OG0000657	Pran.g_01378	Prap.g_01121
OG0000658	Pran.g_01377	Prap.g_01122
OG0000659	Pran.g_01376	Prap.g_01123
OG0000660	Pran.g_01365	Prap.g_01375
OG0000661	Pran.g_01356	Prap.g_00688
OG0000662	Pran.g_01354	Prap.g_00685
OG0000663	Pran.g_01352	Prap.g_00683
OG0000664	Pran.g_01351	Prap.g_00682
OG0000665	Pran.g_01350	Prap.g_00681
OG0000666	Pran.g_01349	Prap.g_00345
OG0000667	Pran.g_01348	Prap.g_00788
OG0000668	Pran.g_01347	Prap.g_00787
OG0000669	Pran.g_01346	Prap.g_00786
OG0000670	Pran.g_01344	Prap.g_00784
OG0000671	Pran.g_01343	Prap.g_00783
OG0000672	Pran.g_01342	Prap.g_00782
OG0000673	Pran.g_01341	Prap.g_00781
OG0000674	Pran.g_01340	Prap.g_00780
OG0000675	Pran.g_01339	Prap.g_00779
OG0000676	Pran.g_01337	Prap.g_00777
OG0000677	Pran.g_01335	Prap.g_00775
OG0000678	Pran.g_01334	Prap.g_00774
OG0000679	Pran.g_01333	Prap.g_00773
OG0000680	Pran.g_01332	Prap.g_00772
OG0000681	Pran.g_01331	Prap.g_00771
OG0000682	Pran.g_01330	Prap.g_00770
OG0000683	Pran.g_01329	Prap.g_00769
OG0000684	Pran.g_01328	Prap.g_00767
OG0000685	Pran.g_01327	Prap.g_00766
OG0000686	Pran.g_01326	Prap.g_00765
OG0000687	Pran.g_01325	Prap.g_00764
OG0000688	Pran.g_01324	Prap.g_00763
OG0000689	Pran.g_01323	Prap.g_00762
OG0000690	Pran.g_01322	Prap.g_00761
OG0000691	Pran.g_01320	Prap.g_00759
OG0000692	Pran.g_01319	Prap.g_00758
OG0000693	Pran.g_01318	Prap.g_00757
OG0000694	Pran.g_01317	Prap.g_00756
OG0000695	Pran.g_01316	Prap.g_00755
OG0000696	Pran.g_01315	Prap.g_00754
OG0000697	Pran.g_01313	Prap.g_00752
OG0000698	Pran.g_01312	Prap.g_00751
OG0000699	Pran.g_01309	Prap.g_00747
OG0000700	Pran.g_01308	Prap.g_00746
OG0000701	Pran.g_01307	Prap.g_00744
OG0000702	Pran.g_01306	Prap.g_00743
OG0000703	Pran.g_01305	Prap.g_00742
OG0000704	Pran.g_01304	Prap.g_00741
OG0000705	Pran.g_01302	Prap.g_00739
OG0000706	Pran.g_01301	Prap.g_00738
OG0000707	Pran.g_01300	Prap.g_00737
OG0000708	Pran.g_01299	Prap.g_00736
OG0000709	Pran.g_01298	Prap.g_00735
OG0000710	Pran.g_01297	Prap.g_00734
OG0000711	Pran.g_01296	Prap.g_00733
OG0000712	Pran.g_01295	Prap.g_00732
OG0000713	Pran.g_01294	Prap.g_00731
OG0000714	Pran.g_01292	Prap.g_00727
OG0000715	Pran.g_01291	Prap.g_00726
OG0000716	Pran.g_01290	Prap.g_00725
OG0000717	Pran.g_01289	Prap.g_00724
OG0000718	Pran.g_01287	Prap.g_00723
OG0000719	Pran.g_01285	Prap.g_00721
OG0000720	Pran.g_01283	Prap.g_00717
OG0000721	Pran.g_01282	Prap.g_00716
OG0000722	Pran.g_00413	Prap.g_00660
OG0000723	Pran.g_00418	Prap.g_00655
OG0000724	Pran.g_00421	Prap.g_00869
OG0000725	Pran.g_00422	Prap.g_00867
OG0000726	Pran.g_00423	Prap.g_00866
OG0000727	Pran.g_00424	Prap.g_00864
OG0000728	Pran.g_00425	Prap.g_00863
OG0000729	Pran.g_00426	Prap.g_00861
OG0000730	Pran.g_00427	Prap.g_00860
OG0000731	Pran.g_00429	Prap.g_00858
OG0000732	Pran.g_00430	Prap.g_00857
OG0000733	Pran.g_00431	Prap.g_00856
OG0000734	Pran.g_00432	Prap.g_00855
OG0000735	Pran.g_00433	Prap.g_00854
OG0000736	Pran.g_00435	Prap.g_00852
OG0000737	Pran.g_00436	Prap.g_00851
OG0000738	Pran.g_00438	Prap.g_00849
OG0000739	Pran.g_00439	Prap.g_00848
OG0000740	Pran.g_00440	Prap.g_00847
OG0000741	Pran.g_00442	Prap.g_00845
OG0000742	Pran.g_00443	Prap.g_00844
OG0000743	Pran.g_00446	Prap.g_00840
OG0000744	Pran.g_00447	Prap.g_00839
OG0000745	Pran.g_00449	Prap.g_00837
OG0000746	Pran.g_00450	Prap.g_00836
OG0000747	Pran.g_00451	Prap.g_00835
OG0000748	Pran.g_00452	Prap.g_00834
OG0000749	Pran.g_00453	Prap.g_00833
OG0000750	Pran.g_00454	Prap.g_00832
OG0000751	Pran.g_00456	Prap.g_00353
OG0000752	Pran.g_00457	Prap.g_00352
OG0000753	Pran.g_00458	Prap.g_00351
OG0000754	Pran.g_00459	Prap.g_00350
OG0000755	Pran.g_00461	Prap.g_00348
OG0000756	Pran.g_00462	Prap.g_00347
OG0000757	Pran.g_00463	Prap.g_00346
OG0000758	Pran.g_00464	Prap.g_00680
OG0000759	Pran.g_00465	Prap.g_00679
OG0000760	Pran.g_00466	Prap.g_00678
OG0000761	Pran.g_00467	Prap.g_00677
OG0000762	Pran.g_00469	Prap.g_00675
OG0000763	Pran.g_00470	Prap.g_00239
OG0000764	Pran.g_00471	Prap.g_00240
OG0000765	Pran.g_00472	Prap.g_00241
OG0000766	Pran.g_00473	Prap.g_00242
OG0000767	Pran.g_00474	Prap.g_00243
OG0000768	Pran.g_00475	Prap.g_00244
OG0000769	Pran.g_00476	Prap.g_00245
OG0000770	Pran.g_00477	Prap.g_00247
OG0000771	Pran.g_00478	Prap.g_00248
OG0000772	Pran.g_00479	Prap.g_00307
OG0000773	Pran.g_00481	Prap.g_00250
OG0000774	Pran.g_00482	Prap.g_00251
OG0000775	Pran.g_00483	Prap.g_00252
OG0000776	Pran.g_00484	Prap.g_00254
OG0000777	Pran.g_00485	Prap.g_00255
OG0000778	Pran.g_00486	Prap.g_00256
OG0000779	Pran.g_00488	Prap.g_00258
OG0000780	Pran.g_00489	Prap.g_00259
OG0000781	Pran.g_00490	Prap.g_00260
OG0000782	Pran.g_00492	Prap.g_00262
OG0000783	Pran.g_00493	Prap.g_00263
OG0000784	Pran.g_00494	Prap.g_00264
OG0000785	Pran.g_00495	Prap.g_00265
OG0000786	Pran.g_00496	Prap.g_00266
OG0000787	Pran.g_00498	Prap.g_00268
OG0000788	Pran.g_00499	Prap.g_00269
OG0000789	Pran.g_00500	Prap.g_00270
OG0000790	Pran.g_00501	Prap.g_00271
OG0000791	Pran.g_00502	Prap.g_00272
OG0000792	Pran.g_00503	Prap.g_00522
OG0000793	Pran.g_00504	Prap.g_00274
OG0000794	Pran.g_00505	Prap.g_00275
OG0000795	Pran.g_00506	Prap.g_00276
OG0000796	Pran.g_00508	Prap.g_00279
OG0000797	Pran.g_00510	Prap.g_00280
OG0000798	Pran.g_00511	Prap.g_00281
OG0000799	Pran.g_00512	Prap.g_00282
OG0000800	Pran.g_00513	Prap.g_00283
OG0000801	Pran.g_00514	Prap.g_00284
OG0000802	Pran.g_00516	Prap.g_00286
OG0000803	Pran.g_00517	Prap.g_00287
OG0000804	Pran.g_00537	Prap.g_00291
OG0000805	Pran.g_00539	Prap.g_00293
OG0000806	Pran.g_00540	Prap.g_00294
OG0000807	Pran.g_00541	Prap.g_00295
OG0000808	Pran.g_00542	Prap.g_00296
OG0000809	Pran.g_00546	Prap.g_00302
OG0000810	Pran.g_00547	Prap.g_00304
OG0000811	Pran.g_00548	Prap.g_00305
OG0000812	Pran.g_00549	Prap.g_00306
OG0000813	Pran.g_00550	Prap.g_00309
OG0000814	Pran.g_00551	Prap.g_00310
OG0000815	Pran.g_00552	Prap.g_00311
OG0000816	Pran.g_00554	Prap.g_00314
OG0000817	Pran.g_00557	Prap.g_00697
OG0000818	Pran.g_00558	Prap.g_00698
OG0000819	Pran.g_00560	Prap.g_00700
OG0000820	Pran.g_00561	Prap.g_00701
OG0000821	Pran.g_00562	Prap.g_00702
OG0000822	Pran.g_00563	Prap.g_00703
OG0000823	Pran.g_00566	Prap.g_00706
OG0000824	Pran.g_00567	Prap.g_00707
OG0000825	Pran.g_00569	Prap.g_00709
OG0000826	Pran.g_00570	Prap.g_00710
OG0000827	Pran.g_00571	Prap.g_00711
OG0000828	Pran.g_00573	Prap.g_00713
OG0000829	Pran.g_00154	Prap.g_01345
OG0000830	Pran.g_00144	Prap.g_00020
OG0000831	Pran.g_00141	Prap.g_00504
OG0000832	Pran.g_00140	Prap.g_01126
OG0000833	Pran.g_00133	Prap.g_00539
OG0000834	Pran.g_00129	Prap.g_00498
OG0000835	Pran.g_00125	Prap.g_01366
OG0000836	Pran.g_00123	Prap.g_00525
OG0000837	Pran.g_00110	Prap.g_00058
OG0000838	Pran.g_00092	Prap.g_01882
OG0000839	Pran.g_00091	Prap.g_01881
OG0000840	Pran.g_00085	Prap.g_00031
OG0000841	Pran.g_00078	Prap.g_00478
OG0000842	Pran.g_00075	Prap.g_00472
OG0000843	Pran.g_00073	Prap.g_00470
OG0000844	Pran.g_00072	Prap.g_00469
OG0000845	Pran.g_00071	Prap.g_00468
OG0000846	Pran.g_00070	Prap.g_00467
OG0000847	Pran.g_00069	Prap.g_00466
OG0000848	Pran.g_00068	Prap.g_00465
OG0000849	Pran.g_00067	Prap.g_00464
OG0000850	Pran.g_00066	Prap.g_00463
OG0000851	Pran.g_00064	Prap.g_00460
OG0000852	Pran.g_00061	Prap.g_00457
OG0000853	Pran.g_00059	Prap.g_00455
OG0000854	Pran.g_00058	Prap.g_00454
OG0000855	Pran.g_00057	Prap.g_00453
OG0000856	Pran.g_00056	Prap.g_00452
OG0000857	Pran.g_00055	Prap.g_00451
OG0000858	Pran.g_00053	Prap.g_00448
OG0000859	Pran.g_00052	Prap.g_00447
OG0000860	Pran.g_00051	Prap.g_00446
OG0000861	Pran.g_00050	Prap.g_00445
OG0000862	Pran.g_00049	Prap.g_00444
OG0000863	Pran.g_00048	Prap.g_00442
OG0000864	Pran.g_00047	Prap.g_00441
OG0000865	Pran.g_00046	Prap.g_00440
OG0000866	Pran.g_00045	Prap.g_00439
OG0000867	Pran.g_00042	Prap.g_00437
OG0000868	Pran.g_00040	Prap.g_00435
OG0000869	Pran.g_00039	Prap.g_00434
OG0000870	Pran.g_00038	Prap.g_00431
OG0000871	Pran.g_00037	Prap.g_00430
OG0000872	Pran.g_00036	Prap.g_00428
OG0000873	Pran.g_00035	Prap.g_00427
OG0000874	Pran.g_00034	Prap.g_00426
OG0000875	Pran.g_00033	Prap.g_00424
OG0000876	Pran.g_00031	Prap.g_00422
OG0000877	Pran.g_00030	Prap.g_00421
OG0000878	Pran.g_00029	Prap.g_00420
OG0000879	Pran.g_00028	Prap.g_00419
OG0000880	Pran.g_00027	Prap.g_00418
OG0000881	Pran.g_00026	Prap.g_00417
OG0000882	Pran.g_00025	Prap.g_00416
OG0000883	Pran.g_00024	Prap.g_00415
OG0000884	Pran.g_00023	Prap.g_00414
OG0000885	Pran.g_00022	Prap.g_00413
OG0000886	Pran.g_00021	Prap.g_00412
OG0000887	Pran.g_00020	Prap.g_00411
OG0000888	Pran.g_00019	Prap.g_00410
OG0000889	Pran.g_00018	Prap.g_00409
OG0000890	Pran.g_00017	Prap.g_00408
OG0000891	Pran.g_00016	Prap.g_00407
OG0000892	Pran.g_00015	Prap.g_00406
OG0000893	Pran.g_00014	Prap.g_00405
OG0000894	Pran.g_00012	Prap.g_00404
OG0000895	Pran.g_00011	Prap.g_00403
OG0000896	Pran.g_00009	Prap.g_00401
OG0000897	Pran.g_00008	Prap.g_00400
OG0000898	Pran.g_00007	Prap.g_00399
OG0000899	Pran.g_00006	Prap.g_00398
OG0000900	Pran.g_00004	Prap.g_01136
OG0000901	Pran.g_00899	Prap.g_01853
OG0000902	Pran.g_00887	Prap.g_00550
OG0000903	Pran.g_00886	Prap.g_00551
OG0000904	Pran.g_00885	Prap.g_00552
OG0000905	Pran.g_00884	Prap.g_00553
OG0000906	Pran.g_00883	Prap.g_00554
OG0000907	Pran.g_00881	Prap.g_00556
OG0000908	Pran.g_00880	Prap.g_00557
OG0000909	Pran.g_00879	Prap.g_00558
OG0000910	Pran.g_00878	Prap.g_00559
OG0000911	Pran.g_00877	Prap.g_00560
OG0000912	Pran.g_00874	Prap.g_00563
OG0000913	Pran.g_00873	Prap.g_00564
OG0000914	Pran.g_00872	Prap.g_00565
OG0000915	Pran.g_00870	Prap.g_00568
OG0000916	Pran.g_00869	Prap.g_00569
OG0000917	Pran.g_00868	Prap.g_00570
OG0000918	Pran.g_00867	Prap.g_00571
OG0000919	Pran.g_00866	Prap.g_00572
OG0000920	Pran.g_00865	Prap.g_00573
OG0000921	Pran.g_00863	Prap.g_00576
OG0000922	Pran.g_00862	Prap.g_00577
OG0000923	Pran.g_00855	Prap.g_01928
OG0000925	Pran.g_00854	Prap.g_00585
OG0000926	Pran.g_00853	Prap.g_01268
OG0000927	Pran.g_00852	Prap.g_00521
OG0000928	Pran.g_00850	Prap.g_00220
OG0000929	Pran.g_00848	Prap.g_00499
OG0000930	Pran.g_00847	Prap.g_00481
OG0000931	Pran.g_00846	Prap.g_00719
OG0000932	Pran.g_00843	Prap.g_00518
OG0000933	Pran.g_00839	Prap.g_00061
OG0000934	Pran.g_00838	Prap.g_00062
OG0000935	Pran.g_00837	Prap.g_00063
OG0000936	Pran.g_00836	Prap.g_00064
OG0000937	Pran.g_00835	Prap.g_00065
OG0000938	Pran.g_00834	Prap.g_00066
OG0000939	Pran.g_00833	Prap.g_00067
OG0000940	Pran.g_00832	Prap.g_00068
OG0000941	Pran.g_00831	Prap.g_00069
OG0000942	Pran.g_00830	Prap.g_00070
OG0000943	Pran.g_00829	Prap.g_00071
OG0000944	Pran.g_00828	Prap.g_00072
OG0000945	Pran.g_00827	Prap.g_00073
OG0000946	Pran.g_00826	Prap.g_00074
OG0000947	Pran.g_00825	Prap.g_00075
OG0000948	Pran.g_00824	Prap.g_00076
OG0000949	Pran.g_00823	Prap.g_00077
OG0000950	Pran.g_00822	Prap.g_01598
OG0000951	Pran.g_00751	Prap.g_00104
OG0000952	Pran.g_00750	Prap.g_00105
OG0000953	Pran.g_00749	Prap.g_00106
OG0000954	Pran.g_00748	Prap.g_00107
OG0000955	Pran.g_00747	Prap.g_00108
OG0000956	Pran.g_00745	Prap.g_00110
OG0000957	Pran.g_00744	Prap.g_00111
OG0000958	Pran.g_00743	Prap.g_00112
OG0000959	Pran.g_00742	Prap.g_00113
OG0000960	Pran.g_00741	Prap.g_00114
OG0000961	Pran.g_00740	Prap.g_00115
OG0000962	Pran.g_00739	Prap.g_00116
OG0000963	Pran.g_00738	Prap.g_00117
OG0000964	Pran.g_00737	Prap.g_00118
OG0000965	Pran.g_00735	Prap.g_00119
OG0000966	Pran.g_00734	Prap.g_00120
OG0000967	Pran.g_00731	Prap.g_00123
OG0000968	Pran.g_00730	Prap.g_00124
OG0000969	Pran.g_00729	Prap.g_00125
OG0000970	Pran.g_00728	Prap.g_00126
OG0000971	Pran.g_00727	Prap.g_00127
OG0000972	Pran.g_00726	Prap.g_00128
OG0000973	Pran.g_00724	Prap.g_00130
OG0000974	Pran.g_00723	Prap.g_00131
OG0000975	Pran.g_00722	Prap.g_00132
OG0000976	Pran.g_00721	Prap.g_00133
OG0000977	Pran.g_00720	Prap.g_00134
OG0000978	Pran.g_00719	Prap.g_00135
OG0000979	Pran.g_00718	Prap.g_00136
OG0000980	Pran.g_00717	Prap.g_00137
OG0000981	Pran.g_00716	Prap.g_00138
OG0000982	Pran.g_00715	Prap.g_00139
OG0000983	Pran.g_00714	Prap.g_00140
OG0000984	Pran.g_00710	Prap.g_00144
OG0000985	Pran.g_00709	Prap.g_00145
OG0000986	Pran.g_00708	Prap.g_00146
OG0000987	Pran.g_00706	Prap.g_00148
OG0000988	Pran.g_00705	Prap.g_00149
OG0000989	Pran.g_00704	Prap.g_00150
OG0000990	Pran.g_00703	Prap.g_00151
OG0000991	Pran.g_00702	Prap.g_00152
OG0000992	Pran.g_00701	Prap.g_00153
OG0000993	Pran.g_00700	Prap.g_00154
OG0000994	Pran.g_00699	Prap.g_00155
OG0000995	Pran.g_00698	Prap.g_00156
OG0000996	Pran.g_00697	Prap.g_00157
OG0000997	Pran.g_00695	Prap.g_00159
OG0000998	Pran.g_00692	Prap.g_00165
OG0000999	Pran.g_00690	Prap.g_00167
OG0001000	Pran.g_00689	Prap.g_00169
OG0001001	Pran.g_00688	Prap.g_00171
OG0001002	Pran.g_00686	Prap.g_00173
OG0001003	Pran.g_00685	Prap.g_00174
OG0001004	Pran.g_00684	Prap.g_00175
OG0001005	Pran.g_00683	Prap.g_00176
OG0001006	Pran.g_00681	Prap.g_00178
OG0001007	Pran.g_00680	Prap.g_00179
OG0001008	Pran.g_00679	Prap.g_00180
OG0001009	Pran.g_00678	Prap.g_00181
OG0001010	Pran.g_00677	Prap.g_00182
OG0001011	Pran.g_00676	Prap.g_00183
OG0001012	Pran.g_00675	Prap.g_00184
OG0001013	Pran.g_00674	Prap.g_00185
OG0001014	Pran.g_00673	Prap.g_00186
OG0001015	Pran.g_00672	Prap.g_00187
OG0001016	Pran.g_00671	Prap.g_00188
OG0001017	Pran.g_00670	Prap.g_00189
OG0001018	Pran.g_00669	Prap.g_00190
OG0001019	Pran.g_00668	Prap.g_00191
OG0001020	Pran.g_00667	Prap.g_00192
OG0001021	Pran.g_00666	Prap.g_00193
OG0001022	Pran.g_00665	Prap.g_00194
OG0001023	Pran.g_00664	Prap.g_00195
OG0001024	Pran.g_00662	Prap.g_00197
OG0001025	Pran.g_00661	Prap.g_00198
OG0001026	Pran.g_00660	Prap.g_00199
OG0001027	Pran.g_00659	Prap.g_00200
OG0001028	Pran.g_00658	Prap.g_00203
OG0001029	Pran.g_00657	Prap.g_00204
OG0001030	Pran.g_00654	Prap.g_00207
OG0001031	Pran.g_00653	Prap.g_00208
OG0001032	Pran.g_00646	Prap.g_01836
OG0001033	Pran.g_00636	Prap.g_01139
OG0001034	Pran.g_00598	Prap.g_00768
OG0001035	Pran.g_00964	Prap.g_01786
OG0001036	Pran.g_00965	Prap.g_01785
OG0001037	Pran.g_00971	Prap.g_01778
OG0001038	Pran.g_00972	Prap.g_01777
OG0001039	Pran.g_00973	Prap.g_01776
OG0001040	Pran.g_00974	Prap.g_01775
OG0001041	Pran.g_00976	Prap.g_01773
OG0001042	Pran.g_00977	Prap.g_01772
OG0001043	Pran.g_00978	Prap.g_01771
OG0001044	Pran.g_00979	Prap.g_01770
OG0001045	Pran.g_00980	Prap.g_01769
OG0001046	Pran.g_00981	Prap.g_01767
OG0001047	Pran.g_00982	Prap.g_01766
OG0001048	Pran.g_00984	Prap.g_01765
OG0001049	Pran.g_00985	Prap.g_01764
OG0001050	Pran.g_00986	Prap.g_01763
OG0001051	Pran.g_00987	Prap.g_01762
OG0001052	Pran.g_00988	Prap.g_01761
OG0001053	Pran.g_00989	Prap.g_01760
OG0001054	Pran.g_00990	Prap.g_01759
OG0001055	Pran.g_00991	Prap.g_01758
OG0001056	Pran.g_00992	Prap.g_01757
OG0001057	Pran.g_00994	Prap.g_01754
OG0001058	Pran.g_00995	Prap.g_01753
OG0001059	Pran.g_00996	Prap.g_01752
OG0001060	Pran.g_00997	Prap.g_01751
OG0001061	Pran.g_00998	Prap.g_01750
OG0001062	Pran.g_00999	Prap.g_01749
OG0001063	Pran.g_01000	Prap.g_01748
OG0001064	Pran.g_01001	Prap.g_01747
OG0001065	Pran.g_01002	Prap.g_01746
OG0001066	Pran.g_01003	Prap.g_01745
OG0001067	Pran.g_01004	Prap.g_01744
OG0001068	Pran.g_01005	Prap.g_01743
OG0001069	Pran.g_01008	Prap.g_01740
OG0001070	Pran.g_01010	Prap.g_01738
OG0001071	Pran.g_01011	Prap.g_01737
OG0001072	Pran.g_01012	Prap.g_01736
OG0001073	Pran.g_01013	Prap.g_01735
OG0001074	Pran.g_01014	Prap.g_01734
OG0001075	Pran.g_01015	Prap.g_01732
OG0001076	Pran.g_01017	Prap.g_01730
OG0001077	Pran.g_01018	Prap.g_01729
OG0001078	Pran.g_01019	Prap.g_01728
OG0001079	Pran.g_01020	Prap.g_01727
OG0001080	Pran.g_01021	Prap.g_01726
OG0001081	Pran.g_01022	Prap.g_01725
OG0001082	Pran.g_01023	Prap.g_01724
OG0001083	Pran.g_01024	Prap.g_01723
OG0001084	Pran.g_01025	Prap.g_01722
OG0001085	Pran.g_01026	Prap.g_01721
OG0001086	Pran.g_01032	Prap.g_01715
OG0001087	Pran.g_01033	Prap.g_01713
OG0001088	Pran.g_01034	Prap.g_01712
OG0001089	Pran.g_01036	Prap.g_01709
OG0001090	Pran.g_01037	Prap.g_01708
OG0001091	Pran.g_01038	Prap.g_01707
OG0001092	Pran.g_01039	Prap.g_01706
OG0001093	Pran.g_01040	Prap.g_01705
OG0001094	Pran.g_01041	Prap.g_01704
OG0001095	Pran.g_01042	Prap.g_01703
OG0001096	Pran.g_01044	Prap.g_01702
OG0001097	Pran.g_01045	Prap.g_01701
OG0001098	Pran.g_01046	Prap.g_01700
OG0001099	Pran.g_01047	Prap.g_01699
OG0001100	Pran.g_01048	Prap.g_01698
OG0001101	Pran.g_01049	Prap.g_01697
OG0001102	Pran.g_01052	Prap.g_01693
OG0001103	Pran.g_01053	Prap.g_01692
OG0001104	Pran.g_01054	Prap.g_01689
OG0001105	Pran.g_01055	Prap.g_01690
OG0001106	Pran.g_01057	Prap.g_01694
OG0001107	Pran.g_01058	Prap.g_01695
OG0001108	Pran.g_01059	Prap.g_01696
OG0001109	Pran.g_01062	Prap.g_01686
OG0001110	Pran.g_01064	Prap.g_01684
OG0001111	Pran.g_01065	Prap.g_01683
OG0001112	Pran.g_01066	Prap.g_01682
OG0001113	Pran.g_01067	Prap.g_01681
OG0001114	Pran.g_01069	Prap.g_01680
OG0001115	Pran.g_01070	Prap.g_01679
OG0001116	Pran.g_01071	Prap.g_01678
OG0001117	Pran.g_01072	Prap.g_01677
OG0001118	Pran.g_01073	Prap.g_01676
OG0001119	Pran.g_01074	Prap.g_01675
OG0001120	Pran.g_01075	Prap.g_01674
OG0001121	Pran.g_01076	Prap.g_01673
OG0001122	Pran.g_01077	Prap.g_01672
OG0001123	Pran.g_01078	Prap.g_01671
OG0001124	Pran.g_01079	Prap.g_01670
OG0001125	Pran.g_01080	Prap.g_01669
OG0001126	Pran.g_01081	Prap.g_01668
OG0001127	Pran.g_01082	Prap.g_01667
OG0001128	Pran.g_01083	Prap.g_01666
OG0001129	Pran.g_01084	Prap.g_01665
OG0001130	Pran.g_01085	Prap.g_01664
OG0001131	Pran.g_01086	Prap.g_01663
OG0001132	Pran.g_01087	Prap.g_01662
OG0001133	Pran.g_01088	Prap.g_01661
OG0001134	Pran.g_01089	Prap.g_01660
OG0001135	Pran.g_01090	Prap.g_01659
OG0001136	Pran.g_01091	Prap.g_01658
OG0001137	Pran.g_01092	Prap.g_01657
OG0001138	Pran.g_01093	Prap.g_01656
OG0001139	Pran.g_01094	Prap.g_01655
OG0001140	Pran.g_01095	Prap.g_01654
OG0001141	Pran.g_01097	Prap.g_01652
OG0001142	Pran.g_01098	Prap.g_01651
OG0001143	Pran.g_01099	Prap.g_01650
OG0001144	Pran.g_01101	Prap.g_01647
OG0001145	Pran.g_01103	Prap.g_01645
OG0001146	Pran.g_01104	Prap.g_01644
OG0001147	Pran.g_01106	Prap.g_01641
OG0001148	Pran.g_01107	Prap.g_01640
OG0001149	Pran.g_01108	Prap.g_01639
OG0001150	Pran.g_01111	Prap.g_01636
OG0001151	Pran.g_01112	Prap.g_01635
OG0001152	Pran.g_01113	Prap.g_01634
OG0001153	Pran.g_01114	Prap.g_01633
OG0001154	Pran.g_01115	Prap.g_01632
OG0001155	Pran.g_01116	Prap.g_01631
OG0001156	Pran.g_01117	Prap.g_01630
OG0001157	Pran.g_01119	Prap.g_01628
OG0001158	Pran.g_01120	Prap.g_01626
OG0001159	Pran.g_01121	Prap.g_01625
OG0001160	Pran.g_01122	Prap.g_01624
OG0001161	Pran.g_01125	Prap.g_01620
OG0001162	Pran.g_01126	Prap.g_01619
OG0001163	Pran.g_01127	Prap.g_01618
OG0001164	Pran.g_01128	Prap.g_01617
OG0001165	Pran.g_01129	Prap.g_01616
OG0001166	Pran.g_01130	Prap.g_01615
OG0001167	Pran.g_01131	Prap.g_01614
OG0001168	Pran.g_01133	Prap.g_01612
OG0001169	Pran.g_01134	Prap.g_01611
OG0001170	Pran.g_01136	Prap.g_01607
OG0001171	Pran.g_01137	Prap.g_01606
