Orthogroup	Pran	Prau
OG0000569	Pran.g_01557	Prau.g_00661
OG0000570	Pran.g_01556	Prau.g_00662
OG0000571	Pran.g_01554	Prau.g_00664
OG0000572	Pran.g_01553	Prau.g_00665
OG0000573	Pran.g_01552	Prau.g_00666
OG0000574	Pran.g_01551	Prau.g_00667
OG0000575	Pran.g_01550	Prau.g_00668
OG0000576	Pran.g_01549	Prau.g_00669
OG0000577	Pran.g_01548	Prau.g_00670
OG0000578	Pran.g_01547	Prau.g_00671
OG0000579	Pran.g_01546	Prau.g_00672
OG0000580	Pran.g_01545	Prau.g_00673
OG0000581	Pran.g_01544	Prau.g_00674
OG0000582	Pran.g_01543	Prau.g_00675
OG0000583	Pran.g_01542	Prau.g_00676
OG0000584	Pran.g_01540	Prau.g_00678
OG0000585	Pran.g_01539	Prau.g_00679
OG0000586	Pran.g_01538	Prau.g_00680
OG0000587	Pran.g_01537	Prau.g_00681
OG0000588	Pran.g_01536	Prau.g_00682
OG0000589	Pran.g_01535	Prau.g_00683
OG0000590	Pran.g_01534	Prau.g_00684
OG0000591	Pran.g_01533	Prau.g_00685
OG0000592	Pran.g_01532	Prau.g_00686
OG0000593	Pran.g_01531	Prau.g_00687
OG0000594	Pran.g_01530	Prau.g_00688
OG0000595	Pran.g_01529	Prau.g_00689
OG0000596	Pran.g_01528	Prau.g_00690
OG0000597	Pran.g_01524	Prau.g_00694
OG0000598	Pran.g_01523	Prau.g_00695
OG0000599	Pran.g_01522	Prau.g_00696
OG0000600	Pran.g_01521	Prau.g_00697
OG0000601	Pran.g_01520	Prau.g_00698
OG0000602	Pran.g_01519	Prau.g_00699
OG0000603	Pran.g_01518	Prau.g_00700
OG0000604	Pran.g_01517	Prau.g_00701
OG0000605	Pran.g_01516	Prau.g_00702
OG0000606	Pran.g_01515	Prau.g_00703
OG0000607	Pran.g_01514	Prau.g_00704
OG0000608	Pran.g_01513	Prau.g_00705
OG0000609	Pran.g_01511	Prau.g_00707
OG0000610	Pran.g_01510	Prau.g_00708
OG0000611	Pran.g_01508	Prau.g_00710
OG0000612	Pran.g_01507	Prau.g_00711
OG0000613	Pran.g_01505	Prau.g_00713
OG0000614	Pran.g_01499	Prau.g_00719
OG0000615	Pran.g_01498	Prau.g_00720
OG0000616	Pran.g_01497	Prau.g_00721
OG0000617	Pran.g_01495	Prau.g_00723
OG0000618	Pran.g_01494	Prau.g_00724
OG0000619	Pran.g_01493	Prau.g_00725
OG0000620	Pran.g_01491	Prau.g_00727
OG0000621	Pran.g_01490	Prau.g_00728
OG0000622	Pran.g_01489	Prau.g_00729
OG0000623	Pran.g_01488	Prau.g_00730
OG0000624	Pran.g_01486	Prau.g_00732
OG0000625	Pran.g_01485	Prau.g_00733
OG0000626	Pran.g_01484	Prau.g_00734
OG0000627	Pran.g_01483	Prau.g_00735
OG0000628	Pran.g_01482	Prau.g_00736
OG0000629	Pran.g_01481	Prau.g_00737
OG0000630	Pran.g_01479	Prau.g_00739
OG0000631	Pran.g_01478	Prau.g_00740
OG0000632	Pran.g_01472	Prau.g_00744
OG0000633	Pran.g_01471	Prau.g_00745
OG0000634	Pran.g_01459	Prau.g_00756
OG0000635	Pran.g_01457	Prau.g_00758
OG0000636	Pran.g_01456	Prau.g_00759
OG0000637	Pran.g_01454	Prau.g_00761
OG0000638	Pran.g_01453	Prau.g_00762
OG0000639	Pran.g_01452	Prau.g_00763
OG0000640	Pran.g_01451	Prau.g_00764
OG0000641	Pran.g_01450	Prau.g_00765
OG0000642	Pran.g_01449	Prau.g_00766
OG0000643	Pran.g_01448	Prau.g_00767
OG0000644	Pran.g_01446	Prau.g_00769
OG0000645	Pran.g_01445	Prau.g_00770
OG0000646	Pran.g_01444	Prau.g_00771
OG0000647	Pran.g_01443	Prau.g_00772
OG0000648	Pran.g_01442	Prau.g_00773
OG0000649	Pran.g_01441	Prau.g_00774
OG0000650	Pran.g_01440	Prau.g_00775
OG0000651	Pran.g_01439	Prau.g_00776
OG0000652	Pran.g_01437	Prau.g_00778
OG0000653	Pran.g_01418	Prau.g_00798
OG0000654	Pran.g_01415	Prau.g_00800
OG0000655	Pran.g_01405	Prau.g_00811
OG0000656	Pran.g_01400	Prau.g_00816
OG0000657	Pran.g_01378	Prau.g_00818
OG0000658	Pran.g_01377	Prau.g_00819
OG0000659	Pran.g_01376	Prau.g_00820
OG0000660	Pran.g_01365	Prau.g_00832
OG0000661	Pran.g_01356	Prau.g_00841
OG0000662	Pran.g_01354	Prau.g_00843
OG0000663	Pran.g_01352	Prau.g_00845
OG0000664	Pran.g_01351	Prau.g_00846
OG0000665	Pran.g_01350	Prau.g_00847
OG0000666	Pran.g_01349	Prau.g_00848
OG0000667	Pran.g_01348	Prau.g_00849
OG0000668	Pran.g_01347	Prau.g_00850
OG0000669	Pran.g_01346	Prau.g_00851
OG0000670	Pran.g_01344	Prau.g_00853
OG0000671	Pran.g_01343	Prau.g_00854
OG0000672	Pran.g_01342	Prau.g_00855
OG0000673	Pran.g_01341	Prau.g_00856
OG0000674	Pran.g_01340	Prau.g_00857
OG0000675	Pran.g_01339	Prau.g_00858
OG0000676	Pran.g_01337	Prau.g_00860
OG0000677	Pran.g_01335	Prau.g_00862
OG0000678	Pran.g_01334	Prau.g_00863
OG0000679	Pran.g_01333	Prau.g_00864
OG0000680	Pran.g_01332	Prau.g_00865
OG0000681	Pran.g_01331	Prau.g_00866
OG0000682	Pran.g_01330	Prau.g_00867
OG0000683	Pran.g_01329	Prau.g_00868
OG0000684	Pran.g_01328	Prau.g_00869
OG0000685	Pran.g_01327	Prau.g_00870
OG0000686	Pran.g_01326	Prau.g_00871
OG0000687	Pran.g_01325	Prau.g_00872
OG0000688	Pran.g_01324	Prau.g_00873
OG0000689	Pran.g_01323	Prau.g_00874
OG0000690	Pran.g_01322	Prau.g_00875
OG0000691	Pran.g_01320	Prau.g_00877
OG0000692	Pran.g_01319	Prau.g_00878
OG0000693	Pran.g_01318	Prau.g_00879
OG0000694	Pran.g_01317	Prau.g_00880
OG0000695	Pran.g_01316	Prau.g_00881
OG0000696	Pran.g_01315	Prau.g_00882
OG0000697	Pran.g_01313	Prau.g_00884
OG0000698	Pran.g_01312	Prau.g_00885
OG0000699	Pran.g_01309	Prau.g_00888
OG0000700	Pran.g_01308	Prau.g_00889
OG0000701	Pran.g_01307	Prau.g_00890
OG0000702	Pran.g_01306	Prau.g_00891
OG0000703	Pran.g_01305	Prau.g_00892
OG0000704	Pran.g_01304	Prau.g_00893
OG0000705	Pran.g_01302	Prau.g_00895
OG0000706	Pran.g_01301	Prau.g_00896
OG0000707	Pran.g_01300	Prau.g_00897
OG0000708	Pran.g_01299	Prau.g_00898
OG0000709	Pran.g_01298	Prau.g_00899
OG0000710	Pran.g_01297	Prau.g_00900
OG0000711	Pran.g_01296	Prau.g_00902
OG0000712	Pran.g_01295	Prau.g_00903
OG0000713	Pran.g_01294	Prau.g_00904
OG0000714	Pran.g_01292	Prau.g_00906
OG0000715	Pran.g_01291	Prau.g_00907
OG0000716	Pran.g_01290	Prau.g_00908
OG0000717	Pran.g_01289	Prau.g_00909
OG0000718	Pran.g_01287	Prau.g_00910
OG0000719	Pran.g_01285	Prau.g_00912
OG0000720	Pran.g_01283	Prau.g_00914
OG0000721	Pran.g_01282	Prau.g_00915
OG0000722	Pran.g_00413	Prau.g_00942
OG0000723	Pran.g_00418	Prau.g_00946
OG0000724	Pran.g_00421	Prau.g_00949
OG0000725	Pran.g_00422	Prau.g_00950
OG0000726	Pran.g_00423	Prau.g_00951
OG0000727	Pran.g_00424	Prau.g_00952
OG0000728	Pran.g_00425	Prau.g_00953
OG0000729	Pran.g_00426	Prau.g_00954
OG0000730	Pran.g_00427	Prau.g_00955
OG0000731	Pran.g_00429	Prau.g_00956
OG0000732	Pran.g_00430	Prau.g_00957
OG0000733	Pran.g_00431	Prau.g_00958
OG0000734	Pran.g_00432	Prau.g_00959
OG0000735	Pran.g_00433	Prau.g_00960
OG0000736	Pran.g_00435	Prau.g_00962
OG0000737	Pran.g_00436	Prau.g_00963
OG0000738	Pran.g_00438	Prau.g_00965
OG0000739	Pran.g_00439	Prau.g_00966
OG0000740	Pran.g_00440	Prau.g_00967
OG0000741	Pran.g_00442	Prau.g_00969
OG0000742	Pran.g_00443	Prau.g_00970
OG0000743	Pran.g_00446	Prau.g_00974
OG0000744	Pran.g_00447	Prau.g_00975
OG0000745	Pran.g_00449	Prau.g_00977
OG0000746	Pran.g_00450	Prau.g_00978
OG0000747	Pran.g_00451	Prau.g_00979
OG0000748	Pran.g_00452	Prau.g_00980
OG0000749	Pran.g_00453	Prau.g_00981
OG0000750	Pran.g_00454	Prau.g_00982
OG0000751	Pran.g_00456	Prau.g_00984
OG0000752	Pran.g_00457	Prau.g_00985
OG0000753	Pran.g_00458	Prau.g_00986
OG0000754	Pran.g_00459	Prau.g_00987
OG0000755	Pran.g_00461	Prau.g_00989
OG0000756	Pran.g_00462	Prau.g_00990
OG0000757	Pran.g_00463	Prau.g_00991
OG0000758	Pran.g_00464	Prau.g_00992
OG0000759	Pran.g_00465	Prau.g_00993
OG0000760	Pran.g_00466	Prau.g_00994
OG0000761	Pran.g_00467	Prau.g_00995
OG0000762	Pran.g_00469	Prau.g_00997
OG0000763	Pran.g_00470	Prau.g_00998
OG0000764	Pran.g_00471	Prau.g_00999
OG0000765	Pran.g_00472	Prau.g_01000
OG0000766	Pran.g_00473	Prau.g_01001
OG0000767	Pran.g_00474	Prau.g_01002
OG0000768	Pran.g_00475	Prau.g_01003
OG0000769	Pran.g_00476	Prau.g_01004
OG0000770	Pran.g_00477	Prau.g_01005
OG0000771	Pran.g_00478	Prau.g_01006
OG0000772	Pran.g_00479	Prau.g_01007
OG0000773	Pran.g_00481	Prau.g_01009
OG0000774	Pran.g_00482	Prau.g_01010
OG0000775	Pran.g_00483	Prau.g_01011
OG0000776	Pran.g_00484	Prau.g_01012
OG0000777	Pran.g_00485	Prau.g_01013
OG0000778	Pran.g_00486	Prau.g_01014
OG0000779	Pran.g_00488	Prau.g_01016
OG0000780	Pran.g_00489	Prau.g_01017
OG0000781	Pran.g_00490	Prau.g_01018
OG0000782	Pran.g_00492	Prau.g_01020
OG0000783	Pran.g_00493	Prau.g_01021
OG0000784	Pran.g_00494	Prau.g_01022
OG0000785	Pran.g_00495	Prau.g_01023
OG0000786	Pran.g_00496	Prau.g_01024
OG0000787	Pran.g_00498	Prau.g_01026
OG0000788	Pran.g_00499	Prau.g_01027
OG0000789	Pran.g_00500	Prau.g_01028
OG0000790	Pran.g_00501	Prau.g_01029
OG0000791	Pran.g_00502	Prau.g_01030
OG0000792	Pran.g_00503	Prau.g_01031
OG0000793	Pran.g_00504	Prau.g_01032
OG0000794	Pran.g_00505	Prau.g_01033
OG0000795	Pran.g_00506	Prau.g_01034
OG0000796	Pran.g_00508	Prau.g_01036
OG0000797	Pran.g_00510	Prau.g_01038
OG0000798	Pran.g_00511	Prau.g_01039
OG0000799	Pran.g_00512	Prau.g_01040
OG0000800	Pran.g_00513	Prau.g_01041
OG0000801	Pran.g_00514	Prau.g_01042
OG0000802	Pran.g_00516	Prau.g_01044
OG0000803	Pran.g_00517	Prau.g_01045
OG0000804	Pran.g_00537	Prau.g_01058
OG0000805	Pran.g_00539	Prau.g_01060
OG0000806	Pran.g_00540	Prau.g_01061
OG0000807	Pran.g_00541	Prau.g_01062
OG0000808	Pran.g_00542	Prau.g_01063
OG0000809	Pran.g_00546	Prau.g_01067
OG0000810	Pran.g_00547	Prau.g_01068
OG0000811	Pran.g_00548	Prau.g_01069
OG0000812	Pran.g_00549	Prau.g_01070
OG0000813	Pran.g_00550	Prau.g_01071
OG0000814	Pran.g_00551	Prau.g_01072
OG0000815	Pran.g_00552	Prau.g_01073
OG0000816	Pran.g_00554	Prau.g_01075
OG0000817	Pran.g_00557	Prau.g_01078
OG0000818	Pran.g_00558	Prau.g_01079
OG0000819	Pran.g_00560	Prau.g_01081
OG0000820	Pran.g_00561	Prau.g_01082
OG0000821	Pran.g_00562	Prau.g_01083
OG0000822	Pran.g_00563	Prau.g_01084
OG0000823	Pran.g_00566	Prau.g_01087
OG0000824	Pran.g_00567	Prau.g_01088
OG0000825	Pran.g_00569	Prau.g_01090
OG0000826	Pran.g_00570	Prau.g_01091
OG0000827	Pran.g_00571	Prau.g_01092
OG0000828	Pran.g_00573	Prau.g_01094
OG0000829	Pran.g_00154	Prau.g_01118
OG0000830	Pran.g_00144	Prau.g_01127
OG0000831	Pran.g_00141	Prau.g_01130
OG0000832	Pran.g_00140	Prau.g_01131
OG0000833	Pran.g_00133	Prau.g_01138
OG0000834	Pran.g_00129	Prau.g_01142
OG0000835	Pran.g_00125	Prau.g_01146
OG0000836	Pran.g_00123	Prau.g_01148
OG0000837	Pran.g_00110	Prau.g_01160
OG0000838	Pran.g_00092	Prau.g_01175
OG0000839	Pran.g_00091	Prau.g_01176
OG0000840	Pran.g_00085	Prau.g_01181
OG0000841	Pran.g_00078	Prau.g_01188
OG0000842	Pran.g_00075	Prau.g_01192
OG0000843	Pran.g_00073	Prau.g_01194
OG0000844	Pran.g_00072	Prau.g_01195
OG0000845	Pran.g_00071	Prau.g_01196
OG0000846	Pran.g_00070	Prau.g_01197
OG0000847	Pran.g_00069	Prau.g_01198
OG0000848	Pran.g_00068	Prau.g_01199
OG0000849	Pran.g_00067	Prau.g_01200
OG0000850	Pran.g_00066	Prau.g_01201
OG0000851	Pran.g_00064	Prau.g_01203
OG0000852	Pran.g_00061	Prau.g_01205
OG0000853	Pran.g_00059	Prau.g_01207
OG0000854	Pran.g_00058	Prau.g_01208
OG0000855	Pran.g_00057	Prau.g_01209
OG0000856	Pran.g_00056	Prau.g_01210
OG0000857	Pran.g_00055	Prau.g_01211
OG0000858	Pran.g_00053	Prau.g_01213
OG0000859	Pran.g_00052	Prau.g_01214
OG0000860	Pran.g_00051	Prau.g_01215
OG0000861	Pran.g_00050	Prau.g_01216
OG0000862	Pran.g_00049	Prau.g_01217
OG0000863	Pran.g_00048	Prau.g_01218
OG0000864	Pran.g_00047	Prau.g_01219
OG0000865	Pran.g_00046	Prau.g_01220
OG0000866	Pran.g_00045	Prau.g_01221
OG0000867	Pran.g_00042	Prau.g_01224
OG0000868	Pran.g_00040	Prau.g_01226
OG0000869	Pran.g_00039	Prau.g_01227
OG0000870	Pran.g_00038	Prau.g_01228
OG0000871	Pran.g_00037	Prau.g_01229
OG0000872	Pran.g_00036	Prau.g_01230
OG0000873	Pran.g_00035	Prau.g_01231
OG0000874	Pran.g_00034	Prau.g_01232
OG0000875	Pran.g_00033	Prau.g_01233
OG0000876	Pran.g_00031	Prau.g_01235
OG0000877	Pran.g_00030	Prau.g_01236
OG0000878	Pran.g_00029	Prau.g_01237
OG0000879	Pran.g_00028	Prau.g_01238
OG0000880	Pran.g_00027	Prau.g_01239
OG0000881	Pran.g_00026	Prau.g_01240
OG0000882	Pran.g_00025	Prau.g_01241
OG0000883	Pran.g_00024	Prau.g_01242
OG0000884	Pran.g_00023	Prau.g_01243
OG0000885	Pran.g_00022	Prau.g_01244
OG0000886	Pran.g_00021	Prau.g_01245
OG0000887	Pran.g_00020	Prau.g_01246
OG0000888	Pran.g_00019	Prau.g_01247
OG0000889	Pran.g_00018	Prau.g_01248
OG0000890	Pran.g_00017	Prau.g_01249
OG0000891	Pran.g_00016	Prau.g_01250
OG0000892	Pran.g_00015	Prau.g_01251
OG0000893	Pran.g_00014	Prau.g_01252
OG0000894	Pran.g_00012	Prau.g_01254
OG0000895	Pran.g_00011	Prau.g_01255
OG0000896	Pran.g_00009	Prau.g_01257
OG0000897	Pran.g_00008	Prau.g_01258
OG0000898	Pran.g_00007	Prau.g_01259
OG0000899	Pran.g_00006	Prau.g_01260
OG0000900	Pran.g_00004	Prau.g_01262
OG0000901	Pran.g_00899	Prau.g_01346
OG0000902	Pran.g_00887	Prau.g_01359
OG0000903	Pran.g_00886	Prau.g_01360
OG0000904	Pran.g_00885	Prau.g_01361
OG0000905	Pran.g_00884	Prau.g_01362
OG0000906	Pran.g_00883	Prau.g_01363
OG0000907	Pran.g_00881	Prau.g_01366
OG0000908	Pran.g_00880	Prau.g_01367
OG0000909	Pran.g_00879	Prau.g_01368
OG0000910	Pran.g_00878	Prau.g_01369
OG0000911	Pran.g_00877	Prau.g_01370
OG0000912	Pran.g_00874	Prau.g_01373
OG0000913	Pran.g_00873	Prau.g_01374
OG0000914	Pran.g_00872	Prau.g_01375
OG0000915	Pran.g_00870	Prau.g_01377
OG0000916	Pran.g_00869	Prau.g_01378
OG0000917	Pran.g_00868	Prau.g_01379
OG0000918	Pran.g_00867	Prau.g_01380
OG0000919	Pran.g_00866	Prau.g_01381
OG0000920	Pran.g_00865	Prau.g_01382
OG0000921	Pran.g_00863	Prau.g_01384
OG0000922	Pran.g_00862	Prau.g_01385
OG0000923	Pran.g_00855	Prau.g_01391
OG0000925	Pran.g_00854	Prau.g_01395
OG0000926	Pran.g_00853	Prau.g_01396
OG0000927	Pran.g_00852	Prau.g_01397
OG0000928	Pran.g_00850	Prau.g_01399
OG0000929	Pran.g_00848	Prau.g_01401
OG0000930	Pran.g_00847	Prau.g_01403
OG0000931	Pran.g_00846	Prau.g_01404
OG0000932	Pran.g_00843	Prau.g_01407
OG0000933	Pran.g_00839	Prau.g_01411
OG0000934	Pran.g_00838	Prau.g_01412
OG0000935	Pran.g_00837	Prau.g_01413
OG0000936	Pran.g_00836	Prau.g_01414
OG0000937	Pran.g_00835	Prau.g_01415
OG0000938	Pran.g_00834	Prau.g_01416
OG0000939	Pran.g_00833	Prau.g_01417
OG0000940	Pran.g_00832	Prau.g_01418
OG0000941	Pran.g_00831	Prau.g_01419
OG0000942	Pran.g_00830	Prau.g_01420
OG0000943	Pran.g_00829	Prau.g_01421
OG0000944	Pran.g_00828	Prau.g_01422
OG0000945	Pran.g_00827	Prau.g_01423
OG0000946	Pran.g_00826	Prau.g_01424
OG0000947	Pran.g_00825	Prau.g_01425
OG0000948	Pran.g_00824	Prau.g_01426
OG0000949	Pran.g_00823	Prau.g_01427
OG0000950	Pran.g_00822	Prau.g_01436
OG0000951	Pran.g_00751	Prau.g_01510
OG0000952	Pran.g_00750	Prau.g_01511
OG0000953	Pran.g_00749	Prau.g_01512
OG0000954	Pran.g_00748	Prau.g_01513
OG0000955	Pran.g_00747	Prau.g_01514
OG0000956	Pran.g_00745	Prau.g_01516
OG0000957	Pran.g_00744	Prau.g_01517
OG0000958	Pran.g_00743	Prau.g_01518
OG0000959	Pran.g_00742	Prau.g_01519
OG0000960	Pran.g_00741	Prau.g_01520
OG0000961	Pran.g_00740	Prau.g_01521
OG0000962	Pran.g_00739	Prau.g_01522
OG0000963	Pran.g_00738	Prau.g_01523
OG0000964	Pran.g_00737	Prau.g_01524
OG0000965	Pran.g_00735	Prau.g_01526
OG0000966	Pran.g_00734	Prau.g_01527
OG0000967	Pran.g_00731	Prau.g_01533
OG0000968	Pran.g_00730	Prau.g_01534
OG0000969	Pran.g_00729	Prau.g_01535
OG0000970	Pran.g_00728	Prau.g_01536
OG0000971	Pran.g_00727	Prau.g_01537
OG0000972	Pran.g_00726	Prau.g_01538
OG0000973	Pran.g_00724	Prau.g_01540
OG0000974	Pran.g_00723	Prau.g_01541
OG0000975	Pran.g_00722	Prau.g_01542
OG0000976	Pran.g_00721	Prau.g_01543
OG0000977	Pran.g_00720	Prau.g_01544
OG0000978	Pran.g_00719	Prau.g_01545
OG0000979	Pran.g_00718	Prau.g_01546
OG0000980	Pran.g_00717	Prau.g_01547
OG0000981	Pran.g_00716	Prau.g_01548
OG0000982	Pran.g_00715	Prau.g_01549
OG0000983	Pran.g_00714	Prau.g_01550
OG0000984	Pran.g_00710	Prau.g_01554
OG0000985	Pran.g_00709	Prau.g_01555
OG0000986	Pran.g_00708	Prau.g_01556
OG0000987	Pran.g_00706	Prau.g_01558
OG0000988	Pran.g_00705	Prau.g_01559
OG0000989	Pran.g_00704	Prau.g_01560
OG0000990	Pran.g_00703	Prau.g_01561
OG0000991	Pran.g_00702	Prau.g_01562
OG0000992	Pran.g_00701	Prau.g_01563
OG0000993	Pran.g_00700	Prau.g_01564
OG0000994	Pran.g_00699	Prau.g_01565
OG0000995	Pran.g_00698	Prau.g_01566
OG0000996	Pran.g_00697	Prau.g_01567
OG0000997	Pran.g_00695	Prau.g_01569
OG0000998	Pran.g_00692	Prau.g_01572
OG0000999	Pran.g_00690	Prau.g_01574
OG0001000	Pran.g_00689	Prau.g_01575
OG0001001	Pran.g_00688	Prau.g_01576
OG0001002	Pran.g_00686	Prau.g_01578
OG0001003	Pran.g_00685	Prau.g_01579
OG0001004	Pran.g_00684	Prau.g_01580
OG0001005	Pran.g_00683	Prau.g_01581
OG0001006	Pran.g_00681	Prau.g_01583
OG0001007	Pran.g_00680	Prau.g_01584
OG0001008	Pran.g_00679	Prau.g_01585
OG0001009	Pran.g_00678	Prau.g_01586
OG0001010	Pran.g_00677	Prau.g_01587
OG0001011	Pran.g_00676	Prau.g_01588
OG0001012	Pran.g_00675	Prau.g_01589
OG0001013	Pran.g_00674	Prau.g_01590
OG0001014	Pran.g_00673	Prau.g_01591
OG0001015	Pran.g_00672	Prau.g_01592
OG0001016	Pran.g_00671	Prau.g_01593
OG0001017	Pran.g_00670	Prau.g_01594
OG0001018	Pran.g_00669	Prau.g_01595
OG0001019	Pran.g_00668	Prau.g_01596
OG0001020	Pran.g_00667	Prau.g_01597
OG0001021	Pran.g_00666	Prau.g_01598
OG0001022	Pran.g_00665	Prau.g_01599
OG0001023	Pran.g_00664	Prau.g_01600
OG0001024	Pran.g_00662	Prau.g_01602
OG0001025	Pran.g_00661	Prau.g_01603
OG0001026	Pran.g_00660	Prau.g_01604
OG0001027	Pran.g_00659	Prau.g_01605
OG0001028	Pran.g_00658	Prau.g_01606
OG0001029	Pran.g_00657	Prau.g_01607
OG0001030	Pran.g_00654	Prau.g_01610
OG0001031	Pran.g_00653	Prau.g_01611
OG0001032	Pran.g_00646	Prau.g_01619
OG0001033	Pran.g_00636	Prau.g_01626
OG0001034	Pran.g_00598	Prau.g_01652
OG0001035	Pran.g_00964	Prau.g_01726
OG0001036	Pran.g_00965	Prau.g_01727
OG0001037	Pran.g_00971	Prau.g_01733
OG0001038	Pran.g_00972	Prau.g_01734
OG0001039	Pran.g_00973	Prau.g_01735
OG0001040	Pran.g_00974	Prau.g_01736
OG0001041	Pran.g_00976	Prau.g_01738
OG0001042	Pran.g_00977	Prau.g_01739
OG0001043	Pran.g_00978	Prau.g_01740
OG0001044	Pran.g_00979	Prau.g_01741
OG0001045	Pran.g_00980	Prau.g_01742
OG0001046	Pran.g_00981	Prau.g_01743
OG0001047	Pran.g_00982	Prau.g_01744
OG0001048	Pran.g_00984	Prau.g_01746
OG0001049	Pran.g_00985	Prau.g_01747
OG0001050	Pran.g_00986	Prau.g_01748
OG0001051	Pran.g_00987	Prau.g_01749
OG0001052	Pran.g_00988	Prau.g_01750
OG0001053	Pran.g_00989	Prau.g_01751
OG0001054	Pran.g_00990	Prau.g_01752
OG0001055	Pran.g_00991	Prau.g_01753
OG0001056	Pran.g_00992	Prau.g_01754
OG0001057	Pran.g_00994	Prau.g_01756
OG0001058	Pran.g_00995	Prau.g_01757
OG0001059	Pran.g_00996	Prau.g_01758
OG0001060	Pran.g_00997	Prau.g_01759
OG0001061	Pran.g_00998	Prau.g_01760
OG0001062	Pran.g_00999	Prau.g_01761
OG0001063	Pran.g_01000	Prau.g_01762
OG0001064	Pran.g_01001	Prau.g_01763
OG0001065	Pran.g_01002	Prau.g_01764
OG0001066	Pran.g_01003	Prau.g_01765
OG0001067	Pran.g_01004	Prau.g_01766
OG0001068	Pran.g_01005	Prau.g_01767
OG0001069	Pran.g_01008	Prau.g_01770
OG0001070	Pran.g_01010	Prau.g_01772
OG0001071	Pran.g_01011	Prau.g_01773
OG0001072	Pran.g_01012	Prau.g_01774
OG0001073	Pran.g_01013	Prau.g_01775
OG0001074	Pran.g_01014	Prau.g_01776
OG0001075	Pran.g_01015	Prau.g_01777
OG0001076	Pran.g_01017	Prau.g_01779
OG0001077	Pran.g_01018	Prau.g_01780
OG0001078	Pran.g_01019	Prau.g_01781
OG0001079	Pran.g_01020	Prau.g_01782
OG0001080	Pran.g_01021	Prau.g_01783
OG0001081	Pran.g_01022	Prau.g_01784
OG0001082	Pran.g_01023	Prau.g_01785
OG0001083	Pran.g_01024	Prau.g_01786
OG0001084	Pran.g_01025	Prau.g_01787
OG0001085	Pran.g_01026	Prau.g_01788
OG0001086	Pran.g_01032	Prau.g_01794
OG0001087	Pran.g_01033	Prau.g_01795
OG0001088	Pran.g_01034	Prau.g_01796
OG0001089	Pran.g_01036	Prau.g_01798
OG0001090	Pran.g_01037	Prau.g_01799
OG0001091	Pran.g_01038	Prau.g_01800
OG0001092	Pran.g_01039	Prau.g_01801
OG0001093	Pran.g_01040	Prau.g_01802
OG0001094	Pran.g_01041	Prau.g_01803
OG0001095	Pran.g_01042	Prau.g_01804
OG0001096	Pran.g_01044	Prau.g_01805
OG0001097	Pran.g_01045	Prau.g_01806
OG0001098	Pran.g_01046	Prau.g_01807
OG0001099	Pran.g_01047	Prau.g_01808
OG0001100	Pran.g_01048	Prau.g_01809
OG0001101	Pran.g_01049	Prau.g_01810
OG0001102	Pran.g_01052	Prau.g_01813
OG0001103	Pran.g_01053	Prau.g_01814
OG0001104	Pran.g_01054	Prau.g_01815
OG0001105	Pran.g_01055	Prau.g_01817
OG0001106	Pran.g_01057	Prau.g_01819
OG0001107	Pran.g_01058	Prau.g_01820
OG0001108	Pran.g_01059	Prau.g_01821
OG0001109	Pran.g_01062	Prau.g_01827
OG0001110	Pran.g_01064	Prau.g_01829
OG0001111	Pran.g_01065	Prau.g_01830
OG0001112	Pran.g_01066	Prau.g_01831
OG0001113	Pran.g_01067	Prau.g_01832
OG0001114	Pran.g_01069	Prau.g_01833
OG0001115	Pran.g_01070	Prau.g_01834
OG0001116	Pran.g_01071	Prau.g_01835
OG0001117	Pran.g_01072	Prau.g_01836
OG0001118	Pran.g_01073	Prau.g_01837
OG0001119	Pran.g_01074	Prau.g_01838
OG0001120	Pran.g_01075	Prau.g_01839
OG0001121	Pran.g_01076	Prau.g_01840
OG0001122	Pran.g_01077	Prau.g_01841
OG0001123	Pran.g_01078	Prau.g_01842
OG0001124	Pran.g_01079	Prau.g_01843
OG0001125	Pran.g_01080	Prau.g_01844
OG0001126	Pran.g_01081	Prau.g_01845
OG0001127	Pran.g_01082	Prau.g_01846
OG0001128	Pran.g_01083	Prau.g_01847
OG0001129	Pran.g_01084	Prau.g_01848
OG0001130	Pran.g_01085	Prau.g_01849
OG0001131	Pran.g_01086	Prau.g_01850
OG0001132	Pran.g_01087	Prau.g_01851
OG0001133	Pran.g_01088	Prau.g_01852
OG0001134	Pran.g_01089	Prau.g_01853
OG0001135	Pran.g_01090	Prau.g_01854
OG0001136	Pran.g_01091	Prau.g_01855
OG0001137	Pran.g_01092	Prau.g_01856
OG0001138	Pran.g_01093	Prau.g_01857
OG0001139	Pran.g_01094	Prau.g_01858
OG0001140	Pran.g_01095	Prau.g_01859
OG0001141	Pran.g_01097	Prau.g_01861
OG0001142	Pran.g_01098	Prau.g_01862
OG0001143	Pran.g_01099	Prau.g_01863
OG0001144	Pran.g_01101	Prau.g_01865
OG0001145	Pran.g_01103	Prau.g_01867
OG0001146	Pran.g_01104	Prau.g_01868
OG0001147	Pran.g_01106	Prau.g_01870
OG0001148	Pran.g_01107	Prau.g_01871
OG0001149	Pran.g_01108	Prau.g_01872
OG0001150	Pran.g_01111	Prau.g_01875
OG0001151	Pran.g_01112	Prau.g_01876
