Orthogroup	Pran	Pram
OG0000590	Pran.g_01534	Pram.g_01066
OG0000591	Pran.g_01533	Pram.g_01065
OG0000592	Pran.g_01532	Pram.g_01064
OG0000593	Pran.g_01531	Pram.g_01063
OG0000594	Pran.g_01530	Pram.g_01062
OG0000595	Pran.g_01529	Pram.g_01061
OG0000596	Pran.g_01528	Pram.g_01060
OG0000597	Pran.g_01524	Pram.g_01056
OG0000598	Pran.g_01523	Pram.g_01055
OG0000599	Pran.g_01522	Pram.g_01054
OG0000600	Pran.g_01521	Pram.g_01053
OG0000601	Pran.g_01520	Pram.g_01052
OG0000602	Pran.g_01519	Pram.g_01051
OG0000603	Pran.g_01518	Pram.g_01050
OG0000604	Pran.g_01517	Pram.g_01049
OG0000605	Pran.g_01516	Pram.g_01048
OG0000606	Pran.g_01515	Pram.g_01047
OG0000607	Pran.g_01514	Pram.g_01045
OG0000608	Pran.g_01513	Pram.g_01044
OG0000609	Pran.g_01511	Pram.g_01042
OG0000610	Pran.g_01510	Pram.g_01041
OG0000611	Pran.g_01508	Pram.g_00760
OG0000612	Pran.g_01507	Pram.g_00761
OG0000613	Pran.g_01505	Pram.g_00763
OG0000614	Pran.g_01499	Pram.g_00769
OG0000615	Pran.g_01498	Pram.g_00770
OG0000616	Pran.g_01497	Pram.g_00771
OG0000617	Pran.g_01495	Pram.g_00774
OG0000618	Pran.g_01494	Pram.g_00775
OG0000619	Pran.g_01493	Pram.g_00776
OG0000620	Pran.g_01491	Pram.g_00778
OG0000621	Pran.g_01490	Pram.g_00779
OG0000622	Pran.g_01489	Pram.g_00780
OG0000623	Pran.g_01488	Pram.g_00781
OG0000624	Pran.g_01486	Pram.g_00784
OG0000625	Pran.g_01485	Pram.g_00785
OG0000626	Pran.g_01484	Pram.g_00786
OG0000627	Pran.g_01483	Pram.g_00789
OG0000628	Pran.g_01482	Pram.g_00790
OG0000629	Pran.g_01481	Pram.g_00791
OG0000630	Pran.g_01479	Pram.g_00793
OG0000631	Pran.g_01478	Pram.g_00795
OG0000632	Pran.g_01472	Pram.g_01927
OG0000633	Pran.g_01471	Pram.g_00720
OG0000634	Pran.g_01459	Pram.g_00802
OG0000635	Pran.g_01457	Pram.g_01027
OG0000636	Pran.g_01456	Pram.g_01026
OG0000637	Pran.g_01454	Pram.g_01024
OG0000638	Pran.g_01453	Pram.g_01023
OG0000639	Pran.g_01452	Pram.g_01022
OG0000640	Pran.g_01451	Pram.g_01021
OG0000641	Pran.g_01450	Pram.g_01020
OG0000642	Pran.g_01449	Pram.g_01019
OG0000643	Pran.g_01448	Pram.g_01018
OG0000644	Pran.g_01446	Pram.g_01016
OG0000645	Pran.g_01445	Pram.g_01014
OG0000646	Pran.g_01444	Pram.g_01013
OG0000647	Pran.g_01443	Pram.g_01012
OG0000648	Pran.g_01442	Pram.g_01011
OG0000649	Pran.g_01441	Pram.g_01010
OG0000650	Pran.g_01440	Pram.g_01008
OG0000651	Pran.g_01439	Pram.g_01007
OG0000652	Pran.g_01437	Pram.g_01005
OG0000653	Pran.g_01418	Pram.g_01533
OG0000654	Pran.g_01415	Pram.g_01539
OG0000655	Pran.g_01405, Pran.g_01763	Pram.g_00576
OG0000656	Pran.g_01400	Pram.g_01534
OG0000657	Pran.g_01378	Pram.g_00935
OG0000658	Pran.g_01377	Pram.g_00934
OG0000659	Pran.g_01376	Pram.g_00933
OG0000660	Pran.g_01365	Pram.g_00325
OG0000661	Pran.g_01356	Pram.g_00908
OG0000662	Pran.g_01354	Pram.g_00911
OG0000663	Pran.g_01352	Pram.g_00913
OG0000664	Pran.g_01351	Pram.g_00914
OG0000665	Pran.g_01350	Pram.g_00915
OG0000666	Pran.g_01349	Pram.g_01028
OG0000667	Pran.g_01348	Pram.g_00804
OG0000668	Pran.g_01347	Pram.g_00805
OG0000669	Pran.g_01346	Pram.g_00806
OG0000670	Pran.g_01344	Pram.g_00808
OG0000671	Pran.g_01343	Pram.g_00809
OG0000672	Pran.g_01342	Pram.g_00810
OG0000673	Pran.g_01341	Pram.g_00811
OG0000674	Pran.g_01340	Pram.g_00812
OG0000675	Pran.g_01339	Pram.g_00813
OG0000676	Pran.g_01337	Pram.g_00815
OG0000677	Pran.g_01335	Pram.g_00817
OG0000678	Pran.g_01334	Pram.g_00818
OG0000679	Pran.g_01333	Pram.g_00819
OG0000680	Pran.g_01332	Pram.g_00820
OG0000681	Pran.g_01331	Pram.g_00821
OG0000682	Pran.g_01330	Pram.g_00822
OG0000683	Pran.g_01329	Pram.g_00823
OG0000684	Pran.g_01328	Pram.g_00825
OG0000685	Pran.g_01327	Pram.g_00826
OG0000686	Pran.g_01326	Pram.g_00827
OG0000687	Pran.g_01325	Pram.g_00828
OG0000688	Pran.g_01324	Pram.g_00829
OG0000689	Pran.g_01323	Pram.g_00830
OG0000690	Pran.g_01322	Pram.g_00831
OG0000691	Pran.g_01320	Pram.g_00833
OG0000692	Pran.g_01319	Pram.g_00834
OG0000693	Pran.g_01318	Pram.g_00835
OG0000694	Pran.g_01317	Pram.g_00836
OG0000695	Pran.g_01316	Pram.g_00837
OG0000696	Pran.g_01315	Pram.g_00838
OG0000697	Pran.g_01313	Pram.g_00839
OG0000698	Pran.g_01312	Pram.g_00840
OG0000699	Pran.g_01309	Pram.g_00844
OG0000700	Pran.g_01308	Pram.g_00845
OG0000701	Pran.g_01307	Pram.g_00847
OG0000702	Pran.g_01306	Pram.g_00848
OG0000703	Pran.g_01305	Pram.g_00849
OG0000704	Pran.g_01304	Pram.g_00850
OG0000705	Pran.g_01302	Pram.g_00852
OG0000706	Pran.g_01301	Pram.g_00853
OG0000707	Pran.g_01300	Pram.g_00854
OG0000708	Pran.g_01299	Pram.g_00855
OG0000709	Pran.g_01298	Pram.g_00857
OG0000710	Pran.g_01297	Pram.g_00858
OG0000711	Pran.g_01296	Pram.g_00859
OG0000712	Pran.g_01295	Pram.g_00860
OG0000713	Pran.g_01294	Pram.g_00861
OG0000714	Pran.g_01292	Pram.g_00865
OG0000715	Pran.g_01291	Pram.g_00866
OG0000716	Pran.g_01290	Pram.g_00867
OG0000717	Pran.g_01289	Pram.g_00868
OG0000718	Pran.g_01287	Pram.g_00870
OG0000719	Pran.g_01285	Pram.g_00872
OG0000720	Pran.g_01283	Pram.g_00876
OG0000721	Pran.g_01282	Pram.g_00877
OG0000722	Pran.g_00413	Pram.g_00713
OG0000723	Pran.g_00418	Pram.g_00717
OG0000724	Pran.g_00421	Pram.g_00724
OG0000725	Pran.g_00422	Pram.g_00726
OG0000726	Pran.g_00423	Pram.g_00727
OG0000727	Pran.g_00424	Pram.g_00728
OG0000728	Pran.g_00425	Pram.g_00729
OG0000729	Pran.g_00426	Pram.g_00731
OG0000730	Pran.g_00427	Pram.g_00732
OG0000731	Pran.g_00429	Pram.g_00734
OG0000732	Pran.g_00430	Pram.g_00735
OG0000733	Pran.g_00431	Pram.g_00736
OG0000734	Pran.g_00432	Pram.g_00737
OG0000735	Pran.g_00433	Pram.g_00738
OG0000736	Pran.g_00435	Pram.g_00740
OG0000737	Pran.g_00436	Pram.g_00741
OG0000738	Pran.g_00438	Pram.g_00743
OG0000739	Pran.g_00439	Pram.g_00744
OG0000740	Pran.g_00440	Pram.g_00745
OG0000741	Pran.g_00442	Pram.g_00747
OG0000742	Pran.g_00443	Pram.g_00748
OG0000743	Pran.g_00446	Pram.g_00752
OG0000744	Pran.g_00447	Pram.g_00753
OG0000745	Pran.g_00449	Pram.g_00754
OG0000746	Pran.g_00450	Pram.g_00755
OG0000747	Pran.g_00451	Pram.g_00756
OG0000748	Pran.g_00452	Pram.g_00757
OG0000749	Pran.g_00453	Pram.g_00758
OG0000750	Pran.g_00454	Pram.g_00759
OG0000751	Pran.g_00456	Pram.g_01036
OG0000752	Pran.g_00457	Pram.g_01035
OG0000753	Pran.g_00458	Pram.g_01034
OG0000754	Pran.g_00459	Pram.g_01033
OG0000755	Pran.g_00461	Pram.g_01031
OG0000756	Pran.g_00462	Pram.g_01030
OG0000757	Pran.g_00463	Pram.g_01029
OG0000758	Pran.g_00464	Pram.g_00916
OG0000759	Pran.g_00465	Pram.g_00917
OG0000760	Pran.g_00466	Pram.g_00918
OG0000761	Pran.g_00467	Pram.g_00919
OG0000762	Pran.g_00469	Pram.g_00921
OG0000763	Pran.g_00470	Pram.g_00922
OG0000764	Pran.g_00471	Pram.g_00923
OG0000765	Pran.g_00472	Pram.g_00924
OG0000766	Pran.g_00473	Pram.g_00925
OG0000767	Pran.g_00474	Pram.g_00926
OG0000768	Pran.g_00475	Pram.g_00927
OG0000769	Pran.g_00476	Pram.g_00928
OG0000770	Pran.g_00477	Pram.g_00930
OG0000771	Pran.g_00478	Pram.g_00931
OG0000772	Pran.g_00479	Pram.g_00988
OG0000773	Pran.g_00481	Pram.g_00936
OG0000774	Pran.g_00482	Pram.g_00937
OG0000775	Pran.g_00483	Pram.g_00938
OG0000776	Pran.g_00484	Pram.g_00940
OG0000777	Pran.g_00485	Pram.g_00941
OG0000778	Pran.g_00486	Pram.g_00942
OG0000779	Pran.g_00488	Pram.g_00944
OG0000780	Pran.g_00489	Pram.g_00945
OG0000781	Pran.g_00490	Pram.g_00946
OG0000782	Pran.g_00492	Pram.g_00948
OG0000783	Pran.g_00493	Pram.g_00949
OG0000784	Pran.g_00494	Pram.g_00950
OG0000785	Pran.g_00495	Pram.g_00951
OG0000786	Pran.g_00496	Pram.g_00952
OG0000787	Pran.g_00498	Pram.g_00954
OG0000788	Pran.g_00499	Pram.g_00955
OG0000789	Pran.g_00500	Pram.g_00956
OG0000790	Pran.g_00501	Pram.g_00957
OG0000791	Pran.g_00502	Pram.g_00958
OG0000792	Pran.g_00503	Pram.g_01199
OG0000793	Pran.g_00504	Pram.g_00959
OG0000794	Pran.g_00505	Pram.g_00960
OG0000795	Pran.g_00506	Pram.g_00961
OG0000796	Pran.g_00508	Pram.g_00963
OG0000797	Pran.g_00510	Pram.g_00964
OG0000798	Pran.g_00511	Pram.g_00965
OG0000799	Pran.g_00512	Pram.g_00966
OG0000800	Pran.g_00513	Pram.g_00967
OG0000801	Pran.g_00514	Pram.g_00968
OG0000802	Pran.g_00516	Pram.g_00970
OG0000803	Pran.g_00517	Pram.g_00971
OG0000804	Pran.g_00537	Pram.g_00973
OG0000805	Pran.g_00539	Pram.g_00975
OG0000806	Pran.g_00540	Pram.g_00976
OG0000807	Pran.g_00541	Pram.g_00977
OG0000808	Pran.g_00542	Pram.g_00978
OG0000809	Pran.g_00546	Pram.g_00983
OG0000810	Pran.g_00547	Pram.g_00985
OG0000811	Pran.g_00548	Pram.g_00986
OG0000812	Pran.g_00549	Pram.g_00987
OG0000813	Pran.g_00550	Pram.g_00990
OG0000814	Pran.g_00551	Pram.g_00991
OG0000815	Pran.g_00552	Pram.g_00992
OG0000816	Pran.g_00554	Pram.g_00995
OG0000817	Pran.g_00557	Pram.g_00899
OG0000818	Pran.g_00558	Pram.g_00898
OG0000819	Pran.g_00560	Pram.g_00896
OG0000820	Pran.g_00561	Pram.g_00895
OG0000821	Pran.g_00562	Pram.g_00894
OG0000822	Pran.g_00563	Pram.g_00893
OG0000823	Pran.g_00566	Pram.g_00890
OG0000824	Pran.g_00567	Pram.g_00889
OG0000825	Pran.g_00569	Pram.g_00887
OG0000826	Pran.g_00570	Pram.g_00886
OG0000827	Pran.g_00571	Pram.g_00885
OG0000828	Pran.g_00573	Pram.g_00883
OG0000829	Pran.g_00154	Pram.g_00356
OG0000830	Pran.g_00144	Pram.g_00683
OG0000831	Pran.g_00141	Pram.g_01188
OG0000832	Pran.g_00140	Pram.g_00579
OG0000833	Pran.g_00133	Pram.g_01208
OG0000834	Pran.g_00129	Pram.g_01182
OG0000835	Pran.g_00125	Pram.g_00335
OG0000836	Pran.g_00123	Pram.g_01201
OG0000837	Pran.g_00110	Pram.g_01469
OG0000838	Pran.g_00092	Pram.g_01547
OG0000839	Pran.g_00091	Pram.g_01548
OG0000840	Pran.g_00085	Pram.g_00690
OG0000841	Pran.g_00078	Pram.g_01162
OG0000842	Pran.g_00075	Pram.g_01156
OG0000843	Pran.g_00073	Pram.g_01154
OG0000844	Pran.g_00072	Pram.g_01153
OG0000845	Pran.g_00071	Pram.g_01152
OG0000846	Pran.g_00070	Pram.g_01151
OG0000847	Pran.g_00069	Pram.g_01150
OG0000848	Pran.g_00068	Pram.g_01149
OG0000849	Pran.g_00067	Pram.g_01148
OG0000850	Pran.g_00066	Pram.g_01147
OG0000851	Pran.g_00064	Pram.g_01144
OG0000852	Pran.g_00061	Pram.g_01141
OG0000853	Pran.g_00059	Pram.g_01139
OG0000854	Pran.g_00058	Pram.g_01137
OG0000855	Pran.g_00057	Pram.g_01136
OG0000856	Pran.g_00056	Pram.g_01135
OG0000857	Pran.g_00055	Pram.g_01134
OG0000858	Pran.g_00053	Pram.g_01131
OG0000859	Pran.g_00052	Pram.g_01130
OG0000860	Pran.g_00051	Pram.g_01129
OG0000861	Pran.g_00050	Pram.g_01128
OG0000862	Pran.g_00049	Pram.g_01127
OG0000863	Pran.g_00048	Pram.g_01125
OG0000864	Pran.g_00047	Pram.g_01124
OG0000865	Pran.g_00046	Pram.g_01123
OG0000866	Pran.g_00045	Pram.g_01122
OG0000867	Pran.g_00042	Pram.g_01119
OG0000868	Pran.g_00040	Pram.g_01118
OG0000869	Pran.g_00039	Pram.g_01117
OG0000870	Pran.g_00038	Pram.g_01114
OG0000871	Pran.g_00037	Pram.g_01113
OG0000872	Pran.g_00036	Pram.g_01111
OG0000873	Pran.g_00035	Pram.g_01110
OG0000874	Pran.g_00034	Pram.g_01109
OG0000875	Pran.g_00033	Pram.g_01107
OG0000876	Pran.g_00031	Pram.g_01105
OG0000877	Pran.g_00030	Pram.g_01104
OG0000878	Pran.g_00029	Pram.g_01103
OG0000879	Pran.g_00028	Pram.g_01102
OG0000880	Pran.g_00027	Pram.g_01101
OG0000881	Pran.g_00026	Pram.g_01100
OG0000882	Pran.g_00025	Pram.g_01099
OG0000883	Pran.g_00024	Pram.g_01098
OG0000884	Pran.g_00023	Pram.g_01097
OG0000885	Pran.g_00022	Pram.g_01096
OG0000886	Pran.g_00021	Pram.g_01095
OG0000887	Pran.g_00020	Pram.g_01094
OG0000888	Pran.g_00019	Pram.g_01093
OG0000889	Pran.g_00018	Pram.g_01092
OG0000890	Pran.g_00017	Pram.g_01091
OG0000891	Pran.g_00016	Pram.g_01090
OG0000892	Pran.g_00015	Pram.g_01089
OG0000893	Pran.g_00014	Pram.g_01088
OG0000894	Pran.g_00012	Pram.g_01087
OG0000895	Pran.g_00011	Pram.g_01086
OG0000896	Pran.g_00009	Pram.g_01084
OG0000897	Pran.g_00008	Pram.g_01083
OG0000898	Pran.g_00007	Pram.g_01082
OG0000899	Pran.g_00006	Pram.g_01081
OG0000900	Pran.g_00004	Pram.g_00570
OG0000901	Pran.g_00899	Pram.g_01569
OG0000902	Pran.g_00887	Pram.g_01219
OG0000903	Pran.g_00886	Pram.g_01220
OG0000904	Pran.g_00885	Pram.g_01221
OG0000905	Pran.g_00884	Pram.g_01222
OG0000906	Pran.g_00883	Pram.g_01223
OG0000907	Pran.g_00881	Pram.g_01225
OG0000908	Pran.g_00880	Pram.g_01226
OG0000909	Pran.g_00879	Pram.g_01227
OG0000910	Pran.g_00878	Pram.g_01228
OG0000911	Pran.g_00877	Pram.g_01229
OG0000912	Pran.g_00874	Pram.g_01232
OG0000913	Pran.g_00873	Pram.g_01233
OG0000914	Pran.g_00872	Pram.g_01234
OG0000915	Pran.g_00870	Pram.g_01236
OG0000916	Pran.g_00869	Pram.g_01237
OG0000917	Pran.g_00868	Pram.g_01238
OG0000918	Pran.g_00867	Pram.g_01239
OG0000919	Pran.g_00866	Pram.g_01240
OG0000920	Pran.g_00865	Pram.g_01241
OG0000921	Pran.g_00863	Pram.g_01244
OG0000922	Pran.g_00862	Pram.g_01245
OG0000923	Pran.g_00855	Pram.g_01478
OG0000925	Pran.g_00854	Pram.g_01475
OG0000926	Pran.g_00853	Pram.g_01271
OG0000927	Pran.g_00852	Pram.g_01198
OG0000928	Pran.g_00850	Pram.g_01281
OG0000929	Pran.g_00848	Pram.g_01183
OG0000930	Pran.g_00847	Pram.g_01165
OG0000931	Pran.g_00846	Pram.g_00874
OG0000932	Pran.g_00843	Pram.g_01542
OG0000933	Pran.g_00839	Pram.g_01466
OG0000934	Pran.g_00838	Pram.g_01465
OG0000935	Pran.g_00837	Pram.g_01464
OG0000936	Pran.g_00836	Pram.g_01463
OG0000937	Pran.g_00835	Pram.g_01462
OG0000938	Pran.g_00834	Pram.g_01461
OG0000939	Pran.g_00833	Pram.g_01460
OG0000940	Pran.g_00832	Pram.g_01458
OG0000941	Pran.g_00831	Pram.g_01457
OG0000942	Pran.g_00830	Pram.g_01456
OG0000943	Pran.g_00829	Pram.g_01455
OG0000944	Pran.g_00828	Pram.g_01454
OG0000945	Pran.g_00827	Pram.g_01453
OG0000946	Pran.g_00826	Pram.g_01452
OG0000947	Pran.g_00825	Pram.g_01451
OG0000948	Pran.g_00824	Pram.g_01450
OG0000949	Pran.g_00823	Pram.g_01449
OG0000950	Pran.g_00822	Pram.g_01815
OG0000951	Pran.g_00751	Pram.g_01398
OG0000952	Pran.g_00750	Pram.g_01397
OG0000953	Pran.g_00749	Pram.g_01396
OG0000954	Pran.g_00748	Pram.g_01395
OG0000955	Pran.g_00747	Pram.g_01394
OG0000956	Pran.g_00745	Pram.g_01392
OG0000957	Pran.g_00744	Pram.g_01391
OG0000958	Pran.g_00743	Pram.g_01390
OG0000959	Pran.g_00742	Pram.g_01389
OG0000960	Pran.g_00741	Pram.g_01388
OG0000961	Pran.g_00740	Pram.g_01387
OG0000962	Pran.g_00739	Pram.g_01386
OG0000963	Pran.g_00738	Pram.g_01385
OG0000964	Pran.g_00737	Pram.g_01384
OG0000965	Pran.g_00735	Pram.g_01383
OG0000966	Pran.g_00734	Pram.g_01382
OG0000967	Pran.g_00731	Pram.g_01376
OG0000968	Pran.g_00730	Pram.g_01375
OG0000969	Pran.g_00729	Pram.g_01374
OG0000970	Pran.g_00728	Pram.g_01373
OG0000971	Pran.g_00727	Pram.g_01372
OG0000972	Pran.g_00726	Pram.g_01371
OG0000973	Pran.g_00724	Pram.g_01369
OG0000974	Pran.g_00723	Pram.g_01368
OG0000975	Pran.g_00722	Pram.g_01367
OG0000976	Pran.g_00721	Pram.g_01366
OG0000977	Pran.g_00720	Pram.g_01365
OG0000978	Pran.g_00719	Pram.g_01364
OG0000979	Pran.g_00718	Pram.g_01363
OG0000980	Pran.g_00717	Pram.g_01362
OG0000981	Pran.g_00716	Pram.g_01361
OG0000982	Pran.g_00715	Pram.g_01360
OG0000983	Pran.g_00714	Pram.g_01359
OG0000984	Pran.g_00710	Pram.g_01355
OG0000985	Pran.g_00709	Pram.g_01354
OG0000986	Pran.g_00708	Pram.g_01353
OG0000987	Pran.g_00706	Pram.g_01351
OG0000988	Pran.g_00705	Pram.g_01350
OG0000989	Pran.g_00704	Pram.g_01349
OG0000990	Pran.g_00703	Pram.g_01348
OG0000991	Pran.g_00702	Pram.g_01347
OG0000992	Pran.g_00701	Pram.g_01346
OG0000993	Pran.g_00700	Pram.g_01345
OG0000994	Pran.g_00699	Pram.g_01344
OG0000995	Pran.g_00698	Pram.g_01343
OG0000996	Pran.g_00697	Pram.g_01342
OG0000997	Pran.g_00695	Pram.g_01340
OG0000998	Pran.g_00692	Pram.g_01333
OG0000999	Pran.g_00690	Pram.g_01331
OG0001000	Pran.g_00689	Pram.g_01330
OG0001001	Pran.g_00688	Pram.g_01328
OG0001002	Pran.g_00686	Pram.g_01326
OG0001003	Pran.g_00685	Pram.g_01325
OG0001004	Pran.g_00684	Pram.g_01324
OG0001005	Pran.g_00683	Pram.g_01323
OG0001006	Pran.g_00681	Pram.g_01321
OG0001007	Pran.g_00680	Pram.g_01320
OG0001008	Pran.g_00679	Pram.g_01319
OG0001009	Pran.g_00678	Pram.g_01318
OG0001010	Pran.g_00677	Pram.g_01317
OG0001011	Pran.g_00676	Pram.g_01315
OG0001012	Pran.g_00675	Pram.g_01314
OG0001013	Pran.g_00674	Pram.g_01313
OG0001014	Pran.g_00673	Pram.g_01312
OG0001015	Pran.g_00672	Pram.g_01311
OG0001016	Pran.g_00671	Pram.g_01310
OG0001017	Pran.g_00670	Pram.g_01309
OG0001018	Pran.g_00669	Pram.g_01308
OG0001019	Pran.g_00668	Pram.g_01307
OG0001020	Pran.g_00667	Pram.g_01306
OG0001021	Pran.g_00666	Pram.g_01305
OG0001022	Pran.g_00665	Pram.g_01304
OG0001023	Pran.g_00664	Pram.g_01303
OG0001024	Pran.g_00662	Pram.g_01301
OG0001025	Pran.g_00661	Pram.g_01300
OG0001026	Pran.g_00660	Pram.g_01299
OG0001027	Pran.g_00659	Pram.g_01298
OG0001028	Pran.g_00658	Pram.g_01296
OG0001029	Pran.g_00657	Pram.g_01295
OG0001030	Pran.g_00654	Pram.g_01292
OG0001031	Pran.g_00653	Pram.g_01291
OG0001032	Pran.g_00646	Pram.g_01577
OG0001033	Pran.g_00636	Pram.g_00567
OG0001034	Pran.g_00598	Pram.g_00824
OG0001035	Pran.g_00964	Pram.g_01625
OG0001036	Pran.g_00965	Pram.g_01626
OG0001037	Pran.g_00971	Pram.g_01633
OG0001038	Pran.g_00972	Pram.g_01634
OG0001039	Pran.g_00973	Pram.g_01635
OG0001040	Pran.g_00974	Pram.g_01636
OG0001041	Pran.g_00976	Pram.g_01638
OG0001042	Pran.g_00977	Pram.g_01639
OG0001043	Pran.g_00978	Pram.g_01640
OG0001044	Pran.g_00979	Pram.g_01641
OG0001045	Pran.g_00980	Pram.g_01642
OG0001046	Pran.g_00981	Pram.g_01644
OG0001047	Pran.g_00982	Pram.g_01645
OG0001048	Pran.g_00984	Pram.g_01646
OG0001049	Pran.g_00985	Pram.g_01647
OG0001050	Pran.g_00986	Pram.g_01648
OG0001051	Pran.g_00987	Pram.g_01649
OG0001052	Pran.g_00988	Pram.g_01650
OG0001053	Pran.g_00989	Pram.g_01651
OG0001054	Pran.g_00990	Pram.g_01652
OG0001055	Pran.g_00991	Pram.g_01653
OG0001056	Pran.g_00992	Pram.g_01654
OG0001057	Pran.g_00994	Pram.g_01656
OG0001058	Pran.g_00995	Pram.g_01657
OG0001059	Pran.g_00996	Pram.g_01658
OG0001060	Pran.g_00997	Pram.g_01659
OG0001061	Pran.g_00998	Pram.g_01660
OG0001062	Pran.g_00999	Pram.g_01662
OG0001063	Pran.g_01000	Pram.g_01663
OG0001064	Pran.g_01001	Pram.g_01664
OG0001065	Pran.g_01002	Pram.g_01665
OG0001066	Pran.g_01003	Pram.g_01666
OG0001067	Pran.g_01004	Pram.g_01667
OG0001068	Pran.g_01005	Pram.g_01668
OG0001069	Pran.g_01008	Pram.g_01671
OG0001070	Pran.g_01010	Pram.g_01673
OG0001071	Pran.g_01011	Pram.g_01674
OG0001072	Pran.g_01012	Pram.g_01675
OG0001073	Pran.g_01013	Pram.g_01676
OG0001074	Pran.g_01014	Pram.g_01677
OG0001075	Pran.g_01015	Pram.g_01679
OG0001076	Pran.g_01017	Pram.g_01681
OG0001077	Pran.g_01018	Pram.g_01682
OG0001078	Pran.g_01019	Pram.g_01683
OG0001079	Pran.g_01020	Pram.g_01684
OG0001080	Pran.g_01021	Pram.g_01685
OG0001081	Pran.g_01022	Pram.g_01686
OG0001082	Pran.g_01023	Pram.g_01687
OG0001083	Pran.g_01024	Pram.g_01688
OG0001084	Pran.g_01025	Pram.g_01689
OG0001085	Pran.g_01026	Pram.g_01690
OG0001086	Pran.g_01032	Pram.g_01695
OG0001087	Pran.g_01033	Pram.g_01697
OG0001088	Pran.g_01034	Pram.g_01698
OG0001089	Pran.g_01036	Pram.g_01701
OG0001090	Pran.g_01037	Pram.g_01702
OG0001091	Pran.g_01038	Pram.g_01703
OG0001092	Pran.g_01039	Pram.g_01704
OG0001093	Pran.g_01040	Pram.g_01705
OG0001094	Pran.g_01041	Pram.g_01706
OG0001095	Pran.g_01042	Pram.g_01707
OG0001096	Pran.g_01044	Pram.g_01708
OG0001097	Pran.g_01045	Pram.g_01709
OG0001098	Pran.g_01046	Pram.g_01710
OG0001099	Pran.g_01047	Pram.g_01711
OG0001100	Pran.g_01048	Pram.g_01712
OG0001101	Pran.g_01049	Pram.g_01713
OG0001102	Pran.g_01052	Pram.g_01717
OG0001103	Pran.g_01053	Pram.g_01718
OG0001104	Pran.g_01054	Pram.g_01722
OG0001105	Pran.g_01055	Pram.g_01720
OG0001106	Pran.g_01057	Pram.g_01716
OG0001107	Pran.g_01058	Pram.g_01715
OG0001108	Pran.g_01059	Pram.g_01714
OG0001109	Pran.g_01062	Pram.g_01727
OG0001110	Pran.g_01064	Pram.g_01729
OG0001111	Pran.g_01065	Pram.g_01730
OG0001112	Pran.g_01066	Pram.g_01731
OG0001113	Pran.g_01067	Pram.g_01732
OG0001114	Pran.g_01069	Pram.g_01733
OG0001115	Pran.g_01070	Pram.g_01734
OG0001116	Pran.g_01071	Pram.g_01735
OG0001117	Pran.g_01072	Pram.g_01736
OG0001118	Pran.g_01073	Pram.g_01737
OG0001119	Pran.g_01074	Pram.g_01738
OG0001120	Pran.g_01075	Pram.g_01739
OG0001121	Pran.g_01076	Pram.g_01740
OG0001122	Pran.g_01077	Pram.g_01741
OG0001123	Pran.g_01078	Pram.g_01742
OG0001124	Pran.g_01079	Pram.g_01743
OG0001125	Pran.g_01080	Pram.g_01744
OG0001126	Pran.g_01081	Pram.g_01745
OG0001127	Pran.g_01082	Pram.g_01746
OG0001128	Pran.g_01083	Pram.g_01747
OG0001129	Pran.g_01084	Pram.g_01748
OG0001130	Pran.g_01085	Pram.g_01749
OG0001131	Pran.g_01086	Pram.g_01750
OG0001132	Pran.g_01087	Pram.g_01751
OG0001133	Pran.g_01088	Pram.g_01752
OG0001134	Pran.g_01089	Pram.g_01753
OG0001135	Pran.g_01090	Pram.g_01754
OG0001136	Pran.g_01091	Pram.g_01755
OG0001137	Pran.g_01092	Pram.g_01756
OG0001138	Pran.g_01093	Pram.g_01757
OG0001139	Pran.g_01094	Pram.g_01758
OG0001140	Pran.g_01095	Pram.g_01759
OG0001141	Pran.g_01097	Pram.g_01761
OG0001142	Pran.g_01098	Pram.g_01762
OG0001143	Pran.g_01099	Pram.g_01763
OG0001144	Pran.g_01101	Pram.g_01765
OG0001145	Pran.g_01103	Pram.g_01767
OG0001146	Pran.g_01104	Pram.g_01768
OG0001147	Pran.g_01106	Pram.g_01771
OG0001148	Pran.g_01107	Pram.g_01772
OG0001149	Pran.g_01108	Pram.g_01773
OG0001150	Pran.g_01111	Pram.g_01776
OG0001151	Pran.g_01112	Pram.g_01777
OG0001152	Pran.g_01113	Pram.g_01778
OG0001153	Pran.g_01114	Pram.g_01779
OG0001154	Pran.g_01115	Pram.g_01780
OG0001155	Pran.g_01116	Pram.g_01781
OG0001156	Pran.g_01117	Pram.g_01782
OG0001157	Pran.g_01119	Pram.g_01784
OG0001158	Pran.g_01120	Pram.g_01786
OG0001159	Pran.g_01121	Pram.g_01787
OG0001160	Pran.g_01122	Pram.g_01788
OG0001161	Pran.g_01125	Pram.g_01793
OG0001162	Pran.g_01126	Pram.g_01794
OG0001163	Pran.g_01127	Pram.g_01795
OG0001164	Pran.g_01128	Pram.g_01796
OG0001165	Pran.g_01129	Pram.g_01797
OG0001166	Pran.g_01130	Pram.g_01798
OG0001167	Pran.g_01131	Pram.g_01799
OG0001168	Pran.g_01133	Pram.g_01801
OG0001169	Pran.g_01134	Pram.g_01802
OG0001170	Pran.g_01136	Pram.g_01806
OG0001171	Pran.g_01137	Pram.g_01807
OG0001172	Pran.g_01138	Pram.g_01808
