Orthogroup	Prag	Praq
OG0000572	Prag.g_00603	Praq.g_00977
OG0000573	Prag.g_00604	Praq.g_00976
OG0000574	Prag.g_00605	Praq.g_00975
OG0000575	Prag.g_00606	Praq.g_00974
OG0000576	Prag.g_00607	Praq.g_00973
OG0000577	Prag.g_00608	Praq.g_00972
OG0000578	Prag.g_00609	Praq.g_00971
OG0000579	Prag.g_00610	Praq.g_00970
OG0000580	Prag.g_00611	Praq.g_00969
OG0000581	Prag.g_00612	Praq.g_00968
OG0000582	Prag.g_00613	Praq.g_00967
OG0000583	Prag.g_00614	Praq.g_00966
OG0000584	Prag.g_00616	Praq.g_00964
OG0000585	Prag.g_00617	Praq.g_00963
OG0000586	Prag.g_00618	Praq.g_00962
OG0000587	Prag.g_00619	Praq.g_00961
OG0000588	Prag.g_00620	Praq.g_00960
OG0000589	Prag.g_00621	Praq.g_00959
OG0000590	Prag.g_00622	Praq.g_00958
OG0000591	Prag.g_00623	Praq.g_00957
OG0000592	Prag.g_00624	Praq.g_00775
OG0000593	Prag.g_00625	Praq.g_00776
OG0000594	Prag.g_00626	Praq.g_00777
OG0000595	Prag.g_00627	Praq.g_00778
OG0000596	Prag.g_00628	Praq.g_00779
OG0000597	Prag.g_00632	Praq.g_00783
OG0000598	Prag.g_00633	Praq.g_00784
OG0000599	Prag.g_00634	Praq.g_00785
OG0000600	Prag.g_00635	Praq.g_00786
OG0000601	Prag.g_00636	Praq.g_00787
OG0000602	Prag.g_00637	Praq.g_00788
OG0000603	Prag.g_00638	Praq.g_00789
OG0000604	Prag.g_00639	Praq.g_00790
OG0000605	Prag.g_00640	Praq.g_00791
OG0000606	Prag.g_00641	Praq.g_00792
OG0000607	Prag.g_00642	Praq.g_00793
OG0000608	Prag.g_00643	Praq.g_00794
OG0000609	Prag.g_00645	Praq.g_00796
OG0000610	Prag.g_00646	Praq.g_00797
OG0000611	Prag.g_00648	Praq.g_00799
OG0000612	Prag.g_00649	Praq.g_00800
OG0000613	Prag.g_00651	Praq.g_00802
OG0000614	Prag.g_00657	Praq.g_00808
OG0000615	Prag.g_00658	Praq.g_00809
OG0000616	Prag.g_00659	Praq.g_00810
OG0000617	Prag.g_00661	Praq.g_00812
OG0000618	Prag.g_00662	Praq.g_00813
OG0000619	Prag.g_00663	Praq.g_00814
OG0000620	Prag.g_00665	Praq.g_00816
OG0000621	Prag.g_00666	Praq.g_00817
OG0000622	Prag.g_00667	Praq.g_00818
OG0000623	Prag.g_00668	Praq.g_00819
OG0000624	Prag.g_00670	Praq.g_00821
OG0000625	Prag.g_00671	Praq.g_00822
OG0000626	Prag.g_00672	Praq.g_00823
OG0000627	Prag.g_00673	Praq.g_00824
OG0000628	Prag.g_00674	Praq.g_00825
OG0000629	Prag.g_00675	Praq.g_00826
OG0000630	Prag.g_00677	Praq.g_00828
OG0000631	Prag.g_00678	Praq.g_00829
OG0000632	Prag.g_00682	Praq.g_00833
OG0000633	Prag.g_00683	Praq.g_00834
OG0000634	Prag.g_00693	Praq.g_00584
OG0000635	Prag.g_00695	Praq.g_00586
OG0000636	Prag.g_00696	Praq.g_00587
OG0000637	Prag.g_00698	Praq.g_00589
OG0000638	Prag.g_00699	Praq.g_00590
OG0000639	Prag.g_00700	Praq.g_00591
OG0000640	Prag.g_00701	Praq.g_00592
OG0000641	Prag.g_00702	Praq.g_00593
OG0000642	Prag.g_00703	Praq.g_00594
OG0000643	Prag.g_00704	Praq.g_00595
OG0000644	Prag.g_00706	Praq.g_00597
OG0000645	Prag.g_00707	Praq.g_00598
OG0000646	Prag.g_00708	Praq.g_00599
OG0000647	Prag.g_00709	Praq.g_00600
OG0000648	Prag.g_00710	Praq.g_00601
OG0000649	Prag.g_00711	Praq.g_00602
OG0000650	Prag.g_00712	Praq.g_00603
OG0000651	Prag.g_00713	Praq.g_00604
OG0000652	Prag.g_00715	Praq.g_00606
OG0000653	Prag.g_00742	Praq.g_00620
OG0000654	Prag.g_00744	Praq.g_00622
OG0000655	Prag.g_00754	Praq.g_00632
OG0000656	Prag.g_00758	Praq.g_00637
OG0000657	Prag.g_00771	Praq.g_00638
OG0000658	Prag.g_00772	Praq.g_00639
OG0000659	Prag.g_00773	Praq.g_00640
OG0000660	Prag.g_00784	Praq.g_00647
OG0000661	Prag.g_00793	Praq.g_00656
OG0000662	Prag.g_00795	Praq.g_00658
OG0000663	Prag.g_00797	Praq.g_00661
OG0000664	Prag.g_00798	Praq.g_00662
OG0000665	Prag.g_00799	Praq.g_00663
OG0000666	Prag.g_00800	Praq.g_00664
OG0000667	Prag.g_00801	Praq.g_00665
OG0000668	Prag.g_00802	Praq.g_00666
OG0000669	Prag.g_00803	Praq.g_00667
OG0000670	Prag.g_00805	Praq.g_00669
OG0000671	Prag.g_00806	Praq.g_00670
OG0000672	Prag.g_00807	Praq.g_00671
OG0000673	Prag.g_00808	Praq.g_00672
OG0000674	Prag.g_00809	Praq.g_00673
OG0000675	Prag.g_00810	Praq.g_00674
OG0000676	Prag.g_00812	Praq.g_00676
OG0000677	Prag.g_00814	Praq.g_00678
OG0000678	Prag.g_00815	Praq.g_01407
OG0000679	Prag.g_00816	Praq.g_01408
OG0000680	Prag.g_00817	Praq.g_01409
OG0000681	Prag.g_00818	Praq.g_01410
OG0000682	Prag.g_00819	Praq.g_01411
OG0000683	Prag.g_00820	Praq.g_01412
OG0000684	Prag.g_00821	Praq.g_01413
OG0000685	Prag.g_00822	Praq.g_01414
OG0000686	Prag.g_00823	Praq.g_01415
OG0000687	Prag.g_00824	Praq.g_01416
OG0000688	Prag.g_00825	Praq.g_01417
OG0000689	Prag.g_00826	Praq.g_01418
OG0000690	Prag.g_00827	Praq.g_01419
OG0000691	Prag.g_00829	Praq.g_01421
OG0000692	Prag.g_00830	Praq.g_01422
OG0000693	Prag.g_00831	Praq.g_01423
OG0000694	Prag.g_00832	Praq.g_01424
OG0000695	Prag.g_00833	Praq.g_01425
OG0000696	Prag.g_00834	Praq.g_01426
OG0000697	Prag.g_00835	Praq.g_01428
OG0000698	Prag.g_00836	Praq.g_01429
OG0000699	Prag.g_00839	Praq.g_01432
OG0000700	Prag.g_00840	Praq.g_01433
OG0000701	Prag.g_00841	Praq.g_01434
OG0000702	Prag.g_00842	Praq.g_01435
OG0000703	Prag.g_00843	Praq.g_01436
OG0000704	Prag.g_00844	Praq.g_01437
OG0000705	Prag.g_00846	Praq.g_01439
OG0000706	Prag.g_00847	Praq.g_01440
OG0000707	Prag.g_00848	Praq.g_01441
OG0000708	Prag.g_00849	Praq.g_01442
OG0000709	Prag.g_00850	Praq.g_01443
OG0000710	Prag.g_00851	Praq.g_01444
OG0000711	Prag.g_00852	Praq.g_01445
OG0000712	Prag.g_00853	Praq.g_01446
OG0000713	Prag.g_00854	Praq.g_01447
OG0000714	Prag.g_00856	Praq.g_01449
OG0000715	Prag.g_00857	Praq.g_01450
OG0000716	Prag.g_00858	Praq.g_01451
OG0000717	Prag.g_00859	Praq.g_01452
OG0000718	Prag.g_00860	Praq.g_01454
OG0000719	Prag.g_00862	Praq.g_01456
OG0000720	Prag.g_00864	Praq.g_01458
OG0000721	Prag.g_00865	Praq.g_01459
OG0000722	Prag.g_00892	Praq.g_01473
OG0000723	Prag.g_00895	Praq.g_01478
OG0000724	Prag.g_00898	Praq.g_01481
OG0000725	Prag.g_00899	Praq.g_01482
OG0000726	Prag.g_00900	Praq.g_01483
OG0000727	Prag.g_00901	Praq.g_01484
OG0000728	Prag.g_00902	Praq.g_01485
OG0000729	Prag.g_00903	Praq.g_01487
OG0000730	Prag.g_00904	Praq.g_01488
OG0000731	Prag.g_00906	Praq.g_01490
OG0000732	Prag.g_00907	Praq.g_01491
OG0000733	Prag.g_00908	Praq.g_01492
OG0000734	Prag.g_00909	Praq.g_01493
OG0000735	Prag.g_00910	Praq.g_01494
OG0000736	Prag.g_00912	Praq.g_01496
OG0000737	Prag.g_00913	Praq.g_01497
OG0000738	Prag.g_00915	Praq.g_01499
OG0000739	Prag.g_00916	Praq.g_01500
OG0000740	Prag.g_00917	Praq.g_01501
OG0000741	Prag.g_00919	Praq.g_01503
OG0000742	Prag.g_00920	Praq.g_01504
OG0000743	Prag.g_00923	Praq.g_01507
OG0000744	Prag.g_00924	Praq.g_01508
OG0000745	Prag.g_00926	Praq.g_01510
OG0000746	Prag.g_00927	Praq.g_01511
OG0000747	Prag.g_00928	Praq.g_01512
OG0000748	Prag.g_00929	Praq.g_01513
OG0000749	Prag.g_00930	Praq.g_01514
OG0000750	Prag.g_00931	Praq.g_01515
OG0000751	Prag.g_00933	Praq.g_01517
OG0000752	Prag.g_00934	Praq.g_01518
OG0000753	Prag.g_00935	Praq.g_01519
OG0000754	Prag.g_00936	Praq.g_01520
OG0000755	Prag.g_00938	Praq.g_01522
OG0000756	Prag.g_00939	Praq.g_01523
OG0000757	Prag.g_00940	Praq.g_01524
OG0000758	Prag.g_00941	Praq.g_01525
OG0000759	Prag.g_00942	Praq.g_01526
OG0000760	Prag.g_00943	Praq.g_01527
OG0000761	Prag.g_00944	Praq.g_01528
OG0000762	Prag.g_00946	Praq.g_01530
OG0000763	Prag.g_00947	Praq.g_01531
OG0000764	Prag.g_00948	Praq.g_01532
OG0000765	Prag.g_00949	Praq.g_01533
OG0000766	Prag.g_00950	Praq.g_01534
OG0000767	Prag.g_00951	Praq.g_01535
OG0000768	Prag.g_00952	Praq.g_01536
OG0000769	Prag.g_00953	Praq.g_01537
OG0000770	Prag.g_00954	Praq.g_01538
OG0000771	Prag.g_00955	Praq.g_01539
OG0000772	Prag.g_00956	Praq.g_01540
OG0000773	Prag.g_00958	Praq.g_01542
OG0000774	Prag.g_00959	Praq.g_01543
OG0000775	Prag.g_00960	Praq.g_01544
OG0000776	Prag.g_00961	Praq.g_01545
OG0000777	Prag.g_00962	Praq.g_01546
OG0000778	Prag.g_00963	Praq.g_01547
OG0000779	Prag.g_00965	Praq.g_01549
OG0000780	Prag.g_00966	Praq.g_01550
OG0000781	Prag.g_00967	Praq.g_01551
OG0000782	Prag.g_00969	Praq.g_01553
OG0000783	Prag.g_00970	Praq.g_01554
OG0000784	Prag.g_00971	Praq.g_01555
OG0000785	Prag.g_00972	Praq.g_01556
OG0000786	Prag.g_00973	Praq.g_01557
OG0000787	Prag.g_00975	Praq.g_01559
OG0000788	Prag.g_00976	Praq.g_01560
OG0000789	Prag.g_00977	Praq.g_01561
OG0000790	Prag.g_00978	Praq.g_01562
OG0000791	Prag.g_00979	Praq.g_01563
OG0000792	Prag.g_00980	Praq.g_01564
OG0000793	Prag.g_00981	Praq.g_01565
OG0000794	Prag.g_00982	Praq.g_01566
OG0000795	Prag.g_00983	Praq.g_01567
OG0000796	Prag.g_00985	Praq.g_01568
OG0000797	Prag.g_00987	Praq.g_01570
OG0000798	Prag.g_00988	Praq.g_01571
OG0000799	Prag.g_00989	Praq.g_01572
OG0000800	Prag.g_00990	Praq.g_01573
OG0000801	Prag.g_00991	Praq.g_01574
OG0000802	Prag.g_00993	Praq.g_01576
OG0000803	Prag.g_00994	Praq.g_01577
OG0000804	Prag.g_01005	Praq.g_01588
OG0000805	Prag.g_01007	Praq.g_01590
OG0000806	Prag.g_01008	Praq.g_01591
OG0000807	Prag.g_01009	Praq.g_01592
OG0000808	Prag.g_01010	Praq.g_01593
OG0000809	Prag.g_01014	Praq.g_01597
OG0000810	Prag.g_01015	Praq.g_01598
OG0000811	Prag.g_01016	Praq.g_01599
OG0000812	Prag.g_01017	Praq.g_01600
OG0000813	Prag.g_01018	Praq.g_01601
OG0000814	Prag.g_01019	Praq.g_01602
OG0000815	Prag.g_01020	Praq.g_01603
OG0000816	Prag.g_01022	Praq.g_01605
OG0000817	Prag.g_01025	Praq.g_01608
OG0000818	Prag.g_01026	Praq.g_01609
OG0000819	Prag.g_01028	Praq.g_01611
OG0000820	Prag.g_01029	Praq.g_01612
OG0000821	Prag.g_01030	Praq.g_01613
OG0000822	Prag.g_01031	Praq.g_01614
OG0000823	Prag.g_01034	Praq.g_01617
OG0000824	Prag.g_01035	Praq.g_01618
OG0000825	Prag.g_01037	Praq.g_01620
OG0000826	Prag.g_01038	Praq.g_01621
OG0000827	Prag.g_01039	Praq.g_01622
OG0000828	Prag.g_01041	Praq.g_01624
OG0000829	Prag.g_01066	Praq.g_01649
OG0000830	Prag.g_01076	Praq.g_01658
OG0000831	Prag.g_01079	Praq.g_01661
OG0000832	Prag.g_01080	Praq.g_01662
OG0000833	Prag.g_01087	Praq.g_01669
OG0000834	Prag.g_01091	Praq.g_01273
OG0000835	Prag.g_01095	Praq.g_01276
OG0000836	Prag.g_01097	Praq.g_01278
OG0000837	Prag.g_01106	Praq.g_01287
OG0000838	Prag.g_01121	Praq.g_01301
OG0000839	Prag.g_01122	Praq.g_01302
OG0000840	Prag.g_01127	Praq.g_01307
OG0000841	Prag.g_01134	Praq.g_01314
OG0000842	Prag.g_01138	Praq.g_01318
OG0000843	Prag.g_01140	Praq.g_01320
OG0000844	Prag.g_01141	Praq.g_01321
OG0000845	Prag.g_01142	Praq.g_01322
OG0000846	Prag.g_01143	Praq.g_01323
OG0000847	Prag.g_01144	Praq.g_01324
OG0000848	Prag.g_01145	Praq.g_01325
OG0000849	Prag.g_01146	Praq.g_01326
OG0000850	Prag.g_01147	Praq.g_01327
OG0000851	Prag.g_01149	Praq.g_01329
OG0000852	Prag.g_01152	Praq.g_01332
OG0000853	Prag.g_01154	Praq.g_01334
OG0000854	Prag.g_01155	Praq.g_01335
OG0000855	Prag.g_01156	Praq.g_01336
OG0000856	Prag.g_01157	Praq.g_01337
OG0000857	Prag.g_01158	Praq.g_01338
OG0000858	Prag.g_01160	Praq.g_01340
OG0000859	Prag.g_01161	Praq.g_01341
OG0000860	Prag.g_01162	Praq.g_01342
OG0000861	Prag.g_01163	Praq.g_01343
OG0000862	Prag.g_01164	Praq.g_01344
OG0000863	Prag.g_01165	Praq.g_01345
OG0000864	Prag.g_01166	Praq.g_01346
OG0000865	Prag.g_01167	Praq.g_01347
OG0000866	Prag.g_01168	Praq.g_01348
OG0000867	Prag.g_01171	Praq.g_01351
OG0000868	Prag.g_01173	Praq.g_01353
OG0000869	Prag.g_01174	Praq.g_01354
OG0000870	Prag.g_01175	Praq.g_01355
OG0000871	Prag.g_01176	Praq.g_01356
OG0000872	Prag.g_01177	Praq.g_01357
OG0000873	Prag.g_01178	Praq.g_01358
OG0000874	Prag.g_01179	Praq.g_01359
OG0000875	Prag.g_01180	Praq.g_01360
OG0000876	Prag.g_01182	Praq.g_01362
OG0000877	Prag.g_01183	Praq.g_01363
OG0000878	Prag.g_01184	Praq.g_01364
OG0000879	Prag.g_01185	Praq.g_01365
OG0000880	Prag.g_01186	Praq.g_01366
OG0000881	Prag.g_01187	Praq.g_01367
OG0000882	Prag.g_01188	Praq.g_01368
OG0000883	Prag.g_01189	Praq.g_01369
OG0000884	Prag.g_01190	Praq.g_01370
OG0000885	Prag.g_01191	Praq.g_01371
OG0000886	Prag.g_01192	Praq.g_01372
OG0000887	Prag.g_01193	Praq.g_01373
OG0000888	Prag.g_01194	Praq.g_01374
OG0000889	Prag.g_01195	Praq.g_01375
OG0000890	Prag.g_01196	Praq.g_01376
OG0000891	Prag.g_01197	Praq.g_01377
OG0000892	Prag.g_01198	Praq.g_01378
OG0000893	Prag.g_01199	Praq.g_01379
OG0000894	Prag.g_01201	Praq.g_01381
OG0000895	Prag.g_01202	Praq.g_01382
OG0000896	Prag.g_01204	Praq.g_01384
OG0000897	Prag.g_01205	Praq.g_01385
OG0000898	Prag.g_01206	Praq.g_01386
OG0000899	Prag.g_01207	Praq.g_01387
OG0000900	Prag.g_01209	Praq.g_01389
OG0000901	Prag.g_01328	Praq.g_00112
OG0000902	Prag.g_01342	Praq.g_00122
OG0000903	Prag.g_01343	Praq.g_00123
OG0000904	Prag.g_01344	Praq.g_00124
OG0000905	Prag.g_01345	Praq.g_00125
OG0000906	Prag.g_01346	Praq.g_00126
OG0000907	Prag.g_01350	Praq.g_00128
OG0000908	Prag.g_01351	Praq.g_00129
OG0000909	Prag.g_01352	Praq.g_00130
OG0000910	Prag.g_01353	Praq.g_00131
OG0000911	Prag.g_01354	Praq.g_00132
OG0000912	Prag.g_01357	Praq.g_00135
OG0000913	Prag.g_01358	Praq.g_00136
OG0000914	Prag.g_01359	Praq.g_00137
OG0000915	Prag.g_01361	Praq.g_00139
OG0000916	Prag.g_01362	Praq.g_00140
OG0000917	Prag.g_01363	Praq.g_00141
OG0000918	Prag.g_01364	Praq.g_00142
OG0000919	Prag.g_01365	Praq.g_00143
OG0000920	Prag.g_01366	Praq.g_00144
OG0000921	Prag.g_01368	Praq.g_00146
OG0000922	Prag.g_01369	Praq.g_00147
OG0000923	Prag.g_01371	Praq.g_00157
OG0000924	Prag.g_01372	Praq.g_00158
OG0000925	Prag.g_01375	Praq.g_00161
OG0000926	Prag.g_01376	Praq.g_00162
OG0000927	Prag.g_01377	Praq.g_00163
OG0000928	Prag.g_01379	Praq.g_00165
OG0000929	Prag.g_01381	Praq.g_00167
OG0000930	Prag.g_01383	Praq.g_00169
OG0000931	Prag.g_01384	Praq.g_00170
OG0000932	Prag.g_01387	Praq.g_00173
OG0000933	Prag.g_01391	Praq.g_00179
OG0000934	Prag.g_01392	Praq.g_00180
OG0000935	Prag.g_01393	Praq.g_00181
OG0000936	Prag.g_01394	Praq.g_00182
OG0000937	Prag.g_01395	Praq.g_00183
OG0000938	Prag.g_01396	Praq.g_00184
OG0000939	Prag.g_01397	Praq.g_00185
OG0000940	Prag.g_01398	Praq.g_00186
OG0000941	Prag.g_01399	Praq.g_00187
OG0000942	Prag.g_01400	Praq.g_00188
OG0000943	Prag.g_01401	Praq.g_00189
OG0000944	Prag.g_01402	Praq.g_00190
OG0000945	Prag.g_01403	Praq.g_00191
OG0000946	Prag.g_01404	Praq.g_00192
OG0000947	Prag.g_01405	Praq.g_00193
OG0000948	Prag.g_01406	Praq.g_00194
OG0000949	Prag.g_01407	Praq.g_00195
OG0000950	Prag.g_01425	Praq.g_00258
OG0000951	Prag.g_01470	Praq.g_00276
OG0000952	Prag.g_01471	Praq.g_00277
OG0000953	Prag.g_01472	Praq.g_00278
OG0000954	Prag.g_01473	Praq.g_00279
OG0000955	Prag.g_01474	Praq.g_00280
OG0000956	Prag.g_01476	Praq.g_00282
OG0000957	Prag.g_01477	Praq.g_00283
OG0000958	Prag.g_01478	Praq.g_00284
OG0000959	Prag.g_01479	Praq.g_00285
OG0000960	Prag.g_01480	Praq.g_00286
OG0000961	Prag.g_01481	Praq.g_00287
OG0000962	Prag.g_01482	Praq.g_00288
OG0000963	Prag.g_01483	Praq.g_00289
OG0000964	Prag.g_01484	Praq.g_00290
OG0000965	Prag.g_01486	Praq.g_00292
OG0000966	Prag.g_01487	Praq.g_00293
OG0000967	Prag.g_01492	Praq.g_00296
OG0000968	Prag.g_01493	Praq.g_00297
OG0000969	Prag.g_01494	Praq.g_00298
OG0000970	Prag.g_01495	Praq.g_00299
OG0000971	Prag.g_01496	Praq.g_00300
OG0000972	Prag.g_01497	Praq.g_00301
OG0000973	Prag.g_01499	Praq.g_00303
OG0000974	Prag.g_01500	Praq.g_00304
OG0000975	Prag.g_01501	Praq.g_00305
OG0000976	Prag.g_01502	Praq.g_00306
OG0000977	Prag.g_01503	Praq.g_00307
OG0000978	Prag.g_01504	Praq.g_00308
OG0000979	Prag.g_01505	Praq.g_00309
OG0000980	Prag.g_01506	Praq.g_00310
OG0000981	Prag.g_01507	Praq.g_00311
OG0000982	Prag.g_01508	Praq.g_00312
OG0000983	Prag.g_01509	Praq.g_00313
OG0000984	Prag.g_01512	Praq.g_00317
OG0000985	Prag.g_01513	Praq.g_00318
OG0000986	Prag.g_01514	Praq.g_00319
OG0000987	Prag.g_01516	Praq.g_00321
OG0000988	Prag.g_01517	Praq.g_00322
OG0000989	Prag.g_01518	Praq.g_00323
OG0000990	Prag.g_01519	Praq.g_00324
OG0000991	Prag.g_01520	Praq.g_00325
OG0000992	Prag.g_01521	Praq.g_00326
OG0000993	Prag.g_01523	Praq.g_00327
OG0000994	Prag.g_01524	Praq.g_00328
OG0000995	Prag.g_01525	Praq.g_00329
OG0000996	Prag.g_01526	Praq.g_00330
OG0000997	Prag.g_01528	Praq.g_00332
OG0000998	Prag.g_01531	Praq.g_00335
OG0000999	Prag.g_01533	Praq.g_00337
OG0001000	Prag.g_01534	Praq.g_00338
OG0001001	Prag.g_01535	Praq.g_00339
OG0001002	Prag.g_01537	Praq.g_00341
OG0001003	Prag.g_01538	Praq.g_00342
OG0001004	Prag.g_01539	Praq.g_00343
OG0001005	Prag.g_01540	Praq.g_00344
OG0001006	Prag.g_01542	Praq.g_00346
OG0001007	Prag.g_01543	Praq.g_00347
OG0001008	Prag.g_01544	Praq.g_00348
OG0001009	Prag.g_01545	Praq.g_00349
OG0001010	Prag.g_01546	Praq.g_00350
OG0001011	Prag.g_01547	Praq.g_00351
OG0001012	Prag.g_01548	Praq.g_00352
OG0001013	Prag.g_01549	Praq.g_00353
OG0001014	Prag.g_01550	Praq.g_00354
OG0001015	Prag.g_01551	Praq.g_00355
OG0001016	Prag.g_01552	Praq.g_00356
OG0001017	Prag.g_01553	Praq.g_00357
OG0001018	Prag.g_01554	Praq.g_00358
OG0001019	Prag.g_01555	Praq.g_00359
OG0001020	Prag.g_01556	Praq.g_00360
OG0001021	Prag.g_01557	Praq.g_00361
OG0001022	Prag.g_01558	Praq.g_00362
OG0001023	Prag.g_01559	Praq.g_00363
OG0001024	Prag.g_01561	Praq.g_00365
OG0001025	Prag.g_01562	Praq.g_00366
OG0001026	Prag.g_01563	Praq.g_00367
OG0001027	Prag.g_01564	Praq.g_00368
OG0001028	Prag.g_01565	Praq.g_00369
OG0001029	Prag.g_01566	Praq.g_00370
OG0001030	Prag.g_01569	Praq.g_00373
OG0001031	Prag.g_01570	Praq.g_00374
OG0001032	Prag.g_01576	Praq.g_00382
OG0001033	Prag.g_01583	Praq.g_00001
OG0001034	Prag.g_01611	Praq.g_00030
OG0001035	Prag.g_01663	Praq.g_01953
OG0001036	Prag.g_01664	Praq.g_01952
OG0001037	Prag.g_01670	Praq.g_00496
OG0001038	Prag.g_01671	Praq.g_00495
OG0001039	Prag.g_01672	Praq.g_00494
OG0001040	Prag.g_01673	Praq.g_00493
OG0001041	Prag.g_01675	Praq.g_00491
OG0001042	Prag.g_01676	Praq.g_00490
OG0001043	Prag.g_01677	Praq.g_00489
OG0001044	Prag.g_01678	Praq.g_00488
OG0001045	Prag.g_01679	Praq.g_00487
OG0001046	Prag.g_01680	Praq.g_00486
OG0001047	Prag.g_01681	Praq.g_00485
OG0001048	Prag.g_01683	Praq.g_00483
OG0001049	Prag.g_01684	Praq.g_00482
OG0001050	Prag.g_01685	Praq.g_00481
OG0001051	Prag.g_01686	Praq.g_00480
OG0001052	Prag.g_01687	Praq.g_00479
OG0001053	Prag.g_01688	Praq.g_00478
OG0001054	Prag.g_01689	Praq.g_00477
OG0001055	Prag.g_01690	Praq.g_00476
OG0001056	Prag.g_01691	Praq.g_00475
OG0001057	Prag.g_01693	Praq.g_00473
OG0001058	Prag.g_01694	Praq.g_00472
OG0001059	Prag.g_01695	Praq.g_00471
OG0001060	Prag.g_01696	Praq.g_00470
OG0001061	Prag.g_01697	Praq.g_00469
OG0001062	Prag.g_01698	Praq.g_00468
OG0001063	Prag.g_01699	Praq.g_00467
OG0001064	Prag.g_01700	Praq.g_00466
OG0001065	Prag.g_01701	Praq.g_00465
OG0001066	Prag.g_01702	Praq.g_00464
OG0001067	Prag.g_01703	Praq.g_00463
OG0001068	Prag.g_01704	Praq.g_00462
OG0001069	Prag.g_01707	Praq.g_00459
OG0001070	Prag.g_01709	Praq.g_00457
OG0001071	Prag.g_01710	Praq.g_00456
OG0001072	Prag.g_01711	Praq.g_00455
OG0001073	Prag.g_01712	Praq.g_00454
OG0001074	Prag.g_01713	Praq.g_00453
OG0001075	Prag.g_01715	Praq.g_00452
OG0001076	Prag.g_01717	Praq.g_00450
OG0001077	Prag.g_01718	Praq.g_00449
OG0001078	Prag.g_01719	Praq.g_00448
OG0001079	Prag.g_01720	Praq.g_00447
OG0001080	Prag.g_01721	Praq.g_00446
OG0001081	Prag.g_01722	Praq.g_00445
OG0001082	Prag.g_01723	Praq.g_00444
OG0001083	Prag.g_01724	Praq.g_00443
OG0001084	Prag.g_01725	Praq.g_00442
OG0001085	Prag.g_01726	Praq.g_00441
OG0001086	Prag.g_01732	Praq.g_00951
OG0001087	Prag.g_01733	Praq.g_00950
OG0001088	Prag.g_01734	Praq.g_00949
OG0001089	Prag.g_01736	Praq.g_00947
OG0001090	Prag.g_01737	Praq.g_00946
OG0001091	Prag.g_01738	Praq.g_00945
OG0001092	Prag.g_01739	Praq.g_00944
OG0001093	Prag.g_01740	Praq.g_00943
OG0001094	Prag.g_01741	Praq.g_00942
OG0001095	Prag.g_01742	Praq.g_00941
OG0001096	Prag.g_01743	Praq.g_00940
OG0001097	Prag.g_01744	Praq.g_00939
OG0001098	Prag.g_01745	Praq.g_00938
OG0001099	Prag.g_01746	Praq.g_00937
OG0001100	Prag.g_01747	Praq.g_00936
OG0001101	Prag.g_01748	Praq.g_00935
OG0001102	Prag.g_01751	Praq.g_00932
OG0001103	Prag.g_01752	Praq.g_00931
OG0001104	Prag.g_01753	Praq.g_00930
OG0001105	Prag.g_01754	Praq.g_00928
OG0001106	Prag.g_01756	Praq.g_00926
OG0001107	Prag.g_01757	Praq.g_00925
OG0001108	Prag.g_01758	Praq.g_00924
OG0001109	Prag.g_01762	Praq.g_00921
OG0001110	Prag.g_01764	Praq.g_00919
OG0001111	Prag.g_01765	Praq.g_00918
OG0001112	Prag.g_01766	Praq.g_00917
OG0001113	Prag.g_01767	Praq.g_00916
OG0001114	Prag.g_01768	Praq.g_00915
OG0001115	Prag.g_01769	Praq.g_00914
OG0001116	Prag.g_01770	Praq.g_00913
OG0001117	Prag.g_01771	Praq.g_00912
OG0001118	Prag.g_01772	Praq.g_00911
OG0001119	Prag.g_01773	Praq.g_00910
OG0001120	Prag.g_01774	Praq.g_00909
OG0001121	Prag.g_01775	Praq.g_00908
OG0001122	Prag.g_01776	Praq.g_00907
OG0001123	Prag.g_01777	Praq.g_00906
OG0001124	Prag.g_01778	Praq.g_00905
OG0001125	Prag.g_01779	Praq.g_00904
OG0001126	Prag.g_01780	Praq.g_00903
OG0001127	Prag.g_01781	Praq.g_00902
OG0001128	Prag.g_01782	Praq.g_00901
OG0001129	Prag.g_01783	Praq.g_00900
OG0001130	Prag.g_01784	Praq.g_00899
OG0001131	Prag.g_01785	Praq.g_00898
OG0001132	Prag.g_01786	Praq.g_00897
OG0001133	Prag.g_01787	Praq.g_00896
OG0001134	Prag.g_01788	Praq.g_00895
OG0001135	Prag.g_01789	Praq.g_00894
OG0001136	Prag.g_01790	Praq.g_00893
OG0001137	Prag.g_01791	Praq.g_00892
OG0001138	Prag.g_01792	Praq.g_00891
OG0001139	Prag.g_01793	Praq.g_00890
OG0001140	Prag.g_01794	Praq.g_00889
OG0001141	Prag.g_01796	Praq.g_00887
OG0001142	Prag.g_01797	Praq.g_00886
OG0001143	Prag.g_01798	Praq.g_00885
OG0001144	Prag.g_01800	Praq.g_00883
OG0001145	Prag.g_01802	Praq.g_00881
OG0001146	Prag.g_01803	Praq.g_00880
OG0001147	Prag.g_01805	Praq.g_00878
OG0001148	Prag.g_01806	Praq.g_00877
OG0001149	Prag.g_01807	Praq.g_00876
OG0001150	Prag.g_01810	Praq.g_00874
OG0001151	Prag.g_01811	Praq.g_00873
OG0001152	Prag.g_01812	Praq.g_00872
OG0001153	Prag.g_01813	Praq.g_00871
