Orthogroup	Prag	Prao
OG0000570	Prag.g_00600	Prao.g_00061
OG0000571	Prag.g_00602	Prao.g_00063
OG0000572	Prag.g_00603	Prao.g_00064
OG0000573	Prag.g_00604	Prao.g_00065
OG0000574	Prag.g_00605	Prao.g_00066
OG0000575	Prag.g_00606	Prao.g_00067
OG0000576	Prag.g_00607	Prao.g_00068
OG0000577	Prag.g_00608	Prao.g_00069
OG0000578	Prag.g_00609	Prao.g_00070
OG0000579	Prag.g_00610	Prao.g_00071
OG0000580	Prag.g_00611	Prao.g_00072
OG0000581	Prag.g_00612	Prao.g_00073
OG0000582	Prag.g_00613	Prao.g_00074
OG0000583	Prag.g_00614	Prao.g_00075
OG0000584	Prag.g_00616	Prao.g_00077
OG0000585	Prag.g_00617	Prao.g_00078
OG0000586	Prag.g_00618	Prao.g_00079
OG0000587	Prag.g_00619	Prao.g_00080
OG0000588	Prag.g_00620	Prao.g_00081
OG0000589	Prag.g_00621	Prao.g_00082
OG0000590	Prag.g_00622	Prao.g_00083
OG0000591	Prag.g_00623	Prao.g_00084
OG0000592	Prag.g_00624	Prao.g_00085
OG0000593	Prag.g_00625	Prao.g_00086
OG0000594	Prag.g_00626	Prao.g_00087
OG0000595	Prag.g_00627	Prao.g_00088
OG0000596	Prag.g_00628	Prao.g_00089
OG0000597	Prag.g_00632	Prao.g_00093
OG0000598	Prag.g_00633	Prao.g_00094
OG0000599	Prag.g_00634	Prao.g_00095
OG0000600	Prag.g_00635	Prao.g_00096
OG0000601	Prag.g_00636	Prao.g_00097
OG0000602	Prag.g_00637	Prao.g_00098
OG0000603	Prag.g_00638	Prao.g_00099
OG0000604	Prag.g_00639	Prao.g_00100
OG0000605	Prag.g_00640	Prao.g_00101
OG0000606	Prag.g_00641	Prao.g_00102
OG0000607	Prag.g_00642	Prao.g_00103
OG0000608	Prag.g_00643	Prao.g_00104
OG0000609	Prag.g_00645	Prao.g_00106
OG0000610	Prag.g_00646	Prao.g_00107
OG0000611	Prag.g_00648	Prao.g_00109
OG0000612	Prag.g_00649	Prao.g_00110
OG0000613	Prag.g_00651	Prao.g_00112
OG0000614	Prag.g_00657	Prao.g_00117
OG0000615	Prag.g_00658	Prao.g_00118
OG0000616	Prag.g_00659	Prao.g_00119
OG0000617	Prag.g_00661	Prao.g_00121
OG0000618	Prag.g_00662	Prao.g_00122
OG0000619	Prag.g_00663	Prao.g_00123
OG0000620	Prag.g_00665	Prao.g_00125
OG0000621	Prag.g_00666	Prao.g_00126
OG0000622	Prag.g_00667	Prao.g_00127
OG0000623	Prag.g_00668	Prao.g_00128
OG0000624	Prag.g_00670	Prao.g_00130
OG0000625	Prag.g_00671	Prao.g_00131
OG0000626	Prag.g_00672	Prao.g_00132
OG0000627	Prag.g_00673	Prao.g_00133
OG0000628	Prag.g_00674	Prao.g_00134
OG0000629	Prag.g_00675	Prao.g_00135
OG0000630	Prag.g_00677	Prao.g_00137
OG0000631	Prag.g_00678	Prao.g_00138
OG0000632	Prag.g_00682	Prao.g_00142
OG0000633	Prag.g_00683	Prao.g_00143
OG0000634	Prag.g_00693	Prao.g_00649
OG0000635	Prag.g_00695	Prao.g_00651
OG0000636	Prag.g_00696	Prao.g_00652
OG0000637	Prag.g_00698	Prao.g_00654
OG0000638	Prag.g_00699	Prao.g_00655
OG0000639	Prag.g_00700	Prao.g_00656
OG0000640	Prag.g_00701	Prao.g_00657
OG0000641	Prag.g_00702	Prao.g_00658
OG0000642	Prag.g_00703	Prao.g_00659
OG0000643	Prag.g_00704	Prao.g_00660
OG0000644	Prag.g_00706	Prao.g_00662
OG0000645	Prag.g_00707	Prao.g_00663
OG0000646	Prag.g_00708	Prao.g_00664
OG0000647	Prag.g_00709	Prao.g_00665
OG0000648	Prag.g_00710	Prao.g_00666
OG0000649	Prag.g_00711	Prao.g_00667
OG0000650	Prag.g_00712	Prao.g_00668
OG0000651	Prag.g_00713	Prao.g_00669
OG0000652	Prag.g_00715	Prao.g_00671
OG0000653	Prag.g_00742	Prao.g_00685
OG0000654	Prag.g_00744	Prao.g_00687
OG0000655	Prag.g_00754	Prao.g_00696
OG0000656	Prag.g_00758	Prao.g_00701
OG0000657	Prag.g_00771	Prao.g_00704
OG0000658	Prag.g_00772	Prao.g_00705
OG0000659	Prag.g_00773	Prao.g_00706
OG0000660	Prag.g_00784	Prao.g_00718
OG0000661	Prag.g_00793	Prao.g_00727
OG0000662	Prag.g_00795	Prao.g_00729
OG0000663	Prag.g_00797	Prao.g_00732
OG0000664	Prag.g_00798	Prao.g_00733
OG0000665	Prag.g_00799	Prao.g_00734
OG0000666	Prag.g_00800	Prao.g_00735
OG0000667	Prag.g_00801	Prao.g_00736
OG0000668	Prag.g_00802	Prao.g_00737
OG0000669	Prag.g_00803	Prao.g_00738
OG0000670	Prag.g_00805	Prao.g_00740
OG0000671	Prag.g_00806	Prao.g_00741
OG0000672	Prag.g_00807	Prao.g_00742
OG0000673	Prag.g_00808	Prao.g_00743
OG0000674	Prag.g_00809	Prao.g_00744
OG0000675	Prag.g_00810	Prao.g_00745
OG0000676	Prag.g_00812	Prao.g_00747
OG0000677	Prag.g_00814	Prao.g_00749
OG0000678	Prag.g_00815	Prao.g_00750
OG0000679	Prag.g_00816	Prao.g_00751
OG0000680	Prag.g_00817	Prao.g_00752
OG0000681	Prag.g_00818	Prao.g_00753
OG0000682	Prag.g_00819	Prao.g_00754
OG0000683	Prag.g_00820	Prao.g_00755
OG0000684	Prag.g_00821	Prao.g_00756
OG0000685	Prag.g_00822	Prao.g_00757
OG0000686	Prag.g_00823	Prao.g_00758
OG0000687	Prag.g_00824	Prao.g_00759
OG0000688	Prag.g_00825	Prao.g_00760
OG0000689	Prag.g_00826	Prao.g_00761
OG0000690	Prag.g_00827	Prao.g_00762
OG0000691	Prag.g_00829	Prao.g_00764
OG0000692	Prag.g_00830	Prao.g_00765
OG0000693	Prag.g_00831	Prao.g_00766
OG0000694	Prag.g_00832	Prao.g_00767
OG0000695	Prag.g_00833	Prao.g_00768
OG0000696	Prag.g_00834	Prao.g_00769
OG0000697	Prag.g_00835	Prao.g_00771
OG0000698	Prag.g_00836	Prao.g_00772
OG0000699	Prag.g_00839	Prao.g_00776
OG0000700	Prag.g_00840	Prao.g_00777
OG0000701	Prag.g_00841	Prao.g_00778
OG0000702	Prag.g_00842	Prao.g_00779
OG0000703	Prag.g_00843	Prao.g_00780
OG0000704	Prag.g_00844	Prao.g_00781
OG0000705	Prag.g_00846	Prao.g_00783
OG0000706	Prag.g_00847	Prao.g_00784
OG0000707	Prag.g_00848	Prao.g_00785
OG0000708	Prag.g_00849	Prao.g_00786
OG0000709	Prag.g_00850	Prao.g_00787
OG0000710	Prag.g_00851	Prao.g_00788
OG0000711	Prag.g_00852	Prao.g_00789
OG0000712	Prag.g_00853	Prao.g_00790
OG0000713	Prag.g_00854	Prao.g_00791
OG0000714	Prag.g_00856	Prao.g_00793
OG0000715	Prag.g_00857	Prao.g_00794
OG0000716	Prag.g_00858	Prao.g_00795
OG0000717	Prag.g_00859	Prao.g_00796
OG0000718	Prag.g_00860	Prao.g_00797
OG0000719	Prag.g_00862	Prao.g_00799
OG0000720	Prag.g_00864	Prao.g_00801
OG0000721	Prag.g_00865	Prao.g_00802
OG0000722	Prag.g_00892	Prao.g_00829
OG0000723	Prag.g_00895	Prao.g_00834
OG0000724	Prag.g_00898	Prao.g_00837
OG0000725	Prag.g_00899	Prao.g_00838
OG0000726	Prag.g_00900	Prao.g_00839
OG0000727	Prag.g_00901	Prao.g_00840
OG0000728	Prag.g_00902	Prao.g_00841
OG0000729	Prag.g_00903	Prao.g_00842
OG0000730	Prag.g_00904	Prao.g_00843
OG0000731	Prag.g_00906	Prao.g_00845
OG0000732	Prag.g_00907	Prao.g_00846
OG0000733	Prag.g_00908	Prao.g_00847
OG0000734	Prag.g_00909	Prao.g_00848
OG0000735	Prag.g_00910	Prao.g_00849
OG0000736	Prag.g_00912	Prao.g_00851
OG0000737	Prag.g_00913	Prao.g_00852
OG0000738	Prag.g_00915	Prao.g_00854
OG0000739	Prag.g_00916	Prao.g_00855
OG0000740	Prag.g_00917	Prao.g_00856
OG0000741	Prag.g_00919	Prao.g_00858
OG0000742	Prag.g_00920	Prao.g_00859
OG0000743	Prag.g_00923	Prao.g_00862
OG0000744	Prag.g_00924	Prao.g_00863
OG0000745	Prag.g_00926	Prao.g_00864
OG0000746	Prag.g_00927	Prao.g_00865
OG0000747	Prag.g_00928	Prao.g_00866
OG0000748	Prag.g_00929	Prao.g_00867
OG0000749	Prag.g_00930	Prao.g_00868
OG0000750	Prag.g_00931	Prao.g_00869
OG0000751	Prag.g_00933	Prao.g_00871
OG0000752	Prag.g_00934	Prao.g_00872
OG0000753	Prag.g_00935	Prao.g_00873
OG0000754	Prag.g_00936	Prao.g_00874
OG0000755	Prag.g_00938	Prao.g_00876
OG0000756	Prag.g_00939	Prao.g_00877
OG0000757	Prag.g_00940	Prao.g_00878
OG0000758	Prag.g_00941	Prao.g_00879
OG0000759	Prag.g_00942	Prao.g_00880
OG0000760	Prag.g_00943	Prao.g_00881
OG0000761	Prag.g_00944	Prao.g_00882
OG0000762	Prag.g_00946	Prao.g_00884
OG0000763	Prag.g_00947	Prao.g_00885
OG0000764	Prag.g_00948	Prao.g_00886
OG0000765	Prag.g_00949	Prao.g_00887
OG0000766	Prag.g_00950	Prao.g_00888
OG0000767	Prag.g_00951	Prao.g_00889
OG0000768	Prag.g_00952	Prao.g_00890
OG0000769	Prag.g_00953	Prao.g_00891
OG0000770	Prag.g_00954	Prao.g_00892
OG0000771	Prag.g_00955	Prao.g_00893
OG0000772	Prag.g_00956	Prao.g_00894
OG0000773	Prag.g_00958	Prao.g_00896
OG0000774	Prag.g_00959	Prao.g_00897
OG0000775	Prag.g_00960	Prao.g_00898
OG0000776	Prag.g_00961	Prao.g_00899
OG0000777	Prag.g_00962	Prao.g_00900
OG0000778	Prag.g_00963	Prao.g_00901
OG0000779	Prag.g_00965	Prao.g_00903
OG0000780	Prag.g_00966	Prao.g_00904
OG0000781	Prag.g_00967	Prao.g_00905
OG0000782	Prag.g_00969	Prao.g_00907
OG0000783	Prag.g_00970	Prao.g_00908
OG0000784	Prag.g_00971	Prao.g_00909
OG0000785	Prag.g_00972	Prao.g_00910
OG0000786	Prag.g_00973	Prao.g_00911
OG0000787	Prag.g_00975	Prao.g_00913
OG0000788	Prag.g_00976	Prao.g_00914
OG0000789	Prag.g_00977	Prao.g_00915
OG0000790	Prag.g_00978	Prao.g_00916
OG0000791	Prag.g_00979	Prao.g_00917
OG0000792	Prag.g_00980	Prao.g_00918
OG0000793	Prag.g_00981	Prao.g_00919
OG0000794	Prag.g_00982	Prao.g_00920
OG0000795	Prag.g_00983	Prao.g_00921
OG0000796	Prag.g_00985	Prao.g_00923
OG0000797	Prag.g_00987	Prao.g_00925
OG0000798	Prag.g_00988	Prao.g_00926
OG0000799	Prag.g_00989	Prao.g_00927
OG0000800	Prag.g_00990	Prao.g_00928
OG0000801	Prag.g_00991	Prao.g_00929
OG0000802	Prag.g_00993	Prao.g_00931
OG0000803	Prag.g_00994	Prao.g_00932
OG0000804	Prag.g_01005	Prao.g_00943
OG0000805	Prag.g_01007	Prao.g_00945
OG0000806	Prag.g_01008	Prao.g_00946
OG0000807	Prag.g_01009	Prao.g_00947
OG0000808	Prag.g_01010	Prao.g_00948
OG0000809	Prag.g_01014	Prao.g_00952
OG0000810	Prag.g_01015	Prao.g_00953
OG0000811	Prag.g_01016	Prao.g_00954
OG0000812	Prag.g_01017	Prao.g_00955
OG0000813	Prag.g_01018	Prao.g_00956
OG0000814	Prag.g_01019	Prao.g_00957
OG0000815	Prag.g_01020	Prao.g_00958
OG0000816	Prag.g_01022	Prao.g_00960
OG0000817	Prag.g_01025	Prao.g_00963
OG0000818	Prag.g_01026	Prao.g_00964
OG0000819	Prag.g_01028	Prao.g_00966
OG0000820	Prag.g_01029	Prao.g_00967
OG0000821	Prag.g_01030	Prao.g_00968
OG0000822	Prag.g_01031	Prao.g_00969
OG0000823	Prag.g_01034	Prao.g_00972
OG0000824	Prag.g_01035	Prao.g_00973
OG0000825	Prag.g_01037	Prao.g_00975
OG0000826	Prag.g_01038	Prao.g_00976
OG0000827	Prag.g_01039	Prao.g_00977
OG0000828	Prag.g_01041	Prao.g_00979
OG0000829	Prag.g_01066	Prao.g_01007
OG0000830	Prag.g_01076	Prao.g_01016
OG0000831	Prag.g_01079	Prao.g_01019
OG0000832	Prag.g_01080	Prao.g_01020
OG0000833	Prag.g_01087	Prao.g_01027
OG0000834	Prag.g_01091	Prao.g_01156
OG0000835	Prag.g_01095	Prao.g_01152
OG0000836	Prag.g_01097	Prao.g_01150
OG0000837	Prag.g_01106	Prao.g_01137
OG0000838	Prag.g_01121	Prao.g_01121
OG0000839	Prag.g_01122	Prao.g_01120
OG0000840	Prag.g_01127	Prao.g_01115
OG0000841	Prag.g_01134	Prao.g_01108
OG0000842	Prag.g_01138	Prao.g_01104
OG0000843	Prag.g_01140	Prao.g_01102
OG0000844	Prag.g_01141	Prao.g_01101
OG0000845	Prag.g_01142	Prao.g_01100
OG0000846	Prag.g_01143	Prao.g_01099
OG0000847	Prag.g_01144	Prao.g_01098
OG0000848	Prag.g_01145	Prao.g_01097
OG0000849	Prag.g_01146	Prao.g_01096
OG0000850	Prag.g_01147	Prao.g_01095
OG0000851	Prag.g_01149	Prao.g_01093
OG0000852	Prag.g_01152	Prao.g_01090
OG0000853	Prag.g_01154	Prao.g_01088
OG0000854	Prag.g_01155	Prao.g_01087
OG0000855	Prag.g_01156	Prao.g_01086
OG0000856	Prag.g_01157	Prao.g_01085
OG0000857	Prag.g_01158	Prao.g_01084
OG0000858	Prag.g_01160	Prao.g_01082
OG0000859	Prag.g_01161	Prao.g_01081
OG0000860	Prag.g_01162	Prao.g_01080
OG0000861	Prag.g_01163	Prao.g_01079
OG0000862	Prag.g_01164	Prao.g_01078
OG0000863	Prag.g_01165	Prao.g_01077
OG0000864	Prag.g_01166	Prao.g_01076
OG0000865	Prag.g_01167	Prao.g_01075
OG0000866	Prag.g_01168	Prao.g_01074
OG0000867	Prag.g_01171	Prao.g_01071
OG0000868	Prag.g_01173	Prao.g_01069
OG0000869	Prag.g_01174	Prao.g_01068
OG0000870	Prag.g_01175	Prao.g_01067
OG0000871	Prag.g_01176	Prao.g_01066
OG0000872	Prag.g_01177	Prao.g_01065
OG0000873	Prag.g_01178	Prao.g_01064
OG0000874	Prag.g_01179	Prao.g_01063
OG0000875	Prag.g_01180	Prao.g_01062
OG0000876	Prag.g_01182	Prao.g_01060
OG0000877	Prag.g_01183	Prao.g_01059
OG0000878	Prag.g_01184	Prao.g_01058
OG0000879	Prag.g_01185	Prao.g_01057
OG0000880	Prag.g_01186	Prao.g_01056
OG0000881	Prag.g_01187	Prao.g_01055
OG0000882	Prag.g_01188	Prao.g_01054
OG0000883	Prag.g_01189	Prao.g_01053
OG0000884	Prag.g_01190	Prao.g_01052
OG0000885	Prag.g_01191	Prao.g_01051
OG0000886	Prag.g_01192	Prao.g_01050
OG0000887	Prag.g_01193	Prao.g_01049
OG0000888	Prag.g_01194	Prao.g_01048
OG0000889	Prag.g_01195	Prao.g_01047
OG0000890	Prag.g_01196	Prao.g_01046
OG0000891	Prag.g_01197	Prao.g_01045
OG0000892	Prag.g_01198	Prao.g_01044
OG0000893	Prag.g_01199	Prao.g_01043
OG0000894	Prag.g_01201	Prao.g_01041
OG0000895	Prag.g_01202	Prao.g_01040
OG0000896	Prag.g_01204	Prao.g_01038
OG0000897	Prag.g_01205	Prao.g_01037
OG0000898	Prag.g_01206	Prao.g_01036
OG0000899	Prag.g_01207	Prao.g_01035
OG0000900	Prag.g_01209	Prao.g_01033
OG0000901	Prag.g_01328	Prao.g_01305
OG0000902	Prag.g_01342	Prao.g_01287
OG0000903	Prag.g_01343	Prao.g_01286
OG0000904	Prag.g_01344	Prao.g_01285
OG0000905	Prag.g_01345	Prao.g_01284
OG0000906	Prag.g_01346	Prao.g_01283
OG0000907	Prag.g_01350	Prao.g_01281
OG0000908	Prag.g_01351	Prao.g_01280
OG0000909	Prag.g_01352	Prao.g_01279
OG0000910	Prag.g_01353	Prao.g_01278
OG0000911	Prag.g_01354	Prao.g_01277
OG0000912	Prag.g_01357	Prao.g_01274
OG0000913	Prag.g_01358	Prao.g_01273
OG0000914	Prag.g_01359	Prao.g_01272
OG0000915	Prag.g_01361	Prao.g_01270
OG0000916	Prag.g_01362	Prao.g_01269
OG0000917	Prag.g_01363	Prao.g_01268
OG0000918	Prag.g_01364	Prao.g_01267
OG0000919	Prag.g_01365	Prao.g_01266
OG0000920	Prag.g_01366	Prao.g_01265
OG0000921	Prag.g_01368	Prao.g_01263
OG0000922	Prag.g_01369	Prao.g_01262
OG0000923	Prag.g_01371	Prao.g_01257
OG0000924	Prag.g_01372	Prao.g_01256
OG0000925	Prag.g_01375	Prao.g_01253
OG0000926	Prag.g_01376	Prao.g_01252
OG0000927	Prag.g_01377	Prao.g_01251
OG0000928	Prag.g_01379	Prao.g_01249
OG0000929	Prag.g_01381	Prao.g_01247
OG0000930	Prag.g_01383	Prao.g_01245
OG0000931	Prag.g_01384	Prao.g_01244
OG0000932	Prag.g_01387	Prao.g_01241
OG0000933	Prag.g_01391	Prao.g_01237
OG0000934	Prag.g_01392	Prao.g_01236
OG0000935	Prag.g_01393	Prao.g_01235
OG0000936	Prag.g_01394	Prao.g_01234
OG0000937	Prag.g_01395	Prao.g_01233
OG0000938	Prag.g_01396	Prao.g_01232
OG0000939	Prag.g_01397	Prao.g_01231
OG0000940	Prag.g_01398	Prao.g_01230
OG0000941	Prag.g_01399	Prao.g_01229
OG0000942	Prag.g_01400	Prao.g_01228
OG0000943	Prag.g_01401	Prao.g_01227
OG0000944	Prag.g_01402	Prao.g_01226
OG0000945	Prag.g_01403	Prao.g_01225
OG0000946	Prag.g_01404	Prao.g_01224
OG0000947	Prag.g_01405	Prao.g_01223
OG0000948	Prag.g_01406	Prao.g_01222
OG0000949	Prag.g_01407	Prao.g_01221
OG0000950	Prag.g_01425	Prao.g_01220
OG0000951	Prag.g_01470	Prao.g_01379
OG0000952	Prag.g_01471	Prao.g_01380
OG0000953	Prag.g_01472	Prao.g_01381
OG0000954	Prag.g_01473	Prao.g_01382
OG0000955	Prag.g_01474	Prao.g_01383
OG0000956	Prag.g_01476	Prao.g_01385
OG0000957	Prag.g_01477	Prao.g_01386
OG0000958	Prag.g_01478	Prao.g_01387
OG0000959	Prag.g_01479	Prao.g_01388
OG0000960	Prag.g_01480	Prao.g_01389
OG0000961	Prag.g_01481	Prao.g_01390
OG0000962	Prag.g_01482	Prao.g_01391
OG0000963	Prag.g_01483	Prao.g_01392
OG0000964	Prag.g_01484	Prao.g_01393
OG0000965	Prag.g_01486	Prao.g_01395
OG0000966	Prag.g_01487	Prao.g_01396
OG0000967	Prag.g_01492	Prao.g_01399
OG0000968	Prag.g_01493	Prao.g_01400
OG0000969	Prag.g_01494	Prao.g_01401
OG0000970	Prag.g_01495	Prao.g_01402
OG0000971	Prag.g_01496	Prao.g_01403
OG0000972	Prag.g_01497	Prao.g_01404
OG0000973	Prag.g_01499	Prao.g_01406
OG0000974	Prag.g_01500	Prao.g_01407
OG0000975	Prag.g_01501	Prao.g_01408
OG0000976	Prag.g_01502	Prao.g_01409
OG0000977	Prag.g_01503	Prao.g_01410
OG0000978	Prag.g_01504	Prao.g_01411
OG0000979	Prag.g_01505	Prao.g_01412
OG0000980	Prag.g_01506	Prao.g_01413
OG0000981	Prag.g_01507	Prao.g_01414
OG0000982	Prag.g_01508	Prao.g_01415
OG0000983	Prag.g_01509	Prao.g_01416
OG0000984	Prag.g_01512	Prao.g_01419
OG0000985	Prag.g_01513	Prao.g_01420
OG0000986	Prag.g_01514	Prao.g_01421
OG0000987	Prag.g_01516	Prao.g_01423
OG0000988	Prag.g_01517	Prao.g_01424
OG0000989	Prag.g_01518	Prao.g_01425
OG0000990	Prag.g_01519	Prao.g_01426
OG0000991	Prag.g_01520	Prao.g_01427
OG0000992	Prag.g_01521	Prao.g_01428
OG0000993	Prag.g_01523	Prao.g_01429
OG0000994	Prag.g_01524	Prao.g_01430
OG0000995	Prag.g_01525	Prao.g_01431
OG0000996	Prag.g_01526	Prao.g_01432
OG0000997	Prag.g_01528	Prao.g_01434
OG0000998	Prag.g_01531	Prao.g_01437
OG0000999	Prag.g_01533	Prao.g_01439
OG0001000	Prag.g_01534	Prao.g_01440
OG0001001	Prag.g_01535	Prao.g_01441
OG0001002	Prag.g_01537	Prao.g_01443
OG0001003	Prag.g_01538	Prao.g_01444
OG0001004	Prag.g_01539	Prao.g_01445
OG0001005	Prag.g_01540	Prao.g_01446
OG0001006	Prag.g_01542	Prao.g_01448
OG0001007	Prag.g_01543	Prao.g_01449
OG0001008	Prag.g_01544	Prao.g_01450
OG0001009	Prag.g_01545	Prao.g_01451
OG0001010	Prag.g_01546	Prao.g_01452
OG0001011	Prag.g_01547	Prao.g_01453
OG0001012	Prag.g_01548	Prao.g_01454
OG0001013	Prag.g_01549	Prao.g_01455
OG0001014	Prag.g_01550	Prao.g_01456
OG0001015	Prag.g_01551	Prao.g_01457
OG0001016	Prag.g_01552	Prao.g_01458
OG0001017	Prag.g_01553	Prao.g_01459
OG0001018	Prag.g_01554	Prao.g_01460
OG0001019	Prag.g_01555	Prao.g_01461
OG0001020	Prag.g_01556	Prao.g_01462
OG0001021	Prag.g_01557	Prao.g_01463
OG0001022	Prag.g_01558	Prao.g_01464
OG0001023	Prag.g_01559	Prao.g_01465
OG0001024	Prag.g_01561	Prao.g_01467
OG0001025	Prag.g_01562	Prao.g_01468
OG0001026	Prag.g_01563	Prao.g_01469
OG0001027	Prag.g_01564	Prao.g_01470
OG0001028	Prag.g_01565	Prao.g_01471
OG0001029	Prag.g_01566	Prao.g_01472
OG0001030	Prag.g_01569	Prao.g_01475
OG0001031	Prag.g_01570	Prao.g_01476
OG0001032	Prag.g_01576	Prao.g_01484
OG0001033	Prag.g_01583	Prao.g_01491
OG0001034	Prag.g_01611	Prao.g_01519
OG0001035	Prag.g_01663	Prao.g_01546
OG0001036	Prag.g_01664	Prao.g_01547
OG0001037	Prag.g_01670	Prao.g_01553
OG0001038	Prag.g_01671	Prao.g_01554
OG0001039	Prag.g_01672	Prao.g_01555
OG0001040	Prag.g_01673	Prao.g_01556
OG0001041	Prag.g_01675	Prao.g_01558
OG0001042	Prag.g_01676	Prao.g_01559
OG0001043	Prag.g_01677	Prao.g_01560
OG0001044	Prag.g_01678	Prao.g_01561
OG0001045	Prag.g_01679	Prao.g_01562
OG0001046	Prag.g_01680	Prao.g_01563
OG0001047	Prag.g_01681	Prao.g_01564
OG0001048	Prag.g_01683	Prao.g_01566
OG0001049	Prag.g_01684	Prao.g_01567
OG0001050	Prag.g_01685	Prao.g_01568
OG0001051	Prag.g_01686	Prao.g_01569
OG0001052	Prag.g_01687	Prao.g_01570
OG0001053	Prag.g_01688	Prao.g_01571
OG0001054	Prag.g_01689	Prao.g_01572
OG0001055	Prag.g_01690	Prao.g_01573
OG0001056	Prag.g_01691	Prao.g_01574
OG0001057	Prag.g_01693	Prao.g_01576
OG0001058	Prag.g_01694	Prao.g_01577
OG0001059	Prag.g_01695	Prao.g_01578
OG0001060	Prag.g_01696	Prao.g_01579
OG0001061	Prag.g_01697	Prao.g_01580
OG0001062	Prag.g_01698	Prao.g_01581
OG0001063	Prag.g_01699	Prao.g_01582
OG0001064	Prag.g_01700	Prao.g_01583
OG0001065	Prag.g_01701	Prao.g_01584
OG0001066	Prag.g_01702	Prao.g_01585
OG0001067	Prag.g_01703	Prao.g_01586
OG0001068	Prag.g_01704	Prao.g_01587
OG0001069	Prag.g_01707	Prao.g_01590
OG0001070	Prag.g_01709	Prao.g_01592
OG0001071	Prag.g_01710	Prao.g_01593
OG0001072	Prag.g_01711	Prao.g_01594
OG0001073	Prag.g_01712	Prao.g_01595
OG0001074	Prag.g_01713	Prao.g_01596
OG0001075	Prag.g_01715	Prao.g_01597
OG0001076	Prag.g_01717	Prao.g_01599
OG0001077	Prag.g_01718	Prao.g_01600
OG0001078	Prag.g_01719	Prao.g_01601
OG0001079	Prag.g_01720	Prao.g_01602
OG0001080	Prag.g_01721	Prao.g_01603
OG0001081	Prag.g_01722	Prao.g_01604
OG0001082	Prag.g_01723	Prao.g_01605
OG0001083	Prag.g_01724	Prao.g_01606
OG0001084	Prag.g_01725	Prao.g_01607
OG0001085	Prag.g_01726	Prao.g_01608
OG0001086	Prag.g_01732	Prao.g_01615
OG0001087	Prag.g_01733	Prao.g_01616
OG0001088	Prag.g_01734	Prao.g_01617
OG0001089	Prag.g_01736	Prao.g_01619
OG0001090	Prag.g_01737	Prao.g_01620
OG0001091	Prag.g_01738	Prao.g_01621
OG0001092	Prag.g_01739	Prao.g_01622
OG0001093	Prag.g_01740	Prao.g_01623
OG0001094	Prag.g_01741	Prao.g_01624
OG0001095	Prag.g_01742	Prao.g_01625
OG0001096	Prag.g_01743	Prao.g_01626
OG0001097	Prag.g_01744	Prao.g_01627
OG0001098	Prag.g_01745	Prao.g_01628
OG0001099	Prag.g_01746	Prao.g_01629
OG0001100	Prag.g_01747	Prao.g_01630
OG0001101	Prag.g_01748	Prao.g_01631
OG0001102	Prag.g_01751	Prao.g_01634
OG0001103	Prag.g_01752	Prao.g_01635
OG0001104	Prag.g_01753	Prao.g_01636
OG0001105	Prag.g_01754	Prao.g_01638
OG0001106	Prag.g_01756	Prao.g_01640
OG0001107	Prag.g_01757	Prao.g_01641
OG0001108	Prag.g_01758	Prao.g_01642
OG0001109	Prag.g_01762	Prao.g_01645
OG0001110	Prag.g_01764	Prao.g_01647
OG0001111	Prag.g_01765	Prao.g_01648
OG0001112	Prag.g_01766	Prao.g_01649
OG0001113	Prag.g_01767	Prao.g_01650
OG0001114	Prag.g_01768	Prao.g_01651
OG0001115	Prag.g_01769	Prao.g_01652
OG0001116	Prag.g_01770	Prao.g_01653
OG0001117	Prag.g_01771	Prao.g_01654
OG0001118	Prag.g_01772	Prao.g_01655
OG0001119	Prag.g_01773	Prao.g_01656
OG0001120	Prag.g_01774	Prao.g_01657
OG0001121	Prag.g_01775	Prao.g_01658
OG0001122	Prag.g_01776	Prao.g_01659
OG0001123	Prag.g_01777	Prao.g_01660
OG0001124	Prag.g_01778	Prao.g_01661
OG0001125	Prag.g_01779	Prao.g_01662
OG0001126	Prag.g_01780	Prao.g_01663
OG0001127	Prag.g_01781	Prao.g_01664
OG0001128	Prag.g_01782	Prao.g_01665
OG0001129	Prag.g_01783	Prao.g_01666
OG0001130	Prag.g_01784	Prao.g_01667
OG0001131	Prag.g_01785	Prao.g_01668
OG0001132	Prag.g_01786	Prao.g_01669
OG0001133	Prag.g_01787	Prao.g_01670
OG0001134	Prag.g_01788	Prao.g_01671
OG0001135	Prag.g_01789	Prao.g_01672
OG0001136	Prag.g_01790	Prao.g_01673
OG0001137	Prag.g_01791	Prao.g_01674
OG0001138	Prag.g_01792	Prao.g_01675
OG0001139	Prag.g_01793	Prao.g_01676
OG0001140	Prag.g_01794	Prao.g_01677
OG0001141	Prag.g_01796	Prao.g_01679
OG0001142	Prag.g_01797	Prao.g_01680
OG0001143	Prag.g_01798	Prao.g_01681
OG0001144	Prag.g_01800	Prao.g_01683
OG0001145	Prag.g_01802	Prao.g_01685
OG0001146	Prag.g_01803	Prao.g_01686
OG0001147	Prag.g_01805	Prao.g_01688
OG0001148	Prag.g_01806	Prao.g_01689
OG0001149	Prag.g_01807	Prao.g_01690
OG0001150	Prag.g_01810	Prao.g_01693
OG0001151	Prag.g_01811	Prao.g_01694
