Orthogroup	Prbc	Prah
OG0000559	Prbc.g_01631	Prah.g_01466
OG0000560	Prbc.g_01634	Prah.g_01463
OG0000561	Prbc.g_01635	Prah.g_01462
OG0000562	Prbc.g_01636	Prah.g_01461
OG0000563	Prbc.g_01637	Prah.g_01460
OG0000564	Prbc.g_01638	Prah.g_01459
OG0000565	Prbc.g_01641	Prah.g_01457
OG0000566	Prbc.g_01643	Prah.g_01452
OG0000567	Prbc.g_01647	Prah.g_01448
OG0000568	Prbc.g_01648	Prah.g_01446
OG0000569	Prbc.g_01649	Prah.g_01445
OG0000570	Prbc.g_01650	Prah.g_01444
OG0000571	Prbc.g_01652	Prah.g_01441
OG0000572	Prbc.g_01663	Prah.g_01425
OG0000573	Prbc.g_01668	Prah.g_01416
OG0000574	Prbc.g_01670	Prah.g_01415
OG0000575	Prbc.g_01673	Prah.g_01406
OG0000576	Prbc.g_01675	Prah.g_01404
OG0000577	Prbc.g_01676	Prah.g_01403
OG0000578	Prbc.g_01677	Prah.g_01402
OG0000579	Prbc.g_01678	Prah.g_01401
OG0000580	Prbc.g_01679	Prah.g_01400
OG0000581	Prbc.g_01682	Prah.g_01396
OG0000582	Prbc.g_01685	Prah.g_01392
OG0000583	Prbc.g_01686	Prah.g_01391
OG0000584	Prbc.g_01687	Prah.g_01390
OG0000585	Prbc.g_01689	Prah.g_01388
OG0000586	Prbc.g_01690	Prah.g_01387
OG0000587	Prbc.g_01691	Prah.g_01385
OG0000588	Prbc.g_01695	Prah.g_00529
OG0000589	Prbc.g_01698	Prah.g_00526
OG0000590	Prbc.g_01699	Prah.g_00525
OG0000591	Prbc.g_01702	Prah.g_00518
OG0000592	Prbc.g_01703	Prah.g_00517
OG0000593	Prbc.g_01709	Prah.g_00505
OG0000594	Prbc.g_01710	Prah.g_00504
OG0000595	Prbc.g_01711	Prah.g_00503
OG0000596	Prbc.g_01715	Prah.g_00498
OG0000597	Prbc.g_01717	Prah.g_00495
OG0000598	Prbc.g_01718	Prah.g_00494
OG0000599	Prbc.g_01721	Prah.g_00485
OG0000600	Prbc.g_01722	Prah.g_00484
OG0000601	Prbc.g_01723	Prah.g_00483
OG0000602	Prbc.g_01725	Prah.g_00478
OG0000603	Prbc.g_01726	Prah.g_00477
OG0000604	Prbc.g_01727	Prah.g_00476
OG0000605	Prbc.g_01728	Prah.g_00474
OG0000606	Prbc.g_01731	Prah.g_00466
OG0000607	Prbc.g_01734	Prah.g_00463
OG0000608	Prbc.g_01735	Prah.g_00462
OG0000609	Prbc.g_01736	Prah.g_00460
OG0000610	Prbc.g_01742	Prah.g_00452
OG0000611	Prbc.g_01745	Prah.g_00449
OG0000612	Prbc.g_01746	Prah.g_00448
OG0000613	Prbc.g_01752	Prah.g_02193
OG0000614	Prbc.g_01775	Prah.g_00985
OG0000615	Prbc.g_01782	Prah.g_00706
OG0000616	Prbc.g_01055	Prah.g_02588
OG0000617	Prbc.g_01793	Prah.g_00881
OG0000618	Prbc.g_01794	Prah.g_00880
OG0000619	Prbc.g_01795	Prah.g_00879
OG0000620	Prbc.g_01798	Prah.g_00875
OG0000621	Prbc.g_01799	Prah.g_00874
OG0000622	Prbc.g_01800	Prah.g_00873
OG0000623	Prbc.g_01801	Prah.g_00872
OG0000624	Prbc.g_01803	Prah.g_00871
OG0000625	Prbc.g_01804	Prah.g_00870
OG0000626	Prbc.g_01805	Prah.g_00869
OG0000627	Prbc.g_01807	Prah.g_00746
OG0000628	Prbc.g_01808	Prah.g_00747
OG0000629	Prbc.g_01809	Prah.g_00750
OG0000630	Prbc.g_01812	Prah.g_00754
OG0000631	Prbc.g_02007	Prah.g_00758
OG0000632	Prbc.g_02008	Prah.g_00759
OG0000633	Prbc.g_02009	Prah.g_00760
OG0000634	Prbc.g_01854	Prah.g_00671
OG0000635	Prbc.g_01855	Prah.g_00670
OG0000636	Prbc.g_01857	Prah.g_00668
OG0000637	Prbc.g_01859	Prah.g_00666
OG0000638	Prbc.g_01860	Prah.g_00665
OG0000639	Prbc.g_01861	Prah.g_00664
OG0000640	Prbc.g_01862	Prah.g_00663
OG0000641	Prbc.g_01866	Prah.g_00659
OG0000642	Prbc.g_01867	Prah.g_00658
OG0000643	Prbc.g_01868	Prah.g_00657
OG0000644	Prbc.g_01869	Prah.g_00656
OG0000645	Prbc.g_01870	Prah.g_00655
OG0000646	Prbc.g_01873	Prah.g_00652
OG0000647	Prbc.g_01875	Prah.g_00650
OG0000648	Prbc.g_01877	Prah.g_00648
OG0000649	Prbc.g_01878	Prah.g_00647
OG0000650	Prbc.g_01879	Prah.g_00646
OG0000651	Prbc.g_01880	Prah.g_00645
OG0000652	Prbc.g_01881	Prah.g_00644
OG0000653	Prbc.g_01883	Prah.g_00640
OG0000654	Prbc.g_01884	Prah.g_00639
OG0000655	Prbc.g_01885	Prah.g_00638
OG0000656	Prbc.g_01888	Prah.g_00635
OG0000657	Prbc.g_01895	Prah.g_00603
OG0000658	Prbc.g_01897	Prah.g_00601
OG0000659	Prbc.g_01898	Prah.g_00600
OG0000660	Prbc.g_01903	Prah.g_00596
OG0000661	Prbc.g_01905	Prah.g_00594
OG0000662	Prbc.g_01907	Prah.g_00592
OG0000663	Prbc.g_01909	Prah.g_00589
OG0000664	Prbc.g_01910	Prah.g_00588
OG0000665	Prbc.g_01914	Prah.g_00574
OG0000666	Prbc.g_01915	Prah.g_00572
OG0000667	Prbc.g_01919	Prah.g_00564
OG0000668	Prbc.g_01959	Prah.g_00850
OG0000669	Prbc.g_01967	Prah.g_00558
OG0000670	Prbc.g_01970	Prah.g_01212
OG0000671	Prbc.g_01972	Prah.g_00738
OG0000672	Prbc.g_01975	Prah.g_00735
OG0000673	Prbc.g_01978	Prah.g_00732
OG0000674	Prbc.g_01980	Prah.g_00730
OG0000675	Prbc.g_01981	Prah.g_00729
OG0000676	Prbc.g_01983	Prah.g_00726
OG0000677	Prbc.g_01984	Prah.g_00724
OG0000678	Prbc.g_01987	Prah.g_00721
OG0000679	Prbc.g_01991	Prah.g_00702
OG0000680	Prbc.g_01992	Prah.g_00701
OG0000681	Prbc.g_01995	Prah.g_00699
OG0000682	Prbc.g_01996	Prah.g_00698
OG0000683	Prbc.g_01997	Prah.g_00697
OG0000684	Prbc.g_01837	Prah.g_00683
OG0000685	Prbc.g_01839	Prah.g_00685
OG0000686	Prbc.g_01840	Prah.g_00686
OG0000687	Prbc.g_01841	Prah.g_00687
OG0000688	Prbc.g_01844	Prah.g_00681
OG0000689	Prbc.g_01845	Prah.g_00680
OG0000690	Prbc.g_01846	Prah.g_00679
OG0000691	Prbc.g_01847	Prah.g_00678
OG0000692	Prbc.g_01849	Prah.g_00677
OG0000693	Prbc.g_01850	Prah.g_00675
OG0000694	Prbc.g_01851	Prah.g_00674
OG0000695	Prbc.g_02011	Prah.g_00762
OG0000696	Prbc.g_02012	Prah.g_00763
OG0000697	Prbc.g_02013	Prah.g_00765
OG0000698	Prbc.g_02016	Prah.g_00768
OG0000699	Prbc.g_02017	Prah.g_00770
OG0000700	Prbc.g_02018	Prah.g_00771
OG0000701	Prbc.g_02019	Prah.g_00772
OG0000702	Prbc.g_02021	Prah.g_00780
OG0000703	Prbc.g_02022	Prah.g_00781
OG0000704	Prbc.g_02023	Prah.g_00783
OG0000705	Prbc.g_02029	Prah.g_00789
OG0000706	Prbc.g_02030	Prah.g_00790
OG0000707	Prbc.g_02031	Prah.g_00791
OG0000708	Prbc.g_02033	Prah.g_00793
OG0000709	Prbc.g_02037	Prah.g_00800
OG0000710	Prbc.g_02040	Prah.g_00805
OG0000711	Prbc.g_02055	Prah.g_00828
OG0000712	Prbc.g_02057	Prah.g_00829
OG0000713	Prbc.g_02058	Prah.g_00830
OG0000714	Prbc.g_02059	Prah.g_00833
OG0000715	Prbc.g_02061	Prah.g_00835
OG0000716	Prbc.g_02062	Prah.g_00839
OG0000717	Prbc.g_02063	Prah.g_00840
OG0000718	Prbc.g_02079	Prah.g_00846
OG0000719	Prbc.g_02080	Prah.g_00848
OG0000720	Prbc.g_02091	Prah.g_00861
OG0000721	Prbc.g_02092	Prah.g_00862
OG0000722	Prbc.g_02093	Prah.g_00863
OG0000723	Prbc.g_02097	Prah.g_00867
OG0000724	Prbc.g_02108	Prah.g_00910
OG0000725	Prbc.g_01934	Prah.g_00919
OG0000726	Prbc.g_01933	Prah.g_00920
OG0000727	Prbc.g_01932	Prah.g_00921
OG0000728	Prbc.g_01930	Prah.g_00922
OG0000729	Prbc.g_00201	Prah.g_00133
OG0000730	Prbc.g_01244	Prah.g_01942
OG0000731	Prbc.g_01252	Prah.g_01932
OG0000732	Prbc.g_00987	Prah.g_00054
OG0000733	Prbc.g_00897	Prah.g_02532
OG0000734	Prbc.g_01462	Prah.g_01905
OG0000735	Prbc.g_01460	Prah.g_01340
OG0000736	Prbc.g_01459	Prah.g_01339
OG0000737	Prbc.g_01458	Prah.g_01338
OG0000738	Prbc.g_01454	Prah.g_01331
OG0000739	Prbc.g_01453	Prah.g_01329
OG0000740	Prbc.g_01452	Prah.g_01328
OG0000741	Prbc.g_01450	Prah.g_01325
OG0000742	Prbc.g_01447	Prah.g_01323
OG0000743	Prbc.g_01445	Prah.g_01321
OG0000744	Prbc.g_01444	Prah.g_01320
OG0000745	Prbc.g_01442	Prah.g_01318
OG0000746	Prbc.g_01440	Prah.g_01316
OG0000747	Prbc.g_01439	Prah.g_01315
OG0000748	Prbc.g_01435	Prah.g_01304
OG0000749	Prbc.g_01434	Prah.g_01303
OG0000750	Prbc.g_01433	Prah.g_01302
OG0000751	Prbc.g_01430	Prah.g_01297
OG0000752	Prbc.g_01428	Prah.g_01295
OG0000753	Prbc.g_01426	Prah.g_01292
OG0000754	Prbc.g_01422	Prah.g_01262
OG0000755	Prbc.g_01418	Prah.g_01255
OG0000756	Prbc.g_01417	Prah.g_01254
OG0000757	Prbc.g_01410	Prah.g_01247
OG0000758	Prbc.g_01409	Prah.g_01246
OG0000759	Prbc.g_01408	Prah.g_01245
OG0000760	Prbc.g_01407	Prah.g_01244
OG0000761	Prbc.g_01406	Prah.g_01243
OG0000762	Prbc.g_01405	Prah.g_01263
OG0000763	Prbc.g_01403	Prah.g_01265
OG0000764	Prbc.g_01402	Prah.g_01266
OG0000765	Prbc.g_01394	Prah.g_01282
OG0000766	Prbc.g_01393	Prah.g_01283
OG0000767	Prbc.g_01392	Prah.g_01285
OG0000768	Prbc.g_01391	Prah.g_01286
OG0000769	Prbc.g_01389	Prah.g_01290
OG0000770	Prbc.g_01388	Prah.g_01239
OG0000771	Prbc.g_02103	Prah.g_00905
OG0000772	Prbc.g_01320	Prah.g_01610
OG0000773	Prbc.g_00557	Prah.g_01351
OG0000774	Prbc.g_00560	Prah.g_01355
OG0000775	Prbc.g_00561	Prah.g_01357
OG0000776	Prbc.g_00562	Prah.g_01358
OG0000777	Prbc.g_00563	Prah.g_01359
OG0000778	Prbc.g_00564	Prah.g_01360
OG0000779	Prbc.g_00568	Prah.g_01365
OG0000780	Prbc.g_00569	Prah.g_01368
OG0000781	Prbc.g_00571	Prah.g_01372
OG0000782	Prbc.g_00572	Prah.g_01373
OG0000783	Prbc.g_00573	Prah.g_01374
OG0000784	Prbc.g_00574	Prah.g_01375
OG0000785	Prbc.g_00576	Prah.g_01377
OG0000786	Prbc.g_00579	Prah.g_01380
OG0000787	Prbc.g_00580	Prah.g_01381
OG0000788	Prbc.g_01820	Prah.g_00224
OG0000789	Prbc.g_02100	Prah.g_01183
OG0000790	Prbc.g_00662	Prah.g_01580
OG0000791	Prbc.g_00664	Prah.g_01582
OG0000792	Prbc.g_00665	Prah.g_01583
OG0000793	Prbc.g_00668	Prah.g_01587
OG0000794	Prbc.g_00669	Prah.g_01588
OG0000795	Prbc.g_00670	Prah.g_01589
OG0000796	Prbc.g_00674	Prah.g_01593
OG0000797	Prbc.g_00675	Prah.g_01594
OG0000799	Prbc.g_00690	Prah.g_00435
OG0000800	Prbc.g_00691	Prah.g_00434
OG0000801	Prbc.g_00692	Prah.g_00433
OG0000802	Prbc.g_00694	Prah.g_00427
OG0000803	Prbc.g_00696	Prah.g_00423
OG0000804	Prbc.g_00697	Prah.g_00421
OG0000805	Prbc.g_00699	Prah.g_00419
OG0000806	Prbc.g_00701	Prah.g_00417
OG0000807	Prbc.g_00702	Prah.g_00415
OG0000808	Prbc.g_00703	Prah.g_00414
OG0000809	Prbc.g_00707	Prah.g_00410
OG0000810	Prbc.g_00708	Prah.g_00409
OG0000811	Prbc.g_00712	Prah.g_00403
OG0000812	Prbc.g_00714	Prah.g_00401
OG0000813	Prbc.g_00715	Prah.g_00400
OG0000814	Prbc.g_00717	Prah.g_00398
OG0000815	Prbc.g_00718	Prah.g_00397
OG0000816	Prbc.g_00720	Prah.g_00395
OG0000817	Prbc.g_00721	Prah.g_00394
OG0000818	Prbc.g_00725	Prah.g_00386
OG0000819	Prbc.g_00726	Prah.g_00385
OG0000820	Prbc.g_00727	Prah.g_00384
OG0000821	Prbc.g_00730	Prah.g_00379
OG0000822	Prbc.g_00731	Prah.g_00376
OG0000823	Prbc.g_00732	Prah.g_00374
OG0000824	Prbc.g_00735	Prah.g_00370
OG0000825	Prbc.g_00736	Prah.g_00369
OG0000826	Prbc.g_00737	Prah.g_00368
OG0000827	Prbc.g_00738	Prah.g_00367
OG0000828	Prbc.g_00741	Prah.g_00364
OG0000829	Prbc.g_00742	Prah.g_00363
OG0000830	Prbc.g_00743	Prah.g_00362
OG0000831	Prbc.g_00745	Prah.g_00360
OG0000832	Prbc.g_00755	Prah.g_01615
OG0000833	Prbc.g_00763	Prah.g_01623
OG0000834	Prbc.g_00764	Prah.g_01624
OG0000835	Prbc.g_00765	Prah.g_01625
OG0000836	Prbc.g_00766	Prah.g_01627
OG0000837	Prbc.g_00767	Prah.g_01628
OG0000838	Prbc.g_00769	Prah.g_01632
OG0000839	Prbc.g_00770	Prah.g_01633
OG0000840	Prbc.g_00771	Prah.g_01634
OG0000841	Prbc.g_00772	Prah.g_01635
OG0000842	Prbc.g_00773	Prah.g_01636
OG0000843	Prbc.g_00774	Prah.g_01637
OG0000844	Prbc.g_00775	Prah.g_01639
OG0000845	Prbc.g_00776	Prah.g_01640
OG0000846	Prbc.g_00777	Prah.g_01641
OG0000847	Prbc.g_00778	Prah.g_01642
OG0000848	Prbc.g_00779	Prah.g_01643
OG0000849	Prbc.g_00780	Prah.g_01644
OG0000850	Prbc.g_00782	Prah.g_01645
OG0000851	Prbc.g_00783	Prah.g_01648
OG0000852	Prbc.g_00784	Prah.g_01649
OG0000853	Prbc.g_00789	Prah.g_01653
OG0000854	Prbc.g_00791	Prah.g_01655
OG0000855	Prbc.g_00792	Prah.g_01656
OG0000856	Prbc.g_00677	Prah.g_00515
OG0000857	Prbc.g_01874	Prah.g_00651
OG0000858	Prbc.g_00827	Prah.g_01667
OG0000859	Prbc.g_00828	Prah.g_01668
OG0000860	Prbc.g_00834	Prah.g_01678
OG0000861	Prbc.g_00835	Prah.g_01679
OG0000862	Prbc.g_00836	Prah.g_01681
OG0000863	Prbc.g_00837	Prah.g_01685
OG0000864	Prbc.g_00838	Prah.g_01687
OG0000865	Prbc.g_00839	Prah.g_01688
OG0000866	Prbc.g_00840	Prah.g_01689
OG0000867	Prbc.g_00841	Prah.g_01690
OG0000868	Prbc.g_00842	Prah.g_01692
OG0000869	Prbc.g_00845	Prah.g_01695
OG0000870	Prbc.g_00850	Prah.g_01700
OG0000871	Prbc.g_00851	Prah.g_01701
OG0000872	Prbc.g_00852	Prah.g_01703
OG0000873	Prbc.g_00855	Prah.g_01707
OG0000874	Prbc.g_00858	Prah.g_01711
OG0000875	Prbc.g_00860	Prah.g_01713
OG0000876	Prbc.g_00861	Prah.g_01714
OG0000877	Prbc.g_00863	Prah.g_01717
OG0000878	Prbc.g_00864	Prah.g_01718
OG0000879	Prbc.g_00865	Prah.g_01719
OG0000880	Prbc.g_00866	Prah.g_01720
OG0000881	Prbc.g_00869	Prah.g_01728
OG0000882	Prbc.g_00874	Prah.g_01733
OG0000883	Prbc.g_00876	Prah.g_01736
OG0000884	Prbc.g_00878	Prah.g_01738
OG0000885	Prbc.g_00879	Prah.g_01739
OG0000886	Prbc.g_00880	Prah.g_01740
OG0000887	Prbc.g_00881	Prah.g_01741
OG0000888	Prbc.g_00883	Prah.g_01743
OG0000889	Prbc.g_00885	Prah.g_01745
OG0000890	Prbc.g_00886	Prah.g_01759
OG0000891	Prbc.g_00887	Prah.g_01760
OG0000892	Prbc.g_00889	Prah.g_01762
OG0000893	Prbc.g_00933	Prah.g_02073
OG0000894	Prbc.g_00936	Prah.g_02070
OG0000895	Prbc.g_00939	Prah.g_02066
OG0000896	Prbc.g_00940	Prah.g_02065
OG0000897	Prbc.g_00942	Prah.g_02063
OG0000898	Prbc.g_00943	Prah.g_02062
OG0000899	Prbc.g_00944	Prah.g_02061
OG0000900	Prbc.g_00945	Prah.g_02060
OG0000901	Prbc.g_00948	Prah.g_02056
OG0000902	Prbc.g_00950	Prah.g_02054
OG0000903	Prbc.g_00960	Prah.g_02041
OG0000904	Prbc.g_00955	Prah.g_02046
OG0000905	Prbc.g_00952	Prah.g_02048
OG0000906	Prbc.g_00951	Prah.g_02050
OG0000907	Prbc.g_00327	Prah.g_02039
OG0000908	Prbc.g_00324	Prah.g_02036
OG0000909	Prbc.g_00323	Prah.g_02035
OG0000910	Prbc.g_00322	Prah.g_02034
OG0000911	Prbc.g_00320	Prah.g_02032
OG0000912	Prbc.g_00319	Prah.g_02031
OG0000913	Prbc.g_00318	Prah.g_02030
OG0000914	Prbc.g_00317	Prah.g_02029
OG0000915	Prbc.g_00316	Prah.g_02028
OG0000916	Prbc.g_00315	Prah.g_02027
OG0000917	Prbc.g_00314	Prah.g_02026
OG0000918	Prbc.g_00313	Prah.g_02025
OG0000919	Prbc.g_00312	Prah.g_02024
OG0000920	Prbc.g_00311	Prah.g_02023
OG0000921	Prbc.g_00310	Prah.g_02022
OG0000922	Prbc.g_00309	Prah.g_02021
OG0000923	Prbc.g_00305	Prah.g_02017
OG0000924	Prbc.g_00304	Prah.g_02016
OG0000925	Prbc.g_00303	Prah.g_02015
OG0000926	Prbc.g_00302	Prah.g_02014
OG0000927	Prbc.g_00300	Prah.g_02012
OG0000928	Prbc.g_00299	Prah.g_02011
OG0000929	Prbc.g_00298	Prah.g_02010
OG0000930	Prbc.g_00297	Prah.g_02009
OG0000931	Prbc.g_00296	Prah.g_02008
OG0000932	Prbc.g_00295	Prah.g_02007
OG0000933	Prbc.g_00291	Prah.g_02002
OG0000934	Prbc.g_00289	Prah.g_02000
OG0000935	Prbc.g_00288	Prah.g_01999
OG0000936	Prbc.g_00287	Prah.g_01998
OG0000937	Prbc.g_00286	Prah.g_01997
OG0000938	Prbc.g_00283	Prah.g_01994
OG0000939	Prbc.g_00282	Prah.g_01993
OG0000940	Prbc.g_00275	Prah.g_01985
OG0000941	Prbc.g_00273	Prah.g_01983
OG0000942	Prbc.g_00271	Prah.g_01981
OG0000943	Prbc.g_00270	Prah.g_01980
OG0000944	Prbc.g_00268	Prah.g_01978
OG0000945	Prbc.g_00267	Prah.g_01977
OG0000946	Prbc.g_00248	Prah.g_01966
OG0000947	Prbc.g_00246	Prah.g_01963
OG0000948	Prbc.g_00245	Prah.g_01962
OG0000949	Prbc.g_00242	Prah.g_01958
OG0000950	Prbc.g_00237	Prah.g_02231
OG0000951	Prbc.g_00233	Prah.g_02236
OG0000952	Prbc.g_00229	Prah.g_02241
OG0000953	Prbc.g_00225	Prah.g_02245
OG0000954	Prbc.g_00221	Prah.g_00167
OG0000955	Prbc.g_00220	Prah.g_00166
OG0000956	Prbc.g_00218	Prah.g_00164
OG0000957	Prbc.g_00213	Prah.g_00152
OG0000958	Prbc.g_00212	Prah.g_00151
OG0000959	Prbc.g_00208	Prah.g_00146
OG0000960	Prbc.g_00207	Prah.g_00145
OG0000961	Prbc.g_00204	Prah.g_00136
OG0000962	Prbc.g_00202	Prah.g_00134
OG0000963	Prbc.g_00197	Prah.g_00129
OG0000964	Prbc.g_00196	Prah.g_00128
OG0000965	Prbc.g_00195	Prah.g_00127
OG0000966	Prbc.g_00965	Prah.g_00086
OG0000967	Prbc.g_00969	Prah.g_00079
OG0000968	Prbc.g_00971	Prah.g_00076
OG0000969	Prbc.g_00972	Prah.g_00074
OG0000970	Prbc.g_00973	Prah.g_00073
OG0000971	Prbc.g_00974	Prah.g_00071
OG0000972	Prbc.g_00975	Prah.g_00070
OG0000973	Prbc.g_00976	Prah.g_00068
OG0000974	Prbc.g_00977	Prah.g_00067
OG0000975	Prbc.g_00978	Prah.g_00066
OG0000976	Prbc.g_00979	Prah.g_00065
OG0000977	Prbc.g_00980	Prah.g_00063
OG0000978	Prbc.g_00981	Prah.g_00062
OG0000979	Prbc.g_00984	Prah.g_00059
OG0000980	Prbc.g_00986	Prah.g_00055
OG0000981	Prbc.g_00989	Prah.g_00052
OG0000982	Prbc.g_00991	Prah.g_02491
OG0000983	Prbc.g_00992	Prah.g_02492
OG0000984	Prbc.g_00993	Prah.g_02493
OG0000985	Prbc.g_00996	Prah.g_02497
OG0000986	Prbc.g_00998	Prah.g_02499
OG0000987	Prbc.g_00999	Prah.g_02501
OG0000988	Prbc.g_01002	Prah.g_02505
OG0000989	Prbc.g_01006	Prah.g_02513
OG0000990	Prbc.g_01011	Prah.g_02536
OG0000991	Prbc.g_01012	Prah.g_02540
OG0000992	Prbc.g_01015	Prah.g_02543
OG0000993	Prbc.g_01016	Prah.g_02544
OG0000994	Prbc.g_01017	Prah.g_02547
OG0000995	Prbc.g_01021	Prah.g_02552
OG0000996	Prbc.g_01022	Prah.g_02565
OG0000997	Prbc.g_01043	Prah.g_02574
OG0000998	Prbc.g_01045	Prah.g_02576
OG0000999	Prbc.g_01046	Prah.g_02577
OG0001000	Prbc.g_01049	Prah.g_02580
OG0001001	Prbc.g_01052	Prah.g_02584
OG0001002	Prbc.g_01057	Prah.g_02591
OG0001003	Prbc.g_01060	Prah.g_02593
OG0001004	Prbc.g_01061	Prah.g_02594
OG0001005	Prbc.g_01062	Prah.g_02596
OG0001006	Prbc.g_01067	Prah.g_02602
OG0001007	Prbc.g_01069	Prah.g_02604
OG0001008	Prbc.g_01498	Prah.g_00231
OG0001009	Prbc.g_01097	Prah.g_00033
OG0001010	Prbc.g_01098	Prah.g_00034
OG0001011	Prbc.g_01099	Prah.g_00036
OG0001012	Prbc.g_01121	Prah.g_02488
OG0001013	Prbc.g_01126	Prah.g_02466
OG0001014	Prbc.g_01129	Prah.g_02454
OG0001015	Prbc.g_01130	Prah.g_02453
OG0001016	Prbc.g_00500	Prah.g_01843
OG0001017	Prbc.g_00496	Prah.g_01849
OG0001018	Prbc.g_00493	Prah.g_01851
OG0001019	Prbc.g_00484	Prah.g_01867
OG0001020	Prbc.g_00483	Prah.g_01873
OG0001021	Prbc.g_00482	Prah.g_01877
OG0001022	Prbc.g_00479	Prah.g_01882
OG0001023	Prbc.g_00478	Prah.g_01883
OG0001024	Prbc.g_00475	Prah.g_01887
OG0001025	Prbc.g_00468	Prah.g_01894
OG0001026	Prbc.g_00460	Prah.g_01908
OG0001027	Prbc.g_00459	Prah.g_00195
OG0001028	Prbc.g_00457	Prah.g_00193
OG0001029	Prbc.g_00455	Prah.g_00191
OG0001030	Prbc.g_00439	Prah.g_02257
OG0001031	Prbc.g_00385	Prah.g_02336
OG0001032	Prbc.g_00384	Prah.g_02339
OG0001033	Prbc.g_00364	Prah.g_02372
OG0001034	Prbc.g_00334	Prah.g_01779
OG0001035	Prbc.g_01150	Prah.g_02099
OG0001036	Prbc.g_01154	Prah.g_02103
OG0001037	Prbc.g_01155	Prah.g_02105
OG0001038	Prbc.g_01171	Prah.g_02132
OG0001039	Prbc.g_01173	Prah.g_02135
OG0001040	Prbc.g_01176	Prah.g_02138
OG0001041	Prbc.g_01180	Prah.g_02143
OG0001042	Prbc.g_01196	Prah.g_02168
OG0001043	Prbc.g_01197	Prah.g_02170
OG0001044	Prbc.g_01245	Prah.g_01941
OG0001045	Prbc.g_01254	Prah.g_01929
OG0001046	Prbc.g_02168	Prah.g_01661
OG0001047	Prbc.g_01500	Prah.g_00233
OG0001048	Prbc.g_01501	Prah.g_00234
OG0001049	Prbc.g_01503	Prah.g_00237
OG0001050	Prbc.g_01504	Prah.g_00238
OG0001051	Prbc.g_01505	Prah.g_00239
OG0001052	Prbc.g_01531	Prah.g_00308
OG0001053	Prbc.g_01543	Prah.g_01563
OG0001054	Prbc.g_01557	Prah.g_01545
OG0001055	Prbc.g_01597	Prah.g_01524
OG0001056	Prbc.g_01615	Prah.g_01496
OG0001057	Prbc.g_01620	Prah.g_01482
OG0001058	Prbc.g_01629	Prah.g_01468
OG0001059	Prbc.g_01633	Prah.g_01464
OG0001060	Prbc.g_01640	Prah.g_01458
OG0001061	Prbc.g_01653	Prah.g_01440
OG0001062	Prbc.g_01655	Prah.g_01438
OG0001063	Prbc.g_01656	Prah.g_01434
OG0001064	Prbc.g_01657	Prah.g_01433
OG0001065	Prbc.g_01658	Prah.g_01432
OG0001066	Prbc.g_01659	Prah.g_01431
OG0001067	Prbc.g_01660	Prah.g_01430
OG0001068	Prbc.g_01661	Prah.g_01429
OG0001069	Prbc.g_01662	Prah.g_01428
OG0001070	Prbc.g_01664	Prah.g_01424
OG0001071	Prbc.g_01665	Prah.g_01423
OG0001072	Prbc.g_01666	Prah.g_01418
OG0001073	Prbc.g_01680	Prah.g_01399
OG0001074	Prbc.g_01692	Prah.g_00532
OG0001075	Prbc.g_01693	Prah.g_00531
OG0001076	Prbc.g_01700	Prah.g_00523
OG0001077	Prbc.g_01705	Prah.g_00513
OG0001078	Prbc.g_01713	Prah.g_00500
OG0001079	Prbc.g_01724	Prah.g_00482
OG0001080	Prbc.g_01730	Prah.g_00472
OG0001081	Prbc.g_01732	Prah.g_00465
OG0001082	Prbc.g_01733	Prah.g_00464
OG0001083	Prbc.g_01738	Prah.g_00456
OG0001084	Prbc.g_01739	Prah.g_00455
OG0001085	Prbc.g_01749	Prah.g_00444
OG0001086	Prbc.g_01750	Prah.g_00442
OG0001087	Prbc.g_01770	Prah.g_00968
OG0001088	Prbc.g_01771	Prah.g_00972
OG0001089	Prbc.g_01779	Prah.g_01025
OG0001090	Prbc.g_01788	Prah.g_00886
OG0001091	Prbc.g_01790	Prah.g_00884
OG0001092	Prbc.g_01791	Prah.g_00882
OG0001093	Prbc.g_01796	Prah.g_00878
OG0001094	Prbc.g_01852	Prah.g_00673
OG0001095	Prbc.g_01871	Prah.g_00654
OG0001096	Prbc.g_01886	Prah.g_00637
OG0001097	Prbc.g_01906	Prah.g_00593
OG0001098	Prbc.g_01923	Prah.g_00743
OG0001099	Prbc.g_01962	Prah.g_00192
OG0001100	Prbc.g_01969	Prah.g_00740
OG0001101	Prbc.g_01971	Prah.g_00739
OG0001102	Prbc.g_01974	Prah.g_00736
OG0001103	Prbc.g_01976	Prah.g_00734
OG0001104	Prbc.g_01838	Prah.g_00684
OG0001105	Prbc.g_01842	Prah.g_00689
OG0001106	Prbc.g_02024	Prah.g_00784
OG0001107	Prbc.g_02034	Prah.g_00794
OG0001108	Prbc.g_02038	Prah.g_00801
OG0001109	Prbc.g_02039	Prah.g_00803
OG0001110	Prbc.g_02041	Prah.g_00806
OG0001111	Prbc.g_02042	Prah.g_00808
OG0001112	Prbc.g_02043	Prah.g_00810
OG0001113	Prbc.g_02044	Prah.g_00811
OG0001114	Prbc.g_02045	Prah.g_00812
OG0001115	Prbc.g_02047	Prah.g_00814
OG0001116	Prbc.g_02048	Prah.g_00815
OG0001117	Prbc.g_02049	Prah.g_00816
OG0001118	Prbc.g_02050	Prah.g_00817
