Orthogroup	Prbc	Syan
OG0000565	Prbc.g_01641	Syan.g_00864
OG0000566	Prbc.g_01643	Syan.g_00868
OG0000567	Prbc.g_01647	Syan.g_00872
OG0000568	Prbc.g_01648	Syan.g_00874
OG0000569	Prbc.g_01649	Syan.g_00875
OG0000570	Prbc.g_01650	Syan.g_00876
OG0000571	Prbc.g_01652	Syan.g_00879
OG0000572	Prbc.g_01663	Syan.g_00954
OG0000573	Prbc.g_01668	Syan.g_00963
OG0000574	Prbc.g_01670	Syan.g_00965
OG0000575	Prbc.g_01673	Syan.g_01003
OG0000576	Prbc.g_01675	Syan.g_01007
OG0000577	Prbc.g_01676	Syan.g_01008
OG0000578	Prbc.g_01677	Syan.g_01009
OG0000579	Prbc.g_01678	Syan.g_01010
OG0000580	Prbc.g_01679	Syan.g_01011
OG0000581	Prbc.g_01682	Syan.g_01018
OG0000582	Prbc.g_01685	Syan.g_01030
OG0000583	Prbc.g_01686	Syan.g_01029
OG0000584	Prbc.g_01687	Syan.g_01028
OG0000585	Prbc.g_01689	Syan.g_01024
OG0000586	Prbc.g_01690	Syan.g_01022
OG0000587	Prbc.g_01691	Syan.g_01020
OG0000588	Prbc.g_01695	Syan.g_00215
OG0000589	Prbc.g_01698	Syan.g_00016
OG0000590	Prbc.g_01699	Syan.g_00015
OG0000591	Prbc.g_01702	Syan.g_00003
OG0000592	Prbc.g_01703	Syan.g_00002
OG0000593	Prbc.g_01709	Syan.g_00820
OG0000594	Prbc.g_01710	Syan.g_00819
OG0000595	Prbc.g_01711	Syan.g_00818
OG0000596	Prbc.g_01715	Syan.g_00813
OG0000597	Prbc.g_01717	Syan.g_00810
OG0000598	Prbc.g_01718	Syan.g_00809
OG0000599	Prbc.g_01721	Syan.g_00802
OG0000600	Prbc.g_01722	Syan.g_00801
OG0000601	Prbc.g_01723	Syan.g_00800
OG0000602	Prbc.g_01725	Syan.g_00796
OG0000603	Prbc.g_01726	Syan.g_00795
OG0000604	Prbc.g_01727	Syan.g_00792
OG0000605	Prbc.g_01728	Syan.g_00783
OG0000606	Prbc.g_01731	Syan.g_00780
OG0000607	Prbc.g_01734	Syan.g_00777
OG0000608	Prbc.g_01735	Syan.g_00776
OG0000609	Prbc.g_01736	Syan.g_00774
OG0000610	Prbc.g_01742	Syan.g_00766
OG0000611	Prbc.g_01745	Syan.g_00763
OG0000612	Prbc.g_01746	Syan.g_00762
OG0000613	Prbc.g_01752	Syan.g_01965
OG0000614	Prbc.g_01775	Syan.g_00184
OG0000615	Prbc.g_01782	Syan.g_00728
OG0000616	Prbc.g_01055	Syan.g_01694
OG0000617	Prbc.g_01793	Syan.g_00324
OG0000618	Prbc.g_01794	Syan.g_00325
OG0000619	Prbc.g_01795	Syan.g_00326
OG0000620	Prbc.g_01798	Syan.g_00331
OG0000621	Prbc.g_01799	Syan.g_00332
OG0000622	Prbc.g_01800	Syan.g_00334
OG0000623	Prbc.g_01801	Syan.g_00335
OG0000624	Prbc.g_01803	Syan.g_00337
OG0000625	Prbc.g_01804	Syan.g_00338
OG0000626	Prbc.g_01805	Syan.g_00339
OG0000627	Prbc.g_01807	Syan.g_00465
OG0000628	Prbc.g_01808	Syan.g_00466
OG0000629	Prbc.g_01809	Syan.g_00469
OG0000630	Prbc.g_01812	Syan.g_00474
OG0000631	Prbc.g_02007	Syan.g_00484
OG0000632	Prbc.g_02008	Syan.g_00485
OG0000633	Prbc.g_02009	Syan.g_00489
OG0000634	Prbc.g_01854	Syan.g_00694
OG0000635	Prbc.g_01855	Syan.g_00693
OG0000636	Prbc.g_01857	Syan.g_00691
OG0000637	Prbc.g_01859	Syan.g_00689
OG0000638	Prbc.g_01860	Syan.g_00688
OG0000639	Prbc.g_01861	Syan.g_00687
OG0000640	Prbc.g_01862	Syan.g_00686
OG0000641	Prbc.g_01866	Syan.g_00682
OG0000642	Prbc.g_01867	Syan.g_00681
OG0000643	Prbc.g_01868	Syan.g_00679
OG0000644	Prbc.g_01869	Syan.g_00678
OG0000645	Prbc.g_01870	Syan.g_00676
OG0000646	Prbc.g_01873	Syan.g_00673
OG0000647	Prbc.g_01875	Syan.g_00671
OG0000648	Prbc.g_01877	Syan.g_00669
OG0000649	Prbc.g_01878	Syan.g_00668
OG0000650	Prbc.g_01879	Syan.g_00667
OG0000651	Prbc.g_01880	Syan.g_00666
OG0000652	Prbc.g_01881	Syan.g_00665
OG0000653	Prbc.g_01883	Syan.g_00663
OG0000654	Prbc.g_01884	Syan.g_00661
OG0000655	Prbc.g_01885	Syan.g_00660
OG0000656	Prbc.g_01888	Syan.g_00656
OG0000657	Prbc.g_01895	Syan.g_00375
OG0000658	Prbc.g_01897	Syan.g_00378
OG0000659	Prbc.g_01898	Syan.g_00379
OG0000660	Prbc.g_01903	Syan.g_00383
OG0000661	Prbc.g_01905	Syan.g_00385
OG0000662	Prbc.g_01907	Syan.g_00392
OG0000663	Prbc.g_01909	Syan.g_00395
OG0000664	Prbc.g_01910	Syan.g_00397
OG0000665	Prbc.g_01914	Syan.g_00788
OG0000666	Prbc.g_01915	Syan.g_02100
OG0000667	Prbc.g_01919	Syan.g_00044
OG0000668	Prbc.g_01959	Syan.g_00365
OG0000669	Prbc.g_01967	Syan.g_00751
OG0000670	Prbc.g_01970	Syan.g_00748
OG0000671	Prbc.g_01972	Syan.g_00746
OG0000672	Prbc.g_01975	Syan.g_00743
OG0000673	Prbc.g_01978	Syan.g_00740
OG0000674	Prbc.g_01980	Syan.g_00738
OG0000675	Prbc.g_01981	Syan.g_00737
OG0000676	Prbc.g_01983	Syan.g_00735
OG0000677	Prbc.g_01984	Syan.g_00734
OG0000678	Prbc.g_01987	Syan.g_00732
OG0000679	Prbc.g_01991	Syan.g_00724
OG0000680	Prbc.g_01992	Syan.g_00723
OG0000681	Prbc.g_01995	Syan.g_00720
OG0000682	Prbc.g_01996	Syan.g_00719
OG0000683	Prbc.g_01997	Syan.g_00718
OG0000684	Prbc.g_01837	Syan.g_00715
OG0000685	Prbc.g_01839	Syan.g_00713
OG0000686	Prbc.g_01840	Syan.g_00712
OG0000687	Prbc.g_01841	Syan.g_00711
OG0000688	Prbc.g_01844	Syan.g_00706
OG0000689	Prbc.g_01845	Syan.g_00704
OG0000690	Prbc.g_01846	Syan.g_00703
OG0000691	Prbc.g_01847	Syan.g_00702
OG0000692	Prbc.g_01849	Syan.g_00700
OG0000693	Prbc.g_01850	Syan.g_00698
OG0000694	Prbc.g_01851	Syan.g_00697
OG0000695	Prbc.g_02011	Syan.g_00492
OG0000696	Prbc.g_02012	Syan.g_00493
OG0000697	Prbc.g_02013	Syan.g_00495
OG0000698	Prbc.g_02016	Syan.g_00498
OG0000699	Prbc.g_02017	Syan.g_00500
OG0000700	Prbc.g_02018	Syan.g_00501
OG0000701	Prbc.g_02019	Syan.g_00502
OG0000702	Prbc.g_02021	Syan.g_00534
OG0000703	Prbc.g_02022	Syan.g_00546
OG0000704	Prbc.g_02023	Syan.g_00550
OG0000705	Prbc.g_02029	Syan.g_00557
OG0000706	Prbc.g_02030	Syan.g_00558
OG0000707	Prbc.g_02031	Syan.g_00559
OG0000708	Prbc.g_02033	Syan.g_00562
OG0000709	Prbc.g_02037	Syan.g_00570
OG0000710	Prbc.g_02040	Syan.g_00574
OG0000711	Prbc.g_02055	Syan.g_00607
OG0000712	Prbc.g_02057	Syan.g_00609
OG0000713	Prbc.g_02058	Syan.g_00610
OG0000714	Prbc.g_02059	Syan.g_00624
OG0000715	Prbc.g_02061	Syan.g_00626
OG0000716	Prbc.g_02062	Syan.g_00630
OG0000717	Prbc.g_02063	Syan.g_00631
OG0000718	Prbc.g_02079	Syan.g_00651
OG0000719	Prbc.g_02080	Syan.g_00367
OG0000720	Prbc.g_02091	Syan.g_00354
OG0000721	Prbc.g_02092	Syan.g_00352
OG0000722	Prbc.g_02093	Syan.g_00351
OG0000723	Prbc.g_02097	Syan.g_00341
OG0000724	Prbc.g_02108	Syan.g_00299
OG0000725	Prbc.g_01934	Syan.g_00194
OG0000726	Prbc.g_01933	Syan.g_00193
OG0000727	Prbc.g_01932	Syan.g_00192
OG0000728	Prbc.g_01930	Syan.g_00190
OG0000729	Prbc.g_00201	Syan.g_01885
OG0000730	Prbc.g_01244	Syan.g_02147
OG0000731	Prbc.g_01252	Syan.g_02135
OG0000732	Prbc.g_00987	Syan.g_01726
OG0000733	Prbc.g_00897	Syan.g_01147
OG0000734	Prbc.g_01462	Syan.g_02982
OG0000735	Prbc.g_01460	Syan.g_02713
OG0000736	Prbc.g_01459	Syan.g_02712
OG0000737	Prbc.g_01458	Syan.g_02711
OG0000738	Prbc.g_01454	Syan.g_02705
OG0000739	Prbc.g_01453	Syan.g_02704
OG0000740	Prbc.g_01452	Syan.g_02703
OG0000741	Prbc.g_01450	Syan.g_02700
OG0000742	Prbc.g_01447	Syan.g_02697
OG0000743	Prbc.g_01445	Syan.g_02694
OG0000744	Prbc.g_01444	Syan.g_02693
OG0000745	Prbc.g_01442	Syan.g_02690
OG0000746	Prbc.g_01440	Syan.g_02687
OG0000747	Prbc.g_01439	Syan.g_02685
OG0000748	Prbc.g_01435	Syan.g_02669
OG0000749	Prbc.g_01434	Syan.g_02668
OG0000750	Prbc.g_01433	Syan.g_02667
OG0000751	Prbc.g_01430	Syan.g_02661
OG0000752	Prbc.g_01428	Syan.g_02659
OG0000753	Prbc.g_01426	Syan.g_02656
OG0000754	Prbc.g_01422	Syan.g_02650
OG0000755	Prbc.g_01418	Syan.g_02641
OG0000756	Prbc.g_01417	Syan.g_02640
OG0000757	Prbc.g_01410	Syan.g_02623
OG0000758	Prbc.g_01409	Syan.g_02622
OG0000759	Prbc.g_01408	Syan.g_02621
OG0000760	Prbc.g_01407	Syan.g_02620
OG0000761	Prbc.g_01406	Syan.g_02619
OG0000762	Prbc.g_01405	Syan.g_02617
OG0000763	Prbc.g_01403	Syan.g_02615
OG0000764	Prbc.g_01402	Syan.g_02614
OG0000765	Prbc.g_01394	Syan.g_02587
OG0000766	Prbc.g_01393	Syan.g_02586
OG0000767	Prbc.g_01392	Syan.g_02584
OG0000768	Prbc.g_01391	Syan.g_02583
OG0000769	Prbc.g_01389	Syan.g_02581
OG0000770	Prbc.g_01388	Syan.g_02561
OG0000771	Prbc.g_02103	Syan.g_00305
OG0000772	Prbc.g_01320	Syan.g_00436
OG0000773	Prbc.g_00557	Syan.g_01199
OG0000774	Prbc.g_00560	Syan.g_01205
OG0000775	Prbc.g_00561	Syan.g_01207
OG0000776	Prbc.g_00562	Syan.g_01208
OG0000777	Prbc.g_00563	Syan.g_01209
OG0000778	Prbc.g_00564	Syan.g_01210
OG0000779	Prbc.g_00568	Syan.g_01215
OG0000780	Prbc.g_00569	Syan.g_01218
OG0000781	Prbc.g_00571	Syan.g_01222
OG0000782	Prbc.g_00572	Syan.g_01223
OG0000783	Prbc.g_00573	Syan.g_01224
OG0000784	Prbc.g_00574	Syan.g_01225
OG0000785	Prbc.g_00576	Syan.g_01228
OG0000786	Prbc.g_00579	Syan.g_01243
OG0000787	Prbc.g_00580	Syan.g_01244
OG0000788	Prbc.g_01820	Syan.g_00843
OG0000789	Prbc.g_02100	Syan.g_00075
OG0000790	Prbc.g_00662	Syan.g_02778
OG0000791	Prbc.g_00664	Syan.g_02780
OG0000792	Prbc.g_00665	Syan.g_02781
OG0000793	Prbc.g_00668	Syan.g_02879
OG0000794	Prbc.g_00669	Syan.g_02881
OG0000795	Prbc.g_00670	Syan.g_02882
OG0000796	Prbc.g_00674	Syan.g_02886
OG0000797	Prbc.g_00675	Syan.g_02888
OG0000799	Prbc.g_00690	Syan.g_01310
OG0000800	Prbc.g_00691	Syan.g_01308
OG0000801	Prbc.g_00692	Syan.g_01307
OG0000802	Prbc.g_00694	Syan.g_01303
OG0000803	Prbc.g_00696	Syan.g_01294
OG0000804	Prbc.g_00697	Syan.g_01291
OG0000805	Prbc.g_00699	Syan.g_01289
OG0000806	Prbc.g_00701	Syan.g_01287
OG0000807	Prbc.g_00702	Syan.g_01286
OG0000808	Prbc.g_00703	Syan.g_01285
OG0000809	Prbc.g_00707	Syan.g_01281
OG0000810	Prbc.g_00708	Syan.g_01280
OG0000811	Prbc.g_00712	Syan.g_01272
OG0000812	Prbc.g_00714	Syan.g_01270
OG0000813	Prbc.g_00715	Syan.g_01269
OG0000814	Prbc.g_00717	Syan.g_01267
OG0000815	Prbc.g_00718	Syan.g_01249
OG0000816	Prbc.g_00720	Syan.g_01247
OG0000817	Prbc.g_00721	Syan.g_01328
OG0000818	Prbc.g_00725	Syan.g_02807
OG0000819	Prbc.g_00726	Syan.g_02808
OG0000820	Prbc.g_00727	Syan.g_02809
OG0000821	Prbc.g_00730	Syan.g_02815
OG0000822	Prbc.g_00731	Syan.g_02817
OG0000823	Prbc.g_00732	Syan.g_02818
OG0000824	Prbc.g_00735	Syan.g_02824
OG0000825	Prbc.g_00736	Syan.g_02825
OG0000826	Prbc.g_00737	Syan.g_02826
OG0000827	Prbc.g_00738	Syan.g_02827
OG0000828	Prbc.g_00741	Syan.g_02830
OG0000829	Prbc.g_00742	Syan.g_02831
OG0000830	Prbc.g_00743	Syan.g_02832
OG0000831	Prbc.g_00745	Syan.g_02834
OG0000832	Prbc.g_00755	Syan.g_02408
OG0000833	Prbc.g_00763	Syan.g_01343
OG0000834	Prbc.g_00764	Syan.g_01345
OG0000835	Prbc.g_00765	Syan.g_01346
OG0000836	Prbc.g_00766	Syan.g_01349
OG0000837	Prbc.g_00767	Syan.g_01351
OG0000838	Prbc.g_00769	Syan.g_01355
OG0000839	Prbc.g_00770	Syan.g_01356
OG0000840	Prbc.g_00771	Syan.g_01357
OG0000841	Prbc.g_00772	Syan.g_01358
OG0000842	Prbc.g_00773	Syan.g_01359
OG0000843	Prbc.g_00774	Syan.g_01360
OG0000844	Prbc.g_00775	Syan.g_01362
OG0000845	Prbc.g_00776	Syan.g_01363
OG0000846	Prbc.g_00777	Syan.g_01364
OG0000847	Prbc.g_00778	Syan.g_01365
OG0000848	Prbc.g_00779	Syan.g_01367
OG0000849	Prbc.g_00780	Syan.g_01368
OG0000850	Prbc.g_00782	Syan.g_01371
OG0000851	Prbc.g_00783	Syan.g_01374
OG0000852	Prbc.g_00784	Syan.g_01375
OG0000853	Prbc.g_00789	Syan.g_01379
OG0000854	Prbc.g_00791	Syan.g_01381
OG0000855	Prbc.g_00792	Syan.g_01382
OG0000856	Prbc.g_00677	Syan.g_01136
OG0000857	Prbc.g_01874	Syan.g_00672
OG0000858	Prbc.g_00827	Syan.g_01389
OG0000859	Prbc.g_00828	Syan.g_01390
OG0000860	Prbc.g_00834	Syan.g_01402
OG0000861	Prbc.g_00835	Syan.g_01403
OG0000862	Prbc.g_00836	Syan.g_01412
OG0000863	Prbc.g_00837	Syan.g_01414
OG0000864	Prbc.g_00838	Syan.g_00969
OG0000865	Prbc.g_00839	Syan.g_01415
OG0000866	Prbc.g_00840	Syan.g_01416
OG0000867	Prbc.g_00841	Syan.g_01417
OG0000868	Prbc.g_00842	Syan.g_01421
OG0000869	Prbc.g_00845	Syan.g_01426
OG0000870	Prbc.g_00850	Syan.g_01431
OG0000871	Prbc.g_00851	Syan.g_01432
OG0000872	Prbc.g_00852	Syan.g_01438
OG0000873	Prbc.g_00855	Syan.g_01441
OG0000874	Prbc.g_00858	Syan.g_01443
OG0000875	Prbc.g_00860	Syan.g_01445
OG0000876	Prbc.g_00861	Syan.g_00391
OG0000877	Prbc.g_00863	Syan.g_01449
OG0000878	Prbc.g_00864	Syan.g_01450
OG0000879	Prbc.g_00865	Syan.g_01451
OG0000880	Prbc.g_00866	Syan.g_01452
OG0000881	Prbc.g_00869	Syan.g_01457
OG0000882	Prbc.g_00874	Syan.g_01462
OG0000883	Prbc.g_00876	Syan.g_01464
OG0000884	Prbc.g_00878	Syan.g_01466
OG0000885	Prbc.g_00879	Syan.g_01467
OG0000886	Prbc.g_00880	Syan.g_01468
OG0000887	Prbc.g_00881	Syan.g_01469
OG0000888	Prbc.g_00883	Syan.g_01471
OG0000889	Prbc.g_00885	Syan.g_01473
OG0000890	Prbc.g_00886	Syan.g_01476
OG0000891	Prbc.g_00887	Syan.g_01477
OG0000892	Prbc.g_00889	Syan.g_01480
OG0000893	Prbc.g_00933	Syan.g_02103
OG0000894	Prbc.g_00936	Syan.g_02108
OG0000895	Prbc.g_00939	Syan.g_02112
OG0000896	Prbc.g_00940	Syan.g_02113
OG0000897	Prbc.g_00942	Syan.g_02115
OG0000898	Prbc.g_00943	Syan.g_02116
OG0000899	Prbc.g_00944	Syan.g_02117
OG0000900	Prbc.g_00945	Syan.g_02118
OG0000901	Prbc.g_00948	Syan.g_02123
OG0000902	Prbc.g_00950	Syan.g_02125
OG0000903	Prbc.g_00960	Syan.g_02252
OG0000904	Prbc.g_00955	Syan.g_02258
OG0000905	Prbc.g_00952	Syan.g_02129
OG0000906	Prbc.g_00951	Syan.g_02127
OG0000907	Prbc.g_00327	Syan.g_02245
OG0000908	Prbc.g_00324	Syan.g_02242
OG0000909	Prbc.g_00323	Syan.g_02241
OG0000910	Prbc.g_00322	Syan.g_02240
OG0000911	Prbc.g_00320	Syan.g_02238
OG0000912	Prbc.g_00319	Syan.g_02237
OG0000913	Prbc.g_00318	Syan.g_02236
OG0000914	Prbc.g_00317	Syan.g_02235
OG0000915	Prbc.g_00316	Syan.g_02233
OG0000916	Prbc.g_00315	Syan.g_02232
OG0000917	Prbc.g_00314	Syan.g_02231
OG0000918	Prbc.g_00313	Syan.g_02230
OG0000919	Prbc.g_00312	Syan.g_02229
OG0000920	Prbc.g_00311	Syan.g_02228
OG0000921	Prbc.g_00310	Syan.g_02227
OG0000922	Prbc.g_00309	Syan.g_02226
OG0000923	Prbc.g_00305	Syan.g_02222
OG0000924	Prbc.g_00304	Syan.g_02221
OG0000925	Prbc.g_00303	Syan.g_02220
OG0000926	Prbc.g_00302	Syan.g_02219
OG0000927	Prbc.g_00300	Syan.g_02217
OG0000928	Prbc.g_00299	Syan.g_02216
OG0000929	Prbc.g_00298	Syan.g_02215
OG0000930	Prbc.g_00297	Syan.g_02214
OG0000931	Prbc.g_00296	Syan.g_02213
OG0000932	Prbc.g_00295	Syan.g_02212
OG0000933	Prbc.g_00291	Syan.g_02206
OG0000934	Prbc.g_00289	Syan.g_02204
OG0000935	Prbc.g_00288	Syan.g_02203
OG0000936	Prbc.g_00287	Syan.g_02202
OG0000937	Prbc.g_00286	Syan.g_02201
OG0000938	Prbc.g_00283	Syan.g_02198
OG0000939	Prbc.g_00282	Syan.g_02197
OG0000940	Prbc.g_00275	Syan.g_02188
OG0000941	Prbc.g_00273	Syan.g_02186
OG0000942	Prbc.g_00271	Syan.g_02184
OG0000943	Prbc.g_00270	Syan.g_02183
OG0000944	Prbc.g_00268	Syan.g_02181
OG0000945	Prbc.g_00267	Syan.g_02180
OG0000946	Prbc.g_00248	Syan.g_02167
OG0000947	Prbc.g_00246	Syan.g_02164
OG0000948	Prbc.g_00245	Syan.g_02163
OG0000949	Prbc.g_00242	Syan.g_01951
OG0000950	Prbc.g_00237	Syan.g_01940
OG0000951	Prbc.g_00233	Syan.g_01932
OG0000952	Prbc.g_00229	Syan.g_01927
OG0000953	Prbc.g_00225	Syan.g_01922
OG0000954	Prbc.g_00221	Syan.g_01916
OG0000955	Prbc.g_00220	Syan.g_01915
OG0000956	Prbc.g_00218	Syan.g_01913
OG0000957	Prbc.g_00213	Syan.g_01898
OG0000958	Prbc.g_00212	Syan.g_01897
OG0000959	Prbc.g_00208	Syan.g_01893
OG0000960	Prbc.g_00207	Syan.g_01892
OG0000961	Prbc.g_00204	Syan.g_03024
OG0000962	Prbc.g_00202	Syan.g_01887
OG0000963	Prbc.g_00197	Syan.g_01881
OG0000964	Prbc.g_00196	Syan.g_01880
OG0000965	Prbc.g_00195	Syan.g_01879
OG0000966	Prbc.g_00965	Syan.g_01812
OG0000967	Prbc.g_00969	Syan.g_01804
OG0000968	Prbc.g_00971	Syan.g_01706
OG0000969	Prbc.g_00972	Syan.g_01708
OG0000970	Prbc.g_00973	Syan.g_01709
OG0000971	Prbc.g_00974	Syan.g_01711
OG0000972	Prbc.g_00975	Syan.g_01712
OG0000973	Prbc.g_00976	Syan.g_01713
OG0000974	Prbc.g_00977	Syan.g_01714
OG0000975	Prbc.g_00978	Syan.g_01715
OG0000976	Prbc.g_00979	Syan.g_01716
OG0000977	Prbc.g_00980	Syan.g_01718
OG0000978	Prbc.g_00981	Syan.g_01719
OG0000979	Prbc.g_00984	Syan.g_01722
OG0000980	Prbc.g_00986	Syan.g_01725
OG0000981	Prbc.g_00989	Syan.g_01728
OG0000982	Prbc.g_00991	Syan.g_01566
OG0000983	Prbc.g_00992	Syan.g_01567
OG0000984	Prbc.g_00993	Syan.g_01568
OG0000985	Prbc.g_00996	Syan.g_01572
OG0000986	Prbc.g_00998	Syan.g_01574
OG0000987	Prbc.g_00999	Syan.g_01576
OG0000988	Prbc.g_01002	Syan.g_01581
OG0000989	Prbc.g_01006	Syan.g_01587
OG0000990	Prbc.g_01011	Syan.g_01615
OG0000991	Prbc.g_01012	Syan.g_01618
OG0000992	Prbc.g_01015	Syan.g_01622
OG0000993	Prbc.g_01016	Syan.g_01623
OG0000994	Prbc.g_01017	Syan.g_01625
OG0000995	Prbc.g_01021	Syan.g_01629
OG0000996	Prbc.g_01022	Syan.g_01653
OG0000997	Prbc.g_01043	Syan.g_01677
OG0000998	Prbc.g_01045	Syan.g_01679
OG0000999	Prbc.g_01046	Syan.g_01680
OG0001000	Prbc.g_01049	Syan.g_01684
OG0001001	Prbc.g_01052	Syan.g_01690
OG0001002	Prbc.g_01057	Syan.g_01697
OG0001003	Prbc.g_01060	Syan.g_01699
OG0001004	Prbc.g_01061	Syan.g_01700
OG0001005	Prbc.g_01062	Syan.g_01701
OG0001006	Prbc.g_01067	Syan.g_01794
OG0001007	Prbc.g_01069	Syan.g_01796
OG0001008	Prbc.g_01498	Syan.g_02397
OG0001009	Prbc.g_01097	Syan.g_01748
OG0001010	Prbc.g_01098	Syan.g_01747
OG0001011	Prbc.g_01099	Syan.g_01745
OG0001012	Prbc.g_01121	Syan.g_00281
OG0001013	Prbc.g_01126	Syan.g_01542
OG0001014	Prbc.g_01129	Syan.g_01535
OG0001015	Prbc.g_01130	Syan.g_01534
OG0001016	Prbc.g_00500	Syan.g_02912
OG0001017	Prbc.g_00496	Syan.g_02918
OG0001018	Prbc.g_00493	Syan.g_02920
OG0001019	Prbc.g_00484	Syan.g_02947
OG0001020	Prbc.g_00483	Syan.g_02951
OG0001021	Prbc.g_00482	Syan.g_02958
OG0001022	Prbc.g_00479	Syan.g_02964
OG0001023	Prbc.g_00478	Syan.g_02965
OG0001024	Prbc.g_00475	Syan.g_00968
OG0001025	Prbc.g_00468	Syan.g_02971
OG0001026	Prbc.g_00460	Syan.g_02984
OG0001027	Prbc.g_00459	Syan.g_02308
OG0001028	Prbc.g_00457	Syan.g_02305
OG0001029	Prbc.g_00455	Syan.g_02303
OG0001030	Prbc.g_00439	Syan.g_02281
OG0001031	Prbc.g_00385	Syan.g_03060
OG0001032	Prbc.g_00384	Syan.g_03063
OG0001033	Prbc.g_00364	Syan.g_00970
OG0001034	Prbc.g_00334	Syan.g_02425
OG0001035	Prbc.g_01150	Syan.g_02062
OG0001036	Prbc.g_01154	Syan.g_02056
OG0001037	Prbc.g_01155	Syan.g_02054
OG0001038	Prbc.g_01171	Syan.g_02025
OG0001039	Prbc.g_01173	Syan.g_02022
OG0001040	Prbc.g_01176	Syan.g_02019
OG0001041	Prbc.g_01180	Syan.g_02015
OG0001042	Prbc.g_01196	Syan.g_01992
OG0001043	Prbc.g_01197	Syan.g_01988
OG0001044	Prbc.g_01245	Syan.g_02145
OG0001045	Prbc.g_01254	Syan.g_02132
OG0001046	Prbc.g_02168	Syan.g_00591
OG0001047	Prbc.g_01500	Syan.g_02399
OG0001048	Prbc.g_01501	Syan.g_02400
OG0001049	Prbc.g_01503	Syan.g_01340
OG0001050	Prbc.g_01504	Syan.g_01339
OG0001051	Prbc.g_01505	Syan.g_01338
OG0001052	Prbc.g_01531	Syan.g_02850
OG0001053	Prbc.g_01543	Syan.g_02761
OG0001054	Prbc.g_01557	Syan.g_02742
OG0001055	Prbc.g_01597	Syan.g_02721
OG0001056	Prbc.g_01615	Syan.g_01161
OG0001057	Prbc.g_01620	Syan.g_00832
OG0001058	Prbc.g_01629	Syan.g_00851
OG0001059	Prbc.g_01633	Syan.g_00855
OG0001060	Prbc.g_01640	Syan.g_00861
OG0001061	Prbc.g_01653	Syan.g_00880
OG0001063	Prbc.g_01656	Syan.g_00945
OG0001064	Prbc.g_01657	Syan.g_00946
OG0001065	Prbc.g_01658	Syan.g_00947
OG0001066	Prbc.g_01659	Syan.g_00948
OG0001067	Prbc.g_01660	Syan.g_00949
OG0001068	Prbc.g_01661	Syan.g_00950
OG0001069	Prbc.g_01662	Syan.g_00951
OG0001070	Prbc.g_01664	Syan.g_00955
OG0001071	Prbc.g_01665	Syan.g_00956
OG0001072	Prbc.g_01666	Syan.g_00960
OG0001073	Prbc.g_01680	Syan.g_01012
OG0001074	Prbc.g_01692	Syan.g_00202
OG0001075	Prbc.g_01693	Syan.g_00200
OG0001076	Prbc.g_01700	Syan.g_00012
OG0001077	Prbc.g_01705	Syan.g_01140
OG0001078	Prbc.g_01713	Syan.g_00815
OG0001079	Prbc.g_01724	Syan.g_00799
OG0001080	Prbc.g_01730	Syan.g_00781
OG0001081	Prbc.g_01732	Syan.g_00779
OG0001082	Prbc.g_01733	Syan.g_00778
OG0001083	Prbc.g_01738	Syan.g_00771
OG0001084	Prbc.g_01739	Syan.g_00770
OG0001086	Prbc.g_01750	Syan.g_00757
OG0001087	Prbc.g_01770	Syan.g_01159
OG0001088	Prbc.g_01771	Syan.g_02688
OG0001089	Prbc.g_01779	Syan.g_00185
OG0001090	Prbc.g_01788	Syan.g_00317
OG0001091	Prbc.g_01790	Syan.g_00320
OG0001092	Prbc.g_01791	Syan.g_00322
OG0001093	Prbc.g_01796	Syan.g_00328
OG0001094	Prbc.g_01852	Syan.g_00696
OG0001095	Prbc.g_01871	Syan.g_00675
OG0001096	Prbc.g_01886	Syan.g_00659
OG0001097	Prbc.g_01906	Syan.g_00386
OG0001099	Prbc.g_01962	Syan.g_02304
OG0001100	Prbc.g_01969	Syan.g_00749
OG0001101	Prbc.g_01971	Syan.g_00747
OG0001102	Prbc.g_01974	Syan.g_00744
OG0001103	Prbc.g_01976	Syan.g_00742
OG0001104	Prbc.g_01838	Syan.g_00714
OG0001106	Prbc.g_02024	Syan.g_00551
OG0001107	Prbc.g_02034	Syan.g_00563
OG0001108	Prbc.g_02038	Syan.g_00571
OG0001109	Prbc.g_02039	Syan.g_00573
OG0001110	Prbc.g_02041	Syan.g_00575
OG0001111	Prbc.g_02042	Syan.g_00577
OG0001112	Prbc.g_02043	Syan.g_00579
OG0001113	Prbc.g_02044	Syan.g_00580
OG0001114	Prbc.g_02045	Syan.g_00581
OG0001115	Prbc.g_02047	Syan.g_00586
OG0001116	Prbc.g_02048	Syan.g_00588
OG0001117	Prbc.g_02049	Syan.g_00589
OG0001118	Prbc.g_02050	Syan.g_00590
OG0001119	Prbc.g_02051	Syan.g_00592
OG0001120	Prbc.g_02052	Syan.g_00597
OG0001122	Prbc.g_02081	Syan.g_00366
OG0001123	Prbc.g_02086	Syan.g_00359
OG0001124	Prbc.g_02088	Syan.g_00357
OG0001125	Prbc.g_02090	Syan.g_00355
OG0001126	Prbc.g_02101	Syan.g_00307
OG0001127	Prbc.g_02102	Syan.g_00306
OG0001128	Prbc.g_02105	Syan.g_00303
OG0001129	Prbc.g_02106	Syan.g_00301
