Orthogroup	Prbc	Syaf
OG0000543	Prbc.g_01587	Syaf.g_02689
OG0000544	Prbc.g_01588	Syaf.g_02688
OG0000545	Prbc.g_01590	Syaf.g_02686
OG0000546	Prbc.g_01593	Syaf.g_02684
OG0000547	Prbc.g_01595	Syaf.g_02682
OG0000548	Prbc.g_01596	Syaf.g_02681
OG0000549	Prbc.g_01599	Syaf.g_02676
OG0000550	Prbc.g_01603	Syaf.g_02671
OG0000551	Prbc.g_01606	Syaf.g_02666
OG0000552	Prbc.g_01607	Syaf.g_02665
OG0000553	Prbc.g_01608	Syaf.g_02663
OG0000554	Prbc.g_01613	Syaf.g_02653
OG0000555	Prbc.g_01621	Syaf.g_02635
OG0000556	Prbc.g_01623	Syaf.g_02630
OG0000557	Prbc.g_01624	Syaf.g_02628
OG0000558	Prbc.g_01627	Syaf.g_02626
OG0000559	Prbc.g_01631	Syaf.g_02622
OG0000560	Prbc.g_01634	Syaf.g_02619
OG0000561	Prbc.g_01635	Syaf.g_02618
OG0000562	Prbc.g_01636	Syaf.g_02617
OG0000563	Prbc.g_01637	Syaf.g_02616
OG0000564	Prbc.g_01638	Syaf.g_02615
OG0000565	Prbc.g_01641	Syaf.g_02612
OG0000566	Prbc.g_01643	Syaf.g_02608
OG0000567	Prbc.g_01647	Syaf.g_02604
OG0000568	Prbc.g_01648	Syaf.g_02599
OG0000569	Prbc.g_01649	Syaf.g_02596
OG0000570	Prbc.g_01650	Syaf.g_02595
OG0000571	Prbc.g_01652	Syaf.g_02591
OG0000572	Prbc.g_01663	Syaf.g_02575
OG0000573	Prbc.g_01668	Syaf.g_02567
OG0000574	Prbc.g_01670	Syaf.g_02566
OG0000575	Prbc.g_01673	Syaf.g_02562
OG0000576	Prbc.g_01675	Syaf.g_02560
OG0000577	Prbc.g_01676	Syaf.g_02559
OG0000578	Prbc.g_01677	Syaf.g_02558
OG0000579	Prbc.g_01678	Syaf.g_02557
OG0000580	Prbc.g_01679	Syaf.g_02556
OG0000581	Prbc.g_01682	Syaf.g_02550
OG0000582	Prbc.g_01685	Syaf.g_02374
OG0000583	Prbc.g_01686	Syaf.g_02373
OG0000584	Prbc.g_01687	Syaf.g_02372
OG0000585	Prbc.g_01689	Syaf.g_02370
OG0000586	Prbc.g_01690	Syaf.g_02369
OG0000587	Prbc.g_01691	Syaf.g_02367
OG0000588	Prbc.g_01695	Syaf.g_02350
OG0000589	Prbc.g_01698	Syaf.g_02340
OG0000590	Prbc.g_01699	Syaf.g_02339
OG0000591	Prbc.g_01702	Syaf.g_02331
OG0000592	Prbc.g_01703	Syaf.g_02330
OG0000593	Prbc.g_01709	Syaf.g_02314
OG0000594	Prbc.g_01710	Syaf.g_02313
OG0000595	Prbc.g_01711	Syaf.g_02312
OG0000596	Prbc.g_01715	Syaf.g_02307
OG0000597	Prbc.g_01717	Syaf.g_02304
OG0000598	Prbc.g_01718	Syaf.g_02303
OG0000599	Prbc.g_01721	Syaf.g_02300
OG0000600	Prbc.g_01722	Syaf.g_02299
OG0000601	Prbc.g_01723	Syaf.g_02298
OG0000602	Prbc.g_01725	Syaf.g_02293
OG0000603	Prbc.g_01726	Syaf.g_02292
OG0000604	Prbc.g_01727	Syaf.g_02289
OG0000605	Prbc.g_01728	Syaf.g_01734
OG0000606	Prbc.g_01731	Syaf.g_02145
OG0000607	Prbc.g_01734	Syaf.g_02142
OG0000608	Prbc.g_01735	Syaf.g_02141
OG0000609	Prbc.g_01736	Syaf.g_02139
OG0000610	Prbc.g_01742	Syaf.g_02132
OG0000611	Prbc.g_01745	Syaf.g_02129
OG0000612	Prbc.g_01746	Syaf.g_02128
OG0000613	Prbc.g_01752	Syaf.g_00315
OG0000614	Prbc.g_01775	Syaf.g_01469
OG0000615	Prbc.g_01782	Syaf.g_02085
OG0000616	Prbc.g_01055	Syaf.g_00518
OG0000617	Prbc.g_01793	Syaf.g_01975
OG0000618	Prbc.g_01794	Syaf.g_01974
OG0000619	Prbc.g_01795	Syaf.g_01973
OG0000620	Prbc.g_01798	Syaf.g_01966
OG0000621	Prbc.g_01799	Syaf.g_01965
OG0000622	Prbc.g_01800	Syaf.g_01964
OG0000623	Prbc.g_01801	Syaf.g_01963
OG0000624	Prbc.g_01803	Syaf.g_01961
OG0000625	Prbc.g_01804	Syaf.g_01960
OG0000626	Prbc.g_01805	Syaf.g_01959
OG0000627	Prbc.g_01807	Syaf.g_01782
OG0000628	Prbc.g_01808	Syaf.g_01783
OG0000629	Prbc.g_01809	Syaf.g_01786
OG0000630	Prbc.g_01812	Syaf.g_01790
OG0000631	Prbc.g_02007	Syaf.g_01801
OG0000632	Prbc.g_02008	Syaf.g_01802
OG0000633	Prbc.g_02009	Syaf.g_01803
OG0000634	Prbc.g_01854	Syaf.g_02053
OG0000635	Prbc.g_01855	Syaf.g_02052
OG0000636	Prbc.g_01857	Syaf.g_02050
OG0000637	Prbc.g_01859	Syaf.g_02048
OG0000638	Prbc.g_01860	Syaf.g_02047
OG0000639	Prbc.g_01861	Syaf.g_02046
OG0000640	Prbc.g_01862	Syaf.g_02045
OG0000641	Prbc.g_01866	Syaf.g_02041
OG0000642	Prbc.g_01867	Syaf.g_02040
OG0000643	Prbc.g_01868	Syaf.g_02038
OG0000644	Prbc.g_01869	Syaf.g_02037
OG0000645	Prbc.g_01870	Syaf.g_02035
OG0000646	Prbc.g_01873	Syaf.g_02032
OG0000647	Prbc.g_01875	Syaf.g_02030
OG0000648	Prbc.g_01877	Syaf.g_02027
OG0000649	Prbc.g_01878	Syaf.g_02026
OG0000650	Prbc.g_01879	Syaf.g_02025
OG0000651	Prbc.g_01880	Syaf.g_02024
OG0000652	Prbc.g_01881	Syaf.g_02023
OG0000653	Prbc.g_01883	Syaf.g_02021
OG0000654	Prbc.g_01884	Syaf.g_02020
OG0000655	Prbc.g_01885	Syaf.g_02019
OG0000656	Prbc.g_01888	Syaf.g_02016
OG0000657	Prbc.g_01895	Syaf.g_01384
OG0000658	Prbc.g_01897	Syaf.g_01381
OG0000659	Prbc.g_01898	Syaf.g_01380
OG0000660	Prbc.g_01903	Syaf.g_01376
OG0000661	Prbc.g_01905	Syaf.g_01374
OG0000662	Prbc.g_01907	Syaf.g_01372
OG0000663	Prbc.g_01909	Syaf.g_01369
OG0000664	Prbc.g_01910	Syaf.g_01368
OG0000665	Prbc.g_01914	Syaf.g_00980
OG0000666	Prbc.g_01915	Syaf.g_01733
OG0000667	Prbc.g_01919	Syaf.g_01635
OG0000668	Prbc.g_01959	Syaf.g_01928
OG0000669	Prbc.g_01967	Syaf.g_02112
OG0000670	Prbc.g_01970	Syaf.g_02769
OG0000671	Prbc.g_01972	Syaf.g_02108
OG0000672	Prbc.g_01975	Syaf.g_02105
OG0000673	Prbc.g_01978	Syaf.g_02102
OG0000674	Prbc.g_01980	Syaf.g_02100
OG0000675	Prbc.g_01981	Syaf.g_02099
OG0000676	Prbc.g_01983	Syaf.g_02097
OG0000677	Prbc.g_01984	Syaf.g_02096
OG0000678	Prbc.g_01987	Syaf.g_02092
OG0000679	Prbc.g_01991	Syaf.g_02083
OG0000680	Prbc.g_01992	Syaf.g_02082
OG0000681	Prbc.g_01995	Syaf.g_02079
OG0000682	Prbc.g_01996	Syaf.g_02078
OG0000683	Prbc.g_01997	Syaf.g_02077
OG0000684	Prbc.g_01837	Syaf.g_02072
OG0000685	Prbc.g_01839	Syaf.g_02070
OG0000686	Prbc.g_01840	Syaf.g_02069
OG0000687	Prbc.g_01841	Syaf.g_02068
OG0000688	Prbc.g_01844	Syaf.g_02063
OG0000689	Prbc.g_01845	Syaf.g_02061
OG0000690	Prbc.g_01846	Syaf.g_02060
OG0000691	Prbc.g_01847	Syaf.g_02059
OG0000692	Prbc.g_01849	Syaf.g_02058
OG0000693	Prbc.g_01850	Syaf.g_02057
OG0000694	Prbc.g_01851	Syaf.g_02056
OG0000695	Prbc.g_02011	Syaf.g_01805
OG0000696	Prbc.g_02012	Syaf.g_01806
OG0000697	Prbc.g_02013	Syaf.g_01808
OG0000698	Prbc.g_02016	Syaf.g_01811
OG0000699	Prbc.g_02017	Syaf.g_01813
OG0000700	Prbc.g_02018	Syaf.g_01814
OG0000701	Prbc.g_02019	Syaf.g_01815
OG0000702	Prbc.g_02021	Syaf.g_01843
OG0000703	Prbc.g_02022	Syaf.g_01844
OG0000704	Prbc.g_02023	Syaf.g_01846
OG0000705	Prbc.g_02029	Syaf.g_01853
OG0000706	Prbc.g_02030	Syaf.g_01854
OG0000707	Prbc.g_02031	Syaf.g_01855
OG0000708	Prbc.g_02033	Syaf.g_01858
OG0000709	Prbc.g_02037	Syaf.g_01867
OG0000710	Prbc.g_02040	Syaf.g_01878
OG0000711	Prbc.g_02055	Syaf.g_01908
OG0000712	Prbc.g_02057	Syaf.g_01910
OG0000713	Prbc.g_02058	Syaf.g_01911
OG0000714	Prbc.g_02059	Syaf.g_01913
OG0000715	Prbc.g_02061	Syaf.g_01915
OG0000716	Prbc.g_02062	Syaf.g_01919
OG0000717	Prbc.g_02063	Syaf.g_01920
OG0000718	Prbc.g_02079	Syaf.g_01924
OG0000719	Prbc.g_02080	Syaf.g_01926
OG0000720	Prbc.g_02091	Syaf.g_01939
OG0000721	Prbc.g_02092	Syaf.g_01941
OG0000722	Prbc.g_02093	Syaf.g_01942
OG0000723	Prbc.g_02097	Syaf.g_01957
OG0000724	Prbc.g_02108	Syaf.g_01418
OG0000725	Prbc.g_01934	Syaf.g_01445
OG0000726	Prbc.g_01933	Syaf.g_01446
OG0000727	Prbc.g_01932	Syaf.g_01447
OG0000728	Prbc.g_01930	Syaf.g_01449
OG0000729	Prbc.g_00201	Syaf.g_00405
OG0000730	Prbc.g_01244	Syaf.g_00026
OG0000731	Prbc.g_01252	Syaf.g_00014
OG0000732	Prbc.g_00987	Syaf.g_00444
OG0000733	Prbc.g_00897	Syaf.g_00615
OG0000734	Prbc.g_01462	Syaf.g_00895
OG0000735	Prbc.g_01460	Syaf.g_01273
OG0000736	Prbc.g_01459	Syaf.g_01274
OG0000737	Prbc.g_01458	Syaf.g_01275
OG0000738	Prbc.g_01454	Syaf.g_01280
OG0000739	Prbc.g_01453	Syaf.g_01281
OG0000740	Prbc.g_01452	Syaf.g_01282
OG0000741	Prbc.g_01450	Syaf.g_01285
OG0000742	Prbc.g_01447	Syaf.g_01287
OG0000743	Prbc.g_01445	Syaf.g_01289
OG0000744	Prbc.g_01444	Syaf.g_01290
OG0000745	Prbc.g_01442	Syaf.g_01293
OG0000746	Prbc.g_01440	Syaf.g_01295
OG0000747	Prbc.g_01439	Syaf.g_01296
OG0000748	Prbc.g_01435	Syaf.g_01307
OG0000749	Prbc.g_01434	Syaf.g_01309
OG0000750	Prbc.g_01433	Syaf.g_01310
OG0000751	Prbc.g_01430	Syaf.g_01317
OG0000752	Prbc.g_01428	Syaf.g_01319
OG0000753	Prbc.g_01426	Syaf.g_01322
OG0000754	Prbc.g_01422	Syaf.g_01611
OG0000755	Prbc.g_01418	Syaf.g_01599
OG0000756	Prbc.g_01417	Syaf.g_01598
OG0000757	Prbc.g_01410	Syaf.g_01590
OG0000758	Prbc.g_01409	Syaf.g_01589
OG0000759	Prbc.g_01408	Syaf.g_01588
OG0000760	Prbc.g_01407	Syaf.g_01587
OG0000761	Prbc.g_01406	Syaf.g_01586
OG0000762	Prbc.g_01405	Syaf.g_01584
OG0000763	Prbc.g_01403	Syaf.g_01582
OG0000764	Prbc.g_01402	Syaf.g_01581
OG0000765	Prbc.g_01394	Syaf.g_01564
OG0000766	Prbc.g_01393	Syaf.g_01563
OG0000767	Prbc.g_01392	Syaf.g_01561
OG0000768	Prbc.g_01391	Syaf.g_01560
OG0000769	Prbc.g_01389	Syaf.g_01558
OG0000770	Prbc.g_01388	Syaf.g_01553
OG0000771	Prbc.g_02103	Syaf.g_01411
OG0000772	Prbc.g_01320	Syaf.g_01705
OG0000773	Prbc.g_00557	Syaf.g_01268
OG0000774	Prbc.g_00560	Syaf.g_01263
OG0000775	Prbc.g_00561	Syaf.g_01261
OG0000776	Prbc.g_00562	Syaf.g_01260
OG0000777	Prbc.g_00563	Syaf.g_01259
OG0000778	Prbc.g_00564	Syaf.g_01258
OG0000779	Prbc.g_00568	Syaf.g_01252
OG0000780	Prbc.g_00569	Syaf.g_01249
OG0000781	Prbc.g_00571	Syaf.g_01245
OG0000782	Prbc.g_00572	Syaf.g_01244
OG0000783	Prbc.g_00573	Syaf.g_01243
OG0000784	Prbc.g_00574	Syaf.g_01242
OG0000785	Prbc.g_00576	Syaf.g_01240
OG0000786	Prbc.g_00579	Syaf.g_02546
OG0000787	Prbc.g_00580	Syaf.g_02547
OG0000788	Prbc.g_01820	Syaf.g_02297
OG0000789	Prbc.g_02100	Syaf.g_01750
OG0000790	Prbc.g_00662	Syaf.g_02738
OG0000791	Prbc.g_00664	Syaf.g_02740
OG0000792	Prbc.g_00665	Syaf.g_02741
OG0000793	Prbc.g_00668	Syaf.g_02746
OG0000794	Prbc.g_00669	Syaf.g_02747
OG0000795	Prbc.g_00670	Syaf.g_02748
OG0000796	Prbc.g_00674	Syaf.g_02752
OG0000797	Prbc.g_00675	Syaf.g_02753
OG0000799	Prbc.g_00690	Syaf.g_02380
OG0000800	Prbc.g_00691	Syaf.g_02383
OG0000801	Prbc.g_00692	Syaf.g_02384
OG0000802	Prbc.g_00694	Syaf.g_02388
OG0000803	Prbc.g_00696	Syaf.g_02393
OG0000804	Prbc.g_00697	Syaf.g_02396
OG0000805	Prbc.g_00699	Syaf.g_02398
OG0000806	Prbc.g_00701	Syaf.g_02405
OG0000807	Prbc.g_00702	Syaf.g_02406
OG0000808	Prbc.g_00703	Syaf.g_02407
OG0000809	Prbc.g_00707	Syaf.g_02410
OG0000810	Prbc.g_00708	Syaf.g_02411
OG0000811	Prbc.g_00712	Syaf.g_02420
OG0000812	Prbc.g_00714	Syaf.g_02422
OG0000813	Prbc.g_00715	Syaf.g_02423
OG0000814	Prbc.g_00717	Syaf.g_02425
OG0000815	Prbc.g_00718	Syaf.g_02426
OG0000816	Prbc.g_00720	Syaf.g_02428
OG0000817	Prbc.g_00721	Syaf.g_02429
OG0000818	Prbc.g_00725	Syaf.g_02442
OG0000819	Prbc.g_00726	Syaf.g_02443
OG0000820	Prbc.g_00727	Syaf.g_02444
OG0000821	Prbc.g_00730	Syaf.g_02450
OG0000822	Prbc.g_00731	Syaf.g_02452
OG0000823	Prbc.g_00732	Syaf.g_02453
OG0000824	Prbc.g_00735	Syaf.g_02459
OG0000825	Prbc.g_00736	Syaf.g_02460
OG0000826	Prbc.g_00737	Syaf.g_02461
OG0000827	Prbc.g_00738	Syaf.g_02462
OG0000828	Prbc.g_00741	Syaf.g_02465
OG0000829	Prbc.g_00742	Syaf.g_02466
OG0000830	Prbc.g_00743	Syaf.g_02467
OG0000831	Prbc.g_00745	Syaf.g_02470
OG0000832	Prbc.g_00755	Syaf.g_01109
OG0000833	Prbc.g_00763	Syaf.g_01100
OG0000834	Prbc.g_00764	Syaf.g_01098
OG0000835	Prbc.g_00765	Syaf.g_01097
OG0000836	Prbc.g_00766	Syaf.g_01093
OG0000837	Prbc.g_00767	Syaf.g_01091
OG0000838	Prbc.g_00769	Syaf.g_01087
OG0000839	Prbc.g_00770	Syaf.g_01086
OG0000840	Prbc.g_00771	Syaf.g_01085
OG0000841	Prbc.g_00772	Syaf.g_01084
OG0000842	Prbc.g_00773	Syaf.g_01083
OG0000843	Prbc.g_00774	Syaf.g_01082
OG0000844	Prbc.g_00775	Syaf.g_01080
OG0000845	Prbc.g_00776	Syaf.g_01079
OG0000846	Prbc.g_00777	Syaf.g_01078
OG0000847	Prbc.g_00778	Syaf.g_01077
OG0000848	Prbc.g_00779	Syaf.g_01075
OG0000849	Prbc.g_00780	Syaf.g_01074
OG0000850	Prbc.g_00782	Syaf.g_01072
OG0000851	Prbc.g_00783	Syaf.g_01061
OG0000852	Prbc.g_00784	Syaf.g_01060
OG0000853	Prbc.g_00789	Syaf.g_01056
OG0000854	Prbc.g_00791	Syaf.g_01054
OG0000855	Prbc.g_00792	Syaf.g_01053
OG0000856	Prbc.g_00677	Syaf.g_02328
OG0000857	Prbc.g_01874	Syaf.g_02031
OG0000858	Prbc.g_00827	Syaf.g_01047
OG0000859	Prbc.g_00828	Syaf.g_01046
OG0000860	Prbc.g_00834	Syaf.g_01031
OG0000861	Prbc.g_00835	Syaf.g_01030
OG0000862	Prbc.g_00836	Syaf.g_01029
OG0000863	Prbc.g_00837	Syaf.g_01026
OG0000864	Prbc.g_00838	Syaf.g_01025
OG0000865	Prbc.g_00839	Syaf.g_01024
OG0000866	Prbc.g_00840	Syaf.g_01023
OG0000867	Prbc.g_00841	Syaf.g_01022
OG0000868	Prbc.g_00842	Syaf.g_01019
OG0000869	Prbc.g_00845	Syaf.g_01014
OG0000870	Prbc.g_00850	Syaf.g_01009
OG0000871	Prbc.g_00851	Syaf.g_01008
OG0000872	Prbc.g_00852	Syaf.g_01001
OG0000873	Prbc.g_00855	Syaf.g_00998
OG0000874	Prbc.g_00858	Syaf.g_01002
OG0000875	Prbc.g_00860	Syaf.g_00996
OG0000876	Prbc.g_00861	Syaf.g_01198
OG0000877	Prbc.g_00863	Syaf.g_01188
OG0000878	Prbc.g_00864	Syaf.g_01187
OG0000879	Prbc.g_00865	Syaf.g_01186
OG0000880	Prbc.g_00866	Syaf.g_01185
OG0000881	Prbc.g_00869	Syaf.g_01179
OG0000882	Prbc.g_00874	Syaf.g_01174
OG0000883	Prbc.g_00876	Syaf.g_01172
OG0000884	Prbc.g_00878	Syaf.g_01170
OG0000885	Prbc.g_00879	Syaf.g_01169
OG0000886	Prbc.g_00880	Syaf.g_01168
OG0000887	Prbc.g_00881	Syaf.g_01167
OG0000888	Prbc.g_00883	Syaf.g_01165
OG0000889	Prbc.g_00885	Syaf.g_01163
OG0000890	Prbc.g_00886	Syaf.g_01157
OG0000891	Prbc.g_00887	Syaf.g_01156
OG0000892	Prbc.g_00889	Syaf.g_01154
OG0000893	Prbc.g_00933	Syaf.g_00178
OG0000894	Prbc.g_00936	Syaf.g_00175
OG0000895	Prbc.g_00939	Syaf.g_00171
OG0000896	Prbc.g_00940	Syaf.g_00170
OG0000897	Prbc.g_00942	Syaf.g_00168
OG0000898	Prbc.g_00943	Syaf.g_00167
OG0000899	Prbc.g_00944	Syaf.g_00166
OG0000900	Prbc.g_00945	Syaf.g_00165
OG0000901	Prbc.g_00948	Syaf.g_00160
OG0000902	Prbc.g_00950	Syaf.g_00158
OG0000903	Prbc.g_00960	Syaf.g_00141
OG0000904	Prbc.g_00955	Syaf.g_00146
OG0000905	Prbc.g_00952	Syaf.g_00151
OG0000906	Prbc.g_00951	Syaf.g_00154
OG0000907	Prbc.g_00327	Syaf.g_00139
OG0000908	Prbc.g_00324	Syaf.g_00136
OG0000909	Prbc.g_00323	Syaf.g_00135
OG0000910	Prbc.g_00322	Syaf.g_00134
OG0000911	Prbc.g_00320	Syaf.g_00132
OG0000912	Prbc.g_00319	Syaf.g_00131
OG0000913	Prbc.g_00318	Syaf.g_00130
OG0000914	Prbc.g_00317	Syaf.g_00129
OG0000915	Prbc.g_00316	Syaf.g_00127
OG0000916	Prbc.g_00315	Syaf.g_00126
OG0000917	Prbc.g_00314	Syaf.g_00125
OG0000918	Prbc.g_00313	Syaf.g_00124
OG0000919	Prbc.g_00312	Syaf.g_00123
OG0000920	Prbc.g_00311	Syaf.g_00122
OG0000921	Prbc.g_00310	Syaf.g_00121
OG0000922	Prbc.g_00309	Syaf.g_00120
OG0000923	Prbc.g_00305	Syaf.g_00116
OG0000924	Prbc.g_00304	Syaf.g_00115
OG0000925	Prbc.g_00303	Syaf.g_00114
OG0000926	Prbc.g_00302	Syaf.g_00113
OG0000927	Prbc.g_00300	Syaf.g_00111
OG0000928	Prbc.g_00299	Syaf.g_00110
OG0000929	Prbc.g_00298	Syaf.g_00109
OG0000930	Prbc.g_00297	Syaf.g_00108
OG0000931	Prbc.g_00296	Syaf.g_00107
OG0000932	Prbc.g_00295	Syaf.g_00106
OG0000933	Prbc.g_00291	Syaf.g_00100
OG0000934	Prbc.g_00289	Syaf.g_00098
OG0000935	Prbc.g_00288	Syaf.g_00097
OG0000936	Prbc.g_00287	Syaf.g_00096
OG0000937	Prbc.g_00286	Syaf.g_00095
OG0000938	Prbc.g_00283	Syaf.g_00092
OG0000939	Prbc.g_00282	Syaf.g_00091
OG0000940	Prbc.g_00275	Syaf.g_00084
OG0000941	Prbc.g_00273	Syaf.g_00082
OG0000942	Prbc.g_00271	Syaf.g_00080
OG0000943	Prbc.g_00270	Syaf.g_00079
OG0000944	Prbc.g_00268	Syaf.g_00077
OG0000945	Prbc.g_00267	Syaf.g_00075
OG0000946	Prbc.g_00248	Syaf.g_00070
OG0000947	Prbc.g_00246	Syaf.g_00067
OG0000948	Prbc.g_00245	Syaf.g_00066
OG0000949	Prbc.g_00242	Syaf.g_00337
OG0000950	Prbc.g_00237	Syaf.g_00351
OG0000951	Prbc.g_00233	Syaf.g_00358
OG0000952	Prbc.g_00229	Syaf.g_00363
OG0000953	Prbc.g_00225	Syaf.g_00367
OG0000954	Prbc.g_00221	Syaf.g_00372
OG0000955	Prbc.g_00220	Syaf.g_00373
OG0000956	Prbc.g_00218	Syaf.g_00375
OG0000957	Prbc.g_00213	Syaf.g_00386
OG0000958	Prbc.g_00212	Syaf.g_00387
OG0000959	Prbc.g_00208	Syaf.g_00391
OG0000960	Prbc.g_00207	Syaf.g_00392
OG0000961	Prbc.g_00204	Syaf.g_00402
OG0000962	Prbc.g_00202	Syaf.g_00404
OG0000963	Prbc.g_00197	Syaf.g_00409
OG0000964	Prbc.g_00196	Syaf.g_00410
OG0000965	Prbc.g_00195	Syaf.g_00411
OG0000966	Prbc.g_00965	Syaf.g_00421
OG0000967	Prbc.g_00969	Syaf.g_00426
OG0000968	Prbc.g_00971	Syaf.g_00417
OG0000969	Prbc.g_00972	Syaf.g_00423
OG0000970	Prbc.g_00973	Syaf.g_00424
OG0000971	Prbc.g_00974	Syaf.g_00429
OG0000972	Prbc.g_00975	Syaf.g_00430
OG0000973	Prbc.g_00976	Syaf.g_00431
OG0000974	Prbc.g_00977	Syaf.g_00432
OG0000975	Prbc.g_00978	Syaf.g_00433
OG0000976	Prbc.g_00979	Syaf.g_00434
OG0000977	Prbc.g_00980	Syaf.g_00436
OG0000978	Prbc.g_00981	Syaf.g_00437
OG0000979	Prbc.g_00984	Syaf.g_00440
OG0000980	Prbc.g_00986	Syaf.g_00443
OG0000981	Prbc.g_00989	Syaf.g_00446
OG0000982	Prbc.g_00991	Syaf.g_00645
OG0000983	Prbc.g_00992	Syaf.g_00644
OG0000984	Prbc.g_00993	Syaf.g_00643
OG0000985	Prbc.g_00996	Syaf.g_00641
OG0000986	Prbc.g_00998	Syaf.g_00639
OG0000987	Prbc.g_00999	Syaf.g_00637
OG0000988	Prbc.g_01002	Syaf.g_00633
OG0000989	Prbc.g_01006	Syaf.g_00624
OG0000990	Prbc.g_01011	Syaf.g_00606
OG0000991	Prbc.g_01012	Syaf.g_00604
OG0000992	Prbc.g_01015	Syaf.g_00601
OG0000993	Prbc.g_01016	Syaf.g_00600
OG0000994	Prbc.g_01017	Syaf.g_00597
OG0000995	Prbc.g_01021	Syaf.g_00592
OG0000996	Prbc.g_01022	Syaf.g_00543
OG0000997	Prbc.g_01043	Syaf.g_00532
OG0000998	Prbc.g_01045	Syaf.g_00530
OG0000999	Prbc.g_01046	Syaf.g_00529
OG0001000	Prbc.g_01049	Syaf.g_00526
OG0001001	Prbc.g_01052	Syaf.g_00521
OG0001002	Prbc.g_01057	Syaf.g_00515
OG0001003	Prbc.g_01060	Syaf.g_00514
OG0001004	Prbc.g_01061	Syaf.g_00513
OG0001005	Prbc.g_01062	Syaf.g_00510
OG0001006	Prbc.g_01067	Syaf.g_00500
OG0001007	Prbc.g_01069	Syaf.g_00498
OG0001008	Prbc.g_01498	Syaf.g_01215
OG0001009	Prbc.g_01097	Syaf.g_00466
OG0001010	Prbc.g_01098	Syaf.g_00465
OG0001011	Prbc.g_01099	Syaf.g_00463
OG0001012	Prbc.g_01121	Syaf.g_00649
OG0001013	Prbc.g_01126	Syaf.g_00669
OG0001014	Prbc.g_01129	Syaf.g_00691
OG0001015	Prbc.g_01130	Syaf.g_00692
OG0001016	Prbc.g_00500	Syaf.g_00958
OG0001017	Prbc.g_00496	Syaf.g_00952
OG0001018	Prbc.g_00493	Syaf.g_00950
OG0001019	Prbc.g_00484	Syaf.g_00931
OG0001020	Prbc.g_00483	Syaf.g_00926
OG0001021	Prbc.g_00482	Syaf.g_00922
OG0001022	Prbc.g_00479	Syaf.g_00918
OG0001023	Prbc.g_00478	Syaf.g_00917
OG0001024	Prbc.g_00475	Syaf.g_00913
OG0001025	Prbc.g_00468	Syaf.g_00906
OG0001026	Prbc.g_00460	Syaf.g_00893
OG0001027	Prbc.g_00459	Syaf.g_00884
OG0001028	Prbc.g_00457	Syaf.g_00882
OG0001029	Prbc.g_00455	Syaf.g_00880
OG0001030	Prbc.g_00439	Syaf.g_00860
OG0001031	Prbc.g_00385	Syaf.g_00784
OG0001032	Prbc.g_00384	Syaf.g_00781
OG0001034	Prbc.g_00334	Syaf.g_02787
OG0001035	Prbc.g_01150	Syaf.g_00207
OG0001036	Prbc.g_01154	Syaf.g_00212
OG0001037	Prbc.g_01155	Syaf.g_00214
OG0001038	Prbc.g_01171	Syaf.g_00242
OG0001039	Prbc.g_01173	Syaf.g_00245
OG0001040	Prbc.g_01176	Syaf.g_00248
OG0001041	Prbc.g_01180	Syaf.g_00253
OG0001042	Prbc.g_01196	Syaf.g_00275
OG0001043	Prbc.g_01197	Syaf.g_00279
OG0001044	Prbc.g_01245	Syaf.g_00024
OG0001045	Prbc.g_01254	Syaf.g_00011
OG0001046	Prbc.g_02168	Syaf.g_01894
OG0001047	Prbc.g_01500	Syaf.g_01217
OG0001048	Prbc.g_01501	Syaf.g_01218
OG0001049	Prbc.g_01503	Syaf.g_01226
OG0001050	Prbc.g_01504	Syaf.g_01227
OG0001051	Prbc.g_01505	Syaf.g_01228
OG0001052	Prbc.g_01531	Syaf.g_02502
OG0001053	Prbc.g_01543	Syaf.g_02718
OG0001054	Prbc.g_01557	Syaf.g_02701
OG0001056	Prbc.g_01615	Syaf.g_02649
OG0001057	Prbc.g_01620	Syaf.g_02638
OG0001058	Prbc.g_01629	Syaf.g_02624
OG0001059	Prbc.g_01633	Syaf.g_02620
OG0001060	Prbc.g_01640	Syaf.g_02614
OG0001061	Prbc.g_01653	Syaf.g_02590
OG0001062	Prbc.g_01655	Syaf.g_02588
OG0001063	Prbc.g_01656	Syaf.g_02583
OG0001064	Prbc.g_01657	Syaf.g_02582
OG0001065	Prbc.g_01658	Syaf.g_02581
OG0001066	Prbc.g_01659	Syaf.g_02580
OG0001067	Prbc.g_01660	Syaf.g_02579
OG0001068	Prbc.g_01661	Syaf.g_02578
OG0001069	Prbc.g_01662	Syaf.g_02577
OG0001070	Prbc.g_01664	Syaf.g_02574
OG0001071	Prbc.g_01665	Syaf.g_02573
OG0001072	Prbc.g_01666	Syaf.g_02569
OG0001073	Prbc.g_01680	Syaf.g_02555
OG0001074	Prbc.g_01692	Syaf.g_02365
OG0001075	Prbc.g_01693	Syaf.g_02363
OG0001076	Prbc.g_01700	Syaf.g_02337
OG0001077	Prbc.g_01705	Syaf.g_02325
OG0001078	Prbc.g_01713	Syaf.g_02309
OG0001079	Prbc.g_01724	Syaf.g_02296
OG0001080	Prbc.g_01730	Syaf.g_01740
OG0001081	Prbc.g_01732	Syaf.g_02144
OG0001082	Prbc.g_01733	Syaf.g_02143
