Orthogroup	Syam	Syab
OG0000579	Syam.g_01711	Syab.g_01949
OG0000580	Syam.g_01710	Syab.g_01948
OG0000581	Syam.g_01704	Syab.g_01934
OG0000582	Syam.g_01513	Syab.g_01929
OG0000583	Syam.g_01512	Syab.g_01928
OG0000584	Syam.g_01511	Syab.g_01927
OG0000585	Syam.g_01509	Syab.g_01924
OG0000586	Syam.g_01508	Syab.g_01923
OG0000587	Syam.g_01506	Syab.g_01921
OG0000588	Syam.g_01498	Syab.g_01910
OG0000589	Syam.g_01494	Syab.g_01899
OG0000590	Syam.g_01493	Syab.g_01898
OG0000591	Syam.g_01486	Syab.g_01892
OG0000592	Syam.g_01485	Syab.g_01891
OG0000593	Syam.g_01471	Syab.g_01877
OG0000594	Syam.g_01470	Syab.g_01876
OG0000595	Syam.g_01469	Syab.g_01875
OG0000596	Syam.g_01465	Syab.g_01871
OG0000597	Syam.g_01462	Syab.g_01868
OG0000598	Syam.g_01461	Syab.g_01867
OG0000599	Syam.g_01458	Syab.g_01860
OG0000600	Syam.g_01457	Syab.g_01859
OG0000601	Syam.g_01456	Syab.g_01858
OG0000602	Syam.g_01451	Syab.g_01853
OG0000603	Syam.g_01450	Syab.g_01852
OG0000604	Syam.g_01447	Syab.g_01850
OG0000605	Syam.g_01031	Syab.g_01758
OG0000606	Syam.g_01387	Syab.g_01529
OG0000607	Syam.g_01384	Syab.g_01533
OG0000608	Syam.g_01383	Syab.g_01534
OG0000609	Syam.g_01380	Syab.g_01536
OG0000610	Syam.g_01373	Syab.g_01555
OG0000611	Syam.g_01370	Syab.g_01558
OG0000612	Syam.g_01369	Syab.g_01559
OG0000613	Syam.g_00170	Syab.g_00228
OG0000614	Syam.g_00801	Syab.g_01179
OG0000615	Syam.g_01332	Syab.g_01605
OG0000616	Syam.g_02430	Syab.g_02897
OG0000617	Syam.g_01240	Syab.g_01274
OG0000618	Syam.g_01239	Syab.g_01275
OG0000619	Syam.g_01238	Syab.g_01662
OG0000620	Syam.g_01233	Syab.g_01668
OG0000621	Syam.g_01232	Syab.g_01669
OG0000622	Syam.g_01231	Syab.g_01670
OG0000623	Syam.g_01230	Syab.g_01671
OG0000624	Syam.g_01228	Syab.g_01673
OG0000625	Syam.g_01227	Syab.g_01674
OG0000626	Syam.g_01226	Syab.g_01675
OG0000627	Syam.g_01065	Syab.g_01438
OG0000628	Syam.g_01067	Syab.g_01437
OG0000629	Syam.g_01070	Syab.g_01434
OG0000630	Syam.g_01074	Syab.g_01430
OG0000631	Syam.g_01084	Syab.g_01421
OG0000632	Syam.g_01085	Syab.g_01420
OG0000633	Syam.g_01086	Syab.g_01419
OG0000634	Syam.g_01294	Syab.g_01651
OG0000635	Syam.g_01293	Syab.g_01656
OG0000636	Syam.g_01291	Syab.g_01658
OG0000637	Syam.g_01289	Syab.g_01660
OG0000638	Syam.g_01288	Syab.g_01661
OG0000639	Syam.g_01287	Syab.g_01276
OG0000640	Syam.g_01286	Syab.g_01277
OG0000641	Syam.g_01282	Syab.g_01281
OG0000642	Syam.g_01281	Syab.g_01282
OG0000643	Syam.g_01280	Syab.g_01283
OG0000644	Syam.g_01279	Syab.g_01284
OG0000645	Syam.g_01277	Syab.g_01286
OG0000646	Syam.g_01274	Syab.g_01289
OG0000647	Syam.g_01272	Syab.g_01291
OG0000648	Syam.g_01269	Syab.g_01684
OG0000649	Syam.g_01268	Syab.g_01685
OG0000650	Syam.g_01267	Syab.g_01686
OG0000651	Syam.g_01266	Syab.g_01687
OG0000652	Syam.g_01265	Syab.g_01688
OG0000653	Syam.g_01263	Syab.g_01690
OG0000654	Syam.g_01262	Syab.g_01691
OG0000655	Syam.g_01261	Syab.g_01692
OG0000656	Syam.g_01258	Syab.g_01695
OG0000657	Syam.g_00739	Syab.g_01706
OG0000658	Syam.g_00735	Syab.g_01710
OG0000659	Syam.g_00734	Syab.g_01711
OG0000660	Syam.g_00730	Syab.g_01715
OG0000661	Syam.g_00728	Syab.g_01717
OG0000662	Syam.g_00726	Syab.g_01719
OG0000663	Syam.g_00723	Syab.g_01722
OG0000664	Syam.g_00722	Syab.g_01723
OG0000665	Syam.g_02027	Syab.g_01829
OG0000666	Syam.g_01030	Syab.g_01842
OG0000667	Syam.g_00937	Syab.g_01548
OG0000668	Syam.g_01185	Syab.g_01319
OG0000669	Syam.g_01358	Syab.g_01642
OG0000670	Syam.g_00528	Syab.g_02156
OG0000671	Syam.g_01354	Syab.g_01638
OG0000672	Syam.g_01351	Syab.g_01635
OG0000673	Syam.g_01348	Syab.g_01632
OG0000674	Syam.g_01346	Syab.g_01630
OG0000675	Syam.g_01345	Syab.g_01629
OG0000676	Syam.g_01343	Syab.g_01620
OG0000677	Syam.g_01342	Syab.g_01619
OG0000678	Syam.g_01339	Syab.g_01613
OG0000679	Syam.g_01323	Syab.g_01601
OG0000680	Syam.g_01322	Syab.g_01600
OG0000681	Syam.g_01319	Syab.g_01597
OG0000682	Syam.g_01318	Syab.g_01596
OG0000683	Syam.g_01317	Syab.g_01595
OG0000684	Syam.g_01312	Syab.g_01591
OG0000685	Syam.g_01310	Syab.g_01589
OG0000686	Syam.g_01309	Syab.g_01588
OG0000687	Syam.g_01308	Syab.g_01586
OG0000688	Syam.g_01304	Syab.g_01576
OG0000689	Syam.g_01302	Syab.g_01574
OG0000690	Syam.g_01301	Syab.g_01573
OG0000691	Syam.g_01300	Syab.g_01572
OG0000692	Syam.g_01299	Syab.g_01571
OG0000693	Syam.g_01298	Syab.g_01569
OG0000694	Syam.g_01297	Syab.g_01568
OG0000695	Syam.g_01088	Syab.g_01417
OG0000696	Syam.g_01089	Syab.g_01416
OG0000697	Syam.g_01091	Syab.g_01415
OG0000698	Syam.g_01094	Syab.g_01412
OG0000699	Syam.g_01096	Syab.g_01411
OG0000700	Syam.g_01097	Syab.g_01410
OG0000701	Syam.g_01098	Syab.g_01409
OG0000702	Syam.g_01106	Syab.g_01401
OG0000703	Syam.g_01107	Syab.g_01400
OG0000704	Syam.g_01109	Syab.g_01398
OG0000705	Syam.g_01116	Syab.g_01391
OG0000706	Syam.g_01117	Syab.g_01390
OG0000707	Syam.g_01118	Syab.g_01389
OG0000708	Syam.g_01121	Syab.g_01386
OG0000709	Syam.g_01131	Syab.g_01378
OG0000710	Syam.g_01135	Syab.g_01367
OG0000711	Syam.g_01165	Syab.g_01340
OG0000712	Syam.g_01167	Syab.g_01338
OG0000713	Syam.g_01168	Syab.g_01337
OG0000714	Syam.g_01170	Syab.g_01334
OG0000715	Syam.g_01172	Syab.g_01332
OG0000716	Syam.g_01176	Syab.g_01328
OG0000717	Syam.g_01177	Syab.g_01327
OG0000718	Syam.g_01181	Syab.g_01323
OG0000719	Syam.g_01183	Syab.g_01321
OG0000720	Syam.g_01197	Syab.g_01307
OG0000721	Syam.g_01199	Syab.g_01305
OG0000722	Syam.g_01200	Syab.g_01304
OG0000723	Syam.g_01224	Syab.g_01678
OG0000724	Syam.g_00768	Syab.g_01223
OG0000725	Syam.g_00777	Syab.g_01207
OG0000726	Syam.g_00778	Syab.g_01206
OG0000727	Syam.g_00779	Syab.g_01205
OG0000728	Syam.g_00781	Syab.g_01203
OG0000729	Syam.g_00105	Syab.g_00097
OG0000730	Syam.g_00454	Syab.g_00521
OG0000731	Syam.g_00466	Syab.g_00531
OG0000732	Syam.g_00051	Syab.g_00055
OG0000733	Syam.g_02339	Syab.g_02798
OG0000734	Syam.g_02128	Syab.g_02508
OG0000735	Syam.g_01810	Syab.g_00942
OG0000736	Syam.g_01809	Syab.g_00943
OG0000737	Syam.g_01808	Syab.g_00944
OG0000738	Syam.g_01803	Syab.g_00949
OG0000739	Syam.g_01802	Syab.g_00961
OG0000740	Syam.g_01801	Syab.g_00962
OG0000741	Syam.g_01798	Syab.g_00965
OG0000742	Syam.g_01796	Syab.g_00968
OG0000743	Syam.g_01794	Syab.g_00970
OG0000744	Syam.g_01793	Syab.g_00971
OG0000745	Syam.g_01791	Syab.g_00973
OG0000746	Syam.g_01789	Syab.g_00975
OG0000747	Syam.g_01788	Syab.g_00976
OG0000748	Syam.g_01779	Syab.g_00991
OG0000749	Syam.g_01776	Syab.g_00992
OG0000750	Syam.g_01775	Syab.g_00993
OG0000751	Syam.g_01770	Syab.g_01002
OG0000752	Syam.g_01768	Syab.g_01004
OG0000753	Syam.g_01765	Syab.g_01007
OG0000754	Syam.g_00910	Syab.g_01012
OG0000755	Syam.g_00900	Syab.g_01021
OG0000756	Syam.g_00899	Syab.g_01022
OG0000757	Syam.g_00891	Syab.g_01029
OG0000758	Syam.g_00890	Syab.g_01030
OG0000759	Syam.g_00889	Syab.g_01031
OG0000760	Syam.g_00888	Syab.g_01032
OG0000761	Syam.g_00886	Syab.g_01034
OG0000762	Syam.g_00884	Syab.g_01036
OG0000763	Syam.g_00882	Syab.g_01038
OG0000764	Syam.g_00881	Syab.g_01039
OG0000765	Syam.g_00864	Syab.g_01154
OG0000766	Syam.g_00863	Syab.g_01153
OG0000767	Syam.g_00861	Syab.g_01151
OG0000768	Syam.g_00860	Syab.g_01150
OG0000769	Syam.g_00858	Syab.g_01148
OG0000770	Syam.g_00855	Syab.g_01145
OG0000771	Syam.g_00762	Syab.g_01229
OG0000772	Syam.g_01005	Syab.g_00957
OG0000773	Syam.g_01816	Syab.g_00931
OG0000774	Syam.g_01820	Syab.g_00924
OG0000775	Syam.g_01823	Syab.g_00922
OG0000776	Syam.g_01824	Syab.g_00921
OG0000777	Syam.g_01825	Syab.g_00920
OG0000778	Syam.g_01826	Syab.g_00919
OG0000779	Syam.g_01832	Syab.g_00913
OG0000780	Syam.g_01835	Syab.g_00908
OG0000781	Syam.g_01839	Syab.g_00904
OG0000782	Syam.g_01840	Syab.g_00903
OG0000783	Syam.g_01841	Syab.g_00902
OG0000784	Syam.g_01842	Syab.g_00901
OG0000785	Syam.g_01844	Syab.g_00899
OG0000786	Syam.g_01700	Syab.g_00895
OG0000787	Syam.g_01701	Syab.g_00894
OG0000788	Syam.g_01455	Syab.g_01857
OG0000789	Syam.g_01044	Syab.g_01835
OG0000790	Syam.g_00570	Syab.g_02082
OG0000791	Syam.g_00568	Syab.g_02080
OG0000792	Syam.g_00567	Syab.g_02079
OG0000793	Syam.g_00562	Syab.g_02074
OG0000794	Syam.g_00561	Syab.g_02073
OG0000795	Syam.g_00560	Syab.g_02072
OG0000796	Syam.g_00556	Syab.g_02068
OG0000797	Syam.g_00555	Syab.g_02067
OG0000798	Syam.g_00233	Syab.g_00298
OG0000799	Syam.g_01585	Syab.g_00826
OG0000800	Syam.g_01588	Syab.g_00821
OG0000801	Syam.g_01589	Syab.g_00820
OG0000802	Syam.g_01592	Syab.g_00816
OG0000803	Syam.g_01597	Syab.g_00806
OG0000804	Syam.g_01600	Syab.g_00802
OG0000805	Syam.g_01602	Syab.g_00792
OG0000806	Syam.g_01604	Syab.g_00790
OG0000807	Syam.g_01606	Syab.g_00788
OG0000808	Syam.g_01607	Syab.g_00783
OG0000809	Syam.g_01610	Syab.g_00780
OG0000810	Syam.g_01611	Syab.g_00779
OG0000811	Syam.g_01616	Syab.g_00770
OG0000812	Syam.g_01618	Syab.g_00768
OG0000813	Syam.g_01619	Syab.g_00767
OG0000814	Syam.g_01621	Syab.g_00765
OG0000815	Syam.g_01622	Syab.g_00760
OG0000816	Syam.g_01624	Syab.g_00758
OG0000817	Syam.g_01625	Syab.g_00757
OG0000818	Syam.g_01631	Syab.g_00751
OG0000819	Syam.g_01632	Syab.g_00750
OG0000820	Syam.g_01633	Syab.g_00749
OG0000821	Syam.g_01639	Syab.g_00743
OG0000822	Syam.g_01641	Syab.g_00741
OG0000823	Syam.g_01642	Syab.g_00740
OG0000824	Syam.g_01648	Syab.g_00735
OG0000825	Syam.g_01649	Syab.g_00734
OG0000826	Syam.g_01650	Syab.g_00733
OG0000827	Syam.g_01651	Syab.g_00732
OG0000828	Syam.g_01655	Syab.g_00729
OG0000829	Syam.g_01656	Syab.g_00728
OG0000830	Syam.g_01657	Syab.g_00727
OG0000831	Syam.g_01659	Syab.g_00725
OG0000832	Syam.g_01923	Syab.g_02169
OG0000833	Syam.g_01932	Syab.g_02178
OG0000834	Syam.g_01933	Syab.g_02181
OG0000835	Syam.g_01934	Syab.g_02182
OG0000836	Syam.g_01937	Syab.g_02185
OG0000837	Syam.g_01938	Syab.g_02186
OG0000838	Syam.g_01946	Syab.g_02190
OG0000839	Syam.g_01947	Syab.g_02191
OG0000840	Syam.g_01948	Syab.g_02192
OG0000841	Syam.g_01949	Syab.g_02193
OG0000842	Syam.g_01950	Syab.g_02194
OG0000843	Syam.g_01951	Syab.g_02195
OG0000844	Syam.g_01953	Syab.g_02197
OG0000845	Syam.g_01954	Syab.g_02198
OG0000846	Syam.g_01955	Syab.g_02199
OG0000847	Syam.g_01956	Syab.g_02200
OG0000848	Syam.g_01958	Syab.g_02202
OG0000849	Syam.g_01959	Syab.g_02203
OG0000850	Syam.g_01961	Syab.g_02212
OG0000851	Syam.g_01966	Syab.g_02226
OG0000852	Syam.g_01967	Syab.g_02227
OG0000853	Syam.g_01971	Syab.g_02233
OG0000854	Syam.g_01973	Syab.g_02235
OG0000855	Syam.g_01974	Syab.g_02236
OG0000856	Syam.g_01483	Syab.g_01889
OG0000857	Syam.g_01273	Syab.g_01290
OG0000858	Syam.g_01980	Syab.g_02244
OG0000859	Syam.g_01981	Syab.g_02245
OG0000860	Syam.g_01992	Syab.g_02258
OG0000861	Syam.g_01993	Syab.g_02259
OG0000862	Syam.g_01994	Syab.g_02261
OG0000863	Syam.g_01996	Syab.g_02265
OG0000864	Syam.g_01997	Syab.g_02266
OG0000865	Syam.g_01998	Syab.g_02267
OG0000866	Syam.g_01999	Syab.g_02268
OG0000867	Syam.g_02000	Syab.g_02269
OG0000868	Syam.g_02003	Syab.g_02287
OG0000869	Syam.g_02007	Syab.g_02292
OG0000870	Syam.g_02012	Syab.g_02297
OG0000871	Syam.g_02013	Syab.g_02298
OG0000872	Syam.g_02021	Syab.g_02305
OG0000873	Syam.g_02024	Syab.g_02308
OG0000874	Syam.g_02019	Syab.g_02311
OG0000875	Syam.g_02026	Syab.g_02313
OG0000876	Syam.g_01877	Syab.g_02315
OG0000877	Syam.g_01882	Syab.g_02317
OG0000878	Syam.g_01883	Syab.g_02318
OG0000879	Syam.g_01884	Syab.g_02319
OG0000880	Syam.g_01885	Syab.g_02320
OG0000881	Syam.g_01891	Syab.g_02325
OG0000882	Syam.g_01896	Syab.g_02330
OG0000883	Syam.g_01898	Syab.g_02332
OG0000884	Syam.g_01900	Syab.g_02334
OG0000885	Syam.g_01901	Syab.g_02335
OG0000886	Syam.g_01902	Syab.g_02336
OG0000887	Syam.g_01903	Syab.g_02338
OG0000888	Syam.g_01905	Syab.g_02340
OG0000889	Syam.g_01907	Syab.g_02342
OG0000890	Syam.g_01910	Syab.g_02348
OG0000891	Syam.g_01911	Syab.g_02349
OG0000892	Syam.g_01913	Syab.g_02353
OG0000893	Syam.g_00287	Syab.g_00366
OG0000894	Syam.g_00290	Syab.g_00369
OG0000895	Syam.g_00294	Syab.g_00373
OG0000896	Syam.g_00295	Syab.g_00374
OG0000897	Syam.g_00297	Syab.g_00376
OG0000898	Syam.g_00298	Syab.g_00377
OG0000899	Syam.g_00299	Syab.g_00378
OG0000900	Syam.g_00300	Syab.g_00379
OG0000901	Syam.g_00305	Syab.g_00384
OG0000902	Syam.g_00307	Syab.g_00386
OG0000903	Syam.g_00322	Syab.g_00399
OG0000904	Syam.g_00317	Syab.g_00395
OG0000905	Syam.g_00312	Syab.g_00390
OG0000906	Syam.g_00309	Syab.g_00388
OG0000907	Syam.g_00324	Syab.g_00401
OG0000908	Syam.g_00327	Syab.g_00404
OG0000909	Syam.g_00328	Syab.g_00405
OG0000910	Syam.g_00329	Syab.g_00406
OG0000911	Syam.g_00331	Syab.g_00408
OG0000912	Syam.g_00332	Syab.g_00409
OG0000913	Syam.g_00333	Syab.g_00410
OG0000914	Syam.g_00334	Syab.g_00411
OG0000915	Syam.g_00336	Syab.g_00412
OG0000916	Syam.g_00337	Syab.g_00413
OG0000917	Syam.g_00338	Syab.g_00414
OG0000918	Syam.g_00339	Syab.g_00415
OG0000919	Syam.g_00340	Syab.g_00416
OG0000920	Syam.g_00341	Syab.g_00417
OG0000921	Syam.g_00342	Syab.g_00418
OG0000922	Syam.g_00343	Syab.g_00419
OG0000923	Syam.g_00347	Syab.g_00423
OG0000924	Syam.g_00348	Syab.g_00424
OG0000925	Syam.g_00349	Syab.g_00425
OG0000926	Syam.g_00350	Syab.g_00426
OG0000927	Syam.g_00352	Syab.g_00428
OG0000928	Syam.g_00353	Syab.g_00429
OG0000929	Syam.g_00354	Syab.g_00430
OG0000930	Syam.g_00355	Syab.g_00431
OG0000931	Syam.g_00356	Syab.g_00432
OG0000932	Syam.g_00357	Syab.g_00433
OG0000933	Syam.g_00363	Syab.g_00439
OG0000934	Syam.g_00365	Syab.g_00441
OG0000935	Syam.g_00366	Syab.g_00442
OG0000936	Syam.g_00368	Syab.g_00443
OG0000937	Syam.g_00369	Syab.g_00444
OG0000938	Syam.g_00373	Syab.g_00447
OG0000939	Syam.g_00374	Syab.g_00448
OG0000940	Syam.g_00381	Syab.g_00456
OG0000941	Syam.g_00383	Syab.g_00458
OG0000942	Syam.g_00385	Syab.g_00460
OG0000943	Syam.g_00386	Syab.g_00461
OG0000944	Syam.g_00388	Syab.g_00463
OG0000945	Syam.g_00390	Syab.g_00466
OG0000946	Syam.g_00395	Syab.g_00473
OG0000947	Syam.g_00398	Syab.g_00476
OG0000948	Syam.g_00399	Syab.g_00477
OG0000949	Syam.g_00159	Syab.g_00212
OG0000950	Syam.g_00150	Syab.g_00204
OG0000951	Syam.g_00145	Syab.g_00199
OG0000952	Syam.g_00140	Syab.g_00191
OG0000953	Syam.g_00136	Syab.g_00134
OG0000954	Syam.g_00131	Syab.g_00129
OG0000955	Syam.g_00130	Syab.g_00128
OG0000956	Syam.g_00128	Syab.g_00126
OG0000957	Syam.g_00117	Syab.g_00115
OG0000958	Syam.g_00116	Syab.g_00114
OG0000959	Syam.g_00112	Syab.g_00110
OG0000960	Syam.g_00111	Syab.g_00109
OG0000961	Syam.g_00108	Syab.g_00100
OG0000962	Syam.g_00106	Syab.g_00098
OG0000963	Syam.g_00101	Syab.g_00093
OG0000964	Syam.g_00100	Syab.g_00092
OG0000965	Syam.g_00099	Syab.g_00091
OG0000966	Syam.g_00074	Syab.g_00082
OG0000967	Syam.g_00069	Syab.g_00078
OG0000968	Syam.g_00077	Syab.g_00075
OG0000969	Syam.g_00072	Syab.g_00073
OG0000970	Syam.g_00071	Syab.g_00072
OG0000971	Syam.g_00066	Syab.g_00070
OG0000972	Syam.g_00065	Syab.g_00069
OG0000973	Syam.g_00064	Syab.g_00068
OG0000974	Syam.g_00063	Syab.g_00067
OG0000975	Syam.g_00062	Syab.g_00066
OG0000976	Syam.g_00061	Syab.g_00065
OG0000977	Syam.g_00059	Syab.g_00063
OG0000978	Syam.g_00058	Syab.g_00062
OG0000979	Syam.g_00055	Syab.g_00059
OG0000980	Syam.g_00052	Syab.g_00056
OG0000981	Syam.g_00049	Syab.g_00053
OG0000982	Syam.g_02314	Syab.g_02756
OG0000983	Syam.g_02315	Syab.g_02757
OG0000984	Syam.g_02316	Syab.g_02758
OG0000985	Syam.g_02318	Syab.g_02762
OG0000986	Syam.g_02320	Syab.g_02764
OG0000987	Syam.g_02322	Syab.g_02768
OG0000988	Syam.g_02327	Syab.g_02774
OG0000989	Syam.g_02334	Syab.g_02792
OG0000990	Syam.g_02346	Syab.g_02811
OG0000991	Syam.g_02348	Syab.g_02818
OG0000992	Syam.g_02351	Syab.g_02821
OG0000993	Syam.g_02352	Syab.g_02822
OG0000994	Syam.g_02354	Syab.g_02826
OG0000995	Syam.g_02359	Syab.g_02835
OG0000996	Syam.g_02405	Syab.g_02866
OG0000997	Syam.g_02416	Syab.g_02875
OG0000998	Syam.g_02418	Syab.g_02877
OG0000999	Syam.g_02419	Syab.g_02878
OG0001000	Syam.g_02422	Syab.g_02881
OG0001001	Syam.g_02427	Syab.g_02888
OG0001002	Syam.g_02433	Syab.g_02900
OG0001003	Syam.g_02434	Syab.g_02902
OG0001004	Syam.g_02435	Syab.g_02903
OG0001005	Syam.g_02436	Syab.g_02905
OG0001006	Syam.g_02444	Syab.g_02912
OG0001007	Syam.g_02446	Syab.g_02914
OG0001008	Syam.g_01866	Syab.g_00584
OG0001009	Syam.g_00032	Syab.g_00033
OG0001010	Syam.g_00033	Syab.g_00034
OG0001011	Syam.g_00034	Syab.g_00035
OG0001012	Syam.g_02310	Syab.g_02752
OG0001013	Syam.g_02296	Syab.g_02716
OG0001014	Syam.g_02292	Syab.g_02712
OG0001015	Syam.g_02291	Syab.g_02711
OG0001016	Syam.g_02067	Syab.g_02439
OG0001017	Syam.g_02073	Syab.g_02445
OG0001018	Syam.g_02075	Syab.g_02447
OG0001019	Syam.g_02093	Syab.g_02469
OG0001020	Syam.g_02098	Syab.g_02477
OG0001021	Syam.g_02102	Syab.g_02481
OG0001022	Syam.g_02106	Syab.g_02485
OG0001023	Syam.g_02107	Syab.g_02486
OG0001024	Syam.g_02111	Syab.g_02490
OG0001025	Syam.g_02118	Syab.g_02497
OG0001026	Syam.g_02130	Syab.g_02510
OG0001027	Syam.g_02135	Syab.g_02515
OG0001028	Syam.g_02137	Syab.g_02517
OG0001029	Syam.g_02139	Syab.g_02519
OG0001030	Syam.g_02163	Syab.g_02540
OG0001031	Syam.g_02239	Syab.g_02615
OG0001032	Syam.g_02241	Syab.g_02617
OG0001033	Syam.g_02265	Syab.g_02675
OG0001034	Syam.g_00508	Syab.g_02370
OG0001035	Syam.g_00265	Syab.g_00335
OG0001036	Syam.g_00261	Syab.g_00327
OG0001037	Syam.g_00259	Syab.g_00325
OG0001038	Syam.g_00232	Syab.g_00297
OG0001039	Syam.g_00229	Syab.g_00294
OG0001040	Syam.g_00226	Syab.g_00291
OG0001041	Syam.g_00221	Syab.g_00286
OG0001042	Syam.g_00196	Syab.g_00254
OG0001043	Syam.g_00192	Syab.g_00250
OG0001044	Syam.g_00456	Syab.g_00522
OG0001045	Syam.g_00469	Syab.g_00534
OG0001046	Syam.g_01151	Syab.g_01352
OG0001047	Syam.g_01864	Syab.g_00586
OG0001048	Syam.g_01863	Syab.g_00587
OG0001049	Syam.g_01855	Syab.g_00590
OG0001050	Syam.g_01854	Syab.g_00591
OG0001051	Syam.g_01853	Syab.g_00592
OG0001052	Syam.g_01672	Syab.g_00693
OG0001053	Syam.g_00586	Syab.g_02099
OG0001054	Syam.g_00603	Syab.g_02118
OG0001055	Syam.g_00624	Syab.g_02139
OG0001056	Syam.g_00656	Syab.g_02036
OG0001057	Syam.g_00664	Syab.g_00882
OG0001058	Syam.g_00677	Syab.g_02014
OG0001059	Syam.g_00681	Syab.g_02010
OG0001060	Syam.g_00688	Syab.g_02003
OG0001061	Syam.g_01744	Syab.g_01985
OG0001062	Syam.g_01742	Syab.g_01983
OG0001063	Syam.g_01737	Syab.g_01979
OG0001064	Syam.g_01736	Syab.g_01978
OG0001065	Syam.g_01735	Syab.g_01976
OG0001066	Syam.g_01734	Syab.g_01975
OG0001067	Syam.g_01733	Syab.g_01974
OG0001068	Syam.g_01732	Syab.g_01973
OG0001069	Syam.g_01731	Syab.g_01972
OG0001070	Syam.g_01728	Syab.g_01968
OG0001071	Syam.g_01727	Syab.g_01967
OG0001072	Syam.g_01723	Syab.g_01962
OG0001073	Syam.g_01709	Syab.g_01947
OG0001074	Syam.g_01504	Syab.g_01815
OG0001075	Syam.g_01502	Syab.g_01919
OG0001076	Syam.g_01491	Syab.g_01897
OG0001077	Syam.g_01480	Syab.g_01887
OG0001079	Syam.g_01454	Syab.g_01856
OG0001080	Syam.g_01034	Syab.g_01756
OG0001081	Syam.g_01386	Syab.g_01530
OG0001082	Syam.g_01385	Syab.g_01531
OG0001083	Syam.g_01377	Syab.g_01540
OG0001084	Syam.g_01376	Syab.g_01543
OG0001085	Syam.g_01366	Syab.g_01563
OG0001086	Syam.g_01364	Syab.g_01565
OG0001087	Syam.g_00813	Syab.g_01167
OG0001088	Syam.g_00809	Syab.g_01170
OG0001089	Syam.g_00785	Syab.g_01198
OG0001090	Syam.g_01246	Syab.g_01267
OG0001091	Syam.g_01244	Syab.g_01270
OG0001092	Syam.g_01242	Syab.g_01272
OG0001093	Syam.g_01236	Syab.g_01664
OG0001094	Syam.g_01296	Syab.g_01567
OG0001095	Syam.g_01276	Syab.g_01287
OG0001096	Syam.g_01260	Syab.g_01693
OG0001097	Syam.g_00727	Syab.g_01718
OG0001098	Syam.g_01037	Syab.g_01497
OG0001099	Syam.g_02138	Syab.g_02518
OG0001100	Syam.g_01356	Syab.g_01640
OG0001101	Syam.g_01355	Syab.g_01639
OG0001103	Syam.g_01350	Syab.g_01634
OG0001104	Syam.g_01311	Syab.g_01590
OG0001105	Syam.g_01307	Syab.g_01585
OG0001106	Syam.g_01110	Syab.g_01397
OG0001107	Syam.g_01122	Syab.g_01385
OG0001108	Syam.g_01132	Syab.g_01377
OG0001109	Syam.g_01134	Syab.g_01368
OG0001110	Syam.g_01136	Syab.g_01366
OG0001111	Syam.g_01138	Syab.g_01364
OG0001112	Syam.g_01140	Syab.g_01362
OG0001113	Syam.g_01141	Syab.g_01593
OG0001114	Syam.g_01142	Syab.g_01361
OG0001115	Syam.g_01146	Syab.g_01357
OG0001116	Syam.g_01148	Syab.g_01355
OG0001117	Syam.g_01149	Syab.g_01354
OG0001118	Syam.g_01150	Syab.g_01353
OG0001119	Syam.g_01152	Syab.g_01351
OG0001120	Syam.g_01156	Syab.g_01347
OG0001121	Syam.g_00970	Syab.g_02159
OG0001122	Syam.g_01184	Syab.g_01320
OG0001123	Syam.g_01191	Syab.g_01312
OG0001124	Syam.g_01194	Syab.g_01310
OG0001125	Syam.g_01196	Syab.g_01308
OG0001126	Syam.g_00757	Syab.g_01231
OG0001127	Syam.g_00758	Syab.g_01230
OG0001128	Syam.g_00764	Syab.g_01227
OG0001129	Syam.g_00766	Syab.g_01225
OG0001130	Syam.g_00767	Syab.g_01224
OG0001131	Syam.g_01337	Syab.g_01609
OG0001132	Syam.g_01020	Syab.g_01790
OG0001134	Syam.g_00915	Syab.g_01748
OG0001135	Syam.g_00917	Syab.g_01747
OG0001136	Syam.g_01797	Syab.g_00966
OG0001137	Syam.g_01780	Syab.g_00990
OG0001138	Syam.g_00898	Syab.g_01023
OG0001139	Syam.g_00896	Syab.g_01025
OG0001140	Syam.g_00895	Syab.g_00642, Syab.g_01026
OG0001141	Syam.g_00894	Syab.g_01027
OG0001142	Syam.g_00892	Syab.g_01028
OG0001143	Syam.g_00883	Syab.g_01037
OG0001144	Syam.g_00873	Syab.g_01052
OG0001145	Syam.g_01817	Syab.g_00928
OG0001146	Syam.g_01836	Syab.g_00907
OG0001147	Syam.g_01665	Syab.g_00716
OG0001148	Syam.g_00573	Syab.g_02085
OG0001149	Syam.g_00572	Syab.g_02084
OG0001150	Syam.g_00571	Syab.g_02083
OG0001151	Syam.g_00558	Syab.g_02070
OG0001152	Syam.g_00557	Syab.g_02069
OG0001153	Syam.g_01652	Syab.g_00731
OG0001154	Syam.g_01654	Syab.g_00730
OG0001155	Syam.g_01925	Syab.g_02171
OG0001156	Syam.g_01928	Syab.g_02174
OG0001157	Syam.g_01929	Syab.g_02175
OG0001158	Syam.g_01930	Syab.g_02176
OG0001159	Syam.g_01931	Syab.g_02177
OG0001160	Syam.g_01969	Syab.g_02231
OG0001161	Syam.g_02338	Syab.g_02797
OG0001162	Syam.g_01257	Syab.g_00893
OG0001163	Syam.g_01977	Syab.g_02241
