Orthogroup	Syam	Syaj
OG0000556	Syam.g_00670	Syaj.g_00167
OG0000557	Syam.g_00672	Syaj.g_00178
OG0000558	Syam.g_00675	Syaj.g_00181
OG0000559	Syam.g_00679	Syaj.g_00185
OG0000560	Syam.g_00682	Syaj.g_00188
OG0000561	Syam.g_00683	Syaj.g_00189
OG0000562	Syam.g_00684	Syaj.g_00190
OG0000563	Syam.g_00685	Syaj.g_00191
OG0000564	Syam.g_00686	Syaj.g_00192
OG0000565	Syam.g_00690	Syaj.g_00195
OG0000566	Syam.g_00694	Syaj.g_00199
OG0000567	Syam.g_00698	Syaj.g_00203
OG0000568	Syam.g_01751	Syaj.g_00207
OG0000569	Syam.g_01750	Syaj.g_00208
OG0000570	Syam.g_01749	Syaj.g_00209
OG0000571	Syam.g_01745	Syaj.g_00213
OG0000572	Syam.g_01729	Syaj.g_00230
OG0000573	Syam.g_01721	Syaj.g_00238
OG0000574	Syam.g_01720	Syaj.g_00242
OG0000575	Syam.g_01716	Syaj.g_00247
OG0000576	Syam.g_01714	Syaj.g_00249
OG0000577	Syam.g_01713	Syaj.g_00250
OG0000578	Syam.g_01712	Syaj.g_00251
OG0000579	Syam.g_01711	Syaj.g_00252
OG0000580	Syam.g_01710	Syaj.g_00253
OG0000581	Syam.g_01704	Syaj.g_00261
OG0000582	Syam.g_01513	Syaj.g_01338
OG0000583	Syam.g_01512	Syaj.g_01337
OG0000584	Syam.g_01511	Syaj.g_01336
OG0000585	Syam.g_01509	Syaj.g_01334
OG0000586	Syam.g_01508	Syaj.g_01333
OG0000587	Syam.g_01506	Syaj.g_01331
OG0000588	Syam.g_01498	Syaj.g_01313
OG0000589	Syam.g_01494	Syaj.g_01308
OG0000590	Syam.g_01493	Syaj.g_01307
OG0000591	Syam.g_01486	Syaj.g_01299
OG0000592	Syam.g_01485	Syaj.g_01298
OG0000593	Syam.g_01471	Syaj.g_01287
OG0000594	Syam.g_01470	Syaj.g_01286
OG0000595	Syam.g_01469	Syaj.g_01285
OG0000596	Syam.g_01465	Syaj.g_01280
OG0000597	Syam.g_01462	Syaj.g_01277
OG0000598	Syam.g_01461	Syaj.g_01276
OG0000599	Syam.g_01458	Syaj.g_01273
OG0000600	Syam.g_01457	Syaj.g_01272
OG0000601	Syam.g_01456	Syaj.g_01271
OG0000602	Syam.g_01451	Syaj.g_01266
OG0000603	Syam.g_01450	Syaj.g_01265
OG0000604	Syam.g_01447	Syaj.g_01262
OG0000605	Syam.g_01031	Syaj.g_01153
OG0000606	Syam.g_01387	Syaj.g_00698
OG0000607	Syam.g_01384	Syaj.g_00702
OG0000608	Syam.g_01383	Syaj.g_00703
OG0000609	Syam.g_01380	Syaj.g_00705
OG0000610	Syam.g_01373	Syaj.g_00714
OG0000611	Syam.g_01370	Syaj.g_00717
OG0000612	Syam.g_01369	Syaj.g_00718
OG0000613	Syam.g_00170	Syaj.g_02500
OG0000614	Syam.g_00801	Syaj.g_00480
OG0000615	Syam.g_01332	Syaj.g_01065
OG0000616	Syam.g_02430	Syaj.g_02245
OG0000617	Syam.g_01240	Syaj.g_00952
OG0000618	Syam.g_01239	Syaj.g_00951
OG0000619	Syam.g_01238	Syaj.g_00950
OG0000620	Syam.g_01233	Syaj.g_00945
OG0000621	Syam.g_01232	Syaj.g_00944
OG0000622	Syam.g_01231	Syaj.g_00943
OG0000623	Syam.g_01230	Syaj.g_00942
OG0000624	Syam.g_01228	Syaj.g_00940
OG0000625	Syam.g_01227	Syaj.g_00939
OG0000626	Syam.g_01226	Syaj.g_00938
OG0000627	Syam.g_01065	Syaj.g_00765
OG0000628	Syam.g_01067	Syaj.g_00766
OG0000629	Syam.g_01070	Syaj.g_00769
OG0000630	Syam.g_01074	Syaj.g_00773
OG0000631	Syam.g_01084	Syaj.g_00786
OG0000632	Syam.g_01085	Syaj.g_00787
OG0000633	Syam.g_01086	Syaj.g_00789
OG0000634	Syam.g_01294	Syaj.g_01030
OG0000635	Syam.g_01293	Syaj.g_01029
OG0000636	Syam.g_01291	Syaj.g_01024
OG0000637	Syam.g_01289	Syaj.g_01022
OG0000638	Syam.g_01288	Syaj.g_01021
OG0000639	Syam.g_01287	Syaj.g_01020
OG0000640	Syam.g_01286	Syaj.g_01019
OG0000641	Syam.g_01282	Syaj.g_01015
OG0000642	Syam.g_01281	Syaj.g_01014
OG0000643	Syam.g_01280	Syaj.g_01012
OG0000644	Syam.g_01279	Syaj.g_01011
OG0000645	Syam.g_01277	Syaj.g_01009
OG0000646	Syam.g_01274	Syaj.g_01006
OG0000647	Syam.g_01272	Syaj.g_01004
OG0000648	Syam.g_01269	Syaj.g_01001
OG0000649	Syam.g_01268	Syaj.g_01000
OG0000650	Syam.g_01267	Syaj.g_00999
OG0000651	Syam.g_01266	Syaj.g_00998
OG0000652	Syam.g_01265	Syaj.g_00997
OG0000653	Syam.g_01263	Syaj.g_00991
OG0000654	Syam.g_01262	Syaj.g_00990
OG0000655	Syam.g_01261	Syaj.g_00989
OG0000656	Syam.g_01258	Syaj.g_00986
OG0000657	Syam.g_00739	Syaj.g_00382
OG0000658	Syam.g_00735	Syaj.g_00379
OG0000659	Syam.g_00734	Syaj.g_00378
OG0000660	Syam.g_00730	Syaj.g_00374
OG0000661	Syam.g_00728	Syaj.g_00372
OG0000662	Syam.g_00726	Syaj.g_00370
OG0000663	Syam.g_00723	Syaj.g_00367
OG0000664	Syam.g_00722	Syaj.g_00358
OG0000665	Syam.g_02027	Syaj.g_01243
OG0000666	Syam.g_01030	Syaj.g_01154
OG0000667	Syam.g_00937	Syaj.g_02661
OG0000668	Syam.g_01185	Syaj.g_00816
OG0000669	Syam.g_01358	Syaj.g_00730
OG0000670	Syam.g_00528	Syaj.g_00733
OG0000671	Syam.g_01354	Syaj.g_00735
OG0000672	Syam.g_01351	Syaj.g_00739
OG0000673	Syam.g_01348	Syaj.g_00742
OG0000674	Syam.g_01346	Syaj.g_00744
OG0000675	Syam.g_01345	Syaj.g_00757
OG0000676	Syam.g_01343	Syaj.g_00759
OG0000677	Syam.g_01342	Syaj.g_00760
OG0000678	Syam.g_01339	Syaj.g_01075
OG0000679	Syam.g_01323	Syaj.g_01061
OG0000680	Syam.g_01322	Syaj.g_01060
OG0000681	Syam.g_01319	Syaj.g_01057
OG0000682	Syam.g_01318	Syaj.g_01056
OG0000683	Syam.g_01317	Syaj.g_01055
OG0000684	Syam.g_01312	Syaj.g_01051
OG0000685	Syam.g_01310	Syaj.g_01049
OG0000686	Syam.g_01309	Syaj.g_01048
OG0000687	Syam.g_01308	Syaj.g_01047
OG0000688	Syam.g_01304	Syaj.g_01041
OG0000689	Syam.g_01302	Syaj.g_01039
OG0000690	Syam.g_01301	Syaj.g_01038
OG0000691	Syam.g_01300	Syaj.g_01037
OG0000692	Syam.g_01299	Syaj.g_01036
OG0000693	Syam.g_01298	Syaj.g_01034
OG0000694	Syam.g_01297	Syaj.g_01033
OG0000695	Syam.g_01088	Syaj.g_00791
OG0000696	Syam.g_01089	Syaj.g_00792
OG0000697	Syam.g_01091	Syaj.g_00932
OG0000698	Syam.g_01094	Syaj.g_00929
OG0000699	Syam.g_01096	Syaj.g_00928
OG0000700	Syam.g_01097	Syaj.g_00927
OG0000701	Syam.g_01098	Syaj.g_00926
OG0000702	Syam.g_01106	Syaj.g_00916
OG0000703	Syam.g_01107	Syaj.g_00915
OG0000704	Syam.g_01109	Syaj.g_00913
OG0000705	Syam.g_01116	Syaj.g_00906
OG0000706	Syam.g_01117	Syaj.g_00905
OG0000707	Syam.g_01118	Syaj.g_00904
OG0000708	Syam.g_01121	Syaj.g_00901
OG0000709	Syam.g_01131	Syaj.g_00872
OG0000710	Syam.g_01135	Syaj.g_00867
OG0000711	Syam.g_01165	Syaj.g_00839
OG0000712	Syam.g_01167	Syaj.g_00837
OG0000713	Syam.g_01168	Syaj.g_00836
OG0000714	Syam.g_01170	Syaj.g_00834
OG0000715	Syam.g_01172	Syaj.g_00832
OG0000716	Syam.g_01176	Syaj.g_00825
OG0000717	Syam.g_01177	Syaj.g_00824
OG0000718	Syam.g_01181	Syaj.g_00820
OG0000719	Syam.g_01183	Syaj.g_00818
OG0000720	Syam.g_01197	Syaj.g_00805
OG0000721	Syam.g_01199	Syaj.g_00803
OG0000722	Syam.g_01200	Syaj.g_00802
OG0000723	Syam.g_01224	Syaj.g_00934
OG0000724	Syam.g_00768	Syaj.g_00421
OG0000725	Syam.g_00777	Syaj.g_00430
OG0000726	Syam.g_00778	Syaj.g_00431
OG0000727	Syam.g_00779	Syaj.g_00432
OG0000728	Syam.g_00781	Syaj.g_00434
OG0000729	Syam.g_00105	Syaj.g_02397
OG0000730	Syam.g_00454	Syaj.g_02802
OG0000731	Syam.g_00466	Syaj.g_02814
OG0000732	Syam.g_00051	Syaj.g_02315
OG0000733	Syam.g_02339	Syaj.g_02151
OG0000734	Syam.g_02128	Syaj.g_01895
OG0000735	Syam.g_01810	Syaj.g_00286
OG0000736	Syam.g_01809	Syaj.g_00287
OG0000737	Syam.g_01808	Syaj.g_00288
OG0000738	Syam.g_01803	Syaj.g_00293
OG0000739	Syam.g_01802	Syaj.g_00295
OG0000740	Syam.g_01801	Syaj.g_00296
OG0000741	Syam.g_01798	Syaj.g_00299
OG0000742	Syam.g_01796	Syaj.g_00301
OG0000743	Syam.g_01794	Syaj.g_00303
OG0000744	Syam.g_01793	Syaj.g_00304
OG0000745	Syam.g_01791	Syaj.g_00306
OG0000746	Syam.g_01789	Syaj.g_00308
OG0000747	Syam.g_01788	Syaj.g_00309
OG0000748	Syam.g_01779	Syaj.g_00319
OG0000749	Syam.g_01776	Syaj.g_00322
OG0000750	Syam.g_01775	Syaj.g_00323
OG0000751	Syam.g_01770	Syaj.g_00331
OG0000752	Syam.g_01768	Syaj.g_00333
OG0000753	Syam.g_01765	Syaj.g_00336
OG0000754	Syam.g_00910	Syaj.g_00643
OG0000755	Syam.g_00900	Syaj.g_00631
OG0000756	Syam.g_00899	Syaj.g_00625
OG0000757	Syam.g_00891	Syaj.g_00614
OG0000758	Syam.g_00890	Syaj.g_00613
OG0000759	Syam.g_00889	Syaj.g_00612
OG0000760	Syam.g_00888	Syaj.g_00611
OG0000761	Syam.g_00886	Syaj.g_00609
OG0000762	Syam.g_00884	Syaj.g_00603
OG0000763	Syam.g_00882	Syaj.g_00597
OG0000764	Syam.g_00881	Syaj.g_00596
OG0000765	Syam.g_00864	Syaj.g_00577
OG0000766	Syam.g_00863	Syaj.g_00576
OG0000767	Syam.g_00861	Syaj.g_00574
OG0000768	Syam.g_00860	Syaj.g_00573
OG0000769	Syam.g_00858	Syaj.g_00571
OG0000770	Syam.g_00855	Syaj.g_00567
OG0000771	Syam.g_00762	Syaj.g_00415
OG0000772	Syam.g_01005	Syaj.g_01208
OG0000773	Syam.g_01816	Syaj.g_00280
OG0000774	Syam.g_01820	Syaj.g_01502
OG0000775	Syam.g_01823	Syaj.g_01504
OG0000776	Syam.g_01824	Syaj.g_01505
OG0000777	Syam.g_01825	Syaj.g_01506
OG0000778	Syam.g_01826	Syaj.g_01507
OG0000779	Syam.g_01832	Syaj.g_01513
OG0000780	Syam.g_01835	Syaj.g_01517
OG0000781	Syam.g_01839	Syaj.g_01521
OG0000782	Syam.g_01840	Syaj.g_01522
OG0000783	Syam.g_01841	Syaj.g_01524
OG0000784	Syam.g_01842	Syaj.g_01525
OG0000785	Syam.g_01844	Syaj.g_01526
OG0000786	Syam.g_01700	Syaj.g_00265
OG0000787	Syam.g_01701	Syaj.g_00264
OG0000788	Syam.g_01455	Syaj.g_01270
OG0000789	Syam.g_01044	Syaj.g_01121
OG0000790	Syam.g_00570	Syaj.g_00054
OG0000791	Syam.g_00568	Syaj.g_00053
OG0000792	Syam.g_00567	Syaj.g_00052
OG0000793	Syam.g_00562	Syaj.g_00047
OG0000794	Syam.g_00561	Syaj.g_00046
OG0000795	Syam.g_00560	Syaj.g_00045
OG0000796	Syam.g_00556	Syaj.g_00039
OG0000797	Syam.g_00555	Syaj.g_00038
OG0000798	Syam.g_00233	Syaj.g_02568
OG0000799	Syam.g_01585	Syaj.g_01352
OG0000800	Syam.g_01588	Syaj.g_01354
OG0000801	Syam.g_01589	Syaj.g_01355
OG0000802	Syam.g_01592	Syaj.g_01359
OG0000803	Syam.g_01597	Syaj.g_01363
OG0000804	Syam.g_01600	Syaj.g_01366
OG0000805	Syam.g_01602	Syaj.g_01369
OG0000806	Syam.g_01604	Syaj.g_01370
OG0000807	Syam.g_01606	Syaj.g_01372
OG0000808	Syam.g_01607	Syaj.g_01373
OG0000809	Syam.g_01610	Syaj.g_01376
OG0000810	Syam.g_01611	Syaj.g_01377
OG0000811	Syam.g_01616	Syaj.g_01385
OG0000812	Syam.g_01618	Syaj.g_01387
OG0000813	Syam.g_01619	Syaj.g_01388
OG0000814	Syam.g_01621	Syaj.g_01390
OG0000815	Syam.g_01622	Syaj.g_01391
OG0000816	Syam.g_01624	Syaj.g_01392
OG0000817	Syam.g_01625	Syaj.g_01393
OG0000818	Syam.g_01631	Syaj.g_01399
OG0000819	Syam.g_01632	Syaj.g_01400
OG0000820	Syam.g_01633	Syaj.g_01401
OG0000821	Syam.g_01639	Syaj.g_01412
OG0000822	Syam.g_01641	Syaj.g_01414
OG0000823	Syam.g_01642	Syaj.g_01415
OG0000824	Syam.g_01648	Syaj.g_01421
OG0000825	Syam.g_01649	Syaj.g_01422
OG0000826	Syam.g_01650	Syaj.g_01423
OG0000827	Syam.g_01651	Syaj.g_01424
OG0000828	Syam.g_01655	Syaj.g_01427
OG0000829	Syam.g_01656	Syaj.g_01428
OG0000830	Syam.g_01657	Syaj.g_01429
OG0000831	Syam.g_01659	Syaj.g_01431
OG0000832	Syam.g_01923	Syaj.g_01635
OG0000833	Syam.g_01932	Syaj.g_01647
OG0000834	Syam.g_01933	Syaj.g_01649
OG0000835	Syam.g_01934	Syaj.g_01650
OG0000836	Syam.g_01937	Syaj.g_01654
OG0000837	Syam.g_01938	Syaj.g_01661
OG0000838	Syam.g_01946	Syaj.g_01665
OG0000839	Syam.g_01947	Syaj.g_01666
OG0000840	Syam.g_01948	Syaj.g_01667
OG0000841	Syam.g_01949	Syaj.g_01668
OG0000842	Syam.g_01950	Syaj.g_01669
OG0000843	Syam.g_01951	Syaj.g_01670
OG0000844	Syam.g_01953	Syaj.g_01680
OG0000845	Syam.g_01954	Syaj.g_01681
OG0000846	Syam.g_01955	Syaj.g_01682
OG0000847	Syam.g_01956	Syaj.g_01683
OG0000848	Syam.g_01958	Syaj.g_01685
OG0000849	Syam.g_01959	Syaj.g_01686
OG0000850	Syam.g_01961	Syaj.g_01689
OG0000851	Syam.g_01966	Syaj.g_01694
OG0000852	Syam.g_01967	Syaj.g_01695
OG0000853	Syam.g_01971	Syaj.g_01699
OG0000854	Syam.g_01973	Syaj.g_01701
OG0000855	Syam.g_01974	Syaj.g_01702
OG0000856	Syam.g_01483	Syaj.g_01296
OG0000857	Syam.g_01273	Syaj.g_01005
OG0000858	Syam.g_01980	Syaj.g_01708
OG0000859	Syam.g_01981	Syaj.g_01709
OG0000860	Syam.g_01992	Syaj.g_01723
OG0000861	Syam.g_01993	Syaj.g_01724
OG0000862	Syam.g_01994	Syaj.g_01725
OG0000863	Syam.g_01996	Syaj.g_01728
OG0000864	Syam.g_01997	Syaj.g_01729
OG0000865	Syam.g_01998	Syaj.g_01730
OG0000866	Syam.g_01999	Syaj.g_01731
OG0000867	Syam.g_02000	Syaj.g_01732
OG0000868	Syam.g_02003	Syaj.g_01734
OG0000869	Syam.g_02007	Syaj.g_01742
OG0000870	Syam.g_02012	Syaj.g_01747
OG0000871	Syam.g_02013	Syaj.g_01748
OG0000872	Syam.g_02021	Syaj.g_01756
OG0000873	Syam.g_02024	Syaj.g_01759
OG0000874	Syam.g_02019	Syaj.g_01754
OG0000875	Syam.g_02026	Syaj.g_01762
OG0000876	Syam.g_01877	Syaj.g_02084
OG0000877	Syam.g_01882	Syaj.g_01586
OG0000878	Syam.g_01883	Syaj.g_01587
OG0000879	Syam.g_01884	Syaj.g_01588
OG0000880	Syam.g_01885	Syaj.g_01589
OG0000881	Syam.g_01891	Syaj.g_01595
OG0000882	Syam.g_01896	Syaj.g_01599
OG0000883	Syam.g_01898	Syaj.g_01601
OG0000884	Syam.g_01900	Syaj.g_01603
OG0000885	Syam.g_01901	Syaj.g_01604
OG0000886	Syam.g_01902	Syaj.g_01605
OG0000887	Syam.g_01903	Syaj.g_01606
OG0000888	Syam.g_01905	Syaj.g_01608
OG0000889	Syam.g_01907	Syaj.g_01610
OG0000890	Syam.g_01910	Syaj.g_01615
OG0000891	Syam.g_01911	Syaj.g_01616
OG0000892	Syam.g_01913	Syaj.g_01620
OG0000893	Syam.g_00287	Syaj.g_02636
OG0000894	Syam.g_00290	Syaj.g_02639
OG0000895	Syam.g_00294	Syaj.g_02643
OG0000896	Syam.g_00295	Syaj.g_02644
OG0000897	Syam.g_00297	Syaj.g_02646
OG0000898	Syam.g_00298	Syaj.g_02647
OG0000899	Syam.g_00299	Syaj.g_02648
OG0000900	Syam.g_00300	Syaj.g_02649
OG0000901	Syam.g_00305	Syaj.g_02654
OG0000902	Syam.g_00307	Syaj.g_02656
OG0000903	Syam.g_00322	Syaj.g_02689
OG0000904	Syam.g_00317	Syaj.g_02684
OG0000905	Syam.g_00312	Syaj.g_02678
OG0000906	Syam.g_00309	Syaj.g_02676
OG0000907	Syam.g_00324	Syaj.g_02692
OG0000908	Syam.g_00327	Syaj.g_02695
OG0000909	Syam.g_00328	Syaj.g_02696
OG0000910	Syam.g_00329	Syaj.g_02697
OG0000911	Syam.g_00331	Syaj.g_02699
OG0000912	Syam.g_00332	Syaj.g_02700
OG0000913	Syam.g_00333	Syaj.g_02701
OG0000914	Syam.g_00334	Syaj.g_02702
OG0000915	Syam.g_00336	Syaj.g_02704
OG0000916	Syam.g_00337	Syaj.g_02705
OG0000917	Syam.g_00338	Syaj.g_02706
OG0000918	Syam.g_00339	Syaj.g_02707
OG0000919	Syam.g_00340	Syaj.g_02708
OG0000920	Syam.g_00341	Syaj.g_02709
OG0000921	Syam.g_00342	Syaj.g_02710
OG0000922	Syam.g_00343	Syaj.g_02711
OG0000923	Syam.g_00347	Syaj.g_02715
OG0000924	Syam.g_00348	Syaj.g_02716
OG0000925	Syam.g_00349	Syaj.g_02717
OG0000926	Syam.g_00350	Syaj.g_02718
OG0000927	Syam.g_00352	Syaj.g_02720
OG0000928	Syam.g_00353	Syaj.g_02721
OG0000929	Syam.g_00354	Syaj.g_02722
OG0000930	Syam.g_00355	Syaj.g_02723
OG0000931	Syam.g_00356	Syaj.g_02724
OG0000932	Syam.g_00357	Syaj.g_02725
OG0000933	Syam.g_00363	Syaj.g_02731
OG0000934	Syam.g_00365	Syaj.g_02733
OG0000935	Syam.g_00366	Syaj.g_02734
OG0000936	Syam.g_00368	Syaj.g_02735
OG0000937	Syam.g_00369	Syaj.g_02736
OG0000938	Syam.g_00373	Syaj.g_02739
OG0000939	Syam.g_00374	Syaj.g_02740
OG0000940	Syam.g_00381	Syaj.g_02747
OG0000941	Syam.g_00383	Syaj.g_02749
OG0000942	Syam.g_00385	Syaj.g_02751
OG0000943	Syam.g_00386	Syaj.g_02752
OG0000944	Syam.g_00388	Syaj.g_02754
OG0000945	Syam.g_00390	Syaj.g_02756
OG0000946	Syam.g_00395	Syaj.g_02761
OG0000947	Syam.g_00398	Syaj.g_02764
OG0000948	Syam.g_00399	Syaj.g_02765
OG0000949	Syam.g_00159	Syaj.g_02474
OG0000950	Syam.g_00150	Syaj.g_02459
OG0000951	Syam.g_00145	Syaj.g_02452
OG0000952	Syam.g_00140	Syaj.g_02446
OG0000953	Syam.g_00136	Syaj.g_02442
OG0000954	Syam.g_00131	Syaj.g_02435
OG0000955	Syam.g_00130	Syaj.g_02434
OG0000956	Syam.g_00128	Syaj.g_02432
OG0000957	Syam.g_00117	Syaj.g_02419
OG0000958	Syam.g_00116	Syaj.g_02418
OG0000959	Syam.g_00112	Syaj.g_02413
OG0000960	Syam.g_00111	Syaj.g_02412
OG0000961	Syam.g_00108	Syaj.g_02402
OG0000962	Syam.g_00106	Syaj.g_02398
OG0000963	Syam.g_00101	Syaj.g_02393
OG0000964	Syam.g_00100	Syaj.g_02392
OG0000965	Syam.g_00099	Syaj.g_02391
OG0000966	Syam.g_00074	Syaj.g_02370
OG0000967	Syam.g_00069	Syaj.g_02334
OG0000968	Syam.g_00077	Syaj.g_02363
OG0000969	Syam.g_00072	Syaj.g_02338
OG0000970	Syam.g_00071	Syaj.g_02337
OG0000971	Syam.g_00066	Syaj.g_02331
OG0000972	Syam.g_00065	Syaj.g_02330
OG0000973	Syam.g_00064	Syaj.g_02329
OG0000974	Syam.g_00063	Syaj.g_02328
OG0000975	Syam.g_00062	Syaj.g_02327
OG0000976	Syam.g_00061	Syaj.g_02326
OG0000977	Syam.g_00059	Syaj.g_02324
OG0000978	Syam.g_00058	Syaj.g_02322
OG0000979	Syam.g_00055	Syaj.g_02319
OG0000980	Syam.g_00052	Syaj.g_02316
OG0000981	Syam.g_00049	Syaj.g_02313
OG0000982	Syam.g_02314	Syaj.g_02112
OG0000983	Syam.g_02315	Syaj.g_02113
OG0000984	Syam.g_02316	Syaj.g_02114
OG0000985	Syam.g_02318	Syaj.g_02116
OG0000986	Syam.g_02320	Syaj.g_02123
OG0000987	Syam.g_02322	Syaj.g_02125
OG0000988	Syam.g_02327	Syaj.g_02131
OG0000989	Syam.g_02334	Syaj.g_02142
OG0000990	Syam.g_02346	Syaj.g_02165
OG0000991	Syam.g_02348	Syaj.g_02168
OG0000992	Syam.g_02351	Syaj.g_02171
OG0000993	Syam.g_02352	Syaj.g_02173
OG0000994	Syam.g_02354	Syaj.g_02177
OG0000995	Syam.g_02359	Syaj.g_02182
OG0000996	Syam.g_02405	Syaj.g_02221
OG0000997	Syam.g_02416	Syaj.g_02228
OG0000998	Syam.g_02418	Syaj.g_02230
OG0000999	Syam.g_02419	Syaj.g_02231
OG0001000	Syam.g_02422	Syaj.g_02236
OG0001001	Syam.g_02427	Syaj.g_02241
OG0001002	Syam.g_02433	Syaj.g_02248
OG0001003	Syam.g_02434	Syaj.g_02250
OG0001004	Syam.g_02435	Syaj.g_02251
OG0001005	Syam.g_02436	Syaj.g_02252
OG0001006	Syam.g_02444	Syaj.g_02260
OG0001007	Syam.g_02446	Syaj.g_02262
OG0001008	Syam.g_01866	Syaj.g_01554
OG0001009	Syam.g_00032	Syaj.g_02294
OG0001010	Syam.g_00033	Syaj.g_02295
OG0001011	Syam.g_00034	Syaj.g_02296
OG0001012	Syam.g_02310	Syaj.g_02108
OG0001014	Syam.g_02292	Syaj.g_02083
OG0001015	Syam.g_02291	Syaj.g_02082
OG0001016	Syam.g_02067	Syaj.g_01824
OG0001017	Syam.g_02073	Syaj.g_01830
OG0001018	Syam.g_02075	Syaj.g_01832
OG0001019	Syam.g_02093	Syaj.g_01849
OG0001020	Syam.g_02098	Syaj.g_01862
OG0001021	Syam.g_02102	Syaj.g_01867
OG0001022	Syam.g_02106	Syaj.g_01872
OG0001023	Syam.g_02107	Syaj.g_01873
OG0001024	Syam.g_02111	Syaj.g_01877
OG0001025	Syam.g_02118	Syaj.g_01884
OG0001026	Syam.g_02130	Syaj.g_01897
OG0001027	Syam.g_02135	Syaj.g_01903
OG0001028	Syam.g_02137	Syaj.g_01905
OG0001029	Syam.g_02139	Syaj.g_01907
OG0001030	Syam.g_02163	Syaj.g_01933
OG0001031	Syam.g_02239	Syaj.g_02012
OG0001032	Syam.g_02241	Syaj.g_02015
OG0001033	Syam.g_02265	Syaj.g_02044
OG0001034	Syam.g_00508	Syaj.g_02875
OG0001035	Syam.g_00265	Syaj.g_02603
OG0001036	Syam.g_00261	Syaj.g_02599
OG0001037	Syam.g_00259	Syaj.g_02597
OG0001038	Syam.g_00232	Syaj.g_02567
OG0001039	Syam.g_00229	Syaj.g_02564
OG0001040	Syam.g_00226	Syaj.g_02561
OG0001041	Syam.g_00221	Syaj.g_02556
OG0001042	Syam.g_00196	Syaj.g_02527
OG0001043	Syam.g_00192	Syaj.g_02523
OG0001044	Syam.g_00456	Syaj.g_02804
OG0001045	Syam.g_00469	Syaj.g_02817
OG0001046	Syam.g_01151	Syaj.g_00851
OG0001047	Syam.g_01864	Syaj.g_01552
OG0001048	Syam.g_01863	Syaj.g_01551
OG0001049	Syam.g_01855	Syaj.g_01548
OG0001050	Syam.g_01854	Syaj.g_01547
OG0001051	Syam.g_01853	Syaj.g_01546
OG0001052	Syam.g_01672	Syaj.g_01448
OG0001053	Syam.g_00586	Syaj.g_00075
OG0001054	Syam.g_00603	Syaj.g_00092
OG0001055	Syam.g_00624	Syaj.g_00113
OG0001056	Syam.g_00656	Syaj.g_00149
OG0001057	Syam.g_00664	Syaj.g_00160
OG0001058	Syam.g_00677	Syaj.g_00183
OG0001059	Syam.g_00681	Syaj.g_00187
OG0001060	Syam.g_00688	Syaj.g_00193
OG0001061	Syam.g_01744	Syaj.g_00214
OG0001062	Syam.g_01742	Syaj.g_00216
OG0001063	Syam.g_01737	Syaj.g_00222
OG0001064	Syam.g_01736	Syaj.g_00223
OG0001065	Syam.g_01735	Syaj.g_00224
OG0001066	Syam.g_01734	Syaj.g_00225
OG0001067	Syam.g_01733	Syaj.g_00226
OG0001068	Syam.g_01732	Syaj.g_00227
OG0001069	Syam.g_01731	Syaj.g_00228
OG0001070	Syam.g_01728	Syaj.g_00231
OG0001071	Syam.g_01727	Syaj.g_00232
OG0001072	Syam.g_01723	Syaj.g_00236
OG0001073	Syam.g_01709	Syaj.g_00254
OG0001074	Syam.g_01504	Syaj.g_01327
OG0001075	Syam.g_01502	Syaj.g_01325
OG0001076	Syam.g_01491	Syaj.g_01305
OG0001077	Syam.g_01480	Syaj.g_01294
OG0001078	Syam.g_01467	Syaj.g_01282
OG0001079	Syam.g_01454	Syaj.g_01269
OG0001080	Syam.g_01034	Syaj.g_01135
OG0001081	Syam.g_01386	Syaj.g_00699
OG0001082	Syam.g_01385	Syaj.g_00700
OG0001083	Syam.g_01377	Syaj.g_00709
OG0001084	Syam.g_01376	Syaj.g_00711
OG0001085	Syam.g_01366	Syaj.g_00721
OG0001086	Syam.g_01364	Syaj.g_00723
OG0001087	Syam.g_00813	Syaj.g_00498
OG0001088	Syam.g_00809	Syaj.g_00494
OG0001089	Syam.g_00785	Syaj.g_00439
OG0001090	Syam.g_01246	Syaj.g_00959
OG0001091	Syam.g_01244	Syaj.g_00957
OG0001092	Syam.g_01242	Syaj.g_00954
OG0001093	Syam.g_01236	Syaj.g_00948
OG0001094	Syam.g_01296	Syaj.g_01032
OG0001095	Syam.g_01276	Syaj.g_01008
OG0001096	Syam.g_01260	Syaj.g_00988
OG0001097	Syam.g_00727	Syaj.g_00371
OG0001098	Syam.g_01037	Syaj.g_01132
OG0001099	Syam.g_02138	Syaj.g_01906
OG0001100	Syam.g_01356	Syaj.g_00732
OG0001101	Syam.g_01355	Syaj.g_00734
OG0001103	Syam.g_01350	Syaj.g_00740
OG0001104	Syam.g_01311	Syaj.g_01050
OG0001105	Syam.g_01307	Syaj.g_01046
OG0001106	Syam.g_01110	Syaj.g_00912
OG0001107	Syam.g_01122	Syaj.g_00900
OG0001108	Syam.g_01132	Syaj.g_00870
OG0001109	Syam.g_01134	Syaj.g_00868
OG0001110	Syam.g_01136	Syaj.g_00866
OG0001111	Syam.g_01138	Syaj.g_00864
OG0001112	Syam.g_01140	Syaj.g_00862
OG0001113	Syam.g_01141	Syaj.g_00861
OG0001114	Syam.g_01142	Syaj.g_00860
OG0001115	Syam.g_01146	Syaj.g_00856
OG0001116	Syam.g_01148	Syaj.g_00854
