Orthogroup	Syam	Syaq
OG0000568	Syam.g_01751	Syaq.g_01954
OG0000569	Syam.g_01750	Syaq.g_01955
OG0000570	Syam.g_01749	Syaq.g_01956
OG0000571	Syam.g_01745	Syaq.g_01960
OG0000572	Syam.g_01729	Syaq.g_01977
OG0000573	Syam.g_01721	Syaq.g_01985
OG0000574	Syam.g_01720	Syaq.g_01986
OG0000575	Syam.g_01716	Syaq.g_01991
OG0000576	Syam.g_01714	Syaq.g_01993
OG0000577	Syam.g_01713	Syaq.g_01994
OG0000578	Syam.g_01712	Syaq.g_01995
OG0000579	Syam.g_01711	Syaq.g_01996
OG0000580	Syam.g_01710	Syaq.g_01997
OG0000581	Syam.g_01704	Syaq.g_02003
OG0000582	Syam.g_01513	Syaq.g_02012
OG0000583	Syam.g_01512	Syaq.g_02013
OG0000584	Syam.g_01511	Syaq.g_02014
OG0000585	Syam.g_01509	Syaq.g_02017
OG0000586	Syam.g_01508	Syaq.g_02018
OG0000587	Syam.g_01506	Syaq.g_02020
OG0000588	Syam.g_01498	Syaq.g_02043
OG0000589	Syam.g_01494	Syaq.g_02057
OG0000590	Syam.g_01493	Syaq.g_02058
OG0000591	Syam.g_01486	Syaq.g_02066
OG0000592	Syam.g_01485	Syaq.g_02067
OG0000593	Syam.g_01471	Syaq.g_02078
OG0000594	Syam.g_01470	Syaq.g_02079
OG0000595	Syam.g_01469	Syaq.g_02080
OG0000596	Syam.g_01465	Syaq.g_02085
OG0000597	Syam.g_01462	Syaq.g_02088
OG0000598	Syam.g_01461	Syaq.g_02089
OG0000599	Syam.g_01458	Syaq.g_02096
OG0000600	Syam.g_01457	Syaq.g_02097
OG0000601	Syam.g_01456	Syaq.g_02098
OG0000602	Syam.g_01451	Syaq.g_02104
OG0000603	Syam.g_01450	Syaq.g_02105
OG0000604	Syam.g_01447	Syaq.g_02107
OG0000605	Syam.g_01031	Syaq.g_02151
OG0000606	Syam.g_01387	Syaq.g_02231
OG0000607	Syam.g_01384	Syaq.g_02234
OG0000608	Syam.g_01383	Syaq.g_02235
OG0000609	Syam.g_01380	Syaq.g_02237
OG0000610	Syam.g_01373	Syaq.g_02244
OG0000611	Syam.g_01370	Syaq.g_02247
OG0000612	Syam.g_01369	Syaq.g_02248
OG0000613	Syam.g_00170	Syaq.g_00885
OG0000614	Syam.g_00801	Syaq.g_02588
OG0000615	Syam.g_01332	Syaq.g_02302
OG0000616	Syam.g_02430	Syaq.g_01168
OG0000617	Syam.g_01240	Syaq.g_00031
OG0000618	Syam.g_01239	Syaq.g_00032
OG0000619	Syam.g_01238	Syaq.g_00033
OG0000620	Syam.g_01233	Syaq.g_00038
OG0000621	Syam.g_01232	Syaq.g_00039
OG0000622	Syam.g_01231	Syaq.g_00040
OG0000623	Syam.g_01230	Syaq.g_00041
OG0000624	Syam.g_01228	Syaq.g_00042
OG0000625	Syam.g_01227	Syaq.g_00043
OG0000626	Syam.g_01226	Syaq.g_00044
OG0000627	Syam.g_01065	Syaq.g_02425
OG0000628	Syam.g_01067	Syaq.g_02426
OG0000629	Syam.g_01070	Syaq.g_02429
OG0000630	Syam.g_01074	Syaq.g_02433
OG0000631	Syam.g_01084	Syaq.g_02441
OG0000632	Syam.g_01085	Syaq.g_02442
OG0000633	Syam.g_01086	Syaq.g_02444
OG0000634	Syam.g_01294	Syaq.g_02336
OG0000635	Syam.g_01293	Syaq.g_02337
OG0000636	Syam.g_01291	Syaq.g_02339
OG0000637	Syam.g_01289	Syaq.g_02341
OG0000638	Syam.g_01288	Syaq.g_02342
OG0000639	Syam.g_01287	Syaq.g_02343
OG0000640	Syam.g_01286	Syaq.g_02344
OG0000641	Syam.g_01282	Syaq.g_02348
OG0000642	Syam.g_01281	Syaq.g_02349
OG0000643	Syam.g_01280	Syaq.g_02350
OG0000644	Syam.g_01279	Syaq.g_02351
OG0000645	Syam.g_01277	Syaq.g_02353
OG0000646	Syam.g_01274	Syaq.g_02356
OG0000647	Syam.g_01272	Syaq.g_02358
OG0000648	Syam.g_01269	Syaq.g_02360
OG0000649	Syam.g_01268	Syaq.g_02361
OG0000650	Syam.g_01267	Syaq.g_02362
OG0000651	Syam.g_01266	Syaq.g_02363
OG0000652	Syam.g_01265	Syaq.g_02364
OG0000653	Syam.g_01263	Syaq.g_02367
OG0000654	Syam.g_01262	Syaq.g_02368
OG0000655	Syam.g_01261	Syaq.g_02369
OG0000656	Syam.g_01258	Syaq.g_02372
OG0000657	Syam.g_00739	Syaq.g_02382
OG0000658	Syam.g_00735	Syaq.g_02385
OG0000659	Syam.g_00734	Syaq.g_02386
OG0000660	Syam.g_00730	Syaq.g_02390
OG0000661	Syam.g_00728	Syaq.g_02392
OG0000662	Syam.g_00726	Syaq.g_02394
OG0000663	Syam.g_00723	Syaq.g_02397
OG0000664	Syam.g_00722	Syaq.g_02400
OG0000665	Syam.g_02027	Syaq.g_02124
OG0000666	Syam.g_01030	Syaq.g_02117
OG0000667	Syam.g_00937	Syaq.g_02222
OG0000668	Syam.g_01185	Syaq.g_00068
OG0000669	Syam.g_01358	Syaq.g_02260
OG0000670	Syam.g_00528	Syaq.g_00079
OG0000671	Syam.g_01354	Syaq.g_02264
OG0000672	Syam.g_01351	Syaq.g_02267
OG0000673	Syam.g_01348	Syaq.g_02270
OG0000674	Syam.g_01346	Syaq.g_02272
OG0000675	Syam.g_01345	Syaq.g_02273
OG0000676	Syam.g_01343	Syaq.g_02275
OG0000677	Syam.g_01342	Syaq.g_02276
OG0000678	Syam.g_01339	Syaq.g_02282
OG0000679	Syam.g_01323	Syaq.g_02305
OG0000680	Syam.g_01322	Syaq.g_02306
OG0000681	Syam.g_01319	Syaq.g_02309
OG0000682	Syam.g_01318	Syaq.g_02310
OG0000683	Syam.g_01317	Syaq.g_02311
OG0000684	Syam.g_01312	Syaq.g_02315
OG0000685	Syam.g_01310	Syaq.g_02317
OG0000686	Syam.g_01309	Syaq.g_02318
OG0000687	Syam.g_01308	Syaq.g_02319
OG0000688	Syam.g_01304	Syaq.g_02325
OG0000689	Syam.g_01302	Syaq.g_02327
OG0000690	Syam.g_01301	Syaq.g_02328
OG0000691	Syam.g_01300	Syaq.g_02329
OG0000692	Syam.g_01299	Syaq.g_02330
OG0000693	Syam.g_01298	Syaq.g_02332
OG0000694	Syam.g_01297	Syaq.g_02333
OG0000695	Syam.g_01088	Syaq.g_02446
OG0000696	Syam.g_01089	Syaq.g_02447
OG0000697	Syam.g_01091	Syaq.g_02448
OG0000698	Syam.g_01094	Syaq.g_02451
OG0000699	Syam.g_01096	Syaq.g_02452
OG0000700	Syam.g_01097	Syaq.g_02453
OG0000701	Syam.g_01098	Syaq.g_02454
OG0000702	Syam.g_01106	Syaq.g_02467
OG0000703	Syam.g_01107	Syaq.g_02468
OG0000704	Syam.g_01109	Syaq.g_02470
OG0000705	Syam.g_01116	Syaq.g_02477
OG0000706	Syam.g_01117	Syaq.g_02478
OG0000707	Syam.g_01118	Syaq.g_02479
OG0000708	Syam.g_01121	Syaq.g_02482
OG0000709	Syam.g_01131	Syaq.g_02490
OG0000710	Syam.g_01135	Syaq.g_02494
OG0000711	Syam.g_01165	Syaq.g_02521
OG0000712	Syam.g_01167	Syaq.g_02523
OG0000713	Syam.g_01168	Syaq.g_02524
OG0000714	Syam.g_01170	Syaq.g_02527
OG0000715	Syam.g_01172	Syaq.g_02529
OG0000716	Syam.g_01176	Syaq.g_02533
OG0000717	Syam.g_01177	Syaq.g_02534
OG0000718	Syam.g_01181	Syaq.g_00072
OG0000719	Syam.g_01183	Syaq.g_00070
OG0000720	Syam.g_01197	Syaq.g_00057
OG0000721	Syam.g_01199	Syaq.g_00055
OG0000722	Syam.g_01200	Syaq.g_00054
OG0000723	Syam.g_01224	Syaq.g_00046
OG0000724	Syam.g_00768	Syaq.g_02685
OG0000725	Syam.g_00777	Syaq.g_02676
OG0000726	Syam.g_00778	Syaq.g_02675
OG0000727	Syam.g_00779	Syaq.g_02674
OG0000728	Syam.g_00781	Syaq.g_02672
OG0000729	Syam.g_00105	Syaq.g_01046
OG0000730	Syam.g_00454	Syaq.g_00561
OG0000731	Syam.g_00466	Syaq.g_00550
OG0000732	Syam.g_00051	Syaq.g_01098
OG0000733	Syam.g_02339	Syaq.g_01232
OG0000734	Syam.g_02128	Syaq.g_01479
OG0000735	Syam.g_01810	Syaq.g_00266
OG0000736	Syam.g_01809	Syaq.g_00265
OG0000737	Syam.g_01808	Syaq.g_00264
OG0000738	Syam.g_01803	Syaq.g_00258
OG0000739	Syam.g_01802	Syaq.g_00257
OG0000740	Syam.g_01801	Syaq.g_00256
OG0000741	Syam.g_01798	Syaq.g_00253
OG0000742	Syam.g_01796	Syaq.g_00250
OG0000743	Syam.g_01794	Syaq.g_00248
OG0000744	Syam.g_01793	Syaq.g_00247
OG0000745	Syam.g_01791	Syaq.g_00245
OG0000746	Syam.g_01789	Syaq.g_00242
OG0000747	Syam.g_01788	Syaq.g_00241
OG0000748	Syam.g_01779	Syaq.g_00227
OG0000749	Syam.g_01776	Syaq.g_00226
OG0000750	Syam.g_01775	Syaq.g_00225
OG0000751	Syam.g_01770	Syaq.g_00219
OG0000752	Syam.g_01768	Syaq.g_00217
OG0000753	Syam.g_01765	Syaq.g_00214
OG0000754	Syam.g_00910	Syaq.g_00209
OG0000755	Syam.g_00900	Syaq.g_00198
OG0000756	Syam.g_00899	Syaq.g_00197
OG0000757	Syam.g_00891	Syaq.g_00190
OG0000758	Syam.g_00890	Syaq.g_00189
OG0000759	Syam.g_00889	Syaq.g_00188
OG0000760	Syam.g_00888	Syaq.g_00187
OG0000761	Syam.g_00886	Syaq.g_00186
OG0000762	Syam.g_00884	Syaq.g_00183
OG0000763	Syam.g_00882	Syaq.g_00181
OG0000764	Syam.g_00881	Syaq.g_00180
OG0000765	Syam.g_00864	Syaq.g_00157
OG0000766	Syam.g_00863	Syaq.g_00156
OG0000767	Syam.g_00861	Syaq.g_00154
OG0000768	Syam.g_00860	Syaq.g_00153
OG0000769	Syam.g_00858	Syaq.g_00151
OG0000770	Syam.g_00855	Syaq.g_00148
OG0000771	Syam.g_00762	Syaq.g_02691
OG0000772	Syam.g_01005	Syaq.g_01887
OG0000773	Syam.g_01816	Syaq.g_00283
OG0000774	Syam.g_01820	Syaq.g_00288
OG0000775	Syam.g_01823	Syaq.g_00290
OG0000776	Syam.g_01824	Syaq.g_00291
OG0000777	Syam.g_01825	Syaq.g_00292
OG0000778	Syam.g_01826	Syaq.g_00293
OG0000779	Syam.g_01832	Syaq.g_00299
OG0000780	Syam.g_01835	Syaq.g_00304
OG0000781	Syam.g_01839	Syaq.g_00308
OG0000782	Syam.g_01840	Syaq.g_00309
OG0000783	Syam.g_01841	Syaq.g_00310
OG0000784	Syam.g_01842	Syaq.g_00311
OG0000785	Syam.g_01844	Syaq.g_00313
OG0000786	Syam.g_01700	Syaq.g_00328
OG0000787	Syam.g_01701	Syaq.g_00329
OG0000788	Syam.g_01455	Syaq.g_02099
OG0000789	Syam.g_01044	Syaq.g_02123
OG0000790	Syam.g_00570	Syaq.g_01758
OG0000791	Syam.g_00568	Syaq.g_01756
OG0000792	Syam.g_00567	Syaq.g_01755
OG0000793	Syam.g_00562	Syaq.g_01750
OG0000794	Syam.g_00561	Syaq.g_01749
OG0000795	Syam.g_00560	Syaq.g_01748
OG0000796	Syam.g_00556	Syaq.g_01744
OG0000797	Syam.g_00555	Syaq.g_01743
OG0000798	Syam.g_00233	Syaq.g_00760
OG0000799	Syam.g_01585	Syaq.g_00341
OG0000800	Syam.g_01588	Syaq.g_00342
OG0000801	Syam.g_01589	Syaq.g_00343
OG0000802	Syam.g_01592	Syaq.g_00350
OG0000803	Syam.g_01597	Syaq.g_00353
OG0000804	Syam.g_01600	Syaq.g_00358
OG0000805	Syam.g_01602	Syaq.g_00360
OG0000806	Syam.g_01604	Syaq.g_00362
OG0000807	Syam.g_01606	Syaq.g_00364
OG0000808	Syam.g_01607	Syaq.g_00365
OG0000809	Syam.g_01610	Syaq.g_00369
OG0000810	Syam.g_01611	Syaq.g_00370
OG0000811	Syam.g_01616	Syaq.g_00378
OG0000812	Syam.g_01618	Syaq.g_00380
OG0000813	Syam.g_01619	Syaq.g_00381
OG0000814	Syam.g_01621	Syaq.g_00383
OG0000815	Syam.g_01622	Syaq.g_00384
OG0000816	Syam.g_01624	Syaq.g_00386
OG0000817	Syam.g_01625	Syaq.g_00387
OG0000818	Syam.g_01631	Syaq.g_00392
OG0000819	Syam.g_01632	Syaq.g_00393
OG0000820	Syam.g_01633	Syaq.g_00394
OG0000821	Syam.g_01639	Syaq.g_00400
OG0000822	Syam.g_01641	Syaq.g_00402
OG0000823	Syam.g_01642	Syaq.g_00403
OG0000824	Syam.g_01648	Syaq.g_00409
OG0000825	Syam.g_01649	Syaq.g_00410
OG0000826	Syam.g_01650	Syaq.g_00411
OG0000827	Syam.g_01651	Syaq.g_00412
OG0000828	Syam.g_01655	Syaq.g_00415
OG0000829	Syam.g_01656	Syaq.g_00416
OG0000830	Syam.g_01657	Syaq.g_00417
OG0000831	Syam.g_01659	Syaq.g_00419
OG0000832	Syam.g_01923	Syaq.g_01737
OG0000833	Syam.g_01932	Syaq.g_01725
OG0000834	Syam.g_01933	Syaq.g_01724
OG0000835	Syam.g_01934	Syaq.g_01723
OG0000836	Syam.g_01937	Syaq.g_01720
OG0000837	Syam.g_01938	Syaq.g_01719
OG0000838	Syam.g_01946	Syaq.g_01715
OG0000839	Syam.g_01947	Syaq.g_01714
OG0000840	Syam.g_01948	Syaq.g_01713
OG0000841	Syam.g_01949	Syaq.g_01712
OG0000842	Syam.g_01950	Syaq.g_01711
OG0000843	Syam.g_01951	Syaq.g_01710
OG0000844	Syam.g_01953	Syaq.g_01708
OG0000845	Syam.g_01954	Syaq.g_01707
OG0000846	Syam.g_01955	Syaq.g_01706
OG0000847	Syam.g_01956	Syaq.g_01705
OG0000848	Syam.g_01958	Syaq.g_01703
OG0000849	Syam.g_01959	Syaq.g_01702
OG0000850	Syam.g_01961	Syaq.g_01699
OG0000851	Syam.g_01966	Syaq.g_01696
OG0000852	Syam.g_01967	Syaq.g_01695
OG0000853	Syam.g_01971	Syaq.g_01691
OG0000854	Syam.g_01973	Syaq.g_01689
OG0000855	Syam.g_01974	Syaq.g_01688
OG0000856	Syam.g_01483	Syaq.g_02069
OG0000857	Syam.g_01273	Syaq.g_02357
OG0000858	Syam.g_01980	Syaq.g_01682
OG0000859	Syam.g_01981	Syaq.g_01681
OG0000860	Syam.g_01992	Syaq.g_01671
OG0000861	Syam.g_01993	Syaq.g_01670
OG0000862	Syam.g_01994	Syaq.g_01668
OG0000863	Syam.g_01996	Syaq.g_01665
OG0000864	Syam.g_01997	Syaq.g_01664
OG0000865	Syam.g_01998	Syaq.g_01663
OG0000866	Syam.g_01999	Syaq.g_01662
OG0000867	Syam.g_02000	Syaq.g_01661
OG0000868	Syam.g_02003	Syaq.g_01659
OG0000869	Syam.g_02007	Syaq.g_01656
OG0000870	Syam.g_02012	Syaq.g_01651
OG0000871	Syam.g_02013	Syaq.g_01650
OG0000872	Syam.g_02021	Syaq.g_01644
OG0000873	Syam.g_02024	Syaq.g_01641
OG0000874	Syam.g_02019	Syaq.g_01637
OG0000875	Syam.g_02026	Syaq.g_01633
OG0000876	Syam.g_01877	Syaq.g_01631
OG0000877	Syam.g_01882	Syaq.g_01628
OG0000878	Syam.g_01883	Syaq.g_01627
OG0000879	Syam.g_01884	Syaq.g_01626
OG0000880	Syam.g_01885	Syaq.g_01625
OG0000881	Syam.g_01891	Syaq.g_01621
OG0000882	Syam.g_01896	Syaq.g_01616
OG0000883	Syam.g_01898	Syaq.g_01613
OG0000884	Syam.g_01900	Syaq.g_01611
OG0000885	Syam.g_01901	Syaq.g_01610
OG0000886	Syam.g_01902	Syaq.g_01609
OG0000887	Syam.g_01903	Syaq.g_01608
OG0000888	Syam.g_01905	Syaq.g_01606
OG0000889	Syam.g_01907	Syaq.g_01604
OG0000890	Syam.g_01910	Syaq.g_01597
OG0000891	Syam.g_01911	Syaq.g_01596
OG0000892	Syam.g_01913	Syaq.g_01594
OG0000893	Syam.g_00287	Syaq.g_00695
OG0000894	Syam.g_00290	Syaq.g_00692
OG0000895	Syam.g_00294	Syaq.g_00688
OG0000896	Syam.g_00295	Syaq.g_00687
OG0000897	Syam.g_00297	Syaq.g_00685
OG0000898	Syam.g_00298	Syaq.g_00684
OG0000899	Syam.g_00299	Syaq.g_00683
OG0000900	Syam.g_00300	Syaq.g_00682
OG0000901	Syam.g_00305	Syaq.g_00677
OG0000902	Syam.g_00307	Syaq.g_00671
OG0000903	Syam.g_00322	Syaq.g_00655
OG0000904	Syam.g_00317	Syaq.g_00660
OG0000905	Syam.g_00312	Syaq.g_00666
OG0000906	Syam.g_00309	Syaq.g_00669
OG0000907	Syam.g_00324	Syaq.g_00653
OG0000908	Syam.g_00327	Syaq.g_00650
OG0000909	Syam.g_00328	Syaq.g_00649
OG0000910	Syam.g_00329	Syaq.g_00648
OG0000911	Syam.g_00331	Syaq.g_00646
OG0000912	Syam.g_00332	Syaq.g_00645
OG0000913	Syam.g_00333	Syaq.g_00644
OG0000914	Syam.g_00334	Syaq.g_00643
OG0000915	Syam.g_00336	Syaq.g_00641
OG0000916	Syam.g_00337	Syaq.g_00640
OG0000917	Syam.g_00338	Syaq.g_00639
OG0000918	Syam.g_00339	Syaq.g_00638
OG0000919	Syam.g_00340	Syaq.g_00637
OG0000920	Syam.g_00341	Syaq.g_00636
OG0000921	Syam.g_00342	Syaq.g_00635
OG0000922	Syam.g_00343	Syaq.g_00634
OG0000923	Syam.g_00347	Syaq.g_00630
OG0000924	Syam.g_00348	Syaq.g_00629
OG0000925	Syam.g_00349	Syaq.g_00628
OG0000926	Syam.g_00350	Syaq.g_00627
OG0000927	Syam.g_00352	Syaq.g_00625
OG0000928	Syam.g_00353	Syaq.g_00624
OG0000929	Syam.g_00354	Syaq.g_00623
OG0000930	Syam.g_00355	Syaq.g_00622
OG0000931	Syam.g_00356	Syaq.g_00621
OG0000932	Syam.g_00357	Syaq.g_00620
OG0000933	Syam.g_00363	Syaq.g_00614
OG0000934	Syam.g_00365	Syaq.g_00612
OG0000935	Syam.g_00366	Syaq.g_00611
OG0000936	Syam.g_00368	Syaq.g_00610
OG0000937	Syam.g_00369	Syaq.g_00609
OG0000938	Syam.g_00373	Syaq.g_00606
OG0000939	Syam.g_00374	Syaq.g_00604
OG0000940	Syam.g_00381	Syaq.g_00597
OG0000941	Syam.g_00383	Syaq.g_00595
OG0000942	Syam.g_00385	Syaq.g_00593
OG0000943	Syam.g_00386	Syaq.g_00592
OG0000944	Syam.g_00388	Syaq.g_00590
OG0000945	Syam.g_00390	Syaq.g_00588
OG0000946	Syam.g_00395	Syaq.g_00580
OG0000947	Syam.g_00398	Syaq.g_00577
OG0000948	Syam.g_00399	Syaq.g_00576
OG0000949	Syam.g_00159	Syaq.g_00971
OG0000950	Syam.g_00150	Syaq.g_00984
OG0000951	Syam.g_00145	Syaq.g_00991
OG0000952	Syam.g_00140	Syaq.g_01002
OG0000953	Syam.g_00136	Syaq.g_01006
OG0000954	Syam.g_00131	Syaq.g_01012
OG0000955	Syam.g_00130	Syaq.g_01013
OG0000956	Syam.g_00128	Syaq.g_01015
OG0000957	Syam.g_00117	Syaq.g_01026
OG0000958	Syam.g_00116	Syaq.g_01027
OG0000959	Syam.g_00112	Syaq.g_01031
OG0000960	Syam.g_00111	Syaq.g_01032
OG0000961	Syam.g_00108	Syaq.g_01043
OG0000962	Syam.g_00106	Syaq.g_01045
OG0000963	Syam.g_00101	Syaq.g_01049
OG0000964	Syam.g_00100	Syaq.g_01050
OG0000965	Syam.g_00099	Syaq.g_01051
OG0000966	Syam.g_00074	Syaq.g_01060
OG0000967	Syam.g_00069	Syaq.g_01067
OG0000968	Syam.g_00077	Syaq.g_01071
OG0000969	Syam.g_00072	Syaq.g_01078
OG0000970	Syam.g_00071	Syaq.g_01079
OG0000971	Syam.g_00066	Syaq.g_01081
OG0000972	Syam.g_00065	Syaq.g_01082
OG0000973	Syam.g_00064	Syaq.g_01083
OG0000974	Syam.g_00063	Syaq.g_01084
OG0000975	Syam.g_00062	Syaq.g_01085
OG0000976	Syam.g_00061	Syaq.g_01086
OG0000977	Syam.g_00059	Syaq.g_01088
OG0000978	Syam.g_00058	Syaq.g_01091
OG0000979	Syam.g_00055	Syaq.g_01094
OG0000980	Syam.g_00052	Syaq.g_01097
OG0000981	Syam.g_00049	Syaq.g_01100
OG0000982	Syam.g_02314	Syaq.g_01263
OG0000983	Syam.g_02315	Syaq.g_01262
OG0000984	Syam.g_02316	Syaq.g_01261
OG0000985	Syam.g_02318	Syaq.g_01257
OG0000986	Syam.g_02320	Syaq.g_01253
OG0000987	Syam.g_02322	Syaq.g_01251
OG0000988	Syam.g_02327	Syaq.g_01245
OG0000989	Syam.g_02334	Syaq.g_01239
OG0000990	Syam.g_02346	Syaq.g_01229
OG0000991	Syam.g_02348	Syaq.g_01225
OG0000992	Syam.g_02351	Syaq.g_01222
OG0000993	Syam.g_02352	Syaq.g_01221
OG0000994	Syam.g_02354	Syaq.g_01218
OG0000995	Syam.g_02359	Syaq.g_01212
OG0000996	Syam.g_02405	Syaq.g_01193
OG0000997	Syam.g_02416	Syaq.g_01184
OG0000998	Syam.g_02418	Syaq.g_01182
OG0000999	Syam.g_02419	Syaq.g_01181
OG0001000	Syam.g_02422	Syaq.g_01177
OG0001001	Syam.g_02427	Syaq.g_01172
OG0001002	Syam.g_02433	Syaq.g_01165
OG0001003	Syam.g_02434	Syaq.g_01163
OG0001004	Syam.g_02435	Syaq.g_01162
OG0001005	Syam.g_02436	Syaq.g_01161
OG0001006	Syam.g_02444	Syaq.g_01152
OG0001007	Syam.g_02446	Syaq.g_01150
OG0001008	Syam.g_01866	Syaq.g_00500
OG0001009	Syam.g_00032	Syaq.g_01118
OG0001010	Syam.g_00033	Syaq.g_01117
OG0001011	Syam.g_00034	Syaq.g_01115
OG0001012	Syam.g_02310	Syaq.g_01267
OG0001013	Syam.g_02296	Syaq.g_01289
OG0001014	Syam.g_02292	Syaq.g_01295
OG0001015	Syam.g_02291	Syaq.g_01296
OG0001016	Syam.g_02067	Syaq.g_01554
OG0001017	Syam.g_02073	Syaq.g_01548
OG0001018	Syam.g_02075	Syaq.g_01546
OG0001019	Syam.g_02093	Syaq.g_01524
OG0001020	Syam.g_02098	Syaq.g_01510
OG0001021	Syam.g_02102	Syaq.g_01506
OG0001022	Syam.g_02106	Syaq.g_01501
OG0001023	Syam.g_02107	Syaq.g_01500
OG0001024	Syam.g_02111	Syaq.g_01496
OG0001025	Syam.g_02118	Syaq.g_01490
OG0001026	Syam.g_02130	Syaq.g_01477
OG0001027	Syam.g_02135	Syaq.g_01474
OG0001028	Syam.g_02137	Syaq.g_01472
OG0001029	Syam.g_02139	Syaq.g_01470
OG0001030	Syam.g_02163	Syaq.g_01450
OG0001031	Syam.g_02239	Syaq.g_01378
OG0001032	Syam.g_02241	Syaq.g_01376
OG0001033	Syam.g_02265	Syaq.g_01344
OG0001034	Syam.g_00508	Syaq.g_01579
OG0001035	Syam.g_00265	Syaq.g_00726
OG0001036	Syam.g_00261	Syaq.g_00731
OG0001037	Syam.g_00259	Syaq.g_00733
OG0001038	Syam.g_00232	Syaq.g_00761
OG0001039	Syam.g_00229	Syaq.g_00764
OG0001040	Syam.g_00226	Syaq.g_00767
OG0001041	Syam.g_00221	Syaq.g_00772
OG0001042	Syam.g_00196	Syaq.g_00858
OG0001044	Syam.g_00456	Syaq.g_00560
OG0001045	Syam.g_00469	Syaq.g_00547
OG0001046	Syam.g_01151	Syaq.g_02509
OG0001047	Syam.g_01864	Syaq.g_00498
OG0001048	Syam.g_01863	Syaq.g_00497
OG0001049	Syam.g_01855	Syaq.g_00494
OG0001050	Syam.g_01854	Syaq.g_00493
OG0001051	Syam.g_01853	Syaq.g_00492
OG0001052	Syam.g_01672	Syaq.g_00446
OG0001053	Syam.g_00586	Syaq.g_01775
OG0001054	Syam.g_00603	Syaq.g_01794
OG0001055	Syam.g_00624	Syaq.g_01815
OG0001056	Syam.g_00656	Syaq.g_01843
OG0001057	Syam.g_00664	Syaq.g_00334
OG0001058	Syam.g_00677	Syaq.g_01931
OG0001059	Syam.g_00681	Syaq.g_01935
OG0001060	Syam.g_00688	Syaq.g_01941
OG0001061	Syam.g_01744	Syaq.g_01961
OG0001062	Syam.g_01742	Syaq.g_01963
OG0001063	Syam.g_01737	Syaq.g_01968
OG0001064	Syam.g_01736	Syaq.g_01969
OG0001065	Syam.g_01735	Syaq.g_01970
OG0001066	Syam.g_01734	Syaq.g_01971
OG0001067	Syam.g_01733	Syaq.g_01972
OG0001068	Syam.g_01732	Syaq.g_01973
OG0001069	Syam.g_01731	Syaq.g_01974
OG0001070	Syam.g_01728	Syaq.g_01978
OG0001071	Syam.g_01727	Syaq.g_01979
OG0001072	Syam.g_01723	Syaq.g_01983
OG0001073	Syam.g_01709	Syaq.g_01998
OG0001074	Syam.g_01504	Syaq.g_02132
OG0001075	Syam.g_01502	Syaq.g_02025
OG0001076	Syam.g_01491	Syaq.g_02060
OG0001077	Syam.g_01480	Syaq.g_02071
OG0001078	Syam.g_01467	Syaq.g_02083
OG0001079	Syam.g_01454	Syaq.g_02100
OG0001080	Syam.g_01034	Syaq.g_02161
OG0001081	Syam.g_01386	Syaq.g_02232
OG0001082	Syam.g_01385	Syaq.g_02233
OG0001083	Syam.g_01377	Syaq.g_02240
OG0001084	Syam.g_01376	Syaq.g_02241
OG0001085	Syam.g_01366	Syaq.g_02251
OG0001086	Syam.g_01364	Syaq.g_02253
OG0001087	Syam.g_00813	Syaq.g_02574
OG0001088	Syam.g_00809	Syaq.g_02576
OG0001089	Syam.g_00785	Syaq.g_02604
OG0001090	Syam.g_01246	Syaq.g_00024
OG0001091	Syam.g_01244	Syaq.g_00027
OG0001092	Syam.g_01242	Syaq.g_00029
OG0001093	Syam.g_01236	Syaq.g_00035
OG0001094	Syam.g_01296	Syaq.g_02334
OG0001095	Syam.g_01276	Syaq.g_02354
OG0001096	Syam.g_01260	Syaq.g_02370
OG0001097	Syam.g_00727	Syaq.g_02393
OG0001098	Syam.g_01037	Syaq.g_02415
OG0001099	Syam.g_02138	Syaq.g_01471
OG0001100	Syam.g_01356	Syaq.g_02262
OG0001101	Syam.g_01355	Syaq.g_02263
OG0001103	Syam.g_01350	Syaq.g_02268
OG0001104	Syam.g_01311	Syaq.g_02316
OG0001105	Syam.g_01307	Syaq.g_02320
OG0001106	Syam.g_01110	Syaq.g_02471
OG0001108	Syam.g_01132	Syaq.g_02491
OG0001109	Syam.g_01134	Syaq.g_02493
OG0001110	Syam.g_01136	Syaq.g_02495
OG0001111	Syam.g_01138	Syaq.g_02497
OG0001112	Syam.g_01140	Syaq.g_02499
OG0001113	Syam.g_01141	Syaq.g_02539
OG0001114	Syam.g_01142	Syaq.g_02500
OG0001115	Syam.g_01146	Syaq.g_02504
OG0001116	Syam.g_01148	Syaq.g_02506
OG0001117	Syam.g_01149	Syaq.g_02507
OG0001118	Syam.g_01150	Syaq.g_02508
OG0001119	Syam.g_01152	Syaq.g_02510
OG0001120	Syam.g_01156	Syaq.g_02514
OG0001121	Syam.g_00970	Syaq.g_01919
OG0001122	Syam.g_01184	Syaq.g_00069
OG0001123	Syam.g_01191	Syaq.g_00061
OG0001124	Syam.g_01194	Syaq.g_00060
OG0001125	Syam.g_01196	Syaq.g_00058
OG0001126	Syam.g_00757	Syaq.g_02693
OG0001127	Syam.g_00758	Syaq.g_02692
OG0001128	Syam.g_00764	Syaq.g_02689
OG0001129	Syam.g_00766	Syaq.g_02687
