Orthogroup	Syam	Syaf
OG0000545	Syam.g_00618	Syaf.g_02686
OG0000546	Syam.g_00620	Syaf.g_02684
OG0000547	Syam.g_00622	Syaf.g_02682
OG0000548	Syam.g_00623	Syaf.g_02681
OG0000549	Syam.g_00630	Syaf.g_02676
OG0000550	Syam.g_00635	Syaf.g_02671
OG0000551	Syam.g_00640	Syaf.g_02666
OG0000552	Syam.g_00641	Syaf.g_02665
OG0000553	Syam.g_00643	Syaf.g_02663
OG0000554	Syam.g_00652	Syaf.g_02653
OG0000555	Syam.g_00667	Syaf.g_02635
OG0000556	Syam.g_00670	Syaf.g_02630
OG0000557	Syam.g_00672	Syaf.g_02628
OG0000558	Syam.g_00675	Syaf.g_02626
OG0000559	Syam.g_00679	Syaf.g_02622
OG0000560	Syam.g_00682	Syaf.g_02619
OG0000561	Syam.g_00683	Syaf.g_02618
OG0000562	Syam.g_00684	Syaf.g_02617
OG0000563	Syam.g_00685	Syaf.g_02616
OG0000564	Syam.g_00686	Syaf.g_02615
OG0000565	Syam.g_00690	Syaf.g_02612
OG0000566	Syam.g_00694	Syaf.g_02608
OG0000567	Syam.g_00698	Syaf.g_02604
OG0000568	Syam.g_01751	Syaf.g_02599
OG0000569	Syam.g_01750	Syaf.g_02596
OG0000570	Syam.g_01749	Syaf.g_02595
OG0000571	Syam.g_01745	Syaf.g_02591
OG0000572	Syam.g_01729	Syaf.g_02575
OG0000573	Syam.g_01721	Syaf.g_02567
OG0000574	Syam.g_01720	Syaf.g_02566
OG0000575	Syam.g_01716	Syaf.g_02562
OG0000576	Syam.g_01714	Syaf.g_02560
OG0000577	Syam.g_01713	Syaf.g_02559
OG0000578	Syam.g_01712	Syaf.g_02558
OG0000579	Syam.g_01711	Syaf.g_02557
OG0000580	Syam.g_01710	Syaf.g_02556
OG0000581	Syam.g_01704	Syaf.g_02550
OG0000582	Syam.g_01513	Syaf.g_02374
OG0000583	Syam.g_01512	Syaf.g_02373
OG0000584	Syam.g_01511	Syaf.g_02372
OG0000585	Syam.g_01509	Syaf.g_02370
OG0000586	Syam.g_01508	Syaf.g_02369
OG0000587	Syam.g_01506	Syaf.g_02367
OG0000588	Syam.g_01498	Syaf.g_02350
OG0000589	Syam.g_01494	Syaf.g_02340
OG0000590	Syam.g_01493	Syaf.g_02339
OG0000591	Syam.g_01486	Syaf.g_02331
OG0000592	Syam.g_01485	Syaf.g_02330
OG0000593	Syam.g_01471	Syaf.g_02314
OG0000594	Syam.g_01470	Syaf.g_02313
OG0000595	Syam.g_01469	Syaf.g_02312
OG0000596	Syam.g_01465	Syaf.g_02307
OG0000597	Syam.g_01462	Syaf.g_02304
OG0000598	Syam.g_01461	Syaf.g_02303
OG0000599	Syam.g_01458	Syaf.g_02300
OG0000600	Syam.g_01457	Syaf.g_02299
OG0000601	Syam.g_01456	Syaf.g_02298
OG0000602	Syam.g_01451	Syaf.g_02293
OG0000603	Syam.g_01450	Syaf.g_02292
OG0000604	Syam.g_01447	Syaf.g_02289
OG0000605	Syam.g_01031	Syaf.g_01734
OG0000606	Syam.g_01387	Syaf.g_02145
OG0000607	Syam.g_01384	Syaf.g_02142
OG0000608	Syam.g_01383	Syaf.g_02141
OG0000609	Syam.g_01380	Syaf.g_02139
OG0000610	Syam.g_01373	Syaf.g_02132
OG0000611	Syam.g_01370	Syaf.g_02129
OG0000612	Syam.g_01369	Syaf.g_02128
OG0000613	Syam.g_00170	Syaf.g_00315
OG0000614	Syam.g_00801	Syaf.g_01469
OG0000615	Syam.g_01332	Syaf.g_02085
OG0000616	Syam.g_02430	Syaf.g_00518
OG0000617	Syam.g_01240	Syaf.g_01975
OG0000618	Syam.g_01239	Syaf.g_01974
OG0000619	Syam.g_01238	Syaf.g_01973
OG0000620	Syam.g_01233	Syaf.g_01966
OG0000621	Syam.g_01232	Syaf.g_01965
OG0000622	Syam.g_01231	Syaf.g_01964
OG0000623	Syam.g_01230	Syaf.g_01963
OG0000624	Syam.g_01228	Syaf.g_01961
OG0000625	Syam.g_01227	Syaf.g_01960
OG0000626	Syam.g_01226	Syaf.g_01959
OG0000627	Syam.g_01065	Syaf.g_01782
OG0000628	Syam.g_01067	Syaf.g_01783
OG0000629	Syam.g_01070	Syaf.g_01786
OG0000630	Syam.g_01074	Syaf.g_01790
OG0000631	Syam.g_01084	Syaf.g_01801
OG0000632	Syam.g_01085	Syaf.g_01802
OG0000633	Syam.g_01086	Syaf.g_01803
OG0000634	Syam.g_01294	Syaf.g_02053
OG0000635	Syam.g_01293	Syaf.g_02052
OG0000636	Syam.g_01291	Syaf.g_02050
OG0000637	Syam.g_01289	Syaf.g_02048
OG0000638	Syam.g_01288	Syaf.g_02047
OG0000639	Syam.g_01287	Syaf.g_02046
OG0000640	Syam.g_01286	Syaf.g_02045
OG0000641	Syam.g_01282	Syaf.g_02041
OG0000642	Syam.g_01281	Syaf.g_02040
OG0000643	Syam.g_01280	Syaf.g_02038
OG0000644	Syam.g_01279	Syaf.g_02037
OG0000645	Syam.g_01277	Syaf.g_02035
OG0000646	Syam.g_01274	Syaf.g_02032
OG0000647	Syam.g_01272	Syaf.g_02030
OG0000648	Syam.g_01269	Syaf.g_02027
OG0000649	Syam.g_01268	Syaf.g_02026
OG0000650	Syam.g_01267	Syaf.g_02025
OG0000651	Syam.g_01266	Syaf.g_02024
OG0000652	Syam.g_01265	Syaf.g_02023
OG0000653	Syam.g_01263	Syaf.g_02021
OG0000654	Syam.g_01262	Syaf.g_02020
OG0000655	Syam.g_01261	Syaf.g_02019
OG0000656	Syam.g_01258	Syaf.g_02016
OG0000657	Syam.g_00739	Syaf.g_01384
OG0000658	Syam.g_00735	Syaf.g_01381
OG0000659	Syam.g_00734	Syaf.g_01380
OG0000660	Syam.g_00730	Syaf.g_01376
OG0000661	Syam.g_00728	Syaf.g_01374
OG0000662	Syam.g_00726	Syaf.g_01372
OG0000663	Syam.g_00723	Syaf.g_01369
OG0000664	Syam.g_00722	Syaf.g_01368
OG0000665	Syam.g_02027	Syaf.g_00980
OG0000666	Syam.g_01030	Syaf.g_01733
OG0000667	Syam.g_00937	Syaf.g_01635
OG0000668	Syam.g_01185	Syaf.g_01928
OG0000669	Syam.g_01358	Syaf.g_02112
OG0000670	Syam.g_00528	Syaf.g_02769
OG0000671	Syam.g_01354	Syaf.g_02108
OG0000672	Syam.g_01351	Syaf.g_02105
OG0000673	Syam.g_01348	Syaf.g_02102
OG0000674	Syam.g_01346	Syaf.g_02100
OG0000675	Syam.g_01345	Syaf.g_02099
OG0000676	Syam.g_01343	Syaf.g_02097
OG0000677	Syam.g_01342	Syaf.g_02096
OG0000678	Syam.g_01339	Syaf.g_02092
OG0000679	Syam.g_01323	Syaf.g_02083
OG0000680	Syam.g_01322	Syaf.g_02082
OG0000681	Syam.g_01319	Syaf.g_02079
OG0000682	Syam.g_01318	Syaf.g_02078
OG0000683	Syam.g_01317	Syaf.g_02077
OG0000684	Syam.g_01312	Syaf.g_02072
OG0000685	Syam.g_01310	Syaf.g_02070
OG0000686	Syam.g_01309	Syaf.g_02069
OG0000687	Syam.g_01308	Syaf.g_02068
OG0000688	Syam.g_01304	Syaf.g_02063
OG0000689	Syam.g_01302	Syaf.g_02061
OG0000690	Syam.g_01301	Syaf.g_02060
OG0000691	Syam.g_01300	Syaf.g_02059
OG0000692	Syam.g_01299	Syaf.g_02058
OG0000693	Syam.g_01298	Syaf.g_02057
OG0000694	Syam.g_01297	Syaf.g_02056
OG0000695	Syam.g_01088	Syaf.g_01805
OG0000696	Syam.g_01089	Syaf.g_01806
OG0000697	Syam.g_01091	Syaf.g_01808
OG0000698	Syam.g_01094	Syaf.g_01811
OG0000699	Syam.g_01096	Syaf.g_01813
OG0000700	Syam.g_01097	Syaf.g_01814
OG0000701	Syam.g_01098	Syaf.g_01815
OG0000702	Syam.g_01106	Syaf.g_01843
OG0000703	Syam.g_01107	Syaf.g_01844
OG0000704	Syam.g_01109	Syaf.g_01846
OG0000705	Syam.g_01116	Syaf.g_01853
OG0000706	Syam.g_01117	Syaf.g_01854
OG0000707	Syam.g_01118	Syaf.g_01855
OG0000708	Syam.g_01121	Syaf.g_01858
OG0000709	Syam.g_01131	Syaf.g_01867
OG0000710	Syam.g_01135	Syaf.g_01878
OG0000711	Syam.g_01165	Syaf.g_01908
OG0000712	Syam.g_01167	Syaf.g_01910
OG0000713	Syam.g_01168	Syaf.g_01911
OG0000714	Syam.g_01170	Syaf.g_01913
OG0000715	Syam.g_01172	Syaf.g_01915
OG0000716	Syam.g_01176	Syaf.g_01919
OG0000717	Syam.g_01177	Syaf.g_01920
OG0000718	Syam.g_01181	Syaf.g_01924
OG0000719	Syam.g_01183	Syaf.g_01926
OG0000720	Syam.g_01197	Syaf.g_01939
OG0000721	Syam.g_01199	Syaf.g_01941
OG0000722	Syam.g_01200	Syaf.g_01942
OG0000723	Syam.g_01224	Syaf.g_01957
OG0000724	Syam.g_00768	Syaf.g_01418
OG0000725	Syam.g_00777	Syaf.g_01445
OG0000726	Syam.g_00778	Syaf.g_01446
OG0000727	Syam.g_00779	Syaf.g_01447
OG0000728	Syam.g_00781	Syaf.g_01449
OG0000729	Syam.g_00105	Syaf.g_00405
OG0000730	Syam.g_00454	Syaf.g_00026
OG0000731	Syam.g_00466	Syaf.g_00014
OG0000732	Syam.g_00051	Syaf.g_00444
OG0000733	Syam.g_02339	Syaf.g_00615
OG0000734	Syam.g_02128	Syaf.g_00895
OG0000735	Syam.g_01810	Syaf.g_01273
OG0000736	Syam.g_01809	Syaf.g_01274
OG0000737	Syam.g_01808	Syaf.g_01275
OG0000738	Syam.g_01803	Syaf.g_01280
OG0000739	Syam.g_01802	Syaf.g_01281
OG0000740	Syam.g_01801	Syaf.g_01282
OG0000741	Syam.g_01798	Syaf.g_01285
OG0000742	Syam.g_01796	Syaf.g_01287
OG0000743	Syam.g_01794	Syaf.g_01289
OG0000744	Syam.g_01793	Syaf.g_01290
OG0000745	Syam.g_01791	Syaf.g_01293
OG0000746	Syam.g_01789	Syaf.g_01295
OG0000747	Syam.g_01788	Syaf.g_01296
OG0000748	Syam.g_01779	Syaf.g_01307
OG0000749	Syam.g_01776	Syaf.g_01309
OG0000750	Syam.g_01775	Syaf.g_01310
OG0000751	Syam.g_01770	Syaf.g_01317
OG0000752	Syam.g_01768	Syaf.g_01319
OG0000753	Syam.g_01765	Syaf.g_01322
OG0000754	Syam.g_00910	Syaf.g_01611
OG0000755	Syam.g_00900	Syaf.g_01599
OG0000756	Syam.g_00899	Syaf.g_01598
OG0000757	Syam.g_00891	Syaf.g_01590
OG0000758	Syam.g_00890	Syaf.g_01589
OG0000759	Syam.g_00889	Syaf.g_01588
OG0000760	Syam.g_00888	Syaf.g_01587
OG0000761	Syam.g_00886	Syaf.g_01586
OG0000762	Syam.g_00884	Syaf.g_01584
OG0000763	Syam.g_00882	Syaf.g_01582
OG0000764	Syam.g_00881	Syaf.g_01581
OG0000765	Syam.g_00864	Syaf.g_01564
OG0000766	Syam.g_00863	Syaf.g_01563
OG0000767	Syam.g_00861	Syaf.g_01561
OG0000768	Syam.g_00860	Syaf.g_01560
OG0000769	Syam.g_00858	Syaf.g_01558
OG0000770	Syam.g_00855	Syaf.g_01553
OG0000771	Syam.g_00762	Syaf.g_01411
OG0000772	Syam.g_01005	Syaf.g_01705
OG0000773	Syam.g_01816	Syaf.g_01268
OG0000774	Syam.g_01820	Syaf.g_01263
OG0000775	Syam.g_01823	Syaf.g_01261
OG0000776	Syam.g_01824	Syaf.g_01260
OG0000777	Syam.g_01825	Syaf.g_01259
OG0000778	Syam.g_01826	Syaf.g_01258
OG0000779	Syam.g_01832	Syaf.g_01252
OG0000780	Syam.g_01835	Syaf.g_01249
OG0000781	Syam.g_01839	Syaf.g_01245
OG0000782	Syam.g_01840	Syaf.g_01244
OG0000783	Syam.g_01841	Syaf.g_01243
OG0000784	Syam.g_01842	Syaf.g_01242
OG0000785	Syam.g_01844	Syaf.g_01240
OG0000786	Syam.g_01700	Syaf.g_02546
OG0000787	Syam.g_01701	Syaf.g_02547
OG0000788	Syam.g_01455	Syaf.g_02297
OG0000789	Syam.g_01044	Syaf.g_01750
OG0000790	Syam.g_00570	Syaf.g_02738
OG0000791	Syam.g_00568	Syaf.g_02740
OG0000792	Syam.g_00567	Syaf.g_02741
OG0000793	Syam.g_00562	Syaf.g_02746
OG0000794	Syam.g_00561	Syaf.g_02747
OG0000795	Syam.g_00560	Syaf.g_02748
OG0000796	Syam.g_00556	Syaf.g_02752
OG0000797	Syam.g_00555	Syaf.g_02753
OG0000798	Syam.g_00233	Syaf.g_00240
OG0000799	Syam.g_01585	Syaf.g_02380
OG0000800	Syam.g_01588	Syaf.g_02383
OG0000801	Syam.g_01589	Syaf.g_02384
OG0000802	Syam.g_01592	Syaf.g_02388
OG0000803	Syam.g_01597	Syaf.g_02393
OG0000804	Syam.g_01600	Syaf.g_02396
OG0000805	Syam.g_01602	Syaf.g_02398
OG0000806	Syam.g_01604	Syaf.g_02405
OG0000807	Syam.g_01606	Syaf.g_02406
OG0000808	Syam.g_01607	Syaf.g_02407
OG0000809	Syam.g_01610	Syaf.g_02410
OG0000810	Syam.g_01611	Syaf.g_02411
OG0000811	Syam.g_01616	Syaf.g_02420
OG0000812	Syam.g_01618	Syaf.g_02422
OG0000813	Syam.g_01619	Syaf.g_02423
OG0000814	Syam.g_01621	Syaf.g_02425
OG0000815	Syam.g_01622	Syaf.g_02426
OG0000816	Syam.g_01624	Syaf.g_02428
OG0000817	Syam.g_01625	Syaf.g_02429
OG0000818	Syam.g_01631	Syaf.g_02442
OG0000819	Syam.g_01632	Syaf.g_02443
OG0000820	Syam.g_01633	Syaf.g_02444
OG0000821	Syam.g_01639	Syaf.g_02450
OG0000822	Syam.g_01641	Syaf.g_02452
OG0000823	Syam.g_01642	Syaf.g_02453
OG0000824	Syam.g_01648	Syaf.g_02459
OG0000825	Syam.g_01649	Syaf.g_02460
OG0000826	Syam.g_01650	Syaf.g_02461
OG0000827	Syam.g_01651	Syaf.g_02462
OG0000828	Syam.g_01655	Syaf.g_02465
OG0000829	Syam.g_01656	Syaf.g_02466
OG0000830	Syam.g_01657	Syaf.g_02467
OG0000831	Syam.g_01659	Syaf.g_02470
OG0000832	Syam.g_01923	Syaf.g_01109
OG0000833	Syam.g_01932	Syaf.g_01100
OG0000834	Syam.g_01933	Syaf.g_01098
OG0000835	Syam.g_01934	Syaf.g_01097
OG0000836	Syam.g_01937	Syaf.g_01093
OG0000837	Syam.g_01938	Syaf.g_01091
OG0000838	Syam.g_01946	Syaf.g_01087
OG0000839	Syam.g_01947	Syaf.g_01086
OG0000840	Syam.g_01948	Syaf.g_01085
OG0000841	Syam.g_01949	Syaf.g_01084
OG0000842	Syam.g_01950	Syaf.g_01083
OG0000843	Syam.g_01951	Syaf.g_01082
OG0000844	Syam.g_01953	Syaf.g_01080
OG0000845	Syam.g_01954	Syaf.g_01079
OG0000846	Syam.g_01955	Syaf.g_01078
OG0000847	Syam.g_01956	Syaf.g_01077
OG0000848	Syam.g_01958	Syaf.g_01075
OG0000849	Syam.g_01959	Syaf.g_01074
OG0000850	Syam.g_01961	Syaf.g_01072
OG0000851	Syam.g_01966	Syaf.g_01061
OG0000852	Syam.g_01967	Syaf.g_01060
OG0000853	Syam.g_01971	Syaf.g_01056
OG0000854	Syam.g_01973	Syaf.g_01054
OG0000855	Syam.g_01974	Syaf.g_01053
OG0000856	Syam.g_01483	Syaf.g_02328
OG0000857	Syam.g_01273	Syaf.g_02031
OG0000858	Syam.g_01980	Syaf.g_01047
OG0000859	Syam.g_01981	Syaf.g_01046
OG0000860	Syam.g_01992	Syaf.g_01031
OG0000861	Syam.g_01993	Syaf.g_01030
OG0000862	Syam.g_01994	Syaf.g_01029
OG0000863	Syam.g_01996	Syaf.g_01026
OG0000864	Syam.g_01997	Syaf.g_01025
OG0000865	Syam.g_01998	Syaf.g_01024
OG0000866	Syam.g_01999	Syaf.g_01023
OG0000867	Syam.g_02000	Syaf.g_01022
OG0000868	Syam.g_02003	Syaf.g_01019
OG0000869	Syam.g_02007	Syaf.g_01014
OG0000870	Syam.g_02012	Syaf.g_01009
OG0000871	Syam.g_02013	Syaf.g_01008
OG0000872	Syam.g_02021	Syaf.g_01001
OG0000873	Syam.g_02024	Syaf.g_00998
OG0000874	Syam.g_02019	Syaf.g_01002
OG0000875	Syam.g_02026	Syaf.g_00996
OG0000876	Syam.g_01877	Syaf.g_01198
OG0000877	Syam.g_01882	Syaf.g_01188
OG0000878	Syam.g_01883	Syaf.g_01187
OG0000879	Syam.g_01884	Syaf.g_01186
OG0000880	Syam.g_01885	Syaf.g_01185
OG0000881	Syam.g_01891	Syaf.g_01179
OG0000882	Syam.g_01896	Syaf.g_01174
OG0000883	Syam.g_01898	Syaf.g_01172
OG0000884	Syam.g_01900	Syaf.g_01170
OG0000885	Syam.g_01901	Syaf.g_01169
OG0000886	Syam.g_01902	Syaf.g_01168
OG0000887	Syam.g_01903	Syaf.g_01167
OG0000888	Syam.g_01905	Syaf.g_01165
OG0000889	Syam.g_01907	Syaf.g_01163
OG0000890	Syam.g_01910	Syaf.g_01157
OG0000891	Syam.g_01911	Syaf.g_01156
OG0000892	Syam.g_01913	Syaf.g_01154
OG0000893	Syam.g_00287	Syaf.g_00178
OG0000894	Syam.g_00290	Syaf.g_00175
OG0000895	Syam.g_00294	Syaf.g_00171
OG0000896	Syam.g_00295	Syaf.g_00170
OG0000897	Syam.g_00297	Syaf.g_00168
OG0000898	Syam.g_00298	Syaf.g_00167
OG0000899	Syam.g_00299	Syaf.g_00166
OG0000900	Syam.g_00300	Syaf.g_00165
OG0000901	Syam.g_00305	Syaf.g_00160
OG0000902	Syam.g_00307	Syaf.g_00158
OG0000903	Syam.g_00322	Syaf.g_00141
OG0000904	Syam.g_00317	Syaf.g_00146
OG0000905	Syam.g_00312	Syaf.g_00151
OG0000906	Syam.g_00309	Syaf.g_00154
OG0000907	Syam.g_00324	Syaf.g_00139
OG0000908	Syam.g_00327	Syaf.g_00136
OG0000909	Syam.g_00328	Syaf.g_00135
OG0000910	Syam.g_00329	Syaf.g_00134
OG0000911	Syam.g_00331	Syaf.g_00132
OG0000912	Syam.g_00332	Syaf.g_00131
OG0000913	Syam.g_00333	Syaf.g_00130
OG0000914	Syam.g_00334	Syaf.g_00129
OG0000915	Syam.g_00336	Syaf.g_00127
OG0000916	Syam.g_00337	Syaf.g_00126
OG0000917	Syam.g_00338	Syaf.g_00125
OG0000918	Syam.g_00339	Syaf.g_00124
OG0000919	Syam.g_00340	Syaf.g_00123
OG0000920	Syam.g_00341	Syaf.g_00122
OG0000921	Syam.g_00342	Syaf.g_00121
OG0000922	Syam.g_00343	Syaf.g_00120
OG0000923	Syam.g_00347	Syaf.g_00116
OG0000924	Syam.g_00348	Syaf.g_00115
OG0000925	Syam.g_00349	Syaf.g_00114
OG0000926	Syam.g_00350	Syaf.g_00113
OG0000927	Syam.g_00352	Syaf.g_00111
OG0000928	Syam.g_00353	Syaf.g_00110
OG0000929	Syam.g_00354	Syaf.g_00109
OG0000930	Syam.g_00355	Syaf.g_00108
OG0000931	Syam.g_00356	Syaf.g_00107
OG0000932	Syam.g_00357	Syaf.g_00106
OG0000933	Syam.g_00363	Syaf.g_00100
OG0000934	Syam.g_00365	Syaf.g_00098
OG0000935	Syam.g_00366	Syaf.g_00097
OG0000936	Syam.g_00368	Syaf.g_00096
OG0000937	Syam.g_00369	Syaf.g_00095
OG0000938	Syam.g_00373	Syaf.g_00092
OG0000939	Syam.g_00374	Syaf.g_00091
OG0000940	Syam.g_00381	Syaf.g_00084
OG0000941	Syam.g_00383	Syaf.g_00082
OG0000942	Syam.g_00385	Syaf.g_00080
OG0000943	Syam.g_00386	Syaf.g_00079
OG0000944	Syam.g_00388	Syaf.g_00077
OG0000945	Syam.g_00390	Syaf.g_00075
OG0000946	Syam.g_00395	Syaf.g_00070
OG0000947	Syam.g_00398	Syaf.g_00067
OG0000948	Syam.g_00399	Syaf.g_00066
OG0000949	Syam.g_00159	Syaf.g_00337
OG0000950	Syam.g_00150	Syaf.g_00351
OG0000951	Syam.g_00145	Syaf.g_00358
OG0000952	Syam.g_00140	Syaf.g_00363
OG0000953	Syam.g_00136	Syaf.g_00367
OG0000954	Syam.g_00131	Syaf.g_00372
OG0000955	Syam.g_00130	Syaf.g_00373
OG0000956	Syam.g_00128	Syaf.g_00375
OG0000957	Syam.g_00117	Syaf.g_00386
OG0000958	Syam.g_00116	Syaf.g_00387
OG0000959	Syam.g_00112	Syaf.g_00391
OG0000960	Syam.g_00111	Syaf.g_00392
OG0000961	Syam.g_00108	Syaf.g_00402
OG0000962	Syam.g_00106	Syaf.g_00404
OG0000963	Syam.g_00101	Syaf.g_00409
OG0000964	Syam.g_00100	Syaf.g_00410
OG0000965	Syam.g_00099	Syaf.g_00411
OG0000966	Syam.g_00074	Syaf.g_00421
OG0000967	Syam.g_00069	Syaf.g_00426
OG0000968	Syam.g_00077	Syaf.g_00417
OG0000969	Syam.g_00072	Syaf.g_00423
OG0000970	Syam.g_00071	Syaf.g_00424
OG0000971	Syam.g_00066	Syaf.g_00429
OG0000972	Syam.g_00065	Syaf.g_00430
OG0000973	Syam.g_00064	Syaf.g_00431
OG0000974	Syam.g_00063	Syaf.g_00432
OG0000975	Syam.g_00062	Syaf.g_00433
OG0000976	Syam.g_00061	Syaf.g_00434
OG0000977	Syam.g_00059	Syaf.g_00436
OG0000978	Syam.g_00058	Syaf.g_00437
OG0000979	Syam.g_00055	Syaf.g_00440
OG0000980	Syam.g_00052	Syaf.g_00443
OG0000981	Syam.g_00049	Syaf.g_00446
OG0000982	Syam.g_02314	Syaf.g_00645
OG0000983	Syam.g_02315	Syaf.g_00644
OG0000984	Syam.g_02316	Syaf.g_00643
OG0000985	Syam.g_02318	Syaf.g_00641
OG0000986	Syam.g_02320	Syaf.g_00639
OG0000987	Syam.g_02322	Syaf.g_00637
OG0000988	Syam.g_02327	Syaf.g_00633
OG0000989	Syam.g_02334	Syaf.g_00624
OG0000990	Syam.g_02346	Syaf.g_00606
OG0000991	Syam.g_02348	Syaf.g_00604
OG0000992	Syam.g_02351	Syaf.g_00601
OG0000993	Syam.g_02352	Syaf.g_00600
OG0000994	Syam.g_02354	Syaf.g_00597
OG0000995	Syam.g_02359	Syaf.g_00592
OG0000996	Syam.g_02405	Syaf.g_00543
OG0000997	Syam.g_02416	Syaf.g_00532
OG0000998	Syam.g_02418	Syaf.g_00530
OG0000999	Syam.g_02419	Syaf.g_00529
OG0001000	Syam.g_02422	Syaf.g_00526
OG0001001	Syam.g_02427	Syaf.g_00521
OG0001002	Syam.g_02433	Syaf.g_00515
OG0001003	Syam.g_02434	Syaf.g_00514
OG0001004	Syam.g_02435	Syaf.g_00513
OG0001005	Syam.g_02436	Syaf.g_00510
OG0001006	Syam.g_02444	Syaf.g_00500
OG0001007	Syam.g_02446	Syaf.g_00498
OG0001008	Syam.g_01866	Syaf.g_01215
OG0001009	Syam.g_00032	Syaf.g_00466
OG0001010	Syam.g_00033	Syaf.g_00465
OG0001011	Syam.g_00034	Syaf.g_00463
OG0001012	Syam.g_02310	Syaf.g_00649
OG0001013	Syam.g_02296	Syaf.g_00669
OG0001014	Syam.g_02292	Syaf.g_00691
OG0001015	Syam.g_02291	Syaf.g_00692
OG0001016	Syam.g_02067	Syaf.g_00958
OG0001017	Syam.g_02073	Syaf.g_00952
OG0001018	Syam.g_02075	Syaf.g_00950
OG0001019	Syam.g_02093	Syaf.g_00931
OG0001020	Syam.g_02098	Syaf.g_00926
OG0001021	Syam.g_02102	Syaf.g_00922
OG0001022	Syam.g_02106	Syaf.g_00918
OG0001023	Syam.g_02107	Syaf.g_00917
OG0001024	Syam.g_02111	Syaf.g_00913
OG0001025	Syam.g_02118	Syaf.g_00906
OG0001026	Syam.g_02130	Syaf.g_00893
OG0001027	Syam.g_02135	Syaf.g_00884
OG0001028	Syam.g_02137	Syaf.g_00882
OG0001029	Syam.g_02139	Syaf.g_00880
OG0001030	Syam.g_02163	Syaf.g_00860
OG0001031	Syam.g_02239	Syaf.g_00784
OG0001032	Syam.g_02241	Syaf.g_00781
OG0001034	Syam.g_00508	Syaf.g_02787
OG0001035	Syam.g_00265	Syaf.g_00207
OG0001036	Syam.g_00261	Syaf.g_00212
OG0001037	Syam.g_00259	Syaf.g_00214
OG0001038	Syam.g_00232	Syaf.g_00242
OG0001039	Syam.g_00229	Syaf.g_00245
OG0001040	Syam.g_00226	Syaf.g_00248
OG0001041	Syam.g_00221	Syaf.g_00253
OG0001042	Syam.g_00196	Syaf.g_00275
OG0001043	Syam.g_00192	Syaf.g_00279
OG0001044	Syam.g_00456	Syaf.g_00024
OG0001045	Syam.g_00469	Syaf.g_00011
OG0001046	Syam.g_01151	Syaf.g_01894
OG0001047	Syam.g_01864	Syaf.g_01217
OG0001048	Syam.g_01863	Syaf.g_01218
OG0001049	Syam.g_01855	Syaf.g_01226
OG0001050	Syam.g_01854	Syaf.g_01227
OG0001051	Syam.g_01853	Syaf.g_01228
OG0001052	Syam.g_01672	Syaf.g_02502
OG0001053	Syam.g_00586	Syaf.g_02718
OG0001054	Syam.g_00603	Syaf.g_02701
OG0001056	Syam.g_00656	Syaf.g_02649
OG0001057	Syam.g_00664	Syaf.g_02638
OG0001058	Syam.g_00677	Syaf.g_02624
OG0001059	Syam.g_00681	Syaf.g_02620
OG0001060	Syam.g_00688	Syaf.g_02614
OG0001061	Syam.g_01744	Syaf.g_02590
OG0001062	Syam.g_01742	Syaf.g_02588
OG0001063	Syam.g_01737	Syaf.g_02583
OG0001064	Syam.g_01736	Syaf.g_02582
OG0001065	Syam.g_01735	Syaf.g_02581
OG0001066	Syam.g_01734	Syaf.g_02580
OG0001067	Syam.g_01733	Syaf.g_02579
OG0001068	Syam.g_01732	Syaf.g_02578
OG0001069	Syam.g_01731	Syaf.g_02577
OG0001070	Syam.g_01728	Syaf.g_02574
OG0001071	Syam.g_01727	Syaf.g_02573
OG0001072	Syam.g_01723	Syaf.g_02569
OG0001073	Syam.g_01709	Syaf.g_02555
OG0001074	Syam.g_01504	Syaf.g_02365
OG0001075	Syam.g_01502	Syaf.g_02363
OG0001076	Syam.g_01491	Syaf.g_02337
OG0001077	Syam.g_01480	Syaf.g_02325
OG0001078	Syam.g_01467	Syaf.g_02309
OG0001079	Syam.g_01454	Syaf.g_02296
OG0001080	Syam.g_01034	Syaf.g_01740
OG0001081	Syam.g_01386	Syaf.g_02144
OG0001082	Syam.g_01385	Syaf.g_02143
OG0001083	Syam.g_01377	Syaf.g_02136
OG0001084	Syam.g_01376	Syaf.g_02135
OG0001085	Syam.g_01366	Syaf.g_02125
OG0001086	Syam.g_01364	Syaf.g_02123
OG0001087	Syam.g_00813	Syaf.g_01482
OG0001088	Syam.g_00809	Syaf.g_01478
OG0001089	Syam.g_00785	Syaf.g_01453
OG0001090	Syam.g_01246	Syaf.g_01981
OG0001091	Syam.g_01244	Syaf.g_01979
OG0001092	Syam.g_01242	Syaf.g_01977
OG0001093	Syam.g_01236	Syaf.g_01971
OG0001094	Syam.g_01296	Syaf.g_02055
OG0001095	Syam.g_01276	Syaf.g_02034
OG0001096	Syam.g_01260	Syaf.g_02018
OG0001097	Syam.g_00727	Syaf.g_01373
OG0001098	Syam.g_01037	Syaf.g_01743
OG0001099	Syam.g_02138	Syaf.g_00881
OG0001100	Syam.g_01356	Syaf.g_02110
OG0001101	Syam.g_01355	Syaf.g_02109
OG0001103	Syam.g_01350	Syaf.g_02104
OG0001104	Syam.g_01311	Syaf.g_02071
OG0001105	Syam.g_01307	Syaf.g_02067
OG0001106	Syam.g_01110	Syaf.g_01847
