Orthogroup	Syam	Syak
OG0000582	Syam.g_01513	Syak.g_02748
OG0000583	Syam.g_01512	Syak.g_02749
OG0000584	Syam.g_01511	Syak.g_02750
OG0000585	Syam.g_01509	Syak.g_02753
OG0000586	Syam.g_01508	Syak.g_02754
OG0000587	Syam.g_01506	Syak.g_02756
OG0000588	Syam.g_01498	Syak.g_00004
OG0000589	Syam.g_01494	Syak.g_00008
OG0000590	Syam.g_01493	Syak.g_00009
OG0000591	Syam.g_01486	Syak.g_00017
OG0000592	Syam.g_01485	Syak.g_00018
OG0000593	Syam.g_01471	Syak.g_00031
OG0000594	Syam.g_01470	Syak.g_00032
OG0000595	Syam.g_01469	Syak.g_00033
OG0000596	Syam.g_01465	Syak.g_00038
OG0000597	Syam.g_01462	Syak.g_00041
OG0000598	Syam.g_01461	Syak.g_00042
OG0000599	Syam.g_01458	Syak.g_00045
OG0000600	Syam.g_01457	Syak.g_00046
OG0000601	Syam.g_01456	Syak.g_00047
OG0000602	Syam.g_01451	Syak.g_00053
OG0000603	Syam.g_01450	Syak.g_00054
OG0000604	Syam.g_01447	Syak.g_00056
OG0000605	Syam.g_01031	Syak.g_00259
OG0000606	Syam.g_01387	Syak.g_00326
OG0000607	Syam.g_01384	Syak.g_00329
OG0000608	Syam.g_01383	Syak.g_00330
OG0000609	Syam.g_01380	Syak.g_00332
OG0000610	Syam.g_01373	Syak.g_00347
OG0000611	Syam.g_01370	Syak.g_00350
OG0000612	Syam.g_01369	Syak.g_00351
OG0000613	Syam.g_00170	Syak.g_01525
OG0000614	Syam.g_00801	Syak.g_00705
OG0000615	Syam.g_01332	Syak.g_00393
OG0000616	Syam.g_02430	Syak.g_01810
OG0000617	Syam.g_01240	Syak.g_00799
OG0000618	Syam.g_01239	Syak.g_00798
OG0000619	Syam.g_01238	Syak.g_00797
OG0000620	Syam.g_01233	Syak.g_00779
OG0000621	Syam.g_01232	Syak.g_00780
OG0000622	Syam.g_01231	Syak.g_00781
OG0000623	Syam.g_01230	Syak.g_00782
OG0000624	Syam.g_01228	Syak.g_00784
OG0000625	Syam.g_01227	Syak.g_00785
OG0000626	Syam.g_01226	Syak.g_00786
OG0000627	Syam.g_01065	Syak.g_00561
OG0000628	Syam.g_01067	Syak.g_00560
OG0000629	Syam.g_01070	Syak.g_00556
OG0000630	Syam.g_01074	Syak.g_00552
OG0000631	Syam.g_01084	Syak.g_00545
OG0000632	Syam.g_01085	Syak.g_00544
OG0000633	Syam.g_01086	Syak.g_00542
OG0000634	Syam.g_01294	Syak.g_00430
OG0000635	Syam.g_01293	Syak.g_00431
OG0000636	Syam.g_01291	Syak.g_00433
OG0000637	Syam.g_01289	Syak.g_00435
OG0000638	Syam.g_01288	Syak.g_00436
OG0000639	Syam.g_01287	Syak.g_00437
OG0000640	Syam.g_01286	Syak.g_00438
OG0000641	Syam.g_01282	Syak.g_00442
OG0000642	Syam.g_01281	Syak.g_00443
OG0000643	Syam.g_01280	Syak.g_00444
OG0000644	Syam.g_01279	Syak.g_00445
OG0000645	Syam.g_01277	Syak.g_00447
OG0000646	Syam.g_01274	Syak.g_00450
OG0000647	Syam.g_01272	Syak.g_00452
OG0000648	Syam.g_01269	Syak.g_00456
OG0000649	Syam.g_01268	Syak.g_00457
OG0000650	Syam.g_01267	Syak.g_00458
OG0000651	Syam.g_01266	Syak.g_00459
OG0000652	Syam.g_01265	Syak.g_00460
OG0000653	Syam.g_01263	Syak.g_00462
OG0000654	Syam.g_01262	Syak.g_00625
OG0000655	Syam.g_01261	Syak.g_00624
OG0000656	Syam.g_01258	Syak.g_00621
OG0000657	Syam.g_00739	Syak.g_00609
OG0000658	Syam.g_00735	Syak.g_00606
OG0000659	Syam.g_00734	Syak.g_00605
OG0000660	Syam.g_00730	Syak.g_00601
OG0000661	Syam.g_00728	Syak.g_00599
OG0000662	Syam.g_00726	Syak.g_00597
OG0000663	Syam.g_00723	Syak.g_00594
OG0000664	Syam.g_00722	Syak.g_00593
OG0000665	Syam.g_02027	Syak.g_00086
OG0000666	Syam.g_01030	Syak.g_00078
OG0000667	Syam.g_00937	Syak.g_00340
OG0000668	Syam.g_01185	Syak.g_00643
OG0000669	Syam.g_01358	Syak.g_00363
OG0000670	Syam.g_00528	Syak.g_00366
OG0000671	Syam.g_01354	Syak.g_00368
OG0000672	Syam.g_01351	Syak.g_00371
OG0000673	Syam.g_01348	Syak.g_00374
OG0000674	Syam.g_01346	Syak.g_00376
OG0000675	Syam.g_01345	Syak.g_00377
OG0000676	Syam.g_01343	Syak.g_00379
OG0000677	Syam.g_01342	Syak.g_00380
OG0000678	Syam.g_01339	Syak.g_00386
OG0000679	Syam.g_01323	Syak.g_00397
OG0000680	Syam.g_01322	Syak.g_00398
OG0000681	Syam.g_01319	Syak.g_00401
OG0000682	Syam.g_01318	Syak.g_00402
OG0000683	Syam.g_01317	Syak.g_00403
OG0000684	Syam.g_01312	Syak.g_00409
OG0000685	Syam.g_01310	Syak.g_00411
OG0000686	Syam.g_01309	Syak.g_00412
OG0000687	Syam.g_01308	Syak.g_00413
OG0000688	Syam.g_01304	Syak.g_00418
OG0000689	Syam.g_01302	Syak.g_00421
OG0000690	Syam.g_01301	Syak.g_00422
OG0000691	Syam.g_01300	Syak.g_00423
OG0000692	Syam.g_01299	Syak.g_00424
OG0000693	Syam.g_01298	Syak.g_00426
OG0000694	Syam.g_01297	Syak.g_00427
OG0000695	Syam.g_01088	Syak.g_00540
OG0000696	Syam.g_01089	Syak.g_00539
OG0000697	Syam.g_01091	Syak.g_00538
OG0000698	Syam.g_01094	Syak.g_00535
OG0000699	Syam.g_01096	Syak.g_00534
OG0000700	Syam.g_01097	Syak.g_00533
OG0000701	Syam.g_01098	Syak.g_00532
OG0000702	Syam.g_01106	Syak.g_00522
OG0000703	Syam.g_01107	Syak.g_00521
OG0000704	Syam.g_01109	Syak.g_00519
OG0000705	Syam.g_01116	Syak.g_00511
OG0000706	Syam.g_01117	Syak.g_00510
OG0000707	Syam.g_01118	Syak.g_00509
OG0000708	Syam.g_01121	Syak.g_00506
OG0000709	Syam.g_01131	Syak.g_00498
OG0000710	Syam.g_01135	Syak.g_00494
OG0000711	Syam.g_01165	Syak.g_00466
OG0000712	Syam.g_01167	Syak.g_00464
OG0000713	Syam.g_01168	Syak.g_00463
OG0000714	Syam.g_01170	Syak.g_00629
OG0000715	Syam.g_01172	Syak.g_00631
OG0000716	Syam.g_01176	Syak.g_00635
OG0000717	Syam.g_01177	Syak.g_00636
OG0000718	Syam.g_01181	Syak.g_00640
OG0000719	Syam.g_01183	Syak.g_00642
OG0000720	Syam.g_01197	Syak.g_00655
OG0000721	Syam.g_01199	Syak.g_00657
OG0000722	Syam.g_01200	Syak.g_00658
OG0000723	Syam.g_01224	Syak.g_00790
OG0000724	Syam.g_00768	Syak.g_00749
OG0000725	Syam.g_00777	Syak.g_00731
OG0000726	Syam.g_00778	Syak.g_00730
OG0000727	Syam.g_00779	Syak.g_00729
OG0000728	Syam.g_00781	Syak.g_00727
OG0000729	Syam.g_00105	Syak.g_01683
OG0000730	Syam.g_00454	Syak.g_01248
OG0000731	Syam.g_00466	Syak.g_01237
OG0000732	Syam.g_00051	Syak.g_01739
OG0000733	Syam.g_02339	Syak.g_01905
OG0000734	Syam.g_02128	Syak.g_02184
OG0000735	Syam.g_01810	Syak.g_00914
OG0000736	Syam.g_01809	Syak.g_00913
OG0000737	Syam.g_01808	Syak.g_00912
OG0000738	Syam.g_01803	Syak.g_00907
OG0000739	Syam.g_01802	Syak.g_00906
OG0000740	Syam.g_01801	Syak.g_00905
OG0000741	Syam.g_01798	Syak.g_00902
OG0000742	Syam.g_01796	Syak.g_00899
OG0000743	Syam.g_01794	Syak.g_00897
OG0000744	Syam.g_01793	Syak.g_00896
OG0000745	Syam.g_01791	Syak.g_00894
OG0000746	Syam.g_01789	Syak.g_00892
OG0000747	Syam.g_01788	Syak.g_00891
OG0000748	Syam.g_01779	Syak.g_00875
OG0000749	Syam.g_01776	Syak.g_00874
OG0000750	Syam.g_01775	Syak.g_00873
OG0000751	Syam.g_01770	Syak.g_00862
OG0000752	Syam.g_01768	Syak.g_00860
OG0000753	Syam.g_01765	Syak.g_00857
OG0000754	Syam.g_00910	Syak.g_00852
OG0000755	Syam.g_00900	Syak.g_00841
OG0000756	Syam.g_00899	Syak.g_00840
OG0000757	Syam.g_00891	Syak.g_00833
OG0000758	Syam.g_00890	Syak.g_00832
OG0000759	Syam.g_00889	Syak.g_00831
OG0000760	Syam.g_00888	Syak.g_00830
OG0000761	Syam.g_00886	Syak.g_00829
OG0000762	Syam.g_00884	Syak.g_00827
OG0000763	Syam.g_00882	Syak.g_00825
OG0000764	Syam.g_00881	Syak.g_00824
OG0000765	Syam.g_00864	Syak.g_00669
OG0000766	Syam.g_00863	Syak.g_00670
OG0000767	Syam.g_00861	Syak.g_00672
OG0000768	Syam.g_00860	Syak.g_00673
OG0000769	Syam.g_00858	Syak.g_00675
OG0000770	Syam.g_00855	Syak.g_00678
OG0000771	Syam.g_00762	Syak.g_00755
OG0000772	Syam.g_01005	Syak.g_02048
OG0000773	Syam.g_01816	Syak.g_00921
OG0000774	Syam.g_01820	Syak.g_00926
OG0000775	Syam.g_01823	Syak.g_00929
OG0000776	Syam.g_01824	Syak.g_00930
OG0000777	Syam.g_01825	Syak.g_00931
OG0000778	Syam.g_01826	Syak.g_00932
OG0000779	Syam.g_01832	Syak.g_00938
OG0000780	Syam.g_01835	Syak.g_00942
OG0000781	Syam.g_01839	Syak.g_00946
OG0000782	Syam.g_01840	Syak.g_00947
OG0000783	Syam.g_01841	Syak.g_00948
OG0000784	Syam.g_01842	Syak.g_00949
OG0000785	Syam.g_01844	Syak.g_00951
OG0000786	Syam.g_01700	Syak.g_00956
OG0000787	Syam.g_01701	Syak.g_00957
OG0000788	Syam.g_01455	Syak.g_00048
OG0000789	Syam.g_01044	Syak.g_00085
OG0000790	Syam.g_00570	Syak.g_02560
OG0000791	Syam.g_00568	Syak.g_02558
OG0000792	Syam.g_00567	Syak.g_02557
OG0000793	Syam.g_00562	Syak.g_02552
OG0000794	Syam.g_00561	Syak.g_02551
OG0000795	Syam.g_00560	Syak.g_02550
OG0000796	Syam.g_00556	Syak.g_02547
OG0000797	Syam.g_00555	Syak.g_02546
OG0000798	Syam.g_00233	Syak.g_01456
OG0000799	Syam.g_01585	Syak.g_00981
OG0000800	Syam.g_01588	Syak.g_00989
OG0000801	Syam.g_01589	Syak.g_00990
OG0000802	Syam.g_01592	Syak.g_00995
OG0000803	Syam.g_01597	Syak.g_01021
OG0000804	Syam.g_01600	Syak.g_01026
OG0000805	Syam.g_01602	Syak.g_01029
OG0000806	Syam.g_01604	Syak.g_01031
OG0000807	Syam.g_01606	Syak.g_01033
OG0000808	Syam.g_01607	Syak.g_01034
OG0000809	Syam.g_01610	Syak.g_01038
OG0000810	Syam.g_01611	Syak.g_01039
OG0000811	Syam.g_01616	Syak.g_01045
OG0000812	Syam.g_01618	Syak.g_01047
OG0000813	Syam.g_01619	Syak.g_01048
OG0000814	Syam.g_01621	Syak.g_01051
OG0000815	Syam.g_01622	Syak.g_01053
OG0000816	Syam.g_01624	Syak.g_01055
OG0000817	Syam.g_01625	Syak.g_01056
OG0000818	Syam.g_01631	Syak.g_01060
OG0000819	Syam.g_01632	Syak.g_01064
OG0000820	Syam.g_01633	Syak.g_01065
OG0000821	Syam.g_01639	Syak.g_01071
OG0000822	Syam.g_01641	Syak.g_01073
OG0000823	Syam.g_01642	Syak.g_01074
OG0000824	Syam.g_01648	Syak.g_01080
OG0000825	Syam.g_01649	Syak.g_01081
OG0000826	Syam.g_01650	Syak.g_01082
OG0000827	Syam.g_01651	Syak.g_01083
OG0000828	Syam.g_01655	Syak.g_01086
OG0000829	Syam.g_01656	Syak.g_01087
OG0000830	Syam.g_01657	Syak.g_01088
OG0000831	Syam.g_01659	Syak.g_01091
OG0000832	Syam.g_01923	Syak.g_02482
OG0000833	Syam.g_01932	Syak.g_02473
OG0000834	Syam.g_01933	Syak.g_02470
OG0000835	Syam.g_01934	Syak.g_02469
OG0000836	Syam.g_01937	Syak.g_02466
OG0000837	Syam.g_01938	Syak.g_02465
OG0000838	Syam.g_01946	Syak.g_02461
OG0000839	Syam.g_01947	Syak.g_02460
OG0000840	Syam.g_01948	Syak.g_02459
OG0000841	Syam.g_01949	Syak.g_02458
OG0000842	Syam.g_01950	Syak.g_02457
OG0000843	Syam.g_01951	Syak.g_02456
OG0000844	Syam.g_01953	Syak.g_02454
OG0000845	Syam.g_01954	Syak.g_02453
OG0000846	Syam.g_01955	Syak.g_02452
OG0000847	Syam.g_01956	Syak.g_02451
OG0000848	Syam.g_01958	Syak.g_02449
OG0000849	Syam.g_01959	Syak.g_02448
OG0000850	Syam.g_01961	Syak.g_02445
OG0000851	Syam.g_01966	Syak.g_02440
OG0000852	Syam.g_01967	Syak.g_02439
OG0000853	Syam.g_01971	Syak.g_02435
OG0000854	Syam.g_01973	Syak.g_02433
OG0000855	Syam.g_01974	Syak.g_02432
OG0000856	Syam.g_01483	Syak.g_00021
OG0000857	Syam.g_01273	Syak.g_00451
OG0000858	Syam.g_01980	Syak.g_02426
OG0000859	Syam.g_01981	Syak.g_02425
OG0000860	Syam.g_01992	Syak.g_02414
OG0000861	Syam.g_01993	Syak.g_02413
OG0000862	Syam.g_01994	Syak.g_02412
OG0000863	Syam.g_01996	Syak.g_02409
OG0000864	Syam.g_01997	Syak.g_02408
OG0000865	Syam.g_01998	Syak.g_02407
OG0000866	Syam.g_01999	Syak.g_02406
OG0000867	Syam.g_02000	Syak.g_02405
OG0000868	Syam.g_02003	Syak.g_02402
OG0000869	Syam.g_02007	Syak.g_02398
OG0000870	Syam.g_02012	Syak.g_02393
OG0000871	Syam.g_02013	Syak.g_02392
OG0000872	Syam.g_02021	Syak.g_02386
OG0000873	Syam.g_02024	Syak.g_02383
OG0000874	Syam.g_02019	Syak.g_02379
OG0000875	Syam.g_02026	Syak.g_02377
OG0000876	Syam.g_01877	Syak.g_02375
OG0000877	Syam.g_01882	Syak.g_02372
OG0000878	Syam.g_01883	Syak.g_02371
OG0000879	Syam.g_01884	Syak.g_02370
OG0000880	Syam.g_01885	Syak.g_02369
OG0000881	Syam.g_01891	Syak.g_02363
OG0000882	Syam.g_01896	Syak.g_02358
OG0000883	Syam.g_01898	Syak.g_02355
OG0000884	Syam.g_01900	Syak.g_02353
OG0000885	Syam.g_01901	Syak.g_02352
OG0000886	Syam.g_01902	Syak.g_02351
OG0000887	Syam.g_01903	Syak.g_02350
OG0000888	Syam.g_01905	Syak.g_02348
OG0000889	Syam.g_01907	Syak.g_02346
OG0000890	Syam.g_01910	Syak.g_02334
OG0000891	Syam.g_01911	Syak.g_02333
OG0000892	Syam.g_01913	Syak.g_02329
OG0000893	Syam.g_00287	Syak.g_01393
OG0000894	Syam.g_00290	Syak.g_01390
OG0000895	Syam.g_00294	Syak.g_01386
OG0000896	Syam.g_00295	Syak.g_01385
OG0000897	Syam.g_00297	Syak.g_01383
OG0000898	Syam.g_00298	Syak.g_01382
OG0000899	Syam.g_00299	Syak.g_01381
OG0000900	Syam.g_00300	Syak.g_01380
OG0000901	Syam.g_00305	Syak.g_01375
OG0000902	Syam.g_00307	Syak.g_01368
OG0000903	Syam.g_00322	Syak.g_01353
OG0000904	Syam.g_00317	Syak.g_01358
OG0000905	Syam.g_00312	Syak.g_01363
OG0000906	Syam.g_00309	Syak.g_01366
OG0000907	Syam.g_00324	Syak.g_01351
OG0000908	Syam.g_00327	Syak.g_01348
OG0000909	Syam.g_00328	Syak.g_01347
OG0000910	Syam.g_00329	Syak.g_01346
OG0000911	Syam.g_00331	Syak.g_01344
OG0000912	Syam.g_00332	Syak.g_01343
OG0000913	Syam.g_00333	Syak.g_01342
OG0000914	Syam.g_00334	Syak.g_01341
OG0000915	Syam.g_00336	Syak.g_01339
OG0000916	Syam.g_00337	Syak.g_01338
OG0000917	Syam.g_00338	Syak.g_01337
OG0000918	Syam.g_00339	Syak.g_01336
OG0000919	Syam.g_00340	Syak.g_01335
OG0000920	Syam.g_00341	Syak.g_01334
OG0000921	Syam.g_00342	Syak.g_01333
OG0000922	Syam.g_00343	Syak.g_01332
OG0000923	Syam.g_00347	Syak.g_01328
OG0000924	Syam.g_00348	Syak.g_01327
OG0000925	Syam.g_00349	Syak.g_01326
OG0000926	Syam.g_00350	Syak.g_01325
OG0000927	Syam.g_00352	Syak.g_01323
OG0000928	Syam.g_00353	Syak.g_01322
OG0000929	Syam.g_00354	Syak.g_01321
OG0000930	Syam.g_00355	Syak.g_01320
OG0000931	Syam.g_00356	Syak.g_01319
OG0000932	Syam.g_00357	Syak.g_01318
OG0000933	Syam.g_00363	Syak.g_01312
OG0000934	Syam.g_00365	Syak.g_01310
OG0000935	Syam.g_00366	Syak.g_01309
OG0000936	Syam.g_00368	Syak.g_01308
OG0000937	Syam.g_00369	Syak.g_01307
OG0000938	Syam.g_00373	Syak.g_01304
OG0000939	Syam.g_00374	Syak.g_01303
OG0000940	Syam.g_00381	Syak.g_01297
OG0000941	Syam.g_00383	Syak.g_01295
OG0000942	Syam.g_00385	Syak.g_01293
OG0000943	Syam.g_00386	Syak.g_01292
OG0000944	Syam.g_00388	Syak.g_01290
OG0000945	Syam.g_00390	Syak.g_01288
OG0000946	Syam.g_00395	Syak.g_01283
OG0000947	Syam.g_00398	Syak.g_01280
OG0000948	Syam.g_00399	Syak.g_01279
OG0000949	Syam.g_00159	Syak.g_01551
OG0000950	Syam.g_00150	Syak.g_01562
OG0000951	Syam.g_00145	Syak.g_01569
OG0000952	Syam.g_00140	Syak.g_01574
OG0000953	Syam.g_00136	Syak.g_01627
OG0000954	Syam.g_00131	Syak.g_01633
OG0000955	Syam.g_00130	Syak.g_01634
OG0000956	Syam.g_00128	Syak.g_01636
OG0000957	Syam.g_00117	Syak.g_01648
OG0000958	Syam.g_00116	Syak.g_01649
OG0000959	Syam.g_00112	Syak.g_01653
OG0000960	Syam.g_00111	Syak.g_01654
OG0000961	Syam.g_00108	Syak.g_01679
OG0000962	Syam.g_00106	Syak.g_01682
OG0000963	Syam.g_00101	Syak.g_01687
OG0000964	Syam.g_00100	Syak.g_01688
OG0000965	Syam.g_00099	Syak.g_01689
OG0000966	Syam.g_00074	Syak.g_01711
OG0000967	Syam.g_00069	Syak.g_01715
OG0000968	Syam.g_00077	Syak.g_01719
OG0000969	Syam.g_00072	Syak.g_01721
OG0000970	Syam.g_00071	Syak.g_01722
OG0000971	Syam.g_00066	Syak.g_01724
OG0000972	Syam.g_00065	Syak.g_01725
OG0000973	Syam.g_00064	Syak.g_01726
OG0000974	Syam.g_00063	Syak.g_01727
OG0000975	Syam.g_00062	Syak.g_01728
OG0000976	Syam.g_00061	Syak.g_01729
OG0000977	Syam.g_00059	Syak.g_01731
OG0000978	Syam.g_00058	Syak.g_01732
OG0000979	Syam.g_00055	Syak.g_01735
OG0000980	Syam.g_00052	Syak.g_01738
OG0000981	Syam.g_00049	Syak.g_01741
OG0000982	Syam.g_02314	Syak.g_01941
OG0000983	Syam.g_02315	Syak.g_01940
OG0000984	Syam.g_02316	Syak.g_01939
OG0000985	Syam.g_02318	Syak.g_01935
OG0000986	Syam.g_02320	Syak.g_01933
OG0000987	Syam.g_02322	Syak.g_01931
OG0000988	Syam.g_02327	Syak.g_01925
OG0000989	Syam.g_02334	Syak.g_01912
OG0000990	Syam.g_02346	Syak.g_01900
OG0000991	Syam.g_02348	Syak.g_01896
OG0000992	Syam.g_02351	Syak.g_01893
OG0000993	Syam.g_02352	Syak.g_01892
OG0000994	Syam.g_02354	Syak.g_01889
OG0000995	Syam.g_02359	Syak.g_01880
OG0000996	Syam.g_02405	Syak.g_01839
OG0000997	Syam.g_02416	Syak.g_01828
OG0000998	Syam.g_02418	Syak.g_01826
OG0000999	Syam.g_02419	Syak.g_01825
OG0001000	Syam.g_02422	Syak.g_01821
OG0001001	Syam.g_02427	Syak.g_01814
OG0001002	Syam.g_02433	Syak.g_01807
OG0001003	Syam.g_02434	Syak.g_01806
OG0001004	Syam.g_02435	Syak.g_01805
OG0001005	Syam.g_02436	Syak.g_01804
OG0001006	Syam.g_02444	Syak.g_01797
OG0001007	Syam.g_02446	Syak.g_01795
OG0001008	Syam.g_01866	Syak.g_01190
OG0001009	Syam.g_00032	Syak.g_01762
OG0001010	Syam.g_00033	Syak.g_01761
OG0001011	Syam.g_00034	Syak.g_01759
OG0001012	Syam.g_02310	Syak.g_01946
OG0001013	Syam.g_02296	Syak.g_01969
OG0001014	Syam.g_02292	Syak.g_01975
OG0001015	Syam.g_02291	Syak.g_01976
OG0001016	Syam.g_02067	Syak.g_02250
OG0001017	Syam.g_02073	Syak.g_02244
OG0001018	Syam.g_02075	Syak.g_02242
OG0001019	Syam.g_02093	Syak.g_02218
OG0001020	Syam.g_02098	Syak.g_02214
OG0001021	Syam.g_02102	Syak.g_02210
OG0001022	Syam.g_02106	Syak.g_02205
OG0001023	Syam.g_02107	Syak.g_02204
OG0001024	Syam.g_02111	Syak.g_02201
OG0001025	Syam.g_02118	Syak.g_02195
OG0001026	Syam.g_02130	Syak.g_02182
OG0001027	Syam.g_02135	Syak.g_02178
OG0001028	Syam.g_02137	Syak.g_02176
OG0001029	Syam.g_02139	Syak.g_02174
OG0001030	Syam.g_02163	Syak.g_02153
OG0001031	Syam.g_02239	Syak.g_02079
OG0001032	Syam.g_02241	Syak.g_02077
OG0001033	Syam.g_02265	Syak.g_02037
OG0001034	Syam.g_00508	Syak.g_02305
OG0001035	Syam.g_00265	Syak.g_01422
OG0001036	Syam.g_00261	Syak.g_01427
OG0001037	Syam.g_00259	Syak.g_01429
OG0001038	Syam.g_00232	Syak.g_01457
OG0001039	Syam.g_00229	Syak.g_01460
OG0001040	Syam.g_00226	Syak.g_01463
OG0001041	Syam.g_00221	Syak.g_01468
OG0001042	Syam.g_00196	Syak.g_01500
OG0001043	Syam.g_00192	Syak.g_01504
OG0001044	Syam.g_00456	Syak.g_01247
OG0001045	Syam.g_00469	Syak.g_01234
OG0001046	Syam.g_01151	Syak.g_00479
OG0001047	Syam.g_01864	Syak.g_01188
OG0001048	Syam.g_01863	Syak.g_01187
OG0001049	Syam.g_01855	Syak.g_01184
OG0001050	Syam.g_01854	Syak.g_01183
OG0001051	Syam.g_01853	Syak.g_01182
OG0001052	Syam.g_01672	Syak.g_01122
OG0001053	Syam.g_00586	Syak.g_02577
OG0001054	Syam.g_00603	Syak.g_02596
OG0001055	Syam.g_00624	Syak.g_02617
OG0001056	Syam.g_00656	Syak.g_02645
OG0001057	Syam.g_00664	Syak.g_00964
OG0001058	Syam.g_00677	Syak.g_02668
OG0001060	Syam.g_00688	Syak.g_02677
OG0001061	Syam.g_01744	Syak.g_02697
OG0001062	Syam.g_01742	Syak.g_02699
OG0001063	Syam.g_01737	Syak.g_02704
OG0001064	Syam.g_01736	Syak.g_02705
OG0001065	Syam.g_01735	Syak.g_02706
OG0001066	Syam.g_01734	Syak.g_02707
OG0001067	Syam.g_01733	Syak.g_02708
OG0001068	Syam.g_01732	Syak.g_02709
OG0001069	Syam.g_01731	Syak.g_02710
OG0001070	Syam.g_01728	Syak.g_02714
OG0001071	Syam.g_01727	Syak.g_02715
OG0001072	Syam.g_01723	Syak.g_02721
OG0001073	Syam.g_01709	Syak.g_02736
OG0001074	Syam.g_01504	Syak.g_00098
OG0001075	Syam.g_01502	Syak.g_02760
OG0001076	Syam.g_01491	Syak.g_00011
OG0001077	Syam.g_01480	Syak.g_00024
OG0001078	Syam.g_01467	Syak.g_00036
OG0001079	Syam.g_01454	Syak.g_00049
OG0001080	Syam.g_01034	Syak.g_00264
OG0001081	Syam.g_01386	Syak.g_00327
OG0001082	Syam.g_01385	Syak.g_00328
OG0001083	Syam.g_01377	Syak.g_00336
OG0001084	Syam.g_01376	Syak.g_00337
OG0001085	Syam.g_01366	Syak.g_00354
OG0001086	Syam.g_01364	Syak.g_00356
OG0001087	Syam.g_00813	Syak.g_00691
OG0001088	Syam.g_00809	Syak.g_00694
OG0001089	Syam.g_00785	Syak.g_00722
OG0001090	Syam.g_01246	Syak.g_00806
OG0001091	Syam.g_01244	Syak.g_00804
OG0001092	Syam.g_01242	Syak.g_00801
OG0001093	Syam.g_01236	Syak.g_00794
OG0001094	Syam.g_01296	Syak.g_00428
OG0001095	Syam.g_01276	Syak.g_00448
OG0001096	Syam.g_01260	Syak.g_00623
OG0001097	Syam.g_00727	Syak.g_00598
OG0001098	Syam.g_01037	Syak.g_00578
OG0001099	Syam.g_02138	Syak.g_02175
OG0001100	Syam.g_01356	Syak.g_00365
OG0001101	Syam.g_01355	Syak.g_00367
OG0001103	Syam.g_01350	Syak.g_00372
OG0001104	Syam.g_01311	Syak.g_00410
OG0001105	Syam.g_01307	Syak.g_00414
OG0001106	Syam.g_01110	Syak.g_00518
OG0001107	Syam.g_01122	Syak.g_00505
OG0001108	Syam.g_01132	Syak.g_00497
OG0001109	Syam.g_01134	Syak.g_00495
OG0001110	Syam.g_01136	Syak.g_00493
OG0001111	Syam.g_01138	Syak.g_00491
OG0001112	Syam.g_01140	Syak.g_00489
OG0001113	Syam.g_01141	Syak.g_00406
OG0001114	Syam.g_01142	Syak.g_00488
OG0001115	Syam.g_01146	Syak.g_00484
OG0001116	Syam.g_01148	Syak.g_00482
OG0001117	Syam.g_01149	Syak.g_00481
OG0001118	Syam.g_01150	Syak.g_00480
OG0001119	Syam.g_01152	Syak.g_00478
OG0001120	Syam.g_01156	Syak.g_00474
OG0001121	Syam.g_00970	Syak.g_00114
OG0001123	Syam.g_01191	Syak.g_00650
OG0001124	Syam.g_01194	Syak.g_00652
OG0001125	Syam.g_01196	Syak.g_00654
OG0001126	Syam.g_00757	Syak.g_00757
OG0001127	Syam.g_00758	Syak.g_00756
OG0001128	Syam.g_00764	Syak.g_00753
OG0001129	Syam.g_00766	Syak.g_00751
OG0001130	Syam.g_00767	Syak.g_00750
OG0001131	Syam.g_01337	Syak.g_00389
OG0001132	Syam.g_01020	Syak.g_00120
OG0001134	Syam.g_00915	Syak.g_00273
OG0001135	Syam.g_00917	Syak.g_00274
OG0001136	Syam.g_01797	Syak.g_00901
OG0001137	Syam.g_01780	Syak.g_00876
OG0001138	Syam.g_00898	Syak.g_00839
OG0001139	Syam.g_00896	Syak.g_00837
OG0001140	Syam.g_00895	Syak.g_00836
OG0001141	Syam.g_00894	Syak.g_00835
OG0001142	Syam.g_00892	Syak.g_00834
OG0001143	Syam.g_00883	Syak.g_00826
OG0001144	Syam.g_00873	Syak.g_00815
OG0001145	Syam.g_01817	Syak.g_00922
OG0001146	Syam.g_01836	Syak.g_00943
OG0001147	Syam.g_01665	Syak.g_01113
OG0001148	Syam.g_00573	Syak.g_02563
OG0001149	Syam.g_00572	Syak.g_02562
OG0001150	Syam.g_00571	Syak.g_02561
OG0001151	Syam.g_00558	Syak.g_02548
OG0001153	Syam.g_01652	Syak.g_01084
OG0001154	Syam.g_01654	Syak.g_01085
OG0001155	Syam.g_01925	Syak.g_02480
OG0001156	Syam.g_01928	Syak.g_02477
OG0001157	Syam.g_01929	Syak.g_02476
OG0001158	Syam.g_01930	Syak.g_02475
OG0001159	Syam.g_01931	Syak.g_02474
OG0001160	Syam.g_01969	Syak.g_02437
OG0001161	Syam.g_02338	Syak.g_01906
OG0001162	Syam.g_01257	Syak.g_00959
OG0001163	Syam.g_01977	Syak.g_02429
OG0001164	Syam.g_01983	Syak.g_02423
OG0001165	Syam.g_01988	Syak.g_02418
OG0001166	Syam.g_02011	Syak.g_02394
OG0001167	Syam.g_01888	Syak.g_02366
OG0001168	Syam.g_01890	Syak.g_02364
