Orthogroup	Syam	Praf
OG0000593	Syam.g_01471	Praf.g_01688
OG0000594	Syam.g_01470	Praf.g_01689
OG0000595	Syam.g_01469	Praf.g_01690
OG0000596	Syam.g_01465	Praf.g_01695
OG0000597	Syam.g_01462	Praf.g_01698
OG0000598	Syam.g_01461	Praf.g_01699
OG0000599	Syam.g_01458	Praf.g_01709
OG0000600	Syam.g_01457	Praf.g_01710
OG0000601	Syam.g_01456	Praf.g_01711
OG0000602	Syam.g_01451	Praf.g_01716
OG0000603	Syam.g_01450	Praf.g_01717
OG0000604	Syam.g_01447	Praf.g_01718
OG0000605	Syam.g_01031	Praf.g_01720
OG0000606	Syam.g_01387	Praf.g_01727
OG0000607	Syam.g_01384	Praf.g_01730
OG0000608	Syam.g_01383	Praf.g_01731
OG0000609	Syam.g_01380	Praf.g_01733
OG0000610	Syam.g_01373	Praf.g_01741
OG0000611	Syam.g_01370	Praf.g_01744
OG0000612	Syam.g_01369	Praf.g_01745
OG0000613	Syam.g_00170	Praf.g_02344
OG0000614	Syam.g_00801	Praf.g_01207
OG0000615	Syam.g_01332	Praf.g_01489
OG0000616	Syam.g_02430	Praf.g_02767
OG0000617	Syam.g_01240	Praf.g_01308
OG0000618	Syam.g_01239	Praf.g_01309
OG0000619	Syam.g_01238	Praf.g_01310
OG0000620	Syam.g_01233	Praf.g_01314
OG0000621	Syam.g_01232	Praf.g_01315
OG0000622	Syam.g_01231	Praf.g_01316
OG0000623	Syam.g_01230	Praf.g_01317
OG0000624	Syam.g_01228	Praf.g_01318
OG0000625	Syam.g_01227	Praf.g_01319
OG0000626	Syam.g_01226	Praf.g_01320
OG0000627	Syam.g_01065	Praf.g_01441
OG0000628	Syam.g_01067	Praf.g_01440
OG0000629	Syam.g_01070	Praf.g_01437
OG0000630	Syam.g_01074	Praf.g_01433
OG0000631	Syam.g_01084	Praf.g_01429
OG0000632	Syam.g_01085	Praf.g_01428
OG0000633	Syam.g_01086	Praf.g_01427
OG0000634	Syam.g_01294	Praf.g_01526
OG0000635	Syam.g_01293	Praf.g_01527
OG0000636	Syam.g_01291	Praf.g_01529
OG0000637	Syam.g_01289	Praf.g_01531
OG0000638	Syam.g_01288	Praf.g_01532
OG0000639	Syam.g_01287	Praf.g_01533
OG0000640	Syam.g_01286	Praf.g_01534
OG0000641	Syam.g_01282	Praf.g_01538
OG0000642	Syam.g_01281	Praf.g_01539
OG0000643	Syam.g_01280	Praf.g_01540
OG0000644	Syam.g_01279	Praf.g_01541
OG0000645	Syam.g_01277	Praf.g_01542
OG0000646	Syam.g_01274	Praf.g_01545
OG0000647	Syam.g_01272	Praf.g_01547
OG0000648	Syam.g_01269	Praf.g_01549
OG0000649	Syam.g_01268	Praf.g_01550
OG0000650	Syam.g_01267	Praf.g_01551
OG0000651	Syam.g_01266	Praf.g_01552
OG0000652	Syam.g_01265	Praf.g_01553
OG0000653	Syam.g_01263	Praf.g_01557
OG0000654	Syam.g_01262	Praf.g_01558
OG0000655	Syam.g_01261	Praf.g_01559
OG0000656	Syam.g_01258	Praf.g_01562
OG0000657	Syam.g_00739	Praf.g_01592
OG0000658	Syam.g_00735	Praf.g_01594
OG0000659	Syam.g_00734	Praf.g_01595
OG0000660	Syam.g_00730	Praf.g_01599
OG0000661	Syam.g_00728	Praf.g_01601
OG0000662	Syam.g_00726	Praf.g_01603
OG0000663	Syam.g_00723	Praf.g_01606
OG0000664	Syam.g_00722	Praf.g_01607
OG0000665	Syam.g_02027	Praf.g_01620
OG0000666	Syam.g_01030	Praf.g_01622
OG0000667	Syam.g_00937	Praf.g_01629
OG0000668	Syam.g_01185	Praf.g_01339
OG0000669	Syam.g_01358	Praf.g_01638
OG0000670	Syam.g_00528	Praf.g_00961
OG0000671	Syam.g_01354	Praf.g_01456
OG0000672	Syam.g_01351	Praf.g_01459
OG0000673	Syam.g_01348	Praf.g_01462
OG0000674	Syam.g_01346	Praf.g_01464
OG0000675	Syam.g_01345	Praf.g_01465
OG0000676	Syam.g_01343	Praf.g_01467
OG0000677	Syam.g_01342	Praf.g_01469
OG0000678	Syam.g_01339	Praf.g_01475
OG0000679	Syam.g_01323	Praf.g_01494
OG0000680	Syam.g_01322	Praf.g_01495
OG0000681	Syam.g_01319	Praf.g_01497
OG0000682	Syam.g_01318	Praf.g_01498
OG0000683	Syam.g_01317	Praf.g_01499
OG0000684	Syam.g_01312	Praf.g_01512
OG0000685	Syam.g_01310	Praf.g_01510
OG0000686	Syam.g_01309	Praf.g_01509
OG0000687	Syam.g_01308	Praf.g_01508
OG0000688	Syam.g_01304	Praf.g_01515
OG0000689	Syam.g_01302	Praf.g_01516
OG0000690	Syam.g_01301	Praf.g_01517
OG0000691	Syam.g_01300	Praf.g_01519
OG0000692	Syam.g_01299	Praf.g_01520
OG0000693	Syam.g_01298	Praf.g_01522
OG0000694	Syam.g_01297	Praf.g_01523
OG0000695	Syam.g_01088	Praf.g_01425
OG0000696	Syam.g_01089	Praf.g_01424
OG0000697	Syam.g_01091	Praf.g_01422
OG0000698	Syam.g_01094	Praf.g_01419
OG0000699	Syam.g_01096	Praf.g_01417
OG0000700	Syam.g_01097	Praf.g_01416
OG0000701	Syam.g_01098	Praf.g_01415
OG0000702	Syam.g_01106	Praf.g_01408
OG0000703	Syam.g_01107	Praf.g_01407
OG0000704	Syam.g_01109	Praf.g_01405
OG0000705	Syam.g_01116	Praf.g_01399
OG0000706	Syam.g_01117	Praf.g_01398
OG0000707	Syam.g_01118	Praf.g_01397
OG0000708	Syam.g_01121	Praf.g_01395
OG0000709	Syam.g_01131	Praf.g_01388
OG0000710	Syam.g_01135	Praf.g_01383, Praf.g_01384
OG0000711	Syam.g_01165	Praf.g_01360
OG0000712	Syam.g_01167	Praf.g_01359
OG0000713	Syam.g_01168	Praf.g_01358
OG0000714	Syam.g_01170	Praf.g_01355
OG0000715	Syam.g_01172	Praf.g_01353
OG0000716	Syam.g_01176	Praf.g_01349
OG0000717	Syam.g_01177	Praf.g_01348
OG0000718	Syam.g_01181	Praf.g_01343
OG0000719	Syam.g_01183	Praf.g_01341
OG0000720	Syam.g_01197	Praf.g_01328
OG0000721	Syam.g_01199	Praf.g_01327
OG0000722	Syam.g_01200	Praf.g_01326
OG0000723	Syam.g_01224	Praf.g_01322
OG0000724	Syam.g_00768	Praf.g_01279
OG0000725	Syam.g_00777	Praf.g_01270
OG0000726	Syam.g_00778	Praf.g_01269
OG0000727	Syam.g_00779	Praf.g_01268
OG0000728	Syam.g_00781	Praf.g_01267
OG0000729	Syam.g_00105	Praf.g_00162
OG0000730	Syam.g_00454	Praf.g_02056
OG0000731	Syam.g_00466	Praf.g_02047
OG0000732	Syam.g_00051	Praf.g_00055
OG0000733	Syam.g_02339	Praf.g_02698
OG0000734	Syam.g_02128	Praf.g_00233
OG0000735	Syam.g_01810	Praf.g_00822
OG0000736	Syam.g_01809	Praf.g_00823
OG0000737	Syam.g_01808	Praf.g_00824
OG0000738	Syam.g_01803	Praf.g_00830
OG0000739	Syam.g_01802	Praf.g_00832
OG0000740	Syam.g_01801	Praf.g_00833
OG0000741	Syam.g_01798	Praf.g_00836
OG0000742	Syam.g_01796	Praf.g_00853
OG0000743	Syam.g_01794	Praf.g_00855
OG0000744	Syam.g_01793	Praf.g_00856
OG0000745	Syam.g_01791	Praf.g_00858
OG0000746	Syam.g_01789	Praf.g_00860
OG0000747	Syam.g_01788	Praf.g_00861
OG0000748	Syam.g_01779	Praf.g_00873
OG0000749	Syam.g_01776	Praf.g_00874
OG0000750	Syam.g_01775	Praf.g_00875
OG0000751	Syam.g_01770	Praf.g_00880
OG0000752	Syam.g_01768	Praf.g_00882
OG0000753	Syam.g_01765	Praf.g_00885
OG0000754	Syam.g_00910	Praf.g_00914
OG0000755	Syam.g_00900	Praf.g_00921
OG0000756	Syam.g_00899	Praf.g_00922
OG0000757	Syam.g_00891	Praf.g_00929
OG0000758	Syam.g_00890	Praf.g_00930
OG0000759	Syam.g_00889	Praf.g_00931
OG0000760	Syam.g_00888	Praf.g_00932
OG0000761	Syam.g_00886	Praf.g_00933
OG0000762	Syam.g_00884	Praf.g_00913
OG0000763	Syam.g_00882	Praf.g_00911
OG0000764	Syam.g_00881	Praf.g_00910
OG0000765	Syam.g_00864	Praf.g_00895
OG0000766	Syam.g_00863	Praf.g_00894
OG0000767	Syam.g_00861	Praf.g_00892
OG0000768	Syam.g_00860	Praf.g_00891
OG0000769	Syam.g_00858	Praf.g_00887
OG0000770	Syam.g_00855	Praf.g_00937
OG0000771	Syam.g_00762	Praf.g_01285
OG0000772	Syam.g_01005	Praf.g_00548
OG0000773	Syam.g_01816	Praf.g_00808
OG0000774	Syam.g_01820	Praf.g_00804
OG0000775	Syam.g_01823	Praf.g_00802
OG0000776	Syam.g_01824	Praf.g_00801
OG0000777	Syam.g_01825	Praf.g_00800
OG0000778	Syam.g_01826	Praf.g_00799
OG0000779	Syam.g_01832	Praf.g_00794
OG0000780	Syam.g_01835	Praf.g_00791
OG0000781	Syam.g_01839	Praf.g_00787
OG0000782	Syam.g_01840	Praf.g_00786
OG0000783	Syam.g_01841	Praf.g_00785
OG0000784	Syam.g_01842	Praf.g_00784
OG0000785	Syam.g_01844	Praf.g_00782
OG0000786	Syam.g_01700	Praf.g_00777
OG0000787	Syam.g_01701	Praf.g_00776
OG0000788	Syam.g_01455	Praf.g_01996
OG0000789	Syam.g_01044	Praf.g_01001
OG0000790	Syam.g_00570	Praf.g_00579
OG0000791	Syam.g_00568	Praf.g_00577
OG0000792	Syam.g_00567	Praf.g_00576
OG0000793	Syam.g_00562	Praf.g_00572
OG0000794	Syam.g_00561	Praf.g_00571
OG0000795	Syam.g_00560	Praf.g_00570
OG0000796	Syam.g_00556	Praf.g_00566
OG0000797	Syam.g_00555	Praf.g_00565
OG0000798	Syam.g_00233	Praf.g_02276
OG0000799	Syam.g_01585	Praf.g_01765
OG0000800	Syam.g_01588	Praf.g_01766
OG0000801	Syam.g_01589	Praf.g_01767
OG0000802	Syam.g_01592	Praf.g_01773
OG0000803	Syam.g_01597	Praf.g_01779
OG0000804	Syam.g_01600	Praf.g_01781
OG0000805	Syam.g_01602	Praf.g_01783
OG0000806	Syam.g_01604	Praf.g_01785
OG0000807	Syam.g_01606	Praf.g_01787
OG0000808	Syam.g_01607	Praf.g_01788
OG0000809	Syam.g_01610	Praf.g_01792
OG0000810	Syam.g_01611	Praf.g_01793
OG0000811	Syam.g_01616	Praf.g_01801
OG0000812	Syam.g_01618	Praf.g_01803
OG0000813	Syam.g_01619	Praf.g_01804
OG0000814	Syam.g_01621	Praf.g_01806
OG0000815	Syam.g_01622	Praf.g_01807
OG0000816	Syam.g_01624	Praf.g_01809
OG0000817	Syam.g_01625	Praf.g_01810
OG0000818	Syam.g_01631	Praf.g_01822
OG0000819	Syam.g_01632	Praf.g_01823
OG0000820	Syam.g_01633	Praf.g_01824
OG0000821	Syam.g_01639	Praf.g_01831
OG0000822	Syam.g_01641	Praf.g_01833
OG0000823	Syam.g_01642	Praf.g_01834
OG0000824	Syam.g_01648	Praf.g_01838
OG0000825	Syam.g_01649	Praf.g_01839
OG0000826	Syam.g_01650	Praf.g_01840
OG0000827	Syam.g_01651	Praf.g_01841
OG0000828	Syam.g_01655	Praf.g_01844
OG0000829	Syam.g_01656	Praf.g_01845
OG0000830	Syam.g_01657	Praf.g_01846
OG0000831	Syam.g_01659	Praf.g_01849
OG0000832	Syam.g_01923	Praf.g_00542
OG0000833	Syam.g_01932	Praf.g_00534
OG0000834	Syam.g_01933	Praf.g_00533
OG0000835	Syam.g_01934	Praf.g_00532
OG0000836	Syam.g_01937	Praf.g_00530
OG0000837	Syam.g_01938	Praf.g_00529
OG0000838	Syam.g_01946	Praf.g_00525
OG0000839	Syam.g_01947	Praf.g_00524
OG0000840	Syam.g_01948	Praf.g_00523
OG0000841	Syam.g_01949	Praf.g_00522
OG0000842	Syam.g_01950	Praf.g_00521
OG0000843	Syam.g_01951	Praf.g_00520
OG0000844	Syam.g_01953	Praf.g_00518
OG0000845	Syam.g_01954	Praf.g_00517
OG0000846	Syam.g_01955	Praf.g_00516
OG0000847	Syam.g_01956	Praf.g_00515
OG0000848	Syam.g_01958	Praf.g_00513
OG0000849	Syam.g_01959	Praf.g_00512
OG0000850	Syam.g_01961	Praf.g_00511
OG0000851	Syam.g_01966	Praf.g_00508
OG0000852	Syam.g_01967	Praf.g_00507
OG0000853	Syam.g_01971	Praf.g_00502
OG0000854	Syam.g_01973	Praf.g_00500
OG0000855	Syam.g_01974	Praf.g_00499
OG0000856	Syam.g_01483	Praf.g_01677
OG0000857	Syam.g_01273	Praf.g_01546
OG0000858	Syam.g_01980	Praf.g_00490
OG0000859	Syam.g_01981	Praf.g_00489
OG0000860	Syam.g_01992	Praf.g_00478
OG0000861	Syam.g_01993	Praf.g_00477
OG0000862	Syam.g_01994	Praf.g_00475
OG0000863	Syam.g_01996	Praf.g_00472
OG0000864	Syam.g_01997	Praf.g_00471
OG0000865	Syam.g_01998	Praf.g_00470
OG0000866	Syam.g_01999	Praf.g_00469
OG0000867	Syam.g_02000	Praf.g_00468
OG0000868	Syam.g_02003	Praf.g_00466
OG0000869	Syam.g_02007	Praf.g_00463
OG0000870	Syam.g_02012	Praf.g_00458
OG0000871	Syam.g_02013	Praf.g_00457
OG0000872	Syam.g_02021	Praf.g_00455
OG0000873	Syam.g_02024	Praf.g_00452
OG0000874	Syam.g_02019	Praf.g_00448
OG0000875	Syam.g_02026	Praf.g_00447
OG0000876	Syam.g_01877	Praf.g_00446
OG0000877	Syam.g_01882	Praf.g_00443
OG0000878	Syam.g_01883	Praf.g_00442
OG0000879	Syam.g_01884	Praf.g_00441
OG0000880	Syam.g_01885	Praf.g_00440
OG0000881	Syam.g_01891	Praf.g_00434
OG0000882	Syam.g_01896	Praf.g_00429
OG0000883	Syam.g_01898	Praf.g_00427
OG0000884	Syam.g_01900	Praf.g_00425
OG0000885	Syam.g_01901	Praf.g_00424
OG0000886	Syam.g_01902	Praf.g_00423
OG0000887	Syam.g_01903	Praf.g_00422
OG0000888	Syam.g_01905	Praf.g_00420
OG0000889	Syam.g_01907	Praf.g_00418
OG0000890	Syam.g_01910	Praf.g_00405
OG0000891	Syam.g_01911	Praf.g_00404
OG0000892	Syam.g_01913	Praf.g_00402
OG0000893	Syam.g_00287	Praf.g_02202
OG0000894	Syam.g_00290	Praf.g_02199
OG0000895	Syam.g_00294	Praf.g_02195
OG0000896	Syam.g_00295	Praf.g_02194
OG0000897	Syam.g_00297	Praf.g_02192
OG0000898	Syam.g_00298	Praf.g_02191
OG0000899	Syam.g_00299	Praf.g_02190
OG0000900	Syam.g_00300	Praf.g_02189
OG0000901	Syam.g_00305	Praf.g_02185
OG0000902	Syam.g_00307	Praf.g_02183
OG0000903	Syam.g_00322	Praf.g_02170
OG0000904	Syam.g_00317	Praf.g_02175
OG0000905	Syam.g_00312	Praf.g_02177
OG0000906	Syam.g_00309	Praf.g_02179
OG0000907	Syam.g_00324	Praf.g_02163
OG0000908	Syam.g_00327	Praf.g_02160
OG0000909	Syam.g_00328	Praf.g_02159
OG0000910	Syam.g_00329	Praf.g_02158
OG0000911	Syam.g_00331	Praf.g_02156
OG0000912	Syam.g_00332	Praf.g_02155
OG0000913	Syam.g_00333	Praf.g_02154
OG0000914	Syam.g_00334	Praf.g_02153
OG0000915	Syam.g_00336	Praf.g_02152
OG0000916	Syam.g_00337	Praf.g_02151
OG0000917	Syam.g_00338	Praf.g_02150
OG0000918	Syam.g_00339	Praf.g_02149
OG0000919	Syam.g_00340	Praf.g_02148
OG0000920	Syam.g_00341	Praf.g_02147
OG0000921	Syam.g_00342	Praf.g_02146
OG0000922	Syam.g_00343	Praf.g_02145
OG0000923	Syam.g_00347	Praf.g_02141
OG0000924	Syam.g_00348	Praf.g_02140
OG0000925	Syam.g_00349	Praf.g_02139
OG0000926	Syam.g_00350	Praf.g_02138
OG0000927	Syam.g_00352	Praf.g_02136
OG0000928	Syam.g_00353	Praf.g_02135
OG0000929	Syam.g_00354	Praf.g_02134
OG0000930	Syam.g_00355	Praf.g_02133
OG0000931	Syam.g_00356	Praf.g_02132
OG0000932	Syam.g_00357	Praf.g_02131
OG0000933	Syam.g_00363	Praf.g_02126
OG0000934	Syam.g_00365	Praf.g_02124
OG0000935	Syam.g_00366	Praf.g_02123
OG0000936	Syam.g_00368	Praf.g_02122
OG0000937	Syam.g_00369	Praf.g_02121
OG0000938	Syam.g_00373	Praf.g_02118
OG0000939	Syam.g_00374	Praf.g_02117
OG0000940	Syam.g_00381	Praf.g_02106
OG0000941	Syam.g_00383	Praf.g_02104
OG0000942	Syam.g_00385	Praf.g_02102
OG0000943	Syam.g_00386	Praf.g_02101
OG0000944	Syam.g_00388	Praf.g_02099
OG0000945	Syam.g_00390	Praf.g_02097
OG0000946	Syam.g_00395	Praf.g_02082
OG0000947	Syam.g_00398	Praf.g_02079
OG0000948	Syam.g_00399	Praf.g_02078
OG0000949	Syam.g_00159	Praf.g_02075
OG0000950	Syam.g_00150	Praf.g_02383
OG0000951	Syam.g_00145	Praf.g_02388
OG0000952	Syam.g_00140	Praf.g_02393
OG0000953	Syam.g_00136	Praf.g_02397
OG0000954	Syam.g_00131	Praf.g_00195
OG0000955	Syam.g_00130	Praf.g_00194
OG0000956	Syam.g_00128	Praf.g_00192
OG0000957	Syam.g_00117	Praf.g_00180
OG0000958	Syam.g_00116	Praf.g_00179
OG0000959	Syam.g_00112	Praf.g_00175
OG0000960	Syam.g_00111	Praf.g_00174
OG0000961	Syam.g_00108	Praf.g_00165
OG0000962	Syam.g_00106	Praf.g_00163
OG0000963	Syam.g_00101	Praf.g_00157
OG0000964	Syam.g_00100	Praf.g_00156
OG0000965	Syam.g_00099	Praf.g_00155
OG0000966	Syam.g_00074	Praf.g_00089
OG0000967	Syam.g_00069	Praf.g_00082
OG0000968	Syam.g_00077	Praf.g_00077
OG0000969	Syam.g_00072	Praf.g_00075
OG0000970	Syam.g_00071	Praf.g_00074
OG0000971	Syam.g_00066	Praf.g_00072
OG0000972	Syam.g_00065	Praf.g_00071
OG0000973	Syam.g_00064	Praf.g_00070
OG0000974	Syam.g_00063	Praf.g_00069
OG0000975	Syam.g_00062	Praf.g_00068
OG0000976	Syam.g_00061	Praf.g_00067
OG0000977	Syam.g_00059	Praf.g_00064
OG0000978	Syam.g_00058	Praf.g_00063
OG0000979	Syam.g_00055	Praf.g_00060
OG0000980	Syam.g_00052	Praf.g_00056
OG0000981	Syam.g_00049	Praf.g_00053
OG0000982	Syam.g_02314	Praf.g_02657
OG0000983	Syam.g_02315	Praf.g_02658
OG0000984	Syam.g_02316	Praf.g_02659
OG0000985	Syam.g_02318	Praf.g_02663
OG0000986	Syam.g_02320	Praf.g_02665
OG0000987	Syam.g_02322	Praf.g_02667
OG0000988	Syam.g_02327	Praf.g_02671
OG0000989	Syam.g_02334	Praf.g_02680
OG0000990	Syam.g_02346	Praf.g_02702
OG0000991	Syam.g_02348	Praf.g_02716
OG0000992	Syam.g_02351	Praf.g_02719
OG0000993	Syam.g_02352	Praf.g_02720
OG0000994	Syam.g_02354	Praf.g_02723
OG0000995	Syam.g_02359	Praf.g_02730
OG0000996	Syam.g_02405	Praf.g_02743
OG0000997	Syam.g_02416	Praf.g_02753
OG0000998	Syam.g_02418	Praf.g_02755
OG0000999	Syam.g_02419	Praf.g_02756
OG0001000	Syam.g_02422	Praf.g_02759
OG0001001	Syam.g_02427	Praf.g_02764
OG0001002	Syam.g_02433	Praf.g_02770
OG0001003	Syam.g_02434	Praf.g_02772
OG0001004	Syam.g_02435	Praf.g_02773
OG0001005	Syam.g_02436	Praf.g_02775
OG0001006	Syam.g_02444	Praf.g_02781
OG0001007	Syam.g_02446	Praf.g_02783
OG0001008	Syam.g_01866	Praf.g_01988
OG0001009	Syam.g_00032	Praf.g_00032
OG0001010	Syam.g_00033	Praf.g_00033
OG0001011	Syam.g_00034	Praf.g_00035
OG0001012	Syam.g_02310	Praf.g_02654
OG0001013	Syam.g_02296	Praf.g_02603
OG0001014	Syam.g_02292	Praf.g_02597
OG0001015	Syam.g_02291	Praf.g_02596
OG0001016	Syam.g_02067	Praf.g_00316
OG0001017	Syam.g_02073	Praf.g_00310
OG0001018	Syam.g_02075	Praf.g_00308
OG0001019	Syam.g_02093	Praf.g_00296
OG0001020	Syam.g_02098	Praf.g_00268
OG0001021	Syam.g_02102	Praf.g_00264
OG0001022	Syam.g_02106	Praf.g_00259
OG0001023	Syam.g_02107	Praf.g_00258
OG0001024	Syam.g_02111	Praf.g_00254
OG0001025	Syam.g_02118	Praf.g_00247
OG0001026	Syam.g_02130	Praf.g_00230
OG0001027	Syam.g_02135	Praf.g_00225
OG0001028	Syam.g_02137	Praf.g_00223
OG0001029	Syam.g_02139	Praf.g_00221
OG0001030	Syam.g_02163	Praf.g_02408
OG0001031	Syam.g_02239	Praf.g_02497
OG0001032	Syam.g_02241	Praf.g_02500
OG0001033	Syam.g_02265	Praf.g_02533
OG0001034	Syam.g_00508	Praf.g_00385
OG0001035	Syam.g_00265	Praf.g_02243
OG0001036	Syam.g_00261	Praf.g_02247
OG0001037	Syam.g_00259	Praf.g_02249
OG0001038	Syam.g_00232	Praf.g_02277
OG0001039	Syam.g_00229	Praf.g_02280
OG0001040	Syam.g_00226	Praf.g_02283
OG0001041	Syam.g_00221	Praf.g_02288
OG0001042	Syam.g_00196	Praf.g_02316
OG0001043	Syam.g_00192	Praf.g_02318
OG0001044	Syam.g_00456	Praf.g_02055
OG0001045	Syam.g_00469	Praf.g_02044
OG0001046	Syam.g_01151	Praf.g_00495
OG0001047	Syam.g_01864	Praf.g_01986
OG0001048	Syam.g_01863	Praf.g_01985
OG0001049	Syam.g_01855	Praf.g_01982
OG0001050	Syam.g_01854	Praf.g_01981
OG0001051	Syam.g_01853	Praf.g_01980
OG0001052	Syam.g_01672	Praf.g_01911
OG0001053	Syam.g_00586	Praf.g_00598
OG0001054	Syam.g_00603	Praf.g_00615
OG0001055	Syam.g_00624	Praf.g_00636
OG0001056	Syam.g_00656	Praf.g_00665
OG0001057	Syam.g_00664	Praf.g_00675
OG0001058	Syam.g_00677	Praf.g_00689
OG0001059	Syam.g_00681	Praf.g_00693
OG0001060	Syam.g_00688	Praf.g_00700
OG0001061	Syam.g_01744	Praf.g_00717
OG0001062	Syam.g_01742	Praf.g_00719
OG0001063	Syam.g_01737	Praf.g_00723
OG0001064	Syam.g_01736	Praf.g_00724
OG0001065	Syam.g_01735	Praf.g_00725
OG0001066	Syam.g_01734	Praf.g_00726
OG0001067	Syam.g_01733	Praf.g_00728
OG0001068	Syam.g_01732	Praf.g_00729
OG0001069	Syam.g_01731	Praf.g_00730
OG0001070	Syam.g_01728	Praf.g_00734
OG0001071	Syam.g_01727	Praf.g_00735
OG0001072	Syam.g_01723	Praf.g_00738
OG0001073	Syam.g_01709	Praf.g_00758
OG0001074	Syam.g_01504	Praf.g_01659
OG0001075	Syam.g_01502	Praf.g_01661
OG0001076	Syam.g_01491	Praf.g_01669
OG0001077	Syam.g_01480	Praf.g_01680
OG0001078	Syam.g_01467	Praf.g_01693
OG0001079	Syam.g_01454	Praf.g_01713
OG0001080	Syam.g_01034	Praf.g_01722
OG0001081	Syam.g_01386	Praf.g_01728
OG0001082	Syam.g_01385	Praf.g_01729
OG0001083	Syam.g_01377	Praf.g_01737
OG0001084	Syam.g_01376	Praf.g_01738
OG0001085	Syam.g_01366	Praf.g_01749
OG0001086	Syam.g_01364	Praf.g_01751
OG0001087	Syam.g_00813	Praf.g_01225
OG0001088	Syam.g_00809	Praf.g_01221
OG0001089	Syam.g_00785	Praf.g_01124
OG0001090	Syam.g_01246	Praf.g_01303
OG0001091	Syam.g_01244	Praf.g_01305
OG0001092	Syam.g_01242	Praf.g_01307
OG0001093	Syam.g_01236	Praf.g_01311
OG0001094	Syam.g_01296	Praf.g_01524
OG0001095	Syam.g_01276	Praf.g_01543
OG0001096	Syam.g_01260	Praf.g_01560
OG0001097	Syam.g_00727	Praf.g_01602
OG0001098	Syam.g_01037	Praf.g_01444
OG0001099	Syam.g_02138	Praf.g_00222
OG0001100	Syam.g_01356	Praf.g_01454
OG0001101	Syam.g_01355	Praf.g_01455
OG0001103	Syam.g_01350	Praf.g_01460
OG0001104	Syam.g_01311	Praf.g_01511
OG0001105	Syam.g_01307	Praf.g_01506
OG0001106	Syam.g_01110	Praf.g_01404
OG0001107	Syam.g_01122	Praf.g_01394
OG0001108	Syam.g_01132	Praf.g_01387
OG0001109	Syam.g_01134	Praf.g_01385
OG0001110	Syam.g_01136	Praf.g_01382
OG0001111	Syam.g_01138	Praf.g_01380
OG0001112	Syam.g_01140	Praf.g_01378
OG0001113	Syam.g_01141	Praf.g_01377
OG0001114	Syam.g_01142	Praf.g_01376
OG0001115	Syam.g_01146	Praf.g_01374
OG0001116	Syam.g_01148	Praf.g_01372
OG0001117	Syam.g_01149	Praf.g_01371
OG0001118	Syam.g_01150	Praf.g_01370
OG0001119	Syam.g_01152	Praf.g_01369
OG0001120	Syam.g_01156	Praf.g_01366
OG0001122	Syam.g_01184	Praf.g_01340
OG0001123	Syam.g_01191	Praf.g_01333
OG0001124	Syam.g_01194	Praf.g_01331
OG0001125	Syam.g_01196	Praf.g_01329
OG0001126	Syam.g_00757	Praf.g_01287
OG0001127	Syam.g_00758	Praf.g_01286
OG0001128	Syam.g_00764	Praf.g_01283
OG0001129	Syam.g_00766	Praf.g_01281
OG0001130	Syam.g_00767	Praf.g_01280
OG0001131	Syam.g_01337	Praf.g_01296
OG0001132	Syam.g_01020	Praf.g_01652
OG0001134	Syam.g_00915	Praf.g_02690
OG0001135	Syam.g_00917	Praf.g_02692
OG0001136	Syam.g_01797	Praf.g_00852
OG0001137	Syam.g_01780	Praf.g_00872
OG0001138	Syam.g_00898	Praf.g_00923
OG0001139	Syam.g_00896	Praf.g_00925
OG0001140	Syam.g_00895	Praf.g_00926
OG0001141	Syam.g_00894	Praf.g_00927
OG0001142	Syam.g_00892	Praf.g_00928
OG0001143	Syam.g_00883	Praf.g_00912
OG0001144	Syam.g_00873	Praf.g_00904
OG0001145	Syam.g_01817	Praf.g_00806
OG0001146	Syam.g_01836	Praf.g_00790
OG0001147	Syam.g_01665	Praf.g_01897
OG0001148	Syam.g_00573	Praf.g_00582
OG0001149	Syam.g_00572	Praf.g_00581
OG0001150	Syam.g_00571	Praf.g_00580
OG0001151	Syam.g_00558	Praf.g_00568
OG0001152	Syam.g_00557	Praf.g_00567
OG0001153	Syam.g_01652	Praf.g_01842
OG0001154	Syam.g_01654	Praf.g_01843
OG0001155	Syam.g_01925	Praf.g_00540
OG0001156	Syam.g_01928	Praf.g_00537
OG0001157	Syam.g_01929	Praf.g_01653
OG0001158	Syam.g_01930	Praf.g_00536
OG0001159	Syam.g_01931	Praf.g_00535
OG0001160	Syam.g_01969	Praf.g_00504
OG0001161	Syam.g_02338	Praf.g_01650
OG0001162	Syam.g_01257	Praf.g_01145
OG0001163	Syam.g_01977	Praf.g_00492
OG0001164	Syam.g_01983	Praf.g_00487
OG0001165	Syam.g_01988	Praf.g_00484
OG0001166	Syam.g_02011	Praf.g_00459
OG0001167	Syam.g_01888	Praf.g_00437
OG0001168	Syam.g_01890	Praf.g_00435
OG0001169	Syam.g_01892	Praf.g_00433
OG0001170	Syam.g_01894	Praf.g_00431
OG0001171	Syam.g_01904	Praf.g_00421
OG0001172	Syam.g_00292	Praf.g_02197
OG0001173	Syam.g_00293	Praf.g_02196
OG0001174	Syam.g_00301	Praf.g_02188
OG0001175	Syam.g_00302	Praf.g_02187
OG0001176	Syam.g_00321	Praf.g_02171
OG0001177	Syam.g_00319	Praf.g_02173
