Orthogroup	Syam	Pran
OG0000602	Syam.g_01451	Pran.g_01530
OG0000603	Syam.g_01450	Pran.g_01529
OG0000604	Syam.g_01447	Pran.g_01528
OG0000605	Syam.g_01031	Pran.g_01527
OG0000606	Syam.g_01387	Pran.g_01524
OG0000607	Syam.g_01384	Pran.g_01521
OG0000608	Syam.g_01383	Pran.g_01520
OG0000609	Syam.g_01380	Pran.g_01519
OG0000610	Syam.g_01373	Pran.g_01514
OG0000611	Syam.g_01370	Pran.g_01511
OG0000612	Syam.g_01369	Pran.g_01510
OG0000613	Syam.g_00170	Pran.g_01505
OG0000614	Syam.g_00801	Pran.g_01486
OG0000615	Syam.g_01332	Pran.g_01478
OG0000616	Syam.g_02430	Pran.g_01472
OG0000617	Syam.g_01240	Pran.g_01454
OG0000618	Syam.g_01239	Pran.g_01453
OG0000619	Syam.g_01238	Pran.g_01452
OG0000620	Syam.g_01233	Pran.g_01449
OG0000621	Syam.g_01232	Pran.g_01448
OG0000622	Syam.g_01231	Pran.g_01447
OG0000623	Syam.g_01230	Pran.g_01446
OG0000624	Syam.g_01228	Pran.g_01445
OG0000625	Syam.g_01227	Pran.g_01444
OG0000626	Syam.g_01226	Pran.g_01443
OG0000627	Syam.g_01065	Pran.g_01442
OG0000628	Syam.g_01067	Pran.g_01441
OG0000629	Syam.g_01070	Pran.g_01440
OG0000630	Syam.g_01074	Pran.g_01437
OG0000631	Syam.g_01084	Pran.g_01352
OG0000632	Syam.g_01085	Pran.g_01351
OG0000633	Syam.g_01086	Pran.g_01350
OG0000634	Syam.g_01294	Pran.g_01347
OG0000635	Syam.g_01293	Pran.g_01346
OG0000636	Syam.g_01291	Pran.g_01344
OG0000637	Syam.g_01289	Pran.g_01342
OG0000638	Syam.g_01288	Pran.g_01341
OG0000639	Syam.g_01287	Pran.g_01340
OG0000640	Syam.g_01286	Pran.g_01339
OG0000641	Syam.g_01282	Pran.g_01335
OG0000642	Syam.g_01281	Pran.g_01334
OG0000643	Syam.g_01280	Pran.g_01333
OG0000644	Syam.g_01279	Pran.g_01332
OG0000645	Syam.g_01277	Pran.g_01331
OG0000646	Syam.g_01274	Pran.g_01329
OG0000647	Syam.g_01272	Pran.g_01328
OG0000648	Syam.g_01269	Pran.g_01326
OG0000649	Syam.g_01268	Pran.g_01325
OG0000650	Syam.g_01267	Pran.g_01324
OG0000651	Syam.g_01266	Pran.g_01323
OG0000652	Syam.g_01265	Pran.g_01322
OG0000653	Syam.g_01263	Pran.g_01320
OG0000654	Syam.g_01262	Pran.g_01319
OG0000655	Syam.g_01261	Pran.g_01318
OG0000656	Syam.g_01258	Pran.g_01315
OG0000657	Syam.g_00739	Pran.g_01308
OG0000658	Syam.g_00735	Pran.g_01307
OG0000659	Syam.g_00734	Pran.g_01306
OG0000660	Syam.g_00730	Pran.g_01302
OG0000661	Syam.g_00728	Pran.g_01300
OG0000662	Syam.g_00726	Pran.g_01298
OG0000663	Syam.g_00723	Pran.g_01296
OG0000664	Syam.g_00722	Pran.g_01295
OG0000665	Syam.g_02027	Pran.g_01291
OG0000666	Syam.g_01030	Pran.g_01290
OG0000667	Syam.g_00937	Pran.g_01285
OG0000668	Syam.g_01185	Pran.g_00413
OG0000669	Syam.g_01358	Pran.g_00421
OG0000670	Syam.g_00528	Pran.g_00423
OG0000671	Syam.g_01354	Pran.g_00425
OG0000672	Syam.g_01351	Pran.g_00427
OG0000673	Syam.g_01348	Pran.g_00430
OG0000674	Syam.g_01346	Pran.g_00432
OG0000675	Syam.g_01345	Pran.g_00433
OG0000676	Syam.g_01343	Pran.g_00435
OG0000677	Syam.g_01342	Pran.g_00436
OG0000678	Syam.g_01339	Pran.g_00438
OG0000679	Syam.g_01323	Pran.g_00442
OG0000680	Syam.g_01322	Pran.g_00443
OG0000681	Syam.g_01319	Pran.g_00445
OG0000682	Syam.g_01318	Pran.g_00446
OG0000683	Syam.g_01317	Pran.g_00447
OG0000684	Syam.g_01312	Pran.g_00449
OG0000685	Syam.g_01310	Pran.g_00451
OG0000686	Syam.g_01309	Pran.g_00452
OG0000687	Syam.g_01308	Pran.g_00453
OG0000688	Syam.g_01304	Pran.g_00456
OG0000689	Syam.g_01302	Pran.g_00457
OG0000690	Syam.g_01301	Pran.g_00458
OG0000691	Syam.g_01300	Pran.g_00459
OG0000692	Syam.g_01299	Pran.g_00461
OG0000693	Syam.g_01298	Pran.g_00462
OG0000694	Syam.g_01297	Pran.g_00463
OG0000695	Syam.g_01088	Pran.g_00465
OG0000696	Syam.g_01089	Pran.g_00466
OG0000697	Syam.g_01091	Pran.g_00467
OG0000698	Syam.g_01094	Pran.g_00470
OG0000699	Syam.g_01096	Pran.g_00471
OG0000700	Syam.g_01097	Pran.g_00472
OG0000701	Syam.g_01098	Pran.g_00473
OG0000702	Syam.g_01106	Pran.g_00475
OG0000703	Syam.g_01107	Pran.g_00476
OG0000704	Syam.g_01109	Pran.g_00477
OG0000705	Syam.g_01116	Pran.g_00481
OG0000706	Syam.g_01117	Pran.g_00482
OG0000707	Syam.g_01118	Pran.g_00483
OG0000708	Syam.g_01121	Pran.g_00484
OG0000709	Syam.g_01131	Pran.g_00488
OG0000710	Syam.g_01135	Pran.g_00491
OG0000711	Syam.g_01165	Pran.g_00508
OG0000712	Syam.g_01167	Pran.g_00510
OG0000713	Syam.g_01168	Pran.g_00511
OG0000714	Syam.g_01170	Pran.g_00512
OG0000715	Syam.g_01172	Pran.g_00514
OG0000716	Syam.g_01176	Pran.g_00516
OG0000717	Syam.g_01177	Pran.g_00517
OG0000718	Syam.g_01181	Pran.g_00537
OG0000719	Syam.g_01183	Pran.g_00539
OG0000720	Syam.g_01197	Pran.g_00548
OG0000721	Syam.g_01199	Pran.g_00550
OG0000722	Syam.g_01200	Pran.g_00551
OG0000723	Syam.g_01224	Pran.g_00554
OG0000724	Syam.g_00768	Pran.g_00563
OG0000725	Syam.g_00777	Pran.g_00569
OG0000726	Syam.g_00778	Pran.g_00570
OG0000727	Syam.g_00779	Pran.g_00571
OG0000728	Syam.g_00781	Pran.g_00573
OG0000729	Syam.g_00105	Pran.g_00133
OG0000730	Syam.g_00454	Pran.g_00129
OG0000731	Syam.g_00466	Pran.g_00125
OG0000732	Syam.g_00051	Pran.g_00115
OG0000733	Syam.g_02339	Pran.g_00092
OG0000734	Syam.g_02128	Pran.g_00075
OG0000735	Syam.g_01810	Pran.g_00073
OG0000736	Syam.g_01809	Pran.g_00072
OG0000737	Syam.g_01808	Pran.g_00071
OG0000738	Syam.g_01803	Pran.g_00067
OG0000739	Syam.g_01802	Pran.g_00066
OG0000740	Syam.g_01801	Pran.g_00065
OG0000741	Syam.g_01798	Pran.g_00064
OG0000742	Syam.g_01796	Pran.g_00061
OG0000743	Syam.g_01794	Pran.g_00059
OG0000744	Syam.g_01793	Pran.g_00058
OG0000745	Syam.g_01791	Pran.g_00057
OG0000746	Syam.g_01789	Pran.g_00055
OG0000747	Syam.g_01788	Pran.g_00054
OG0000748	Syam.g_01779	Pran.g_00051
OG0000749	Syam.g_01776	Pran.g_00050
OG0000750	Syam.g_01775	Pran.g_00049
OG0000751	Syam.g_01770	Pran.g_00047
OG0000752	Syam.g_01768	Pran.g_00045
OG0000753	Syam.g_01765	Pran.g_00042
OG0000754	Syam.g_00910	Pran.g_00039
OG0000755	Syam.g_00900	Pran.g_00036
OG0000756	Syam.g_00899	Pran.g_00035
OG0000757	Syam.g_00891	Pran.g_00029
OG0000758	Syam.g_00890	Pran.g_00028
OG0000759	Syam.g_00889	Pran.g_00027
OG0000760	Syam.g_00888	Pran.g_00026
OG0000761	Syam.g_00886	Pran.g_00025
OG0000762	Syam.g_00884	Pran.g_00024
OG0000763	Syam.g_00882	Pran.g_00022
OG0000764	Syam.g_00881	Pran.g_00021
OG0000765	Syam.g_00864	Pran.g_00012
OG0000766	Syam.g_00863	Pran.g_00011
OG0000767	Syam.g_00861	Pran.g_00009
OG0000768	Syam.g_00860	Pran.g_00008
OG0000769	Syam.g_00858	Pran.g_00006
OG0000770	Syam.g_00855	Pran.g_00004
OG0000771	Syam.g_00762	Pran.g_00918
OG0000772	Syam.g_01005	Pran.g_00899
OG0000773	Syam.g_01816	Pran.g_00885
OG0000774	Syam.g_01820	Pran.g_00883
OG0000775	Syam.g_01823	Pran.g_00881
OG0000776	Syam.g_01824	Pran.g_00880
OG0000777	Syam.g_01825	Pran.g_00879
OG0000778	Syam.g_01826	Pran.g_00878
OG0000779	Syam.g_01832	Pran.g_00874
OG0000780	Syam.g_01835	Pran.g_00873
OG0000781	Syam.g_01839	Pran.g_00870
OG0000782	Syam.g_01840	Pran.g_00869
OG0000783	Syam.g_01841	Pran.g_00868
OG0000784	Syam.g_01842	Pran.g_00867
OG0000785	Syam.g_01844	Pran.g_00865
OG0000786	Syam.g_01700	Pran.g_00863
OG0000787	Syam.g_01701	Pran.g_00862
OG0000788	Syam.g_01455	Pran.g_00853
OG0000789	Syam.g_01044	Pran.g_00850
OG0000790	Syam.g_00570	Pran.g_00836
OG0000791	Syam.g_00568	Pran.g_00834
OG0000792	Syam.g_00567	Pran.g_00833
OG0000793	Syam.g_00562	Pran.g_00830
OG0000794	Syam.g_00561	Pran.g_00829
OG0000795	Syam.g_00560	Pran.g_00828
OG0000796	Syam.g_00556	Pran.g_00824
OG0000797	Syam.g_00555	Pran.g_00823
OG0000798	Syam.g_00233	Pran.g_00789
OG0000799	Syam.g_01585	Pran.g_00751
OG0000800	Syam.g_01588	Pran.g_00750
OG0000801	Syam.g_01589	Pran.g_00749
OG0000802	Syam.g_01592	Pran.g_00747
OG0000803	Syam.g_01597	Pran.g_00745
OG0000804	Syam.g_01600	Pran.g_00744
OG0000805	Syam.g_01602	Pran.g_00742
OG0000806	Syam.g_01604	Pran.g_00740
OG0000807	Syam.g_01606	Pran.g_00739
OG0000808	Syam.g_01607	Pran.g_00738
OG0000809	Syam.g_01610	Pran.g_00735
OG0000810	Syam.g_01611	Pran.g_00734
OG0000811	Syam.g_01616	Pran.g_00730
OG0000812	Syam.g_01618	Pran.g_00728
OG0000813	Syam.g_01619	Pran.g_00727
OG0000814	Syam.g_01621	Pran.g_00725
OG0000815	Syam.g_01622	Pran.g_00724
OG0000816	Syam.g_01624	Pran.g_00722
OG0000817	Syam.g_01625	Pran.g_00721
OG0000818	Syam.g_01631	Pran.g_00716
OG0000819	Syam.g_01632	Pran.g_00715
OG0000820	Syam.g_01633	Pran.g_00714
OG0000821	Syam.g_01639	Pran.g_00710
OG0000822	Syam.g_01641	Pran.g_00709
OG0000823	Syam.g_01642	Pran.g_00708
OG0000824	Syam.g_01648	Pran.g_00705
OG0000825	Syam.g_01649	Pran.g_00704
OG0000826	Syam.g_01650	Pran.g_00703
OG0000827	Syam.g_01651	Pran.g_00702
OG0000828	Syam.g_01655	Pran.g_00699
OG0000829	Syam.g_01656	Pran.g_00698
OG0000830	Syam.g_01657	Pran.g_00697
OG0000831	Syam.g_01659	Pran.g_00695
OG0000832	Syam.g_01923	Pran.g_00689
OG0000833	Syam.g_01932	Pran.g_00681
OG0000834	Syam.g_01933	Pran.g_00680
OG0000835	Syam.g_01934	Pran.g_00679
OG0000836	Syam.g_01937	Pran.g_00678
OG0000837	Syam.g_01938	Pran.g_00677
OG0000838	Syam.g_01946	Pran.g_00675
OG0000839	Syam.g_01947	Pran.g_00674
OG0000840	Syam.g_01948	Pran.g_00673
OG0000841	Syam.g_01949	Pran.g_00672
OG0000842	Syam.g_01950	Pran.g_00671
OG0000843	Syam.g_01951	Pran.g_00670
OG0000844	Syam.g_01953	Pran.g_00669
OG0000845	Syam.g_01954	Pran.g_00668
OG0000846	Syam.g_01955	Pran.g_00667
OG0000847	Syam.g_01956	Pran.g_00666
OG0000848	Syam.g_01958	Pran.g_00665
OG0000849	Syam.g_01959	Pran.g_00664
OG0000850	Syam.g_01961	Pran.g_00662
OG0000851	Syam.g_01966	Pran.g_00661
OG0000852	Syam.g_01967	Pran.g_00660
OG0000853	Syam.g_01971	Pran.g_00656
OG0000854	Syam.g_01973	Pran.g_00654
OG0000855	Syam.g_01974	Pran.g_00653
OG0000856	Syam.g_01483	Pran.g_00636
OG0000857	Syam.g_01273	Pran.g_00598
OG0000858	Syam.g_01980	Pran.g_00964
OG0000859	Syam.g_01981	Pran.g_00965
OG0000860	Syam.g_01992	Pran.g_00972
OG0000861	Syam.g_01993	Pran.g_00973
OG0000862	Syam.g_01994	Pran.g_00974
OG0000863	Syam.g_01996	Pran.g_00976
OG0000864	Syam.g_01997	Pran.g_00977
OG0000865	Syam.g_01998	Pran.g_00978
OG0000866	Syam.g_01999	Pran.g_00979
OG0000867	Syam.g_02000	Pran.g_00980
OG0000868	Syam.g_02003	Pran.g_00981
OG0000869	Syam.g_02007	Pran.g_00985
OG0000870	Syam.g_02012	Pran.g_00990
OG0000871	Syam.g_02013	Pran.g_00991
OG0000872	Syam.g_02021	Pran.g_00992
OG0000873	Syam.g_02024	Pran.g_00995
OG0000874	Syam.g_02019	Pran.g_00998
OG0000875	Syam.g_02026	Pran.g_00999
OG0000876	Syam.g_01877	Pran.g_01000
OG0000877	Syam.g_01882	Pran.g_01002
OG0000878	Syam.g_01883	Pran.g_01003
OG0000879	Syam.g_01884	Pran.g_01004
OG0000880	Syam.g_01885	Pran.g_01005
OG0000881	Syam.g_01891	Pran.g_01009
OG0000882	Syam.g_01896	Pran.g_01014
OG0000883	Syam.g_01898	Pran.g_01015
OG0000884	Syam.g_01900	Pran.g_01017
OG0000885	Syam.g_01901	Pran.g_01018
OG0000886	Syam.g_01902	Pran.g_01019
OG0000887	Syam.g_01903	Pran.g_01020
OG0000888	Syam.g_01905	Pran.g_01022
OG0000889	Syam.g_01907	Pran.g_01024
OG0000890	Syam.g_01910	Pran.g_01025
OG0000891	Syam.g_01911	Pran.g_01026
OG0000892	Syam.g_01913	Pran.g_01028
OG0000893	Syam.g_00287	Pran.g_01032
OG0000894	Syam.g_00290	Pran.g_01034
OG0000895	Syam.g_00294	Pran.g_01037
OG0000896	Syam.g_00295	Pran.g_01038
OG0000897	Syam.g_00297	Pran.g_01040
OG0000898	Syam.g_00298	Pran.g_01041
OG0000899	Syam.g_00299	Pran.g_01042
OG0000900	Syam.g_00300	Pran.g_01044
OG0000901	Syam.g_00305	Pran.g_01047
OG0000902	Syam.g_00307	Pran.g_01049
OG0000903	Syam.g_00322	Pran.g_01052
OG0000904	Syam.g_00317	Pran.g_01054
OG0000905	Syam.g_00312	Pran.g_01058
OG0000906	Syam.g_00309	Pran.g_01059
OG0000907	Syam.g_00324	Pran.g_01062
OG0000908	Syam.g_00327	Pran.g_01065
OG0000909	Syam.g_00328	Pran.g_01066
OG0000910	Syam.g_00329	Pran.g_01067
OG0000911	Syam.g_00331	Pran.g_01070
OG0000912	Syam.g_00332	Pran.g_01071
OG0000913	Syam.g_00333	Pran.g_01072
OG0000914	Syam.g_00334	Pran.g_01073
OG0000915	Syam.g_00336	Pran.g_01074
OG0000916	Syam.g_00337	Pran.g_01075
OG0000917	Syam.g_00338	Pran.g_01076
OG0000918	Syam.g_00339	Pran.g_01077
OG0000919	Syam.g_00340	Pran.g_01078
OG0000920	Syam.g_00341	Pran.g_01079
OG0000921	Syam.g_00342	Pran.g_01080
OG0000922	Syam.g_00343	Pran.g_01081
OG0000923	Syam.g_00347	Pran.g_01085
OG0000924	Syam.g_00348	Pran.g_01086
OG0000925	Syam.g_00349	Pran.g_01087
OG0000926	Syam.g_00350	Pran.g_01088
OG0000927	Syam.g_00352	Pran.g_01090
OG0000928	Syam.g_00353	Pran.g_01091
OG0000929	Syam.g_00354	Pran.g_01092
OG0000930	Syam.g_00355	Pran.g_01093
OG0000931	Syam.g_00356	Pran.g_01094
OG0000932	Syam.g_00357	Pran.g_01095
OG0000933	Syam.g_00363	Pran.g_01099
OG0000934	Syam.g_00365	Pran.g_01101
OG0000935	Syam.g_00366	Pran.g_01102
OG0000936	Syam.g_00368	Pran.g_01103
OG0000937	Syam.g_00369	Pran.g_01104
OG0000938	Syam.g_00373	Pran.g_01106
OG0000939	Syam.g_00374	Pran.g_01107
OG0000940	Syam.g_00381	Pran.g_01114
OG0000941	Syam.g_00383	Pran.g_01116
OG0000942	Syam.g_00385	Pran.g_01118
OG0000943	Syam.g_00386	Pran.g_01119
OG0000944	Syam.g_00388	Pran.g_01120
OG0000945	Syam.g_00390	Pran.g_01121
OG0000946	Syam.g_00395	Pran.g_01125
OG0000947	Syam.g_00398	Pran.g_01127
OG0000948	Syam.g_00399	Pran.g_01128
OG0000949	Syam.g_00159	Pran.g_01131
OG0000950	Syam.g_00150	Pran.g_01136
OG0000951	Syam.g_00145	Pran.g_01139
OG0000952	Syam.g_00140	Pran.g_01143
OG0000953	Syam.g_00136	Pran.g_01146
OG0000954	Syam.g_00131	Pran.g_01150
OG0000955	Syam.g_00130	Pran.g_01151
OG0000956	Syam.g_00128	Pran.g_01153
OG0000957	Syam.g_00117	Pran.g_01158
OG0000958	Syam.g_00116	Pran.g_01159
OG0000959	Syam.g_00112	Pran.g_01163
OG0000960	Syam.g_00111	Pran.g_01164
OG0000961	Syam.g_00108	Pran.g_01166
OG0000962	Syam.g_00106	Pran.g_01168
OG0000963	Syam.g_00101	Pran.g_01172
OG0000964	Syam.g_00100	Pran.g_01173
OG0000965	Syam.g_00099	Pran.g_01174
OG0000966	Syam.g_00074	Pran.g_01182
OG0000967	Syam.g_00069	Pran.g_01186
OG0000968	Syam.g_00077	Pran.g_01188
OG0000969	Syam.g_00072	Pran.g_01189
OG0000970	Syam.g_00071	Pran.g_01190
OG0000971	Syam.g_00066	Pran.g_01191
OG0000972	Syam.g_00065	Pran.g_01192
OG0000973	Syam.g_00064	Pran.g_01193
OG0000974	Syam.g_00063	Pran.g_01194
OG0000975	Syam.g_00062	Pran.g_01195
OG0000976	Syam.g_00061	Pran.g_01196
OG0000977	Syam.g_00059	Pran.g_01197
OG0000978	Syam.g_00058	Pran.g_01198
OG0000979	Syam.g_00055	Pran.g_01201
OG0000980	Syam.g_00052	Pran.g_01202
OG0000981	Syam.g_00049	Pran.g_01204
OG0000982	Syam.g_02314	Pran.g_01206
OG0000983	Syam.g_02315	Pran.g_01207
OG0000984	Syam.g_02316	Pran.g_01208
OG0000985	Syam.g_02318	Pran.g_01211
OG0000986	Syam.g_02320	Pran.g_01213
OG0000987	Syam.g_02322	Pran.g_01214
OG0000988	Syam.g_02327	Pran.g_01217
OG0000989	Syam.g_02334	Pran.g_01221
OG0000990	Syam.g_02346	Pran.g_01224
OG0000991	Syam.g_02348	Pran.g_01225
OG0000992	Syam.g_02351	Pran.g_01227
OG0000993	Syam.g_02352	Pran.g_01228
OG0000994	Syam.g_02354	Pran.g_01229
OG0000995	Syam.g_02359	Pran.g_01233
OG0000996	Syam.g_02405	Pran.g_01234
OG0000997	Syam.g_02416	Pran.g_01235
OG0000998	Syam.g_02418	Pran.g_01237
OG0000999	Syam.g_02419	Pran.g_01238
OG0001000	Syam.g_02422	Pran.g_01241
OG0001001	Syam.g_02427	Pran.g_01243
OG0001002	Syam.g_02433	Pran.g_01247
OG0001003	Syam.g_02434	Pran.g_01249
OG0001004	Syam.g_02435	Pran.g_01250
OG0001005	Syam.g_02436	Pran.g_01251
OG0001006	Syam.g_02444	Pran.g_01255
OG0001007	Syam.g_02446	Pran.g_01257
OG0001008	Syam.g_01866	Pran.g_01743
OG0001009	Syam.g_00032	Pran.g_00397
OG0001010	Syam.g_00033	Pran.g_00396
OG0001011	Syam.g_00034	Pran.g_00395
OG0001012	Syam.g_02310	Pran.g_00382
OG0001013	Syam.g_02296	Pran.g_00377
OG0001014	Syam.g_02292	Pran.g_00374
OG0001015	Syam.g_02291	Pran.g_00373
OG0001016	Syam.g_02067	Pran.g_00359
OG0001017	Syam.g_02073	Pran.g_00355
OG0001018	Syam.g_02075	Pran.g_00352
OG0001019	Syam.g_02093	Pran.g_00343
OG0001020	Syam.g_02098	Pran.g_00342
OG0001021	Syam.g_02102	Pran.g_00341
OG0001022	Syam.g_02106	Pran.g_00339
OG0001023	Syam.g_02107	Pran.g_00338
OG0001024	Syam.g_02111	Pran.g_00335
OG0001025	Syam.g_02118	Pran.g_00329
OG0001026	Syam.g_02130	Pran.g_00322
OG0001027	Syam.g_02135	Pran.g_00321
OG0001028	Syam.g_02137	Pran.g_00319
OG0001029	Syam.g_02139	Pran.g_00318
OG0001030	Syam.g_02163	Pran.g_00304
OG0001031	Syam.g_02239	Pran.g_00246
OG0001032	Syam.g_02241	Pran.g_00245
OG0001033	Syam.g_02265	Pran.g_00224
OG0001034	Syam.g_00508	Pran.g_00196
OG0001035	Syam.g_00265	Pran.g_01938
OG0001036	Syam.g_00261	Pran.g_01934
OG0001037	Syam.g_00259	Pran.g_01933
OG0001038	Syam.g_00232	Pran.g_01916
OG0001039	Syam.g_00229	Pran.g_01913
OG0001040	Syam.g_00226	Pran.g_01911
OG0001041	Syam.g_00221	Pran.g_01907
OG0001042	Syam.g_00196	Pran.g_01890
OG0001043	Syam.g_00192	Pran.g_01889
OG0001044	Syam.g_00456	Pran.g_01861
OG0001045	Syam.g_00469	Pran.g_01853
OG0001046	Syam.g_01151	Pran.g_01816
OG0001047	Syam.g_01864	Pran.g_01741
OG0001048	Syam.g_01863	Pran.g_01740
OG0001049	Syam.g_01855	Pran.g_01738
OG0001050	Syam.g_01854	Pran.g_01737
OG0001051	Syam.g_01853	Pran.g_01736
OG0001052	Syam.g_01672	Pran.g_01707
OG0001053	Syam.g_00586	Pran.g_01695
OG0001054	Syam.g_00603	Pran.g_01680
OG0001055	Syam.g_00624	Pran.g_01661
OG0001056	Syam.g_00656	Pran.g_01642
OG0001057	Syam.g_00664	Pran.g_01637
OG0001058	Syam.g_00677	Pran.g_01629
OG0001059	Syam.g_00681	Pran.g_01625
OG0001060	Syam.g_00688	Pran.g_01618
OG0001061	Syam.g_01744	Pran.g_01604
OG0001062	Syam.g_01742	Pran.g_01602
OG0001063	Syam.g_01737	Pran.g_01600
OG0001064	Syam.g_01736	Pran.g_01599
OG0001065	Syam.g_01735	Pran.g_01598
OG0001066	Syam.g_01734	Pran.g_01597
OG0001067	Syam.g_01733	Pran.g_01596
OG0001068	Syam.g_01732	Pran.g_01595
OG0001069	Syam.g_01731	Pran.g_01594
OG0001070	Syam.g_01728	Pran.g_01591
OG0001071	Syam.g_01727	Pran.g_01590
OG0001072	Syam.g_01723	Pran.g_01588
OG0001073	Syam.g_01709	Pran.g_01574
OG0001074	Syam.g_01504	Pran.g_01563
OG0001075	Syam.g_01502	Pran.g_01562
OG0001076	Syam.g_01491	Pran.g_01554
OG0001077	Syam.g_01480	Pran.g_01550
OG0001078	Syam.g_01467	Pran.g_01542
OG0001079	Syam.g_01454	Pran.g_01531
OG0001080	Syam.g_01034	Pran.g_01525
OG0001081	Syam.g_01386	Pran.g_01523
OG0001082	Syam.g_01385	Pran.g_01522
OG0001083	Syam.g_01377	Pran.g_01517
OG0001084	Syam.g_01376	Pran.g_01516
OG0001085	Syam.g_01366	Pran.g_01508
OG0001086	Syam.g_01364	Pran.g_01507
OG0001087	Syam.g_00813	Pran.g_01490
OG0001088	Syam.g_00809	Pran.g_01489
OG0001089	Syam.g_00785	Pran.g_01481
OG0001090	Syam.g_01246	Pran.g_01459
OG0001091	Syam.g_01244	Pran.g_01457
OG0001092	Syam.g_01242	Pran.g_01456
OG0001093	Syam.g_01236	Pran.g_01451
OG0001094	Syam.g_01296	Pran.g_01349
OG0001095	Syam.g_01276	Pran.g_01330
OG0001096	Syam.g_01260	Pran.g_01317
OG0001097	Syam.g_00727	Pran.g_01299
OG0001098	Syam.g_01037	Pran.g_01283
OG0001099	Syam.g_02138	Pran.g_00418
OG0001100	Syam.g_01356	Pran.g_00422
OG0001101	Syam.g_01355	Pran.g_00424
OG0001103	Syam.g_01350	Pran.g_00428
OG0001104	Syam.g_01311	Pran.g_00450
OG0001105	Syam.g_01307	Pran.g_00454
OG0001106	Syam.g_01110	Pran.g_00478
OG0001107	Syam.g_01122	Pran.g_00485
OG0001108	Syam.g_01132	Pran.g_00489
OG0001109	Syam.g_01134	Pran.g_00490
OG0001110	Syam.g_01136	Pran.g_00492
OG0001111	Syam.g_01138	Pran.g_00493
OG0001112	Syam.g_01140	Pran.g_00494
OG0001113	Syam.g_01141	Pran.g_00495
OG0001114	Syam.g_01142	Pran.g_00496
OG0001115	Syam.g_01146	Pran.g_00498
OG0001116	Syam.g_01148	Pran.g_00499
OG0001117	Syam.g_01149	Pran.g_00500
OG0001118	Syam.g_01150	Pran.g_00501
OG0001119	Syam.g_01152	Pran.g_00502
OG0001120	Syam.g_01156	Pran.g_00504
OG0001121	Syam.g_00970	Pran.g_00095, Pran.g_00507
OG0001122	Syam.g_01184	Pran.g_00540
OG0001123	Syam.g_01191	Pran.g_00544
OG0001124	Syam.g_01194	Pran.g_00546
OG0001125	Syam.g_01196	Pran.g_00547
OG0001126	Syam.g_00757	Pran.g_00557
OG0001127	Syam.g_00758	Pran.g_00558
OG0001128	Syam.g_00764	Pran.g_00560
OG0001129	Syam.g_00766	Pran.g_00561
OG0001130	Syam.g_00767	Pran.g_00562
OG0001131	Syam.g_01337	Pran.g_00154
OG0001132	Syam.g_01020	Pran.g_00144
OG0001134	Syam.g_00915	Pran.g_00093
OG0001136	Syam.g_01797	Pran.g_00063
OG0001137	Syam.g_01780	Pran.g_00052
OG0001138	Syam.g_00898	Pran.g_00034
OG0001139	Syam.g_00896	Pran.g_00033
OG0001140	Syam.g_00895	Pran.g_00032
OG0001141	Syam.g_00894	Pran.g_00031
OG0001142	Syam.g_00892	Pran.g_00030
OG0001143	Syam.g_00883	Pran.g_00023
OG0001144	Syam.g_00873	Pran.g_00018
OG0001145	Syam.g_01817	Pran.g_00884
OG0001146	Syam.g_01836	Pran.g_00872
OG0001147	Syam.g_01665	Pran.g_00854
OG0001148	Syam.g_00573	Pran.g_00839
OG0001149	Syam.g_00572	Pran.g_00838
OG0001150	Syam.g_00571	Pran.g_00837
OG0001151	Syam.g_00558	Pran.g_00826
OG0001152	Syam.g_00557	Pran.g_00825
OG0001153	Syam.g_01652	Pran.g_00701
OG0001154	Syam.g_01654	Pran.g_00700
OG0001155	Syam.g_01925	Pran.g_00688
OG0001156	Syam.g_01928	Pran.g_00685
OG0001157	Syam.g_01929	Pran.g_00684
OG0001158	Syam.g_01930	Pran.g_00683
OG0001159	Syam.g_01931	Pran.g_00682
OG0001160	Syam.g_01969	Pran.g_00658
OG0001161	Syam.g_02338	Pran.g_00646
OG0001162	Syam.g_01257	Pran.g_00632
OG0001163	Syam.g_01977	Pran.g_00962
OG0001164	Syam.g_01983	Pran.g_00966
OG0001165	Syam.g_01988	Pran.g_00969
OG0001166	Syam.g_02011	Pran.g_00989
OG0001167	Syam.g_01888	Pran.g_01006
OG0001168	Syam.g_01890	Pran.g_01008
OG0001169	Syam.g_01892	Pran.g_01010
OG0001170	Syam.g_01894	Pran.g_01012
OG0001171	Syam.g_01904	Pran.g_01021
OG0001172	Syam.g_00292	Pran.g_01035
OG0001173	Syam.g_00293	Pran.g_01036
OG0001174	Syam.g_00301	Pran.g_01045
OG0001175	Syam.g_00302	Pran.g_01046
OG0001176	Syam.g_00321	Pran.g_01053
OG0001177	Syam.g_00319	Pran.g_01055
OG0001178	Syam.g_01995	Pran.g_01060
OG0001179	Syam.g_00351	Pran.g_01089
OG0001180	Syam.g_00378	Pran.g_01111
OG0001181	Syam.g_00382	Pran.g_01115
OG0001182	Syam.g_00391	Pran.g_01122
OG0001183	Syam.g_00396	Pran.g_01126
OG0001184	Syam.g_00143	Pran.g_01141
OG0001185	Syam.g_00121	Pran.g_01155
OG0001186	Syam.g_00076	Pran.g_01178
