Orthogroup	Syam	Syag
OG0000579	Syam.g_01711	Syag.g_00340
OG0000580	Syam.g_01710	Syag.g_00341
OG0000581	Syam.g_01704	Syag.g_00348
OG0000582	Syam.g_01513	Syag.g_00353
OG0000583	Syam.g_01512	Syag.g_00354
OG0000584	Syam.g_01511	Syag.g_00355
OG0000585	Syam.g_01509	Syag.g_00357
OG0000586	Syam.g_01508	Syag.g_00358
OG0000587	Syam.g_01506	Syag.g_00360
OG0000588	Syam.g_01498	Syag.g_00371
OG0000589	Syam.g_01494	Syag.g_00375
OG0000590	Syam.g_01493	Syag.g_00376
OG0000591	Syam.g_01486	Syag.g_00383
OG0000592	Syam.g_01485	Syag.g_00384
OG0000593	Syam.g_01471	Syag.g_00406
OG0000594	Syam.g_01470	Syag.g_00407
OG0000595	Syam.g_01469	Syag.g_00408
OG0000596	Syam.g_01465	Syag.g_00413
OG0000597	Syam.g_01462	Syag.g_00416
OG0000598	Syam.g_01461	Syag.g_00417
OG0000599	Syam.g_01458	Syag.g_00424
OG0000600	Syam.g_01457	Syag.g_00425
OG0000601	Syam.g_01456	Syag.g_00426
OG0000602	Syam.g_01451	Syag.g_00431
OG0000603	Syam.g_01450	Syag.g_00432
OG0000604	Syam.g_01447	Syag.g_00434
OG0000605	Syam.g_01031	Syag.g_00522
OG0000606	Syam.g_01387	Syag.g_00550
OG0000607	Syam.g_01384	Syag.g_00553
OG0000608	Syam.g_01383	Syag.g_00554
OG0000609	Syam.g_01380	Syag.g_00556
OG0000610	Syam.g_01373	Syag.g_00580
OG0000611	Syam.g_01370	Syag.g_00583
OG0000612	Syam.g_01369	Syag.g_00584
OG0000613	Syam.g_00170	Syag.g_02533
OG0000614	Syam.g_00801	Syag.g_01004
OG0000615	Syam.g_01332	Syag.g_00630
OG0000616	Syam.g_02430	Syag.g_02255
OG0000617	Syam.g_01240	Syag.g_00915
OG0000618	Syam.g_01239	Syag.g_00914
OG0000619	Syam.g_01238	Syag.g_00913
OG0000620	Syam.g_01233	Syag.g_00906
OG0000621	Syam.g_01232	Syag.g_00905
OG0000622	Syam.g_01231	Syag.g_00904
OG0000623	Syam.g_01230	Syag.g_00903
OG0000624	Syam.g_01228	Syag.g_00901
OG0000625	Syam.g_01227	Syag.g_00900
OG0000626	Syam.g_01226	Syag.g_00899
OG0000627	Syam.g_01065	Syag.g_00756
OG0000628	Syam.g_01067	Syag.g_00757
OG0000629	Syam.g_01070	Syag.g_00761
OG0000630	Syam.g_01074	Syag.g_00765
OG0000631	Syam.g_01084	Syag.g_00772
OG0000632	Syam.g_01085	Syag.g_00773
OG0000633	Syam.g_01086	Syag.g_00774
OG0000634	Syam.g_01294	Syag.g_00663
OG0000635	Syam.g_01293	Syag.g_00664
OG0000636	Syam.g_01291	Syag.g_00666
OG0000637	Syam.g_01289	Syag.g_00668
OG0000638	Syam.g_01288	Syag.g_00669
OG0000639	Syam.g_01287	Syag.g_00670
OG0000640	Syam.g_01286	Syag.g_00671
OG0000641	Syam.g_01282	Syag.g_00675
OG0000642	Syam.g_01281	Syag.g_00676
OG0000643	Syam.g_01280	Syag.g_00677
OG0000644	Syam.g_01279	Syag.g_00678
OG0000645	Syam.g_01277	Syag.g_00680
OG0000646	Syam.g_01274	Syag.g_00683
OG0000647	Syam.g_01272	Syag.g_00685
OG0000648	Syam.g_01269	Syag.g_00694
OG0000649	Syam.g_01268	Syag.g_00695
OG0000650	Syam.g_01267	Syag.g_00696
OG0000651	Syam.g_01266	Syag.g_00697
OG0000652	Syam.g_01265	Syag.g_00698
OG0000653	Syam.g_01263	Syag.g_00700
OG0000654	Syam.g_01262	Syag.g_00701
OG0000655	Syam.g_01261	Syag.g_00702
OG0000656	Syam.g_01258	Syag.g_00705
OG0000657	Syam.g_00739	Syag.g_00719
OG0000658	Syam.g_00735	Syag.g_00721
OG0000659	Syam.g_00734	Syag.g_00722
OG0000660	Syam.g_00730	Syag.g_00726
OG0000661	Syam.g_00728	Syag.g_00728
OG0000662	Syam.g_00726	Syag.g_00730
OG0000663	Syam.g_00723	Syag.g_00733
OG0000664	Syam.g_00722	Syag.g_00734
OG0000665	Syam.g_02027	Syag.g_00456
OG0000666	Syam.g_01030	Syag.g_00445
OG0000667	Syam.g_00937	Syag.g_00574
OG0000668	Syam.g_01185	Syag.g_00868
OG0000669	Syam.g_01358	Syag.g_00600
OG0000670	Syam.g_00528	Syag.g_00399
OG0000671	Syam.g_01354	Syag.g_00604
OG0000672	Syam.g_01351	Syag.g_00607
OG0000673	Syam.g_01348	Syag.g_00610
OG0000674	Syam.g_01346	Syag.g_00612
OG0000675	Syam.g_01345	Syag.g_00613
OG0000676	Syam.g_01343	Syag.g_00615
OG0000677	Syam.g_01342	Syag.g_00616
OG0000678	Syam.g_01339	Syag.g_00622
OG0000679	Syam.g_01323	Syag.g_00633
OG0000680	Syam.g_01322	Syag.g_00634
OG0000681	Syam.g_01319	Syag.g_00637
OG0000682	Syam.g_01318	Syag.g_00638
OG0000683	Syam.g_01317	Syag.g_00639
OG0000684	Syam.g_01312	Syag.g_00641
OG0000685	Syam.g_01310	Syag.g_00643
OG0000686	Syam.g_01309	Syag.g_00644
OG0000687	Syam.g_01308	Syag.g_00645
OG0000688	Syam.g_01304	Syag.g_00651
OG0000689	Syam.g_01302	Syag.g_00653
OG0000690	Syam.g_01301	Syag.g_00654
OG0000691	Syam.g_01300	Syag.g_00655
OG0000692	Syam.g_01299	Syag.g_00656
OG0000693	Syam.g_01298	Syag.g_00658
OG0000694	Syam.g_01297	Syag.g_00659
OG0000695	Syam.g_01088	Syag.g_00776
OG0000696	Syam.g_01089	Syag.g_00777
OG0000697	Syam.g_01091	Syag.g_00778
OG0000698	Syam.g_01094	Syag.g_00781
OG0000699	Syam.g_01096	Syag.g_00782
OG0000700	Syam.g_01097	Syag.g_00783
OG0000701	Syam.g_01098	Syag.g_00784
OG0000702	Syam.g_01106	Syag.g_00792
OG0000703	Syam.g_01107	Syag.g_00793
OG0000704	Syam.g_01109	Syag.g_00795
OG0000705	Syam.g_01116	Syag.g_00802
OG0000706	Syam.g_01117	Syag.g_00803
OG0000707	Syam.g_01118	Syag.g_00804
OG0000708	Syam.g_01121	Syag.g_00807
OG0000709	Syam.g_01131	Syag.g_00816
OG0000710	Syam.g_01135	Syag.g_00820
OG0000711	Syam.g_01165	Syag.g_00848
OG0000712	Syam.g_01167	Syag.g_00850
OG0000713	Syam.g_01168	Syag.g_00851
OG0000714	Syam.g_01170	Syag.g_00853
OG0000715	Syam.g_01172	Syag.g_00855
OG0000716	Syam.g_01176	Syag.g_00859
OG0000717	Syam.g_01177	Syag.g_00860
OG0000718	Syam.g_01181	Syag.g_00864
OG0000719	Syam.g_01183	Syag.g_00866
OG0000720	Syam.g_01197	Syag.g_00880
OG0000721	Syam.g_01199	Syag.g_00882
OG0000722	Syam.g_01200	Syag.g_00883
OG0000723	Syam.g_01224	Syag.g_00897
OG0000724	Syam.g_00768	Syag.g_00967
OG0000725	Syam.g_00777	Syag.g_00978
OG0000726	Syam.g_00778	Syag.g_00979
OG0000727	Syam.g_00779	Syag.g_00980
OG0000728	Syam.g_00781	Syag.g_00982
OG0000729	Syam.g_00105	Syag.g_02376
OG0000730	Syam.g_00454	Syag.g_02840
OG0000731	Syam.g_00466	Syag.g_02853
OG0000732	Syam.g_00051	Syag.g_02331
OG0000733	Syam.g_02339	Syag.g_00145
OG0000734	Syam.g_02128	Syag.g_01892
OG0000735	Syam.g_01810	Syag.g_01159
OG0000736	Syam.g_01809	Syag.g_01158
OG0000737	Syam.g_01808	Syag.g_01157
OG0000738	Syam.g_01803	Syag.g_01152
OG0000739	Syam.g_01802	Syag.g_01149
OG0000740	Syam.g_01801	Syag.g_01148
OG0000741	Syam.g_01798	Syag.g_01145
OG0000742	Syam.g_01796	Syag.g_01142
OG0000743	Syam.g_01794	Syag.g_01140
OG0000744	Syam.g_01793	Syag.g_01139
OG0000745	Syam.g_01791	Syag.g_01137
OG0000746	Syam.g_01789	Syag.g_01135
OG0000747	Syam.g_01788	Syag.g_01134
OG0000748	Syam.g_01779	Syag.g_01122
OG0000749	Syam.g_01776	Syag.g_01121
OG0000750	Syam.g_01775	Syag.g_01120
OG0000751	Syam.g_01770	Syag.g_01114
OG0000752	Syam.g_01768	Syag.g_01112
OG0000753	Syam.g_01765	Syag.g_01109
OG0000754	Syam.g_00910	Syag.g_01103
OG0000755	Syam.g_00900	Syag.g_01092
OG0000756	Syam.g_00899	Syag.g_01091
OG0000757	Syam.g_00891	Syag.g_01084
OG0000758	Syam.g_00890	Syag.g_01083
OG0000759	Syam.g_00889	Syag.g_01082
OG0000760	Syam.g_00888	Syag.g_01081
OG0000761	Syam.g_00886	Syag.g_01080
OG0000762	Syam.g_00884	Syag.g_01078
OG0000763	Syam.g_00882	Syag.g_01076
OG0000764	Syam.g_00881	Syag.g_01075
OG0000765	Syam.g_00864	Syag.g_01056
OG0000766	Syam.g_00863	Syag.g_01055
OG0000767	Syam.g_00861	Syag.g_01053
OG0000768	Syam.g_00860	Syag.g_01052
OG0000769	Syam.g_00858	Syag.g_01047
OG0000770	Syam.g_00855	Syag.g_01043
OG0000771	Syam.g_00762	Syag.g_00959
OG0000772	Syam.g_01005	Syag.g_02043
OG0000773	Syam.g_01816	Syag.g_01168
OG0000774	Syam.g_01820	Syag.g_01182
OG0000775	Syam.g_01823	Syag.g_01185
OG0000776	Syam.g_01824	Syag.g_01186
OG0000777	Syam.g_01825	Syag.g_01187
OG0000778	Syam.g_01826	Syag.g_01188
OG0000779	Syam.g_01832	Syag.g_01194
OG0000780	Syam.g_01835	Syag.g_01217
OG0000781	Syam.g_01839	Syag.g_01221
OG0000782	Syam.g_01840	Syag.g_01222
OG0000783	Syam.g_01841	Syag.g_01223
OG0000784	Syam.g_01842	Syag.g_01224
OG0000785	Syam.g_01844	Syag.g_01226
OG0000786	Syam.g_01700	Syag.g_01235
OG0000787	Syam.g_01701	Syag.g_01236
OG0000788	Syam.g_01455	Syag.g_00427
OG0000789	Syam.g_01044	Syag.g_00453
OG0000790	Syam.g_00570	Syag.g_01542
OG0000791	Syam.g_00568	Syag.g_01544
OG0000792	Syam.g_00567	Syag.g_01545
OG0000793	Syam.g_00562	Syag.g_01550
OG0000794	Syam.g_00561	Syag.g_01551
OG0000795	Syam.g_00560	Syag.g_01552
OG0000796	Syam.g_00556	Syag.g_01556
OG0000797	Syam.g_00555	Syag.g_01557
OG0000798	Syam.g_00233	Syag.g_02601
OG0000799	Syam.g_01585	Syag.g_01278
OG0000800	Syam.g_01588	Syag.g_01280
OG0000801	Syam.g_01589	Syag.g_01285
OG0000802	Syam.g_01592	Syag.g_01293
OG0000803	Syam.g_01597	Syag.g_01321
OG0000804	Syam.g_01600	Syag.g_01438
OG0000805	Syam.g_01602	Syag.g_01433
OG0000806	Syam.g_01604	Syag.g_01429
OG0000807	Syam.g_01606	Syag.g_01428
OG0000808	Syam.g_01607	Syag.g_01427
OG0000809	Syam.g_01610	Syag.g_01423
OG0000810	Syam.g_01611	Syag.g_01422
OG0000811	Syam.g_01616	Syag.g_01413
OG0000812	Syam.g_01618	Syag.g_01411
OG0000813	Syam.g_01619	Syag.g_01410
OG0000814	Syam.g_01621	Syag.g_01408
OG0000815	Syam.g_01622	Syag.g_01407
OG0000816	Syam.g_01624	Syag.g_01405
OG0000817	Syam.g_01625	Syag.g_01404
OG0000818	Syam.g_01631	Syag.g_01400
OG0000819	Syam.g_01632	Syag.g_01399
OG0000820	Syam.g_01633	Syag.g_01398
OG0000821	Syam.g_01639	Syag.g_01388
OG0000822	Syam.g_01641	Syag.g_01386
OG0000823	Syam.g_01642	Syag.g_01385
OG0000824	Syam.g_01648	Syag.g_01379
OG0000825	Syam.g_01649	Syag.g_01378
OG0000826	Syam.g_01650	Syag.g_01377
OG0000827	Syam.g_01651	Syag.g_01376
OG0000828	Syam.g_01655	Syag.g_01373
OG0000829	Syam.g_01656	Syag.g_01372
OG0000830	Syam.g_01657	Syag.g_01371
OG0000831	Syam.g_01659	Syag.g_01367
OG0000832	Syam.g_01923	Syag.g_01614
OG0000833	Syam.g_01932	Syag.g_01628
OG0000834	Syam.g_01933	Syag.g_01632
OG0000835	Syam.g_01934	Syag.g_01633
OG0000836	Syam.g_01937	Syag.g_01637
OG0000837	Syam.g_01938	Syag.g_01638
OG0000838	Syam.g_01946	Syag.g_01642
OG0000839	Syam.g_01947	Syag.g_01643
OG0000840	Syam.g_01948	Syag.g_01644
OG0000841	Syam.g_01949	Syag.g_01645
OG0000842	Syam.g_01950	Syag.g_01646
OG0000843	Syam.g_01951	Syag.g_01647
OG0000844	Syam.g_01953	Syag.g_01649
OG0000845	Syam.g_01954	Syag.g_01650
OG0000846	Syam.g_01955	Syag.g_01651
OG0000847	Syam.g_01956	Syag.g_01652
OG0000848	Syam.g_01958	Syag.g_01654
OG0000849	Syam.g_01959	Syag.g_01655
OG0000850	Syam.g_01961	Syag.g_01657
OG0000851	Syam.g_01966	Syag.g_01663
OG0000852	Syam.g_01967	Syag.g_01664
OG0000853	Syam.g_01971	Syag.g_01668
OG0000854	Syam.g_01973	Syag.g_01670
OG0000855	Syam.g_01974	Syag.g_01671
OG0000856	Syam.g_01483	Syag.g_00386
OG0000857	Syam.g_01273	Syag.g_00684
OG0000858	Syam.g_01980	Syag.g_01677
OG0000859	Syam.g_01981	Syag.g_01678
OG0000860	Syam.g_01992	Syag.g_01689
OG0000861	Syam.g_01993	Syag.g_01690
OG0000862	Syam.g_01994	Syag.g_01693
OG0000863	Syam.g_01996	Syag.g_01695
OG0000864	Syam.g_01997	Syag.g_01696
OG0000865	Syam.g_01998	Syag.g_01697
OG0000866	Syam.g_01999	Syag.g_01698
OG0000867	Syam.g_02000	Syag.g_01699
OG0000868	Syam.g_02003	Syag.g_01707
OG0000869	Syam.g_02007	Syag.g_01711
OG0000870	Syam.g_02012	Syag.g_01716
OG0000871	Syam.g_02013	Syag.g_01717
OG0000872	Syam.g_02021	Syag.g_01723
OG0000873	Syam.g_02024	Syag.g_01726
OG0000874	Syam.g_02019	Syag.g_01729
OG0000875	Syam.g_02026	Syag.g_01731
OG0000876	Syam.g_01877	Syag.g_01732
OG0000877	Syam.g_01882	Syag.g_01734
OG0000878	Syam.g_01883	Syag.g_01735
OG0000879	Syam.g_01884	Syag.g_02356
OG0000880	Syam.g_01885	Syag.g_01736
OG0000881	Syam.g_01891	Syag.g_01741
OG0000882	Syam.g_01896	Syag.g_01746
OG0000883	Syam.g_01898	Syag.g_01749
OG0000884	Syam.g_01900	Syag.g_01751
OG0000885	Syam.g_01901	Syag.g_01752
OG0000886	Syam.g_01902	Syag.g_01753
OG0000887	Syam.g_01903	Syag.g_01754
OG0000888	Syam.g_01905	Syag.g_01756
OG0000889	Syam.g_01907	Syag.g_01758
OG0000890	Syam.g_01910	Syag.g_01761
OG0000891	Syam.g_01911	Syag.g_01762
OG0000892	Syam.g_01913	Syag.g_01765
OG0000893	Syam.g_00287	Syag.g_02688
OG0000894	Syam.g_00290	Syag.g_02691
OG0000895	Syam.g_00294	Syag.g_02695
OG0000896	Syam.g_00295	Syag.g_02696
OG0000897	Syam.g_00297	Syag.g_02699
OG0000898	Syam.g_00298	Syag.g_02700
OG0000899	Syam.g_00299	Syag.g_02701
OG0000900	Syam.g_00300	Syag.g_02702
OG0000901	Syam.g_00305	Syag.g_02707
OG0000902	Syam.g_00307	Syag.g_02709
OG0000903	Syam.g_00322	Syag.g_02724
OG0000904	Syam.g_00317	Syag.g_02718
OG0000905	Syam.g_00312	Syag.g_02714
OG0000906	Syam.g_00309	Syag.g_02711
OG0000907	Syam.g_00324	Syag.g_02727
OG0000908	Syam.g_00327	Syag.g_02730
OG0000909	Syam.g_00328	Syag.g_02731
OG0000910	Syam.g_00329	Syag.g_02732
OG0000911	Syam.g_00331	Syag.g_02734
OG0000912	Syam.g_00332	Syag.g_02735
OG0000913	Syam.g_00333	Syag.g_02736
OG0000914	Syam.g_00334	Syag.g_02737
OG0000915	Syam.g_00336	Syag.g_02739
OG0000916	Syam.g_00337	Syag.g_02740
OG0000917	Syam.g_00338	Syag.g_02741
OG0000918	Syam.g_00339	Syag.g_02742
OG0000919	Syam.g_00340	Syag.g_02743
OG0000920	Syam.g_00341	Syag.g_02744
OG0000921	Syam.g_00342	Syag.g_02745
OG0000922	Syam.g_00343	Syag.g_02746
OG0000923	Syam.g_00347	Syag.g_02750
OG0000924	Syam.g_00348	Syag.g_02751
OG0000925	Syam.g_00349	Syag.g_02752
OG0000926	Syam.g_00350	Syag.g_02753
OG0000927	Syam.g_00352	Syag.g_02755
OG0000928	Syam.g_00353	Syag.g_02756
OG0000929	Syam.g_00354	Syag.g_02757
OG0000930	Syam.g_00355	Syag.g_02758
OG0000931	Syam.g_00356	Syag.g_02759
OG0000932	Syam.g_00357	Syag.g_02760
OG0000933	Syam.g_00363	Syag.g_02766
OG0000934	Syam.g_00365	Syag.g_02768
OG0000935	Syam.g_00366	Syag.g_02769
OG0000936	Syam.g_00368	Syag.g_02770
OG0000937	Syam.g_00369	Syag.g_02771
OG0000938	Syam.g_00373	Syag.g_02774
OG0000939	Syam.g_00374	Syag.g_02775
OG0000940	Syam.g_00381	Syag.g_02783
OG0000941	Syam.g_00383	Syag.g_02785
OG0000942	Syam.g_00385	Syag.g_02787
OG0000943	Syam.g_00386	Syag.g_02788
OG0000944	Syam.g_00388	Syag.g_02790
OG0000945	Syam.g_00390	Syag.g_02792
OG0000946	Syam.g_00395	Syag.g_02797
OG0000947	Syam.g_00398	Syag.g_02801
OG0000948	Syam.g_00399	Syag.g_02802
OG0000949	Syam.g_00159	Syag.g_02449
OG0000950	Syam.g_00150	Syag.g_02436
OG0000951	Syam.g_00145	Syag.g_02431
OG0000952	Syam.g_00140	Syag.g_02423
OG0000953	Syam.g_00136	Syag.g_02415
OG0000954	Syam.g_00131	Syag.g_02409
OG0000955	Syam.g_00130	Syag.g_02408
OG0000956	Syam.g_00128	Syag.g_02406
OG0000957	Syam.g_00117	Syag.g_02395
OG0000958	Syam.g_00116	Syag.g_02394
OG0000959	Syam.g_00112	Syag.g_02389
OG0000960	Syam.g_00111	Syag.g_02388
OG0000961	Syam.g_00108	Syag.g_02379
OG0000962	Syam.g_00106	Syag.g_02377
OG0000963	Syam.g_00101	Syag.g_02372
OG0000964	Syam.g_00100	Syag.g_02371
OG0000965	Syam.g_00099	Syag.g_02370
OG0000966	Syam.g_00074	Syag.g_02362
OG0000967	Syam.g_00069	Syag.g_02358
OG0000968	Syam.g_00077	Syag.g_02355
OG0000969	Syam.g_00072	Syag.g_02354
OG0000970	Syam.g_00071	Syag.g_02353
OG0000971	Syam.g_00066	Syag.g_02348
OG0000972	Syam.g_00065	Syag.g_02347
OG0000973	Syam.g_00064	Syag.g_02346
OG0000974	Syam.g_00063	Syag.g_02345
OG0000975	Syam.g_00062	Syag.g_02344
OG0000976	Syam.g_00061	Syag.g_02343
OG0000977	Syam.g_00059	Syag.g_02340
OG0000978	Syam.g_00058	Syag.g_02338
OG0000979	Syam.g_00055	Syag.g_02335
OG0000980	Syam.g_00052	Syag.g_02332
OG0000981	Syam.g_00049	Syag.g_02329
OG0000982	Syam.g_02314	Syag.g_02127
OG0000983	Syam.g_02315	Syag.g_02128
OG0000984	Syam.g_02316	Syag.g_02129
OG0000985	Syam.g_02318	Syag.g_02133
OG0000986	Syam.g_02320	Syag.g_02138
OG0000987	Syam.g_02322	Syag.g_02140
OG0000988	Syam.g_02327	Syag.g_02145
OG0000989	Syam.g_02334	Syag.g_02156
OG0000990	Syam.g_02346	Syag.g_02169
OG0000991	Syam.g_02348	Syag.g_02174
OG0000992	Syam.g_02351	Syag.g_02177
OG0000993	Syam.g_02352	Syag.g_02178
OG0000994	Syam.g_02354	Syag.g_02181
OG0000995	Syam.g_02359	Syag.g_02187
OG0000996	Syam.g_02405	Syag.g_02229
OG0000997	Syam.g_02416	Syag.g_02239
OG0000998	Syam.g_02418	Syag.g_02241
OG0000999	Syam.g_02419	Syag.g_02242
OG0001000	Syam.g_02422	Syag.g_02246
OG0001001	Syam.g_02427	Syag.g_02251
OG0001002	Syam.g_02433	Syag.g_02258
OG0001003	Syam.g_02434	Syag.g_02260
OG0001004	Syam.g_02435	Syag.g_02261
OG0001005	Syam.g_02436	Syag.g_02263
OG0001006	Syam.g_02444	Syag.g_02270
OG0001007	Syam.g_02446	Syag.g_02272
OG0001008	Syam.g_01866	Syag.g_00034
OG0001009	Syam.g_00032	Syag.g_02304
OG0001010	Syam.g_00033	Syag.g_02305
OG0001011	Syam.g_00034	Syag.g_02307
OG0001012	Syam.g_02310	Syag.g_02123
OG0001013	Syam.g_02296	Syag.g_02098
OG0001014	Syam.g_02292	Syag.g_02084
OG0001015	Syam.g_02291	Syag.g_02083
OG0001016	Syam.g_02067	Syag.g_01824
OG0001017	Syam.g_02073	Syag.g_01830
OG0001018	Syam.g_02075	Syag.g_01832
OG0001019	Syam.g_02093	Syag.g_01854
OG0001020	Syam.g_02098	Syag.g_01861
OG0001021	Syam.g_02102	Syag.g_01865
OG0001022	Syam.g_02106	Syag.g_01870
OG0001023	Syam.g_02107	Syag.g_01871
OG0001024	Syam.g_02111	Syag.g_01875
OG0001025	Syam.g_02118	Syag.g_01882
OG0001026	Syam.g_02130	Syag.g_01894
OG0001027	Syam.g_02135	Syag.g_01902
OG0001028	Syam.g_02137	Syag.g_01904
OG0001029	Syam.g_02139	Syag.g_01906
OG0001030	Syam.g_02163	Syag.g_01927
OG0001031	Syam.g_02239	Syag.g_02000
OG0001032	Syam.g_02241	Syag.g_02005
OG0001033	Syam.g_02265	Syag.g_02048
OG0001034	Syam.g_00508	Syag.g_01784
OG0001035	Syam.g_00265	Syag.g_02635
OG0001036	Syam.g_00261	Syag.g_02630
OG0001037	Syam.g_00259	Syag.g_02628
OG0001038	Syam.g_00232	Syag.g_02600
OG0001039	Syam.g_00229	Syag.g_02597
OG0001040	Syam.g_00226	Syag.g_02594
OG0001041	Syam.g_00221	Syag.g_02589
OG0001042	Syam.g_00196	Syag.g_02564
OG0001043	Syam.g_00192	Syag.g_02560
OG0001044	Syam.g_00456	Syag.g_02842
OG0001045	Syam.g_00469	Syag.g_02856
OG0001046	Syam.g_01151	Syag.g_00836
OG0001047	Syam.g_01864	Syag.g_00036
OG0001048	Syam.g_01863	Syag.g_00037
OG0001049	Syam.g_01855	Syag.g_00040
OG0001050	Syam.g_01854	Syag.g_00041
OG0001051	Syam.g_01853	Syag.g_00042
OG0001052	Syam.g_01672	Syag.g_01352
OG0001053	Syam.g_00586	Syag.g_01525
OG0001054	Syam.g_00603	Syag.g_01506
OG0001055	Syam.g_00624	Syag.g_01485
OG0001056	Syam.g_00656	Syag.g_01449
OG0001057	Syam.g_00664	Syag.g_01241
OG0001058	Syam.g_00677	Syag.g_00271
OG0001059	Syam.g_00681	Syag.g_00275
OG0001060	Syam.g_00688	Syag.g_00282
OG0001061	Syam.g_01744	Syag.g_00302
OG0001062	Syam.g_01742	Syag.g_00304
OG0001063	Syam.g_01737	Syag.g_00310
OG0001064	Syam.g_01736	Syag.g_00311
OG0001065	Syam.g_01735	Syag.g_00312
OG0001066	Syam.g_01734	Syag.g_00313
OG0001067	Syam.g_01733	Syag.g_00314
OG0001068	Syam.g_01732	Syag.g_00315
OG0001069	Syam.g_01731	Syag.g_00317
OG0001070	Syam.g_01728	Syag.g_00321
OG0001071	Syam.g_01727	Syag.g_00322
OG0001072	Syam.g_01723	Syag.g_00327
OG0001073	Syam.g_01709	Syag.g_00342
OG0001074	Syam.g_01504	Syag.g_00467
OG0001075	Syam.g_01502	Syag.g_00362
OG0001076	Syam.g_01491	Syag.g_00378
OG0001077	Syam.g_01480	Syag.g_00388
OG0001078	Syam.g_01467	Syag.g_00411
OG0001079	Syam.g_01454	Syag.g_00428
OG0001080	Syam.g_01034	Syag.g_00495
OG0001081	Syam.g_01386	Syag.g_00551
OG0001082	Syam.g_01385	Syag.g_00552
OG0001083	Syam.g_01377	Syag.g_00565
OG0001084	Syam.g_01376	Syag.g_00569
OG0001085	Syam.g_01366	Syag.g_00592
OG0001086	Syam.g_01364	Syag.g_00594
OG0001087	Syam.g_00813	Syag.g_01018
OG0001088	Syam.g_00809	Syag.g_01016
OG0001089	Syam.g_00785	Syag.g_00986
OG0001090	Syam.g_01246	Syag.g_00922
OG0001091	Syam.g_01244	Syag.g_00919
OG0001092	Syam.g_01242	Syag.g_00917
OG0001093	Syam.g_01236	Syag.g_00910
OG0001094	Syam.g_01296	Syag.g_00661
OG0001095	Syam.g_01276	Syag.g_00681
OG0001096	Syam.g_01260	Syag.g_00703
OG0001097	Syam.g_00727	Syag.g_00729
OG0001098	Syam.g_01037	Syag.g_00744
OG0001099	Syam.g_02138	Syag.g_01905
OG0001101	Syam.g_01355	Syag.g_00603
OG0001103	Syam.g_01350	Syag.g_00608
OG0001104	Syam.g_01311	Syag.g_00642
OG0001105	Syam.g_01307	Syag.g_00646
OG0001106	Syam.g_01110	Syag.g_00796
OG0001107	Syam.g_01122	Syag.g_00808
OG0001108	Syam.g_01132	Syag.g_00817
OG0001109	Syam.g_01134	Syag.g_00819
OG0001110	Syam.g_01136	Syag.g_00821
OG0001111	Syam.g_01138	Syag.g_00823
OG0001112	Syam.g_01140	Syag.g_00825
OG0001113	Syam.g_01141	Syag.g_00826
OG0001114	Syam.g_01142	Syag.g_00827
OG0001115	Syam.g_01146	Syag.g_00831
OG0001116	Syam.g_01148	Syag.g_00833
OG0001117	Syam.g_01149	Syag.g_00834
OG0001118	Syam.g_01150	Syag.g_00835
OG0001119	Syam.g_01152	Syag.g_00837
OG0001120	Syam.g_01156	Syag.g_00841
OG0001121	Syam.g_00970	Syag.g_01584
OG0001122	Syam.g_01184	Syag.g_00867
OG0001123	Syam.g_01191	Syag.g_00875
OG0001124	Syam.g_01194	Syag.g_00877
OG0001125	Syam.g_01196	Syag.g_00879
OG0001126	Syam.g_00757	Syag.g_00957
OG0001127	Syam.g_00758	Syag.g_00958
OG0001128	Syam.g_00764	Syag.g_00961
OG0001129	Syam.g_00766	Syag.g_00963
OG0001130	Syam.g_00767	Syag.g_00964
OG0001131	Syam.g_01337	Syag.g_00624
OG0001132	Syam.g_01020	Syag.g_00096
OG0001134	Syam.g_00915	Syag.g_02164
OG0001135	Syam.g_00917	Syag.g_00147
OG0001136	Syam.g_01797	Syag.g_01144
OG0001137	Syam.g_01780	Syag.g_01123
OG0001138	Syam.g_00898	Syag.g_01090
OG0001139	Syam.g_00896	Syag.g_01088
OG0001140	Syam.g_00895	Syag.g_01087
OG0001141	Syam.g_00894	Syag.g_01086
OG0001142	Syam.g_00892	Syag.g_01085
OG0001143	Syam.g_00883	Syag.g_01077
OG0001144	Syam.g_00873	Syag.g_01064
OG0001145	Syam.g_01817	Syag.g_01169
OG0001146	Syam.g_01836	Syag.g_01218
OG0001147	Syam.g_01665	Syag.g_01360
OG0001148	Syam.g_00573	Syag.g_01539
OG0001149	Syam.g_00572	Syag.g_01540
OG0001150	Syam.g_00571	Syag.g_01541
OG0001151	Syam.g_00558	Syag.g_01554
OG0001152	Syam.g_00557	Syag.g_01555
OG0001153	Syam.g_01652	Syag.g_01375
OG0001154	Syam.g_01654	Syag.g_01374
OG0001155	Syam.g_01925	Syag.g_01616
OG0001156	Syam.g_01928	Syag.g_01619
OG0001157	Syam.g_01929	Syag.g_01620
OG0001158	Syam.g_01930	Syag.g_01621
OG0001159	Syam.g_01931	Syag.g_01622, Syag.g_01625
OG0001160	Syam.g_01969	Syag.g_01666
OG0001161	Syam.g_02338	Syag.g_02163
OG0001162	Syam.g_01257	Syag.g_01238
OG0001163	Syam.g_01977	Syag.g_01674
