Orthogroup	Syam	Prbc
OG0000570	Syam.g_01749	Prbc.g_01650
OG0000571	Syam.g_01745	Prbc.g_01652
OG0000572	Syam.g_01729	Prbc.g_01663
OG0000573	Syam.g_01721	Prbc.g_01668
OG0000574	Syam.g_01720	Prbc.g_01670
OG0000575	Syam.g_01716	Prbc.g_01673
OG0000576	Syam.g_01714	Prbc.g_01675
OG0000577	Syam.g_01713	Prbc.g_01676
OG0000578	Syam.g_01712	Prbc.g_01677
OG0000579	Syam.g_01711	Prbc.g_01678
OG0000580	Syam.g_01710	Prbc.g_01679
OG0000581	Syam.g_01704	Prbc.g_01682
OG0000582	Syam.g_01513	Prbc.g_01685
OG0000583	Syam.g_01512	Prbc.g_01686
OG0000584	Syam.g_01511	Prbc.g_01687
OG0000585	Syam.g_01509	Prbc.g_01689
OG0000586	Syam.g_01508	Prbc.g_01690
OG0000587	Syam.g_01506	Prbc.g_01691
OG0000588	Syam.g_01498	Prbc.g_01695
OG0000589	Syam.g_01494	Prbc.g_01698
OG0000590	Syam.g_01493	Prbc.g_01699
OG0000591	Syam.g_01486	Prbc.g_01702
OG0000592	Syam.g_01485	Prbc.g_01703
OG0000593	Syam.g_01471	Prbc.g_01709
OG0000594	Syam.g_01470	Prbc.g_01710
OG0000595	Syam.g_01469	Prbc.g_01711
OG0000596	Syam.g_01465	Prbc.g_01715
OG0000597	Syam.g_01462	Prbc.g_01717
OG0000598	Syam.g_01461	Prbc.g_01718
OG0000599	Syam.g_01458	Prbc.g_01721
OG0000600	Syam.g_01457	Prbc.g_01722
OG0000601	Syam.g_01456	Prbc.g_01723
OG0000602	Syam.g_01451	Prbc.g_01725
OG0000603	Syam.g_01450	Prbc.g_01726
OG0000604	Syam.g_01447	Prbc.g_01727
OG0000605	Syam.g_01031	Prbc.g_01728
OG0000606	Syam.g_01387	Prbc.g_01731
OG0000607	Syam.g_01384	Prbc.g_01734
OG0000608	Syam.g_01383	Prbc.g_01735
OG0000609	Syam.g_01380	Prbc.g_01736
OG0000610	Syam.g_01373	Prbc.g_01742
OG0000611	Syam.g_01370	Prbc.g_01745
OG0000612	Syam.g_01369	Prbc.g_01746
OG0000613	Syam.g_00170	Prbc.g_01752
OG0000614	Syam.g_00801	Prbc.g_01775
OG0000615	Syam.g_01332	Prbc.g_01782
OG0000616	Syam.g_02430	Prbc.g_01055
OG0000617	Syam.g_01240	Prbc.g_01793
OG0000618	Syam.g_01239	Prbc.g_01794
OG0000619	Syam.g_01238	Prbc.g_01795
OG0000620	Syam.g_01233	Prbc.g_01798
OG0000621	Syam.g_01232	Prbc.g_01799
OG0000622	Syam.g_01231	Prbc.g_01800
OG0000623	Syam.g_01230	Prbc.g_01801
OG0000624	Syam.g_01228	Prbc.g_01803
OG0000625	Syam.g_01227	Prbc.g_01804
OG0000626	Syam.g_01226	Prbc.g_01805
OG0000627	Syam.g_01065	Prbc.g_01807
OG0000628	Syam.g_01067	Prbc.g_01808
OG0000629	Syam.g_01070	Prbc.g_01809
OG0000630	Syam.g_01074	Prbc.g_01812
OG0000631	Syam.g_01084	Prbc.g_02007
OG0000632	Syam.g_01085	Prbc.g_02008
OG0000633	Syam.g_01086	Prbc.g_02009
OG0000634	Syam.g_01294	Prbc.g_01854
OG0000635	Syam.g_01293	Prbc.g_01855
OG0000636	Syam.g_01291	Prbc.g_01857
OG0000637	Syam.g_01289	Prbc.g_01859
OG0000638	Syam.g_01288	Prbc.g_01860
OG0000639	Syam.g_01287	Prbc.g_01861
OG0000640	Syam.g_01286	Prbc.g_01862
OG0000641	Syam.g_01282	Prbc.g_01866
OG0000642	Syam.g_01281	Prbc.g_01867
OG0000643	Syam.g_01280	Prbc.g_01868
OG0000644	Syam.g_01279	Prbc.g_01869
OG0000645	Syam.g_01277	Prbc.g_01870
OG0000646	Syam.g_01274	Prbc.g_01873
OG0000647	Syam.g_01272	Prbc.g_01875
OG0000648	Syam.g_01269	Prbc.g_01877
OG0000649	Syam.g_01268	Prbc.g_01878
OG0000650	Syam.g_01267	Prbc.g_01879
OG0000651	Syam.g_01266	Prbc.g_01880
OG0000652	Syam.g_01265	Prbc.g_01881
OG0000653	Syam.g_01263	Prbc.g_01883
OG0000654	Syam.g_01262	Prbc.g_01884
OG0000655	Syam.g_01261	Prbc.g_01885
OG0000656	Syam.g_01258	Prbc.g_01888
OG0000657	Syam.g_00739	Prbc.g_01895
OG0000658	Syam.g_00735	Prbc.g_01897
OG0000659	Syam.g_00734	Prbc.g_01898
OG0000660	Syam.g_00730	Prbc.g_01903
OG0000661	Syam.g_00728	Prbc.g_01905
OG0000662	Syam.g_00726	Prbc.g_01907
OG0000663	Syam.g_00723	Prbc.g_01909
OG0000664	Syam.g_00722	Prbc.g_01910
OG0000665	Syam.g_02027	Prbc.g_01914
OG0000666	Syam.g_01030	Prbc.g_01915
OG0000667	Syam.g_00937	Prbc.g_01919
OG0000668	Syam.g_01185	Prbc.g_01959
OG0000669	Syam.g_01358	Prbc.g_01967
OG0000670	Syam.g_00528	Prbc.g_01970
OG0000671	Syam.g_01354	Prbc.g_01972
OG0000672	Syam.g_01351	Prbc.g_01975
OG0000673	Syam.g_01348	Prbc.g_01978
OG0000674	Syam.g_01346	Prbc.g_01980
OG0000675	Syam.g_01345	Prbc.g_01981
OG0000676	Syam.g_01343	Prbc.g_01983
OG0000677	Syam.g_01342	Prbc.g_01984
OG0000678	Syam.g_01339	Prbc.g_01987
OG0000679	Syam.g_01323	Prbc.g_01991
OG0000680	Syam.g_01322	Prbc.g_01992
OG0000681	Syam.g_01319	Prbc.g_01995
OG0000682	Syam.g_01318	Prbc.g_01996
OG0000683	Syam.g_01317	Prbc.g_01997
OG0000684	Syam.g_01312	Prbc.g_01837
OG0000685	Syam.g_01310	Prbc.g_01839
OG0000686	Syam.g_01309	Prbc.g_01840
OG0000687	Syam.g_01308	Prbc.g_01841
OG0000688	Syam.g_01304	Prbc.g_01844
OG0000689	Syam.g_01302	Prbc.g_01845
OG0000690	Syam.g_01301	Prbc.g_01846
OG0000691	Syam.g_01300	Prbc.g_01847
OG0000692	Syam.g_01299	Prbc.g_01849
OG0000693	Syam.g_01298	Prbc.g_01850
OG0000694	Syam.g_01297	Prbc.g_01851
OG0000695	Syam.g_01088	Prbc.g_02011
OG0000696	Syam.g_01089	Prbc.g_02012
OG0000697	Syam.g_01091	Prbc.g_02013
OG0000698	Syam.g_01094	Prbc.g_02016
OG0000699	Syam.g_01096	Prbc.g_02017
OG0000700	Syam.g_01097	Prbc.g_02018
OG0000701	Syam.g_01098	Prbc.g_02019
OG0000702	Syam.g_01106	Prbc.g_02021
OG0000703	Syam.g_01107	Prbc.g_02022
OG0000704	Syam.g_01109	Prbc.g_02023
OG0000705	Syam.g_01116	Prbc.g_02029
OG0000706	Syam.g_01117	Prbc.g_02030
OG0000707	Syam.g_01118	Prbc.g_02031
OG0000708	Syam.g_01121	Prbc.g_02033
OG0000709	Syam.g_01131	Prbc.g_02037
OG0000710	Syam.g_01135	Prbc.g_02040
OG0000711	Syam.g_01165	Prbc.g_02055
OG0000712	Syam.g_01167	Prbc.g_02057
OG0000713	Syam.g_01168	Prbc.g_02058
OG0000714	Syam.g_01170	Prbc.g_02059
OG0000715	Syam.g_01172	Prbc.g_02061
OG0000716	Syam.g_01176	Prbc.g_02062
OG0000717	Syam.g_01177	Prbc.g_02063
OG0000718	Syam.g_01181	Prbc.g_02079
OG0000719	Syam.g_01183	Prbc.g_02080
OG0000720	Syam.g_01197	Prbc.g_02091
OG0000721	Syam.g_01199	Prbc.g_02092
OG0000722	Syam.g_01200	Prbc.g_02093
OG0000723	Syam.g_01224	Prbc.g_02097
OG0000724	Syam.g_00768	Prbc.g_02108
OG0000725	Syam.g_00777	Prbc.g_01934
OG0000726	Syam.g_00778	Prbc.g_01933
OG0000727	Syam.g_00779	Prbc.g_01932
OG0000728	Syam.g_00781	Prbc.g_01930
OG0000729	Syam.g_00105	Prbc.g_00201
OG0000730	Syam.g_00454	Prbc.g_01244
OG0000731	Syam.g_00466	Prbc.g_01252
OG0000732	Syam.g_00051	Prbc.g_00987
OG0000733	Syam.g_02339	Prbc.g_00897
OG0000734	Syam.g_02128	Prbc.g_01462
OG0000735	Syam.g_01810	Prbc.g_01460
OG0000736	Syam.g_01809	Prbc.g_01459
OG0000737	Syam.g_01808	Prbc.g_01458
OG0000738	Syam.g_01803	Prbc.g_01454
OG0000739	Syam.g_01802	Prbc.g_01453
OG0000740	Syam.g_01801	Prbc.g_01452
OG0000741	Syam.g_01798	Prbc.g_01450
OG0000742	Syam.g_01796	Prbc.g_01447
OG0000743	Syam.g_01794	Prbc.g_01445
OG0000744	Syam.g_01793	Prbc.g_01444
OG0000745	Syam.g_01791	Prbc.g_01442
OG0000746	Syam.g_01789	Prbc.g_01440
OG0000747	Syam.g_01788	Prbc.g_01439
OG0000748	Syam.g_01779	Prbc.g_01435
OG0000749	Syam.g_01776	Prbc.g_01434
OG0000750	Syam.g_01775	Prbc.g_01433
OG0000751	Syam.g_01770	Prbc.g_01430
OG0000752	Syam.g_01768	Prbc.g_01428
OG0000753	Syam.g_01765	Prbc.g_01426
OG0000754	Syam.g_00910	Prbc.g_01422
OG0000755	Syam.g_00900	Prbc.g_01418
OG0000756	Syam.g_00899	Prbc.g_01417
OG0000757	Syam.g_00891	Prbc.g_01410
OG0000758	Syam.g_00890	Prbc.g_01409
OG0000759	Syam.g_00889	Prbc.g_01408
OG0000760	Syam.g_00888	Prbc.g_01407
OG0000761	Syam.g_00886	Prbc.g_01406
OG0000762	Syam.g_00884	Prbc.g_01405
OG0000763	Syam.g_00882	Prbc.g_01403
OG0000764	Syam.g_00881	Prbc.g_01402
OG0000765	Syam.g_00864	Prbc.g_01394
OG0000766	Syam.g_00863	Prbc.g_01393
OG0000767	Syam.g_00861	Prbc.g_01392
OG0000768	Syam.g_00860	Prbc.g_01391
OG0000769	Syam.g_00858	Prbc.g_01389
OG0000770	Syam.g_00855	Prbc.g_01388
OG0000771	Syam.g_00762	Prbc.g_02103
OG0000772	Syam.g_01005	Prbc.g_01320
OG0000773	Syam.g_01816	Prbc.g_00557
OG0000774	Syam.g_01820	Prbc.g_00560
OG0000775	Syam.g_01823	Prbc.g_00561
OG0000776	Syam.g_01824	Prbc.g_00562
OG0000777	Syam.g_01825	Prbc.g_00563
OG0000778	Syam.g_01826	Prbc.g_00564
OG0000779	Syam.g_01832	Prbc.g_00568
OG0000780	Syam.g_01835	Prbc.g_00569
OG0000781	Syam.g_01839	Prbc.g_00571
OG0000782	Syam.g_01840	Prbc.g_00572
OG0000783	Syam.g_01841	Prbc.g_00573
OG0000784	Syam.g_01842	Prbc.g_00574
OG0000785	Syam.g_01844	Prbc.g_00576
OG0000786	Syam.g_01700	Prbc.g_00579
OG0000787	Syam.g_01701	Prbc.g_00580
OG0000788	Syam.g_01455	Prbc.g_01820
OG0000789	Syam.g_01044	Prbc.g_02100
OG0000790	Syam.g_00570	Prbc.g_00662
OG0000791	Syam.g_00568	Prbc.g_00664
OG0000792	Syam.g_00567	Prbc.g_00665
OG0000793	Syam.g_00562	Prbc.g_00668
OG0000794	Syam.g_00561	Prbc.g_00669
OG0000795	Syam.g_00560	Prbc.g_00670
OG0000796	Syam.g_00556	Prbc.g_00674
OG0000797	Syam.g_00555	Prbc.g_00675
OG0000799	Syam.g_01585	Prbc.g_00690
OG0000800	Syam.g_01588	Prbc.g_00691
OG0000801	Syam.g_01589	Prbc.g_00692
OG0000802	Syam.g_01592	Prbc.g_00694
OG0000803	Syam.g_01597	Prbc.g_00696
OG0000804	Syam.g_01600	Prbc.g_00697
OG0000805	Syam.g_01602	Prbc.g_00699
OG0000806	Syam.g_01604	Prbc.g_00701
OG0000807	Syam.g_01606	Prbc.g_00702
OG0000808	Syam.g_01607	Prbc.g_00703
OG0000809	Syam.g_01610	Prbc.g_00707
OG0000810	Syam.g_01611	Prbc.g_00708
OG0000811	Syam.g_01616	Prbc.g_00712
OG0000812	Syam.g_01618	Prbc.g_00714
OG0000813	Syam.g_01619	Prbc.g_00715
OG0000814	Syam.g_01621	Prbc.g_00717
OG0000815	Syam.g_01622	Prbc.g_00718
OG0000816	Syam.g_01624	Prbc.g_00720
OG0000817	Syam.g_01625	Prbc.g_00721
OG0000818	Syam.g_01631	Prbc.g_00725
OG0000819	Syam.g_01632	Prbc.g_00726
OG0000820	Syam.g_01633	Prbc.g_00727
OG0000821	Syam.g_01639	Prbc.g_00730
OG0000822	Syam.g_01641	Prbc.g_00731
OG0000823	Syam.g_01642	Prbc.g_00732
OG0000824	Syam.g_01648	Prbc.g_00735
OG0000825	Syam.g_01649	Prbc.g_00736
OG0000826	Syam.g_01650	Prbc.g_00737
OG0000827	Syam.g_01651	Prbc.g_00738
OG0000828	Syam.g_01655	Prbc.g_00741
OG0000829	Syam.g_01656	Prbc.g_00742
OG0000830	Syam.g_01657	Prbc.g_00743
OG0000831	Syam.g_01659	Prbc.g_00745
OG0000832	Syam.g_01923	Prbc.g_00755
OG0000833	Syam.g_01932	Prbc.g_00763
OG0000834	Syam.g_01933	Prbc.g_00764
OG0000835	Syam.g_01934	Prbc.g_00765
OG0000836	Syam.g_01937	Prbc.g_00766
OG0000837	Syam.g_01938	Prbc.g_00767
OG0000838	Syam.g_01946	Prbc.g_00769
OG0000839	Syam.g_01947	Prbc.g_00770
OG0000840	Syam.g_01948	Prbc.g_00771
OG0000841	Syam.g_01949	Prbc.g_00772
OG0000842	Syam.g_01950	Prbc.g_00773
OG0000843	Syam.g_01951	Prbc.g_00774
OG0000844	Syam.g_01953	Prbc.g_00775
OG0000845	Syam.g_01954	Prbc.g_00776
OG0000846	Syam.g_01955	Prbc.g_00777
OG0000847	Syam.g_01956	Prbc.g_00778
OG0000848	Syam.g_01958	Prbc.g_00779
OG0000849	Syam.g_01959	Prbc.g_00780
OG0000850	Syam.g_01961	Prbc.g_00782
OG0000851	Syam.g_01966	Prbc.g_00783
OG0000852	Syam.g_01967	Prbc.g_00784
OG0000853	Syam.g_01971	Prbc.g_00789
OG0000854	Syam.g_01973	Prbc.g_00791
OG0000855	Syam.g_01974	Prbc.g_00792
OG0000856	Syam.g_01483	Prbc.g_00677
OG0000857	Syam.g_01273	Prbc.g_01874
OG0000858	Syam.g_01980	Prbc.g_00827
OG0000859	Syam.g_01981	Prbc.g_00828
OG0000860	Syam.g_01992	Prbc.g_00834
OG0000861	Syam.g_01993	Prbc.g_00835
OG0000862	Syam.g_01994	Prbc.g_00836
OG0000863	Syam.g_01996	Prbc.g_00837
OG0000864	Syam.g_01997	Prbc.g_00838
OG0000865	Syam.g_01998	Prbc.g_00839
OG0000866	Syam.g_01999	Prbc.g_00840
OG0000867	Syam.g_02000	Prbc.g_00841
OG0000868	Syam.g_02003	Prbc.g_00842
OG0000869	Syam.g_02007	Prbc.g_00845
OG0000870	Syam.g_02012	Prbc.g_00850
OG0000871	Syam.g_02013	Prbc.g_00851
OG0000872	Syam.g_02021	Prbc.g_00852
OG0000873	Syam.g_02024	Prbc.g_00855
OG0000874	Syam.g_02019	Prbc.g_00858
OG0000875	Syam.g_02026	Prbc.g_00860
OG0000876	Syam.g_01877	Prbc.g_00861
OG0000877	Syam.g_01882	Prbc.g_00863
OG0000878	Syam.g_01883	Prbc.g_00864
OG0000879	Syam.g_01884	Prbc.g_00865
OG0000880	Syam.g_01885	Prbc.g_00866
OG0000881	Syam.g_01891	Prbc.g_00869
OG0000882	Syam.g_01896	Prbc.g_00874
OG0000883	Syam.g_01898	Prbc.g_00876
OG0000884	Syam.g_01900	Prbc.g_00878
OG0000885	Syam.g_01901	Prbc.g_00879
OG0000886	Syam.g_01902	Prbc.g_00880
OG0000887	Syam.g_01903	Prbc.g_00881
OG0000888	Syam.g_01905	Prbc.g_00883
OG0000889	Syam.g_01907	Prbc.g_00885
OG0000890	Syam.g_01910	Prbc.g_00886
OG0000891	Syam.g_01911	Prbc.g_00887
OG0000892	Syam.g_01913	Prbc.g_00889
OG0000893	Syam.g_00287	Prbc.g_00933
OG0000894	Syam.g_00290	Prbc.g_00936
OG0000895	Syam.g_00294	Prbc.g_00939
OG0000896	Syam.g_00295	Prbc.g_00940
OG0000897	Syam.g_00297	Prbc.g_00942
OG0000898	Syam.g_00298	Prbc.g_00943
OG0000899	Syam.g_00299	Prbc.g_00944
OG0000900	Syam.g_00300	Prbc.g_00945
OG0000901	Syam.g_00305	Prbc.g_00948
OG0000902	Syam.g_00307	Prbc.g_00950
OG0000903	Syam.g_00322	Prbc.g_00960
OG0000904	Syam.g_00317	Prbc.g_00955
OG0000905	Syam.g_00312	Prbc.g_00952
OG0000906	Syam.g_00309	Prbc.g_00951
OG0000907	Syam.g_00324	Prbc.g_00327
OG0000908	Syam.g_00327	Prbc.g_00324
OG0000909	Syam.g_00328	Prbc.g_00323
OG0000910	Syam.g_00329	Prbc.g_00322
OG0000911	Syam.g_00331	Prbc.g_00320
OG0000912	Syam.g_00332	Prbc.g_00319
OG0000913	Syam.g_00333	Prbc.g_00318
OG0000914	Syam.g_00334	Prbc.g_00317
OG0000915	Syam.g_00336	Prbc.g_00316
OG0000916	Syam.g_00337	Prbc.g_00315
OG0000917	Syam.g_00338	Prbc.g_00314
OG0000918	Syam.g_00339	Prbc.g_00313
OG0000919	Syam.g_00340	Prbc.g_00312
OG0000920	Syam.g_00341	Prbc.g_00311
OG0000921	Syam.g_00342	Prbc.g_00310
OG0000922	Syam.g_00343	Prbc.g_00309
OG0000923	Syam.g_00347	Prbc.g_00305
OG0000924	Syam.g_00348	Prbc.g_00304
OG0000925	Syam.g_00349	Prbc.g_00303
OG0000926	Syam.g_00350	Prbc.g_00302
OG0000927	Syam.g_00352	Prbc.g_00300
OG0000928	Syam.g_00353	Prbc.g_00299
OG0000929	Syam.g_00354	Prbc.g_00298
OG0000930	Syam.g_00355	Prbc.g_00297
OG0000931	Syam.g_00356	Prbc.g_00296
OG0000932	Syam.g_00357	Prbc.g_00295
OG0000933	Syam.g_00363	Prbc.g_00291
OG0000934	Syam.g_00365	Prbc.g_00289
OG0000935	Syam.g_00366	Prbc.g_00288
OG0000936	Syam.g_00368	Prbc.g_00287
OG0000937	Syam.g_00369	Prbc.g_00286
OG0000938	Syam.g_00373	Prbc.g_00283
OG0000939	Syam.g_00374	Prbc.g_00282
OG0000940	Syam.g_00381	Prbc.g_00275
OG0000941	Syam.g_00383	Prbc.g_00273
OG0000942	Syam.g_00385	Prbc.g_00271
OG0000943	Syam.g_00386	Prbc.g_00270
OG0000944	Syam.g_00388	Prbc.g_00268
OG0000945	Syam.g_00390	Prbc.g_00267
OG0000946	Syam.g_00395	Prbc.g_00248
OG0000947	Syam.g_00398	Prbc.g_00246
OG0000948	Syam.g_00399	Prbc.g_00245
OG0000949	Syam.g_00159	Prbc.g_00242
OG0000950	Syam.g_00150	Prbc.g_00237
OG0000951	Syam.g_00145	Prbc.g_00233
OG0000952	Syam.g_00140	Prbc.g_00229
OG0000953	Syam.g_00136	Prbc.g_00225
OG0000954	Syam.g_00131	Prbc.g_00221
OG0000955	Syam.g_00130	Prbc.g_00220
OG0000956	Syam.g_00128	Prbc.g_00218
OG0000957	Syam.g_00117	Prbc.g_00213
OG0000958	Syam.g_00116	Prbc.g_00212
OG0000959	Syam.g_00112	Prbc.g_00208
OG0000960	Syam.g_00111	Prbc.g_00207
OG0000961	Syam.g_00108	Prbc.g_00204
OG0000962	Syam.g_00106	Prbc.g_00202
OG0000963	Syam.g_00101	Prbc.g_00197
OG0000964	Syam.g_00100	Prbc.g_00196
OG0000965	Syam.g_00099	Prbc.g_00195
OG0000966	Syam.g_00074	Prbc.g_00965
OG0000967	Syam.g_00069	Prbc.g_00969
OG0000968	Syam.g_00077	Prbc.g_00971
OG0000969	Syam.g_00072	Prbc.g_00972
OG0000970	Syam.g_00071	Prbc.g_00973
OG0000971	Syam.g_00066	Prbc.g_00974
OG0000972	Syam.g_00065	Prbc.g_00975
OG0000973	Syam.g_00064	Prbc.g_00976
OG0000974	Syam.g_00063	Prbc.g_00977
OG0000975	Syam.g_00062	Prbc.g_00978
OG0000976	Syam.g_00061	Prbc.g_00979
OG0000977	Syam.g_00059	Prbc.g_00980
OG0000978	Syam.g_00058	Prbc.g_00981
OG0000979	Syam.g_00055	Prbc.g_00984
OG0000980	Syam.g_00052	Prbc.g_00986
OG0000981	Syam.g_00049	Prbc.g_00989
OG0000982	Syam.g_02314	Prbc.g_00991
OG0000983	Syam.g_02315	Prbc.g_00992
OG0000984	Syam.g_02316	Prbc.g_00993
OG0000985	Syam.g_02318	Prbc.g_00996
OG0000986	Syam.g_02320	Prbc.g_00998
OG0000987	Syam.g_02322	Prbc.g_00999
OG0000988	Syam.g_02327	Prbc.g_01002
OG0000989	Syam.g_02334	Prbc.g_01006
OG0000990	Syam.g_02346	Prbc.g_01011
OG0000991	Syam.g_02348	Prbc.g_01012
OG0000992	Syam.g_02351	Prbc.g_01015
OG0000993	Syam.g_02352	Prbc.g_01016
OG0000994	Syam.g_02354	Prbc.g_01017
OG0000995	Syam.g_02359	Prbc.g_01021
OG0000996	Syam.g_02405	Prbc.g_01022
OG0000997	Syam.g_02416	Prbc.g_01043
OG0000998	Syam.g_02418	Prbc.g_01045
OG0000999	Syam.g_02419	Prbc.g_01046
OG0001000	Syam.g_02422	Prbc.g_01049
OG0001001	Syam.g_02427	Prbc.g_01052
OG0001002	Syam.g_02433	Prbc.g_01057
OG0001003	Syam.g_02434	Prbc.g_01060
OG0001004	Syam.g_02435	Prbc.g_01061
OG0001005	Syam.g_02436	Prbc.g_01062
OG0001006	Syam.g_02444	Prbc.g_01067
OG0001007	Syam.g_02446	Prbc.g_01069
OG0001008	Syam.g_01866	Prbc.g_01498
OG0001009	Syam.g_00032	Prbc.g_01097
OG0001010	Syam.g_00033	Prbc.g_01098
OG0001011	Syam.g_00034	Prbc.g_01099
OG0001012	Syam.g_02310	Prbc.g_01121
OG0001013	Syam.g_02296	Prbc.g_01126
OG0001014	Syam.g_02292	Prbc.g_01129
OG0001015	Syam.g_02291	Prbc.g_01130
OG0001016	Syam.g_02067	Prbc.g_00500
OG0001017	Syam.g_02073	Prbc.g_00496
OG0001018	Syam.g_02075	Prbc.g_00493
OG0001019	Syam.g_02093	Prbc.g_00484
OG0001020	Syam.g_02098	Prbc.g_00483
OG0001021	Syam.g_02102	Prbc.g_00482
OG0001022	Syam.g_02106	Prbc.g_00479
OG0001023	Syam.g_02107	Prbc.g_00478
OG0001024	Syam.g_02111	Prbc.g_00475
OG0001025	Syam.g_02118	Prbc.g_00468
OG0001026	Syam.g_02130	Prbc.g_00460
OG0001027	Syam.g_02135	Prbc.g_00459
OG0001028	Syam.g_02137	Prbc.g_00457
OG0001029	Syam.g_02139	Prbc.g_00455
OG0001030	Syam.g_02163	Prbc.g_00439
OG0001031	Syam.g_02239	Prbc.g_00385
OG0001032	Syam.g_02241	Prbc.g_00384
OG0001033	Syam.g_02265	Prbc.g_00364
OG0001034	Syam.g_00508	Prbc.g_00334
OG0001035	Syam.g_00265	Prbc.g_01150
OG0001036	Syam.g_00261	Prbc.g_01154
OG0001037	Syam.g_00259	Prbc.g_01155
OG0001038	Syam.g_00232	Prbc.g_01171
OG0001039	Syam.g_00229	Prbc.g_01173
OG0001040	Syam.g_00226	Prbc.g_01176
OG0001041	Syam.g_00221	Prbc.g_01180
OG0001042	Syam.g_00196	Prbc.g_01196
OG0001043	Syam.g_00192	Prbc.g_01197
OG0001044	Syam.g_00456	Prbc.g_01245
OG0001045	Syam.g_00469	Prbc.g_01254
OG0001046	Syam.g_01151	Prbc.g_02168
OG0001047	Syam.g_01864	Prbc.g_01500
OG0001048	Syam.g_01863	Prbc.g_01501
OG0001049	Syam.g_01855	Prbc.g_01503
OG0001050	Syam.g_01854	Prbc.g_01504
OG0001051	Syam.g_01853	Prbc.g_01505
OG0001052	Syam.g_01672	Prbc.g_01531
OG0001053	Syam.g_00586	Prbc.g_01543
OG0001054	Syam.g_00603	Prbc.g_01557
OG0001055	Syam.g_00624	Prbc.g_01597
OG0001056	Syam.g_00656	Prbc.g_01615
OG0001057	Syam.g_00664	Prbc.g_01620
OG0001058	Syam.g_00677	Prbc.g_01629
OG0001059	Syam.g_00681	Prbc.g_01633
OG0001060	Syam.g_00688	Prbc.g_01640
OG0001061	Syam.g_01744	Prbc.g_01653
OG0001062	Syam.g_01742	Prbc.g_01655
OG0001063	Syam.g_01737	Prbc.g_01656
OG0001064	Syam.g_01736	Prbc.g_01657
OG0001065	Syam.g_01735	Prbc.g_01658
OG0001066	Syam.g_01734	Prbc.g_01659
OG0001067	Syam.g_01733	Prbc.g_01660
OG0001068	Syam.g_01732	Prbc.g_01661
OG0001069	Syam.g_01731	Prbc.g_01662
OG0001070	Syam.g_01728	Prbc.g_01664
OG0001071	Syam.g_01727	Prbc.g_01665
OG0001072	Syam.g_01723	Prbc.g_01666
OG0001073	Syam.g_01709	Prbc.g_01680
OG0001074	Syam.g_01504	Prbc.g_01692
OG0001075	Syam.g_01502	Prbc.g_01693
OG0001076	Syam.g_01491	Prbc.g_01700
OG0001077	Syam.g_01480	Prbc.g_01705
OG0001078	Syam.g_01467	Prbc.g_01713
OG0001079	Syam.g_01454	Prbc.g_01724
OG0001080	Syam.g_01034	Prbc.g_01730
OG0001081	Syam.g_01386	Prbc.g_01732
OG0001082	Syam.g_01385	Prbc.g_01733
OG0001083	Syam.g_01377	Prbc.g_01738
OG0001084	Syam.g_01376	Prbc.g_01739
OG0001085	Syam.g_01366	Prbc.g_01749
OG0001086	Syam.g_01364	Prbc.g_01750
OG0001087	Syam.g_00813	Prbc.g_01770
OG0001088	Syam.g_00809	Prbc.g_01771
OG0001089	Syam.g_00785	Prbc.g_01779
OG0001090	Syam.g_01246	Prbc.g_01788
OG0001091	Syam.g_01244	Prbc.g_01790
OG0001092	Syam.g_01242	Prbc.g_01791
OG0001093	Syam.g_01236	Prbc.g_01796
OG0001094	Syam.g_01296	Prbc.g_01852
OG0001095	Syam.g_01276	Prbc.g_01871
OG0001096	Syam.g_01260	Prbc.g_01886
OG0001097	Syam.g_00727	Prbc.g_01906
OG0001098	Syam.g_01037	Prbc.g_01923
OG0001099	Syam.g_02138	Prbc.g_01962
OG0001100	Syam.g_01356	Prbc.g_01969
OG0001101	Syam.g_01355	Prbc.g_01971
OG0001103	Syam.g_01350	Prbc.g_01976
OG0001104	Syam.g_01311	Prbc.g_01838
OG0001105	Syam.g_01307	Prbc.g_01842
OG0001106	Syam.g_01110	Prbc.g_02024
OG0001107	Syam.g_01122	Prbc.g_02034
OG0001108	Syam.g_01132	Prbc.g_02038
OG0001109	Syam.g_01134	Prbc.g_02039
OG0001110	Syam.g_01136	Prbc.g_02041
OG0001111	Syam.g_01138	Prbc.g_02042
OG0001112	Syam.g_01140	Prbc.g_02043
OG0001113	Syam.g_01141	Prbc.g_02044
OG0001114	Syam.g_01142	Prbc.g_02045
OG0001115	Syam.g_01146	Prbc.g_02047
OG0001116	Syam.g_01148	Prbc.g_02048
OG0001117	Syam.g_01149	Prbc.g_02049
OG0001118	Syam.g_01150	Prbc.g_02050
OG0001119	Syam.g_01152	Prbc.g_02051
OG0001120	Syam.g_01156	Prbc.g_02052
OG0001121	Syam.g_00970	Prbc.g_00645
OG0001122	Syam.g_01184	Prbc.g_02081
OG0001123	Syam.g_01191	Prbc.g_02086
OG0001124	Syam.g_01194	Prbc.g_02088
OG0001125	Syam.g_01196	Prbc.g_02090
OG0001126	Syam.g_00757	Prbc.g_02101
OG0001127	Syam.g_00758	Prbc.g_02102
OG0001128	Syam.g_00764	Prbc.g_02105
OG0001129	Syam.g_00766	Prbc.g_02106
OG0001130	Syam.g_00767	Prbc.g_02107
