Orthogroup	Praa	Prba
OG0000568	Praa.g_00646	Prba.g_01671
OG0000569	Praa.g_00647	Prba.g_01670
OG0000570	Praa.g_00648	Prba.g_01669
OG0000571	Praa.g_00649	Prba.g_01668
OG0000572	Praa.g_00650	Prba.g_01667
OG0000573	Praa.g_00653	Prba.g_01664
OG0000574	Praa.g_00654	Prba.g_01663
OG0000575	Praa.g_00655	Prba.g_01662
OG0000576	Praa.g_00656	Prba.g_01661
OG0000577	Praa.g_00657	Prba.g_01660
OG0000578	Praa.g_00658	Prba.g_01659
OG0000579	Praa.g_00659	Prba.g_01658
OG0000580	Praa.g_00660	Prba.g_01657
OG0000581	Praa.g_00661	Prba.g_01656
OG0000582	Praa.g_00662	Prba.g_01655
OG0000583	Praa.g_00663	Prba.g_01654
OG0000584	Praa.g_00664	Prba.g_01653
OG0000585	Praa.g_00665	Prba.g_01652
OG0000586	Praa.g_00667	Prba.g_01650
OG0000587	Praa.g_00668	Prba.g_01649
OG0000588	Praa.g_00670	Prba.g_01647
OG0000589	Praa.g_00671	Prba.g_01646
OG0000590	Praa.g_00673	Prba.g_01644
OG0000591	Praa.g_00679	Prba.g_01638
OG0000592	Praa.g_00680	Prba.g_01637
OG0000593	Praa.g_00681	Prba.g_01636
OG0000594	Praa.g_00683	Prba.g_01634
OG0000595	Praa.g_00684	Prba.g_01633
OG0000596	Praa.g_00685	Prba.g_01632
OG0000597	Praa.g_00687	Prba.g_01630
OG0000598	Praa.g_00688	Prba.g_01629
OG0000599	Praa.g_00689	Prba.g_01628
OG0000600	Praa.g_00690	Prba.g_01627
OG0000601	Praa.g_00692	Prba.g_01625
OG0000602	Praa.g_00693	Prba.g_01624
OG0000603	Praa.g_00694	Prba.g_01623
OG0000604	Praa.g_00695	Prba.g_01622
OG0000605	Praa.g_00696	Prba.g_01621
OG0000606	Praa.g_00697	Prba.g_01620
OG0000607	Praa.g_00699	Prba.g_01618
OG0000608	Praa.g_00700	Prba.g_01617
OG0000609	Praa.g_00704	Prba.g_01613
OG0000610	Praa.g_00705	Prba.g_01612
OG0000611	Praa.g_00712	Prba.g_01593
OG0000612	Praa.g_00713	Prba.g_01592
OG0000613	Praa.g_00714	Prba.g_01591
OG0000614	Praa.g_00715	Prba.g_01590
OG0000615	Praa.g_00717	Prba.g_01588
OG0000616	Praa.g_00718	Prba.g_01587
OG0000617	Praa.g_00719	Prba.g_01586
OG0000618	Praa.g_00720	Prba.g_01585
OG0000619	Praa.g_00721	Prba.g_01584
OG0000620	Praa.g_00722	Prba.g_01583
OG0000621	Praa.g_00723	Prba.g_01582
OG0000622	Praa.g_00724	Prba.g_01581
OG0000623	Praa.g_00725	Prba.g_01580
OG0000624	Praa.g_00726	Prba.g_01579
OG0000625	Praa.g_00727	Prba.g_01578
OG0000626	Praa.g_00728	Prba.g_01577
OG0000627	Praa.g_00729	Prba.g_01576
OG0000628	Praa.g_00730	Prba.g_01575
OG0000629	Praa.g_00731	Prba.g_01574
OG0000630	Praa.g_00732	Prba.g_01573
OG0000631	Praa.g_00734	Prba.g_01571
OG0000632	Praa.g_00747	Prba.g_01558
OG0000633	Praa.g_00751	Prba.g_01554
OG0000634	Praa.g_00764	Prba.g_01541
OG0000635	Praa.g_00766	Prba.g_01534
OG0000636	Praa.g_00767	Prba.g_01533
OG0000637	Praa.g_00768	Prba.g_01532
OG0000638	Praa.g_00780	Prba.g_01521
OG0000639	Praa.g_00789	Prba.g_01512
OG0000640	Praa.g_00791	Prba.g_01510
OG0000641	Praa.g_00794	Prba.g_01508
OG0000642	Praa.g_00795	Prba.g_01507
OG0000643	Praa.g_00796	Prba.g_01506
OG0000644	Praa.g_00797	Prba.g_01505
OG0000645	Praa.g_00798	Prba.g_01504
OG0000646	Praa.g_00799	Prba.g_01503
OG0000647	Praa.g_00800	Prba.g_01502
OG0000648	Praa.g_00802	Prba.g_01500
OG0000649	Praa.g_00803	Prba.g_01499
OG0000650	Praa.g_00804	Prba.g_01498
OG0000651	Praa.g_00805	Prba.g_01497
OG0000652	Praa.g_00806	Prba.g_01496
OG0000653	Praa.g_00807	Prba.g_01495
OG0000654	Praa.g_00809	Prba.g_01493
OG0000655	Praa.g_00812	Prba.g_01491
OG0000656	Praa.g_00813	Prba.g_01490
OG0000657	Praa.g_00814	Prba.g_01489
OG0000658	Praa.g_00815	Prba.g_01488
OG0000659	Praa.g_00816	Prba.g_01487
OG0000660	Praa.g_00817	Prba.g_01486
OG0000661	Praa.g_00818	Prba.g_01485
OG0000662	Praa.g_00819	Prba.g_01484
OG0000663	Praa.g_00820	Prba.g_01483
OG0000664	Praa.g_00821	Prba.g_01482
OG0000665	Praa.g_00822	Prba.g_01481
OG0000666	Praa.g_00823	Prba.g_01480
OG0000667	Praa.g_00824	Prba.g_01479
OG0000668	Praa.g_00825	Prba.g_01478
OG0000669	Praa.g_00827	Prba.g_01476
OG0000670	Praa.g_00828	Prba.g_01475
OG0000671	Praa.g_00829	Prba.g_01474
OG0000672	Praa.g_00830	Prba.g_01473
OG0000673	Praa.g_00831	Prba.g_01472
OG0000674	Praa.g_00832	Prba.g_01471
OG0000675	Praa.g_00834	Prba.g_01469
OG0000676	Praa.g_00835	Prba.g_01468
OG0000677	Praa.g_00838	Prba.g_01465
OG0000678	Praa.g_00840	Prba.g_01463
OG0000679	Praa.g_00841	Prba.g_01462
OG0000680	Praa.g_00842	Prba.g_01461
OG0000681	Praa.g_00843	Prba.g_01460
OG0000682	Praa.g_00844	Prba.g_01459
OG0000683	Praa.g_00846	Prba.g_01457
OG0000684	Praa.g_00847	Prba.g_01456
OG0000685	Praa.g_00848	Prba.g_01455
OG0000686	Praa.g_00849	Prba.g_01454
OG0000687	Praa.g_00850	Prba.g_01453
OG0000688	Praa.g_00851	Prba.g_01452
OG0000689	Praa.g_00852	Prba.g_01451
OG0000690	Praa.g_00853	Prba.g_01450
OG0000691	Praa.g_00854	Prba.g_01449
OG0000692	Praa.g_00856	Prba.g_01447
OG0000693	Praa.g_00857	Prba.g_01446
OG0000694	Praa.g_00858	Prba.g_01445
OG0000695	Praa.g_00859	Prba.g_01444
OG0000696	Praa.g_00860	Prba.g_01443
OG0000697	Praa.g_00862	Prba.g_01441
OG0000698	Praa.g_00864	Prba.g_01439
OG0000699	Praa.g_00865	Prba.g_01438
OG0000700	Praa.g_00892	Prba.g_01411
OG0000701	Praa.g_00896	Prba.g_01407
OG0000702	Praa.g_00899	Prba.g_01404
OG0000703	Praa.g_00900	Prba.g_01403
OG0000704	Praa.g_00901	Prba.g_01402
OG0000705	Praa.g_00902	Prba.g_01401
OG0000706	Praa.g_00903	Prba.g_01400
OG0000707	Praa.g_00904	Prba.g_01398
OG0000708	Praa.g_00905	Prba.g_01397
OG0000709	Praa.g_00907	Prba.g_01395
OG0000710	Praa.g_00908	Prba.g_01394
OG0000711	Praa.g_00909	Prba.g_01393
OG0000712	Praa.g_00910	Prba.g_01392
OG0000713	Praa.g_00911	Prba.g_01391
OG0000714	Praa.g_00913	Prba.g_01389
OG0000715	Praa.g_00914	Prba.g_01388
OG0000716	Praa.g_00916	Prba.g_01386
OG0000717	Praa.g_00917	Prba.g_01385
OG0000718	Praa.g_00918	Prba.g_01384
OG0000719	Praa.g_00920	Prba.g_01382
OG0000720	Praa.g_00921	Prba.g_01381
OG0000721	Praa.g_00923	Prba.g_01379
OG0000722	Praa.g_00924	Prba.g_01378
OG0000723	Praa.g_00925	Prba.g_01377
OG0000724	Praa.g_00926	Prba.g_01375
OG0000725	Praa.g_00927	Prba.g_01374
OG0000726	Praa.g_00928	Prba.g_01373
OG0000727	Praa.g_00929	Prba.g_01372
OG0000728	Praa.g_00930	Prba.g_01371
OG0000729	Praa.g_00931	Prba.g_01370
OG0000730	Praa.g_00932	Prba.g_01369
OG0000731	Praa.g_00933	Prba.g_01368
OG0000732	Praa.g_00934	Prba.g_01367
OG0000733	Praa.g_00935	Prba.g_01366
OG0000734	Praa.g_00936	Prba.g_01365
OG0000735	Praa.g_00938	Prba.g_01363
OG0000736	Praa.g_00939	Prba.g_01362
OG0000737	Praa.g_00940	Prba.g_01361
OG0000738	Praa.g_00941	Prba.g_01360
OG0000739	Praa.g_00942	Prba.g_01359
OG0000740	Praa.g_00943	Prba.g_01358
OG0000741	Praa.g_00944	Prba.g_01357
OG0000742	Praa.g_00946	Prba.g_01355
OG0000743	Praa.g_00947	Prba.g_01354
OG0000744	Praa.g_00948	Prba.g_01353
OG0000745	Praa.g_00949	Prba.g_01352
OG0000746	Praa.g_00950	Prba.g_01351
OG0000747	Praa.g_00951	Prba.g_01350
OG0000748	Praa.g_00952	Prba.g_01349
OG0000749	Praa.g_00953	Prba.g_01348
OG0000750	Praa.g_00954	Prba.g_01347
OG0000751	Praa.g_00955	Prba.g_01346
OG0000752	Praa.g_00956	Prba.g_01345
OG0000753	Praa.g_00958	Prba.g_01343
OG0000754	Praa.g_00959	Prba.g_01342
OG0000755	Praa.g_00960	Prba.g_01341
OG0000756	Praa.g_00961	Prba.g_01340
OG0000757	Praa.g_00962	Prba.g_01339
OG0000758	Praa.g_00963	Prba.g_01338
OG0000759	Praa.g_00965	Prba.g_01336
OG0000760	Praa.g_00966	Prba.g_01335
OG0000761	Praa.g_00967	Prba.g_01334
OG0000762	Praa.g_00969	Prba.g_01332
OG0000763	Praa.g_00970	Prba.g_01331
OG0000764	Praa.g_00971	Prba.g_01330
OG0000765	Praa.g_00972	Prba.g_01329
OG0000766	Praa.g_00973	Prba.g_01328
OG0000767	Praa.g_00975	Prba.g_01326
OG0000768	Praa.g_00976	Prba.g_01325
OG0000769	Praa.g_00977	Prba.g_01324
OG0000770	Praa.g_00978	Prba.g_01323
OG0000771	Praa.g_00979	Prba.g_01322
OG0000772	Praa.g_00980	Prba.g_01321
OG0000773	Praa.g_00981	Prba.g_01320
OG0000774	Praa.g_00982	Prba.g_01319
OG0000775	Praa.g_00983	Prba.g_01318
OG0000776	Praa.g_00985	Prba.g_01316
OG0000777	Praa.g_00987	Prba.g_01314
OG0000778	Praa.g_00988	Prba.g_01313
OG0000779	Praa.g_00989	Prba.g_01312
OG0000780	Praa.g_00991	Prba.g_01310
OG0000781	Praa.g_00993	Prba.g_01308
OG0000782	Praa.g_00994	Prba.g_01307
OG0000783	Praa.g_01008	Prba.g_01295
OG0000784	Praa.g_01010	Prba.g_01293
OG0000785	Praa.g_01011	Prba.g_01292
OG0000786	Praa.g_01012	Prba.g_01291
OG0000787	Praa.g_01013	Prba.g_01290
OG0000788	Praa.g_01017	Prba.g_01286
OG0000789	Praa.g_01019	Prba.g_01284
OG0000790	Praa.g_01020	Prba.g_01283
OG0000791	Praa.g_01021	Prba.g_01282
OG0000792	Praa.g_01022	Prba.g_01281
OG0000793	Praa.g_01023	Prba.g_01280
OG0000794	Praa.g_01025	Prba.g_01278
OG0000795	Praa.g_01028	Prba.g_01275
OG0000796	Praa.g_01029	Prba.g_01274
OG0000797	Praa.g_01031	Prba.g_01272
OG0000798	Praa.g_01032	Prba.g_01271
OG0000799	Praa.g_01033	Prba.g_01270
OG0000800	Praa.g_01034	Prba.g_01269
OG0000801	Praa.g_01037	Prba.g_01266
OG0000802	Praa.g_01038	Prba.g_01265
OG0000803	Praa.g_01040	Prba.g_01263
OG0000804	Praa.g_01041	Prba.g_01262
OG0000805	Praa.g_01042	Prba.g_01261
OG0000806	Praa.g_01044	Prba.g_01259
OG0000807	Praa.g_01070	Prba.g_01234
OG0000808	Praa.g_01080	Prba.g_01225
OG0000809	Praa.g_01083	Prba.g_01222
OG0000810	Praa.g_01084	Prba.g_01221
OG0000811	Praa.g_01091	Prba.g_01214
OG0000812	Praa.g_01095	Prba.g_00749
OG0000813	Praa.g_01099	Prba.g_00745
OG0000814	Praa.g_01101	Prba.g_00743
OG0000815	Praa.g_01115	Prba.g_00729
OG0000816	Praa.g_01128	Prba.g_00096
OG0000817	Praa.g_01129	Prba.g_00095
OG0000818	Praa.g_01134	Prba.g_00090
OG0000819	Praa.g_01141	Prba.g_00083
OG0000820	Praa.g_01145	Prba.g_00079
OG0000821	Praa.g_01147	Prba.g_00077
OG0000822	Praa.g_01148	Prba.g_00076
OG0000823	Praa.g_01149	Prba.g_00075
OG0000824	Praa.g_01150	Prba.g_00074
OG0000825	Praa.g_01151	Prba.g_00073
OG0000826	Praa.g_01152	Prba.g_00072
OG0000827	Praa.g_01153	Prba.g_00071
OG0000828	Praa.g_01154	Prba.g_00070
OG0000829	Praa.g_01155	Prba.g_00069
OG0000830	Praa.g_01156	Prba.g_00068
OG0000831	Praa.g_01158	Prba.g_00065
OG0000832	Praa.g_01160	Prba.g_00063
OG0000833	Praa.g_01161	Prba.g_00062
OG0000834	Praa.g_01162	Prba.g_00060
OG0000835	Praa.g_01163	Prba.g_00059
OG0000836	Praa.g_01164	Prba.g_00058
OG0000837	Praa.g_01166	Prba.g_00056
OG0000838	Praa.g_01167	Prba.g_00055
OG0000839	Praa.g_01168	Prba.g_00054
OG0000840	Praa.g_01169	Prba.g_00053
OG0000841	Praa.g_01170	Prba.g_00052
OG0000842	Praa.g_01171	Prba.g_00051
OG0000843	Praa.g_01172	Prba.g_00050
OG0000844	Praa.g_01173	Prba.g_00049
OG0000845	Praa.g_01174	Prba.g_00048
OG0000846	Praa.g_01177	Prba.g_00045
OG0000847	Praa.g_01179	Prba.g_00043
OG0000848	Praa.g_01180	Prba.g_00042
OG0000849	Praa.g_01181	Prba.g_00041
OG0000850	Praa.g_01182	Prba.g_00040
OG0000851	Praa.g_01183	Prba.g_00039
OG0000852	Praa.g_01185	Prba.g_00037
OG0000853	Praa.g_01186	Prba.g_00036
OG0000854	Praa.g_01188	Prba.g_00034
OG0000855	Praa.g_01189	Prba.g_00033
OG0000856	Praa.g_01190	Prba.g_00032
OG0000857	Praa.g_01191	Prba.g_00031
OG0000858	Praa.g_01192	Prba.g_00030
OG0000859	Praa.g_01193	Prba.g_00029
OG0000860	Praa.g_01194	Prba.g_00028
OG0000861	Praa.g_01195	Prba.g_00027
OG0000862	Praa.g_01196	Prba.g_00026
OG0000863	Praa.g_01197	Prba.g_00025
OG0000864	Praa.g_01198	Prba.g_00024
OG0000865	Praa.g_01199	Prba.g_00023
OG0000866	Praa.g_01200	Prba.g_00022
OG0000867	Praa.g_01201	Prba.g_00021
OG0000868	Praa.g_01202	Prba.g_00020
OG0000869	Praa.g_01204	Prba.g_00018
OG0000870	Praa.g_01205	Prba.g_00017
OG0000871	Praa.g_01207	Prba.g_00015
OG0000872	Praa.g_01208	Prba.g_00014
OG0000873	Praa.g_01210	Prba.g_00012
OG0000874	Praa.g_01211	Prba.g_00011
OG0000875	Praa.g_01212	Prba.g_00010
OG0000876	Praa.g_01213	Prba.g_00009
OG0000877	Praa.g_01215	Prba.g_00007
OG0000878	Praa.g_01290	Prba.g_01167
OG0000879	Praa.g_01307	Prba.g_01181
OG0000880	Praa.g_01308	Prba.g_01182
OG0000881	Praa.g_01309	Prba.g_01183
OG0000882	Praa.g_01310	Prba.g_01184
OG0000883	Praa.g_01311	Prba.g_01185
OG0000884	Praa.g_01313	Prba.g_01187
OG0000885	Praa.g_01314	Prba.g_01188
OG0000886	Praa.g_01315	Prba.g_01189
OG0000887	Praa.g_01316	Prba.g_01190
OG0000888	Praa.g_01317	Prba.g_01191
OG0000889	Praa.g_01320	Prba.g_01194
OG0000890	Praa.g_01321	Prba.g_01195
OG0000891	Praa.g_01322	Prba.g_01196
OG0000892	Praa.g_01324	Prba.g_01198
OG0000893	Praa.g_01325	Prba.g_01199
OG0000894	Praa.g_01326	Prba.g_01200
OG0000895	Praa.g_01327	Prba.g_01201
OG0000896	Praa.g_01328	Prba.g_01202
OG0000897	Praa.g_01329	Prba.g_01203
OG0000898	Praa.g_01331	Prba.g_01205
OG0000899	Praa.g_01332	Prba.g_01206
OG0000900	Praa.g_01348	Prba.g_00214
OG0000901	Praa.g_01352	Prba.g_00210
OG0000902	Praa.g_01353	Prba.g_00209
OG0000903	Praa.g_01354	Prba.g_00208
OG0000904	Praa.g_01356	Prba.g_00206
OG0000905	Praa.g_01358	Prba.g_00204
OG0000906	Praa.g_01360	Prba.g_00202
OG0000907	Praa.g_01361	Prba.g_00201
OG0000908	Praa.g_01364	Prba.g_00198
OG0000909	Praa.g_01368	Prba.g_00194
OG0000910	Praa.g_01369	Prba.g_00193
OG0000911	Praa.g_01370	Prba.g_00192
OG0000912	Praa.g_01371	Prba.g_00191
OG0000913	Praa.g_01372	Prba.g_00190
OG0000914	Praa.g_01373	Prba.g_00189
OG0000915	Praa.g_01374	Prba.g_00188
OG0000916	Praa.g_01375	Prba.g_00187
OG0000917	Praa.g_01376	Prba.g_00186
OG0000918	Praa.g_01377	Prba.g_00185
OG0000919	Praa.g_01378	Prba.g_00184
OG0000920	Praa.g_01379	Prba.g_00183
OG0000921	Praa.g_01380	Prba.g_00182
OG0000922	Praa.g_01381	Prba.g_00181
OG0000923	Praa.g_01382	Prba.g_00180
OG0000924	Praa.g_01383	Prba.g_00179
OG0000925	Praa.g_01384	Prba.g_00178
OG0000926	Praa.g_01395	Prba.g_00154
OG0000927	Praa.g_01458	Prba.g_00115
OG0000928	Praa.g_01459	Prba.g_00114
OG0000929	Praa.g_01460	Prba.g_00113
OG0000930	Praa.g_01461	Prba.g_00112
OG0000931	Praa.g_01462	Prba.g_00111
OG0000932	Praa.g_01464	Prba.g_00109
OG0000933	Praa.g_01465	Prba.g_00108
OG0000934	Praa.g_01466	Prba.g_00107
OG0000935	Praa.g_01467	Prba.g_00106
OG0000936	Praa.g_01468	Prba.g_00105
OG0000937	Praa.g_01469	Prba.g_00720
OG0000938	Praa.g_01470	Prba.g_00719
OG0000939	Praa.g_01471	Prba.g_00718
OG0000940	Praa.g_01472	Prba.g_00717
OG0000941	Praa.g_01474	Prba.g_00715
OG0000942	Praa.g_01475	Prba.g_00714
OG0000943	Praa.g_01478	Prba.g_00711
OG0000944	Praa.g_01479	Prba.g_00710
OG0000945	Praa.g_01480	Prba.g_00709
OG0000946	Praa.g_01481	Prba.g_00708
OG0000947	Praa.g_01482	Prba.g_00707
OG0000948	Praa.g_01483	Prba.g_00706
OG0000949	Praa.g_01484	Prba.g_00705
OG0000950	Praa.g_01485	Prba.g_00704
OG0000951	Praa.g_01486	Prba.g_00703
OG0000952	Praa.g_01487	Prba.g_00702
OG0000953	Praa.g_01488	Prba.g_00701
OG0000954	Praa.g_01489	Prba.g_00700
OG0000955	Praa.g_01490	Prba.g_00699
OG0000956	Praa.g_01491	Prba.g_00698
OG0000957	Praa.g_01492	Prba.g_00697
OG0000958	Praa.g_01493	Prba.g_00696
OG0000959	Praa.g_01494	Prba.g_00695
OG0000960	Praa.g_01495	Prba.g_00694
OG0000961	Praa.g_01499	Prba.g_00690
OG0000962	Praa.g_01500	Prba.g_00689
OG0000963	Praa.g_01501	Prba.g_00688
OG0000964	Praa.g_01503	Prba.g_00686
OG0000965	Praa.g_01504	Prba.g_00685
OG0000966	Praa.g_01505	Prba.g_00684
OG0000967	Praa.g_01506	Prba.g_00683
OG0000968	Praa.g_01507	Prba.g_00682
OG0000969	Praa.g_01508	Prba.g_00681
OG0000970	Praa.g_01509	Prba.g_00680
OG0000971	Praa.g_01510	Prba.g_00679
OG0000972	Praa.g_01511	Prba.g_00678
OG0000973	Praa.g_01512	Prba.g_00677
OG0000974	Praa.g_01514	Prba.g_00350
OG0000975	Praa.g_01517	Prba.g_00347
OG0000976	Praa.g_01519	Prba.g_00345
OG0000977	Praa.g_01520	Prba.g_00344
OG0000978	Praa.g_01521	Prba.g_00343
OG0000979	Praa.g_01523	Prba.g_00341
OG0000980	Praa.g_01524	Prba.g_00340
OG0000981	Praa.g_01525	Prba.g_00339
OG0000982	Praa.g_01526	Prba.g_00338
OG0000983	Praa.g_01528	Prba.g_00336
OG0000984	Praa.g_01529	Prba.g_00335
OG0000985	Praa.g_01530	Prba.g_00334
OG0000986	Praa.g_01531	Prba.g_00333
OG0000987	Praa.g_01532	Prba.g_00332
OG0000988	Praa.g_01533	Prba.g_00331
OG0000989	Praa.g_01534	Prba.g_00330
OG0000990	Praa.g_01535	Prba.g_00329
OG0000991	Praa.g_01536	Prba.g_00328
OG0000992	Praa.g_01537	Prba.g_00327
OG0000993	Praa.g_01538	Prba.g_00326
OG0000994	Praa.g_01539	Prba.g_00325
OG0000995	Praa.g_01541	Prba.g_00324
OG0000996	Praa.g_01542	Prba.g_00323
OG0000997	Praa.g_01543	Prba.g_00322
OG0000998	Praa.g_01544	Prba.g_00321
OG0000999	Praa.g_01545	Prba.g_00320
OG0001000	Praa.g_01546	Prba.g_00319
OG0001001	Praa.g_01548	Prba.g_00317
OG0001002	Praa.g_01549	Prba.g_00316
OG0001003	Praa.g_01550	Prba.g_00315
OG0001004	Praa.g_01551	Prba.g_00314
OG0001005	Praa.g_01552	Prba.g_00313
OG0001006	Praa.g_01553	Prba.g_00312
OG0001007	Praa.g_01554	Prba.g_00311
OG0001008	Praa.g_01556	Prba.g_00309
OG0001009	Praa.g_01557	Prba.g_00308
OG0001010	Praa.g_01565	Prba.g_00300
OG0001011	Praa.g_01572	Prba.g_00293
OG0001012	Praa.g_01600	Prba.g_00266
OG0001013	Praa.g_01629	Prba.g_00232
OG0001014	Praa.g_01630	Prba.g_00231
OG0001015	Praa.g_01636	Prba.g_00619
OG0001016	Praa.g_01637	Prba.g_00618
OG0001017	Praa.g_01638	Prba.g_00617
OG0001018	Praa.g_01639	Prba.g_00616
OG0001019	Praa.g_01641	Prba.g_00614
OG0001020	Praa.g_01642	Prba.g_00613
OG0001021	Praa.g_01643	Prba.g_00612
OG0001022	Praa.g_01644	Prba.g_00611
OG0001023	Praa.g_01645	Prba.g_00610
OG0001024	Praa.g_01646	Prba.g_00609
OG0001025	Praa.g_01647	Prba.g_00608
OG0001026	Praa.g_01649	Prba.g_00606
OG0001027	Praa.g_01650	Prba.g_00605
OG0001028	Praa.g_01651	Prba.g_00604
OG0001029	Praa.g_01652	Prba.g_00603
OG0001030	Praa.g_01653	Prba.g_00602
OG0001031	Praa.g_01654	Prba.g_00601
OG0001032	Praa.g_01655	Prba.g_00600
OG0001033	Praa.g_01656	Prba.g_00599
OG0001034	Praa.g_01657	Prba.g_00598
OG0001035	Praa.g_01659	Prba.g_00596
OG0001036	Praa.g_01660	Prba.g_00595
OG0001037	Praa.g_01661	Prba.g_00594
OG0001038	Praa.g_01662	Prba.g_00593
OG0001039	Praa.g_01663	Prba.g_00592
OG0001040	Praa.g_01665	Prba.g_00591
OG0001041	Praa.g_01666	Prba.g_00590
OG0001042	Praa.g_01667	Prba.g_00589
OG0001043	Praa.g_01668	Prba.g_00588
OG0001044	Praa.g_01669	Prba.g_00587
OG0001045	Praa.g_01670	Prba.g_00586
OG0001046	Praa.g_01671	Prba.g_00585
OG0001047	Praa.g_01674	Prba.g_00582
OG0001048	Praa.g_01676	Prba.g_00580
OG0001049	Praa.g_01677	Prba.g_00579
OG0001050	Praa.g_01678	Prba.g_00578
OG0001051	Praa.g_01679	Prba.g_00577
OG0001052	Praa.g_01680	Prba.g_00576
OG0001053	Praa.g_01682	Prba.g_00574
OG0001054	Praa.g_01684	Prba.g_00573
OG0001055	Praa.g_01685	Prba.g_00572
OG0001056	Praa.g_01686	Prba.g_00571
OG0001057	Praa.g_01687	Prba.g_00570
OG0001058	Praa.g_01688	Prba.g_00569
OG0001059	Praa.g_01689	Prba.g_00568
OG0001060	Praa.g_01690	Prba.g_00567
OG0001061	Praa.g_01691	Prba.g_00566
OG0001062	Praa.g_01692	Prba.g_00565
OG0001063	Praa.g_01693	Prba.g_00564
OG0001064	Praa.g_01695	Prba.g_00352
OG0001065	Praa.g_01699	Prba.g_00357
OG0001066	Praa.g_01700	Prba.g_00358
OG0001067	Praa.g_01701	Prba.g_00359
OG0001068	Praa.g_01703	Prba.g_00361
OG0001069	Praa.g_01704	Prba.g_00362
OG0001070	Praa.g_01705	Prba.g_00363
OG0001071	Praa.g_01706	Prba.g_00364
OG0001072	Praa.g_01707	Prba.g_00365
OG0001073	Praa.g_01708	Prba.g_00366
OG0001074	Praa.g_01709	Prba.g_00367
OG0001075	Praa.g_01710	Prba.g_00368
OG0001076	Praa.g_01711	Prba.g_00369
OG0001077	Praa.g_01712	Prba.g_00370
OG0001078	Praa.g_01713	Prba.g_00371
OG0001079	Praa.g_01714	Prba.g_00372
OG0001080	Praa.g_01715	Prba.g_00373
OG0001081	Praa.g_01718	Prba.g_00376
OG0001082	Praa.g_01719	Prba.g_00377
OG0001083	Praa.g_01720	Prba.g_00378
OG0001084	Praa.g_01722	Prba.g_00380
OG0001085	Praa.g_01723	Prba.g_00381
OG0001086	Praa.g_01724	Prba.g_00382
OG0001087	Praa.g_01725	Prba.g_00383
OG0001088	Praa.g_01726	Prba.g_00384
OG0001089	Praa.g_01733	Prba.g_00387
OG0001090	Praa.g_01735	Prba.g_00389
OG0001091	Praa.g_01736	Prba.g_00390
OG0001092	Praa.g_01737	Prba.g_00391
OG0001093	Praa.g_01738	Prba.g_00392
OG0001094	Praa.g_01739	Prba.g_00393
OG0001095	Praa.g_01740	Prba.g_00394
OG0001096	Praa.g_01741	Prba.g_00395
OG0001097	Praa.g_01742	Prba.g_00396
OG0001098	Praa.g_01743	Prba.g_00397
OG0001099	Praa.g_01744	Prba.g_00398
OG0001100	Praa.g_01745	Prba.g_00399
OG0001101	Praa.g_01746	Prba.g_00400
OG0001102	Praa.g_01747	Prba.g_00401
OG0001103	Praa.g_01748	Prba.g_00402
OG0001104	Praa.g_01749	Prba.g_00403
OG0001105	Praa.g_01750	Prba.g_00404
OG0001106	Praa.g_01751	Prba.g_00405
OG0001107	Praa.g_01752	Prba.g_00406
OG0001108	Praa.g_01753	Prba.g_00407
OG0001109	Praa.g_01754	Prba.g_00408
OG0001110	Praa.g_01755	Prba.g_00409
OG0001111	Praa.g_01756	Prba.g_00410
OG0001112	Praa.g_01757	Prba.g_00411
OG0001113	Praa.g_01758	Prba.g_00412
OG0001114	Praa.g_01759	Prba.g_00413
OG0001115	Praa.g_01760	Prba.g_00414
OG0001116	Praa.g_01761	Prba.g_00415
OG0001117	Praa.g_01762	Prba.g_00416
OG0001118	Praa.g_01763	Prba.g_00417
OG0001119	Praa.g_01764	Prba.g_00418
OG0001120	Praa.g_01765	Prba.g_00419
OG0001121	Praa.g_01767	Prba.g_00421
OG0001122	Praa.g_01768	Prba.g_00422
OG0001123	Praa.g_01769	Prba.g_00423
OG0001124	Praa.g_01771	Prba.g_00425
OG0001125	Praa.g_01773	Prba.g_00427
OG0001126	Praa.g_01774	Prba.g_00428
OG0001127	Praa.g_01776	Prba.g_00430
OG0001128	Praa.g_01777	Prba.g_00431
OG0001129	Praa.g_01778	Prba.g_00432
OG0001130	Praa.g_01781	Prba.g_00435
OG0001131	Praa.g_01782	Prba.g_00436
OG0001132	Praa.g_01783	Prba.g_00437
OG0001133	Praa.g_01784	Prba.g_00438
OG0001134	Praa.g_01785	Prba.g_01048
OG0001135	Praa.g_01786	Prba.g_01049
OG0001136	Praa.g_01787	Prba.g_01050
OG0001137	Praa.g_01788	Prba.g_01051
OG0001138	Praa.g_01789	Prba.g_01052
OG0001139	Praa.g_01790	Prba.g_01053
OG0001140	Praa.g_01791	Prba.g_01054
OG0001141	Praa.g_01792	Prba.g_01055
OG0001142	Praa.g_01796	Prba.g_01059
OG0001143	Praa.g_01797	Prba.g_01060
OG0001144	Praa.g_01798	Prba.g_01061
OG0001145	Praa.g_01799	Prba.g_01062
OG0001146	Praa.g_01800	Prba.g_01063
OG0001147	Praa.g_01801	Prba.g_01064
OG0001148	Praa.g_01802	Prba.g_01065
OG0001149	Praa.g_01804	Prba.g_01067
