Orthogroup	Praa	Pras
OG0000567	Praa.g_00645	Pras.g_01521
OG0000568	Praa.g_00646	Pras.g_01522
OG0000569	Praa.g_00647	Pras.g_01523
OG0000570	Praa.g_00648	Pras.g_01524
OG0000571	Praa.g_00649	Pras.g_01525
OG0000572	Praa.g_00650	Pras.g_01526
OG0000573	Praa.g_00653	Pras.g_01529
OG0000574	Praa.g_00654	Pras.g_01530
OG0000575	Praa.g_00655	Pras.g_01531
OG0000576	Praa.g_00656	Pras.g_01532
OG0000577	Praa.g_00657	Pras.g_01533
OG0000578	Praa.g_00658	Pras.g_01534
OG0000579	Praa.g_00659	Pras.g_01535
OG0000580	Praa.g_00660	Pras.g_01536
OG0000581	Praa.g_00661	Pras.g_01537
OG0000582	Praa.g_00662	Pras.g_01538
OG0000583	Praa.g_00663	Pras.g_01539
OG0000584	Praa.g_00664	Pras.g_01540
OG0000585	Praa.g_00665	Pras.g_01541
OG0000586	Praa.g_00667	Pras.g_01543
OG0000587	Praa.g_00668	Pras.g_01544
OG0000588	Praa.g_00670	Pras.g_01546
OG0000589	Praa.g_00671	Pras.g_01547
OG0000590	Praa.g_00673	Pras.g_01549
OG0000591	Praa.g_00679	Pras.g_01555
OG0000592	Praa.g_00680	Pras.g_01556
OG0000593	Praa.g_00681	Pras.g_01557
OG0000594	Praa.g_00683	Pras.g_01559
OG0000595	Praa.g_00684	Pras.g_01560
OG0000596	Praa.g_00685	Pras.g_01561
OG0000597	Praa.g_00687	Pras.g_01563
OG0000598	Praa.g_00688	Pras.g_01564
OG0000599	Praa.g_00689	Pras.g_01565
OG0000600	Praa.g_00690	Pras.g_01566
OG0000601	Praa.g_00692	Pras.g_01568
OG0000602	Praa.g_00693	Pras.g_01569
OG0000603	Praa.g_00694	Pras.g_01570
OG0000604	Praa.g_00695	Pras.g_01571
OG0000605	Praa.g_00696	Pras.g_01572
OG0000606	Praa.g_00697	Pras.g_01573
OG0000607	Praa.g_00699	Pras.g_01575
OG0000608	Praa.g_00700	Pras.g_01576
OG0000609	Praa.g_00704	Pras.g_01580
OG0000610	Praa.g_00705	Pras.g_01581
OG0000611	Praa.g_00712	Pras.g_01607
OG0000612	Praa.g_00713	Pras.g_01608
OG0000613	Praa.g_00714	Pras.g_01609
OG0000614	Praa.g_00715	Pras.g_01610
OG0000615	Praa.g_00717	Pras.g_01612
OG0000616	Praa.g_00718	Pras.g_01613
OG0000617	Praa.g_00719	Pras.g_01614
OG0000618	Praa.g_00720	Pras.g_01615
OG0000619	Praa.g_00721	Pras.g_01616
OG0000620	Praa.g_00722	Pras.g_01617
OG0000621	Praa.g_00723	Pras.g_01618
OG0000622	Praa.g_00724	Pras.g_01619
OG0000623	Praa.g_00725	Pras.g_01620
OG0000624	Praa.g_00726	Pras.g_01621
OG0000625	Praa.g_00727	Pras.g_01622
OG0000626	Praa.g_00728	Pras.g_01623
OG0000627	Praa.g_00729	Pras.g_01624
OG0000628	Praa.g_00730	Pras.g_01625
OG0000629	Praa.g_00731	Pras.g_01626
OG0000630	Praa.g_00732	Pras.g_01627
OG0000631	Praa.g_00734	Pras.g_01629
OG0000632	Praa.g_00747	Pras.g_01645
OG0000633	Praa.g_00751	Pras.g_01649
OG0000634	Praa.g_00764	Pras.g_01664
OG0000635	Praa.g_00766	Pras.g_01665
OG0000636	Praa.g_00767	Pras.g_01666
OG0000637	Praa.g_00768	Pras.g_01667
OG0000638	Praa.g_00780	Pras.g_01679
OG0000639	Praa.g_00789	Pras.g_01688
OG0000640	Praa.g_00791	Pras.g_01690
OG0000641	Praa.g_00794	Pras.g_01692
OG0000642	Praa.g_00795	Pras.g_01693
OG0000643	Praa.g_00796	Pras.g_01694
OG0000644	Praa.g_00797	Pras.g_01695
OG0000645	Praa.g_00798	Pras.g_01696
OG0000646	Praa.g_00799	Pras.g_01697
OG0000647	Praa.g_00800	Pras.g_01698
OG0000648	Praa.g_00802	Pras.g_01700
OG0000649	Praa.g_00803	Pras.g_01701
OG0000650	Praa.g_00804	Pras.g_01702
OG0000651	Praa.g_00805	Pras.g_01703
OG0000652	Praa.g_00806	Pras.g_01704
OG0000653	Praa.g_00807	Pras.g_01705
OG0000654	Praa.g_00809	Pras.g_01707
OG0000655	Praa.g_00812	Pras.g_01709
OG0000656	Praa.g_00813	Pras.g_01710
OG0000657	Praa.g_00814	Pras.g_01711
OG0000658	Praa.g_00815	Pras.g_01712
OG0000659	Praa.g_00816	Pras.g_01713
OG0000660	Praa.g_00817	Pras.g_01714
OG0000661	Praa.g_00818	Pras.g_01715
OG0000662	Praa.g_00819	Pras.g_01716
OG0000663	Praa.g_00820	Pras.g_01717
OG0000664	Praa.g_00821	Pras.g_01718
OG0000665	Praa.g_00822	Pras.g_01719
OG0000666	Praa.g_00823	Pras.g_01720
OG0000667	Praa.g_00824	Pras.g_01721
OG0000668	Praa.g_00825	Pras.g_01722
OG0000669	Praa.g_00827	Pras.g_01724
OG0000670	Praa.g_00828	Pras.g_01725
OG0000671	Praa.g_00829	Pras.g_01726
OG0000672	Praa.g_00830	Pras.g_01727
OG0000673	Praa.g_00831	Pras.g_01728
OG0000674	Praa.g_00832	Pras.g_01729
OG0000675	Praa.g_00834	Pras.g_01731
OG0000676	Praa.g_00835	Pras.g_01732
OG0000677	Praa.g_00838	Pras.g_01734
OG0000678	Praa.g_00840	Pras.g_01736
OG0000679	Praa.g_00841	Pras.g_01737
OG0000680	Praa.g_00842	Pras.g_01738
OG0000681	Praa.g_00843	Pras.g_01739
OG0000682	Praa.g_00844	Pras.g_01740
OG0000683	Praa.g_00846	Pras.g_01742
OG0000684	Praa.g_00847	Pras.g_01743
OG0000685	Praa.g_00848	Pras.g_01744
OG0000686	Praa.g_00849	Pras.g_01745
OG0000687	Praa.g_00850	Pras.g_01746
OG0000688	Praa.g_00851	Pras.g_01747
OG0000689	Praa.g_00852	Pras.g_01748
OG0000690	Praa.g_00853	Pras.g_01749
OG0000691	Praa.g_00854	Pras.g_01750
OG0000692	Praa.g_00856	Pras.g_01752
OG0000693	Praa.g_00857	Pras.g_01753
OG0000694	Praa.g_00858	Pras.g_01754
OG0000695	Praa.g_00859	Pras.g_01755
OG0000696	Praa.g_00860	Pras.g_01756
OG0000697	Praa.g_00862	Pras.g_01758
OG0000698	Praa.g_00864	Pras.g_01760
OG0000699	Praa.g_00865	Pras.g_01761
OG0000700	Praa.g_00892	Pras.g_01788
OG0000701	Praa.g_00896	Pras.g_01791
OG0000702	Praa.g_00899	Pras.g_01792
OG0000703	Praa.g_00900	Pras.g_01793
OG0000704	Praa.g_00901	Pras.g_01794
OG0000705	Praa.g_00902	Pras.g_01795
OG0000706	Praa.g_00903	Pras.g_01796
OG0000707	Praa.g_00904	Pras.g_01798
OG0000708	Praa.g_00905	Pras.g_01799
OG0000709	Praa.g_00907	Pras.g_01801
OG0000710	Praa.g_00908	Pras.g_01802
OG0000711	Praa.g_00909	Pras.g_01803
OG0000712	Praa.g_00910	Pras.g_01804
OG0000713	Praa.g_00911	Pras.g_01805
OG0000714	Praa.g_00913	Pras.g_01807
OG0000715	Praa.g_00914	Pras.g_01808
OG0000716	Praa.g_00916	Pras.g_01810
OG0000717	Praa.g_00917	Pras.g_01811
OG0000718	Praa.g_00918	Pras.g_01812
OG0000719	Praa.g_00920	Pras.g_01814
OG0000720	Praa.g_00921	Pras.g_01815
OG0000721	Praa.g_00923	Pras.g_01818
OG0000722	Praa.g_00924	Pras.g_01819
OG0000723	Praa.g_00925	Pras.g_01820
OG0000724	Praa.g_00926	Pras.g_01821
OG0000725	Praa.g_00927	Pras.g_01822
OG0000726	Praa.g_00928	Pras.g_01823
OG0000727	Praa.g_00929	Pras.g_01824
OG0000728	Praa.g_00930	Pras.g_01825
OG0000729	Praa.g_00931	Pras.g_01826
OG0000730	Praa.g_00932	Pras.g_01827
OG0000731	Praa.g_00933	Pras.g_01828
OG0000732	Praa.g_00934	Pras.g_01829
OG0000733	Praa.g_00935	Pras.g_01830
OG0000734	Praa.g_00936	Pras.g_01831
OG0000735	Praa.g_00938	Pras.g_01833
OG0000736	Praa.g_00939	Pras.g_01834
OG0000737	Praa.g_00940	Pras.g_01835
OG0000738	Praa.g_00941	Pras.g_01836
OG0000739	Praa.g_00942	Pras.g_01837
OG0000740	Praa.g_00943	Pras.g_01838
OG0000741	Praa.g_00944	Pras.g_01839
OG0000742	Praa.g_00946	Pras.g_01841
OG0000743	Praa.g_00947	Pras.g_01842
OG0000744	Praa.g_00948	Pras.g_01843
OG0000745	Praa.g_00949	Pras.g_01844
OG0000746	Praa.g_00950	Pras.g_01845
OG0000747	Praa.g_00951	Pras.g_01846
OG0000748	Praa.g_00952	Pras.g_01847
OG0000749	Praa.g_00953	Pras.g_01848
OG0000750	Praa.g_00954	Pras.g_01849
OG0000751	Praa.g_00955	Pras.g_01850
OG0000752	Praa.g_00956	Pras.g_01851
OG0000753	Praa.g_00958	Pras.g_01853
OG0000754	Praa.g_00959	Pras.g_01854
OG0000755	Praa.g_00960	Pras.g_01855
OG0000756	Praa.g_00961	Pras.g_01856
OG0000757	Praa.g_00962	Pras.g_01857
OG0000758	Praa.g_00963	Pras.g_01858
OG0000759	Praa.g_00965	Pras.g_01860
OG0000760	Praa.g_00966	Pras.g_01861
OG0000761	Praa.g_00967	Pras.g_01862
OG0000762	Praa.g_00969	Pras.g_01864
OG0000763	Praa.g_00970	Pras.g_01865
OG0000764	Praa.g_00971	Pras.g_01866
OG0000765	Praa.g_00972	Pras.g_01867
OG0000766	Praa.g_00973	Pras.g_01868
OG0000767	Praa.g_00975	Pras.g_01870
OG0000768	Praa.g_00976	Pras.g_01871
OG0000769	Praa.g_00977	Pras.g_01872
OG0000770	Praa.g_00978	Pras.g_01873
OG0000771	Praa.g_00979	Pras.g_01874
OG0000772	Praa.g_00980	Pras.g_01875
OG0000773	Praa.g_00981	Pras.g_01876
OG0000774	Praa.g_00982	Pras.g_01877
OG0000775	Praa.g_00983	Pras.g_01878
OG0000776	Praa.g_00985	Pras.g_01881
OG0000777	Praa.g_00987	Pras.g_01883
OG0000778	Praa.g_00988	Pras.g_01884
OG0000779	Praa.g_00989	Pras.g_01885
OG0000780	Praa.g_00991	Pras.g_01887
OG0000781	Praa.g_00993	Pras.g_01889
OG0000782	Praa.g_00994	Pras.g_01890
OG0000783	Praa.g_01008	Pras.g_01903
OG0000784	Praa.g_01010	Pras.g_01905
OG0000785	Praa.g_01011	Pras.g_01906
OG0000786	Praa.g_01012	Pras.g_01907
OG0000787	Praa.g_01013	Pras.g_01908
OG0000788	Praa.g_01017	Pras.g_01912
OG0000789	Praa.g_01019	Pras.g_01914
OG0000790	Praa.g_01020	Pras.g_01915
OG0000791	Praa.g_01021	Pras.g_01916
OG0000792	Praa.g_01022	Pras.g_01917
OG0000793	Praa.g_01023	Pras.g_01918
OG0000794	Praa.g_01025	Pras.g_01920
OG0000795	Praa.g_01028	Pras.g_01923
OG0000796	Praa.g_01029	Pras.g_01924
OG0000797	Praa.g_01031	Pras.g_01926
OG0000798	Praa.g_01032	Pras.g_01927
OG0000799	Praa.g_01033	Pras.g_01928
OG0000800	Praa.g_01034	Pras.g_01929
OG0000801	Praa.g_01037	Pras.g_01932
OG0000802	Praa.g_01038	Pras.g_01933
OG0000803	Praa.g_01040	Pras.g_01935
OG0000804	Praa.g_01041	Pras.g_01936
OG0000805	Praa.g_01042	Pras.g_01937
OG0000806	Praa.g_01044	Pras.g_01939
OG0000807	Praa.g_01070	Pras.g_01964
OG0000808	Praa.g_01080	Pras.g_01973
OG0000809	Praa.g_01083	Pras.g_01976
OG0000810	Praa.g_01084	Pras.g_01977
OG0000811	Praa.g_01091	Pras.g_01984
OG0000812	Praa.g_01095	Pras.g_01988
OG0000813	Praa.g_01099	Pras.g_01992
OG0000814	Praa.g_01101	Pras.g_01994
OG0000815	Praa.g_01115	Pras.g_00009
OG0000816	Praa.g_01128	Pras.g_00024
OG0000817	Praa.g_01129	Pras.g_00025
OG0000818	Praa.g_01134	Pras.g_00030
OG0000819	Praa.g_01141	Pras.g_00037
OG0000820	Praa.g_01145	Pras.g_00041
OG0000821	Praa.g_01147	Pras.g_00043
OG0000822	Praa.g_01148	Pras.g_00044
OG0000823	Praa.g_01149	Pras.g_00045
OG0000824	Praa.g_01150	Pras.g_00046
OG0000825	Praa.g_01151	Pras.g_00047
OG0000826	Praa.g_01152	Pras.g_00048
OG0000827	Praa.g_01153	Pras.g_00049
OG0000828	Praa.g_01154	Pras.g_00050
OG0000829	Praa.g_01155	Pras.g_00051
OG0000830	Praa.g_01156	Pras.g_00052
OG0000831	Praa.g_01158	Pras.g_00055
OG0000832	Praa.g_01160	Pras.g_00057
OG0000833	Praa.g_01161	Pras.g_00058
OG0000834	Praa.g_01162	Pras.g_00059
OG0000835	Praa.g_01163	Pras.g_00060
OG0000836	Praa.g_01164	Pras.g_00061
OG0000837	Praa.g_01166	Pras.g_00063
OG0000838	Praa.g_01167	Pras.g_00064
OG0000839	Praa.g_01168	Pras.g_00065
OG0000840	Praa.g_01169	Pras.g_00066
OG0000841	Praa.g_01170	Pras.g_00067
OG0000842	Praa.g_01171	Pras.g_00068
OG0000843	Praa.g_01172	Pras.g_00069
OG0000844	Praa.g_01173	Pras.g_00070
OG0000845	Praa.g_01174	Pras.g_00071
OG0000846	Praa.g_01177	Pras.g_00074
OG0000847	Praa.g_01179	Pras.g_00076
OG0000848	Praa.g_01180	Pras.g_00077
OG0000849	Praa.g_01181	Pras.g_00078
OG0000850	Praa.g_01182	Pras.g_00079
OG0000851	Praa.g_01183	Pras.g_00080
OG0000852	Praa.g_01185	Pras.g_00082
OG0000853	Praa.g_01186	Pras.g_00083
OG0000854	Praa.g_01188	Pras.g_00085
OG0000855	Praa.g_01189	Pras.g_00086
OG0000856	Praa.g_01190	Pras.g_00087
OG0000857	Praa.g_01191	Pras.g_00088
OG0000858	Praa.g_01192	Pras.g_00089
OG0000859	Praa.g_01193	Pras.g_00090
OG0000860	Praa.g_01194	Pras.g_00091
OG0000861	Praa.g_01195	Pras.g_00092
OG0000862	Praa.g_01196	Pras.g_00093
OG0000863	Praa.g_01197	Pras.g_00094
OG0000864	Praa.g_01198	Pras.g_00095
OG0000865	Praa.g_01199	Pras.g_00097
OG0000866	Praa.g_01200	Pras.g_00098
OG0000867	Praa.g_01201	Pras.g_00099
OG0000868	Praa.g_01202	Pras.g_00100
OG0000869	Praa.g_01204	Pras.g_00102
OG0000870	Praa.g_01205	Pras.g_00103
OG0000871	Praa.g_01207	Pras.g_00105
OG0000872	Praa.g_01208	Pras.g_00106
OG0000873	Praa.g_01210	Pras.g_00108
OG0000874	Praa.g_01211	Pras.g_00109
OG0000875	Praa.g_01212	Pras.g_00110
OG0000876	Praa.g_01213	Pras.g_00111
OG0000877	Praa.g_01215	Pras.g_00113
OG0000878	Praa.g_01290	Pras.g_00178
OG0000879	Praa.g_01307	Pras.g_00197
OG0000880	Praa.g_01308	Pras.g_00198
OG0000881	Praa.g_01309	Pras.g_00199
OG0000882	Praa.g_01310	Pras.g_00200
OG0000883	Praa.g_01311	Pras.g_00201
OG0000884	Praa.g_01313	Pras.g_00204
OG0000885	Praa.g_01314	Pras.g_00205
OG0000886	Praa.g_01315	Pras.g_00206
OG0000887	Praa.g_01316	Pras.g_00207
OG0000888	Praa.g_01317	Pras.g_00208
OG0000889	Praa.g_01320	Pras.g_00211
OG0000890	Praa.g_01321	Pras.g_00212
OG0000891	Praa.g_01322	Pras.g_00213
OG0000892	Praa.g_01324	Pras.g_00214
OG0000893	Praa.g_01325	Pras.g_00216
OG0000894	Praa.g_01326	Pras.g_00217
OG0000895	Praa.g_01327	Pras.g_00218
OG0000896	Praa.g_01328	Pras.g_00219
OG0000897	Praa.g_01329	Pras.g_00220
OG0000898	Praa.g_01331	Pras.g_00223
OG0000899	Praa.g_01332	Pras.g_00224
OG0000900	Praa.g_01348	Pras.g_00232
OG0000901	Praa.g_01352	Pras.g_00236
OG0000902	Praa.g_01353	Pras.g_00237
OG0000903	Praa.g_01354	Pras.g_00238
OG0000904	Praa.g_01356	Pras.g_00240
OG0000905	Praa.g_01358	Pras.g_00242
OG0000906	Praa.g_01360	Pras.g_00244
OG0000907	Praa.g_01361	Pras.g_00245
OG0000908	Praa.g_01364	Pras.g_00248
OG0000909	Praa.g_01368	Pras.g_00252
OG0000910	Praa.g_01369	Pras.g_00253
OG0000911	Praa.g_01370	Pras.g_00254
OG0000912	Praa.g_01371	Pras.g_00255
OG0000913	Praa.g_01372	Pras.g_00256
OG0000914	Praa.g_01373	Pras.g_00257
OG0000915	Praa.g_01374	Pras.g_00258
OG0000916	Praa.g_01375	Pras.g_00259
OG0000917	Praa.g_01376	Pras.g_00260
OG0000918	Praa.g_01377	Pras.g_00261
OG0000919	Praa.g_01378	Pras.g_00262
OG0000920	Praa.g_01379	Pras.g_00263
OG0000921	Praa.g_01380	Pras.g_00264
OG0000922	Praa.g_01381	Pras.g_00265
OG0000923	Praa.g_01382	Pras.g_00266
OG0000924	Praa.g_01383	Pras.g_00267
OG0000925	Praa.g_01384	Pras.g_00268
OG0000926	Praa.g_01395	Pras.g_00289
OG0000927	Praa.g_01458	Pras.g_00332
OG0000928	Praa.g_01459	Pras.g_00333
OG0000929	Praa.g_01460	Pras.g_00334
OG0000930	Praa.g_01461	Pras.g_00335
OG0000931	Praa.g_01462	Pras.g_00336
OG0000932	Praa.g_01464	Pras.g_00338
OG0000933	Praa.g_01465	Pras.g_00339
OG0000934	Praa.g_01466	Pras.g_00340
OG0000935	Praa.g_01467	Pras.g_00341
OG0000936	Praa.g_01468	Pras.g_00342
OG0000937	Praa.g_01469	Pras.g_00343
OG0000938	Praa.g_01470	Pras.g_00344
OG0000939	Praa.g_01471	Pras.g_00345
OG0000940	Praa.g_01472	Pras.g_00346
OG0000941	Praa.g_01474	Pras.g_00348
OG0000942	Praa.g_01475	Pras.g_00349
OG0000943	Praa.g_01478	Pras.g_00352
OG0000944	Praa.g_01479	Pras.g_00353
OG0000945	Praa.g_01480	Pras.g_00354
OG0000946	Praa.g_01481	Pras.g_00355
OG0000947	Praa.g_01482	Pras.g_00356
OG0000948	Praa.g_01483	Pras.g_00357
OG0000949	Praa.g_01484	Pras.g_00358
OG0000950	Praa.g_01485	Pras.g_00359
OG0000951	Praa.g_01486	Pras.g_00360
OG0000952	Praa.g_01487	Pras.g_00361
OG0000953	Praa.g_01488	Pras.g_00362
OG0000954	Praa.g_01489	Pras.g_00363
OG0000955	Praa.g_01490	Pras.g_00364
OG0000956	Praa.g_01491	Pras.g_00365
OG0000957	Praa.g_01492	Pras.g_00366
OG0000958	Praa.g_01493	Pras.g_00367
OG0000959	Praa.g_01494	Pras.g_00368
OG0000960	Praa.g_01495	Pras.g_00369
OG0000961	Praa.g_01499	Pras.g_00373
OG0000962	Praa.g_01500	Pras.g_00374
OG0000963	Praa.g_01501	Pras.g_00375
OG0000964	Praa.g_01503	Pras.g_00377
OG0000965	Praa.g_01504	Pras.g_00378
OG0000966	Praa.g_01505	Pras.g_00379
OG0000967	Praa.g_01506	Pras.g_00380
OG0000968	Praa.g_01507	Pras.g_00381
OG0000969	Praa.g_01508	Pras.g_00382
OG0000970	Praa.g_01509	Pras.g_00384
OG0000971	Praa.g_01510	Pras.g_00385
OG0000972	Praa.g_01511	Pras.g_00386
OG0000973	Praa.g_01512	Pras.g_00387
OG0000974	Praa.g_01514	Pras.g_00389
OG0000975	Praa.g_01517	Pras.g_00392
OG0000976	Praa.g_01519	Pras.g_00394
OG0000977	Praa.g_01520	Pras.g_00395
OG0000978	Praa.g_01521	Pras.g_00396
OG0000979	Praa.g_01523	Pras.g_00399
OG0000980	Praa.g_01524	Pras.g_00400
OG0000981	Praa.g_01525	Pras.g_00401
OG0000982	Praa.g_01526	Pras.g_00402
OG0000983	Praa.g_01528	Pras.g_00405
OG0000984	Praa.g_01529	Pras.g_00406
OG0000985	Praa.g_01530	Pras.g_00407
OG0000986	Praa.g_01531	Pras.g_00408
OG0000987	Praa.g_01532	Pras.g_00409
OG0000988	Praa.g_01533	Pras.g_00410
OG0000989	Praa.g_01534	Pras.g_00411
OG0000990	Praa.g_01535	Pras.g_00412
OG0000991	Praa.g_01536	Pras.g_00413
OG0000992	Praa.g_01537	Pras.g_00414
OG0000993	Praa.g_01538	Pras.g_00415
OG0000994	Praa.g_01539	Pras.g_00416
OG0000995	Praa.g_01541	Pras.g_00417
OG0000996	Praa.g_01542	Pras.g_00418
OG0000997	Praa.g_01543	Pras.g_00419
OG0000998	Praa.g_01544	Pras.g_00420
OG0000999	Praa.g_01545	Pras.g_00421
OG0001000	Praa.g_01546	Pras.g_00422
OG0001001	Praa.g_01548	Pras.g_00424
OG0001002	Praa.g_01549	Pras.g_00425
OG0001003	Praa.g_01550	Pras.g_00426
OG0001004	Praa.g_01551	Pras.g_00427
OG0001005	Praa.g_01552	Pras.g_00428
OG0001006	Praa.g_01553	Pras.g_00429
OG0001007	Praa.g_01554	Pras.g_00430
OG0001008	Praa.g_01556	Pras.g_00432
OG0001009	Praa.g_01557	Pras.g_00433
OG0001010	Praa.g_01565	Pras.g_00441
OG0001011	Praa.g_01572	Pras.g_00448
OG0001012	Praa.g_01600	Pras.g_00473
OG0001013	Praa.g_01629	Pras.g_00544
OG0001014	Praa.g_01630	Pras.g_00545
OG0001015	Praa.g_01636	Pras.g_00551
OG0001016	Praa.g_01637	Pras.g_00552
OG0001017	Praa.g_01638	Pras.g_00553
OG0001018	Praa.g_01639	Pras.g_00554
OG0001019	Praa.g_01641	Pras.g_00556
OG0001020	Praa.g_01642	Pras.g_00557
OG0001021	Praa.g_01643	Pras.g_00558
OG0001022	Praa.g_01644	Pras.g_00559
OG0001023	Praa.g_01645	Pras.g_00560
OG0001024	Praa.g_01646	Pras.g_00561
OG0001025	Praa.g_01647	Pras.g_00562
OG0001026	Praa.g_01649	Pras.g_00564
OG0001027	Praa.g_01650	Pras.g_00565
OG0001028	Praa.g_01651	Pras.g_00566
OG0001029	Praa.g_01652	Pras.g_00567
OG0001030	Praa.g_01653	Pras.g_00568
OG0001031	Praa.g_01654	Pras.g_00569
OG0001032	Praa.g_01655	Pras.g_00570
OG0001033	Praa.g_01656	Pras.g_00571
OG0001034	Praa.g_01657	Pras.g_00572
OG0001035	Praa.g_01659	Pras.g_00574
OG0001036	Praa.g_01660	Pras.g_00575
OG0001037	Praa.g_01661	Pras.g_00576
OG0001038	Praa.g_01662	Pras.g_00577
OG0001039	Praa.g_01663	Pras.g_00578
OG0001040	Praa.g_01665	Pras.g_00579
OG0001041	Praa.g_01666	Pras.g_00580
OG0001042	Praa.g_01667	Pras.g_00581
OG0001043	Praa.g_01668	Pras.g_00582
OG0001044	Praa.g_01669	Pras.g_00583
OG0001045	Praa.g_01670	Pras.g_00584
OG0001046	Praa.g_01671	Pras.g_00585
OG0001047	Praa.g_01674	Pras.g_00588
OG0001048	Praa.g_01676	Pras.g_00590
OG0001049	Praa.g_01677	Pras.g_00591
OG0001050	Praa.g_01678	Pras.g_00592
OG0001051	Praa.g_01679	Pras.g_00593
OG0001052	Praa.g_01680	Pras.g_00594
OG0001053	Praa.g_01682	Pras.g_00596
OG0001054	Praa.g_01684	Pras.g_00598
OG0001055	Praa.g_01685	Pras.g_00599
OG0001056	Praa.g_01686	Pras.g_00600
OG0001057	Praa.g_01687	Pras.g_00601
OG0001058	Praa.g_01688	Pras.g_00602
OG0001059	Praa.g_01689	Pras.g_00603
OG0001060	Praa.g_01690	Pras.g_00604
OG0001061	Praa.g_01691	Pras.g_00605
OG0001062	Praa.g_01692	Pras.g_00606
OG0001063	Praa.g_01693	Pras.g_00607
OG0001064	Praa.g_01695	Pras.g_00609
OG0001065	Praa.g_01699	Pras.g_00613
OG0001066	Praa.g_01700	Pras.g_00614
OG0001067	Praa.g_01701	Pras.g_00615
OG0001068	Praa.g_01703	Pras.g_00617
OG0001069	Praa.g_01704	Pras.g_00618
OG0001070	Praa.g_01705	Pras.g_00619
OG0001071	Praa.g_01706	Pras.g_00620
OG0001072	Praa.g_01707	Pras.g_00621
OG0001073	Praa.g_01708	Pras.g_00622
OG0001074	Praa.g_01709	Pras.g_00623
OG0001075	Praa.g_01710	Pras.g_00624
OG0001076	Praa.g_01711	Pras.g_00625
OG0001077	Praa.g_01712	Pras.g_00626
OG0001078	Praa.g_01713	Pras.g_00627
OG0001079	Praa.g_01714	Pras.g_00628
OG0001080	Praa.g_01715	Pras.g_00629
OG0001081	Praa.g_01718	Pras.g_00632
OG0001082	Praa.g_01719	Pras.g_00633
OG0001083	Praa.g_01720	Pras.g_00634
OG0001084	Praa.g_01722	Pras.g_00636
OG0001085	Praa.g_01723	Pras.g_00637
OG0001086	Praa.g_01724	Pras.g_00638
OG0001087	Praa.g_01725	Pras.g_00639
OG0001088	Praa.g_01726	Pras.g_00640
OG0001089	Praa.g_01733	Pras.g_00645
OG0001090	Praa.g_01735	Pras.g_00647
OG0001091	Praa.g_01736	Pras.g_00648
OG0001092	Praa.g_01737	Pras.g_00649
OG0001093	Praa.g_01738	Pras.g_00650
OG0001094	Praa.g_01739	Pras.g_00651
OG0001095	Praa.g_01740	Pras.g_00652
OG0001096	Praa.g_01741	Pras.g_00653
OG0001097	Praa.g_01742	Pras.g_00654
OG0001098	Praa.g_01743	Pras.g_00655
OG0001099	Praa.g_01744	Pras.g_00656
OG0001100	Praa.g_01745	Pras.g_00657
OG0001101	Praa.g_01746	Pras.g_00658
OG0001102	Praa.g_01747	Pras.g_00659
OG0001103	Praa.g_01748	Pras.g_00660
OG0001104	Praa.g_01749	Pras.g_00661
OG0001105	Praa.g_01750	Pras.g_00662
OG0001106	Praa.g_01751	Pras.g_00663
OG0001107	Praa.g_01752	Pras.g_00664
OG0001108	Praa.g_01753	Pras.g_00665
OG0001109	Praa.g_01754	Pras.g_00666
OG0001110	Praa.g_01755	Pras.g_00667
OG0001111	Praa.g_01756	Pras.g_00668
OG0001112	Praa.g_01757	Pras.g_00669
OG0001113	Praa.g_01758	Pras.g_00670
OG0001114	Praa.g_01759	Pras.g_00671
OG0001115	Praa.g_01760	Pras.g_00672
OG0001116	Praa.g_01761	Pras.g_00673
OG0001117	Praa.g_01762	Pras.g_00674
OG0001118	Praa.g_01763	Pras.g_00675
OG0001119	Praa.g_01764	Pras.g_00676
OG0001120	Praa.g_01765	Pras.g_00677
OG0001121	Praa.g_01767	Pras.g_00679
OG0001122	Praa.g_01768	Pras.g_00680
OG0001123	Praa.g_01769	Pras.g_00681
OG0001124	Praa.g_01771	Pras.g_00683
OG0001125	Praa.g_01773	Pras.g_00685
OG0001126	Praa.g_01774	Pras.g_00686
OG0001127	Praa.g_01776	Pras.g_00688
OG0001128	Praa.g_01777	Pras.g_00689
OG0001129	Praa.g_01778	Pras.g_00690
OG0001130	Praa.g_01781	Pras.g_00693
OG0001131	Praa.g_01782	Pras.g_00694
OG0001132	Praa.g_01783	Pras.g_00695
OG0001133	Praa.g_01784	Pras.g_00696
OG0001134	Praa.g_01785	Pras.g_00697
OG0001135	Praa.g_01786	Pras.g_00698
OG0001136	Praa.g_01787	Pras.g_00699
OG0001137	Praa.g_01788	Pras.g_00700
OG0001138	Praa.g_01789	Pras.g_00701
OG0001139	Praa.g_01790	Pras.g_00702
OG0001140	Praa.g_01791	Pras.g_00703
OG0001141	Praa.g_01792	Pras.g_00704
OG0001142	Praa.g_01796	Pras.g_00707
OG0001143	Praa.g_01797	Pras.g_00708
OG0001144	Praa.g_01798	Pras.g_00709
OG0001145	Praa.g_01799	Pras.g_00710
OG0001146	Praa.g_01800	Pras.g_00711
OG0001147	Praa.g_01801	Pras.g_00712
OG0001148	Praa.g_01802	Pras.g_00713
