Orthogroup	Praa	Prag
OG0000570	Praa.g_00648	Prag.g_00626
OG0000571	Praa.g_00649	Prag.g_00627
OG0000572	Praa.g_00650	Prag.g_00628
OG0000573	Praa.g_00653	Prag.g_00631
OG0000574	Praa.g_00654	Prag.g_00632
OG0000575	Praa.g_00655	Prag.g_00633
OG0000576	Praa.g_00656	Prag.g_00634
OG0000577	Praa.g_00657	Prag.g_00635
OG0000578	Praa.g_00658	Prag.g_00636
OG0000579	Praa.g_00659	Prag.g_00637
OG0000580	Praa.g_00660	Prag.g_00638
OG0000581	Praa.g_00661	Prag.g_00639
OG0000582	Praa.g_00662	Prag.g_00640
OG0000583	Praa.g_00663	Prag.g_00641
OG0000584	Praa.g_00664	Prag.g_00642
OG0000585	Praa.g_00665	Prag.g_00643
OG0000586	Praa.g_00667	Prag.g_00645
OG0000587	Praa.g_00668	Prag.g_00646
OG0000588	Praa.g_00670	Prag.g_00648
OG0000589	Praa.g_00671	Prag.g_00649
OG0000590	Praa.g_00673	Prag.g_00651
OG0000591	Praa.g_00679	Prag.g_00657
OG0000592	Praa.g_00680	Prag.g_00658
OG0000593	Praa.g_00681	Prag.g_00659
OG0000594	Praa.g_00683	Prag.g_00661
OG0000595	Praa.g_00684	Prag.g_00662
OG0000596	Praa.g_00685	Prag.g_00663
OG0000597	Praa.g_00687	Prag.g_00665
OG0000598	Praa.g_00688	Prag.g_00666
OG0000599	Praa.g_00689	Prag.g_00667
OG0000600	Praa.g_00690	Prag.g_00668
OG0000601	Praa.g_00692	Prag.g_00670
OG0000602	Praa.g_00693	Prag.g_00671
OG0000603	Praa.g_00694	Prag.g_00672
OG0000604	Praa.g_00695	Prag.g_00673
OG0000605	Praa.g_00696	Prag.g_00674
OG0000606	Praa.g_00697	Prag.g_00675
OG0000607	Praa.g_00699	Prag.g_00677
OG0000608	Praa.g_00700	Prag.g_00678
OG0000609	Praa.g_00704	Prag.g_00682
OG0000610	Praa.g_00705	Prag.g_00683
OG0000611	Praa.g_00712	Prag.g_00693
OG0000612	Praa.g_00713	Prag.g_00694
OG0000613	Praa.g_00714	Prag.g_00695
OG0000614	Praa.g_00715	Prag.g_00696
OG0000615	Praa.g_00717	Prag.g_00698
OG0000616	Praa.g_00718	Prag.g_00699
OG0000617	Praa.g_00719	Prag.g_00700
OG0000618	Praa.g_00720	Prag.g_00701
OG0000619	Praa.g_00721	Prag.g_00702
OG0000620	Praa.g_00722	Prag.g_00703
OG0000621	Praa.g_00723	Prag.g_00704
OG0000622	Praa.g_00724	Prag.g_00705
OG0000623	Praa.g_00725	Prag.g_00706
OG0000624	Praa.g_00726	Prag.g_00707
OG0000625	Praa.g_00727	Prag.g_00708
OG0000626	Praa.g_00728	Prag.g_00709
OG0000627	Praa.g_00729	Prag.g_00710
OG0000628	Praa.g_00730	Prag.g_00711
OG0000629	Praa.g_00731	Prag.g_00712
OG0000630	Praa.g_00732	Prag.g_00713
OG0000631	Praa.g_00734	Prag.g_00715
OG0000632	Praa.g_00747	Prag.g_00740
OG0000633	Praa.g_00751	Prag.g_00744
OG0000634	Praa.g_00764	Prag.g_00758
OG0000635	Praa.g_00766	Prag.g_00771
OG0000636	Praa.g_00767	Prag.g_00772
OG0000637	Praa.g_00768	Prag.g_00773
OG0000638	Praa.g_00780	Prag.g_00784
OG0000639	Praa.g_00789	Prag.g_00793
OG0000640	Praa.g_00791	Prag.g_00795
OG0000641	Praa.g_00794	Prag.g_00797
OG0000642	Praa.g_00795	Prag.g_00798
OG0000643	Praa.g_00796	Prag.g_00799
OG0000644	Praa.g_00797	Prag.g_00800
OG0000645	Praa.g_00798	Prag.g_00801
OG0000646	Praa.g_00799	Prag.g_00802
OG0000647	Praa.g_00800	Prag.g_00803
OG0000648	Praa.g_00802	Prag.g_00805
OG0000649	Praa.g_00803	Prag.g_00806
OG0000650	Praa.g_00804	Prag.g_00807
OG0000651	Praa.g_00805	Prag.g_00808
OG0000652	Praa.g_00806	Prag.g_00809
OG0000653	Praa.g_00807	Prag.g_00810
OG0000654	Praa.g_00809	Prag.g_00812
OG0000655	Praa.g_00812	Prag.g_00814
OG0000656	Praa.g_00813	Prag.g_00815
OG0000657	Praa.g_00814	Prag.g_00816
OG0000658	Praa.g_00815	Prag.g_00817
OG0000659	Praa.g_00816	Prag.g_00818
OG0000660	Praa.g_00817	Prag.g_00819
OG0000661	Praa.g_00818	Prag.g_00820
OG0000662	Praa.g_00819	Prag.g_00821
OG0000663	Praa.g_00820	Prag.g_00822
OG0000664	Praa.g_00821	Prag.g_00823
OG0000665	Praa.g_00822	Prag.g_00824
OG0000666	Praa.g_00823	Prag.g_00825
OG0000667	Praa.g_00824	Prag.g_00826
OG0000668	Praa.g_00825	Prag.g_00827
OG0000669	Praa.g_00827	Prag.g_00829
OG0000670	Praa.g_00828	Prag.g_00830
OG0000671	Praa.g_00829	Prag.g_00831
OG0000672	Praa.g_00830	Prag.g_00832
OG0000673	Praa.g_00831	Prag.g_00833
OG0000674	Praa.g_00832	Prag.g_00834
OG0000675	Praa.g_00834	Prag.g_00835
OG0000676	Praa.g_00835	Prag.g_00836
OG0000677	Praa.g_00838	Prag.g_00838
OG0000678	Praa.g_00840	Prag.g_00840
OG0000679	Praa.g_00841	Prag.g_00841
OG0000680	Praa.g_00842	Prag.g_00842
OG0000681	Praa.g_00843	Prag.g_00843
OG0000682	Praa.g_00844	Prag.g_00844
OG0000683	Praa.g_00846	Prag.g_00846
OG0000684	Praa.g_00847	Prag.g_00847
OG0000685	Praa.g_00848	Prag.g_00848
OG0000686	Praa.g_00849	Prag.g_00849
OG0000687	Praa.g_00850	Prag.g_00850
OG0000688	Praa.g_00851	Prag.g_00851
OG0000689	Praa.g_00852	Prag.g_00852
OG0000690	Praa.g_00853	Prag.g_00853
OG0000691	Praa.g_00854	Prag.g_00854
OG0000692	Praa.g_00856	Prag.g_00856
OG0000693	Praa.g_00857	Prag.g_00857
OG0000694	Praa.g_00858	Prag.g_00858
OG0000695	Praa.g_00859	Prag.g_00859
OG0000696	Praa.g_00860	Prag.g_00860
OG0000697	Praa.g_00862	Prag.g_00862
OG0000698	Praa.g_00864	Prag.g_00864
OG0000699	Praa.g_00865	Prag.g_00865
OG0000700	Praa.g_00892	Prag.g_00892
OG0000701	Praa.g_00896	Prag.g_00895
OG0000702	Praa.g_00899	Prag.g_00898
OG0000703	Praa.g_00900	Prag.g_00899
OG0000704	Praa.g_00901	Prag.g_00900
OG0000705	Praa.g_00902	Prag.g_00901
OG0000706	Praa.g_00903	Prag.g_00902
OG0000707	Praa.g_00904	Prag.g_00903
OG0000708	Praa.g_00905	Prag.g_00904
OG0000709	Praa.g_00907	Prag.g_00906
OG0000710	Praa.g_00908	Prag.g_00907
OG0000711	Praa.g_00909	Prag.g_00908
OG0000712	Praa.g_00910	Prag.g_00909
OG0000713	Praa.g_00911	Prag.g_00910
OG0000714	Praa.g_00913	Prag.g_00912
OG0000715	Praa.g_00914	Prag.g_00913
OG0000716	Praa.g_00916	Prag.g_00915
OG0000717	Praa.g_00917	Prag.g_00916
OG0000718	Praa.g_00918	Prag.g_00917
OG0000719	Praa.g_00920	Prag.g_00919
OG0000720	Praa.g_00921	Prag.g_00920
OG0000721	Praa.g_00923	Prag.g_00922
OG0000722	Praa.g_00924	Prag.g_00923
OG0000723	Praa.g_00925	Prag.g_00924
OG0000724	Praa.g_00926	Prag.g_00926
OG0000725	Praa.g_00927	Prag.g_00927
OG0000726	Praa.g_00928	Prag.g_00928
OG0000727	Praa.g_00929	Prag.g_00929
OG0000728	Praa.g_00930	Prag.g_00930
OG0000729	Praa.g_00931	Prag.g_00931
OG0000730	Praa.g_00932	Prag.g_00932
OG0000731	Praa.g_00933	Prag.g_00933
OG0000732	Praa.g_00934	Prag.g_00934
OG0000733	Praa.g_00935	Prag.g_00935
OG0000734	Praa.g_00936	Prag.g_00936
OG0000735	Praa.g_00938	Prag.g_00938
OG0000736	Praa.g_00939	Prag.g_00939
OG0000737	Praa.g_00940	Prag.g_00940
OG0000738	Praa.g_00941	Prag.g_00941
OG0000739	Praa.g_00942	Prag.g_00942
OG0000740	Praa.g_00943	Prag.g_00943
OG0000741	Praa.g_00944	Prag.g_00944
OG0000742	Praa.g_00946	Prag.g_00946
OG0000743	Praa.g_00947	Prag.g_00947
OG0000744	Praa.g_00948	Prag.g_00948
OG0000745	Praa.g_00949	Prag.g_00949
OG0000746	Praa.g_00950	Prag.g_00950
OG0000747	Praa.g_00951	Prag.g_00951
OG0000748	Praa.g_00952	Prag.g_00952
OG0000749	Praa.g_00953	Prag.g_00953
OG0000750	Praa.g_00954	Prag.g_00954
OG0000751	Praa.g_00955	Prag.g_00955
OG0000752	Praa.g_00956	Prag.g_00956
OG0000753	Praa.g_00958	Prag.g_00958
OG0000754	Praa.g_00959	Prag.g_00959
OG0000755	Praa.g_00960	Prag.g_00960
OG0000756	Praa.g_00961	Prag.g_00961
OG0000757	Praa.g_00962	Prag.g_00962
OG0000758	Praa.g_00963	Prag.g_00963
OG0000759	Praa.g_00965	Prag.g_00965
OG0000760	Praa.g_00966	Prag.g_00966
OG0000761	Praa.g_00967	Prag.g_00967
OG0000762	Praa.g_00969	Prag.g_00969
OG0000763	Praa.g_00970	Prag.g_00970
OG0000764	Praa.g_00971	Prag.g_00971
OG0000765	Praa.g_00972	Prag.g_00972
OG0000766	Praa.g_00973	Prag.g_00973
OG0000767	Praa.g_00975	Prag.g_00975
OG0000768	Praa.g_00976	Prag.g_00976
OG0000769	Praa.g_00977	Prag.g_00977
OG0000770	Praa.g_00978	Prag.g_00978
OG0000771	Praa.g_00979	Prag.g_00979
OG0000772	Praa.g_00980	Prag.g_00980
OG0000773	Praa.g_00981	Prag.g_00981
OG0000774	Praa.g_00982	Prag.g_00982
OG0000775	Praa.g_00983	Prag.g_00983
OG0000776	Praa.g_00985	Prag.g_00985
OG0000777	Praa.g_00987	Prag.g_00987
OG0000778	Praa.g_00988	Prag.g_00988
OG0000779	Praa.g_00989	Prag.g_00989
OG0000780	Praa.g_00991	Prag.g_00991
OG0000781	Praa.g_00993	Prag.g_00993
OG0000782	Praa.g_00994	Prag.g_00994
OG0000783	Praa.g_01008	Prag.g_01005
OG0000784	Praa.g_01010	Prag.g_01007
OG0000785	Praa.g_01011	Prag.g_01008
OG0000786	Praa.g_01012	Prag.g_01009
OG0000787	Praa.g_01013	Prag.g_01010
OG0000788	Praa.g_01017	Prag.g_01014
OG0000789	Praa.g_01019	Prag.g_01016
OG0000790	Praa.g_01020	Prag.g_01017
OG0000791	Praa.g_01021	Prag.g_01018
OG0000792	Praa.g_01022	Prag.g_01019
OG0000793	Praa.g_01023	Prag.g_01020
OG0000794	Praa.g_01025	Prag.g_01022
OG0000795	Praa.g_01028	Prag.g_01025
OG0000796	Praa.g_01029	Prag.g_01026
OG0000797	Praa.g_01031	Prag.g_01028
OG0000798	Praa.g_01032	Prag.g_01029
OG0000799	Praa.g_01033	Prag.g_01030
OG0000800	Praa.g_01034	Prag.g_01031
OG0000801	Praa.g_01037	Prag.g_01034
OG0000802	Praa.g_01038	Prag.g_01035
OG0000803	Praa.g_01040	Prag.g_01037
OG0000804	Praa.g_01041	Prag.g_01038
OG0000805	Praa.g_01042	Prag.g_01039
OG0000806	Praa.g_01044	Prag.g_01041
OG0000807	Praa.g_01070	Prag.g_01066
OG0000808	Praa.g_01080	Prag.g_01076
OG0000809	Praa.g_01083	Prag.g_01079
OG0000810	Praa.g_01084	Prag.g_01080
OG0000811	Praa.g_01091	Prag.g_01087
OG0000812	Praa.g_01095	Prag.g_01091
OG0000813	Praa.g_01099	Prag.g_01095
OG0000814	Praa.g_01101	Prag.g_01097
OG0000815	Praa.g_01115	Prag.g_01106
OG0000816	Praa.g_01128	Prag.g_01121
OG0000817	Praa.g_01129	Prag.g_01122
OG0000818	Praa.g_01134	Prag.g_01127
OG0000819	Praa.g_01141	Prag.g_01134
OG0000820	Praa.g_01145	Prag.g_01138
OG0000821	Praa.g_01147	Prag.g_01140
OG0000822	Praa.g_01148	Prag.g_01141
OG0000823	Praa.g_01149	Prag.g_01142
OG0000824	Praa.g_01150	Prag.g_01143
OG0000825	Praa.g_01151	Prag.g_01144
OG0000826	Praa.g_01152	Prag.g_01145
OG0000827	Praa.g_01153	Prag.g_01146
OG0000828	Praa.g_01154	Prag.g_01147
OG0000829	Praa.g_01155	Prag.g_01148
OG0000830	Praa.g_01156	Prag.g_01149
OG0000831	Praa.g_01158	Prag.g_01152
OG0000832	Praa.g_01160	Prag.g_01154
OG0000833	Praa.g_01161	Prag.g_01155
OG0000834	Praa.g_01162	Prag.g_01156
OG0000835	Praa.g_01163	Prag.g_01157
OG0000836	Praa.g_01164	Prag.g_01158
OG0000837	Praa.g_01166	Prag.g_01160
OG0000838	Praa.g_01167	Prag.g_01161
OG0000839	Praa.g_01168	Prag.g_01162
OG0000840	Praa.g_01169	Prag.g_01163
OG0000841	Praa.g_01170	Prag.g_01164
OG0000842	Praa.g_01171	Prag.g_01165
OG0000843	Praa.g_01172	Prag.g_01166
OG0000844	Praa.g_01173	Prag.g_01167
OG0000845	Praa.g_01174	Prag.g_01168
OG0000846	Praa.g_01177	Prag.g_01171
OG0000847	Praa.g_01179	Prag.g_01173
OG0000848	Praa.g_01180	Prag.g_01174
OG0000849	Praa.g_01181	Prag.g_01175
OG0000850	Praa.g_01182	Prag.g_01176
OG0000851	Praa.g_01183	Prag.g_01177
OG0000852	Praa.g_01185	Prag.g_01179
OG0000853	Praa.g_01186	Prag.g_01180
OG0000854	Praa.g_01188	Prag.g_01182
OG0000855	Praa.g_01189	Prag.g_01183
OG0000856	Praa.g_01190	Prag.g_01184
OG0000857	Praa.g_01191	Prag.g_01185
OG0000858	Praa.g_01192	Prag.g_01186
OG0000859	Praa.g_01193	Prag.g_01187
OG0000860	Praa.g_01194	Prag.g_01188
OG0000861	Praa.g_01195	Prag.g_01189
OG0000862	Praa.g_01196	Prag.g_01190
OG0000863	Praa.g_01197	Prag.g_01191
OG0000864	Praa.g_01198	Prag.g_01192
OG0000865	Praa.g_01199	Prag.g_01193
OG0000866	Praa.g_01200	Prag.g_01194
OG0000867	Praa.g_01201	Prag.g_01195
OG0000868	Praa.g_01202	Prag.g_01196
OG0000869	Praa.g_01204	Prag.g_01198
OG0000870	Praa.g_01205	Prag.g_01199
OG0000871	Praa.g_01207	Prag.g_01201
OG0000872	Praa.g_01208	Prag.g_01202
OG0000873	Praa.g_01210	Prag.g_01204
OG0000874	Praa.g_01211	Prag.g_01205
OG0000875	Praa.g_01212	Prag.g_01206
OG0000876	Praa.g_01213	Prag.g_01207
OG0000877	Praa.g_01215	Prag.g_01209
OG0000878	Praa.g_01290	Prag.g_01328
OG0000879	Praa.g_01307	Prag.g_01342
OG0000880	Praa.g_01308	Prag.g_01343
OG0000881	Praa.g_01309	Prag.g_01344
OG0000882	Praa.g_01310	Prag.g_01345
OG0000883	Praa.g_01311	Prag.g_01346
OG0000884	Praa.g_01313	Prag.g_01350
OG0000885	Praa.g_01314	Prag.g_01351
OG0000886	Praa.g_01315	Prag.g_01352
OG0000887	Praa.g_01316	Prag.g_01353
OG0000888	Praa.g_01317	Prag.g_01354
OG0000889	Praa.g_01320	Prag.g_01357
OG0000890	Praa.g_01321	Prag.g_01358
OG0000891	Praa.g_01322	Prag.g_01359
OG0000892	Praa.g_01324	Prag.g_01361
OG0000893	Praa.g_01325	Prag.g_01362
OG0000894	Praa.g_01326	Prag.g_01363
OG0000895	Praa.g_01327	Prag.g_01364
OG0000896	Praa.g_01328	Prag.g_01365
OG0000897	Praa.g_01329	Prag.g_01366
OG0000898	Praa.g_01331	Prag.g_01368
OG0000899	Praa.g_01332	Prag.g_01369
OG0000900	Praa.g_01348	Prag.g_01371
OG0000901	Praa.g_01352	Prag.g_01375
OG0000902	Praa.g_01353	Prag.g_01376
OG0000903	Praa.g_01354	Prag.g_01377
OG0000904	Praa.g_01356	Prag.g_01379
OG0000905	Praa.g_01358	Prag.g_01381
OG0000906	Praa.g_01360	Prag.g_01383
OG0000907	Praa.g_01361	Prag.g_01384
OG0000908	Praa.g_01364	Prag.g_01387
OG0000909	Praa.g_01368	Prag.g_01391
OG0000910	Praa.g_01369	Prag.g_01392
OG0000911	Praa.g_01370	Prag.g_01393
OG0000912	Praa.g_01371	Prag.g_01394
OG0000913	Praa.g_01372	Prag.g_01395
OG0000914	Praa.g_01373	Prag.g_01396
OG0000915	Praa.g_01374	Prag.g_01397
OG0000916	Praa.g_01375	Prag.g_01398
OG0000917	Praa.g_01376	Prag.g_01399
OG0000918	Praa.g_01377	Prag.g_01400
OG0000919	Praa.g_01378	Prag.g_01401
OG0000920	Praa.g_01379	Prag.g_01402
OG0000921	Praa.g_01380	Prag.g_01403
OG0000922	Praa.g_01381	Prag.g_01404
OG0000923	Praa.g_01382	Prag.g_01405
OG0000924	Praa.g_01383	Prag.g_01406
OG0000925	Praa.g_01384	Prag.g_01407
OG0000926	Praa.g_01395	Prag.g_01425
OG0000927	Praa.g_01458	Prag.g_01470
OG0000928	Praa.g_01459	Prag.g_01471
OG0000929	Praa.g_01460	Prag.g_01472
OG0000930	Praa.g_01461	Prag.g_01473
OG0000931	Praa.g_01462	Prag.g_01474
OG0000932	Praa.g_01464	Prag.g_01476
OG0000933	Praa.g_01465	Prag.g_01477
OG0000934	Praa.g_01466	Prag.g_01478
OG0000935	Praa.g_01467	Prag.g_01479
OG0000936	Praa.g_01468	Prag.g_01480
OG0000937	Praa.g_01469	Prag.g_01481
OG0000938	Praa.g_01470	Prag.g_01482
OG0000939	Praa.g_01471	Prag.g_01483
OG0000940	Praa.g_01472	Prag.g_01484
OG0000941	Praa.g_01474	Prag.g_01486
OG0000942	Praa.g_01475	Prag.g_01487
OG0000943	Praa.g_01478	Prag.g_01492
OG0000944	Praa.g_01479	Prag.g_01493
OG0000945	Praa.g_01480	Prag.g_01494
OG0000946	Praa.g_01481	Prag.g_01495
OG0000947	Praa.g_01482	Prag.g_01496
OG0000948	Praa.g_01483	Prag.g_01497
OG0000949	Praa.g_01484	Prag.g_01498
OG0000950	Praa.g_01485	Prag.g_01499
OG0000951	Praa.g_01486	Prag.g_01500
OG0000952	Praa.g_01487	Prag.g_01501
OG0000953	Praa.g_01488	Prag.g_01502
OG0000954	Praa.g_01489	Prag.g_01503
OG0000955	Praa.g_01490	Prag.g_01504
OG0000956	Praa.g_01491	Prag.g_01505
OG0000957	Praa.g_01492	Prag.g_01506
OG0000958	Praa.g_01493	Prag.g_01507
OG0000959	Praa.g_01494	Prag.g_01508
OG0000960	Praa.g_01495	Prag.g_01509
OG0000961	Praa.g_01499	Prag.g_01512
OG0000962	Praa.g_01500	Prag.g_01513
OG0000963	Praa.g_01501	Prag.g_01514
OG0000964	Praa.g_01503	Prag.g_01516
OG0000965	Praa.g_01504	Prag.g_01517
OG0000966	Praa.g_01505	Prag.g_01518
OG0000967	Praa.g_01506	Prag.g_01519
OG0000968	Praa.g_01507	Prag.g_01520
OG0000969	Praa.g_01508	Prag.g_01521
OG0000970	Praa.g_01509	Prag.g_01523
OG0000971	Praa.g_01510	Prag.g_01524
OG0000972	Praa.g_01511	Prag.g_01525
OG0000973	Praa.g_01512	Prag.g_01526
OG0000974	Praa.g_01514	Prag.g_01528
OG0000975	Praa.g_01517	Prag.g_01531
OG0000976	Praa.g_01519	Prag.g_01533
OG0000977	Praa.g_01520	Prag.g_01534
OG0000978	Praa.g_01521	Prag.g_01535
OG0000979	Praa.g_01523	Prag.g_01537
OG0000980	Praa.g_01524	Prag.g_01538
OG0000981	Praa.g_01525	Prag.g_01539
OG0000982	Praa.g_01526	Prag.g_01540
OG0000983	Praa.g_01528	Prag.g_01542
OG0000984	Praa.g_01529	Prag.g_01543
OG0000985	Praa.g_01530	Prag.g_01544
OG0000986	Praa.g_01531	Prag.g_01545
OG0000987	Praa.g_01532	Prag.g_01546
OG0000988	Praa.g_01533	Prag.g_01547
OG0000989	Praa.g_01534	Prag.g_01548
OG0000990	Praa.g_01535	Prag.g_01549
OG0000991	Praa.g_01536	Prag.g_01550
OG0000992	Praa.g_01537	Prag.g_01551
OG0000993	Praa.g_01538	Prag.g_01552
OG0000994	Praa.g_01539	Prag.g_01553
OG0000995	Praa.g_01541	Prag.g_01554
OG0000996	Praa.g_01542	Prag.g_01555
OG0000997	Praa.g_01543	Prag.g_01556
OG0000998	Praa.g_01544	Prag.g_01557
OG0000999	Praa.g_01545	Prag.g_01558
OG0001000	Praa.g_01546	Prag.g_01559
OG0001001	Praa.g_01548	Prag.g_01561
OG0001002	Praa.g_01549	Prag.g_01562
OG0001003	Praa.g_01550	Prag.g_01563
OG0001004	Praa.g_01551	Prag.g_01564
OG0001005	Praa.g_01552	Prag.g_01565
OG0001006	Praa.g_01553	Prag.g_01566
OG0001007	Praa.g_01554	Prag.g_01567
OG0001008	Praa.g_01556	Prag.g_01569
OG0001009	Praa.g_01557	Prag.g_01570
OG0001010	Praa.g_01565	Prag.g_01576
OG0001011	Praa.g_01572	Prag.g_01583
OG0001012	Praa.g_01600	Prag.g_01611
OG0001013	Praa.g_01629	Prag.g_01663
OG0001014	Praa.g_01630	Prag.g_01664
OG0001015	Praa.g_01636	Prag.g_01670
OG0001016	Praa.g_01637	Prag.g_01671
OG0001017	Praa.g_01638	Prag.g_01672
OG0001018	Praa.g_01639	Prag.g_01673
OG0001019	Praa.g_01641	Prag.g_01675
OG0001020	Praa.g_01642	Prag.g_01676
OG0001021	Praa.g_01643	Prag.g_01677
OG0001022	Praa.g_01644	Prag.g_01678
OG0001023	Praa.g_01645	Prag.g_01679
OG0001024	Praa.g_01646	Prag.g_01680
OG0001025	Praa.g_01647	Prag.g_01681
OG0001026	Praa.g_01649	Prag.g_01683
OG0001027	Praa.g_01650	Prag.g_01684
OG0001028	Praa.g_01651	Prag.g_01685
OG0001029	Praa.g_01652	Prag.g_01686
OG0001030	Praa.g_01653	Prag.g_01687
OG0001031	Praa.g_01654	Prag.g_01688
OG0001032	Praa.g_01655	Prag.g_01689
OG0001033	Praa.g_01656	Prag.g_01690
OG0001034	Praa.g_01657	Prag.g_01691
OG0001035	Praa.g_01659	Prag.g_01693
OG0001036	Praa.g_01660	Prag.g_01694
OG0001037	Praa.g_01661	Prag.g_01695
OG0001038	Praa.g_01662	Prag.g_01696
OG0001039	Praa.g_01663	Prag.g_01697
OG0001040	Praa.g_01665	Prag.g_01698
OG0001041	Praa.g_01666	Prag.g_01699
OG0001042	Praa.g_01667	Prag.g_01700
OG0001043	Praa.g_01668	Prag.g_01701
OG0001044	Praa.g_01669	Prag.g_01702
OG0001045	Praa.g_01670	Prag.g_01703
OG0001046	Praa.g_01671	Prag.g_01704
OG0001047	Praa.g_01674	Prag.g_01707
OG0001048	Praa.g_01676	Prag.g_01709
OG0001049	Praa.g_01677	Prag.g_01710
OG0001050	Praa.g_01678	Prag.g_01711
OG0001051	Praa.g_01679	Prag.g_01712
OG0001052	Praa.g_01680	Prag.g_01713
OG0001053	Praa.g_01682	Prag.g_01715
OG0001054	Praa.g_01684	Prag.g_01717
OG0001055	Praa.g_01685	Prag.g_01718
OG0001056	Praa.g_01686	Prag.g_01719
OG0001057	Praa.g_01687	Prag.g_01720
OG0001058	Praa.g_01688	Prag.g_01721
OG0001059	Praa.g_01689	Prag.g_01722
OG0001060	Praa.g_01690	Prag.g_01723
OG0001061	Praa.g_01691	Prag.g_01724
OG0001062	Praa.g_01692	Prag.g_01725
OG0001063	Praa.g_01693	Prag.g_01726
OG0001064	Praa.g_01695	Prag.g_01728
OG0001065	Praa.g_01699	Prag.g_01732
OG0001066	Praa.g_01700	Prag.g_01733
OG0001067	Praa.g_01701	Prag.g_01734
OG0001068	Praa.g_01703	Prag.g_01736
OG0001069	Praa.g_01704	Prag.g_01737
OG0001070	Praa.g_01705	Prag.g_01738
OG0001071	Praa.g_01706	Prag.g_01739
OG0001072	Praa.g_01707	Prag.g_01740
OG0001073	Praa.g_01708	Prag.g_01741
OG0001074	Praa.g_01709	Prag.g_01742
OG0001075	Praa.g_01710	Prag.g_01743
OG0001076	Praa.g_01711	Prag.g_01744
OG0001077	Praa.g_01712	Prag.g_01745
OG0001078	Praa.g_01713	Prag.g_01746
OG0001079	Praa.g_01714	Prag.g_01747
OG0001080	Praa.g_01715	Prag.g_01748
OG0001081	Praa.g_01718	Prag.g_01751
OG0001082	Praa.g_01719	Prag.g_01752
OG0001083	Praa.g_01720	Prag.g_01753
OG0001084	Praa.g_01722	Prag.g_01754
OG0001085	Praa.g_01723	Prag.g_01755
OG0001086	Praa.g_01724	Prag.g_01756
OG0001087	Praa.g_01725	Prag.g_01757
OG0001088	Praa.g_01726	Prag.g_01758
OG0001089	Praa.g_01733	Prag.g_01762
OG0001090	Praa.g_01735	Prag.g_01764
OG0001091	Praa.g_01736	Prag.g_01765
OG0001092	Praa.g_01737	Prag.g_01766
OG0001093	Praa.g_01738	Prag.g_01767
OG0001094	Praa.g_01739	Prag.g_01768
OG0001095	Praa.g_01740	Prag.g_01769
OG0001096	Praa.g_01741	Prag.g_01770
OG0001097	Praa.g_01742	Prag.g_01771
OG0001098	Praa.g_01743	Prag.g_01772
OG0001099	Praa.g_01744	Prag.g_01773
OG0001100	Praa.g_01745	Prag.g_01774
OG0001101	Praa.g_01746	Prag.g_01775
OG0001102	Praa.g_01747	Prag.g_01776
OG0001103	Praa.g_01748	Prag.g_01777
OG0001104	Praa.g_01749	Prag.g_01778
OG0001105	Praa.g_01750	Prag.g_01779
OG0001106	Praa.g_01751	Prag.g_01780
OG0001107	Praa.g_01752	Prag.g_01781
OG0001108	Praa.g_01753	Prag.g_01782
OG0001109	Praa.g_01754	Prag.g_01783
OG0001110	Praa.g_01755	Prag.g_01784
OG0001111	Praa.g_01756	Prag.g_01785
OG0001112	Praa.g_01757	Prag.g_01786
OG0001113	Praa.g_01758	Prag.g_01787
OG0001114	Praa.g_01759	Prag.g_01788
OG0001115	Praa.g_01760	Prag.g_01789
OG0001116	Praa.g_01761	Prag.g_01790
OG0001117	Praa.g_01762	Prag.g_01791
OG0001118	Praa.g_01763	Prag.g_01792
OG0001119	Praa.g_01764	Prag.g_01793
OG0001120	Praa.g_01765	Prag.g_01794
OG0001121	Praa.g_01767	Prag.g_01796
OG0001122	Praa.g_01768	Prag.g_01797
OG0001123	Praa.g_01769	Prag.g_01798
OG0001124	Praa.g_01771	Prag.g_01800
OG0001125	Praa.g_01773	Prag.g_01802
OG0001126	Praa.g_01774	Prag.g_01803
OG0001127	Praa.g_01776	Prag.g_01805
OG0001128	Praa.g_01777	Prag.g_01806
OG0001129	Praa.g_01778	Prag.g_01807
OG0001130	Praa.g_01781	Prag.g_01810
OG0001131	Praa.g_01782	Prag.g_01811
OG0001132	Praa.g_01783	Prag.g_01812
OG0001133	Praa.g_01784	Prag.g_01813
OG0001134	Praa.g_01785	Prag.g_01814
OG0001135	Praa.g_01786	Prag.g_01815
OG0001136	Praa.g_01787	Prag.g_01816
OG0001137	Praa.g_01788	Prag.g_01817
OG0001138	Praa.g_01789	Prag.g_01818
OG0001139	Praa.g_01790	Prag.g_01819
OG0001140	Praa.g_01791	Prag.g_01820
OG0001141	Praa.g_01792	Prag.g_01821
OG0001142	Praa.g_01796	Prag.g_01824
OG0001143	Praa.g_01797	Prag.g_01825
OG0001144	Praa.g_01798	Prag.g_01826
OG0001145	Praa.g_01799	Prag.g_01827
OG0001146	Praa.g_01800	Prag.g_01828
OG0001147	Praa.g_01801	Prag.g_01829
OG0001148	Praa.g_01802	Prag.g_01830
OG0001149	Praa.g_01804	Prag.g_01832
OG0001150	Praa.g_01805	Prag.g_01833
OG0001151	Praa.g_01807	Prag.g_01835
