Orthogroup	Syaf	Prav
OG0000569	Syaf.g_02596	Prav.g_01167
OG0000570	Syaf.g_02595	Prav.g_01168
OG0000571	Syaf.g_02591	Prav.g_01170
OG0000572	Syaf.g_02575	Prav.g_01183
OG0000573	Syaf.g_02567	Prav.g_01188
OG0000574	Syaf.g_02566	Prav.g_01189
OG0000575	Syaf.g_02562	Prav.g_01193
OG0000576	Syaf.g_02560	Prav.g_01195
OG0000577	Syaf.g_02559	Prav.g_01196
OG0000578	Syaf.g_02558	Prav.g_01197
OG0000579	Syaf.g_02557	Prav.g_01198
OG0000580	Syaf.g_02556	Prav.g_01199
OG0000581	Syaf.g_02550	Prav.g_01201
OG0000582	Syaf.g_02374	Prav.g_01204
OG0000583	Syaf.g_02373	Prav.g_01205
OG0000584	Syaf.g_02372	Prav.g_01206
OG0000585	Syaf.g_02370	Prav.g_01208
OG0000586	Syaf.g_02369	Prav.g_01209
OG0000587	Syaf.g_02367	Prav.g_01210
OG0000588	Syaf.g_02350	Prav.g_01214
OG0000589	Syaf.g_02340	Prav.g_01219
OG0000590	Syaf.g_02339	Prav.g_01220
OG0000591	Syaf.g_02331	Prav.g_01223
OG0000592	Syaf.g_02330	Prav.g_01224
OG0000593	Syaf.g_02314	Prav.g_01230
OG0000594	Syaf.g_02313	Prav.g_01231
OG0000595	Syaf.g_02312	Prav.g_01232
OG0000596	Syaf.g_02307	Prav.g_01236
OG0000597	Syaf.g_02304	Prav.g_01238
OG0000598	Syaf.g_02303	Prav.g_01239
OG0000599	Syaf.g_02300	Prav.g_01242
OG0000600	Syaf.g_02299	Prav.g_01243
OG0000601	Syaf.g_02298	Prav.g_01244
OG0000602	Syaf.g_02293	Prav.g_01246
OG0000603	Syaf.g_02292	Prav.g_01247
OG0000604	Syaf.g_02289	Prav.g_01248
OG0000605	Syaf.g_01734	Prav.g_01249
OG0000606	Syaf.g_02145	Prav.g_01252
OG0000607	Syaf.g_02142	Prav.g_01255
OG0000608	Syaf.g_02141	Prav.g_01256
OG0000609	Syaf.g_02139	Prav.g_01257
OG0000610	Syaf.g_02132	Prav.g_01262
OG0000611	Syaf.g_02129	Prav.g_01265
OG0000612	Syaf.g_02128	Prav.g_01266
OG0000613	Syaf.g_00315	Prav.g_01271
OG0000614	Syaf.g_01469	Prav.g_01290
OG0000615	Syaf.g_02085	Prav.g_01298
OG0000616	Syaf.g_00518	Prav.g_01312
OG0000617	Syaf.g_01975	Prav.g_00312
OG0000618	Syaf.g_01974	Prav.g_00313
OG0000619	Syaf.g_01973	Prav.g_00314
OG0000620	Syaf.g_01966	Prav.g_00317
OG0000621	Syaf.g_01965	Prav.g_00318
OG0000622	Syaf.g_01964	Prav.g_00319
OG0000623	Syaf.g_01963	Prav.g_00320
OG0000624	Syaf.g_01961	Prav.g_00321
OG0000625	Syaf.g_01960	Prav.g_00322
OG0000626	Syaf.g_01959	Prav.g_00323
OG0000627	Syaf.g_01782	Prav.g_00324
OG0000628	Syaf.g_01783	Prav.g_00325
OG0000629	Syaf.g_01786	Prav.g_00326
OG0000630	Syaf.g_01790	Prav.g_00329
OG0000631	Syaf.g_01801	Prav.g_00388
OG0000632	Syaf.g_01802	Prav.g_00389
OG0000633	Syaf.g_01803	Prav.g_00390
OG0000634	Syaf.g_02053	Prav.g_00393
OG0000635	Syaf.g_02052	Prav.g_00394
OG0000636	Syaf.g_02050	Prav.g_00396
OG0000637	Syaf.g_02048	Prav.g_00398
OG0000638	Syaf.g_02047	Prav.g_00399
OG0000639	Syaf.g_02046	Prav.g_00400
OG0000640	Syaf.g_02045	Prav.g_00401
OG0000641	Syaf.g_02041	Prav.g_00405
OG0000642	Syaf.g_02040	Prav.g_00406
OG0000643	Syaf.g_02038	Prav.g_00407
OG0000644	Syaf.g_02037	Prav.g_00408
OG0000645	Syaf.g_02035	Prav.g_00409
OG0000646	Syaf.g_02032	Prav.g_00411
OG0000647	Syaf.g_02030	Prav.g_00412
OG0000648	Syaf.g_02027	Prav.g_00414
OG0000649	Syaf.g_02026	Prav.g_00415
OG0000650	Syaf.g_02025	Prav.g_00416
OG0000651	Syaf.g_02024	Prav.g_00417
OG0000652	Syaf.g_02023	Prav.g_00418
OG0000653	Syaf.g_02021	Prav.g_00420
OG0000654	Syaf.g_02020	Prav.g_00421
OG0000655	Syaf.g_02019	Prav.g_00422
OG0000656	Syaf.g_02016	Prav.g_00425
OG0000657	Syaf.g_01384	Prav.g_00432
OG0000658	Syaf.g_01381	Prav.g_00433
OG0000659	Syaf.g_01380	Prav.g_00434
OG0000660	Syaf.g_01376	Prav.g_00438
OG0000661	Syaf.g_01374	Prav.g_00440
OG0000662	Syaf.g_01372	Prav.g_00442
OG0000663	Syaf.g_01369	Prav.g_00444
OG0000664	Syaf.g_01368	Prav.g_00445
OG0000665	Syaf.g_00980	Prav.g_00449
OG0000666	Syaf.g_01733	Prav.g_00450
OG0000667	Syaf.g_01635	Prav.g_00454
OG0000668	Syaf.g_01928	Prav.g_00483
OG0000669	Syaf.g_02112	Prav.g_00490
OG0000670	Syaf.g_02769	Prav.g_00492
OG0000671	Syaf.g_02108	Prav.g_00494
OG0000672	Syaf.g_02105	Prav.g_00497
OG0000673	Syaf.g_02102	Prav.g_00500
OG0000674	Syaf.g_02100	Prav.g_00502
OG0000675	Syaf.g_02099	Prav.g_00503
OG0000676	Syaf.g_02097	Prav.g_00505
OG0000677	Syaf.g_02096	Prav.g_00506
OG0000678	Syaf.g_02092	Prav.g_00508
OG0000679	Syaf.g_02083	Prav.g_00512
OG0000680	Syaf.g_02082	Prav.g_00513
OG0000681	Syaf.g_02079	Prav.g_00515
OG0000682	Syaf.g_02078	Prav.g_00516
OG0000683	Syaf.g_02077	Prav.g_00517
OG0000684	Syaf.g_02072	Prav.g_00519
OG0000685	Syaf.g_02070	Prav.g_00521
OG0000686	Syaf.g_02069	Prav.g_00522
OG0000687	Syaf.g_02068	Prav.g_00523
OG0000688	Syaf.g_02063	Prav.g_00526
OG0000689	Syaf.g_02061	Prav.g_00527
OG0000690	Syaf.g_02060	Prav.g_00528
OG0000691	Syaf.g_02059	Prav.g_00529
OG0000692	Syaf.g_02058	Prav.g_00530
OG0000693	Syaf.g_02057	Prav.g_00531
OG0000694	Syaf.g_02056	Prav.g_00532
OG0000695	Syaf.g_01805	Prav.g_00534
OG0000696	Syaf.g_01806	Prav.g_00535
OG0000697	Syaf.g_01808	Prav.g_00536
OG0000698	Syaf.g_01811	Prav.g_00539
OG0000699	Syaf.g_01813	Prav.g_00540
OG0000700	Syaf.g_01814	Prav.g_00541
OG0000701	Syaf.g_01815	Prav.g_00542
OG0000702	Syaf.g_01843	Prav.g_00544
OG0000703	Syaf.g_01844	Prav.g_00545
OG0000704	Syaf.g_01846	Prav.g_00546
OG0000705	Syaf.g_01853	Prav.g_00550
OG0000706	Syaf.g_01854	Prav.g_00551
OG0000707	Syaf.g_01855	Prav.g_00552
OG0000708	Syaf.g_01858	Prav.g_00553
OG0000709	Syaf.g_01867	Prav.g_00557
OG0000710	Syaf.g_01878	Prav.g_00560
OG0000711	Syaf.g_01908	Prav.g_00577
OG0000712	Syaf.g_01910	Prav.g_00579
OG0000713	Syaf.g_01911	Prav.g_00580
OG0000714	Syaf.g_01913	Prav.g_00581
OG0000715	Syaf.g_01915	Prav.g_00583
OG0000716	Syaf.g_01919	Prav.g_00585
OG0000717	Syaf.g_01920	Prav.g_00586
OG0000718	Syaf.g_01924	Prav.g_00902
OG0000719	Syaf.g_01926	Prav.g_00904
OG0000720	Syaf.g_01939	Prav.g_00913
OG0000721	Syaf.g_01941	Prav.g_00915
OG0000722	Syaf.g_01942	Prav.g_00916
OG0000723	Syaf.g_01957	Prav.g_00919
OG0000724	Syaf.g_01418	Prav.g_00928
OG0000725	Syaf.g_01445	Prav.g_00934
OG0000726	Syaf.g_01446	Prav.g_00935
OG0000727	Syaf.g_01447	Prav.g_00936
OG0000728	Syaf.g_01449	Prav.g_00938
OG0000729	Syaf.g_00405	Prav.g_00263
OG0000730	Syaf.g_00026	Prav.g_00004
OG0000731	Syaf.g_00014	Prav.g_00008
OG0000732	Syaf.g_00444	Prav.g_00016
OG0000733	Syaf.g_00615	Prav.g_00034
OG0000734	Syaf.g_00895	Prav.g_00050
OG0000735	Syaf.g_01273	Prav.g_00052
OG0000736	Syaf.g_01274	Prav.g_00053
OG0000737	Syaf.g_01275	Prav.g_00054
OG0000738	Syaf.g_01280	Prav.g_00058
OG0000739	Syaf.g_01281	Prav.g_00059
OG0000740	Syaf.g_01282	Prav.g_00060
OG0000741	Syaf.g_01285	Prav.g_00061
OG0000742	Syaf.g_01287	Prav.g_00064
OG0000743	Syaf.g_01289	Prav.g_00066
OG0000744	Syaf.g_01290	Prav.g_00067
OG0000745	Syaf.g_01293	Prav.g_00068
OG0000746	Syaf.g_01295	Prav.g_00070
OG0000747	Syaf.g_01296	Prav.g_00071
OG0000748	Syaf.g_01307	Prav.g_00074
OG0000749	Syaf.g_01309	Prav.g_00075
OG0000750	Syaf.g_01310	Prav.g_00076
OG0000751	Syaf.g_01317	Prav.g_01868
OG0000752	Syaf.g_01319	Prav.g_01866
OG0000753	Syaf.g_01322	Prav.g_01863
OG0000754	Syaf.g_01611	Prav.g_01860
OG0000755	Syaf.g_01599	Prav.g_01857
OG0000756	Syaf.g_01598	Prav.g_01856
OG0000757	Syaf.g_01590	Prav.g_01850
OG0000758	Syaf.g_01589	Prav.g_01849
OG0000759	Syaf.g_01588	Prav.g_01848
OG0000760	Syaf.g_01587	Prav.g_01847
OG0000761	Syaf.g_01586	Prav.g_01846
OG0000762	Syaf.g_01584	Prav.g_01845
OG0000763	Syaf.g_01582	Prav.g_01843
OG0000764	Syaf.g_01581	Prav.g_01842
OG0000765	Syaf.g_01564	Prav.g_01833
OG0000766	Syaf.g_01563	Prav.g_01832
OG0000767	Syaf.g_01561	Prav.g_01830
OG0000768	Syaf.g_01560	Prav.g_01829
OG0000769	Syaf.g_01558	Prav.g_01827
OG0000770	Syaf.g_01553	Prav.g_01825
OG0000771	Syaf.g_01411	Prav.g_02003
OG0000772	Syaf.g_01705	Prav.g_01409
OG0000773	Syaf.g_01268	Prav.g_01429
OG0000774	Syaf.g_01263	Prav.g_01431
OG0000775	Syaf.g_01261	Prav.g_01433
OG0000776	Syaf.g_01260	Prav.g_01434
OG0000777	Syaf.g_01259	Prav.g_01435
OG0000778	Syaf.g_01258	Prav.g_01436
OG0000779	Syaf.g_01252	Prav.g_01440
OG0000780	Syaf.g_01249	Prav.g_01441
OG0000781	Syaf.g_01245	Prav.g_01444
OG0000782	Syaf.g_01244	Prav.g_01445
OG0000783	Syaf.g_01243	Prav.g_01446
OG0000784	Syaf.g_01242	Prav.g_01447
OG0000785	Syaf.g_01240	Prav.g_01449
OG0000786	Syaf.g_02546	Prav.g_01451
OG0000787	Syaf.g_02547	Prav.g_01452
OG0000788	Syaf.g_02297	Prav.g_01460
OG0000789	Syaf.g_01750	Prav.g_01463
OG0000790	Syaf.g_02738	Prav.g_01478
OG0000791	Syaf.g_02740	Prav.g_01480
OG0000792	Syaf.g_02741	Prav.g_01481
OG0000793	Syaf.g_02746	Prav.g_01484
OG0000794	Syaf.g_02747	Prav.g_01485
OG0000795	Syaf.g_02748	Prav.g_01486
OG0000796	Syaf.g_02752	Prav.g_01490
OG0000797	Syaf.g_02753	Prav.g_01491
OG0000799	Syaf.g_02380	Prav.g_01560
OG0000800	Syaf.g_02383	Prav.g_01561
OG0000801	Syaf.g_02384	Prav.g_01562
OG0000802	Syaf.g_02388	Prav.g_01564
OG0000803	Syaf.g_02393	Prav.g_01566
OG0000804	Syaf.g_02396	Prav.g_01567
OG0000805	Syaf.g_02398	Prav.g_01569
OG0000806	Syaf.g_02405	Prav.g_01571
OG0000807	Syaf.g_02406	Prav.g_01572
OG0000808	Syaf.g_02407	Prav.g_01573
OG0000809	Syaf.g_02410	Prav.g_01576
OG0000810	Syaf.g_02411	Prav.g_01577
OG0000811	Syaf.g_02420	Prav.g_01581
OG0000812	Syaf.g_02422	Prav.g_01583
OG0000813	Syaf.g_02423	Prav.g_01584
OG0000814	Syaf.g_02425	Prav.g_01586
OG0000815	Syaf.g_02426	Prav.g_01587
OG0000816	Syaf.g_02428	Prav.g_01589
OG0000817	Syaf.g_02429	Prav.g_01590
OG0000818	Syaf.g_02442	Prav.g_01595
OG0000819	Syaf.g_02443	Prav.g_01596
OG0000820	Syaf.g_02444	Prav.g_01597
OG0000821	Syaf.g_02450	Prav.g_01601
OG0000822	Syaf.g_02452	Prav.g_01602
OG0000823	Syaf.g_02453	Prav.g_01603
OG0000824	Syaf.g_02459	Prav.g_01606
OG0000825	Syaf.g_02460	Prav.g_01607
OG0000826	Syaf.g_02461	Prav.g_01608
OG0000827	Syaf.g_02462	Prav.g_01609
OG0000828	Syaf.g_02465	Prav.g_01612
OG0000829	Syaf.g_02466	Prav.g_01613
OG0000830	Syaf.g_02467	Prav.g_01614
OG0000831	Syaf.g_02470	Prav.g_01616
OG0000832	Syaf.g_01109	Prav.g_01622
OG0000833	Syaf.g_01100	Prav.g_01630
OG0000834	Syaf.g_01098	Prav.g_01631
OG0000835	Syaf.g_01097	Prav.g_01632
OG0000836	Syaf.g_01093	Prav.g_01633
OG0000837	Syaf.g_01091	Prav.g_01634
OG0000838	Syaf.g_01087	Prav.g_01636
OG0000839	Syaf.g_01086	Prav.g_01637
OG0000840	Syaf.g_01085	Prav.g_01638
OG0000841	Syaf.g_01084	Prav.g_01639
OG0000842	Syaf.g_01083	Prav.g_01640
OG0000843	Syaf.g_01082	Prav.g_01641
OG0000844	Syaf.g_01080	Prav.g_01642
OG0000845	Syaf.g_01079	Prav.g_01643
OG0000846	Syaf.g_01078	Prav.g_01644
OG0000847	Syaf.g_01077	Prav.g_01645
OG0000848	Syaf.g_01075	Prav.g_01646
OG0000849	Syaf.g_01074	Prav.g_01647
OG0000850	Syaf.g_01072	Prav.g_01649
OG0000851	Syaf.g_01061	Prav.g_01650
OG0000852	Syaf.g_01060	Prav.g_01651
OG0000853	Syaf.g_01056	Prav.g_01655
OG0000854	Syaf.g_01054	Prav.g_01657
OG0000855	Syaf.g_01053	Prav.g_01658
OG0000856	Syaf.g_02328	Prav.g_01671
OG0000857	Syaf.g_02031	Prav.g_01699
OG0000858	Syaf.g_01047	Prav.g_01755
OG0000859	Syaf.g_01046	Prav.g_01756
OG0000860	Syaf.g_01031	Prav.g_01763
OG0000861	Syaf.g_01030	Prav.g_01764
OG0000862	Syaf.g_01029	Prav.g_01765
OG0000863	Syaf.g_01026	Prav.g_01767
OG0000864	Syaf.g_01025	Prav.g_01768
OG0000865	Syaf.g_01024	Prav.g_01769
OG0000866	Syaf.g_01023	Prav.g_01770
OG0000867	Syaf.g_01022	Prav.g_01771
OG0000868	Syaf.g_01019	Prav.g_01772
OG0000869	Syaf.g_01014	Prav.g_01776
OG0000870	Syaf.g_01009	Prav.g_01781
OG0000871	Syaf.g_01008	Prav.g_01782
OG0000872	Syaf.g_01001	Prav.g_01783
OG0000873	Syaf.g_00998	Prav.g_01786
OG0000874	Syaf.g_01002	Prav.g_01789
OG0000875	Syaf.g_00996	Prav.g_01790
OG0000876	Syaf.g_01198	Prav.g_01791
OG0000877	Syaf.g_01188	Prav.g_01793
OG0000878	Syaf.g_01187	Prav.g_01794
OG0000879	Syaf.g_01186	Prav.g_01795
OG0000880	Syaf.g_01185	Prav.g_01796
OG0000881	Syaf.g_01179	Prav.g_01800
OG0000882	Syaf.g_01174	Prav.g_01805
OG0000883	Syaf.g_01172	Prav.g_01807
OG0000884	Syaf.g_01170	Prav.g_01809
OG0000885	Syaf.g_01169	Prav.g_01810
OG0000886	Syaf.g_01168	Prav.g_01811
OG0000887	Syaf.g_01167	Prav.g_01812
OG0000888	Syaf.g_01165	Prav.g_01814
OG0000889	Syaf.g_01163	Prav.g_01816
OG0000890	Syaf.g_01157	Prav.g_01817
OG0000891	Syaf.g_01156	Prav.g_01818
OG0000892	Syaf.g_01154	Prav.g_00264
OG0000893	Syaf.g_00178	Prav.g_00268
OG0000894	Syaf.g_00175	Prav.g_00270
OG0000895	Syaf.g_00171	Prav.g_00273
OG0000896	Syaf.g_00170	Prav.g_00274
OG0000897	Syaf.g_00168	Prav.g_00276
OG0000898	Syaf.g_00167	Prav.g_00277
OG0000899	Syaf.g_00166	Prav.g_00278
OG0000900	Syaf.g_00165	Prav.g_00279
OG0000901	Syaf.g_00160	Prav.g_00282
OG0000902	Syaf.g_00158	Prav.g_00284
OG0000903	Syaf.g_00141	Prav.g_00287
OG0000904	Syaf.g_00146	Prav.g_00289
OG0000905	Syaf.g_00151	Prav.g_00294
OG0000906	Syaf.g_00154	Prav.g_00295
OG0000907	Syaf.g_00139	Prav.g_00590
OG0000908	Syaf.g_00136	Prav.g_00593
OG0000909	Syaf.g_00135	Prav.g_00594
OG0000910	Syaf.g_00134	Prav.g_00595
OG0000911	Syaf.g_00132	Prav.g_00597
OG0000912	Syaf.g_00131	Prav.g_00598
OG0000913	Syaf.g_00130	Prav.g_00599
OG0000914	Syaf.g_00129	Prav.g_00600
OG0000915	Syaf.g_00127	Prav.g_00601
OG0000916	Syaf.g_00126	Prav.g_00602
OG0000917	Syaf.g_00125	Prav.g_00603
OG0000918	Syaf.g_00124	Prav.g_00604
OG0000919	Syaf.g_00123	Prav.g_00605
OG0000920	Syaf.g_00122	Prav.g_00606
OG0000921	Syaf.g_00121	Prav.g_00607
OG0000922	Syaf.g_00120	Prav.g_00608
OG0000923	Syaf.g_00116	Prav.g_00612
OG0000924	Syaf.g_00115	Prav.g_00613
OG0000925	Syaf.g_00114	Prav.g_00614
OG0000926	Syaf.g_00113	Prav.g_00615
OG0000927	Syaf.g_00111	Prav.g_00617
OG0000928	Syaf.g_00110	Prav.g_00618
OG0000929	Syaf.g_00109	Prav.g_00619
OG0000930	Syaf.g_00108	Prav.g_00620
OG0000931	Syaf.g_00107	Prav.g_00621
OG0000932	Syaf.g_00106	Prav.g_00622
OG0000933	Syaf.g_00100	Prav.g_00626
OG0000934	Syaf.g_00098	Prav.g_00628
OG0000935	Syaf.g_00097	Prav.g_00629
OG0000936	Syaf.g_00096	Prav.g_00630
OG0000937	Syaf.g_00095	Prav.g_00631
OG0000938	Syaf.g_00092	Prav.g_00633
OG0000939	Syaf.g_00091	Prav.g_00634
OG0000940	Syaf.g_00084	Prav.g_00641
OG0000941	Syaf.g_00082	Prav.g_00643
OG0000942	Syaf.g_00080	Prav.g_00645
OG0000943	Syaf.g_00079	Prav.g_00646
OG0000944	Syaf.g_00077	Prav.g_00647
OG0000945	Syaf.g_00075	Prav.g_00648
OG0000946	Syaf.g_00070	Prav.g_00653
OG0000947	Syaf.g_00067	Prav.g_00655
OG0000948	Syaf.g_00066	Prav.g_00656
OG0000949	Syaf.g_00337	Prav.g_00659
OG0000950	Syaf.g_00351	Prav.g_00664
OG0000951	Syaf.g_00358	Prav.g_00668
OG0000952	Syaf.g_00363	Prav.g_00672
OG0000953	Syaf.g_00367	Prav.g_00675
OG0000954	Syaf.g_00372	Prav.g_00679
OG0000955	Syaf.g_00373	Prav.g_00680
OG0000956	Syaf.g_00375	Prav.g_00682
OG0000957	Syaf.g_00386	Prav.g_00687
OG0000958	Syaf.g_00387	Prav.g_00688
OG0000959	Syaf.g_00391	Prav.g_00692
OG0000960	Syaf.g_00392	Prav.g_00693
OG0000961	Syaf.g_00402	Prav.g_00695
OG0000962	Syaf.g_00404	Prav.g_00697
OG0000963	Syaf.g_00409	Prav.g_00701
OG0000964	Syaf.g_00410	Prav.g_00702
OG0000965	Syaf.g_00411	Prav.g_00703
OG0000966	Syaf.g_00421	Prav.g_00710
OG0000967	Syaf.g_00426	Prav.g_00714
OG0000968	Syaf.g_00417	Prav.g_00716
OG0000969	Syaf.g_00423	Prav.g_00717
OG0000970	Syaf.g_00424	Prav.g_00718
OG0000971	Syaf.g_00429	Prav.g_00719
OG0000972	Syaf.g_00430	Prav.g_00720
OG0000973	Syaf.g_00431	Prav.g_00721
OG0000974	Syaf.g_00432	Prav.g_00722
OG0000975	Syaf.g_00433	Prav.g_00723
OG0000976	Syaf.g_00434	Prav.g_00724
OG0000977	Syaf.g_00436	Prav.g_00725
OG0000978	Syaf.g_00437	Prav.g_00726
OG0000979	Syaf.g_00440	Prav.g_00729
OG0000980	Syaf.g_00443	Prav.g_00731
OG0000981	Syaf.g_00446	Prav.g_00733
OG0000982	Syaf.g_00645	Prav.g_00735
OG0000983	Syaf.g_00644	Prav.g_00736
OG0000984	Syaf.g_00643	Prav.g_00737
OG0000985	Syaf.g_00641	Prav.g_00740
OG0000986	Syaf.g_00639	Prav.g_00742
OG0000987	Syaf.g_00637	Prav.g_00743
OG0000988	Syaf.g_00633	Prav.g_00746
OG0000989	Syaf.g_00624	Prav.g_00750
OG0000990	Syaf.g_00606	Prav.g_00753
OG0000991	Syaf.g_00604	Prav.g_00754
OG0000992	Syaf.g_00601	Prav.g_00756
OG0000993	Syaf.g_00600	Prav.g_00757
OG0000994	Syaf.g_00597	Prav.g_00758
OG0000995	Syaf.g_00592	Prav.g_00762
OG0000996	Syaf.g_00543	Prav.g_00763
OG0000997	Syaf.g_00532	Prav.g_00764
OG0000998	Syaf.g_00530	Prav.g_00766
OG0000999	Syaf.g_00529	Prav.g_00767
OG0001000	Syaf.g_00526	Prav.g_00770
OG0001001	Syaf.g_00521	Prav.g_00772
OG0001002	Syaf.g_00515	Prav.g_00776
OG0001003	Syaf.g_00514	Prav.g_00778
OG0001004	Syaf.g_00513	Prav.g_00779
OG0001005	Syaf.g_00510	Prav.g_00780
OG0001006	Syaf.g_00500	Prav.g_00784
OG0001007	Syaf.g_00498	Prav.g_00786
OG0001008	Syaf.g_01215	Prav.g_01036
OG0001009	Syaf.g_00466	Prav.g_00095
OG0001010	Syaf.g_00465	Prav.g_00096
OG0001011	Syaf.g_00463	Prav.g_00097
OG0001012	Syaf.g_00649	Prav.g_00114
OG0001013	Syaf.g_00669	Prav.g_00119
OG0001014	Syaf.g_00691	Prav.g_00122
OG0001015	Syaf.g_00692	Prav.g_00123
OG0001016	Syaf.g_00958	Prav.g_00138
OG0001017	Syaf.g_00952	Prav.g_00142
OG0001018	Syaf.g_00950	Prav.g_00145
OG0001019	Syaf.g_00931	Prav.g_00154
OG0001020	Syaf.g_00926	Prav.g_00155
OG0001021	Syaf.g_00922	Prav.g_00156
OG0001022	Syaf.g_00918	Prav.g_00159
OG0001023	Syaf.g_00917	Prav.g_00160
OG0001024	Syaf.g_00913	Prav.g_00163
OG0001025	Syaf.g_00906	Prav.g_00169
OG0001026	Syaf.g_00893	Prav.g_00176
OG0001027	Syaf.g_00884	Prav.g_00177
OG0001028	Syaf.g_00882	Prav.g_00179
OG0001029	Syaf.g_00880	Prav.g_00180
OG0001030	Syaf.g_00860	Prav.g_00195
OG0001031	Syaf.g_00784	Prav.g_00852
OG0001032	Syaf.g_00781	Prav.g_00851
OG0001034	Syaf.g_02787	Prav.g_00802
OG0001035	Syaf.g_00207	Prav.g_01901
OG0001036	Syaf.g_00212	Prav.g_01906
OG0001037	Syaf.g_00214	Prav.g_01907
OG0001038	Syaf.g_00242	Prav.g_01924
OG0001039	Syaf.g_00245	Prav.g_01927
OG0001040	Syaf.g_00248	Prav.g_01929
OG0001041	Syaf.g_00253	Prav.g_01933
OG0001042	Syaf.g_00275	Prav.g_01950
OG0001043	Syaf.g_00279	Prav.g_01951
OG0001044	Syaf.g_00024	Prav.g_01979
OG0001045	Syaf.g_00011	Prav.g_01988
OG0001046	Syaf.g_01894	Prav.g_00996
OG0001047	Syaf.g_01217	Prav.g_01038
OG0001048	Syaf.g_01218	Prav.g_01039
OG0001049	Syaf.g_01226	Prav.g_01041
OG0001050	Syaf.g_01227	Prav.g_01042
OG0001051	Syaf.g_01228	Prav.g_01043
OG0001052	Syaf.g_02502	Prav.g_01069
OG0001053	Syaf.g_02718	Prav.g_01081
OG0001054	Syaf.g_02701	Prav.g_01096
OG0001056	Syaf.g_02649	Prav.g_01134
OG0001057	Syaf.g_02638	Prav.g_01139
OG0001058	Syaf.g_02624	Prav.g_01147
OG0001059	Syaf.g_02620	Prav.g_01151
OG0001060	Syaf.g_02614	Prav.g_01158
OG0001061	Syaf.g_02590	Prav.g_01171
OG0001062	Syaf.g_02588	Prav.g_01173
OG0001063	Syaf.g_02583	Prav.g_01175
OG0001064	Syaf.g_02582	Prav.g_01176
OG0001065	Syaf.g_02581	Prav.g_01177
OG0001066	Syaf.g_02580	Prav.g_01178
OG0001067	Syaf.g_02579	Prav.g_01179
OG0001068	Syaf.g_02578	Prav.g_01180
OG0001069	Syaf.g_02577	Prav.g_01181
OG0001070	Syaf.g_02574	Prav.g_01184
OG0001071	Syaf.g_02573	Prav.g_01185
OG0001072	Syaf.g_02569	Prav.g_01186
OG0001073	Syaf.g_02555	Prav.g_01200
OG0001074	Syaf.g_02365	Prav.g_01211
OG0001075	Syaf.g_02363	Prav.g_01212
OG0001076	Syaf.g_02337	Prav.g_01222
OG0001077	Syaf.g_02325	Prav.g_01226
OG0001078	Syaf.g_02309	Prav.g_01234
OG0001079	Syaf.g_02296	Prav.g_01245
OG0001080	Syaf.g_01740	Prav.g_01251
OG0001081	Syaf.g_02144	Prav.g_01253
OG0001082	Syaf.g_02143	Prav.g_01254
OG0001083	Syaf.g_02136	Prav.g_01259
OG0001084	Syaf.g_02135	Prav.g_01260
OG0001085	Syaf.g_02125	Prav.g_01268
OG0001086	Syaf.g_02123	Prav.g_01269
OG0001087	Syaf.g_01482	Prav.g_01286
OG0001088	Syaf.g_01478	Prav.g_01287
OG0001089	Syaf.g_01453	Prav.g_01295
OG0001090	Syaf.g_01981	Prav.g_00307
OG0001091	Syaf.g_01979	Prav.g_00309
OG0001092	Syaf.g_01977	Prav.g_00310
OG0001093	Syaf.g_01971	Prav.g_00315
OG0001094	Syaf.g_02055	Prav.g_00391
OG0001095	Syaf.g_02034	Prav.g_00410
OG0001096	Syaf.g_02018	Prav.g_00423
OG0001097	Syaf.g_01373	Prav.g_00441
OG0001098	Syaf.g_01743	Prav.g_00456
OG0001099	Syaf.g_00881	Prav.g_00487
OG0001100	Syaf.g_02110	Prav.g_00491
OG0001101	Syaf.g_02109	Prav.g_00493
OG0001102	Syaf.g_02106	Prav.g_00496
OG0001103	Syaf.g_02104	Prav.g_00498
OG0001104	Syaf.g_02071	Prav.g_00520
OG0001105	Syaf.g_02067	Prav.g_00524
OG0001106	Syaf.g_01847	Prav.g_00547
OG0001107	Syaf.g_01859	Prav.g_00554
OG0001108	Syaf.g_01868	Prav.g_00558
OG0001109	Syaf.g_01877	Prav.g_00559
OG0001110	Syaf.g_01879	Prav.g_00561
OG0001111	Syaf.g_01881	Prav.g_00562
OG0001112	Syaf.g_01883	Prav.g_00563
OG0001113	Syaf.g_01884	Prav.g_00564
OG0001114	Syaf.g_01885	Prav.g_00565
OG0001115	Syaf.g_01889	Prav.g_00567
OG0001116	Syaf.g_01891	Prav.g_00568
OG0001117	Syaf.g_01892	Prav.g_00569
OG0001118	Syaf.g_01893	Prav.g_00570
OG0001119	Syaf.g_01895	Prav.g_00571
OG0001120	Syaf.g_01899	Prav.g_00573
OG0001122	Syaf.g_01927	Prav.g_00905
OG0001123	Syaf.g_01934	Prav.g_00909
OG0001124	Syaf.g_01936	Prav.g_00911
OG0001125	Syaf.g_01938	Prav.g_00912
OG0001126	Syaf.g_01409	Prav.g_00922
OG0001127	Syaf.g_01410	Prav.g_00923
OG0001128	Syaf.g_01413	Prav.g_00925
OG0001129	Syaf.g_01415	Prav.g_00926
OG0001130	Syaf.g_01416	Prav.g_00927
OG0001131	Syaf.g_02090	Prav.g_00242
