Orthogroup	Syaf	Syaj
OG0000529	Syaf.g_02720	Syaj.g_00073
OG0000530	Syaf.g_02717	Syaj.g_00076
OG0000531	Syaf.g_02716	Syaj.g_00077
OG0000532	Syaf.g_02713	Syaj.g_00080
OG0000533	Syaf.g_02712	Syaj.g_00081
OG0000534	Syaf.g_02711	Syaj.g_00082
OG0000535	Syaf.g_02710	Syaj.g_00083
OG0000536	Syaf.g_02709	Syaj.g_00084
OG0000537	Syaf.g_02708	Syaj.g_00085
OG0000538	Syaf.g_02697	Syaj.g_00096
OG0000539	Syaf.g_02696	Syaj.g_00097
OG0000540	Syaf.g_02695	Syaj.g_00098
OG0000541	Syaf.g_02694	Syaj.g_00099
OG0000542	Syaf.g_02691	Syaj.g_00102
OG0000543	Syaf.g_02689	Syaj.g_00104
OG0000544	Syaf.g_02688	Syaj.g_00105
OG0000545	Syaf.g_02686	Syaj.g_00107
OG0000546	Syaf.g_02684	Syaj.g_00109
OG0000547	Syaf.g_02682	Syaj.g_00111
OG0000548	Syaf.g_02681	Syaj.g_00112
OG0000549	Syaf.g_02676	Syaj.g_00118
OG0000550	Syaf.g_02671	Syaj.g_00123
OG0000551	Syaf.g_02666	Syaj.g_00128
OG0000552	Syaf.g_02665	Syaj.g_00129
OG0000553	Syaf.g_02663	Syaj.g_00133
OG0000554	Syaf.g_02653	Syaj.g_00145
OG0000555	Syaf.g_02635	Syaj.g_00163
OG0000556	Syaf.g_02630	Syaj.g_00167
OG0000557	Syaf.g_02628	Syaj.g_00178
OG0000558	Syaf.g_02626	Syaj.g_00181
OG0000559	Syaf.g_02622	Syaj.g_00185
OG0000560	Syaf.g_02619	Syaj.g_00188
OG0000561	Syaf.g_02618	Syaj.g_00189
OG0000562	Syaf.g_02617	Syaj.g_00190
OG0000563	Syaf.g_02616	Syaj.g_00191
OG0000564	Syaf.g_02615	Syaj.g_00192
OG0000565	Syaf.g_02612	Syaj.g_00195
OG0000566	Syaf.g_02608	Syaj.g_00199
OG0000567	Syaf.g_02604	Syaj.g_00203
OG0000568	Syaf.g_02599	Syaj.g_00207
OG0000569	Syaf.g_02596	Syaj.g_00208
OG0000570	Syaf.g_02595	Syaj.g_00209
OG0000571	Syaf.g_02591	Syaj.g_00213
OG0000572	Syaf.g_02575	Syaj.g_00230
OG0000573	Syaf.g_02567	Syaj.g_00238
OG0000574	Syaf.g_02566	Syaj.g_00242
OG0000575	Syaf.g_02562	Syaj.g_00247
OG0000576	Syaf.g_02560	Syaj.g_00249
OG0000577	Syaf.g_02559	Syaj.g_00250
OG0000578	Syaf.g_02558	Syaj.g_00251
OG0000579	Syaf.g_02557	Syaj.g_00252
OG0000580	Syaf.g_02556	Syaj.g_00253
OG0000581	Syaf.g_02550	Syaj.g_00261
OG0000582	Syaf.g_02374	Syaj.g_01338
OG0000583	Syaf.g_02373	Syaj.g_01337
OG0000584	Syaf.g_02372	Syaj.g_01336
OG0000585	Syaf.g_02370	Syaj.g_01334
OG0000586	Syaf.g_02369	Syaj.g_01333
OG0000587	Syaf.g_02367	Syaj.g_01331
OG0000588	Syaf.g_02350	Syaj.g_01313
OG0000589	Syaf.g_02340	Syaj.g_01308
OG0000590	Syaf.g_02339	Syaj.g_01307
OG0000591	Syaf.g_02331	Syaj.g_01299
OG0000592	Syaf.g_02330	Syaj.g_01298
OG0000593	Syaf.g_02314	Syaj.g_01287
OG0000594	Syaf.g_02313	Syaj.g_01286
OG0000595	Syaf.g_02312	Syaj.g_01285
OG0000596	Syaf.g_02307	Syaj.g_01280
OG0000597	Syaf.g_02304	Syaj.g_01277
OG0000598	Syaf.g_02303	Syaj.g_01276
OG0000599	Syaf.g_02300	Syaj.g_01273
OG0000600	Syaf.g_02299	Syaj.g_01272
OG0000601	Syaf.g_02298	Syaj.g_01271
OG0000602	Syaf.g_02293	Syaj.g_01266
OG0000603	Syaf.g_02292	Syaj.g_01265
OG0000604	Syaf.g_02289	Syaj.g_01262
OG0000605	Syaf.g_01734	Syaj.g_01153
OG0000606	Syaf.g_02145	Syaj.g_00698
OG0000607	Syaf.g_02142	Syaj.g_00702
OG0000608	Syaf.g_02141	Syaj.g_00703
OG0000609	Syaf.g_02139	Syaj.g_00705
OG0000610	Syaf.g_02132	Syaj.g_00714
OG0000611	Syaf.g_02129	Syaj.g_00717
OG0000612	Syaf.g_02128	Syaj.g_00718
OG0000613	Syaf.g_00315	Syaj.g_02500
OG0000614	Syaf.g_01469	Syaj.g_00480
OG0000615	Syaf.g_02085	Syaj.g_01065
OG0000616	Syaf.g_00518	Syaj.g_02245
OG0000617	Syaf.g_01975	Syaj.g_00952
OG0000618	Syaf.g_01974	Syaj.g_00951
OG0000619	Syaf.g_01973	Syaj.g_00950
OG0000620	Syaf.g_01966	Syaj.g_00945
OG0000621	Syaf.g_01965	Syaj.g_00944
OG0000622	Syaf.g_01964	Syaj.g_00943
OG0000623	Syaf.g_01963	Syaj.g_00942
OG0000624	Syaf.g_01961	Syaj.g_00940
OG0000625	Syaf.g_01960	Syaj.g_00939
OG0000626	Syaf.g_01959	Syaj.g_00938
OG0000627	Syaf.g_01782	Syaj.g_00765
OG0000628	Syaf.g_01783	Syaj.g_00766
OG0000629	Syaf.g_01786	Syaj.g_00769
OG0000630	Syaf.g_01790	Syaj.g_00773
OG0000631	Syaf.g_01801	Syaj.g_00786
OG0000632	Syaf.g_01802	Syaj.g_00787
OG0000633	Syaf.g_01803	Syaj.g_00789
OG0000634	Syaf.g_02053	Syaj.g_01030
OG0000635	Syaf.g_02052	Syaj.g_01029
OG0000636	Syaf.g_02050	Syaj.g_01024
OG0000637	Syaf.g_02048	Syaj.g_01022
OG0000638	Syaf.g_02047	Syaj.g_01021
OG0000639	Syaf.g_02046	Syaj.g_01020
OG0000640	Syaf.g_02045	Syaj.g_01019
OG0000641	Syaf.g_02041	Syaj.g_01015
OG0000642	Syaf.g_02040	Syaj.g_01014
OG0000643	Syaf.g_02038	Syaj.g_01012
OG0000644	Syaf.g_02037	Syaj.g_01011
OG0000645	Syaf.g_02035	Syaj.g_01009
OG0000646	Syaf.g_02032	Syaj.g_01006
OG0000647	Syaf.g_02030	Syaj.g_01004
OG0000648	Syaf.g_02027	Syaj.g_01001
OG0000649	Syaf.g_02026	Syaj.g_01000
OG0000650	Syaf.g_02025	Syaj.g_00999
OG0000651	Syaf.g_02024	Syaj.g_00998
OG0000652	Syaf.g_02023	Syaj.g_00997
OG0000653	Syaf.g_02021	Syaj.g_00991
OG0000654	Syaf.g_02020	Syaj.g_00990
OG0000655	Syaf.g_02019	Syaj.g_00989
OG0000656	Syaf.g_02016	Syaj.g_00986
OG0000657	Syaf.g_01384	Syaj.g_00382
OG0000658	Syaf.g_01381	Syaj.g_00379
OG0000659	Syaf.g_01380	Syaj.g_00378
OG0000660	Syaf.g_01376	Syaj.g_00374
OG0000661	Syaf.g_01374	Syaj.g_00372
OG0000662	Syaf.g_01372	Syaj.g_00370
OG0000663	Syaf.g_01369	Syaj.g_00367
OG0000664	Syaf.g_01368	Syaj.g_00358
OG0000665	Syaf.g_00980	Syaj.g_01243
OG0000666	Syaf.g_01733	Syaj.g_01154
OG0000667	Syaf.g_01635	Syaj.g_02661
OG0000668	Syaf.g_01928	Syaj.g_00816
OG0000669	Syaf.g_02112	Syaj.g_00730
OG0000670	Syaf.g_02769	Syaj.g_00733
OG0000671	Syaf.g_02108	Syaj.g_00735
OG0000672	Syaf.g_02105	Syaj.g_00739
OG0000673	Syaf.g_02102	Syaj.g_00742
OG0000674	Syaf.g_02100	Syaj.g_00744
OG0000675	Syaf.g_02099	Syaj.g_00757
OG0000676	Syaf.g_02097	Syaj.g_00759
OG0000677	Syaf.g_02096	Syaj.g_00760
OG0000678	Syaf.g_02092	Syaj.g_01075
OG0000679	Syaf.g_02083	Syaj.g_01061
OG0000680	Syaf.g_02082	Syaj.g_01060
OG0000681	Syaf.g_02079	Syaj.g_01057
OG0000682	Syaf.g_02078	Syaj.g_01056
OG0000683	Syaf.g_02077	Syaj.g_01055
OG0000684	Syaf.g_02072	Syaj.g_01051
OG0000685	Syaf.g_02070	Syaj.g_01049
OG0000686	Syaf.g_02069	Syaj.g_01048
OG0000687	Syaf.g_02068	Syaj.g_01047
OG0000688	Syaf.g_02063	Syaj.g_01041
OG0000689	Syaf.g_02061	Syaj.g_01039
OG0000690	Syaf.g_02060	Syaj.g_01038
OG0000691	Syaf.g_02059	Syaj.g_01037
OG0000692	Syaf.g_02058	Syaj.g_01036
OG0000693	Syaf.g_02057	Syaj.g_01034
OG0000694	Syaf.g_02056	Syaj.g_01033
OG0000695	Syaf.g_01805	Syaj.g_00791
OG0000696	Syaf.g_01806	Syaj.g_00792
OG0000697	Syaf.g_01808	Syaj.g_00932
OG0000698	Syaf.g_01811	Syaj.g_00929
OG0000699	Syaf.g_01813	Syaj.g_00928
OG0000700	Syaf.g_01814	Syaj.g_00927
OG0000701	Syaf.g_01815	Syaj.g_00926
OG0000702	Syaf.g_01843	Syaj.g_00916
OG0000703	Syaf.g_01844	Syaj.g_00915
OG0000704	Syaf.g_01846	Syaj.g_00913
OG0000705	Syaf.g_01853	Syaj.g_00906
OG0000706	Syaf.g_01854	Syaj.g_00905
OG0000707	Syaf.g_01855	Syaj.g_00904
OG0000708	Syaf.g_01858	Syaj.g_00901
OG0000709	Syaf.g_01867	Syaj.g_00872
OG0000710	Syaf.g_01878	Syaj.g_00867
OG0000711	Syaf.g_01908	Syaj.g_00839
OG0000712	Syaf.g_01910	Syaj.g_00837
OG0000713	Syaf.g_01911	Syaj.g_00836
OG0000714	Syaf.g_01913	Syaj.g_00834
OG0000715	Syaf.g_01915	Syaj.g_00832
OG0000716	Syaf.g_01919	Syaj.g_00825
OG0000717	Syaf.g_01920	Syaj.g_00824
OG0000718	Syaf.g_01924	Syaj.g_00820
OG0000719	Syaf.g_01926	Syaj.g_00818
OG0000720	Syaf.g_01939	Syaj.g_00805
OG0000721	Syaf.g_01941	Syaj.g_00803
OG0000722	Syaf.g_01942	Syaj.g_00802
OG0000723	Syaf.g_01957	Syaj.g_00934
OG0000724	Syaf.g_01418	Syaj.g_00421
OG0000725	Syaf.g_01445	Syaj.g_00430
OG0000726	Syaf.g_01446	Syaj.g_00431
OG0000727	Syaf.g_01447	Syaj.g_00432
OG0000728	Syaf.g_01449	Syaj.g_00434
OG0000729	Syaf.g_00405	Syaj.g_02397
OG0000730	Syaf.g_00026	Syaj.g_02802
OG0000731	Syaf.g_00014	Syaj.g_02814
OG0000732	Syaf.g_00444	Syaj.g_02315
OG0000733	Syaf.g_00615	Syaj.g_02151
OG0000734	Syaf.g_00895	Syaj.g_01895
OG0000735	Syaf.g_01273	Syaj.g_00286
OG0000736	Syaf.g_01274	Syaj.g_00287
OG0000737	Syaf.g_01275	Syaj.g_00288
OG0000738	Syaf.g_01280	Syaj.g_00293
OG0000739	Syaf.g_01281	Syaj.g_00295
OG0000740	Syaf.g_01282	Syaj.g_00296
OG0000741	Syaf.g_01285	Syaj.g_00299
OG0000742	Syaf.g_01287	Syaj.g_00301
OG0000743	Syaf.g_01289	Syaj.g_00303
OG0000744	Syaf.g_01290	Syaj.g_00304
OG0000745	Syaf.g_01293	Syaj.g_00306
OG0000746	Syaf.g_01295	Syaj.g_00308
OG0000747	Syaf.g_01296	Syaj.g_00309
OG0000748	Syaf.g_01307	Syaj.g_00319
OG0000749	Syaf.g_01309	Syaj.g_00322
OG0000750	Syaf.g_01310	Syaj.g_00323
OG0000751	Syaf.g_01317	Syaj.g_00331
OG0000752	Syaf.g_01319	Syaj.g_00333
OG0000753	Syaf.g_01322	Syaj.g_00336
OG0000754	Syaf.g_01611	Syaj.g_00643
OG0000755	Syaf.g_01599	Syaj.g_00631
OG0000756	Syaf.g_01598	Syaj.g_00625
OG0000757	Syaf.g_01590	Syaj.g_00614
OG0000758	Syaf.g_01589	Syaj.g_00613
OG0000759	Syaf.g_01588	Syaj.g_00612
OG0000760	Syaf.g_01587	Syaj.g_00611
OG0000761	Syaf.g_01586	Syaj.g_00609
OG0000762	Syaf.g_01584	Syaj.g_00603
OG0000763	Syaf.g_01582	Syaj.g_00597
OG0000764	Syaf.g_01581	Syaj.g_00596
OG0000765	Syaf.g_01564	Syaj.g_00577
OG0000766	Syaf.g_01563	Syaj.g_00576
OG0000767	Syaf.g_01561	Syaj.g_00574
OG0000768	Syaf.g_01560	Syaj.g_00573
OG0000769	Syaf.g_01558	Syaj.g_00571
OG0000770	Syaf.g_01553	Syaj.g_00567
OG0000771	Syaf.g_01411	Syaj.g_00415
OG0000772	Syaf.g_01705	Syaj.g_01208
OG0000773	Syaf.g_01268	Syaj.g_00280
OG0000774	Syaf.g_01263	Syaj.g_01502
OG0000775	Syaf.g_01261	Syaj.g_01504
OG0000776	Syaf.g_01260	Syaj.g_01505
OG0000777	Syaf.g_01259	Syaj.g_01506
OG0000778	Syaf.g_01258	Syaj.g_01507
OG0000779	Syaf.g_01252	Syaj.g_01513
OG0000780	Syaf.g_01249	Syaj.g_01517
OG0000781	Syaf.g_01245	Syaj.g_01521
OG0000782	Syaf.g_01244	Syaj.g_01522
OG0000783	Syaf.g_01243	Syaj.g_01524
OG0000784	Syaf.g_01242	Syaj.g_01525
OG0000785	Syaf.g_01240	Syaj.g_01526
OG0000786	Syaf.g_02546	Syaj.g_00265
OG0000787	Syaf.g_02547	Syaj.g_00264
OG0000788	Syaf.g_02297	Syaj.g_01270
OG0000789	Syaf.g_01750	Syaj.g_01121
OG0000790	Syaf.g_02738	Syaj.g_00054
OG0000791	Syaf.g_02740	Syaj.g_00053
OG0000792	Syaf.g_02741	Syaj.g_00052
OG0000793	Syaf.g_02746	Syaj.g_00047
OG0000794	Syaf.g_02747	Syaj.g_00046
OG0000795	Syaf.g_02748	Syaj.g_00045
OG0000796	Syaf.g_02752	Syaj.g_00039
OG0000797	Syaf.g_02753	Syaj.g_00038
OG0000798	Syaf.g_00240	Syaj.g_02568
OG0000799	Syaf.g_02380	Syaj.g_01352
OG0000800	Syaf.g_02383	Syaj.g_01354
OG0000801	Syaf.g_02384	Syaj.g_01355
OG0000802	Syaf.g_02388	Syaj.g_01359
OG0000803	Syaf.g_02393	Syaj.g_01363
OG0000804	Syaf.g_02396	Syaj.g_01366
OG0000805	Syaf.g_02398	Syaj.g_01369
OG0000806	Syaf.g_02405	Syaj.g_01370
OG0000807	Syaf.g_02406	Syaj.g_01372
OG0000808	Syaf.g_02407	Syaj.g_01373
OG0000809	Syaf.g_02410	Syaj.g_01376
OG0000810	Syaf.g_02411	Syaj.g_01377
OG0000811	Syaf.g_02420	Syaj.g_01385
OG0000812	Syaf.g_02422	Syaj.g_01387
OG0000813	Syaf.g_02423	Syaj.g_01388
OG0000814	Syaf.g_02425	Syaj.g_01390
OG0000815	Syaf.g_02426	Syaj.g_01391
OG0000816	Syaf.g_02428	Syaj.g_01392
OG0000817	Syaf.g_02429	Syaj.g_01393
OG0000818	Syaf.g_02442	Syaj.g_01399
OG0000819	Syaf.g_02443	Syaj.g_01400
OG0000820	Syaf.g_02444	Syaj.g_01401
OG0000821	Syaf.g_02450	Syaj.g_01412
OG0000822	Syaf.g_02452	Syaj.g_01414
OG0000823	Syaf.g_02453	Syaj.g_01415
OG0000824	Syaf.g_02459	Syaj.g_01421
OG0000825	Syaf.g_02460	Syaj.g_01422
OG0000826	Syaf.g_02461	Syaj.g_01423
OG0000827	Syaf.g_02462	Syaj.g_01424
OG0000828	Syaf.g_02465	Syaj.g_01427
OG0000829	Syaf.g_02466	Syaj.g_01428
OG0000830	Syaf.g_02467	Syaj.g_01429
OG0000831	Syaf.g_02470	Syaj.g_01431
OG0000832	Syaf.g_01109	Syaj.g_01635
OG0000833	Syaf.g_01100	Syaj.g_01647
OG0000834	Syaf.g_01098	Syaj.g_01649
OG0000835	Syaf.g_01097	Syaj.g_01650
OG0000836	Syaf.g_01093	Syaj.g_01654
OG0000837	Syaf.g_01091	Syaj.g_01661
OG0000838	Syaf.g_01087	Syaj.g_01665
OG0000839	Syaf.g_01086	Syaj.g_01666
OG0000840	Syaf.g_01085	Syaj.g_01667
OG0000841	Syaf.g_01084	Syaj.g_01668
OG0000842	Syaf.g_01083	Syaj.g_01669
OG0000843	Syaf.g_01082	Syaj.g_01670
OG0000844	Syaf.g_01080	Syaj.g_01680
OG0000845	Syaf.g_01079	Syaj.g_01681
OG0000846	Syaf.g_01078	Syaj.g_01682
OG0000847	Syaf.g_01077	Syaj.g_01683
OG0000848	Syaf.g_01075	Syaj.g_01685
OG0000849	Syaf.g_01074	Syaj.g_01686
OG0000850	Syaf.g_01072	Syaj.g_01689
OG0000851	Syaf.g_01061	Syaj.g_01694
OG0000852	Syaf.g_01060	Syaj.g_01695
OG0000853	Syaf.g_01056	Syaj.g_01699
OG0000854	Syaf.g_01054	Syaj.g_01701
OG0000855	Syaf.g_01053	Syaj.g_01702
OG0000856	Syaf.g_02328	Syaj.g_01296
OG0000857	Syaf.g_02031	Syaj.g_01005
OG0000858	Syaf.g_01047	Syaj.g_01708
OG0000859	Syaf.g_01046	Syaj.g_01709
OG0000860	Syaf.g_01031	Syaj.g_01723
OG0000861	Syaf.g_01030	Syaj.g_01724
OG0000862	Syaf.g_01029	Syaj.g_01725
OG0000863	Syaf.g_01026	Syaj.g_01728
OG0000864	Syaf.g_01025	Syaj.g_01729
OG0000865	Syaf.g_01024	Syaj.g_01730
OG0000866	Syaf.g_01023	Syaj.g_01731
OG0000867	Syaf.g_01022	Syaj.g_01732
OG0000868	Syaf.g_01019	Syaj.g_01734
OG0000869	Syaf.g_01014	Syaj.g_01742
OG0000870	Syaf.g_01009	Syaj.g_01747
OG0000871	Syaf.g_01008	Syaj.g_01748
OG0000872	Syaf.g_01001	Syaj.g_01756
OG0000873	Syaf.g_00998	Syaj.g_01759
OG0000874	Syaf.g_01002	Syaj.g_01754
OG0000875	Syaf.g_00996	Syaj.g_01762
OG0000876	Syaf.g_01198	Syaj.g_02084
OG0000877	Syaf.g_01188	Syaj.g_01586
OG0000878	Syaf.g_01187	Syaj.g_01587
OG0000879	Syaf.g_01186	Syaj.g_01588
OG0000880	Syaf.g_01185	Syaj.g_01589
OG0000881	Syaf.g_01179	Syaj.g_01595
OG0000882	Syaf.g_01174	Syaj.g_01599
OG0000883	Syaf.g_01172	Syaj.g_01601
OG0000884	Syaf.g_01170	Syaj.g_01603
OG0000885	Syaf.g_01169	Syaj.g_01604
OG0000886	Syaf.g_01168	Syaj.g_01605
OG0000887	Syaf.g_01167	Syaj.g_01606
OG0000888	Syaf.g_01165	Syaj.g_01608
OG0000889	Syaf.g_01163	Syaj.g_01610
OG0000890	Syaf.g_01157	Syaj.g_01615
OG0000891	Syaf.g_01156	Syaj.g_01616
OG0000892	Syaf.g_01154	Syaj.g_01620
OG0000893	Syaf.g_00178	Syaj.g_02636
OG0000894	Syaf.g_00175	Syaj.g_02639
OG0000895	Syaf.g_00171	Syaj.g_02643
OG0000896	Syaf.g_00170	Syaj.g_02644
OG0000897	Syaf.g_00168	Syaj.g_02646
OG0000898	Syaf.g_00167	Syaj.g_02647
OG0000899	Syaf.g_00166	Syaj.g_02648
OG0000900	Syaf.g_00165	Syaj.g_02649
OG0000901	Syaf.g_00160	Syaj.g_02654
OG0000902	Syaf.g_00158	Syaj.g_02656
OG0000903	Syaf.g_00141	Syaj.g_02689
OG0000904	Syaf.g_00146	Syaj.g_02684
OG0000905	Syaf.g_00151	Syaj.g_02678
OG0000906	Syaf.g_00154	Syaj.g_02676
OG0000907	Syaf.g_00139	Syaj.g_02692
OG0000908	Syaf.g_00136	Syaj.g_02695
OG0000909	Syaf.g_00135	Syaj.g_02696
OG0000910	Syaf.g_00134	Syaj.g_02697
OG0000911	Syaf.g_00132	Syaj.g_02699
OG0000912	Syaf.g_00131	Syaj.g_02700
OG0000913	Syaf.g_00130	Syaj.g_02701
OG0000914	Syaf.g_00129	Syaj.g_02702
OG0000915	Syaf.g_00127	Syaj.g_02704
OG0000916	Syaf.g_00126	Syaj.g_02705
OG0000917	Syaf.g_00125	Syaj.g_02706
OG0000918	Syaf.g_00124	Syaj.g_02707
OG0000919	Syaf.g_00123	Syaj.g_02708
OG0000920	Syaf.g_00122	Syaj.g_02709
OG0000921	Syaf.g_00121	Syaj.g_02710
OG0000922	Syaf.g_00120	Syaj.g_02711
OG0000923	Syaf.g_00116	Syaj.g_02715
OG0000924	Syaf.g_00115	Syaj.g_02716
OG0000925	Syaf.g_00114	Syaj.g_02717
OG0000926	Syaf.g_00113	Syaj.g_02718
OG0000927	Syaf.g_00111	Syaj.g_02720
OG0000928	Syaf.g_00110	Syaj.g_02721
OG0000929	Syaf.g_00109	Syaj.g_02722
OG0000930	Syaf.g_00108	Syaj.g_02723
OG0000931	Syaf.g_00107	Syaj.g_02724
OG0000932	Syaf.g_00106	Syaj.g_02725
OG0000933	Syaf.g_00100	Syaj.g_02731
OG0000934	Syaf.g_00098	Syaj.g_02733
OG0000935	Syaf.g_00097	Syaj.g_02734
OG0000936	Syaf.g_00096	Syaj.g_02735
OG0000937	Syaf.g_00095	Syaj.g_02736
OG0000938	Syaf.g_00092	Syaj.g_02739
OG0000939	Syaf.g_00091	Syaj.g_02740
OG0000940	Syaf.g_00084	Syaj.g_02747
OG0000941	Syaf.g_00082	Syaj.g_02749
OG0000942	Syaf.g_00080	Syaj.g_02751
OG0000943	Syaf.g_00079	Syaj.g_02752
OG0000944	Syaf.g_00077	Syaj.g_02754
OG0000945	Syaf.g_00075	Syaj.g_02756
OG0000946	Syaf.g_00070	Syaj.g_02761
OG0000947	Syaf.g_00067	Syaj.g_02764
OG0000948	Syaf.g_00066	Syaj.g_02765
OG0000949	Syaf.g_00337	Syaj.g_02474
OG0000950	Syaf.g_00351	Syaj.g_02459
OG0000951	Syaf.g_00358	Syaj.g_02452
OG0000952	Syaf.g_00363	Syaj.g_02446
OG0000953	Syaf.g_00367	Syaj.g_02442
OG0000954	Syaf.g_00372	Syaj.g_02435
OG0000955	Syaf.g_00373	Syaj.g_02434
OG0000956	Syaf.g_00375	Syaj.g_02432
OG0000957	Syaf.g_00386	Syaj.g_02419
OG0000958	Syaf.g_00387	Syaj.g_02418
OG0000959	Syaf.g_00391	Syaj.g_02413
OG0000960	Syaf.g_00392	Syaj.g_02412
OG0000961	Syaf.g_00402	Syaj.g_02402
OG0000962	Syaf.g_00404	Syaj.g_02398
OG0000963	Syaf.g_00409	Syaj.g_02393
OG0000964	Syaf.g_00410	Syaj.g_02392
OG0000965	Syaf.g_00411	Syaj.g_02391
OG0000966	Syaf.g_00421	Syaj.g_02370
OG0000967	Syaf.g_00426	Syaj.g_02334
OG0000968	Syaf.g_00417	Syaj.g_02363
OG0000969	Syaf.g_00423	Syaj.g_02338
OG0000970	Syaf.g_00424	Syaj.g_02337
OG0000971	Syaf.g_00429	Syaj.g_02331
OG0000972	Syaf.g_00430	Syaj.g_02330
OG0000973	Syaf.g_00431	Syaj.g_02329
OG0000974	Syaf.g_00432	Syaj.g_02328
OG0000975	Syaf.g_00433	Syaj.g_02327
OG0000976	Syaf.g_00434	Syaj.g_02326
OG0000977	Syaf.g_00436	Syaj.g_02324
OG0000978	Syaf.g_00437	Syaj.g_02322
OG0000979	Syaf.g_00440	Syaj.g_02319
OG0000980	Syaf.g_00443	Syaj.g_02316
OG0000981	Syaf.g_00446	Syaj.g_02313
OG0000982	Syaf.g_00645	Syaj.g_02112
OG0000983	Syaf.g_00644	Syaj.g_02113
OG0000984	Syaf.g_00643	Syaj.g_02114
OG0000985	Syaf.g_00641	Syaj.g_02116
OG0000986	Syaf.g_00639	Syaj.g_02123
OG0000987	Syaf.g_00637	Syaj.g_02125
OG0000988	Syaf.g_00633	Syaj.g_02131
OG0000989	Syaf.g_00624	Syaj.g_02142
OG0000990	Syaf.g_00606	Syaj.g_02165
OG0000991	Syaf.g_00604	Syaj.g_02168
OG0000992	Syaf.g_00601	Syaj.g_02171
OG0000993	Syaf.g_00600	Syaj.g_02173
OG0000994	Syaf.g_00597	Syaj.g_02177
OG0000995	Syaf.g_00592	Syaj.g_02182
OG0000996	Syaf.g_00543	Syaj.g_02221
OG0000997	Syaf.g_00532	Syaj.g_02228
OG0000998	Syaf.g_00530	Syaj.g_02230
OG0000999	Syaf.g_00529	Syaj.g_02231
OG0001000	Syaf.g_00526	Syaj.g_02236
OG0001001	Syaf.g_00521	Syaj.g_02241
OG0001002	Syaf.g_00515	Syaj.g_02248
OG0001003	Syaf.g_00514	Syaj.g_02250
OG0001004	Syaf.g_00513	Syaj.g_02251
OG0001005	Syaf.g_00510	Syaj.g_02252
OG0001006	Syaf.g_00500	Syaj.g_02260
OG0001007	Syaf.g_00498	Syaj.g_02262
OG0001008	Syaf.g_01215	Syaj.g_01554
OG0001009	Syaf.g_00466	Syaj.g_02294
OG0001010	Syaf.g_00465	Syaj.g_02295
OG0001011	Syaf.g_00463	Syaj.g_02296
OG0001012	Syaf.g_00649	Syaj.g_02108
OG0001014	Syaf.g_00691	Syaj.g_02083
OG0001015	Syaf.g_00692	Syaj.g_02082
OG0001016	Syaf.g_00958	Syaj.g_01824
OG0001017	Syaf.g_00952	Syaj.g_01830
OG0001018	Syaf.g_00950	Syaj.g_01832
OG0001019	Syaf.g_00931	Syaj.g_01849
OG0001020	Syaf.g_00926	Syaj.g_01862
OG0001021	Syaf.g_00922	Syaj.g_01867
OG0001022	Syaf.g_00918	Syaj.g_01872
OG0001023	Syaf.g_00917	Syaj.g_01873
OG0001024	Syaf.g_00913	Syaj.g_01877
OG0001025	Syaf.g_00906	Syaj.g_01884
OG0001026	Syaf.g_00893	Syaj.g_01897
OG0001027	Syaf.g_00884	Syaj.g_01903
OG0001028	Syaf.g_00882	Syaj.g_01905
OG0001029	Syaf.g_00880	Syaj.g_01907
OG0001030	Syaf.g_00860	Syaj.g_01933
OG0001031	Syaf.g_00784	Syaj.g_02012
OG0001032	Syaf.g_00781	Syaj.g_02015
OG0001034	Syaf.g_02787	Syaj.g_02875
OG0001035	Syaf.g_00207	Syaj.g_02603
OG0001036	Syaf.g_00212	Syaj.g_02599
OG0001037	Syaf.g_00214	Syaj.g_02597
OG0001038	Syaf.g_00242	Syaj.g_02567
OG0001039	Syaf.g_00245	Syaj.g_02564
OG0001040	Syaf.g_00248	Syaj.g_02561
OG0001041	Syaf.g_00253	Syaj.g_02556
OG0001042	Syaf.g_00275	Syaj.g_02527
OG0001043	Syaf.g_00279	Syaj.g_02523
OG0001044	Syaf.g_00024	Syaj.g_02804
OG0001045	Syaf.g_00011	Syaj.g_02817
OG0001046	Syaf.g_01894	Syaj.g_00851
OG0001047	Syaf.g_01217	Syaj.g_01552
OG0001048	Syaf.g_01218	Syaj.g_01551
OG0001049	Syaf.g_01226	Syaj.g_01548
OG0001050	Syaf.g_01227	Syaj.g_01547
OG0001051	Syaf.g_01228	Syaj.g_01546
OG0001052	Syaf.g_02502	Syaj.g_01448
OG0001053	Syaf.g_02718	Syaj.g_00075
OG0001054	Syaf.g_02701	Syaj.g_00092
OG0001056	Syaf.g_02649	Syaj.g_00149
OG0001057	Syaf.g_02638	Syaj.g_00160
OG0001058	Syaf.g_02624	Syaj.g_00183
OG0001059	Syaf.g_02620	Syaj.g_00187
OG0001060	Syaf.g_02614	Syaj.g_00193
OG0001061	Syaf.g_02590	Syaj.g_00214
OG0001062	Syaf.g_02588	Syaj.g_00216
OG0001063	Syaf.g_02583	Syaj.g_00222
OG0001064	Syaf.g_02582	Syaj.g_00223
OG0001065	Syaf.g_02581	Syaj.g_00224
OG0001066	Syaf.g_02580	Syaj.g_00225
OG0001067	Syaf.g_02579	Syaj.g_00226
OG0001068	Syaf.g_02578	Syaj.g_00227
