Orthogroup	Syaf	Syal
OG0000554	Syaf.g_02653	Syal.g_02837
OG0000555	Syaf.g_02635	Syal.g_02823
OG0000556	Syaf.g_02630	Syal.g_02819
OG0000557	Syaf.g_02628	Syal.g_02816
OG0000558	Syaf.g_02626	Syal.g_02814
OG0000559	Syaf.g_02622	Syal.g_02810
OG0000560	Syaf.g_02619	Syal.g_02807
OG0000561	Syaf.g_02618	Syal.g_02806
OG0000562	Syaf.g_02617	Syal.g_02805
OG0000563	Syaf.g_02616	Syal.g_02804
OG0000564	Syaf.g_02615	Syal.g_02803
OG0000565	Syaf.g_02612	Syal.g_02799
OG0000566	Syaf.g_02608	Syal.g_02795
OG0000567	Syaf.g_02604	Syal.g_02791
OG0000568	Syaf.g_02599	Syal.g_02789
OG0000569	Syaf.g_02596	Syal.g_02788
OG0000570	Syaf.g_02595	Syal.g_02787
OG0000571	Syaf.g_02591	Syal.g_02784
OG0000572	Syaf.g_02575	Syal.g_02767
OG0000573	Syaf.g_02567	Syal.g_02759
OG0000574	Syaf.g_02566	Syal.g_02758
OG0000575	Syaf.g_02562	Syal.g_02753
OG0000576	Syaf.g_02560	Syal.g_02751
OG0000577	Syaf.g_02559	Syal.g_02750
OG0000578	Syaf.g_02558	Syal.g_02749
OG0000579	Syaf.g_02557	Syal.g_02748
OG0000580	Syaf.g_02556	Syal.g_02747
OG0000581	Syaf.g_02550	Syal.g_02741
OG0000582	Syaf.g_02374	Syal.g_02736
OG0000583	Syaf.g_02373	Syal.g_02735
OG0000584	Syaf.g_02372	Syal.g_02734
OG0000585	Syaf.g_02370	Syal.g_02731
OG0000586	Syaf.g_02369	Syal.g_02730
OG0000587	Syaf.g_02367	Syal.g_02728
OG0000588	Syaf.g_02350	Syal.g_02717
OG0000589	Syaf.g_02340	Syal.g_02714
OG0000590	Syaf.g_02339	Syal.g_02713
OG0000591	Syaf.g_02331	Syal.g_02707
OG0000592	Syaf.g_02330	Syal.g_02706
OG0000593	Syaf.g_02314	Syal.g_02640
OG0000594	Syaf.g_02313	Syal.g_02639
OG0000595	Syaf.g_02312	Syal.g_02638
OG0000596	Syaf.g_02307	Syal.g_02633
OG0000597	Syaf.g_02304	Syal.g_02630
OG0000598	Syaf.g_02303	Syal.g_02629
OG0000599	Syaf.g_02300	Syal.g_02622
OG0000600	Syaf.g_02299	Syal.g_02621
OG0000601	Syaf.g_02298	Syal.g_02620
OG0000602	Syaf.g_02293	Syal.g_02615
OG0000603	Syaf.g_02292	Syal.g_02614
OG0000604	Syaf.g_02289	Syal.g_02612
OG0000605	Syaf.g_01734	Syal.g_02516
OG0000606	Syaf.g_02145	Syal.g_02174
OG0000607	Syaf.g_02142	Syal.g_02177
OG0000608	Syaf.g_02141	Syal.g_02178
OG0000609	Syaf.g_02139	Syal.g_02180
OG0000610	Syaf.g_02132	Syal.g_02198
OG0000611	Syaf.g_02129	Syal.g_02201
OG0000612	Syaf.g_02128	Syal.g_02202
OG0000613	Syaf.g_00315	Syal.g_01325
OG0000614	Syaf.g_01469	Syal.g_01794
OG0000615	Syaf.g_02085	Syal.g_02256
OG0000616	Syaf.g_00518	Syal.g_00079
OG0000617	Syaf.g_01975	Syal.g_01866
OG0000618	Syaf.g_01974	Syal.g_01867
OG0000619	Syaf.g_01973	Syal.g_02417
OG0000620	Syaf.g_01966	Syal.g_02422
OG0000621	Syaf.g_01965	Syal.g_02423
OG0000622	Syaf.g_01964	Syal.g_02424
OG0000623	Syaf.g_01963	Syal.g_02425
OG0000624	Syaf.g_01961	Syal.g_02427
OG0000625	Syaf.g_01960	Syal.g_02428
OG0000626	Syaf.g_01959	Syal.g_02429
OG0000627	Syaf.g_01782	Syal.g_02048
OG0000628	Syaf.g_01783	Syal.g_02047
OG0000629	Syaf.g_01786	Syal.g_02044
OG0000630	Syaf.g_01790	Syal.g_02040
OG0000631	Syaf.g_01801	Syal.g_02031
OG0000632	Syaf.g_01802	Syal.g_02030
OG0000633	Syaf.g_01803	Syal.g_02029
OG0000634	Syaf.g_02053	Syal.g_02410
OG0000635	Syaf.g_02052	Syal.g_02411
OG0000636	Syaf.g_02050	Syal.g_02413
OG0000637	Syaf.g_02048	Syal.g_02415
OG0000638	Syaf.g_02047	Syal.g_02416
OG0000639	Syaf.g_02046	Syal.g_01868
OG0000640	Syaf.g_02045	Syal.g_01869
OG0000641	Syaf.g_02041	Syal.g_01873
OG0000642	Syaf.g_02040	Syal.g_01874
OG0000643	Syaf.g_02038	Syal.g_01875
OG0000644	Syaf.g_02037	Syal.g_01876
OG0000645	Syaf.g_02035	Syal.g_01878
OG0000646	Syaf.g_02032	Syal.g_01881
OG0000647	Syaf.g_02030	Syal.g_01883
OG0000648	Syaf.g_02027	Syal.g_02438
OG0000649	Syaf.g_02026	Syal.g_02439
OG0000650	Syaf.g_02025	Syal.g_02440
OG0000651	Syaf.g_02024	Syal.g_02441
OG0000652	Syaf.g_02023	Syal.g_02442
OG0000653	Syaf.g_02021	Syal.g_02444
OG0000654	Syaf.g_02020	Syal.g_02445
OG0000655	Syaf.g_02019	Syal.g_02446
OG0000656	Syaf.g_02016	Syal.g_02449
OG0000657	Syaf.g_01384	Syal.g_02460
OG0000658	Syaf.g_01381	Syal.g_02465
OG0000659	Syaf.g_01380	Syal.g_02466
OG0000660	Syaf.g_01376	Syal.g_02470
OG0000661	Syaf.g_01374	Syal.g_02472
OG0000662	Syaf.g_01372	Syal.g_02474
OG0000663	Syaf.g_01369	Syal.g_02477
OG0000664	Syaf.g_01368	Syal.g_02478
OG0000665	Syaf.g_00980	Syal.g_02593
OG0000666	Syaf.g_01733	Syal.g_02605
OG0000667	Syaf.g_01635	Syal.g_02192
OG0000668	Syaf.g_01928	Syal.g_01920
OG0000669	Syaf.g_02112	Syal.g_02295
OG0000670	Syaf.g_02769	Syal.g_02956
OG0000671	Syaf.g_02108	Syal.g_02291
OG0000672	Syaf.g_02105	Syal.g_02288
OG0000673	Syaf.g_02102	Syal.g_02285
OG0000674	Syaf.g_02100	Syal.g_02283
OG0000675	Syaf.g_02099	Syal.g_02282
OG0000676	Syaf.g_02097	Syal.g_02272
OG0000677	Syaf.g_02096	Syal.g_02271
OG0000678	Syaf.g_02092	Syal.g_02264
OG0000679	Syaf.g_02083	Syal.g_02252
OG0000680	Syaf.g_02082	Syal.g_02251
OG0000681	Syaf.g_02079	Syal.g_02248
OG0000682	Syaf.g_02078	Syal.g_02247
OG0000683	Syaf.g_02077	Syal.g_02246
OG0000684	Syaf.g_02072	Syal.g_02242
OG0000685	Syaf.g_02070	Syal.g_02240
OG0000686	Syaf.g_02069	Syal.g_02239
OG0000687	Syaf.g_02068	Syal.g_02237
OG0000688	Syaf.g_02063	Syal.g_02225
OG0000689	Syaf.g_02061	Syal.g_02223
OG0000690	Syaf.g_02060	Syal.g_02222
OG0000691	Syaf.g_02059	Syal.g_02221
OG0000692	Syaf.g_02058	Syal.g_02220
OG0000693	Syaf.g_02057	Syal.g_02218
OG0000694	Syaf.g_02056	Syal.g_02217
OG0000695	Syaf.g_01805	Syal.g_02027
OG0000696	Syaf.g_01806	Syal.g_02026
OG0000697	Syaf.g_01808	Syal.g_02025
OG0000698	Syaf.g_01811	Syal.g_02022
OG0000699	Syaf.g_01813	Syal.g_02021
OG0000700	Syaf.g_01814	Syal.g_02020
OG0000701	Syaf.g_01815	Syal.g_02019
OG0000702	Syaf.g_01843	Syal.g_02011
OG0000703	Syaf.g_01844	Syal.g_02010
OG0000704	Syaf.g_01846	Syal.g_02008
OG0000705	Syaf.g_01853	Syal.g_01999
OG0000706	Syaf.g_01854	Syal.g_01998
OG0000707	Syaf.g_01855	Syal.g_01997
OG0000708	Syaf.g_01858	Syal.g_01994
OG0000709	Syaf.g_01867	Syal.g_01986
OG0000710	Syaf.g_01878	Syal.g_01982
OG0000711	Syaf.g_01908	Syal.g_01954
OG0000712	Syaf.g_01910	Syal.g_01952
OG0000713	Syaf.g_01911	Syal.g_01951
OG0000714	Syaf.g_01913	Syal.g_01948
OG0000715	Syaf.g_01915	Syal.g_01934
OG0000716	Syaf.g_01919	Syal.g_01930
OG0000717	Syaf.g_01920	Syal.g_01929
OG0000718	Syaf.g_01924	Syal.g_01925
OG0000719	Syaf.g_01926	Syal.g_01922
OG0000720	Syaf.g_01939	Syal.g_01908
OG0000721	Syaf.g_01941	Syal.g_01906
OG0000722	Syaf.g_01942	Syal.g_01905
OG0000723	Syaf.g_01957	Syal.g_02433
OG0000724	Syaf.g_01418	Syal.g_01829
OG0000725	Syaf.g_01445	Syal.g_01820
OG0000726	Syaf.g_01446	Syal.g_01819
OG0000727	Syaf.g_01447	Syal.g_01818
OG0000728	Syaf.g_01449	Syal.g_01816
OG0000729	Syaf.g_00405	Syal.g_01510
OG0000730	Syaf.g_00026	Syal.g_00345
OG0000731	Syaf.g_00014	Syal.g_00356
OG0000732	Syaf.g_00444	Syal.g_00149
OG0000733	Syaf.g_00615	Syal.g_01105
OG0000734	Syaf.g_00895	Syal.g_00828
OG0000735	Syaf.g_01273	Syal.g_01627
OG0000736	Syaf.g_01274	Syal.g_01628
OG0000737	Syaf.g_01275	Syal.g_01629
OG0000738	Syaf.g_01280	Syal.g_01634
OG0000739	Syaf.g_01281	Syal.g_01645
OG0000740	Syaf.g_01282	Syal.g_01646
OG0000741	Syaf.g_01285	Syal.g_01649
OG0000742	Syaf.g_01287	Syal.g_01652
OG0000743	Syaf.g_01289	Syal.g_01654
OG0000744	Syaf.g_01290	Syal.g_01655
OG0000745	Syaf.g_01293	Syal.g_01657
OG0000746	Syaf.g_01295	Syal.g_01659
OG0000747	Syaf.g_01296	Syal.g_01660
OG0000748	Syaf.g_01307	Syal.g_01674
OG0000749	Syaf.g_01309	Syal.g_01675
OG0000750	Syaf.g_01310	Syal.g_01676
OG0000751	Syaf.g_01317	Syal.g_01688
OG0000752	Syaf.g_01319	Syal.g_01690
OG0000753	Syaf.g_01322	Syal.g_01693
OG0000754	Syaf.g_01611	Syal.g_01698
OG0000755	Syaf.g_01599	Syal.g_01707
OG0000756	Syaf.g_01598	Syal.g_01708
OG0000757	Syaf.g_01590	Syal.g_01715
OG0000758	Syaf.g_01589	Syal.g_01716
OG0000759	Syaf.g_01588	Syal.g_01717
OG0000760	Syaf.g_01587	Syal.g_01718
OG0000761	Syaf.g_01586	Syal.g_01719
OG0000762	Syaf.g_01584	Syal.g_01721
OG0000763	Syaf.g_01582	Syal.g_01723
OG0000764	Syaf.g_01581	Syal.g_01724
OG0000765	Syaf.g_01564	Syal.g_01768
OG0000766	Syaf.g_01563	Syal.g_01767
OG0000767	Syaf.g_01561	Syal.g_01765
OG0000768	Syaf.g_01560	Syal.g_01764
OG0000769	Syaf.g_01558	Syal.g_01762
OG0000770	Syaf.g_01553	Syal.g_01758
OG0000771	Syaf.g_01411	Syal.g_01835
OG0000772	Syaf.g_01705	Syal.g_01641
OG0000773	Syaf.g_01268	Syal.g_01618
OG0000774	Syaf.g_01263	Syal.g_01610
OG0000775	Syaf.g_01261	Syal.g_01608
OG0000776	Syaf.g_01260	Syal.g_01607
OG0000777	Syaf.g_01259	Syal.g_01606
OG0000778	Syaf.g_01258	Syal.g_01605
OG0000779	Syaf.g_01252	Syal.g_01599
OG0000780	Syaf.g_01249	Syal.g_01594
OG0000781	Syaf.g_01245	Syal.g_01590
OG0000782	Syaf.g_01244	Syal.g_01589
OG0000783	Syaf.g_01243	Syal.g_01588
OG0000784	Syaf.g_01242	Syal.g_01587
OG0000785	Syaf.g_01240	Syal.g_01585
OG0000786	Syaf.g_02546	Syal.g_01579
OG0000787	Syaf.g_02547	Syal.g_01578
OG0000788	Syaf.g_02297	Syal.g_02619
OG0000789	Syaf.g_01750	Syal.g_02598
OG0000790	Syaf.g_02738	Syal.g_02883
OG0000791	Syaf.g_02740	Syal.g_02882
OG0000792	Syaf.g_02741	Syal.g_02881
OG0000793	Syaf.g_02746	Syal.g_02876
OG0000794	Syaf.g_02747	Syal.g_02875
OG0000795	Syaf.g_02748	Syal.g_02874
OG0000796	Syaf.g_02752	Syal.g_02870
OG0000797	Syaf.g_02753	Syal.g_02869
OG0000798	Syaf.g_00240	Syal.g_01260
OG0000799	Syaf.g_02380	Syal.g_01547
OG0000800	Syaf.g_02383	Syal.g_01542
OG0000801	Syaf.g_02384	Syal.g_01541
OG0000802	Syaf.g_02388	Syal.g_01536
OG0000803	Syaf.g_02393	Syal.g_00040
OG0000804	Syaf.g_02396	Syal.g_00036
OG0000805	Syaf.g_02398	Syal.g_00030
OG0000806	Syaf.g_02405	Syal.g_00028
OG0000807	Syaf.g_02406	Syal.g_00026
OG0000808	Syaf.g_02407	Syal.g_00025
OG0000809	Syaf.g_02410	Syal.g_00022
OG0000810	Syaf.g_02411	Syal.g_00021
OG0000811	Syaf.g_02420	Syal.g_00380
OG0000812	Syaf.g_02422	Syal.g_00382
OG0000813	Syaf.g_02423	Syal.g_00383
OG0000814	Syaf.g_02425	Syal.g_00385
OG0000815	Syaf.g_02426	Syal.g_00391
OG0000816	Syaf.g_02428	Syal.g_00393
OG0000817	Syaf.g_02429	Syal.g_00394
OG0000818	Syaf.g_02442	Syal.g_00401
OG0000819	Syaf.g_02443	Syal.g_00402
OG0000820	Syaf.g_02444	Syal.g_00403
OG0000821	Syaf.g_02450	Syal.g_00409
OG0000822	Syaf.g_02452	Syal.g_00411
OG0000823	Syaf.g_02453	Syal.g_00412
OG0000824	Syaf.g_02459	Syal.g_00417
OG0000825	Syaf.g_02460	Syal.g_00418
OG0000826	Syaf.g_02461	Syal.g_00419
OG0000827	Syaf.g_02462	Syal.g_00420
OG0000828	Syaf.g_02465	Syal.g_00423
OG0000829	Syaf.g_02466	Syal.g_00424
OG0000830	Syaf.g_02467	Syal.g_00425
OG0000831	Syaf.g_02470	Syal.g_00427
OG0000832	Syaf.g_01109	Syal.g_02967
OG0000833	Syaf.g_01100	Syal.g_02976
OG0000834	Syaf.g_01098	Syal.g_02979
OG0000835	Syaf.g_01097	Syal.g_02980
OG0000836	Syaf.g_01093	Syal.g_02983
OG0000837	Syaf.g_01091	Syal.g_02984
OG0000838	Syaf.g_01087	Syal.g_02988
OG0000839	Syaf.g_01086	Syal.g_02989
OG0000840	Syaf.g_01085	Syal.g_02990
OG0000841	Syaf.g_01084	Syal.g_02991
OG0000842	Syaf.g_01083	Syal.g_02992
OG0000843	Syaf.g_01082	Syal.g_02993
OG0000844	Syaf.g_01080	Syal.g_02995
OG0000845	Syaf.g_01079	Syal.g_02996
OG0000846	Syaf.g_01078	Syal.g_02997
OG0000847	Syaf.g_01077	Syal.g_02998
OG0000848	Syaf.g_01075	Syal.g_03000
OG0000849	Syaf.g_01074	Syal.g_03001
OG0000850	Syaf.g_01072	Syal.g_03008
OG0000851	Syaf.g_01061	Syal.g_00561
OG0000852	Syaf.g_01060	Syal.g_00562
OG0000853	Syaf.g_01056	Syal.g_00566
OG0000854	Syaf.g_01054	Syal.g_00568
OG0000855	Syaf.g_01053	Syal.g_00569
OG0000856	Syaf.g_02328	Syal.g_02704
OG0000857	Syaf.g_02031	Syal.g_01882
OG0000858	Syaf.g_01047	Syal.g_00576
OG0000859	Syaf.g_01046	Syal.g_00577
OG0000860	Syaf.g_01031	Syal.g_00589
OG0000861	Syaf.g_01030	Syal.g_00590
OG0000862	Syaf.g_01029	Syal.g_00591
OG0000863	Syaf.g_01026	Syal.g_00594
OG0000864	Syaf.g_01025	Syal.g_00595
OG0000865	Syaf.g_01024	Syal.g_00596
OG0000866	Syaf.g_01023	Syal.g_00597
OG0000867	Syaf.g_01022	Syal.g_00598
OG0000868	Syaf.g_01019	Syal.g_00604
OG0000869	Syaf.g_01014	Syal.g_00609
OG0000870	Syaf.g_01009	Syal.g_00614
OG0000871	Syaf.g_01008	Syal.g_00615
OG0000872	Syaf.g_01001	Syal.g_00621
OG0000873	Syaf.g_00998	Syal.g_00624
OG0000874	Syaf.g_01002	Syal.g_00627
OG0000875	Syaf.g_00996	Syal.g_00629
OG0000876	Syaf.g_01198	Syal.g_00631
OG0000877	Syaf.g_01188	Syal.g_00633
OG0000878	Syaf.g_01187	Syal.g_00634
OG0000879	Syaf.g_01186	Syal.g_00635
OG0000880	Syaf.g_01185	Syal.g_00636
OG0000881	Syaf.g_01179	Syal.g_00641
OG0000882	Syaf.g_01174	Syal.g_00646
OG0000883	Syaf.g_01172	Syal.g_00648
OG0000884	Syaf.g_01170	Syal.g_00650
OG0000885	Syaf.g_01169	Syal.g_00651
OG0000886	Syaf.g_01168	Syal.g_00652
OG0000887	Syaf.g_01167	Syal.g_00653
OG0000888	Syaf.g_01165	Syal.g_00655
OG0000889	Syaf.g_01163	Syal.g_00657
OG0000890	Syaf.g_01157	Syal.g_00663
OG0000891	Syaf.g_01156	Syal.g_00664
OG0000892	Syaf.g_01154	Syal.g_00668
OG0000893	Syaf.g_00178	Syal.g_00193
OG0000894	Syaf.g_00175	Syal.g_00196
OG0000895	Syaf.g_00171	Syal.g_00200
OG0000896	Syaf.g_00170	Syal.g_00201
OG0000897	Syaf.g_00168	Syal.g_00203
OG0000898	Syaf.g_00167	Syal.g_00204
OG0000899	Syaf.g_00166	Syal.g_00205
OG0000900	Syaf.g_00165	Syal.g_00206
OG0000901	Syaf.g_00160	Syal.g_00211
OG0000902	Syaf.g_00158	Syal.g_00213
OG0000903	Syaf.g_00141	Syal.g_00227
OG0000904	Syaf.g_00146	Syal.g_00222
OG0000905	Syaf.g_00151	Syal.g_00217
OG0000906	Syaf.g_00154	Syal.g_00215
OG0000907	Syaf.g_00139	Syal.g_00229
OG0000908	Syaf.g_00136	Syal.g_00232
OG0000909	Syaf.g_00135	Syal.g_00233
OG0000910	Syaf.g_00134	Syal.g_00234
OG0000911	Syaf.g_00132	Syal.g_00237
OG0000912	Syaf.g_00131	Syal.g_00238
OG0000913	Syaf.g_00130	Syal.g_00239
OG0000914	Syaf.g_00129	Syal.g_00240
OG0000915	Syaf.g_00127	Syal.g_00241
OG0000916	Syaf.g_00126	Syal.g_00242
OG0000917	Syaf.g_00125	Syal.g_00243
OG0000918	Syaf.g_00124	Syal.g_00244
OG0000919	Syaf.g_00123	Syal.g_00245
OG0000920	Syaf.g_00122	Syal.g_00246
OG0000921	Syaf.g_00121	Syal.g_00247
OG0000922	Syaf.g_00120	Syal.g_00248
OG0000923	Syaf.g_00116	Syal.g_00252
OG0000924	Syaf.g_00115	Syal.g_00253
OG0000925	Syaf.g_00114	Syal.g_00254
OG0000926	Syaf.g_00113	Syal.g_00255
OG0000927	Syaf.g_00111	Syal.g_00257
OG0000928	Syaf.g_00110	Syal.g_00258
OG0000929	Syaf.g_00109	Syal.g_00259
OG0000930	Syaf.g_00108	Syal.g_00260
OG0000931	Syaf.g_00107	Syal.g_00261
OG0000932	Syaf.g_00106	Syal.g_00262
OG0000933	Syaf.g_00100	Syal.g_00268
OG0000934	Syaf.g_00098	Syal.g_00270
OG0000935	Syaf.g_00097	Syal.g_00271
OG0000936	Syaf.g_00096	Syal.g_00272
OG0000937	Syaf.g_00095	Syal.g_00273
OG0000938	Syaf.g_00092	Syal.g_00276
OG0000939	Syaf.g_00091	Syal.g_00277
OG0000940	Syaf.g_00084	Syal.g_00285
OG0000941	Syaf.g_00082	Syal.g_00287
OG0000942	Syaf.g_00080	Syal.g_00289
OG0000943	Syaf.g_00079	Syal.g_00290
OG0000944	Syaf.g_00077	Syal.g_00292
OG0000945	Syaf.g_00075	Syal.g_00294
OG0000946	Syaf.g_00070	Syal.g_00301
OG0000947	Syaf.g_00067	Syal.g_00304
OG0000948	Syaf.g_00066	Syal.g_00305
OG0000949	Syaf.g_00337	Syal.g_01341
OG0000950	Syaf.g_00351	Syal.g_01348
OG0000951	Syaf.g_00358	Syal.g_01353
OG0000952	Syaf.g_00363	Syal.g_01363
OG0000953	Syaf.g_00367	Syal.g_01435
OG0000954	Syaf.g_00372	Syal.g_01443
OG0000955	Syaf.g_00373	Syal.g_01444
OG0000956	Syaf.g_00375	Syal.g_01446
OG0000957	Syaf.g_00386	Syal.g_01457
OG0000958	Syaf.g_00387	Syal.g_01458
OG0000959	Syaf.g_00391	Syal.g_01482
OG0000960	Syaf.g_00392	Syal.g_01483
OG0000961	Syaf.g_00402	Syal.g_01507
OG0000962	Syaf.g_00404	Syal.g_01509
OG0000963	Syaf.g_00409	Syal.g_01514
OG0000964	Syaf.g_00410	Syal.g_01515
OG0000965	Syaf.g_00411	Syal.g_01516
OG0000966	Syaf.g_00421	Syal.g_00176
OG0000967	Syaf.g_00426	Syal.g_00171
OG0000968	Syaf.g_00417	Syal.g_00169
OG0000969	Syaf.g_00423	Syal.g_00167
OG0000970	Syaf.g_00424	Syal.g_00166
OG0000971	Syaf.g_00429	Syal.g_00164
OG0000972	Syaf.g_00430	Syal.g_00163
OG0000973	Syaf.g_00431	Syal.g_00162
OG0000974	Syaf.g_00432	Syal.g_00161
OG0000975	Syaf.g_00433	Syal.g_00160
OG0000976	Syaf.g_00434	Syal.g_00159
OG0000977	Syaf.g_00436	Syal.g_00157
OG0000978	Syaf.g_00437	Syal.g_00156
OG0000979	Syaf.g_00440	Syal.g_00153
OG0000980	Syaf.g_00443	Syal.g_00150
OG0000981	Syaf.g_00446	Syal.g_00147
OG0000982	Syaf.g_00645	Syal.g_01068
OG0000983	Syaf.g_00644	Syal.g_01069
OG0000984	Syaf.g_00643	Syal.g_01070
OG0000985	Syaf.g_00641	Syal.g_01074
OG0000986	Syaf.g_00639	Syal.g_01076
OG0000987	Syaf.g_00637	Syal.g_01080
OG0000988	Syaf.g_00633	Syal.g_01086
OG0000989	Syaf.g_00624	Syal.g_01098
OG0000990	Syaf.g_00606	Syal.g_01118
OG0000991	Syaf.g_00604	Syal.g_01120
OG0000992	Syaf.g_00601	Syal.g_01122
OG0000993	Syaf.g_00600	Syal.g_01123
OG0000994	Syaf.g_00597	Syal.g_01127
OG0000995	Syaf.g_00592	Syal.g_01132
OG0000996	Syaf.g_00543	Syal.g_01162
OG0000997	Syaf.g_00532	Syal.g_01171
OG0000998	Syaf.g_00530	Syal.g_01173
OG0000999	Syaf.g_00529	Syal.g_01174
OG0001000	Syaf.g_00526	Syal.g_01177
OG0001001	Syaf.g_00521	Syal.g_01182
OG0001002	Syaf.g_00515	Syal.g_00082
OG0001003	Syaf.g_00514	Syal.g_00084
OG0001004	Syaf.g_00513	Syal.g_00085
OG0001005	Syaf.g_00510	Syal.g_00087
OG0001006	Syaf.g_00500	Syal.g_00094
OG0001007	Syaf.g_00498	Syal.g_00096
OG0001008	Syaf.g_01215	Syal.g_00524
OG0001009	Syaf.g_00466	Syal.g_00129
OG0001010	Syaf.g_00465	Syal.g_00130
OG0001011	Syaf.g_00463	Syal.g_00131
OG0001012	Syaf.g_00649	Syal.g_01064
OG0001013	Syaf.g_00669	Syal.g_01026
OG0001014	Syaf.g_00691	Syal.g_01022
OG0001015	Syaf.g_00692	Syal.g_01021
OG0001016	Syaf.g_00958	Syal.g_00756
OG0001017	Syaf.g_00952	Syal.g_00762
OG0001018	Syaf.g_00950	Syal.g_00764
OG0001019	Syaf.g_00931	Syal.g_00785
OG0001020	Syaf.g_00926	Syal.g_00796
OG0001021	Syaf.g_00922	Syal.g_00800
OG0001022	Syaf.g_00918	Syal.g_00805
OG0001023	Syaf.g_00917	Syal.g_00806
OG0001024	Syaf.g_00913	Syal.g_00810
OG0001025	Syaf.g_00906	Syal.g_00817
OG0001026	Syaf.g_00893	Syal.g_00830
OG0001027	Syaf.g_00884	Syal.g_00834
OG0001028	Syaf.g_00882	Syal.g_00836
OG0001029	Syaf.g_00880	Syal.g_00838
OG0001030	Syaf.g_00860	Syal.g_00860
OG0001031	Syaf.g_00784	Syal.g_00936
OG0001032	Syaf.g_00781	Syal.g_00938
OG0001034	Syaf.g_02787	Syal.g_00684
OG0001035	Syaf.g_00207	Syal.g_01226
OG0001036	Syaf.g_00212	Syal.g_01231
OG0001037	Syaf.g_00214	Syal.g_01233
OG0001038	Syaf.g_00242	Syal.g_01261
OG0001039	Syaf.g_00245	Syal.g_01264
OG0001040	Syaf.g_00248	Syal.g_01267
OG0001041	Syaf.g_00253	Syal.g_01272
OG0001042	Syaf.g_00275	Syal.g_01300
OG0001043	Syaf.g_00279	Syal.g_01304
OG0001044	Syaf.g_00024	Syal.g_00346
OG0001045	Syaf.g_00011	Syal.g_00359
OG0001046	Syaf.g_01894	Syal.g_01967
OG0001047	Syaf.g_01217	Syal.g_00522
OG0001048	Syaf.g_01218	Syal.g_00521
OG0001049	Syaf.g_01226	Syal.g_00518
OG0001050	Syaf.g_01227	Syal.g_00517
OG0001051	Syaf.g_01228	Syal.g_00516
OG0001052	Syaf.g_02502	Syal.g_00467
OG0001053	Syaf.g_02718	Syal.g_02900
OG0001054	Syaf.g_02701	Syal.g_02919
OG0001056	Syaf.g_02649	Syal.g_02833
OG0001057	Syaf.g_02638	Syal.g_01574
OG0001058	Syaf.g_02624	Syal.g_02812
OG0001059	Syaf.g_02620	Syal.g_02808
OG0001060	Syaf.g_02614	Syal.g_02801
OG0001061	Syaf.g_02590	Syal.g_02783
OG0001062	Syaf.g_02588	Syal.g_02781
OG0001063	Syaf.g_02583	Syal.g_02776
OG0001064	Syaf.g_02582	Syal.g_02775
OG0001065	Syaf.g_02581	Syal.g_02774
OG0001066	Syaf.g_02580	Syal.g_02773
OG0001067	Syaf.g_02579	Syal.g_02772
OG0001068	Syaf.g_02578	Syal.g_02771
OG0001069	Syaf.g_02577	Syal.g_02770
OG0001070	Syaf.g_02574	Syal.g_02766
OG0001071	Syaf.g_02573	Syal.g_02765
OG0001072	Syaf.g_02569	Syal.g_02761
OG0001073	Syaf.g_02555	Syal.g_02746
OG0001074	Syaf.g_02365	Syal.g_02575
OG0001075	Syaf.g_02363	Syal.g_02726
OG0001076	Syaf.g_02337	Syal.g_02712
OG0001077	Syaf.g_02325	Syal.g_02702
OG0001078	Syaf.g_02309	Syal.g_02635
OG0001079	Syaf.g_02296	Syal.g_02618
OG0001080	Syaf.g_01740	Syal.g_02514
OG0001081	Syaf.g_02144	Syal.g_02175
OG0001082	Syaf.g_02143	Syal.g_02176
OG0001083	Syaf.g_02136	Syal.g_02184
OG0001084	Syaf.g_02135	Syal.g_02187
OG0001085	Syaf.g_02125	Syal.g_02206
OG0001086	Syaf.g_02123	Syal.g_02208
OG0001087	Syaf.g_01482	Syal.g_01782
OG0001088	Syaf.g_01478	Syal.g_01785
OG0001089	Syaf.g_01453	Syal.g_01811
OG0001090	Syaf.g_01981	Syal.g_01859
OG0001091	Syaf.g_01979	Syal.g_01862
OG0001092	Syaf.g_01977	Syal.g_01864
OG0001093	Syaf.g_01971	Syal.g_02419
OG0001094	Syaf.g_02055	Syal.g_02216
OG0001095	Syaf.g_02034	Syal.g_01879
OG0001096	Syaf.g_02018	Syal.g_02447
OG0001097	Syaf.g_01373	Syal.g_02473
OG0001098	Syaf.g_01743	Syal.g_02083
OG0001099	Syaf.g_00881	Syal.g_00837
OG0001100	Syaf.g_02110	Syal.g_02293
OG0001101	Syaf.g_02109	Syal.g_02292
OG0001102	Syaf.g_02106	Syal.g_02289
OG0001103	Syaf.g_02104	Syal.g_02287
OG0001104	Syaf.g_02071	Syal.g_02241
OG0001105	Syaf.g_02067	Syal.g_02236
OG0001106	Syaf.g_01847	Syal.g_02007
OG0001107	Syaf.g_01859	Syal.g_01993
OG0001108	Syaf.g_01868	Syal.g_01985
OG0001109	Syaf.g_01877	Syal.g_01983
OG0001110	Syaf.g_01879	Syal.g_01981
OG0001111	Syaf.g_01881	Syal.g_01979
OG0001112	Syaf.g_01883	Syal.g_01977
OG0001113	Syaf.g_01884	Syal.g_02244
OG0001114	Syaf.g_01885	Syal.g_01976
