Orthogroup	Syaf	Praw
OG0000570	Syaf.g_02595	Praw.g_00578
OG0000571	Syaf.g_02591	Praw.g_00576
OG0000572	Syaf.g_02575	Praw.g_01933
OG0000573	Syaf.g_02567	Praw.g_01938
OG0000574	Syaf.g_02566	Praw.g_01939
OG0000575	Syaf.g_02562	Praw.g_01943
OG0000576	Syaf.g_02560	Praw.g_01945
OG0000577	Syaf.g_02559	Praw.g_01946
OG0000578	Syaf.g_02558	Praw.g_01947
OG0000579	Syaf.g_02557	Praw.g_01948
OG0000580	Syaf.g_02556	Praw.g_01949
OG0000581	Syaf.g_02550	Praw.g_00141
OG0000582	Syaf.g_02374	Praw.g_00144
OG0000583	Syaf.g_02373	Praw.g_00145
OG0000584	Syaf.g_02372	Praw.g_00146
OG0000585	Syaf.g_02370	Praw.g_00148
OG0000586	Syaf.g_02369	Praw.g_00149
OG0000587	Syaf.g_02367	Praw.g_00150
OG0000588	Syaf.g_02350	Praw.g_00154
OG0000589	Syaf.g_02340	Praw.g_00157
OG0000590	Syaf.g_02339	Praw.g_00158
OG0000591	Syaf.g_02331	Praw.g_00161
OG0000592	Syaf.g_02330	Praw.g_00162
OG0000593	Syaf.g_02314	Praw.g_00168
OG0000594	Syaf.g_02313	Praw.g_00169
OG0000595	Syaf.g_02312	Praw.g_01888
OG0000596	Syaf.g_02307	Praw.g_01884
OG0000597	Syaf.g_02304	Praw.g_01882
OG0000598	Syaf.g_02303	Praw.g_01881
OG0000599	Syaf.g_02300	Praw.g_01878
OG0000600	Syaf.g_02299	Praw.g_01877
OG0000601	Syaf.g_02298	Praw.g_01876
OG0000602	Syaf.g_02293	Praw.g_01874
OG0000603	Syaf.g_02292	Praw.g_01873
OG0000604	Syaf.g_02289	Praw.g_01872
OG0000605	Syaf.g_01734	Praw.g_01871
OG0000606	Syaf.g_02145	Praw.g_01868
OG0000607	Syaf.g_02142	Praw.g_01865
OG0000608	Syaf.g_02141	Praw.g_01864
OG0000609	Syaf.g_02139	Praw.g_01863
OG0000610	Syaf.g_02132	Praw.g_01858
OG0000611	Syaf.g_02129	Praw.g_01855
OG0000612	Syaf.g_02128	Praw.g_01854
OG0000613	Syaf.g_00315	Praw.g_01849
OG0000614	Syaf.g_01469	Praw.g_01830
OG0000615	Syaf.g_02085	Praw.g_01822
OG0000616	Syaf.g_00518	Praw.g_01818
OG0000617	Syaf.g_01975	Praw.g_01803
OG0000618	Syaf.g_01974	Praw.g_01802
OG0000619	Syaf.g_01973	Praw.g_01801
OG0000620	Syaf.g_01966	Praw.g_01798
OG0000621	Syaf.g_01965	Praw.g_01797
OG0000622	Syaf.g_01964	Praw.g_01796
OG0000623	Syaf.g_01963	Praw.g_01795
OG0000624	Syaf.g_01961	Praw.g_01794
OG0000625	Syaf.g_01960	Praw.g_01793
OG0000626	Syaf.g_01959	Praw.g_01792
OG0000627	Syaf.g_01782	Praw.g_01791
OG0000628	Syaf.g_01783	Praw.g_01790
OG0000629	Syaf.g_01786	Praw.g_01789
OG0000630	Syaf.g_01790	Praw.g_01786
OG0000631	Syaf.g_01801	Praw.g_01706
OG0000632	Syaf.g_01802	Praw.g_01705
OG0000633	Syaf.g_01803	Praw.g_01704
OG0000634	Syaf.g_02053	Praw.g_01701
OG0000635	Syaf.g_02052	Praw.g_01700
OG0000636	Syaf.g_02050	Praw.g_01698
OG0000637	Syaf.g_02048	Praw.g_01696
OG0000638	Syaf.g_02047	Praw.g_01695
OG0000639	Syaf.g_02046	Praw.g_01694
OG0000640	Syaf.g_02045	Praw.g_01693
OG0000641	Syaf.g_02041	Praw.g_01689
OG0000642	Syaf.g_02040	Praw.g_01688
OG0000643	Syaf.g_02038	Praw.g_01687
OG0000644	Syaf.g_02037	Praw.g_01686
OG0000645	Syaf.g_02035	Praw.g_01685
OG0000646	Syaf.g_02032	Praw.g_01683
OG0000647	Syaf.g_02030	Praw.g_01682
OG0000648	Syaf.g_02027	Praw.g_01680
OG0000649	Syaf.g_02026	Praw.g_01679
OG0000650	Syaf.g_02025	Praw.g_01678
OG0000651	Syaf.g_02024	Praw.g_01677
OG0000652	Syaf.g_02023	Praw.g_01676
OG0000653	Syaf.g_02021	Praw.g_01674
OG0000654	Syaf.g_02020	Praw.g_01673
OG0000655	Syaf.g_02019	Praw.g_01672
OG0000656	Syaf.g_02016	Praw.g_01669
OG0000657	Syaf.g_01384	Praw.g_01663
OG0000658	Syaf.g_01381	Praw.g_01662
OG0000659	Syaf.g_01380	Praw.g_01661
OG0000660	Syaf.g_01376	Praw.g_01657
OG0000661	Syaf.g_01374	Praw.g_01655
OG0000662	Syaf.g_01372	Praw.g_01653
OG0000663	Syaf.g_01369	Praw.g_01651
OG0000664	Syaf.g_01368	Praw.g_01650
OG0000665	Syaf.g_00980	Praw.g_01646
OG0000666	Syaf.g_01733	Praw.g_01645
OG0000667	Syaf.g_01635	Praw.g_01641
OG0000668	Syaf.g_01928	Praw.g_01611
OG0000669	Syaf.g_02112	Praw.g_01605
OG0000670	Syaf.g_02769	Praw.g_01603
OG0000671	Syaf.g_02108	Praw.g_01601
OG0000672	Syaf.g_02105	Praw.g_01599
OG0000673	Syaf.g_02102	Praw.g_01596
OG0000674	Syaf.g_02100	Praw.g_01594
OG0000675	Syaf.g_02099	Praw.g_01593
OG0000676	Syaf.g_02097	Praw.g_01591
OG0000677	Syaf.g_02096	Praw.g_01590
OG0000678	Syaf.g_02092	Praw.g_01588
OG0000679	Syaf.g_02083	Praw.g_01584
OG0000680	Syaf.g_02082	Praw.g_01583
OG0000681	Syaf.g_02079	Praw.g_01581
OG0000682	Syaf.g_02078	Praw.g_01580
OG0000683	Syaf.g_02077	Praw.g_01579
OG0000684	Syaf.g_02072	Praw.g_01577
OG0000685	Syaf.g_02070	Praw.g_01575
OG0000686	Syaf.g_02069	Praw.g_01574
OG0000687	Syaf.g_02068	Praw.g_01573
OG0000688	Syaf.g_02063	Praw.g_01570
OG0000689	Syaf.g_02061	Praw.g_01569
OG0000690	Syaf.g_02060	Praw.g_01568
OG0000691	Syaf.g_02059	Praw.g_01567
OG0000692	Syaf.g_02058	Praw.g_01565
OG0000693	Syaf.g_02057	Praw.g_01564
OG0000694	Syaf.g_02056	Praw.g_01563
OG0000695	Syaf.g_01805	Praw.g_01561
OG0000696	Syaf.g_01806	Praw.g_01560
OG0000697	Syaf.g_01808	Praw.g_01559
OG0000698	Syaf.g_01811	Praw.g_01556
OG0000699	Syaf.g_01813	Praw.g_01555
OG0000700	Syaf.g_01814	Praw.g_01554
OG0000701	Syaf.g_01815	Praw.g_01553
OG0000702	Syaf.g_01843	Praw.g_01551
OG0000703	Syaf.g_01844	Praw.g_01550
OG0000704	Syaf.g_01846	Praw.g_01549
OG0000705	Syaf.g_01853	Praw.g_01545
OG0000706	Syaf.g_01854	Praw.g_01544
OG0000707	Syaf.g_01855	Praw.g_01543
OG0000708	Syaf.g_01858	Praw.g_01542
OG0000709	Syaf.g_01867	Praw.g_01538
OG0000710	Syaf.g_01878	Praw.g_01535
OG0000711	Syaf.g_01908	Praw.g_01518
OG0000712	Syaf.g_01910	Praw.g_01516
OG0000713	Syaf.g_01911	Praw.g_01515
OG0000714	Syaf.g_01913	Praw.g_01514
OG0000715	Syaf.g_01915	Praw.g_01512
OG0000716	Syaf.g_01919	Praw.g_01510
OG0000717	Syaf.g_01920	Praw.g_01509
OG0000718	Syaf.g_01924	Praw.g_01498
OG0000719	Syaf.g_01926	Praw.g_01496
OG0000720	Syaf.g_01939	Praw.g_01487
OG0000721	Syaf.g_01941	Praw.g_01485
OG0000722	Syaf.g_01942	Praw.g_01484
OG0000723	Syaf.g_01957	Praw.g_01481
OG0000724	Syaf.g_01418	Praw.g_01472
OG0000725	Syaf.g_01445	Praw.g_01466
OG0000726	Syaf.g_01446	Praw.g_01465
OG0000727	Syaf.g_01447	Praw.g_01464
OG0000728	Syaf.g_01449	Praw.g_01462
OG0000729	Syaf.g_00405	Praw.g_01416
OG0000730	Syaf.g_00026	Praw.g_00172
OG0000731	Syaf.g_00014	Praw.g_00176
OG0000732	Syaf.g_00444	Praw.g_00183
OG0000733	Syaf.g_00615	Praw.g_00202
OG0000734	Syaf.g_00895	Praw.g_00219
OG0000735	Syaf.g_01273	Praw.g_00221
OG0000736	Syaf.g_01274	Praw.g_00222
OG0000737	Syaf.g_01275	Praw.g_00223
OG0000738	Syaf.g_01280	Praw.g_00227
OG0000739	Syaf.g_01281	Praw.g_00228
OG0000740	Syaf.g_01282	Praw.g_00229
OG0000741	Syaf.g_01285	Praw.g_00230
OG0000742	Syaf.g_01287	Praw.g_00233
OG0000743	Syaf.g_01289	Praw.g_00235
OG0000744	Syaf.g_01290	Praw.g_00236
OG0000745	Syaf.g_01293	Praw.g_00237
OG0000746	Syaf.g_01295	Praw.g_00239
OG0000747	Syaf.g_01296	Praw.g_00240
OG0000748	Syaf.g_01307	Praw.g_00243
OG0000749	Syaf.g_01309	Praw.g_00244
OG0000750	Syaf.g_01310	Praw.g_00245
OG0000751	Syaf.g_01317	Praw.g_00247
OG0000752	Syaf.g_01319	Praw.g_00249
OG0000753	Syaf.g_01322	Praw.g_00252
OG0000754	Syaf.g_01611	Praw.g_00255
OG0000755	Syaf.g_01599	Praw.g_00258
OG0000756	Syaf.g_01598	Praw.g_00259
OG0000757	Syaf.g_01590	Praw.g_00265
OG0000758	Syaf.g_01589	Praw.g_00266
OG0000759	Syaf.g_01588	Praw.g_00267
OG0000760	Syaf.g_01587	Praw.g_00268
OG0000761	Syaf.g_01586	Praw.g_00269
OG0000762	Syaf.g_01584	Praw.g_00270
OG0000763	Syaf.g_01582	Praw.g_00272
OG0000764	Syaf.g_01581	Praw.g_00273
OG0000765	Syaf.g_01564	Praw.g_00282
OG0000766	Syaf.g_01563	Praw.g_00283
OG0000767	Syaf.g_01561	Praw.g_00285
OG0000768	Syaf.g_01560	Praw.g_00286
OG0000769	Syaf.g_01558	Praw.g_00288
OG0000770	Syaf.g_01553	Praw.g_00290
OG0000771	Syaf.g_01411	Praw.g_00904
OG0000772	Syaf.g_01705	Praw.g_00954
OG0000773	Syaf.g_01268	Praw.g_00970
OG0000774	Syaf.g_01263	Praw.g_00972
OG0000775	Syaf.g_01261	Praw.g_00976
OG0000776	Syaf.g_01260	Praw.g_00977
OG0000777	Syaf.g_01259	Praw.g_00978
OG0000778	Syaf.g_01258	Praw.g_00979
OG0000779	Syaf.g_01252	Praw.g_00983
OG0000780	Syaf.g_01249	Praw.g_00984
OG0000781	Syaf.g_01245	Praw.g_00987
OG0000782	Syaf.g_01244	Praw.g_00988
OG0000783	Syaf.g_01243	Praw.g_00989
OG0000784	Syaf.g_01242	Praw.g_00990
OG0000785	Syaf.g_01240	Praw.g_00992
OG0000786	Syaf.g_02546	Praw.g_00994
OG0000787	Syaf.g_02547	Praw.g_00995
OG0000788	Syaf.g_02297	Praw.g_01002
OG0000789	Syaf.g_01750	Praw.g_01006
OG0000790	Syaf.g_02738	Praw.g_01021
OG0000791	Syaf.g_02740	Praw.g_01023
OG0000792	Syaf.g_02741	Praw.g_01024
OG0000793	Syaf.g_02746	Praw.g_01027
OG0000794	Syaf.g_02747	Praw.g_01028
OG0000795	Syaf.g_02748	Praw.g_01029
OG0000796	Syaf.g_02752	Praw.g_01033
OG0000797	Syaf.g_02753	Praw.g_01034
OG0000798	Syaf.g_00240	Praw.g_01057
OG0000799	Syaf.g_02380	Praw.g_01101
OG0000800	Syaf.g_02383	Praw.g_01100
OG0000801	Syaf.g_02384	Praw.g_01099
OG0000802	Syaf.g_02388	Praw.g_01097
OG0000803	Syaf.g_02393	Praw.g_01095
OG0000804	Syaf.g_02396	Praw.g_01094
OG0000805	Syaf.g_02398	Praw.g_01092
OG0000806	Syaf.g_02405	Praw.g_01090
OG0000807	Syaf.g_02406	Praw.g_01089
OG0000808	Syaf.g_02407	Praw.g_01088
OG0000809	Syaf.g_02410	Praw.g_01085
OG0000810	Syaf.g_02411	Praw.g_01084
OG0000811	Syaf.g_02420	Praw.g_01077
OG0000812	Syaf.g_02422	Praw.g_01075
OG0000813	Syaf.g_02423	Praw.g_00343
OG0000814	Syaf.g_02425	Praw.g_00345
OG0000815	Syaf.g_02426	Praw.g_00346
OG0000816	Syaf.g_02428	Praw.g_00348
OG0000817	Syaf.g_02429	Praw.g_00349
OG0000818	Syaf.g_02442	Praw.g_00354
OG0000819	Syaf.g_02443	Praw.g_00355
OG0000820	Syaf.g_02444	Praw.g_00356
OG0000821	Syaf.g_02450	Praw.g_00359
OG0000822	Syaf.g_02452	Praw.g_00360
OG0000823	Syaf.g_02453	Praw.g_00361
OG0000824	Syaf.g_02459	Praw.g_00364
OG0000825	Syaf.g_02460	Praw.g_00365
OG0000826	Syaf.g_02461	Praw.g_00366
OG0000827	Syaf.g_02462	Praw.g_00367
OG0000828	Syaf.g_02465	Praw.g_00371
OG0000829	Syaf.g_02466	Praw.g_00372
OG0000830	Syaf.g_02467	Praw.g_00373
OG0000831	Syaf.g_02470	Praw.g_00375
OG0000832	Syaf.g_01109	Praw.g_00381
OG0000833	Syaf.g_01100	Praw.g_00389
OG0000834	Syaf.g_01098	Praw.g_00390
OG0000835	Syaf.g_01097	Praw.g_00391
OG0000836	Syaf.g_01093	Praw.g_00392
OG0000837	Syaf.g_01091	Praw.g_00393
OG0000838	Syaf.g_01087	Praw.g_00395
OG0000839	Syaf.g_01086	Praw.g_00396
OG0000840	Syaf.g_01085	Praw.g_00397
OG0000841	Syaf.g_01084	Praw.g_00398
OG0000842	Syaf.g_01083	Praw.g_00399
OG0000843	Syaf.g_01082	Praw.g_00400
OG0000844	Syaf.g_01080	Praw.g_00401
OG0000845	Syaf.g_01079	Praw.g_00402
OG0000846	Syaf.g_01078	Praw.g_00403
OG0000847	Syaf.g_01077	Praw.g_00404
OG0000848	Syaf.g_01075	Praw.g_00405
OG0000849	Syaf.g_01074	Praw.g_00406
OG0000850	Syaf.g_01072	Praw.g_00408
OG0000851	Syaf.g_01061	Praw.g_00409
OG0000852	Syaf.g_01060	Praw.g_00410
OG0000853	Syaf.g_01056	Praw.g_00414
OG0000854	Syaf.g_01054	Praw.g_00416
OG0000855	Syaf.g_01053	Praw.g_00417
OG0000856	Syaf.g_02328	Praw.g_00430
OG0000857	Syaf.g_02031	Praw.g_00458
OG0000858	Syaf.g_01047	Praw.g_00509
OG0000859	Syaf.g_01046	Praw.g_00510
OG0000860	Syaf.g_01031	Praw.g_00517
OG0000861	Syaf.g_01030	Praw.g_00518
OG0000862	Syaf.g_01029	Praw.g_00519
OG0000863	Syaf.g_01026	Praw.g_00521
OG0000864	Syaf.g_01025	Praw.g_00522
OG0000865	Syaf.g_01024	Praw.g_00523
OG0000866	Syaf.g_01023	Praw.g_00524
OG0000867	Syaf.g_01022	Praw.g_00525
OG0000868	Syaf.g_01019	Praw.g_00526
OG0000869	Syaf.g_01014	Praw.g_00530
OG0000870	Syaf.g_01009	Praw.g_00535
OG0000871	Syaf.g_01008	Praw.g_00536
OG0000872	Syaf.g_01001	Praw.g_00537
OG0000873	Syaf.g_00998	Praw.g_00540
OG0000874	Syaf.g_01002	Praw.g_00543
OG0000875	Syaf.g_00996	Praw.g_00544
OG0000876	Syaf.g_01198	Praw.g_00545
OG0000877	Syaf.g_01188	Praw.g_00547
OG0000878	Syaf.g_01187	Praw.g_00548
OG0000879	Syaf.g_01186	Praw.g_00549
OG0000880	Syaf.g_01185	Praw.g_00550
OG0000881	Syaf.g_01179	Praw.g_00554
OG0000882	Syaf.g_01174	Praw.g_00559
OG0000883	Syaf.g_01172	Praw.g_00561
OG0000884	Syaf.g_01170	Praw.g_00563
OG0000885	Syaf.g_01169	Praw.g_00564
OG0000886	Syaf.g_01168	Praw.g_00565
OG0000887	Syaf.g_01167	Praw.g_00566
OG0000888	Syaf.g_01165	Praw.g_00568
OG0000889	Syaf.g_01163	Praw.g_00570
OG0000890	Syaf.g_01157	Praw.g_00571
OG0000891	Syaf.g_01156	Praw.g_00572
OG0000892	Syaf.g_01154	Praw.g_01921
OG0000893	Syaf.g_00178	Praw.g_01917
OG0000894	Syaf.g_00175	Praw.g_01915
OG0000895	Syaf.g_00171	Praw.g_01912
OG0000896	Syaf.g_00170	Praw.g_01911
OG0000897	Syaf.g_00168	Praw.g_01909
OG0000898	Syaf.g_00167	Praw.g_01908
OG0000899	Syaf.g_00166	Praw.g_01907
OG0000900	Syaf.g_00165	Praw.g_01906
OG0000901	Syaf.g_00160	Praw.g_01903
OG0000902	Syaf.g_00158	Praw.g_01901
OG0000903	Syaf.g_00141	Praw.g_01898
OG0000904	Syaf.g_00146	Praw.g_01896
OG0000905	Syaf.g_00151	Praw.g_01892
OG0000906	Syaf.g_00154	Praw.g_01891
OG0000907	Syaf.g_00139	Praw.g_00138
OG0000908	Syaf.g_00136	Praw.g_00135
OG0000909	Syaf.g_00135	Praw.g_00134
OG0000910	Syaf.g_00134	Praw.g_00133
OG0000911	Syaf.g_00132	Praw.g_00131
OG0000912	Syaf.g_00131	Praw.g_00130
OG0000913	Syaf.g_00130	Praw.g_00129
OG0000914	Syaf.g_00129	Praw.g_00128
OG0000915	Syaf.g_00127	Praw.g_00127
OG0000916	Syaf.g_00126	Praw.g_00126
OG0000917	Syaf.g_00125	Praw.g_00125
OG0000918	Syaf.g_00124	Praw.g_00124
OG0000919	Syaf.g_00123	Praw.g_00123
OG0000920	Syaf.g_00122	Praw.g_00122
OG0000921	Syaf.g_00121	Praw.g_00121
OG0000922	Syaf.g_00120	Praw.g_00120
OG0000923	Syaf.g_00116	Praw.g_00116
OG0000924	Syaf.g_00115	Praw.g_00115
OG0000925	Syaf.g_00114	Praw.g_00114
OG0000926	Syaf.g_00113	Praw.g_00113
OG0000927	Syaf.g_00111	Praw.g_00111
OG0000928	Syaf.g_00110	Praw.g_00110
OG0000929	Syaf.g_00109	Praw.g_00109
OG0000930	Syaf.g_00108	Praw.g_00108
OG0000931	Syaf.g_00107	Praw.g_00107
OG0000932	Syaf.g_00106	Praw.g_00106
OG0000933	Syaf.g_00100	Praw.g_00102
OG0000934	Syaf.g_00098	Praw.g_00100
OG0000935	Syaf.g_00097	Praw.g_00099
OG0000936	Syaf.g_00096	Praw.g_00098
OG0000937	Syaf.g_00095	Praw.g_00097
OG0000938	Syaf.g_00092	Praw.g_00095
OG0000939	Syaf.g_00091	Praw.g_00094
OG0000940	Syaf.g_00084	Praw.g_00087
OG0000941	Syaf.g_00082	Praw.g_00085
OG0000942	Syaf.g_00080	Praw.g_00083
OG0000943	Syaf.g_00079	Praw.g_00082
OG0000944	Syaf.g_00077	Praw.g_00081
OG0000945	Syaf.g_00075	Praw.g_00080
OG0000946	Syaf.g_00070	Praw.g_00076
OG0000947	Syaf.g_00067	Praw.g_00074
OG0000948	Syaf.g_00066	Praw.g_00073
OG0000949	Syaf.g_00337	Praw.g_00070
OG0000950	Syaf.g_00351	Praw.g_00065
OG0000951	Syaf.g_00358	Praw.g_00061
OG0000952	Syaf.g_00363	Praw.g_00057
OG0000953	Syaf.g_00367	Praw.g_00054
OG0000954	Syaf.g_00372	Praw.g_00050
OG0000955	Syaf.g_00373	Praw.g_00049
OG0000956	Syaf.g_00375	Praw.g_00047
OG0000957	Syaf.g_00386	Praw.g_00041
OG0000958	Syaf.g_00387	Praw.g_00040
OG0000959	Syaf.g_00391	Praw.g_00036
OG0000960	Syaf.g_00392	Praw.g_00035
OG0000961	Syaf.g_00402	Praw.g_00033
OG0000962	Syaf.g_00404	Praw.g_00031
OG0000963	Syaf.g_00409	Praw.g_00027
OG0000964	Syaf.g_00410	Praw.g_00026
OG0000965	Syaf.g_00411	Praw.g_00025
OG0000966	Syaf.g_00421	Praw.g_00018
OG0000967	Syaf.g_00426	Praw.g_00014
OG0000968	Syaf.g_00417	Praw.g_00012
OG0000969	Syaf.g_00423	Praw.g_00011
OG0000970	Syaf.g_00424	Praw.g_00010
OG0000971	Syaf.g_00429	Praw.g_00009
OG0000972	Syaf.g_00430	Praw.g_00008
OG0000973	Syaf.g_00431	Praw.g_00007
OG0000974	Syaf.g_00432	Praw.g_00006
OG0000975	Syaf.g_00433	Praw.g_00005
OG0000976	Syaf.g_00434	Praw.g_00004
OG0000977	Syaf.g_00436	Praw.g_00003
OG0000978	Syaf.g_00437	Praw.g_00002
OG0000979	Syaf.g_00440	Praw.g_01192
OG0000980	Syaf.g_00443	Praw.g_01190
OG0000981	Syaf.g_00446	Praw.g_01188
OG0000982	Syaf.g_00645	Praw.g_01186
OG0000983	Syaf.g_00644	Praw.g_01185
OG0000984	Syaf.g_00643	Praw.g_01184
OG0000985	Syaf.g_00641	Praw.g_01181
OG0000986	Syaf.g_00639	Praw.g_01179
OG0000987	Syaf.g_00637	Praw.g_01178
OG0000988	Syaf.g_00633	Praw.g_01175
OG0000989	Syaf.g_00624	Praw.g_01171
OG0000990	Syaf.g_00606	Praw.g_01168
OG0000991	Syaf.g_00604	Praw.g_01167
OG0000992	Syaf.g_00601	Praw.g_01165
OG0000993	Syaf.g_00600	Praw.g_01164
OG0000994	Syaf.g_00597	Praw.g_01163
OG0000995	Syaf.g_00592	Praw.g_01159
OG0000996	Syaf.g_00543	Praw.g_01158
OG0000997	Syaf.g_00532	Praw.g_01157
OG0000998	Syaf.g_00530	Praw.g_01155
OG0000999	Syaf.g_00529	Praw.g_01154
OG0001000	Syaf.g_00526	Praw.g_01151
OG0001001	Syaf.g_00521	Praw.g_01149
OG0001002	Syaf.g_00515	Praw.g_01145
OG0001003	Syaf.g_00514	Praw.g_01144
OG0001004	Syaf.g_00513	Praw.g_01143
OG0001005	Syaf.g_00510	Praw.g_01142
OG0001006	Syaf.g_00500	Praw.g_01138
OG0001007	Syaf.g_00498	Praw.g_01136
OG0001008	Syaf.g_01215	Praw.g_00710
OG0001009	Syaf.g_00466	Praw.g_01401
OG0001010	Syaf.g_00465	Praw.g_01400
OG0001011	Syaf.g_00463	Praw.g_01399
OG0001012	Syaf.g_00649	Praw.g_01385
OG0001013	Syaf.g_00669	Praw.g_01380
OG0001014	Syaf.g_00691	Praw.g_01377
OG0001015	Syaf.g_00692	Praw.g_01376
OG0001016	Syaf.g_00958	Praw.g_01361
OG0001017	Syaf.g_00952	Praw.g_01357
OG0001018	Syaf.g_00950	Praw.g_01354
OG0001019	Syaf.g_00931	Praw.g_01345
OG0001020	Syaf.g_00926	Praw.g_01344
OG0001021	Syaf.g_00922	Praw.g_01343
OG0001022	Syaf.g_00918	Praw.g_01341
OG0001023	Syaf.g_00917	Praw.g_01340
OG0001024	Syaf.g_00913	Praw.g_01337
OG0001025	Syaf.g_00906	Praw.g_01331
OG0001026	Syaf.g_00893	Praw.g_01324
OG0001027	Syaf.g_00884	Praw.g_01323
OG0001028	Syaf.g_00882	Praw.g_01321
OG0001029	Syaf.g_00880	Praw.g_01320
OG0001030	Syaf.g_00860	Praw.g_01305
OG0001031	Syaf.g_00784	Praw.g_01249
OG0001032	Syaf.g_00781	Praw.g_01248
OG0001034	Syaf.g_02787	Praw.g_01199
OG0001035	Syaf.g_00207	Praw.g_00879
OG0001036	Syaf.g_00212	Praw.g_00875
OG0001037	Syaf.g_00214	Praw.g_00874
OG0001038	Syaf.g_00242	Praw.g_00856
OG0001039	Syaf.g_00245	Praw.g_00853
OG0001040	Syaf.g_00248	Praw.g_00851
OG0001041	Syaf.g_00253	Praw.g_00847
OG0001042	Syaf.g_00275	Praw.g_00830
OG0001043	Syaf.g_00279	Praw.g_00829
OG0001044	Syaf.g_00024	Praw.g_00797
OG0001045	Syaf.g_00011	Praw.g_00789
OG0001046	Syaf.g_01894	Praw.g_00754
OG0001047	Syaf.g_01217	Praw.g_00708
OG0001048	Syaf.g_01218	Praw.g_00707
OG0001049	Syaf.g_01226	Praw.g_00705
OG0001050	Syaf.g_01227	Praw.g_00704
OG0001051	Syaf.g_01228	Praw.g_00703
OG0001052	Syaf.g_02502	Praw.g_00676
OG0001053	Syaf.g_02718	Praw.g_00665
OG0001054	Syaf.g_02701	Praw.g_00650
OG0001056	Syaf.g_02649	Praw.g_00612
OG0001057	Syaf.g_02638	Praw.g_00607
OG0001058	Syaf.g_02624	Praw.g_00599
OG0001059	Syaf.g_02620	Praw.g_00595
OG0001060	Syaf.g_02614	Praw.g_00588
OG0001061	Syaf.g_02590	Praw.g_00575
OG0001062	Syaf.g_02588	Praw.g_01923
OG0001063	Syaf.g_02583	Praw.g_01925
OG0001064	Syaf.g_02582	Praw.g_01926
OG0001065	Syaf.g_02581	Praw.g_01927
OG0001066	Syaf.g_02580	Praw.g_01928
OG0001067	Syaf.g_02579	Praw.g_01929
OG0001068	Syaf.g_02578	Praw.g_01930
OG0001069	Syaf.g_02577	Praw.g_01931
OG0001070	Syaf.g_02574	Praw.g_01934
OG0001071	Syaf.g_02573	Praw.g_01935
OG0001073	Syaf.g_02555	Praw.g_00140
OG0001074	Syaf.g_02365	Praw.g_00151
OG0001075	Syaf.g_02363	Praw.g_00152
OG0001076	Syaf.g_02337	Praw.g_00160
OG0001077	Syaf.g_02325	Praw.g_00164
OG0001078	Syaf.g_02309	Praw.g_01886
OG0001079	Syaf.g_02296	Praw.g_01875
OG0001080	Syaf.g_01740	Praw.g_01869
OG0001081	Syaf.g_02144	Praw.g_01867
OG0001082	Syaf.g_02143	Praw.g_01866
OG0001083	Syaf.g_02136	Praw.g_01861
OG0001084	Syaf.g_02135	Praw.g_01860
OG0001085	Syaf.g_02125	Praw.g_01852
OG0001086	Syaf.g_02123	Praw.g_01851
OG0001087	Syaf.g_01482	Praw.g_01834
OG0001088	Syaf.g_01478	Praw.g_01833
OG0001089	Syaf.g_01453	Praw.g_01825
OG0001090	Syaf.g_01981	Praw.g_01808
OG0001091	Syaf.g_01979	Praw.g_01806
OG0001092	Syaf.g_01977	Praw.g_01805
OG0001093	Syaf.g_01971	Praw.g_01800
OG0001094	Syaf.g_02055	Praw.g_01703
OG0001095	Syaf.g_02034	Praw.g_01684
OG0001096	Syaf.g_02018	Praw.g_01671
OG0001097	Syaf.g_01373	Praw.g_01654
OG0001098	Syaf.g_01743	Praw.g_01639
OG0001099	Syaf.g_00881	Praw.g_01608
OG0001100	Syaf.g_02110	Praw.g_01604
OG0001101	Syaf.g_02109	Praw.g_01602
OG0001102	Syaf.g_02106	Praw.g_01600
OG0001103	Syaf.g_02104	Praw.g_01598
OG0001104	Syaf.g_02071	Praw.g_01576
OG0001105	Syaf.g_02067	Praw.g_01572
OG0001106	Syaf.g_01847	Praw.g_01548
OG0001107	Syaf.g_01859	Praw.g_01541
OG0001108	Syaf.g_01868	Praw.g_01537
OG0001109	Syaf.g_01877	Praw.g_01536
OG0001110	Syaf.g_01879	Praw.g_01534
OG0001111	Syaf.g_01881	Praw.g_01533
OG0001112	Syaf.g_01883	Praw.g_01532
OG0001113	Syaf.g_01884	Praw.g_01531
OG0001114	Syaf.g_01885	Praw.g_01530
OG0001115	Syaf.g_01889	Praw.g_01528
OG0001116	Syaf.g_01891	Praw.g_01527
OG0001117	Syaf.g_01892	Praw.g_01526
OG0001118	Syaf.g_01893	Praw.g_01525
OG0001119	Syaf.g_01895	Praw.g_01524
OG0001120	Syaf.g_01899	Praw.g_01522
OG0001122	Syaf.g_01927	Praw.g_01495
OG0001123	Syaf.g_01934	Praw.g_01491
OG0001124	Syaf.g_01936	Praw.g_01489
OG0001125	Syaf.g_01938	Praw.g_01488
OG0001126	Syaf.g_01409	Praw.g_01478
OG0001127	Syaf.g_01410	Praw.g_01477
OG0001128	Syaf.g_01413	Praw.g_01475
OG0001129	Syaf.g_01415	Praw.g_01474
OG0001130	Syaf.g_01416	Praw.g_01473
OG0001131	Syaf.g_02090	Praw.g_01437
OG0001132	Syaf.g_01722	Praw.g_01427
