Orthogroup	Syaf	Prba
OG0000570	Syaf.g_02595	Prba.g_01745
OG0000571	Syaf.g_02591	Prba.g_01743
OG0000572	Syaf.g_02575	Prba.g_01730
OG0000573	Syaf.g_02567	Prba.g_01725
OG0000574	Syaf.g_02566	Prba.g_01724
OG0000575	Syaf.g_02562	Prba.g_01720
OG0000576	Syaf.g_02560	Prba.g_01718
OG0000577	Syaf.g_02559	Prba.g_01717
OG0000578	Syaf.g_02558	Prba.g_01716
OG0000579	Syaf.g_02557	Prba.g_01715
OG0000580	Syaf.g_02556	Prba.g_01714
OG0000581	Syaf.g_02550	Prba.g_01712
OG0000582	Syaf.g_02374	Prba.g_01709
OG0000583	Syaf.g_02373	Prba.g_01708
OG0000584	Syaf.g_02372	Prba.g_01707
OG0000585	Syaf.g_02370	Prba.g_01705
OG0000586	Syaf.g_02369	Prba.g_01704
OG0000587	Syaf.g_02367	Prba.g_01703
OG0000588	Syaf.g_02350	Prba.g_01699
OG0000589	Syaf.g_02340	Prba.g_01696
OG0000590	Syaf.g_02339	Prba.g_01695
OG0000591	Syaf.g_02331	Prba.g_01692
OG0000592	Syaf.g_02330	Prba.g_01691
OG0000593	Syaf.g_02314	Prba.g_01685
OG0000594	Syaf.g_02313	Prba.g_01684
OG0000595	Syaf.g_02312	Prba.g_01683
OG0000596	Syaf.g_02307	Prba.g_01679
OG0000597	Syaf.g_02304	Prba.g_01677
OG0000598	Syaf.g_02303	Prba.g_01676
OG0000599	Syaf.g_02300	Prba.g_01673
OG0000600	Syaf.g_02299	Prba.g_01672
OG0000601	Syaf.g_02298	Prba.g_01671
OG0000602	Syaf.g_02293	Prba.g_01669
OG0000603	Syaf.g_02292	Prba.g_01668
OG0000604	Syaf.g_02289	Prba.g_01667
OG0000605	Syaf.g_01734	Prba.g_01666
OG0000606	Syaf.g_02145	Prba.g_01663
OG0000607	Syaf.g_02142	Prba.g_01660
OG0000608	Syaf.g_02141	Prba.g_01659
OG0000609	Syaf.g_02139	Prba.g_01658
OG0000610	Syaf.g_02132	Prba.g_01653
OG0000611	Syaf.g_02129	Prba.g_01650
OG0000612	Syaf.g_02128	Prba.g_01649
OG0000613	Syaf.g_00315	Prba.g_01644
OG0000614	Syaf.g_01469	Prba.g_01625
OG0000615	Syaf.g_02085	Prba.g_01617
OG0000616	Syaf.g_00518	Prba.g_01613
OG0000617	Syaf.g_01975	Prba.g_01588
OG0000618	Syaf.g_01974	Prba.g_01587
OG0000619	Syaf.g_01973	Prba.g_01586
OG0000620	Syaf.g_01966	Prba.g_01583
OG0000621	Syaf.g_01965	Prba.g_01582
OG0000622	Syaf.g_01964	Prba.g_01581
OG0000623	Syaf.g_01963	Prba.g_01580
OG0000624	Syaf.g_01961	Prba.g_01579
OG0000625	Syaf.g_01960	Prba.g_01578
OG0000626	Syaf.g_01959	Prba.g_01577
OG0000627	Syaf.g_01782	Prba.g_01576
OG0000628	Syaf.g_01783	Prba.g_01575
OG0000629	Syaf.g_01786	Prba.g_01574
OG0000630	Syaf.g_01790	Prba.g_01571
OG0000631	Syaf.g_01801	Prba.g_01508
OG0000632	Syaf.g_01802	Prba.g_01507
OG0000633	Syaf.g_01803	Prba.g_01506
OG0000634	Syaf.g_02053	Prba.g_01503
OG0000635	Syaf.g_02052	Prba.g_01502
OG0000636	Syaf.g_02050	Prba.g_01500
OG0000637	Syaf.g_02048	Prba.g_01498
OG0000638	Syaf.g_02047	Prba.g_01497
OG0000639	Syaf.g_02046	Prba.g_01496
OG0000640	Syaf.g_02045	Prba.g_01495
OG0000641	Syaf.g_02041	Prba.g_01491
OG0000642	Syaf.g_02040	Prba.g_01490
OG0000643	Syaf.g_02038	Prba.g_01489
OG0000644	Syaf.g_02037	Prba.g_01488
OG0000645	Syaf.g_02035	Prba.g_01487
OG0000646	Syaf.g_02032	Prba.g_01485
OG0000647	Syaf.g_02030	Prba.g_01484
OG0000648	Syaf.g_02027	Prba.g_01482
OG0000649	Syaf.g_02026	Prba.g_01481
OG0000650	Syaf.g_02025	Prba.g_01480
OG0000651	Syaf.g_02024	Prba.g_01479
OG0000652	Syaf.g_02023	Prba.g_01478
OG0000653	Syaf.g_02021	Prba.g_01476
OG0000654	Syaf.g_02020	Prba.g_01475
OG0000655	Syaf.g_02019	Prba.g_01474
OG0000656	Syaf.g_02016	Prba.g_01471
OG0000657	Syaf.g_01384	Prba.g_01463
OG0000658	Syaf.g_01381	Prba.g_01462
OG0000659	Syaf.g_01380	Prba.g_01461
OG0000660	Syaf.g_01376	Prba.g_01457
OG0000661	Syaf.g_01374	Prba.g_01455
OG0000662	Syaf.g_01372	Prba.g_01453
OG0000663	Syaf.g_01369	Prba.g_01451
OG0000664	Syaf.g_01368	Prba.g_01450
OG0000665	Syaf.g_00980	Prba.g_01446
OG0000666	Syaf.g_01733	Prba.g_01445
OG0000667	Syaf.g_01635	Prba.g_01441
OG0000668	Syaf.g_01928	Prba.g_01411
OG0000669	Syaf.g_02112	Prba.g_01404
OG0000670	Syaf.g_02769	Prba.g_01402
OG0000671	Syaf.g_02108	Prba.g_01400
OG0000672	Syaf.g_02105	Prba.g_01397
OG0000673	Syaf.g_02102	Prba.g_01394
OG0000674	Syaf.g_02100	Prba.g_01392
OG0000675	Syaf.g_02099	Prba.g_01391
OG0000676	Syaf.g_02097	Prba.g_01389
OG0000677	Syaf.g_02096	Prba.g_01388
OG0000678	Syaf.g_02092	Prba.g_01386
OG0000679	Syaf.g_02083	Prba.g_01382
OG0000680	Syaf.g_02082	Prba.g_01381
OG0000681	Syaf.g_02079	Prba.g_01379
OG0000682	Syaf.g_02078	Prba.g_01378
OG0000683	Syaf.g_02077	Prba.g_01377
OG0000684	Syaf.g_02072	Prba.g_01375
OG0000685	Syaf.g_02070	Prba.g_01373
OG0000686	Syaf.g_02069	Prba.g_01372
OG0000687	Syaf.g_02068	Prba.g_01371
OG0000688	Syaf.g_02063	Prba.g_01368
OG0000689	Syaf.g_02061	Prba.g_01367
OG0000690	Syaf.g_02060	Prba.g_01366
OG0000691	Syaf.g_02059	Prba.g_01365
OG0000692	Syaf.g_02058	Prba.g_01363
OG0000693	Syaf.g_02057	Prba.g_01362
OG0000694	Syaf.g_02056	Prba.g_01361
OG0000695	Syaf.g_01805	Prba.g_01359
OG0000696	Syaf.g_01806	Prba.g_01358
OG0000697	Syaf.g_01808	Prba.g_01357
OG0000698	Syaf.g_01811	Prba.g_01354
OG0000699	Syaf.g_01813	Prba.g_01353
OG0000700	Syaf.g_01814	Prba.g_01352
OG0000701	Syaf.g_01815	Prba.g_01351
OG0000702	Syaf.g_01843	Prba.g_01349
OG0000703	Syaf.g_01844	Prba.g_01348
OG0000704	Syaf.g_01846	Prba.g_01347
OG0000705	Syaf.g_01853	Prba.g_01343
OG0000706	Syaf.g_01854	Prba.g_01342
OG0000707	Syaf.g_01855	Prba.g_01341
OG0000708	Syaf.g_01858	Prba.g_01340
OG0000709	Syaf.g_01867	Prba.g_01336
OG0000710	Syaf.g_01878	Prba.g_01333
OG0000711	Syaf.g_01908	Prba.g_01316
OG0000712	Syaf.g_01910	Prba.g_01314
OG0000713	Syaf.g_01911	Prba.g_01313
OG0000714	Syaf.g_01913	Prba.g_01312
OG0000715	Syaf.g_01915	Prba.g_01310
OG0000716	Syaf.g_01919	Prba.g_01308
OG0000717	Syaf.g_01920	Prba.g_01307
OG0000718	Syaf.g_01924	Prba.g_01295
OG0000719	Syaf.g_01926	Prba.g_01293
OG0000720	Syaf.g_01939	Prba.g_01284
OG0000721	Syaf.g_01941	Prba.g_01282
OG0000722	Syaf.g_01942	Prba.g_01281
OG0000723	Syaf.g_01957	Prba.g_01278
OG0000724	Syaf.g_01418	Prba.g_01269
OG0000725	Syaf.g_01445	Prba.g_01263
OG0000726	Syaf.g_01446	Prba.g_01262
OG0000727	Syaf.g_01447	Prba.g_01261
OG0000728	Syaf.g_01449	Prba.g_01259
OG0000729	Syaf.g_00405	Prba.g_01214
OG0000730	Syaf.g_00026	Prba.g_00749
OG0000731	Syaf.g_00014	Prba.g_00745
OG0000732	Syaf.g_00444	Prba.g_00735
OG0000733	Syaf.g_00615	Prba.g_00096
OG0000734	Syaf.g_00895	Prba.g_00079
OG0000735	Syaf.g_01273	Prba.g_00077
OG0000736	Syaf.g_01274	Prba.g_00076
OG0000737	Syaf.g_01275	Prba.g_00075
OG0000738	Syaf.g_01280	Prba.g_00071
OG0000739	Syaf.g_01281	Prba.g_00070
OG0000740	Syaf.g_01282	Prba.g_00069
OG0000741	Syaf.g_01285	Prba.g_00068
OG0000742	Syaf.g_01287	Prba.g_00065
OG0000743	Syaf.g_01289	Prba.g_00063
OG0000744	Syaf.g_01290	Prba.g_00062
OG0000745	Syaf.g_01293	Prba.g_00060
OG0000746	Syaf.g_01295	Prba.g_00058
OG0000747	Syaf.g_01296	Prba.g_00057
OG0000748	Syaf.g_01307	Prba.g_00054
OG0000749	Syaf.g_01309	Prba.g_00053
OG0000750	Syaf.g_01310	Prba.g_00052
OG0000751	Syaf.g_01317	Prba.g_00050
OG0000752	Syaf.g_01319	Prba.g_00048
OG0000753	Syaf.g_01322	Prba.g_00045
OG0000754	Syaf.g_01611	Prba.g_00042
OG0000755	Syaf.g_01599	Prba.g_00039
OG0000756	Syaf.g_01598	Prba.g_00038
OG0000757	Syaf.g_01590	Prba.g_00032
OG0000758	Syaf.g_01589	Prba.g_00031
OG0000759	Syaf.g_01588	Prba.g_00030
OG0000760	Syaf.g_01587	Prba.g_00029
OG0000761	Syaf.g_01586	Prba.g_00028
OG0000762	Syaf.g_01584	Prba.g_00027
OG0000763	Syaf.g_01582	Prba.g_00025
OG0000764	Syaf.g_01581	Prba.g_00024
OG0000765	Syaf.g_01564	Prba.g_00015
OG0000766	Syaf.g_01563	Prba.g_00014
OG0000767	Syaf.g_01561	Prba.g_00012
OG0000768	Syaf.g_01560	Prba.g_00011
OG0000769	Syaf.g_01558	Prba.g_00009
OG0000770	Syaf.g_01553	Prba.g_00007
OG0000771	Syaf.g_01411	Prba.g_01084
OG0000772	Syaf.g_01705	Prba.g_01167
OG0000773	Syaf.g_01268	Prba.g_01183
OG0000774	Syaf.g_01263	Prba.g_01185
OG0000775	Syaf.g_01261	Prba.g_01187
OG0000776	Syaf.g_01260	Prba.g_01188
OG0000777	Syaf.g_01259	Prba.g_01189
OG0000778	Syaf.g_01258	Prba.g_01190
OG0000779	Syaf.g_01252	Prba.g_01194
OG0000780	Syaf.g_01249	Prba.g_01195
OG0000781	Syaf.g_01245	Prba.g_01198
OG0000782	Syaf.g_01244	Prba.g_01199
OG0000783	Syaf.g_01243	Prba.g_01200
OG0000784	Syaf.g_01242	Prba.g_01201
OG0000785	Syaf.g_01240	Prba.g_01203
OG0000786	Syaf.g_02546	Prba.g_01205
OG0000787	Syaf.g_02547	Prba.g_01206
OG0000788	Syaf.g_02297	Prba.g_00209
OG0000789	Syaf.g_01750	Prba.g_00206
OG0000790	Syaf.g_02738	Prba.g_00191
OG0000791	Syaf.g_02740	Prba.g_00189
OG0000792	Syaf.g_02741	Prba.g_00188
OG0000793	Syaf.g_02746	Prba.g_00185
OG0000794	Syaf.g_02747	Prba.g_00184
OG0000795	Syaf.g_02748	Prba.g_00183
OG0000796	Syaf.g_02752	Prba.g_00179
OG0000797	Syaf.g_02753	Prba.g_00178
OG0000799	Syaf.g_02380	Prba.g_00115
OG0000800	Syaf.g_02383	Prba.g_00114
OG0000801	Syaf.g_02384	Prba.g_00113
OG0000802	Syaf.g_02388	Prba.g_00111
OG0000803	Syaf.g_02393	Prba.g_00109
OG0000804	Syaf.g_02396	Prba.g_00108
OG0000805	Syaf.g_02398	Prba.g_00106
OG0000806	Syaf.g_02405	Prba.g_00720
OG0000807	Syaf.g_02406	Prba.g_00719
OG0000808	Syaf.g_02407	Prba.g_00718
OG0000809	Syaf.g_02410	Prba.g_00715
OG0000810	Syaf.g_02411	Prba.g_00714
OG0000811	Syaf.g_02420	Prba.g_00710
OG0000812	Syaf.g_02422	Prba.g_00708
OG0000813	Syaf.g_02423	Prba.g_00707
OG0000814	Syaf.g_02425	Prba.g_00705
OG0000815	Syaf.g_02426	Prba.g_00704
OG0000816	Syaf.g_02428	Prba.g_00702
OG0000817	Syaf.g_02429	Prba.g_00701
OG0000818	Syaf.g_02442	Prba.g_00696
OG0000819	Syaf.g_02443	Prba.g_00695
OG0000820	Syaf.g_02444	Prba.g_00694
OG0000821	Syaf.g_02450	Prba.g_00690
OG0000822	Syaf.g_02452	Prba.g_00689
OG0000823	Syaf.g_02453	Prba.g_00688
OG0000824	Syaf.g_02459	Prba.g_00685
OG0000825	Syaf.g_02460	Prba.g_00684
OG0000826	Syaf.g_02461	Prba.g_00683
OG0000827	Syaf.g_02462	Prba.g_00682
OG0000828	Syaf.g_02465	Prba.g_00679
OG0000829	Syaf.g_02466	Prba.g_00678
OG0000830	Syaf.g_02467	Prba.g_00677
OG0000831	Syaf.g_02470	Prba.g_00350
OG0000832	Syaf.g_01109	Prba.g_00344
OG0000833	Syaf.g_01100	Prba.g_00336
OG0000834	Syaf.g_01098	Prba.g_00335
OG0000835	Syaf.g_01097	Prba.g_00334
OG0000836	Syaf.g_01093	Prba.g_00333
OG0000837	Syaf.g_01091	Prba.g_00332
OG0000838	Syaf.g_01087	Prba.g_00330
OG0000839	Syaf.g_01086	Prba.g_00329
OG0000840	Syaf.g_01085	Prba.g_00328
OG0000841	Syaf.g_01084	Prba.g_00327
OG0000842	Syaf.g_01083	Prba.g_00326
OG0000843	Syaf.g_01082	Prba.g_00325
OG0000844	Syaf.g_01080	Prba.g_00324
OG0000845	Syaf.g_01079	Prba.g_00323
OG0000846	Syaf.g_01078	Prba.g_00322
OG0000847	Syaf.g_01077	Prba.g_00321
OG0000848	Syaf.g_01075	Prba.g_00320
OG0000849	Syaf.g_01074	Prba.g_00319
OG0000850	Syaf.g_01072	Prba.g_00317
OG0000851	Syaf.g_01061	Prba.g_00316
OG0000852	Syaf.g_01060	Prba.g_00315
OG0000853	Syaf.g_01056	Prba.g_00311
OG0000854	Syaf.g_01054	Prba.g_00309
OG0000855	Syaf.g_01053	Prba.g_00308
OG0000856	Syaf.g_02328	Prba.g_00293
OG0000857	Syaf.g_02031	Prba.g_00266
OG0000858	Syaf.g_01047	Prba.g_00232
OG0000859	Syaf.g_01046	Prba.g_00231
OG0000860	Syaf.g_01031	Prba.g_00618
OG0000861	Syaf.g_01030	Prba.g_00617
OG0000862	Syaf.g_01029	Prba.g_00616
OG0000863	Syaf.g_01026	Prba.g_00614
OG0000864	Syaf.g_01025	Prba.g_00613
OG0000865	Syaf.g_01024	Prba.g_00612
OG0000866	Syaf.g_01023	Prba.g_00611
OG0000867	Syaf.g_01022	Prba.g_00610
OG0000868	Syaf.g_01019	Prba.g_00609
OG0000869	Syaf.g_01014	Prba.g_00605
OG0000870	Syaf.g_01009	Prba.g_00600
OG0000871	Syaf.g_01008	Prba.g_00599
OG0000872	Syaf.g_01001	Prba.g_00598
OG0000873	Syaf.g_00998	Prba.g_00595
OG0000874	Syaf.g_01002	Prba.g_00592
OG0000875	Syaf.g_00996	Prba.g_00591
OG0000876	Syaf.g_01198	Prba.g_00590
OG0000877	Syaf.g_01188	Prba.g_00588
OG0000878	Syaf.g_01187	Prba.g_00587
OG0000879	Syaf.g_01186	Prba.g_00586
OG0000880	Syaf.g_01185	Prba.g_00585
OG0000881	Syaf.g_01179	Prba.g_00581
OG0000882	Syaf.g_01174	Prba.g_00576
OG0000883	Syaf.g_01172	Prba.g_00574
OG0000884	Syaf.g_01170	Prba.g_00573
OG0000885	Syaf.g_01169	Prba.g_00572
OG0000886	Syaf.g_01168	Prba.g_00571
OG0000887	Syaf.g_01167	Prba.g_00570
OG0000888	Syaf.g_01165	Prba.g_00568
OG0000889	Syaf.g_01163	Prba.g_00566
OG0000890	Syaf.g_01157	Prba.g_00565
OG0000891	Syaf.g_01156	Prba.g_00564
OG0000892	Syaf.g_01154	Prba.g_00352
OG0000893	Syaf.g_00178	Prba.g_00357
OG0000894	Syaf.g_00175	Prba.g_00359
OG0000895	Syaf.g_00171	Prba.g_00362
OG0000896	Syaf.g_00170	Prba.g_00363
OG0000897	Syaf.g_00168	Prba.g_00365
OG0000898	Syaf.g_00167	Prba.g_00366
OG0000899	Syaf.g_00166	Prba.g_00367
OG0000900	Syaf.g_00165	Prba.g_00368
OG0000901	Syaf.g_00160	Prba.g_00371
OG0000902	Syaf.g_00158	Prba.g_00373
OG0000903	Syaf.g_00141	Prba.g_00376
OG0000904	Syaf.g_00146	Prba.g_00378
OG0000905	Syaf.g_00151	Prba.g_00383
OG0000906	Syaf.g_00154	Prba.g_00384
OG0000907	Syaf.g_00139	Prba.g_00387
OG0000908	Syaf.g_00136	Prba.g_00390
OG0000909	Syaf.g_00135	Prba.g_00391
OG0000910	Syaf.g_00134	Prba.g_00392
OG0000911	Syaf.g_00132	Prba.g_00394
OG0000912	Syaf.g_00131	Prba.g_00395
OG0000913	Syaf.g_00130	Prba.g_00396
OG0000914	Syaf.g_00129	Prba.g_00397
OG0000915	Syaf.g_00127	Prba.g_00398
OG0000916	Syaf.g_00126	Prba.g_00399
OG0000917	Syaf.g_00125	Prba.g_00400
OG0000918	Syaf.g_00124	Prba.g_00401
OG0000919	Syaf.g_00123	Prba.g_00402
OG0000920	Syaf.g_00122	Prba.g_00403
OG0000921	Syaf.g_00121	Prba.g_00404
OG0000922	Syaf.g_00120	Prba.g_00405
OG0000923	Syaf.g_00116	Prba.g_00409
OG0000924	Syaf.g_00115	Prba.g_00410
OG0000925	Syaf.g_00114	Prba.g_00411
OG0000926	Syaf.g_00113	Prba.g_00412
OG0000927	Syaf.g_00111	Prba.g_00414
OG0000928	Syaf.g_00110	Prba.g_00415
OG0000929	Syaf.g_00109	Prba.g_00416
OG0000930	Syaf.g_00108	Prba.g_00417
OG0000931	Syaf.g_00107	Prba.g_00418
OG0000932	Syaf.g_00106	Prba.g_00419
OG0000933	Syaf.g_00100	Prba.g_00423
OG0000934	Syaf.g_00098	Prba.g_00425
OG0000935	Syaf.g_00097	Prba.g_00426
OG0000936	Syaf.g_00096	Prba.g_00427
OG0000937	Syaf.g_00095	Prba.g_00428
OG0000938	Syaf.g_00092	Prba.g_00430
OG0000939	Syaf.g_00091	Prba.g_00431
OG0000940	Syaf.g_00084	Prba.g_00438
OG0000941	Syaf.g_00082	Prba.g_01049
OG0000942	Syaf.g_00080	Prba.g_01051
OG0000943	Syaf.g_00079	Prba.g_01052
OG0000944	Syaf.g_00077	Prba.g_01053
OG0000945	Syaf.g_00075	Prba.g_01054
OG0000946	Syaf.g_00070	Prba.g_01059
OG0000947	Syaf.g_00067	Prba.g_01061
OG0000948	Syaf.g_00066	Prba.g_01062
OG0000949	Syaf.g_00337	Prba.g_01065
OG0000950	Syaf.g_00351	Prba.g_01070
OG0000951	Syaf.g_00358	Prba.g_01074
OG0000952	Syaf.g_00363	Prba.g_01078
OG0000953	Syaf.g_00367	Prba.g_00753
OG0000954	Syaf.g_00372	Prba.g_00757
OG0000955	Syaf.g_00373	Prba.g_00758
OG0000956	Syaf.g_00375	Prba.g_00760
OG0000957	Syaf.g_00386	Prba.g_00766
OG0000958	Syaf.g_00387	Prba.g_00767
OG0000959	Syaf.g_00391	Prba.g_00771
OG0000960	Syaf.g_00392	Prba.g_00772
OG0000961	Syaf.g_00402	Prba.g_00774
OG0000962	Syaf.g_00404	Prba.g_00776
OG0000963	Syaf.g_00409	Prba.g_00780
OG0000964	Syaf.g_00410	Prba.g_00781
OG0000965	Syaf.g_00411	Prba.g_00782
OG0000966	Syaf.g_00421	Prba.g_00789
OG0000967	Syaf.g_00426	Prba.g_00794
OG0000968	Syaf.g_00417	Prba.g_00796
OG0000969	Syaf.g_00423	Prba.g_00797
OG0000970	Syaf.g_00424	Prba.g_00798
OG0000971	Syaf.g_00429	Prba.g_00799
OG0000972	Syaf.g_00430	Prba.g_00800
OG0000973	Syaf.g_00431	Prba.g_00801
OG0000974	Syaf.g_00432	Prba.g_00802
OG0000975	Syaf.g_00433	Prba.g_00803
OG0000976	Syaf.g_00434	Prba.g_00804
OG0000977	Syaf.g_00436	Prba.g_00805
OG0000978	Syaf.g_00437	Prba.g_00806
OG0000979	Syaf.g_00440	Prba.g_00809
OG0000980	Syaf.g_00443	Prba.g_00811
OG0000981	Syaf.g_00446	Prba.g_00813
OG0000982	Syaf.g_00645	Prba.g_00815
OG0000983	Syaf.g_00644	Prba.g_00816
OG0000984	Syaf.g_00643	Prba.g_00817
OG0000985	Syaf.g_00641	Prba.g_00820
OG0000986	Syaf.g_00639	Prba.g_00822
OG0000987	Syaf.g_00637	Prba.g_00823
OG0000988	Syaf.g_00633	Prba.g_00826
OG0000989	Syaf.g_00624	Prba.g_00830
OG0000990	Syaf.g_00606	Prba.g_00833
OG0000991	Syaf.g_00604	Prba.g_00834
OG0000992	Syaf.g_00601	Prba.g_00836
OG0000993	Syaf.g_00600	Prba.g_00837
OG0000994	Syaf.g_00597	Prba.g_00838
OG0000995	Syaf.g_00592	Prba.g_00842
OG0000996	Syaf.g_00543	Prba.g_00843
OG0000997	Syaf.g_00532	Prba.g_00844
OG0000998	Syaf.g_00530	Prba.g_00846
OG0000999	Syaf.g_00529	Prba.g_00847
OG0001000	Syaf.g_00526	Prba.g_01778
OG0001001	Syaf.g_00521	Prba.g_01780
OG0001002	Syaf.g_00515	Prba.g_01784
OG0001003	Syaf.g_00514	Prba.g_01785
OG0001004	Syaf.g_00513	Prba.g_01786
OG0001005	Syaf.g_00510	Prba.g_01787
OG0001006	Syaf.g_00500	Prba.g_01791
OG0001007	Syaf.g_00498	Prba.g_01793
OG0001008	Syaf.g_01215	Prba.g_01024
OG0001009	Syaf.g_00466	Prba.g_01820
OG0001010	Syaf.g_00465	Prba.g_01821
OG0001011	Syaf.g_00463	Prba.g_01822
OG0001012	Syaf.g_00649	Prba.g_01837
OG0001013	Syaf.g_00669	Prba.g_01842
OG0001014	Syaf.g_00691	Prba.g_01845
OG0001015	Syaf.g_00692	Prba.g_01846
OG0001016	Syaf.g_00958	Prba.g_01861
OG0001017	Syaf.g_00952	Prba.g_01865
OG0001018	Syaf.g_00950	Prba.g_01868
OG0001019	Syaf.g_00931	Prba.g_01877
OG0001020	Syaf.g_00926	Prba.g_01878
OG0001021	Syaf.g_00922	Prba.g_01879
OG0001022	Syaf.g_00918	Prba.g_01882
OG0001023	Syaf.g_00917	Prba.g_01883
OG0001024	Syaf.g_00913	Prba.g_01886
OG0001025	Syaf.g_00906	Prba.g_01892
OG0001026	Syaf.g_00893	Prba.g_01899
OG0001027	Syaf.g_00884	Prba.g_01900
OG0001028	Syaf.g_00882	Prba.g_01902
OG0001029	Syaf.g_00880	Prba.g_01903
OG0001030	Syaf.g_00860	Prba.g_01918
OG0001031	Syaf.g_00784	Prba.g_00642
OG0001032	Syaf.g_00781	Prba.g_00643
OG0001034	Syaf.g_02787	Prba.g_00455
OG0001035	Syaf.g_00207	Prba.g_00473
OG0001036	Syaf.g_00212	Prba.g_00477
OG0001037	Syaf.g_00214	Prba.g_00478
OG0001038	Syaf.g_00242	Prba.g_00495
OG0001039	Syaf.g_00245	Prba.g_00498
OG0001040	Syaf.g_00248	Prba.g_00500
OG0001041	Syaf.g_00253	Prba.g_00504
OG0001042	Syaf.g_00275	Prba.g_00520
OG0001043	Syaf.g_00279	Prba.g_00521
OG0001044	Syaf.g_00024	Prba.g_00549
OG0001045	Syaf.g_00011	Prba.g_00558
OG0001046	Syaf.g_01894	Prba.g_00873
OG0001047	Syaf.g_01217	Prba.g_01022
OG0001048	Syaf.g_01218	Prba.g_01021
OG0001049	Syaf.g_01226	Prba.g_01019
OG0001050	Syaf.g_01227	Prba.g_01018
OG0001051	Syaf.g_01228	Prba.g_01017
OG0001052	Syaf.g_02502	Prba.g_00990
OG0001053	Syaf.g_02718	Prba.g_00978
OG0001054	Syaf.g_02701	Prba.g_00963
OG0001056	Syaf.g_02649	Prba.g_00925
OG0001057	Syaf.g_02638	Prba.g_01774
OG0001058	Syaf.g_02624	Prba.g_01766
OG0001059	Syaf.g_02620	Prba.g_01762
OG0001060	Syaf.g_02614	Prba.g_01755
OG0001061	Syaf.g_02590	Prba.g_01742
OG0001062	Syaf.g_02588	Prba.g_01740
OG0001063	Syaf.g_02583	Prba.g_01738
OG0001064	Syaf.g_02582	Prba.g_01737
OG0001065	Syaf.g_02581	Prba.g_01736
OG0001066	Syaf.g_02580	Prba.g_01735
OG0001067	Syaf.g_02579	Prba.g_01734
OG0001068	Syaf.g_02578	Prba.g_01733
OG0001069	Syaf.g_02577	Prba.g_01732
OG0001070	Syaf.g_02574	Prba.g_01729
OG0001071	Syaf.g_02573	Prba.g_01728
OG0001072	Syaf.g_02569	Prba.g_01727
OG0001073	Syaf.g_02555	Prba.g_01713
OG0001074	Syaf.g_02365	Prba.g_01702
OG0001075	Syaf.g_02363	Prba.g_01701
OG0001076	Syaf.g_02337	Prba.g_01693
OG0001077	Syaf.g_02325	Prba.g_01689
OG0001078	Syaf.g_02309	Prba.g_01681
OG0001079	Syaf.g_02296	Prba.g_01670
OG0001080	Syaf.g_01740	Prba.g_01664
OG0001081	Syaf.g_02144	Prba.g_01662
OG0001082	Syaf.g_02143	Prba.g_01661
OG0001083	Syaf.g_02136	Prba.g_01656
OG0001084	Syaf.g_02135	Prba.g_01655
OG0001085	Syaf.g_02125	Prba.g_01647
OG0001086	Syaf.g_02123	Prba.g_01646
OG0001087	Syaf.g_01482	Prba.g_01629
OG0001088	Syaf.g_01478	Prba.g_01628
OG0001089	Syaf.g_01453	Prba.g_01620
OG0001090	Syaf.g_01981	Prba.g_01593
OG0001091	Syaf.g_01979	Prba.g_01591
OG0001092	Syaf.g_01977	Prba.g_01590
OG0001093	Syaf.g_01971	Prba.g_01585
OG0001094	Syaf.g_02055	Prba.g_01505
OG0001095	Syaf.g_02034	Prba.g_01486
OG0001096	Syaf.g_02018	Prba.g_01473
OG0001097	Syaf.g_01373	Prba.g_01454
OG0001098	Syaf.g_01743	Prba.g_01439
OG0001099	Syaf.g_00881	Prba.g_01407
OG0001100	Syaf.g_02110	Prba.g_01403
OG0001101	Syaf.g_02109	Prba.g_01401
OG0001102	Syaf.g_02106	Prba.g_01398
OG0001103	Syaf.g_02104	Prba.g_01396
OG0001104	Syaf.g_02071	Prba.g_01374
OG0001105	Syaf.g_02067	Prba.g_01370
OG0001106	Syaf.g_01847	Prba.g_01346
OG0001107	Syaf.g_01859	Prba.g_01339
OG0001108	Syaf.g_01868	Prba.g_01335
OG0001109	Syaf.g_01877	Prba.g_01334
OG0001110	Syaf.g_01879	Prba.g_01332
OG0001111	Syaf.g_01881	Prba.g_01331
OG0001112	Syaf.g_01883	Prba.g_01330
OG0001113	Syaf.g_01884	Prba.g_01329
OG0001114	Syaf.g_01885	Prba.g_01328
OG0001115	Syaf.g_01889	Prba.g_01326
OG0001116	Syaf.g_01891	Prba.g_01325
OG0001117	Syaf.g_01892	Prba.g_01324
OG0001118	Syaf.g_01893	Prba.g_01323
OG0001119	Syaf.g_01895	Prba.g_01322
OG0001120	Syaf.g_01899	Prba.g_01320
OG0001122	Syaf.g_01927	Prba.g_01292
OG0001123	Syaf.g_01934	Prba.g_01288
OG0001124	Syaf.g_01936	Prba.g_01286
OG0001125	Syaf.g_01938	Prba.g_01285
OG0001126	Syaf.g_01409	Prba.g_01275
OG0001127	Syaf.g_01410	Prba.g_01274
OG0001128	Syaf.g_01413	Prba.g_01272
OG0001129	Syaf.g_01415	Prba.g_01271
OG0001130	Syaf.g_01416	Prba.g_01270
OG0001131	Syaf.g_02090	Prba.g_01234
OG0001132	Syaf.g_01722	Prba.g_01225
