Orthogroup	Syaf	Prau
OG0000568	Syaf.g_02599	Prau.g_00608
OG0000569	Syaf.g_02596	Prau.g_00609
OG0000570	Syaf.g_02595	Prau.g_00610
OG0000571	Syaf.g_02591	Prau.g_00612
OG0000572	Syaf.g_02575	Prau.g_00625
OG0000573	Syaf.g_02567	Prau.g_00630
OG0000574	Syaf.g_02566	Prau.g_00631
OG0000575	Syaf.g_02562	Prau.g_00635
OG0000576	Syaf.g_02560	Prau.g_00637
OG0000577	Syaf.g_02559	Prau.g_00638
OG0000578	Syaf.g_02558	Prau.g_00639
OG0000579	Syaf.g_02557	Prau.g_00640
OG0000580	Syaf.g_02556	Prau.g_00641
OG0000581	Syaf.g_02550	Prau.g_00643
OG0000582	Syaf.g_02374	Prau.g_00646
OG0000583	Syaf.g_02373	Prau.g_00647
OG0000584	Syaf.g_02372	Prau.g_00648
OG0000585	Syaf.g_02370	Prau.g_00650
OG0000586	Syaf.g_02369	Prau.g_00651
OG0000587	Syaf.g_02367	Prau.g_00652
OG0000588	Syaf.g_02350	Prau.g_00656
OG0000589	Syaf.g_02340	Prau.g_00661
OG0000590	Syaf.g_02339	Prau.g_00662
OG0000591	Syaf.g_02331	Prau.g_00665
OG0000592	Syaf.g_02330	Prau.g_00666
OG0000593	Syaf.g_02314	Prau.g_00672
OG0000594	Syaf.g_02313	Prau.g_00673
OG0000595	Syaf.g_02312	Prau.g_00674
OG0000596	Syaf.g_02307	Prau.g_00678
OG0000597	Syaf.g_02304	Prau.g_00680
OG0000598	Syaf.g_02303	Prau.g_00681
OG0000599	Syaf.g_02300	Prau.g_00684
OG0000600	Syaf.g_02299	Prau.g_00685
OG0000601	Syaf.g_02298	Prau.g_00686
OG0000602	Syaf.g_02293	Prau.g_00688
OG0000603	Syaf.g_02292	Prau.g_00689
OG0000604	Syaf.g_02289	Prau.g_00690
OG0000605	Syaf.g_01734	Prau.g_00691
OG0000606	Syaf.g_02145	Prau.g_00694
OG0000607	Syaf.g_02142	Prau.g_00697
OG0000608	Syaf.g_02141	Prau.g_00698
OG0000609	Syaf.g_02139	Prau.g_00699
OG0000610	Syaf.g_02132	Prau.g_00704
OG0000611	Syaf.g_02129	Prau.g_00707
OG0000612	Syaf.g_02128	Prau.g_00708
OG0000613	Syaf.g_00315	Prau.g_00713
OG0000614	Syaf.g_01469	Prau.g_00732
OG0000615	Syaf.g_02085	Prau.g_00740
OG0000616	Syaf.g_00518	Prau.g_00744
OG0000617	Syaf.g_01975	Prau.g_00761
OG0000618	Syaf.g_01974	Prau.g_00762
OG0000619	Syaf.g_01973	Prau.g_00763
OG0000620	Syaf.g_01966	Prau.g_00766
OG0000621	Syaf.g_01965	Prau.g_00767
OG0000622	Syaf.g_01964	Prau.g_00768
OG0000623	Syaf.g_01963	Prau.g_00769
OG0000624	Syaf.g_01961	Prau.g_00770
OG0000625	Syaf.g_01960	Prau.g_00771
OG0000626	Syaf.g_01959	Prau.g_00772
OG0000627	Syaf.g_01782	Prau.g_00773
OG0000628	Syaf.g_01783	Prau.g_00774
OG0000629	Syaf.g_01786	Prau.g_00775
OG0000630	Syaf.g_01790	Prau.g_00778
OG0000631	Syaf.g_01801	Prau.g_00845
OG0000632	Syaf.g_01802	Prau.g_00846
OG0000633	Syaf.g_01803	Prau.g_00847
OG0000634	Syaf.g_02053	Prau.g_00850
OG0000635	Syaf.g_02052	Prau.g_00851
OG0000636	Syaf.g_02050	Prau.g_00853
OG0000637	Syaf.g_02048	Prau.g_00855
OG0000638	Syaf.g_02047	Prau.g_00856
OG0000639	Syaf.g_02046	Prau.g_00857
OG0000640	Syaf.g_02045	Prau.g_00858
OG0000641	Syaf.g_02041	Prau.g_00862
OG0000642	Syaf.g_02040	Prau.g_00863
OG0000643	Syaf.g_02038	Prau.g_00864
OG0000644	Syaf.g_02037	Prau.g_00865
OG0000645	Syaf.g_02035	Prau.g_00866
OG0000646	Syaf.g_02032	Prau.g_00868
OG0000647	Syaf.g_02030	Prau.g_00869
OG0000648	Syaf.g_02027	Prau.g_00871
OG0000649	Syaf.g_02026	Prau.g_00872
OG0000650	Syaf.g_02025	Prau.g_00873
OG0000651	Syaf.g_02024	Prau.g_00874
OG0000652	Syaf.g_02023	Prau.g_00875
OG0000653	Syaf.g_02021	Prau.g_00877
OG0000654	Syaf.g_02020	Prau.g_00878
OG0000655	Syaf.g_02019	Prau.g_00879
OG0000656	Syaf.g_02016	Prau.g_00882
OG0000657	Syaf.g_01384	Prau.g_00889
OG0000658	Syaf.g_01381	Prau.g_00890
OG0000659	Syaf.g_01380	Prau.g_00891
OG0000660	Syaf.g_01376	Prau.g_00895
OG0000661	Syaf.g_01374	Prau.g_00897
OG0000662	Syaf.g_01372	Prau.g_00899
OG0000663	Syaf.g_01369	Prau.g_00902
OG0000664	Syaf.g_01368	Prau.g_00903
OG0000665	Syaf.g_00980	Prau.g_00907
OG0000666	Syaf.g_01733	Prau.g_00908
OG0000667	Syaf.g_01635	Prau.g_00912
OG0000668	Syaf.g_01928	Prau.g_00942
OG0000669	Syaf.g_02112	Prau.g_00949
OG0000670	Syaf.g_02769	Prau.g_00951
OG0000671	Syaf.g_02108	Prau.g_00953
OG0000672	Syaf.g_02105	Prau.g_00955
OG0000673	Syaf.g_02102	Prau.g_00957
OG0000674	Syaf.g_02100	Prau.g_00959
OG0000675	Syaf.g_02099	Prau.g_00960
OG0000676	Syaf.g_02097	Prau.g_00962
OG0000677	Syaf.g_02096	Prau.g_00963
OG0000678	Syaf.g_02092	Prau.g_00965
OG0000679	Syaf.g_02083	Prau.g_00969
OG0000680	Syaf.g_02082	Prau.g_00970
OG0000681	Syaf.g_02079	Prau.g_00973
OG0000682	Syaf.g_02078	Prau.g_00974
OG0000683	Syaf.g_02077	Prau.g_00975
OG0000684	Syaf.g_02072	Prau.g_00977
OG0000685	Syaf.g_02070	Prau.g_00979
OG0000686	Syaf.g_02069	Prau.g_00980
OG0000687	Syaf.g_02068	Prau.g_00981
OG0000688	Syaf.g_02063	Prau.g_00984
OG0000689	Syaf.g_02061	Prau.g_00985
OG0000690	Syaf.g_02060	Prau.g_00986
OG0000691	Syaf.g_02059	Prau.g_00987
OG0000692	Syaf.g_02058	Prau.g_00989
OG0000693	Syaf.g_02057	Prau.g_00990
OG0000694	Syaf.g_02056	Prau.g_00991
OG0000695	Syaf.g_01805	Prau.g_00993
OG0000696	Syaf.g_01806	Prau.g_00994
OG0000697	Syaf.g_01808	Prau.g_00995
OG0000698	Syaf.g_01811	Prau.g_00998
OG0000699	Syaf.g_01813	Prau.g_00999
OG0000700	Syaf.g_01814	Prau.g_01000
OG0000701	Syaf.g_01815	Prau.g_01001
OG0000702	Syaf.g_01843	Prau.g_01003
OG0000703	Syaf.g_01844	Prau.g_01004
OG0000704	Syaf.g_01846	Prau.g_01005
OG0000705	Syaf.g_01853	Prau.g_01009
OG0000706	Syaf.g_01854	Prau.g_01010
OG0000707	Syaf.g_01855	Prau.g_01011
OG0000708	Syaf.g_01858	Prau.g_01012
OG0000709	Syaf.g_01867	Prau.g_01016
OG0000710	Syaf.g_01878	Prau.g_01019
OG0000711	Syaf.g_01908	Prau.g_01036
OG0000712	Syaf.g_01910	Prau.g_01038
OG0000713	Syaf.g_01911	Prau.g_01039
OG0000714	Syaf.g_01913	Prau.g_01040
OG0000715	Syaf.g_01915	Prau.g_01042
OG0000716	Syaf.g_01919	Prau.g_01044
OG0000717	Syaf.g_01920	Prau.g_01045
OG0000718	Syaf.g_01924	Prau.g_01058
OG0000719	Syaf.g_01926	Prau.g_01060
OG0000720	Syaf.g_01939	Prau.g_01069
OG0000721	Syaf.g_01941	Prau.g_01071
OG0000722	Syaf.g_01942	Prau.g_01072
OG0000723	Syaf.g_01957	Prau.g_01075
OG0000724	Syaf.g_01418	Prau.g_01084
OG0000725	Syaf.g_01445	Prau.g_01090
OG0000726	Syaf.g_01446	Prau.g_01091
OG0000727	Syaf.g_01447	Prau.g_01092
OG0000728	Syaf.g_01449	Prau.g_01094
OG0000729	Syaf.g_00405	Prau.g_01138
OG0000730	Syaf.g_00026	Prau.g_01142
OG0000731	Syaf.g_00014	Prau.g_01146
OG0000732	Syaf.g_00444	Prau.g_01155
OG0000733	Syaf.g_00615	Prau.g_01175
OG0000734	Syaf.g_00895	Prau.g_01192
OG0000735	Syaf.g_01273	Prau.g_01194
OG0000736	Syaf.g_01274	Prau.g_01195
OG0000737	Syaf.g_01275	Prau.g_01196
OG0000738	Syaf.g_01280	Prau.g_01200
OG0000739	Syaf.g_01281	Prau.g_01201
OG0000740	Syaf.g_01282	Prau.g_01202
OG0000741	Syaf.g_01285	Prau.g_01203
OG0000742	Syaf.g_01287	Prau.g_01205
OG0000743	Syaf.g_01289	Prau.g_01207
OG0000744	Syaf.g_01290	Prau.g_01208
OG0000745	Syaf.g_01293	Prau.g_01209
OG0000746	Syaf.g_01295	Prau.g_01211
OG0000747	Syaf.g_01296	Prau.g_01212
OG0000748	Syaf.g_01307	Prau.g_01215
OG0000749	Syaf.g_01309	Prau.g_01216
OG0000750	Syaf.g_01310	Prau.g_01217
OG0000751	Syaf.g_01317	Prau.g_01219
OG0000752	Syaf.g_01319	Prau.g_01221
OG0000753	Syaf.g_01322	Prau.g_01224
OG0000754	Syaf.g_01611	Prau.g_01227
OG0000755	Syaf.g_01599	Prau.g_01230
OG0000756	Syaf.g_01598	Prau.g_01231
OG0000757	Syaf.g_01590	Prau.g_01237
OG0000758	Syaf.g_01589	Prau.g_01238
OG0000759	Syaf.g_01588	Prau.g_01239
OG0000760	Syaf.g_01587	Prau.g_01240
OG0000761	Syaf.g_01586	Prau.g_01241
OG0000762	Syaf.g_01584	Prau.g_01242
OG0000763	Syaf.g_01582	Prau.g_01244
OG0000764	Syaf.g_01581	Prau.g_01245
OG0000765	Syaf.g_01564	Prau.g_01254
OG0000766	Syaf.g_01563	Prau.g_01255
OG0000767	Syaf.g_01561	Prau.g_01257
OG0000768	Syaf.g_01560	Prau.g_01258
OG0000769	Syaf.g_01558	Prau.g_01260
OG0000770	Syaf.g_01553	Prau.g_01262
OG0000771	Syaf.g_01411	Prau.g_01271, Prau.g_01496
OG0000772	Syaf.g_01705	Prau.g_01346
OG0000773	Syaf.g_01268	Prau.g_01361
OG0000774	Syaf.g_01263	Prau.g_01363
OG0000775	Syaf.g_01261	Prau.g_01366
OG0000776	Syaf.g_01260	Prau.g_01367
OG0000777	Syaf.g_01259	Prau.g_01368
OG0000778	Syaf.g_01258	Prau.g_01369
OG0000779	Syaf.g_01252	Prau.g_01373
OG0000780	Syaf.g_01249	Prau.g_01374
OG0000781	Syaf.g_01245	Prau.g_01377
OG0000782	Syaf.g_01244	Prau.g_01378
OG0000783	Syaf.g_01243	Prau.g_01379
OG0000784	Syaf.g_01242	Prau.g_01380
OG0000785	Syaf.g_01240	Prau.g_01382
OG0000786	Syaf.g_02546	Prau.g_01384
OG0000787	Syaf.g_02547	Prau.g_01385
OG0000788	Syaf.g_02297	Prau.g_01396
OG0000789	Syaf.g_01750	Prau.g_01399
OG0000790	Syaf.g_02738	Prau.g_01414
OG0000791	Syaf.g_02740	Prau.g_01416
OG0000792	Syaf.g_02741	Prau.g_01417
OG0000793	Syaf.g_02746	Prau.g_01420
OG0000794	Syaf.g_02747	Prau.g_01421
OG0000795	Syaf.g_02748	Prau.g_01422
OG0000796	Syaf.g_02752	Prau.g_01426
OG0000797	Syaf.g_02753	Prau.g_01427
OG0000799	Syaf.g_02380	Prau.g_01510
OG0000800	Syaf.g_02383	Prau.g_01511
OG0000801	Syaf.g_02384	Prau.g_01512
OG0000802	Syaf.g_02388	Prau.g_01514
OG0000803	Syaf.g_02393	Prau.g_01516
OG0000804	Syaf.g_02396	Prau.g_01517
OG0000805	Syaf.g_02398	Prau.g_01519
OG0000806	Syaf.g_02405	Prau.g_01521
OG0000807	Syaf.g_02406	Prau.g_01522
OG0000808	Syaf.g_02407	Prau.g_01523
OG0000809	Syaf.g_02410	Prau.g_01526
OG0000810	Syaf.g_02411	Prau.g_01527
OG0000811	Syaf.g_02420	Prau.g_01534
OG0000812	Syaf.g_02422	Prau.g_01536
OG0000813	Syaf.g_02423	Prau.g_01537
OG0000814	Syaf.g_02425	Prau.g_01539
OG0000815	Syaf.g_02426	Prau.g_01540
OG0000816	Syaf.g_02428	Prau.g_01542
OG0000817	Syaf.g_02429	Prau.g_01543
OG0000818	Syaf.g_02442	Prau.g_01548
OG0000819	Syaf.g_02443	Prau.g_01549
OG0000820	Syaf.g_02444	Prau.g_01550
OG0000821	Syaf.g_02450	Prau.g_01554
OG0000822	Syaf.g_02452	Prau.g_01555
OG0000823	Syaf.g_02453	Prau.g_01556
OG0000824	Syaf.g_02459	Prau.g_01559
OG0000825	Syaf.g_02460	Prau.g_01560
OG0000826	Syaf.g_02461	Prau.g_01561
OG0000827	Syaf.g_02462	Prau.g_01562
OG0000828	Syaf.g_02465	Prau.g_01565
OG0000829	Syaf.g_02466	Prau.g_01566
OG0000830	Syaf.g_02467	Prau.g_01567
OG0000831	Syaf.g_02470	Prau.g_01569
OG0000832	Syaf.g_01109	Prau.g_01575
OG0000833	Syaf.g_01100	Prau.g_01583
OG0000834	Syaf.g_01098	Prau.g_01584
OG0000835	Syaf.g_01097	Prau.g_01585
OG0000836	Syaf.g_01093	Prau.g_01586
OG0000837	Syaf.g_01091	Prau.g_01587
OG0000838	Syaf.g_01087	Prau.g_01589
OG0000839	Syaf.g_01086	Prau.g_01590
OG0000840	Syaf.g_01085	Prau.g_01591
OG0000841	Syaf.g_01084	Prau.g_01592
OG0000842	Syaf.g_01083	Prau.g_01593
OG0000843	Syaf.g_01082	Prau.g_01594
OG0000844	Syaf.g_01080	Prau.g_01595
OG0000845	Syaf.g_01079	Prau.g_01596
OG0000846	Syaf.g_01078	Prau.g_01597
OG0000847	Syaf.g_01077	Prau.g_01598
OG0000848	Syaf.g_01075	Prau.g_01599
OG0000849	Syaf.g_01074	Prau.g_01600
OG0000850	Syaf.g_01072	Prau.g_01602
OG0000851	Syaf.g_01061	Prau.g_01603
OG0000852	Syaf.g_01060	Prau.g_01604
OG0000853	Syaf.g_01056	Prau.g_01608
OG0000854	Syaf.g_01054	Prau.g_01610
OG0000855	Syaf.g_01053	Prau.g_01611
OG0000856	Syaf.g_02328	Prau.g_01626
OG0000857	Syaf.g_02031	Prau.g_01652
OG0000858	Syaf.g_01047	Prau.g_01726
OG0000859	Syaf.g_01046	Prau.g_01727
OG0000860	Syaf.g_01031	Prau.g_01734
OG0000861	Syaf.g_01030	Prau.g_01735
OG0000862	Syaf.g_01029	Prau.g_01736
OG0000863	Syaf.g_01026	Prau.g_01738
OG0000864	Syaf.g_01025	Prau.g_01739
OG0000865	Syaf.g_01024	Prau.g_01740
OG0000866	Syaf.g_01023	Prau.g_01741
OG0000867	Syaf.g_01022	Prau.g_01742
OG0000868	Syaf.g_01019	Prau.g_01743
OG0000869	Syaf.g_01014	Prau.g_01747
OG0000870	Syaf.g_01009	Prau.g_01752
OG0000871	Syaf.g_01008	Prau.g_01753
OG0000872	Syaf.g_01001	Prau.g_01754
OG0000873	Syaf.g_00998	Prau.g_01757
OG0000874	Syaf.g_01002	Prau.g_01760
OG0000875	Syaf.g_00996	Prau.g_01761
OG0000876	Syaf.g_01198	Prau.g_01762
OG0000877	Syaf.g_01188	Prau.g_01764
OG0000878	Syaf.g_01187	Prau.g_01765
OG0000879	Syaf.g_01186	Prau.g_01766
OG0000880	Syaf.g_01185	Prau.g_01767
OG0000881	Syaf.g_01179	Prau.g_01771
OG0000882	Syaf.g_01174	Prau.g_01776
OG0000883	Syaf.g_01172	Prau.g_01777
OG0000884	Syaf.g_01170	Prau.g_01779
OG0000885	Syaf.g_01169	Prau.g_01780
OG0000886	Syaf.g_01168	Prau.g_01781
OG0000887	Syaf.g_01167	Prau.g_01782
OG0000888	Syaf.g_01165	Prau.g_01784
OG0000889	Syaf.g_01163	Prau.g_01786
OG0000890	Syaf.g_01157	Prau.g_01787
OG0000891	Syaf.g_01156	Prau.g_01788
OG0000892	Syaf.g_01154	Prau.g_01790
OG0000893	Syaf.g_00178	Prau.g_01794
OG0000894	Syaf.g_00175	Prau.g_01796
OG0000895	Syaf.g_00171	Prau.g_01799
OG0000896	Syaf.g_00170	Prau.g_01800
OG0000897	Syaf.g_00168	Prau.g_01802
OG0000898	Syaf.g_00167	Prau.g_01803
OG0000899	Syaf.g_00166	Prau.g_01804
OG0000900	Syaf.g_00165	Prau.g_01805
OG0000901	Syaf.g_00160	Prau.g_01808
OG0000902	Syaf.g_00158	Prau.g_01810
OG0000903	Syaf.g_00141	Prau.g_01813
OG0000904	Syaf.g_00146	Prau.g_01815
OG0000905	Syaf.g_00151	Prau.g_01820
OG0000906	Syaf.g_00154	Prau.g_01821
OG0000907	Syaf.g_00139	Prau.g_01827
OG0000908	Syaf.g_00136	Prau.g_01830
OG0000909	Syaf.g_00135	Prau.g_01831
OG0000910	Syaf.g_00134	Prau.g_01832
OG0000911	Syaf.g_00132	Prau.g_01834
OG0000912	Syaf.g_00131	Prau.g_01835
OG0000913	Syaf.g_00130	Prau.g_01836
OG0000914	Syaf.g_00129	Prau.g_01837
OG0000915	Syaf.g_00127	Prau.g_01838
OG0000916	Syaf.g_00126	Prau.g_01839
OG0000917	Syaf.g_00125	Prau.g_01840
OG0000918	Syaf.g_00124	Prau.g_01841
OG0000919	Syaf.g_00123	Prau.g_01842
OG0000920	Syaf.g_00122	Prau.g_01843
OG0000921	Syaf.g_00121	Prau.g_01844
OG0000922	Syaf.g_00120	Prau.g_01845
OG0000923	Syaf.g_00116	Prau.g_01849
OG0000924	Syaf.g_00115	Prau.g_01850
OG0000925	Syaf.g_00114	Prau.g_01851
OG0000926	Syaf.g_00113	Prau.g_01852
OG0000927	Syaf.g_00111	Prau.g_01854
OG0000928	Syaf.g_00110	Prau.g_01855
OG0000929	Syaf.g_00109	Prau.g_01856
OG0000930	Syaf.g_00108	Prau.g_01857
OG0000931	Syaf.g_00107	Prau.g_01858
OG0000932	Syaf.g_00106	Prau.g_01859
OG0000933	Syaf.g_00100	Prau.g_01863
OG0000934	Syaf.g_00098	Prau.g_01865
OG0000935	Syaf.g_00097	Prau.g_01866
OG0000936	Syaf.g_00096	Prau.g_01867
OG0000937	Syaf.g_00095	Prau.g_01868
OG0000938	Syaf.g_00092	Prau.g_01870
OG0000939	Syaf.g_00091	Prau.g_01871
OG0000940	Syaf.g_00084	Prau.g_01878
OG0000941	Syaf.g_00082	Prau.g_01880
OG0000942	Syaf.g_00080	Prau.g_01882
OG0000943	Syaf.g_00079	Prau.g_01883
OG0000944	Syaf.g_00077	Prau.g_01884
OG0000945	Syaf.g_00075	Prau.g_01885
OG0000946	Syaf.g_00070	Prau.g_01889
OG0000947	Syaf.g_00067	Prau.g_01891
OG0000948	Syaf.g_00066	Prau.g_01892
OG0000949	Syaf.g_00337	Prau.g_01895
OG0000950	Syaf.g_00351	Prau.g_01900
OG0000951	Syaf.g_00358	Prau.g_01904
OG0000952	Syaf.g_00363	Prau.g_01908
OG0000953	Syaf.g_00367	Prau.g_01911
OG0000954	Syaf.g_00372	Prau.g_01915
OG0000955	Syaf.g_00373	Prau.g_01916
OG0000956	Syaf.g_00375	Prau.g_01918
OG0000957	Syaf.g_00386	Prau.g_01923
OG0000958	Syaf.g_00387	Prau.g_01924
OG0000959	Syaf.g_00391	Prau.g_01928
OG0000960	Syaf.g_00392	Prau.g_01929
OG0000961	Syaf.g_00402	Prau.g_01931
OG0000962	Syaf.g_00404	Prau.g_01933
OG0000963	Syaf.g_00409	Prau.g_01937
OG0000964	Syaf.g_00410	Prau.g_01938
OG0000965	Syaf.g_00411	Prau.g_01939
OG0000966	Syaf.g_00421	Prau.g_01946
OG0000967	Syaf.g_00426	Prau.g_01951
OG0000968	Syaf.g_00417	Prau.g_01953
OG0000969	Syaf.g_00423	Prau.g_01954
OG0000970	Syaf.g_00424	Prau.g_01955
OG0000971	Syaf.g_00429	Prau.g_01956
OG0000972	Syaf.g_00430	Prau.g_01957
OG0000973	Syaf.g_00431	Prau.g_01958
OG0000974	Syaf.g_00432	Prau.g_01959
OG0000975	Syaf.g_00433	Prau.g_01960
OG0000976	Syaf.g_00434	Prau.g_01961
OG0000977	Syaf.g_00436	Prau.g_01962
OG0000978	Syaf.g_00437	Prau.g_01963
OG0000979	Syaf.g_00440	Prau.g_01966
OG0000980	Syaf.g_00443	Prau.g_01968
OG0000981	Syaf.g_00446	Prau.g_01970
OG0000982	Syaf.g_00645	Prau.g_01972
OG0000983	Syaf.g_00644	Prau.g_01973
OG0000984	Syaf.g_00643	Prau.g_01974
OG0000985	Syaf.g_00641	Prau.g_01977
OG0000986	Syaf.g_00639	Prau.g_01979
OG0000987	Syaf.g_00637	Prau.g_01980
OG0000988	Syaf.g_00633	Prau.g_01983
OG0000989	Syaf.g_00624	Prau.g_01986
OG0000990	Syaf.g_00606	Prau.g_01989
OG0000991	Syaf.g_00604	Prau.g_01990
OG0000992	Syaf.g_00601	Prau.g_01992
OG0000993	Syaf.g_00600	Prau.g_01993
OG0000994	Syaf.g_00597	Prau.g_01994
OG0000995	Syaf.g_00592	Prau.g_01998
OG0000996	Syaf.g_00543	Prau.g_01999
OG0000997	Syaf.g_00532	Prau.g_02000
OG0000998	Syaf.g_00530	Prau.g_02002
OG0000999	Syaf.g_00529	Prau.g_02003
OG0001000	Syaf.g_00526	Prau.g_02006
OG0001001	Syaf.g_00521	Prau.g_02008
OG0001002	Syaf.g_00515	Prau.g_02012
OG0001003	Syaf.g_00514	Prau.g_02014
OG0001004	Syaf.g_00513	Prau.g_02015
OG0001005	Syaf.g_00510	Prau.g_02016
OG0001006	Syaf.g_00500	Prau.g_02020
OG0001007	Syaf.g_00498	Prau.g_02022
OG0001008	Syaf.g_01215	Prau.g_00478
OG0001009	Syaf.g_00466	Prau.g_00027
OG0001010	Syaf.g_00465	Prau.g_00028
OG0001011	Syaf.g_00463	Prau.g_00029
OG0001012	Syaf.g_00649	Prau.g_00050
OG0001013	Syaf.g_00669	Prau.g_00056
OG0001014	Syaf.g_00691	Prau.g_00059
OG0001015	Syaf.g_00692	Prau.g_00060
OG0001016	Syaf.g_00958	Prau.g_00074
OG0001017	Syaf.g_00952	Prau.g_00078
OG0001018	Syaf.g_00950	Prau.g_00081
OG0001019	Syaf.g_00931	Prau.g_00090
OG0001020	Syaf.g_00926	Prau.g_00091
OG0001021	Syaf.g_00922	Prau.g_00092
OG0001022	Syaf.g_00918	Prau.g_00095
OG0001023	Syaf.g_00917	Prau.g_00096
OG0001024	Syaf.g_00913	Prau.g_00099
OG0001025	Syaf.g_00906	Prau.g_00105
OG0001026	Syaf.g_00893	Prau.g_00112
OG0001027	Syaf.g_00884	Prau.g_00113
OG0001028	Syaf.g_00882	Prau.g_00115
OG0001029	Syaf.g_00880	Prau.g_00116
OG0001030	Syaf.g_00860	Prau.g_00131
OG0001031	Syaf.g_00784	Prau.g_00187
OG0001032	Syaf.g_00781	Prau.g_00188
OG0001034	Syaf.g_02787	Prau.g_00237
OG0001035	Syaf.g_00207	Prau.g_00256
OG0001036	Syaf.g_00212	Prau.g_00261
OG0001037	Syaf.g_00214	Prau.g_00262
OG0001038	Syaf.g_00242	Prau.g_00280
OG0001039	Syaf.g_00245	Prau.g_00283
OG0001040	Syaf.g_00248	Prau.g_00285
OG0001041	Syaf.g_00253	Prau.g_00289
OG0001042	Syaf.g_00275	Prau.g_00306
OG0001043	Syaf.g_00279	Prau.g_00307
OG0001044	Syaf.g_00024	Prau.g_00335
OG0001045	Syaf.g_00011	Prau.g_00344
OG0001046	Syaf.g_01894	Prau.g_00382
OG0001047	Syaf.g_01217	Prau.g_00480
OG0001048	Syaf.g_01218	Prau.g_00481
OG0001049	Syaf.g_01226	Prau.g_00483
OG0001050	Syaf.g_01227	Prau.g_00484
OG0001051	Syaf.g_01228	Prau.g_00485
OG0001052	Syaf.g_02502	Prau.g_00512
OG0001053	Syaf.g_02718	Prau.g_00524
OG0001054	Syaf.g_02701	Prau.g_00539
OG0001056	Syaf.g_02649	Prau.g_00576
OG0001057	Syaf.g_02638	Prau.g_00581
OG0001058	Syaf.g_02624	Prau.g_00589
OG0001059	Syaf.g_02620	Prau.g_00593
OG0001060	Syaf.g_02614	Prau.g_00600
OG0001061	Syaf.g_02590	Prau.g_00613
OG0001062	Syaf.g_02588	Prau.g_00615
OG0001063	Syaf.g_02583	Prau.g_00617
OG0001064	Syaf.g_02582	Prau.g_00618
OG0001065	Syaf.g_02581	Prau.g_00619
OG0001066	Syaf.g_02580	Prau.g_00620
OG0001067	Syaf.g_02579	Prau.g_00621
OG0001068	Syaf.g_02578	Prau.g_00622
OG0001069	Syaf.g_02577	Prau.g_00623
OG0001070	Syaf.g_02574	Prau.g_00626
OG0001071	Syaf.g_02573	Prau.g_00627
OG0001072	Syaf.g_02569	Prau.g_00628
OG0001073	Syaf.g_02555	Prau.g_00642
OG0001074	Syaf.g_02365	Prau.g_00653
OG0001075	Syaf.g_02363	Prau.g_00654
OG0001076	Syaf.g_02337	Prau.g_00664
OG0001077	Syaf.g_02325	Prau.g_00668
OG0001078	Syaf.g_02309	Prau.g_00676
OG0001079	Syaf.g_02296	Prau.g_00687
OG0001080	Syaf.g_01740	Prau.g_00693
OG0001081	Syaf.g_02144	Prau.g_00695
OG0001082	Syaf.g_02143	Prau.g_00696
OG0001083	Syaf.g_02136	Prau.g_00701
OG0001084	Syaf.g_02135	Prau.g_00702
OG0001085	Syaf.g_02125	Prau.g_00710
OG0001086	Syaf.g_02123	Prau.g_00711
OG0001087	Syaf.g_01482	Prau.g_00728
OG0001088	Syaf.g_01478	Prau.g_00729
OG0001089	Syaf.g_01453	Prau.g_00737
OG0001090	Syaf.g_01981	Prau.g_00756
OG0001091	Syaf.g_01979	Prau.g_00758
OG0001092	Syaf.g_01977	Prau.g_00759
OG0001093	Syaf.g_01971	Prau.g_00764
OG0001094	Syaf.g_02055	Prau.g_00848
OG0001095	Syaf.g_02034	Prau.g_00867
OG0001096	Syaf.g_02018	Prau.g_00880
OG0001097	Syaf.g_01373	Prau.g_00898
OG0001098	Syaf.g_01743	Prau.g_00914
OG0001099	Syaf.g_00881	Prau.g_00946
OG0001100	Syaf.g_02110	Prau.g_00950
OG0001101	Syaf.g_02109	Prau.g_00952
OG0001102	Syaf.g_02106	Prau.g_00954
OG0001104	Syaf.g_02071	Prau.g_00978
OG0001105	Syaf.g_02067	Prau.g_00982
OG0001106	Syaf.g_01847	Prau.g_01006
OG0001107	Syaf.g_01859	Prau.g_01013
OG0001108	Syaf.g_01868	Prau.g_01017
OG0001109	Syaf.g_01877	Prau.g_01018
OG0001110	Syaf.g_01879	Prau.g_01020
OG0001111	Syaf.g_01881	Prau.g_01021
OG0001112	Syaf.g_01883	Prau.g_01022
OG0001113	Syaf.g_01884	Prau.g_01023
OG0001114	Syaf.g_01885	Prau.g_01024
OG0001115	Syaf.g_01889	Prau.g_01026
OG0001116	Syaf.g_01891	Prau.g_01027
OG0001117	Syaf.g_01892	Prau.g_01028
OG0001118	Syaf.g_01893	Prau.g_01029
OG0001119	Syaf.g_01895	Prau.g_01030
OG0001120	Syaf.g_01899	Prau.g_01032
OG0001122	Syaf.g_01927	Prau.g_01061
OG0001123	Syaf.g_01934	Prau.g_01065
OG0001124	Syaf.g_01936	Prau.g_01067
OG0001125	Syaf.g_01938	Prau.g_01068
OG0001126	Syaf.g_01409	Prau.g_01078
OG0001127	Syaf.g_01410	Prau.g_01079
OG0001128	Syaf.g_01413	Prau.g_01081
OG0001129	Syaf.g_01415	Prau.g_01082
OG0001130	Syaf.g_01416	Prau.g_01083
OG0001131	Syaf.g_02090	Prau.g_01118
