Orthogroup	Prbb	Prbe
OG0000522	Prbb.g_00595	Prbe.g_00539
OG0000523	Prbb.g_00596	Prbe.g_00538
OG0000524	Prbb.g_00597	Prbe.g_00537
OG0000525	Prbb.g_00599	Prbe.g_00535
OG0000526	Prbb.g_00600	Prbe.g_00534
OG0000527	Prbb.g_00601	Prbe.g_00533
OG0000528	Prbb.g_00602	Prbe.g_00532
OG0000529	Prbb.g_00603	Prbe.g_00531
OG0000530	Prbb.g_00604	Prbe.g_00530
OG0000531	Prbb.g_00606	Prbe.g_00528
OG0000532	Prbb.g_00607	Prbe.g_00527
OG0000533	Prbb.g_00608	Prbe.g_00526
OG0000534	Prbb.g_00609	Prbe.g_00525
OG0000535	Prbb.g_00610	Prbe.g_00524
OG0000536	Prbb.g_00611	Prbe.g_00523
OG0000537	Prbb.g_00612	Prbe.g_00522
OG0000538	Prbb.g_00613	Prbe.g_00521
OG0000539	Prbb.g_00614	Prbe.g_00520
OG0000540	Prbb.g_00615	Prbe.g_00519
OG0000541	Prbb.g_00616	Prbe.g_00518
OG0000542	Prbb.g_00617	Prbe.g_00517
OG0000543	Prbb.g_00618	Prbe.g_00516
OG0000544	Prbb.g_00619	Prbe.g_00515
OG0000545	Prbb.g_00622	Prbe.g_00513
OG0000546	Prbb.g_00623	Prbe.g_00512
OG0000547	Prbb.g_00624	Prbe.g_00510
OG0000548	Prbb.g_00626	Prbe.g_00508
OG0000549	Prbb.g_00627	Prbe.g_00507
OG0000550	Prbb.g_00628	Prbe.g_00506
OG0000551	Prbb.g_00629	Prbe.g_00504
OG0000552	Prbb.g_00630	Prbe.g_00503
OG0000553	Prbb.g_00631	Prbe.g_01490
OG0000554	Prbb.g_00632	Prbe.g_01489
OG0000555	Prbb.g_00633	Prbe.g_01488
OG0000556	Prbb.g_00634	Prbe.g_01487
OG0000557	Prbb.g_00635	Prbe.g_01486
OG0000558	Prbb.g_00636	Prbe.g_01485
OG0000559	Prbb.g_00637	Prbe.g_01484
OG0000560	Prbb.g_00639	Prbe.g_01482
OG0000561	Prbb.g_00640	Prbe.g_01481
OG0000562	Prbb.g_00641	Prbe.g_01479
OG0000563	Prbb.g_00642	Prbe.g_01478
OG0000564	Prbb.g_00643	Prbe.g_01477
OG0000565	Prbb.g_00644	Prbe.g_01476
OG0000566	Prbb.g_00645	Prbe.g_01475
OG0000567	Prbb.g_00646	Prbe.g_01474
OG0000568	Prbb.g_00647	Prbe.g_01473
OG0000569	Prbb.g_00648	Prbe.g_01472
OG0000570	Prbb.g_00649	Prbe.g_01471
OG0000571	Prbb.g_00650	Prbe.g_01470
OG0000572	Prbb.g_00651	Prbe.g_01469
OG0000573	Prbb.g_00654	Prbe.g_01466
OG0000574	Prbb.g_00655	Prbe.g_01465
OG0000575	Prbb.g_00656	Prbe.g_01464
OG0000576	Prbb.g_00657	Prbe.g_01463
OG0000577	Prbb.g_00658	Prbe.g_01462
OG0000578	Prbb.g_00659	Prbe.g_01461
OG0000579	Prbb.g_00660	Prbe.g_01460
OG0000580	Prbb.g_00661	Prbe.g_01459
OG0000581	Prbb.g_00662	Prbe.g_01458
OG0000582	Prbb.g_00664	Prbe.g_01457
OG0000583	Prbb.g_00665	Prbe.g_01456
OG0000584	Prbb.g_00667	Prbe.g_01454
OG0000585	Prbb.g_00668	Prbe.g_01453
OG0000586	Prbb.g_00670	Prbe.g_01451
OG0000587	Prbb.g_00671	Prbe.g_01450
OG0000588	Prbb.g_00674	Prbe.g_00444
OG0000589	Prbb.g_00675	Prbe.g_00445
OG0000590	Prbb.g_00677	Prbe.g_00447
OG0000591	Prbb.g_00684	Prbe.g_00453
OG0000592	Prbb.g_00685	Prbe.g_00454
OG0000593	Prbb.g_00686	Prbe.g_00455
OG0000594	Prbb.g_00689	Prbe.g_00458
OG0000595	Prbb.g_00690	Prbe.g_00459
OG0000596	Prbb.g_00691	Prbe.g_00460
OG0000597	Prbb.g_00693	Prbe.g_00462
OG0000598	Prbb.g_00694	Prbe.g_00463
OG0000599	Prbb.g_00695	Prbe.g_00464
OG0000600	Prbb.g_00696	Prbe.g_00465
OG0000601	Prbb.g_00700	Prbe.g_00468
OG0000602	Prbb.g_00701	Prbe.g_01199
OG0000603	Prbb.g_00702	Prbe.g_01200
OG0000604	Prbb.g_01450	Prbe.g_01203
OG0000605	Prbb.g_00703	Prbe.g_01204
OG0000606	Prbb.g_00705	Prbe.g_01205
OG0000607	Prbb.g_00707	Prbe.g_01207
OG0000608	Prbb.g_00708	Prbe.g_01209
OG0000609	Prbb.g_02176	Prbe.g_01197
OG0000610	Prbb.g_01260	Prbe.g_00403
OG0000611	Prbb.g_00714	Prbe.g_01215
OG0000612	Prbb.g_00715	Prbe.g_01216
OG0000613	Prbb.g_00716	Prbe.g_01437
OG0000614	Prbb.g_00717	Prbe.g_01436
OG0000615	Prbb.g_00719	Prbe.g_01434
OG0000616	Prbb.g_00720	Prbe.g_01433
OG0000617	Prbb.g_00721	Prbe.g_01432
OG0000618	Prbb.g_00722	Prbe.g_01431
OG0000619	Prbb.g_00723	Prbe.g_01430
OG0000620	Prbb.g_00724	Prbe.g_01429
OG0000621	Prbb.g_00725	Prbe.g_01428
OG0000622	Prbb.g_00726	Prbe.g_01427
OG0000623	Prbb.g_00727	Prbe.g_01426
OG0000624	Prbb.g_00729	Prbe.g_01424
OG0000625	Prbb.g_00730	Prbe.g_01423
OG0000626	Prbb.g_00731	Prbe.g_01422
OG0000627	Prbb.g_00733	Prbe.g_01421
OG0000628	Prbb.g_00734	Prbe.g_01420
OG0000629	Prbb.g_00735	Prbe.g_01419
OG0000630	Prbb.g_00736	Prbe.g_01418
OG0000631	Prbb.g_00738	Prbe.g_01416
OG0000632	Prbb.g_01175	Prbe.g_01415
OG0000633	Prbb.g_00108	Prbe.g_00055
OG0000634	Prbb.g_01099	Prbe.g_00909
OG0000635	Prbb.g_00983	Prbe.g_00487
OG0000636	Prbb.g_00982	Prbe.g_00488
OG0000637	Prbb.g_00981	Prbe.g_00489
OG0000638	Prbb.g_00389	Prbe.g_01889
OG0000639	Prbb.g_00958	Prbe.g_01317
OG0000640	Prbb.g_00960	Prbe.g_01321
OG0000641	Prbb.g_00962	Prbe.g_01323
OG0000642	Prbb.g_00963	Prbe.g_01324
OG0000643	Prbb.g_00964	Prbe.g_01325
OG0000644	Prbb.g_00777	Prbe.g_01438
OG0000645	Prbb.g_00778	Prbe.g_01217
OG0000646	Prbb.g_00779	Prbe.g_01218
OG0000647	Prbb.g_00780	Prbe.g_01219
OG0000648	Prbb.g_00782	Prbe.g_01221
OG0000649	Prbb.g_00783	Prbe.g_01222
OG0000650	Prbb.g_00784	Prbe.g_01223
OG0000651	Prbb.g_00785	Prbe.g_01224
OG0000652	Prbb.g_00786	Prbe.g_01225
OG0000653	Prbb.g_00787	Prbe.g_01226
OG0000654	Prbb.g_00789	Prbe.g_01228
OG0000655	Prbb.g_00791	Prbe.g_01230
OG0000656	Prbb.g_00792	Prbe.g_01231
OG0000657	Prbb.g_00793	Prbe.g_01232
OG0000658	Prbb.g_00794	Prbe.g_01233
OG0000659	Prbb.g_00795	Prbe.g_01234
OG0000660	Prbb.g_00796	Prbe.g_01235
OG0000661	Prbb.g_00798	Prbe.g_01236
OG0000662	Prbb.g_00800	Prbe.g_01238
OG0000663	Prbb.g_00801	Prbe.g_01239
OG0000664	Prbb.g_00802	Prbe.g_01240
OG0000665	Prbb.g_00803	Prbe.g_01241
OG0000666	Prbb.g_00804	Prbe.g_01242
OG0000667	Prbb.g_00805	Prbe.g_01243
OG0000668	Prbb.g_00806	Prbe.g_01244
OG0000669	Prbb.g_00808	Prbe.g_01246
OG0000670	Prbb.g_00809	Prbe.g_01247
OG0000671	Prbb.g_00810	Prbe.g_01248
OG0000672	Prbb.g_00811	Prbe.g_01249
OG0000673	Prbb.g_00812	Prbe.g_01250
OG0000674	Prbb.g_00813	Prbe.g_01251
OG0000675	Prbb.g_00814	Prbe.g_01253
OG0000676	Prbb.g_00815	Prbe.g_01254
OG0000677	Prbb.g_00817	Prbe.g_01257
OG0000678	Prbb.g_00819	Prbe.g_01259
OG0000679	Prbb.g_00821	Prbe.g_01261
OG0000680	Prbb.g_00822	Prbe.g_01262
OG0000681	Prbb.g_00823	Prbe.g_01263
OG0000682	Prbb.g_00824	Prbe.g_01264
OG0000683	Prbb.g_00827	Prbe.g_01266
OG0000684	Prbb.g_00828	Prbe.g_01267
OG0000685	Prbb.g_00829	Prbe.g_01268
OG0000686	Prbb.g_00830	Prbe.g_01269
OG0000687	Prbb.g_00831	Prbe.g_01270
OG0000688	Prbb.g_00832	Prbe.g_01271
OG0000689	Prbb.g_00833	Prbe.g_01272
OG0000690	Prbb.g_00834	Prbe.g_01273
OG0000691	Prbb.g_00835	Prbe.g_01274
OG0000692	Prbb.g_00837	Prbe.g_01278
OG0000693	Prbb.g_00838	Prbe.g_01279
OG0000694	Prbb.g_00839	Prbe.g_01280
OG0000695	Prbb.g_00840	Prbe.g_01281
OG0000696	Prbb.g_00841	Prbe.g_01282
OG0000697	Prbb.g_00843	Prbe.g_01284
OG0000698	Prbb.g_00847	Prbe.g_01288
OG0000699	Prbb.g_00848	Prbe.g_01289
OG0000700	Prbb.g_00914	Prbe.g_00105
OG0000701	Prbb.g_00917	Prbe.g_00110
OG0000702	Prbb.g_00922	Prbe.g_00406
OG0000703	Prbb.g_00924	Prbe.g_00408
OG0000704	Prbb.g_00925	Prbe.g_00409
OG0000705	Prbb.g_00926	Prbe.g_00411
OG0000706	Prbb.g_00927	Prbe.g_00412
OG0000707	Prbb.g_00929	Prbe.g_00414
OG0000708	Prbb.g_00930	Prbe.g_00415
OG0000709	Prbb.g_00932	Prbe.g_00417
OG0000710	Prbb.g_00933	Prbe.g_00418
OG0000711	Prbb.g_00934	Prbe.g_00419
OG0000712	Prbb.g_00935	Prbe.g_00420
OG0000713	Prbb.g_00936	Prbe.g_00421
OG0000714	Prbb.g_00938	Prbe.g_00423
OG0000715	Prbb.g_00939	Prbe.g_00424
OG0000716	Prbb.g_00942	Prbe.g_00426
OG0000717	Prbb.g_00943	Prbe.g_00427
OG0000718	Prbb.g_00944	Prbe.g_00428
OG0000719	Prbb.g_00946	Prbe.g_00430
OG0000720	Prbb.g_00947	Prbe.g_00431
OG0000721	Prbb.g_00950	Prbe.g_00434
OG0000722	Prbb.g_00951	Prbe.g_00435
OG0000723	Prbb.g_00952	Prbe.g_00436
OG0000724	Prbb.g_00762	Prbe.g_00438
OG0000725	Prbb.g_00763	Prbe.g_00439
OG0000726	Prbb.g_00764	Prbe.g_00440
OG0000727	Prbb.g_00765	Prbe.g_00441
OG0000728	Prbb.g_00766	Prbe.g_00442
OG0000729	Prbb.g_00767	Prbe.g_00443
OG0000730	Prbb.g_00768	Prbe.g_01448
OG0000731	Prbb.g_00769	Prbe.g_01446
OG0000732	Prbb.g_00770	Prbe.g_01445
OG0000733	Prbb.g_00771	Prbe.g_01444
OG0000734	Prbb.g_00772	Prbe.g_01443
OG0000735	Prbb.g_00774	Prbe.g_01441
OG0000736	Prbb.g_00775	Prbe.g_01440
OG0000737	Prbb.g_00776	Prbe.g_01439
OG0000738	Prbb.g_00965	Prbe.g_01326
OG0000739	Prbb.g_00966	Prbe.g_01327
OG0000740	Prbb.g_00967	Prbe.g_01328
OG0000741	Prbb.g_00968	Prbe.g_01329
OG0000742	Prbb.g_00970	Prbe.g_01331
OG0000743	Prbb.g_00971	Prbe.g_01332
OG0000744	Prbb.g_00972	Prbe.g_01333
OG0000745	Prbb.g_00973	Prbe.g_01334
OG0000746	Prbb.g_00974	Prbe.g_01335
OG0000747	Prbb.g_00975	Prbe.g_01336
OG0000748	Prbb.g_00976	Prbe.g_01337
OG0000749	Prbb.g_00977	Prbe.g_01338
OG0000750	Prbb.g_00978	Prbe.g_01340
OG0000751	Prbb.g_00979	Prbe.g_01341
OG0000752	Prbb.g_00893	Prbe.g_01400
OG0000753	Prbb.g_00984	Prbe.g_01343
OG0000754	Prbb.g_00985	Prbe.g_01344
OG0000755	Prbb.g_00986	Prbe.g_01345
OG0000756	Prbb.g_00988	Prbe.g_01347
OG0000757	Prbb.g_00989	Prbe.g_01348
OG0000758	Prbb.g_00990	Prbe.g_01349
OG0000759	Prbb.g_00992	Prbe.g_01351
OG0000760	Prbb.g_00993	Prbe.g_01352
OG0000761	Prbb.g_00994	Prbe.g_01353
OG0000762	Prbb.g_00996	Prbe.g_01355
OG0000763	Prbb.g_00997	Prbe.g_01356
OG0000764	Prbb.g_00998	Prbe.g_01357
OG0000765	Prbb.g_00999	Prbe.g_01358
OG0000766	Prbb.g_01000	Prbe.g_01359
OG0000767	Prbb.g_01002	Prbe.g_01361
OG0000768	Prbb.g_01003	Prbe.g_01362
OG0000769	Prbb.g_01004	Prbe.g_01363
OG0000770	Prbb.g_01005	Prbe.g_01364
OG0000771	Prbb.g_01006	Prbe.g_01365
OG0000772	Prbb.g_00101	Prbe.g_01615
OG0000773	Prbb.g_01007	Prbe.g_01367
OG0000774	Prbb.g_01008	Prbe.g_01368
OG0000775	Prbb.g_01009	Prbe.g_01369
OG0000776	Prbb.g_01010	Prbe.g_01372
OG0000777	Prbb.g_01012	Prbe.g_01373
OG0000778	Prbb.g_01013	Prbe.g_01374
OG0000779	Prbb.g_01014	Prbe.g_01375
OG0000780	Prbb.g_01016	Prbe.g_01377
OG0000781	Prbb.g_01017	Prbe.g_01379
OG0000782	Prbb.g_01018	Prbe.g_01380
OG0000783	Prbb.g_01036	Prbe.g_01384
OG0000784	Prbb.g_01037	Prbe.g_01386
OG0000785	Prbb.g_01038	Prbe.g_01387
OG0000786	Prbb.g_01039	Prbe.g_01388
OG0000787	Prbb.g_01040	Prbe.g_01389
OG0000788	Prbb.g_01045	Prbe.g_01395
OG0000789	Prbb.g_01048	Prbe.g_01398
OG0000790	Prbb.g_00892	Prbe.g_01399
OG0000791	Prbb.g_01049	Prbe.g_01402
OG0000792	Prbb.g_01050	Prbe.g_01403
OG0000793	Prbb.g_01051	Prbe.g_01404
OG0000794	Prbb.g_01054	Prbe.g_01407
OG0000795	Prbb.g_01058	Prbe.g_01308
OG0000796	Prbb.g_01059	Prbe.g_01307
OG0000797	Prbb.g_01062	Prbe.g_01305
OG0000798	Prbb.g_01063	Prbe.g_01304
OG0000799	Prbb.g_01064	Prbe.g_01303
OG0000800	Prbb.g_01065	Prbe.g_01302
OG0000801	Prbb.g_01068	Prbe.g_01299
OG0000802	Prbb.g_01069	Prbe.g_01298
OG0000803	Prbb.g_00891	Prbe.g_01296
OG0000804	Prbb.g_00890	Prbe.g_01295
OG0000805	Prbb.g_00889	Prbe.g_01294
OG0000806	Prbb.g_00887	Prbe.g_01292
OG0000807	Prbb.g_00897	Prbe.g_01919
OG0000808	Prbb.g_01108	Prbe.g_00071
OG0000809	Prbb.g_01090	Prbe.g_01597
OG0000810	Prbb.g_01783	Prbe.g_00492
OG0000811	Prbb.g_02071	Prbe.g_00915
OG0000812	Prbb.g_00392	Prbe.g_01591
OG0000813	Prbb.g_00400	Prbe.g_01898
OG0000814	Prbb.g_01780	Prbe.g_01618
OG0000815	Prbb.g_01085	Prbe.g_00374
OG0000816	Prbb.g_01888	Prbe.g_00042
OG0000817	Prbb.g_01889	Prbe.g_00043
OG0000818	Prbb.g_01126	Prbe.g_00060
OG0000819	Prbb.g_01539	Prbe.g_01571
OG0000820	Prbb.g_01533	Prbe.g_01565
OG0000821	Prbb.g_01531	Prbe.g_01563
OG0000822	Prbb.g_01530	Prbe.g_01562
OG0000823	Prbb.g_01529	Prbe.g_01561
OG0000824	Prbb.g_01528	Prbe.g_01560
OG0000825	Prbb.g_01527	Prbe.g_01559
OG0000826	Prbb.g_01526	Prbe.g_01558
OG0000827	Prbb.g_01525	Prbe.g_01557
OG0000828	Prbb.g_01524	Prbe.g_01556
OG0000829	Prbb.g_01523	Prbe.g_01555
OG0000830	Prbb.g_01521	Prbe.g_01553
OG0000831	Prbb.g_01518	Prbe.g_01550
OG0000832	Prbb.g_01516	Prbe.g_01548
OG0000833	Prbb.g_01515	Prbe.g_01547
OG0000834	Prbb.g_01513	Prbe.g_01546
OG0000835	Prbb.g_01512	Prbe.g_01545
OG0000836	Prbb.g_01511	Prbe.g_01544
OG0000837	Prbb.g_01508	Prbe.g_01541
OG0000838	Prbb.g_01507	Prbe.g_01540
OG0000839	Prbb.g_01506	Prbe.g_01539
OG0000840	Prbb.g_01505	Prbe.g_01538
OG0000841	Prbb.g_01504	Prbe.g_01537
OG0000842	Prbb.g_01502	Prbe.g_01535
OG0000843	Prbb.g_01501	Prbe.g_01534
OG0000844	Prbb.g_01500	Prbe.g_01533
OG0000845	Prbb.g_01499	Prbe.g_01532
OG0000846	Prbb.g_01497	Prbe.g_01530
OG0000847	Prbb.g_01495	Prbe.g_01528
OG0000848	Prbb.g_01493	Prbe.g_01527
OG0000849	Prbb.g_01491	Prbe.g_01524
OG0000850	Prbb.g_01490	Prbe.g_01523
OG0000851	Prbb.g_01488	Prbe.g_01521
OG0000852	Prbb.g_01486	Prbe.g_01519
OG0000853	Prbb.g_01484	Prbe.g_01517
OG0000854	Prbb.g_01482	Prbe.g_01515
OG0000855	Prbb.g_01481	Prbe.g_01514
OG0000856	Prbb.g_01480	Prbe.g_01513
OG0000857	Prbb.g_01479	Prbe.g_01512
OG0000858	Prbb.g_01478	Prbe.g_01511
OG0000859	Prbb.g_01477	Prbe.g_01510
OG0000860	Prbb.g_01476	Prbe.g_01509
OG0000861	Prbb.g_01475	Prbe.g_01508
OG0000862	Prbb.g_01474	Prbe.g_01507
OG0000863	Prbb.g_01473	Prbe.g_01506
OG0000864	Prbb.g_01472	Prbe.g_01505
OG0000865	Prbb.g_01471	Prbe.g_01504
OG0000866	Prbb.g_01470	Prbe.g_01503
OG0000867	Prbb.g_01469	Prbe.g_01502
OG0000868	Prbb.g_01468	Prbe.g_01501
OG0000869	Prbb.g_01465	Prbe.g_01499
OG0000870	Prbb.g_01464	Prbe.g_01498
OG0000871	Prbb.g_01463	Prbe.g_01497
OG0000872	Prbb.g_01462	Prbe.g_01496
OG0000873	Prbb.g_01461	Prbe.g_01494
OG0000874	Prbb.g_01460	Prbe.g_01493
OG0000875	Prbb.g_01459	Prbe.g_01492
OG0000876	Prbb.g_01458	Prbe.g_01491
OG0000877	Prbb.g_01457	Prbe.g_00502
OG0000878	Prbb.g_01291	Prbe.g_01128
OG0000879	Prbb.g_01575	Prbe.g_00904
OG0000880	Prbb.g_01576	Prbe.g_00903
OG0000881	Prbb.g_01577	Prbe.g_00902
OG0000882	Prbb.g_01578	Prbe.g_00901
OG0000883	Prbb.g_01580	Prbe.g_00900
OG0000884	Prbb.g_01581	Prbe.g_00898
OG0000885	Prbb.g_01582	Prbe.g_00897
OG0000886	Prbb.g_01583	Prbe.g_00896
OG0000887	Prbb.g_01584	Prbe.g_00895
OG0000888	Prbb.g_01585	Prbe.g_00894
OG0000889	Prbb.g_01588	Prbe.g_00891
OG0000890	Prbb.g_01589	Prbe.g_00890
OG0000891	Prbb.g_01590	Prbe.g_00889
OG0000892	Prbb.g_01592	Prbe.g_00886
OG0000893	Prbb.g_01593	Prbe.g_00885
OG0000894	Prbb.g_01594	Prbe.g_00884
OG0000895	Prbb.g_01595	Prbe.g_00883
OG0000896	Prbb.g_01596	Prbe.g_00882
OG0000897	Prbb.g_01597	Prbe.g_00881
OG0000898	Prbb.g_01600	Prbe.g_00878
OG0000899	Prbb.g_01601	Prbe.g_00877
OG0000900	Prbb.g_01608	Prbe.g_00397
OG0000901	Prbb.g_01612	Prbe.g_00869
OG0000902	Prbb.g_00746	Prbe.g_00634
OG0000903	Prbb.g_01541	Prbe.g_01614
OG0000904	Prbb.g_01057	Prbe.g_00212
OG0000905	Prbb.g_01789	Prbe.g_01592
OG0000906	Prbb.g_01637	Prbe.g_01574
OG0000907	Prbb.g_00845	Prbe.g_01286
OG0000908	Prbb.g_01201	Prbe.g_01611
OG0000909	Prbb.g_01641	Prbe.g_00371
OG0000910	Prbb.g_01642	Prbe.g_00370
OG0000911	Prbb.g_01643	Prbe.g_00369
OG0000912	Prbb.g_01644	Prbe.g_00368
OG0000913	Prbb.g_01645	Prbe.g_00367
OG0000914	Prbb.g_01646	Prbe.g_00366
OG0000915	Prbb.g_01647	Prbe.g_00365
OG0000916	Prbb.g_01648	Prbe.g_00364
OG0000917	Prbb.g_01649	Prbe.g_00363
OG0000918	Prbb.g_01650	Prbe.g_00362
OG0000919	Prbb.g_01651	Prbe.g_00361
OG0000920	Prbb.g_01652	Prbe.g_00360
OG0000921	Prbb.g_01653	Prbe.g_00359
OG0000922	Prbb.g_01654	Prbe.g_00358
OG0000923	Prbb.g_01655	Prbe.g_00357
OG0000924	Prbb.g_01656	Prbe.g_00356
OG0000925	Prbb.g_01657	Prbe.g_00355
OG0000926	Prbb.g_02044	Prbe.g_00792
OG0000927	Prbb.g_01668	Prbe.g_00328
OG0000928	Prbb.g_01669	Prbe.g_00327
OG0000929	Prbb.g_01670	Prbe.g_00326
OG0000930	Prbb.g_01671	Prbe.g_00325
OG0000931	Prbb.g_01672	Prbe.g_00324
OG0000932	Prbb.g_01674	Prbe.g_00322
OG0000933	Prbb.g_01675	Prbe.g_00321
OG0000934	Prbb.g_01676	Prbe.g_00320
OG0000935	Prbb.g_01677	Prbe.g_00319
OG0000936	Prbb.g_01678	Prbe.g_00318
OG0000937	Prbb.g_01679	Prbe.g_00317
OG0000938	Prbb.g_01680	Prbe.g_00316
OG0000939	Prbb.g_01681	Prbe.g_00315
OG0000940	Prbb.g_01683	Prbe.g_00314
OG0000941	Prbb.g_01684	Prbe.g_00313
OG0000942	Prbb.g_01685	Prbe.g_00312
OG0000943	Prbb.g_01688	Prbe.g_00309
OG0000944	Prbb.g_01689	Prbe.g_00308
OG0000945	Prbb.g_01690	Prbe.g_00307
OG0000946	Prbb.g_01691	Prbe.g_00306
OG0000947	Prbb.g_01692	Prbe.g_00305
OG0000948	Prbb.g_01693	Prbe.g_00304
OG0000949	Prbb.g_01694	Prbe.g_00303
OG0000950	Prbb.g_01695	Prbe.g_00302
OG0000951	Prbb.g_01696	Prbe.g_00301
OG0000952	Prbb.g_01697	Prbe.g_00300
OG0000953	Prbb.g_01698	Prbe.g_00299
OG0000954	Prbb.g_01699	Prbe.g_00298
OG0000955	Prbb.g_01700	Prbe.g_00297
OG0000956	Prbb.g_01701	Prbe.g_00296
OG0000957	Prbb.g_00465	Prbe.g_00295
OG0000958	Prbb.g_01702	Prbe.g_00294
OG0000959	Prbb.g_01703	Prbe.g_00293
OG0000960	Prbb.g_01704	Prbe.g_00292
OG0000961	Prbb.g_01707	Prbe.g_00288
OG0000962	Prbb.g_01708	Prbe.g_00287
OG0000963	Prbb.g_01709	Prbe.g_00286
OG0000964	Prbb.g_01711	Prbe.g_00284
OG0000965	Prbb.g_01712	Prbe.g_00283
OG0000966	Prbb.g_01713	Prbe.g_00282
OG0000967	Prbb.g_01714	Prbe.g_00281
OG0000968	Prbb.g_01715	Prbe.g_00280
OG0000969	Prbb.g_01716	Prbe.g_00279
OG0000970	Prbb.g_01717	Prbe.g_00278
OG0000971	Prbb.g_01718	Prbe.g_00277
OG0000972	Prbb.g_01719	Prbe.g_00276
OG0000973	Prbb.g_01720	Prbe.g_00275
OG0000974	Prbb.g_01722	Prbe.g_00273
OG0000975	Prbb.g_01728	Prbe.g_00267
OG0000976	Prbb.g_01731	Prbe.g_00265
OG0000977	Prbb.g_01732	Prbe.g_00263
OG0000978	Prbb.g_01733	Prbe.g_00261
OG0000979	Prbb.g_01735	Prbe.g_00259
OG0000980	Prbb.g_01736	Prbe.g_00258
OG0000981	Prbb.g_01737	Prbe.g_00257
OG0000982	Prbb.g_01738	Prbe.g_00256
OG0000983	Prbb.g_01740	Prbe.g_00254
OG0000984	Prbb.g_01741	Prbe.g_00253
OG0000985	Prbb.g_01742	Prbe.g_00252
OG0000986	Prbb.g_01744	Prbe.g_00251
OG0000987	Prbb.g_01745	Prbe.g_00250
OG0000988	Prbb.g_01746	Prbe.g_00249
OG0000989	Prbb.g_01747	Prbe.g_00248
OG0000990	Prbb.g_01748	Prbe.g_00247
OG0000991	Prbb.g_01749	Prbe.g_00246
OG0000992	Prbb.g_01750	Prbe.g_00245
OG0000993	Prbb.g_01751	Prbe.g_00244
OG0000994	Prbb.g_01752	Prbe.g_00243
OG0000995	Prbb.g_01753	Prbe.g_00242
OG0000996	Prbb.g_01754	Prbe.g_00241
OG0000997	Prbb.g_01755	Prbe.g_00240
OG0000998	Prbb.g_01756	Prbe.g_00239
OG0000999	Prbb.g_01757	Prbe.g_00238
OG0001000	Prbb.g_01758	Prbe.g_00237
OG0001001	Prbb.g_01760	Prbe.g_00235
OG0001002	Prbb.g_01761	Prbe.g_00234
OG0001003	Prbb.g_01762	Prbe.g_00233
OG0001004	Prbb.g_01763	Prbe.g_00232
OG0001005	Prbb.g_01765	Prbe.g_00229
OG0001006	Prbb.g_01766	Prbe.g_00228
OG0001007	Prbb.g_01767	Prbe.g_00227
OG0001008	Prbb.g_01769	Prbe.g_00225
OG0001009	Prbb.g_01770	Prbe.g_00224
OG0001010	Prbb.g_01555	Prbe.g_01042
OG0001011	Prbb.g_01659	Prbe.g_00505
OG0001012	Prbb.g_00799	Prbe.g_01237
OG0001013	Prbb.g_01817	Prbe.g_00992
OG0001014	Prbb.g_01818	Prbe.g_00991
OG0001015	Prbb.g_01824	Prbe.g_00984
OG0001016	Prbb.g_01825	Prbe.g_00983
OG0001017	Prbb.g_01826	Prbe.g_00982
OG0001018	Prbb.g_01827	Prbe.g_00981
OG0001019	Prbb.g_01828	Prbe.g_00979
OG0001020	Prbb.g_01829	Prbe.g_00978
OG0001021	Prbb.g_01830	Prbe.g_00977
OG0001022	Prbb.g_01831	Prbe.g_00976
OG0001023	Prbb.g_01832	Prbe.g_00975
OG0001024	Prbb.g_01833	Prbe.g_00973
OG0001025	Prbb.g_01834	Prbe.g_00972
OG0001026	Prbb.g_01835	Prbe.g_00971
OG0001027	Prbb.g_01836	Prbe.g_00970
OG0001028	Prbb.g_01837	Prbe.g_00969
OG0001029	Prbb.g_01838	Prbe.g_00968
OG0001030	Prbb.g_01839	Prbe.g_00967
OG0001031	Prbb.g_01840	Prbe.g_00966
OG0001032	Prbb.g_01841	Prbe.g_00965
OG0001033	Prbb.g_01842	Prbe.g_00964
OG0001034	Prbb.g_01843	Prbe.g_00963
OG0001035	Prbb.g_01845	Prbe.g_00961
OG0001036	Prbb.g_01846	Prbe.g_00960
OG0001037	Prbb.g_01847	Prbe.g_00959
OG0001038	Prbb.g_01848	Prbe.g_00958
OG0001039	Prbb.g_01849	Prbe.g_00957
OG0001040	Prbb.g_01851	Prbe.g_00956
OG0001041	Prbb.g_01852	Prbe.g_00955
OG0001042	Prbb.g_01853	Prbe.g_00954
OG0001043	Prbb.g_01854	Prbe.g_00953
OG0001044	Prbb.g_01855	Prbe.g_00952
OG0001045	Prbb.g_01856	Prbe.g_00951
OG0001046	Prbb.g_01857	Prbe.g_00950
OG0001047	Prbb.g_01859	Prbe.g_00947
OG0001048	Prbb.g_01861	Prbe.g_00945
OG0001049	Prbb.g_01862	Prbe.g_00944
OG0001050	Prbb.g_01863	Prbe.g_00943
OG0001051	Prbb.g_01864	Prbe.g_00942
OG0001052	Prbb.g_01865	Prbe.g_00941
OG0001053	Prbb.g_01867	Prbe.g_00939
OG0001054	Prbb.g_01869	Prbe.g_00937
OG0001055	Prbb.g_01870	Prbe.g_00936
OG0001056	Prbb.g_01871	Prbe.g_00935
OG0001057	Prbb.g_01872	Prbe.g_00934
OG0001058	Prbb.g_01873	Prbe.g_00933
