Orthogroup	Praj	Prbg
OG0000538	Praj.g_00492	Prbg.g_00220
OG0000539	Praj.g_00493	Prbg.g_00221
OG0000540	Praj.g_00494	Prbg.g_00222
OG0000541	Praj.g_00495	Prbg.g_00223
OG0000542	Praj.g_00497	Prbg.g_00224
OG0000543	Praj.g_00499	Prbg.g_00226
OG0000544	Praj.g_00500	Prbg.g_00227
OG0000545	Praj.g_00502	Prbg.g_00229
OG0000546	Praj.g_00505	Prbg.g_00232
OG0000547	Praj.g_00507	Prbg.g_00234
OG0000548	Praj.g_00508	Prbg.g_00235
OG0000549	Praj.g_00511	Prbg.g_00237
OG0000550	Praj.g_00515	Prbg.g_00241
OG0000551	Praj.g_00518	Prbg.g_00244
OG0000552	Praj.g_00519	Prbg.g_00245
OG0000553	Praj.g_00520	Prbg.g_00246
OG0000554	Praj.g_00525	Prbg.g_00251
OG0000555	Praj.g_00533	Prbg.g_00259
OG0000556	Praj.g_00535	Prbg.g_00261
OG0000557	Praj.g_00536	Prbg.g_00262
OG0000558	Praj.g_00538	Prbg.g_00265
OG0000559	Praj.g_00542	Prbg.g_00269
OG0000560	Praj.g_00545	Prbg.g_00272
OG0000561	Praj.g_00546	Prbg.g_00273
OG0000562	Praj.g_00547	Prbg.g_00274
OG0000563	Praj.g_00548	Prbg.g_00275
OG0000564	Praj.g_00549	Prbg.g_00276
OG0000565	Praj.g_00552	Prbg.g_00278
OG0000566	Praj.g_00554	Prbg.g_00282
OG0000567	Praj.g_00558	Prbg.g_00286
OG0000568	Praj.g_00559	Prbg.g_00287
OG0000569	Praj.g_00560	Prbg.g_00288
OG0000570	Praj.g_00561	Prbg.g_00289
OG0000571	Praj.g_00563	Prbg.g_00291
OG0000572	Praj.g_00574	Prbg.g_00305
OG0000573	Praj.g_00579	Prbg.g_00311
OG0000574	Praj.g_00581	Prbg.g_00312
OG0000575	Praj.g_00584	Prbg.g_00316
OG0000576	Praj.g_00586	Prbg.g_00318
OG0000577	Praj.g_00587	Prbg.g_00319
OG0000578	Praj.g_00588	Prbg.g_00320
OG0000579	Praj.g_00589	Prbg.g_00321
OG0000580	Praj.g_00590	Prbg.g_00322
OG0000581	Praj.g_00593	Prbg.g_00325
OG0000582	Praj.g_00596	Prbg.g_00328
OG0000583	Praj.g_00597	Prbg.g_00329
OG0000584	Praj.g_00598	Prbg.g_00330
OG0000585	Praj.g_00600	Prbg.g_00332
OG0000586	Praj.g_00601	Prbg.g_00333
OG0000587	Praj.g_00602	Prbg.g_00334
OG0000588	Praj.g_00606	Prbg.g_00338
OG0000589	Praj.g_00609	Prbg.g_00340
OG0000590	Praj.g_00610	Prbg.g_00341
OG0000591	Praj.g_00613	Prbg.g_00345
OG0000592	Praj.g_00614	Prbg.g_00346
OG0000593	Praj.g_00620	Prbg.g_01425
OG0000594	Praj.g_00621	Prbg.g_01424
OG0000595	Praj.g_00622	Prbg.g_01423
OG0000596	Praj.g_00626	Prbg.g_01419
OG0000597	Praj.g_00628	Prbg.g_01416
OG0000598	Praj.g_00629	Prbg.g_01415
OG0000599	Praj.g_00632	Prbg.g_01412
OG0000600	Praj.g_00633	Prbg.g_01411
OG0000601	Praj.g_00634	Prbg.g_01410
OG0000602	Praj.g_00636	Prbg.g_01408
OG0000603	Praj.g_00637	Prbg.g_01407
OG0000604	Praj.g_00638	Prbg.g_01406
OG0000605	Praj.g_00639	Prbg.g_01405
OG0000606	Praj.g_00642	Prbg.g_01402
OG0000607	Praj.g_00645	Prbg.g_01399
OG0000608	Praj.g_00646	Prbg.g_01398
OG0000609	Praj.g_00647	Prbg.g_01397
OG0000610	Praj.g_00653	Prbg.g_01391
OG0000611	Praj.g_00656	Prbg.g_01388
OG0000612	Praj.g_00657	Prbg.g_01387
OG0000613	Praj.g_00663	Prbg.g_01114
OG0000614	Praj.g_00686	Prbg.g_01135
OG0000615	Praj.g_00693	Prbg.g_01146
OG0000616	Praj.g_02137	Prbg.g_01939
OG0000617	Praj.g_00704	Prbg.g_01371
OG0000618	Praj.g_00705	Prbg.g_01370
OG0000619	Praj.g_00706	Prbg.g_01369
OG0000620	Praj.g_00709	Prbg.g_01366
OG0000621	Praj.g_00710	Prbg.g_01365
OG0000622	Praj.g_00711	Prbg.g_01364
OG0000623	Praj.g_00712	Prbg.g_01363
OG0000624	Praj.g_00714	Prbg.g_01361
OG0000625	Praj.g_00715	Prbg.g_01360
OG0000626	Praj.g_00716	Prbg.g_01359
OG0000627	Praj.g_00718	Prbg.g_01358
OG0000628	Praj.g_00719	Prbg.g_01357
OG0000629	Praj.g_00720	Prbg.g_01356
OG0000630	Praj.g_00723	Prbg.g_01353
OG0000631	Praj.g_00917	Prbg.g_01260
OG0000632	Praj.g_00918	Prbg.g_01261
OG0000633	Praj.g_00919	Prbg.g_01262
OG0000634	Praj.g_00765	Prbg.g_01155
OG0000635	Praj.g_00766	Prbg.g_01156
OG0000636	Praj.g_00768	Prbg.g_01158
OG0000637	Praj.g_00770	Prbg.g_01160
OG0000638	Praj.g_00771	Prbg.g_01161
OG0000639	Praj.g_00772	Prbg.g_01162
OG0000640	Praj.g_00773	Prbg.g_01163
OG0000641	Praj.g_00777	Prbg.g_01167
OG0000642	Praj.g_00778	Prbg.g_01168
OG0000643	Praj.g_00779	Prbg.g_01169
OG0000644	Praj.g_00780	Prbg.g_01170
OG0000645	Praj.g_00781	Prbg.g_01171
OG0000646	Praj.g_00784	Prbg.g_01173
OG0000647	Praj.g_00786	Prbg.g_01175
OG0000648	Praj.g_00788	Prbg.g_01177
OG0000649	Praj.g_00789	Prbg.g_01178
OG0000650	Praj.g_00790	Prbg.g_01179
OG0000651	Praj.g_00791	Prbg.g_01180
OG0000652	Praj.g_00792	Prbg.g_01181
OG0000653	Praj.g_00794	Prbg.g_01183
OG0000654	Praj.g_00795	Prbg.g_01184
OG0000655	Praj.g_00796	Prbg.g_01185
OG0000656	Praj.g_00799	Prbg.g_01188
OG0000657	Praj.g_00806	Prbg.g_01196
OG0000658	Praj.g_00808	Prbg.g_01198
OG0000659	Praj.g_00809	Prbg.g_01199
OG0000660	Praj.g_00814	Prbg.g_01203
OG0000661	Praj.g_00816	Prbg.g_01205
OG0000662	Praj.g_00818	Prbg.g_01207
OG0000663	Praj.g_00820	Prbg.g_01209
OG0000664	Praj.g_00821	Prbg.g_01210
OG0000665	Praj.g_00826	Prbg.g_01216
OG0000666	Praj.g_00827	Prbg.g_01217
OG0000667	Praj.g_00831	Prbg.g_01221
OG0000668	Praj.g_00869	Prbg.g_01062
OG0000669	Praj.g_00877	Prbg.g_01073
OG0000670	Praj.g_00880	Prbg.g_01076
OG0000671	Praj.g_00882	Prbg.g_01079
OG0000672	Praj.g_00885	Prbg.g_01082
OG0000673	Praj.g_00888	Prbg.g_01085
OG0000674	Praj.g_00890	Prbg.g_01087
OG0000675	Praj.g_00891	Prbg.g_01088
OG0000676	Praj.g_00893	Prbg.g_01090
OG0000677	Praj.g_00894	Prbg.g_01091
OG0000678	Praj.g_00897	Prbg.g_01093
OG0000679	Praj.g_00901	Prbg.g_01097
OG0000680	Praj.g_00902	Prbg.g_01098
OG0000681	Praj.g_00905	Prbg.g_01101
OG0000682	Praj.g_00906	Prbg.g_01102
OG0000683	Praj.g_00907	Prbg.g_01103
OG0000684	Praj.g_00748	Prbg.g_01105
OG0000685	Praj.g_00750	Prbg.g_01107
OG0000686	Praj.g_00751	Prbg.g_01108
OG0000687	Praj.g_00752	Prbg.g_01109
OG0000688	Praj.g_00755	Prbg.g_01383
OG0000689	Praj.g_00756	Prbg.g_01382
OG0000690	Praj.g_00757	Prbg.g_01381
OG0000691	Praj.g_00758	Prbg.g_01380
OG0000692	Praj.g_00760	Prbg.g_01378
OG0000693	Praj.g_00761	Prbg.g_01377
OG0000694	Praj.g_00762	Prbg.g_01376
OG0000695	Praj.g_00921	Prbg.g_01264
OG0000696	Praj.g_00922	Prbg.g_01265
OG0000697	Praj.g_00923	Prbg.g_01266
OG0000698	Praj.g_00926	Prbg.g_01269
OG0000699	Praj.g_00927	Prbg.g_01270
OG0000700	Praj.g_00928	Prbg.g_01271
OG0000701	Praj.g_00929	Prbg.g_01272
OG0000702	Praj.g_00931	Prbg.g_01274
OG0000703	Praj.g_00932	Prbg.g_01275
OG0000704	Praj.g_00933	Prbg.g_01277
OG0000705	Praj.g_00939	Prbg.g_01280
OG0000706	Praj.g_00940	Prbg.g_01281
OG0000707	Praj.g_00941	Prbg.g_01282
OG0000708	Praj.g_00943	Prbg.g_01284
OG0000709	Praj.g_00947	Prbg.g_01288
OG0000710	Praj.g_00950	Prbg.g_01291
OG0000711	Praj.g_00966	Prbg.g_01309
OG0000712	Praj.g_00968	Prbg.g_01310
OG0000713	Praj.g_00969	Prbg.g_01311
OG0000714	Praj.g_00970	Prbg.g_01312
OG0000715	Praj.g_00972	Prbg.g_01314
OG0000716	Praj.g_00973	Prbg.g_01316
OG0000717	Praj.g_00974	Prbg.g_01317
OG0000718	Praj.g_00991	Prbg.g_01321
OG0000719	Praj.g_00992	Prbg.g_01323
OG0000720	Praj.g_01002	Prbg.g_01335
OG0000721	Praj.g_01003	Prbg.g_01339
OG0000722	Praj.g_01004	Prbg.g_01340
OG0000723	Praj.g_01008	Prbg.g_01344
OG0000724	Praj.g_01019	Prbg.g_01239
OG0000725	Praj.g_00845	Prbg.g_01233
OG0000726	Praj.g_00844	Prbg.g_01232
OG0000727	Praj.g_00843	Prbg.g_01231
OG0000728	Praj.g_00841	Prbg.g_01229
OG0000729	Praj.g_02022	Prbg.g_00455
OG0000730	Praj.g_00378	Prbg.g_01528
OG0000731	Praj.g_00386	Prbg.g_00123
OG0000732	Praj.g_02081	Prbg.g_01890
OG0000733	Praj.g_01833	Prbg.g_00750
OG0000734	Praj.g_01476	Prbg.g_01502
OG0000735	Praj.g_01474	Prbg.g_01500
OG0000736	Praj.g_01473	Prbg.g_01499
OG0000737	Praj.g_01472	Prbg.g_01498
OG0000738	Praj.g_01468	Prbg.g_01494
OG0000739	Praj.g_01467	Prbg.g_01493
OG0000740	Praj.g_01466	Prbg.g_01492
OG0000741	Praj.g_01464	Prbg.g_01490
OG0000742	Praj.g_01462	Prbg.g_01487
OG0000743	Praj.g_01460	Prbg.g_01485
OG0000744	Praj.g_01459	Prbg.g_01484
OG0000745	Praj.g_01458	Prbg.g_01483
OG0000746	Praj.g_01456	Prbg.g_01481
OG0000747	Praj.g_01455	Prbg.g_01480
OG0000748	Praj.g_01451	Prbg.g_01476
OG0000749	Praj.g_01450	Prbg.g_01475
OG0000750	Praj.g_01449	Prbg.g_01474
OG0000751	Praj.g_01446	Prbg.g_01471
OG0000752	Praj.g_01444	Prbg.g_01469
OG0000753	Praj.g_01442	Prbg.g_01467
OG0000754	Praj.g_01438	Prbg.g_01464
OG0000755	Praj.g_01434	Prbg.g_01458
OG0000756	Praj.g_01433	Prbg.g_01457
OG0000757	Praj.g_01426	Prbg.g_01450
OG0000758	Praj.g_01425	Prbg.g_01449
OG0000759	Praj.g_01424	Prbg.g_01448
OG0000760	Praj.g_01423	Prbg.g_01447
OG0000761	Praj.g_01422	Prbg.g_01446
OG0000762	Praj.g_01421	Prbg.g_01445
OG0000763	Praj.g_01419	Prbg.g_01443
OG0000764	Praj.g_01418	Prbg.g_01442
OG0000765	Praj.g_01409	Prbg.g_01434
OG0000766	Praj.g_01408	Prbg.g_01433
OG0000767	Praj.g_01407	Prbg.g_01431
OG0000768	Praj.g_01406	Prbg.g_01430
OG0000769	Praj.g_01404	Prbg.g_01428
OG0000770	Praj.g_01403	Prbg.g_00351
OG0000771	Praj.g_01014	Prbg.g_00687
OG0000772	Praj.g_01246	Prbg.g_01576
OG0000773	Praj.g_01519	Prbg.g_00468
OG0000774	Praj.g_01522	Prbg.g_00470
OG0000775	Praj.g_01523	Prbg.g_00472
OG0000776	Praj.g_01524	Prbg.g_00473
OG0000777	Praj.g_01525	Prbg.g_00474
OG0000778	Praj.g_01526	Prbg.g_00475
OG0000779	Praj.g_01530	Prbg.g_00479
OG0000780	Praj.g_01531	Prbg.g_00480
OG0000781	Praj.g_01534	Prbg.g_00484
OG0000782	Praj.g_01535	Prbg.g_00485
OG0000783	Praj.g_01536	Prbg.g_00486
OG0000784	Praj.g_01537	Prbg.g_00487
OG0000785	Praj.g_01539	Prbg.g_00489
OG0000786	Praj.g_01542	Prbg.g_00492
OG0000787	Praj.g_01543	Prbg.g_00493
OG0000788	Praj.g_00732	Prbg.g_00218
OG0000789	Praj.g_01011	Prbg.g_00690
OG0000790	Praj.g_01580	Prbg.g_00534
OG0000791	Praj.g_01582	Prbg.g_00536
OG0000792	Praj.g_01583	Prbg.g_00537
OG0000793	Praj.g_01586	Prbg.g_00540
OG0000794	Praj.g_01587	Prbg.g_00541
OG0000795	Praj.g_01588	Prbg.g_00542
OG0000796	Praj.g_01592	Prbg.g_00546
OG0000797	Praj.g_01593	Prbg.g_00547
OG0000799	Praj.g_01613	Prbg.g_00574
OG0000800	Praj.g_01614	Prbg.g_00575
OG0000801	Praj.g_01615	Prbg.g_00576
OG0000802	Praj.g_01617	Prbg.g_00578
OG0000803	Praj.g_01619	Prbg.g_00580
OG0000804	Praj.g_01620	Prbg.g_00581
OG0000805	Praj.g_01622	Prbg.g_00583
OG0000806	Praj.g_01624	Prbg.g_00585
OG0000807	Praj.g_01625	Prbg.g_00586
OG0000808	Praj.g_01626	Prbg.g_00587
OG0000809	Praj.g_01630	Prbg.g_00589
OG0000810	Praj.g_01631	Prbg.g_00590
OG0000811	Praj.g_01635	Prbg.g_00594
OG0000812	Praj.g_01637	Prbg.g_00596
OG0000813	Praj.g_01638	Prbg.g_00597
OG0000814	Praj.g_01640	Prbg.g_00599
OG0000815	Praj.g_01641	Prbg.g_00600
OG0000816	Praj.g_01643	Prbg.g_00602
OG0000817	Praj.g_01644	Prbg.g_00603
OG0000818	Praj.g_01648	Prbg.g_00608
OG0000819	Praj.g_01649	Prbg.g_00609
OG0000820	Praj.g_01650	Prbg.g_00610
OG0000821	Praj.g_01653	Prbg.g_00614
OG0000822	Praj.g_01654	Prbg.g_00615
OG0000823	Praj.g_01655	Prbg.g_00616
OG0000824	Praj.g_01658	Prbg.g_00619
OG0000825	Praj.g_01659	Prbg.g_00620
OG0000826	Praj.g_01660	Prbg.g_00621
OG0000827	Praj.g_01661	Prbg.g_00622
OG0000828	Praj.g_01664	Prbg.g_00625
OG0000829	Praj.g_01665	Prbg.g_00626
OG0000830	Praj.g_01666	Prbg.g_00627
OG0000831	Praj.g_01668	Prbg.g_00629
OG0000832	Praj.g_01678	Prbg.g_00639
OG0000833	Praj.g_01686	Prbg.g_00648
OG0000834	Praj.g_01687	Prbg.g_00649
OG0000835	Praj.g_01688	Prbg.g_00650
OG0000836	Praj.g_01690	Prbg.g_00651
OG0000837	Praj.g_01691	Prbg.g_00652
OG0000838	Praj.g_01693	Prbg.g_00654
OG0000839	Praj.g_01694	Prbg.g_00655
OG0000840	Praj.g_01695	Prbg.g_00656
OG0000841	Praj.g_01696	Prbg.g_00657
OG0000842	Praj.g_01697	Prbg.g_00658
OG0000843	Praj.g_01698	Prbg.g_00659
OG0000844	Praj.g_01699	Prbg.g_00660
OG0000845	Praj.g_01700	Prbg.g_00661
OG0000846	Praj.g_01701	Prbg.g_00662
OG0000847	Praj.g_01702	Prbg.g_00663
OG0000848	Praj.g_01703	Prbg.g_00664
OG0000849	Praj.g_01704	Prbg.g_00665
OG0000850	Praj.g_01706	Prbg.g_00667
OG0000851	Praj.g_01707	Prbg.g_00668
OG0000852	Praj.g_01708	Prbg.g_00669
OG0000853	Praj.g_01713	Prbg.g_00675
OG0000854	Praj.g_01715	Prbg.g_00677
OG0000855	Praj.g_01716	Prbg.g_00678
OG0000856	Praj.g_01599	Prbg.g_00348
OG0000857	Praj.g_00785	Prbg.g_01174
OG0000858	Praj.g_01763	Prbg.g_01643
OG0000859	Praj.g_01764	Prbg.g_01644
OG0000860	Praj.g_01770	Prbg.g_01652
OG0000861	Praj.g_01771	Prbg.g_01653
OG0000862	Praj.g_01772	Prbg.g_01654
OG0000863	Praj.g_01773	Prbg.g_01656
OG0000864	Praj.g_01774	Prbg.g_01657
OG0000865	Praj.g_01775	Prbg.g_01658
OG0000866	Praj.g_01776	Prbg.g_01659
OG0000867	Praj.g_01777	Prbg.g_01660
OG0000868	Praj.g_01778	Prbg.g_01662
OG0000869	Praj.g_01781	Prbg.g_01665
OG0000870	Praj.g_01786	Prbg.g_01670
OG0000871	Praj.g_01787	Prbg.g_01671
OG0000872	Praj.g_01788	Prbg.g_01672
OG0000873	Praj.g_01791	Prbg.g_01675
OG0000874	Praj.g_01794	Prbg.g_01678
OG0000875	Praj.g_01796	Prbg.g_01679
OG0000876	Praj.g_01797	Prbg.g_01680
OG0000877	Praj.g_01799	Prbg.g_01682
OG0000878	Praj.g_01800	Prbg.g_01683
OG0000879	Praj.g_01801	Prbg.g_01684
OG0000880	Praj.g_01802	Prbg.g_01685
OG0000881	Praj.g_01805	Prbg.g_01689
OG0000882	Praj.g_01810	Prbg.g_01694
OG0000883	Praj.g_01812	Prbg.g_01696
OG0000884	Praj.g_01814	Prbg.g_01698
OG0000885	Praj.g_01815	Prbg.g_01699
OG0000886	Praj.g_01816	Prbg.g_01700
OG0000887	Praj.g_01817	Prbg.g_01701
OG0000888	Praj.g_01819	Prbg.g_01703
OG0000889	Praj.g_01821	Prbg.g_01705
OG0000890	Praj.g_01822	Prbg.g_01706
OG0000891	Praj.g_01823	Prbg.g_01707
OG0000892	Praj.g_01825	Prbg.g_01709
OG0000893	Praj.g_01868	Prbg.g_01713
OG0000894	Praj.g_01871	Prbg.g_01716
OG0000895	Praj.g_01874	Prbg.g_01720
OG0000896	Praj.g_01875	Prbg.g_01721
OG0000897	Praj.g_01877	Prbg.g_01723
OG0000898	Praj.g_01878	Prbg.g_01724
OG0000899	Praj.g_01879	Prbg.g_01725
OG0000900	Praj.g_01880	Prbg.g_01726
OG0000901	Praj.g_01883	Prbg.g_01729
OG0000902	Praj.g_01885	Prbg.g_01731
OG0000903	Praj.g_01894	Prbg.g_01735
OG0000904	Praj.g_01889	Prbg.g_01739
OG0000905	Praj.g_01887	Prbg.g_01733
OG0000906	Praj.g_01886	Prbg.g_01732
OG0000907	Praj.g_01909	Prbg.g_01742
OG0000908	Praj.g_01912	Prbg.g_01745
OG0000909	Praj.g_01913	Prbg.g_01746
OG0000910	Praj.g_01914	Prbg.g_01747
OG0000911	Praj.g_01916	Prbg.g_01749
OG0000912	Praj.g_01917	Prbg.g_01750
OG0000913	Praj.g_01918	Prbg.g_01751
OG0000914	Praj.g_01919	Prbg.g_01752
OG0000915	Praj.g_01920	Prbg.g_01753
OG0000916	Praj.g_01921	Prbg.g_01754
OG0000917	Praj.g_01922	Prbg.g_01755
OG0000918	Praj.g_01923	Prbg.g_01756
OG0000919	Praj.g_01924	Prbg.g_01757
OG0000920	Praj.g_01925	Prbg.g_01758
OG0000921	Praj.g_01926	Prbg.g_01759
OG0000922	Praj.g_01927	Prbg.g_01760
OG0000923	Praj.g_01931	Prbg.g_01764
OG0000924	Praj.g_01932	Prbg.g_01765
OG0000925	Praj.g_01933	Prbg.g_01766
OG0000926	Praj.g_01934	Prbg.g_01767
OG0000927	Praj.g_01936	Prbg.g_01769
OG0000928	Praj.g_01937	Prbg.g_01770
OG0000929	Praj.g_01938	Prbg.g_01771
OG0000930	Praj.g_01939	Prbg.g_01772
OG0000931	Praj.g_01940	Prbg.g_01773
OG0000932	Praj.g_01941	Prbg.g_01774
OG0000933	Praj.g_01945	Prbg.g_01778
OG0000934	Praj.g_01947	Prbg.g_01780
OG0000935	Praj.g_01948	Prbg.g_01781
OG0000936	Praj.g_01949	Prbg.g_01782
OG0000937	Praj.g_01950	Prbg.g_01783
OG0000938	Praj.g_01953	Prbg.g_01786
OG0000939	Praj.g_01954	Prbg.g_01787
OG0000940	Praj.g_01961	Prbg.g_01794
OG0000941	Praj.g_01963	Prbg.g_01796
OG0000942	Praj.g_01965	Prbg.g_01798
OG0000943	Praj.g_01966	Prbg.g_01799
OG0000944	Praj.g_01968	Prbg.g_01801
OG0000945	Praj.g_01969	Prbg.g_01802
OG0000946	Praj.g_01975	Prbg.g_01807
OG0000947	Praj.g_01977	Prbg.g_01809
OG0000948	Praj.g_01978	Prbg.g_01810
OG0000949	Praj.g_01981	Prbg.g_01813
OG0000950	Praj.g_01986	Prbg.g_01820
OG0000951	Praj.g_01990	Prbg.g_01824
OG0000952	Praj.g_01994	Prbg.g_01828
OG0000953	Praj.g_01998	Prbg.g_01832
OG0000954	Praj.g_02002	Prbg.g_01836
OG0000955	Praj.g_02003	Prbg.g_01837
OG0000956	Praj.g_02005	Prbg.g_01839
OG0000957	Praj.g_02010	Prbg.g_01845
OG0000958	Praj.g_02011	Prbg.g_01846
OG0000959	Praj.g_02015	Prbg.g_01850
OG0000960	Praj.g_02016	Prbg.g_01851
OG0000961	Praj.g_02019	Prbg.g_01854
OG0000962	Praj.g_02021	Prbg.g_01856
OG0000963	Praj.g_02026	Prbg.g_01860
OG0000964	Praj.g_02027	Prbg.g_01861
OG0000965	Praj.g_02028	Prbg.g_01862
OG0000966	Praj.g_02059	Prbg.g_01868
OG0000967	Praj.g_02063	Prbg.g_01872
OG0000968	Praj.g_02065	Prbg.g_01874
OG0000969	Praj.g_02066	Prbg.g_01875
OG0000970	Praj.g_02067	Prbg.g_01876
OG0000971	Praj.g_02068	Prbg.g_01877
OG0000972	Praj.g_02069	Prbg.g_01878
OG0000973	Praj.g_02070	Prbg.g_01879
OG0000974	Praj.g_02071	Prbg.g_01880
OG0000975	Praj.g_02072	Prbg.g_01881
OG0000976	Praj.g_02073	Prbg.g_01882
OG0000977	Praj.g_02074	Prbg.g_01883
OG0000978	Praj.g_02075	Prbg.g_01884
OG0000979	Praj.g_02078	Prbg.g_01887
OG0000980	Praj.g_02080	Prbg.g_01889
OG0000981	Praj.g_02083	Prbg.g_01892
OG0000982	Praj.g_02085	Prbg.g_01894
OG0000983	Praj.g_02086	Prbg.g_01895
OG0000984	Praj.g_02087	Prbg.g_01896
OG0000985	Praj.g_02090	Prbg.g_01899
OG0000986	Praj.g_02092	Prbg.g_01901
OG0000987	Praj.g_02093	Prbg.g_01902
OG0000988	Praj.g_02096	Prbg.g_01905
OG0000989	Praj.g_02100	Prbg.g_01909
OG0000990	Praj.g_02105	Prbg.g_01913
OG0000991	Praj.g_02106	Prbg.g_01914
OG0000992	Praj.g_02109	Prbg.g_01917
OG0000993	Praj.g_02110	Prbg.g_01918
OG0000994	Praj.g_02111	Prbg.g_01919
OG0000995	Praj.g_02115	Prbg.g_01923
OG0000996	Praj.g_02116	Prbg.g_01924
OG0000997	Praj.g_02124	Prbg.g_01927
OG0000998	Praj.g_02126	Prbg.g_01929
OG0000999	Praj.g_02127	Prbg.g_01930
OG0001000	Praj.g_02130, Praj.g_02131	Prbg.g_01933
OG0001001	Praj.g_02134	Prbg.g_01936
OG0001002	Praj.g_02139	Prbg.g_00758
OG0001003	Praj.g_02141	Prbg.g_00759
OG0001004	Praj.g_02142	Prbg.g_00760
OG0001005	Praj.g_02143	Prbg.g_00761
OG0001006	Praj.g_02147	Prbg.g_00765
OG0001007	Praj.g_02149	Prbg.g_00767
OG0001008	Praj.g_00431	Prbg.g_00157
OG0001009	Praj.g_00027	Prbg.g_00847
OG0001010	Praj.g_00028	Prbg.g_00846
OG0001011	Praj.g_00029	Prbg.g_00844
OG0001012	Praj.g_00047	Prbg.g_00830
OG0001013	Praj.g_00052	Prbg.g_00823
OG0001014	Praj.g_00055	Prbg.g_00820
OG0001015	Praj.g_00056	Prbg.g_00818
OG0001016	Praj.g_00111	Prbg.g_00796
OG0001017	Praj.g_00115	Prbg.g_00792
OG0001018	Praj.g_00118	Prbg.g_00790
OG0001019	Praj.g_00127	Prbg.g_00781
OG0001020	Praj.g_00128	Prbg.g_00780
OG0001021	Praj.g_00129	Prbg.g_00861
OG0001022	Praj.g_00132	Prbg.g_00864
OG0001023	Praj.g_00133	Prbg.g_00865
OG0001024	Praj.g_00136	Prbg.g_00869
OG0001025	Praj.g_00143	Prbg.g_00876
OG0001026	Praj.g_00151	Prbg.g_00885
OG0001027	Praj.g_00152	Prbg.g_00886
OG0001028	Praj.g_00154	Prbg.g_00888
OG0001029	Praj.g_00156	Prbg.g_00889
OG0001030	Praj.g_00172	Prbg.g_00905
OG0001031	Praj.g_00226	Prbg.g_00965
OG0001032	Praj.g_00227	Prbg.g_00966
OG0001033	Praj.g_00247	Prbg.g_00987
OG0001034	Praj.g_00276	Prbg.g_01018
OG0001035	Praj.g_00293	Prbg.g_01038
OG0001036	Praj.g_00297	Prbg.g_01042
OG0001037	Praj.g_00298	Prbg.g_01043
OG0001038	Praj.g_00314	Prbg.g_00057
OG0001039	Praj.g_00316	Prbg.g_00060
OG0001040	Praj.g_00319	Prbg.g_00062
OG0001041	Praj.g_00323	Prbg.g_00067
OG0001042	Praj.g_00339	Prbg.g_00084
OG0001043	Praj.g_00340	Prbg.g_00085
OG0001044	Praj.g_00379	Prbg.g_00116
OG0001045	Praj.g_00388	Prbg.g_00125
OG0001046	Praj.g_01081	Prbg.g_01602
OG0001047	Praj.g_00433	Prbg.g_00159
OG0001048	Praj.g_00434	Prbg.g_00160
OG0001049	Praj.g_00436	Prbg.g_00162
OG0001050	Praj.g_00437	Prbg.g_00163
OG0001051	Praj.g_00438	Prbg.g_00164
OG0001052	Praj.g_00464	Prbg.g_00190
OG0001053	Praj.g_00476	Prbg.g_00202
OG0001054	Praj.g_00490	Prbg.g_00217
OG0001055	Praj.g_00509	Prbg.g_00236
OG0001056	Praj.g_00527	Prbg.g_00253
OG0001057	Praj.g_00532	Prbg.g_00258
OG0001058	Praj.g_00540	Prbg.g_00267
OG0001059	Praj.g_00544	Prbg.g_00271
OG0001060	Praj.g_00551	Prbg.g_00277
OG0001061	Praj.g_00564	Prbg.g_00292
OG0001062	Praj.g_00566	Prbg.g_00294
OG0001063	Praj.g_00567	Prbg.g_00296
OG0001064	Praj.g_00568	Prbg.g_00297
OG0001065	Praj.g_00569	Prbg.g_00298
OG0001066	Praj.g_00570	Prbg.g_00299
OG0001067	Praj.g_00571	Prbg.g_00300
OG0001068	Praj.g_00572	Prbg.g_00301
OG0001069	Praj.g_00573	Prbg.g_00302
OG0001070	Praj.g_00575	Prbg.g_00306
OG0001071	Praj.g_00576	Prbg.g_00307
OG0001072	Praj.g_00577	Prbg.g_00309
OG0001073	Praj.g_00591	Prbg.g_00323
OG0001074	Praj.g_00603	Prbg.g_00335
OG0001075	Praj.g_00604	Prbg.g_00336
OG0001076	Praj.g_00611	Prbg.g_00343
OG0001077	Praj.g_00616	Prbg.g_00349
OG0001078	Praj.g_00624	Prbg.g_01421
OG0001079	Praj.g_00635	Prbg.g_01409
OG0001080	Praj.g_00641	Prbg.g_01403
OG0001081	Praj.g_00643	Prbg.g_01401
OG0001082	Praj.g_00644	Prbg.g_01400
OG0001083	Praj.g_00649	Prbg.g_01395
OG0001084	Praj.g_00650	Prbg.g_01394
OG0001085	Praj.g_00660	Prbg.g_01111
OG0001086	Praj.g_00661	Prbg.g_01112
OG0001087	Praj.g_00681	Prbg.g_01130
OG0001088	Praj.g_00682	Prbg.g_01131
OG0001089	Praj.g_00690	Prbg.g_01142
OG0001090	Praj.g_00699	Prbg.g_01152
OG0001091	Praj.g_00701	Prbg.g_01374
OG0001092	Praj.g_00702	Prbg.g_01373
OG0001093	Praj.g_00707	Prbg.g_01368
OG0001094	Praj.g_00763	Prbg.g_01375
OG0001095	Praj.g_00782	Prbg.g_01172
OG0001096	Praj.g_00797	Prbg.g_01186
OG0001097	Praj.g_00817	Prbg.g_01206
