Orthogroup	Praj	Prbb
OG0000478	Praj.g_00312	Prbb.g_00329
OG0000479	Praj.g_00313	Prbb.g_00330
OG0000480	Praj.g_00318	Prbb.g_00334
OG0000481	Praj.g_00320	Prbb.g_00336
OG0000482	Praj.g_00321	Prbb.g_00337
OG0000483	Praj.g_00324	Prbb.g_00340
OG0000484	Praj.g_00325	Prbb.g_00341
OG0000485	Praj.g_00326	Prbb.g_00342
OG0000486	Praj.g_00327	Prbb.g_00343
OG0000487	Praj.g_00330	Prbb.g_00346
OG0000488	Praj.g_00333	Prbb.g_00349
OG0000489	Praj.g_00338	Prbb.g_00354
OG0000490	Praj.g_00343	Prbb.g_00359
OG0000491	Praj.g_00344	Prbb.g_00360
OG0000492	Praj.g_00346	Prbb.g_00362
OG0000493	Praj.g_00347	Prbb.g_00363
OG0000494	Praj.g_00348	Prbb.g_00364
OG0000495	Praj.g_00349	Prbb.g_00365
OG0000496	Praj.g_00350	Prbb.g_00366
OG0000497	Praj.g_00351	Prbb.g_00367
OG0000498	Praj.g_00352	Prbb.g_00368
OG0000499	Praj.g_00353	Prbb.g_00369
OG0000500	Praj.g_00354	Prbb.g_00370
OG0000501	Praj.g_00356	Prbb.g_00372
OG0000502	Praj.g_00359	Prbb.g_00375
OG0000503	Praj.g_00380	Prbb.g_00394
OG0000504	Praj.g_00382	Prbb.g_00396
OG0000505	Praj.g_00383	Prbb.g_00397
OG0000506	Praj.g_00384	Prbb.g_00398
OG0000507	Praj.g_00387	Prbb.g_00401
OG0000508	Praj.g_00390	Prbb.g_00404
OG0000509	Praj.g_00392	Prbb.g_00406
OG0000510	Praj.g_00393	Prbb.g_00407
OG0000511	Praj.g_00394	Prbb.g_00408
OG0000512	Praj.g_00396	Prbb.g_00410
OG0000513	Praj.g_00406	Prbb.g_00419
OG0000514	Praj.g_00425	Prbb.g_00436
OG0000515	Praj.g_00426	Prbb.g_00437
OG0000516	Praj.g_00427	Prbb.g_00438
OG0000517	Praj.g_00429	Prbb.g_00440
OG0000518	Praj.g_00440	Prbb.g_00451
OG0000519	Praj.g_00441	Prbb.g_00452
OG0000520	Praj.g_00442	Prbb.g_00453
OG0000521	Praj.g_00447	Prbb.g_00458
OG0000522	Praj.g_00449	Prbb.g_00460
OG0000523	Praj.g_00450	Prbb.g_00461
OG0000524	Praj.g_00457	Prbb.g_00468
OG0000525	Praj.g_00461	Prbb.g_00472
OG0000526	Praj.g_00462	Prbb.g_00473
OG0000527	Praj.g_00465	Prbb.g_00476
OG0000528	Praj.g_00471	Prbb.g_00482
OG0000529	Praj.g_00474	Prbb.g_00486
OG0000530	Praj.g_00477	Prbb.g_00489
OG0000531	Praj.g_00478	Prbb.g_00490
OG0000532	Praj.g_00479	Prbb.g_00491
OG0000533	Praj.g_00480	Prbb.g_00492
OG0000534	Praj.g_00481	Prbb.g_00493
OG0000535	Praj.g_00482	Prbb.g_00494
OG0000536	Praj.g_00483	Prbb.g_00495
OG0000537	Praj.g_00484	Prbb.g_00496
OG0000538	Praj.g_00492	Prbb.g_00504
OG0000539	Praj.g_00493	Prbb.g_00505
OG0000540	Praj.g_00494	Prbb.g_00506
OG0000541	Praj.g_00495	Prbb.g_00507
OG0000542	Praj.g_00497	Prbb.g_00509
OG0000543	Praj.g_00499	Prbb.g_00511
OG0000544	Praj.g_00500	Prbb.g_00512
OG0000545	Praj.g_00502	Prbb.g_00514
OG0000546	Praj.g_00505	Prbb.g_00517
OG0000547	Praj.g_00507	Prbb.g_00519
OG0000548	Praj.g_00508	Prbb.g_00520
OG0000549	Praj.g_00511	Prbb.g_00523
OG0000550	Praj.g_00515	Prbb.g_00527
OG0000551	Praj.g_00518	Prbb.g_00530
OG0000552	Praj.g_00519	Prbb.g_00531
OG0000553	Praj.g_00520	Prbb.g_00532
OG0000554	Praj.g_00525	Prbb.g_00537
OG0000555	Praj.g_00533	Prbb.g_00545
OG0000556	Praj.g_00535	Prbb.g_00547
OG0000557	Praj.g_00536	Prbb.g_00548
OG0000558	Praj.g_00538	Prbb.g_00551
OG0000559	Praj.g_00542	Prbb.g_00555
OG0000560	Praj.g_00545	Prbb.g_00558
OG0000561	Praj.g_00546	Prbb.g_00559
OG0000562	Praj.g_00547	Prbb.g_00560
OG0000563	Praj.g_00548	Prbb.g_00561
OG0000564	Praj.g_00549	Prbb.g_00562
OG0000565	Praj.g_00552	Prbb.g_00565
OG0000566	Praj.g_00554	Prbb.g_00567
OG0000567	Praj.g_00558	Prbb.g_00571
OG0000568	Praj.g_00559	Prbb.g_00572
OG0000569	Praj.g_00560	Prbb.g_00573
OG0000570	Praj.g_00561	Prbb.g_00574
OG0000571	Praj.g_00563	Prbb.g_00576
OG0000572	Praj.g_00574	Prbb.g_00587
OG0000573	Praj.g_00579	Prbb.g_00592
OG0000574	Praj.g_00581	Prbb.g_00594
OG0000575	Praj.g_00584	Prbb.g_00597
OG0000576	Praj.g_00586	Prbb.g_00599
OG0000577	Praj.g_00587	Prbb.g_00600
OG0000578	Praj.g_00588	Prbb.g_00601
OG0000579	Praj.g_00589	Prbb.g_00602
OG0000580	Praj.g_00590	Prbb.g_00603
OG0000581	Praj.g_00593	Prbb.g_00606
OG0000582	Praj.g_00596	Prbb.g_00609
OG0000583	Praj.g_00597	Prbb.g_00610
OG0000584	Praj.g_00598	Prbb.g_00611
OG0000585	Praj.g_00600	Prbb.g_00613
OG0000586	Praj.g_00601	Prbb.g_00614
OG0000587	Praj.g_00602	Prbb.g_00615
OG0000588	Praj.g_00606	Prbb.g_00619
OG0000589	Praj.g_00609	Prbb.g_00622
OG0000590	Praj.g_00610	Prbb.g_00623
OG0000591	Praj.g_00613	Prbb.g_00626
OG0000592	Praj.g_00614	Prbb.g_00627
OG0000593	Praj.g_00620	Prbb.g_00633
OG0000594	Praj.g_00621	Prbb.g_00634
OG0000595	Praj.g_00622	Prbb.g_00635
OG0000596	Praj.g_00626	Prbb.g_00639
OG0000597	Praj.g_00628	Prbb.g_00641
OG0000598	Praj.g_00629	Prbb.g_00642
OG0000599	Praj.g_00632	Prbb.g_00645
OG0000600	Praj.g_00633	Prbb.g_00646
OG0000601	Praj.g_00634	Prbb.g_00647
OG0000602	Praj.g_00636	Prbb.g_00649
OG0000603	Praj.g_00637	Prbb.g_00650
OG0000604	Praj.g_00638	Prbb.g_00651
OG0000605	Praj.g_00639	Prbb.g_00652
OG0000606	Praj.g_00642	Prbb.g_00655
OG0000607	Praj.g_00645	Prbb.g_00658
OG0000608	Praj.g_00646	Prbb.g_00659
OG0000609	Praj.g_00647	Prbb.g_00660
OG0000610	Praj.g_00653	Prbb.g_00667
OG0000611	Praj.g_00656	Prbb.g_00670
OG0000612	Praj.g_00657	Prbb.g_00671
OG0000613	Praj.g_00663	Prbb.g_00677
OG0000614	Praj.g_00686	Prbb.g_00700
OG0000615	Praj.g_00693	Prbb.g_00708
OG0000616	Praj.g_02137	Prbb.g_02176
OG0000617	Praj.g_00704	Prbb.g_00719
OG0000618	Praj.g_00705	Prbb.g_00720
OG0000619	Praj.g_00706	Prbb.g_00721
OG0000620	Praj.g_00709	Prbb.g_00724
OG0000621	Praj.g_00710	Prbb.g_00725
OG0000622	Praj.g_00711	Prbb.g_00726
OG0000623	Praj.g_00712	Prbb.g_00727
OG0000624	Praj.g_00714	Prbb.g_00729
OG0000625	Praj.g_00715	Prbb.g_00730
OG0000626	Praj.g_00716	Prbb.g_00731
OG0000627	Praj.g_00718	Prbb.g_00733
OG0000628	Praj.g_00719	Prbb.g_00734
OG0000629	Praj.g_00720	Prbb.g_00735
OG0000630	Praj.g_00723	Prbb.g_00738
OG0000631	Praj.g_00917	Prbb.g_00962
OG0000632	Praj.g_00918	Prbb.g_00963
OG0000633	Praj.g_00919	Prbb.g_00964
OG0000634	Praj.g_00765	Prbb.g_00779
OG0000635	Praj.g_00766	Prbb.g_00780
OG0000636	Praj.g_00768	Prbb.g_00782
OG0000637	Praj.g_00770	Prbb.g_00784
OG0000638	Praj.g_00771	Prbb.g_00785
OG0000639	Praj.g_00772	Prbb.g_00786
OG0000640	Praj.g_00773	Prbb.g_00787
OG0000641	Praj.g_00777	Prbb.g_00791
OG0000642	Praj.g_00778	Prbb.g_00792
OG0000643	Praj.g_00779	Prbb.g_00793
OG0000644	Praj.g_00780	Prbb.g_00794
OG0000645	Praj.g_00781	Prbb.g_00795
OG0000646	Praj.g_00784	Prbb.g_00798
OG0000647	Praj.g_00786	Prbb.g_00800
OG0000648	Praj.g_00788	Prbb.g_00802
OG0000649	Praj.g_00789	Prbb.g_00803
OG0000650	Praj.g_00790	Prbb.g_00804
OG0000651	Praj.g_00791	Prbb.g_00805
OG0000652	Praj.g_00792	Prbb.g_00806
OG0000653	Praj.g_00794	Prbb.g_00808
OG0000654	Praj.g_00795	Prbb.g_00809
OG0000655	Praj.g_00796	Prbb.g_00810
OG0000656	Praj.g_00799	Prbb.g_00813
OG0000657	Praj.g_00806	Prbb.g_00819
OG0000658	Praj.g_00808	Prbb.g_00821
OG0000659	Praj.g_00809	Prbb.g_00822
OG0000660	Praj.g_00814	Prbb.g_00827
OG0000661	Praj.g_00816	Prbb.g_00829
OG0000662	Praj.g_00818	Prbb.g_00831
OG0000663	Praj.g_00820	Prbb.g_00833
OG0000664	Praj.g_00821	Prbb.g_00834
OG0000665	Praj.g_00826	Prbb.g_00838
OG0000666	Praj.g_00827	Prbb.g_00839
OG0000667	Praj.g_00831	Prbb.g_00843
OG0000668	Praj.g_00869	Prbb.g_00914
OG0000669	Praj.g_00877	Prbb.g_00922
OG0000670	Praj.g_00880	Prbb.g_00925
OG0000671	Praj.g_00882	Prbb.g_00927
OG0000672	Praj.g_00885	Prbb.g_00930
OG0000673	Praj.g_00888	Prbb.g_00933
OG0000674	Praj.g_00890	Prbb.g_00935
OG0000675	Praj.g_00891	Prbb.g_00936
OG0000676	Praj.g_00893	Prbb.g_00938
OG0000677	Praj.g_00894	Prbb.g_00939
OG0000678	Praj.g_00897	Prbb.g_00942
OG0000679	Praj.g_00901	Prbb.g_00946
OG0000680	Praj.g_00902	Prbb.g_00947
OG0000681	Praj.g_00905	Prbb.g_00950
OG0000682	Praj.g_00906	Prbb.g_00951
OG0000683	Praj.g_00907	Prbb.g_00952
OG0000684	Praj.g_00748	Prbb.g_00762
OG0000685	Praj.g_00750	Prbb.g_00764
OG0000686	Praj.g_00751	Prbb.g_00765
OG0000687	Praj.g_00752	Prbb.g_00766
OG0000688	Praj.g_00755	Prbb.g_00769
OG0000689	Praj.g_00756	Prbb.g_00770
OG0000690	Praj.g_00757	Prbb.g_00771
OG0000691	Praj.g_00758	Prbb.g_00772
OG0000692	Praj.g_00760	Prbb.g_00774
OG0000693	Praj.g_00761	Prbb.g_00775
OG0000694	Praj.g_00762	Prbb.g_00776
OG0000695	Praj.g_00921	Prbb.g_00966
OG0000696	Praj.g_00922	Prbb.g_00967
OG0000697	Praj.g_00923	Prbb.g_00968
OG0000698	Praj.g_00926	Prbb.g_00971
OG0000699	Praj.g_00927	Prbb.g_00972
OG0000700	Praj.g_00928	Prbb.g_00973
OG0000701	Praj.g_00929	Prbb.g_00974
OG0000702	Praj.g_00931	Prbb.g_00976
OG0000703	Praj.g_00932	Prbb.g_00977
OG0000704	Praj.g_00933	Prbb.g_00978
OG0000705	Praj.g_00939	Prbb.g_00984
OG0000706	Praj.g_00940	Prbb.g_00985
OG0000707	Praj.g_00941	Prbb.g_00986
OG0000708	Praj.g_00943	Prbb.g_00988
OG0000709	Praj.g_00947	Prbb.g_00992
OG0000710	Praj.g_00950	Prbb.g_00995
OG0000711	Praj.g_00966	Prbb.g_01010
OG0000712	Praj.g_00968	Prbb.g_01012
OG0000713	Praj.g_00969	Prbb.g_01013
OG0000714	Praj.g_00970	Prbb.g_01014
OG0000715	Praj.g_00972	Prbb.g_01016
OG0000716	Praj.g_00973	Prbb.g_01017
OG0000717	Praj.g_00974	Prbb.g_01018
OG0000718	Praj.g_00991	Prbb.g_01036
OG0000719	Praj.g_00992	Prbb.g_01037
OG0000720	Praj.g_01002	Prbb.g_01048
OG0000721	Praj.g_01003	Prbb.g_01049
OG0000722	Praj.g_01004	Prbb.g_01050
OG0000723	Praj.g_01008	Prbb.g_01054
OG0000724	Praj.g_01019	Prbb.g_01065
OG0000725	Praj.g_00845	Prbb.g_00891
OG0000726	Praj.g_00844	Prbb.g_00890
OG0000727	Praj.g_00843	Prbb.g_00889
OG0000728	Praj.g_00841	Prbb.g_00887
OG0000729	Praj.g_02022	Prbb.g_02071
OG0000730	Praj.g_00378	Prbb.g_00392
OG0000731	Praj.g_00386	Prbb.g_00400
OG0000732	Praj.g_02081	Prbb.g_02121
OG0000733	Praj.g_01833	Prbb.g_01888
OG0000734	Praj.g_01476	Prbb.g_01533
OG0000735	Praj.g_01474	Prbb.g_01531
OG0000736	Praj.g_01473	Prbb.g_01530
OG0000737	Praj.g_01472	Prbb.g_01529
OG0000738	Praj.g_01468	Prbb.g_01525
OG0000739	Praj.g_01467	Prbb.g_01524
OG0000740	Praj.g_01466	Prbb.g_01523
OG0000741	Praj.g_01464	Prbb.g_01521
OG0000742	Praj.g_01462	Prbb.g_01518
OG0000743	Praj.g_01460	Prbb.g_01516
OG0000744	Praj.g_01459	Prbb.g_01515
OG0000745	Praj.g_01458	Prbb.g_01513
OG0000746	Praj.g_01456	Prbb.g_01511
OG0000747	Praj.g_01455	Prbb.g_01510
OG0000748	Praj.g_01451	Prbb.g_01506
OG0000749	Praj.g_01450	Prbb.g_01505
OG0000750	Praj.g_01449	Prbb.g_01504
OG0000751	Praj.g_01446	Prbb.g_01501
OG0000752	Praj.g_01444	Prbb.g_01499
OG0000753	Praj.g_01442	Prbb.g_01497
OG0000754	Praj.g_01438	Prbb.g_01493
OG0000755	Praj.g_01434	Prbb.g_01488
OG0000756	Praj.g_01433	Prbb.g_01487
OG0000757	Praj.g_01426	Prbb.g_01480
OG0000758	Praj.g_01425	Prbb.g_01479
OG0000759	Praj.g_01424	Prbb.g_01478
OG0000760	Praj.g_01423	Prbb.g_01477
OG0000761	Praj.g_01422	Prbb.g_01476
OG0000762	Praj.g_01421	Prbb.g_01475
OG0000763	Praj.g_01419	Prbb.g_01473
OG0000764	Praj.g_01418	Prbb.g_01472
OG0000765	Praj.g_01409	Prbb.g_01463
OG0000766	Praj.g_01408	Prbb.g_01462
OG0000767	Praj.g_01407	Prbb.g_01461
OG0000768	Praj.g_01406	Prbb.g_01460
OG0000769	Praj.g_01404	Prbb.g_01458
OG0000770	Praj.g_01403	Prbb.g_01457
OG0000771	Praj.g_01014	Prbb.g_01060
OG0000772	Praj.g_01246	Prbb.g_01291
OG0000773	Praj.g_01519	Prbb.g_01577
OG0000774	Praj.g_01522	Prbb.g_01580
OG0000775	Praj.g_01523	Prbb.g_01581
OG0000776	Praj.g_01524	Prbb.g_01582
OG0000777	Praj.g_01525	Prbb.g_01583
OG0000778	Praj.g_01526	Prbb.g_01584
OG0000779	Praj.g_01530	Prbb.g_01588
OG0000780	Praj.g_01531	Prbb.g_01589
OG0000781	Praj.g_01534	Prbb.g_01592
OG0000782	Praj.g_01535	Prbb.g_01593
OG0000783	Praj.g_01536	Prbb.g_01594
OG0000784	Praj.g_01537	Prbb.g_01595
OG0000785	Praj.g_01539	Prbb.g_01597
OG0000786	Praj.g_01542	Prbb.g_01600
OG0000787	Praj.g_01543	Prbb.g_01601
OG0000788	Praj.g_00732	Prbb.g_00746
OG0000789	Praj.g_01011	Prbb.g_01057
OG0000790	Praj.g_01580	Prbb.g_01644
OG0000791	Praj.g_01582	Prbb.g_01646
OG0000792	Praj.g_01583	Prbb.g_01647
OG0000793	Praj.g_01586	Prbb.g_01650
OG0000794	Praj.g_01587	Prbb.g_01651
OG0000795	Praj.g_01588	Prbb.g_01652
OG0000796	Praj.g_01592	Prbb.g_01656
OG0000797	Praj.g_01593	Prbb.g_01657
OG0000799	Praj.g_01613	Prbb.g_01668
OG0000800	Praj.g_01614	Prbb.g_01669
OG0000801	Praj.g_01615	Prbb.g_01670
OG0000802	Praj.g_01617	Prbb.g_01672
OG0000803	Praj.g_01619	Prbb.g_01674
OG0000804	Praj.g_01620	Prbb.g_01675
OG0000805	Praj.g_01622	Prbb.g_01677
OG0000806	Praj.g_01624	Prbb.g_01679
OG0000807	Praj.g_01625	Prbb.g_01680
OG0000808	Praj.g_01626	Prbb.g_01681
OG0000809	Praj.g_01630	Prbb.g_01684
OG0000810	Praj.g_01631	Prbb.g_01685
OG0000811	Praj.g_01635	Prbb.g_01689
OG0000812	Praj.g_01637	Prbb.g_01691
OG0000813	Praj.g_01638	Prbb.g_01692
OG0000814	Praj.g_01640	Prbb.g_01694
OG0000815	Praj.g_01641	Prbb.g_01695
OG0000816	Praj.g_01643	Prbb.g_01697
OG0000817	Praj.g_01644	Prbb.g_01698
OG0000818	Praj.g_01648	Prbb.g_01702
OG0000819	Praj.g_01649	Prbb.g_01703
OG0000820	Praj.g_01650	Prbb.g_01704
OG0000821	Praj.g_01653	Prbb.g_01707
OG0000822	Praj.g_01654	Prbb.g_01708
OG0000823	Praj.g_01655	Prbb.g_01709
OG0000824	Praj.g_01658	Prbb.g_01712
OG0000825	Praj.g_01659	Prbb.g_01713
OG0000826	Praj.g_01660	Prbb.g_01714
OG0000827	Praj.g_01661	Prbb.g_01715
OG0000828	Praj.g_01664	Prbb.g_01718
OG0000829	Praj.g_01665	Prbb.g_01719
OG0000830	Praj.g_01666	Prbb.g_01720
OG0000831	Praj.g_01668	Prbb.g_01722
OG0000832	Praj.g_01678	Prbb.g_01732
OG0000833	Praj.g_01686	Prbb.g_01740
OG0000834	Praj.g_01687	Prbb.g_01741
OG0000835	Praj.g_01688	Prbb.g_01742
OG0000836	Praj.g_01690	Prbb.g_01744
OG0000837	Praj.g_01691	Prbb.g_01745
OG0000838	Praj.g_01693	Prbb.g_01747
OG0000839	Praj.g_01694	Prbb.g_01748
OG0000840	Praj.g_01695	Prbb.g_01749
OG0000841	Praj.g_01696	Prbb.g_01750
OG0000842	Praj.g_01697	Prbb.g_01751
OG0000843	Praj.g_01698	Prbb.g_01752
OG0000844	Praj.g_01699	Prbb.g_01753
OG0000845	Praj.g_01700	Prbb.g_01754
OG0000846	Praj.g_01701	Prbb.g_01755
OG0000847	Praj.g_01702	Prbb.g_01756
OG0000848	Praj.g_01703	Prbb.g_01757
OG0000849	Praj.g_01704	Prbb.g_01758
OG0000850	Praj.g_01706	Prbb.g_01760
OG0000851	Praj.g_01707	Prbb.g_01761
OG0000852	Praj.g_01708	Prbb.g_01762
OG0000853	Praj.g_01713	Prbb.g_01767
OG0000854	Praj.g_01715	Prbb.g_01769
OG0000855	Praj.g_01716	Prbb.g_01770
OG0000856	Praj.g_01599	Prbb.g_01659
OG0000857	Praj.g_00785	Prbb.g_00799
OG0000858	Praj.g_01763	Prbb.g_01817
OG0000859	Praj.g_01764	Prbb.g_01818
OG0000860	Praj.g_01770	Prbb.g_01825
OG0000861	Praj.g_01771	Prbb.g_01826
OG0000862	Praj.g_01772	Prbb.g_01827
OG0000863	Praj.g_01773	Prbb.g_01828
OG0000864	Praj.g_01774	Prbb.g_01829
OG0000865	Praj.g_01775	Prbb.g_01830
OG0000866	Praj.g_01776	Prbb.g_01831
OG0000867	Praj.g_01777	Prbb.g_01832
OG0000868	Praj.g_01778	Prbb.g_01833
OG0000869	Praj.g_01781	Prbb.g_01836
OG0000870	Praj.g_01786	Prbb.g_01841
OG0000871	Praj.g_01787	Prbb.g_01842
OG0000872	Praj.g_01788	Prbb.g_01843
OG0000873	Praj.g_01791	Prbb.g_01846
OG0000874	Praj.g_01794	Prbb.g_01849
OG0000875	Praj.g_01796	Prbb.g_01851
OG0000876	Praj.g_01797	Prbb.g_01852
OG0000877	Praj.g_01799	Prbb.g_01854
OG0000878	Praj.g_01800	Prbb.g_01855
OG0000879	Praj.g_01801	Prbb.g_01856
OG0000880	Praj.g_01802	Prbb.g_01857
OG0000881	Praj.g_01805	Prbb.g_01860
OG0000882	Praj.g_01810	Prbb.g_01865
OG0000883	Praj.g_01812	Prbb.g_01867
OG0000884	Praj.g_01814	Prbb.g_01869
OG0000885	Praj.g_01815	Prbb.g_01870
OG0000886	Praj.g_01816	Prbb.g_01871
OG0000887	Praj.g_01817	Prbb.g_01872
OG0000888	Praj.g_01819	Prbb.g_01874
OG0000889	Praj.g_01821	Prbb.g_01876
OG0000890	Praj.g_01822	Prbb.g_01877
OG0000891	Praj.g_01823	Prbb.g_01878
OG0000892	Praj.g_01825	Prbb.g_01880
OG0000893	Praj.g_01868	Prbb.g_01922
OG0000894	Praj.g_01871	Prbb.g_01925
OG0000895	Praj.g_01874	Prbb.g_01928
OG0000896	Praj.g_01875	Prbb.g_01929
OG0000897	Praj.g_01877	Prbb.g_01931
OG0000898	Praj.g_01878	Prbb.g_01932
OG0000899	Praj.g_01879	Prbb.g_01933
OG0000900	Praj.g_01880	Prbb.g_01934
OG0000901	Praj.g_01883	Prbb.g_01937
OG0000902	Praj.g_01885	Prbb.g_01939
OG0000903	Praj.g_01894	Prbb.g_01948
OG0000904	Praj.g_01889	Prbb.g_01943
OG0000905	Praj.g_01887	Prbb.g_01941
OG0000906	Praj.g_01886	Prbb.g_01940
OG0000907	Praj.g_01909	Prbb.g_01958
OG0000908	Praj.g_01912	Prbb.g_01961
OG0000909	Praj.g_01913	Prbb.g_01962
OG0000910	Praj.g_01914	Prbb.g_01963
OG0000911	Praj.g_01916	Prbb.g_01965
OG0000912	Praj.g_01917	Prbb.g_01966
OG0000913	Praj.g_01918	Prbb.g_01967
OG0000914	Praj.g_01919	Prbb.g_01968
OG0000915	Praj.g_01920	Prbb.g_01969
OG0000916	Praj.g_01921	Prbb.g_01970
OG0000917	Praj.g_01922	Prbb.g_01971
OG0000918	Praj.g_01923	Prbb.g_01972
OG0000919	Praj.g_01924	Prbb.g_01973
OG0000920	Praj.g_01925	Prbb.g_01974
OG0000921	Praj.g_01926	Prbb.g_01975
OG0000922	Praj.g_01927	Prbb.g_01976
OG0000923	Praj.g_01931	Prbb.g_01980
OG0000924	Praj.g_01932	Prbb.g_01981
OG0000925	Praj.g_01933	Prbb.g_01982
OG0000926	Praj.g_01934	Prbb.g_01983
OG0000927	Praj.g_01936	Prbb.g_01985
OG0000928	Praj.g_01937	Prbb.g_01986
OG0000929	Praj.g_01938	Prbb.g_01987
OG0000930	Praj.g_01939	Prbb.g_01988
OG0000931	Praj.g_01940	Prbb.g_01989
OG0000932	Praj.g_01941	Prbb.g_01990
OG0000933	Praj.g_01945	Prbb.g_01994
OG0000934	Praj.g_01947	Prbb.g_01996
OG0000935	Praj.g_01948	Prbb.g_01997
OG0000936	Praj.g_01949	Prbb.g_01998
OG0000937	Praj.g_01950	Prbb.g_01999
OG0000938	Praj.g_01953	Prbb.g_02002
OG0000939	Praj.g_01954	Prbb.g_02003
OG0000940	Praj.g_01961	Prbb.g_02010
OG0000941	Praj.g_01963	Prbb.g_02012
OG0000942	Praj.g_01965	Prbb.g_02014
OG0000943	Praj.g_01966	Prbb.g_02015
OG0000944	Praj.g_01968	Prbb.g_02017
OG0000945	Praj.g_01969	Prbb.g_02018
OG0000946	Praj.g_01975	Prbb.g_02024
OG0000947	Praj.g_01977	Prbb.g_02026
OG0000948	Praj.g_01978	Prbb.g_02027
OG0000949	Praj.g_01981	Prbb.g_02030
OG0000950	Praj.g_01986	Prbb.g_02035
OG0000951	Praj.g_01990	Prbb.g_02039
OG0000952	Praj.g_01994	Prbb.g_02043
OG0000953	Praj.g_01998	Prbb.g_02047
OG0000954	Praj.g_02002	Prbb.g_02051
OG0000955	Praj.g_02003	Prbb.g_02052
OG0000956	Praj.g_02005	Prbb.g_02054
OG0000957	Praj.g_02010	Prbb.g_02059
OG0000958	Praj.g_02011	Prbb.g_02060
OG0000959	Praj.g_02015	Prbb.g_02064
OG0000960	Praj.g_02016	Prbb.g_02065
OG0000961	Praj.g_02019	Prbb.g_02068
OG0000962	Praj.g_02021	Prbb.g_02070
OG0000963	Praj.g_02026	Prbb.g_02075
OG0000964	Praj.g_02027	Prbb.g_02076
OG0000965	Praj.g_02028	Prbb.g_02077
OG0000966	Praj.g_02059	Prbb.g_02099
OG0000967	Praj.g_02063	Prbb.g_02103
OG0000968	Praj.g_02065	Prbb.g_02105
OG0000969	Praj.g_02066	Prbb.g_02106
OG0000970	Praj.g_02067	Prbb.g_02107
OG0000971	Praj.g_02068	Prbb.g_02108
OG0000972	Praj.g_02069	Prbb.g_02109
OG0000973	Praj.g_02070	Prbb.g_02110
OG0000974	Praj.g_02071	Prbb.g_02111
OG0000975	Praj.g_02072	Prbb.g_02112
OG0000976	Praj.g_02073	Prbb.g_02113
OG0000977	Praj.g_02074	Prbb.g_02114
OG0000978	Praj.g_02075	Prbb.g_02115
OG0000979	Praj.g_02078	Prbb.g_02118
OG0000980	Praj.g_02080	Prbb.g_02120
OG0000981	Praj.g_02083	Prbb.g_02123
OG0000982	Praj.g_02085	Prbb.g_02125
OG0000983	Praj.g_02086	Prbb.g_02126
OG0000984	Praj.g_02087	Prbb.g_02127
OG0000985	Praj.g_02090	Prbb.g_02130
OG0000986	Praj.g_02092	Prbb.g_02132
OG0000987	Praj.g_02093	Prbb.g_02133
OG0000988	Praj.g_02096	Prbb.g_02136
OG0000989	Praj.g_02100	Prbb.g_02140
OG0000990	Praj.g_02105	Prbb.g_02145
OG0000991	Praj.g_02106	Prbb.g_02146
OG0000992	Praj.g_02109	Prbb.g_02149
OG0000993	Praj.g_02110	Prbb.g_02150
OG0000994	Praj.g_02111	Prbb.g_02151
OG0000995	Praj.g_02115	Prbb.g_02155
OG0000996	Praj.g_02116	Prbb.g_02156
OG0000997	Praj.g_02124	Prbb.g_02164
OG0000998	Praj.g_02126	Prbb.g_02166
OG0000999	Praj.g_02127	Prbb.g_02167
OG0001000	Praj.g_02130, Praj.g_02131	Prbb.g_02170
OG0001001	Praj.g_02134	Prbb.g_02173
OG0001002	Praj.g_02139	Prbb.g_02178
OG0001003	Praj.g_02141	Prbb.g_02180
OG0001004	Praj.g_02142	Prbb.g_02181
OG0001005	Praj.g_02143	Prbb.g_02182
OG0001006	Praj.g_02147	Prbb.g_02187
OG0001007	Praj.g_02149	Prbb.g_02189
OG0001008	Praj.g_00431	Prbb.g_00442
OG0001009	Praj.g_00027	Prbb.g_00028
OG0001010	Praj.g_00028	Prbb.g_00029
OG0001011	Praj.g_00029	Prbb.g_00030
OG0001012	Praj.g_00047	Prbb.g_00058
OG0001013	Praj.g_00052	Prbb.g_00063
OG0001014	Praj.g_00055	Prbb.g_00066
OG0001015	Praj.g_00056	Prbb.g_00067
OG0001016	Praj.g_00111	Prbb.g_00128
OG0001017	Praj.g_00115	Prbb.g_00132
OG0001018	Praj.g_00118	Prbb.g_00135
OG0001019	Praj.g_00127	Prbb.g_00144
OG0001020	Praj.g_00128	Prbb.g_00145
OG0001021	Praj.g_00129	Prbb.g_00146
OG0001022	Praj.g_00132	Prbb.g_00149
OG0001023	Praj.g_00133	Prbb.g_00150
OG0001024	Praj.g_00136	Prbb.g_00153
OG0001025	Praj.g_00143	Prbb.g_00160
OG0001026	Praj.g_00151	Prbb.g_00168
OG0001027	Praj.g_00152	Prbb.g_00169
OG0001028	Praj.g_00154	Prbb.g_00171
OG0001029	Praj.g_00156	Prbb.g_00173
OG0001030	Praj.g_00172	Prbb.g_00189
OG0001031	Praj.g_00226	Prbb.g_00243
OG0001032	Praj.g_00227	Prbb.g_00244
OG0001033	Praj.g_00247	Prbb.g_00264
OG0001034	Praj.g_00276	Prbb.g_00293
OG0001035	Praj.g_00293	Prbb.g_00310
OG0001036	Praj.g_00297	Prbb.g_00314
OG0001037	Praj.g_00298	Prbb.g_00315
