Orthogroup	Praj	Prbm
OG0000493	Praj.g_00347	Prbm.g_00368
OG0000494	Praj.g_00348	Prbm.g_00369
OG0000495	Praj.g_00349	Prbm.g_00370
OG0000496	Praj.g_00350	Prbm.g_00371
OG0000497	Praj.g_00351	Prbm.g_00372
OG0000498	Praj.g_00352	Prbm.g_00373
OG0000499	Praj.g_00353	Prbm.g_00374
OG0000500	Praj.g_00354	Prbm.g_00375
OG0000501	Praj.g_00356	Prbm.g_00376
OG0000502	Praj.g_00359	Prbm.g_00379
OG0000503	Praj.g_00380	Prbm.g_00400
OG0000504	Praj.g_00382	Prbm.g_00402
OG0000505	Praj.g_00383	Prbm.g_00403
OG0000506	Praj.g_00384	Prbm.g_00404
OG0000507	Praj.g_00387	Prbm.g_00407
OG0000508	Praj.g_00390	Prbm.g_00410
OG0000509	Praj.g_00392	Prbm.g_00412
OG0000510	Praj.g_00393	Prbm.g_00413
OG0000511	Praj.g_00394	Prbm.g_00414
OG0000512	Praj.g_00396	Prbm.g_00416
OG0000513	Praj.g_00406	Prbm.g_00426
OG0000514	Praj.g_00425	Prbm.g_00440
OG0000515	Praj.g_00426	Prbm.g_00441
OG0000516	Praj.g_00427	Prbm.g_00442
OG0000517	Praj.g_00429	Prbm.g_00445
OG0000518	Praj.g_00440	Prbm.g_00456
OG0000519	Praj.g_00441	Prbm.g_00457
OG0000520	Praj.g_00442	Prbm.g_00458
OG0000521	Praj.g_00447	Prbm.g_00480
OG0000522	Praj.g_00449	Prbm.g_00482
OG0000523	Praj.g_00450	Prbm.g_00483
OG0000524	Praj.g_00457	Prbm.g_00490
OG0000525	Praj.g_00461	Prbm.g_00494
OG0000526	Praj.g_00462	Prbm.g_00495
OG0000527	Praj.g_00465	Prbm.g_00498
OG0000528	Praj.g_00471	Prbm.g_00504
OG0000529	Praj.g_00474	Prbm.g_00507
OG0000530	Praj.g_00477	Prbm.g_00510
OG0000531	Praj.g_00478	Prbm.g_00511
OG0000532	Praj.g_00479	Prbm.g_00512
OG0000533	Praj.g_00480	Prbm.g_00513
OG0000534	Praj.g_00481	Prbm.g_00514
OG0000535	Praj.g_00482	Prbm.g_00515
OG0000536	Praj.g_00483	Prbm.g_00516
OG0000537	Praj.g_00484	Prbm.g_00517
OG0000538	Praj.g_00492	Prbm.g_00534
OG0000539	Praj.g_00493	Prbm.g_00535
OG0000540	Praj.g_00494	Prbm.g_00536
OG0000541	Praj.g_00495	Prbm.g_00537
OG0000542	Praj.g_00497	Prbm.g_00539
OG0000543	Praj.g_00499	Prbm.g_00541
OG0000544	Praj.g_00500	Prbm.g_00542
OG0000545	Praj.g_00502	Prbm.g_00544
OG0000546	Praj.g_00505	Prbm.g_00547
OG0000547	Praj.g_00507	Prbm.g_00549
OG0000548	Praj.g_00508	Prbm.g_00550
OG0000549	Praj.g_00511	Prbm.g_00553
OG0000550	Praj.g_00515	Prbm.g_00557
OG0000551	Praj.g_00518	Prbm.g_00560
OG0000552	Praj.g_00519	Prbm.g_00561
OG0000553	Praj.g_00520	Prbm.g_00562
OG0000554	Praj.g_00525	Prbm.g_00567
OG0000555	Praj.g_00533	Prbm.g_00575
OG0000556	Praj.g_00535	Prbm.g_00577
OG0000557	Praj.g_00536	Prbm.g_00578
OG0000558	Praj.g_00538	Prbm.g_00580
OG0000559	Praj.g_00542	Prbm.g_00584
OG0000560	Praj.g_00545	Prbm.g_00587
OG0000561	Praj.g_00546	Prbm.g_00588
OG0000562	Praj.g_00547	Prbm.g_00589
OG0000563	Praj.g_00548	Prbm.g_00590
OG0000564	Praj.g_00549	Prbm.g_00591
OG0000565	Praj.g_00552	Prbm.g_00594
OG0000566	Praj.g_00554	Prbm.g_00596
OG0000567	Praj.g_00558	Prbm.g_00600
OG0000568	Praj.g_00559	Prbm.g_00601
OG0000569	Praj.g_00560	Prbm.g_00602
OG0000570	Praj.g_00561	Prbm.g_00603
OG0000571	Praj.g_00563	Prbm.g_00605
OG0000572	Praj.g_00574	Prbm.g_00616
OG0000573	Praj.g_00579	Prbm.g_00621
OG0000574	Praj.g_00581	Prbm.g_00624
OG0000575	Praj.g_00584	Prbm.g_00627
OG0000576	Praj.g_00586	Prbm.g_00629
OG0000577	Praj.g_00587	Prbm.g_00630
OG0000578	Praj.g_00588	Prbm.g_00631
OG0000579	Praj.g_00589	Prbm.g_00632
OG0000580	Praj.g_00590	Prbm.g_00633
OG0000581	Praj.g_00593	Prbm.g_00636
OG0000582	Praj.g_00596	Prbm.g_00639
OG0000583	Praj.g_00597	Prbm.g_00640
OG0000584	Praj.g_00598	Prbm.g_00641
OG0000585	Praj.g_00600	Prbm.g_00643
OG0000586	Praj.g_00601	Prbm.g_00644
OG0000587	Praj.g_00602	Prbm.g_00645
OG0000588	Praj.g_00606	Prbm.g_00649
OG0000589	Praj.g_00609	Prbm.g_00652
OG0000590	Praj.g_00610	Prbm.g_00653
OG0000591	Praj.g_00613	Prbm.g_00656
OG0000592	Praj.g_00614	Prbm.g_00657
OG0000593	Praj.g_00620	Prbm.g_00663
OG0000594	Praj.g_00621	Prbm.g_00664
OG0000595	Praj.g_00622	Prbm.g_00665
OG0000596	Praj.g_00626	Prbm.g_00669
OG0000597	Praj.g_00628	Prbm.g_00671
OG0000598	Praj.g_00629	Prbm.g_00672
OG0000599	Praj.g_00632	Prbm.g_00675
OG0000600	Praj.g_00633	Prbm.g_00676
OG0000601	Praj.g_00634	Prbm.g_00677
OG0000602	Praj.g_00636	Prbm.g_00679
OG0000603	Praj.g_00637	Prbm.g_00680
OG0000604	Praj.g_00638	Prbm.g_00681
OG0000605	Praj.g_00639	Prbm.g_00682
OG0000606	Praj.g_00642	Prbm.g_00685
OG0000607	Praj.g_00645	Prbm.g_00688
OG0000608	Praj.g_00646	Prbm.g_00689
OG0000609	Praj.g_00647	Prbm.g_00690
OG0000610	Praj.g_00653	Prbm.g_00696
OG0000611	Praj.g_00656	Prbm.g_00699
OG0000612	Praj.g_00657	Prbm.g_00700
OG0000613	Praj.g_00663	Prbm.g_00706
OG0000614	Praj.g_00686	Prbm.g_00730
OG0000615	Praj.g_00693	Prbm.g_00737
OG0000616	Praj.g_02137	Prbm.g_02220
OG0000617	Praj.g_00704	Prbm.g_00748
OG0000618	Praj.g_00705	Prbm.g_00749
OG0000619	Praj.g_00706	Prbm.g_00750
OG0000620	Praj.g_00709	Prbm.g_00753
OG0000621	Praj.g_00710	Prbm.g_00754
OG0000622	Praj.g_00711	Prbm.g_00755
OG0000623	Praj.g_00712	Prbm.g_00756
OG0000624	Praj.g_00714	Prbm.g_00758
OG0000625	Praj.g_00715	Prbm.g_00759
OG0000626	Praj.g_00716	Prbm.g_00760
OG0000627	Praj.g_00718	Prbm.g_00762
OG0000628	Praj.g_00719	Prbm.g_00763
OG0000629	Praj.g_00720	Prbm.g_00764
OG0000630	Praj.g_00723	Prbm.g_00767
OG0000631	Praj.g_00917	Prbm.g_00959
OG0000632	Praj.g_00918	Prbm.g_00960
OG0000633	Praj.g_00919	Prbm.g_00961
OG0000634	Praj.g_00765	Prbm.g_00810
OG0000635	Praj.g_00766	Prbm.g_00811
OG0000636	Praj.g_00768	Prbm.g_00813
OG0000637	Praj.g_00770	Prbm.g_00815
OG0000638	Praj.g_00771	Prbm.g_00816
OG0000639	Praj.g_00772	Prbm.g_00817
OG0000640	Praj.g_00773	Prbm.g_00818
OG0000641	Praj.g_00777	Prbm.g_00822
OG0000642	Praj.g_00778	Prbm.g_00823
OG0000643	Praj.g_00779	Prbm.g_00824
OG0000644	Praj.g_00780	Prbm.g_00825
OG0000645	Praj.g_00781	Prbm.g_00826
OG0000646	Praj.g_00784	Prbm.g_00829
OG0000647	Praj.g_00786	Prbm.g_00831
OG0000648	Praj.g_00788	Prbm.g_00833
OG0000649	Praj.g_00789	Prbm.g_00834
OG0000650	Praj.g_00790	Prbm.g_00835
OG0000651	Praj.g_00791	Prbm.g_00836
OG0000652	Praj.g_00792	Prbm.g_00837
OG0000653	Praj.g_00794	Prbm.g_00839
OG0000654	Praj.g_00795	Prbm.g_00840
OG0000655	Praj.g_00796	Prbm.g_00841
OG0000656	Praj.g_00799	Prbm.g_00844
OG0000657	Praj.g_00806	Prbm.g_00850
OG0000658	Praj.g_00808	Prbm.g_00852
OG0000659	Praj.g_00809	Prbm.g_00853
OG0000660	Praj.g_00814	Prbm.g_00857
OG0000661	Praj.g_00816	Prbm.g_00859
OG0000662	Praj.g_00818	Prbm.g_00861
OG0000663	Praj.g_00820	Prbm.g_00863
OG0000664	Praj.g_00821	Prbm.g_00864
OG0000665	Praj.g_00826	Prbm.g_00868
OG0000666	Praj.g_00827	Prbm.g_00869
OG0000667	Praj.g_00831	Prbm.g_00873
OG0000668	Praj.g_00869	Prbm.g_00911
OG0000669	Praj.g_00877	Prbm.g_00919
OG0000670	Praj.g_00880	Prbm.g_00922
OG0000671	Praj.g_00882	Prbm.g_00924
OG0000672	Praj.g_00885	Prbm.g_00927
OG0000673	Praj.g_00888	Prbm.g_00930
OG0000674	Praj.g_00890	Prbm.g_00932
OG0000675	Praj.g_00891	Prbm.g_00933
OG0000676	Praj.g_00893	Prbm.g_00935
OG0000677	Praj.g_00894	Prbm.g_00936
OG0000678	Praj.g_00897	Prbm.g_00939
OG0000679	Praj.g_00901	Prbm.g_00943
OG0000680	Praj.g_00902	Prbm.g_00944
OG0000681	Praj.g_00905	Prbm.g_00946
OG0000682	Praj.g_00906	Prbm.g_00947
OG0000683	Praj.g_00907	Prbm.g_00948
OG0000684	Praj.g_00748	Prbm.g_00793
OG0000685	Praj.g_00750	Prbm.g_00795
OG0000686	Praj.g_00751	Prbm.g_00796
OG0000687	Praj.g_00752	Prbm.g_00797
OG0000688	Praj.g_00755	Prbm.g_00800
OG0000689	Praj.g_00756	Prbm.g_00801
OG0000690	Praj.g_00757	Prbm.g_00802
OG0000691	Praj.g_00758	Prbm.g_00803
OG0000692	Praj.g_00760	Prbm.g_00805
OG0000693	Praj.g_00761	Prbm.g_00806
OG0000694	Praj.g_00762	Prbm.g_00807
OG0000695	Praj.g_00921	Prbm.g_00963
OG0000696	Praj.g_00922	Prbm.g_00964
OG0000697	Praj.g_00923	Prbm.g_00965
OG0000698	Praj.g_00926	Prbm.g_00968
OG0000699	Praj.g_00927	Prbm.g_00969
OG0000700	Praj.g_00928	Prbm.g_00970
OG0000701	Praj.g_00929	Prbm.g_00971
OG0000702	Praj.g_00931	Prbm.g_00973
OG0000703	Praj.g_00932	Prbm.g_00974
OG0000704	Praj.g_00933	Prbm.g_00975
OG0000705	Praj.g_00939	Prbm.g_00981
OG0000706	Praj.g_00940	Prbm.g_00982
OG0000707	Praj.g_00941	Prbm.g_00983
OG0000708	Praj.g_00943	Prbm.g_00985
OG0000709	Praj.g_00947	Prbm.g_00989
OG0000710	Praj.g_00950	Prbm.g_00992
OG0000711	Praj.g_00966	Prbm.g_01007
OG0000712	Praj.g_00968	Prbm.g_01009
OG0000713	Praj.g_00969	Prbm.g_01010
OG0000714	Praj.g_00970	Prbm.g_01011
OG0000715	Praj.g_00972	Prbm.g_01013
OG0000716	Praj.g_00973	Prbm.g_01014
OG0000717	Praj.g_00974	Prbm.g_01015
OG0000718	Praj.g_00991	Prbm.g_01031
OG0000719	Praj.g_00992	Prbm.g_01032
OG0000720	Praj.g_01002	Prbm.g_01042
OG0000721	Praj.g_01003	Prbm.g_01043
OG0000722	Praj.g_01004	Prbm.g_01044
OG0000723	Praj.g_01008	Prbm.g_01048
OG0000724	Praj.g_01019	Prbm.g_01059
OG0000725	Praj.g_00845	Prbm.g_00887
OG0000726	Praj.g_00844	Prbm.g_00886
OG0000727	Praj.g_00843	Prbm.g_00885
OG0000728	Praj.g_00841	Prbm.g_00883
OG0000729	Praj.g_02022	Prbm.g_02104
OG0000730	Praj.g_00378	Prbm.g_00398
OG0000731	Praj.g_00386	Prbm.g_00406
OG0000732	Praj.g_02081	Prbm.g_02166
OG0000733	Praj.g_01833	Prbm.g_01911
OG0000734	Praj.g_01476	Prbm.g_01565
OG0000735	Praj.g_01474	Prbm.g_01563
OG0000736	Praj.g_01473	Prbm.g_01562
OG0000737	Praj.g_01472	Prbm.g_01561
OG0000738	Praj.g_01468	Prbm.g_01557
OG0000739	Praj.g_01467	Prbm.g_01556
OG0000740	Praj.g_01466	Prbm.g_01555
OG0000741	Praj.g_01464	Prbm.g_01553
OG0000742	Praj.g_01462	Prbm.g_01550
OG0000743	Praj.g_01460	Prbm.g_01548
OG0000744	Praj.g_01459	Prbm.g_01547
OG0000745	Praj.g_01458	Prbm.g_01545
OG0000746	Praj.g_01456	Prbm.g_01543
OG0000747	Praj.g_01455	Prbm.g_01542
OG0000748	Praj.g_01451	Prbm.g_01538
OG0000749	Praj.g_01450	Prbm.g_01537
OG0000750	Praj.g_01449	Prbm.g_01536
OG0000751	Praj.g_01446	Prbm.g_01533
OG0000752	Praj.g_01444	Prbm.g_01531
OG0000753	Praj.g_01442	Prbm.g_01529
OG0000754	Praj.g_01438	Prbm.g_01525
OG0000755	Praj.g_01434	Prbm.g_01520
OG0000756	Praj.g_01433	Prbm.g_01519
OG0000757	Praj.g_01426	Prbm.g_01512
OG0000758	Praj.g_01425	Prbm.g_01511
OG0000759	Praj.g_01424	Prbm.g_01510
OG0000760	Praj.g_01423	Prbm.g_01509
OG0000761	Praj.g_01422	Prbm.g_01508
OG0000762	Praj.g_01421	Prbm.g_01507
OG0000763	Praj.g_01419	Prbm.g_01505
OG0000764	Praj.g_01418	Prbm.g_01504
OG0000765	Praj.g_01409	Prbm.g_01496
OG0000766	Praj.g_01408	Prbm.g_01495
OG0000767	Praj.g_01407	Prbm.g_01494
OG0000768	Praj.g_01406	Prbm.g_01493
OG0000769	Praj.g_01404	Prbm.g_01491
OG0000770	Praj.g_01403	Prbm.g_01490
OG0000771	Praj.g_01014	Prbm.g_01054
OG0000772	Praj.g_01246	Prbm.g_01356
OG0000773	Praj.g_01519	Prbm.g_01602
OG0000774	Praj.g_01522	Prbm.g_01605
OG0000775	Praj.g_01523	Prbm.g_01606
OG0000776	Praj.g_01524	Prbm.g_01607
OG0000777	Praj.g_01525	Prbm.g_01608
OG0000778	Praj.g_01526	Prbm.g_01609
OG0000779	Praj.g_01530	Prbm.g_01613
OG0000780	Praj.g_01531	Prbm.g_01614
OG0000781	Praj.g_01534	Prbm.g_01616
OG0000782	Praj.g_01535	Prbm.g_01617
OG0000783	Praj.g_01536	Prbm.g_01618
OG0000784	Praj.g_01537	Prbm.g_01619
OG0000785	Praj.g_01539	Prbm.g_01621
OG0000786	Praj.g_01542	Prbm.g_01624
OG0000787	Praj.g_01543	Prbm.g_01625
OG0000788	Praj.g_00732	Prbm.g_00777
OG0000789	Praj.g_01011	Prbm.g_01051
OG0000790	Praj.g_01580	Prbm.g_01665
OG0000791	Praj.g_01582	Prbm.g_01667
OG0000792	Praj.g_01583	Prbm.g_01668
OG0000793	Praj.g_01586	Prbm.g_01671
OG0000794	Praj.g_01587	Prbm.g_01672
OG0000795	Praj.g_01588	Prbm.g_01673
OG0000796	Praj.g_01592	Prbm.g_01677
OG0000797	Praj.g_01593	Prbm.g_01678
OG0000799	Praj.g_01613	Prbm.g_01691
OG0000800	Praj.g_01614	Prbm.g_01692
OG0000801	Praj.g_01615	Prbm.g_01693
OG0000802	Praj.g_01617	Prbm.g_01695
OG0000803	Praj.g_01619	Prbm.g_01697
OG0000804	Praj.g_01620	Prbm.g_01698
OG0000805	Praj.g_01622	Prbm.g_01700
OG0000806	Praj.g_01624	Prbm.g_01702
OG0000807	Praj.g_01625	Prbm.g_01703
OG0000808	Praj.g_01626	Prbm.g_01704
OG0000809	Praj.g_01630	Prbm.g_01708
OG0000810	Praj.g_01631	Prbm.g_01709
OG0000811	Praj.g_01635	Prbm.g_01713
OG0000812	Praj.g_01637	Prbm.g_01715
OG0000813	Praj.g_01638	Prbm.g_01716
OG0000814	Praj.g_01640	Prbm.g_01718
OG0000815	Praj.g_01641	Prbm.g_01719
OG0000816	Praj.g_01643	Prbm.g_01721
OG0000817	Praj.g_01644	Prbm.g_01722
OG0000818	Praj.g_01648	Prbm.g_01726
OG0000819	Praj.g_01649	Prbm.g_01727
OG0000820	Praj.g_01650	Prbm.g_01728
OG0000821	Praj.g_01653	Prbm.g_01731
OG0000822	Praj.g_01654	Prbm.g_01732
OG0000823	Praj.g_01655	Prbm.g_01733
OG0000824	Praj.g_01658	Prbm.g_01736
OG0000825	Praj.g_01659	Prbm.g_01737
OG0000826	Praj.g_01660	Prbm.g_01738
OG0000827	Praj.g_01661	Prbm.g_01739
OG0000828	Praj.g_01664	Prbm.g_01742
OG0000829	Praj.g_01665	Prbm.g_01743
OG0000830	Praj.g_01666	Prbm.g_01744
OG0000831	Praj.g_01668	Prbm.g_01746
OG0000832	Praj.g_01678	Prbm.g_01756
OG0000833	Praj.g_01686	Prbm.g_01764
OG0000834	Praj.g_01687	Prbm.g_01765
OG0000835	Praj.g_01688	Prbm.g_01766
OG0000836	Praj.g_01690	Prbm.g_01768
OG0000837	Praj.g_01691	Prbm.g_01769
OG0000838	Praj.g_01693	Prbm.g_01771
OG0000839	Praj.g_01694	Prbm.g_01772
OG0000840	Praj.g_01695	Prbm.g_01773
OG0000841	Praj.g_01696	Prbm.g_01774
OG0000842	Praj.g_01697	Prbm.g_01775
OG0000843	Praj.g_01698	Prbm.g_01776
OG0000844	Praj.g_01699	Prbm.g_01777
OG0000845	Praj.g_01700	Prbm.g_01778
OG0000846	Praj.g_01701	Prbm.g_01779
OG0000847	Praj.g_01702	Prbm.g_01780
OG0000848	Praj.g_01703	Prbm.g_01781
OG0000849	Praj.g_01704	Prbm.g_01782
OG0000850	Praj.g_01706	Prbm.g_01784
OG0000851	Praj.g_01707	Prbm.g_01785
OG0000852	Praj.g_01708	Prbm.g_01786
OG0000853	Praj.g_01713	Prbm.g_01791
OG0000854	Praj.g_01715	Prbm.g_01793
OG0000855	Praj.g_01716	Prbm.g_01794
OG0000856	Praj.g_01599	Prbm.g_01685
OG0000857	Praj.g_00785	Prbm.g_00830
OG0000858	Praj.g_01763	Prbm.g_01835
OG0000859	Praj.g_01764	Prbm.g_01836
OG0000860	Praj.g_01770	Prbm.g_01843
OG0000861	Praj.g_01771	Prbm.g_01844
OG0000862	Praj.g_01772	Prbm.g_01845
OG0000863	Praj.g_01773	Prbm.g_01846
OG0000864	Praj.g_01774	Prbm.g_01847
OG0000865	Praj.g_01775	Prbm.g_01848
OG0000866	Praj.g_01776	Prbm.g_01849
OG0000867	Praj.g_01777	Prbm.g_01850
OG0000868	Praj.g_01778	Prbm.g_01851
OG0000869	Praj.g_01781	Prbm.g_01854
OG0000870	Praj.g_01786	Prbm.g_01859
OG0000871	Praj.g_01787	Prbm.g_01860
OG0000872	Praj.g_01788	Prbm.g_01861
OG0000873	Praj.g_01791	Prbm.g_01864
OG0000874	Praj.g_01794	Prbm.g_01867
OG0000875	Praj.g_01796	Prbm.g_01869
OG0000876	Praj.g_01797	Prbm.g_01870
OG0000877	Praj.g_01799	Prbm.g_01872
OG0000878	Praj.g_01800	Prbm.g_01873
OG0000879	Praj.g_01801	Prbm.g_01874
OG0000880	Praj.g_01802	Prbm.g_01875
OG0000881	Praj.g_01805	Prbm.g_01878
OG0000882	Praj.g_01810	Prbm.g_01883
OG0000883	Praj.g_01812	Prbm.g_01885
OG0000884	Praj.g_01814	Prbm.g_01887
OG0000885	Praj.g_01815	Prbm.g_01888
OG0000886	Praj.g_01816	Prbm.g_01889
OG0000887	Praj.g_01817	Prbm.g_01890
OG0000888	Praj.g_01819	Prbm.g_01892
OG0000889	Praj.g_01821	Prbm.g_01894
OG0000890	Praj.g_01822	Prbm.g_01895
OG0000891	Praj.g_01823	Prbm.g_01896
OG0000892	Praj.g_01825	Prbm.g_01898
OG0000893	Praj.g_01868	Prbm.g_01948
OG0000894	Praj.g_01871	Prbm.g_01951
OG0000895	Praj.g_01874	Prbm.g_01954
OG0000896	Praj.g_01875	Prbm.g_01955
OG0000897	Praj.g_01877	Prbm.g_01957
OG0000898	Praj.g_01878	Prbm.g_01958
OG0000899	Praj.g_01879	Prbm.g_01959
OG0000900	Praj.g_01880	Prbm.g_01960
OG0000901	Praj.g_01883	Prbm.g_01963
OG0000902	Praj.g_01885	Prbm.g_01965
OG0000903	Praj.g_01894	Prbm.g_01975
OG0000904	Praj.g_01889	Prbm.g_01970
OG0000905	Praj.g_01887	Prbm.g_01967
OG0000906	Praj.g_01886	Prbm.g_01966
OG0000907	Praj.g_01909	Prbm.g_01990
OG0000908	Praj.g_01912	Prbm.g_01993
OG0000909	Praj.g_01913	Prbm.g_01994
OG0000910	Praj.g_01914	Prbm.g_01995
OG0000911	Praj.g_01916	Prbm.g_01997
OG0000912	Praj.g_01917	Prbm.g_01998
OG0000913	Praj.g_01918	Prbm.g_01999
OG0000914	Praj.g_01919	Prbm.g_02000
OG0000915	Praj.g_01920	Prbm.g_02001
OG0000916	Praj.g_01921	Prbm.g_02002
OG0000917	Praj.g_01922	Prbm.g_02003
OG0000918	Praj.g_01923	Prbm.g_02004
OG0000919	Praj.g_01924	Prbm.g_02005
OG0000920	Praj.g_01925	Prbm.g_02006
OG0000921	Praj.g_01926	Prbm.g_02007
OG0000922	Praj.g_01927	Prbm.g_02008
OG0000923	Praj.g_01931	Prbm.g_02012
OG0000924	Praj.g_01932	Prbm.g_02013
OG0000925	Praj.g_01933	Prbm.g_02014
OG0000926	Praj.g_01934	Prbm.g_02015
OG0000927	Praj.g_01936	Prbm.g_02017
OG0000928	Praj.g_01937	Prbm.g_02018
OG0000929	Praj.g_01938	Prbm.g_02019
OG0000930	Praj.g_01939	Prbm.g_02020
OG0000931	Praj.g_01940	Prbm.g_02021
OG0000932	Praj.g_01941	Prbm.g_02022
OG0000933	Praj.g_01945	Prbm.g_02026
OG0000934	Praj.g_01947	Prbm.g_02028
OG0000935	Praj.g_01948	Prbm.g_02029
OG0000936	Praj.g_01949	Prbm.g_02030
OG0000937	Praj.g_01950	Prbm.g_02031
OG0000938	Praj.g_01953	Prbm.g_02034
OG0000939	Praj.g_01954	Prbm.g_02035
OG0000940	Praj.g_01961	Prbm.g_02042
OG0000941	Praj.g_01963	Prbm.g_02044
OG0000942	Praj.g_01965	Prbm.g_02046
OG0000943	Praj.g_01966	Prbm.g_02048
OG0000944	Praj.g_01968	Prbm.g_02050
OG0000945	Praj.g_01969	Prbm.g_02051
OG0000946	Praj.g_01975	Prbm.g_02057
OG0000947	Praj.g_01977	Prbm.g_02059
OG0000948	Praj.g_01978	Prbm.g_02060
OG0000949	Praj.g_01981	Prbm.g_02063
OG0000950	Praj.g_01986	Prbm.g_02068
OG0000951	Praj.g_01990	Prbm.g_02072
OG0000952	Praj.g_01994	Prbm.g_02076
OG0000953	Praj.g_01998	Prbm.g_02080
OG0000954	Praj.g_02002	Prbm.g_02084
OG0000955	Praj.g_02003	Prbm.g_02085
OG0000956	Praj.g_02005	Prbm.g_02087
OG0000957	Praj.g_02010	Prbm.g_02092
OG0000958	Praj.g_02011	Prbm.g_02093
OG0000959	Praj.g_02015	Prbm.g_02097
OG0000960	Praj.g_02016	Prbm.g_02098
OG0000961	Praj.g_02019	Prbm.g_02101
OG0000962	Praj.g_02021	Prbm.g_02103
OG0000963	Praj.g_02026	Prbm.g_02107
OG0000964	Praj.g_02027	Prbm.g_02108
OG0000965	Praj.g_02028	Prbm.g_02109
OG0000966	Praj.g_02059	Prbm.g_02144
OG0000967	Praj.g_02063	Prbm.g_02148
OG0000968	Praj.g_02065	Prbm.g_02150
OG0000969	Praj.g_02066	Prbm.g_02151
OG0000970	Praj.g_02067	Prbm.g_02152
OG0000971	Praj.g_02068	Prbm.g_02153
OG0000972	Praj.g_02069	Prbm.g_02154
OG0000973	Praj.g_02070	Prbm.g_02155
OG0000974	Praj.g_02071	Prbm.g_02156
OG0000975	Praj.g_02072	Prbm.g_02157
OG0000976	Praj.g_02073	Prbm.g_02158
OG0000977	Praj.g_02074	Prbm.g_02159
OG0000978	Praj.g_02075	Prbm.g_02160
OG0000979	Praj.g_02078	Prbm.g_02163
OG0000980	Praj.g_02080	Prbm.g_02165
OG0000981	Praj.g_02083	Prbm.g_02168
OG0000982	Praj.g_02085	Prbm.g_02170
OG0000983	Praj.g_02086	Prbm.g_02171
OG0000984	Praj.g_02087	Prbm.g_02172
OG0000985	Praj.g_02090	Prbm.g_02175
OG0000986	Praj.g_02092	Prbm.g_02177
OG0000987	Praj.g_02093	Prbm.g_02178
OG0000988	Praj.g_02096	Prbm.g_02181
OG0000989	Praj.g_02100	Prbm.g_02185
OG0000990	Praj.g_02105	Prbm.g_02190
OG0000991	Praj.g_02106	Prbm.g_02191
OG0000992	Praj.g_02109	Prbm.g_02194
OG0000993	Praj.g_02110	Prbm.g_02195
OG0000994	Praj.g_02111	Prbm.g_02196
OG0000995	Praj.g_02115	Prbm.g_02200
OG0000996	Praj.g_02116	Prbm.g_02201
OG0000997	Praj.g_02124	Prbm.g_02208
OG0000998	Praj.g_02126	Prbm.g_02210
OG0000999	Praj.g_02127	Prbm.g_02211
OG0001000	Praj.g_02130, Praj.g_02131	Prbm.g_02214
OG0001001	Praj.g_02134	Prbm.g_02217
OG0001002	Praj.g_02139	Prbm.g_02222
OG0001003	Praj.g_02141	Prbm.g_02225
OG0001004	Praj.g_02142	Prbm.g_02226
OG0001005	Praj.g_02143	Prbm.g_02227
OG0001006	Praj.g_02147	Prbm.g_02231
OG0001007	Praj.g_02149	Prbm.g_02233
OG0001008	Praj.g_00431	Prbm.g_00447
OG0001009	Praj.g_00027	Prbm.g_00027
OG0001010	Praj.g_00028	Prbm.g_00028
OG0001011	Praj.g_00029	Prbm.g_00029
OG0001012	Praj.g_00047	Prbm.g_00052
OG0001013	Praj.g_00052	Prbm.g_00057
OG0001014	Praj.g_00055	Prbm.g_00060
OG0001015	Praj.g_00056	Prbm.g_00061
OG0001016	Praj.g_00111	Prbm.g_00130
OG0001017	Praj.g_00115	Prbm.g_00134
OG0001018	Praj.g_00118	Prbm.g_00137
OG0001019	Praj.g_00127	Prbm.g_00146
OG0001020	Praj.g_00128	Prbm.g_00147
OG0001021	Praj.g_00129	Prbm.g_00148
OG0001022	Praj.g_00132	Prbm.g_00151
OG0001023	Praj.g_00133	Prbm.g_00152
OG0001024	Praj.g_00136	Prbm.g_00155
OG0001025	Praj.g_00143	Prbm.g_00162
OG0001026	Praj.g_00151	Prbm.g_00170
OG0001027	Praj.g_00152	Prbm.g_00171
OG0001028	Praj.g_00154	Prbm.g_00173
OG0001029	Praj.g_00156	Prbm.g_00175
OG0001030	Praj.g_00172	Prbm.g_00191
OG0001031	Praj.g_00226	Prbm.g_00246
OG0001032	Praj.g_00227	Prbm.g_00247
OG0001033	Praj.g_00247	Prbm.g_00267
OG0001034	Praj.g_00276	Prbm.g_00296
OG0001035	Praj.g_00293	Prbm.g_00313
OG0001036	Praj.g_00297	Prbm.g_00318
OG0001037	Praj.g_00298	Prbm.g_00319
OG0001038	Praj.g_00314	Prbm.g_00335
OG0001039	Praj.g_00316	Prbm.g_00337
OG0001040	Praj.g_00319	Prbm.g_00340
OG0001041	Praj.g_00323	Prbm.g_00344
OG0001042	Praj.g_00339	Prbm.g_00360
OG0001043	Praj.g_00340	Prbm.g_00361
OG0001044	Praj.g_00379	Prbm.g_00399
OG0001045	Praj.g_00388	Prbm.g_00408
OG0001046	Praj.g_01081	Prbm.g_01121
OG0001047	Praj.g_00433	Prbm.g_00449
OG0001048	Praj.g_00434	Prbm.g_00450
OG0001049	Praj.g_00436	Prbm.g_00452
OG0001050	Praj.g_00437	Prbm.g_00453
OG0001051	Praj.g_00438	Prbm.g_00454
OG0001052	Praj.g_00464	Prbm.g_00497
