Orthogroup	Praj	Prbf
OG0000537	Praj.g_00484	Prbf.g_01775
OG0000538	Praj.g_00492	Prbf.g_01784
OG0000539	Praj.g_00493	Prbf.g_01785
OG0000540	Praj.g_00494	Prbf.g_01786
OG0000541	Praj.g_00495	Prbf.g_01787
OG0000542	Praj.g_00497	Prbf.g_01788
OG0000543	Praj.g_00499	Prbf.g_01790
OG0000544	Praj.g_00500	Prbf.g_01791
OG0000545	Praj.g_00502	Prbf.g_01793
OG0000546	Praj.g_00505	Prbf.g_01796
OG0000547	Praj.g_00507	Prbf.g_01798
OG0000548	Praj.g_00508	Prbf.g_01799
OG0000549	Praj.g_00511	Prbf.g_01801
OG0000550	Praj.g_00515	Prbf.g_01805
OG0000551	Praj.g_00518	Prbf.g_01808
OG0000552	Praj.g_00519	Prbf.g_01809
OG0000553	Praj.g_00520	Prbf.g_01810
OG0000554	Praj.g_00525	Prbf.g_01815
OG0000555	Praj.g_00533	Prbf.g_01823
OG0000556	Praj.g_00535	Prbf.g_01825
OG0000557	Praj.g_00536	Prbf.g_01826
OG0000558	Praj.g_00538	Prbf.g_01828
OG0000559	Praj.g_00542	Prbf.g_01832
OG0000560	Praj.g_00545	Prbf.g_01835
OG0000561	Praj.g_00546	Prbf.g_01836
OG0000562	Praj.g_00547	Prbf.g_01837
OG0000563	Praj.g_00548	Prbf.g_01838
OG0000564	Praj.g_00549	Prbf.g_01839
OG0000565	Praj.g_00552	Prbf.g_01841
OG0000566	Praj.g_00554	Prbf.g_01845
OG0000567	Praj.g_00558	Prbf.g_01849
OG0000568	Praj.g_00559	Prbf.g_01850
OG0000569	Praj.g_00560	Prbf.g_01851
OG0000570	Praj.g_00561	Prbf.g_01852
OG0000571	Praj.g_00563	Prbf.g_01854
OG0000572	Praj.g_00574	Prbf.g_01868
OG0000573	Praj.g_00579	Prbf.g_01874
OG0000574	Praj.g_00581	Prbf.g_01875
OG0000575	Praj.g_00584	Prbf.g_01879
OG0000576	Praj.g_00586	Prbf.g_01881
OG0000577	Praj.g_00587	Prbf.g_01882
OG0000578	Praj.g_00588	Prbf.g_01883
OG0000579	Praj.g_00589	Prbf.g_01884
OG0000580	Praj.g_00590	Prbf.g_01885
OG0000581	Praj.g_00593	Prbf.g_01888
OG0000582	Praj.g_00596	Prbf.g_01891
OG0000583	Praj.g_00597	Prbf.g_01892
OG0000584	Praj.g_00598	Prbf.g_01893
OG0000585	Praj.g_00600	Prbf.g_01895
OG0000586	Praj.g_00601	Prbf.g_01896
OG0000587	Praj.g_00602	Prbf.g_01897
OG0000588	Praj.g_00606	Prbf.g_01901
OG0000589	Praj.g_00609	Prbf.g_01903
OG0000590	Praj.g_00610	Prbf.g_01904
OG0000591	Praj.g_00613	Prbf.g_01908
OG0000592	Praj.g_00614	Prbf.g_01909
OG0000593	Praj.g_00620	Prbf.g_00979
OG0000594	Praj.g_00621	Prbf.g_00980
OG0000595	Praj.g_00622	Prbf.g_00981
OG0000596	Praj.g_00626	Prbf.g_00985
OG0000597	Praj.g_00628	Prbf.g_00988
OG0000598	Praj.g_00629	Prbf.g_00989
OG0000599	Praj.g_00632	Prbf.g_00992
OG0000600	Praj.g_00633	Prbf.g_00993
OG0000601	Praj.g_00634	Prbf.g_00994
OG0000602	Praj.g_00636	Prbf.g_00996
OG0000603	Praj.g_00637	Prbf.g_00997
OG0000604	Praj.g_00638	Prbf.g_00998
OG0000605	Praj.g_00639	Prbf.g_00999
OG0000606	Praj.g_00642	Prbf.g_01002
OG0000607	Praj.g_00645	Prbf.g_01005
OG0000608	Praj.g_00646	Prbf.g_01006
OG0000609	Praj.g_00647	Prbf.g_01007
OG0000610	Praj.g_00653	Prbf.g_01013
OG0000611	Praj.g_00656	Prbf.g_01016
OG0000612	Praj.g_00657	Prbf.g_01017
OG0000613	Praj.g_00663	Prbf.g_01290
OG0000614	Praj.g_00686	Prbf.g_01269
OG0000615	Praj.g_00693	Prbf.g_01258
OG0000616	Praj.g_02137	Prbf.g_00404
OG0000617	Praj.g_00704	Prbf.g_01033
OG0000618	Praj.g_00705	Prbf.g_01034
OG0000619	Praj.g_00706	Prbf.g_01035
OG0000620	Praj.g_00709	Prbf.g_01038
OG0000621	Praj.g_00710	Prbf.g_01039
OG0000622	Praj.g_00711	Prbf.g_01040
OG0000623	Praj.g_00712	Prbf.g_01041
OG0000624	Praj.g_00714	Prbf.g_01043
OG0000625	Praj.g_00715	Prbf.g_01044
OG0000626	Praj.g_00716	Prbf.g_01045
OG0000627	Praj.g_00718	Prbf.g_01046
OG0000628	Praj.g_00719	Prbf.g_01047
OG0000629	Praj.g_00720	Prbf.g_01048
OG0000630	Praj.g_00723	Prbf.g_01051
OG0000631	Praj.g_00917	Prbf.g_01144
OG0000632	Praj.g_00918	Prbf.g_01143
OG0000633	Praj.g_00919	Prbf.g_01142
OG0000634	Praj.g_00765	Prbf.g_01249
OG0000635	Praj.g_00766	Prbf.g_01248
OG0000636	Praj.g_00768	Prbf.g_01246
OG0000637	Praj.g_00770	Prbf.g_01244
OG0000638	Praj.g_00771	Prbf.g_01243
OG0000639	Praj.g_00772	Prbf.g_01242
OG0000640	Praj.g_00773	Prbf.g_01241
OG0000641	Praj.g_00777	Prbf.g_01237
OG0000642	Praj.g_00778	Prbf.g_01236
OG0000643	Praj.g_00779	Prbf.g_01235
OG0000644	Praj.g_00780	Prbf.g_01234
OG0000645	Praj.g_00781	Prbf.g_01233
OG0000646	Praj.g_00784	Prbf.g_01231
OG0000647	Praj.g_00786	Prbf.g_01229
OG0000648	Praj.g_00788	Prbf.g_01227
OG0000649	Praj.g_00789	Prbf.g_01226
OG0000650	Praj.g_00790	Prbf.g_01225
OG0000651	Praj.g_00791	Prbf.g_01224
OG0000652	Praj.g_00792	Prbf.g_01223
OG0000653	Praj.g_00794	Prbf.g_01221
OG0000654	Praj.g_00795	Prbf.g_01220
OG0000655	Praj.g_00796	Prbf.g_01219
OG0000656	Praj.g_00799	Prbf.g_01216
OG0000657	Praj.g_00806	Prbf.g_01208
OG0000658	Praj.g_00808	Prbf.g_01206
OG0000659	Praj.g_00809	Prbf.g_01205
OG0000660	Praj.g_00814	Prbf.g_01201
OG0000661	Praj.g_00816	Prbf.g_01199
OG0000662	Praj.g_00818	Prbf.g_01197
OG0000663	Praj.g_00820	Prbf.g_01195
OG0000664	Praj.g_00821	Prbf.g_01194
OG0000665	Praj.g_00826	Prbf.g_01188
OG0000666	Praj.g_00827	Prbf.g_01187
OG0000667	Praj.g_00831	Prbf.g_01183
OG0000668	Praj.g_00869	Prbf.g_00838
OG0000669	Praj.g_00877	Prbf.g_01331
OG0000670	Praj.g_00880	Prbf.g_01328
OG0000671	Praj.g_00882	Prbf.g_01325
OG0000672	Praj.g_00885	Prbf.g_01322
OG0000673	Praj.g_00888	Prbf.g_01319
OG0000674	Praj.g_00890	Prbf.g_01317
OG0000675	Praj.g_00891	Prbf.g_01316
OG0000676	Praj.g_00893	Prbf.g_01314
OG0000677	Praj.g_00894	Prbf.g_01313
OG0000678	Praj.g_00897	Prbf.g_01311
OG0000679	Praj.g_00901	Prbf.g_01307
OG0000680	Praj.g_00902	Prbf.g_01306
OG0000681	Praj.g_00905	Prbf.g_01303
OG0000682	Praj.g_00906	Prbf.g_01302
OG0000683	Praj.g_00907	Prbf.g_01301
OG0000684	Praj.g_00748	Prbf.g_01299
OG0000685	Praj.g_00750	Prbf.g_01297
OG0000686	Praj.g_00751	Prbf.g_01296
OG0000687	Praj.g_00752	Prbf.g_01295
OG0000688	Praj.g_00755	Prbf.g_01021
OG0000689	Praj.g_00756	Prbf.g_01022
OG0000690	Praj.g_00757	Prbf.g_01023
OG0000691	Praj.g_00758	Prbf.g_01024
OG0000692	Praj.g_00760	Prbf.g_01026
OG0000693	Praj.g_00761	Prbf.g_01027
OG0000694	Praj.g_00762	Prbf.g_01028
OG0000695	Praj.g_00921	Prbf.g_01140
OG0000696	Praj.g_00922	Prbf.g_01139
OG0000697	Praj.g_00923	Prbf.g_01138
OG0000698	Praj.g_00926	Prbf.g_01135
OG0000699	Praj.g_00927	Prbf.g_01134
OG0000700	Praj.g_00928	Prbf.g_01133
OG0000701	Praj.g_00929	Prbf.g_01132
OG0000702	Praj.g_00931	Prbf.g_01130
OG0000703	Praj.g_00932	Prbf.g_01129
OG0000704	Praj.g_00933	Prbf.g_01127
OG0000705	Praj.g_00939	Prbf.g_01124
OG0000706	Praj.g_00940	Prbf.g_01123
OG0000707	Praj.g_00941	Prbf.g_01122
OG0000708	Praj.g_00943	Prbf.g_01120
OG0000709	Praj.g_00947	Prbf.g_01116
OG0000710	Praj.g_00950	Prbf.g_01113
OG0000711	Praj.g_00966	Prbf.g_01095
OG0000712	Praj.g_00968	Prbf.g_01094
OG0000713	Praj.g_00969	Prbf.g_01093
OG0000714	Praj.g_00970	Prbf.g_01092
OG0000715	Praj.g_00972	Prbf.g_01090
OG0000716	Praj.g_00973	Prbf.g_01088
OG0000717	Praj.g_00974	Prbf.g_01087
OG0000718	Praj.g_00991	Prbf.g_01083
OG0000719	Praj.g_00992	Prbf.g_01081
OG0000720	Praj.g_01002	Prbf.g_01069
OG0000721	Praj.g_01003	Prbf.g_01065
OG0000722	Praj.g_01004	Prbf.g_01064
OG0000723	Praj.g_01008	Prbf.g_01060
OG0000724	Praj.g_01019	Prbf.g_01165
OG0000725	Praj.g_00845	Prbf.g_01171
OG0000726	Praj.g_00844	Prbf.g_01172
OG0000727	Praj.g_00843	Prbf.g_01173
OG0000728	Praj.g_00841	Prbf.g_01175
OG0000729	Praj.g_02022	Prbf.g_00048
OG0000730	Praj.g_00378	Prbf.g_00876
OG0000731	Praj.g_00386	Prbf.g_01684
OG0000732	Praj.g_02081	Prbf.g_00453
OG0000733	Praj.g_01833	Prbf.g_00787
OG0000734	Praj.g_01476	Prbf.g_00902
OG0000735	Praj.g_01474	Prbf.g_00904
OG0000736	Praj.g_01473	Prbf.g_00905
OG0000737	Praj.g_01472	Prbf.g_00906
OG0000738	Praj.g_01468	Prbf.g_00910
OG0000739	Praj.g_01467	Prbf.g_00911
OG0000740	Praj.g_01466	Prbf.g_00912
OG0000741	Praj.g_01464	Prbf.g_00914
OG0000742	Praj.g_01462	Prbf.g_00917
OG0000743	Praj.g_01460	Prbf.g_00919
OG0000744	Praj.g_01459	Prbf.g_00920
OG0000745	Praj.g_01458	Prbf.g_00921
OG0000746	Praj.g_01456	Prbf.g_00923
OG0000747	Praj.g_01455	Prbf.g_00924
OG0000748	Praj.g_01451	Prbf.g_00928
OG0000749	Praj.g_01450	Prbf.g_00929
OG0000750	Praj.g_01449	Prbf.g_00930
OG0000751	Praj.g_01446	Prbf.g_00933
OG0000752	Praj.g_01444	Prbf.g_00935
OG0000753	Praj.g_01442	Prbf.g_00937
OG0000754	Praj.g_01438	Prbf.g_00940
OG0000755	Praj.g_01434	Prbf.g_00946
OG0000756	Praj.g_01433	Prbf.g_00947
OG0000757	Praj.g_01426	Prbf.g_00954
OG0000758	Praj.g_01425	Prbf.g_00955
OG0000759	Praj.g_01424	Prbf.g_00956
OG0000760	Praj.g_01423	Prbf.g_00957
OG0000761	Praj.g_01422	Prbf.g_00958
OG0000762	Praj.g_01421	Prbf.g_00959
OG0000763	Praj.g_01419	Prbf.g_00961
OG0000764	Praj.g_01418	Prbf.g_00962
OG0000765	Praj.g_01409	Prbf.g_00970
OG0000766	Praj.g_01408	Prbf.g_00971
OG0000767	Praj.g_01407	Prbf.g_00973
OG0000768	Praj.g_01406	Prbf.g_00974
OG0000769	Praj.g_01404	Prbf.g_00976
OG0000770	Praj.g_01403	Prbf.g_01914
OG0000771	Praj.g_01014	Prbf.g_00253
OG0000772	Praj.g_01246	Prbf.g_00767
OG0000773	Praj.g_01519	Prbf.g_00035
OG0000774	Praj.g_01522	Prbf.g_00033
OG0000775	Praj.g_01523	Prbf.g_00031
OG0000776	Praj.g_01524	Prbf.g_00030
OG0000777	Praj.g_01525	Prbf.g_00029
OG0000778	Praj.g_01526	Prbf.g_00028
OG0000779	Praj.g_01530	Prbf.g_00024
OG0000780	Praj.g_01531	Prbf.g_00023
OG0000781	Praj.g_01534	Prbf.g_00019
OG0000782	Praj.g_01535	Prbf.g_00018
OG0000783	Praj.g_01536	Prbf.g_00017
OG0000784	Praj.g_01537	Prbf.g_00016
OG0000785	Praj.g_01539	Prbf.g_00014
OG0000786	Praj.g_01542	Prbf.g_00011
OG0000787	Praj.g_01543	Prbf.g_00010
OG0000788	Praj.g_00732	Prbf.g_01782
OG0000789	Praj.g_01011	Prbf.g_00256
OG0000790	Praj.g_01580	Prbf.g_00100
OG0000791	Praj.g_01582	Prbf.g_00102
OG0000792	Praj.g_01583	Prbf.g_00103
OG0000793	Praj.g_01586	Prbf.g_00106
OG0000794	Praj.g_01587	Prbf.g_00107
OG0000795	Praj.g_01588	Prbf.g_00108
OG0000796	Praj.g_01592	Prbf.g_00112
OG0000797	Praj.g_01593	Prbf.g_00113
OG0000799	Praj.g_01613	Prbf.g_00140
OG0000800	Praj.g_01614	Prbf.g_00141
OG0000801	Praj.g_01615	Prbf.g_00142
OG0000802	Praj.g_01617	Prbf.g_00144
OG0000803	Praj.g_01619	Prbf.g_00146
OG0000804	Praj.g_01620	Prbf.g_00147
OG0000805	Praj.g_01622	Prbf.g_00149
OG0000806	Praj.g_01624	Prbf.g_00151
OG0000807	Praj.g_01625	Prbf.g_00152
OG0000808	Praj.g_01626	Prbf.g_00153
OG0000809	Praj.g_01630	Prbf.g_00155
OG0000810	Praj.g_01631	Prbf.g_00156
OG0000811	Praj.g_01635	Prbf.g_00160
OG0000812	Praj.g_01637	Prbf.g_00162
OG0000813	Praj.g_01638	Prbf.g_00163
OG0000814	Praj.g_01640	Prbf.g_00165
OG0000815	Praj.g_01641	Prbf.g_00166
OG0000816	Praj.g_01643	Prbf.g_00168
OG0000817	Praj.g_01644	Prbf.g_00169
OG0000818	Praj.g_01648	Prbf.g_00174
OG0000819	Praj.g_01649	Prbf.g_00175
OG0000820	Praj.g_01650	Prbf.g_00176
OG0000821	Praj.g_01653	Prbf.g_00180
OG0000822	Praj.g_01654	Prbf.g_00181
OG0000823	Praj.g_01655	Prbf.g_00182
OG0000824	Praj.g_01658	Prbf.g_00185
OG0000825	Praj.g_01659	Prbf.g_00186
OG0000826	Praj.g_01660	Prbf.g_00187
OG0000827	Praj.g_01661	Prbf.g_00188
OG0000828	Praj.g_01664	Prbf.g_00191
OG0000829	Praj.g_01665	Prbf.g_00192
OG0000830	Praj.g_01666	Prbf.g_00193
OG0000831	Praj.g_01668	Prbf.g_00195
OG0000832	Praj.g_01678	Prbf.g_00205
OG0000833	Praj.g_01686	Prbf.g_00214
OG0000834	Praj.g_01687	Prbf.g_00215
OG0000835	Praj.g_01688	Prbf.g_00216
OG0000836	Praj.g_01690	Prbf.g_00217
OG0000837	Praj.g_01691	Prbf.g_00218
OG0000838	Praj.g_01693	Prbf.g_00220
OG0000839	Praj.g_01694	Prbf.g_00221
OG0000840	Praj.g_01695	Prbf.g_00222
OG0000841	Praj.g_01696	Prbf.g_00223
OG0000842	Praj.g_01697	Prbf.g_00224
OG0000843	Praj.g_01698	Prbf.g_00225
OG0000844	Praj.g_01699	Prbf.g_00226
OG0000845	Praj.g_01700	Prbf.g_00227
OG0000846	Praj.g_01701	Prbf.g_00228
OG0000847	Praj.g_01702	Prbf.g_00229
OG0000848	Praj.g_01703	Prbf.g_00230
OG0000849	Praj.g_01704	Prbf.g_00231
OG0000850	Praj.g_01706	Prbf.g_00233
OG0000851	Praj.g_01707	Prbf.g_00234
OG0000852	Praj.g_01708	Prbf.g_00235
OG0000853	Praj.g_01713	Prbf.g_00241
OG0000854	Praj.g_01715	Prbf.g_00243
OG0000855	Praj.g_01716	Prbf.g_00244
OG0000856	Praj.g_01599	Prbf.g_01911
OG0000857	Praj.g_00785	Prbf.g_01230
OG0000858	Praj.g_01763	Prbf.g_00700
OG0000859	Praj.g_01764	Prbf.g_00699
OG0000860	Praj.g_01770	Prbf.g_00691
OG0000861	Praj.g_01771	Prbf.g_00690
OG0000862	Praj.g_01772	Prbf.g_00689
OG0000863	Praj.g_01773	Prbf.g_00687
OG0000864	Praj.g_01774	Prbf.g_00686
OG0000865	Praj.g_01775	Prbf.g_00685
OG0000866	Praj.g_01776	Prbf.g_00684
OG0000867	Praj.g_01777	Prbf.g_00683
OG0000868	Praj.g_01778	Prbf.g_00681
OG0000869	Praj.g_01781	Prbf.g_00678
OG0000870	Praj.g_01786	Prbf.g_00673
OG0000871	Praj.g_01787	Prbf.g_00672
OG0000872	Praj.g_01788	Prbf.g_00671
OG0000873	Praj.g_01791	Prbf.g_00668
OG0000874	Praj.g_01794	Prbf.g_00665
OG0000875	Praj.g_01796	Prbf.g_00664
OG0000876	Praj.g_01797	Prbf.g_00663
OG0000877	Praj.g_01799	Prbf.g_00661
OG0000878	Praj.g_01800	Prbf.g_00660
OG0000879	Praj.g_01801	Prbf.g_00659
OG0000880	Praj.g_01802	Prbf.g_00658
OG0000881	Praj.g_01805	Prbf.g_00654
OG0000882	Praj.g_01810	Prbf.g_00649
OG0000883	Praj.g_01812	Prbf.g_00647
OG0000884	Praj.g_01814	Prbf.g_00645
OG0000885	Praj.g_01815	Prbf.g_00644
OG0000886	Praj.g_01816	Prbf.g_00643
OG0000887	Praj.g_01817	Prbf.g_00642
OG0000888	Praj.g_01819	Prbf.g_00640
OG0000889	Praj.g_01821	Prbf.g_00638
OG0000890	Praj.g_01822	Prbf.g_00637
OG0000891	Praj.g_01823	Prbf.g_00636
OG0000892	Praj.g_01825	Prbf.g_00634
OG0000893	Praj.g_01868	Prbf.g_00630
OG0000894	Praj.g_01871	Prbf.g_00627
OG0000895	Praj.g_01874	Prbf.g_00623
OG0000896	Praj.g_01875	Prbf.g_00622
OG0000897	Praj.g_01877	Prbf.g_00620
OG0000898	Praj.g_01878	Prbf.g_00619
OG0000899	Praj.g_01879	Prbf.g_00618
OG0000900	Praj.g_01880	Prbf.g_00617
OG0000901	Praj.g_01883	Prbf.g_00614
OG0000902	Praj.g_01885	Prbf.g_00612
OG0000903	Praj.g_01894	Prbf.g_00608
OG0000904	Praj.g_01889	Prbf.g_00604
OG0000905	Praj.g_01887	Prbf.g_00610
OG0000906	Praj.g_01886	Prbf.g_00611
OG0000907	Praj.g_01909	Prbf.g_00601
OG0000908	Praj.g_01912	Prbf.g_00598
OG0000909	Praj.g_01913	Prbf.g_00597
OG0000910	Praj.g_01914	Prbf.g_00596
OG0000911	Praj.g_01916	Prbf.g_00594
OG0000912	Praj.g_01917	Prbf.g_00593
OG0000913	Praj.g_01918	Prbf.g_00592
OG0000914	Praj.g_01919	Prbf.g_00591
OG0000915	Praj.g_01920	Prbf.g_00590
OG0000916	Praj.g_01921	Prbf.g_00589
OG0000917	Praj.g_01922	Prbf.g_00588
OG0000918	Praj.g_01923	Prbf.g_00587
OG0000919	Praj.g_01924	Prbf.g_00586
OG0000920	Praj.g_01925	Prbf.g_00585
OG0000921	Praj.g_01926	Prbf.g_00584
OG0000922	Praj.g_01927	Prbf.g_00583
OG0000923	Praj.g_01931	Prbf.g_00579
OG0000924	Praj.g_01932	Prbf.g_00578
OG0000925	Praj.g_01933	Prbf.g_00577
OG0000926	Praj.g_01934	Prbf.g_00576
OG0000927	Praj.g_01936	Prbf.g_00574
OG0000928	Praj.g_01937	Prbf.g_00573
OG0000929	Praj.g_01938	Prbf.g_00572
OG0000930	Praj.g_01939	Prbf.g_00571
OG0000931	Praj.g_01940	Prbf.g_00570
OG0000932	Praj.g_01941	Prbf.g_00569
OG0000933	Praj.g_01945	Prbf.g_00565
OG0000934	Praj.g_01947	Prbf.g_00563
OG0000935	Praj.g_01948	Prbf.g_00562
OG0000936	Praj.g_01949	Prbf.g_00561
OG0000937	Praj.g_01950	Prbf.g_00560
OG0000938	Praj.g_01953	Prbf.g_00557
OG0000939	Praj.g_01954	Prbf.g_00556
OG0000940	Praj.g_01961	Prbf.g_00549
OG0000941	Praj.g_01963	Prbf.g_00547
OG0000942	Praj.g_01965	Prbf.g_00545
OG0000943	Praj.g_01966	Prbf.g_00544
OG0000944	Praj.g_01968	Prbf.g_00542
OG0000945	Praj.g_01969	Prbf.g_00541
OG0000946	Praj.g_01975	Prbf.g_00536
OG0000947	Praj.g_01977	Prbf.g_00534
OG0000948	Praj.g_01978	Prbf.g_00533
OG0000949	Praj.g_01981	Prbf.g_00530
OG0000950	Praj.g_01986	Prbf.g_00523
OG0000951	Praj.g_01990	Prbf.g_00519
OG0000952	Praj.g_01994	Prbf.g_00515
OG0000953	Praj.g_01998	Prbf.g_00511
OG0000954	Praj.g_02002	Prbf.g_00507
OG0000955	Praj.g_02003	Prbf.g_00506
OG0000956	Praj.g_02005	Prbf.g_00504
OG0000957	Praj.g_02010	Prbf.g_00498
OG0000958	Praj.g_02011	Prbf.g_00497
OG0000959	Praj.g_02015	Prbf.g_00493
OG0000960	Praj.g_02016	Prbf.g_00492
OG0000961	Praj.g_02019	Prbf.g_00488
OG0000962	Praj.g_02021	Prbf.g_00486
OG0000963	Praj.g_02026	Prbf.g_00482
OG0000964	Praj.g_02027	Prbf.g_00481
OG0000965	Praj.g_02028	Prbf.g_00480
OG0000966	Praj.g_02059	Prbf.g_00474
OG0000967	Praj.g_02063	Prbf.g_00470
OG0000968	Praj.g_02065	Prbf.g_00468
OG0000969	Praj.g_02066	Prbf.g_00467
OG0000970	Praj.g_02067	Prbf.g_00466
OG0000971	Praj.g_02068	Prbf.g_00465
OG0000972	Praj.g_02069	Prbf.g_00464
OG0000973	Praj.g_02070	Prbf.g_00463
OG0000974	Praj.g_02071	Prbf.g_00462
OG0000975	Praj.g_02072	Prbf.g_00461
OG0000976	Praj.g_02073	Prbf.g_00460
OG0000977	Praj.g_02074	Prbf.g_00459
OG0000978	Praj.g_02075	Prbf.g_00458
OG0000979	Praj.g_02078	Prbf.g_00456
OG0000980	Praj.g_02080	Prbf.g_00454
OG0000981	Praj.g_02083	Prbf.g_00451
OG0000982	Praj.g_02085	Prbf.g_00449
OG0000983	Praj.g_02086	Prbf.g_00448
OG0000984	Praj.g_02087	Prbf.g_00447
OG0000985	Praj.g_02090	Prbf.g_00444
OG0000986	Praj.g_02092	Prbf.g_00442
OG0000987	Praj.g_02093	Prbf.g_00441
OG0000988	Praj.g_02096	Prbf.g_00438
OG0000989	Praj.g_02100	Prbf.g_00434
OG0000990	Praj.g_02105	Prbf.g_00430
OG0000991	Praj.g_02106	Prbf.g_00429
OG0000992	Praj.g_02109	Prbf.g_00426
OG0000993	Praj.g_02110	Prbf.g_00425
OG0000994	Praj.g_02111	Prbf.g_00424
OG0000995	Praj.g_02115	Prbf.g_00420
OG0000996	Praj.g_02116	Prbf.g_00419
OG0000997	Praj.g_02124	Prbf.g_00416
OG0000998	Praj.g_02126	Prbf.g_00414
OG0000999	Praj.g_02127	Prbf.g_00413
OG0001000	Praj.g_02130, Praj.g_02131	Prbf.g_00410
OG0001001	Praj.g_02134	Prbf.g_00407
OG0001002	Praj.g_02139	Prbf.g_00402
OG0001003	Praj.g_02141	Prbf.g_00401
OG0001004	Praj.g_02142	Prbf.g_00400
OG0001005	Praj.g_02143	Prbf.g_00399
OG0001006	Praj.g_02147	Prbf.g_00395
OG0001007	Praj.g_02149	Prbf.g_00393
OG0001008	Praj.g_00431	Prbf.g_01721
OG0001009	Praj.g_00027	Prbf.g_01349
OG0001010	Praj.g_00028	Prbf.g_01350
OG0001011	Praj.g_00029	Prbf.g_01352
OG0001012	Praj.g_00047	Prbf.g_01366
OG0001013	Praj.g_00052	Prbf.g_01373
OG0001014	Praj.g_00055	Prbf.g_01376
OG0001015	Praj.g_00056	Prbf.g_01378
OG0001016	Praj.g_00111	Prbf.g_01400
OG0001017	Praj.g_00115	Prbf.g_01404
OG0001018	Praj.g_00118	Prbf.g_01406
OG0001019	Praj.g_00127	Prbf.g_01415
OG0001020	Praj.g_00128	Prbf.g_01416
OG0001021	Praj.g_00129	Prbf.g_01417
OG0001022	Praj.g_00132	Prbf.g_01420
OG0001023	Praj.g_00133	Prbf.g_01421
OG0001024	Praj.g_00136	Prbf.g_01425
OG0001025	Praj.g_00143	Prbf.g_01432
OG0001026	Praj.g_00151	Prbf.g_01441
OG0001027	Praj.g_00152	Prbf.g_01442
OG0001028	Praj.g_00154	Prbf.g_01444
OG0001029	Praj.g_00156	Prbf.g_01445
OG0001030	Praj.g_00172	Prbf.g_01461
OG0001031	Praj.g_00226	Prbf.g_01521
OG0001032	Praj.g_00227	Prbf.g_01522
OG0001033	Praj.g_00247	Prbf.g_01543
OG0001034	Praj.g_00276	Prbf.g_01574
OG0001035	Praj.g_00293	Prbf.g_01594
OG0001036	Praj.g_00297	Prbf.g_01598
OG0001037	Praj.g_00298	Prbf.g_01599
OG0001038	Praj.g_00314	Prbf.g_01618
OG0001039	Praj.g_00316	Prbf.g_01621
OG0001040	Praj.g_00319	Prbf.g_01623
OG0001041	Praj.g_00323	Prbf.g_01628
OG0001042	Praj.g_00339	Prbf.g_01645
OG0001043	Praj.g_00340	Prbf.g_01646
OG0001044	Praj.g_00379	Prbf.g_01677
OG0001045	Praj.g_00388	Prbf.g_01686
OG0001046	Praj.g_01081	Prbf.g_00741
OG0001047	Praj.g_00433	Prbf.g_01723
OG0001048	Praj.g_00434	Prbf.g_01724
OG0001049	Praj.g_00436	Prbf.g_01726
OG0001050	Praj.g_00437	Prbf.g_01727
OG0001051	Praj.g_00438	Prbf.g_01728
OG0001052	Praj.g_00464	Prbf.g_01754
OG0001053	Praj.g_00476	Prbf.g_01766
OG0001054	Praj.g_00490	Prbf.g_01781
OG0001055	Praj.g_00509	Prbf.g_01800
OG0001056	Praj.g_00527	Prbf.g_01817
OG0001057	Praj.g_00532	Prbf.g_01822
OG0001058	Praj.g_00540	Prbf.g_01830
OG0001059	Praj.g_00544	Prbf.g_01834
OG0001060	Praj.g_00551	Prbf.g_01840
OG0001061	Praj.g_00564	Prbf.g_01855
OG0001062	Praj.g_00566	Prbf.g_01857
OG0001063	Praj.g_00567	Prbf.g_01859
OG0001064	Praj.g_00568	Prbf.g_01860
OG0001065	Praj.g_00569	Prbf.g_01861
OG0001066	Praj.g_00570	Prbf.g_01862
OG0001067	Praj.g_00571	Prbf.g_01863
OG0001068	Praj.g_00572	Prbf.g_01864
OG0001069	Praj.g_00573	Prbf.g_01865
OG0001070	Praj.g_00575	Prbf.g_01869
OG0001071	Praj.g_00576	Prbf.g_01870
OG0001072	Praj.g_00577	Prbf.g_01872
OG0001073	Praj.g_00591	Prbf.g_01886
OG0001074	Praj.g_00603	Prbf.g_01898
OG0001075	Praj.g_00604	Prbf.g_01899
OG0001076	Praj.g_00611	Prbf.g_01906
OG0001077	Praj.g_00616	Prbf.g_01912
OG0001078	Praj.g_00624	Prbf.g_00983
OG0001079	Praj.g_00635	Prbf.g_00995
OG0001080	Praj.g_00641	Prbf.g_01001
OG0001081	Praj.g_00643	Prbf.g_01003
OG0001082	Praj.g_00644	Prbf.g_01004
OG0001083	Praj.g_00649	Prbf.g_01009
OG0001084	Praj.g_00650	Prbf.g_01010
OG0001085	Praj.g_00660	Prbf.g_01293
OG0001086	Praj.g_00661	Prbf.g_01292
OG0001087	Praj.g_00681	Prbf.g_01274
OG0001088	Praj.g_00682	Prbf.g_01273
OG0001089	Praj.g_00690	Prbf.g_01262
OG0001090	Praj.g_00699	Prbf.g_01252
OG0001091	Praj.g_00701	Prbf.g_01030
OG0001092	Praj.g_00702	Prbf.g_01031
OG0001093	Praj.g_00707	Prbf.g_01036
OG0001094	Praj.g_00763	Prbf.g_01029
OG0001095	Praj.g_00782	Prbf.g_01232
OG0001096	Praj.g_00797	Prbf.g_01218
