Orthogroup	Praj	Syad
OG0000587	Praj.g_00602	Syad.g_02199
OG0000588	Praj.g_00606	Syad.g_02183
OG0000589	Praj.g_00609	Syad.g_02178
OG0000590	Praj.g_00610	Syad.g_02177
OG0000591	Praj.g_00613	Syad.g_02169
OG0000592	Praj.g_00614	Syad.g_02168
OG0000593	Praj.g_00620	Syad.g_02156
OG0000594	Praj.g_00621	Syad.g_02155
OG0000595	Praj.g_00622	Syad.g_02154
OG0000596	Praj.g_00626	Syad.g_02149
OG0000597	Praj.g_00628	Syad.g_02146
OG0000598	Praj.g_00629	Syad.g_02145
OG0000599	Praj.g_00632	Syad.g_02142
OG0000600	Praj.g_00633	Syad.g_02141
OG0000601	Praj.g_00634	Syad.g_02140
OG0000602	Praj.g_00636	Syad.g_02135
OG0000603	Praj.g_00637	Syad.g_02134
OG0000604	Praj.g_00638	Syad.g_02131
OG0000605	Praj.g_00639	Syad.g_02026
OG0000606	Praj.g_00642	Syad.g_01567
OG0000607	Praj.g_00645	Syad.g_01571
OG0000608	Praj.g_00646	Syad.g_01572
OG0000609	Praj.g_00647	Syad.g_01574
OG0000610	Praj.g_00653	Syad.g_01589
OG0000611	Praj.g_00656	Syad.g_01592
OG0000612	Praj.g_00657	Syad.g_01593
OG0000613	Praj.g_00663	Syad.g_00457
OG0000614	Praj.g_00686	Syad.g_01340
OG0000615	Praj.g_00693	Syad.g_01948
OG0000616	Praj.g_02137	Syad.g_00145
OG0000617	Praj.g_00704	Syad.g_01810
OG0000618	Praj.g_00705	Syad.g_01809
OG0000619	Praj.g_00706	Syad.g_01808
OG0000620	Praj.g_00709	Syad.g_01803
OG0000621	Praj.g_00710	Syad.g_01802
OG0000622	Praj.g_00711	Syad.g_01801
OG0000623	Praj.g_00712	Syad.g_01800
OG0000624	Praj.g_00714	Syad.g_01798
OG0000625	Praj.g_00715	Syad.g_01797
OG0000626	Praj.g_00716	Syad.g_01796
OG0000627	Praj.g_00718	Syad.g_01640
OG0000628	Praj.g_00719	Syad.g_01641
OG0000629	Praj.g_00720	Syad.g_01644
OG0000630	Praj.g_00723	Syad.g_01648
OG0000631	Praj.g_00917	Syad.g_01658
OG0000632	Praj.g_00918	Syad.g_01659
OG0000633	Praj.g_00919	Syad.g_01660
OG0000634	Praj.g_00765	Syad.g_01893
OG0000635	Praj.g_00766	Syad.g_01892
OG0000636	Praj.g_00768	Syad.g_01890
OG0000637	Praj.g_00770	Syad.g_01888
OG0000638	Praj.g_00771	Syad.g_01887
OG0000639	Praj.g_00772	Syad.g_01886
OG0000640	Praj.g_00773	Syad.g_01885
OG0000641	Praj.g_00777	Syad.g_01881
OG0000642	Praj.g_00778	Syad.g_01880
OG0000643	Praj.g_00779	Syad.g_01878
OG0000644	Praj.g_00780	Syad.g_01877
OG0000645	Praj.g_00781	Syad.g_01875
OG0000646	Praj.g_00784	Syad.g_01872
OG0000647	Praj.g_00786	Syad.g_01870
OG0000648	Praj.g_00788	Syad.g_01860
OG0000649	Praj.g_00789	Syad.g_01859
OG0000650	Praj.g_00790	Syad.g_01858
OG0000651	Praj.g_00791	Syad.g_01857
OG0000652	Praj.g_00792	Syad.g_01856
OG0000653	Praj.g_00794	Syad.g_01850
OG0000654	Praj.g_00795	Syad.g_01849
OG0000655	Praj.g_00796	Syad.g_01848
OG0000656	Praj.g_00799	Syad.g_01845
OG0000657	Praj.g_00806	Syad.g_01240
OG0000658	Praj.g_00808	Syad.g_01231
OG0000659	Praj.g_00809	Syad.g_01230
OG0000660	Praj.g_00814	Syad.g_01226
OG0000661	Praj.g_00816	Syad.g_01224
OG0000662	Praj.g_00818	Syad.g_01222
OG0000663	Praj.g_00820	Syad.g_01219
OG0000664	Praj.g_00821	Syad.g_01209
OG0000665	Praj.g_00826	Syad.g_02115
OG0000666	Praj.g_00827	Syad.g_02027
OG0000667	Praj.g_00831	Syad.g_00612
OG0000668	Praj.g_00869	Syad.g_01688
OG0000669	Praj.g_00877	Syad.g_01606
OG0000670	Praj.g_00880	Syad.g_01609
OG0000671	Praj.g_00882	Syad.g_01611
OG0000672	Praj.g_00885	Syad.g_01615
OG0000673	Praj.g_00888	Syad.g_01618
OG0000674	Praj.g_00890	Syad.g_01620
OG0000675	Praj.g_00891	Syad.g_01633
OG0000676	Praj.g_00893	Syad.g_01635
OG0000677	Praj.g_00894	Syad.g_01636
OG0000678	Praj.g_00897	Syad.g_01957
OG0000679	Praj.g_00901	Syad.g_01922
OG0000680	Praj.g_00902	Syad.g_01921
OG0000681	Praj.g_00905	Syad.g_01919
OG0000682	Praj.g_00906	Syad.g_01918
OG0000683	Praj.g_00907	Syad.g_01917
OG0000684	Praj.g_00748	Syad.g_01912
OG0000685	Praj.g_00750	Syad.g_01910
OG0000686	Praj.g_00751	Syad.g_01909
OG0000687	Praj.g_00752	Syad.g_01908
OG0000688	Praj.g_00755	Syad.g_01904
OG0000689	Praj.g_00756	Syad.g_01902
OG0000690	Praj.g_00757	Syad.g_01901
OG0000691	Praj.g_00758	Syad.g_01900
OG0000692	Praj.g_00760	Syad.g_01899
OG0000693	Praj.g_00761	Syad.g_01897
OG0000694	Praj.g_00762	Syad.g_01896
OG0000695	Praj.g_00921	Syad.g_01662
OG0000696	Praj.g_00922	Syad.g_01663
OG0000697	Praj.g_00923	Syad.g_01789
OG0000698	Praj.g_00926	Syad.g_01786
OG0000699	Praj.g_00927	Syad.g_01785
OG0000700	Praj.g_00928	Syad.g_01784
OG0000701	Praj.g_00929	Syad.g_01783
OG0000702	Praj.g_00931	Syad.g_01775
OG0000703	Praj.g_00932	Syad.g_01774
OG0000704	Praj.g_00933	Syad.g_01772
OG0000705	Praj.g_00939	Syad.g_01765
OG0000706	Praj.g_00940	Syad.g_01764
OG0000707	Praj.g_00941	Syad.g_01763
OG0000708	Praj.g_00943	Syad.g_01760
OG0000709	Praj.g_00947	Syad.g_01745
OG0000710	Praj.g_00950	Syad.g_01738
OG0000711	Praj.g_00966	Syad.g_01710
OG0000712	Praj.g_00968	Syad.g_01708
OG0000713	Praj.g_00969	Syad.g_01707
OG0000714	Praj.g_00970	Syad.g_01705
OG0000715	Praj.g_00972	Syad.g_01703
OG0000716	Praj.g_00973	Syad.g_01697
OG0000717	Praj.g_00974	Syad.g_01696
OG0000718	Praj.g_00991	Syad.g_01692
OG0000719	Praj.g_00992	Syad.g_01690
OG0000720	Praj.g_01002	Syad.g_01677
OG0000721	Praj.g_01003	Syad.g_01675
OG0000722	Praj.g_01004	Syad.g_01674
OG0000723	Praj.g_01008	Syad.g_01791
OG0000724	Praj.g_01019	Syad.g_01284
OG0000725	Praj.g_00845	Syad.g_01293
OG0000726	Praj.g_00844	Syad.g_01294
OG0000727	Praj.g_00843	Syad.g_01295
OG0000728	Praj.g_00841	Syad.g_01297
OG0000729	Praj.g_02022	Syad.g_00331
OG0000730	Praj.g_00378	Syad.g_00758
OG0000731	Praj.g_00386	Syad.g_00770
OG0000732	Praj.g_02081	Syad.g_00214
OG0000733	Praj.g_01833	Syad.g_00028
OG0000734	Praj.g_01476	Syad.g_02809
OG0000735	Praj.g_01474	Syad.g_01120
OG0000736	Praj.g_01473	Syad.g_01121
OG0000737	Praj.g_01472	Syad.g_01122
OG0000738	Praj.g_01468	Syad.g_01127
OG0000739	Praj.g_01467	Syad.g_01145
OG0000740	Praj.g_01466	Syad.g_01146
OG0000741	Praj.g_01464	Syad.g_01149
OG0000742	Praj.g_01462	Syad.g_01151
OG0000743	Praj.g_01460	Syad.g_01153
OG0000744	Praj.g_01459	Syad.g_01154
OG0000745	Praj.g_01458	Syad.g_01156
OG0000746	Praj.g_01456	Syad.g_01158
OG0000747	Praj.g_01455	Syad.g_01159
OG0000748	Praj.g_01451	Syad.g_01170
OG0000749	Praj.g_01450	Syad.g_01173
OG0000750	Praj.g_01449	Syad.g_01174
OG0000751	Praj.g_01446	Syad.g_01182
OG0000752	Praj.g_01444	Syad.g_01184
OG0000753	Praj.g_01442	Syad.g_01187
OG0000754	Praj.g_01438	Syad.g_01516
OG0000755	Praj.g_01434	Syad.g_01504
OG0000756	Praj.g_01433	Syad.g_01498
OG0000757	Praj.g_01426	Syad.g_01487
OG0000758	Praj.g_01425	Syad.g_01486
OG0000759	Praj.g_01424	Syad.g_01485
OG0000760	Praj.g_01423	Syad.g_01484
OG0000761	Praj.g_01422	Syad.g_01480
OG0000762	Praj.g_01421	Syad.g_01474
OG0000763	Praj.g_01419	Syad.g_01468
OG0000764	Praj.g_01418	Syad.g_01467
OG0000765	Praj.g_01409	Syad.g_01447
OG0000766	Praj.g_01408	Syad.g_01446
OG0000767	Praj.g_01407	Syad.g_01444
OG0000768	Praj.g_01406	Syad.g_01443
OG0000769	Praj.g_01404	Syad.g_01441
OG0000770	Praj.g_01403	Syad.g_01437
OG0000771	Praj.g_01014	Syad.g_01278
OG0000772	Praj.g_01246	Syad.g_02078
OG0000773	Praj.g_01519	Syad.g_01114
OG0000774	Praj.g_01522	Syad.g_02396
OG0000775	Praj.g_01523	Syad.g_02398
OG0000776	Praj.g_01524	Syad.g_02399
OG0000777	Praj.g_01525	Syad.g_02400
OG0000778	Praj.g_01526	Syad.g_02401
OG0000779	Praj.g_01530	Syad.g_02407
OG0000780	Praj.g_01531	Syad.g_02411
OG0000781	Praj.g_01534	Syad.g_02415
OG0000782	Praj.g_01535	Syad.g_02416
OG0000783	Praj.g_01536	Syad.g_02418
OG0000784	Praj.g_01537	Syad.g_02419
OG0000785	Praj.g_01539	Syad.g_02421
OG0000786	Praj.g_01542	Syad.g_01101
OG0000787	Praj.g_01543	Syad.g_01100
OG0000788	Praj.g_00732	Syad.g_02139
OG0000789	Praj.g_01011	Syad.g_01982
OG0000790	Praj.g_01580	Syad.g_00886
OG0000791	Praj.g_01582	Syad.g_00885
OG0000792	Praj.g_01583	Syad.g_00884
OG0000793	Praj.g_01586	Syad.g_00879
OG0000794	Praj.g_01587	Syad.g_00878
OG0000795	Praj.g_01588	Syad.g_00877
OG0000796	Praj.g_01592	Syad.g_00871
OG0000797	Praj.g_01593	Syad.g_00870
OG0000799	Praj.g_01613	Syad.g_02243
OG0000800	Praj.g_01614	Syad.g_02245
OG0000801	Praj.g_01615	Syad.g_02246
OG0000802	Praj.g_01617	Syad.g_02251
OG0000803	Praj.g_01619	Syad.g_02255
OG0000804	Praj.g_01620	Syad.g_02260
OG0000805	Praj.g_01622	Syad.g_02266
OG0000806	Praj.g_01624	Syad.g_02267
OG0000807	Praj.g_01625	Syad.g_02269
OG0000808	Praj.g_01626	Syad.g_02270
OG0000809	Praj.g_01630	Syad.g_02273
OG0000810	Praj.g_01631	Syad.g_02274
OG0000811	Praj.g_01635	Syad.g_02283
OG0000812	Praj.g_01637	Syad.g_02285
OG0000813	Praj.g_01638	Syad.g_02286
OG0000814	Praj.g_01640	Syad.g_02288
OG0000815	Praj.g_01641	Syad.g_02289
OG0000816	Praj.g_01643	Syad.g_02290
OG0000817	Praj.g_01644	Syad.g_02291
OG0000818	Praj.g_01648	Syad.g_02297
OG0000819	Praj.g_01649	Syad.g_02298
OG0000820	Praj.g_01650	Syad.g_02299
OG0000821	Praj.g_01653	Syad.g_02305
OG0000822	Praj.g_01654	Syad.g_02307
OG0000823	Praj.g_01655	Syad.g_02308
OG0000824	Praj.g_01658	Syad.g_02314
OG0000825	Praj.g_01659	Syad.g_02315
OG0000826	Praj.g_01660	Syad.g_02316
OG0000827	Praj.g_01661	Syad.g_02317
OG0000828	Praj.g_01664	Syad.g_02320
OG0000829	Praj.g_01665	Syad.g_02321
OG0000830	Praj.g_01666	Syad.g_02322
OG0000831	Praj.g_01668	Syad.g_02325
OG0000832	Praj.g_01678	Syad.g_02538
OG0000833	Praj.g_01686	Syad.g_02550
OG0000834	Praj.g_01687	Syad.g_02552
OG0000835	Praj.g_01688	Syad.g_02553
OG0000836	Praj.g_01690	Syad.g_02557
OG0000837	Praj.g_01691	Syad.g_02561
OG0000838	Praj.g_01693	Syad.g_02565
OG0000839	Praj.g_01694	Syad.g_02566
OG0000840	Praj.g_01695	Syad.g_02567
OG0000841	Praj.g_01696	Syad.g_02568
OG0000842	Praj.g_01697	Syad.g_02569
OG0000843	Praj.g_01698	Syad.g_02570
OG0000844	Praj.g_01699	Syad.g_02577
OG0000845	Praj.g_01700	Syad.g_02578
OG0000846	Praj.g_01701	Syad.g_02579
OG0000847	Praj.g_01702	Syad.g_02580
OG0000848	Praj.g_01703	Syad.g_02582
OG0000849	Praj.g_01704	Syad.g_02583
OG0000850	Praj.g_01706	Syad.g_02586
OG0000851	Praj.g_01707	Syad.g_02592
OG0000852	Praj.g_01708	Syad.g_02593
OG0000853	Praj.g_01713	Syad.g_02597
OG0000854	Praj.g_01715	Syad.g_02606
OG0000855	Praj.g_01716	Syad.g_02607
OG0000856	Praj.g_01599	Syad.g_02166
OG0000857	Praj.g_00785	Syad.g_01871
OG0000858	Praj.g_01763	Syad.g_02613
OG0000859	Praj.g_01764	Syad.g_02614
OG0000860	Praj.g_01770	Syad.g_02625
OG0000861	Praj.g_01771	Syad.g_02626
OG0000862	Praj.g_01772	Syad.g_02628
OG0000863	Praj.g_01773	Syad.g_02631
OG0000864	Praj.g_01774	Syad.g_02632
OG0000865	Praj.g_01775	Syad.g_02633
OG0000866	Praj.g_01776	Syad.g_02634
OG0000867	Praj.g_01777	Syad.g_02635
OG0000868	Praj.g_01778	Syad.g_02637
OG0000869	Praj.g_01781	Syad.g_02643
OG0000870	Praj.g_01786	Syad.g_02648
OG0000871	Praj.g_01787	Syad.g_02649
OG0000872	Praj.g_01788	Syad.g_02657
OG0000873	Praj.g_01791	Syad.g_02660
OG0000874	Praj.g_01794	Syad.g_02655
OG0000875	Praj.g_01796	Syad.g_02662
OG0000876	Praj.g_01797	Syad.g_03003
OG0000877	Praj.g_01799	Syad.g_02480
OG0000878	Praj.g_01800	Syad.g_02481
OG0000879	Praj.g_01801	Syad.g_02482
OG0000880	Praj.g_01802	Syad.g_02483
OG0000881	Praj.g_01805	Syad.g_02489
OG0000882	Praj.g_01810	Syad.g_02494
OG0000883	Praj.g_01812	Syad.g_02497
OG0000884	Praj.g_01814	Syad.g_02499
OG0000885	Praj.g_01815	Syad.g_02500
OG0000886	Praj.g_01816	Syad.g_02501
OG0000887	Praj.g_01817	Syad.g_02502
OG0000888	Praj.g_01819	Syad.g_02504
OG0000889	Praj.g_01821	Syad.g_02506
OG0000890	Praj.g_01822	Syad.g_02512
OG0000891	Praj.g_01823	Syad.g_02513
OG0000892	Praj.g_01825	Syad.g_02517
OG0000893	Praj.g_01868	Syad.g_00589
OG0000894	Praj.g_01871	Syad.g_00592
OG0000895	Praj.g_01874	Syad.g_00596
OG0000896	Praj.g_01875	Syad.g_00597
OG0000897	Praj.g_01877	Syad.g_00599
OG0000898	Praj.g_01878	Syad.g_00600
OG0000899	Praj.g_01879	Syad.g_00601
OG0000900	Praj.g_01880	Syad.g_00602
OG0000901	Praj.g_01883	Syad.g_00607
OG0000902	Praj.g_01885	Syad.g_00609
OG0000903	Praj.g_01894	Syad.g_00645
OG0000904	Praj.g_01889	Syad.g_00640
OG0000905	Praj.g_01887	Syad.g_00632
OG0000906	Praj.g_01886	Syad.g_00630
OG0000907	Praj.g_01909	Syad.g_00648
OG0000908	Praj.g_01912	Syad.g_00651
OG0000909	Praj.g_01913	Syad.g_00652
OG0000910	Praj.g_01914	Syad.g_00653
OG0000911	Praj.g_01916	Syad.g_00655
OG0000912	Praj.g_01917	Syad.g_00656
OG0000913	Praj.g_01918	Syad.g_00657
OG0000914	Praj.g_01919	Syad.g_00658
OG0000915	Praj.g_01920	Syad.g_00660
OG0000916	Praj.g_01921	Syad.g_00661
OG0000917	Praj.g_01922	Syad.g_00662
OG0000918	Praj.g_01923	Syad.g_00663
OG0000919	Praj.g_01924	Syad.g_00664
OG0000920	Praj.g_01925	Syad.g_00665
OG0000921	Praj.g_01926	Syad.g_00666
OG0000922	Praj.g_01927	Syad.g_00667
OG0000923	Praj.g_01931	Syad.g_00671
OG0000924	Praj.g_01932	Syad.g_00672
OG0000925	Praj.g_01933	Syad.g_00673
OG0000926	Praj.g_01934	Syad.g_00674
OG0000927	Praj.g_01936	Syad.g_00676
OG0000928	Praj.g_01937	Syad.g_00677
OG0000929	Praj.g_01938	Syad.g_00678
OG0000930	Praj.g_01939	Syad.g_00679
OG0000931	Praj.g_01940	Syad.g_00680
OG0000932	Praj.g_01941	Syad.g_00681
OG0000933	Praj.g_01945	Syad.g_00687
OG0000934	Praj.g_01947	Syad.g_00689
OG0000935	Praj.g_01948	Syad.g_00690
OG0000936	Praj.g_01949	Syad.g_00691
OG0000937	Praj.g_01950	Syad.g_00692
OG0000938	Praj.g_01953	Syad.g_00695
OG0000939	Praj.g_01954	Syad.g_00696
OG0000940	Praj.g_01961	Syad.g_00703
OG0000941	Praj.g_01963	Syad.g_00705
OG0000942	Praj.g_01965	Syad.g_00707
OG0000943	Praj.g_01966	Syad.g_00708
OG0000944	Praj.g_01968	Syad.g_00710
OG0000945	Praj.g_01969	Syad.g_00711
OG0000946	Praj.g_01975	Syad.g_00716
OG0000947	Praj.g_01977	Syad.g_00719
OG0000948	Praj.g_01978	Syad.g_00720
OG0000949	Praj.g_01981	Syad.g_00432
OG0000950	Praj.g_01986	Syad.g_00418
OG0000951	Praj.g_01990	Syad.g_00411
OG0000952	Praj.g_01994	Syad.g_00375
OG0000953	Praj.g_01998	Syad.g_00369
OG0000954	Praj.g_02002	Syad.g_00364
OG0000955	Praj.g_02003	Syad.g_00363
OG0000956	Praj.g_02005	Syad.g_00361
OG0000957	Praj.g_02010	Syad.g_00350
OG0000958	Praj.g_02011	Syad.g_00349
OG0000959	Praj.g_02015	Syad.g_00345
OG0000960	Praj.g_02016	Syad.g_00344
OG0000961	Praj.g_02019	Syad.g_00335
OG0000962	Praj.g_02021	Syad.g_00332
OG0000963	Praj.g_02026	Syad.g_00325
OG0000964	Praj.g_02027	Syad.g_00324
OG0000965	Praj.g_02028	Syad.g_00323
OG0000966	Praj.g_02059	Syad.g_00246
OG0000967	Praj.g_02063	Syad.g_00234
OG0000968	Praj.g_02065	Syad.g_00243
OG0000969	Praj.g_02066	Syad.g_00240
OG0000970	Praj.g_02067	Syad.g_00239
OG0000971	Praj.g_02068	Syad.g_00229
OG0000972	Praj.g_02069	Syad.g_00228
OG0000973	Praj.g_02070	Syad.g_00227
OG0000974	Praj.g_02071	Syad.g_00226
OG0000975	Praj.g_02072	Syad.g_00225
OG0000976	Praj.g_02073	Syad.g_00224
OG0000977	Praj.g_02074	Syad.g_00222
OG0000978	Praj.g_02075	Syad.g_00221
OG0000979	Praj.g_02078	Syad.g_00218
OG0000980	Praj.g_02080	Syad.g_00215
OG0000981	Praj.g_02083	Syad.g_00212
OG0000982	Praj.g_02085	Syad.g_03035
OG0000983	Praj.g_02086	Syad.g_03036
OG0000984	Praj.g_02087	Syad.g_03037
OG0000985	Praj.g_02090	Syad.g_03039
OG0000986	Praj.g_02092	Syad.g_03049
OG0000987	Praj.g_02093	Syad.g_00002
OG0000988	Praj.g_02096	Syad.g_00008
OG0000989	Praj.g_02100	Syad.g_00020
OG0000990	Praj.g_02105	Syad.g_00061
OG0000991	Praj.g_02106	Syad.g_00064
OG0000992	Praj.g_02109	Syad.g_00067
OG0000993	Praj.g_02110	Syad.g_00069
OG0000994	Praj.g_02111	Syad.g_00071
OG0000995	Praj.g_02115	Syad.g_00077
OG0000996	Praj.g_02116	Syad.g_00121
OG0000997	Praj.g_02124	Syad.g_00128
OG0000998	Praj.g_02126	Syad.g_00130
OG0000999	Praj.g_02127	Syad.g_00131
OG0001000	Praj.g_02130, Praj.g_02131	Syad.g_00136
OG0001001	Praj.g_02134	Syad.g_00141
OG0001002	Praj.g_02139	Syad.g_00148
OG0001003	Praj.g_02141	Syad.g_00150
OG0001004	Praj.g_02142	Syad.g_00151
OG0001005	Praj.g_02143	Syad.g_00152
OG0001006	Praj.g_02147	Syad.g_00160
OG0001007	Praj.g_02149	Syad.g_00162
OG0001008	Praj.g_00431	Syad.g_02449
OG0001009	Praj.g_00027	Syad.g_00194
OG0001010	Praj.g_00028	Syad.g_00195
OG0001011	Praj.g_00029	Syad.g_00196
OG0001012	Praj.g_00047	Syad.g_03030
OG0001013	Praj.g_00052	Syad.g_03011
OG0001014	Praj.g_00055	Syad.g_03002
OG0001015	Praj.g_00056	Syad.g_03001
OG0001016	Praj.g_00111	Syad.g_02734
OG0001017	Praj.g_00115	Syad.g_02740
OG0001018	Praj.g_00118	Syad.g_02742
OG0001019	Praj.g_00127	Syad.g_02771
OG0001020	Praj.g_00128	Syad.g_02777
OG0001021	Praj.g_00129	Syad.g_02781
OG0001022	Praj.g_00132	Syad.g_02786
OG0001023	Praj.g_00133	Syad.g_02787
OG0001024	Praj.g_00136	Syad.g_02791
OG0001025	Praj.g_00143	Syad.g_02798
OG0001026	Praj.g_00151	Syad.g_02811
OG0001027	Praj.g_00152	Syad.g_02817
OG0001028	Praj.g_00154	Syad.g_02819
OG0001029	Praj.g_00156	Syad.g_02821
OG0001030	Praj.g_00172	Syad.g_02848
OG0001031	Praj.g_00226	Syad.g_02925
OG0001032	Praj.g_00227	Syad.g_02928
OG0001033	Praj.g_00247	Syad.g_02956
OG0001034	Praj.g_00276	Syad.g_00819
OG0001035	Praj.g_00293	Syad.g_00559
OG0001036	Praj.g_00297	Syad.g_00554
OG0001037	Praj.g_00298	Syad.g_00552
OG0001039	Praj.g_00316	Syad.g_00522
OG0001040	Praj.g_00319	Syad.g_00519
OG0001041	Praj.g_00323	Syad.g_00514
OG0001042	Praj.g_00339	Syad.g_00485
OG0001043	Praj.g_00340	Syad.g_00481
OG0001044	Praj.g_00379	Syad.g_00760
OG0001045	Praj.g_00388	Syad.g_00773
OG0001046	Praj.g_01081	Syad.g_01722
OG0001047	Praj.g_00433	Syad.g_02447
OG0001048	Praj.g_00434	Syad.g_02446
OG0001049	Praj.g_00436	Syad.g_02443
OG0001050	Praj.g_00437	Syad.g_02442
OG0001051	Praj.g_00438	Syad.g_02441
OG0001052	Praj.g_00464	Syad.g_02357
OG0001054	Praj.g_00490	Syad.g_00925
OG0001055	Praj.g_00509	Syad.g_00946
OG0001056	Praj.g_00527	Syad.g_00982
OG0001057	Praj.g_00532	Syad.g_00996
OG0001058	Praj.g_00540	Syad.g_01015
OG0001059	Praj.g_00544	Syad.g_01018
OG0001060	Praj.g_00551	Syad.g_01025
OG0001061	Praj.g_00564	Syad.g_01047
OG0001062	Praj.g_00566	Syad.g_01049
OG0001063	Praj.g_00567	Syad.g_01056
OG0001064	Praj.g_00568	Syad.g_01057
OG0001065	Praj.g_00569	Syad.g_01058
OG0001066	Praj.g_00570	Syad.g_01059
OG0001067	Praj.g_00571	Syad.g_01060
OG0001068	Praj.g_00572	Syad.g_01061
OG0001069	Praj.g_00573	Syad.g_01062
OG0001070	Praj.g_00575	Syad.g_01065
OG0001071	Praj.g_00576	Syad.g_01066
OG0001072	Praj.g_00577	Syad.g_01070
OG0001073	Praj.g_00591	Syad.g_01090
OG0001074	Praj.g_00603	Syad.g_02197
OG0001075	Praj.g_00604	Syad.g_02196
OG0001076	Praj.g_00611	Syad.g_02175
OG0001077	Praj.g_00616	Syad.g_02164
OG0001078	Praj.g_00624	Syad.g_02151
OG0001079	Praj.g_00635	Syad.g_02138
OG0001080	Praj.g_00641	Syad.g_02008
OG0001081	Praj.g_00643	Syad.g_01568
OG0001082	Praj.g_00644	Syad.g_01569
OG0001083	Praj.g_00649	Syad.g_01578
OG0001084	Praj.g_00650	Syad.g_01586
OG0001085	Praj.g_00660	Syad.g_01596
OG0001086	Praj.g_00661	Syad.g_01598
OG0001087	Praj.g_00681	Syad.g_01372
OG0001088	Praj.g_00682	Syad.g_01368
OG0001089	Praj.g_00690	Syad.g_01302
OG0001090	Praj.g_00699	Syad.g_01817
OG0001091	Praj.g_00701	Syad.g_01815
OG0001092	Praj.g_00702	Syad.g_01812
OG0001093	Praj.g_00707	Syad.g_01806
OG0001094	Praj.g_00763	Syad.g_01895
OG0001095	Praj.g_00782	Syad.g_01874
OG0001096	Praj.g_00797	Syad.g_01847
OG0001097	Praj.g_00817	Syad.g_01223
OG0001098	Praj.g_00835	Syad.g_02005, Syad.g_01995
OG0001099	Praj.g_00872	Syad.g_02820
OG0001100	Praj.g_00879	Syad.g_01608
OG0001101	Praj.g_00881	Syad.g_01610
OG0001102	Praj.g_00884	Syad.g_01613
OG0001103	Praj.g_00886	Syad.g_01616
OG0001104	Praj.g_00749	Syad.g_01911
OG0001105	Praj.g_00753	Syad.g_01907
OG0001106	Praj.g_00934	Syad.g_01771
OG0001107	Praj.g_00944	Syad.g_01759
OG0001108	Praj.g_00948	Syad.g_01744
OG0001109	Praj.g_00949	Syad.g_01739
OG0001110	Praj.g_00951	Syad.g_01737
OG0001111	Praj.g_00952	Syad.g_01735
OG0001112	Praj.g_00953	Syad.g_01733
OG0001113	Praj.g_00954	Syad.g_01732
OG0001114	Praj.g_00955	Syad.g_01731
OG0001115	Praj.g_00957	Syad.g_01727
OG0001116	Praj.g_00958	Syad.g_01725
OG0001117	Praj.g_00959	Syad.g_01724
OG0001118	Praj.g_00960	Syad.g_01723
OG0001119	Praj.g_00961	Syad.g_01721
OG0001120	Praj.g_00963	Syad.g_01717
OG0001121	Praj.g_01563	Syad.g_01503
OG0001122	Praj.g_00993	Syad.g_01689
OG0001123	Praj.g_00997	Syad.g_01682
OG0001124	Praj.g_00999	Syad.g_01680
OG0001125	Praj.g_01001	Syad.g_01678
OG0001126	Praj.g_01012	Syad.g_01276
OG0001127	Praj.g_01013	Syad.g_01277
OG0001128	Praj.g_01016	Syad.g_01280
OG0001129	Praj.g_01017	Syad.g_01282
OG0001130	Praj.g_01018	Syad.g_01283
OG0001131	Praj.g_00852	Syad.g_01953
OG0001132	Praj.g_01063	Syad.g_02038
OG0001133	Praj.g_01040	Syad.g_02172
OG0001134	Praj.g_01832	Syad.g_01527
OG0001136	Praj.g_01463	Syad.g_01150
OG0001137	Praj.g_01452	Syad.g_01169
OG0001138	Praj.g_01432	Syad.g_01493
OG0001139	Praj.g_01430	Syad.g_01491
OG0001140	Praj.g_01429	Syad.g_01490
OG0001141	Praj.g_01428	Syad.g_01489
OG0001142	Praj.g_01427	Syad.g_01488
OG0001143	Praj.g_01420	Syad.g_01473
OG0001144	Praj.g_01415	Syad.g_01457
OG0001145	Praj.g_01520	Syad.g_01112
OG0001146	Praj.g_01532	Syad.g_02412
OG0001147	Praj.g_01550	Syad.g_02349
OG0001148	Praj.g_01577	Syad.g_00889
OG0001149	Praj.g_01578	Syad.g_00888
OG0001150	Praj.g_01579	Syad.g_00887
OG0001151	Praj.g_01590	Syad.g_00875
OG0001152	Praj.g_01591	Syad.g_00872
OG0001153	Praj.g_01662	Syad.g_02318
OG0001154	Praj.g_01663	Syad.g_02319
OG0001155	Praj.g_01679	Syad.g_02540
OG0001156	Praj.g_01682	Syad.g_02543
OG0001157	Praj.g_01683	Syad.g_02544
OG0001158	Praj.g_01684	Syad.g_02546
OG0001159	Praj.g_01685	Syad.g_02547
OG0001160	Praj.g_01711	Syad.g_02595
OG0001161	Praj.g_01499	Syad.g_00026
OG0001162	Praj.g_01723	Syad.g_01844
OG0001163	Praj.g_01761	Syad.g_02610
OG0001164	Praj.g_01765	Syad.g_02616
OG0001165	Praj.g_01767	Syad.g_02621
OG0001166	Praj.g_01785	Syad.g_02647
OG0001167	Praj.g_01803	Syad.g_02486
OG0001168	Praj.g_01804	Syad.g_02488
OG0001169	Praj.g_01806	Syad.g_02490
OG0001170	Praj.g_01808	Syad.g_02492
OG0001171	Praj.g_01818	Syad.g_02503
