Orthogroup	Praj	Prau
OG0000563	Praj.g_00548	Prau.g_00597
OG0000564	Praj.g_00549	Prau.g_00598
OG0000565	Praj.g_00552	Prau.g_00601
OG0000566	Praj.g_00554	Prau.g_00603
OG0000567	Praj.g_00558	Prau.g_00607
OG0000568	Praj.g_00559	Prau.g_00608
OG0000569	Praj.g_00560	Prau.g_00609
OG0000570	Praj.g_00561	Prau.g_00610
OG0000571	Praj.g_00563	Prau.g_00612
OG0000572	Praj.g_00574	Prau.g_00625
OG0000573	Praj.g_00579	Prau.g_00630
OG0000574	Praj.g_00581	Prau.g_00631
OG0000575	Praj.g_00584	Prau.g_00635
OG0000576	Praj.g_00586	Prau.g_00637
OG0000577	Praj.g_00587	Prau.g_00638
OG0000578	Praj.g_00588	Prau.g_00639
OG0000579	Praj.g_00589	Prau.g_00640
OG0000580	Praj.g_00590	Prau.g_00641
OG0000581	Praj.g_00593	Prau.g_00643
OG0000582	Praj.g_00596	Prau.g_00646
OG0000583	Praj.g_00597	Prau.g_00647
OG0000584	Praj.g_00598	Prau.g_00648
OG0000585	Praj.g_00600	Prau.g_00650
OG0000586	Praj.g_00601	Prau.g_00651
OG0000587	Praj.g_00602	Prau.g_00652
OG0000588	Praj.g_00606	Prau.g_00656
OG0000589	Praj.g_00609	Prau.g_00661
OG0000590	Praj.g_00610	Prau.g_00662
OG0000591	Praj.g_00613	Prau.g_00665
OG0000592	Praj.g_00614	Prau.g_00666
OG0000593	Praj.g_00620	Prau.g_00672
OG0000594	Praj.g_00621	Prau.g_00673
OG0000595	Praj.g_00622	Prau.g_00674
OG0000596	Praj.g_00626	Prau.g_00678
OG0000597	Praj.g_00628	Prau.g_00680
OG0000598	Praj.g_00629	Prau.g_00681
OG0000599	Praj.g_00632	Prau.g_00684
OG0000600	Praj.g_00633	Prau.g_00685
OG0000601	Praj.g_00634	Prau.g_00686
OG0000602	Praj.g_00636	Prau.g_00688
OG0000603	Praj.g_00637	Prau.g_00689
OG0000604	Praj.g_00638	Prau.g_00690
OG0000605	Praj.g_00639	Prau.g_00691
OG0000606	Praj.g_00642	Prau.g_00694
OG0000607	Praj.g_00645	Prau.g_00697
OG0000608	Praj.g_00646	Prau.g_00698
OG0000609	Praj.g_00647	Prau.g_00699
OG0000610	Praj.g_00653	Prau.g_00704
OG0000611	Praj.g_00656	Prau.g_00707
OG0000612	Praj.g_00657	Prau.g_00708
OG0000613	Praj.g_00663	Prau.g_00713
OG0000614	Praj.g_00686	Prau.g_00732
OG0000615	Praj.g_00693	Prau.g_00740
OG0000616	Praj.g_02137	Prau.g_00744
OG0000617	Praj.g_00704	Prau.g_00761
OG0000618	Praj.g_00705	Prau.g_00762
OG0000619	Praj.g_00706	Prau.g_00763
OG0000620	Praj.g_00709	Prau.g_00766
OG0000621	Praj.g_00710	Prau.g_00767
OG0000622	Praj.g_00711	Prau.g_00768
OG0000623	Praj.g_00712	Prau.g_00769
OG0000624	Praj.g_00714	Prau.g_00770
OG0000625	Praj.g_00715	Prau.g_00771
OG0000626	Praj.g_00716	Prau.g_00772
OG0000627	Praj.g_00718	Prau.g_00773
OG0000628	Praj.g_00719	Prau.g_00774
OG0000629	Praj.g_00720	Prau.g_00775
OG0000630	Praj.g_00723	Prau.g_00778
OG0000631	Praj.g_00917	Prau.g_00845
OG0000632	Praj.g_00918	Prau.g_00846
OG0000633	Praj.g_00919	Prau.g_00847
OG0000634	Praj.g_00765	Prau.g_00850
OG0000635	Praj.g_00766	Prau.g_00851
OG0000636	Praj.g_00768	Prau.g_00853
OG0000637	Praj.g_00770	Prau.g_00855
OG0000638	Praj.g_00771	Prau.g_00856
OG0000639	Praj.g_00772	Prau.g_00857
OG0000640	Praj.g_00773	Prau.g_00858
OG0000641	Praj.g_00777	Prau.g_00862
OG0000642	Praj.g_00778	Prau.g_00863
OG0000643	Praj.g_00779	Prau.g_00864
OG0000644	Praj.g_00780	Prau.g_00865
OG0000645	Praj.g_00781	Prau.g_00866
OG0000646	Praj.g_00784	Prau.g_00868
OG0000647	Praj.g_00786	Prau.g_00869
OG0000648	Praj.g_00788	Prau.g_00871
OG0000649	Praj.g_00789	Prau.g_00872
OG0000650	Praj.g_00790	Prau.g_00873
OG0000651	Praj.g_00791	Prau.g_00874
OG0000652	Praj.g_00792	Prau.g_00875
OG0000653	Praj.g_00794	Prau.g_00877
OG0000654	Praj.g_00795	Prau.g_00878
OG0000655	Praj.g_00796	Prau.g_00879
OG0000656	Praj.g_00799	Prau.g_00882
OG0000657	Praj.g_00806	Prau.g_00889
OG0000658	Praj.g_00808	Prau.g_00890
OG0000659	Praj.g_00809	Prau.g_00891
OG0000660	Praj.g_00814	Prau.g_00895
OG0000661	Praj.g_00816	Prau.g_00897
OG0000662	Praj.g_00818	Prau.g_00899
OG0000663	Praj.g_00820	Prau.g_00902
OG0000664	Praj.g_00821	Prau.g_00903
OG0000665	Praj.g_00826	Prau.g_00907
OG0000666	Praj.g_00827	Prau.g_00908
OG0000667	Praj.g_00831	Prau.g_00912
OG0000668	Praj.g_00869	Prau.g_00942
OG0000669	Praj.g_00877	Prau.g_00949
OG0000670	Praj.g_00880	Prau.g_00951
OG0000671	Praj.g_00882	Prau.g_00953
OG0000672	Praj.g_00885	Prau.g_00955
OG0000673	Praj.g_00888	Prau.g_00957
OG0000674	Praj.g_00890	Prau.g_00959
OG0000675	Praj.g_00891	Prau.g_00960
OG0000676	Praj.g_00893	Prau.g_00962
OG0000677	Praj.g_00894	Prau.g_00963
OG0000678	Praj.g_00897	Prau.g_00965
OG0000679	Praj.g_00901	Prau.g_00969
OG0000680	Praj.g_00902	Prau.g_00970
OG0000681	Praj.g_00905	Prau.g_00973
OG0000682	Praj.g_00906	Prau.g_00974
OG0000683	Praj.g_00907	Prau.g_00975
OG0000684	Praj.g_00748	Prau.g_00977
OG0000685	Praj.g_00750	Prau.g_00979
OG0000686	Praj.g_00751	Prau.g_00980
OG0000687	Praj.g_00752	Prau.g_00981
OG0000688	Praj.g_00755	Prau.g_00984
OG0000689	Praj.g_00756	Prau.g_00985
OG0000690	Praj.g_00757	Prau.g_00986
OG0000691	Praj.g_00758	Prau.g_00987
OG0000692	Praj.g_00760	Prau.g_00989
OG0000693	Praj.g_00761	Prau.g_00990
OG0000694	Praj.g_00762	Prau.g_00991
OG0000695	Praj.g_00921	Prau.g_00993
OG0000696	Praj.g_00922	Prau.g_00994
OG0000697	Praj.g_00923	Prau.g_00995
OG0000698	Praj.g_00926	Prau.g_00998
OG0000699	Praj.g_00927	Prau.g_00999
OG0000700	Praj.g_00928	Prau.g_01000
OG0000701	Praj.g_00929	Prau.g_01001
OG0000702	Praj.g_00931	Prau.g_01003
OG0000703	Praj.g_00932	Prau.g_01004
OG0000704	Praj.g_00933	Prau.g_01005
OG0000705	Praj.g_00939	Prau.g_01009
OG0000706	Praj.g_00940	Prau.g_01010
OG0000707	Praj.g_00941	Prau.g_01011
OG0000708	Praj.g_00943	Prau.g_01012
OG0000709	Praj.g_00947	Prau.g_01016
OG0000710	Praj.g_00950	Prau.g_01019
OG0000711	Praj.g_00966	Prau.g_01036
OG0000712	Praj.g_00968	Prau.g_01038
OG0000713	Praj.g_00969	Prau.g_01039
OG0000714	Praj.g_00970	Prau.g_01040
OG0000715	Praj.g_00972	Prau.g_01042
OG0000716	Praj.g_00973	Prau.g_01044
OG0000717	Praj.g_00974	Prau.g_01045
OG0000718	Praj.g_00991	Prau.g_01058
OG0000719	Praj.g_00992	Prau.g_01060
OG0000720	Praj.g_01002	Prau.g_01069
OG0000721	Praj.g_01003	Prau.g_01071
OG0000722	Praj.g_01004	Prau.g_01072
OG0000723	Praj.g_01008	Prau.g_01075
OG0000724	Praj.g_01019	Prau.g_01084
OG0000725	Praj.g_00845	Prau.g_01090
OG0000726	Praj.g_00844	Prau.g_01091
OG0000727	Praj.g_00843	Prau.g_01092
OG0000728	Praj.g_00841	Prau.g_01094
OG0000729	Praj.g_02022	Prau.g_01138
OG0000730	Praj.g_00378	Prau.g_01142
OG0000731	Praj.g_00386	Prau.g_01146
OG0000732	Praj.g_02081	Prau.g_01155
OG0000733	Praj.g_01833	Prau.g_01175
OG0000734	Praj.g_01476	Prau.g_01192
OG0000735	Praj.g_01474	Prau.g_01194
OG0000736	Praj.g_01473	Prau.g_01195
OG0000737	Praj.g_01472	Prau.g_01196
OG0000738	Praj.g_01468	Prau.g_01200
OG0000739	Praj.g_01467	Prau.g_01201
OG0000740	Praj.g_01466	Prau.g_01202
OG0000741	Praj.g_01464	Prau.g_01203
OG0000742	Praj.g_01462	Prau.g_01205
OG0000743	Praj.g_01460	Prau.g_01207
OG0000744	Praj.g_01459	Prau.g_01208
OG0000745	Praj.g_01458	Prau.g_01209
OG0000746	Praj.g_01456	Prau.g_01211
OG0000747	Praj.g_01455	Prau.g_01212
OG0000748	Praj.g_01451	Prau.g_01215
OG0000749	Praj.g_01450	Prau.g_01216
OG0000750	Praj.g_01449	Prau.g_01217
OG0000751	Praj.g_01446	Prau.g_01219
OG0000752	Praj.g_01444	Prau.g_01221
OG0000753	Praj.g_01442	Prau.g_01224
OG0000754	Praj.g_01438	Prau.g_01227
OG0000755	Praj.g_01434	Prau.g_01230
OG0000756	Praj.g_01433	Prau.g_01231
OG0000757	Praj.g_01426	Prau.g_01237
OG0000758	Praj.g_01425	Prau.g_01238
OG0000759	Praj.g_01424	Prau.g_01239
OG0000760	Praj.g_01423	Prau.g_01240
OG0000761	Praj.g_01422	Prau.g_01241
OG0000762	Praj.g_01421	Prau.g_01242
OG0000763	Praj.g_01419	Prau.g_01244
OG0000764	Praj.g_01418	Prau.g_01245
OG0000765	Praj.g_01409	Prau.g_01254
OG0000766	Praj.g_01408	Prau.g_01255
OG0000767	Praj.g_01407	Prau.g_01257
OG0000768	Praj.g_01406	Prau.g_01258
OG0000769	Praj.g_01404	Prau.g_01260
OG0000770	Praj.g_01403	Prau.g_01262
OG0000771	Praj.g_01014	Prau.g_01271, Prau.g_01496
OG0000772	Praj.g_01246	Prau.g_01346
OG0000773	Praj.g_01519	Prau.g_01361
OG0000774	Praj.g_01522	Prau.g_01363
OG0000775	Praj.g_01523	Prau.g_01366
OG0000776	Praj.g_01524	Prau.g_01367
OG0000777	Praj.g_01525	Prau.g_01368
OG0000778	Praj.g_01526	Prau.g_01369
OG0000779	Praj.g_01530	Prau.g_01373
OG0000780	Praj.g_01531	Prau.g_01374
OG0000781	Praj.g_01534	Prau.g_01377
OG0000782	Praj.g_01535	Prau.g_01378
OG0000783	Praj.g_01536	Prau.g_01379
OG0000784	Praj.g_01537	Prau.g_01380
OG0000785	Praj.g_01539	Prau.g_01382
OG0000786	Praj.g_01542	Prau.g_01384
OG0000787	Praj.g_01543	Prau.g_01385
OG0000788	Praj.g_00732	Prau.g_01396
OG0000789	Praj.g_01011	Prau.g_01399
OG0000790	Praj.g_01580	Prau.g_01414
OG0000791	Praj.g_01582	Prau.g_01416
OG0000792	Praj.g_01583	Prau.g_01417
OG0000793	Praj.g_01586	Prau.g_01420
OG0000794	Praj.g_01587	Prau.g_01421
OG0000795	Praj.g_01588	Prau.g_01422
OG0000796	Praj.g_01592	Prau.g_01426
OG0000797	Praj.g_01593	Prau.g_01427
OG0000799	Praj.g_01613	Prau.g_01510
OG0000800	Praj.g_01614	Prau.g_01511
OG0000801	Praj.g_01615	Prau.g_01512
OG0000802	Praj.g_01617	Prau.g_01514
OG0000803	Praj.g_01619	Prau.g_01516
OG0000804	Praj.g_01620	Prau.g_01517
OG0000805	Praj.g_01622	Prau.g_01519
OG0000806	Praj.g_01624	Prau.g_01521
OG0000807	Praj.g_01625	Prau.g_01522
OG0000808	Praj.g_01626	Prau.g_01523
OG0000809	Praj.g_01630	Prau.g_01526
OG0000810	Praj.g_01631	Prau.g_01527
OG0000811	Praj.g_01635	Prau.g_01534
OG0000812	Praj.g_01637	Prau.g_01536
OG0000813	Praj.g_01638	Prau.g_01537
OG0000814	Praj.g_01640	Prau.g_01539
OG0000815	Praj.g_01641	Prau.g_01540
OG0000816	Praj.g_01643	Prau.g_01542
OG0000817	Praj.g_01644	Prau.g_01543
OG0000818	Praj.g_01648	Prau.g_01548
OG0000819	Praj.g_01649	Prau.g_01549
OG0000820	Praj.g_01650	Prau.g_01550
OG0000821	Praj.g_01653	Prau.g_01554
OG0000822	Praj.g_01654	Prau.g_01555
OG0000823	Praj.g_01655	Prau.g_01556
OG0000824	Praj.g_01658	Prau.g_01559
OG0000825	Praj.g_01659	Prau.g_01560
OG0000826	Praj.g_01660	Prau.g_01561
OG0000827	Praj.g_01661	Prau.g_01562
OG0000828	Praj.g_01664	Prau.g_01565
OG0000829	Praj.g_01665	Prau.g_01566
OG0000830	Praj.g_01666	Prau.g_01567
OG0000831	Praj.g_01668	Prau.g_01569
OG0000832	Praj.g_01678	Prau.g_01575
OG0000833	Praj.g_01686	Prau.g_01583
OG0000834	Praj.g_01687	Prau.g_01584
OG0000835	Praj.g_01688	Prau.g_01585
OG0000836	Praj.g_01690	Prau.g_01586
OG0000837	Praj.g_01691	Prau.g_01587
OG0000838	Praj.g_01693	Prau.g_01589
OG0000839	Praj.g_01694	Prau.g_01590
OG0000840	Praj.g_01695	Prau.g_01591
OG0000841	Praj.g_01696	Prau.g_01592
OG0000842	Praj.g_01697	Prau.g_01593
OG0000843	Praj.g_01698	Prau.g_01594
OG0000844	Praj.g_01699	Prau.g_01595
OG0000845	Praj.g_01700	Prau.g_01596
OG0000846	Praj.g_01701	Prau.g_01597
OG0000847	Praj.g_01702	Prau.g_01598
OG0000848	Praj.g_01703	Prau.g_01599
OG0000849	Praj.g_01704	Prau.g_01600
OG0000850	Praj.g_01706	Prau.g_01602
OG0000851	Praj.g_01707	Prau.g_01603
OG0000852	Praj.g_01708	Prau.g_01604
OG0000853	Praj.g_01713	Prau.g_01608
OG0000854	Praj.g_01715	Prau.g_01610
OG0000855	Praj.g_01716	Prau.g_01611
OG0000856	Praj.g_01599	Prau.g_01626
OG0000857	Praj.g_00785	Prau.g_01652
OG0000858	Praj.g_01763	Prau.g_01726
OG0000859	Praj.g_01764	Prau.g_01727
OG0000860	Praj.g_01770	Prau.g_01734
OG0000861	Praj.g_01771	Prau.g_01735
OG0000862	Praj.g_01772	Prau.g_01736
OG0000863	Praj.g_01773	Prau.g_01738
OG0000864	Praj.g_01774	Prau.g_01739
OG0000865	Praj.g_01775	Prau.g_01740
OG0000866	Praj.g_01776	Prau.g_01741
OG0000867	Praj.g_01777	Prau.g_01742
OG0000868	Praj.g_01778	Prau.g_01743
OG0000869	Praj.g_01781	Prau.g_01747
OG0000870	Praj.g_01786	Prau.g_01752
OG0000871	Praj.g_01787	Prau.g_01753
OG0000872	Praj.g_01788	Prau.g_01754
OG0000873	Praj.g_01791	Prau.g_01757
OG0000874	Praj.g_01794	Prau.g_01760
OG0000875	Praj.g_01796	Prau.g_01761
OG0000876	Praj.g_01797	Prau.g_01762
OG0000877	Praj.g_01799	Prau.g_01764
OG0000878	Praj.g_01800	Prau.g_01765
OG0000879	Praj.g_01801	Prau.g_01766
OG0000880	Praj.g_01802	Prau.g_01767
OG0000881	Praj.g_01805	Prau.g_01771
OG0000882	Praj.g_01810	Prau.g_01776
OG0000883	Praj.g_01812	Prau.g_01777
OG0000884	Praj.g_01814	Prau.g_01779
OG0000885	Praj.g_01815	Prau.g_01780
OG0000886	Praj.g_01816	Prau.g_01781
OG0000887	Praj.g_01817	Prau.g_01782
OG0000888	Praj.g_01819	Prau.g_01784
OG0000889	Praj.g_01821	Prau.g_01786
OG0000890	Praj.g_01822	Prau.g_01787
OG0000891	Praj.g_01823	Prau.g_01788
OG0000892	Praj.g_01825	Prau.g_01790
OG0000893	Praj.g_01868	Prau.g_01794
OG0000894	Praj.g_01871	Prau.g_01796
OG0000895	Praj.g_01874	Prau.g_01799
OG0000896	Praj.g_01875	Prau.g_01800
OG0000897	Praj.g_01877	Prau.g_01802
OG0000898	Praj.g_01878	Prau.g_01803
OG0000899	Praj.g_01879	Prau.g_01804
OG0000900	Praj.g_01880	Prau.g_01805
OG0000901	Praj.g_01883	Prau.g_01808
OG0000902	Praj.g_01885	Prau.g_01810
OG0000903	Praj.g_01894	Prau.g_01813
OG0000904	Praj.g_01889	Prau.g_01815
OG0000905	Praj.g_01887	Prau.g_01820
OG0000906	Praj.g_01886	Prau.g_01821
OG0000907	Praj.g_01909	Prau.g_01827
OG0000908	Praj.g_01912	Prau.g_01830
OG0000909	Praj.g_01913	Prau.g_01831
OG0000910	Praj.g_01914	Prau.g_01832
OG0000911	Praj.g_01916	Prau.g_01834
OG0000912	Praj.g_01917	Prau.g_01835
OG0000913	Praj.g_01918	Prau.g_01836
OG0000914	Praj.g_01919	Prau.g_01837
OG0000915	Praj.g_01920	Prau.g_01838
OG0000916	Praj.g_01921	Prau.g_01839
OG0000917	Praj.g_01922	Prau.g_01840
OG0000918	Praj.g_01923	Prau.g_01841
OG0000919	Praj.g_01924	Prau.g_01842
OG0000920	Praj.g_01925	Prau.g_01843
OG0000921	Praj.g_01926	Prau.g_01844
OG0000922	Praj.g_01927	Prau.g_01845
OG0000923	Praj.g_01931	Prau.g_01849
OG0000924	Praj.g_01932	Prau.g_01850
OG0000925	Praj.g_01933	Prau.g_01851
OG0000926	Praj.g_01934	Prau.g_01852
OG0000927	Praj.g_01936	Prau.g_01854
OG0000928	Praj.g_01937	Prau.g_01855
OG0000929	Praj.g_01938	Prau.g_01856
OG0000930	Praj.g_01939	Prau.g_01857
OG0000931	Praj.g_01940	Prau.g_01858
OG0000932	Praj.g_01941	Prau.g_01859
OG0000933	Praj.g_01945	Prau.g_01863
OG0000934	Praj.g_01947	Prau.g_01865
OG0000935	Praj.g_01948	Prau.g_01866
OG0000936	Praj.g_01949	Prau.g_01867
OG0000937	Praj.g_01950	Prau.g_01868
OG0000938	Praj.g_01953	Prau.g_01870
OG0000939	Praj.g_01954	Prau.g_01871
OG0000940	Praj.g_01961	Prau.g_01878
OG0000941	Praj.g_01963	Prau.g_01880
OG0000942	Praj.g_01965	Prau.g_01882
OG0000943	Praj.g_01966	Prau.g_01883
OG0000944	Praj.g_01968	Prau.g_01884
OG0000945	Praj.g_01969	Prau.g_01885
OG0000946	Praj.g_01975	Prau.g_01889
OG0000947	Praj.g_01977	Prau.g_01891
OG0000948	Praj.g_01978	Prau.g_01892
OG0000949	Praj.g_01981	Prau.g_01895
OG0000950	Praj.g_01986	Prau.g_01900
OG0000951	Praj.g_01990	Prau.g_01904
OG0000952	Praj.g_01994	Prau.g_01908
OG0000953	Praj.g_01998	Prau.g_01911
OG0000954	Praj.g_02002	Prau.g_01915
OG0000955	Praj.g_02003	Prau.g_01916
OG0000956	Praj.g_02005	Prau.g_01918
OG0000957	Praj.g_02010	Prau.g_01923
OG0000958	Praj.g_02011	Prau.g_01924
OG0000959	Praj.g_02015	Prau.g_01928
OG0000960	Praj.g_02016	Prau.g_01929
OG0000961	Praj.g_02019	Prau.g_01931
OG0000962	Praj.g_02021	Prau.g_01933
OG0000963	Praj.g_02026	Prau.g_01937
OG0000964	Praj.g_02027	Prau.g_01938
OG0000965	Praj.g_02028	Prau.g_01939
OG0000966	Praj.g_02059	Prau.g_01946
OG0000967	Praj.g_02063	Prau.g_01951
OG0000968	Praj.g_02065	Prau.g_01953
OG0000969	Praj.g_02066	Prau.g_01954
OG0000970	Praj.g_02067	Prau.g_01955
OG0000971	Praj.g_02068	Prau.g_01956
OG0000972	Praj.g_02069	Prau.g_01957
OG0000973	Praj.g_02070	Prau.g_01958
OG0000974	Praj.g_02071	Prau.g_01959
OG0000975	Praj.g_02072	Prau.g_01960
OG0000976	Praj.g_02073	Prau.g_01961
OG0000977	Praj.g_02074	Prau.g_01962
OG0000978	Praj.g_02075	Prau.g_01963
OG0000979	Praj.g_02078	Prau.g_01966
OG0000980	Praj.g_02080	Prau.g_01968
OG0000981	Praj.g_02083	Prau.g_01970
OG0000982	Praj.g_02085	Prau.g_01972
OG0000983	Praj.g_02086	Prau.g_01973
OG0000984	Praj.g_02087	Prau.g_01974
OG0000985	Praj.g_02090	Prau.g_01977
OG0000986	Praj.g_02092	Prau.g_01979
OG0000987	Praj.g_02093	Prau.g_01980
OG0000988	Praj.g_02096	Prau.g_01983
OG0000989	Praj.g_02100	Prau.g_01986
OG0000990	Praj.g_02105	Prau.g_01989
OG0000991	Praj.g_02106	Prau.g_01990
OG0000992	Praj.g_02109	Prau.g_01992
OG0000993	Praj.g_02110	Prau.g_01993
OG0000994	Praj.g_02111	Prau.g_01994
OG0000995	Praj.g_02115	Prau.g_01998
OG0000996	Praj.g_02116	Prau.g_01999
OG0000997	Praj.g_02124	Prau.g_02000
OG0000998	Praj.g_02126	Prau.g_02002
OG0000999	Praj.g_02127	Prau.g_02003
OG0001000	Praj.g_02130, Praj.g_02131	Prau.g_02006
OG0001001	Praj.g_02134	Prau.g_02008
OG0001002	Praj.g_02139	Prau.g_02012
OG0001003	Praj.g_02141	Prau.g_02014
OG0001004	Praj.g_02142	Prau.g_02015
OG0001005	Praj.g_02143	Prau.g_02016
OG0001006	Praj.g_02147	Prau.g_02020
OG0001007	Praj.g_02149	Prau.g_02022
OG0001008	Praj.g_00431	Prau.g_00478
OG0001009	Praj.g_00027	Prau.g_00027
OG0001010	Praj.g_00028	Prau.g_00028
OG0001011	Praj.g_00029	Prau.g_00029
OG0001012	Praj.g_00047	Prau.g_00050
OG0001013	Praj.g_00052	Prau.g_00056
OG0001014	Praj.g_00055	Prau.g_00059
OG0001015	Praj.g_00056	Prau.g_00060
OG0001016	Praj.g_00111	Prau.g_00074
OG0001017	Praj.g_00115	Prau.g_00078
OG0001018	Praj.g_00118	Prau.g_00081
OG0001019	Praj.g_00127	Prau.g_00090
OG0001020	Praj.g_00128	Prau.g_00091
OG0001021	Praj.g_00129	Prau.g_00092
OG0001022	Praj.g_00132	Prau.g_00095
OG0001023	Praj.g_00133	Prau.g_00096
OG0001024	Praj.g_00136	Prau.g_00099
OG0001025	Praj.g_00143	Prau.g_00105
OG0001026	Praj.g_00151	Prau.g_00112
OG0001027	Praj.g_00152	Prau.g_00113
OG0001028	Praj.g_00154	Prau.g_00115
OG0001029	Praj.g_00156	Prau.g_00116
OG0001030	Praj.g_00172	Prau.g_00131
OG0001031	Praj.g_00226	Prau.g_00187
OG0001032	Praj.g_00227	Prau.g_00188
OG0001033	Praj.g_00247	Prau.g_00209
OG0001034	Praj.g_00276	Prau.g_00237
OG0001035	Praj.g_00293	Prau.g_00256
OG0001036	Praj.g_00297	Prau.g_00261
OG0001037	Praj.g_00298	Prau.g_00262
OG0001038	Praj.g_00314	Prau.g_00280
OG0001039	Praj.g_00316	Prau.g_00283
OG0001040	Praj.g_00319	Prau.g_00285
OG0001041	Praj.g_00323	Prau.g_00289
OG0001042	Praj.g_00339	Prau.g_00306
OG0001043	Praj.g_00340	Prau.g_00307
OG0001044	Praj.g_00379	Prau.g_00335
OG0001045	Praj.g_00388	Prau.g_00344
OG0001046	Praj.g_01081	Prau.g_00382
OG0001047	Praj.g_00433	Prau.g_00480
OG0001048	Praj.g_00434	Prau.g_00481
OG0001049	Praj.g_00436	Prau.g_00483
OG0001050	Praj.g_00437	Prau.g_00484
OG0001051	Praj.g_00438	Prau.g_00485
OG0001052	Praj.g_00464	Prau.g_00512
OG0001053	Praj.g_00476	Prau.g_00524
OG0001054	Praj.g_00490	Prau.g_00539
OG0001055	Praj.g_00509	Prau.g_00558
OG0001056	Praj.g_00527	Prau.g_00576
OG0001057	Praj.g_00532	Prau.g_00581
OG0001058	Praj.g_00540	Prau.g_00589
OG0001059	Praj.g_00544	Prau.g_00593
OG0001060	Praj.g_00551	Prau.g_00600
OG0001061	Praj.g_00564	Prau.g_00613
OG0001062	Praj.g_00566	Prau.g_00615
OG0001063	Praj.g_00567	Prau.g_00617
OG0001064	Praj.g_00568	Prau.g_00618
OG0001065	Praj.g_00569	Prau.g_00619
OG0001066	Praj.g_00570	Prau.g_00620
OG0001067	Praj.g_00571	Prau.g_00621
OG0001068	Praj.g_00572	Prau.g_00622
OG0001069	Praj.g_00573	Prau.g_00623
OG0001070	Praj.g_00575	Prau.g_00626
OG0001071	Praj.g_00576	Prau.g_00627
OG0001072	Praj.g_00577	Prau.g_00628
OG0001073	Praj.g_00591	Prau.g_00642
OG0001074	Praj.g_00603	Prau.g_00653
OG0001075	Praj.g_00604	Prau.g_00654
OG0001076	Praj.g_00611	Prau.g_00664
OG0001077	Praj.g_00616	Prau.g_00668
OG0001078	Praj.g_00624	Prau.g_00676
OG0001079	Praj.g_00635	Prau.g_00687
OG0001080	Praj.g_00641	Prau.g_00693
OG0001081	Praj.g_00643	Prau.g_00695
OG0001082	Praj.g_00644	Prau.g_00696
OG0001083	Praj.g_00649	Prau.g_00701
OG0001084	Praj.g_00650	Prau.g_00702
OG0001085	Praj.g_00660	Prau.g_00710
OG0001086	Praj.g_00661	Prau.g_00711
OG0001087	Praj.g_00681	Prau.g_00728
OG0001088	Praj.g_00682	Prau.g_00729
OG0001089	Praj.g_00690	Prau.g_00737
OG0001090	Praj.g_00699	Prau.g_00756
OG0001091	Praj.g_00701	Prau.g_00758
OG0001092	Praj.g_00702	Prau.g_00759
OG0001093	Praj.g_00707	Prau.g_00764
OG0001094	Praj.g_00763	Prau.g_00848
OG0001095	Praj.g_00782	Prau.g_00867
OG0001096	Praj.g_00797	Prau.g_00880
OG0001097	Praj.g_00817	Prau.g_00898
OG0001098	Praj.g_00835	Prau.g_00914
OG0001099	Praj.g_00872	Prau.g_00946
OG0001100	Praj.g_00879	Prau.g_00950
OG0001101	Praj.g_00881	Prau.g_00952
OG0001102	Praj.g_00884	Prau.g_00954
OG0001104	Praj.g_00749	Prau.g_00978
OG0001105	Praj.g_00753	Prau.g_00982
OG0001106	Praj.g_00934	Prau.g_01006
OG0001107	Praj.g_00944	Prau.g_01013
OG0001108	Praj.g_00948	Prau.g_01017
OG0001109	Praj.g_00949	Prau.g_01018
OG0001110	Praj.g_00951	Prau.g_01020
OG0001111	Praj.g_00952	Prau.g_01021
OG0001112	Praj.g_00953	Prau.g_01022
OG0001113	Praj.g_00954	Prau.g_01023
OG0001114	Praj.g_00955	Prau.g_01024
OG0001115	Praj.g_00957	Prau.g_01026
OG0001116	Praj.g_00958	Prau.g_01027
OG0001117	Praj.g_00959	Prau.g_01028
OG0001118	Praj.g_00960	Prau.g_01029
OG0001119	Praj.g_00961	Prau.g_01030
OG0001120	Praj.g_00963	Prau.g_01032
OG0001121	Praj.g_01563	Prau.g_01172, Prau.g_01035
OG0001122	Praj.g_00993	Prau.g_01061
OG0001123	Praj.g_00997	Prau.g_01065
OG0001124	Praj.g_00999	Prau.g_01067
OG0001125	Praj.g_01001	Prau.g_01068
OG0001126	Praj.g_01012	Prau.g_01078
OG0001127	Praj.g_01013	Prau.g_01079
OG0001128	Praj.g_01016	Prau.g_01081
OG0001129	Praj.g_01017	Prau.g_01082
OG0001130	Praj.g_01018	Prau.g_01083
OG0001131	Praj.g_00852	Prau.g_01118
OG0001132	Praj.g_01063	Prau.g_01127
OG0001133	Praj.g_01040	Prau.g_01160
OG0001134	Praj.g_01832	Prau.g_01174
OG0001135	Praj.g_01835	Prau.g_01177
OG0001136	Praj.g_01463	Prau.g_01204
OG0001137	Praj.g_01452	Prau.g_01214
OG0001138	Praj.g_01432	Prau.g_01232
OG0001139	Praj.g_01430	Prau.g_01233
OG0001140	Praj.g_01429	Prau.g_01234
OG0001141	Praj.g_01428	Prau.g_01235
OG0001142	Praj.g_01427	Prau.g_01236
OG0001143	Praj.g_01420	Prau.g_01243
OG0001144	Praj.g_01415	Prau.g_01248
OG0001145	Praj.g_01520	Prau.g_01362
