Orthogroup	Praj	Praa
OG0000565	Praj.g_00552	Praa.g_00562
OG0000566	Praj.g_00554	Praa.g_00564
OG0000567	Praj.g_00558	Praa.g_00568
OG0000568	Praj.g_00559	Praa.g_00569
OG0000569	Praj.g_00560	Praa.g_00570
OG0000570	Praj.g_00561	Praa.g_00571
OG0000571	Praj.g_00563	Praa.g_00573
OG0000572	Praj.g_00574	Praa.g_00586
OG0000573	Praj.g_00579	Praa.g_00592
OG0000574	Praj.g_00581	Praa.g_00593
OG0000575	Praj.g_00584	Praa.g_00597
OG0000576	Praj.g_00586	Praa.g_00599
OG0000577	Praj.g_00587	Praa.g_00600
OG0000578	Praj.g_00588	Praa.g_00601
OG0000579	Praj.g_00589	Praa.g_00602
OG0000580	Praj.g_00590	Praa.g_00603
OG0000581	Praj.g_00593	Praa.g_00605
OG0000582	Praj.g_00596	Praa.g_00608
OG0000583	Praj.g_00597	Praa.g_00609
OG0000584	Praj.g_00598	Praa.g_00610
OG0000585	Praj.g_00600	Praa.g_00612
OG0000586	Praj.g_00601	Praa.g_00613
OG0000587	Praj.g_00602	Praa.g_00614
OG0000588	Praj.g_00606	Praa.g_00618
OG0000589	Praj.g_00609	Praa.g_00621
OG0000590	Praj.g_00610	Praa.g_00622
OG0000591	Praj.g_00613	Praa.g_00625
OG0000592	Praj.g_00614	Praa.g_00626
OG0000593	Praj.g_00620	Praa.g_00632
OG0000594	Praj.g_00621	Praa.g_00633
OG0000595	Praj.g_00622	Praa.g_00634
OG0000596	Praj.g_00626	Praa.g_00638
OG0000597	Praj.g_00628	Praa.g_00640
OG0000598	Praj.g_00629	Praa.g_00641
OG0000599	Praj.g_00632	Praa.g_00644
OG0000600	Praj.g_00633	Praa.g_00645
OG0000601	Praj.g_00634	Praa.g_00646
OG0000602	Praj.g_00636	Praa.g_00648
OG0000603	Praj.g_00637	Praa.g_00649
OG0000604	Praj.g_00638	Praa.g_00650
OG0000605	Praj.g_00639	Praa.g_00651
OG0000606	Praj.g_00642	Praa.g_00654
OG0000607	Praj.g_00645	Praa.g_00657
OG0000608	Praj.g_00646	Praa.g_00658
OG0000609	Praj.g_00647	Praa.g_00659
OG0000610	Praj.g_00653	Praa.g_00664
OG0000611	Praj.g_00656	Praa.g_00667
OG0000612	Praj.g_00657	Praa.g_00668
OG0000613	Praj.g_00663	Praa.g_00673
OG0000614	Praj.g_00686	Praa.g_00692
OG0000615	Praj.g_00693	Praa.g_00700
OG0000616	Praj.g_02137	Praa.g_00704
OG0000617	Praj.g_00704	Praa.g_00717
OG0000618	Praj.g_00705	Praa.g_00718
OG0000619	Praj.g_00706	Praa.g_00719
OG0000620	Praj.g_00709	Praa.g_00722
OG0000621	Praj.g_00710	Praa.g_00723
OG0000622	Praj.g_00711	Praa.g_00724
OG0000623	Praj.g_00712	Praa.g_00725
OG0000624	Praj.g_00714	Praa.g_00726
OG0000625	Praj.g_00715	Praa.g_00727
OG0000626	Praj.g_00716	Praa.g_00728
OG0000627	Praj.g_00718	Praa.g_00729
OG0000628	Praj.g_00719	Praa.g_00730
OG0000629	Praj.g_00720	Praa.g_00731
OG0000630	Praj.g_00723	Praa.g_00734
OG0000631	Praj.g_00917	Praa.g_00794
OG0000632	Praj.g_00918	Praa.g_00795
OG0000633	Praj.g_00919	Praa.g_00796
OG0000634	Praj.g_00765	Praa.g_00799
OG0000635	Praj.g_00766	Praa.g_00800
OG0000636	Praj.g_00768	Praa.g_00802
OG0000637	Praj.g_00770	Praa.g_00804
OG0000638	Praj.g_00771	Praa.g_00805
OG0000639	Praj.g_00772	Praa.g_00806
OG0000640	Praj.g_00773	Praa.g_00807
OG0000641	Praj.g_00777	Praa.g_00812
OG0000642	Praj.g_00778	Praa.g_00813
OG0000643	Praj.g_00779	Praa.g_00814
OG0000644	Praj.g_00780	Praa.g_00815
OG0000645	Praj.g_00781	Praa.g_00816
OG0000646	Praj.g_00784	Praa.g_00818
OG0000647	Praj.g_00786	Praa.g_00819
OG0000648	Praj.g_00788	Praa.g_00821
OG0000649	Praj.g_00789	Praa.g_00822
OG0000650	Praj.g_00790	Praa.g_00823
OG0000651	Praj.g_00791	Praa.g_00824
OG0000652	Praj.g_00792	Praa.g_00825
OG0000653	Praj.g_00794	Praa.g_00827
OG0000654	Praj.g_00795	Praa.g_00828
OG0000655	Praj.g_00796	Praa.g_00829
OG0000656	Praj.g_00799	Praa.g_00832
OG0000657	Praj.g_00806	Praa.g_00840
OG0000658	Praj.g_00808	Praa.g_00841
OG0000659	Praj.g_00809	Praa.g_00842
OG0000660	Praj.g_00814	Praa.g_00846
OG0000661	Praj.g_00816	Praa.g_00848
OG0000662	Praj.g_00818	Praa.g_00850
OG0000663	Praj.g_00820	Praa.g_00852
OG0000664	Praj.g_00821	Praa.g_00853
OG0000665	Praj.g_00826	Praa.g_00857
OG0000666	Praj.g_00827	Praa.g_00858
OG0000667	Praj.g_00831	Praa.g_00862
OG0000668	Praj.g_00869	Praa.g_00892
OG0000669	Praj.g_00877	Praa.g_00899
OG0000670	Praj.g_00880	Praa.g_00901
OG0000671	Praj.g_00882	Praa.g_00903
OG0000672	Praj.g_00885	Praa.g_00905
OG0000673	Praj.g_00888	Praa.g_00908
OG0000674	Praj.g_00890	Praa.g_00910
OG0000675	Praj.g_00891	Praa.g_00911
OG0000676	Praj.g_00893	Praa.g_00913
OG0000677	Praj.g_00894	Praa.g_00914
OG0000678	Praj.g_00897	Praa.g_00916
OG0000679	Praj.g_00901	Praa.g_00920
OG0000680	Praj.g_00902	Praa.g_00921
OG0000681	Praj.g_00905	Praa.g_00923
OG0000682	Praj.g_00906	Praa.g_00924
OG0000683	Praj.g_00907	Praa.g_00925
OG0000684	Praj.g_00748	Praa.g_00926
OG0000685	Praj.g_00750	Praa.g_00928
OG0000686	Praj.g_00751	Praa.g_00929
OG0000687	Praj.g_00752	Praa.g_00930
OG0000688	Praj.g_00755	Praa.g_00933
OG0000689	Praj.g_00756	Praa.g_00934
OG0000690	Praj.g_00757	Praa.g_00935
OG0000691	Praj.g_00758	Praa.g_00936
OG0000692	Praj.g_00760	Praa.g_00938
OG0000693	Praj.g_00761	Praa.g_00939
OG0000694	Praj.g_00762	Praa.g_00940
OG0000695	Praj.g_00921	Praa.g_00942
OG0000696	Praj.g_00922	Praa.g_00943
OG0000697	Praj.g_00923	Praa.g_00944
OG0000698	Praj.g_00926	Praa.g_00947
OG0000699	Praj.g_00927	Praa.g_00948
OG0000700	Praj.g_00928	Praa.g_00949
OG0000701	Praj.g_00929	Praa.g_00950
OG0000702	Praj.g_00931	Praa.g_00952
OG0000703	Praj.g_00932	Praa.g_00953
OG0000704	Praj.g_00933	Praa.g_00954
OG0000705	Praj.g_00939	Praa.g_00958
OG0000706	Praj.g_00940	Praa.g_00959
OG0000707	Praj.g_00941	Praa.g_00960
OG0000708	Praj.g_00943	Praa.g_00961
OG0000709	Praj.g_00947	Praa.g_00965
OG0000710	Praj.g_00950	Praa.g_00968
OG0000711	Praj.g_00966	Praa.g_00985
OG0000712	Praj.g_00968	Praa.g_00987
OG0000713	Praj.g_00969	Praa.g_00988
OG0000714	Praj.g_00970	Praa.g_00989
OG0000715	Praj.g_00972	Praa.g_00991
OG0000716	Praj.g_00973	Praa.g_00993
OG0000717	Praj.g_00974	Praa.g_00994
OG0000718	Praj.g_00991	Praa.g_01008
OG0000719	Praj.g_00992	Praa.g_01010
OG0000720	Praj.g_01002	Praa.g_01019
OG0000721	Praj.g_01003	Praa.g_01021
OG0000722	Praj.g_01004	Praa.g_01022
OG0000723	Praj.g_01008	Praa.g_01025
OG0000724	Praj.g_01019	Praa.g_01034
OG0000725	Praj.g_00845	Praa.g_01040
OG0000726	Praj.g_00844	Praa.g_01041
OG0000727	Praj.g_00843	Praa.g_01042
OG0000728	Praj.g_00841	Praa.g_01044
OG0000729	Praj.g_02022	Praa.g_01091
OG0000730	Praj.g_00378	Praa.g_01095
OG0000731	Praj.g_00386	Praa.g_01099
OG0000732	Praj.g_02081	Praa.g_01109
OG0000733	Praj.g_01833	Praa.g_01128
OG0000734	Praj.g_01476	Praa.g_01145
OG0000735	Praj.g_01474	Praa.g_01147
OG0000736	Praj.g_01473	Praa.g_01148
OG0000737	Praj.g_01472	Praa.g_01149
OG0000738	Praj.g_01468	Praa.g_01153
OG0000739	Praj.g_01467	Praa.g_01154
OG0000740	Praj.g_01466	Praa.g_01155
OG0000741	Praj.g_01464	Praa.g_01156
OG0000742	Praj.g_01462	Praa.g_01158
OG0000743	Praj.g_01460	Praa.g_01160
OG0000744	Praj.g_01459	Praa.g_01161
OG0000745	Praj.g_01458	Praa.g_01162
OG0000746	Praj.g_01456	Praa.g_01164
OG0000747	Praj.g_01455	Praa.g_01165
OG0000748	Praj.g_01451	Praa.g_01168
OG0000749	Praj.g_01450	Praa.g_01169
OG0000750	Praj.g_01449	Praa.g_01170
OG0000751	Praj.g_01446	Praa.g_01172
OG0000752	Praj.g_01444	Praa.g_01174
OG0000753	Praj.g_01442	Praa.g_01177
OG0000754	Praj.g_01438	Praa.g_01180
OG0000755	Praj.g_01434	Praa.g_01183
OG0000756	Praj.g_01433	Praa.g_01184
OG0000757	Praj.g_01426	Praa.g_01190
OG0000758	Praj.g_01425	Praa.g_01191
OG0000759	Praj.g_01424	Praa.g_01192
OG0000760	Praj.g_01423	Praa.g_01193
OG0000761	Praj.g_01422	Praa.g_01194
OG0000762	Praj.g_01421	Praa.g_01195
OG0000763	Praj.g_01419	Praa.g_01197
OG0000764	Praj.g_01418	Praa.g_01198
OG0000765	Praj.g_01409	Praa.g_01207
OG0000766	Praj.g_01408	Praa.g_01208
OG0000767	Praj.g_01407	Praa.g_01210
OG0000768	Praj.g_01406	Praa.g_01211
OG0000769	Praj.g_01404	Praa.g_01213
OG0000770	Praj.g_01403	Praa.g_01215
OG0000771	Praj.g_01014	Praa.g_01224
OG0000772	Praj.g_01246	Praa.g_01290
OG0000773	Praj.g_01519	Praa.g_01309
OG0000774	Praj.g_01522	Praa.g_01311
OG0000775	Praj.g_01523	Praa.g_01313
OG0000776	Praj.g_01524	Praa.g_01314
OG0000777	Praj.g_01525	Praa.g_01315
OG0000778	Praj.g_01526	Praa.g_01316
OG0000779	Praj.g_01530	Praa.g_01320
OG0000780	Praj.g_01531	Praa.g_01321
OG0000781	Praj.g_01534	Praa.g_01324
OG0000782	Praj.g_01535	Praa.g_01325
OG0000783	Praj.g_01536	Praa.g_01326
OG0000784	Praj.g_01537	Praa.g_01327
OG0000785	Praj.g_01539	Praa.g_01329
OG0000786	Praj.g_01542	Praa.g_01331
OG0000787	Praj.g_01543	Praa.g_01332
OG0000788	Praj.g_00732	Praa.g_01353
OG0000789	Praj.g_01011	Praa.g_01356
OG0000790	Praj.g_01580	Praa.g_01371
OG0000791	Praj.g_01582	Praa.g_01373
OG0000792	Praj.g_01583	Praa.g_01374
OG0000793	Praj.g_01586	Praa.g_01377
OG0000794	Praj.g_01587	Praa.g_01378
OG0000795	Praj.g_01588	Praa.g_01379
OG0000796	Praj.g_01592	Praa.g_01383
OG0000797	Praj.g_01593	Praa.g_01384
OG0000799	Praj.g_01613	Praa.g_01458
OG0000800	Praj.g_01614	Praa.g_01459
OG0000801	Praj.g_01615	Praa.g_01460
OG0000802	Praj.g_01617	Praa.g_01462
OG0000803	Praj.g_01619	Praa.g_01464
OG0000804	Praj.g_01620	Praa.g_01465
OG0000805	Praj.g_01622	Praa.g_01467
OG0000806	Praj.g_01624	Praa.g_01469
OG0000807	Praj.g_01625	Praa.g_01470
OG0000808	Praj.g_01626	Praa.g_01471
OG0000809	Praj.g_01630	Praa.g_01474
OG0000810	Praj.g_01631	Praa.g_01475
OG0000811	Praj.g_01635	Praa.g_01479
OG0000812	Praj.g_01637	Praa.g_01481
OG0000813	Praj.g_01638	Praa.g_01482
OG0000814	Praj.g_01640	Praa.g_01484
OG0000815	Praj.g_01641	Praa.g_01485
OG0000816	Praj.g_01643	Praa.g_01487
OG0000817	Praj.g_01644	Praa.g_01488
OG0000818	Praj.g_01648	Praa.g_01493
OG0000819	Praj.g_01649	Praa.g_01494
OG0000820	Praj.g_01650	Praa.g_01495
OG0000821	Praj.g_01653	Praa.g_01499
OG0000822	Praj.g_01654	Praa.g_01500
OG0000823	Praj.g_01655	Praa.g_01501
OG0000824	Praj.g_01658	Praa.g_01504
OG0000825	Praj.g_01659	Praa.g_01505
OG0000826	Praj.g_01660	Praa.g_01506
OG0000827	Praj.g_01661	Praa.g_01507
OG0000828	Praj.g_01664	Praa.g_01510
OG0000829	Praj.g_01665	Praa.g_01511
OG0000830	Praj.g_01666	Praa.g_01512
OG0000831	Praj.g_01668	Praa.g_01514
OG0000832	Praj.g_01678	Praa.g_01520
OG0000833	Praj.g_01686	Praa.g_01528
OG0000834	Praj.g_01687	Praa.g_01529
OG0000835	Praj.g_01688	Praa.g_01530
OG0000836	Praj.g_01690	Praa.g_01531
OG0000837	Praj.g_01691	Praa.g_01532
OG0000838	Praj.g_01693	Praa.g_01534
OG0000839	Praj.g_01694	Praa.g_01535
OG0000840	Praj.g_01695	Praa.g_01536
OG0000841	Praj.g_01696	Praa.g_01537
OG0000842	Praj.g_01697	Praa.g_01538
OG0000843	Praj.g_01698	Praa.g_01539
OG0000844	Praj.g_01699	Praa.g_01541
OG0000845	Praj.g_01700	Praa.g_01542
OG0000846	Praj.g_01701	Praa.g_01543
OG0000847	Praj.g_01702	Praa.g_01544
OG0000848	Praj.g_01703	Praa.g_01545
OG0000849	Praj.g_01704	Praa.g_01546
OG0000850	Praj.g_01706	Praa.g_01548
OG0000851	Praj.g_01707	Praa.g_01549
OG0000852	Praj.g_01708	Praa.g_01550
OG0000853	Praj.g_01713	Praa.g_01554
OG0000854	Praj.g_01715	Praa.g_01556
OG0000855	Praj.g_01716	Praa.g_01557
OG0000856	Praj.g_01599	Praa.g_01572
OG0000857	Praj.g_00785	Praa.g_01600
OG0000858	Praj.g_01763	Praa.g_01629
OG0000859	Praj.g_01764	Praa.g_01630
OG0000860	Praj.g_01770	Praa.g_01637
OG0000861	Praj.g_01771	Praa.g_01638
OG0000862	Praj.g_01772	Praa.g_01639
OG0000863	Praj.g_01773	Praa.g_01641
OG0000864	Praj.g_01774	Praa.g_01642
OG0000865	Praj.g_01775	Praa.g_01643
OG0000866	Praj.g_01776	Praa.g_01644
OG0000867	Praj.g_01777	Praa.g_01645
OG0000868	Praj.g_01778	Praa.g_01646
OG0000869	Praj.g_01781	Praa.g_01650
OG0000870	Praj.g_01786	Praa.g_01655
OG0000871	Praj.g_01787	Praa.g_01656
OG0000872	Praj.g_01788	Praa.g_01657
OG0000873	Praj.g_01791	Praa.g_01660
OG0000874	Praj.g_01794	Praa.g_01663
OG0000875	Praj.g_01796	Praa.g_01665
OG0000876	Praj.g_01797	Praa.g_01666
OG0000877	Praj.g_01799	Praa.g_01668
OG0000878	Praj.g_01800	Praa.g_01669
OG0000879	Praj.g_01801	Praa.g_01670
OG0000880	Praj.g_01802	Praa.g_01671
OG0000881	Praj.g_01805	Praa.g_01675
OG0000882	Praj.g_01810	Praa.g_01680
OG0000883	Praj.g_01812	Praa.g_01682
OG0000884	Praj.g_01814	Praa.g_01684
OG0000885	Praj.g_01815	Praa.g_01685
OG0000886	Praj.g_01816	Praa.g_01686
OG0000887	Praj.g_01817	Praa.g_01687
OG0000888	Praj.g_01819	Praa.g_01689
OG0000889	Praj.g_01821	Praa.g_01691
OG0000890	Praj.g_01822	Praa.g_01692
OG0000891	Praj.g_01823	Praa.g_01693
OG0000892	Praj.g_01825	Praa.g_01695
OG0000893	Praj.g_01868	Praa.g_01699
OG0000894	Praj.g_01871	Praa.g_01701
OG0000895	Praj.g_01874	Praa.g_01704
OG0000896	Praj.g_01875	Praa.g_01705
OG0000897	Praj.g_01877	Praa.g_01707
OG0000898	Praj.g_01878	Praa.g_01708
OG0000899	Praj.g_01879	Praa.g_01709
OG0000900	Praj.g_01880	Praa.g_01710
OG0000901	Praj.g_01883	Praa.g_01713
OG0000902	Praj.g_01885	Praa.g_01715
OG0000903	Praj.g_01894	Praa.g_01718
OG0000904	Praj.g_01889	Praa.g_01720
OG0000905	Praj.g_01887	Praa.g_01725
OG0000906	Praj.g_01886	Praa.g_01726
OG0000907	Praj.g_01909	Praa.g_01733
OG0000908	Praj.g_01912	Praa.g_01736
OG0000909	Praj.g_01913	Praa.g_01737
OG0000910	Praj.g_01914	Praa.g_01738
OG0000911	Praj.g_01916	Praa.g_01740
OG0000912	Praj.g_01917	Praa.g_01741
OG0000913	Praj.g_01918	Praa.g_01742
OG0000914	Praj.g_01919	Praa.g_01743
OG0000915	Praj.g_01920	Praa.g_01744
OG0000916	Praj.g_01921	Praa.g_01745
OG0000917	Praj.g_01922	Praa.g_01746
OG0000918	Praj.g_01923	Praa.g_01747
OG0000919	Praj.g_01924	Praa.g_01748
OG0000920	Praj.g_01925	Praa.g_01749
OG0000921	Praj.g_01926	Praa.g_01750
OG0000922	Praj.g_01927	Praa.g_01751
OG0000923	Praj.g_01931	Praa.g_01755
OG0000924	Praj.g_01932	Praa.g_01756
OG0000925	Praj.g_01933	Praa.g_01757
OG0000926	Praj.g_01934	Praa.g_01758
OG0000927	Praj.g_01936	Praa.g_01760
OG0000928	Praj.g_01937	Praa.g_01761
OG0000929	Praj.g_01938	Praa.g_01762
OG0000930	Praj.g_01939	Praa.g_01763
OG0000931	Praj.g_01940	Praa.g_01764
OG0000932	Praj.g_01941	Praa.g_01765
OG0000933	Praj.g_01945	Praa.g_01769
OG0000934	Praj.g_01947	Praa.g_01771
OG0000935	Praj.g_01948	Praa.g_01772
OG0000936	Praj.g_01949	Praa.g_01773
OG0000937	Praj.g_01950	Praa.g_01774
OG0000938	Praj.g_01953	Praa.g_01776
OG0000939	Praj.g_01954	Praa.g_01777
OG0000940	Praj.g_01961	Praa.g_01784
OG0000941	Praj.g_01963	Praa.g_01786
OG0000942	Praj.g_01965	Praa.g_01788
OG0000943	Praj.g_01966	Praa.g_01789
OG0000944	Praj.g_01968	Praa.g_01790
OG0000945	Praj.g_01969	Praa.g_01791
OG0000946	Praj.g_01975	Praa.g_01796
OG0000947	Praj.g_01977	Praa.g_01798
OG0000948	Praj.g_01978	Praa.g_01799
OG0000949	Praj.g_01981	Praa.g_01802
OG0000950	Praj.g_01986	Praa.g_01807
OG0000951	Praj.g_01990	Praa.g_01811
OG0000952	Praj.g_01994	Praa.g_01815
OG0000953	Praj.g_01998	Praa.g_01818
OG0000954	Praj.g_02002	Praa.g_01822
OG0000955	Praj.g_02003	Praa.g_01823
OG0000956	Praj.g_02005	Praa.g_01825
OG0000957	Praj.g_02010	Praa.g_01830
OG0000958	Praj.g_02011	Praa.g_01831
OG0000959	Praj.g_02015	Praa.g_01835
OG0000960	Praj.g_02016	Praa.g_01836
OG0000961	Praj.g_02019	Praa.g_01838
OG0000962	Praj.g_02021	Praa.g_01840
OG0000963	Praj.g_02026	Praa.g_01844
OG0000964	Praj.g_02027	Praa.g_01845
OG0000965	Praj.g_02028	Praa.g_01846
OG0000966	Praj.g_02059	Praa.g_01853
OG0000967	Praj.g_02063	Praa.g_01858
OG0000968	Praj.g_02065	Praa.g_01860
OG0000969	Praj.g_02066	Praa.g_01861
OG0000970	Praj.g_02067	Praa.g_01862
OG0000971	Praj.g_02068	Praa.g_01863
OG0000972	Praj.g_02069	Praa.g_01864
OG0000973	Praj.g_02070	Praa.g_01865
OG0000974	Praj.g_02071	Praa.g_01866
OG0000975	Praj.g_02072	Praa.g_01867
OG0000976	Praj.g_02073	Praa.g_01868
OG0000977	Praj.g_02074	Praa.g_01869
OG0000978	Praj.g_02075	Praa.g_01870
OG0000979	Praj.g_02078	Praa.g_01873
OG0000980	Praj.g_02080	Praa.g_01875
OG0000981	Praj.g_02083	Praa.g_01877
OG0000982	Praj.g_02085	Praa.g_01879
OG0000983	Praj.g_02086	Praa.g_01880
OG0000984	Praj.g_02087	Praa.g_01881
OG0000985	Praj.g_02090	Praa.g_01884
OG0000986	Praj.g_02092	Praa.g_01886
OG0000987	Praj.g_02093	Praa.g_01887
OG0000988	Praj.g_02096	Praa.g_01890
OG0000989	Praj.g_02100	Praa.g_01893
OG0000990	Praj.g_02105	Praa.g_01896
OG0000991	Praj.g_02106	Praa.g_01897
OG0000992	Praj.g_02109	Praa.g_01899
OG0000993	Praj.g_02110	Praa.g_01900
OG0000994	Praj.g_02111	Praa.g_01901
OG0000995	Praj.g_02115	Praa.g_01905
OG0000996	Praj.g_02116	Praa.g_01906
OG0000997	Praj.g_02124	Praa.g_01907
OG0000998	Praj.g_02126	Praa.g_01909
OG0000999	Praj.g_02127	Praa.g_01910
OG0001000	Praj.g_02130, Praj.g_02131	Praa.g_01913
OG0001001	Praj.g_02134	Praa.g_01915
OG0001002	Praj.g_02139	Praa.g_01919
OG0001003	Praj.g_02141	Praa.g_01920
OG0001004	Praj.g_02142	Praa.g_01921
OG0001005	Praj.g_02143	Praa.g_01922
OG0001006	Praj.g_02147	Praa.g_01926
OG0001007	Praj.g_02149	Praa.g_01928
OG0001009	Praj.g_00027	Praa.g_00027
OG0001010	Praj.g_00028	Praa.g_00028
OG0001011	Praj.g_00029	Praa.g_00029
OG0001012	Praj.g_00047	Praa.g_00043
OG0001013	Praj.g_00052	Praa.g_00048
OG0001014	Praj.g_00055	Praa.g_00051
OG0001015	Praj.g_00056	Praa.g_00052
OG0001016	Praj.g_00111	Praa.g_00073
OG0001017	Praj.g_00115	Praa.g_00077
OG0001018	Praj.g_00118	Praa.g_00080
OG0001019	Praj.g_00127	Praa.g_00089
OG0001020	Praj.g_00128	Praa.g_00090
OG0001021	Praj.g_00129	Praa.g_00091
OG0001022	Praj.g_00132	Praa.g_00094
OG0001023	Praj.g_00133	Praa.g_00095
OG0001024	Praj.g_00136	Praa.g_00098
OG0001025	Praj.g_00143	Praa.g_00104
OG0001026	Praj.g_00151	Praa.g_00111
OG0001027	Praj.g_00152	Praa.g_00112
OG0001028	Praj.g_00154	Praa.g_00114
OG0001029	Praj.g_00156	Praa.g_00115
OG0001030	Praj.g_00172	Praa.g_00130
OG0001031	Praj.g_00226	Praa.g_00186
OG0001032	Praj.g_00227	Praa.g_00187
OG0001033	Praj.g_00247	Praa.g_00208
OG0001034	Praj.g_00276	Praa.g_00236
OG0001035	Praj.g_00293	Praa.g_00254
OG0001036	Praj.g_00297	Praa.g_00259
OG0001037	Praj.g_00298	Praa.g_00260
OG0001038	Praj.g_00314	Praa.g_00278
OG0001039	Praj.g_00316	Praa.g_00281
OG0001040	Praj.g_00319	Praa.g_00283
OG0001041	Praj.g_00323	Praa.g_00287
OG0001042	Praj.g_00339	Praa.g_00304
OG0001043	Praj.g_00340	Praa.g_00305
OG0001044	Praj.g_00379	Praa.g_00333
OG0001045	Praj.g_00388	Praa.g_00341
OG0001046	Praj.g_01081	Praa.g_00378
OG0001047	Praj.g_00433	Praa.g_00438
OG0001048	Praj.g_00434	Praa.g_00439
OG0001049	Praj.g_00436	Praa.g_00441
OG0001050	Praj.g_00437	Praa.g_00442
OG0001051	Praj.g_00438	Praa.g_00443
OG0001052	Praj.g_00464	Praa.g_00471
OG0001053	Praj.g_00476	Praa.g_00483
OG0001054	Praj.g_00490	Praa.g_00498
OG0001055	Praj.g_00509	Praa.g_00517
OG0001056	Praj.g_00527	Praa.g_00536
OG0001057	Praj.g_00532	Praa.g_00541
OG0001058	Praj.g_00540	Praa.g_00550
OG0001059	Praj.g_00544	Praa.g_00554
OG0001060	Praj.g_00551	Praa.g_00561
OG0001061	Praj.g_00564	Praa.g_00574
OG0001062	Praj.g_00566	Praa.g_00576
OG0001063	Praj.g_00567	Praa.g_00578
OG0001064	Praj.g_00568	Praa.g_00579
OG0001065	Praj.g_00569	Praa.g_00580
OG0001066	Praj.g_00570	Praa.g_00581
OG0001067	Praj.g_00571	Praa.g_00582
OG0001068	Praj.g_00572	Praa.g_00583
OG0001069	Praj.g_00573	Praa.g_00584
OG0001070	Praj.g_00575	Praa.g_00587
OG0001071	Praj.g_00576	Praa.g_00588
OG0001072	Praj.g_00577	Praa.g_00590
OG0001073	Praj.g_00591	Praa.g_00604
OG0001074	Praj.g_00603	Praa.g_00615
OG0001075	Praj.g_00604	Praa.g_00616
OG0001076	Praj.g_00611	Praa.g_00624
OG0001077	Praj.g_00616	Praa.g_00628
OG0001078	Praj.g_00624	Praa.g_00636
OG0001079	Praj.g_00635	Praa.g_00647
OG0001080	Praj.g_00641	Praa.g_00653
OG0001081	Praj.g_00643	Praa.g_00655
OG0001082	Praj.g_00644	Praa.g_00656
OG0001083	Praj.g_00649	Praa.g_00661
OG0001084	Praj.g_00650	Praa.g_00662
OG0001085	Praj.g_00660	Praa.g_00670
OG0001086	Praj.g_00661	Praa.g_00671
OG0001087	Praj.g_00681	Praa.g_00688
OG0001088	Praj.g_00682	Praa.g_00689
OG0001089	Praj.g_00690	Praa.g_00697
OG0001090	Praj.g_00699	Praa.g_00712
OG0001091	Praj.g_00701	Praa.g_00714
OG0001092	Praj.g_00702	Praa.g_00715
OG0001093	Praj.g_00707	Praa.g_00720
OG0001094	Praj.g_00763	Praa.g_00797
OG0001095	Praj.g_00782	Praa.g_00817
OG0001096	Praj.g_00797	Praa.g_00830
OG0001097	Praj.g_00817	Praa.g_00849
OG0001098	Praj.g_00835	Praa.g_00864
OG0001099	Praj.g_00872	Praa.g_00896
OG0001100	Praj.g_00879	Praa.g_00900
OG0001101	Praj.g_00881	Praa.g_00902
OG0001102	Praj.g_00884	Praa.g_00904
OG0001103	Praj.g_00886	Praa.g_00906
OG0001104	Praj.g_00749	Praa.g_00927
OG0001105	Praj.g_00753	Praa.g_00931
OG0001106	Praj.g_00934	Praa.g_00955
OG0001107	Praj.g_00944	Praa.g_00962
OG0001108	Praj.g_00948	Praa.g_00966
OG0001109	Praj.g_00949	Praa.g_00967
OG0001110	Praj.g_00951	Praa.g_00969
OG0001111	Praj.g_00952	Praa.g_00970
OG0001112	Praj.g_00953	Praa.g_00971
OG0001113	Praj.g_00954	Praa.g_00972
OG0001114	Praj.g_00955	Praa.g_00973
OG0001115	Praj.g_00957	Praa.g_00975
OG0001116	Praj.g_00958	Praa.g_00976
OG0001117	Praj.g_00959	Praa.g_00977
OG0001118	Praj.g_00960	Praa.g_00978
OG0001119	Praj.g_00961	Praa.g_00979
OG0001120	Praj.g_00963	Praa.g_00981
OG0001121	Praj.g_01563	Praa.g_01125, Praa.g_00984
OG0001122	Praj.g_00993	Praa.g_01011
OG0001123	Praj.g_00997	Praa.g_01015
OG0001124	Praj.g_00999	Praa.g_01017
OG0001125	Praj.g_01001	Praa.g_01018
OG0001126	Praj.g_01012	Praa.g_01028
OG0001127	Praj.g_01013	Praa.g_01029
OG0001128	Praj.g_01016	Praa.g_01031
OG0001129	Praj.g_01017	Praa.g_01032
OG0001130	Praj.g_01018	Praa.g_01033
OG0001131	Praj.g_00852	Praa.g_01070
OG0001132	Praj.g_01063	Praa.g_01080
OG0001133	Praj.g_01040	Praa.g_01115
OG0001134	Praj.g_01832	Praa.g_01127
OG0001135	Praj.g_01835	Praa.g_01130
OG0001136	Praj.g_01463	Praa.g_01157
OG0001137	Praj.g_01452	Praa.g_01167
OG0001138	Praj.g_01432	Praa.g_01185
OG0001139	Praj.g_01430	Praa.g_01186
OG0001140	Praj.g_01429	Praa.g_01187
OG0001141	Praj.g_01428	Praa.g_01188
OG0001142	Praj.g_01427	Praa.g_01189
OG0001143	Praj.g_01420	Praa.g_01196
OG0001144	Praj.g_01415	Praa.g_01201
OG0001145	Praj.g_01520	Praa.g_01310
OG0001146	Praj.g_01532	Praa.g_01322
OG0001147	Praj.g_01550	Praa.g_01352
