Orthogroup	Syao	Praq
OG0000589	Syao.g_01342	Praq.g_00981
OG0000590	Syao.g_01341	Praq.g_00980
OG0000591	Syao.g_01330	Praq.g_00977
OG0000592	Syao.g_01329	Praq.g_00976
OG0000593	Syao.g_00890	Praq.g_00970
OG0000594	Syao.g_00891	Praq.g_00969
OG0000595	Syao.g_00892	Praq.g_00968
OG0000596	Syao.g_00897	Praq.g_00964
OG0000597	Syao.g_00900	Praq.g_00962
OG0000598	Syao.g_00901	Praq.g_00961
OG0000599	Syao.g_00908	Praq.g_00958
OG0000600	Syao.g_00909	Praq.g_00957
OG0000601	Syao.g_00910	Praq.g_00775
OG0000602	Syao.g_00914	Praq.g_00777
OG0000603	Syao.g_00915	Praq.g_00778
OG0000604	Syao.g_00918	Praq.g_00779
OG0000606	Syao.g_00924	Praq.g_00783
OG0000607	Syao.g_00927	Praq.g_00786
OG0000608	Syao.g_00928	Praq.g_00787
OG0000609	Syao.g_00930	Praq.g_00788
OG0000610	Syao.g_00940	Praq.g_00793
OG0000611	Syao.g_00943	Praq.g_00796
OG0000612	Syao.g_00944	Praq.g_00797
OG0000613	Syao.g_01979	Praq.g_00802
OG0000614	Syao.g_00375	Praq.g_00821
OG0000615	Syao.g_00978	Praq.g_00829
OG0000616	Syao.g_02342	Praq.g_00833
OG0000617	Syao.g_00486	Praq.g_00589
OG0000618	Syao.g_00485	Praq.g_00590
OG0000619	Syao.g_00484	Praq.g_00591
OG0000620	Syao.g_00479	Praq.g_00594
OG0000621	Syao.g_00478	Praq.g_00595
OG0000622	Syao.g_00476	Praq.g_00596
OG0000623	Syao.g_00475	Praq.g_00597
OG0000624	Syao.g_00473	Praq.g_00598
OG0000625	Syao.g_00472	Praq.g_00599
OG0000626	Syao.g_00471	Praq.g_00600
OG0000627	Syao.g_00567	Praq.g_00601
OG0000628	Syao.g_00566	Praq.g_00602
OG0000629	Syao.g_00590	Praq.g_00603
OG0000630	Syao.g_00585	Praq.g_00606
OG0000631	Syao.g_00644	Praq.g_00661
OG0000632	Syao.g_00643	Praq.g_00662
OG0000633	Syao.g_00642	Praq.g_00663
OG0000634	Syao.g_00752	Praq.g_00666
OG0000635	Syao.g_00753	Praq.g_00667
OG0000636	Syao.g_00755	Praq.g_00669
OG0000637	Syao.g_00757	Praq.g_00671
OG0000638	Syao.g_00758	Praq.g_00672
OG0000639	Syao.g_00759	Praq.g_00673
OG0000640	Syao.g_00760	Praq.g_00674
OG0000641	Syao.g_00764	Praq.g_00678
OG0000642	Syao.g_00765	Praq.g_01407
OG0000643	Syao.g_00767	Praq.g_01408
OG0000644	Syao.g_00768	Praq.g_01409
OG0000645	Syao.g_00770	Praq.g_01410
OG0000646	Syao.g_00773	Praq.g_01412
OG0000647	Syao.g_00775	Praq.g_01413
OG0000648	Syao.g_00777	Praq.g_01415
OG0000649	Syao.g_00778	Praq.g_01416
OG0000650	Syao.g_00779	Praq.g_01417
OG0000651	Syao.g_00780	Praq.g_01418
OG0000652	Syao.g_00781	Praq.g_01419
OG0000653	Syao.g_00783	Praq.g_01421
OG0000654	Syao.g_00784	Praq.g_01422
OG0000655	Syao.g_00785	Praq.g_01423
OG0000656	Syao.g_00789	Praq.g_01426
OG0000657	Syao.g_00435	Praq.g_01433
OG0000658	Syao.g_00560	Praq.g_01434
OG0000659	Syao.g_00559	Praq.g_01435
OG0000660	Syao.g_00555	Praq.g_01439
OG0000661	Syao.g_00553	Praq.g_01441
OG0000662	Syao.g_00535	Praq.g_01443
OG0000663	Syao.g_00532	Praq.g_01445
OG0000664	Syao.g_00530	Praq.g_01446
OG0000665	Syao.g_01436	Praq.g_01450
OG0000666	Syao.g_02120	Praq.g_01451
OG0000667	Syao.g_01375	Praq.g_01456
OG0000668	Syao.g_02678	Praq.g_01473
OG0000669	Syao.g_00955	Praq.g_01481
OG0000670	Syao.g_00958	Praq.g_01483
OG0000671	Syao.g_00960	Praq.g_01485
OG0000672	Syao.g_00963	Praq.g_01488
OG0000673	Syao.g_00966	Praq.g_01491
OG0000674	Syao.g_00968	Praq.g_01493
OG0000675	Syao.g_00969	Praq.g_01494
OG0000676	Syao.g_00971	Praq.g_01496
OG0000677	Syao.g_00972	Praq.g_01497
OG0000678	Syao.g_00974	Praq.g_01499
OG0000679	Syao.g_00981	Praq.g_01503
OG0000680	Syao.g_00982	Praq.g_01504
OG0000681	Syao.g_00985	Praq.g_01506
OG0000682	Syao.g_00986	Praq.g_01507
OG0000683	Syao.g_00987	Praq.g_01508
OG0000684	Syao.g_00990	Praq.g_01510
OG0000685	Syao.g_00733	Praq.g_01512
OG0000686	Syao.g_00734	Praq.g_01513
OG0000687	Syao.g_00735	Praq.g_01514
OG0000688	Syao.g_00741	Praq.g_01517
OG0000689	Syao.g_00743	Praq.g_01518
OG0000690	Syao.g_00744	Praq.g_01519
OG0000691	Syao.g_00745	Praq.g_01520
OG0000692	Syao.g_00747	Praq.g_01522
OG0000693	Syao.g_00748	Praq.g_01523
OG0000694	Syao.g_00749	Praq.g_01524
OG0000695	Syao.g_00639	Praq.g_01526
OG0000696	Syao.g_00638	Praq.g_01527
OG0000697	Syao.g_00636	Praq.g_01528
OG0000698	Syao.g_00633	Praq.g_01531
OG0000699	Syao.g_00631	Praq.g_01532
OG0000700	Syao.g_00630	Praq.g_01533
OG0000701	Syao.g_00629	Praq.g_01534
OG0000702	Syao.g_00705	Praq.g_01536
OG0000703	Syao.g_00693	Praq.g_01537
OG0000704	Syao.g_00689	Praq.g_01538
OG0000705	Syao.g_00682	Praq.g_01542
OG0000706	Syao.g_00681	Praq.g_01543
OG0000707	Syao.g_00680	Praq.g_01544
OG0000708	Syao.g_00677	Praq.g_01545
OG0000709	Syao.g_00670	Praq.g_01549
OG0000710	Syao.g_00666	Praq.g_01552
OG0000711	Syao.g_00815	Praq.g_01568
OG0000712	Syao.g_00813	Praq.g_01570
OG0000713	Syao.g_00812	Praq.g_01571
OG0000714	Syao.g_00810	Praq.g_01572
OG0000715	Syao.g_00808	Praq.g_01574
OG0000716	Syao.g_00804	Praq.g_01576
OG0000717	Syao.g_00803	Praq.g_01577
OG0000718	Syao.g_00794	Praq.g_01588
OG0000719	Syao.g_00444	Praq.g_01590
OG0000720	Syao.g_00457	Praq.g_01599
OG0000721	Syao.g_00459	Praq.g_01601
OG0000722	Syao.g_00460	Praq.g_01602
OG0000723	Syao.g_00469	Praq.g_01605
OG0000724	Syao.g_00513	Praq.g_01614
OG0000725	Syao.g_00385	Praq.g_01620
OG0000726	Syao.g_00384	Praq.g_01621
OG0000727	Syao.g_00383	Praq.g_01622
OG0000728	Syao.g_00381	Praq.g_01624
OG0000729	Syao.g_02190	Praq.g_01669
OG0000730	Syao.g_01880	Praq.g_01273
OG0000731	Syao.g_01868	Praq.g_01276
OG0000732	Syao.g_02218	Praq.g_01282
OG0000733	Syao.g_01427	Praq.g_01301
OG0000734	Syao.g_02592	Praq.g_01318
OG0000735	Syao.g_00140	Praq.g_01320
OG0000736	Syao.g_00139	Praq.g_01321
OG0000737	Syao.g_00138	Praq.g_01322
OG0000738	Syao.g_00132	Praq.g_01326
OG0000739	Syao.g_00131	Praq.g_01327
OG0000740	Syao.g_00130	Praq.g_01328
OG0000741	Syao.g_00127	Praq.g_01329
OG0000742	Syao.g_00124	Praq.g_01332
OG0000743	Syao.g_00217	Praq.g_01334
OG0000744	Syao.g_00216	Praq.g_01335
OG0000745	Syao.g_00213	Praq.g_01336
OG0000746	Syao.g_00210	Praq.g_01338
OG0000747	Syao.g_00208	Praq.g_01339
OG0000748	Syao.g_00193	Praq.g_01342
OG0000749	Syao.g_00192	Praq.g_01343
OG0000750	Syao.g_00191	Praq.g_01344
OG0000751	Syao.g_00185	Praq.g_01346
OG0000752	Syao.g_00183	Praq.g_01348
OG0000753	Syao.g_00180	Praq.g_01351
OG0000754	Syao.g_00175	Praq.g_01354
OG0000755	Syao.g_00021	Praq.g_01357
OG0000756	Syao.g_00229	Praq.g_01358
OG0000757	Syao.g_00252	Praq.g_01364
OG0000758	Syao.g_00251	Praq.g_01365
OG0000759	Syao.g_00250	Praq.g_01366
OG0000760	Syao.g_00249	Praq.g_01367
OG0000761	Syao.g_00248	Praq.g_01368
OG0000762	Syao.g_00246	Praq.g_01369
OG0000763	Syao.g_00242	Praq.g_01371
OG0000764	Syao.g_00241	Praq.g_01372
OG0000765	Syao.g_00267	Praq.g_01381
OG0000766	Syao.g_00266	Praq.g_01382
OG0000767	Syao.g_00264	Praq.g_01384
OG0000768	Syao.g_00263	Praq.g_01385
OG0000769	Syao.g_00261	Praq.g_01387
OG0000770	Syao.g_00257	Praq.g_01389
OG0000771	Syao.g_00506	Praq.g_00257
OG0000772	Syao.g_01523	Praq.g_00112
OG0000773	Syao.g_01447	Praq.g_00124
OG0000774	Syao.g_01442	Praq.g_00126
OG0000775	Syao.g_01440	Praq.g_00128
OG0000776	Syao.g_01439	Praq.g_00129
OG0000777	Syao.g_01438	Praq.g_00130
OG0000778	Syao.g_01437	Praq.g_00131
OG0000779	Syao.g_01469	Praq.g_00135
OG0000780	Syao.g_01456	Praq.g_00136
OG0000781	Syao.g_01452	Praq.g_00139
OG0000782	Syao.g_01451	Praq.g_00140
OG0000783	Syao.g_01450	Praq.g_00141
OG0000784	Syao.g_01449	Praq.g_00142
OG0000785	Syao.g_01481	Praq.g_00144
OG0000786	Syao.g_01473	Praq.g_00146
OG0000787	Syao.g_01472	Praq.g_00147
OG0000788	Syao.g_00870	Praq.g_00162
OG0000789	Syao.g_00623	Praq.g_00165
OG0000790	Syao.g_00041, Syao.g_00315	Praq.g_00182
OG0000791	Syao.g_00043	Praq.g_00184
OG0000792	Syao.g_00044	Praq.g_00185
OG0000793	Syao.g_02700	Praq.g_00188
OG0000794	Syao.g_02703	Praq.g_00189
OG0000795	Syao.g_02704	Praq.g_00190
OG0000796	Syao.g_02708	Praq.g_00194
OG0000797	Syao.g_02709	Praq.g_00195
OG0000798	Syao.g_02066	Praq.g_00222
OG0000799	Syao.g_01525	Praq.g_00276
OG0000800	Syao.g_01526	Praq.g_00277
OG0000801	Syao.g_01527	Praq.g_00278
OG0000802	Syao.g_01531	Praq.g_00280
OG0000803	Syao.g_01534	Praq.g_00282
OG0000804	Syao.g_01537	Praq.g_00283
OG0000805	Syao.g_01502	Praq.g_00285
OG0000806	Syao.g_01504	Praq.g_00287
OG0000807	Syao.g_01506	Praq.g_00288
OG0000808	Syao.g_01507	Praq.g_00289
OG0000809	Syao.g_01511	Praq.g_00292
OG0000810	Syao.g_01482	Praq.g_00293
OG0000811	Syao.g_01490	Praq.g_00297
OG0000812	Syao.g_01492	Praq.g_00299
OG0000813	Syao.g_01493	Praq.g_00300
OG0000814	Syao.g_01495	Praq.g_00302
OG0000815	Syao.g_01499	Praq.g_00303
OG0000816	Syao.g_01471	Praq.g_00305
OG0000817	Syao.g_01519	Praq.g_00306
OG0000818	Syao.g_00062	Praq.g_00311
OG0000819	Syao.g_00063	Praq.g_00312
OG0000820	Syao.g_00064	Praq.g_00313
OG0000821	Syao.g_00070	Praq.g_00317
OG0000822	Syao.g_00072	Praq.g_00318
OG0000823	Syao.g_00073	Praq.g_00319
OG0000824	Syao.g_00079	Praq.g_00322
OG0000825	Syao.g_00080	Praq.g_00323
OG0000826	Syao.g_00081	Praq.g_00324
OG0000827	Syao.g_00082	Praq.g_00325
OG0000828	Syao.g_00085	Praq.g_00328
OG0000829	Syao.g_00086	Praq.g_00329
OG0000830	Syao.g_00087	Praq.g_00330
OG0000831	Syao.g_00089	Praq.g_00332
OG0000832	Syao.g_01696	Praq.g_00338
OG0000833	Syao.g_01612	Praq.g_00346
OG0000834	Syao.g_01610	Praq.g_00347
OG0000835	Syao.g_01609	Praq.g_00348
OG0000836	Syao.g_01606	Praq.g_00349
OG0000837	Syao.g_01605	Praq.g_00350
OG0000838	Syao.g_01601	Praq.g_00352
OG0000839	Syao.g_01600	Praq.g_00353
OG0000840	Syao.g_01599	Praq.g_00354
OG0000841	Syao.g_01598	Praq.g_00355
OG0000842	Syao.g_01597	Praq.g_00356
OG0000843	Syao.g_01596	Praq.g_00357
OG0000844	Syao.g_01594	Praq.g_00358
OG0000845	Syao.g_01593	Praq.g_00359
OG0000846	Syao.g_01592	Praq.g_00360
OG0000847	Syao.g_01591	Praq.g_00361
OG0000848	Syao.g_01589	Praq.g_00362
OG0000849	Syao.g_01588	Praq.g_00363
OG0000850	Syao.g_01585	Praq.g_00365
OG0000851	Syao.g_01582	Praq.g_00366
OG0000852	Syao.g_01581	Praq.g_00367
OG0000853	Syao.g_01577	Praq.g_00371
OG0000854	Syao.g_01575	Praq.g_00373
OG0000855	Syao.g_01574	Praq.g_00374
OG0000856	Syao.g_01327	Praq.g_00001
OG0000857	Syao.g_00774	Praq.g_00030
OG0000858	Syao.g_01567	Praq.g_01953
OG0000859	Syao.g_01566	Praq.g_01952
OG0000860	Syao.g_01552	Praq.g_00495
OG0000861	Syao.g_01551	Praq.g_00494
OG0000862	Syao.g_01542	Praq.g_00493
OG0000863	Syao.g_01540	Praq.g_00491
OG0000864	Syao.g_01017	Praq.g_00490
OG0000866	Syao.g_01686	Praq.g_00488
OG0000867	Syao.g_01685	Praq.g_00487
OG0000868	Syao.g_01682	Praq.g_00486
OG0000869	Syao.g_01677	Praq.g_00482
OG0000870	Syao.g_01672	Praq.g_00477
OG0000871	Syao.g_01671	Praq.g_00476
OG0000872	Syao.g_01665	Praq.g_00475
OG0000873	Syao.g_01662	Praq.g_00472
OG0000874	Syao.g_01660	Praq.g_00469
OG0000875	Syao.g_01658	Praq.g_00468
OG0000876	Syao.g_00536	Praq.g_00467
OG0000877	Syao.g_01654	Praq.g_00465
OG0000878	Syao.g_01653	Praq.g_00464
OG0000879	Syao.g_01652	Praq.g_00463
OG0000880	Syao.g_01651	Praq.g_00462
OG0000881	Syao.g_01647	Praq.g_00458
OG0000882	Syao.g_01642	Praq.g_00453
OG0000883	Syao.g_01638	Praq.g_00452
OG0000884	Syao.g_01636	Praq.g_00450
OG0000885	Syao.g_01635	Praq.g_00449
OG0000886	Syao.g_01634	Praq.g_00448
OG0000887	Syao.g_01633	Praq.g_00447
OG0000888	Syao.g_01631	Praq.g_00445
OG0000889	Syao.g_01629	Praq.g_00443
OG0000890	Syao.g_01626	Praq.g_00442
OG0000891	Syao.g_01625	Praq.g_00441
OG0000892	Syao.g_01695	Praq.g_00956
OG0000893	Syao.g_01934	Praq.g_00951
OG0000894	Syao.g_01937	Praq.g_00949
OG0000895	Syao.g_01916	Praq.g_00946
OG0000896	Syao.g_01917	Praq.g_00945
OG0000897	Syao.g_01919	Praq.g_00943
OG0000898	Syao.g_01920	Praq.g_00942
OG0000899	Syao.g_01921	Praq.g_00941
OG0000900	Syao.g_01922	Praq.g_00940
OG0000901	Syao.g_01927	Praq.g_00937
OG0000902	Syao.g_01929	Praq.g_00935
OG0000903	Syao.g_01798	Praq.g_00932
OG0000904	Syao.g_01804	Praq.g_00930
OG0000905	Syao.g_01862	Praq.g_00925
OG0000906	Syao.g_01931	Praq.g_00924
OG0000907	Syao.g_01796	Praq.g_00921
OG0000908	Syao.g_01793	Praq.g_00918
OG0000909	Syao.g_01792	Praq.g_00917
OG0000910	Syao.g_01791	Praq.g_00916
OG0000911	Syao.g_01789	Praq.g_00914
OG0000912	Syao.g_01788	Praq.g_00913
OG0000913	Syao.g_01787	Praq.g_00912
OG0000914	Syao.g_01786	Praq.g_00911
OG0000915	Syao.g_01784	Praq.g_00910
OG0000916	Syao.g_01783	Praq.g_00909
OG0000917	Syao.g_01782	Praq.g_00908
OG0000918	Syao.g_01781	Praq.g_00907
OG0000919	Syao.g_01780	Praq.g_00906
OG0000920	Syao.g_01779	Praq.g_00905
OG0000921	Syao.g_01778	Praq.g_00904
OG0000922	Syao.g_01777	Praq.g_00903
OG0000923	Syao.g_01772	Praq.g_00899
OG0000924	Syao.g_01771	Praq.g_00898
OG0000925	Syao.g_01770	Praq.g_00897
OG0000926	Syao.g_01769	Praq.g_00896
OG0000927	Syao.g_01767	Praq.g_00894
OG0000928	Syao.g_01766	Praq.g_00893
OG0000929	Syao.g_01765	Praq.g_00892
OG0000930	Syao.g_01764	Praq.g_00891
OG0000931	Syao.g_01763	Praq.g_00890
OG0000932	Syao.g_01762	Praq.g_00889
OG0000933	Syao.g_01811	Praq.g_00885
OG0000934	Syao.g_01809	Praq.g_00883
OG0000935	Syao.g_01808	Praq.g_00882
OG0000936	Syao.g_01843	Praq.g_00881
OG0000937	Syao.g_01842	Praq.g_00880
OG0000938	Syao.g_01839	Praq.g_00878
OG0000939	Syao.g_01838	Praq.g_00877
OG0000940	Syao.g_01830	Praq.g_00871
OG0000941	Syao.g_01828	Praq.g_00869
OG0000942	Syao.g_01826	Praq.g_00867
OG0000943	Syao.g_01824	Praq.g_00866
OG0000944	Syao.g_01822	Praq.g_00865
OG0000945	Syao.g_01821	Praq.g_00864
OG0000946	Syao.g_01852	Praq.g_00727
OG0000947	Syao.g_01849	Praq.g_00729
OG0000948	Syao.g_01848	Praq.g_00730
OG0000949	Syao.g_01970	Praq.g_00733
OG0000950	Syao.g_01957	Praq.g_00738
OG0000951	Syao.g_02262	Praq.g_00742
OG0000952	Syao.g_02266	Praq.g_00746
OG0000953	Syao.g_02130	Praq.g_00749
OG0000954	Syao.g_02135	Praq.g_00753
OG0000955	Syao.g_02136	Praq.g_00754
OG0000956	Syao.g_02138	Praq.g_00756
OG0000957	Syao.g_01951	Praq.g_00761
OG0000958	Syao.g_01950	Praq.g_00762
OG0000959	Syao.g_01947	Praq.g_00766
OG0000960	Syao.g_01946	Praq.g_00767
OG0000961	Syao.g_02496	Praq.g_00769
OG0000962	Syao.g_02191	Praq.g_00771
OG0000963	Syao.g_02186	Praq.g_00774
OG0000964	Syao.g_02185	Praq.g_00679
OG0000965	Syao.g_02184	Praq.g_00680
OG0000966	Syao.g_02172	Praq.g_00687
OG0000967	Syao.g_02167	Praq.g_00691
OG0000968	Syao.g_02199	Praq.g_00693
OG0000969	Syao.g_02200	Praq.g_00694
OG0000970	Syao.g_02201	Praq.g_00695
OG0000971	Syao.g_02203	Praq.g_00696
OG0000972	Syao.g_02204	Praq.g_00697
OG0000973	Syao.g_02205	Praq.g_00698
OG0000974	Syao.g_02206	Praq.g_00699
OG0000975	Syao.g_02207	Praq.g_00700
OG0000976	Syao.g_02208	Praq.g_00701
OG0000977	Syao.g_02210	Praq.g_00702
OG0000978	Syao.g_02211	Praq.g_00703
OG0000979	Syao.g_02214	Praq.g_00706
OG0000980	Syao.g_02217	Praq.g_00708
OG0000981	Syao.g_02220	Praq.g_00710
OG0000982	Syao.g_02437	Praq.g_00712
OG0000983	Syao.g_02438	Praq.g_00713
OG0000984	Syao.g_02439	Praq.g_00714
OG0000985	Syao.g_02443	Praq.g_00717
OG0000986	Syao.g_02445	Praq.g_00719
OG0000987	Syao.g_02447	Praq.g_00720
OG0000988	Syao.g_02452	Praq.g_00723
OG0000989	Syao.g_02368	Praq.g_00391
OG0000990	Syao.g_02362	Praq.g_00394
OG0000991	Syao.g_02354	Praq.g_00395
OG0000992	Syao.g_02279	Praq.g_00397
OG0000993	Syao.g_02280	Praq.g_00398
OG0000994	Syao.g_02283	Praq.g_00399
OG0000995	Syao.g_02287	Praq.g_00403
OG0000996	Syao.g_02305	Praq.g_00404
OG0000997	Syao.g_02326	Praq.g_00405
OG0000998	Syao.g_02328	Praq.g_00407
OG0000999	Syao.g_02329	Praq.g_00408
OG0001000	Syao.g_02333	Praq.g_00411
OG0001001	Syao.g_02338	Praq.g_00413
OG0001002	Syao.g_02345	Praq.g_00417
OG0001003	Syao.g_02347	Praq.g_00418
OG0001004	Syao.g_02348	Praq.g_00419
OG0001005	Syao.g_02194	Praq.g_00420
OG0001006	Syao.g_02159	Praq.g_00424
OG0001007	Syao.g_02161	Praq.g_00426
OG0001008	Syao.g_01737	Praq.g_01120
OG0001009	Syao.g_02239	Praq.g_01230
OG0001010	Syao.g_02238	Praq.g_01231
OG0001011	Syao.g_02236	Praq.g_01232
OG0001012	Syao.g_00322	Praq.g_01258
OG0001013	Syao.g_02413	Praq.g_01264
OG0001014	Syao.g_02407	Praq.g_01267
OG0001015	Syao.g_02406	Praq.g_01268
OG0001016	Syao.g_02622	Praq.g_01930
OG0001017	Syao.g_02628	Praq.g_01926
OG0001018	Syao.g_02630	Praq.g_01923
OG0001019	Syao.g_02654	Praq.g_01914
OG0001020	Syao.g_02663	Praq.g_01913
OG0001021	Syao.g_02666	Praq.g_01912
OG0001022	Syao.g_02670	Praq.g_01909
OG0001023	Syao.g_02671	Praq.g_01908
OG0001024	Syao.g_01018	Praq.g_01905
OG0001025	Syao.g_02597	Praq.g_01899
OG0001026	Syao.g_02594	Praq.g_01892
OG0001027	Syao.g_02564	Praq.g_01891
OG0001028	Syao.g_02568	Praq.g_01889
OG0001029	Syao.g_02570	Praq.g_01888
OG0001030	Syao.g_02545	Praq.g_01873
OG0001031	Syao.g_02528	Praq.g_01816
OG0001032	Syao.g_02530	Praq.g_01815
OG0001033	Syao.g_01016	Praq.g_01794
OG0001034	Syao.g_01704	Praq.g_01766
OG0001035	Syao.g_02101	Praq.g_01749
OG0001036	Syao.g_02096	Praq.g_01744
OG0001037	Syao.g_02094	Praq.g_01743
OG0001038	Syao.g_02065	Praq.g_01725
OG0001039	Syao.g_02062	Praq.g_01722
OG0001040	Syao.g_02059	Praq.g_01719
OG0001041	Syao.g_02055	Praq.g_01715
OG0001042	Syao.g_02032	Praq.g_01698
OG0001043	Syao.g_02028	Praq.g_01697
OG0001044	Syao.g_01878	Praq.g_01212
OG0001045	Syao.g_01865	Praq.g_01203
OG0001046	Syao.g_00827	Praq.g_01164
OG0001047	Syao.g_01739	Praq.g_01118
OG0001048	Syao.g_01740	Praq.g_01117
OG0001049	Syao.g_01616	Praq.g_01115
OG0001050	Syao.g_01618	Praq.g_01114
OG0001051	Syao.g_01619	Praq.g_01113
OG0001052	Syao.g_02686	Praq.g_00522
OG0001053	Syao.g_00025	Praq.g_00534
OG0001054	Syao.g_00104	Praq.g_01104
OG0001055	Syao.g_00156	Praq.g_01085
OG0001056	Syao.g_01417	Praq.g_01066
OG0001057	Syao.g_00879	Praq.g_01061
OG0001058	Syao.g_00862	Praq.g_01053
OG0001059	Syao.g_00858	Praq.g_01049
OG0001060	Syao.g_00852	Praq.g_01042
OG0001062	Syao.g_01050	Praq.g_01027
OG0001063	Syao.g_01042	Praq.g_01025
OG0001064	Syao.g_01041	Praq.g_01024
OG0001065	Syao.g_01040	Praq.g_01023
OG0001066	Syao.g_01039	Praq.g_01022
OG0001067	Syao.g_01038	Praq.g_01021
OG0001068	Syao.g_01037	Praq.g_01020
OG0001069	Syao.g_01036	Praq.g_01019
OG0001070	Syao.g_01032	Praq.g_01016
OG0001071	Syao.g_01031	Praq.g_01015
OG0001072	Syao.g_01027	Praq.g_01013
OG0001073	Syao.g_00991	Praq.g_00998
OG0001074	Syao.g_00392	Praq.g_00987
OG0001075	Syao.g_00391	Praq.g_00986
OG0001076	Syao.g_01339	Praq.g_00978
OG0001077	Syao.g_01323	Praq.g_00974
OG0001078	Syao.g_00895	Praq.g_00966
OG0001079	Syao.g_00911	Praq.g_00776
OG0001081	Syao.g_00925	Praq.g_00784
OG0001082	Syao.g_00926	Praq.g_00785
OG0001083	Syao.g_00934	Praq.g_00790
OG0001084	Syao.g_00935	Praq.g_00791
OG0001085	Syao.g_00947	Praq.g_00799
OG0001086	Syao.g_00949	Praq.g_00800
OG0001087	Syao.g_01419	Praq.g_00817
OG0001088	Syao.g_00211	Praq.g_00818
OG0001089	Syao.g_00376	Praq.g_00826
OG0001090	Syao.g_00494	Praq.g_00584
OG0001091	Syao.g_00491	Praq.g_00586
OG0001092	Syao.g_00489	Praq.g_00587
OG0001093	Syao.g_00482	Praq.g_00592
OG0001094	Syao.g_00750	Praq.g_00664
OG0001095	Syao.g_00771	Praq.g_01411
OG0001096	Syao.g_00786	Praq.g_01424
OG0001097	Syao.g_00552	Praq.g_01442
OG0001098	Syao.g_00731	Praq.g_01458
OG0001099	Syao.g_02569	Praq.g_01478
OG0001100	Syao.g_00957	Praq.g_01482
OG0001101	Syao.g_00959	Praq.g_01484
OG0001102	Syao.g_00962	Praq.g_01487
OG0001103	Syao.g_00964	Praq.g_01489
OG0001105	Syao.g_00736	Praq.g_01515
OG0001106	Syao.g_00688	Praq.g_01539
OG0001107	Syao.g_00676	Praq.g_01546
OG0001108	Syao.g_00669	Praq.g_01550
OG0001109	Syao.g_00667	Praq.g_01551
OG0001110	Syao.g_00665	Praq.g_01553
OG0001111	Syao.g_00663	Praq.g_01554
OG0001112	Syao.g_00661	Praq.g_01555
OG0001113	Syao.g_00660	Praq.g_01556
OG0001114	Syao.g_00659	Praq.g_01557
OG0001115	Syao.g_00832	Praq.g_01559
OG0001116	Syao.g_00830	Praq.g_01560
OG0001117	Syao.g_00829	Praq.g_01561
OG0001118	Syao.g_00828	Praq.g_01562
OG0001119	Syao.g_00826	Praq.g_01563
OG0001120	Syao.g_00822	Praq.g_01565
OG0001121	Syao.g_01294	Praq.g_01298
OG0001122	Syao.g_00445	Praq.g_01591
OG0001123	Syao.g_00451	Praq.g_01595
OG0001124	Syao.g_00453	Praq.g_01597
OG0001125	Syao.g_00456	Praq.g_01598
OG0001126	Syao.g_00504	Praq.g_01608
OG0001127	Syao.g_00505	Praq.g_01609
OG0001128	Syao.g_00508	Praq.g_01611
OG0001129	Syao.g_00510	Praq.g_01612
OG0001130	Syao.g_00511	Praq.g_01613
OG0001131	Syao.g_01387	Praq.g_01649
OG0001132	Syao.g_01221	Praq.g_01658
OG0001133	Syao.g_01333	Praq.g_01287
OG0001134	Syao.g_01428	Praq.g_01300
OG0001135	Syao.g_01424	Praq.g_01303
OG0001136	Syao.g_00126	Praq.g_01330
OG0001137	Syao.g_00194	Praq.g_01341
OG0001138	Syao.g_00227	Praq.g_01359
OG0001139	Syao.g_00225	Praq.g_01360
OG0001140	Syao.g_00224	Praq.g_01361
OG0001141	Syao.g_00254	Praq.g_01362
OG0001142	Syao.g_00253	Praq.g_01363
OG0001143	Syao.g_00243	Praq.g_01370
OG0001144	Syao.g_00276	Praq.g_01375
OG0001145	Syao.g_01446	Praq.g_00125
OG0001146	Syao.g_01455	Praq.g_00137
OG0001147	Syao.g_00095	Praq.g_00161
OG0001148	Syao.g_00038	Praq.g_00179
OG0001149	Syao.g_00039	Praq.g_00180
OG0001150	Syao.g_00040	Praq.g_00181
OG0001151	Syao.g_02706	Praq.g_00192
OG0001152	Syao.g_02707	Praq.g_00193
OG0001153	Syao.g_00083	Praq.g_00326
OG0001154	Syao.g_00084	Praq.g_00327
OG0001155	Syao.g_01747	Praq.g_00339
OG0001156	Syao.g_01744	Praq.g_00342
OG0001157	Syao.g_01743	Praq.g_00343
OG0001158	Syao.g_01742	Praq.g_00344
OG0001159	Syao.g_01741	Praq.g_00345
OG0001160	Syao.g_01579	Praq.g_00369
OG0001161	Syao.g_02373	Praq.g_00382
OG0001162	Syao.g_02650	Praq.g_00005
OG0001165	Syao.g_01559	Praq.g_00498
OG0001166	Syao.g_01673	Praq.g_00478
OG0001167	Syao.g_01006	Praq.g_00461
OG0001168	Syao.g_01648	Praq.g_00459
OG0001169	Syao.g_01646	Praq.g_00457
OG0001170	Syao.g_01644	Praq.g_00455
OG0001171	Syao.g_01632	Praq.g_00446
OG0001172	Syao.g_01914	Praq.g_00948
OG0001173	Syao.g_01915	Praq.g_00947
OG0001174	Syao.g_01923	Praq.g_00939
OG0001175	Syao.g_01924	Praq.g_00938
OG0001176	Syao.g_01799	Praq.g_00931
OG0001177	Syao.g_01802	Praq.g_00928
