Orthogroup	Syao	Syai
OG0000593	Syao.g_00890	Syai.g_01100
OG0000594	Syao.g_00891	Syai.g_01101
OG0000595	Syao.g_00892	Syai.g_01102
OG0000596	Syao.g_00897	Syai.g_01107
OG0000597	Syao.g_00900	Syai.g_01110
OG0000598	Syao.g_00901	Syai.g_01111
OG0000599	Syao.g_00908	Syai.g_01114
OG0000600	Syao.g_00909	Syai.g_01115
OG0000601	Syao.g_00910	Syai.g_01116
OG0000602	Syao.g_00914	Syai.g_01121
OG0000603	Syao.g_00915	Syai.g_01122
OG0000604	Syao.g_00918	Syai.g_01125
OG0000606	Syao.g_00924	Syai.g_01221
OG0000607	Syao.g_00927	Syai.g_01224
OG0000608	Syao.g_00928	Syai.g_01225
OG0000609	Syao.g_00930	Syai.g_01227
OG0000610	Syao.g_00940	Syai.g_01234
OG0000611	Syao.g_00943	Syai.g_01237
OG0000612	Syao.g_00944	Syai.g_01238
OG0000613	Syao.g_01979	Syai.g_00196
OG0000614	Syao.g_00375	Syai.g_01981
OG0000615	Syao.g_00978	Syai.g_01286
OG0000616	Syao.g_02342	Syai.g_02914
OG0000617	Syao.g_00486	Syai.g_01393
OG0000618	Syao.g_00485	Syai.g_01394
OG0000619	Syao.g_00484	Syai.g_01395
OG0000620	Syao.g_00479	Syai.g_01402
OG0000621	Syao.g_00478	Syai.g_01403
OG0000622	Syao.g_00476	Syai.g_01404
OG0000623	Syao.g_00475	Syai.g_01405
OG0000624	Syao.g_00473	Syai.g_01407
OG0000625	Syao.g_00472	Syai.g_01408
OG0000626	Syao.g_00471	Syai.g_01409
OG0000627	Syao.g_00567	Syai.g_01575
OG0000628	Syao.g_00566	Syai.g_01573
OG0000629	Syao.g_00590	Syai.g_01570
OG0000630	Syao.g_00585	Syai.g_01566
OG0000631	Syao.g_00644	Syai.g_01557
OG0000632	Syao.g_00643	Syai.g_01556
OG0000633	Syao.g_00642	Syai.g_01555
OG0000634	Syao.g_00752	Syai.g_01317
OG0000635	Syao.g_00753	Syai.g_01318
OG0000636	Syao.g_00755	Syai.g_01320
OG0000637	Syao.g_00757	Syai.g_01322
OG0000638	Syao.g_00758	Syai.g_01323
OG0000639	Syao.g_00759	Syai.g_01324
OG0000640	Syao.g_00760	Syai.g_01325
OG0000641	Syao.g_00764	Syai.g_01329
OG0000642	Syao.g_00765	Syai.g_01330
OG0000643	Syao.g_00767	Syai.g_01349
OG0000644	Syao.g_00768	Syai.g_01350
OG0000645	Syao.g_00770	Syai.g_01352
OG0000646	Syao.g_00773	Syai.g_01355
OG0000647	Syao.g_00775	Syai.g_01357
OG0000648	Syao.g_00777	Syai.g_01362
OG0000649	Syao.g_00778	Syai.g_01363
OG0000650	Syao.g_00779	Syai.g_01364
OG0000651	Syao.g_00780	Syai.g_01365
OG0000652	Syao.g_00781	Syai.g_01366
OG0000653	Syao.g_00783	Syai.g_01368
OG0000654	Syao.g_00784	Syai.g_01369
OG0000655	Syao.g_00785	Syai.g_01370
OG0000656	Syao.g_00789	Syai.g_01373
OG0000657	Syao.g_00435	Syai.g_02045
OG0000658	Syao.g_00560	Syai.g_02049
OG0000659	Syao.g_00559	Syai.g_02050
OG0000660	Syao.g_00555	Syai.g_02054
OG0000662	Syao.g_00535	Syai.g_02058
OG0000663	Syao.g_00532	Syai.g_02061
OG0000664	Syao.g_00530	Syai.g_02062
OG0000665	Syao.g_01436	Syai.g_02431
OG0000666	Syao.g_02120	Syai.g_01610
OG0000667	Syao.g_01375	Syai.g_01724
OG0000668	Syao.g_02678	Syai.g_01436
OG0000669	Syao.g_00955	Syai.g_01251
OG0000670	Syao.g_00958	Syai.g_00561
OG0000671	Syao.g_00960	Syai.g_01255
OG0000672	Syao.g_00963	Syai.g_01259
OG0000673	Syao.g_00966	Syai.g_01262
OG0000674	Syao.g_00968	Syai.g_01264
OG0000675	Syao.g_00969	Syai.g_01265
OG0000676	Syao.g_00971	Syai.g_01275
OG0000677	Syao.g_00972	Syai.g_01276
OG0000678	Syao.g_00974	Syai.g_01279
OG0000679	Syao.g_00981	Syai.g_01288
OG0000680	Syao.g_00982	Syai.g_01289
OG0000681	Syao.g_00985	Syai.g_01292
OG0000682	Syao.g_00986	Syai.g_01293
OG0000683	Syao.g_00987	Syai.g_01294
OG0000684	Syao.g_00990	Syai.g_01299
OG0000685	Syao.g_00733	Syai.g_01301
OG0000686	Syao.g_00734	Syai.g_01302
OG0000687	Syao.g_00735	Syai.g_01303
OG0000688	Syao.g_00741	Syai.g_01307
OG0000689	Syao.g_00743	Syai.g_01309
OG0000690	Syao.g_00744	Syai.g_01310
OG0000691	Syao.g_00745	Syai.g_01311
OG0000692	Syao.g_00747	Syai.g_01312
OG0000693	Syao.g_00748	Syai.g_01313
OG0000694	Syao.g_00749	Syai.g_01314
OG0000695	Syao.g_00639	Syai.g_01553
OG0000696	Syao.g_00638	Syai.g_01552
OG0000697	Syao.g_00636	Syai.g_01550
OG0000698	Syao.g_00633	Syai.g_01547
OG0000699	Syao.g_00631	Syai.g_01545
OG0000700	Syao.g_00630	Syai.g_01544
OG0000701	Syao.g_00629	Syai.g_01543
OG0000702	Syao.g_00705	Syai.g_01521
OG0000703	Syao.g_00693	Syai.g_01520
OG0000704	Syao.g_00689	Syai.g_01518
OG0000705	Syao.g_00682	Syai.g_01511
OG0000706	Syao.g_00681	Syai.g_01510
OG0000707	Syao.g_00680	Syai.g_01509
OG0000708	Syao.g_00677	Syai.g_01506
OG0000709	Syao.g_00670	Syai.g_01497
OG0000710	Syao.g_00666	Syai.g_01487
OG0000711	Syao.g_00815	Syai.g_01456
OG0000712	Syao.g_00813	Syai.g_01454
OG0000713	Syao.g_00812	Syai.g_01453
OG0000714	Syao.g_00810	Syai.g_01451
OG0000715	Syao.g_00808	Syai.g_01449
OG0000716	Syao.g_00804	Syai.g_01445
OG0000717	Syao.g_00803	Syai.g_01444
OG0000718	Syao.g_00794	Syai.g_01440
OG0000719	Syao.g_00444	Syai.g_01438
OG0000720	Syao.g_00457	Syai.g_01425
OG0000721	Syao.g_00459	Syai.g_01423
OG0000722	Syao.g_00460	Syai.g_01422
OG0000723	Syao.g_00469	Syai.g_01411
OG0000724	Syao.g_00513	Syai.g_02013
OG0000725	Syao.g_00385	Syai.g_02004
OG0000726	Syao.g_00384	Syai.g_02003
OG0000727	Syao.g_00383	Syai.g_02002
OG0000728	Syao.g_00381	Syai.g_02000
OG0000729	Syao.g_02190	Syai.g_00097
OG0000730	Syao.g_01880	Syai.g_00483
OG0000731	Syao.g_01868	Syai.g_00495
OG0000732	Syao.g_02218	Syai.g_00058
OG0000733	Syao.g_01427	Syai.g_02805
OG0000734	Syao.g_02592	Syai.g_02548
OG0000735	Syao.g_00140	Syai.g_02159
OG0000736	Syao.g_00139	Syai.g_02158
OG0000737	Syao.g_00138	Syai.g_02157
OG0000738	Syao.g_00132	Syai.g_02152
OG0000739	Syao.g_00131	Syai.g_02151
OG0000740	Syao.g_00130	Syai.g_02150
OG0000741	Syao.g_00127	Syai.g_02147
OG0000742	Syao.g_00124	Syai.g_02145
OG0000743	Syao.g_00217	Syai.g_02143
OG0000744	Syao.g_00216	Syai.g_02142
OG0000745	Syao.g_00213	Syai.g_02140
OG0000746	Syao.g_00210	Syai.g_02138
OG0000747	Syao.g_00208	Syai.g_02137
OG0000748	Syao.g_00193	Syai.g_02125
OG0000749	Syao.g_00192	Syai.g_02123
OG0000750	Syao.g_00191	Syai.g_02122
OG0000751	Syao.g_00185	Syai.g_02116
OG0000752	Syao.g_00183	Syai.g_02114
OG0000753	Syao.g_00180	Syai.g_02111
OG0000754	Syao.g_00175	Syai.g_01750
OG0000755	Syao.g_00021	Syai.g_01760
OG0000756	Syao.g_00229	Syai.g_01761
OG0000757	Syao.g_00252	Syai.g_01769
OG0000758	Syao.g_00251	Syai.g_01770
OG0000759	Syao.g_00250	Syai.g_01771
OG0000760	Syao.g_00249	Syai.g_01772
OG0000761	Syao.g_00248	Syai.g_01775
OG0000762	Syao.g_00246	Syai.g_01777
OG0000763	Syao.g_00242	Syai.g_01779
OG0000764	Syao.g_00241	Syai.g_01780
OG0000765	Syao.g_00267	Syai.g_01797
OG0000766	Syao.g_00266	Syai.g_01798
OG0000767	Syao.g_00264	Syai.g_01800
OG0000768	Syao.g_00263	Syai.g_01801
OG0000769	Syao.g_00261	Syai.g_01803
OG0000770	Syao.g_00257	Syai.g_01822
OG0000771	Syao.g_00506	Syai.g_02019
OG0000772	Syao.g_01523	Syai.g_01639
OG0000773	Syao.g_01447	Syai.g_02164
OG0000774	Syao.g_01442	Syai.g_02168
OG0000775	Syao.g_01440	Syai.g_02172
OG0000776	Syao.g_01439	Syai.g_02173
OG0000777	Syao.g_01438	Syai.g_02174
OG0000778	Syao.g_01437	Syai.g_02175
OG0000779	Syao.g_01469	Syai.g_02181
OG0000780	Syao.g_01456	Syai.g_02184
OG0000781	Syao.g_01452	Syai.g_02188
OG0000782	Syao.g_01451	Syai.g_02189
OG0000783	Syao.g_01450	Syai.g_02190
OG0000784	Syao.g_01449	Syai.g_02191
OG0000785	Syao.g_01481	Syai.g_02193
OG0000786	Syao.g_01473	Syai.g_00816
OG0000787	Syao.g_01472	Syai.g_00815
OG0000788	Syao.g_00870	Syai.g_01117
OG0000789	Syao.g_00623	Syai.g_01596
OG0000790	Syao.g_00041, Syao.g_00315	Syai.g_00623
OG0000791	Syao.g_00043	Syai.g_00621
OG0000792	Syao.g_00044	Syai.g_00620
OG0000793	Syao.g_02700	Syai.g_00615
OG0000794	Syao.g_02703	Syai.g_00614
OG0000795	Syao.g_02704	Syai.g_00613
OG0000796	Syao.g_02708	Syai.g_00609
OG0000797	Syao.g_02709	Syai.g_00608
OG0000798	Syao.g_02066	Syai.g_00262
OG0000799	Syao.g_01525	Syai.g_00996
OG0000800	Syao.g_01526	Syai.g_00993
OG0000801	Syao.g_01527	Syai.g_00992
OG0000802	Syao.g_01531	Syai.g_00988
OG0000803	Syao.g_01534	Syai.g_00983
OG0000804	Syao.g_01537	Syai.g_00980
OG0000805	Syao.g_01502	Syai.g_00965
OG0000806	Syao.g_01504	Syai.g_00963
OG0000807	Syao.g_01506	Syai.g_00961
OG0000808	Syao.g_01507	Syai.g_00960
OG0000809	Syao.g_01511	Syai.g_00957
OG0000810	Syao.g_01482	Syai.g_00956
OG0000811	Syao.g_01490	Syai.g_00950
OG0000812	Syao.g_01492	Syai.g_00948
OG0000813	Syao.g_01493	Syai.g_00947
OG0000814	Syao.g_01495	Syai.g_00945
OG0000815	Syao.g_01499	Syai.g_00944
OG0000816	Syao.g_01471	Syai.g_00942
OG0000817	Syao.g_01519	Syai.g_00941
OG0000818	Syao.g_00062	Syai.g_00935
OG0000819	Syao.g_00063	Syai.g_00934
OG0000820	Syao.g_00064	Syai.g_00933
OG0000821	Syao.g_00070	Syai.g_00916
OG0000822	Syao.g_00072	Syai.g_00914
OG0000823	Syao.g_00073	Syai.g_00913
OG0000824	Syao.g_00079	Syai.g_00907
OG0000825	Syao.g_00080	Syai.g_00906
OG0000826	Syao.g_00081	Syai.g_00905
OG0000827	Syao.g_00082	Syai.g_00904
OG0000828	Syao.g_00085	Syai.g_00900
OG0000829	Syao.g_00086	Syai.g_00899
OG0000830	Syao.g_00087	Syai.g_00898
OG0000831	Syao.g_00089	Syai.g_00896
OG0000832	Syao.g_01696	Syai.g_02296
OG0000833	Syao.g_01612	Syai.g_02305
OG0000834	Syao.g_01610	Syai.g_02307
OG0000835	Syao.g_01609	Syai.g_02308
OG0000836	Syao.g_01606	Syai.g_02312
OG0000837	Syao.g_01605	Syai.g_02313
OG0000838	Syao.g_01601	Syai.g_02323
OG0000839	Syao.g_01600	Syai.g_02324
OG0000840	Syao.g_01599	Syai.g_02325
OG0000841	Syao.g_01598	Syai.g_02326
OG0000842	Syao.g_01597	Syai.g_02327
OG0000843	Syao.g_01596	Syai.g_02328
OG0000844	Syao.g_01594	Syai.g_02330
OG0000845	Syao.g_01593	Syai.g_02331
OG0000846	Syao.g_01592	Syai.g_02332
OG0000847	Syao.g_01591	Syai.g_02333
OG0000848	Syao.g_01589	Syai.g_02335
OG0000849	Syao.g_01588	Syai.g_02336
OG0000850	Syao.g_01585	Syai.g_02339
OG0000851	Syao.g_01582	Syai.g_02352
OG0000852	Syao.g_01581	Syai.g_02353
OG0000853	Syao.g_01577	Syai.g_02357
OG0000854	Syao.g_01575	Syai.g_02359
OG0000855	Syao.g_01574	Syai.g_02360
OG0000856	Syao.g_01327	Syai.g_01078
OG0000857	Syao.g_00774	Syai.g_01356
OG0000858	Syao.g_01567	Syai.g_02366
OG0000859	Syao.g_01566	Syai.g_02367
OG0000860	Syao.g_01552	Syai.g_02380
OG0000861	Syao.g_01551	Syai.g_02381
OG0000862	Syao.g_01542	Syai.g_02382
OG0000863	Syao.g_01540	Syai.g_02385
OG0000864	Syao.g_01017	Syai.g_02386
OG0000866	Syao.g_01686	Syai.g_02388
OG0000867	Syao.g_01685	Syai.g_02389
OG0000868	Syao.g_01682	Syai.g_02392
OG0000869	Syao.g_01677	Syai.g_02396
OG0000870	Syao.g_01672	Syai.g_02401
OG0000871	Syao.g_01671	Syai.g_02402
OG0000872	Syao.g_01665	Syai.g_02409
OG0000873	Syao.g_01662	Syai.g_02412
OG0000874	Syao.g_01660	Syai.g_02408
OG0000875	Syao.g_01658	Syai.g_02416
OG0000876	Syao.g_00536	Syai.g_02243
OG0000877	Syao.g_01654	Syai.g_02250
OG0000878	Syao.g_01653	Syai.g_02251
OG0000879	Syao.g_01652	Syai.g_02252
OG0000880	Syao.g_01651	Syai.g_02253
OG0000881	Syao.g_01647	Syai.g_02257
OG0000882	Syao.g_01642	Syai.g_02262
OG0000883	Syao.g_01638	Syai.g_02264
OG0000884	Syao.g_01636	Syai.g_02266
OG0000885	Syao.g_01635	Syai.g_02267
OG0000886	Syao.g_01634	Syai.g_02268
OG0000887	Syao.g_01633	Syai.g_02269
OG0000888	Syao.g_01631	Syai.g_02271
OG0000889	Syao.g_01629	Syai.g_02273
OG0000890	Syao.g_01626	Syai.g_02279
OG0000891	Syao.g_01625	Syai.g_02280
OG0000892	Syao.g_01695	Syai.g_02282
OG0000893	Syao.g_01934	Syai.g_00318
OG0000894	Syao.g_01937	Syai.g_00321
OG0000895	Syao.g_01916	Syai.g_00325
OG0000896	Syao.g_01917	Syai.g_00326
OG0000897	Syao.g_01919	Syai.g_00328
OG0000898	Syao.g_01920	Syai.g_00329
OG0000899	Syao.g_01921	Syai.g_00330
OG0000900	Syao.g_01922	Syai.g_00331
OG0000901	Syao.g_01927	Syai.g_00336
OG0000902	Syao.g_01929	Syai.g_00338
OG0000903	Syao.g_01798	Syai.g_00353
OG0000904	Syao.g_01804	Syai.g_00348
OG0000905	Syao.g_01862	Syai.g_00342
OG0000906	Syao.g_01931	Syai.g_00340
OG0000907	Syao.g_01796	Syai.g_00358
OG0000908	Syao.g_01793	Syai.g_00361
OG0000909	Syao.g_01792	Syai.g_00362
OG0000910	Syao.g_01791	Syai.g_00363
OG0000911	Syao.g_01789	Syai.g_00365
OG0000912	Syao.g_01788	Syai.g_00366
OG0000913	Syao.g_01787	Syai.g_00367
OG0000914	Syao.g_01786	Syai.g_00368
OG0000915	Syao.g_01784	Syai.g_00370
OG0000916	Syao.g_01783	Syai.g_00371
OG0000917	Syao.g_01782	Syai.g_00372
OG0000918	Syao.g_01781	Syai.g_00373
OG0000919	Syao.g_01780	Syai.g_00374
OG0000920	Syao.g_01779	Syai.g_00375
OG0000921	Syao.g_01778	Syai.g_00376
OG0000922	Syao.g_01777	Syai.g_00377
OG0000923	Syao.g_01772	Syai.g_00381
OG0000924	Syao.g_01771	Syai.g_00382
OG0000925	Syao.g_01770	Syai.g_00383
OG0000926	Syao.g_01769	Syai.g_00384
OG0000927	Syao.g_01767	Syai.g_00386
OG0000928	Syao.g_01766	Syai.g_00387
OG0000929	Syao.g_01765	Syai.g_00388
OG0000930	Syao.g_01764	Syai.g_00389
OG0000931	Syao.g_01763	Syai.g_00390
OG0000932	Syao.g_01762	Syai.g_00391
OG0000933	Syao.g_01811	Syai.g_00397
OG0000934	Syao.g_01809	Syai.g_00399
OG0000935	Syao.g_01808	Syai.g_00400
OG0000936	Syao.g_01843	Syai.g_00401
OG0000937	Syao.g_01842	Syai.g_00402
OG0000938	Syao.g_01839	Syai.g_00405
OG0000939	Syao.g_01838	Syai.g_00406
OG0000940	Syao.g_01830	Syai.g_00413
OG0000941	Syao.g_01828	Syai.g_00415
OG0000942	Syao.g_01826	Syai.g_00417
OG0000943	Syao.g_01824	Syai.g_00418
OG0000944	Syao.g_01822	Syai.g_00420
OG0000945	Syao.g_01821	Syai.g_00422
OG0000946	Syao.g_01852	Syai.g_00428
OG0000947	Syao.g_01849	Syai.g_00431
OG0000948	Syao.g_01848	Syai.g_00432
OG0000949	Syao.g_01970	Syai.g_00174
OG0000950	Syao.g_01957	Syai.g_00163
OG0000951	Syao.g_02262	Syai.g_00158
OG0000952	Syao.g_02266	Syai.g_00136
OG0000953	Syao.g_02130	Syai.g_00132
OG0000954	Syao.g_02135	Syai.g_00127
OG0000955	Syao.g_02136	Syai.g_00126
OG0000956	Syao.g_02138	Syai.g_00124
OG0000957	Syao.g_01951	Syai.g_00113
OG0000958	Syao.g_01950	Syai.g_00112
OG0000959	Syao.g_01947	Syai.g_00108
OG0000960	Syao.g_01946	Syai.g_00107
OG0000961	Syao.g_02496	Syai.g_00100
OG0000962	Syao.g_02191	Syai.g_00098
OG0000963	Syao.g_02186	Syai.g_00094
OG0000964	Syao.g_02185	Syai.g_00093
OG0000965	Syao.g_02184	Syai.g_00092
OG0000966	Syao.g_02172	Syai.g_00082
OG0000967	Syao.g_02167	Syai.g_00077
OG0000968	Syao.g_02199	Syai.g_00085
OG0000969	Syao.g_02200	Syai.g_00080
OG0000970	Syao.g_02201	Syai.g_00079
OG0000971	Syao.g_02203	Syai.g_00074
OG0000972	Syao.g_02204	Syai.g_00073
OG0000973	Syao.g_02205	Syai.g_00072
OG0000974	Syao.g_02206	Syai.g_00071
OG0000975	Syao.g_02207	Syai.g_00070
OG0000976	Syao.g_02208	Syai.g_00069
OG0000977	Syao.g_02210	Syai.g_00067
OG0000978	Syao.g_02211	Syai.g_00065
OG0000979	Syao.g_02214	Syai.g_00062
OG0000980	Syao.g_02217	Syai.g_00059
OG0000981	Syao.g_02220	Syai.g_00056
OG0000982	Syao.g_02437	Syai.g_02777
OG0000983	Syao.g_02438	Syai.g_02778
OG0000984	Syao.g_02439	Syai.g_02779
OG0000985	Syao.g_02443	Syai.g_02781
OG0000986	Syao.g_02445	Syai.g_02784
OG0000987	Syao.g_02447	Syai.g_02786
OG0000988	Syao.g_02452	Syai.g_02790
OG0000989	Syao.g_02368	Syai.g_02797
OG0000990	Syao.g_02362	Syai.g_02825
OG0000991	Syao.g_02354	Syai.g_02827
OG0000992	Syao.g_02279	Syai.g_02830
OG0000993	Syao.g_02280	Syai.g_02831
OG0000994	Syao.g_02283	Syai.g_02834
OG0000995	Syao.g_02287	Syai.g_02840
OG0000996	Syao.g_02305	Syai.g_02891
OG0000997	Syao.g_02326	Syai.g_02900
OG0000998	Syao.g_02328	Syai.g_02902
OG0000999	Syao.g_02329	Syai.g_02903
OG0001000	Syao.g_02333	Syai.g_02906
OG0001001	Syao.g_02338	Syai.g_02911
OG0001002	Syao.g_02345	Syai.g_02918
OG0001003	Syao.g_02347	Syai.g_02919
OG0001004	Syao.g_02348	Syai.g_02920
OG0001005	Syao.g_02194	Syai.g_02921
OG0001006	Syao.g_02159	Syai.g_02931
OG0001007	Syao.g_02161	Syai.g_02933
OG0001008	Syao.g_01737	Syai.g_02227
OG0001009	Syao.g_02239	Syai.g_00034
OG0001010	Syao.g_02238	Syai.g_00035
OG0001011	Syao.g_02236	Syai.g_00037
OG0001012	Syao.g_00322	Syai.g_02773
OG0001013	Syao.g_02413	Syai.g_02750
OG0001014	Syao.g_02407	Syai.g_02726
OG0001015	Syao.g_02406	Syai.g_02725
OG0001016	Syao.g_02622	Syai.g_02479
OG0001017	Syao.g_02628	Syai.g_02485
OG0001018	Syao.g_02630	Syai.g_02487
OG0001019	Syao.g_02654	Syai.g_02508
OG0001020	Syao.g_02663	Syai.g_02516
OG0001021	Syao.g_02666	Syai.g_02523
OG0001022	Syao.g_02670	Syai.g_02528
OG0001023	Syao.g_02671	Syai.g_02529
OG0001024	Syao.g_01018	Syai.g_02533
OG0001025	Syao.g_02597	Syai.g_02540
OG0001026	Syao.g_02594	Syai.g_02550
OG0001027	Syao.g_02564	Syai.g_02555
OG0001028	Syao.g_02568	Syai.g_02557
OG0001029	Syao.g_02570	Syai.g_02559
OG0001030	Syao.g_02545	Syai.g_02580
OG0001031	Syao.g_02528	Syai.g_02656
OG0001032	Syao.g_02530	Syai.g_02658
OG0001033	Syao.g_01016	Syai.g_02685
OG0001034	Syao.g_01704	Syai.g_00537
OG0001035	Syao.g_02101	Syai.g_00295
OG0001036	Syao.g_02096	Syai.g_00290
OG0001037	Syao.g_02094	Syai.g_00288
OG0001038	Syao.g_02065	Syai.g_00261
OG0001039	Syao.g_02062	Syai.g_00258
OG0001040	Syao.g_02059	Syai.g_00255
OG0001041	Syao.g_02055	Syai.g_00250
OG0001042	Syao.g_02032	Syai.g_00225
OG0001043	Syao.g_02028	Syai.g_00221
OG0001044	Syao.g_01878	Syai.g_00485
OG0001045	Syao.g_01865	Syai.g_00498
OG0001046	Syao.g_00827	Syai.g_01471
OG0001047	Syao.g_01739	Syai.g_02225
OG0001048	Syao.g_01740	Syai.g_02224
OG0001049	Syao.g_01616	Syai.g_02215
OG0001050	Syao.g_01618	Syai.g_02214
OG0001051	Syao.g_01619	Syai.g_02213
OG0001052	Syao.g_02686	Syai.g_00861
OG0001053	Syao.g_00025	Syai.g_00641
OG0001054	Syao.g_00104	Syai.g_00658
OG0001055	Syao.g_00156	Syai.g_00679
OG0001056	Syao.g_01417	Syai.g_00713
OG0001057	Syao.g_00879	Syai.g_00721
OG0001058	Syao.g_00862	Syai.g_00734
OG0001059	Syao.g_00858	Syai.g_00738
OG0001060	Syao.g_00852	Syai.g_00744
OG0001062	Syao.g_01050	Syai.g_00767
OG0001063	Syao.g_01042	Syai.g_00774
OG0001064	Syao.g_01041	Syai.g_00775
OG0001065	Syao.g_01040	Syai.g_00776
OG0001066	Syao.g_01039	Syai.g_00777
OG0001067	Syao.g_01038	Syai.g_00778
OG0001068	Syao.g_01037	Syai.g_00779
OG0001069	Syao.g_01036	Syai.g_00780
OG0001070	Syao.g_01032	Syai.g_00783
OG0001071	Syao.g_01031	Syai.g_00784
OG0001072	Syao.g_01027	Syai.g_00788
OG0001073	Syao.g_00991	Syai.g_00807
OG0001074	Syao.g_00392	Syai.g_01051
OG0001075	Syao.g_00391	Syai.g_01053
OG0001076	Syao.g_01339	Syai.g_01069
OG0001077	Syao.g_01323	Syai.g_01081
OG0001078	Syao.g_00895	Syai.g_01105
OG0001079	Syao.g_00911	Syai.g_01118
OG0001081	Syao.g_00925	Syai.g_01222
OG0001082	Syao.g_00926	Syai.g_01223
OG0001083	Syao.g_00934	Syai.g_01230
OG0001084	Syao.g_00935	Syai.g_01231
OG0001085	Syao.g_00947	Syai.g_01241
OG0001086	Syao.g_00949	Syai.g_01243
OG0001087	Syao.g_01419	Syai.g_01953
OG0001088	Syao.g_00211	Syai.g_01957
OG0001089	Syao.g_00376	Syai.g_01996
OG0001090	Syao.g_00494	Syai.g_01387
OG0001091	Syao.g_00491	Syai.g_01389
OG0001092	Syao.g_00489	Syai.g_01391
OG0001093	Syao.g_00482	Syai.g_01397
OG0001094	Syao.g_00750	Syai.g_01315
OG0001096	Syao.g_00786	Syai.g_01371
OG0001097	Syao.g_00552	Syai.g_02057
OG0001098	Syao.g_00731	Syai.g_01603
OG0001099	Syao.g_02569	Syai.g_02558
OG0001100	Syao.g_00957	Syai.g_01253
OG0001101	Syao.g_00959	Syai.g_01254
OG0001102	Syao.g_00962	Syai.g_01257
OG0001103	Syao.g_00964	Syai.g_01260
OG0001105	Syao.g_00736	Syai.g_01304
OG0001106	Syao.g_00688	Syai.g_01517
OG0001107	Syao.g_00676	Syai.g_01505
OG0001108	Syao.g_00669	Syai.g_01496
OG0001109	Syao.g_00667	Syai.g_01488
OG0001110	Syao.g_00665	Syai.g_01486
OG0001111	Syao.g_00663	Syai.g_01484
OG0001112	Syao.g_00661	Syai.g_01482
OG0001113	Syao.g_00660	Syai.g_01481
OG0001114	Syao.g_00659	Syai.g_01480
OG0001115	Syao.g_00832	Syai.g_01476
OG0001116	Syao.g_00830	Syai.g_01474
OG0001117	Syao.g_00829	Syai.g_01473
OG0001118	Syao.g_00828	Syai.g_01472
OG0001119	Syao.g_00826	Syai.g_01470
OG0001120	Syao.g_00822	Syai.g_01466
OG0001121	Syao.g_01294	Syai.g_01676
OG0001122	Syao.g_00445	Syai.g_01437
OG0001123	Syao.g_00451	Syai.g_01430
OG0001124	Syao.g_00453	Syai.g_01428
OG0001125	Syao.g_00456	Syai.g_01426
OG0001126	Syao.g_00504	Syai.g_02021
OG0001127	Syao.g_00505	Syai.g_02020
OG0001128	Syao.g_00508	Syai.g_02017
OG0001129	Syao.g_00510	Syai.g_02015
OG0001130	Syao.g_00511	Syai.g_02014
OG0001131	Syao.g_01387	Syai.g_01281
OG0001132	Syao.g_01221	Syai.g_01620
OG0001133	Syao.g_01333	Syai.g_01072
OG0001134	Syao.g_01428	Syai.g_01745
OG0001135	Syao.g_01424	Syai.g_01742
OG0001136	Syao.g_00126	Syai.g_02146
OG0001137	Syao.g_00194	Syai.g_02126
OG0001138	Syao.g_00227	Syai.g_01763
OG0001139	Syao.g_00225	Syai.g_01765
OG0001140	Syao.g_00224	Syai.g_01766
OG0001141	Syao.g_00254	Syai.g_01767
OG0001142	Syao.g_00253	Syai.g_01768
OG0001143	Syao.g_00243	Syai.g_01778
OG0001144	Syao.g_00276	Syai.g_01788
OG0001145	Syao.g_01446	Syai.g_02165
OG0001146	Syao.g_01455	Syai.g_02185
OG0001147	Syao.g_00095	Syai.g_00869
OG0001148	Syao.g_00038	Syai.g_00626
OG0001149	Syao.g_00039	Syai.g_00625
OG0001150	Syao.g_00040	Syai.g_00624
OG0001151	Syao.g_02706	Syai.g_00611
OG0001152	Syao.g_02707	Syai.g_00610
OG0001153	Syao.g_00083	Syai.g_00903
OG0001154	Syao.g_00084	Syai.g_00901
OG0001155	Syao.g_01747	Syai.g_02298
OG0001156	Syao.g_01744	Syai.g_02301
OG0001157	Syao.g_01743	Syai.g_02302
OG0001158	Syao.g_01742	Syai.g_02303
OG0001159	Syao.g_01741	Syai.g_02304
OG0001160	Syao.g_01579	Syai.g_02355
OG0001161	Syao.g_02373	Syai.g_02803
OG0001162	Syao.g_02650	Syai.g_01374
OG0001163	Syao.g_01571	Syai.g_02363
OG0001164	Syao.g_01564	Syai.g_02369
OG0001165	Syao.g_01559	Syai.g_02374
OG0001166	Syao.g_01673	Syai.g_02400
OG0001167	Syao.g_01006	Syai.g_02254
OG0001168	Syao.g_01648	Syai.g_02256
OG0001169	Syao.g_01646	Syai.g_02258
OG0001170	Syao.g_01644	Syai.g_02260
OG0001171	Syao.g_01632	Syai.g_02270
OG0001172	Syao.g_01914	Syai.g_00323
OG0001173	Syao.g_01915	Syai.g_00324
OG0001174	Syao.g_01923	Syai.g_00332
OG0001175	Syao.g_01924	Syai.g_00333
OG0001176	Syao.g_01799	Syai.g_00352
OG0001177	Syao.g_01802	Syai.g_00350
OG0001178	Syao.g_01541	Syai.g_02383
OG0001179	Syao.g_01768	Syai.g_00385
OG0001180	Syao.g_01833	Syai.g_00410
OG0001181	Syao.g_01829	Syai.g_00414
