Orthogroup	Praq	Prbi
OG0000546	Praq.g_01089	Prbi.g_00516
OG0000547	Praq.g_01087	Prbi.g_00518
OG0000548	Praq.g_01086	Prbi.g_00519
OG0000549	Praq.g_01084	Prbi.g_00521
OG0000550	Praq.g_01079	Prbi.g_00526
OG0000551	Praq.g_01075	Prbi.g_00530
OG0000552	Praq.g_01074	Prbi.g_00531
OG0000553	Praq.g_01073	Prbi.g_00532
OG0000554	Praq.g_01068	Prbi.g_00537
OG0000555	Praq.g_01060	Prbi.g_00545
OG0000556	Praq.g_01058	Prbi.g_00547
OG0000557	Praq.g_01057	Prbi.g_00548
OG0000558	Praq.g_01055	Prbi.g_00550
OG0000559	Praq.g_01051	Prbi.g_00554
OG0000560	Praq.g_01048	Prbi.g_00557
OG0000561	Praq.g_01047	Prbi.g_00558
OG0000562	Praq.g_01046	Prbi.g_00559
OG0000563	Praq.g_01045	Prbi.g_00560
OG0000564	Praq.g_01044	Prbi.g_00561
OG0000565	Praq.g_01041	Prbi.g_00564
OG0000566	Praq.g_01039	Prbi.g_00566
OG0000567	Praq.g_01035	Prbi.g_00570
OG0000568	Praq.g_01034	Prbi.g_00571
OG0000569	Praq.g_01033	Prbi.g_00572
OG0000570	Praq.g_01032	Prbi.g_00573
OG0000571	Praq.g_01030	Prbi.g_00575
OG0000572	Praq.g_01017	Prbi.g_00588
OG0000573	Praq.g_01010	Prbi.g_00594
OG0000574	Praq.g_01009	Prbi.g_00595
OG0000575	Praq.g_01005	Prbi.g_00599
OG0000576	Praq.g_01003	Prbi.g_00601
OG0000577	Praq.g_01002	Prbi.g_00602
OG0000578	Praq.g_01001	Prbi.g_00603
OG0000579	Praq.g_01000	Prbi.g_00604
OG0000580	Praq.g_00999	Prbi.g_00605
OG0000581	Praq.g_00997	Prbi.g_00607
OG0000582	Praq.g_00994	Prbi.g_00610
OG0000583	Praq.g_00993	Prbi.g_00611
OG0000584	Praq.g_00992	Prbi.g_00612
OG0000585	Praq.g_00990	Prbi.g_00614
OG0000586	Praq.g_00989	Prbi.g_00615
OG0000587	Praq.g_00988	Prbi.g_00616
OG0000588	Praq.g_00984	Prbi.g_00620
OG0000589	Praq.g_00981	Prbi.g_00623
OG0000590	Praq.g_00980	Prbi.g_00624
OG0000591	Praq.g_00977	Prbi.g_00627
OG0000592	Praq.g_00976	Prbi.g_00628
OG0000593	Praq.g_00970	Prbi.g_00635
OG0000594	Praq.g_00969	Prbi.g_00636
OG0000595	Praq.g_00968	Prbi.g_00637
OG0000596	Praq.g_00964	Prbi.g_00641
OG0000597	Praq.g_00962	Prbi.g_00643
OG0000598	Praq.g_00961	Prbi.g_00644
OG0000599	Praq.g_00958	Prbi.g_00647
OG0000600	Praq.g_00957	Prbi.g_00648
OG0000601	Praq.g_00775	Prbi.g_00649
OG0000602	Praq.g_00777	Prbi.g_00651
OG0000603	Praq.g_00778	Prbi.g_00652
OG0000604	Praq.g_00779	Prbi.g_00653
OG0000605	Praq.g_00780	Prbi.g_00654
OG0000606	Praq.g_00783	Prbi.g_00657
OG0000607	Praq.g_00786	Prbi.g_00660
OG0000608	Praq.g_00787	Prbi.g_00661
OG0000609	Praq.g_00788	Prbi.g_00662
OG0000610	Praq.g_00793	Prbi.g_00667
OG0000611	Praq.g_00796	Prbi.g_00670
OG0000612	Praq.g_00797	Prbi.g_00671
OG0000613	Praq.g_00802	Prbi.g_00676
OG0000614	Praq.g_00821	Prbi.g_00695
OG0000615	Praq.g_00829	Prbi.g_00704
OG0000616	Praq.g_00833	Prbi.g_00708
OG0000617	Praq.g_00589	Prbi.g_00751
OG0000618	Praq.g_00590	Prbi.g_00752
OG0000619	Praq.g_00591	Prbi.g_00753
OG0000620	Praq.g_00594	Prbi.g_00756
OG0000621	Praq.g_00595	Prbi.g_00757
OG0000622	Praq.g_00596	Prbi.g_00758
OG0000623	Praq.g_00597	Prbi.g_00759
OG0000624	Praq.g_00598	Prbi.g_00760
OG0000625	Praq.g_00599	Prbi.g_00761
OG0000626	Praq.g_00600	Prbi.g_00762
OG0000627	Praq.g_00601	Prbi.g_00763
OG0000628	Praq.g_00602	Prbi.g_00764
OG0000629	Praq.g_00603	Prbi.g_00765
OG0000630	Praq.g_00606	Prbi.g_00768
OG0000631	Praq.g_00661	Prbi.g_00838
OG0000632	Praq.g_00662	Prbi.g_00839
OG0000633	Praq.g_00663	Prbi.g_00840
OG0000634	Praq.g_00666	Prbi.g_00843
OG0000635	Praq.g_00667	Prbi.g_00844
OG0000636	Praq.g_00669	Prbi.g_00846
OG0000637	Praq.g_00671	Prbi.g_00848
OG0000638	Praq.g_00672	Prbi.g_00849
OG0000639	Praq.g_00673	Prbi.g_00850
OG0000640	Praq.g_00674	Prbi.g_00851
OG0000641	Praq.g_00678	Prbi.g_00855
OG0000642	Praq.g_01407	Prbi.g_00856
OG0000643	Praq.g_01408	Prbi.g_00857
OG0000644	Praq.g_01409	Prbi.g_00858
OG0000645	Praq.g_01410	Prbi.g_00859
OG0000646	Praq.g_01412	Prbi.g_00861
OG0000647	Praq.g_01413	Prbi.g_00862
OG0000648	Praq.g_01415	Prbi.g_00864
OG0000649	Praq.g_01416	Prbi.g_00865
OG0000650	Praq.g_01417	Prbi.g_00866
OG0000651	Praq.g_01418	Prbi.g_00867
OG0000652	Praq.g_01419	Prbi.g_00868
OG0000653	Praq.g_01421	Prbi.g_00870
OG0000654	Praq.g_01422	Prbi.g_00871
OG0000655	Praq.g_01423	Prbi.g_00872
OG0000656	Praq.g_01426	Prbi.g_00875
OG0000657	Praq.g_01433	Prbi.g_00883
OG0000658	Praq.g_01434	Prbi.g_00884
OG0000659	Praq.g_01435	Prbi.g_00885
OG0000660	Praq.g_01439	Prbi.g_00889
OG0000661	Praq.g_01441	Prbi.g_00891
OG0000662	Praq.g_01443	Prbi.g_00893
OG0000663	Praq.g_01445	Prbi.g_00895
OG0000664	Praq.g_01446	Prbi.g_00896
OG0000665	Praq.g_01450	Prbi.g_00900
OG0000666	Praq.g_01451	Prbi.g_00901
OG0000667	Praq.g_01456	Prbi.g_00905
OG0000668	Praq.g_01473	Prbi.g_00934
OG0000669	Praq.g_01481	Prbi.g_00942
OG0000670	Praq.g_01483	Prbi.g_00944
OG0000671	Praq.g_01485	Prbi.g_00946
OG0000672	Praq.g_01488	Prbi.g_00949
OG0000673	Praq.g_01491	Prbi.g_00952
OG0000674	Praq.g_01493	Prbi.g_00954
OG0000675	Praq.g_01494	Prbi.g_00955
OG0000676	Praq.g_01496	Prbi.g_00957
OG0000677	Praq.g_01497	Prbi.g_00958
OG0000678	Praq.g_01499	Prbi.g_00960
OG0000679	Praq.g_01503	Prbi.g_00964
OG0000680	Praq.g_01504	Prbi.g_00965
OG0000681	Praq.g_01506	Prbi.g_00968
OG0000682	Praq.g_01507	Prbi.g_00969
OG0000683	Praq.g_01508	Prbi.g_00970
OG0000684	Praq.g_01510	Prbi.g_00971
OG0000685	Praq.g_01512	Prbi.g_00973
OG0000686	Praq.g_01513	Prbi.g_00974
OG0000687	Praq.g_01514	Prbi.g_00975
OG0000688	Praq.g_01517	Prbi.g_00978
OG0000689	Praq.g_01518	Prbi.g_00979
OG0000690	Praq.g_01519	Prbi.g_00980
OG0000691	Praq.g_01520	Prbi.g_00981
OG0000692	Praq.g_01522	Prbi.g_00983
OG0000693	Praq.g_01523	Prbi.g_00984
OG0000694	Praq.g_01524	Prbi.g_00985
OG0000695	Praq.g_01526	Prbi.g_00987
OG0000696	Praq.g_01527	Prbi.g_00988
OG0000697	Praq.g_01528	Prbi.g_00989
OG0000698	Praq.g_01531	Prbi.g_00992
OG0000699	Praq.g_01532	Prbi.g_00993
OG0000700	Praq.g_01533	Prbi.g_00994
OG0000701	Praq.g_01534	Prbi.g_00995
OG0000702	Praq.g_01536	Prbi.g_00997
OG0000703	Praq.g_01537	Prbi.g_00998
OG0000704	Praq.g_01538	Prbi.g_00999
OG0000705	Praq.g_01542	Prbi.g_01003
OG0000706	Praq.g_01543	Prbi.g_01004
OG0000707	Praq.g_01544	Prbi.g_01005
OG0000708	Praq.g_01545	Prbi.g_01006
OG0000709	Praq.g_01549	Prbi.g_01010
OG0000710	Praq.g_01552	Prbi.g_01013
OG0000711	Praq.g_01568	Prbi.g_01030
OG0000712	Praq.g_01570	Prbi.g_01032
OG0000713	Praq.g_01571	Prbi.g_01033
OG0000714	Praq.g_01572	Prbi.g_01034
OG0000715	Praq.g_01574	Prbi.g_01036
OG0000716	Praq.g_01576	Prbi.g_01038
OG0000717	Praq.g_01577	Prbi.g_01039
OG0000718	Praq.g_01588	Prbi.g_01055
OG0000719	Praq.g_01590	Prbi.g_01057
OG0000720	Praq.g_01599	Prbi.g_01066
OG0000721	Praq.g_01601	Prbi.g_01068
OG0000722	Praq.g_01602	Prbi.g_01069
OG0000723	Praq.g_01605	Prbi.g_01072
OG0000724	Praq.g_01614	Prbi.g_01081
OG0000725	Praq.g_01620	Prbi.g_01087
OG0000726	Praq.g_01621	Prbi.g_01088
OG0000727	Praq.g_01622	Prbi.g_01089
OG0000728	Praq.g_01624	Prbi.g_01091
OG0000729	Praq.g_01669	Prbi.g_01138
OG0000730	Praq.g_01273	Prbi.g_01142
OG0000731	Praq.g_01276	Prbi.g_01146
OG0000732	Praq.g_01282	Prbi.g_01155
OG0000733	Praq.g_01301	Prbi.g_01175
OG0000734	Praq.g_01318	Prbi.g_01192
OG0000735	Praq.g_01320	Prbi.g_01194
OG0000736	Praq.g_01321	Prbi.g_01195
OG0000737	Praq.g_01322	Prbi.g_01196
OG0000738	Praq.g_01326	Prbi.g_01200
OG0000739	Praq.g_01327	Prbi.g_01201
OG0000740	Praq.g_01328	Prbi.g_01202
OG0000741	Praq.g_01329	Prbi.g_01203
OG0000742	Praq.g_01332	Prbi.g_01206
OG0000743	Praq.g_01334	Prbi.g_01208
OG0000744	Praq.g_01335	Prbi.g_01209
OG0000745	Praq.g_01336	Prbi.g_01210
OG0000746	Praq.g_01338	Prbi.g_01212
OG0000747	Praq.g_01339	Prbi.g_01213
OG0000748	Praq.g_01342	Prbi.g_01216
OG0000749	Praq.g_01343	Prbi.g_01217
OG0000750	Praq.g_01344	Prbi.g_01218
OG0000751	Praq.g_01346	Prbi.g_01220
OG0000752	Praq.g_01348	Prbi.g_01222
OG0000753	Praq.g_01351	Prbi.g_01225
OG0000754	Praq.g_01354	Prbi.g_01228
OG0000755	Praq.g_01357	Prbi.g_01231
OG0000756	Praq.g_01358	Prbi.g_01232
OG0000757	Praq.g_01364	Prbi.g_01238
OG0000758	Praq.g_01365	Prbi.g_01239
OG0000759	Praq.g_01366	Prbi.g_01240
OG0000760	Praq.g_01367	Prbi.g_01241
OG0000761	Praq.g_01368	Prbi.g_01242
OG0000762	Praq.g_01369	Prbi.g_01243
OG0000763	Praq.g_01371	Prbi.g_01245
OG0000764	Praq.g_01372	Prbi.g_01246
OG0000765	Praq.g_01381	Prbi.g_01255
OG0000766	Praq.g_01382	Prbi.g_01256
OG0000767	Praq.g_01384	Prbi.g_01258
OG0000768	Praq.g_01385	Prbi.g_01259
OG0000769	Praq.g_01387	Prbi.g_01261
OG0000770	Praq.g_01389	Prbi.g_01263
OG0000771	Praq.g_00257	Prbi.g_01277
OG0000772	Praq.g_00112	Prbi.g_01363
OG0000773	Praq.g_00124	Prbi.g_01382
OG0000774	Praq.g_00126	Prbi.g_01384
OG0000775	Praq.g_00128	Prbi.g_01386
OG0000776	Praq.g_00129	Prbi.g_01387
OG0000777	Praq.g_00130	Prbi.g_01388
OG0000778	Praq.g_00131	Prbi.g_01389
OG0000779	Praq.g_00135	Prbi.g_01393
OG0000780	Praq.g_00136	Prbi.g_01394
OG0000781	Praq.g_00139	Prbi.g_01397
OG0000782	Praq.g_00140	Prbi.g_01398
OG0000783	Praq.g_00141	Prbi.g_01399
OG0000784	Praq.g_00142	Prbi.g_01400
OG0000785	Praq.g_00144	Prbi.g_01402
OG0000786	Praq.g_00146	Prbi.g_01404
OG0000787	Praq.g_00147	Prbi.g_01405
OG0000788	Praq.g_00162	Prbi.g_01426
OG0000789	Praq.g_00165	Prbi.g_01429
OG0000790	Praq.g_00182	Prbi.g_01444
OG0000791	Praq.g_00184	Prbi.g_01446
OG0000792	Praq.g_00185	Prbi.g_01447
OG0000793	Praq.g_00188	Prbi.g_01450
OG0000794	Praq.g_00189	Prbi.g_01451
OG0000795	Praq.g_00190	Prbi.g_01452
OG0000796	Praq.g_00194	Prbi.g_01456
OG0000797	Praq.g_00195	Prbi.g_01457
OG0000799	Praq.g_00276	Prbi.g_01571
OG0000800	Praq.g_00277	Prbi.g_01572
OG0000801	Praq.g_00278	Prbi.g_01573
OG0000802	Praq.g_00280	Prbi.g_01575
OG0000803	Praq.g_00282	Prbi.g_01577
OG0000804	Praq.g_00283	Prbi.g_01578
OG0000805	Praq.g_00285	Prbi.g_01580
OG0000806	Praq.g_00287	Prbi.g_01582
OG0000807	Praq.g_00288	Prbi.g_01583
OG0000808	Praq.g_00289	Prbi.g_01584
OG0000809	Praq.g_00292	Prbi.g_01587
OG0000810	Praq.g_00293	Prbi.g_01588
OG0000811	Praq.g_00297	Prbi.g_01594
OG0000812	Praq.g_00299	Prbi.g_01596
OG0000813	Praq.g_00300	Prbi.g_01597
OG0000814	Praq.g_00302	Prbi.g_01599
OG0000815	Praq.g_00303	Prbi.g_01600
OG0000816	Praq.g_00305	Prbi.g_01602
OG0000817	Praq.g_00306	Prbi.g_01603
OG0000818	Praq.g_00311	Prbi.g_01608
OG0000819	Praq.g_00312	Prbi.g_01609
OG0000820	Praq.g_00313	Prbi.g_01610
OG0000821	Praq.g_00317	Prbi.g_01613
OG0000822	Praq.g_00318	Prbi.g_01614
OG0000823	Praq.g_00319	Prbi.g_01615
OG0000824	Praq.g_00322	Prbi.g_01618
OG0000825	Praq.g_00323	Prbi.g_01619
OG0000826	Praq.g_00324	Prbi.g_01620
OG0000827	Praq.g_00325	Prbi.g_01621
OG0000828	Praq.g_00328	Prbi.g_01624
OG0000829	Praq.g_00329	Prbi.g_01625
OG0000830	Praq.g_00330	Prbi.g_01626
OG0000831	Praq.g_00332	Prbi.g_01628
OG0000832	Praq.g_00338	Prbi.g_01634
OG0000833	Praq.g_00346	Prbi.g_01642
OG0000834	Praq.g_00347	Prbi.g_01643
OG0000835	Praq.g_00348	Prbi.g_01644
OG0000836	Praq.g_00349	Prbi.g_01645
OG0000837	Praq.g_00350	Prbi.g_01646
OG0000838	Praq.g_00352	Prbi.g_01648
OG0000839	Praq.g_00353	Prbi.g_01649
OG0000840	Praq.g_00354	Prbi.g_01650
OG0000841	Praq.g_00355	Prbi.g_01651
OG0000842	Praq.g_00356	Prbi.g_01652
OG0000843	Praq.g_00357	Prbi.g_01653
OG0000844	Praq.g_00358	Prbi.g_01654
OG0000845	Praq.g_00359	Prbi.g_01655
OG0000846	Praq.g_00360	Prbi.g_01656
OG0000847	Praq.g_00361	Prbi.g_01657
OG0000848	Praq.g_00362	Prbi.g_01658
OG0000849	Praq.g_00363	Prbi.g_01659
OG0000850	Praq.g_00365	Prbi.g_01661
OG0000851	Praq.g_00366	Prbi.g_01662
OG0000852	Praq.g_00367	Prbi.g_01663
OG0000853	Praq.g_00371	Prbi.g_01667
OG0000854	Praq.g_00373	Prbi.g_01669
OG0000855	Praq.g_00374	Prbi.g_01670
OG0000856	Praq.g_00001	Prbi.g_01685
OG0000857	Praq.g_00030	Prbi.g_01711
OG0000858	Praq.g_01953	Prbi.g_01781
OG0000859	Praq.g_01952	Prbi.g_01782
OG0000860	Praq.g_00495	Prbi.g_01789
OG0000861	Praq.g_00494	Prbi.g_01790
OG0000862	Praq.g_00493	Prbi.g_01791
OG0000863	Praq.g_00491	Prbi.g_01793
OG0000864	Praq.g_00490	Prbi.g_01794
OG0000865	Praq.g_00489	Prbi.g_01795
OG0000866	Praq.g_00488	Prbi.g_01796
OG0000867	Praq.g_00487	Prbi.g_01797
OG0000868	Praq.g_00486	Prbi.g_01798
OG0000869	Praq.g_00482	Prbi.g_01802
OG0000870	Praq.g_00477	Prbi.g_01807
OG0000871	Praq.g_00476	Prbi.g_01808
OG0000872	Praq.g_00475	Prbi.g_01809
OG0000873	Praq.g_00472	Prbi.g_01812
OG0000874	Praq.g_00469	Prbi.g_01815
OG0000875	Praq.g_00468	Prbi.g_01816
OG0000876	Praq.g_00467	Prbi.g_01817
OG0000877	Praq.g_00465	Prbi.g_01819
OG0000878	Praq.g_00464	Prbi.g_01820
OG0000879	Praq.g_00463	Prbi.g_01821
OG0000880	Praq.g_00462	Prbi.g_01822
OG0000881	Praq.g_00458	Prbi.g_01826
OG0000882	Praq.g_00453	Prbi.g_01831
OG0000883	Praq.g_00452	Prbi.g_01832
OG0000884	Praq.g_00450	Prbi.g_01834
OG0000885	Praq.g_00449	Prbi.g_01835
OG0000886	Praq.g_00448	Prbi.g_01836
OG0000887	Praq.g_00447	Prbi.g_01837
OG0000888	Praq.g_00445	Prbi.g_01839
OG0000889	Praq.g_00443	Prbi.g_01841
OG0000890	Praq.g_00442	Prbi.g_01842
OG0000891	Praq.g_00441	Prbi.g_01843
OG0000892	Praq.g_00956	Prbi.g_01845
OG0000893	Praq.g_00951	Prbi.g_01848
OG0000894	Praq.g_00949	Prbi.g_01850
OG0000895	Praq.g_00946	Prbi.g_01853
OG0000896	Praq.g_00945	Prbi.g_01854
OG0000897	Praq.g_00943	Prbi.g_01856
OG0000898	Praq.g_00942	Prbi.g_01857
OG0000899	Praq.g_00941	Prbi.g_01858
OG0000900	Praq.g_00940	Prbi.g_01859
OG0000901	Praq.g_00937	Prbi.g_01863
OG0000902	Praq.g_00935	Prbi.g_01865
OG0000903	Praq.g_00932	Prbi.g_01868
OG0000904	Praq.g_00930	Prbi.g_01870
OG0000905	Praq.g_00925	Prbi.g_01875
OG0000906	Praq.g_00924	Prbi.g_01876
OG0000907	Praq.g_00921	Prbi.g_01896
OG0000908	Praq.g_00918	Prbi.g_01899
OG0000909	Praq.g_00917	Prbi.g_01900
OG0000910	Praq.g_00916	Prbi.g_01901
OG0000911	Praq.g_00914	Prbi.g_01903
OG0000912	Praq.g_00913	Prbi.g_01904
OG0000913	Praq.g_00912	Prbi.g_01905
OG0000914	Praq.g_00911	Prbi.g_01906
OG0000915	Praq.g_00910	Prbi.g_01907
OG0000916	Praq.g_00909	Prbi.g_01908
OG0000917	Praq.g_00908	Prbi.g_01909
OG0000918	Praq.g_00907	Prbi.g_01910
OG0000919	Praq.g_00906	Prbi.g_01911
OG0000920	Praq.g_00905	Prbi.g_01912
OG0000921	Praq.g_00904	Prbi.g_01913
OG0000922	Praq.g_00903	Prbi.g_01914
OG0000923	Praq.g_00899	Prbi.g_01918
OG0000924	Praq.g_00898	Prbi.g_01919
OG0000925	Praq.g_00897	Prbi.g_01920
OG0000926	Praq.g_00896	Prbi.g_01921
OG0000927	Praq.g_00894	Prbi.g_01923
OG0000928	Praq.g_00893	Prbi.g_01924
OG0000929	Praq.g_00892	Prbi.g_01925
OG0000930	Praq.g_00891	Prbi.g_01926
OG0000931	Praq.g_00890	Prbi.g_01927
OG0000932	Praq.g_00889	Prbi.g_01928
OG0000933	Praq.g_00885	Prbi.g_01932
OG0000934	Praq.g_00883	Prbi.g_01934
OG0000935	Praq.g_00882	Prbi.g_01935
OG0000936	Praq.g_00881	Prbi.g_01936
OG0000937	Praq.g_00880	Prbi.g_01937
OG0000938	Praq.g_00878	Prbi.g_01939
OG0000939	Praq.g_00877	Prbi.g_01940
OG0000940	Praq.g_00871	Prbi.g_01947
OG0000941	Praq.g_00869	Prbi.g_01949
OG0000942	Praq.g_00867	Prbi.g_01951
OG0000943	Praq.g_00866	Prbi.g_01952
OG0000944	Praq.g_00865	Prbi.g_01953
OG0000945	Praq.g_00864	Prbi.g_01954
OG0000946	Praq.g_00727	Prbi.g_01958
OG0000947	Praq.g_00729	Prbi.g_01960
OG0000948	Praq.g_00730	Prbi.g_01961
OG0000949	Praq.g_00733	Prbi.g_01964
OG0000950	Praq.g_00738	Prbi.g_01969
OG0000951	Praq.g_00742	Prbi.g_01973
OG0000952	Praq.g_00746	Prbi.g_01977
OG0000953	Praq.g_00749	Prbi.g_01980
OG0000954	Praq.g_00753	Prbi.g_01984
OG0000955	Praq.g_00754	Prbi.g_01985
OG0000956	Praq.g_00756	Prbi.g_01987
OG0000957	Praq.g_00761	Prbi.g_01992
OG0000958	Praq.g_00762	Prbi.g_01993
OG0000959	Praq.g_00766	Prbi.g_01997
OG0000960	Praq.g_00767	Prbi.g_01998
OG0000961	Praq.g_00769	Prbi.g_02000
OG0000962	Praq.g_00771	Prbi.g_02002
OG0000963	Praq.g_00774	Prbi.g_02006
OG0000964	Praq.g_00679	Prbi.g_02007
OG0000965	Praq.g_00680	Prbi.g_02008
OG0000966	Praq.g_00687	Prbi.g_02027
OG0000967	Praq.g_00691	Prbi.g_02032
OG0000968	Praq.g_00693	Prbi.g_02034
OG0000969	Praq.g_00694	Prbi.g_02035
OG0000970	Praq.g_00695	Prbi.g_02036
OG0000971	Praq.g_00696	Prbi.g_02037
OG0000972	Praq.g_00697	Prbi.g_02038
OG0000973	Praq.g_00698	Prbi.g_02039
OG0000974	Praq.g_00699	Prbi.g_02040
OG0000975	Praq.g_00700	Prbi.g_02041
OG0000976	Praq.g_00701	Prbi.g_02042
OG0000977	Praq.g_00702	Prbi.g_02043
OG0000978	Praq.g_00703	Prbi.g_02044
OG0000979	Praq.g_00706	Prbi.g_02047
OG0000980	Praq.g_00708	Prbi.g_02049
OG0000981	Praq.g_00710	Prbi.g_02051
OG0000982	Praq.g_00712	Prbi.g_02053
OG0000983	Praq.g_00713	Prbi.g_02054
OG0000984	Praq.g_00714	Prbi.g_02055
OG0000985	Praq.g_00717	Prbi.g_02058
OG0000986	Praq.g_00719	Prbi.g_02060
OG0000987	Praq.g_00720	Prbi.g_02061
OG0000988	Praq.g_00723	Prbi.g_02064
OG0000989	Praq.g_00391	Prbi.g_02068
OG0000990	Praq.g_00394	Prbi.g_02071
OG0000991	Praq.g_00395	Prbi.g_02072
OG0000992	Praq.g_00397	Prbi.g_02074
OG0000993	Praq.g_00398	Prbi.g_02075
OG0000994	Praq.g_00399	Prbi.g_02076
OG0000995	Praq.g_00403	Prbi.g_02080
OG0000996	Praq.g_00404	Prbi.g_02081
OG0000997	Praq.g_00405	Prbi.g_02082
OG0000998	Praq.g_00407	Prbi.g_02084
OG0000999	Praq.g_00408	Prbi.g_02085
OG0001000	Praq.g_00411	Prbi.g_02088
OG0001001	Praq.g_00413	Prbi.g_02090
OG0001002	Praq.g_00417	Prbi.g_02094
OG0001003	Praq.g_00418	Prbi.g_02095
OG0001004	Praq.g_00419	Prbi.g_02096
OG0001005	Praq.g_00420	Prbi.g_02097
OG0001006	Praq.g_00424	Prbi.g_02101
OG0001007	Praq.g_00426	Prbi.g_02103
OG0001008	Praq.g_01120	Prbi.g_00438
OG0001009	Praq.g_01230	Prbi.g_00027
OG0001010	Praq.g_01231	Prbi.g_00028
OG0001011	Praq.g_01232	Prbi.g_00029
OG0001012	Praq.g_01258	Prbi.g_00052
OG0001013	Praq.g_01264	Prbi.g_00059
OG0001014	Praq.g_01267	Prbi.g_00062
OG0001015	Praq.g_01268	Prbi.g_00063
OG0001016	Praq.g_01930	Prbi.g_00080
OG0001017	Praq.g_01926	Prbi.g_00084
OG0001018	Praq.g_01923	Prbi.g_00087
OG0001019	Praq.g_01914	Prbi.g_00096
OG0001020	Praq.g_01913	Prbi.g_00097
OG0001021	Praq.g_01912	Prbi.g_00098
OG0001022	Praq.g_01909	Prbi.g_00101
OG0001023	Praq.g_01908	Prbi.g_00102
OG0001024	Praq.g_01905	Prbi.g_00105
OG0001025	Praq.g_01899	Prbi.g_00111
OG0001026	Praq.g_01892	Prbi.g_00118
OG0001027	Praq.g_01891	Prbi.g_00119
OG0001028	Praq.g_01889	Prbi.g_00121
OG0001029	Praq.g_01888	Prbi.g_00123
OG0001030	Praq.g_01873	Prbi.g_00138
OG0001031	Praq.g_01816	Prbi.g_00210
OG0001032	Praq.g_01815	Prbi.g_00211
OG0001033	Praq.g_01794	Prbi.g_00232
OG0001034	Praq.g_01766	Prbi.g_00260
OG0001035	Praq.g_01749	Prbi.g_00278
OG0001036	Praq.g_01744	Prbi.g_00283
OG0001037	Praq.g_01743	Prbi.g_00284
OG0001038	Praq.g_01725	Prbi.g_00302
OG0001039	Praq.g_01722	Prbi.g_00305
OG0001040	Praq.g_01719	Prbi.g_00307
OG0001041	Praq.g_01715	Prbi.g_00311
OG0001042	Praq.g_01698	Prbi.g_00328
OG0001043	Praq.g_01697	Prbi.g_00329
OG0001044	Praq.g_01212	Prbi.g_00357
OG0001045	Praq.g_01203	Prbi.g_00366
OG0001046	Praq.g_01164	Prbi.g_00403
OG0001047	Praq.g_01118	Prbi.g_00440
OG0001048	Praq.g_01117	Prbi.g_00441
OG0001049	Praq.g_01115	Prbi.g_00443
OG0001050	Praq.g_01114	Prbi.g_00444
OG0001051	Praq.g_01113	Prbi.g_00445
OG0001052	Praq.g_00522	Prbi.g_00474
OG0001053	Praq.g_00534	Prbi.g_00486
OG0001054	Praq.g_01104	Prbi.g_00501
OG0001055	Praq.g_01085	Prbi.g_00520
OG0001056	Praq.g_01066	Prbi.g_00539
OG0001057	Praq.g_01061	Prbi.g_00544
OG0001058	Praq.g_01053	Prbi.g_00552
OG0001059	Praq.g_01049	Prbi.g_00556
OG0001060	Praq.g_01042	Prbi.g_00563
OG0001061	Praq.g_01029	Prbi.g_00576
OG0001062	Praq.g_01027	Prbi.g_00578
OG0001063	Praq.g_01025	Prbi.g_00580
OG0001064	Praq.g_01024	Prbi.g_00581
OG0001065	Praq.g_01023	Prbi.g_00582
OG0001066	Praq.g_01022	Prbi.g_00583
OG0001067	Praq.g_01021	Prbi.g_00584
OG0001068	Praq.g_01020	Prbi.g_00585
OG0001069	Praq.g_01019	Prbi.g_00586
OG0001070	Praq.g_01016	Prbi.g_00589
OG0001071	Praq.g_01015	Prbi.g_00590
OG0001072	Praq.g_01013	Prbi.g_00592
OG0001073	Praq.g_00998	Prbi.g_00606
OG0001074	Praq.g_00987	Prbi.g_00617
OG0001075	Praq.g_00986	Prbi.g_00618
OG0001076	Praq.g_00978	Prbi.g_00626
OG0001077	Praq.g_00974	Prbi.g_00630
OG0001078	Praq.g_00966	Prbi.g_00639
OG0001079	Praq.g_00776	Prbi.g_00650
OG0001080	Praq.g_00782	Prbi.g_00656
OG0001081	Praq.g_00784	Prbi.g_00658
OG0001082	Praq.g_00785	Prbi.g_00659
OG0001083	Praq.g_00790	Prbi.g_00664
OG0001084	Praq.g_00791	Prbi.g_00665
OG0001085	Praq.g_00799	Prbi.g_00673
OG0001086	Praq.g_00800	Prbi.g_00674
OG0001087	Praq.g_00817	Prbi.g_00691
OG0001088	Praq.g_00818	Prbi.g_00692
OG0001089	Praq.g_00826	Prbi.g_00700
OG0001090	Praq.g_00584	Prbi.g_00746
OG0001091	Praq.g_00586	Prbi.g_00748
OG0001092	Praq.g_00587	Prbi.g_00749
OG0001093	Praq.g_00592	Prbi.g_00754
OG0001094	Praq.g_00664	Prbi.g_00841
OG0001095	Praq.g_01411	Prbi.g_00860
OG0001096	Praq.g_01424	Prbi.g_00873
OG0001097	Praq.g_01442	Prbi.g_00892
OG0001098	Praq.g_01458	Prbi.g_00907
OG0001099	Praq.g_01478	Prbi.g_00939
OG0001100	Praq.g_01482	Prbi.g_00943
OG0001101	Praq.g_01484	Prbi.g_00945
OG0001102	Praq.g_01487	Prbi.g_00948
OG0001103	Praq.g_01489	Prbi.g_00950
OG0001104	Praq.g_01511	Prbi.g_00972
OG0001105	Praq.g_01515	Prbi.g_00976
