Orthogroup	Syap	Prah
OG0000588	Syap.g_00776	Prah.g_00529
OG0000589	Syap.g_00941	Prah.g_00526
OG0000590	Syap.g_00940	Prah.g_00525
OG0000591	Syap.g_01289	Prah.g_00518
OG0000592	Syap.g_01288	Prah.g_00517
OG0000593	Syap.g_00890	Prah.g_00505
OG0000594	Syap.g_00891	Prah.g_00504
OG0000595	Syap.g_00892	Prah.g_00503
OG0000596	Syap.g_00898	Prah.g_00498
OG0000597	Syap.g_00903	Prah.g_00495
OG0000598	Syap.g_00904	Prah.g_00494
OG0000599	Syap.g_00908	Prah.g_00485
OG0000600	Syap.g_00909	Prah.g_00484
OG0000601	Syap.g_00910	Prah.g_00483
OG0000602	Syap.g_00640	Prah.g_00478
OG0000603	Syap.g_00641	Prah.g_00477
OG0000604	Syap.g_02769	Prah.g_00476
OG0000605	Syap.g_02501, Syap.g_02771	Prah.g_00474
OG0000606	Syap.g_02506	Prah.g_00466
OG0000607	Syap.g_00093	Prah.g_00463
OG0000608	Syap.g_00094	Prah.g_00462
OG0000609	Syap.g_00096	Prah.g_00460
OG0000610	Syap.g_01963	Prah.g_00452
OG0000611	Syap.g_01958	Prah.g_00449
OG0000612	Syap.g_01957	Prah.g_00448
OG0000613	Syap.g_02480	Prah.g_02193
OG0000615	Syap.g_00154	Prah.g_00706
OG0000616	Syap.g_00127	Prah.g_02588
OG0000617	Syap.g_00513	Prah.g_00881
OG0000618	Syap.g_00514	Prah.g_00880
OG0000619	Syap.g_00515	Prah.g_00879
OG0000620	Syap.g_00520	Prah.g_00875
OG0000621	Syap.g_00521	Prah.g_00874
OG0000622	Syap.g_00523	Prah.g_00873
OG0000623	Syap.g_00526	Prah.g_00872
OG0000624	Syap.g_00527	Prah.g_00871
OG0000625	Syap.g_00528	Prah.g_00870
OG0000626	Syap.g_00529	Prah.g_00869
OG0000627	Syap.g_00848	Prah.g_00746
OG0000628	Syap.g_00850	Prah.g_00747
OG0000629	Syap.g_02334	Prah.g_00750
OG0000630	Syap.g_02793	Prah.g_00754
OG0000631	Syap.g_01724	Prah.g_00758
OG0000632	Syap.g_01725	Prah.g_00759
OG0000633	Syap.g_01726	Prah.g_00760
OG0000634	Syap.g_00190	Prah.g_00671
OG0000635	Syap.g_00191	Prah.g_00670
OG0000636	Syap.g_00193	Prah.g_00668
OG0000637	Syap.g_00195	Prah.g_00666
OG0000638	Syap.g_00196	Prah.g_00665
OG0000639	Syap.g_00197	Prah.g_00664
OG0000640	Syap.g_00198	Prah.g_00663
OG0000641	Syap.g_00203	Prah.g_00659
OG0000642	Syap.g_02732	Prah.g_00658
OG0000643	Syap.g_02731	Prah.g_00657
OG0000644	Syap.g_02730	Prah.g_00656
OG0000645	Syap.g_02726	Prah.g_00655
OG0000646	Syap.g_02723	Prah.g_00652
OG0000647	Syap.g_02721	Prah.g_00650
OG0000648	Syap.g_02719	Prah.g_00648
OG0000649	Syap.g_02718	Prah.g_00647
OG0000650	Syap.g_02717	Prah.g_00646
OG0000651	Syap.g_02716	Prah.g_00645
OG0000652	Syap.g_02715	Prah.g_00644
OG0000653	Syap.g_02713	Prah.g_00640
OG0000654	Syap.g_02711	Prah.g_00639
OG0000655	Syap.g_02710	Prah.g_00638
OG0000656	Syap.g_02706	Prah.g_00635
OG0000657	Syap.g_01845	Prah.g_00603
OG0000658	Syap.g_01841	Prah.g_00601
OG0000659	Syap.g_01840	Prah.g_00600
OG0000660	Syap.g_01835	Prah.g_00596
OG0000662	Syap.g_00823	Prah.g_00592
OG0000663	Syap.g_00826	Prah.g_00589
OG0000664	Syap.g_00828	Prah.g_00588
OG0000665	Syap.g_02331	Prah.g_00574
OG0000666	Syap.g_01573	Prah.g_00572
OG0000667	Syap.g_01979	Prah.g_00564
OG0000668	Syap.g_02765	Prah.g_00850
OG0000669	Syap.g_02371	Prah.g_00558
OG0000670	Syap.g_02368	Prah.g_01212
OG0000671	Syap.g_01260	Prah.g_00738
OG0000672	Syap.g_01257	Prah.g_00735
OG0000673	Syap.g_01253	Prah.g_00732
OG0000674	Syap.g_01251	Prah.g_00730
OG0000675	Syap.g_01250	Prah.g_00729
OG0000676	Syap.g_01248	Prah.g_00726
OG0000677	Syap.g_01246	Prah.g_00724
OG0000678	Syap.g_01239	Prah.g_00721
OG0000679	Syap.g_00157	Prah.g_00702
OG0000680	Syap.g_00158	Prah.g_00701
OG0000681	Syap.g_00163	Prah.g_00699
OG0000682	Syap.g_00165	Prah.g_00698
OG0000683	Syap.g_00166	Prah.g_00697
OG0000684	Syap.g_00169	Prah.g_00683
OG0000685	Syap.g_00172	Prah.g_00685
OG0000686	Syap.g_00173	Prah.g_00686
OG0000687	Syap.g_00174	Prah.g_00687
OG0000688	Syap.g_00178	Prah.g_00681
OG0000689	Syap.g_00180	Prah.g_00680
OG0000690	Syap.g_00181	Prah.g_00679
OG0000691	Syap.g_00182	Prah.g_00678
OG0000692	Syap.g_00184	Prah.g_00677
OG0000693	Syap.g_00185	Prah.g_00675
OG0000694	Syap.g_00186	Prah.g_00674
OG0000695	Syap.g_01729	Prah.g_00762
OG0000696	Syap.g_01730	Prah.g_00763
OG0000697	Syap.g_01734	Prah.g_00765
OG0000698	Syap.g_01737	Prah.g_00768
OG0000699	Syap.g_01738	Prah.g_00770
OG0000700	Syap.g_01739	Prah.g_00771
OG0000701	Syap.g_01740	Prah.g_00772
OG0000702	Syap.g_01747	Prah.g_00780
OG0000703	Syap.g_01750	Prah.g_00781
OG0000704	Syap.g_01753	Prah.g_00783
OG0000705	Syap.g_02022	Prah.g_00789
OG0000706	Syap.g_02020	Prah.g_00790
OG0000707	Syap.g_02019	Prah.g_00791
OG0000708	Syap.g_02016	Prah.g_00793
OG0000709	Syap.g_00121	Prah.g_00800
OG0000711	Syap.g_02686	Prah.g_00828
OG0000712	Syap.g_02688	Prah.g_00829
OG0000713	Syap.g_02689	Prah.g_00830
OG0000714	Syap.g_02691	Prah.g_00833
OG0000715	Syap.g_02693	Prah.g_00835
OG0000716	Syap.g_02696	Prah.g_00839
OG0000717	Syap.g_02697	Prah.g_00840
OG0000718	Syap.g_02701	Prah.g_00846
OG0000719	Syap.g_02767	Prah.g_00848
OG0000720	Syap.g_02780	Prah.g_00861
OG0000721	Syap.g_02782	Prah.g_00862
OG0000722	Syap.g_02783	Prah.g_00863
OG0000723	Syap.g_00532	Prah.g_00867
OG0000725	Syap.g_01559	Prah.g_00919
OG0000726	Syap.g_01560	Prah.g_00920
OG0000727	Syap.g_01561	Prah.g_00921
OG0000728	Syap.g_01564	Prah.g_00922
OG0000729	Syap.g_01122	Prah.g_00133
OG0000730	Syap.g_00572	Prah.g_01942
OG0000731	Syap.g_00560	Prah.g_01932
OG0000732	Syap.g_00111, Syap.g_00976, Syap.g_01814	Prah.g_00054
OG0000733	Syap.g_01971	Prah.g_02532
OG0000734	Syap.g_02628	Prah.g_01905
OG0000735	Syap.g_00244	Prah.g_01340
OG0000736	Syap.g_00243	Prah.g_01339
OG0000737	Syap.g_00242	Prah.g_01338
OG0000738	Syap.g_00236	Prah.g_01331
OG0000739	Syap.g_00235	Prah.g_01329
OG0000740	Syap.g_00234	Prah.g_01328
OG0000741	Syap.g_00231	Prah.g_01325
OG0000742	Syap.g_00229	Prah.g_01323
OG0000743	Syap.g_00226	Prah.g_01321
OG0000744	Syap.g_00225	Prah.g_01320
OG0000745	Syap.g_00222	Prah.g_01318
OG0000746	Syap.g_00220	Prah.g_01316
OG0000747	Syap.g_00219	Prah.g_01315
OG0000748	Syap.g_00212	Prah.g_01304
OG0000749	Syap.g_00211	Prah.g_01303
OG0000750	Syap.g_00210	Prah.g_01302
OG0000751	Syap.g_00205	Prah.g_01297
OG0000752	Syap.g_01793	Prah.g_01295
OG0000753	Syap.g_02775	Prah.g_01292
OG0000754	Syap.g_01883	Prah.g_01262
OG0000755	Syap.g_01893	Prah.g_01255
OG0000757	Syap.g_00427	Prah.g_01247
OG0000758	Syap.g_00428	Prah.g_01246
OG0000759	Syap.g_00429	Prah.g_01245
OG0000760	Syap.g_00430	Prah.g_01244
OG0000761	Syap.g_00431	Prah.g_01243
OG0000762	Syap.g_00434	Prah.g_01263
OG0000763	Syap.g_02624	Prah.g_01265
OG0000764	Syap.g_02623	Prah.g_01266
OG0000765	Syap.g_02440	Prah.g_01282
OG0000766	Syap.g_02439	Prah.g_01283
OG0000767	Syap.g_02437	Prah.g_01285
OG0000768	Syap.g_02436	Prah.g_01286
OG0000769	Syap.g_02434	Prah.g_01290
OG0000770	Syap.g_02431	Prah.g_01239
OG0000772	Syap.g_02295	Prah.g_01610
OG0000773	Syap.g_00885	Prah.g_01351
OG0000774	Syap.g_01473	Prah.g_01355
OG0000775	Syap.g_01475	Prah.g_01357
OG0000776	Syap.g_01476	Prah.g_01358
OG0000777	Syap.g_01478	Prah.g_01359
OG0000778	Syap.g_01479	Prah.g_01360
OG0000779	Syap.g_01494	Prah.g_01365
OG0000780	Syap.g_01496	Prah.g_01368
OG0000781	Syap.g_02609	Prah.g_01372
OG0000782	Syap.g_02611	Prah.g_01373
OG0000783	Syap.g_02612	Prah.g_01374
OG0000784	Syap.g_02613	Prah.g_01375
OG0000785	Syap.g_02281	Prah.g_01377
OG0000786	Syap.g_02287	Prah.g_01380
OG0000787	Syap.g_02288	Prah.g_01381
OG0000788	Syap.g_01932	Prah.g_00224
OG0000789	Syap.g_00372	Prah.g_01183
OG0000791	Syap.g_02520	Prah.g_01582
OG0000792	Syap.g_02519	Prah.g_01583
OG0000793	Syap.g_02141	Prah.g_01587
OG0000794	Syap.g_02200	Prah.g_01588
OG0000795	Syap.g_02199	Prah.g_01589
OG0000796	Syap.g_02448	Prah.g_01593
OG0000797	Syap.g_02449	Prah.g_01594
OG0000798	Syap.g_01363	Prah.g_02131
OG0000799	Syap.g_02488	Prah.g_00435
OG0000800	Syap.g_02487	Prah.g_00434
OG0000801	Syap.g_02486	Prah.g_00433
OG0000802	Syap.g_02659	Prah.g_00427
OG0000803	Syap.g_02109	Prah.g_00423
OG0000804	Syap.g_02113	Prah.g_00421
OG0000805	Syap.g_02115	Prah.g_00419
OG0000806	Syap.g_02117	Prah.g_00417
OG0000807	Syap.g_02118	Prah.g_00415
OG0000808	Syap.g_02119	Prah.g_00414
OG0000809	Syap.g_02122	Prah.g_00410
OG0000810	Syap.g_02124	Prah.g_00409
OG0000811	Syap.g_02472	Prah.g_00403
OG0000812	Syap.g_02474	Prah.g_00401
OG0000813	Syap.g_02475	Prah.g_00400
OG0000814	Syap.g_02753	Prah.g_00398
OG0000815	Syap.g_02752	Prah.g_00397
OG0000816	Syap.g_02289	Prah.g_00395
OG0000817	Syap.g_02527	Prah.g_00394
OG0000818	Syap.g_02001	Prah.g_00386
OG0000819	Syap.g_02002	Prah.g_00385
OG0000820	Syap.g_02003	Prah.g_00384
OG0000821	Syap.g_02009	Prah.g_00379
OG0000822	Syap.g_02011	Prah.g_00376
OG0000824	Syap.g_00008	Prah.g_00370
OG0000825	Syap.g_00009	Prah.g_00369
OG0000826	Syap.g_00010	Prah.g_00368
OG0000827	Syap.g_00011	Prah.g_00367
OG0000828	Syap.g_00014	Prah.g_00364
OG0000829	Syap.g_00015	Prah.g_00363
OG0000830	Syap.g_00016	Prah.g_00362
OG0000831	Syap.g_00019	Prah.g_00360
OG0000832	Syap.g_00752	Prah.g_01615
OG0000833	Syap.g_00021	Prah.g_01623
OG0000834	Syap.g_00023	Prah.g_01624
OG0000835	Syap.g_00024	Prah.g_01625
OG0000836	Syap.g_00026	Prah.g_01627
OG0000837	Syap.g_00027	Prah.g_01628
OG0000838	Syap.g_00031	Prah.g_01632
OG0000839	Syap.g_00032	Prah.g_01633
OG0000840	Syap.g_00033	Prah.g_01634
OG0000841	Syap.g_00034	Prah.g_01635
OG0000842	Syap.g_00035	Prah.g_01636
OG0000843	Syap.g_00036	Prah.g_01637
OG0000844	Syap.g_00039	Prah.g_01639
OG0000845	Syap.g_00040	Prah.g_01640
OG0000846	Syap.g_00042	Prah.g_01641
OG0000847	Syap.g_00043	Prah.g_01642
OG0000848	Syap.g_00045	Prah.g_01643
OG0000849	Syap.g_00046	Prah.g_01644
OG0000850	Syap.g_00310	Prah.g_01645
OG0000851	Syap.g_01214	Prah.g_01648
OG0000852	Syap.g_01215	Prah.g_01649
OG0000853	Syap.g_01219	Prah.g_01653
OG0000854	Syap.g_01222	Prah.g_01655
OG0000855	Syap.g_01223	Prah.g_01656
OG0000856	Syap.g_01286	Prah.g_00515
OG0000857	Syap.g_02722	Prah.g_00651
OG0000858	Syap.g_00612	Prah.g_01667
OG0000859	Syap.g_00613	Prah.g_01668
OG0000860	Syap.g_00623	Prah.g_01678
OG0000861	Syap.g_02789	Prah.g_01679
OG0000862	Syap.g_01789	Prah.g_01681
OG0000863	Syap.g_01784	Prah.g_01685
OG0000864	Syap.g_01783	Prah.g_01687
OG0000865	Syap.g_01781, Syap.g_01782	Prah.g_01688
OG0000866	Syap.g_01780	Prah.g_01689
OG0000867	Syap.g_01779	Prah.g_01690
OG0000868	Syap.g_01775	Prah.g_01692
OG0000869	Syap.g_01770	Prah.g_01695
OG0000870	Syap.g_01401	Prah.g_01700
OG0000871	Syap.g_01400	Prah.g_01701
OG0000872	Syap.g_01394	Prah.g_01703
OG0000873	Syap.g_01390	Prah.g_01707
OG0000874	Syap.g_01388	Prah.g_01711
OG0000875	Syap.g_01386	Prah.g_01713
OG0000876	Syap.g_00822	Prah.g_01714
OG0000877	Syap.g_01380	Prah.g_01717
OG0000878	Syap.g_01378	Prah.g_01718
OG0000879	Syap.g_01377	Prah.g_01719
OG0000880	Syap.g_01376	Prah.g_01720
OG0000882	Syap.g_01516	Prah.g_01733
OG0000883	Syap.g_01511	Prah.g_01736
OG0000884	Syap.g_01509	Prah.g_01738
OG0000885	Syap.g_01508	Prah.g_01739
OG0000886	Syap.g_01507	Prah.g_01740
OG0000887	Syap.g_01506	Prah.g_01741
OG0000888	Syap.g_01504	Prah.g_01743
OG0000889	Syap.g_01502	Prah.g_01745
OG0000890	Syap.g_01499	Prah.g_01759
OG0000891	Syap.g_01498	Prah.g_01760
OG0000892	Syap.g_02671	Prah.g_01762
OG0000893	Syap.g_02497	Prah.g_02073
OG0000894	Syap.g_02679	Prah.g_02070
OG0000895	Syap.g_00546	Prah.g_02066
OG0000896	Syap.g_00545	Prah.g_02065
OG0000897	Syap.g_00543	Prah.g_02063
OG0000898	Syap.g_00542	Prah.g_02062
OG0000899	Syap.g_00541	Prah.g_02061
OG0000900	Syap.g_00540	Prah.g_02060
OG0000901	Syap.g_01930	Prah.g_02056
OG0000902	Syap.g_01929	Prah.g_02054
OG0000903	Syap.g_01916	Prah.g_02041
OG0000904	Syap.g_01922	Prah.g_02046
OG0000905	Syap.g_01925	Prah.g_02048
OG0000906	Syap.g_01927	Prah.g_02050
OG0000907	Syap.g_01914	Prah.g_02039
OG0000908	Syap.g_01235	Prah.g_02036
OG0000909	Syap.g_01236	Prah.g_02035
OG0000910	Syap.g_01237	Prah.g_02034
OG0000911	Syap.g_00511	Prah.g_02032
OG0000912	Syap.g_00510	Prah.g_02031
OG0000913	Syap.g_00509	Prah.g_02030
OG0000914	Syap.g_00508	Prah.g_02029
OG0000915	Syap.g_00506	Prah.g_02028
OG0000916	Syap.g_00505	Prah.g_02027
OG0000917	Syap.g_00504	Prah.g_02026
OG0000918	Syap.g_00503	Prah.g_02025
OG0000919	Syap.g_00502	Prah.g_02024
OG0000920	Syap.g_00501	Prah.g_02023
OG0000921	Syap.g_00500	Prah.g_02022
OG0000922	Syap.g_00499	Prah.g_02021
OG0000923	Syap.g_00495	Prah.g_02017
OG0000924	Syap.g_00494	Prah.g_02016
OG0000925	Syap.g_00493	Prah.g_02015
OG0000926	Syap.g_00492	Prah.g_02014
OG0000927	Syap.g_00490	Prah.g_02012
OG0000928	Syap.g_00489	Prah.g_02011
OG0000929	Syap.g_00488	Prah.g_02010
OG0000930	Syap.g_00487	Prah.g_02009
OG0000931	Syap.g_00486	Prah.g_02008
OG0000932	Syap.g_00485	Prah.g_02007
OG0000933	Syap.g_00479	Prah.g_02002
OG0000934	Syap.g_00477	Prah.g_02000
OG0000935	Syap.g_00476	Prah.g_01999
OG0000936	Syap.g_00475	Prah.g_01998
OG0000937	Syap.g_00474	Prah.g_01997
OG0000938	Syap.g_00471	Prah.g_01994
OG0000939	Syap.g_00469	Prah.g_01993
OG0000940	Syap.g_00460	Prah.g_01985
OG0000941	Syap.g_00458	Prah.g_01983
OG0000942	Syap.g_00606	Prah.g_01981
OG0000943	Syap.g_00604	Prah.g_01980
OG0000944	Syap.g_00602	Prah.g_01978
OG0000945	Syap.g_00601	Prah.g_01977
OG0000946	Syap.g_00595	Prah.g_01966
OG0000947	Syap.g_00591	Prah.g_01963
OG0000948	Syap.g_00590	Prah.g_01962
OG0000949	Syap.g_01051	Prah.g_01958
OG0000950	Syap.g_01061	Prah.g_02231
OG0000951	Syap.g_01070	Prah.g_02236
OG0000952	Syap.g_01074	Prah.g_02241
OG0000953	Syap.g_01078	Prah.g_02245
OG0000954	Syap.g_01089	Prah.g_00167
OG0000955	Syap.g_01090	Prah.g_00166
OG0000956	Syap.g_01092	Prah.g_00164
OG0000957	Syap.g_01109	Prah.g_00152
OG0000958	Syap.g_01110	Prah.g_00151
OG0000959	Syap.g_01114	Prah.g_00146
OG0000960	Syap.g_01115	Prah.g_00145
OG0000961	Syap.g_02170	Prah.g_00136
OG0000962	Syap.g_01121	Prah.g_00134
OG0000963	Syap.g_01124	Prah.g_00129
OG0000964	Syap.g_01125	Prah.g_00128
OG0000965	Syap.g_01126	Prah.g_00127
OG0000966	Syap.g_01141	Prah.g_00086
OG0000967	Syap.g_00633	Prah.g_00079
OG0000968	Syap.g_00998	Prah.g_00076
OG0000969	Syap.g_00996	Prah.g_00074
OG0000970	Syap.g_00995	Prah.g_00073
OG0000971	Syap.g_00993	Prah.g_00071
OG0000972	Syap.g_00992	Prah.g_00070
OG0000973	Syap.g_00991	Prah.g_00068
OG0000974	Syap.g_00990	Prah.g_00067
OG0000975	Syap.g_00989	Prah.g_00066
OG0000976	Syap.g_00988	Prah.g_00065
OG0000977	Syap.g_00986	Prah.g_00063
OG0000978	Syap.g_00985	Prah.g_00062
OG0000979	Syap.g_00980	Prah.g_00059
OG0000980	Syap.g_00977	Prah.g_00055
OG0000981	Syap.g_01812	Prah.g_00052
OG0000982	Syap.g_00132	Prah.g_02491
OG0000983	Syap.g_00134	Prah.g_02492
OG0000984	Syap.g_00135	Prah.g_02493
OG0000985	Syap.g_00140	Prah.g_02497
OG0000986	Syap.g_01044	Prah.g_02499
OG0000987	Syap.g_01033	Prah.g_02501
OG0000988	Syap.g_01027	Prah.g_02505
OG0000989	Syap.g_01011	Prah.g_02513
OG0000990	Syap.g_02087	Prah.g_02536
OG0000991	Syap.g_02091	Prah.g_02540
OG0000992	Syap.g_02095	Prah.g_02543
OG0000993	Syap.g_02097	Prah.g_02544
OG0000994	Syap.g_02101	Prah.g_02547
OG0000996	Syap.g_01817	Prah.g_02565
OG0000997	Syap.g_02590	Prah.g_02574
OG0000998	Syap.g_02591	Prah.g_02576
OG0000999	Syap.g_02592	Prah.g_02577
OG0001001	Syap.g_02605	Prah.g_02584
OG0001002	Syap.g_00124	Prah.g_02591
OG0001003	Syap.g_02310	Prah.g_02593
OG0001004	Syap.g_02311	Prah.g_02594
OG0001005	Syap.g_02312	Prah.g_02596
OG0001006	Syap.g_00053	Prah.g_02602
OG0001007	Syap.g_00055	Prah.g_02604
OG0001008	Syap.g_02060	Prah.g_00231
OG0001012	Syap.g_00371	Prah.g_02488
OG0001013	Syap.g_01325	Prah.g_02466
OG0001016	Syap.g_01695	Prah.g_01843
OG0001033	Syap.g_00105	Prah.g_02372
OG0001035	Syap.g_01594	Prah.g_02099
OG0001038	Syap.g_01362	Prah.g_02132
OG0001039	Syap.g_01359	Prah.g_02135
OG0001040	Syap.g_01356	Prah.g_02138
OG0001041	Syap.g_01352	Prah.g_02143
OG0001043	Syap.g_01676	Prah.g_02170
OG0001044	Syap.g_00571	Prah.g_01941
OG0001053	Syap.g_02253	Prah.g_01563
OG0001054	Syap.g_00274	Prah.g_01545
OG0001055	Syap.g_00252	Prah.g_01524
OG0001059	Syap.g_00306	Prah.g_01464
OG0001060	Syap.g_00299	Prah.g_01458
OG0001061	Syap.g_01309	Prah.g_01440
OG0001062	Syap.g_01314	Prah.g_01438
OG0001072	Syap.g_00441	Prah.g_01418
OG0001073	Syap.g_00122, Syap.g_00455	Prah.g_01399
OG0001078	Syap.g_00896	Prah.g_00500
OG0001080	Syap.g_02505	Prah.g_00472
OG0001085	Syap.g_01953	Prah.g_00444
OG0001094	Syap.g_00187	Prah.g_00673
OG0001095	Syap.g_02725	Prah.g_00654
OG0001096	Syap.g_02709	Prah.g_00637
OG0001100	Syap.g_02369	Prah.g_00740
OG0001102	Syap.g_01258	Prah.g_00736
OG0001103	Syap.g_01256	Prah.g_00734
OG0001104	Syap.g_00171	Prah.g_00684
OG0001105	Syap.g_00175	Prah.g_00689
OG0001107	Syap.g_02015	Prah.g_00794
OG0001108	Syap.g_00119	Prah.g_00801
OG0001122	Syap.g_02766	Prah.g_00849
OG0001123	Syap.g_01872	Prah.g_00856
OG0001133	Syap.g_01292	Prah.g_00521
OG0001136	Syap.g_00230	Prah.g_01324
OG0001137	Syap.g_00213	Prah.g_01305
OG0001140	Syap.g_02134	Prah.g_01250
OG0001152	Syap.g_02447	Prah.g_01592
OG0001154	Syap.g_00013	Prah.g_00365
OG0001155	Syap.g_00750	Prah.g_01617
OG0001160	Syap.g_01217	Prah.g_01651
OG0001162	Syap.g_02366	Prah.g_01050
OG0001163	Syap.g_00609	Prah.g_01665
OG0001164	Syap.g_00614	Prah.g_01670
OG0001165	Syap.g_00619	Prah.g_01673
OG0001168	Syap.g_01372	Prah.g_01727
OG0001171	Syap.g_01505	Prah.g_01742
OG0001172	Syap.g_00547	Prah.g_02068
OG0001177	Syap.g_01920	Prah.g_02044
OG0001178	Syap.g_01786, Syap.g_01787	Prah.g_01682
OG0001179	Syap.g_00491	Prah.g_02013
OG0001180	Syap.g_00097, Syap.g_00465	Prah.g_01988
OG0001181	Syap.g_00459	Prah.g_01984
OG0001183	Syap.g_00594	Prah.g_01965
OG0001185	Syap.g_01104	Prah.g_00156
OG0001186	Syap.g_01140	Prah.g_00088
OG0001187	Syap.g_01142	Prah.g_00085
OG0001188	Syap.g_00634	Prah.g_00080
OG0001189	Syap.g_00979	Prah.g_00057
OG0001191	Syap.g_01030	Prah.g_02503
OG0001192	Syap.g_01021	Prah.g_02508
OG0001197	Syap.g_00126	Prah.g_02589
OG0001198	Syap.g_00052	Prah.g_02601
OG0001199	Syap.g_01696	Prah.g_01844
OG0001200	Syap.g_01698	Prah.g_01846
OG0001202	Syap.g_01613	Prah.g_02359
OG0001204	Syap.g_01577	Prah.g_02077
OG0001214	Syap.g_00897	Prah.g_00499
OG0001217	Syap.g_01464	Prah.g_01447
OG0001218	Syap.g_00020	Prah.g_00356
OG0001219	Syap.g_02794	Prah.g_00755
OG0001221	Syap.g_01777	Prah.g_00715
OG0001222	Syap.g_02027	Prah.g_02517
OG0001224	Syap.g_01551	Prah.g_00911
OG0001225	Syap.g_01553	Prah.g_00913
OG0001226	Syap.g_02551	Prah.g_01192
OG0001228	Syap.g_01063	Prah.g_01278
OG0001229	Syap.g_00827	Prah.g_01663
OG0001230	Syap.g_02116	Prah.g_00418
OG0001231	Syap.g_00073	Prah.g_00018
OG0001232	Syap.g_01393	Prah.g_01704
OG0001235	Syap.g_01924	Prah.g_02047
OG0001236	Syap.g_01069	Prah.g_02235
OG0001237	Syap.g_01073	Prah.g_02240
OG0001238	Syap.g_01028	Prah.g_02504
OG0001239	Syap.g_01693, Syap.g_01692	Prah.g_01841
OG0001242	Syap.g_02227, Syap.g_02229	Prah.g_00185
OG0001243	Syap.g_02219	Prah.g_02251
OG0001244	Syap.g_02192	Prah.g_02279
OG0001246	Syap.g_01165, Syap.g_00267	Prah.g_01537
OG0001248	Syap.g_00423	Prah.g_00981
OG0001249	Syap.g_00575	Prah.g_01946
OG0001250	Syap.g_01836	Prah.g_00597
OG0001253	Syap.g_01969	Prah.g_01176
OG0001255	Syap.g_02523	Prah.g_01037
OG0001256	Syap.g_01225	Prah.g_01658
OG0001258	Syap.g_00617	Prah.g_01671
OG0001260	Syap.g_01497	Prah.g_01761
OG0001261	Syap.g_00482	Prah.g_02004
OG0001262	Syap.g_00981	Prah.g_00060
OG0001263	Syap.g_02216	Prah.g_02253
OG0001265	Syap.g_02231	Prah.g_00187
OG0001266	Syap.g_01618	Prah.g_02363
OG0001267	Syap.g_01360	Prah.g_02134
OG0001268	Syap.g_00563	Prah.g_01934
OG0001270	Syap.g_02056	Prah.g_00228
OG0001271	Syap.g_02759	Prah.g_00309
OG0001272	Syap.g_02250	Prah.g_01560
OG0001274	Syap.g_01897	Prah.g_02393
OG0001275	Syap.g_02694	Prah.g_00837
OG0001276	Syap.g_01873	Prah.g_00855
OG0001277	Syap.g_01293	Prah.g_02573
OG0001278	Syap.g_02438	Prah.g_01284
OG0001279	Syap.g_02663	Prah.g_00431
OG0001286	Syap.g_00467	Prah.g_01990
OG0001287	Syap.g_00418	Prah.g_00148
OG0001288	Syap.g_01123	Prah.g_00130
OG0001291	Syap.g_02207	Prah.g_02263
OG0001292	Syap.g_01583	Prah.g_02083
OG0001297	Syap.g_00255	Prah.g_01527
OG0001303	Syap.g_02795	Prah.g_00756
OG0001307	Syap.g_00403	Prah.g_00326
OG0001308	Syap.g_02751, Syap.g_02750	Prah.g_00396
OG0001310	Syap.g_01774	Prah.g_01693
OG0001311	Syap.g_01871	Prah.g_00857
OG0001312	Syap.g_01735	Prah.g_00766
OG0001319	Syap.g_02338	Prah.g_02124
OG0001323	Syap.g_00757	Prah.g_01518
OG0001326	Syap.g_02646	Prah.g_02557
OG0001332	Syap.g_01548	Prah.g_01605
OG0001333	Syap.g_01373	Prah.g_01726
OG0001336	Syap.g_02602	Prah.g_02583
OG0001337	Syap.g_00576	Prah.g_01950
OG0001347	Syap.g_02536	Prah.g_00082
OG0001348	Syap.g_00938	Prah.g_02412
OG0001351	Syap.g_01996	Prah.g_00256
OG0001353	Syap.g_01849	Prah.g_00606
OG0001358	Syap.g_00942	Prah.g_00527
OG0001360	Syap.g_01881, Syap.g_02778	Prah.g_01240
OG0001361	Syap.g_01792	Prah.g_01294
OG0001365	Syap.g_00138	Prah.g_02495
OG0001366	Syap.g_01399	Prah.g_01702
OG0001371	Syap.g_02544, Syap.g_02545	Prah.g_01789
OG0001373	Syap.g_02647	Prah.g_02556
OG0001374	Syap.g_01829, Syap.g_01830	Prah.g_02564
OG0001376	Syap.g_01991	Prah.g_02511
OG0001377	Syap.g_01992	Prah.g_02510
OG0001378	Syap.g_02055	Prah.g_00223
OG0001379	Syap.g_01474	Prah.g_01356
OG0001382	Syap.g_00677	Prah.g_00891
OG0001383	Syap.g_02665	Prah.g_01771
OG0001385	Syap.g_02650	Prah.g_02553
OG0001386	Syap.g_02649	Prah.g_02554
OG0001387	Syap.g_02648	Prah.g_02555
OG0001388	Syap.g_02645	Prah.g_02558
OG0001389	Syap.g_02644	Prah.g_02559
OG0001390	Syap.g_02643	Prah.g_02560
OG0001391	Syap.g_01833	Prah.g_02561
OG0001392	Syap.g_01832	Prah.g_02562
OG0001393	Syap.g_01831	Prah.g_02563
OG0001394	Syap.g_00159	Prah.g_00700
OG0001395	Syap.g_00531	Prah.g_00868
OG0001396	Syap.g_02537	Prah.g_00081
OG0001398	Syap.g_02356	Prah.g_01180
OG0001401	Syap.g_01844	Prah.g_00602
