Orthogroup	Syap	Prai
OG0000588	Syap.g_00776	Prai.g_00646
OG0000589	Syap.g_00941	Prai.g_00650
OG0000590	Syap.g_00940	Prai.g_00651
OG0000591	Syap.g_01289	Prai.g_00654
OG0000592	Syap.g_01288	Prai.g_00655
OG0000593	Syap.g_00890	Prai.g_00661
OG0000594	Syap.g_00891	Prai.g_00662
OG0000595	Syap.g_00892	Prai.g_00663
OG0000596	Syap.g_00898	Prai.g_00667
OG0000597	Syap.g_00903	Prai.g_00669
OG0000598	Syap.g_00904	Prai.g_00670
OG0000599	Syap.g_00908	Prai.g_00673
OG0000600	Syap.g_00909	Prai.g_00674
OG0000601	Syap.g_00910	Prai.g_00675
OG0000602	Syap.g_00640	Prai.g_00677
OG0000603	Syap.g_00641	Prai.g_00678
OG0000604	Syap.g_02769	Prai.g_00679
OG0000605	Syap.g_02501, Syap.g_02771	Prai.g_00680
OG0000606	Syap.g_02506	Prai.g_00683
OG0000607	Syap.g_00093	Prai.g_00686
OG0000608	Syap.g_00094	Prai.g_00687
OG0000609	Syap.g_00096	Prai.g_00688
OG0000610	Syap.g_01963	Prai.g_00693
OG0000611	Syap.g_01958	Prai.g_00696
OG0000612	Syap.g_01957	Prai.g_00697
OG0000613	Syap.g_02480	Prai.g_00702
OG0000615	Syap.g_00154	Prai.g_00729
OG0000616	Syap.g_00127	Prai.g_00732
OG0000617	Syap.g_00513	Prai.g_00754
OG0000618	Syap.g_00514	Prai.g_00755
OG0000619	Syap.g_00515	Prai.g_00756
OG0000620	Syap.g_00520	Prai.g_00759
OG0000621	Syap.g_00521	Prai.g_00760
OG0000622	Syap.g_00523	Prai.g_00761
OG0000623	Syap.g_00526	Prai.g_00762
OG0000624	Syap.g_00527	Prai.g_00763
OG0000625	Syap.g_00528	Prai.g_00764
OG0000626	Syap.g_00529	Prai.g_00765
OG0000627	Syap.g_00848	Prai.g_00766
OG0000628	Syap.g_00850	Prai.g_00767
OG0000629	Syap.g_02334	Prai.g_00768
OG0000630	Syap.g_02793	Prai.g_00771
OG0000631	Syap.g_01724	Prai.g_00857
OG0000632	Syap.g_01725	Prai.g_00856
OG0000633	Syap.g_01726	Prai.g_00855
OG0000634	Syap.g_00190	Prai.g_00852
OG0000635	Syap.g_00191	Prai.g_00851
OG0000636	Syap.g_00193	Prai.g_00849
OG0000637	Syap.g_00195	Prai.g_00847
OG0000638	Syap.g_00196	Prai.g_00846
OG0000639	Syap.g_00197	Prai.g_00845
OG0000640	Syap.g_00198	Prai.g_00844
OG0000641	Syap.g_00203	Prai.g_00839
OG0000642	Syap.g_02732	Prai.g_00838
OG0000643	Syap.g_02731	Prai.g_00837
OG0000644	Syap.g_02730	Prai.g_00836
OG0000645	Syap.g_02726	Prai.g_00835
OG0000646	Syap.g_02723	Prai.g_00833
OG0000647	Syap.g_02721	Prai.g_00832
OG0000648	Syap.g_02719	Prai.g_00830
OG0000649	Syap.g_02718	Prai.g_00829
OG0000650	Syap.g_02717	Prai.g_00828
OG0000651	Syap.g_02716	Prai.g_00827
OG0000652	Syap.g_02715	Prai.g_00826
OG0000653	Syap.g_02713	Prai.g_00824
OG0000654	Syap.g_02711	Prai.g_00823
OG0000655	Syap.g_02710	Prai.g_00822
OG0000656	Syap.g_02706	Prai.g_00819
OG0000657	Syap.g_01845	Prai.g_00811
OG0000658	Syap.g_01841	Prai.g_00810
OG0000659	Syap.g_01840	Prai.g_00809
OG0000660	Syap.g_01835	Prai.g_00805
OG0000662	Syap.g_00823	Prai.g_00801
OG0000663	Syap.g_00826	Prai.g_00799
OG0000664	Syap.g_00828	Prai.g_00798
OG0000665	Syap.g_02331	Prai.g_00794
OG0000666	Syap.g_01573	Prai.g_00793
OG0000667	Syap.g_01979	Prai.g_00789
OG0000668	Syap.g_02765	Prai.g_01060
OG0000669	Syap.g_02371	Prai.g_01054
OG0000670	Syap.g_02368	Prai.g_01052
OG0000671	Syap.g_01260	Prai.g_01050
OG0000672	Syap.g_01257	Prai.g_01048
OG0000673	Syap.g_01253	Prai.g_01045
OG0000674	Syap.g_01251	Prai.g_01043
OG0000675	Syap.g_01250	Prai.g_01042
OG0000676	Syap.g_01248	Prai.g_01040
OG0000677	Syap.g_01246	Prai.g_01039
OG0000678	Syap.g_01239	Prai.g_01037
OG0000679	Syap.g_00157	Prai.g_01033
OG0000680	Syap.g_00158	Prai.g_01032
OG0000681	Syap.g_00163	Prai.g_01030
OG0000682	Syap.g_00165	Prai.g_01029
OG0000683	Syap.g_00166	Prai.g_01028
OG0000684	Syap.g_00169	Prai.g_01027
OG0000685	Syap.g_00172	Prai.g_01025
OG0000686	Syap.g_00173	Prai.g_01024
OG0000687	Syap.g_00174	Prai.g_01023
OG0000688	Syap.g_00178	Prai.g_01020
OG0000689	Syap.g_00180	Prai.g_01019
OG0000690	Syap.g_00181	Prai.g_01018
OG0000691	Syap.g_00182	Prai.g_01017
OG0000692	Syap.g_00184	Prai.g_01015
OG0000693	Syap.g_00185	Prai.g_01014
OG0000694	Syap.g_00186	Prai.g_01013
OG0000695	Syap.g_01729	Prai.g_01011
OG0000696	Syap.g_01730	Prai.g_01010
OG0000697	Syap.g_01734	Prai.g_01009
OG0000698	Syap.g_01737	Prai.g_01006
OG0000699	Syap.g_01738	Prai.g_01005
OG0000700	Syap.g_01739	Prai.g_01004
OG0000701	Syap.g_01740	Prai.g_01003
OG0000702	Syap.g_01747	Prai.g_01001
OG0000703	Syap.g_01750	Prai.g_01000
OG0000704	Syap.g_01753	Prai.g_00999
OG0000705	Syap.g_02022	Prai.g_00995
OG0000706	Syap.g_02020	Prai.g_00994
OG0000707	Syap.g_02019	Prai.g_00993
OG0000708	Syap.g_02016	Prai.g_00992
OG0000709	Syap.g_00121	Prai.g_00988
OG0000711	Syap.g_02686	Prai.g_00968
OG0000712	Syap.g_02688	Prai.g_00966
OG0000713	Syap.g_02689	Prai.g_00965
OG0000714	Syap.g_02691	Prai.g_00964
OG0000715	Syap.g_02693	Prai.g_00962
OG0000716	Syap.g_02696	Prai.g_00960
OG0000717	Syap.g_02697	Prai.g_00959
OG0000718	Syap.g_02701	Prai.g_00948
OG0000719	Syap.g_02767	Prai.g_00946
OG0000720	Syap.g_02780	Prai.g_00938
OG0000721	Syap.g_02782	Prai.g_00936
OG0000722	Syap.g_02783	Prai.g_00935
OG0000723	Syap.g_00532	Prai.g_00932
OG0000725	Syap.g_01559	Prai.g_00917
OG0000726	Syap.g_01560	Prai.g_00916
OG0000727	Syap.g_01561	Prai.g_00915
OG0000728	Syap.g_01564	Prai.g_00913
OG0000729	Syap.g_01122	Prai.g_01109
OG0000730	Syap.g_00572	Prai.g_01113
OG0000731	Syap.g_00560	Prai.g_01117
OG0000732	Syap.g_00111, Syap.g_00976, Syap.g_01814	Prai.g_01126
OG0000733	Syap.g_01971	Prai.g_01144
OG0000734	Syap.g_02628	Prai.g_01157
OG0000735	Syap.g_00244	Prai.g_01159
OG0000736	Syap.g_00243	Prai.g_01160
OG0000737	Syap.g_00242	Prai.g_01161
OG0000738	Syap.g_00236	Prai.g_01165
OG0000739	Syap.g_00235	Prai.g_01166
OG0000740	Syap.g_00234	Prai.g_01167
OG0000741	Syap.g_00231	Prai.g_01168
OG0000742	Syap.g_00229	Prai.g_01170
OG0000743	Syap.g_00226	Prai.g_01172
OG0000744	Syap.g_00225	Prai.g_01173
OG0000745	Syap.g_00222	Prai.g_01174
OG0000746	Syap.g_00220	Prai.g_01176
OG0000747	Syap.g_00219	Prai.g_01177
OG0000748	Syap.g_00212	Prai.g_01180
OG0000749	Syap.g_00211	Prai.g_01181
OG0000750	Syap.g_00210	Prai.g_01182
OG0000751	Syap.g_00205	Prai.g_01184
OG0000752	Syap.g_01793	Prai.g_01186
OG0000753	Syap.g_02775	Prai.g_01189
OG0000754	Syap.g_01883	Prai.g_01192
OG0000755	Syap.g_01893	Prai.g_01196
OG0000757	Syap.g_00427	Prai.g_01204
OG0000758	Syap.g_00428	Prai.g_01205
OG0000759	Syap.g_00429	Prai.g_01206
OG0000760	Syap.g_00430	Prai.g_01207
OG0000761	Syap.g_00431	Prai.g_01208
OG0000762	Syap.g_00434	Prai.g_01209
OG0000763	Syap.g_02624	Prai.g_01211
OG0000764	Syap.g_02623	Prai.g_01212
OG0000765	Syap.g_02440	Prai.g_01221
OG0000766	Syap.g_02439	Prai.g_01222
OG0000767	Syap.g_02437	Prai.g_01224
OG0000768	Syap.g_02436	Prai.g_01225
OG0000769	Syap.g_02434	Prai.g_01227
OG0000770	Syap.g_02431	Prai.g_01229
OG0000772	Syap.g_02295	Prai.g_01310
OG0000773	Syap.g_00885	Prai.g_01325
OG0000774	Syap.g_01473	Prai.g_01327
OG0000775	Syap.g_01475	Prai.g_01330
OG0000776	Syap.g_01476	Prai.g_01331
OG0000777	Syap.g_01478	Prai.g_01332
OG0000778	Syap.g_01479	Prai.g_01333
OG0000779	Syap.g_01494	Prai.g_01337
OG0000780	Syap.g_01496	Prai.g_01338
OG0000781	Syap.g_02609	Prai.g_01341
OG0000782	Syap.g_02611	Prai.g_01342
OG0000783	Syap.g_02612	Prai.g_01343
OG0000784	Syap.g_02613	Prai.g_01344
OG0000785	Syap.g_02281	Prai.g_01346
OG0000786	Syap.g_02287	Prai.g_01348
OG0000787	Syap.g_02288	Prai.g_01349
OG0000788	Syap.g_01932	Prai.g_01358
OG0000789	Syap.g_00372	Prai.g_01360
OG0000791	Syap.g_02520	Prai.g_01377
OG0000792	Syap.g_02519	Prai.g_01378
OG0000793	Syap.g_02141	Prai.g_01381
OG0000794	Syap.g_02200	Prai.g_01382
OG0000795	Syap.g_02199	Prai.g_01383
OG0000796	Syap.g_02448	Prai.g_01387
OG0000797	Syap.g_02449	Prai.g_01388
OG0000798	Syap.g_01269	Prai.g_01395
OG0000799	Syap.g_02488	Prai.g_01445
OG0000800	Syap.g_02487	Prai.g_01446
OG0000801	Syap.g_02486	Prai.g_01447
OG0000802	Syap.g_02659	Prai.g_01449
OG0000803	Syap.g_02109	Prai.g_01451
OG0000804	Syap.g_02113	Prai.g_01452
OG0000805	Syap.g_02115	Prai.g_01454
OG0000806	Syap.g_02117	Prai.g_01456
OG0000807	Syap.g_02118	Prai.g_01457
OG0000808	Syap.g_02119	Prai.g_01458
OG0000809	Syap.g_02122	Prai.g_01461
OG0000810	Syap.g_02124	Prai.g_01462
OG0000811	Syap.g_02472	Prai.g_01466
OG0000812	Syap.g_02474	Prai.g_01468
OG0000813	Syap.g_02475	Prai.g_01469
OG0000814	Syap.g_02753	Prai.g_01471
OG0000815	Syap.g_02752	Prai.g_01472
OG0000816	Syap.g_02289	Prai.g_01474
OG0000817	Syap.g_02527	Prai.g_01475
OG0000818	Syap.g_02001	Prai.g_01480
OG0000819	Syap.g_02002	Prai.g_01481
OG0000820	Syap.g_02003	Prai.g_01482
OG0000821	Syap.g_02009	Prai.g_01485
OG0000822	Syap.g_02011	Prai.g_01486
OG0000824	Syap.g_00008	Prai.g_01490
OG0000825	Syap.g_00009	Prai.g_01491
OG0000826	Syap.g_00010	Prai.g_01492
OG0000827	Syap.g_00011	Prai.g_01493
OG0000828	Syap.g_00014	Prai.g_01496
OG0000829	Syap.g_00015	Prai.g_01497
OG0000830	Syap.g_00016	Prai.g_01498
OG0000831	Syap.g_00019	Prai.g_01500
OG0000832	Syap.g_00752	Prai.g_01505
OG0000833	Syap.g_00021	Prai.g_01514
OG0000834	Syap.g_00023	Prai.g_01515
OG0000835	Syap.g_00024	Prai.g_01516
OG0000836	Syap.g_00026	Prai.g_01517
OG0000837	Syap.g_00027	Prai.g_01518
OG0000838	Syap.g_00031	Prai.g_01520
OG0000839	Syap.g_00032	Prai.g_01521
OG0000840	Syap.g_00033	Prai.g_01522
OG0000841	Syap.g_00034	Prai.g_01523
OG0000842	Syap.g_00035	Prai.g_01524
OG0000843	Syap.g_00036	Prai.g_01525
OG0000844	Syap.g_00039	Prai.g_01526
OG0000845	Syap.g_00040	Prai.g_01527
OG0000846	Syap.g_00042	Prai.g_01528
OG0000847	Syap.g_00043	Prai.g_01529
OG0000848	Syap.g_00045	Prai.g_01530
OG0000849	Syap.g_00046	Prai.g_01531
OG0000850	Syap.g_00310	Prai.g_01533
OG0000851	Syap.g_01214	Prai.g_01534
OG0000852	Syap.g_01215	Prai.g_01535
OG0000853	Syap.g_01219	Prai.g_01539
OG0000854	Syap.g_01222	Prai.g_01541
OG0000855	Syap.g_01223	Prai.g_01542
OG0000856	Syap.g_01286	Prai.g_01558
OG0000857	Syap.g_02722	Prai.g_01597
OG0000858	Syap.g_00612	Prai.g_01632
OG0000859	Syap.g_00613	Prai.g_01633
OG0000860	Syap.g_00623	Prai.g_01640
OG0000861	Syap.g_02789	Prai.g_01641
OG0000862	Syap.g_01789	Prai.g_01642
OG0000863	Syap.g_01784	Prai.g_01644
OG0000864	Syap.g_01783	Prai.g_01645
OG0000865	Syap.g_01781, Syap.g_01782	Prai.g_01646
OG0000866	Syap.g_01780	Prai.g_01647
OG0000867	Syap.g_01779	Prai.g_01648
OG0000868	Syap.g_01775	Prai.g_01649
OG0000869	Syap.g_01770	Prai.g_01653
OG0000870	Syap.g_01401	Prai.g_01658
OG0000871	Syap.g_01400	Prai.g_01659
OG0000872	Syap.g_01394	Prai.g_01660
OG0000873	Syap.g_01390	Prai.g_01663
OG0000874	Syap.g_01388	Prai.g_01666
OG0000875	Syap.g_01386	Prai.g_01667
OG0000876	Syap.g_00822	Prai.g_01668
OG0000877	Syap.g_01380	Prai.g_01670
OG0000878	Syap.g_01378	Prai.g_01671
OG0000879	Syap.g_01377	Prai.g_01672
OG0000880	Syap.g_01376	Prai.g_01673
OG0000882	Syap.g_01516	Prai.g_01682
OG0000883	Syap.g_01511	Prai.g_01683
OG0000884	Syap.g_01509	Prai.g_01685
OG0000885	Syap.g_01508	Prai.g_01686
OG0000886	Syap.g_01507	Prai.g_01687
OG0000887	Syap.g_01506	Prai.g_01688
OG0000888	Syap.g_01504	Prai.g_01690
OG0000889	Syap.g_01502	Prai.g_01692
OG0000890	Syap.g_01499	Prai.g_01693
OG0000891	Syap.g_01498	Prai.g_01694
OG0000892	Syap.g_02671	Prai.g_01696
OG0000893	Syap.g_02497	Prai.g_01701
OG0000894	Syap.g_02679	Prai.g_01703
OG0000895	Syap.g_00546	Prai.g_01706
OG0000896	Syap.g_00545	Prai.g_01707
OG0000897	Syap.g_00543	Prai.g_01709
OG0000898	Syap.g_00542	Prai.g_01710
OG0000899	Syap.g_00541	Prai.g_01711
OG0000900	Syap.g_00540	Prai.g_01712
OG0000901	Syap.g_01930	Prai.g_01715
OG0000902	Syap.g_01929	Prai.g_01717
OG0000903	Syap.g_01916	Prai.g_01720
OG0000904	Syap.g_01922	Prai.g_01722
OG0000905	Syap.g_01925	Prai.g_01727
OG0000906	Syap.g_01927	Prai.g_01728
OG0000907	Syap.g_01914	Prai.g_01734
OG0000908	Syap.g_01235	Prai.g_01737
OG0000909	Syap.g_01236	Prai.g_01738
OG0000910	Syap.g_01237	Prai.g_01739
OG0000911	Syap.g_00511	Prai.g_01741
OG0000912	Syap.g_00510	Prai.g_01742
OG0000913	Syap.g_00509	Prai.g_01743
OG0000914	Syap.g_00508	Prai.g_01744
OG0000915	Syap.g_00506	Prai.g_01746
OG0000916	Syap.g_00505	Prai.g_01747
OG0000917	Syap.g_00504	Prai.g_01748
OG0000918	Syap.g_00503	Prai.g_01749
OG0000919	Syap.g_00502	Prai.g_01750
OG0000920	Syap.g_00501	Prai.g_01751
OG0000921	Syap.g_00500	Prai.g_01752
OG0000922	Syap.g_00499	Prai.g_01753
OG0000923	Syap.g_00495	Prai.g_01757
OG0000924	Syap.g_00494	Prai.g_01758
OG0000925	Syap.g_00493	Prai.g_01759
OG0000926	Syap.g_00492	Prai.g_01760
OG0000927	Syap.g_00490	Prai.g_01762
OG0000928	Syap.g_00489	Prai.g_01763
OG0000929	Syap.g_00488	Prai.g_01764
OG0000930	Syap.g_00487	Prai.g_01765
OG0000931	Syap.g_00486	Prai.g_01766
OG0000932	Syap.g_00485	Prai.g_01767
OG0000933	Syap.g_00479	Prai.g_01776
OG0000934	Syap.g_00477	Prai.g_01778
OG0000935	Syap.g_00476	Prai.g_01779
OG0000936	Syap.g_00475	Prai.g_01780
OG0000937	Syap.g_00474	Prai.g_01781
OG0000938	Syap.g_00471	Prai.g_01783
OG0000939	Syap.g_00469	Prai.g_01784
OG0000940	Syap.g_00460	Prai.g_01791
OG0000941	Syap.g_00458	Prai.g_01793
OG0000942	Syap.g_00606	Prai.g_01795
OG0000943	Syap.g_00604	Prai.g_01796
OG0000944	Syap.g_00602	Prai.g_01797
OG0000945	Syap.g_00601	Prai.g_01798
OG0000946	Syap.g_00595	Prai.g_01802
OG0000947	Syap.g_00591	Prai.g_01804
OG0000948	Syap.g_00590	Prai.g_01805
OG0000949	Syap.g_01051	Prai.g_01808
OG0000950	Syap.g_01061	Prai.g_01813
OG0000951	Syap.g_01070	Prai.g_01817
OG0000952	Syap.g_01074	Prai.g_01821
OG0000953	Syap.g_01078	Prai.g_01824
OG0000954	Syap.g_01089	Prai.g_01828
OG0000955	Syap.g_01090	Prai.g_01829
OG0000956	Syap.g_01092	Prai.g_01831
OG0000957	Syap.g_01109	Prai.g_01836
OG0000958	Syap.g_01110	Prai.g_01837
OG0000959	Syap.g_01114	Prai.g_01841
OG0000960	Syap.g_01115	Prai.g_01842
OG0000961	Syap.g_02170	Prai.g_01844
OG0000962	Syap.g_01121	Prai.g_01846
OG0000963	Syap.g_01124	Prai.g_01850
OG0000964	Syap.g_01125	Prai.g_01851
OG0000965	Syap.g_01126	Prai.g_01852
OG0000966	Syap.g_01141	Prai.g_01861
OG0000967	Syap.g_00633	Prai.g_01865
OG0000968	Syap.g_00998	Prai.g_01867
OG0000969	Syap.g_00996	Prai.g_01868
OG0000970	Syap.g_00995	Prai.g_01869
OG0000971	Syap.g_00993	Prai.g_01870
OG0000972	Syap.g_00992	Prai.g_01871
OG0000973	Syap.g_00991	Prai.g_01872
OG0000974	Syap.g_00990	Prai.g_01873
OG0000975	Syap.g_00989	Prai.g_01874
OG0000976	Syap.g_00988	Prai.g_01875
OG0000977	Syap.g_00986	Prai.g_01876
OG0000978	Syap.g_00985	Prai.g_01877
OG0000979	Syap.g_00980	Prai.g_01880
OG0000980	Syap.g_00977	Prai.g_01882
OG0000981	Syap.g_01812	Prai.g_01884
OG0000982	Syap.g_00132	Prai.g_01886
OG0000983	Syap.g_00134	Prai.g_01887
OG0000984	Syap.g_00135	Prai.g_01888
OG0000985	Syap.g_00140	Prai.g_01891
OG0000986	Syap.g_01044	Prai.g_01893
OG0000987	Syap.g_01033	Prai.g_01894
OG0000988	Syap.g_01027	Prai.g_01897
OG0000989	Syap.g_01011	Prai.g_01900
OG0000990	Syap.g_02087	Prai.g_01903
OG0000991	Syap.g_02091	Prai.g_01904
OG0000992	Syap.g_02095	Prai.g_01906
OG0000993	Syap.g_02097	Prai.g_01907
OG0000994	Syap.g_02101	Prai.g_01908
OG0000996	Syap.g_01817	Prai.g_01913
OG0000997	Syap.g_02590	Prai.g_01914
OG0000998	Syap.g_02591	Prai.g_01916
OG0000999	Syap.g_02592	Prai.g_01917
OG0001001	Syap.g_02605	Prai.g_01922
OG0001002	Syap.g_00124	Prai.g_01926
OG0001003	Syap.g_02310	Prai.g_01928
OG0001004	Syap.g_02311	Prai.g_01929
OG0001005	Syap.g_02312	Prai.g_01930
OG0001006	Syap.g_00053	Prai.g_01934
OG0001007	Syap.g_00055	Prai.g_01936
OG0001008	Syap.g_02060	Prai.g_00468
OG0001012	Syap.g_00371	Prai.g_00050
OG0001013	Syap.g_01325	Prai.g_00055
OG0001016	Syap.g_01695	Prai.g_00073
OG0001033	Syap.g_00105	Prai.g_00219
OG0001035	Syap.g_01594	Prai.g_00267
OG0001038	Syap.g_01362	Prai.g_00291
OG0001039	Syap.g_01359	Prai.g_00294
OG0001040	Syap.g_01356	Prai.g_00296
OG0001041	Syap.g_01352	Prai.g_00300
OG0001043	Syap.g_01676	Prai.g_00318
OG0001053	Syap.g_02253	Prai.g_00513
OG0001054	Syap.g_00274	Prai.g_00528
OG0001055	Syap.g_00252	Prai.g_00546
OG0001059	Syap.g_00306	Prai.g_00581
OG0001060	Syap.g_00299	Prai.g_00588
OG0001061	Syap.g_01309	Prai.g_00602
OG0001062	Syap.g_01314	Prai.g_00604
OG0001072	Syap.g_00441	Prai.g_00618
OG0001073	Syap.g_00122, Syap.g_00455	Prai.g_00632
OG0001078	Syap.g_00896	Prai.g_00665
OG0001080	Syap.g_02505	Prai.g_00682
OG0001085	Syap.g_01953	Prai.g_00699
OG0001094	Syap.g_00187	Prai.g_00854
OG0001095	Syap.g_02725	Prai.g_00834
OG0001096	Syap.g_02709	Prai.g_00821
OG0001100	Syap.g_02369	Prai.g_01053
OG0001102	Syap.g_01258	Prai.g_01049
OG0001103	Syap.g_01256	Prai.g_01047
OG0001104	Syap.g_00171	Prai.g_01026
OG0001105	Syap.g_00175	Prai.g_01022
OG0001107	Syap.g_02015	Prai.g_00991
OG0001108	Syap.g_00119	Prai.g_00987
OG0001122	Syap.g_02766	Prai.g_00945
OG0001133	Syap.g_01292	Prai.g_01130
OG0001137	Syap.g_00213	Prai.g_01179
OG0001140	Syap.g_02134	Prai.g_01201
OG0001152	Syap.g_02447	Prai.g_01386
OG0001154	Syap.g_00013	Prai.g_01495
OG0001155	Syap.g_00750	Prai.g_01507
OG0001160	Syap.g_01217	Prai.g_01537
OG0001162	Syap.g_02366	Prai.g_01563
OG0001163	Syap.g_00609	Prai.g_01630
OG0001164	Syap.g_00614	Prai.g_01634
OG0001165	Syap.g_00619	Prai.g_01637
OG0001168	Syap.g_01372	Prai.g_01676
OG0001171	Syap.g_01505	Prai.g_01689
OG0001172	Syap.g_00547	Prai.g_01704
OG0001177	Syap.g_01920	Prai.g_01724
OG0001178	Syap.g_01786, Syap.g_01787	Prai.g_01729
OG0001179	Syap.g_00491	Prai.g_01761
OG0001180	Syap.g_00097, Syap.g_00465	Prai.g_01788
OG0001181	Syap.g_00459	Prai.g_01792
OG0001183	Syap.g_00594	Prai.g_01803
OG0001185	Syap.g_01104	Prai.g_01833
OG0001186	Syap.g_01140	Prai.g_01856
OG0001187	Syap.g_01142	Prai.g_01862
OG0001188	Syap.g_00634	Prai.g_01864
OG0001189	Syap.g_00979	Prai.g_01881
OG0001191	Syap.g_01030	Prai.g_01895
OG0001192	Syap.g_01021	Prai.g_01899
OG0001197	Syap.g_00126	Prai.g_01925
OG0001198	Syap.g_00052	Prai.g_01933
OG0001199	Syap.g_01696	Prai.g_00074
OG0001200	Syap.g_01698	Prai.g_00076
OG0001202	Syap.g_01613	Prai.g_00210
OG0001203	Syap.g_01154	Prai.g_00249
OG0001204	Syap.g_01577	Prai.g_00256
OG0001214	Syap.g_00897	Prai.g_00666
OG0001217	Syap.g_01464	Prai.g_00894
OG0001218	Syap.g_00020	Prai.g_00887
OG0001219	Syap.g_02794	Prai.g_00858
OG0001221	Syap.g_01777	Prai.g_01035
OG0001222	Syap.g_02027	Prai.g_00997
OG0001224	Syap.g_01551	Prai.g_00922
OG0001225	Syap.g_01553	Prai.g_00920
OG0001226	Syap.g_02551	Prai.g_01083
OG0001228	Syap.g_01063	Prai.g_01218
OG0001229	Syap.g_00827	Prai.g_01368
OG0001230	Syap.g_02116	Prai.g_01455
OG0001231	Syap.g_00073	Prai.g_01560
OG0001232	Syap.g_01393	Prai.g_01661
OG0001235	Syap.g_01924	Prai.g_01726
OG0001236	Syap.g_01069	Prai.g_01816
OG0001237	Syap.g_01073	Prai.g_01820
OG0001238	Syap.g_01028	Prai.g_01896
OG0001239	Syap.g_01693, Syap.g_01692	Prai.g_00071
OG0001242	Syap.g_02227, Syap.g_02229	Prai.g_00119
OG0001243	Syap.g_02219	Prai.g_00125
OG0001244	Syap.g_02192	Prai.g_00141
OG0001246	Syap.g_01165, Syap.g_00267	Prai.g_00534
OG0001248	Syap.g_00423	Prai.g_00714
OG0001249	Syap.g_00575	Prai.g_00869
OG0001250	Syap.g_01836	Prai.g_00806
OG0001253	Syap.g_01969	Prai.g_01102
OG0001255	Syap.g_02523	Prai.g_01156
OG0001256	Syap.g_01225	Prai.g_01553
OG0001257	Syap.g_00374, Syap.g_00373, Syap.g_01821	Prai.g_01559
OG0001258	Syap.g_00617	Prai.g_01635
OG0001260	Syap.g_01497	Prai.g_01695
OG0001261	Syap.g_00482	Prai.g_01769
OG0001262	Syap.g_00981	Prai.g_01879
OG0001263	Syap.g_02216	Prai.g_00128
OG0001265	Syap.g_02231	Prai.g_00118
OG0001266	Syap.g_01618	Prai.g_00214
OG0001267	Syap.g_01360	Prai.g_00293
OG0001268	Syap.g_00563	Prai.g_00352
OG0001270	Syap.g_02056	Prai.g_00465
OG0001271	Syap.g_02759	Prai.g_00502
OG0001272	Syap.g_02250	Prai.g_00516
OG0001275	Syap.g_02694	Prai.g_00961
OG0001276	Syap.g_01873	Prai.g_00942
OG0001277	Syap.g_01293	Prai.g_01090
OG0001278	Syap.g_02438	Prai.g_01223
OG0001279	Syap.g_02663	Prai.g_01583
OG0001282	Syap.g_01701	Prai.g_01371
OG0001284	Syap.g_00047	Prai.g_01532
OG0001286	Syap.g_00467	Prai.g_01786
OG0001287	Syap.g_00418	Prai.g_01840
OG0001288	Syap.g_01123	Prai.g_01849
OG0001289	Syap.g_02365	Prai.g_00087
OG0001291	Syap.g_02207	Prai.g_00135
OG0001292	Syap.g_01583	Prai.g_00261
OG0001299	Syap.g_01959	Prai.g_00695
OG0001304	Syap.g_00536	Prai.g_00933
OG0001305	Syap.g_01562	Prai.g_00914
OG0001306	Syap.g_00245	Prai.g_01158
OG0001307	Syap.g_00403	Prai.g_01354
OG0001308	Syap.g_02751, Syap.g_02750	Prai.g_01473
OG0001310	Syap.g_01774	Prai.g_01650
OG0001312	Syap.g_01735	Prai.g_01008
OG0001314	Syap.g_00330, Syap.g_00391	Prai.g_00439
OG0001315	Syap.g_00596	Prai.g_00061
OG0001318	Syap.g_01596, Syap.g_01597	Prai.g_00269
OG0001323	Syap.g_00757	Prai.g_00548
OG0001332	Syap.g_01548	Prai.g_01504
OG0001333	Syap.g_01373	Prai.g_01675
OG0001336	Syap.g_02602	Prai.g_01921
OG0001345	Syap.g_01877, Syap.g_02776	Prai.g_01190
OG0001346	Syap.g_01484	Prai.g_01336
OG0001348	Syap.g_00938	Prai.g_01587
OG0001349	Syap.g_01264, Syap.g_00851	Prai.g_01407
OG0001351	Syap.g_01996	Prai.g_00485
OG0001353	Syap.g_01849	Prai.g_00815
OG0001358	Syap.g_00942	Prai.g_00649
OG0001360	Syap.g_01881, Syap.g_02778	Prai.g_01103
OG0001361	Syap.g_01792	Prai.g_01187
OG0001364	Syap.g_01052	Prai.g_01809
OG0001365	Syap.g_00138	Prai.g_01889
OG0001371	Syap.g_02544, Syap.g_02545	Prai.g_00708
OG0001376	Syap.g_01991	Prai.g_01069
OG0001377	Syap.g_01992	Prai.g_01070
OG0001378	Syap.g_02055	Prai.g_01112
OG0001382	Syap.g_00677	Prai.g_01575
OG0001394	Syap.g_00159	Prai.g_01031
OG0001395	Syap.g_00531	Prai.g_00931
OG0001398	Syap.g_02356	Prai.g_01601
OG0001406	Syap.g_01989	Prai.g_01068
OG0001408	Syap.g_01862	Prai.g_01086
OG0001415	Syap.g_00447, Syap.g_00446	Prai.g_00242
OG0001418	Syap.g_00221	Prai.g_00713
OG0001420	Syap.g_02736	Prai.g_01122
OG0001422	Syap.g_01682	Prai.g_01585
OG0001428	Syap.g_01196	Prai.g_00183
OG0001432	Syap.g_01967	Prai.g_01545
OG0001436	Syap.g_01703	Prai.g_01402
