Orthogroup	Prbm	Pral
OG0000539	Prbm.g_00644	Pral.g_00475
OG0000540	Prbm.g_00645	Pral.g_00474
OG0000541	Prbm.g_00646	Pral.g_00472
OG0000542	Prbm.g_00647	Pral.g_00471
OG0000543	Prbm.g_00648	Pral.g_00470
OG0000544	Prbm.g_00649	Pral.g_00469
OG0000545	Prbm.g_00652	Pral.g_00466
OG0000546	Prbm.g_00653	Pral.g_00465
OG0000547	Prbm.g_00654	Pral.g_00464
OG0000548	Prbm.g_00656	Pral.g_00462
OG0000549	Prbm.g_00657	Pral.g_00461
OG0000550	Prbm.g_00658	Pral.g_00460
OG0000551	Prbm.g_00659	Pral.g_00459
OG0000552	Prbm.g_00660	Pral.g_00458
OG0000553	Prbm.g_00661	Pral.g_01430
OG0000554	Prbm.g_00662	Pral.g_01432
OG0000555	Prbm.g_00663	Pral.g_01433
OG0000556	Prbm.g_00664	Pral.g_01434
OG0000557	Prbm.g_00665	Pral.g_01435
OG0000558	Prbm.g_00666	Pral.g_01436
OG0000559	Prbm.g_00667	Pral.g_01437
OG0000560	Prbm.g_00669	Pral.g_01439
OG0000561	Prbm.g_00670	Pral.g_01440
OG0000562	Prbm.g_00671	Pral.g_01441
OG0000563	Prbm.g_00672	Pral.g_01442
OG0000564	Prbm.g_00673	Pral.g_01443
OG0000565	Prbm.g_00674	Pral.g_01444
OG0000566	Prbm.g_00675	Pral.g_01445
OG0000567	Prbm.g_00676	Pral.g_01446
OG0000568	Prbm.g_00677	Pral.g_01447
OG0000569	Prbm.g_00678	Pral.g_01448
OG0000570	Prbm.g_00679	Pral.g_01449
OG0000571	Prbm.g_00680	Pral.g_01450
OG0000572	Prbm.g_00681	Pral.g_01451
OG0000573	Prbm.g_00684	Pral.g_01454
OG0000574	Prbm.g_00685	Pral.g_01455
OG0000575	Prbm.g_00686	Pral.g_01456
OG0000576	Prbm.g_00687	Pral.g_01457
OG0000577	Prbm.g_00688	Pral.g_01458
OG0000578	Prbm.g_00689	Pral.g_01459
OG0000579	Prbm.g_00690	Pral.g_01460
OG0000580	Prbm.g_00691	Pral.g_01461
OG0000581	Prbm.g_00692	Pral.g_01462
OG0000582	Prbm.g_00693	Pral.g_01463
OG0000583	Prbm.g_00694	Pral.g_01464
OG0000584	Prbm.g_00696	Pral.g_01466
OG0000585	Prbm.g_00697	Pral.g_01467
OG0000586	Prbm.g_00699	Pral.g_01469
OG0000587	Prbm.g_00700	Pral.g_01470
OG0000588	Prbm.g_00703	Pral.g_01772
OG0000589	Prbm.g_00704	Pral.g_01771
OG0000590	Prbm.g_00706	Pral.g_01769
OG0000591	Prbm.g_00713	Pral.g_01763
OG0000592	Prbm.g_00714	Pral.g_01762
OG0000593	Prbm.g_00716	Pral.g_01761
OG0000594	Prbm.g_00719	Pral.g_01758
OG0000595	Prbm.g_00720	Pral.g_01757
OG0000596	Prbm.g_00722	Pral.g_01756
OG0000597	Prbm.g_00724	Pral.g_01754
OG0000598	Prbm.g_00725	Pral.g_01753
OG0000599	Prbm.g_00726	Pral.g_01752
OG0000600	Prbm.g_00727	Pral.g_01751
OG0000601	Prbm.g_00730	Pral.g_01748
OG0000602	Prbm.g_00731	Pral.g_01747
OG0000603	Prbm.g_00732	Pral.g_01746
OG0000604	Prbm.g_01483	Pral.g_01743
OG0000605	Prbm.g_00733	Pral.g_01742
OG0000606	Prbm.g_00734	Pral.g_01741
OG0000607	Prbm.g_00736	Pral.g_01739
OG0000608	Prbm.g_00737	Pral.g_01737
OG0000609	Prbm.g_02220	Pral.g_00399
OG0000610	Prbm.g_01326	Pral.g_01691
OG0000611	Prbm.g_00743	Pral.g_01728
OG0000612	Prbm.g_00744	Pral.g_01727
OG0000613	Prbm.g_00745	Pral.g_01726
OG0000614	Prbm.g_00746	Pral.g_01725
OG0000615	Prbm.g_00748	Pral.g_01723
OG0000616	Prbm.g_00749	Pral.g_01722
OG0000617	Prbm.g_00750	Pral.g_01721
OG0000618	Prbm.g_00751	Pral.g_01720
OG0000619	Prbm.g_00752	Pral.g_01719
OG0000620	Prbm.g_00753	Pral.g_01718
OG0000621	Prbm.g_00754	Pral.g_01717
OG0000622	Prbm.g_00755	Pral.g_01716
OG0000623	Prbm.g_00756	Pral.g_01715
OG0000624	Prbm.g_00758	Pral.g_01713
OG0000625	Prbm.g_00759	Pral.g_01712
OG0000626	Prbm.g_00760	Pral.g_01711
OG0000627	Prbm.g_00762	Pral.g_01709
OG0000628	Prbm.g_00763	Pral.g_01708
OG0000629	Prbm.g_00764	Pral.g_01707
OG0000630	Prbm.g_00765	Pral.g_01706
OG0000631	Prbm.g_00767	Pral.g_01704
OG0000632	Prbm.g_01151	Pral.g_01895
OG0000633	Prbm.g_00111	Pral.g_00023
OG0000634	Prbm.g_01094	Pral.g_01037
OG0000635	Prbm.g_00980	Pral.g_01635
OG0000636	Prbm.g_00979	Pral.g_01636
OG0000637	Prbm.g_00978	Pral.g_01637
OG0000638	Prbm.g_00395	Pral.g_00701
OG0000639	Prbm.g_00955	Pral.g_01663
OG0000640	Prbm.g_00957	Pral.g_01660
OG0000641	Prbm.g_00959	Pral.g_01658
OG0000642	Prbm.g_00960	Pral.g_01657
OG0000643	Prbm.g_00961	Pral.g_01656
OG0000644	Prbm.g_00808	Pral.g_01482
OG0000645	Prbm.g_00809	Pral.g_01483
OG0000646	Prbm.g_00810	Pral.g_01484
OG0000647	Prbm.g_00811	Pral.g_01485
OG0000648	Prbm.g_00813	Pral.g_01487
OG0000649	Prbm.g_00814	Pral.g_01488
OG0000650	Prbm.g_00815	Pral.g_01489
OG0000651	Prbm.g_00816	Pral.g_01490
OG0000652	Prbm.g_00817	Pral.g_01491
OG0000653	Prbm.g_00818	Pral.g_01492
OG0000654	Prbm.g_00820	Pral.g_01494
OG0000655	Prbm.g_00822	Pral.g_01496
OG0000656	Prbm.g_00823	Pral.g_01497
OG0000657	Prbm.g_00824	Pral.g_01498
OG0000658	Prbm.g_00825	Pral.g_01499
OG0000659	Prbm.g_00826	Pral.g_01500
OG0000660	Prbm.g_00827	Pral.g_01501
OG0000661	Prbm.g_00829	Pral.g_01502
OG0000662	Prbm.g_00831	Pral.g_01504
OG0000663	Prbm.g_00832	Pral.g_01505
OG0000664	Prbm.g_00833	Pral.g_01506
OG0000665	Prbm.g_00834	Pral.g_01507
OG0000666	Prbm.g_00835	Pral.g_01508
OG0000667	Prbm.g_00836	Pral.g_01509
OG0000668	Prbm.g_00837	Pral.g_01510
OG0000669	Prbm.g_00839	Pral.g_01512
OG0000670	Prbm.g_00840	Pral.g_01513
OG0000671	Prbm.g_00841	Pral.g_01514
OG0000672	Prbm.g_00842	Pral.g_01515
OG0000673	Prbm.g_00843	Pral.g_01516
OG0000674	Prbm.g_00844	Pral.g_01517
OG0000675	Prbm.g_00845	Pral.g_01518
OG0000676	Prbm.g_00846	Pral.g_01519
OG0000677	Prbm.g_00848	Pral.g_01522
OG0000678	Prbm.g_00850	Pral.g_01524
OG0000679	Prbm.g_00852	Pral.g_01525
OG0000680	Prbm.g_00853	Pral.g_01526
OG0000681	Prbm.g_00854	Pral.g_01527
OG0000682	Prbm.g_00855	Pral.g_01528
OG0000683	Prbm.g_00857	Pral.g_01530
OG0000684	Prbm.g_00858	Pral.g_01531
OG0000685	Prbm.g_00859	Pral.g_01532
OG0000686	Prbm.g_00860	Pral.g_01533
OG0000687	Prbm.g_00861	Pral.g_01534
OG0000688	Prbm.g_00862	Pral.g_01535
OG0000689	Prbm.g_00863	Pral.g_01536
OG0000690	Prbm.g_00864	Pral.g_01537
OG0000691	Prbm.g_00865	Pral.g_01538
OG0000692	Prbm.g_00867	Pral.g_01542
OG0000693	Prbm.g_00868	Pral.g_01543
OG0000694	Prbm.g_00869	Pral.g_01544
OG0000695	Prbm.g_00870	Pral.g_01545
OG0000696	Prbm.g_00871	Pral.g_01546
OG0000697	Prbm.g_00873	Pral.g_01548
OG0000698	Prbm.g_00877	Pral.g_01552
OG0000699	Prbm.g_00878	Pral.g_01553
OG0000700	Prbm.g_00911	Pral.g_01820
OG0000701	Prbm.g_00914	Pral.g_01815
OG0000702	Prbm.g_00919	Pral.g_01809
OG0000703	Prbm.g_00921	Pral.g_01807
OG0000704	Prbm.g_00922	Pral.g_01806
OG0000705	Prbm.g_00923	Pral.g_01805
OG0000706	Prbm.g_00924	Pral.g_01804
OG0000707	Prbm.g_00926	Pral.g_01802
OG0000708	Prbm.g_00927	Pral.g_01801
OG0000709	Prbm.g_00929	Pral.g_01799
OG0000710	Prbm.g_00930	Pral.g_01798
OG0000711	Prbm.g_00931	Pral.g_01797
OG0000712	Prbm.g_00932	Pral.g_01796
OG0000713	Prbm.g_00933	Pral.g_01795
OG0000714	Prbm.g_00935	Pral.g_01793
OG0000715	Prbm.g_00936	Pral.g_01792
OG0000716	Prbm.g_00939	Pral.g_01790
OG0000717	Prbm.g_00940	Pral.g_01789
OG0000718	Prbm.g_00941	Pral.g_01788
OG0000719	Prbm.g_00943	Pral.g_01786
OG0000720	Prbm.g_00944	Pral.g_01785
OG0000721	Prbm.g_00946	Pral.g_01782
OG0000722	Prbm.g_00947	Pral.g_01781
OG0000723	Prbm.g_00948	Pral.g_01780
OG0000724	Prbm.g_00793	Pral.g_01778
OG0000725	Prbm.g_00794	Pral.g_01777
OG0000726	Prbm.g_00795	Pral.g_01776
OG0000727	Prbm.g_00796	Pral.g_01775
OG0000728	Prbm.g_00797	Pral.g_01774
OG0000729	Prbm.g_00798	Pral.g_01773
OG0000730	Prbm.g_00799	Pral.g_01472
OG0000731	Prbm.g_00800	Pral.g_01474
OG0000732	Prbm.g_00801	Pral.g_01475
OG0000733	Prbm.g_00802	Pral.g_01476
OG0000734	Prbm.g_00803	Pral.g_01477
OG0000735	Prbm.g_00805	Pral.g_01479
OG0000736	Prbm.g_00806	Pral.g_01480
OG0000737	Prbm.g_00807	Pral.g_01481
OG0000738	Prbm.g_00962	Pral.g_01655
OG0000739	Prbm.g_00963	Pral.g_01654
OG0000740	Prbm.g_00964	Pral.g_01653
OG0000741	Prbm.g_00965	Pral.g_01652
OG0000742	Prbm.g_00967	Pral.g_01650
OG0000743	Prbm.g_00968	Pral.g_01649
OG0000744	Prbm.g_00969	Pral.g_01647
OG0000745	Prbm.g_00970	Pral.g_01646
OG0000746	Prbm.g_00971	Pral.g_01645
OG0000747	Prbm.g_00972	Pral.g_01644
OG0000748	Prbm.g_00973	Pral.g_01643
OG0000749	Prbm.g_00974	Pral.g_01642
OG0000750	Prbm.g_00975	Pral.g_01640
OG0000751	Prbm.g_00976	Pral.g_01639
OG0000752	Prbm.g_00889	Pral.g_01605
OG0000753	Prbm.g_00981	Pral.g_01634
OG0000754	Prbm.g_00982	Pral.g_01633
OG0000755	Prbm.g_00983	Pral.g_01632
OG0000756	Prbm.g_00985	Pral.g_01630
OG0000757	Prbm.g_00986	Pral.g_01629
OG0000758	Prbm.g_00987	Pral.g_01628
OG0000759	Prbm.g_00989	Pral.g_01626
OG0000760	Prbm.g_00990	Pral.g_01625
OG0000761	Prbm.g_00991	Pral.g_01624
OG0000762	Prbm.g_00993	Pral.g_01622
OG0000763	Prbm.g_00994	Pral.g_01621
OG0000764	Prbm.g_00995	Pral.g_01620
OG0000765	Prbm.g_00996	Pral.g_01619
OG0000766	Prbm.g_00997	Pral.g_01618
OG0000767	Prbm.g_00999	Pral.g_01616
OG0000768	Prbm.g_01000	Pral.g_01615
OG0000769	Prbm.g_01001	Pral.g_01614
OG0000770	Prbm.g_01002	Pral.g_01613
OG0000771	Prbm.g_01003	Pral.g_01612
OG0000772	Prbm.g_00102	Pral.g_00050
OG0000773	Prbm.g_01004	Pral.g_01611
OG0000774	Prbm.g_01005	Pral.g_01610
OG0000775	Prbm.g_01006	Pral.g_01578
OG0000776	Prbm.g_01007	Pral.g_01579
OG0000777	Prbm.g_01009	Pral.g_01580
OG0000778	Prbm.g_01010	Pral.g_01581
OG0000779	Prbm.g_01011	Pral.g_01582
OG0000780	Prbm.g_01013	Pral.g_01584
OG0000781	Prbm.g_01014	Pral.g_01586
OG0000782	Prbm.g_01015	Pral.g_01587
OG0000783	Prbm.g_01031	Pral.g_01590
OG0000784	Prbm.g_01032	Pral.g_01592
OG0000785	Prbm.g_01033	Pral.g_01593
OG0000786	Prbm.g_01034	Pral.g_01594
OG0000787	Prbm.g_01035	Pral.g_01595
OG0000788	Prbm.g_01039	Pral.g_01600
OG0000789	Prbm.g_01042	Pral.g_01603
OG0000790	Prbm.g_00888	Pral.g_01604
OG0000791	Prbm.g_01043	Pral.g_01607
OG0000792	Prbm.g_01044	Pral.g_01608
OG0000793	Prbm.g_01045	Pral.g_01609
OG0000794	Prbm.g_01048	Pral.g_01575
OG0000795	Prbm.g_01052	Pral.g_01571
OG0000796	Prbm.g_01053	Pral.g_01570
OG0000797	Prbm.g_01056	Pral.g_01569
OG0000798	Prbm.g_01057	Pral.g_01568
OG0000799	Prbm.g_01058	Pral.g_01567
OG0000800	Prbm.g_01059	Pral.g_01566
OG0000801	Prbm.g_01062	Pral.g_01563
OG0000802	Prbm.g_01063	Pral.g_01562
OG0000803	Prbm.g_00887	Pral.g_01560
OG0000804	Prbm.g_00886	Pral.g_01559
OG0000805	Prbm.g_00885	Pral.g_01558
OG0000806	Prbm.g_00883	Pral.g_01556
OG0000807	Prbm.g_00894	Pral.g_01321
OG0000808	Prbm.g_01103	Pral.g_01033
OG0000809	Prbm.g_01085	Pral.g_01327
OG0000810	Prbm.g_01806	Pral.g_01032
OG0000811	Prbm.g_02104	Pral.g_01311
OG0000812	Prbm.g_00398	Pral.g_01324
OG0000813	Prbm.g_00406	Pral.g_00692
OG0000814	Prbm.g_01803	Pral.g_01141
OG0000815	Prbm.g_01079	Pral.g_01314
OG0000816	Prbm.g_01911	Pral.g_00077
OG0000817	Prbm.g_01912	Pral.g_00076
OG0000818	Prbm.g_01123	Pral.g_01902
OG0000819	Prbm.g_01571	Pral.g_01346
OG0000820	Prbm.g_01565	Pral.g_01351
OG0000821	Prbm.g_01563	Pral.g_01353
OG0000822	Prbm.g_01562	Pral.g_01354
OG0000823	Prbm.g_01561	Pral.g_01355
OG0000824	Prbm.g_01560	Pral.g_01356
OG0000825	Prbm.g_01559	Pral.g_01357
OG0000826	Prbm.g_01558	Pral.g_01358
OG0000827	Prbm.g_01557	Pral.g_01359
OG0000828	Prbm.g_01556	Pral.g_01360
OG0000829	Prbm.g_01555	Pral.g_01361
OG0000830	Prbm.g_01553	Pral.g_01363
OG0000831	Prbm.g_01550	Pral.g_01366
OG0000832	Prbm.g_01548	Pral.g_01368
OG0000833	Prbm.g_01547	Pral.g_01369
OG0000834	Prbm.g_01545	Pral.g_01370
OG0000835	Prbm.g_01544	Pral.g_01371
OG0000836	Prbm.g_01543	Pral.g_01372
OG0000837	Prbm.g_01540	Pral.g_01376
OG0000838	Prbm.g_01539	Pral.g_01377
OG0000839	Prbm.g_01538	Pral.g_01378
OG0000840	Prbm.g_01537	Pral.g_01379
OG0000841	Prbm.g_01536	Pral.g_01380
OG0000842	Prbm.g_01534	Pral.g_01382
OG0000843	Prbm.g_01533	Pral.g_01383
OG0000844	Prbm.g_01532	Pral.g_01384
OG0000845	Prbm.g_01531	Pral.g_01385
OG0000846	Prbm.g_01529	Pral.g_01388
OG0000847	Prbm.g_01527	Pral.g_01390
OG0000848	Prbm.g_01525	Pral.g_01391
OG0000849	Prbm.g_01524	Pral.g_01394
OG0000850	Prbm.g_01523	Pral.g_01395
OG0000851	Prbm.g_01520	Pral.g_01399
OG0000852	Prbm.g_01518	Pral.g_01401
OG0000853	Prbm.g_01516	Pral.g_01403
OG0000854	Prbm.g_01514	Pral.g_01404
OG0000855	Prbm.g_01513	Pral.g_01405
OG0000856	Prbm.g_01512	Pral.g_01406
OG0000857	Prbm.g_01511	Pral.g_01407
OG0000858	Prbm.g_01510	Pral.g_01408
OG0000859	Prbm.g_01509	Pral.g_01409
OG0000860	Prbm.g_01508	Pral.g_01410
OG0000861	Prbm.g_01507	Pral.g_01411
OG0000862	Prbm.g_01506	Pral.g_01412
OG0000863	Prbm.g_01505	Pral.g_01413
OG0000864	Prbm.g_01504	Pral.g_01414
OG0000865	Prbm.g_01503	Pral.g_01415
OG0000866	Prbm.g_01502	Pral.g_01416
OG0000867	Prbm.g_01501	Pral.g_01417
OG0000868	Prbm.g_01500	Pral.g_01419
OG0000869	Prbm.g_01498	Pral.g_01421
OG0000870	Prbm.g_01497	Pral.g_01422
OG0000871	Prbm.g_01496	Pral.g_01423
OG0000872	Prbm.g_01495	Pral.g_01424
OG0000873	Prbm.g_01494	Pral.g_01426
OG0000874	Prbm.g_01493	Pral.g_01427
OG0000875	Prbm.g_01492	Pral.g_01428
OG0000876	Prbm.g_01491	Pral.g_01429
OG0000877	Prbm.g_01490	Pral.g_00456
OG0000878	Prbm.g_01356	Pral.g_01893
OG0000879	Prbm.g_01600	Pral.g_01292
OG0000880	Prbm.g_01601	Pral.g_01291
OG0000881	Prbm.g_01602	Pral.g_01290
OG0000882	Prbm.g_01603	Pral.g_01289
OG0000883	Prbm.g_01605	Pral.g_01288
OG0000884	Prbm.g_01606	Pral.g_01286
OG0000885	Prbm.g_01607	Pral.g_01285
OG0000886	Prbm.g_01608	Pral.g_01284
OG0000887	Prbm.g_01609	Pral.g_01283
OG0000888	Prbm.g_01610	Pral.g_01282
OG0000889	Prbm.g_01613	Pral.g_01279
OG0000890	Prbm.g_01614	Pral.g_01278
OG0000891	Prbm.g_01615	Pral.g_01277
OG0000892	Prbm.g_01616	Pral.g_01275
OG0000893	Prbm.g_01617	Pral.g_01274
OG0000894	Prbm.g_01618	Pral.g_01273
OG0000895	Prbm.g_01619	Pral.g_01272
OG0000896	Prbm.g_01620	Pral.g_01271
OG0000897	Prbm.g_01621	Pral.g_01270
OG0000898	Prbm.g_01624	Pral.g_01267
OG0000899	Prbm.g_01625	Pral.g_01266
OG0000900	Prbm.g_01630	Pral.g_01239
OG0000901	Prbm.g_01634	Pral.g_01235
OG0000902	Prbm.g_00777	Pral.g_00440
OG0000903	Prbm.g_01573	Pral.g_01345
OG0000904	Prbm.g_01051	Pral.g_01060
OG0000905	Prbm.g_01812	Pral.g_01323
OG0000906	Prbm.g_01658	Pral.g_01343
OG0000907	Prbm.g_00875	Pral.g_01550
OG0000908	Prbm.g_01176	Pral.g_01299
OG0000909	Prbm.g_01662	Pral.g_01220
OG0000910	Prbm.g_01663	Pral.g_01219
OG0000911	Prbm.g_01664	Pral.g_01218
OG0000912	Prbm.g_01665	Pral.g_01217
OG0000913	Prbm.g_01666	Pral.g_01216
OG0000914	Prbm.g_01667	Pral.g_01215
OG0000915	Prbm.g_01668	Pral.g_01214
OG0000916	Prbm.g_01669	Pral.g_01213
OG0000917	Prbm.g_01670	Pral.g_01212
OG0000918	Prbm.g_01671	Pral.g_01211
OG0000919	Prbm.g_01672	Pral.g_01210
OG0000920	Prbm.g_01673	Pral.g_01209
OG0000921	Prbm.g_01674	Pral.g_01208
OG0000922	Prbm.g_01675	Pral.g_01207
OG0000923	Prbm.g_01676	Pral.g_01206
OG0000924	Prbm.g_01677	Pral.g_01205
OG0000925	Prbm.g_01678	Pral.g_01204
OG0000926	Prbm.g_02077	Pral.g_00287
OG0000927	Prbm.g_01691	Pral.g_01184
OG0000928	Prbm.g_01692	Pral.g_01183
OG0000929	Prbm.g_01693	Pral.g_01182
OG0000930	Prbm.g_01694	Pral.g_01181
OG0000931	Prbm.g_01695	Pral.g_01180
OG0000932	Prbm.g_01697	Pral.g_01178
OG0000933	Prbm.g_01698	Pral.g_01177
OG0000934	Prbm.g_01699	Pral.g_01176
OG0000935	Prbm.g_01700	Pral.g_01175
OG0000936	Prbm.g_01701	Pral.g_01174
OG0000937	Prbm.g_01702	Pral.g_01173
OG0000938	Prbm.g_01703	Pral.g_01172
OG0000939	Prbm.g_01704	Pral.g_01171
OG0000940	Prbm.g_01706	Pral.g_01169
OG0000941	Prbm.g_01708	Pral.g_01167
OG0000942	Prbm.g_01709	Pral.g_01166
OG0000943	Prbm.g_01712	Pral.g_01159
OG0000944	Prbm.g_01713	Pral.g_01158
OG0000945	Prbm.g_01714	Pral.g_01157
OG0000946	Prbm.g_01715	Pral.g_01156
OG0000947	Prbm.g_01716	Pral.g_01155
OG0000948	Prbm.g_01717	Pral.g_01154
OG0000949	Prbm.g_01718	Pral.g_01153
OG0000950	Prbm.g_01719	Pral.g_01152
OG0000951	Prbm.g_01720	Pral.g_01151
OG0000952	Prbm.g_01721	Pral.g_01150
OG0000953	Prbm.g_01722	Pral.g_01149
OG0000954	Prbm.g_01723	Pral.g_01148
OG0000955	Prbm.g_01724	Pral.g_01147
OG0000956	Prbm.g_01725	Pral.g_01146
OG0000957	Prbm.g_00487	Pral.g_01145
OG0000958	Prbm.g_01726	Pral.g_01144
OG0000959	Prbm.g_01727	Pral.g_01143
OG0000960	Prbm.g_01728	Pral.g_01142
OG0000961	Prbm.g_01731	Pral.g_01137
OG0000962	Prbm.g_01732	Pral.g_01136
OG0000963	Prbm.g_01733	Pral.g_01135
OG0000964	Prbm.g_01735	Pral.g_01133
OG0000965	Prbm.g_01736	Pral.g_01132
OG0000966	Prbm.g_01737	Pral.g_01131
OG0000967	Prbm.g_01738	Pral.g_01130
OG0000968	Prbm.g_01739	Pral.g_01129
OG0000969	Prbm.g_01740	Pral.g_01128
OG0000970	Prbm.g_01741	Pral.g_01127
OG0000971	Prbm.g_01742	Pral.g_01126
OG0000972	Prbm.g_01743	Pral.g_01125
OG0000973	Prbm.g_01744	Pral.g_01124
OG0000974	Prbm.g_01746	Pral.g_01122
OG0000975	Prbm.g_01752	Pral.g_01115
OG0000976	Prbm.g_01755	Pral.g_01112
OG0000977	Prbm.g_01756	Pral.g_01110
OG0000978	Prbm.g_01757	Pral.g_01108
OG0000979	Prbm.g_01759	Pral.g_01106
OG0000980	Prbm.g_01760	Pral.g_01105
OG0000981	Prbm.g_01761	Pral.g_01104
OG0000982	Prbm.g_01762	Pral.g_01103
OG0000983	Prbm.g_01764	Pral.g_01101
OG0000984	Prbm.g_01765	Pral.g_01100
OG0000985	Prbm.g_01766	Pral.g_01099
OG0000986	Prbm.g_01768	Pral.g_01098
OG0000987	Prbm.g_01769	Pral.g_01097
OG0000988	Prbm.g_01770	Pral.g_01095
OG0000989	Prbm.g_01771	Pral.g_01094
OG0000990	Prbm.g_01772	Pral.g_01093
OG0000991	Prbm.g_01773	Pral.g_01092
OG0000992	Prbm.g_01774	Pral.g_01091
OG0000993	Prbm.g_01775	Pral.g_01090
OG0000994	Prbm.g_01776	Pral.g_01089
OG0000995	Prbm.g_01777	Pral.g_01088
OG0000996	Prbm.g_01778	Pral.g_01087
OG0000997	Prbm.g_01779	Pral.g_01086
OG0000998	Prbm.g_01780	Pral.g_01085
OG0000999	Prbm.g_01781	Pral.g_01084
OG0001000	Prbm.g_01782	Pral.g_01083
OG0001001	Prbm.g_01784	Pral.g_01081
OG0001002	Prbm.g_01785	Pral.g_01080
OG0001003	Prbm.g_01786	Pral.g_01079
OG0001004	Prbm.g_01787	Pral.g_01078
OG0001005	Prbm.g_01789	Pral.g_01076
OG0001006	Prbm.g_01790	Pral.g_01075
OG0001007	Prbm.g_01791	Pral.g_01074
OG0001008	Prbm.g_01793	Pral.g_01072
OG0001009	Prbm.g_01794	Pral.g_01071
OG0001010	Prbm.g_01586	Pral.g_00045
OG0001011	Prbm.g_01685	Pral.g_01058
OG0001012	Prbm.g_00830	Pral.g_01503
OG0001013	Prbm.g_01835	Pral.g_00100
OG0001014	Prbm.g_01836	Pral.g_00101
OG0001015	Prbm.g_01842	Pral.g_00108
OG0001016	Prbm.g_01843	Pral.g_00109
OG0001017	Prbm.g_01844	Pral.g_00110
OG0001018	Prbm.g_01845	Pral.g_00111
OG0001019	Prbm.g_01846	Pral.g_00113
OG0001020	Prbm.g_01847	Pral.g_00114
OG0001021	Prbm.g_01848	Pral.g_00115
OG0001022	Prbm.g_01849	Pral.g_00116
OG0001023	Prbm.g_01850	Pral.g_00117
OG0001024	Prbm.g_01851	Pral.g_00119
OG0001025	Prbm.g_01852	Pral.g_00120
OG0001026	Prbm.g_01853	Pral.g_00121
OG0001027	Prbm.g_01854	Pral.g_00122
OG0001028	Prbm.g_01855	Pral.g_00123
OG0001029	Prbm.g_01856	Pral.g_00124
OG0001030	Prbm.g_01857	Pral.g_00125
OG0001031	Prbm.g_01858	Pral.g_00126
OG0001032	Prbm.g_01859	Pral.g_00127
OG0001033	Prbm.g_01860	Pral.g_00128
OG0001034	Prbm.g_01861	Pral.g_00129
OG0001035	Prbm.g_01863	Pral.g_00131
OG0001036	Prbm.g_01864	Pral.g_00132
OG0001037	Prbm.g_01865	Pral.g_00133
OG0001038	Prbm.g_01866	Pral.g_00134
OG0001039	Prbm.g_01867	Pral.g_00135
OG0001040	Prbm.g_01869	Pral.g_00136
OG0001041	Prbm.g_01870	Pral.g_00137
OG0001042	Prbm.g_01871	Pral.g_00138
OG0001043	Prbm.g_01872	Pral.g_00139
OG0001044	Prbm.g_01873	Pral.g_00140
OG0001045	Prbm.g_01874	Pral.g_00141
OG0001046	Prbm.g_01875	Pral.g_00142
OG0001047	Prbm.g_01877	Pral.g_00145
OG0001048	Prbm.g_01879	Pral.g_00147
OG0001049	Prbm.g_01880	Pral.g_00148
OG0001050	Prbm.g_01881	Pral.g_00149
OG0001051	Prbm.g_01882	Pral.g_00150
OG0001052	Prbm.g_01883	Pral.g_00151
OG0001053	Prbm.g_01885	Pral.g_00154
OG0001054	Prbm.g_01887	Pral.g_00156
OG0001055	Prbm.g_01888	Pral.g_00157
OG0001056	Prbm.g_01889	Pral.g_00158
OG0001057	Prbm.g_01890	Pral.g_00159
OG0001058	Prbm.g_01891	Pral.g_00160
OG0001059	Prbm.g_01892	Pral.g_00161
OG0001060	Prbm.g_01893	Pral.g_00162
OG0001061	Prbm.g_01894	Pral.g_00163
OG0001062	Prbm.g_01895	Pral.g_00164
OG0001063	Prbm.g_01896	Pral.g_00165
OG0001064	Prbm.g_01898	Pral.g_00167
OG0001065	Prbm.g_01948	Pral.g_00170
OG0001066	Prbm.g_01950	Pral.g_00172
OG0001067	Prbm.g_01951	Pral.g_00173
OG0001068	Prbm.g_01953	Pral.g_00176
OG0001069	Prbm.g_01954	Pral.g_00177
OG0001070	Prbm.g_01955	Pral.g_00178
OG0001071	Prbm.g_01956	Pral.g_00179
OG0001072	Prbm.g_01957	Pral.g_00180
OG0001073	Prbm.g_01958	Pral.g_00181
OG0001074	Prbm.g_01959	Pral.g_00182
OG0001075	Prbm.g_01960	Pral.g_00183
OG0001076	Prbm.g_01961	Pral.g_00184
OG0001077	Prbm.g_01962	Pral.g_00185
OG0001078	Prbm.g_01963	Pral.g_00187
OG0001079	Prbm.g_01964	Pral.g_00188
OG0001080	Prbm.g_01965	Pral.g_00189
OG0001081	Prbm.g_01975	Pral.g_00193
OG0001082	Prbm.g_01974	Pral.g_00194
OG0001083	Prbm.g_01970	Pral.g_00198
OG0001084	Prbm.g_01972	Pral.g_00196
OG0001085	Prbm.g_01973	Pral.g_00195
OG0001086	Prbm.g_01968	Pral.g_00192
OG0001087	Prbm.g_01967	Pral.g_00191
OG0001088	Prbm.g_01966	Pral.g_00190
OG0001089	Prbm.g_01990	Pral.g_00200
OG0001090	Prbm.g_01992	Pral.g_00202
OG0001091	Prbm.g_01993	Pral.g_00203
OG0001092	Prbm.g_01994	Pral.g_00204
OG0001093	Prbm.g_01995	Pral.g_00205
OG0001094	Prbm.g_01996	Pral.g_00206
OG0001095	Prbm.g_01997	Pral.g_00207
OG0001096	Prbm.g_01998	Pral.g_00208
OG0001097	Prbm.g_01999	Pral.g_00209
