Orthogroup	Syah	Syaq
OG0000566	Syah.g_01108	Syaq.g_01947
OG0000567	Syah.g_01112	Syaq.g_01951
OG0000568	Syah.g_01116	Syaq.g_01954
OG0000569	Syah.g_01117	Syaq.g_01955
OG0000570	Syah.g_01118	Syaq.g_01956
OG0000571	Syah.g_01122	Syaq.g_01960
OG0000572	Syah.g_01137	Syaq.g_01977
OG0000573	Syah.g_01146	Syaq.g_01985
OG0000574	Syah.g_01147	Syaq.g_01986
OG0000575	Syah.g_01151	Syaq.g_01991
OG0000576	Syah.g_01153	Syaq.g_01993
OG0000577	Syah.g_01154	Syaq.g_01994
OG0000578	Syah.g_01155	Syaq.g_01995
OG0000579	Syah.g_01156	Syaq.g_01996
OG0000580	Syah.g_01157	Syaq.g_01997
OG0000581	Syah.g_01163	Syaq.g_02003
OG0000582	Syah.g_01979	Syaq.g_02012
OG0000583	Syah.g_01978	Syaq.g_02013
OG0000584	Syah.g_01977	Syaq.g_02014
OG0000585	Syah.g_01975	Syaq.g_02017
OG0000586	Syah.g_01974	Syaq.g_02018
OG0000587	Syah.g_01972	Syaq.g_02020
OG0000588	Syah.g_01966	Syaq.g_02043
OG0000589	Syah.g_01962	Syaq.g_02057
OG0000590	Syah.g_01961	Syaq.g_02058
OG0000591	Syah.g_01954	Syaq.g_02066
OG0000592	Syah.g_01953	Syaq.g_02067
OG0000593	Syah.g_01939	Syaq.g_02078
OG0000594	Syah.g_01938	Syaq.g_02079
OG0000595	Syah.g_01937	Syaq.g_02080
OG0000596	Syah.g_01932	Syaq.g_02085
OG0000597	Syah.g_01929	Syaq.g_02088
OG0000598	Syah.g_01928	Syaq.g_02089
OG0000599	Syah.g_01925	Syaq.g_02096
OG0000600	Syah.g_01924	Syaq.g_02097
OG0000601	Syah.g_01923	Syaq.g_02098
OG0000602	Syah.g_01917	Syaq.g_02104
OG0000603	Syah.g_01916	Syaq.g_02105
OG0000604	Syah.g_01913	Syaq.g_02107
OG0000605	Syah.g_01825	Syaq.g_02151
OG0000606	Syah.g_01485	Syaq.g_02231
OG0000607	Syah.g_01489	Syaq.g_02234
OG0000608	Syah.g_01490	Syaq.g_02235
OG0000609	Syah.g_01492	Syaq.g_02237
OG0000610	Syah.g_01499	Syaq.g_02244
OG0000611	Syah.g_01502	Syaq.g_02247
OG0000612	Syah.g_01503	Syaq.g_02248
OG0000613	Syah.g_00147	Syaq.g_00885
OG0000614	Syah.g_02004	Syaq.g_02588
OG0000615	Syah.g_01814	Syaq.g_02302
OG0000616	Syah.g_00389	Syaq.g_01168
OG0000617	Syah.g_01722	Syaq.g_00031
OG0000618	Syah.g_01721	Syaq.g_00032
OG0000619	Syah.g_01720	Syaq.g_00033
OG0000620	Syah.g_01713	Syaq.g_00038
OG0000621	Syah.g_01712	Syaq.g_00039
OG0000622	Syah.g_01711	Syaq.g_00040
OG0000623	Syah.g_01710	Syaq.g_00041
OG0000624	Syah.g_01708	Syaq.g_00042
OG0000625	Syah.g_01707	Syaq.g_00043
OG0000626	Syah.g_01706	Syaq.g_00044
OG0000627	Syah.g_01569	Syaq.g_02425
OG0000628	Syah.g_01570	Syaq.g_02426
OG0000629	Syah.g_01573	Syaq.g_02429
OG0000630	Syah.g_01577	Syaq.g_02433
OG0000631	Syah.g_01582	Syaq.g_02441
OG0000632	Syah.g_01583	Syaq.g_02442
OG0000633	Syah.g_01584	Syaq.g_02444
OG0000634	Syah.g_01783	Syaq.g_02336
OG0000635	Syah.g_01782	Syaq.g_02337
OG0000636	Syah.g_01780	Syaq.g_02339
OG0000637	Syah.g_01778	Syaq.g_02341
OG0000638	Syah.g_01777	Syaq.g_02342
OG0000639	Syah.g_01776	Syaq.g_02343
OG0000640	Syah.g_01775	Syaq.g_02344
OG0000641	Syah.g_01771	Syaq.g_02348
OG0000642	Syah.g_01770	Syaq.g_02349
OG0000643	Syah.g_01768	Syaq.g_02350
OG0000644	Syah.g_01767	Syaq.g_02351
OG0000645	Syah.g_01765	Syaq.g_02353
OG0000646	Syah.g_01762	Syaq.g_02356
OG0000647	Syah.g_01760	Syaq.g_02358
OG0000648	Syah.g_01757	Syaq.g_02360
OG0000649	Syah.g_01756	Syaq.g_02361
OG0000650	Syah.g_01755	Syaq.g_02362
OG0000651	Syah.g_01754	Syaq.g_02363
OG0000652	Syah.g_01753	Syaq.g_02364
OG0000653	Syah.g_01751	Syaq.g_02367
OG0000654	Syah.g_01750	Syaq.g_02368
OG0000655	Syah.g_01749	Syaq.g_02369
OG0000656	Syah.g_01746	Syaq.g_02372
OG0000657	Syah.g_02083	Syaq.g_02382
OG0000658	Syah.g_02086	Syaq.g_02385
OG0000659	Syah.g_02087	Syaq.g_02386
OG0000660	Syah.g_02091	Syaq.g_02390
OG0000661	Syah.g_02093	Syaq.g_02392
OG0000662	Syah.g_02095	Syaq.g_02394
OG0000663	Syah.g_02098	Syaq.g_02397
OG0000664	Syah.g_02099	Syaq.g_02400
OG0000665	Syah.g_01895	Syaq.g_02124
OG0000666	Syah.g_01826	Syaq.g_02117
OG0000667	Syah.g_00714	Syaq.g_02222
OG0000668	Syah.g_01680	Syaq.g_00068
OG0000669	Syah.g_01520	Syaq.g_02260
OG0000670	Syah.g_02352	Syaq.g_00079
OG0000671	Syah.g_01524	Syaq.g_02264
OG0000672	Syah.g_01527	Syaq.g_02267
OG0000673	Syah.g_01530	Syaq.g_02270
OG0000674	Syah.g_01532	Syaq.g_02272
OG0000675	Syah.g_01533	Syaq.g_02273
OG0000676	Syah.g_01535	Syaq.g_02275
OG0000677	Syah.g_01536	Syaq.g_02276
OG0000678	Syah.g_01821	Syaq.g_02282
OG0000679	Syah.g_01812	Syaq.g_02305
OG0000680	Syah.g_01811	Syaq.g_02306
OG0000681	Syah.g_01808	Syaq.g_02309
OG0000682	Syah.g_01807	Syaq.g_02310
OG0000683	Syah.g_01806	Syaq.g_02311
OG0000684	Syah.g_01802	Syaq.g_02315
OG0000685	Syah.g_01800	Syaq.g_02317
OG0000686	Syah.g_01799	Syaq.g_02318
OG0000687	Syah.g_01798	Syaq.g_02319
OG0000688	Syah.g_01793	Syaq.g_02325
OG0000689	Syah.g_01791	Syaq.g_02327
OG0000690	Syah.g_01790	Syaq.g_02328
OG0000691	Syah.g_01789	Syaq.g_02329
OG0000692	Syah.g_01788	Syaq.g_02330
OG0000693	Syah.g_01787	Syaq.g_02332
OG0000694	Syah.g_01786	Syaq.g_02333
OG0000695	Syah.g_01586	Syaq.g_02446
OG0000696	Syah.g_01587	Syaq.g_02447
OG0000697	Syah.g_01589	Syaq.g_02448
OG0000698	Syah.g_01592	Syaq.g_02451
OG0000699	Syah.g_01594	Syaq.g_02452
OG0000700	Syah.g_01595	Syaq.g_02453
OG0000701	Syah.g_01596	Syaq.g_02454
OG0000702	Syah.g_01604	Syaq.g_02467
OG0000703	Syah.g_01605	Syaq.g_02468
OG0000704	Syah.g_01608	Syaq.g_02470
OG0000705	Syah.g_01614	Syaq.g_02477
OG0000706	Syah.g_01615	Syaq.g_02478
OG0000707	Syah.g_01616	Syaq.g_02479
OG0000708	Syah.g_01619	Syaq.g_02482
OG0000709	Syah.g_01627	Syaq.g_02490
OG0000710	Syah.g_01631	Syaq.g_02494
OG0000711	Syah.g_01661	Syaq.g_02521
OG0000712	Syah.g_01662	Syaq.g_02523
OG0000713	Syah.g_01663	Syaq.g_02524
OG0000714	Syah.g_01665	Syaq.g_02527
OG0000715	Syah.g_01667	Syaq.g_02529
OG0000716	Syah.g_01671	Syaq.g_02533
OG0000717	Syah.g_01672	Syaq.g_02534
OG0000718	Syah.g_01676	Syaq.g_00072
OG0000719	Syah.g_01678	Syaq.g_00070
OG0000720	Syah.g_01691	Syaq.g_00057
OG0000721	Syah.g_01693	Syaq.g_00055
OG0000722	Syah.g_01694	Syaq.g_00054
OG0000723	Syah.g_01704	Syaq.g_00046
OG0000724	Syah.g_02036	Syaq.g_02685
OG0000725	Syah.g_02027	Syaq.g_02676
OG0000726	Syah.g_02026	Syaq.g_02675
OG0000727	Syah.g_02025	Syaq.g_02674
OG0000728	Syah.g_02023	Syaq.g_02672
OG0000729	Syah.g_00263	Syaq.g_01046
OG0000730	Syah.g_00855	Syaq.g_00561
OG0000731	Syah.g_00867	Syaq.g_00550
OG0000732	Syah.g_00319	Syaq.g_01098
OG0000733	Syah.g_00473	Syaq.g_01232
OG0000734	Syah.g_02545	Syaq.g_01479
OG0000735	Syah.g_02178	Syaq.g_00266
OG0000736	Syah.g_02177	Syaq.g_00265
OG0000737	Syah.g_02176	Syaq.g_00264
OG0000738	Syah.g_02170	Syaq.g_00258
OG0000739	Syah.g_02165	Syaq.g_00257
OG0000740	Syah.g_02164	Syaq.g_00256
OG0000741	Syah.g_02161	Syaq.g_00253
OG0000742	Syah.g_02159	Syaq.g_00250
OG0000743	Syah.g_02157	Syaq.g_00248
OG0000744	Syah.g_02156	Syaq.g_00247
OG0000745	Syah.g_02154	Syaq.g_00245
OG0000746	Syah.g_02151	Syaq.g_00242
OG0000747	Syah.g_02150	Syaq.g_00241
OG0000748	Syah.g_02140	Syaq.g_00227
OG0000749	Syah.g_02138	Syaq.g_00226
OG0000750	Syah.g_02137	Syaq.g_00225
OG0000751	Syah.g_02130	Syaq.g_00219
OG0000752	Syah.g_02128	Syaq.g_00217
OG0000753	Syah.g_02125	Syaq.g_00214
OG0000754	Syah.g_01431	Syaq.g_00209
OG0000755	Syah.g_01423	Syaq.g_00198
OG0000756	Syah.g_01422	Syaq.g_00197
OG0000757	Syah.g_01415	Syaq.g_00190
OG0000758	Syah.g_01414	Syaq.g_00189
OG0000759	Syah.g_01413	Syaq.g_00188
OG0000760	Syah.g_01412	Syaq.g_00187
OG0000761	Syah.g_01411	Syaq.g_00186
OG0000762	Syah.g_01409	Syaq.g_00183
OG0000763	Syah.g_01407	Syaq.g_00181
OG0000764	Syah.g_01406	Syaq.g_00180
OG0000765	Syah.g_01392	Syaq.g_00157
OG0000766	Syah.g_01391	Syaq.g_00156
OG0000767	Syah.g_01389	Syaq.g_00154
OG0000768	Syah.g_01388	Syaq.g_00153
OG0000769	Syah.g_01386	Syaq.g_00151
OG0000770	Syah.g_01383	Syaq.g_00148
OG0000771	Syah.g_02042	Syaq.g_02691
OG0000772	Syah.g_01351	Syaq.g_01887
OG0000773	Syah.g_02187	Syaq.g_00283
OG0000774	Syah.g_02191	Syaq.g_00288
OG0000775	Syah.g_02193	Syaq.g_00290
OG0000776	Syah.g_02194	Syaq.g_00291
OG0000777	Syah.g_02195	Syaq.g_00292
OG0000778	Syah.g_02196	Syaq.g_00293
OG0000779	Syah.g_02201	Syaq.g_00299
OG0000780	Syah.g_02205	Syaq.g_00304
OG0000781	Syah.g_02209	Syaq.g_00308
OG0000782	Syah.g_02210	Syaq.g_00309
OG0000783	Syah.g_02211	Syaq.g_00310
OG0000784	Syah.g_02212	Syaq.g_00311
OG0000785	Syah.g_02214	Syaq.g_00313
OG0000786	Syah.g_01171	Syaq.g_00328
OG0000787	Syah.g_01170	Syaq.g_00329
OG0000788	Syah.g_01922	Syaq.g_02099
OG0000789	Syah.g_01556	Syaq.g_02123
OG0000790	Syah.g_00981	Syaq.g_01758
OG0000791	Syah.g_00980	Syaq.g_01756
OG0000792	Syah.g_00979	Syaq.g_01755
OG0000793	Syah.g_00974	Syaq.g_01750
OG0000794	Syah.g_00973	Syaq.g_01749
OG0000795	Syah.g_00972	Syaq.g_01748
OG0000796	Syah.g_00968	Syaq.g_01744
OG0000797	Syah.g_00967	Syaq.g_01743
OG0000798	Syah.g_00627	Syaq.g_00760
OG0000799	Syah.g_01326	Syaq.g_00341
OG0000800	Syah.g_01325	Syaq.g_00342
OG0000801	Syah.g_01324	Syaq.g_00343
OG0000802	Syah.g_01320	Syaq.g_00350
OG0000803	Syah.g_01315	Syaq.g_00353
OG0000804	Syah.g_01312	Syaq.g_00358
OG0000805	Syah.g_01303	Syaq.g_00360
OG0000806	Syah.g_01301	Syaq.g_00362
OG0000807	Syah.g_01299	Syaq.g_00364
OG0000808	Syah.g_01298	Syaq.g_00365
OG0000809	Syah.g_01295	Syaq.g_00369
OG0000810	Syah.g_01294	Syaq.g_00370
OG0000811	Syah.g_01286	Syaq.g_00378
OG0000812	Syah.g_01284	Syaq.g_00380
OG0000813	Syah.g_01283	Syaq.g_00381
OG0000814	Syah.g_01281	Syaq.g_00383
OG0000815	Syah.g_01280	Syaq.g_00384
OG0000816	Syah.g_01279	Syaq.g_00386
OG0000817	Syah.g_01278	Syaq.g_00387
OG0000818	Syah.g_01272	Syaq.g_00392
OG0000819	Syah.g_01271	Syaq.g_00393
OG0000820	Syah.g_01270	Syaq.g_00394
OG0000821	Syah.g_01265	Syaq.g_00400
OG0000822	Syah.g_01263	Syaq.g_00402
OG0000823	Syah.g_01262	Syaq.g_00403
OG0000824	Syah.g_01258	Syaq.g_00409
OG0000825	Syah.g_01257	Syaq.g_00410
OG0000826	Syah.g_01256	Syaq.g_00411
OG0000827	Syah.g_01254	Syaq.g_00412
OG0000828	Syah.g_01251	Syaq.g_00415
OG0000829	Syah.g_01250	Syaq.g_00416
OG0000830	Syah.g_01249	Syaq.g_00417
OG0000831	Syah.g_01247	Syaq.g_00419
OG0000832	Syah.g_02311	Syaq.g_01737
OG0000833	Syah.g_02322	Syaq.g_01725
OG0000834	Syah.g_02324	Syaq.g_01724
OG0000835	Syah.g_02325	Syaq.g_01723
OG0000836	Syah.g_02329	Syaq.g_01720
OG0000837	Syah.g_02330	Syaq.g_01719
OG0000838	Syah.g_02334	Syaq.g_01715
OG0000839	Syah.g_02335	Syaq.g_01714
OG0000840	Syah.g_02336	Syaq.g_01713
OG0000841	Syah.g_02337	Syaq.g_01712
OG0000842	Syah.g_02338	Syaq.g_01711
OG0000843	Syah.g_02339	Syaq.g_01710
OG0000844	Syah.g_02341	Syaq.g_01708
OG0000845	Syah.g_02342	Syaq.g_01707
OG0000846	Syah.g_02343	Syaq.g_01706
OG0000847	Syah.g_02344	Syaq.g_01705
OG0000848	Syah.g_02346	Syaq.g_01703
OG0000849	Syah.g_02347	Syaq.g_01702
OG0000850	Syah.g_02349	Syaq.g_01699
OG0000851	Syah.g_02359	Syaq.g_01696
OG0000852	Syah.g_02360	Syaq.g_01695
OG0000853	Syah.g_02364	Syaq.g_01691
OG0000854	Syah.g_02366	Syaq.g_01689
OG0000855	Syah.g_02367	Syaq.g_01688
OG0000856	Syah.g_01951	Syaq.g_02069
OG0000857	Syah.g_01761	Syaq.g_02357
OG0000858	Syah.g_02373	Syaq.g_01682
OG0000859	Syah.g_02374	Syaq.g_01681
OG0000860	Syah.g_02386	Syaq.g_01671
OG0000861	Syah.g_02387	Syaq.g_01670
OG0000862	Syah.g_02389	Syaq.g_01668
OG0000863	Syah.g_02391	Syaq.g_01665
OG0000864	Syah.g_02392	Syaq.g_01664
OG0000865	Syah.g_02396	Syaq.g_01663
OG0000866	Syah.g_02397	Syaq.g_01662
OG0000867	Syah.g_02398	Syaq.g_01661
OG0000868	Syah.g_02401	Syaq.g_01659
OG0000869	Syah.g_02406	Syaq.g_01656
OG0000870	Syah.g_02411	Syaq.g_01651
OG0000871	Syah.g_02412	Syaq.g_01650
OG0000872	Syah.g_02421	Syaq.g_01644
OG0000873	Syah.g_02424	Syaq.g_01641
OG0000874	Syah.g_02420	Syaq.g_01637
OG0000875	Syah.g_02426	Syaq.g_01633
OG0000876	Syah.g_02250	Syaq.g_01631
OG0000877	Syah.g_02254	Syaq.g_01628
OG0000878	Syah.g_02255	Syaq.g_01627
OG0000879	Syah.g_02256	Syaq.g_01626
OG0000880	Syah.g_02257	Syaq.g_01625
OG0000881	Syah.g_02262	Syaq.g_01621
OG0000882	Syah.g_02267	Syaq.g_01616
OG0000883	Syah.g_02270	Syaq.g_01613
OG0000884	Syah.g_02272	Syaq.g_01611
OG0000885	Syah.g_02273	Syaq.g_01610
OG0000886	Syah.g_02274	Syaq.g_01609
OG0000887	Syah.g_02275	Syaq.g_01608
OG0000888	Syah.g_02277	Syaq.g_01606
OG0000889	Syah.g_02279	Syaq.g_01604
OG0000890	Syah.g_02284	Syaq.g_01597
OG0000891	Syah.g_02285	Syaq.g_01596
OG0000892	Syah.g_02288	Syaq.g_01594
OG0000893	Syah.g_00684	Syaq.g_00695
OG0000894	Syah.g_00690	Syaq.g_00692
OG0000895	Syah.g_00694	Syaq.g_00688
OG0000896	Syah.g_00695	Syaq.g_00687
OG0000897	Syah.g_00697	Syaq.g_00685
OG0000898	Syah.g_00698	Syaq.g_00684
OG0000899	Syah.g_00699	Syaq.g_00683
OG0000900	Syah.g_00700	Syaq.g_00682
OG0000901	Syah.g_00705	Syaq.g_00677
OG0000902	Syah.g_00707	Syaq.g_00671
OG0000903	Syah.g_00739	Syaq.g_00655
OG0000904	Syah.g_00734	Syaq.g_00660
OG0000905	Syah.g_00731	Syaq.g_00666
OG0000906	Syah.g_00729	Syaq.g_00669
OG0000907	Syah.g_00741	Syaq.g_00653
OG0000908	Syah.g_00744	Syaq.g_00650
OG0000909	Syah.g_00745	Syaq.g_00649
OG0000910	Syah.g_00746	Syaq.g_00648
OG0000911	Syah.g_00748	Syaq.g_00646
OG0000912	Syah.g_00749	Syaq.g_00645
OG0000913	Syah.g_00750	Syaq.g_00644
OG0000914	Syah.g_00751	Syaq.g_00643
OG0000915	Syah.g_00752	Syaq.g_00641
OG0000916	Syah.g_00753	Syaq.g_00640
OG0000917	Syah.g_00754	Syaq.g_00639
OG0000918	Syah.g_00755	Syaq.g_00638
OG0000919	Syah.g_00756	Syaq.g_00637
OG0000920	Syah.g_00757	Syaq.g_00636
OG0000921	Syah.g_00758	Syaq.g_00635
OG0000922	Syah.g_00759	Syaq.g_00634
OG0000923	Syah.g_00763	Syaq.g_00630
OG0000924	Syah.g_00764	Syaq.g_00629
OG0000925	Syah.g_00765	Syaq.g_00628
OG0000926	Syah.g_00766	Syaq.g_00627
OG0000927	Syah.g_00768	Syaq.g_00625
OG0000928	Syah.g_00769	Syaq.g_00624
OG0000929	Syah.g_00770	Syaq.g_00623
OG0000930	Syah.g_00771	Syaq.g_00622
OG0000931	Syah.g_00772	Syaq.g_00621
OG0000932	Syah.g_00773	Syaq.g_00620
OG0000933	Syah.g_00778	Syaq.g_00614
OG0000934	Syah.g_00780	Syaq.g_00612
OG0000935	Syah.g_00781	Syaq.g_00611
OG0000936	Syah.g_00782	Syaq.g_00610
OG0000937	Syah.g_00783	Syaq.g_00609
OG0000938	Syah.g_00787	Syaq.g_00606
OG0000939	Syah.g_00788	Syaq.g_00604
OG0000940	Syah.g_00795	Syaq.g_00597
OG0000941	Syah.g_00797	Syaq.g_00595
OG0000942	Syah.g_00799	Syaq.g_00593
OG0000943	Syah.g_00800	Syaq.g_00592
OG0000944	Syah.g_00802	Syaq.g_00590
OG0000945	Syah.g_00804	Syaq.g_00588
OG0000946	Syah.g_00809	Syaq.g_00580
OG0000947	Syah.g_00812	Syaq.g_00577
OG0000948	Syah.g_00813	Syaq.g_00576
OG0000949	Syah.g_00173	Syaq.g_00971
OG0000950	Syah.g_00184	Syaq.g_00984
OG0000951	Syah.g_00190	Syaq.g_00991
OG0000952	Syah.g_00202	Syaq.g_01002
OG0000953	Syah.g_00207	Syaq.g_01006
OG0000954	Syah.g_00233	Syaq.g_01012
OG0000955	Syah.g_00234	Syaq.g_01013
OG0000956	Syah.g_00236	Syaq.g_01015
OG0000957	Syah.g_00248	Syaq.g_01026
OG0000958	Syah.g_00249	Syaq.g_01027
OG0000959	Syah.g_00253	Syaq.g_01031
OG0000960	Syah.g_00254	Syaq.g_01032
OG0000961	Syah.g_00259	Syaq.g_01043
OG0000962	Syah.g_00262	Syaq.g_01045
OG0000963	Syah.g_00267	Syaq.g_01049
OG0000964	Syah.g_00268	Syaq.g_01050
OG0000965	Syah.g_00269	Syaq.g_01051
OG0000966	Syah.g_00288	Syaq.g_01060
OG0000967	Syah.g_00300	Syaq.g_01067
OG0000968	Syah.g_00295	Syaq.g_01071
OG0000969	Syah.g_00297	Syaq.g_01078
OG0000970	Syah.g_00298	Syaq.g_01079
OG0000971	Syah.g_00303	Syaq.g_01081
OG0000972	Syah.g_00304	Syaq.g_01082
OG0000973	Syah.g_00305	Syaq.g_01083
OG0000974	Syah.g_00306	Syaq.g_01084
OG0000975	Syah.g_00307	Syaq.g_01085
OG0000976	Syah.g_00308	Syaq.g_01086
OG0000977	Syah.g_00310	Syaq.g_01088
OG0000978	Syah.g_00312	Syaq.g_01091
OG0000979	Syah.g_00315	Syaq.g_01094
OG0000980	Syah.g_00318	Syaq.g_01097
OG0000981	Syah.g_00321	Syaq.g_01100
OG0000982	Syah.g_00511	Syaq.g_01263
OG0000983	Syah.g_00510	Syaq.g_01262
OG0000984	Syah.g_00509	Syaq.g_01261
OG0000985	Syah.g_00505	Syaq.g_01257
OG0000986	Syah.g_00496	Syaq.g_01253
OG0000987	Syah.g_00494	Syaq.g_01251
OG0000988	Syah.g_00489	Syaq.g_01245
OG0000989	Syah.g_00481	Syaq.g_01239
OG0000990	Syah.g_00466	Syaq.g_01229
OG0000991	Syah.g_00462	Syaq.g_01225
OG0000992	Syah.g_00460	Syaq.g_01222
OG0000993	Syah.g_00459	Syaq.g_01221
OG0000994	Syah.g_00457	Syaq.g_01218
OG0000995	Syah.g_00452	Syaq.g_01212
OG0000996	Syah.g_00412	Syaq.g_01193
OG0000997	Syah.g_00403	Syaq.g_01184
OG0000998	Syah.g_00401	Syaq.g_01182
OG0000999	Syah.g_00400	Syaq.g_01181
OG0001000	Syah.g_00397	Syaq.g_01177
OG0001001	Syah.g_00392	Syaq.g_01172
OG0001002	Syah.g_00386	Syaq.g_01165
OG0001003	Syah.g_00384	Syaq.g_01163
OG0001004	Syah.g_00383	Syaq.g_01162
OG0001005	Syah.g_00382	Syaq.g_01161
OG0001006	Syah.g_00375	Syaq.g_01152
OG0001007	Syah.g_00373	Syaq.g_01150
OG0001008	Syah.g_02235	Syaq.g_00500
OG0001009	Syah.g_00344	Syaq.g_01118
OG0001010	Syah.g_00343	Syaq.g_01117
OG0001011	Syah.g_00342	Syaq.g_01115
OG0001012	Syah.g_00514	Syaq.g_01267
OG0001013	Syah.g_00527	Syaq.g_01289
OG0001014	Syah.g_00531	Syaq.g_01295
OG0001015	Syah.g_00532	Syaq.g_01296
OG0001016	Syah.g_02487	Syaq.g_01554
OG0001017	Syah.g_02493	Syaq.g_01548
OG0001018	Syah.g_02495	Syaq.g_01546
OG0001019	Syah.g_02512	Syaq.g_01524
OG0001020	Syah.g_02517	Syaq.g_01510
OG0001021	Syah.g_02521	Syaq.g_01506
OG0001022	Syah.g_02524	Syaq.g_01501
OG0001023	Syah.g_02525	Syaq.g_01500
OG0001024	Syah.g_02529	Syaq.g_01496
OG0001025	Syah.g_02534	Syaq.g_01490
OG0001026	Syah.g_02547	Syaq.g_01477
OG0001027	Syah.g_00001	Syaq.g_01474
OG0001028	Syah.g_00003	Syaq.g_01472
OG0001029	Syah.g_00005	Syaq.g_01470
OG0001030	Syah.g_00025	Syaq.g_01450
OG0001031	Syah.g_00611	Syaq.g_01378
OG0001032	Syah.g_00609	Syaq.g_01376
OG0001033	Syah.g_00577	Syaq.g_01344
OG0001034	Syah.g_00908	Syaq.g_01579
OG0001035	Syah.g_00660	Syaq.g_00726
OG0001036	Syah.g_00655	Syaq.g_00731
OG0001037	Syah.g_00653	Syaq.g_00733
OG0001038	Syah.g_00626	Syaq.g_00761
OG0001039	Syah.g_00623	Syaq.g_00764
OG0001040	Syah.g_00090	Syaq.g_00767
OG0001042	Syah.g_00122	Syaq.g_00858
OG0001044	Syah.g_00857	Syaq.g_00560
OG0001045	Syah.g_00870	Syaq.g_00547
OG0001046	Syah.g_01647	Syaq.g_02509
OG0001047	Syah.g_02233	Syaq.g_00498
OG0001048	Syah.g_02232	Syaq.g_00497
OG0001049	Syah.g_02225	Syaq.g_00494
OG0001050	Syah.g_02224	Syaq.g_00493
OG0001051	Syah.g_02223	Syaq.g_00492
OG0001052	Syah.g_01217	Syaq.g_00446
OG0001053	Syah.g_01000	Syaq.g_01775
OG0001054	Syah.g_01017	Syaq.g_01794
OG0001055	Syah.g_01037	Syaq.g_01815
OG0001056	Syah.g_01069	Syaq.g_01843
OG0001057	Syah.g_01075	Syaq.g_00334
OG0001058	Syah.g_01091	Syaq.g_01931
OG0001059	Syah.g_01095	Syaq.g_01935
OG0001060	Syah.g_01102	Syaq.g_01941
OG0001061	Syah.g_01123	Syaq.g_01961
OG0001062	Syah.g_01125	Syaq.g_01963
OG0001063	Syah.g_01129	Syaq.g_01968
OG0001064	Syah.g_01130	Syaq.g_01969
OG0001065	Syah.g_01131	Syaq.g_01970
OG0001066	Syah.g_01132	Syaq.g_01971
OG0001067	Syah.g_01133	Syaq.g_01972
OG0001068	Syah.g_01134	Syaq.g_01973
OG0001069	Syah.g_01135	Syaq.g_01974
OG0001070	Syah.g_01138	Syaq.g_01978
OG0001071	Syah.g_01139	Syaq.g_01979
OG0001072	Syah.g_01144	Syaq.g_01983
OG0001074	Syah.g_01970	Syaq.g_02132
OG0001075	Syah.g_01969	Syaq.g_02025
OG0001076	Syah.g_01959	Syaq.g_02060
OG0001077	Syah.g_01948	Syaq.g_02071
OG0001078	Syah.g_01934	Syaq.g_02083
OG0001079	Syah.g_01921	Syaq.g_02100
OG0001080	Syah.g_01538	Syaq.g_02161
OG0001081	Syah.g_01487	Syaq.g_02232
OG0001082	Syah.g_01488	Syaq.g_02233
OG0001083	Syah.g_01495	Syaq.g_02240
OG0001084	Syah.g_01496	Syaq.g_02241
OG0001085	Syah.g_01506	Syaq.g_02251
OG0001086	Syah.g_01508	Syaq.g_02253
OG0001087	Syah.g_01992	Syaq.g_02574
OG0001088	Syah.g_01995	Syaq.g_02576
OG0001089	Syah.g_02019	Syaq.g_02604
OG0001090	Syah.g_01728	Syaq.g_00024
OG0001091	Syah.g_01726	Syaq.g_00027
OG0001092	Syah.g_01724	Syaq.g_00029
OG0001093	Syah.g_01718	Syaq.g_00035
OG0001094	Syah.g_01785	Syaq.g_02334
OG0001095	Syah.g_01764	Syaq.g_02354
OG0001096	Syah.g_01748	Syaq.g_02370
OG0001097	Syah.g_02094	Syaq.g_02393
OG0001098	Syah.g_01542	Syaq.g_02415
OG0001099	Syah.g_00004	Syaq.g_01471
OG0001100	Syah.g_01522	Syaq.g_02262
OG0001101	Syah.g_01523	Syaq.g_02263
OG0001102	Syah.g_01526	Syaq.g_02266
OG0001103	Syah.g_01528	Syaq.g_02268
OG0001104	Syah.g_01801	Syaq.g_02316
OG0001105	Syah.g_01797	Syaq.g_02320
OG0001106	Syah.g_01609	Syaq.g_02471
OG0001108	Syah.g_01628	Syaq.g_02491
OG0001109	Syah.g_01630	Syaq.g_02493
OG0001110	Syah.g_01632	Syaq.g_02495
OG0001111	Syah.g_01634	Syaq.g_02497
OG0001112	Syah.g_01636	Syaq.g_02499
OG0001113	Syah.g_01637	Syaq.g_02539
OG0001114	Syah.g_01638	Syaq.g_02500
OG0001115	Syah.g_01642	Syaq.g_02504
OG0001116	Syah.g_01644	Syaq.g_02506
OG0001117	Syah.g_01645	Syaq.g_02507
OG0001118	Syah.g_01646	Syaq.g_02508
OG0001119	Syah.g_01648	Syaq.g_02510
OG0001120	Syah.g_01652	Syaq.g_02514
OG0001121	Syah.g_00927, Syah.g_02183	Syaq.g_01919
OG0001122	Syah.g_01679	Syaq.g_00069
OG0001123	Syah.g_01686	Syaq.g_00061
OG0001124	Syah.g_01688	Syaq.g_00060
OG0001125	Syah.g_01690	Syaq.g_00058
OG0001126	Syah.g_02058	Syaq.g_02693
OG0001127	Syah.g_02057	Syaq.g_02692
OG0001128	Syah.g_02040	Syaq.g_02689
