Orthogroup	Syah	Praf
OG0000585	Syah.g_01975	Praf.g_00769
OG0000586	Syah.g_01974	Praf.g_00771
OG0000587	Syah.g_01972	Praf.g_00773
OG0000588	Syah.g_01966	Praf.g_01663
OG0000589	Syah.g_01962	Praf.g_01666
OG0000590	Syah.g_01961	Praf.g_01667
OG0000591	Syah.g_01954	Praf.g_01674
OG0000592	Syah.g_01953	Praf.g_01675
OG0000593	Syah.g_01939	Praf.g_01688
OG0000594	Syah.g_01938	Praf.g_01689
OG0000595	Syah.g_01937	Praf.g_01690
OG0000596	Syah.g_01932	Praf.g_01695
OG0000597	Syah.g_01929	Praf.g_01698
OG0000598	Syah.g_01928	Praf.g_01699
OG0000599	Syah.g_01925	Praf.g_01709
OG0000600	Syah.g_01924	Praf.g_01710
OG0000601	Syah.g_01923	Praf.g_01711
OG0000602	Syah.g_01917	Praf.g_01716
OG0000603	Syah.g_01916	Praf.g_01717
OG0000604	Syah.g_01913	Praf.g_01718
OG0000605	Syah.g_01825	Praf.g_01720
OG0000606	Syah.g_01485	Praf.g_01727
OG0000607	Syah.g_01489	Praf.g_01730
OG0000608	Syah.g_01490	Praf.g_01731
OG0000609	Syah.g_01492	Praf.g_01733
OG0000610	Syah.g_01499	Praf.g_01741
OG0000611	Syah.g_01502	Praf.g_01744
OG0000612	Syah.g_01503	Praf.g_01745
OG0000613	Syah.g_00147	Praf.g_02344
OG0000614	Syah.g_02004	Praf.g_01207
OG0000615	Syah.g_01814	Praf.g_01489
OG0000616	Syah.g_00389	Praf.g_02767
OG0000617	Syah.g_01722	Praf.g_01308
OG0000618	Syah.g_01721	Praf.g_01309
OG0000619	Syah.g_01720	Praf.g_01310
OG0000620	Syah.g_01713	Praf.g_01314
OG0000621	Syah.g_01712	Praf.g_01315
OG0000622	Syah.g_01711	Praf.g_01316
OG0000623	Syah.g_01710	Praf.g_01317
OG0000624	Syah.g_01708	Praf.g_01318
OG0000625	Syah.g_01707	Praf.g_01319
OG0000626	Syah.g_01706	Praf.g_01320
OG0000627	Syah.g_01569	Praf.g_01441
OG0000628	Syah.g_01570	Praf.g_01440
OG0000629	Syah.g_01573	Praf.g_01437
OG0000630	Syah.g_01577	Praf.g_01433
OG0000631	Syah.g_01582	Praf.g_01429
OG0000632	Syah.g_01583	Praf.g_01428
OG0000633	Syah.g_01584	Praf.g_01427
OG0000634	Syah.g_01783	Praf.g_01526
OG0000635	Syah.g_01782	Praf.g_01527
OG0000636	Syah.g_01780	Praf.g_01529
OG0000637	Syah.g_01778	Praf.g_01531
OG0000638	Syah.g_01777	Praf.g_01532
OG0000639	Syah.g_01776	Praf.g_01533
OG0000640	Syah.g_01775	Praf.g_01534
OG0000641	Syah.g_01771	Praf.g_01538
OG0000642	Syah.g_01770	Praf.g_01539
OG0000643	Syah.g_01768	Praf.g_01540
OG0000644	Syah.g_01767	Praf.g_01541
OG0000645	Syah.g_01765	Praf.g_01542
OG0000646	Syah.g_01762	Praf.g_01545
OG0000647	Syah.g_01760	Praf.g_01547
OG0000648	Syah.g_01757	Praf.g_01549
OG0000649	Syah.g_01756	Praf.g_01550
OG0000650	Syah.g_01755	Praf.g_01551
OG0000651	Syah.g_01754	Praf.g_01552
OG0000652	Syah.g_01753	Praf.g_01553
OG0000653	Syah.g_01751	Praf.g_01557
OG0000654	Syah.g_01750	Praf.g_01558
OG0000655	Syah.g_01749	Praf.g_01559
OG0000656	Syah.g_01746	Praf.g_01562
OG0000657	Syah.g_02083	Praf.g_01592
OG0000658	Syah.g_02086	Praf.g_01594
OG0000659	Syah.g_02087	Praf.g_01595
OG0000660	Syah.g_02091	Praf.g_01599
OG0000661	Syah.g_02093	Praf.g_01601
OG0000662	Syah.g_02095	Praf.g_01603
OG0000663	Syah.g_02098	Praf.g_01606
OG0000664	Syah.g_02099	Praf.g_01607
OG0000665	Syah.g_01895	Praf.g_01620
OG0000666	Syah.g_01826	Praf.g_01622
OG0000667	Syah.g_00714	Praf.g_01629
OG0000668	Syah.g_01680	Praf.g_01339
OG0000669	Syah.g_01520	Praf.g_01638
OG0000670	Syah.g_02352	Praf.g_00961
OG0000671	Syah.g_01524	Praf.g_01456
OG0000672	Syah.g_01527	Praf.g_01459
OG0000673	Syah.g_01530	Praf.g_01462
OG0000674	Syah.g_01532	Praf.g_01464
OG0000675	Syah.g_01533	Praf.g_01465
OG0000676	Syah.g_01535	Praf.g_01467
OG0000677	Syah.g_01536	Praf.g_01469
OG0000678	Syah.g_01821	Praf.g_01475
OG0000679	Syah.g_01812	Praf.g_01494
OG0000680	Syah.g_01811	Praf.g_01495
OG0000681	Syah.g_01808	Praf.g_01497
OG0000682	Syah.g_01807	Praf.g_01498
OG0000683	Syah.g_01806	Praf.g_01499
OG0000684	Syah.g_01802	Praf.g_01512
OG0000685	Syah.g_01800	Praf.g_01510
OG0000686	Syah.g_01799	Praf.g_01509
OG0000687	Syah.g_01798	Praf.g_01508
OG0000688	Syah.g_01793	Praf.g_01515
OG0000689	Syah.g_01791	Praf.g_01516
OG0000690	Syah.g_01790	Praf.g_01517
OG0000691	Syah.g_01789	Praf.g_01519
OG0000692	Syah.g_01788	Praf.g_01520
OG0000693	Syah.g_01787	Praf.g_01522
OG0000694	Syah.g_01786	Praf.g_01523
OG0000695	Syah.g_01586	Praf.g_01425
OG0000696	Syah.g_01587	Praf.g_01424
OG0000697	Syah.g_01589	Praf.g_01422
OG0000698	Syah.g_01592	Praf.g_01419
OG0000699	Syah.g_01594	Praf.g_01417
OG0000700	Syah.g_01595	Praf.g_01416
OG0000701	Syah.g_01596	Praf.g_01415
OG0000702	Syah.g_01604	Praf.g_01408
OG0000703	Syah.g_01605	Praf.g_01407
OG0000704	Syah.g_01608	Praf.g_01405
OG0000705	Syah.g_01614	Praf.g_01399
OG0000706	Syah.g_01615	Praf.g_01398
OG0000707	Syah.g_01616	Praf.g_01397
OG0000708	Syah.g_01619	Praf.g_01395
OG0000709	Syah.g_01627	Praf.g_01388
OG0000710	Syah.g_01631	Praf.g_01383, Praf.g_01384
OG0000711	Syah.g_01661	Praf.g_01360
OG0000712	Syah.g_01662	Praf.g_01359
OG0000713	Syah.g_01663	Praf.g_01358
OG0000714	Syah.g_01665	Praf.g_01355
OG0000715	Syah.g_01667	Praf.g_01353
OG0000716	Syah.g_01671	Praf.g_01349
OG0000717	Syah.g_01672	Praf.g_01348
OG0000718	Syah.g_01676	Praf.g_01343
OG0000719	Syah.g_01678	Praf.g_01341
OG0000720	Syah.g_01691	Praf.g_01328
OG0000721	Syah.g_01693	Praf.g_01327
OG0000722	Syah.g_01694	Praf.g_01326
OG0000723	Syah.g_01704	Praf.g_01322
OG0000724	Syah.g_02036	Praf.g_01279
OG0000725	Syah.g_02027	Praf.g_01270
OG0000726	Syah.g_02026	Praf.g_01269
OG0000727	Syah.g_02025	Praf.g_01268
OG0000728	Syah.g_02023	Praf.g_01267
OG0000729	Syah.g_00263	Praf.g_00162
OG0000730	Syah.g_00855	Praf.g_02056
OG0000731	Syah.g_00867	Praf.g_02047
OG0000732	Syah.g_00319	Praf.g_00055
OG0000733	Syah.g_00473	Praf.g_02698
OG0000734	Syah.g_02545	Praf.g_00233
OG0000735	Syah.g_02178	Praf.g_00822
OG0000736	Syah.g_02177	Praf.g_00823
OG0000737	Syah.g_02176	Praf.g_00824
OG0000738	Syah.g_02170	Praf.g_00830
OG0000739	Syah.g_02165	Praf.g_00832
OG0000740	Syah.g_02164	Praf.g_00833
OG0000741	Syah.g_02161	Praf.g_00836
OG0000742	Syah.g_02159	Praf.g_00853
OG0000743	Syah.g_02157	Praf.g_00855
OG0000744	Syah.g_02156	Praf.g_00856
OG0000745	Syah.g_02154	Praf.g_00858
OG0000746	Syah.g_02151	Praf.g_00860
OG0000747	Syah.g_02150	Praf.g_00861
OG0000748	Syah.g_02140	Praf.g_00873
OG0000749	Syah.g_02138	Praf.g_00874
OG0000750	Syah.g_02137	Praf.g_00875
OG0000751	Syah.g_02130	Praf.g_00880
OG0000752	Syah.g_02128	Praf.g_00882
OG0000753	Syah.g_02125	Praf.g_00885
OG0000754	Syah.g_01431	Praf.g_00914
OG0000755	Syah.g_01423	Praf.g_00921
OG0000756	Syah.g_01422	Praf.g_00922
OG0000757	Syah.g_01415	Praf.g_00929
OG0000758	Syah.g_01414	Praf.g_00930
OG0000759	Syah.g_01413	Praf.g_00931
OG0000760	Syah.g_01412	Praf.g_00932
OG0000761	Syah.g_01411	Praf.g_00933
OG0000762	Syah.g_01409	Praf.g_00913
OG0000763	Syah.g_01407	Praf.g_00911
OG0000764	Syah.g_01406	Praf.g_00910
OG0000765	Syah.g_01392	Praf.g_00895
OG0000766	Syah.g_01391	Praf.g_00894
OG0000767	Syah.g_01389	Praf.g_00892
OG0000768	Syah.g_01388	Praf.g_00891
OG0000769	Syah.g_01386	Praf.g_00887
OG0000770	Syah.g_01383	Praf.g_00937
OG0000771	Syah.g_02042	Praf.g_01285
OG0000772	Syah.g_01351	Praf.g_00548
OG0000773	Syah.g_02187	Praf.g_00808
OG0000774	Syah.g_02191	Praf.g_00804
OG0000775	Syah.g_02193	Praf.g_00802
OG0000776	Syah.g_02194	Praf.g_00801
OG0000777	Syah.g_02195	Praf.g_00800
OG0000778	Syah.g_02196	Praf.g_00799
OG0000779	Syah.g_02201	Praf.g_00794
OG0000780	Syah.g_02205	Praf.g_00791
OG0000781	Syah.g_02209	Praf.g_00787
OG0000782	Syah.g_02210	Praf.g_00786
OG0000783	Syah.g_02211	Praf.g_00785
OG0000784	Syah.g_02212	Praf.g_00784
OG0000785	Syah.g_02214	Praf.g_00782
OG0000786	Syah.g_01171	Praf.g_00777
OG0000787	Syah.g_01170	Praf.g_00776
OG0000788	Syah.g_01922	Praf.g_01996
OG0000789	Syah.g_01556	Praf.g_01001
OG0000790	Syah.g_00981	Praf.g_00579
OG0000791	Syah.g_00980	Praf.g_00577
OG0000792	Syah.g_00979	Praf.g_00576
OG0000793	Syah.g_00974	Praf.g_00572
OG0000794	Syah.g_00973	Praf.g_00571
OG0000795	Syah.g_00972	Praf.g_00570
OG0000796	Syah.g_00968	Praf.g_00566
OG0000797	Syah.g_00967	Praf.g_00565
OG0000798	Syah.g_00627	Praf.g_02276
OG0000799	Syah.g_01326	Praf.g_01765
OG0000800	Syah.g_01325	Praf.g_01766
OG0000801	Syah.g_01324	Praf.g_01767
OG0000802	Syah.g_01320	Praf.g_01773
OG0000803	Syah.g_01315	Praf.g_01779
OG0000804	Syah.g_01312	Praf.g_01781
OG0000805	Syah.g_01303	Praf.g_01783
OG0000806	Syah.g_01301	Praf.g_01785
OG0000807	Syah.g_01299	Praf.g_01787
OG0000808	Syah.g_01298	Praf.g_01788
OG0000809	Syah.g_01295	Praf.g_01792
OG0000810	Syah.g_01294	Praf.g_01793
OG0000811	Syah.g_01286	Praf.g_01801
OG0000812	Syah.g_01284	Praf.g_01803
OG0000813	Syah.g_01283	Praf.g_01804
OG0000814	Syah.g_01281	Praf.g_01806
OG0000815	Syah.g_01280	Praf.g_01807
OG0000816	Syah.g_01279	Praf.g_01809
OG0000817	Syah.g_01278	Praf.g_01810
OG0000818	Syah.g_01272	Praf.g_01822
OG0000819	Syah.g_01271	Praf.g_01823
OG0000820	Syah.g_01270	Praf.g_01824
OG0000821	Syah.g_01265	Praf.g_01831
OG0000822	Syah.g_01263	Praf.g_01833
OG0000823	Syah.g_01262	Praf.g_01834
OG0000824	Syah.g_01258	Praf.g_01838
OG0000825	Syah.g_01257	Praf.g_01839
OG0000826	Syah.g_01256	Praf.g_01840
OG0000827	Syah.g_01254	Praf.g_01841
OG0000828	Syah.g_01251	Praf.g_01844
OG0000829	Syah.g_01250	Praf.g_01845
OG0000830	Syah.g_01249	Praf.g_01846
OG0000831	Syah.g_01247	Praf.g_01849
OG0000832	Syah.g_02311	Praf.g_00542
OG0000833	Syah.g_02322	Praf.g_00534
OG0000834	Syah.g_02324	Praf.g_00533
OG0000835	Syah.g_02325	Praf.g_00532
OG0000836	Syah.g_02329	Praf.g_00530
OG0000837	Syah.g_02330	Praf.g_00529
OG0000838	Syah.g_02334	Praf.g_00525
OG0000839	Syah.g_02335	Praf.g_00524
OG0000840	Syah.g_02336	Praf.g_00523
OG0000841	Syah.g_02337	Praf.g_00522
OG0000842	Syah.g_02338	Praf.g_00521
OG0000843	Syah.g_02339	Praf.g_00520
OG0000844	Syah.g_02341	Praf.g_00518
OG0000845	Syah.g_02342	Praf.g_00517
OG0000846	Syah.g_02343	Praf.g_00516
OG0000847	Syah.g_02344	Praf.g_00515
OG0000848	Syah.g_02346	Praf.g_00513
OG0000849	Syah.g_02347	Praf.g_00512
OG0000850	Syah.g_02349	Praf.g_00511
OG0000851	Syah.g_02359	Praf.g_00508
OG0000852	Syah.g_02360	Praf.g_00507
OG0000853	Syah.g_02364	Praf.g_00502
OG0000854	Syah.g_02366	Praf.g_00500
OG0000855	Syah.g_02367	Praf.g_00499
OG0000856	Syah.g_01951	Praf.g_01677
OG0000857	Syah.g_01761	Praf.g_01546
OG0000858	Syah.g_02373	Praf.g_00490
OG0000859	Syah.g_02374	Praf.g_00489
OG0000860	Syah.g_02386	Praf.g_00478
OG0000861	Syah.g_02387	Praf.g_00477
OG0000862	Syah.g_02389	Praf.g_00475
OG0000863	Syah.g_02391	Praf.g_00472
OG0000864	Syah.g_02392	Praf.g_00471
OG0000865	Syah.g_02396	Praf.g_00470
OG0000866	Syah.g_02397	Praf.g_00469
OG0000867	Syah.g_02398	Praf.g_00468
OG0000868	Syah.g_02401	Praf.g_00466
OG0000869	Syah.g_02406	Praf.g_00463
OG0000870	Syah.g_02411	Praf.g_00458
OG0000871	Syah.g_02412	Praf.g_00457
OG0000872	Syah.g_02421	Praf.g_00455
OG0000873	Syah.g_02424	Praf.g_00452
OG0000874	Syah.g_02420	Praf.g_00448
OG0000875	Syah.g_02426	Praf.g_00447
OG0000876	Syah.g_02250	Praf.g_00446
OG0000877	Syah.g_02254	Praf.g_00443
OG0000878	Syah.g_02255	Praf.g_00442
OG0000879	Syah.g_02256	Praf.g_00441
OG0000880	Syah.g_02257	Praf.g_00440
OG0000881	Syah.g_02262	Praf.g_00434
OG0000882	Syah.g_02267	Praf.g_00429
OG0000883	Syah.g_02270	Praf.g_00427
OG0000884	Syah.g_02272	Praf.g_00425
OG0000885	Syah.g_02273	Praf.g_00424
OG0000886	Syah.g_02274	Praf.g_00423
OG0000887	Syah.g_02275	Praf.g_00422
OG0000888	Syah.g_02277	Praf.g_00420
OG0000889	Syah.g_02279	Praf.g_00418
OG0000890	Syah.g_02284	Praf.g_00405
OG0000891	Syah.g_02285	Praf.g_00404
OG0000892	Syah.g_02288	Praf.g_00402
OG0000893	Syah.g_00684	Praf.g_02202
OG0000894	Syah.g_00690	Praf.g_02199
OG0000895	Syah.g_00694	Praf.g_02195
OG0000896	Syah.g_00695	Praf.g_02194
OG0000897	Syah.g_00697	Praf.g_02192
OG0000898	Syah.g_00698	Praf.g_02191
OG0000899	Syah.g_00699	Praf.g_02190
OG0000900	Syah.g_00700	Praf.g_02189
OG0000901	Syah.g_00705	Praf.g_02185
OG0000902	Syah.g_00707	Praf.g_02183
OG0000903	Syah.g_00739	Praf.g_02170
OG0000904	Syah.g_00734	Praf.g_02175
OG0000905	Syah.g_00731	Praf.g_02177
OG0000906	Syah.g_00729	Praf.g_02179
OG0000907	Syah.g_00741	Praf.g_02163
OG0000908	Syah.g_00744	Praf.g_02160
OG0000909	Syah.g_00745	Praf.g_02159
OG0000910	Syah.g_00746	Praf.g_02158
OG0000911	Syah.g_00748	Praf.g_02156
OG0000912	Syah.g_00749	Praf.g_02155
OG0000913	Syah.g_00750	Praf.g_02154
OG0000914	Syah.g_00751	Praf.g_02153
OG0000915	Syah.g_00752	Praf.g_02152
OG0000916	Syah.g_00753	Praf.g_02151
OG0000917	Syah.g_00754	Praf.g_02150
OG0000918	Syah.g_00755	Praf.g_02149
OG0000919	Syah.g_00756	Praf.g_02148
OG0000920	Syah.g_00757	Praf.g_02147
OG0000921	Syah.g_00758	Praf.g_02146
OG0000922	Syah.g_00759	Praf.g_02145
OG0000923	Syah.g_00763	Praf.g_02141
OG0000924	Syah.g_00764	Praf.g_02140
OG0000925	Syah.g_00765	Praf.g_02139
OG0000926	Syah.g_00766	Praf.g_02138
OG0000927	Syah.g_00768	Praf.g_02136
OG0000928	Syah.g_00769	Praf.g_02135
OG0000929	Syah.g_00770	Praf.g_02134
OG0000930	Syah.g_00771	Praf.g_02133
OG0000931	Syah.g_00772	Praf.g_02132
OG0000932	Syah.g_00773	Praf.g_02131
OG0000933	Syah.g_00778	Praf.g_02126
OG0000934	Syah.g_00780	Praf.g_02124
OG0000935	Syah.g_00781	Praf.g_02123
OG0000936	Syah.g_00782	Praf.g_02122
OG0000937	Syah.g_00783	Praf.g_02121
OG0000938	Syah.g_00787	Praf.g_02118
OG0000939	Syah.g_00788	Praf.g_02117
OG0000940	Syah.g_00795	Praf.g_02106
OG0000941	Syah.g_00797	Praf.g_02104
OG0000942	Syah.g_00799	Praf.g_02102
OG0000943	Syah.g_00800	Praf.g_02101
OG0000944	Syah.g_00802	Praf.g_02099
OG0000945	Syah.g_00804	Praf.g_02097
OG0000946	Syah.g_00809	Praf.g_02082
OG0000947	Syah.g_00812	Praf.g_02079
OG0000948	Syah.g_00813	Praf.g_02078
OG0000949	Syah.g_00173	Praf.g_02075
OG0000950	Syah.g_00184	Praf.g_02383
OG0000951	Syah.g_00190	Praf.g_02388
OG0000952	Syah.g_00202	Praf.g_02393
OG0000953	Syah.g_00207	Praf.g_02397
OG0000954	Syah.g_00233	Praf.g_00195
OG0000955	Syah.g_00234	Praf.g_00194
OG0000956	Syah.g_00236	Praf.g_00192
OG0000957	Syah.g_00248	Praf.g_00180
OG0000958	Syah.g_00249	Praf.g_00179
OG0000959	Syah.g_00253	Praf.g_00175
OG0000960	Syah.g_00254	Praf.g_00174
OG0000961	Syah.g_00259	Praf.g_00165
OG0000962	Syah.g_00262	Praf.g_00163
OG0000963	Syah.g_00267	Praf.g_00157
OG0000964	Syah.g_00268	Praf.g_00156
OG0000965	Syah.g_00269	Praf.g_00155
OG0000966	Syah.g_00288	Praf.g_00089
OG0000967	Syah.g_00300	Praf.g_00082
OG0000968	Syah.g_00295	Praf.g_00077
OG0000969	Syah.g_00297	Praf.g_00075
OG0000970	Syah.g_00298	Praf.g_00074
OG0000971	Syah.g_00303	Praf.g_00072
OG0000972	Syah.g_00304	Praf.g_00071
OG0000973	Syah.g_00305	Praf.g_00070
OG0000974	Syah.g_00306	Praf.g_00069
OG0000975	Syah.g_00307	Praf.g_00068
OG0000976	Syah.g_00308	Praf.g_00067
OG0000977	Syah.g_00310	Praf.g_00064
OG0000978	Syah.g_00312	Praf.g_00063
OG0000979	Syah.g_00315	Praf.g_00060
OG0000980	Syah.g_00318	Praf.g_00056
OG0000981	Syah.g_00321	Praf.g_00053
OG0000982	Syah.g_00511	Praf.g_02657
OG0000983	Syah.g_00510	Praf.g_02658
OG0000984	Syah.g_00509	Praf.g_02659
OG0000985	Syah.g_00505	Praf.g_02663
OG0000986	Syah.g_00496	Praf.g_02665
OG0000987	Syah.g_00494	Praf.g_02667
OG0000988	Syah.g_00489	Praf.g_02671
OG0000989	Syah.g_00481	Praf.g_02680
OG0000990	Syah.g_00466	Praf.g_02702
OG0000991	Syah.g_00462	Praf.g_02716
OG0000992	Syah.g_00460	Praf.g_02719
OG0000993	Syah.g_00459	Praf.g_02720
OG0000994	Syah.g_00457	Praf.g_02723
OG0000995	Syah.g_00452	Praf.g_02730
OG0000996	Syah.g_00412	Praf.g_02743
OG0000997	Syah.g_00403	Praf.g_02753
OG0000998	Syah.g_00401	Praf.g_02755
OG0000999	Syah.g_00400	Praf.g_02756
OG0001000	Syah.g_00397	Praf.g_02759
OG0001001	Syah.g_00392	Praf.g_02764
OG0001002	Syah.g_00386	Praf.g_02770
OG0001003	Syah.g_00384	Praf.g_02772
OG0001004	Syah.g_00383	Praf.g_02773
OG0001005	Syah.g_00382	Praf.g_02775
OG0001006	Syah.g_00375	Praf.g_02781
OG0001007	Syah.g_00373	Praf.g_02783
OG0001008	Syah.g_02235	Praf.g_01988
OG0001009	Syah.g_00344	Praf.g_00032
OG0001010	Syah.g_00343	Praf.g_00033
OG0001011	Syah.g_00342	Praf.g_00035
OG0001012	Syah.g_00514	Praf.g_02654
OG0001013	Syah.g_00527	Praf.g_02603
OG0001014	Syah.g_00531	Praf.g_02597
OG0001015	Syah.g_00532	Praf.g_02596
OG0001016	Syah.g_02487	Praf.g_00316
OG0001017	Syah.g_02493	Praf.g_00310
OG0001018	Syah.g_02495	Praf.g_00308
OG0001019	Syah.g_02512	Praf.g_00296
OG0001020	Syah.g_02517	Praf.g_00268
OG0001021	Syah.g_02521	Praf.g_00264
OG0001022	Syah.g_02524	Praf.g_00259
OG0001023	Syah.g_02525	Praf.g_00258
OG0001024	Syah.g_02529	Praf.g_00254
OG0001025	Syah.g_02534	Praf.g_00247
OG0001026	Syah.g_02547	Praf.g_00230
OG0001027	Syah.g_00001	Praf.g_00225
OG0001028	Syah.g_00003	Praf.g_00223
OG0001029	Syah.g_00005	Praf.g_00221
OG0001030	Syah.g_00025	Praf.g_02408
OG0001031	Syah.g_00611	Praf.g_02497
OG0001032	Syah.g_00609	Praf.g_02500
OG0001033	Syah.g_00577	Praf.g_02533
OG0001034	Syah.g_00908	Praf.g_00385
OG0001035	Syah.g_00660	Praf.g_02243
OG0001036	Syah.g_00655	Praf.g_02247
OG0001037	Syah.g_00653	Praf.g_02249
OG0001038	Syah.g_00626	Praf.g_02277
OG0001039	Syah.g_00623	Praf.g_02280
OG0001040	Syah.g_00090	Praf.g_02283
OG0001042	Syah.g_00122	Praf.g_02316
OG0001043	Syah.g_00126	Praf.g_02318
OG0001044	Syah.g_00857	Praf.g_02055
OG0001045	Syah.g_00870	Praf.g_02044
OG0001046	Syah.g_01647	Praf.g_00495
OG0001047	Syah.g_02233	Praf.g_01986
OG0001048	Syah.g_02232	Praf.g_01985
OG0001049	Syah.g_02225	Praf.g_01982
OG0001050	Syah.g_02224	Praf.g_01981
OG0001051	Syah.g_02223	Praf.g_01980
OG0001052	Syah.g_01217	Praf.g_01911
OG0001053	Syah.g_01000	Praf.g_00598
OG0001054	Syah.g_01017	Praf.g_00615
OG0001055	Syah.g_01037	Praf.g_00636
OG0001056	Syah.g_01069	Praf.g_00665
OG0001057	Syah.g_01075	Praf.g_00675
OG0001058	Syah.g_01091	Praf.g_00689
OG0001059	Syah.g_01095	Praf.g_00693
OG0001060	Syah.g_01102	Praf.g_00700
OG0001061	Syah.g_01123	Praf.g_00717
OG0001062	Syah.g_01125	Praf.g_00719
OG0001063	Syah.g_01129	Praf.g_00723
OG0001064	Syah.g_01130	Praf.g_00724
OG0001065	Syah.g_01131	Praf.g_00725
OG0001066	Syah.g_01132	Praf.g_00726
OG0001067	Syah.g_01133	Praf.g_00728
OG0001068	Syah.g_01134	Praf.g_00729
OG0001069	Syah.g_01135	Praf.g_00730
OG0001070	Syah.g_01138	Praf.g_00734
OG0001071	Syah.g_01139	Praf.g_00735
OG0001072	Syah.g_01144	Praf.g_00738
OG0001074	Syah.g_01970	Praf.g_01659
OG0001075	Syah.g_01969	Praf.g_01661
OG0001076	Syah.g_01959	Praf.g_01669
OG0001077	Syah.g_01948	Praf.g_01680
OG0001078	Syah.g_01934	Praf.g_01693
OG0001079	Syah.g_01921	Praf.g_01713
OG0001080	Syah.g_01538	Praf.g_01722
OG0001081	Syah.g_01487	Praf.g_01728
OG0001082	Syah.g_01488	Praf.g_01729
OG0001083	Syah.g_01495	Praf.g_01737
OG0001084	Syah.g_01496	Praf.g_01738
OG0001085	Syah.g_01506	Praf.g_01749
OG0001086	Syah.g_01508	Praf.g_01751
OG0001087	Syah.g_01992	Praf.g_01225
OG0001088	Syah.g_01995	Praf.g_01221
OG0001089	Syah.g_02019	Praf.g_01124
OG0001090	Syah.g_01728	Praf.g_01303
OG0001091	Syah.g_01726	Praf.g_01305
OG0001092	Syah.g_01724	Praf.g_01307
OG0001093	Syah.g_01718	Praf.g_01311
OG0001094	Syah.g_01785	Praf.g_01524
OG0001095	Syah.g_01764	Praf.g_01543
OG0001096	Syah.g_01748	Praf.g_01560
OG0001097	Syah.g_02094	Praf.g_01602
OG0001098	Syah.g_01542	Praf.g_01444
OG0001099	Syah.g_00004	Praf.g_00222
OG0001100	Syah.g_01522	Praf.g_01454
OG0001101	Syah.g_01523	Praf.g_01455
OG0001102	Syah.g_01526	Praf.g_01458
OG0001103	Syah.g_01528	Praf.g_01460
OG0001104	Syah.g_01801	Praf.g_01511
OG0001105	Syah.g_01797	Praf.g_01506
OG0001106	Syah.g_01609	Praf.g_01404
OG0001107	Syah.g_01620	Praf.g_01394
OG0001108	Syah.g_01628	Praf.g_01387
OG0001109	Syah.g_01630	Praf.g_01385
OG0001110	Syah.g_01632	Praf.g_01382
OG0001111	Syah.g_01634	Praf.g_01380
OG0001112	Syah.g_01636	Praf.g_01378
OG0001113	Syah.g_01637	Praf.g_01377
OG0001114	Syah.g_01638	Praf.g_01376
OG0001115	Syah.g_01642	Praf.g_01374
OG0001116	Syah.g_01644	Praf.g_01372
OG0001117	Syah.g_01645	Praf.g_01371
OG0001118	Syah.g_01646	Praf.g_01370
OG0001119	Syah.g_01648	Praf.g_01369
OG0001120	Syah.g_01652	Praf.g_01366
OG0001122	Syah.g_01679	Praf.g_01340
OG0001123	Syah.g_01686	Praf.g_01333
OG0001124	Syah.g_01688	Praf.g_01331
OG0001125	Syah.g_01690	Praf.g_01329
OG0001126	Syah.g_02058	Praf.g_01287
OG0001127	Syah.g_02057	Praf.g_01286
OG0001128	Syah.g_02040	Praf.g_01283
OG0001129	Syah.g_02038	Praf.g_01281
OG0001130	Syah.g_02037	Praf.g_01280
OG0001131	Syah.g_01819	Praf.g_01296
OG0001132	Syah.g_01850	Praf.g_01652
OG0001133	Syah.g_01957	Praf.g_01671
OG0001134	Syah.g_01437	Praf.g_02690
OG0001135	Syah.g_01439	Praf.g_02692
OG0001136	Syah.g_02160	Praf.g_00852
OG0001137	Syah.g_02141	Praf.g_00872
OG0001138	Syah.g_01421	Praf.g_00923
OG0001139	Syah.g_01419	Praf.g_00925
OG0001140	Syah.g_01418	Praf.g_00926
OG0001141	Syah.g_01417	Praf.g_00927
OG0001142	Syah.g_01416	Praf.g_00928
OG0001143	Syah.g_01408	Praf.g_00912
OG0001144	Syah.g_01399	Praf.g_00904
OG0001145	Syah.g_02188	Praf.g_00806
OG0001146	Syah.g_02206	Praf.g_00790
OG0001147	Syah.g_01234	Praf.g_01897
OG0001148	Syah.g_00984	Praf.g_00582
OG0001149	Syah.g_00983	Praf.g_00581
OG0001150	Syah.g_00982	Praf.g_00580
OG0001151	Syah.g_00970	Praf.g_00568
OG0001152	Syah.g_00969	Praf.g_00567
OG0001153	Syah.g_01253	Praf.g_01842
OG0001154	Syah.g_01252	Praf.g_01843
OG0001155	Syah.g_02313	Praf.g_00540
OG0001156	Syah.g_02316	Praf.g_00537
OG0001157	Syah.g_02317	Praf.g_01653
OG0001158	Syah.g_02318	Praf.g_00536
OG0001159	Syah.g_02319	Praf.g_00535
OG0001161	Syah.g_00475	Praf.g_01650
OG0001162	Syah.g_01745	Praf.g_01145
OG0001163	Syah.g_02370	Praf.g_00492
OG0001164	Syah.g_02376	Praf.g_00487
OG0001165	Syah.g_02381	Praf.g_00484
OG0001166	Syah.g_02410	Praf.g_00459
OG0001167	Syah.g_02259	Praf.g_00437
OG0001168	Syah.g_02261	Praf.g_00435
OG0001169	Syah.g_02263	Praf.g_00433
OG0001170	Syah.g_02265	Praf.g_00431
