Orthogroup	Syad	Syaf
OG0000548	Syad.g_00945	Syaf.g_02681
OG0000549	Syad.g_00952	Syaf.g_02676
OG0000550	Syad.g_00956	Syaf.g_02671
OG0000551	Syad.g_00960	Syaf.g_02666
OG0000552	Syad.g_00961	Syaf.g_02665
OG0000553	Syad.g_00965	Syaf.g_02663
OG0000554	Syad.g_00978	Syaf.g_02653
OG0000555	Syad.g_00999	Syaf.g_02635
OG0000556	Syad.g_01003	Syaf.g_02630
OG0000557	Syad.g_01011	Syaf.g_02628
OG0000558	Syad.g_01013	Syaf.g_02626
OG0000559	Syad.g_01016	Syaf.g_02622
OG0000560	Syad.g_01019	Syaf.g_02619
OG0000561	Syad.g_01020	Syaf.g_02618
OG0000562	Syad.g_01021	Syaf.g_02617
OG0000563	Syad.g_01022	Syaf.g_02616
OG0000564	Syad.g_01023	Syaf.g_02615
OG0000565	Syad.g_01027	Syaf.g_02612
OG0000566	Syad.g_01031	Syaf.g_02608
OG0000567	Syad.g_01035	Syaf.g_02604
OG0000568	Syad.g_01040	Syaf.g_02599
OG0000569	Syad.g_01041	Syaf.g_02596
OG0000570	Syad.g_01042	Syaf.g_02595
OG0000571	Syad.g_01046	Syaf.g_02591
OG0000572	Syad.g_01064	Syaf.g_02575
OG0000573	Syad.g_01072	Syaf.g_02567
OG0000574	Syad.g_01077	Syaf.g_02566
OG0000575	Syad.g_01083	Syaf.g_02562
OG0000576	Syad.g_01085	Syaf.g_02560
OG0000577	Syad.g_01086	Syaf.g_02559
OG0000578	Syad.g_01087	Syaf.g_02558
OG0000579	Syad.g_01088	Syaf.g_02557
OG0000580	Syad.g_01089	Syaf.g_02556
OG0000581	Syad.g_01097	Syaf.g_02550
OG0000582	Syad.g_02206	Syaf.g_02374
OG0000583	Syad.g_02205	Syaf.g_02373
OG0000584	Syad.g_02204	Syaf.g_02372
OG0000585	Syad.g_02202	Syaf.g_02370
OG0000586	Syad.g_02201	Syaf.g_02369
OG0000587	Syad.g_02199	Syaf.g_02367
OG0000588	Syad.g_02183	Syaf.g_02350
OG0000589	Syad.g_02178	Syaf.g_02340
OG0000590	Syad.g_02177	Syaf.g_02339
OG0000591	Syad.g_02169	Syaf.g_02331
OG0000592	Syad.g_02168	Syaf.g_02330
OG0000593	Syad.g_02156	Syaf.g_02314
OG0000594	Syad.g_02155	Syaf.g_02313
OG0000595	Syad.g_02154	Syaf.g_02312
OG0000596	Syad.g_02149	Syaf.g_02307
OG0000597	Syad.g_02146	Syaf.g_02304
OG0000598	Syad.g_02145	Syaf.g_02303
OG0000599	Syad.g_02142	Syaf.g_02300
OG0000600	Syad.g_02141	Syaf.g_02299
OG0000601	Syad.g_02140	Syaf.g_02298
OG0000602	Syad.g_02135	Syaf.g_02293
OG0000603	Syad.g_02134	Syaf.g_02292
OG0000604	Syad.g_02131	Syaf.g_02289
OG0000605	Syad.g_02026	Syaf.g_01734
OG0000606	Syad.g_01567	Syaf.g_02145
OG0000607	Syad.g_01571	Syaf.g_02142
OG0000608	Syad.g_01572	Syaf.g_02141
OG0000609	Syad.g_01574	Syaf.g_02139
OG0000610	Syad.g_01589	Syaf.g_02132
OG0000611	Syad.g_01592	Syaf.g_02129
OG0000612	Syad.g_01593	Syaf.g_02128
OG0000613	Syad.g_00457	Syaf.g_00315
OG0000614	Syad.g_01340	Syaf.g_01469
OG0000615	Syad.g_01948	Syaf.g_02085
OG0000616	Syad.g_00145	Syaf.g_00518
OG0000617	Syad.g_01810	Syaf.g_01975
OG0000618	Syad.g_01809	Syaf.g_01974
OG0000619	Syad.g_01808	Syaf.g_01973
OG0000620	Syad.g_01803	Syaf.g_01966
OG0000621	Syad.g_01802	Syaf.g_01965
OG0000622	Syad.g_01801	Syaf.g_01964
OG0000623	Syad.g_01800	Syaf.g_01963
OG0000624	Syad.g_01798	Syaf.g_01961
OG0000625	Syad.g_01797	Syaf.g_01960
OG0000626	Syad.g_01796	Syaf.g_01959
OG0000627	Syad.g_01640	Syaf.g_01782
OG0000628	Syad.g_01641	Syaf.g_01783
OG0000629	Syad.g_01644	Syaf.g_01786
OG0000630	Syad.g_01648	Syaf.g_01790
OG0000631	Syad.g_01658	Syaf.g_01801
OG0000632	Syad.g_01659	Syaf.g_01802
OG0000633	Syad.g_01660	Syaf.g_01803
OG0000634	Syad.g_01893	Syaf.g_02053
OG0000635	Syad.g_01892	Syaf.g_02052
OG0000636	Syad.g_01890	Syaf.g_02050
OG0000637	Syad.g_01888	Syaf.g_02048
OG0000638	Syad.g_01887	Syaf.g_02047
OG0000639	Syad.g_01886	Syaf.g_02046
OG0000640	Syad.g_01885	Syaf.g_02045
OG0000641	Syad.g_01881	Syaf.g_02041
OG0000642	Syad.g_01880	Syaf.g_02040
OG0000643	Syad.g_01878	Syaf.g_02038
OG0000644	Syad.g_01877	Syaf.g_02037
OG0000645	Syad.g_01875	Syaf.g_02035
OG0000646	Syad.g_01872	Syaf.g_02032
OG0000647	Syad.g_01870	Syaf.g_02030
OG0000648	Syad.g_01860	Syaf.g_02027
OG0000649	Syad.g_01859	Syaf.g_02026
OG0000650	Syad.g_01858	Syaf.g_02025
OG0000651	Syad.g_01857	Syaf.g_02024
OG0000652	Syad.g_01856	Syaf.g_02023
OG0000653	Syad.g_01850	Syaf.g_02021
OG0000654	Syad.g_01849	Syaf.g_02020
OG0000655	Syad.g_01848	Syaf.g_02019
OG0000656	Syad.g_01845	Syaf.g_02016
OG0000657	Syad.g_01240	Syaf.g_01384
OG0000658	Syad.g_01231	Syaf.g_01381
OG0000659	Syad.g_01230	Syaf.g_01380
OG0000660	Syad.g_01226	Syaf.g_01376
OG0000661	Syad.g_01224	Syaf.g_01374
OG0000662	Syad.g_01222	Syaf.g_01372
OG0000663	Syad.g_01219	Syaf.g_01369
OG0000664	Syad.g_01209	Syaf.g_01368
OG0000665	Syad.g_02115	Syaf.g_00980
OG0000666	Syad.g_02027	Syaf.g_01733
OG0000667	Syad.g_00612	Syaf.g_01635
OG0000668	Syad.g_01688	Syaf.g_01928
OG0000669	Syad.g_01606	Syaf.g_02112
OG0000670	Syad.g_01609	Syaf.g_02769
OG0000671	Syad.g_01611	Syaf.g_02108
OG0000672	Syad.g_01615	Syaf.g_02105
OG0000673	Syad.g_01618	Syaf.g_02102
OG0000674	Syad.g_01620	Syaf.g_02100
OG0000675	Syad.g_01633	Syaf.g_02099
OG0000676	Syad.g_01635	Syaf.g_02097
OG0000677	Syad.g_01636	Syaf.g_02096
OG0000678	Syad.g_01957	Syaf.g_02092
OG0000679	Syad.g_01922	Syaf.g_02083
OG0000680	Syad.g_01921	Syaf.g_02082
OG0000681	Syad.g_01919	Syaf.g_02079
OG0000682	Syad.g_01918	Syaf.g_02078
OG0000683	Syad.g_01917	Syaf.g_02077
OG0000684	Syad.g_01912	Syaf.g_02072
OG0000685	Syad.g_01910	Syaf.g_02070
OG0000686	Syad.g_01909	Syaf.g_02069
OG0000687	Syad.g_01908	Syaf.g_02068
OG0000688	Syad.g_01904	Syaf.g_02063
OG0000689	Syad.g_01902	Syaf.g_02061
OG0000690	Syad.g_01901	Syaf.g_02060
OG0000691	Syad.g_01900	Syaf.g_02059
OG0000692	Syad.g_01899	Syaf.g_02058
OG0000693	Syad.g_01897	Syaf.g_02057
OG0000694	Syad.g_01896	Syaf.g_02056
OG0000695	Syad.g_01662	Syaf.g_01805
OG0000696	Syad.g_01663	Syaf.g_01806
OG0000697	Syad.g_01789	Syaf.g_01808
OG0000698	Syad.g_01786	Syaf.g_01811
OG0000699	Syad.g_01785	Syaf.g_01813
OG0000700	Syad.g_01784	Syaf.g_01814
OG0000701	Syad.g_01783	Syaf.g_01815
OG0000702	Syad.g_01775	Syaf.g_01843
OG0000703	Syad.g_01774	Syaf.g_01844
OG0000704	Syad.g_01772	Syaf.g_01846
OG0000705	Syad.g_01765	Syaf.g_01853
OG0000706	Syad.g_01764	Syaf.g_01854
OG0000707	Syad.g_01763	Syaf.g_01855
OG0000708	Syad.g_01760	Syaf.g_01858
OG0000709	Syad.g_01745	Syaf.g_01867
OG0000710	Syad.g_01738	Syaf.g_01878
OG0000711	Syad.g_01710	Syaf.g_01908
OG0000712	Syad.g_01708	Syaf.g_01910
OG0000713	Syad.g_01707	Syaf.g_01911
OG0000714	Syad.g_01705	Syaf.g_01913
OG0000715	Syad.g_01703	Syaf.g_01915
OG0000716	Syad.g_01697	Syaf.g_01919
OG0000717	Syad.g_01696	Syaf.g_01920
OG0000718	Syad.g_01692	Syaf.g_01924
OG0000719	Syad.g_01690	Syaf.g_01926
OG0000720	Syad.g_01677	Syaf.g_01939
OG0000721	Syad.g_01675	Syaf.g_01941
OG0000722	Syad.g_01674	Syaf.g_01942
OG0000723	Syad.g_01791	Syaf.g_01957
OG0000724	Syad.g_01284	Syaf.g_01418
OG0000725	Syad.g_01293	Syaf.g_01445
OG0000726	Syad.g_01294	Syaf.g_01446
OG0000727	Syad.g_01295	Syaf.g_01447
OG0000728	Syad.g_01297	Syaf.g_01449
OG0000729	Syad.g_00331	Syaf.g_00405
OG0000730	Syad.g_00758	Syaf.g_00026
OG0000731	Syad.g_00770	Syaf.g_00014
OG0000732	Syad.g_00214	Syaf.g_00444
OG0000733	Syad.g_00028	Syaf.g_00615
OG0000734	Syad.g_02809	Syaf.g_00895
OG0000735	Syad.g_01120	Syaf.g_01273
OG0000736	Syad.g_01121	Syaf.g_01274
OG0000737	Syad.g_01122	Syaf.g_01275
OG0000738	Syad.g_01127	Syaf.g_01280
OG0000739	Syad.g_01145	Syaf.g_01281
OG0000740	Syad.g_01146	Syaf.g_01282
OG0000741	Syad.g_01149	Syaf.g_01285
OG0000742	Syad.g_01151	Syaf.g_01287
OG0000743	Syad.g_01153	Syaf.g_01289
OG0000744	Syad.g_01154	Syaf.g_01290
OG0000745	Syad.g_01156	Syaf.g_01293
OG0000746	Syad.g_01158	Syaf.g_01295
OG0000747	Syad.g_01159	Syaf.g_01296
OG0000748	Syad.g_01170	Syaf.g_01307
OG0000749	Syad.g_01173	Syaf.g_01309
OG0000750	Syad.g_01174	Syaf.g_01310
OG0000751	Syad.g_01182	Syaf.g_01317
OG0000752	Syad.g_01184	Syaf.g_01319
OG0000753	Syad.g_01187	Syaf.g_01322
OG0000754	Syad.g_01516	Syaf.g_01611
OG0000755	Syad.g_01504	Syaf.g_01599
OG0000756	Syad.g_01498	Syaf.g_01598
OG0000757	Syad.g_01487	Syaf.g_01590
OG0000758	Syad.g_01486	Syaf.g_01589
OG0000759	Syad.g_01485	Syaf.g_01588
OG0000760	Syad.g_01484	Syaf.g_01587
OG0000761	Syad.g_01480	Syaf.g_01586
OG0000762	Syad.g_01474	Syaf.g_01584
OG0000763	Syad.g_01468	Syaf.g_01582
OG0000764	Syad.g_01467	Syaf.g_01581
OG0000765	Syad.g_01447	Syaf.g_01564
OG0000766	Syad.g_01446	Syaf.g_01563
OG0000767	Syad.g_01444	Syaf.g_01561
OG0000768	Syad.g_01443	Syaf.g_01560
OG0000769	Syad.g_01441	Syaf.g_01558
OG0000770	Syad.g_01437	Syaf.g_01553
OG0000771	Syad.g_01278	Syaf.g_01411
OG0000772	Syad.g_02078	Syaf.g_01705
OG0000773	Syad.g_01114	Syaf.g_01268
OG0000774	Syad.g_02396	Syaf.g_01263
OG0000775	Syad.g_02398	Syaf.g_01261
OG0000776	Syad.g_02399	Syaf.g_01260
OG0000777	Syad.g_02400	Syaf.g_01259
OG0000778	Syad.g_02401	Syaf.g_01258
OG0000779	Syad.g_02407	Syaf.g_01252
OG0000780	Syad.g_02411	Syaf.g_01249
OG0000781	Syad.g_02415	Syaf.g_01245
OG0000782	Syad.g_02416	Syaf.g_01244
OG0000783	Syad.g_02418	Syaf.g_01243
OG0000784	Syad.g_02419	Syaf.g_01242
OG0000785	Syad.g_02421	Syaf.g_01240
OG0000786	Syad.g_01101	Syaf.g_02546
OG0000787	Syad.g_01100	Syaf.g_02547
OG0000788	Syad.g_02139	Syaf.g_02297
OG0000789	Syad.g_01982	Syaf.g_01750
OG0000790	Syad.g_00886	Syaf.g_02738
OG0000791	Syad.g_00885	Syaf.g_02740
OG0000792	Syad.g_00884	Syaf.g_02741
OG0000793	Syad.g_00879	Syaf.g_02746
OG0000794	Syad.g_00878	Syaf.g_02747
OG0000795	Syad.g_00877	Syaf.g_02748
OG0000796	Syad.g_00871	Syaf.g_02752
OG0000797	Syad.g_00870	Syaf.g_02753
OG0000798	Syad.g_00525	Syaf.g_00240
OG0000799	Syad.g_02243	Syaf.g_02380
OG0000800	Syad.g_02245	Syaf.g_02383
OG0000801	Syad.g_02246	Syaf.g_02384
OG0000802	Syad.g_02251	Syaf.g_02388
OG0000803	Syad.g_02255	Syaf.g_02393
OG0000804	Syad.g_02260	Syaf.g_02396
OG0000805	Syad.g_02266	Syaf.g_02398
OG0000806	Syad.g_02267	Syaf.g_02405
OG0000807	Syad.g_02269	Syaf.g_02406
OG0000808	Syad.g_02270	Syaf.g_02407
OG0000809	Syad.g_02273	Syaf.g_02410
OG0000810	Syad.g_02274	Syaf.g_02411
OG0000811	Syad.g_02283	Syaf.g_02420
OG0000812	Syad.g_02285	Syaf.g_02422
OG0000813	Syad.g_02286	Syaf.g_02423
OG0000814	Syad.g_02288	Syaf.g_02425
OG0000815	Syad.g_02289	Syaf.g_02426
OG0000816	Syad.g_02290	Syaf.g_02428
OG0000817	Syad.g_02291	Syaf.g_02429
OG0000818	Syad.g_02297	Syaf.g_02442
OG0000819	Syad.g_02298	Syaf.g_02443
OG0000820	Syad.g_02299	Syaf.g_02444
OG0000821	Syad.g_02305	Syaf.g_02450
OG0000822	Syad.g_02307	Syaf.g_02452
OG0000823	Syad.g_02308	Syaf.g_02453
OG0000824	Syad.g_02314	Syaf.g_02459
OG0000825	Syad.g_02315	Syaf.g_02460
OG0000826	Syad.g_02316	Syaf.g_02461
OG0000827	Syad.g_02317	Syaf.g_02462
OG0000828	Syad.g_02320	Syaf.g_02465
OG0000829	Syad.g_02321	Syaf.g_02466
OG0000830	Syad.g_02322	Syaf.g_02467
OG0000831	Syad.g_02325	Syaf.g_02470
OG0000832	Syad.g_02538	Syaf.g_01109
OG0000833	Syad.g_02550	Syaf.g_01100
OG0000834	Syad.g_02552	Syaf.g_01098
OG0000835	Syad.g_02553	Syaf.g_01097
OG0000836	Syad.g_02557	Syaf.g_01093
OG0000837	Syad.g_02561	Syaf.g_01091
OG0000838	Syad.g_02565	Syaf.g_01087
OG0000839	Syad.g_02566	Syaf.g_01086
OG0000840	Syad.g_02567	Syaf.g_01085
OG0000841	Syad.g_02568	Syaf.g_01084
OG0000842	Syad.g_02569	Syaf.g_01083
OG0000843	Syad.g_02570	Syaf.g_01082
OG0000844	Syad.g_02577	Syaf.g_01080
OG0000845	Syad.g_02578	Syaf.g_01079
OG0000846	Syad.g_02579	Syaf.g_01078
OG0000847	Syad.g_02580	Syaf.g_01077
OG0000848	Syad.g_02582	Syaf.g_01075
OG0000849	Syad.g_02583	Syaf.g_01074
OG0000850	Syad.g_02586	Syaf.g_01072
OG0000851	Syad.g_02592	Syaf.g_01061
OG0000852	Syad.g_02593	Syaf.g_01060
OG0000853	Syad.g_02597	Syaf.g_01056
OG0000854	Syad.g_02606	Syaf.g_01054
OG0000855	Syad.g_02607	Syaf.g_01053
OG0000856	Syad.g_02166	Syaf.g_02328
OG0000857	Syad.g_01871	Syaf.g_02031
OG0000858	Syad.g_02613	Syaf.g_01047
OG0000859	Syad.g_02614	Syaf.g_01046
OG0000860	Syad.g_02625	Syaf.g_01031
OG0000861	Syad.g_02626	Syaf.g_01030
OG0000862	Syad.g_02628	Syaf.g_01029
OG0000863	Syad.g_02631	Syaf.g_01026
OG0000864	Syad.g_02632	Syaf.g_01025
OG0000865	Syad.g_02633	Syaf.g_01024
OG0000866	Syad.g_02634	Syaf.g_01023
OG0000867	Syad.g_02635	Syaf.g_01022
OG0000868	Syad.g_02637	Syaf.g_01019
OG0000869	Syad.g_02643	Syaf.g_01014
OG0000870	Syad.g_02648	Syaf.g_01009
OG0000871	Syad.g_02649	Syaf.g_01008
OG0000872	Syad.g_02657	Syaf.g_01001
OG0000873	Syad.g_02660	Syaf.g_00998
OG0000874	Syad.g_02655	Syaf.g_01002
OG0000875	Syad.g_02662	Syaf.g_00996
OG0000876	Syad.g_03003	Syaf.g_01198
OG0000877	Syad.g_02480	Syaf.g_01188
OG0000878	Syad.g_02481	Syaf.g_01187
OG0000879	Syad.g_02482	Syaf.g_01186
OG0000880	Syad.g_02483	Syaf.g_01185
OG0000881	Syad.g_02489	Syaf.g_01179
OG0000882	Syad.g_02494	Syaf.g_01174
OG0000883	Syad.g_02497	Syaf.g_01172
OG0000884	Syad.g_02499	Syaf.g_01170
OG0000885	Syad.g_02500	Syaf.g_01169
OG0000886	Syad.g_02501	Syaf.g_01168
OG0000887	Syad.g_02502	Syaf.g_01167
OG0000888	Syad.g_02504	Syaf.g_01165
OG0000889	Syad.g_02506	Syaf.g_01163
OG0000890	Syad.g_02512	Syaf.g_01157
OG0000891	Syad.g_02513	Syaf.g_01156
OG0000892	Syad.g_02517	Syaf.g_01154
OG0000893	Syad.g_00589	Syaf.g_00178
OG0000894	Syad.g_00592	Syaf.g_00175
OG0000895	Syad.g_00596	Syaf.g_00171
OG0000896	Syad.g_00597	Syaf.g_00170
OG0000897	Syad.g_00599	Syaf.g_00168
OG0000898	Syad.g_00600	Syaf.g_00167
OG0000899	Syad.g_00601	Syaf.g_00166
OG0000900	Syad.g_00602	Syaf.g_00165
OG0000901	Syad.g_00607	Syaf.g_00160
OG0000902	Syad.g_00609	Syaf.g_00158
OG0000903	Syad.g_00645	Syaf.g_00141
OG0000904	Syad.g_00640	Syaf.g_00146
OG0000905	Syad.g_00632	Syaf.g_00151
OG0000906	Syad.g_00630	Syaf.g_00154
OG0000907	Syad.g_00648	Syaf.g_00139
OG0000908	Syad.g_00651	Syaf.g_00136
OG0000909	Syad.g_00652	Syaf.g_00135
OG0000910	Syad.g_00653	Syaf.g_00134
OG0000911	Syad.g_00655	Syaf.g_00132
OG0000912	Syad.g_00656	Syaf.g_00131
OG0000913	Syad.g_00657	Syaf.g_00130
OG0000914	Syad.g_00658	Syaf.g_00129
OG0000915	Syad.g_00660	Syaf.g_00127
OG0000916	Syad.g_00661	Syaf.g_00126
OG0000917	Syad.g_00662	Syaf.g_00125
OG0000918	Syad.g_00663	Syaf.g_00124
OG0000919	Syad.g_00664	Syaf.g_00123
OG0000920	Syad.g_00665	Syaf.g_00122
OG0000921	Syad.g_00666	Syaf.g_00121
OG0000922	Syad.g_00667	Syaf.g_00120
OG0000923	Syad.g_00671	Syaf.g_00116
OG0000924	Syad.g_00672	Syaf.g_00115
OG0000925	Syad.g_00673	Syaf.g_00114
OG0000926	Syad.g_00674	Syaf.g_00113
OG0000927	Syad.g_00676	Syaf.g_00111
OG0000928	Syad.g_00677	Syaf.g_00110
OG0000929	Syad.g_00678	Syaf.g_00109
OG0000930	Syad.g_00679	Syaf.g_00108
OG0000931	Syad.g_00680	Syaf.g_00107
OG0000932	Syad.g_00681	Syaf.g_00106
OG0000933	Syad.g_00687	Syaf.g_00100
OG0000934	Syad.g_00689	Syaf.g_00098
OG0000935	Syad.g_00690	Syaf.g_00097
OG0000936	Syad.g_00691	Syaf.g_00096
OG0000937	Syad.g_00692	Syaf.g_00095
OG0000938	Syad.g_00695	Syaf.g_00092
OG0000939	Syad.g_00696	Syaf.g_00091
OG0000940	Syad.g_00703	Syaf.g_00084
OG0000941	Syad.g_00705	Syaf.g_00082
OG0000942	Syad.g_00707	Syaf.g_00080
OG0000943	Syad.g_00708	Syaf.g_00079
OG0000944	Syad.g_00710	Syaf.g_00077
OG0000945	Syad.g_00711	Syaf.g_00075
OG0000946	Syad.g_00716	Syaf.g_00070
OG0000947	Syad.g_00719	Syaf.g_00067
OG0000948	Syad.g_00720	Syaf.g_00066
OG0000949	Syad.g_00432	Syaf.g_00337
OG0000950	Syad.g_00418	Syaf.g_00351
OG0000951	Syad.g_00411	Syaf.g_00358
OG0000952	Syad.g_00375	Syaf.g_00363
OG0000953	Syad.g_00369	Syaf.g_00367
OG0000954	Syad.g_00364	Syaf.g_00372
OG0000955	Syad.g_00363	Syaf.g_00373
OG0000956	Syad.g_00361	Syaf.g_00375
OG0000957	Syad.g_00350	Syaf.g_00386
OG0000958	Syad.g_00349	Syaf.g_00387
OG0000959	Syad.g_00345	Syaf.g_00391
OG0000960	Syad.g_00344	Syaf.g_00392
OG0000961	Syad.g_00335	Syaf.g_00402
OG0000962	Syad.g_00332	Syaf.g_00404
OG0000963	Syad.g_00325	Syaf.g_00409
OG0000964	Syad.g_00324	Syaf.g_00410
OG0000965	Syad.g_00323	Syaf.g_00411
OG0000966	Syad.g_00246	Syaf.g_00421
OG0000967	Syad.g_00234	Syaf.g_00426
OG0000968	Syad.g_00243	Syaf.g_00417
OG0000969	Syad.g_00240	Syaf.g_00423
OG0000970	Syad.g_00239	Syaf.g_00424
OG0000971	Syad.g_00229	Syaf.g_00429
OG0000972	Syad.g_00228	Syaf.g_00430
OG0000973	Syad.g_00227	Syaf.g_00431
OG0000974	Syad.g_00226	Syaf.g_00432
OG0000975	Syad.g_00225	Syaf.g_00433
OG0000976	Syad.g_00224	Syaf.g_00434
OG0000977	Syad.g_00222	Syaf.g_00436
OG0000978	Syad.g_00221	Syaf.g_00437
OG0000979	Syad.g_00218	Syaf.g_00440
OG0000980	Syad.g_00215	Syaf.g_00443
OG0000981	Syad.g_00212	Syaf.g_00446
OG0000982	Syad.g_03035	Syaf.g_00645
OG0000983	Syad.g_03036	Syaf.g_00644
OG0000984	Syad.g_03037	Syaf.g_00643
OG0000985	Syad.g_03039	Syaf.g_00641
OG0000986	Syad.g_03049	Syaf.g_00639
OG0000987	Syad.g_00002	Syaf.g_00637
OG0000988	Syad.g_00008	Syaf.g_00633
OG0000989	Syad.g_00020	Syaf.g_00624
OG0000990	Syad.g_00061	Syaf.g_00606
OG0000991	Syad.g_00064	Syaf.g_00604
OG0000992	Syad.g_00067	Syaf.g_00601
OG0000993	Syad.g_00069	Syaf.g_00600
OG0000994	Syad.g_00071	Syaf.g_00597
OG0000995	Syad.g_00077	Syaf.g_00592
OG0000996	Syad.g_00121	Syaf.g_00543
OG0000997	Syad.g_00128	Syaf.g_00532
OG0000998	Syad.g_00130	Syaf.g_00530
OG0000999	Syad.g_00131	Syaf.g_00529
OG0001000	Syad.g_00136	Syaf.g_00526
OG0001001	Syad.g_00141	Syaf.g_00521
OG0001002	Syad.g_00148	Syaf.g_00515
OG0001003	Syad.g_00150	Syaf.g_00514
OG0001004	Syad.g_00151	Syaf.g_00513
OG0001005	Syad.g_00152	Syaf.g_00510
OG0001006	Syad.g_00160	Syaf.g_00500
OG0001007	Syad.g_00162	Syaf.g_00498
OG0001008	Syad.g_02449	Syaf.g_01215
OG0001009	Syad.g_00194	Syaf.g_00466
OG0001010	Syad.g_00195	Syaf.g_00465
OG0001011	Syad.g_00196	Syaf.g_00463
OG0001012	Syad.g_03030	Syaf.g_00649
OG0001013	Syad.g_03011	Syaf.g_00669
OG0001014	Syad.g_03002	Syaf.g_00691
OG0001015	Syad.g_03001	Syaf.g_00692
OG0001016	Syad.g_02734	Syaf.g_00958
OG0001017	Syad.g_02740	Syaf.g_00952
OG0001018	Syad.g_02742	Syaf.g_00950
OG0001019	Syad.g_02771	Syaf.g_00931
OG0001020	Syad.g_02777	Syaf.g_00926
OG0001021	Syad.g_02781	Syaf.g_00922
OG0001022	Syad.g_02786	Syaf.g_00918
OG0001023	Syad.g_02787	Syaf.g_00917
OG0001024	Syad.g_02791	Syaf.g_00913
OG0001025	Syad.g_02798	Syaf.g_00906
OG0001026	Syad.g_02811	Syaf.g_00893
OG0001027	Syad.g_02817	Syaf.g_00884
OG0001028	Syad.g_02819	Syaf.g_00882
OG0001029	Syad.g_02821	Syaf.g_00880
OG0001030	Syad.g_02848	Syaf.g_00860
OG0001031	Syad.g_02925	Syaf.g_00784
OG0001032	Syad.g_02928	Syaf.g_00781
OG0001034	Syad.g_00819	Syaf.g_02787
OG0001035	Syad.g_00559	Syaf.g_00207
OG0001036	Syad.g_00554	Syaf.g_00212
OG0001037	Syad.g_00552	Syaf.g_00214
OG0001039	Syad.g_00522	Syaf.g_00245
OG0001040	Syad.g_00519	Syaf.g_00248
OG0001041	Syad.g_00514	Syaf.g_00253
OG0001042	Syad.g_00485	Syaf.g_00275
OG0001043	Syad.g_00481	Syaf.g_00279
OG0001044	Syad.g_00760	Syaf.g_00024
OG0001045	Syad.g_00773	Syaf.g_00011
OG0001046	Syad.g_01722	Syaf.g_01894
OG0001047	Syad.g_02447	Syaf.g_01217
OG0001048	Syad.g_02446	Syaf.g_01218
OG0001049	Syad.g_02443	Syaf.g_01226
OG0001050	Syad.g_02442	Syaf.g_01227
OG0001051	Syad.g_02441	Syaf.g_01228
OG0001052	Syad.g_02357	Syaf.g_02502
OG0001054	Syad.g_00925	Syaf.g_02701
OG0001056	Syad.g_00982	Syaf.g_02649
OG0001057	Syad.g_00996	Syaf.g_02638
OG0001058	Syad.g_01015	Syaf.g_02624
OG0001059	Syad.g_01018	Syaf.g_02620
OG0001060	Syad.g_01025	Syaf.g_02614
OG0001061	Syad.g_01047	Syaf.g_02590
OG0001062	Syad.g_01049	Syaf.g_02588
OG0001063	Syad.g_01056	Syaf.g_02583
OG0001064	Syad.g_01057	Syaf.g_02582
OG0001065	Syad.g_01058	Syaf.g_02581
OG0001066	Syad.g_01059	Syaf.g_02580
OG0001067	Syad.g_01060	Syaf.g_02579
OG0001068	Syad.g_01061	Syaf.g_02578
OG0001069	Syad.g_01062	Syaf.g_02577
OG0001070	Syad.g_01065	Syaf.g_02574
OG0001071	Syad.g_01066	Syaf.g_02573
OG0001072	Syad.g_01070	Syaf.g_02569
OG0001073	Syad.g_01090	Syaf.g_02555
OG0001074	Syad.g_02197	Syaf.g_02365
OG0001075	Syad.g_02196	Syaf.g_02363
OG0001076	Syad.g_02175	Syaf.g_02337
OG0001077	Syad.g_02164	Syaf.g_02325
OG0001078	Syad.g_02151	Syaf.g_02309
OG0001079	Syad.g_02138	Syaf.g_02296
OG0001080	Syad.g_02008	Syaf.g_01740
OG0001081	Syad.g_01568	Syaf.g_02144
OG0001082	Syad.g_01569	Syaf.g_02143
OG0001083	Syad.g_01578	Syaf.g_02136
OG0001084	Syad.g_01586	Syaf.g_02135
OG0001085	Syad.g_01596	Syaf.g_02125
OG0001086	Syad.g_01598	Syaf.g_02123
OG0001087	Syad.g_01372	Syaf.g_01482
OG0001088	Syad.g_01368	Syaf.g_01478
OG0001089	Syad.g_01302	Syaf.g_01453
OG0001090	Syad.g_01817	Syaf.g_01981
OG0001091	Syad.g_01815	Syaf.g_01979
OG0001092	Syad.g_01812	Syaf.g_01977
OG0001093	Syad.g_01806	Syaf.g_01971
OG0001094	Syad.g_01895	Syaf.g_02055
OG0001095	Syad.g_01874	Syaf.g_02034
OG0001096	Syad.g_01847	Syaf.g_02018
OG0001097	Syad.g_01223	Syaf.g_01373
OG0001098	Syad.g_02005, Syad.g_01995	Syaf.g_01743
OG0001099	Syad.g_02820	Syaf.g_00881
OG0001100	Syad.g_01608	Syaf.g_02110
OG0001101	Syad.g_01610	Syaf.g_02109
OG0001102	Syad.g_01613	Syaf.g_02106
OG0001103	Syad.g_01616	Syaf.g_02104
OG0001104	Syad.g_01911	Syaf.g_02071
OG0001105	Syad.g_01907	Syaf.g_02067
OG0001106	Syad.g_01771	Syaf.g_01847
OG0001107	Syad.g_01759	Syaf.g_01859
OG0001108	Syad.g_01744	Syaf.g_01868
OG0001109	Syad.g_01739	Syaf.g_01877
OG0001110	Syad.g_01737	Syaf.g_01879
